,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916bulk
NRTN,,,,,,,,,,,0.07296762013362541,
ADAM17,0.02957790078341869,-0.013807948362441721,-0.027899257751725255,-0.03793507348620349,0.03453116637035386,0.08799596299044389,-0.011314207739140592,0.027532225436647892,-0.04860882857377553,0.033593692419420854,-0.04141253041541975,-0.030633789939370763
LRPAP1,0.006213615169321803,-0.032960405574235116,-0.03144044068642042,0.09367601203397093,0.032498255554220964,0.04072772897236975,-0.014882575577901182,0.025875053021555582,-0.016566943984746476,-0.011587610065655757,0.009747232779810593,0.04720167814114164
NID1,-0.056417162167899805,0.0064806710603735685,-0.01981352489916212,-0.020835372584744216,0.030181238524878178,0.1310729174879663,-0.0202835289364251,0.05721665373375712,0.05094375092023848,-0.039938347465083776,-0.0014439687337333591,-0.038890776763824304
MST1,0.00822844095676359,-0.01955873200036164,-0.013449587615408197,-0.035537234536342624,0.0510661097211665,0.09083805686464312,0.01057394616834743,-0.012090186613715297,0.04103816570803477,0.030607510292683573,-0.0045448126979516935,0.006626019689130277
IL13,,,,,,-0.025093669740039966,,,,,,
DCN,-0.09592054130019793,0.032781867827976596,-0.03200904098793985,0.004111352043402288,-0.021439885406874245,0.050404141495691016,0.023791105326254787,0.07650815194050692,0.032792719604026827,-0.00861612696686619,0.018647119576668116,-0.03454731528330973
IGFL2,,,,,,,-0.015142171525777223,,,,,
COL7A1,-0.06768274121897928,0.008805758852513581,0.0346362389492389,0.035652900473824904,0.07445042389830868,0.07862685367822929,-0.0014576925641632261,-0.025702010204704487,-0.08287753746825667,0.04030283399211904,0.025708904602957654,0.02511344256892299
CALR,-0.07058708210329052,0.07222880708246787,0.035556853632310904,-0.006858789804710767,0.05884138176921585,0.11458292327898345,0.04366707553578254,-0.01505274852169053,-0.010881843741914426,0.03200694704851989,0.03064966933913867,-0.006799335261842561
PIGA,0.03600977160074342,0.02621807129775393,0.053679683464329574,0.03250136038467399,0.02257797006703759,0.03562916626222141,-0.024364669009981316,-0.027628871069780868,-0.016390442420793162,0.010882216706689901,0.006771444038130798,-0.003259366038354901
CD200,0.07836933845660225,-0.005866010521191391,-0.01418256726516593,0.002634024926086718,-0.04761128312460735,-0.09474497506750955,0.06018029850721304,0.007811081777897909,0.128631572185747,-0.020171700908649434,-0.039384820529454016,0.042764776699978004
GRP,-0.03727429850720723,-0.01644594958382155,,,-0.01615666997555091,,0.04615789132003838,0.060240289581307754,,,0.04170644671441036,-0.02785986687285004
CDH1,0.028575740987724745,0.030090913622825698,0.005133119455221832,,0.06038130670795529,0.06650944933886137,-0.0429169762951972,,-0.05449260771912803,0.0375457832146379,-0.01444805290116698,-0.05093121716310716
LPL,0.00810773873503768,-0.0012333114642922613,-0.0012766701160257638,0.01765644104949079,0.038404226609626856,0.14804372779541658,-0.008234592747315214,-0.012189258450060914,0.07061311046116404,0.03952287019291211,0.014511328353991444,-0.013873859928198284
SEMA5A,0.0011499460358490488,0.04802946540668517,0.018586081440148595,0.024366676911378234,0.06601165514035826,0.10196771589315871,0.041441359965875474,0.03431790094610532,0.052573486724166604,-0.019082875605655046,0.03450016400559409,-0.018473984884205354
SEMA7A,-0.0020653175724931147,0.061614618841917025,-0.007614339322309413,-0.032164329561621366,-0.0069003431893670366,-0.03809769160776474,0.11437662588589914,0.04593378036410648,0.09330924067679924,0.0019167301135658284,-0.042454700327056345,-0.004287707463053082
SEMA4G,0.06252536655916818,-0.026776808735123562,0.015663389740671312,-0.02897893455605702,0.06533988156962421,0.08964529300553291,-0.0009734731361450145,-0.0006933677215699227,0.08516912355746847,0.004384588823244583,0.02004526012394814,-0.0028004138911586003
SEMA3B,0.012109303649287998,0.010816290451776005,-0.012923274295587145,0.05064431040507022,0.05788367926613217,0.0038159108315833756,0.006137901635143067,0.06975702997373145,0.03577866947732976,0.009243571628057303,0.02959183998100039,-0.02013058704486454
RPH3A,0.04780142642643348,0.004840514100277302,0.0007201151909060322,-0.009134241757589538,-0.054124068358839476,-0.06151433217049601,-0.0004204544957063372,-0.005950462036571814,,0.05142591767685828,-0.005156569027697962,-0.07017658194596328
JAG2,-0.005438266119418027,0.020632450780525245,0.007421490034718881,-0.04665399630749798,-0.037216897152621796,-0.02231381015054473,-0.017274727532652186,-0.052412547391220955,0.07776665812096856,0.023500837175620567,0.015607588367325629,-0.08153004119369074
CGN,0.01801361351865845,-0.022391566784958704,-0.019161259266037057,0.015658611219633824,-0.019650632263424554,0.03800186432998633,-0.0025857148446986828,-0.006901321424367807,-0.06508984826806213,0.025929529589580433,0.013397102787181045,-0.06870880512007874
GDF15,0.02332551388590715,-0.013477570318420659,0.13802107933574878,0.01481670115665709,0.1004012881946575,0.13951847940404302,0.02910554935165876,,0.09560898308492423,0.0330080498246962,-0.004460351589676152,-0.03669992883936601
SEMA4F,-0.00452667321329812,-0.04245669488653558,-0.013506685031058068,0.022060420958905386,-0.0415978385606672,-0.058654481136780165,0.07806850891199167,-0.013384092421515007,-0.013674867780255485,-0.04073000492940943,-0.011534989764495643,-0.05246682121453505
NXPH1,0.023816569003088053,-0.028628143460748476,-0.005341458814918745,-0.04422443316002355,0.09870480498715127,0.04820807500763331,-0.03717359565891505,-0.023780828781619818,0.011476183107477231,0.01737762670133727,0.017425281373437247,-0.0931580982240529
ARF1,-0.033139581820909716,-0.022718484275605313,0.028665677852144873,0.018143821315488282,-0.027824137893155035,0.01984207349372408,0.017235958661710623,0.042230266346266566,-0.07914579344300952,0.020980308623098503,-0.0025644429153320733,-0.04059652386829811
DSC3,-0.01694035308098775,,,,,,,,,,,
EBI3,-0.0010425307523259267,-0.00455039951493605,-0.041163239992967136,-0.027879900611694253,-0.003336161759432784,0.06149991603847256,-0.040762458039897975,-0.004494888699041961,-0.07912779727949971,-0.04272998026555476,-0.02333684696617756,0.016547081224946872
TIMP1,-0.0666545320532261,-0.06857060525144264,0.04494994620757935,0.00061252448066748,0.012005918977785772,0.08691609044878182,0.0025661005070983065,0.026273165957726805,0.03629390512557751,0.05821816145448113,0.007457278765868421,-0.08072569267845739
SEMA3C,-0.06328674855995187,-0.023802012993330773,-0.0306570164345918,0.01224720994886496,0.016132132394162575,-0.008836314459449407,0.019380464100537585,0.0011063655108525547,-0.011247262780373543,0.009849755208043041,0.010428262510131557,-0.013845854690827681
GAS6,-0.011557154708379681,-0.01840661236133888,0.002704520675145486,0.03464145198342663,0.050472696834425027,0.07035768230977807,0.05826849652551905,0.05516937321474629,-0.03524237807005843,-0.037273986029166345,-0.017619583462607648,0.06123833906740389
MEPE,0.07013001138240842,,-0.027224188846545355,-0.031906741295623764,-0.019133460922902426,0.0023845149413179315,-0.04507734939396651,-0.0026689055346401733,,-0.02878230843618425,-0.028487733959266764,0.00756550478693933
SERPINE1,-0.1047285714540461,0.025960030607907532,0.06632299950791876,0.008061529634956535,-0.025461109896313165,-0.028058486199066618,0.04689235574352151,-0.012412695289863815,-0.0040651114610972955,0.06158259943158651,0.009371018751701538,-0.032332198073792166
RSPO2,0.015034930191050764,-0.025742688889314462,0.03573708550193902,0.026898911462243883,0.006804484529038942,-0.03726383786022365,-0.020675292853981224,0.009072871153791668,,-0.005001543902658036,-0.028086619080490153,0.044840624913706294
SHBG,-0.02194276473076303,-0.024807004016754088,0.09192450651202941,-0.025464409505797512,0.014535715706669937,0.0019064573952553478,0.09665084591549551,-0.01663780514838755,-0.04385946945339694,-0.02492010883904419,0.02955865669499502,-0.03908698922098176
LGALS3BP,-0.06287266398450853,-0.07887314554870388,-0.038233155736045625,0.05506013983950124,0.05039409118515817,0.05135359529624137,-0.04312691861959984,0.0006799957668951173,0.025820683792908708,0.008701383123009733,-0.004816156825931681,-0.03924127264482776
LAMB1,-0.02424278320988307,0.011481267287228519,0.001225168407993458,-0.034382403530253874,-0.01719986513779389,0.10132133803820186,-0.0497336064278945,0.002331390871980165,0.05709226376968317,0.06395274863610757,0.005114813997394851,-0.08688088057873689
SPTBN2,0.07308161210566758,0.0074345998053511435,0.05371212174752674,0.010566754547875938,0.00413228333107626,-0.04147742150134693,-0.032868441760625484,0.007016458865647631,-0.003849746857560606,0.005903356501233692,-0.010200986420499925,-0.05533319342967632
COL1A2,-0.06555616336200912,-0.03846332168238537,0.001128931554845434,-0.048503978743033735,0.055357286437819925,0.0884574519462132,-0.033527152078020456,0.021199990011291775,0.07604794557972264,-0.00920288346051019,0.03651772278958345,-0.10260690973535924
DEFB1,,-0.014557075414996807,,-0.013808116942830902,,,-0.013490783050489062,,,,,-0.034234097295063395
SCT,,,,,,,-0.012399692116130316,,,,,
WNT11,0.004860310277767942,,-0.0075173743768842645,,,0.05449762563218128,,-0.04045304690975904,,-0.0033433794119831607,-0.01993534716901843,-0.030734322846824376
LGALS1,-0.026519724966226597,-0.08135268504360596,0.03527334403477784,-0.02765992313907032,-0.02807758798141528,-0.04121826604889687,0.01594548860507671,-0.023649933060299538,-0.01449165523770652,0.037902260207611095,0.018752725768476326,0.018723674936099173
BCAN,-0.0021238977599639807,0.05496419555530252,-0.04498001314436643,-0.0017226644631465145,0.07498069841832194,0.17118103393543896,0.03074138106753634,0.007850757238808882,-0.02771233744049047,-0.02460736030149399,0.032406181701586184,-0.013733507426829689
ANOS1,-0.01425662699150871,0.03761471990167129,-0.040490912246973154,-0.04514210364104758,0.014112299545334469,0.13885321030047718,-0.005603561020623982,-0.018508358114384525,0.019419756850639604,-0.0007038210661679577,0.004120723200779709,0.040724426499013214
EDA,-0.017776053751044935,-0.01938591357223983,-0.030520161427861826,0.019682015449226785,0.026172152715042946,-0.02923291324873796,0.024312384102311613,0.01273055391914557,0.03503465130800568,-0.02145788129802485,0.03728251040573033,0.0623794356183648
FGF22,-0.025277617904865823,-0.020044867304737878,,-0.0200339728619592,-0.01954654957929035,-0.022410832661978148,,-0.024169585415808364,,-0.025357492660764827,-0.028336849845670985,0.005494354699524487
SHANK1,-0.024281025984298286,-0.016246417703351168,-0.03379365547915643,,-0.01055659837386644,-0.02132248391188385,-0.018149714518370587,-0.03025813451534028,,-0.029809084519624048,0.02630206067296626,0.008809611903866544
NPVF,,,,,,,,,,-0.01882302417164817,,
RAET1G,,,,,,,,,,,,0.009998170036827498
TGFB1,0.03215730017527398,0.09823883164571892,-0.017056010564384293,0.08964910337266481,,0.056219585303222394,0.007548699734599285,0.011607993450887638,0.10768751007890418,-0.014687104541770612,-0.006219388470809799,0.01449338630150105
MSTN,0.0748253926651928,0.08710168717338719,-0.03554466844047543,-0.0182511188033773,-0.026954502253373758,0.11889947690355983,0.011133824994676139,-0.06410693411496804,-0.03116549812569675,-0.02131313083468156,0.05324024475996316,0.05457976688027413
WNT4,-0.01636050213115637,0.04838324862762752,,-0.022080374485309646,-0.021545756521357227,-0.009773087640262973,0.03813887479079151,0.021594642638630968,,-0.015864639440177384,0.02502895262008007,0.0018613026447715203
TNFSF4,0.01799653419622952,0.08537801033073354,-0.023803648004134186,-0.028515709477673932,-0.012887207832011482,0.06995454702081594,-0.03260092537929379,0.02872753750069499,0.0447180417531225,-0.02165136257506966,-0.025939520847073665,-0.07770259446553256
NTN1,-0.019741496044737156,0.015156678479434374,-0.040360756373968514,-0.0618317664797724,0.05289738830435046,0.11827728157611427,0.014322261019187838,-0.025075808811048542,0.019894194341043964,0.04680680902558975,-0.04441401569254827,-0.009950125377185422
CXCL12,-0.061015818004785775,-0.027394327884448247,0.02858924293103337,-0.013145999593984336,-0.0013656103084002922,0.007371032402438991,-0.026302954901824653,-0.006689344472830784,-0.098901474170849,-0.006475277177176112,-0.009810796619468222,-0.015247475887226823
GNRH1,0.08058800095678632,-0.0012026813433146286,0.02268205511170209,0.00463606923831539,0.023206804432283668,0.013087940661991138,0.009149651018529319,-0.01635478205973041,0.021197637123321095,0.0026966273529672076,0.0008156489221985544,0.07921876171497826
FGF8,,,,,-0.015007874493777374,,,,,0.002541788551140287,0.1169009471661249,
RIMS1,-0.008825379424785541,-0.030775670149710842,0.038150332332814285,0.04270192602820004,-0.010123991252457044,-0.03941635083068728,0.024632326432961687,-0.019075948705671537,-0.036306094083717884,-0.012529581362330787,0.03996449203615477,0.0029158623964287305
FGF14,0.004534562378698011,0.05005233233397542,-0.04410740596351027,0.031940304015328665,-0.029210809905797056,0.09000367144033294,0.018996891534048377,0.01718006639488589,0.025932860997512488,0.041693574606085436,0.04168680611480854,-0.07160107731140798
IGF1,-0.02469034915843288,0.06835861961796552,0.056922862919293,-0.002389956759523713,-0.03621304493080237,0.07071017934115892,-0.02369201573685585,0.10987629319481028,-0.0037197468885495273,0.0010265985242690423,0.021024855222847912,0.035671574136588384
TNFSF10,0.015265827120117275,-0.022141263669215264,-0.036954515727945864,-0.02124989384403837,-0.0360160660214705,0.09222016906413351,0.005840811697305361,0.03423368070011128,0.014484538706398006,-0.0066306095122153404,-0.04631954020976271,0.00934737260374341
GDF5,-0.025081205991252128,,,-0.018305379721999356,-0.01242278371628068,-0.019365952522550595,,-0.012408384746013353,,-0.003005372628017861,-0.029479332553755674,0.013008292698382704
CHAD,,,,-0.019553970434932268,-0.0042687098163553296,,,0.050791793609345985,,0.06651707446804332,-0.026307224147262463,
RGMA,-0.005872803805905084,0.013311256473470525,-0.034237900747642554,-0.03732761783150899,0.0441415766339479,0.08394122584529214,0.05815401589131457,-0.008663875896846642,0.09753316322986333,0.008752169422354506,-0.02320550458805265,0.054880270235572695
CLEC3A,,,,,,,,0.049085782043215155,,,,
WNT16,0.06619778457818257,-0.01477832277815077,-0.02226918310768139,-0.012031222952544385,-0.014470618571672561,0.06197975279145356,0.029967028868743834,-0.01747812594397174,,,0.005393821189296035,-0.01876968103466089
CX3CL1,-0.01076821822551146,0.01494741291144605,0.024632634768786615,-0.030835783036958463,-0.03454673826962945,-0.05370464596178647,0.0075223663856340455,0.05006905831571168,-0.04145328238135545,0.019542458570094668,0.033135434321897625,-0.0031826995027337485
FGF1,-0.016996658913757765,0.020254627065977235,-0.05184041180223749,-0.05178278183502797,-0.06267787125790625,-0.043908724959514776,-0.0054124410438723715,-0.045870863078783436,0.00901026207869976,-0.03918632907003516,-0.011197202345114267,0.04102935287104955
ALOX5AP,-0.039300335682392065,-0.011131071229064345,0.017867850974974925,-0.004791964799169138,0.11071972484251677,0.05417958298766701,-0.02319699550779017,0.01135539244710263,0.09564018011488414,0.006229233451872546,-0.0202281534258431,0.0025046982182700983
IL1RN,-0.026897222099443934,-0.011923134947875055,0.09741094644022695,0.0014701000833305191,0.060663189960862,0.0926210314636354,-0.033545267392071074,,-0.06752668549340621,0.13996499794517234,-0.03888226852890373,-0.0031323469482934
PCSK9,,,,,,,,,,0.010170556904506889,0.07703785562685259,
NPW,,,0.026178829457010094,-0.02186120842009324,-0.015269978627780881,,0.04592806103379746,,0.06185350790976568,0.038278147720819895,0.013423710791997374,-0.007848568042406355
CXCL9,0.050262302678413445,0.004453046006402912,0.036829314651027116,-0.01918700090815824,,-0.02753002575951377,0.008949279296437365,-0.024169581822531615,0.020145151003357144,,,-0.027252518917857235
ANGPTL4,-0.015043781743157068,-0.001295411156900836,0.05080228685650239,0.023554577414439882,0.04210584780355339,-0.04149033909191265,-0.004446327479473441,0.015695199035950683,0.02653636060728006,0.0866976638937558,-0.020790690495969228,-0.07067444404105976
UCN2,,,0.01944302721673656,,,-0.02412074591355931,-0.019429098006998633,,,0.19159705199004307,-0.018460469698842054,
COL4A3,0.02115424605593123,0.05762170530144921,-0.04422130142293854,0.005801237681037519,,,-0.025133599076242463,-0.017385823165153524,,,0.034089583651549744,-0.03392937645411947
NRG3,0.03191406288771398,-0.009379554307413968,-0.05297558227205476,0.029051901360294525,-0.02535038637452119,-0.07124553226347949,0.008790954343210524,-0.004533920341189391,0.0760235113142516,-0.05617041651090811,-0.04284874223332475,-0.008923393568949166
IL23A,0.023065837861195218,-0.019712676064614392,0.04209325051056501,0.05043556365430034,,0.02428007369533132,,,0.0558366631640544,-0.016418603248695793,,-0.010642136722468533
COLQ,-0.035831583323579615,0.0014468544690150235,0.007822323120532734,0.05273894398559611,0.004213639952921733,0.023865321071008923,0.0011141633442203328,-0.010653398596003689,0.005689308499864235,-0.011730880143475867,0.017553043110947745,-0.007622934067933778
SCGB1A1,,-0.014996446459641568,,,,,,,,,-0.01890174508290124,
TNFSF12,0.012944765717473262,0.027506214315664353,0.039516602048183726,0.039830084048012276,0.0009802793637531133,0.06481057119167713,0.019104727290915287,0.016844923394935606,0.0022865010057809406,-0.029653704346104835,-0.025357338910723854,0.02507910366111389
DKK2,-0.02807332633266055,-0.017598125788679274,-0.016345852880417337,-0.01329870730770988,-0.02106111344712193,-0.023432846146699788,-0.01991967000937598,0.0007291384791977207,,0.06813182517669009,0.04597258856786523,0.05067192413592769
FYN,-0.02028831896550256,0.005391930736030735,-0.06309549095276189,-0.005452435123872697,0.05535482577125405,0.12804801592951143,-0.020725402219333746,0.02273511986926772,0.0971934130140214,-0.011294349245528803,0.08450466916457082,0.014661863675411807
ACE,-0.043720358397416836,0.0016071563686040119,0.019857159046798956,0.04268676251154144,-0.014166363216689598,0.060953395674349965,-0.014430632171020101,0.021872508183042674,0.0067337602819732825,-0.055927961613096204,-0.019629012596872483,-0.06517310604289624
IL18,-0.002505565389345387,-0.016245844680385608,-0.017809719049642764,-0.010362429614595306,-0.02456238332629443,0.11164857070228597,-0.025173770648894964,0.011089285919840802,0.07584199176774019,-0.045342383519187936,-0.032440251597436506,-0.005489096553029405
PPBP,,,,-0.012589295374212878,,,,,,-0.020103000725445297,,-0.03172331677929485
CCL27,0.02178649116866954,,-0.037951038510424875,0.005354895029039123,,0.028118323071369508,-0.0076199499705445674,0.11683427445406754,0.07872895757175323,-0.014020692911159092,-0.03547361670905388,-0.040449579461995934
SERPING1,-0.0920131387702193,-0.03444497436431134,-0.03654615853589915,-0.04610045432181809,-0.006327865937835169,0.11729071069918186,0.026806978646255253,0.05205253796943453,0.027583343225300438,0.03425525282694107,-0.0037213541269853208,-0.016874936438205836
AZGP1,0.07768857906264426,0.027886472073204584,0.011467691104517777,-0.012523687304808424,0.07050345966090366,0.018069829829388172,-0.019127986160128296,-0.01580048460630208,,-0.04385065417580874,0.0033857760265447842,0.02020493404540137
INHA,0.00745169327719023,0.07450584070813875,0.02001473135130876,0.0008616534456158112,0.08099708474669033,-0.02132643951440416,-0.002943251710184238,-0.003932313334936419,-0.009214371059920701,0.12099781996761028,0.040805217329024875,0.05314907915275764
SEMA3G,-0.04585580199484469,-0.011909638031207826,-0.030368417164062148,-0.004867191579630393,0.0052264666765441045,0.012706846668176949,-0.021277331127941276,0.005243214150448465,0.04623443675307621,,0.001719501758212528,-0.0015933734342841184
OXT,,,,,,,,,,,-0.015828242856222474,
COL6A1,-0.08418735433355438,-0.02055153637974803,-0.01871062549526471,-0.006414093195484433,0.07693953021521138,0.14342416982155623,0.010102527851506702,0.005511447266050533,-0.012574362801915392,0.0215893585967668,0.03023250566104456,-0.05867809066759961
FGF17,-0.009369444675891701,-0.01644594958382155,0.04018269334654507,-0.022620319944367872,-0.020566854923293795,-0.024793291024689287,-0.028226624330354354,0.025616049658971834,,-0.04153358314912001,0.020729435856817788,-0.03770066745986313
TNFSF8,,-0.014557076913645857,-0.020548588597558138,-0.012589292110990956,,-0.02276257745581394,-0.015906688223413557,,,-0.021813269000347586,-0.0168306478344331,-0.020433465665753395
FGF20,-0.035278434824883236,0.038962429373180146,0.025481385020159276,-0.025753649144440748,-0.012887211900506103,-0.003968602969648318,-0.005448671446378166,0.03489690479416865,0.10068205659523477,-0.023720085787779024,-0.034053735257044894,0.05202127067047409
ICAM3,-0.04913732870319422,0.07088791845110697,0.016561948630744006,-0.053344537970698956,0.040572815366178974,0.04108577311203299,-0.007455783603199004,0.03531452436465967,0.10672068028599725,-0.02313191561238343,-0.003595501249882042,0.07741374425799599
LAMA4,-0.052498760256310714,-0.011597361900020028,0.01376806435279963,0.011304629344176408,0.08160092855380278,0.1417358588058637,0.023156333146258153,-0.017178464420411287,0.08111620691898676,-0.07822266370442392,0.025227721329732812,-0.08092910155162025
DLL4,-0.0627870862182696,0.011043254527140434,-0.011620406747966865,0.08133539712670061,0.04328203448884847,0.035765351020868474,-0.018333350189380468,0.0009626469714995087,0.03139869240390855,0.046876357750845414,-0.0014314678791867855,-0.01643582864516419
SEMA3A,0.06497504032991748,-0.015168624993284212,-0.013192834978242437,-0.036632409636035264,-0.03332220198202992,-0.008188501325939202,-0.02700767240135657,0.06290513566937647,,0.023970726862041433,0.07045689722089887,-0.009712812940792591
RLN2,,0.13010358692130547,-0.020737486440924317,-0.0001567032713746228,-0.015139449009249966,-0.029232909480089102,-0.01620294823356906,0.04646015042075174,,0.13031162025881457,-0.018460467663185817,0.03373048025891073
C5,-0.031177015768938922,0.02051685569561428,0.0018227357977256685,-0.022474579402573084,-0.019878845136174043,0.010138759207799615,0.027652131389835684,0.04851303716329622,0.08197546007996885,-0.017120683879156308,0.03663845601435348,0.03547752785321724
EDN2,0.04926819497429116,,,0.11686631047581499,,0.09445426189222655,-0.005660367970466721,,,,,
C1QA,-0.10475327727338253,-0.04100908131433214,-0.0038988731247460618,0.019200861634074747,-0.051913145452436776,0.03531736142582168,-0.04117272278505033,-0.06349029425990242,0.03606894967650497,-0.058411824104361756,-0.03633727225361977,-0.05177684808180789
UTS2B,-0.02149227600799814,-0.017783310365937003,-0.006820363850520783,-0.013808115932098401,0.02095042436253816,,-0.014005706348325516,-0.02001745507935606,-0.049952783670668716,,,
COL9A3,0.021434254711143783,0.027697394288274512,-0.036147519332040697,-0.008558542602874305,0.08213529383675479,0.1298915810346417,0.010627862360679812,0.09200019836437319,-0.07752926616090038,0.012554437913649796,0.04071203013124944,0.0029095856820254796
DLK1,,,0.034834772934413345,-0.011246158724872907,0.04305316215785527,,0.03949313117010196,,,,,0.021125058363376133
HGF,-0.003939791297726071,-0.049936837169599395,-0.04738472777536909,-0.03289056656957558,0.051080633115374065,-0.04324068997537233,-0.007099543518705629,-0.04803910817644072,0.083930474424934,-0.0439430594815301,0.04553905423192871,-0.013939394550744241
P4HB,-0.028305648264650728,0.018553710347105817,0.017481034860924203,0.021209847570597275,0.041172255992326594,0.10114126893752716,0.008140194142620934,0.02218594902549414,0.005058920731552597,0.038648396405750005,0.019133001718177594,-0.044961136738238476
ADCYAP1,0.021892924215158215,-0.007541620157217579,0.014924265751524151,-0.022726992336116986,-0.013133566831938294,-0.07086048734575512,0.004993055216056678,-0.03278688889456356,0.05081856262200327,0.002231915538001804,0.03174281881895656,-0.024848092028859757
GREM1,0.08488829198632517,0.005583643421499599,-0.01792368951313829,-0.02752839226863017,0.04293571695230582,-0.0016815765239984286,0.026740551326444605,-0.0194535491061056,-0.06932096394287436,-0.01173945094286081,-0.030584720319191117,-0.0315481144876579
EGF,0.015597347687027769,0.05714032129782726,-0.053382989916101097,-0.02565753006849845,-0.01803501082898792,0.020035302635543352,-0.0071998394731955144,0.048689179435277626,-0.052612089128305436,-0.018442460789596736,-0.023242542437786208,-0.04397445287218586
VEGFB,0.03672293520095181,0.027447255578250222,-0.024308060971251048,-0.01950096194425052,0.028915041133752,0.0729497884225942,0.035427817211393584,0.0018830911294562098,0.11564464336774456,0.05178044272947504,-0.00624410081849702,0.03863065342876675
FARP2,0.02305335815745236,0.07423125061719965,-0.001829842094211841,-0.0226635589402361,0.0254384538296005,0.12684706002909726,0.0030169426697106917,0.06580130245703424,-0.02364460941040824,0.008196979112126256,-0.0786648711899235,-0.07613799673871481
BMP3,,,,,-0.017582268846778663,,,0.055036454039923056,,,,
IHH,,,,,,,,-0.021723938274123156,,-0.019745019605152153,0.0649994794214326,
LAMA2,0.03010495713200368,0.04944122730079299,-0.02885687157617201,0.045851072622181265,-0.019715549483875435,0.04604002295116957,0.018540183449696938,-0.03848385864437459,0.003593166352226223,0.025128867049531874,0.012452628798059799,0.011760162901099415
SERPINC1,,,,,,,-0.014984840561878375,,,,0.0458916144497464,
NRG1,-0.009290191812977466,-0.01829582027470058,-0.001189228779821414,0.03270006534004422,-0.03163625645815793,-0.042552759008638925,-0.021357213496794838,-0.002266620442573922,0.021675163139160132,0.022353099362181765,0.00941134911710025,-0.039353363515127776
SPINK1,-0.06009595736301081,,0.07100685275732593,0.010111414258619411,,,,,,0.025362588961016983,0.012020969747450589,0.012795715216529271
EFEMP2,0.0002411723459129855,-0.04603513467922629,-0.04923892631891891,-0.03865825652515627,0.014936203399486647,0.09857114188868507,0.0332522773838161,0.007349530450762611,0.09102077556273284,0.027909220164369586,-0.04064142315835643,-0.05483107709302826
SELPLG,-0.02544930647691436,0.03842796030407079,-0.006852753598021084,-0.003296592244184644,0.013051276483787717,0.05587653852620078,0.05824670437450326,-0.03295406265175958,-0.05720568223166272,0.019684846254114152,-0.014383371782219873,-0.03712227124588652
GDF6,0.0509083453370143,,-0.02323119735242167,,-0.00637464167229199,0.037685580407613675,,,,0.002361622635051403,-0.005662579735180326,
HLA-E,-0.05978759324085201,-0.02712072014708492,-0.04845112129393542,0.03237408322997807,0.02753751037491967,0.07820623118480499,0.007776183316898342,0.005469187939903854,0.04391780907440063,-0.009488557492550936,-0.0333703755207055,-0.03466515344244939
PTN,0.01045398370467134,0.026943802839073848,-0.06512047185843008,-0.007953672979501468,0.05457718509420452,0.1667250684619168,-0.016820894750700373,-0.04762855715816269,-0.05643797163963685,0.06292308322862435,0.06786732821155111,-0.00860087491293969
CD274,-0.03384330102763022,0.0266051446074787,0.028076505525620344,0.02326404995142554,-0.025141953000715173,0.03498795343667414,-0.016250033782455556,0.0016104098225620917,0.0504068765002203,0.02969310567158824,0.0413680170278014,-0.015513322535736904
FGF10,,,,,,,,-0.021734608021769772,,,,
CD14,-0.10650482014434591,-0.01882691592762688,-0.0007652151053090576,-0.07874849777005558,0.09461632185869759,0.05224391370408231,-0.014151156781795399,-0.04374920946182013,0.035856878584895564,-0.01999284888030004,-0.03298495896308485,-0.05022278527552522
SFTPD,-0.03240650863984883,0.11878033465689963,,-0.014138098694325186,-0.025478912065820824,,0.03947943582405398,0.0446670995524066,0.060968851797719194,-0.004262296600223126,-0.012260083145771419,-0.028489445296440576
SLIT1,0.011347085950793093,0.017467267642334184,-0.03743987089198543,0.029879517922733936,0.028542951078693278,0.08713852286307178,-0.04891711699077604,0.048190193342633116,0.04917710239805959,-0.0067806520428968,0.05429806022826858,-0.013804409100373423
LPA,,,,,-0.01126927420750185,,,,,,,
CNTF,,,-0.016345851200059845,-0.012589293260012471,,0.020690925580520172,-0.012773352873509109,0.010303827836930589,,,-0.018460469698842054,
BST1,0.012145656756285523,0.059024680199488436,-0.021353090542446895,-0.017949809060197868,-0.018146634246302647,0.11459778401567683,0.00024531701225759603,0.05484779469033308,0.08074259976032097,-0.03787150490717755,-0.010984504625028839,0.024917165974164292
AGTRAP,-0.011248702376771766,-0.036084734201165515,0.04110840433044434,-0.005696258300479829,0.041350799889281975,0.11365168496773456,-0.005246397527985901,-0.02757121153392905,0.02016140351603154,0.07153387704786744,-0.027139567311843613,0.02047698137103187
LAMC1,-0.06864163621631598,0.016871740644431057,-0.015077799400134607,-0.017617033192787315,0.021148047566873968,0.0940955839306374,-0.0018533132063066813,0.049764237828368654,0.03511761171116921,0.028504871522916995,0.014527620202184982,-0.03772011067022124
COL6A3,-0.06395812952571368,-0.02283445244047171,0.008110489495697575,0.022592641617175047,-0.02462277619716645,0.010838474294868198,0.015023843062721863,-0.04792481463315844,-0.04651538141404033,0.023941241816642266,0.029943400327318393,-0.017442546404821523
