,MGH258,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TNFSF4,-0.01709845507508739,-0.04936982555026405,-0.02317438349332533,-0.008999914299892966,-0.036205358714401614,0.00869103113428946,-0.02993758647030037,-0.015198676248322638,0.015712570615160917,-0.01657985354363431,-0.02598785464517056,-0.018200390869954203,0.011213486151800485,,0.04220699630825154,0.08364866305395777,0.09507587502366617
NTN1,0.005353601399431562,0.045667276376181946,0.09529842330704932,-0.001942093240407803,-0.03897807424582638,-0.07036229928913376,0.03294112774266057,-0.04842518391868676,0.013434130498088153,-0.03552866321205044,0.01575088961804519,0.04264446442629831,-0.009253645997806191,-0.04011927016471688,0.06313635139414364,0.030542706088654795,0.07001468327010285
CXCL12,0.0718086025052846,0.12055549100518813,0.011648018939724109,0.032083264499923145,0.047653731307002054,0.038258862417616765,-0.00463869594261175,-0.006414672598353885,-0.02106265564324089,0.0072987884864184945,-0.04648951598869228,-0.010865758947188038,-0.04085747290434027,-0.050344990970975875,-0.04537693177119928,0.09704986370783697,0.02500857914584848
GNRH1,-0.01478765361536102,0.11339472488268976,-0.00640190944768545,-0.01730346276261024,-0.03208451047190015,-0.012796745614300867,-0.020478557489789107,-0.034104234622976605,0.01988790986697165,-0.039689332736002496,0.042016863205861926,0.02874853091183636,0.00414463237448316,,0.029910282279272952,-0.029192897520226243,
FGF8,,,,,,-0.017883590303134658,,,,,,,,,,,
RIMS1,-0.02494655826463608,0.00991132912938008,-0.0006850657329843219,-0.011996236608549841,0.010531497572982542,-0.02765333099861877,-0.047583464225052066,-0.03087986054219687,0.0031783569490573304,0.12992514040289213,-0.03883862830282167,0.04265967609520905,-0.008875746247214709,-0.03485438033524061,0.15793271009942775,-0.013205290737620558,0.12682555805706294
FGF14,0.008784077084899398,-0.028166519172703502,-0.06409392476832493,0.01918211145751524,0.019137964992429257,0.06230070966546625,0.04843923852672626,0.03769845395515879,0.06341319402708338,0.033480009279616786,-0.006072406963590074,0.0035595547394904553,0.04622106879914537,-0.053014662999191886,0.010296226461765434,0.02662228478161865,0.10749880872564281
IGF1,-0.005566802349090834,0.0897340924435426,0.013045104861424978,-0.024350928547609035,-0.009674612859937261,-0.043151963953323,-0.04541854055437962,-0.006871794844135061,-0.005048162241820433,-0.019304390314761076,0.0028939750301659396,-0.009210558461709078,-0.017806072865805492,-0.06417095785967043,0.012398905096657165,0.04953293449347228,0.08738937288925346
TNFSF10,0.015162996049224445,-0.0005153766376262392,0.0042191038609156115,0.002563440702124299,-0.030852842599447466,-0.042917241167340865,0.019918727807176913,-0.012811059795473305,0.04987821650931455,0.009606119317270156,-0.0058210140297665055,0.15531944222098137,-0.009038123947604218,-0.04908088062227108,0.02672607869723579,0.005699704148284882,-0.07891609309151064
GDF5,0.14912430420772957,-0.0046893263844503645,,,-0.02324167454985524,-0.014803160467428671,-0.02931662119899514,,0.04897541227991511,-0.04042337473107689,,0.01790157885233528,-0.022140759483342216,,0.15028294083150967,0.018575366498453302,
CHAD,,,,,-0.0099476014394956,0.0341823719801853,,,-0.01990927255229442,,,,-0.03260103906586768,-0.03509581455792647,,,0.002763548681884446
RGMA,-0.04317523266676702,0.02941466332277554,0.01344028575475804,0.029548959076776977,0.06990362971512568,0.005179106801469519,0.005005922290941521,0.025083900343775913,0.04425545376272722,-0.03005272918378657,0.09708092154469615,0.11342916785319505,0.008290291753856486,0.1417809218235326,0.1214399143683339,-0.009281428581276473,0.047778935919634585
CLEC3A,,,,,,,,,-0.04067500666422084,,,,,,,,
WNT16,0.017404430349144004,0.07438309622529371,-0.002708894082030237,0.11116297007092829,-0.01527560599924248,-0.017243388734095748,0.06980434509149036,0.1104113506143082,-0.003011899117470688,-0.020133546061742807,,,-0.026931929937223115,,0.0632022138893697,0.09076884855581949,
CX3CL1,-0.022865402235886963,0.003312748012232442,0.014289584164606808,0.004742913742159717,-0.044850941086407685,0.0304017946224591,0.021880229914492375,-0.021078762107128165,0.053775845755284456,0.06703857744220038,0.08895196679615983,0.111806116607905,0.03324927548152144,-0.03340510438385207,0.08046167535116602,0.04253786184373736,-0.012691468061806842
FGF1,0.032379261440959275,0.10365687758695642,-0.002120736365804566,0.007577281955504907,0.011385290302242364,0.03639441063710428,0.04446414866307532,0.02462594726746378,-0.006895946910726679,-0.027102293857082304,0.0219572677460643,-0.001512933718095481,-0.06863369615902223,-0.036065009276168396,0.04639252122371339,0.014391067218713804,0.054901241734938745
ALOX5AP,0.052666345753797944,0.028347039458460215,0.029866288800647903,0.015931716999375123,-0.08593788393542505,-0.0233213695493237,0.05981998130804672,-0.014771412897017814,0.01113022424339775,-0.11035271889541065,0.02647558501656877,-0.0955154820457406,-0.032907968593043145,0.027240119303411123,-0.03109914626734122,-0.00013666744592712895,0.002682877980248839
IL1RN,-0.01737230130358929,-0.03007502816650512,0.008498529861318577,-0.02550459465384544,-0.06163035640996185,-0.01756617114069035,-0.0168949730221311,-0.03978043202221163,,0.005493263421445,-0.019340177493626244,-0.06046978787959032,,0.01578569111877538,0.018397597050003354,-0.05165420472023111,
FGF23,,,,,,,,,,,,,,,,,0.04758080046243057
NPW,,0.03248531023115549,,0.03478180311024471,0.014397203291605291,0.0023643986315748044,,0.006114786898101349,,,-0.059493292553580795,0.09709113684993406,0.0029660471162569527,,0.1891017098034124,-0.023551085270945984,-0.026644145785045238
CXCL9,-0.05281466614840344,0.026328013168797272,0.010409813833054237,-0.008186810488821708,-0.024361036890115068,,0.05566434531889386,0.032547902800249835,-0.02369147313564442,-0.0357331598362737,0.03975319629307564,0.03507526580209742,-0.007473263092958668,,0.011363701032891594,0.06560695585935003,
ANGPTL4,0.013742166990973345,-0.06685764849801042,-0.029785089414435723,-0.04597020782045441,-0.07354353246369645,0.04068053564516622,-0.02593652974701838,0.055600701558157856,0.03641059502334186,0.040869856342055685,-0.034529010541822606,-0.015990097066032695,0.010106877349547464,-0.08901702901217785,-0.022228043929738334,0.034851181589368244,0.0018027369176420412
UCN2,,,,0.01137860428571938,,,0.13096161073964305,0.0017340079192191772,,,,,,,,,
OBP2A,,,,,,,,,,,,,,,-0.02769826731053333,,
COL4A3,,0.025128604237275736,-0.005489886288785478,0.03907522386112303,0.08509485278655875,,,-0.02980526039158383,-0.025456810088503548,,,,-0.050593013895601016,,0.0024268043276982313,-0.025514423151293025,
NRG3,-0.031530799721431704,0.020144169554440965,-0.011532013873394628,-0.012597709704980817,0.004376062439886609,-0.018214777187679748,-0.016272470493866598,0.05580477311579598,0.015118340289714191,0.08339217400729285,-0.044091638377130496,-0.008311941156454138,0.03961781050680728,0.061681119203710395,0.0912652079627525,0.048857640591698635,0.08663978129796344
IL23A,,0.007102641406636444,-0.02846624232849565,0.02847282785759053,-0.023669403071836213,,0.01402995581023757,,,,0.05220225653292841,,,,0.045821899273457305,-0.028573944023525866,
COLQ,0.058362294269195376,-0.03437164551079133,-0.02142726609973469,0.06494858578851502,0.026231723942409982,-0.03683950718683121,-0.021616477944099453,0.06049007477323337,0.029639797387240617,0.021802141753240325,-0.002840087376432479,-0.038676561560909394,-0.004523093906612467,,0.14345188299315195,0.02989948983008442,0.06716950419108265
SCGB1A1,,,-0.015744135756649614,,,,,,,,,,,,,,
TNFSF12,0.037522807147543843,0.014724995949319987,0.05407810502237595,0.03189989320533277,0.04623402264065564,-0.0034251325552606226,0.027584029022584777,0.07348188928411441,-0.025252105478101625,-0.049689827577641454,0.03637703714768764,0.048489110988170346,0.05233822552539257,0.07091865971366051,0.0057089643257369075,0.01370383516489721,0.010118535359851251
DKK2,,-0.02333361771535795,-0.03322490089285579,-0.019887998568802048,0.04924152195951407,0.01865225195400679,0.006160538245510591,-0.023622201887714498,-0.01630225445732851,-0.0464149944512284,,0.033535242010636575,,-0.05645449618234425,0.09985160296328008,-0.02256993566540019,
FYN,0.02040748906807754,0.11833340378218644,-0.023678618955449454,0.03527354458130067,0.00498072991465833,-0.028089009411763004,0.012204647222403464,0.038197269963377606,0.012204627187831702,-0.01394043075542716,0.008549692053998857,0.07241651331217223,-0.057430849412232136,0.10834597514959428,0.09986853941871579,0.030852329822761437,0.03764102887832008
ACE,0.014657893437935098,0.024773631924337985,-0.023035828205156313,-0.02795867394485107,0.03992663465580783,-0.06063446439218075,0.01799819831454517,0.03671461157404219,0.011409748483249736,0.04437658965278019,-0.02062453549752385,0.11546651734682792,-0.06744686255502833,,-0.03253846310497214,0.026801409002125107,0.2018646080442798
IL18,-0.011983309412397416,0.050076938100017496,-0.0043035571448573826,0.014897410223825432,0.04668270288772191,-0.051239655338695025,-0.00954507826159364,-0.010025836100120535,-0.014861697135191492,0.035479443301386464,0.015019378943240376,-0.012013125028653149,-0.037378900379274875,0.0787079553422914,0.09788396659829299,0.08378234936340752,-0.035205465507641844
PPBP,,,,,-0.015984170246291708,,,,,,,,-0.03462968148552402,,,-0.023855496701035636,
CCL27,-0.01977401844403842,-0.0556599970872376,,0.008079454217018514,0.036391613128660974,,-0.012313850211105388,-0.02404858322870366,0.10579173683199239,0.023331089039205423,-0.028016937777443886,0.003911414638059249,-0.037179510802156326,,0.008276660778804438,0.02489837544819305,
SERPING1,-0.03313052263179649,0.08718912003777865,-0.00988619848780105,0.03964659603090139,-0.08429015583458312,-0.0011862478909298647,-0.013301023242904724,0.06358699325623023,0.017360449347596757,-0.034786520487968826,-0.052436900313031526,0.009158593759220563,0.013142126853567221,0.04596875661468828,-0.03372792149686682,0.026644527268769095,0.07272447313735993
AZGP1,0.004929129175730833,0.05856763590524835,0.03109792968051795,-0.010120564854137053,0.08201811783188134,-0.023608977668063417,-0.015453072374155066,0.020239195001481622,-0.023777730514175463,0.04053859925156865,,0.04013351977103793,0.01055593843593,0.08553761108546314,0.03965360619101684,0.08887623215745272,-0.0027169132161189314
INHA,0.042825538200168003,0.017740531958951446,-0.010931524060996126,-0.0014900368267144572,-0.003201319486538336,-0.023167342895489405,0.055506427994154735,-0.027289406103806393,-0.02587392949779108,0.04308929993836285,0.1397384320065552,-0.01925748588224705,-0.013758807863867696,,0.027362928203226052,0.09957112600784972,0.03040602430088282
SEMA3G,0.015376059025584343,0.20370188998186947,-0.0075322913782546715,-0.036949251991568836,0.07071874818464684,-0.0055714568439822875,-0.0344263680399002,-0.020345954321310606,0.004329087771391141,0.08123295384923043,-0.05615607075484383,0.12342268099033109,-0.027749671369433893,,0.027925621382991726,0.025799883530828863,
COL6A1,-0.009815476395285322,-0.053516969876276944,0.06096018404274352,0.0032345319373336765,0.01199257130696813,-0.005429725046584362,0.040259755966675415,-0.033850658392074996,-0.03411159871342437,0.03532065819163358,0.015044285119593508,0.04627601276456204,0.03416355306147233,0.012123559575968435,-0.1246195456014584,0.06055113182680112,0.04549116363757508
FGF17,,-0.025694185443772985,-0.020422641187358384,-0.036787123220651995,0.024712553364726088,-0.024507748077497362,-0.02636738194293472,-0.01536090887232983,0.0014469192878849243,-0.008794228882596644,,,,,-0.026387953505716197,0.02140001559098936,0.01604532946915236
TNFSF8,0.06858787373102843,0.04126572060611527,-0.027483462929711266,-0.025001466953659762,-0.015984166103097577,,-0.016894973166463354,-0.018863314522858242,,,,,-0.026931940407544375,,0.02424797466317506,-0.026863229632227228,
FGF20,0.0055499122183423665,,-0.01532216187653157,0.009598868809917435,-0.03269847121318682,-0.015356579499241598,-0.02721463810372263,0.011961958322718189,0.01039697657873693,-0.009918127424445072,0.01930408743261729,-0.045099672071480676,-0.015764126133327273,,0.028074428024817303,-0.01988585204783801,
ICAM3,-0.006307826496591532,0.017032762259529776,0.012786091758931202,0.005120155252328155,0.015019147925227747,-0.032877638064537175,0.010221112190895693,-0.021559956602794757,0.010446704232448256,-0.03668827750611565,-0.04261127439764681,0.06460550387996679,-0.024284614113658662,-0.048423951298622196,0.12283733819512947,-0.00767335444994944,-0.004450587999159232
LAMA4,0.04279239166844831,0.0017401074168483972,0.053754197162217875,-0.0118302377695111,0.006206278900709196,0.033775448967193214,-0.009553433091459371,-0.06712224405868215,-0.04218271493565299,0.006105361024992371,-0.02227033068402675,0.07838952587261962,0.006251867540862646,0.008637836089507023,-0.05994393872982812,0.01046406597044355,0.05115858224557809
INHBE,,-0.03055603988825928,,,,,,,,,,,,,,,
DLL4,0.0013226519678385489,0.0735455431208975,0.013277905721820034,0.033793521523937324,0.009824715783581043,0.010248581200663943,-0.054567992150079396,0.03074948597118054,-0.023515892340348878,-0.004039733825936719,0.025690125392185,0.16155076205307875,0.03087958707794249,0.0425762261849819,-0.013725090156532747,0.052443454524367904,-0.05889798050018554
SEMA3A,-0.0525848708157369,0.051631459117739635,-0.05174169209912529,0.05846845295141162,-0.0056590256796601205,-0.007570913547505055,-0.009377160954378082,0.04094963275571186,0.004288812545329808,0.06557075439579702,,,0.05693973113271994,-0.05495372572649354,-0.00024713651996025905,-0.016245020291070975,-0.015120601122324091
RLN2,,,-0.029515416152055923,-0.025231298952393653,0.03439105103437825,-0.018040376311041433,-0.021697420786485237,-0.004266896401210538,-0.007131467909726481,0.004005897877151084,,,-0.009783695342450056,,-0.03045465886453575,0.020187785983855407,
C5,-0.026084233360604288,-0.059610321099960034,0.016905649455641946,0.014212009851146264,-0.05621405625600518,-0.027890853887443674,-0.0031302550413086173,0.0016816612655503103,0.020246151067410297,-0.019377040217021576,-0.030568416429934422,0.10170760821231743,-0.03345044239564678,0.025466783895373588,0.03932386545158386,0.051288117813852854,-0.018472356277589204
COMP,,,,,,,,,,,,,0.0006728339860189261,,-0.014462563725201315,,
EDN2,,-0.004957677285919979,,,-0.021021850600302427,,-0.02309124666564395,-0.02333297774824652,,,,,,,,,
C1QA,-0.04480627068631937,0.10735360788140391,-0.01260404174599205,0.01834471633258847,0.006123917161983694,0.027244896614294873,-0.0018015277437895558,-0.021995679264723112,0.008615100229947159,-0.10053366277040988,0.05464216641537198,0.049285936962520475,-0.031364111548036915,-0.021719278666737497,-0.029258660861546607,0.06404554485270714,-0.0859319423630939
UTS2B,-0.018205893015279688,-0.020891178073109567,0.028674952669456258,-0.025231298807436936,-0.017531662359061406,-0.013428619255749443,,0.05038389750631418,0.06466698896744097,,-0.050679123670822876,,,,0.007645416033866275,,
COL9A3,0.011002948879448754,0.1037840582122198,0.005043605811367707,0.01911783373627291,0.07456333789939376,-0.03797951437377111,0.062495671366157184,-0.015882766204598615,0.03282974479357266,-0.008338860780860583,0.02148395538446994,0.06186100608959741,-0.036377034949471566,-0.035401758610328855,0.10654629440671172,0.09254553157448564,-0.030965462511953208
DLK1,,,,-0.012963652470893634,0.036046989167727715,-0.03100323348316845,,0.07512176024557572,,,,,,,,-0.04421356680819853,
HGF,-0.03524365821738958,0.01598663732924069,0.03998856543166585,0.010152664706118482,-0.028851737389671592,-0.04125157359854243,-0.01981453818122747,0.015097846540825938,0.05143194414331508,-0.0622157428956578,0.04972175360670804,-0.0681740628568059,-0.038148933857579705,-0.025414061236567052,0.058866438593905945,0.010748780394990191,0.09880988521233343
P4HB,0.02370094229647315,-0.04890300297582318,0.035369483065667055,-0.079069806375534,-0.03639363051120287,-0.06646108664787072,-0.015357039973372875,-0.022244454423795093,0.004485281088863226,-0.06546645697216535,-0.05666323443553215,-0.042946447425545736,0.014926099549974365,-0.05122120517389456,-0.06138388437926044,0.026175985036886364,0.047974645260941924
ADCYAP1,-0.020024211466153324,,0.00016707610225422955,-0.013078926861657944,0.02507142303624739,-0.001142703053742531,-0.0525944847235772,0.003104965866334013,0.043190975104509394,0.05248778080185152,-0.05783864304628772,-0.021860314385853206,-0.02634150971182102,,0.09605442088272352,-0.0366968777102792,0.019634343811843914
GREM1,-0.013352524252982879,0.08807497566196573,-0.03034323435340752,-0.021807752338943436,-0.024149754579213163,-0.005117381396491235,0.09439764977907529,0.03588883835869841,-0.019068730250458497,-0.05434795002353564,-0.02672191394624079,0.0073382813215929115,0.022032501719793,0.07991462766043678,-0.0589900372498993,0.05789906819260258,-0.04663782950233728
EGF,0.0401497465140001,0.07607575522813209,0.01922066970573213,-0.014461009219163986,-0.03257643231997561,-0.021490767724100166,-0.01667660352209795,0.018507083633658983,-0.029228569576483798,-0.041116605425226486,0.0902719799781572,0.15986802843060677,-0.058895076989168925,,0.05030554339383049,0.11200990003860987,0.001997273828069419
VEGFB,0.009423200487205179,-0.05386999045215499,0.008929914473150603,0.0006222635221091494,0.04211777030786647,0.04857240322202193,0.012944047319292752,-0.04783725048020731,0.04043454713032298,-0.02005856288738615,-0.0030762156365069875,0.004469017153846111,0.005397133644715858,0.024464848855469366,0.05289506609578158,-0.008066610019813613,-0.01076787496479744
FARP2,-0.005434411770671881,0.017155579356719353,0.04918168261885952,-0.003462335303746003,0.04739156495485506,0.017804100387677053,0.021810144761822622,-0.0026475251506462294,0.039496854845632465,-0.004566926592220484,0.02337229924753808,0.09096849331743215,0.015227067232128525,-0.022058886553723518,0.11145332173210376,0.006574622754389966,-0.04223788432817659
BMP3,,,,,,-0.020951274131838553,,,-0.03374972773457434,0.03331390099381516,,,,,,,
IHH,,,,,,,,,-0.020484646700832103,,,,,,,,
LAMA2,-0.014624010465368565,-0.0044058108256498155,0.010817410508208839,0.03573561529531675,-0.015344379428762666,-0.029935916698575815,-0.01124975009847294,-0.04569780512879588,-0.006312866583249941,-0.029323836087704377,0.12144929492372988,0.05921158502370821,-0.01843021895559827,-0.047754884450862886,-0.0266599385903647,0.000517430009152299,0.059341378348073785
SERPINC1,,,,,,,,-0.01777012012956499,,,,,,,,,
NRG1,,-0.03615168333574625,0.008533494633232311,0.023233191595345013,-0.009808408132817758,-0.005194789103954325,-0.0025593477779486612,-0.020423987672993225,0.038275338041053784,0.07867515821645396,-0.06346745687490997,0.08774793053978723,,,0.08417535020619289,0.028565877090964337,
SPINK1,,0.005472582600611953,,-0.037750533340713294,-0.02858420328857863,,,,,,,-0.04868349666910467,,,0.018903387226980813,-0.015444038123853554,
EFEMP2,-0.008425020085407452,0.034580181152257645,0.013034513304421265,0.03813232547131678,-0.042965040317915475,0.009341234664697756,-0.002601026565977879,-0.0006161509210888256,0.03756508618399398,-0.04916695354563309,0.021308351304825196,0.05582460358816519,-0.009044142549284175,0.11403660485077015,-0.004309731004512049,-0.003926503883747399,-0.05563158894748273
SELPLG,-0.019970293123367937,0.045829187444940744,0.017046010887735455,-0.034934688268393264,0.057040976314357984,-0.03841342167141195,-0.0030300636685462227,0.03161348631573415,-0.004407648775258932,-0.034662335552734784,0.0456435781112262,0.11571145330523647,0.05533104654337016,0.1145758117997471,0.08550288338611806,0.11545579300444342,0.036161042865553224
GDF6,,-0.024498130763664784,,0.015427610474670778,,-0.026797844539361716,-0.02169742312698988,,,,,,,,,,
HLA-E,-0.014652283739597875,0.09786182470024525,0.01820478063190849,0.003107256045185196,-0.03889471301283675,-0.04392122763287339,0.012419539758989422,-0.018186258010195834,-0.028710131007763127,-0.08501151028633694,-0.02273916138474127,0.016663993059045423,-0.01485973921949438,-0.06845195716200439,-0.029802660820422735,0.061514138166403276,-0.060178057684373946
PTN,0.01906334935436758,0.0700110066541259,0.05121634296324418,0.045044330305739566,0.07631155791338382,0.01995427794366963,0.03817347447368028,-0.03401343302465051,-0.0010119154819912828,-0.009249920774083677,-0.04000152636138694,0.1716730527801264,-0.04232060524792326,0.18790068334231608,0.08041109018884374,0.042407280584621704,0.06800216704527814
CD274,-0.011710731182651634,0.012523141305025576,0.027672008424130548,0.012746331540548876,-0.00646962293588048,-0.01661355668997,0.0011410611412720612,-0.04792363633846533,-0.022619061220252444,-0.03188605603424333,-0.09361996278425648,0.0026089079232467444,-0.05286095822729057,0.0361155707348214,-0.012752156448157236,0.0058408346410032865,
FGF10,,,,,,,,,0.03328236524829045,,,,,,,,
CD14,0.03149252053295928,0.0400460234627656,-0.019529729676870687,-0.017640648539366498,-0.03642341312979713,-0.02321594007403636,0.01811895358318154,-0.0026952880157659937,0.010880226608109445,-0.11638163568275507,0.03139272099465873,0.023438017467025337,0.008625213507841747,0.023504997427461857,0.03352050833891139,0.028552081949658328,-0.014873926750555627
SFTPD,,0.08297792661933033,0.01795249199492992,,-0.017950629465082166,-0.030361023137797368,,0.016362779518769095,0.01631219860909401,,-0.02260369333746832,0.013026537174804679,-0.0584692364399504,0.02190150641599784,0.05975442344016734,-0.021158861598055953,-0.06803761982990544
SLIT1,0.019596677000942583,0.060646119366107254,-0.022931079625591128,0.03659787407075733,0.04312846131151063,-0.046852833281553895,-0.01433651975696824,0.03318076689364496,0.061457655733581536,0.11762495071615718,-0.09736974262533657,0.12882623900092582,-0.02128758765297346,-0.02945657138739837,0.05917729510184965,0.08497303241941052,-0.03550635357117546
LPA,,,,,,-0.013428622622357807,,,,,,,,,,,
CNTF,0.017873041897501152,,,0.040461209735594375,-0.015984167561968382,,0.011579211755277971,0.020873082814957724,-0.01906872860239312,-0.044743482986219295,,,0.046814488694889585,,,,0.007535499058606284
BST1,0.01474500411747403,-0.013357498549131742,0.02770375739595116,-0.04224056092987166,0.0489315672971258,-0.021623779728186424,0.007580053847559792,0.003589530723686,-0.0016655755569257207,-0.06414842985136306,0.0981684424397216,0.01934005324362463,0.047776077269892366,-0.040353036872025634,0.05201302344728153,0.02933933749190716,-0.07003515169602684
AGTRAP,0.0452402742769966,0.06206004629052223,0.05195961486095582,-0.043242752015577084,0.002575785889400259,-0.02845435063573997,-0.0030978027822344016,0.0009317497667671458,0.040167298519445394,-0.08360864526620698,-0.06402059417002777,0.12226232503900619,0.03475244101824454,0.02633954477474194,0.09986280497184456,-0.024540699020838077,-0.03109268959562569
LAMC1,0.03278545629404177,0.07253520164317066,0.02176202339392943,0.02016504983144359,-0.003782877727249125,-0.02848615291872269,-0.046651181883225215,0.006562136916327025,0.05935152129672518,0.08212757394921108,-0.07374300320083917,0.04917827309912242,-0.04377057337114959,0.04266076812036473,-0.049714547959594374,0.014637122518934247,0.0747438293263447
COL6A3,-0.03856559756377763,0.05850485344441352,-0.03516388595833923,0.00799107105326172,-0.023391014512879338,0.007638368587202898,-0.01692548012557747,-0.03140570927930405,-0.0163712241152718,0.04137236140849028,0.002958987158971133,-0.07457668861807892,-0.020334880546323444,0.031457292742166985,-0.05661422460964867,0.13622444224738348,0.17148103767373907
FN1,-0.03887334111973758,-0.07383268244616387,-0.0002188741046742132,-0.04275128288665055,-0.022045829332857945,-0.0022661014922142216,-0.05512922527987603,0.012460117603212159,-0.016023623553249763,-0.059595174998052086,-0.0551233961203427,0.08720145748704612,-0.002252964274076813,0.054706127162602286,-0.13901731396402242,0.017170594548709204,-0.06806333626282934
MIF,0.009142169625393,-0.10514684010344011,-0.0901434572044852,-0.06541570401979237,0.004337632776205513,-0.009733780365192459,-0.04771729884816023,-0.00937936859011803,0.04271424702895786,-0.029494981809438294,-0.021027791991800663,0.011557313206791613,0.07416792202331127,0.1496729282337646,0.08206333639765835,-0.06056470883416983,-0.06595291684721759
JAG1,0.0045481582383342925,-0.01686210469332818,0.02143513465652851,0.0038569970513429347,0.007224652578185104,-0.026566014296552642,0.07599147610117707,0.021665997446449425,-0.03140770067367628,0.005190798266868806,-0.03701293010363716,0.10062715128602287,0.02686838422642049,-0.07222029197353386,-0.08773392541196322,-0.04992423884308011,0.09418851674948651
NID2,-0.004477550400219564,0.09687621159052774,0.009074992637375255,-0.042444379312287846,0.015197717848957838,-0.02977945170477987,-0.029071925869812068,-0.003443453536939702,-0.008666138539274622,-0.0347274283608703,0.020672426713478877,0.11072608170666251,0.023941664102868614,-0.027569296247458328,-0.056616365531939036,0.068958302791178,-0.02940755476732531
EFNB1,-0.004352767814190279,0.02716709629141888,0.0689970915561123,0.04621948407286554,-0.011344348692415122,-0.06554172815460137,-0.034970485883552796,0.018991929015978102,-0.0249252412796138,0.026538826684848724,0.023308921282771344,0.07060645228685758,-0.08325050961006994,0.06459830770534414,0.06030721276976259,0.008028127475458054,0.006728568151877983
COL4A2,-0.010363459196338076,0.06444358900034018,-0.003537062058210577,0.001543076911903715,0.015303426600158212,0.022934348150116055,-0.014731748313002122,0.02074126962653752,0.01575082125762122,-0.019054866809808727,-0.06984497547070341,0.04823599459890761,-0.0012041444072633672,0.057223339475808585,-0.10448817558196105,0.08782356574112923,-0.0026525233564126836
SPP1,0.027057118656058983,-0.105028900157666,-0.008295248997540394,-0.026680515785264616,-0.0750766363918634,0.006292430610228909,0.03436601690690206,-0.055334824989459346,-0.0315966411458067,-0.11033479118245307,-0.06600651900162798,-0.1402241930661403,-0.008005761665076591,-0.046148696560816785,-0.09349365858382784,-0.03966702530025562,-0.09774227592555475
PODXL2,-0.026918692534619888,0.07789387543191817,0.03385470150657417,-0.020636808387785407,0.003755441552219876,-0.018936342243231218,-0.03039617375100434,-0.02268194101469705,-0.006164451097637647,0.028413323023392858,-0.0055864041688164275,0.08320449845629516,0.00502159668490854,0.06940241820798991,0.14352964128486723,0.043433791677192184,0.031860413999036614
IFNE,,,,,,,,,-0.021304664915850348,,,,,,,,
FGF9,-0.02146869123238709,0.05259226017319333,-0.004677627394976765,0.06158283811804332,0.040658009785397076,0.018288546100303157,-0.01891406671198233,-0.0074571514930804415,0.07937064733189675,0.059116444563093645,,,,,0.08546476064191127,0.029000443170421657,-0.04126092514972495
ITIH2,-0.05289994249453699,-0.01942686651579053,,-0.026571131113700863,-0.024361035387548254,-0.02135702357430695,-0.004238140948788703,,-0.019799476750794777,-0.0023381256626291533,-0.051598084958653305,-0.07240044934177611,0.0066651820744024586,-0.014195450000904403,0.04366744377112478,0.04948189041326538,
ADAM10,-0.04323037294915334,0.06358864332430582,0.02165188106275966,0.01722661207355022,0.035167176904657545,-0.051936514165414165,-0.01658344189096865,-0.0015762955420203803,-0.015465332063616019,-0.0847791220696256,0.09035261792386945,0.10265078440688304,0.040114457798581575,0.015271212618770682,-0.069255598431936,0.009317339048717236,-0.06991177369106874
CFH,-0.029006560889555815,0.055476566476451605,0.006787970953775619,-0.006592729245087115,0.016951598809047345,0.015796192483721314,-0.024404626540336736,-0.014287583786982668,0.012483936776559845,0.04150409000737101,-0.027202023416119787,0.12674410070370926,0.019316255470498107,0.08271227220193829,0.023859897753937938,0.06818408866501523,0.08072481414755263
COL4A5,0.06393143267584456,0.04810257367949554,0.0543165549390828,0.05014954958814246,-0.05775410265577897,0.0036790482270855113,0.020324153779140153,-0.011507043857188412,0.005932276077285788,-0.07517717125652959,0.05571155410724172,0.016964819246921278,-0.026409887560275895,0.007828257588882118,0.07607789324803486,-0.042162437033227945,0.038887169372733316
LTBP3,0.022093683813685983,-0.0014265974004264957,0.002428833252534549,-0.0038187555716949636,-0.015335882664991774,-0.04939895075981266,-0.01642041836908906,-0.023311494318537733,0.02083615840599736,0.07004398975537068,0.02526808709143011,0.014352675198665104,0.03712855400456624,0.05922661911663141,0.014205416344968868,-0.024469927782395897,-0.023456239412560944
GNB3,-0.03347923696270664,-0.0027749418580977248,-0.02932540078843702,-0.003191078726517872,-0.024449963929646025,-0.04446793126063248,0.010716029650648249,-0.033673614917194644,0.014827626346633063,0.010951935337727913,-0.04175300101806266,0.08648667452459297,0.017516697505983392,,0.10174696589701558,-0.0013504286273093294,
COL6A2,-0.03760039402454581,-0.05124991713783006,-0.0036924328043829832,-0.03428048607590604,-0.0033880424175619403,-0.04011452787126854,-0.0032709651601964354,-0.03065471722542564,0.018847452254460766,-0.012503019244034339,-0.03335476121547985,-0.024805828645332966,0.003080570558983085,0.11480735879467809,-0.11035348155217688,0.050816875955844956,0.11143394826959846
