,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LMAN1,0.004220823751844167,0.0077340715077276944,0.07510542050145565,0.003759232934295921,-0.12471150819225027,0.015311087131263479,-0.03874181232604795,0.0223776342303241,0.1182417394031573,0.03859482805159924,-0.01605529992698443,-0.006038124339879906,0.04127276302030497,-0.022261434397175407,-0.03995320897018082,-0.09136145338762794,0.04213250553803109,-0.06865926984878824,0.002941755019740223
LYPD3,,,-0.026441402332996456,0.01356327983722074,-0.02581054809348301,-0.020469935017791985,0.1349228145041917,0.10694675009014581,0.01005178990718022,-0.021330871938931562,-0.014017180457270824,0.04074880825624977,-0.054771249219467695,-0.015457174138031816,-0.0327848121139222,0.01465683588602786,-0.03328467251465174,-0.04006117464298439,-0.026272171695909292
APOE,-0.011482264859090829,-0.019828950300074314,-0.019334035775643084,-0.035978594637890715,0.015376740773175815,-0.045411845815908146,0.11106089820134026,-0.02738662131696241,0.10446650585283512,0.018885760346434667,0.04860248631175481,0.01406768228556041,0.049269825008166505,0.01745288099067892,-0.01798654487814228,-0.04649329014547701,-0.017437311196471322,0.0732879327450269,-0.03280604451331488
SOSTDC1,-0.015840935102003958,-0.04051844711382382,-0.03904554695715384,,,,-0.020883392315675205,-0.012084029387571202,0.035988749860691956,0.0023803794322545015,0.03055320854071005,,,,0.022939258280359823,0.15469145882722468,0.0006855633445174803,0.002647026417964422,0.04659742461761365
ANXA1,-0.06141161475706905,-0.00046434059667233967,0.003807419822222644,-0.00965388084508407,-0.04206802242827728,-0.013590945245040712,-0.03338123403873289,0.02282012145031447,0.1748848462715677,0.030200707204705052,-0.017751371112206902,0.02185013120644399,-0.02048859732346,-0.02335860448907098,0.08228593556522537,0.04338930710700214,-0.01988043291740272,-0.039853805380657026,0.0024439675611407584
WNT2B,0.07316158240574847,0.21878199224169953,-0.03654542283789783,0.01961314083346054,0.01689790919191199,-0.04170977085924965,0.04047246422047827,-0.031277373915261926,0.028733205760286058,-0.008870643628739204,-0.004685960655651342,0.20666211903334522,-0.08086703124217118,0.033456031195101994,0.01240408121939774,0.03327654940510228,0.03976737612409483,0.0928323840111881,-0.006050492710532793
AMH,,-0.01586552110441022,-0.03228764622754724,-0.016910995417606753,0.06848480704394819,-0.028443851947759842,0.049473528547518485,0.08058022462918672,-0.045245238737150244,-0.02196114686729,-0.011898636136397567,,,-0.005496740423693349,0.0038148388475013613,0.044707188447916706,0.02202610516854172,0.031048989714836942,-0.033708027006861
GDF10,,-0.031224313509396712,-0.020060541654101274,-0.014168543573776926,,,-0.023018154017354575,0.032902227571485365,-0.04144648201862489,-0.020517821139924605,0.01058889728872643,0.0942249770383292,-0.11364662645414118,0.09607095691380488,0.04737514155604013,-0.019220624952636718,-0.04522861685282324,0.03505642164936896,-0.029082874581215733
EFNB3,0.031198218380491003,0.027812410384426046,0.08015096317667263,0.004005176417319716,0.01879282245824249,0.012321530029054579,-0.01559321522135058,0.0029856364488463454,-0.031686909184994026,-0.006971421229315383,0.03148126987873597,0.03489101326316175,-0.03852445316797945,0.07586840101391892,0.058365732698984665,0.025784118708599493,0.06397414550340284,-0.02231767022442753,-0.020054309337546154
LTB,-0.0012667172248980187,0.023960664440587413,0.006616674709474057,0.0102896034584381,,-0.048501838746966154,-0.02382640290004104,-0.012422780014984414,-0.02315352061767488,0.005767466990384707,-0.023877832944711724,0.04534205502396553,-0.009032914426134672,0.05043131242608409,-0.00574076843074632,-0.03707248325988876,0.07354849316676183,-0.011638041056813096,0.000365966480992782
ANGPT2,0.03977809357362269,0.05156326582831658,-0.021089851655520422,-0.010585885001264577,0.04557210239574004,0.04410228573356811,0.01824385858405556,0.024954318606290875,0.13813531745107674,0.033408999166040634,0.04765792122228891,-0.03427450627780337,-0.0837148231618646,-0.10684517755853185,-0.03239225478685635,0.007404942198792629,0.023937563791981538,0.03861458538555656,0.01833192185531694
NRTN,,,,,,,,,,,,,,,,,0.0011016055655371003,,
ADAM17,-0.0078440804969906,-0.02588169390939913,-0.007050787910962291,-0.0009840949503673875,-0.048154932598105424,0.01559915269413912,0.0027096163912103803,-0.0010546781039120633,0.06318814600807819,-0.008146514588821461,0.015499071285806628,0.053668731008034265,0.056088834138330164,-0.03347679390957102,-0.046743001396833225,-0.044529046748635455,0.01988566795000416,0.0196879626456499,-0.04165671344922028
LRPAP1,0.0721274981149724,0.10134997172659799,-0.029958495348820776,0.012776114675786114,-0.02566930446593563,0.006472571446907011,-0.018322536500297113,-0.0005550873073609466,0.07984849428069575,0.013777491585930888,-0.00048165687022225,0.004226671337437077,-0.03374341660195427,-0.04208612102438038,0.029516016984596535,0.08176466545831627,-0.020077941286514522,0.016949543349801918,0.0019502564053094614
NID1,0.011828480521781247,0.007613931934348146,-0.05276955662593297,-0.03267729494926872,0.002066876327671888,0.006949185566242218,-0.013471626542184333,0.02404171216178883,0.12400794533236811,0.01232594378687654,-0.0015506836507408932,-0.014438980261482064,-0.057208975166448524,-0.07531518849626746,-0.046628151757429945,-0.023591755308662633,-0.0048258167318352575,-0.008523639215498598,0.07124206581421577
MST1,0.026697492810089814,-0.04367874494283114,0.020312670907477202,-0.034468091539605145,0.034287871002614295,-0.042093978308123635,0.00369369078501594,0.18165962878125586,0.15877822010137566,0.08596648077352793,0.013604218640248147,-0.014046988001958603,-0.034054493757566855,0.10687215353890889,-0.0018603164271232791,0.042554954751103706,0.003970463284614845,0.013307765992910307,0.06024665161502288
IL13,,,,,,,,,-0.01014948307004479,,,,-0.044317124626529154,,,,,,
DCN,-0.04322728217954482,-0.052320128373130395,-0.008930494803667328,0.059869350972426974,0.033497037191127274,0.02320193429681613,-0.03250452576018351,-0.05223375163043135,0.14850852874968884,0.024970370445009438,0.024239339923290113,0.015337086422919114,-0.10877457276789126,0.007299507148312789,-0.0391193471482084,-0.017530628603503417,0.0235067937937125,-0.01329455639080628,0.06322320198887386
IGFL2,,,,,,,,,,0.04229510150949101,,,,,,0.11570905581619927,,0.02586791586424051,
COL7A1,0.009857679529009048,0.044406302625177224,-0.0024742305281154433,-0.028932191758577107,0.04633452774378067,0.0023405770066744626,-0.06714484744245187,0.16258552875549784,0.08800596296703606,0.0360251586581953,-0.02157049668274789,0.11259749098478788,0.004677644450325786,0.04629706364669356,-0.008615397862812159,0.00026288850678147537,0.042422256288637064,0.016956467941857966,0.03924224456927519
CALR,0.07298165315956683,0.0543258977878874,0.023649548276059966,-0.010064619432905812,-0.0517262832744111,-0.05198931787143365,-0.04735396847768738,0.05687407111664329,0.13408866151746984,0.009439156359671233,0.03246597078986157,0.08839579171686575,-0.02501760530467555,-0.0625536257717182,0.008768372223848069,-0.04337489480865138,0.057314478741877256,0.050013686879347465,-0.001694211872602892
PIGA,-0.03466094080090063,0.054226598797593895,0.07285195344815082,-0.0009761933108672294,-0.010838472654378666,0.05986202307064484,0.024411174105825273,0.0910239976703304,0.02021400689543604,-0.0036314131724876314,-0.028457843940749124,0.05612423845146208,0.0600811720169706,0.060711356337361605,-0.013151919166384217,0.0389313106391641,-0.027151328176839476,0.03576601689064416,0.012150204121190843
CD200,0.029992725639768954,-0.06335979693214279,-0.08774608588960178,0.03562287180434797,0.0167172689870292,0.008738752255209817,-0.04193519645756881,-0.00765138539934195,-0.05257669179059246,0.018604149973110107,-0.07303344688867226,-0.00048167265909035927,-0.14203078620624277,0.08283470418154838,0.030774380255701804,0.009035259090726505,-0.02096937441829553,0.04229544749754885,-0.002141807336567013
GRP,,,-0.03216753762657641,-0.012026459003614876,,,,0.007059133600328995,,-0.02804169676313621,-0.014717777842654108,0.18138034422791727,,,,-0.019556953915738383,-0.020410600490336408,0.030158763714890627,0.046010445769273926
CDH1,0.06732576198631811,,0.0370024434837119,-0.028796300082931204,,0.02945472020660521,,0.0009778954428820382,0.06418959169158803,0.04205892728401173,,-0.03560000396408678,0.022080278815886912,-0.01731614071596202,0.02182993204668681,0.01849985082106137,0.03787072618944619,-0.047814052201739524,-0.0259688172774192
LPL,0.016581281204927186,0.05762918005943517,-0.020420412828028076,0.022393828909933813,0.05526645926402377,-0.05990516509770594,-0.010038470100799017,0.03425762387477523,0.12563307518927813,0.05791828053841103,0.006046263953322204,0.1070133885183538,-0.08888500025276627,0.07442142577713093,0.0934019061315795,0.06603965993844789,-0.0027324079683266104,0.014069763877819937,-0.06495804885912478
SEMA5A,0.05901119378688261,0.006024995840097636,-0.045550955036283015,0.02269572143886965,0.10894626809442186,0.010300842295523817,0.03961578446885127,0.08464956978234463,0.11479294906301526,0.031748447518478926,-0.04748867738299923,0.02270015337006235,-0.046169654786250944,-0.04156502534102324,-0.013625884618877388,0.007584154945200887,0.0392327850259509,-0.0024455135230125867,-0.012422647360872566
SEMA7A,-0.0374247162186,-0.03892760178328667,0.09502152020091482,0.04450868923458377,0.07796500074589392,-0.007643970166313382,-0.037335515878273086,-0.03165366922092105,0.0056518925223229405,-0.001563987429018631,-0.02885162802033365,0.014013442857488265,-0.021975013894653294,-0.06731242914067291,-0.027911830172992466,0.018736080058859964,-0.018302557266968073,0.026266174618219167,0.005351524960448836
SEMA4G,0.07751509396965985,0.025535889555310828,-0.04804874060164955,0.049700598392177484,-0.02945978729951334,-0.03435112364557738,-0.03845839374296832,0.05167852402515027,0.09390183246820094,-0.04554174291267915,0.021552797550428583,-0.01144656375233611,-0.044922498965730896,0.00847993044873153,0.04197113734827719,-0.008836127318766773,-0.03667967381292865,-0.016818303473128196,-0.03891330117799774
SEMA3B,-0.016798161806127122,0.005383407940626053,0.006647756463507391,-0.007524716543173555,-0.02322215765800424,-0.034809104592095706,0.02026056596086576,0.05729442409253321,0.006117663582224799,-0.02421787111495539,-0.042569513674438925,-0.0025115726688369126,-0.03669877799612388,0.06529097099532215,0.052763115989093085,-0.021153532380636594,-0.011619483858884241,0.05755001944838856,0.06082896770502092
RPH3A,-0.019310935396891823,7.488558749134356e-05,-0.04410680950401486,0.015581381327919893,-0.03677708534364571,-0.046569676564584314,-0.044177229175795654,-0.01748426636224988,-0.07692019655816014,-0.06509801226767943,-0.001330374817906809,0.012557289403269075,-0.08882876817797622,,0.08184360208342038,0.026765234191699357,0.02314063172056066,0.047671141178880834,0.018752059588786972
JAG2,0.04502486512310812,0.06316503509350731,-0.06658528544451832,-0.037797256882960026,-0.04005533215736535,-0.06851532382066258,-0.007400705926766398,-0.011661716590465002,-0.01894962736789913,-0.012437452318204657,-0.020710630262239692,0.08222275694934252,-0.05585626052981052,-0.0072786704917327995,-0.017502303170463522,0.026803754439372742,-0.0006880491949284611,0.015734555678859685,0.04196387844351756
CGN,0.0035403633933570734,0.04164328869980415,-0.019341680163539973,-0.016374321141718776,0.09820143598460351,-0.03188077333493514,-0.022035124563841928,-0.01965063404053711,0.019963274378903422,0.015237618660498537,-0.011146661788979637,0.07016107151935526,0.10362335592360747,-0.06375527198270835,0.0699008801628331,0.007747726506762668,0.007207671162442695,-0.03886651996075319,-0.022676089930313708
GDF15,0.12872030309071317,0.03431959087639724,0.057966732072923924,-0.01882490460187023,-0.06989681627477101,0.02550378817784258,-0.03600391434119843,0.05375841413613335,0.023437851876626257,0.022924134430593632,,0.0626863782308279,-0.027298061120462184,-0.052891586168080804,0.06564304284713195,0.01894317930483641,-0.02351542253262399,0.03400018848081978,0.01656701711151288
SEMA4F,0.02790494731261768,-0.012968359563289714,-0.0025113461153569877,-0.009880646450426592,0.04579728897364229,0.02278727877429237,0.03396032869601718,-0.021651253506873504,-0.03496547543834994,0.010909302848609645,0.00633923701444248,0.12928601360835446,-0.11147723626569286,0.07135473119584229,0.027490724139892578,0.033548637486004076,0.04570757913654381,0.07314205089601537,0.07373539393687494
NXPH1,0.08591439460636643,0.010711657180396636,-0.061249774589730556,0.04059819641435153,0.047661285662068655,-0.00640448286228678,0.011037559120547885,-0.011799646276049125,0.035351453608323556,-0.006531693822941649,-0.01339669359990308,-0.06715216913474756,-0.07489168052637381,0.02351403255021298,0.0308010881611916,0.07873565141836081,0.040439408970618825,-0.03764859634022359,0.0234873694390188
ARF1,0.0005640034138268614,0.01893740946585695,0.04110008846133727,-0.003285114140796928,-0.037388851658734665,0.06523767833087817,-0.08102585391327712,0.04399547404947853,-0.03295404274070849,-0.022602395702032627,-0.01115951928050106,0.08167641729541053,-0.09195595093956939,0.011753094348290511,-0.056785957419961286,0.021559050975040767,0.04325122526012177,-0.0373638600293361,0.008778865042264985
DSC3,,,-0.014619442000626717,,,,,,,,,,,,,,,-0.023763764647767853,
EBI3,-0.0384222334779389,-0.0646661345467167,-0.07483745256383334,-0.042612064596642366,-0.035009458332735305,-0.02760874134161014,0.0029025171367582925,0.08606021714272813,0.04822329869890436,0.020925623612678666,-0.015248877789990569,-0.04003305272257123,0.07247780070498235,0.05743353195724596,-0.00363775114601155,0.023596419208753657,0.05223230169969,0.10594984242992542,0.012118534577320112
TIMP1,0.054870306738463194,-0.03655830574470286,-0.011191615745443471,-0.004180369354469308,-0.05797049962178472,-0.003371207484179966,-0.006004315460550482,0.03610871705397408,0.14830916514136286,0.025841333523827975,0.08729284691076716,0.0815599804427247,0.05300255396667424,-0.07668702121198805,0.013719993552305111,-0.05751610511710203,-0.023778133597883052,-0.04622433543923799,0.011803026722597849
SEMA3C,0.027044310289344845,-0.00809004759574098,-0.04112775505874625,0.029261990314914426,-0.004249193845231101,-0.042701624035647624,-0.05171471621744716,0.03326213544525265,-0.02906986164943948,-0.04071424820662201,0.01318322271691438,0.05160388942628948,0.04840411092237314,0.06564704187745556,0.007163057894651999,-0.034455433378410366,-0.04219571167914789,-0.0053829515773714505,0.05051682755499879
GNRH2,,,,,,,,,,,,,,,,,,-0.025751277718065336,
GAS6,0.06398208321512171,0.001225590290408797,0.03315039854683853,-0.015150780263827188,0.0019749563576069796,0.017813617868865282,0.02414838406732822,-0.03601164920182002,0.07028908275339404,-0.02490614046684718,-0.021878996256206696,0.11192394473053498,-0.044711838381671636,0.033256253141717394,-0.024030072352847365,0.016323267502273208,0.0676250544084693,0.026280068653231653,0.008266191508437704
MEPE,,0.07487690032446347,0.052115580967044356,,-0.0346805636807119,0.0031049063713058937,-0.03144201947121022,-0.006722490864797136,-0.0027594695688937607,-0.015278885872345533,0.024540230276624417,0.0267119374108784,,,-0.010028510968513855,0.02583715292645713,-0.031497126898892246,0.01691715383814601,0.09241679709970246
SERPINE1,-0.0056849570413732824,0.007552696834698496,0.010045270147201853,0.03523435429596697,-0.09734424157593392,0.05818190509449584,0.008896853368816385,0.03001186325610861,-0.1049670187747062,0.04447345891679977,-0.03219924321607279,0.15642656253580534,-0.052634873588245076,-0.04104626761148564,-0.010355984398228362,-0.08506710872107902,-0.033806853493141706,-0.10374713823631433,0.02289930997215203
