,UKF243,UKF251,UKF255,UKF259,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1
RGMA,0.1253687602002135,0.03967786276712309,0.02354284628292038,0.004523180146160066,-0.005135434874687367,0.027467412308253385,-0.0036047657649580203,0.11978259317538241,0.08680861925967442,-0.012054633328173216
WNT16,0.10116441123608365,0.08655068579234076,0.028174841584687284,-0.024745509826310633,-0.01628888735071482,,,,,0.03396886465677875
CX3CL1,0.03997941834485566,0.07004457841885324,0.017916483511812107,0.011509455944442165,0.01322677121488527,0.033683676929731635,-0.045589992507521236,0.17054519373999796,0.020637192011703276,-0.019040999183264115
FGF1,0.0491676215110447,-0.03237170670184712,0.07810782128534342,0.006219972537741371,-0.023274520686786718,0.010141858946334454,0.04107561990102611,-0.05675950576894923,0.0672858434676644,0.024733235984951966
ALOX5AP,-0.026068763586883672,0.0036759196410870347,-0.07008946273052039,0.036217887972087345,0.011260024713328869,0.07217155843001172,0.06367394684162292,-0.0313059551670978,-0.029368148658868,0.020034230752148233
IL1RN,-0.08403732307287617,0.01891956951663253,0.021863291374827804,0.04395324725471586,-0.014373715382980863,0.014047702899577814,0.0586372642218892,-0.005250658609633796,-0.0050996274095494905,-0.044199925574493384
PCSK9,,,,,,,,,0.029236546265662005,0.03922939143266157
NPW,-0.016681940459428928,,0.09441408660616996,-0.01793278056914561,0.028084633185312704,-0.007315167282135065,0.06943186716817937,0.09093030916422415,-0.02482912584443169,0.028850232540204
CXCL9,-0.0506860436368238,0.042570626318877355,,-0.036433098382792024,-0.004128992759789106,,-0.005644736281953658,0.15698378422804649,,
ANGPTL4,-0.04915119078288054,-0.00554628594208378,0.03031091459913691,0.00011829443494406648,-0.06028408491976003,0.042799453243363206,-0.027226419851513816,-0.011508129448692594,-0.1465338771944856,-0.011494210375730412
UCN2,,,0.09942012750527014,-0.012434483651858685,-0.014837499793727608,,,,-0.026556647799823942,0.08455008823912029
COL4A3,0.031247752104786787,0.05627994524456678,-0.003327380785880135,0.02912535787848593,-0.01919387976606269,0.05396751974561293,,,0.011856256897025354,-0.03971840408612643
NRG3,-0.06468992821561022,-0.018137942436506196,-0.022156100044872395,0.020260904608137207,-0.034230639840955666,0.000980090718624783,-0.035741110422067575,0.07165063308681083,0.01134527474568799,0.04669729119906377
IL23A,-0.007823298060364154,-0.017165863826532304,-0.024897458911440722,-0.01956309983284743,,-0.01968517457227741,0.040033804745083036,,0.005105858885449817,
COLQ,0.14881627136181164,-0.03161906176097738,-0.0734057450762856,-0.0017783917976898218,-0.035097401773500805,0.08993477199183315,0.009572654824196997,0.027663412874672458,0.11941057784138426,-0.03014807293404582
SCGB1A1,,-0.013058955413475735,,,,,,,0.09242838253041144,-0.00334610705387209
TNFSF12,-0.003421362771802719,-0.004358235039020406,0.015064172525507154,0.03591617750968522,0.004403698814216448,0.022788809301591256,-0.0931477025301928,0.07101033390306402,0.021749698815433073,-0.04786060847492636
DKK2,0.006567418433462239,0.00567989492763834,,-0.012617800702833389,0.003403635654615162,,,0.10268437192460268,,0.00019846698556265138
FYN,0.05622100293795045,0.006240633516544235,-0.025562270463074827,-0.007417894212511643,-0.04615675016258335,0.03200983422455492,0.028667201383725957,-0.03413170860889363,0.12058385526070625,-0.030745005980859455
ACE,-0.00803303215572254,0.045976961959459314,-0.011852329891266241,0.024934213204426084,0.01813437663026991,0.03495243433690348,-0.00839515432734222,0.1832026275606282,0.08635377091222708,0.04324453228675993
IL18,0.03860397814644576,-0.023719500040530903,-0.019636835118392437,-0.015980135920366043,-0.014041772736417107,0.03780091457304641,0.14358851550543117,0.03678658071976067,0.08665934034891776,0.0016131230381299135
PPBP,,,,,,,,,-0.03468444217863019,
CCL27,0.014100974943210677,,0.002005588285341458,-0.02929542091766765,0.08824463944843437,-0.009472710331883244,0.01750335039702268,0.13006723593783262,0.06175954646921858,-0.06265112698011939
SERPING1,-0.005950710201382018,-0.010019584419978694,-0.0622214026066265,0.02591341162593599,0.07811409607370864,0.012992845145516524,0.012626330391113022,0.05927396660936282,-0.06511923943300817,-0.0332167553495964
AZGP1,0.02157410935865283,0.06428179790462506,0.06337689989748473,-0.036797147201211536,0.0635898542914119,-0.023636528914527805,,-0.0353834027900615,-0.011545724056734638,0.04732002660884863
INHA,0.004308244881678892,0.011951482567786149,0.006494970409046406,-0.004834267525692911,-0.004678247149736084,-0.0001159132732427047,0.014756378410690286,-0.07093574750820009,-0.01896959640238088,0.048049251556193884
SEMA3G,0.06878909640028139,0.04024749306360047,,0.001759553536770821,-0.02352986115895833,-0.028626111870338505,0.012693879080780193,0.059713943210283865,,0.05612280866738109
OXT,,,,,,,,,,-0.007837471277539856
COL6A1,-0.07067533045178538,0.0015459170514128138,-0.004628605973958391,-0.012657393903758259,-0.024329249496587404,0.057392783161510474,0.030840679920929853,0.10532616765496539,-0.06939338095031242,0.06683717149949517
FGF17,-0.04228219057228494,-0.01432118755102258,-0.011557620997181372,0.001449047056072543,-0.02155594318008985,-0.026632423662101206,,,0.08548034028663515,-0.01796180680225897
TNFSF8,-0.03196869577907547,-0.012676350952703084,,0.05741221710761857,0.03325292248069854,,,,0.018781757501207225,0.035197022848722816
FGF20,,-0.030216507192590173,,-0.016964251461161935,-0.0276381429995683,0.03250520249497794,0.002045742468701798,0.001188925023417639,0.03393926607534878,-0.020784420937686808
ICAM3,0.08279124090657247,-0.0031652805090062646,0.07033356834746742,-0.03153949582218839,-0.013795674851991522,0.06770389393822945,0.06585170307758674,0.0855449780897007,0.044917217035752355,0.03918734056293424
LAMA4,0.030644127519738877,0.0010882417421899013,-0.05362786095456756,0.030398802649022758,-0.016653894836642348,0.0247590468777302,-0.005832018574126348,0.15146471602670558,0.026688588985710464,0.0632175703343402
INHBE,0.012382316067656865,,,,,,,,,
DLL4,0.029697111447747823,-0.0206835088345714,-0.010161187040639784,0.046938154342735273,-0.007331596392122534,-0.025688460928440085,-0.03211569844372952,0.12709063329374506,0.008461616164093149,-0.015060558554492147
SEMA3A,-0.03585801604940175,0.045494448746736825,0.06901886689115741,-0.03106794029228863,-0.006558657724874237,-0.014178165581455718,,,0.05864036590939103,0.049787598398878224
RLN2,,-0.013613560074850173,-0.02272856869669862,-0.016007820020377674,0.009805901381925075,0.051108392619082545,,,,-0.02839841153605026
C5,0.0909432353856028,-0.0002332557367857393,0.08137898790159354,0.009136968406179176,-0.033428352310280504,-0.02223370669013472,-0.018019951946044676,0.04965578821575139,0.022753857875313303,0.037306198230198095
EDN2,-0.04323583211306716,,,,-0.015025883471580752,-0.05085262405276511,,,,
C1QA,-0.039010248841526846,-0.08690678674215843,0.04288837117522469,0.009871030438257294,0.009995834569032217,0.05505173514694991,0.005710862221331398,0.05797731307400991,0.021359010413324872,0.009731251303762737
UTS2B,-0.03437839173768532,-0.015485765764426484,,-0.016007819928410907,-0.010695795809946161,,0.004927329341605622,,,
COL9A3,0.12651555232828116,0.04197097638158782,0.03290179619340351,0.012346643516712124,-0.035098310817122565,0.060346741012416674,-0.043005611087716326,0.053892303599405035,0.08626535401041975,-0.03273598540278305
DLK1,,,,0.05367319849552094,-6.259322282028597e-05,,,,,
HGF,-0.05876667911866203,0.06061323987319571,0.13730392211556394,-0.0005337739987392148,-0.021503504724744882,0.06394417210189839,0.08736828028578951,-0.0032720458763981874,0.001040074560705516,-0.010033933178424843
P4HB,-0.03872760100221851,0.03173047401659959,0.04489713500276227,0.011007634910100416,-0.009639400557840737,0.041748875535252056,0.09750136630177504,0.04160944166446675,-0.135045915155019,0.023907285424292865
ADCYAP1,,-0.019237657039953657,0.10159451347495584,0.03363064875466465,-0.020510863359095525,-0.028432455422571976,-0.05496528451906267,0.03649107309679919,0.04928662965399672,0.044675516896737544
GREM1,-0.03437837042298482,0.11585012913181926,,-0.013835774969392086,0.0030963889575669266,0.030081370362765803,-0.062089174985696244,0.03130077129631078,-0.04107476310819446,-0.010218531396666218
EGF,-0.029464910396480203,-0.011261755600851965,,-0.04736674715889333,0.027583754429973763,-0.014551083267511181,0.01471363381851352,0.04471361838015579,0.000996756189268281,0.042425696306527004
VEGFB,0.002232491780021535,0.04573690117550918,0.04792358599538605,0.07212982194612588,-0.03589789173208038,0.0027993116924306407,0.12067789961584877,-0.06289997716293046,-0.10064736149680198,-0.10351641842114297
FARP2,-0.012654855982405115,-0.009070735461113411,0.02450312486751707,0.029983021212547707,0.059521491607709455,0.0007781971972630475,-0.08817679542017352,0.07946951223808543,0.06717459038877008,0.04649600988750338
IHH,,,,,,,,,0.027821960206304074,0.055923904229808766
LAMA2,0.001588185617100281,-0.01725834378154624,0.06251883191524207,0.03257587734915662,-0.02384259795039302,0.09125549325962404,-0.0485323385829507,0.11244964509708319,0.10244728664343049,-0.011982290729720494
SERPINC1,,,,,-0.01144353529257109,,,,0.02983624516684196,-0.02770395225460121
NRG1,0.017935622250476846,-0.008035849041926862,0.07880603285254564,0.049432640824871046,0.14741367615672224,0.014758913213494958,0.07666874949207679,0.021286297063519474,0.008673368214201685,0.013609287272307745
SPINK1,0.014784355714136567,,0.0769343434326828,0.036029002156519295,,-0.002089136067090918,,-0.0779100894222434,-0.063367582308731,-0.03405373230080685
EFEMP2,0.008878181780420118,0.016289702206358395,-0.0056641520963703375,-0.03212731550912588,0.013938138828250433,0.055608540922078065,0.11954358589573913,0.06548255578449895,-0.035966565605047844,0.07186863260296966
SELPLG,0.057620463699213975,-0.0029929279164837646,-0.0017719398679902306,0.08714388379739436,-0.029309780990853088,0.04709981831484504,0.09936878102482757,0.047532081646025244,0.05444189904023266,0.026207457431067834
GDF6,-0.02533786182004195,,-0.02220089455952363,-0.017932782120669826,,,,,-0.06018895859138901,-0.03106422651612209
HLA-E,0.0015327123349800098,-0.02916415596444336,0.07269774998579001,-0.02492965911205963,0.03676075790192878,0.01569464179839172,0.09972733764717676,0.12886825677029354,-0.0856344926684459,-0.004915204178741088
PTN,0.10925937144284927,0.0294007217296867,0.038721058075724644,0.012395215445148095,-0.02186352753294933,0.06134411474659597,0.07281988979788231,0.08483361918623274,0.04200984206180769,0.024756372152046933
CD274,0.0395881813075296,-0.02782665763153296,0.018164942030827663,-0.025448161517178696,0.0020079417909986746,0.031143304680459657,-0.04250690616975007,0.035674426445565136,-0.013276682999070878,-0.06037226869767932
CD14,-0.060893304275945255,0.007920285262938316,0.03765321529058147,-0.03147277942389716,-0.027009920333883487,0.07471012376246466,0.05521775199862105,-0.04007961322973537,0.032283320206891945,0.01486387639308769
SFTPD,0.012637676587972468,-0.021602023035086754,,,0.022140893415889006,-0.03262482496527018,0.0390316743137558,0.08939468567358723,0.05159069581206062,0.04940578111333246
SLIT1,0.030296613052552993,0.017261401140211095,0.04434301767372134,-0.030942509975125078,0.052220953566072155,0.020383507003775694,0.049415640094911326,0.08962167882767981,0.04020196659261339,-0.019562790305106745
CNTF,,,,-0.012617799405720534,-0.0097546793246723,-0.022404126290931414,,,,0.026046628611562074
BST1,0.05043687043683542,0.06492124815807493,-0.03768046116676904,0.016298329771715196,-0.02844771665545369,-0.016421154730934803,5.3092892852167294e-05,-0.013569067444888866,0.000688164944793173,-0.018886830786053497
AGTRAP,0.006581621880214502,0.05420394579502622,-0.017768726852283496,-0.017559388406706452,0.038279094893768094,0.11109130548118974,0.07091142472125761,0.07640285437601195,0.006523599815600699,-0.011373431194519041
LAMC1,0.010770579802276617,0.004801325953621399,0.08130432174450228,0.02812485990862473,-0.011266098945400298,0.04096069367278322,0.011947137203784663,0.0992670455110199,-0.03330132399607664,0.03713321291277623
COL6A3,-0.0036853283359194852,0.09552569248807656,0.005116346910101744,0.06802111485122433,0.022174310107835243,0.1058201693593098,-0.045841133543216006,-0.053339502831640496,-0.002582470891504058,0.01976398125407194
FN1,-0.11424334754345973,0.02939719126520528,0.008549713449129349,0.01318806439271557,-0.03682338961249858,0.11141956982205387,-0.018007624286819828,0.14425444167813217,-0.09459649697253676,-0.029368787157983405
MIF,0.003023460459823405,-0.007897352795235582,-0.052869328259389045,0.012443533978718434,-0.009806747263930883,-0.059613714842595054,-0.08236185003954258,-0.03064603649435153,-0.07317796575321972,0.0029829585560332906
JAG1,-0.026034401257123536,0.003948417754891253,-0.011701470639486908,0.01568397703945318,0.014608522138082308,0.03110055402931991,0.009735770274867439,0.16331326225929566,0.05236341716148951,-0.0007928631810555107
NID2,0.00860841458895079,0.004303749445486382,-0.07404045066957778,-0.03430204588349322,-0.004563980756811125,0.07205866718599192,-0.06703213550829913,0.1641931244530345,0.04571090270450521,0.03404624379178619
EFNB1,0.059333878790909775,0.03700420597317868,0.0071936419035561975,-0.02770866769423703,0.0006119148991007179,-0.0011558826028407964,0.05124605212578518,0.11426305413185713,-0.01159603020992754,-0.008232715737466974
COL4A2,0.023206667283051333,0.0535499435193407,0.11475693579454463,0.04874219259158746,-0.02966751243606302,0.09049836951192146,0.021052714161194874,0.1342515871385772,-0.007337183642412599,0.038242561418347726
SPP1,-0.14092156943971942,-0.03493762030945906,0.02376979481484027,-0.003704168227287175,0.019083308016387572,0.09680817690308995,-0.07763490587750811,-0.15969131472522324,-0.10272923192232092,0.004376376312442003
PODXL2,0.008728745918252286,-0.024244342825575287,0.056877840740778375,0.021563681292294464,-0.03432760808742097,-0.01890855667138444,-0.09989331405894912,0.06155030726703679,0.11505545997426829,-0.04391128454812883
FGF9,-0.07146296540264996,0.08705275204798624,-0.005799287400302268,-0.03454794958801945,0.019192882367949398,-0.04183990954764681,,,0.12010915374398477,-0.012026402393905022
ITIH2,0.06281945590240122,,,-0.01685786710420745,,-0.008812900459540498,-0.012114773672254586,0.03950821190055797,0.10573466372713748,0.031533605861607646
ADAM10,-0.019387166331366924,-0.036144300663807694,-0.028121401149420654,-0.0019553204428445392,-0.05466680534130977,0.02491502914478534,0.03589687764336794,0.055265956369107166,-0.04328039860794331,0.013436407575927201
CFH,0.0707195975772637,0.013234458878169974,-0.04858917808361823,0.015846925890573117,-0.022118070997813263,0.07583637588710547,0.04799272168603518,0.143647729851078,0.05796352612011307,0.035575221851275714
COL4A5,0.019546256213633952,0.018415810901167583,-0.02820418715908952,-0.04204615714884501,0.02535608294950684,0.01670346705081764,-0.05593332122283515,0.028106075394291642,0.09014993740896278,0.020883836159347385
LTBP3,-0.055862603073603447,-0.011360991785097889,-0.017695428539145776,0.0035076292990868447,-0.041715611275549236,0.050545766142820366,0.01676036559059889,0.052315705135925795,-0.09971971205394216,-0.010948321554479681
GNB3,0.03254973252582172,0.05308891093181384,0.05557635316609268,0.06649540089856486,-0.030507778574753088,0.011787297914258666,-0.1087173429357017,0.051853183641205926,0.009370920857337735,-0.049043062047206855
COL6A2,-0.0834857518418923,0.011949321073737132,0.042414363778781466,0.08059808468346888,-0.0776430488000614,0.08172409760922163,0.007474451580272581,-0.04946266652429768,-0.06825562069136057,0.06000271344614583
PLG,,,,,,0.025405018875136673,,,,
GDF9,0.0540219767998361,-0.023764549971185062,0.06280831375084536,0.028410432220755708,0.05722062302049362,-0.024124998521125412,-0.06875430399448652,-0.053451166429474645,0.03416447547264668,-0.006354977439895189
NCAM1,-0.0514643833568311,0.05970703374208352,-0.009308435658997142,-0.039138618526888026,0.028823640995509863,-0.009946881128233916,-0.1914924715674474,-0.07929626008619202,0.07165658704208339,-0.04661138938536383
APOC2,-0.02005708953356001,-0.031237919028551494,0.005485757566860106,-0.0008893758334994753,-0.012445649456309306,0.07924075431893253,0.03713397202815549,0.14987373211176191,0.1215889561884497,0.08636195036271692
BST2,0.026936718545346978,0.04041052176588705,0.001950638561318403,0.009011463061295768,0.02227838640722156,0.08482282899123696,-0.06928325615078267,0.16855549689736427,0.02851957420906698,-0.023552853202228777
COL5A1,-0.03126002100953188,-0.030923968832680872,0.08175998129523103,0.03831115803787677,-0.020583163669177566,0.036464729611499255,0.014011285757460835,0.018697459578105015,-0.07375487179296282,0.05935612879902872
CALM3,-0.044267259788293906,-0.010661844674646842,-0.0009434426808117952,0.0015391069979876853,0.003263459328739259,-0.06123944688955685,-0.005202322985554504,0.021328232612855113,0.13046122626683038,-0.0014428788171590241
THBS2,0.07006557326764593,0.00905282991729307,0.004705400294955739,-0.041168698960150955,0.03796206963124614,0.020566763007356884,0.08859743399308345,-0.02243500887515899,0.005138413270152942,0.030336697720252916
SERPINE2,0.03963423625086576,0.06000570308321468,-0.005346923026120503,0.037461279969714094,-0.04388418552115814,-0.021774781630315772,-0.05578249069292898,-0.02720400734065076,-0.03701619161029671,0.07713810346059385
EFNB2,-0.004632368889203843,-0.014435677376849958,0.03551695777473281,-0.012060496769983622,0.06038657324847724,0.0563863345640494,0.05516267203877334,0.036174692279647494,0.0399198694560401,-0.014811358558334363
PROK1,,0.06131155219447324,0.024570015236696007,-0.01114215341815777,-0.015758845265204886,,,,0.08765926091585373,-0.02663031558986915
MMP9,0.04496346971074473,0.03728228862938207,-0.03654755541063487,0.021282006512100785,0.018167843283660966,0.031164280866696314,0.00459276956383597,0.10553087716859379,-0.07485326635711939,0.05883474182043021
NPPA,-0.01980517375135286,0.08452663398019937,-0.010454414083847417,0.03943447048054635,0.05627076399376111,-0.045239496699747576,0.061803512264042224,0.05823078805512543,0.0620342195229941,0.03931481879131297
APOB,,-0.013058956719176399,,,-0.01978845412504317,,,-0.030176882195117886,,
C4B,-0.04643508152851367,-0.014997113383983558,,0.0056161852163949645,0.008878309479886026,-0.012507678338922159,,,,-0.0328751265166058
NTNG2,0.0073008301414414665,0.034827664304065864,-0.01663742503781518,-0.04041466039717427,-0.040529589152735426,0.022491436320723163,0.16435839341754185,0.01705446525264821,0.00802051350002209,0.005377759394605013
LAMA1,0.07914063506265111,-0.030905219868976777,0.021360140845903822,0.04202311631293839,-0.023593339346992703,0.0008055816819633344,0.024903964781163412,0.06155956400127702,0.005264190841118347,0.02707367873855873
UCN,0.022463214123596524,0.0008497605679939936,0.06554905477834089,0.002787631569604384,-0.029016775807609165,0.053015193318660586,0.05330503503269591,-0.03544990224627751,0.024471495589906064,-0.039084509804376236
ARTN,-0.01838242678490668,,0.0848862617591004,-0.02141421210655889,-0.016288886221305945,-0.022404127849053195,0.02758073751627249,0.007556770388534917,0.055712883632080774,-0.003285040414733433
PDGFD,0.017836788121626635,-0.02665562728715888,0.006822259481056669,0.02272605135697118,0.0405218317661461,0.09353083770251629,0.06251370735478261,0.14905920887129362,0.05335811952697627,0.03930928474305048
EDN1,0.06552673069911083,0.034493605021886066,-0.04540760585623327,-0.014675822578133142,0.016272444152596415,-0.03910276438113752,0.08732843091090821,0.05869133385855197,-0.01698397442259575,-0.039711074050083096
ARPC5,-0.075458723490042,-0.03090084536397587,0.01724639070018182,-0.007998127100368728,-0.03219297449205068,0.0502585940534378,-0.04327436341469076,0.07014656382266819,0.05940604796742596,0.02552293452571165
GSTO1,-0.06287473179328645,-0.025254159382767885,-0.030646575425665276,0.009153307094760185,-0.02961407901260895,-0.011604979145603095,0.022220606448273474,0.015838068049001744,0.00823900651355915,0.00739354429990466
PROK2,,,,,,,,,-0.03149419969792812,
SYK,-0.01621094935810478,0.023177117890921493,-0.0453565486692606,0.0440995682519548,0.06107090161610772,-0.013932587237383342,0.030474857628532984,0.05558739571155861,0.028525287533620887,-0.04023962927276918
ST6GAL1,0.04634329484373297,0.00018221428921644153,0.01083154200502092,-0.024506291411530094,0.020841497670515217,-0.0004922456070527856,0.08332477434725025,-0.017852891143141595,0.0990198188678087,0.017353545926908204
WNT3,0.01305286906936191,0.018940323046181127,0.0016021328906848447,-0.046935809204831966,-0.023045187267608576,0.005586211921559065,-0.004368695582653719,0.052805208400348295,0.0521273173034681,-0.0461382398493217
HSP90B1,-0.004101479484425967,0.04691962523192553,0.050256710511741666,-0.0002242076676076011,-0.04266085069327378,-0.012632601976991814,-0.009637254125192937,-0.0634376528672626,-0.12244663473726997,0.028220814985090506
ZP3,-0.026226809768454106,-0.01707282543370516,0.1080708282113141,0.019666351883769268,0.008001178536502453,0.03689747178665366,0.017207898239890818,0.08225539668229824,-0.008807767102067683,0.049626858601436445
ANGPT4,,-0.01829761357465478,,,,,,,,
NRG2,0.10396912862118192,-0.013866557279045585,-0.029916678445629275,-0.03638503942291486,0.0032013223454925156,-0.022425202850247572,-0.07492488035143043,0.06373835742103565,0.05822723945848388,0.06173918498172724
MELTF,0.03501885573734164,-0.014626709647898407,0.02409141564714603,-0.01679832899979158,-0.008857539090578114,0.07835267260046294,0.03565460225773496,0.06772756397183434,0.025904307101996024,0.016486165171650368
NLGN1,0.03323621950223094,0.024365886224817314,-0.01130983068721478,0.023129609964775914,0.0326314521252883,-0.0168580084676319,0.032019394118353306,-0.004014855530276019,0.09027410799307353,-0.007983002515962094
SLIT3,-0.03377545438664193,0.03519493236624754,-0.01819104621621263,0.008654357510199792,-0.03243819211848241,-0.03229118947676372,0.11343838624352971,-0.06251633407969667,0.0365339552920516,-0.03424339729699508
CCL8,0.00019120110250129218,0.17476052495625644,0.0711946984622972,-0.007729008943878396,0.04493688152059789,0.011737842192070691,0.1052592824678936,0.11206725914801521,-0.04434091462837955,0.0051080473914666726
S100A4,-0.03504149118643807,0.051338583386322745,-0.015126039660806702,0.01961630202367612,-0.04009230268473063,0.08321313963139801,-0.03777366425942858,0.08920767995493672,0.028393589387063923,0.0402863310237363
TNFSF13B,0.07017684137029019,-0.032429994938523034,-0.016971958260710802,0.0037811159242310093,0.039368088923956594,-0.025845121625141777,0.0059432654798899,0.15412003793827372,0.038700023914237845,0.020603706386140116
HSPG2,0.04579935315853982,-1.7436024747281915e-05,0.03969483276349047,0.04538074558477568,0.035137556088735915,0.08728321381350293,0.09257635505671724,0.16635031252795848,-0.03332221422194831,0.0585112400747006
FAM3C,-0.0010084666489800212,0.009803396548082254,-0.006788094680513486,0.01464954728263003,0.004219635040641947,0.03155770811342445,0.03309049820792216,0.015295955637899502,0.04067306174287767,0.026009818007447266
FLT3LG,0.0005140688239209667,-0.02552311839594429,0.12581786156531027,-0.013033732588383697,0.0017599622542648764,0.013980959628456746,0.05529752428523143,0.056193001150686664,0.06356754184576435,-0.0038952307758408533
A2M,-0.01272675805621477,-0.03532600213068941,-0.009284470005880932,0.08627813709575712,-0.00956276308954359,0.06301560543373065,0.036275626097678516,0.11707360648429874,0.007986338236166424,0.048146758748051764
VCL,-0.03678486424107646,0.043907377962324516,-0.026372642650711268,-0.023665842058257808,0.03176604605722117,0.06988049020002376,0.01507462778466359,0.05141821033594225,-0.03189753321979506,0.0444166090395696
FGF2,-0.04711478010424651,-0.016054133909603533,0.010365958717367799,-0.001206208402797225,-0.040521367354453434,-0.006130414931945798,0.04690540923186578,0.014759798462059102,0.0025255011263116424,0.011238995519712745
AGRP,,,,-0.02551897116859187,-0.011563684881788008,,-0.05888110301206795,-0.03972300894870254,0.07907170826484572,-0.02735050713537578
CNTN3,-0.05467052352884542,-0.013431122164812235,,0.0013522384343280015,-0.01974588195999379,-0.047908617009223796,0.013724820723461649,,0.12678770503961226,-0.06054006650184225
RNASE2,0.06417684517400071,0.046748930858917404,0.024685006684565927,0.013830486694039164,0.03212799519339679,0.11678456666069918,0.0031212269784163488,0.08509053664500393,0.05290494812490396,0.058326861356835194
ADM2,-0.04484433414803397,-0.02230202847647843,,0.08494781881403275,,,0.0767778943342431,,,0.00994054208817124
GAL,-0.047747756026898604,-0.022392847903263388,0.09724434930909265,-0.010058392003530725,-0.03354696308428751,-0.007036534504631966,0.03759542592169331,-0.00321479998892691,-0.02641643424008021,0.028805115828317497
CXCL6,0.003840549952364634,,,,,,,,-0.043289106068676884,-0.011526097388716985
PDGFC,0.040305049658521615,-0.030552753333857166,-0.024984709826079844,0.01532977406817181,-0.008595478908207714,-0.039754591130277475,-0.0017993343198631452,0.060653932016711425,0.0038361404551217507,-0.03497294937143799
COL8A2,0.03421959377758499,-0.027398742227701667,0.002310290149281453,0.01970885119373278,0.005242516379139119,0.036318971314605375,-0.010956056267219799,-0.021100430502505773,0.07027902559801892,-3.0577960439379566e-05
SPON2,-0.02550145571031866,0.002841360646342755,-0.027885320412748903,-0.05567150275958022,-0.04198955194772256,0.09503317043975236,0.0330689243485854,0.096156611081429,0.025154482934406284,0.01684128028571577
LCN2,-0.03608665272693017,,,-0.01895125621452139,,,,,-0.04229598870144316,
SEMA3D,,0.026573831303463,-0.0036943765505462545,0.009477039792017384,0.04391674528172018,-0.022644934589637792,-0.06470720832772073,0.06085838307492112,,
BMP6,,-0.012869015840351012,,-0.013498518071044631,-0.010566273346757688,,,,-0.0030019068065444666,-0.012095806136579547
TIMP2,-0.028498464380074962,-0.024504070233179378,-0.011240392927636846,-0.03592562856903952,0.08328722931599304,-0.013317329569155776,0.08195328960910943,-0.02037063502110932,-0.09532749267950409,0.023639983791673997
EFNA1,0.005866530909790697,0.0038872277259247748,0.0006682082736846829,-0.011751944094690736,0.04032725528020301,-0.02008302422565851,0.08966328678430051,0.025605257190759834,0.0866055735261365,0.03654269593169305
S100A12,,,,0.021383885133062278,,,,,,
TFPI,0.02846146847212745,-0.01998856878923528,-0.022990954742015467,0.01200364264934103,0.02380286165909633,0.06234339217756116,-0.07824342557460404,0.08693371063672742,0.02283413885369304,0.03202680623786324
GPC3,-0.028000840050901747,0.0800725129071778,-0.06913197765056212,-0.01956309776969683,-0.01386047421757904,,-0.020154593020329545,0.022666997533151195,0.0934059998956458,0.0040881206851623355
NMU,0.03762571450877423,,0.010434574755767522,,,0.05238227388764897,0.07758813232685374,-0.049232826080718155,0.05824356691243837,0.003363032318896284
SCGB3A2,,,,,,0.024300040984322674,,,0.005209383631431047,0.005260116314474626
LAMB3,0.05629172332179267,-0.02885339587375402,0.0837538803408994,0.030871558852168666,-0.021843346012944062,0.025715179895181385,-0.04584490139520304,0.005667665541444015,0.04053803216099162,0.053922016256593874
LGALS9,-0.005027211742079547,-0.020561482035849375,0.05025534071856207,0.08278657772659741,0.0007712739753525299,0.0749442643875216,-0.01683427954200183,0.057056376061488966,0.05489295713958439,-0.0017779602698843123
VIM,-0.15294832670571626,-0.07592382105312241,-0.0404431404464664,-0.01782230890100237,-0.01714577971644173,0.0780608066456986,0.026230583904631104,0.09247047745125528,-0.1316213743617933,0.029801700308539174
PLAU,0.02597298887512776,-0.034480877125377445,0.00038494657792455673,0.031826063460830105,0.05316502691052931,0.014186222027061294,-0.0679778499769705,0.10066576914253483,0.01032803129472723,0.04712544387202018
TGFB3,0.055773566359508725,-0.0327203823946235,0.006363559657591069,-0.002961593724611735,-0.004639356486656912,0.07730435591166179,-0.012736019278019305,0.0630779851135113,0.0018604040239655528,-0.015278690918987415
APLN,-0.1006608137763079,-0.008829673948007665,-0.014786789453118253,0.029219260694193647,0.01708821240897395,0.01477047072444713,-0.00630361523126137,-0.05965794735791823,-0.046282795535754,-0.016652264604477145
SHANK2,-0.049273381591289654,-0.010131643006250551,0.09256064761128724,0.002322718686790451,-0.031246207414327834,-0.04540773059339478,,,0.09653300504502206,0.027021572555488593
LTF,-0.039342902371900565,,0.016307165454578325,-0.04122926950921735,0.051556276700468015,0.13222291278144657,-0.05207864549875006,-0.03564420651980423,0.006621292654141198,-0.007245273126442076
PYY,,,,,-0.013136772520761326,-0.018729923005302105,,,-0.021721674711767277,
PENK,-0.02988105216515062,-0.024081207635195792,,-0.004230598597103101,-0.008208471123577634,0.007734999339599948,,,,-0.005868256099593827
CTF1,0.06450082770123675,0.002318490837681753,-0.04437466954050765,0.018898986342505628,0.05723997490275821,0.026431272036261163,0.08957944048949976,-0.048419564247580676,0.03436320619030113,0.006659737946957822
COL3A1,0.04189923602079432,-0.042391503791460845,0.014631472127050455,0.02146961138174972,-0.017898755085939515,0.09204299573704529,-0.11217936709442036,0.05515225089288926,-0.02518635632744784,0.03314198014457024
