,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
PDGFD,-0.025333197342364777,-0.02949200223465991,-0.036921416671535506,0.050664255243897165,-0.03386328526767385,0.011364476192696295,-0.0011488666145072857,0.064844627224724,0.020569410891381708,0.09369718465820126,0.043561751701718526
EDN1,-0.046096426034849584,0.018537625598494718,0.005714603630080298,0.01916386687598506,0.08365702114840734,-0.004824994248095487,0.016876881270423763,0.02018820023272945,-0.038752000032014865,-0.040862631668942245,-0.0037487012554285313
ARPC5,-0.009784587773320199,-0.011753326144678816,0.018427386584689988,0.011324673477175248,-0.040344820353212095,0.023403571683549642,0.1579657298333435,-0.057112171480365126,0.0017467541317956802,-0.043373307435389814,0.015998095057484955
GSTO1,-0.04684181739414389,-0.021319294308842003,0.019795640241869965,0.017332294696316742,-0.06127298809968557,-0.03904207124528003,0.024277644503735124,0.007989022371599977,-0.07704906424011262,-0.002334207830802437,-0.012990141300474621
PROK2,,,,-0.01842189201535472,,,,-0.014604087149750205,-0.018552609899335045,,
SYK,0.01820668420454514,0.03653206247068165,0.008371435915358355,0.007976397766626652,-0.04454062202540509,0.03600060685049827,0.014563328777491075,0.050259562891490174,0.01257886711412412,0.06218611179230289,0.004155125987247965
ST6GAL1,0.017707131071510736,0.019983919081807938,0.027315805355256455,-0.0034741649912025203,0.00027441338312116705,-0.028322063229899722,0.10092720364662934,-0.03585597280835866,0.0697463413110424,0.020559549949948,0.04365311129630302
WNT3,-0.053025231826917485,-0.035899673635696544,0.024391169386401297,0.032700580307341576,0.05231530217104401,-0.022808797835811072,0.1698144654421117,-0.05811997356296965,0.0584080178089205,-0.007753210942634419,0.027743016268393934
HSP90B1,-0.022814151383767044,0.10499521717590152,0.011859327277266157,0.014414739210387197,-0.010732333175540256,-0.0034517433641218496,0.09660185983873877,0.020356645979999234,-0.0926842283182986,-0.013933429461306218,-0.01701759873344426
ZP3,-0.024007677669009752,0.07070095171672793,-0.012590633453386318,0.01342201135804654,0.18539583857514583,-0.023322337765618012,0.05115356869603409,0.0360651228622556,-0.010740963209246206,0.027745407362080338,0.0028892153819590006
ANGPT4,,,,,,,,,,-0.036034611248810335,
NRG2,-0.05355866340872338,-0.03365473451292883,-0.00035113892883509876,-0.029105138439949822,0.02917277680440526,-0.026960570914546494,-0.05250113963550541,0.09564426277612362,-0.009455287563485548,0.038548443917189215,-0.0014262140608598197
MELTF,-0.01902320204764707,-0.009216205584486159,-0.031213357985740705,-0.026359970145080538,-0.004221798089869319,-0.04657382995969854,0.04876868680937531,0.06707984406458062,-0.008230366044857836,0.07903664356937981,-0.010535208478103797
NLGN1,0.005441973314341452,0.05715958866492621,-0.037304977374068675,-0.05419980140887323,-0.027860570044914972,0.01178699713409726,0.006818024104122566,-0.028901120530640572,0.08269480337836149,0.050778991380173874,0.06651773718875108
SLIT3,-0.03464145573053537,-0.05433897248793978,0.01935071415997012,0.011640586636791484,0.02156582075249432,-0.040601260668118366,0.03524494364672789,0.057657275873745174,-0.01654328245006801,-0.03659455192115542,-0.01762679890639187
CCL8,0.0918368677875456,-0.017991523732395372,-0.022966575059391113,-0.010172363416153334,-0.05565663548999675,-0.016933826681384326,-0.03535770942019348,0.058432905202810664,-0.0309139469203904,,-0.044494462918365174
S100A4,0.030469658683858716,0.03186729997791717,0.011270572127884317,0.02111268282298715,-0.027255829461806862,0.08152472418251257,0.06829595491165291,-0.015721999397679164,-0.03890979957410649,-0.047279034869768755,0.026228108881575354
TNFSF13B,0.03487402332389176,0.05166104199832037,-0.018510496852664086,-0.03403597195399535,-0.03641205657362204,0.12520940670113065,0.09197662426510944,0.001338068471932106,0.017462368346062407,0.09071237554362176,-0.01767547703245012
HSPG2,-0.008160065710512823,0.028654491323681048,-0.001516940617910044,-0.031088307718857205,-0.017410794856485858,0.007579194040933934,0.10745563255674057,0.014348257126354087,-0.030418381269135847,0.08798947153272665,0.045940981826306716
FAM3C,0.007999872179724607,0.04958633153022129,-0.011388838967285734,-0.010033850176702842,0.06870458480298607,-0.0020796834539511962,0.04567851839869518,0.021053737909665544,0.020359192613769134,0.08290922558843739,0.08430881672041642
FLT3LG,0.030230462294422257,-0.008947667688776258,0.025836623322462744,-0.002319315037814122,-0.03489066852848881,0.030598275461416635,0.056821011013191085,0.053131050878912095,0.04021030866935143,-0.03528798419652209,-0.017557063109458662
A2M,0.07079940608829047,0.02362538951369621,-0.027174872394027993,0.00949411257328245,-0.06802129910509465,0.06316431769363527,0.1503615858131221,0.04434595925013907,-0.0554868116056859,0.0764932263225012,0.006764658851111394
VCL,0.006330037165775154,-0.002058009185387296,-0.014251273721363717,-0.015184341269196778,-0.0019513401765408715,0.03198885653795308,0.1445485611619563,0.03613277140683651,-0.05437815058223251,0.026898123157102365,0.03688886732356378
FGF2,-0.002617159980521006,0.027475670656855463,0.013362336601783506,-0.025900928321063534,0.09785943378112907,-0.022623802539742437,0.10122434817491191,0.0060023208892705715,-0.07084592245535695,0.021943371432485974,0.0015848747676949944
AGRP,0.013516441861989562,,-0.01597634378052218,,-0.0269889422703661,,-0.033712099576316934,0.03168019028372267,-0.014126930677473356,,-0.014140774972948786
CNTN3,-0.036544819343109124,0.009677185132371745,0.05366665770378743,-0.003335743637125936,0.05323327834793368,-0.03880846652201387,,0.03976983959856262,0.07154282999341414,-0.04083365771320208,0.02226451671941857
RNASE2,0.027569838276106276,0.07777020332527189,0.06086160231567934,-0.017955911975859412,-0.11503676561542414,0.005109893694628574,0.025221856344504516,0.011722399585338264,-0.052038523191571845,-0.027672063679567874,-0.002944997597178729
ADM2,,,,,,,,,,,-0.013864209806379089
GAL,-0.03847506003594291,-0.002871974929859357,-0.01305766003743506,-0.018496304422620683,0.11305050756525485,-0.023959044379900974,0.003959353626170671,0.09686641505535364,-0.04146347410130333,,0.03988234234521509
CXCL6,0.06792945850162958,,,-0.013214850847807989,0.034185847158790174,,,0.1107608213233524,-0.056913590417492686,,0.009909237003749316
PDGFC,0.001414880447527437,0.04861621843252653,-0.0007573154568406085,0.04171391153237321,-0.027307178685376167,0.05621624840229554,-0.015649248057263396,0.013866496863755332,0.08761859484197371,0.08430724203218207,0.006266462062593383
COL8A2,0.03444546327432107,0.03372518251215791,-0.01666461894692154,-0.018922897468365365,-0.0036280298407902777,0.09977329027590759,-0.0014155891227478389,0.004128416678508243,0.029580352212021817,-0.04706921607847086,-0.026955521069698844
SPON2,0.04273784841705041,-0.01006719566975213,-0.015388790875702116,-0.025397704702649782,-0.05028530526107546,0.062480465012995236,0.04870466137799329,0.06841612626757632,-0.013318556828076077,0.04913351763094133,0.008305132348425037
LCN2,,,,,,,,0.012002014893887863,-0.029745585609511356,,
SEMA3D,0.0044402062982811545,-0.032810467620531095,0.024700046594090787,-0.023363229128217568,0.01574728293048159,-0.00013233925354172015,-0.024874530688981086,,,0.11309223499169171,
BMP6,-0.01609907813584263,0.00914183817932729,-0.01459832373438626,-0.020553562281103978,,,,-0.030591884361301697,-0.004124288467636004,-0.034306869016475956,0.00928858339772984
TIMP2,0.029854949742750925,0.048886715214414234,-0.011696744401934491,-0.0034642122008001503,-0.07450194869296496,-0.02056047079752785,0.021890260925210906,0.08185723298008281,-0.04394613367912066,0.03803435286200571,-0.01601646719845175
EFNA1,-0.018176415797258445,0.0009449523513321465,-0.01712324880640782,-0.003915906453016572,-0.12175756515283671,0.05766393620781883,0.02422873385477459,0.051001441632574494,0.019375597922576652,-0.012792186163359967,-0.0495982786503814
S100A12,,,,,,,,-0.01853138018791064,,-0.027873958927806013,
TFPI,-0.036484090734685164,0.04775566844323213,0.010563333109169699,0.03177373421316415,-0.05372665125542437,0.06503609470548971,0.07610628879757526,0.026496974024414335,-0.05330798719445789,0.07403835996771188,0.0713318913194818
GPC3,0.011829021732762866,0.018193963083939453,-0.0191495793360695,0.008480072209405005,0.04644161296091973,,0.15814998301412792,-0.002697291659851399,0.03506420989492968,0.040795018326766054,0.04821920798967608
NMU,0.11225381634048234,0.0003611314971286787,,-0.01341437900390868,-0.007747484200667751,0.08981187454746521,0.06466222000118728,-0.04604597628150827,0.038289369351366676,,0.055059046230627545
SCGB3A2,,,,,,0.04254861772599331,0.049335876486524086,-0.00037647382875557946,0.03798159557513233,,0.0015905768316345852
LAMB3,-0.014175296832110112,-0.016822965533985053,0.027554848170385206,-0.029980436836608605,0.025444187629734563,0.04379763337923623,0.014485507408712078,0.03379570199490851,-0.042632166882871234,-0.024261224259875026,0.022685444817841464
LGALS9,0.011119932034598677,0.03686436050059816,0.015980144337496345,0.060183716373422486,-0.06229891863425743,0.09248422298030436,0.021957152375480966,-0.018037012395019154,0.010724172622160747,0.019136083743381806,0.012652547281640123
VIM,-0.0010686050004013077,0.0448268926365975,0.017323277698770196,0.061365843302637,-0.08155855327166,0.04665413386606396,-0.0047324867159825755,0.033357296578880036,-0.146046292628237,0.019250006771016383,-0.017142128713427327
PLAU,0.014177955318047771,0.022909755286101664,0.004705545183806647,-0.026192075990546897,-0.055418203912380906,0.04726101245223419,0.009669447054975687,0.08810840152156056,-0.05745741855613392,0.10098812677004894,0.06470654715385435
TGFB3,0.04960131524348481,0.009494337087960427,0.004220042052051011,-0.009196774870832845,-0.03675485753836853,0.054667283048509166,0.05583258808466587,0.05368625934856295,-0.0073741890597919905,0.012301551342333178,0.01726710499134878
APLN,-0.0005300981736213658,0.061134668001264644,-0.002999424872419986,0.02468686228462123,-0.049337820962566975,0.04993260014088829,0.14810717199336612,-0.021501031161783566,-0.08622185525522108,0.06026468728061461,0.030354649146285825
SHANK2,0.05423324043770708,-0.018031215033101115,-0.02233433322184872,0.029397907199613865,0.04398187376223609,-0.06009471713295728,,-2.3933051148121277e-05,0.1253261865608058,-0.0271548252186756,0.028277209738834685
LTF,-0.017117406864266573,0.0729491220403182,-0.04599402408714511,-0.0022066305976882468,-0.11355081821179368,0.03691789929663934,0.050939731472051455,-0.007729050418220192,-0.059334890064843604,0.08805273839124424,-0.03360980373039654
PYY,,,0.01256292340562015,,,0.14314827146291423,,0.04751729046711429,-0.020267626865372503,,
PENK,-0.03396201730470816,-0.024311141339628754,0.014078833125672692,-0.02412553188423578,-0.015403206170964119,0.04637605761462537,0.1223838643767773,,,0.0825243078013744,-0.02736117976261642
CTF1,0.005015930071891479,0.039671765790090505,-0.022194568013111534,-0.03474943498495841,0.015922229317174307,-0.003532447398895268,-0.04941746407271713,0.0974838786672964,0.0766498147966503,-0.0365360860021623,-0.010633404029300972
COL3A1,0.01653623605897365,0.060972459789387506,0.019219622850453505,0.03240203388661245,-0.10705914881832274,0.028509665594431535,0.1308834317233122,0.009965257163833608,-0.03407331099245046,0.13048289967322965,0.043914667035950816
S100A10,0.02139629825030161,0.05388456065944968,-0.03909555715648231,0.06807645425335099,-0.08274919842925485,0.08524067635770585,0.07539024463790779,-0.011999903282609041,-0.1022084597164031,-0.08361571440171273,-0.0031726753036299053
FGF13,0.02495159542539273,-0.008830757909618216,0.016954063837223216,0.04140173813818752,0.047844751200151185,-0.03670106224488875,-0.0248745589474982,0.05788285603640564,0.017303122631381184,0.08153020699356132,0.07234373838483014
SEMA4A,-0.05609315513116604,0.007456510372996627,0.0739463985341065,-0.0386122860753926,0.023070524941001133,-0.056731838459243435,-0.04044972953265147,0.06734735916878332,0.03365258049854224,0.03727021313608201,-0.0258750683361956
EFNA4,0.05095698976380798,0.01854449294633011,0.0015129023418462954,-0.011372886896664953,-0.012587851850254973,0.05385042836246781,-0.024506539359957162,0.03659853323177721,-0.02386223411820478,0.06465332071266894,-0.013602481500646196
HSPA8,0.02425972608132001,-0.05788885624211781,-0.008907790359835922,0.0029098493564536708,0.025408833030531226,0.018233528949322238,-0.023167309302543543,0.013447019781021936,0.042089625018995845,0.04340527132042433,0.01670329525083581
NPB,,,-0.0216481360539723,-0.015452564381107464,-0.07446159324024124,-0.024639121857399936,0.06468111291722453,-0.010619470514135889,0.004632320599222399,0.04195297244265748,0.0508652952758987
ULBP1,-0.012506808675087225,0.023907276288624615,-0.02226297956383479,,,0.0240989751107439,,0.01568838047410604,-0.017260005018490537,,-0.04180726125912916
SEMA3E,0.011813459151217166,-0.04271469146586349,0.05118267699146931,0.00934549236243221,0.01909213549803699,0.00798205888541269,-0.08478337123780619,-0.020132748939752344,0.0570034646930101,0.09005839776365554,0.05974177598353869
FGF3,,,,,,,,0.009008436682828523,0.023691641950233547,,0.05410800664484033
ADAM9,0.017463208230824333,0.09975823445479261,0.03126945265616183,0.007356456524520137,-0.09187371594841572,0.1263061357460824,0.04737434276924612,0.01851820368144419,-0.06309227881128215,0.1610222982627553,0.022687978515846943
ASIP,-0.019740847037119688,,-0.019969577933173537,-0.010043006784078302,-0.061534307878592265,0.08517741803144863,-0.037085626981656857,-0.005922503280500462,0.03061055093360153,0.00032906513328651195,-0.002156612551982382
IBSP,0.06587422214354231,0.012176486301478773,,,-0.09760305922914818,-0.0025303494442729282,0.1253250544405512,0.028577824785365958,-0.04082873023664897,-0.0007533717211568804,0.0294069180405922
MMP12,,,,,,,,,,,-0.011291246062671087
FAT4,-0.02740704998520207,0.02594316108489301,0.0679142687819904,-0.001775014098479255,-0.07516212483362238,0.11323883049418572,0.09270956764398477,-0.02122783448284059,0.06559864721591326,0.04469929210833513,0.014468307194907654
MDK,-0.005951864509017763,0.06073268529821654,-0.035053757894131614,0.007186309411415533,-0.03016378756904619,0.09355675579769493,-0.041561960497773415,0.05994152015024199,-0.006175995140156391,0.0406685922607731,0.0015524457665409752
BMP5,,,,,,,-0.027980590394548588,0.00629581380531588,0.019708552615983994,,0.02389316766149896
CAMP,0.07404248555875388,,,,,,,0.02441388831599729,-0.020448577774286516,,0.01011010824304604
HSPA1A,-0.034001094136759905,-0.0005261344829180142,0.018916503499084844,-0.005419586101227419,-0.02786761073067214,-0.03648543975345837,0.0013442827291197204,-0.011421916152406376,-0.09657304146925311,-0.031118977259172915,-0.0590919038068028
SOST,,,,,,-0.020895895635446853,,,,,
SEMA3F,-0.03580681894038339,0.05250319540105406,0.01662711049165605,0.02319124673571891,0.03394089504445131,-0.04065089744363866,0.10070989192531853,0.011832484913173638,0.054283752586788706,-0.0035618799805004642,0.04348364054153556
ARF6,0.01200310051180695,0.0012600142891723099,-0.007255646851526473,-0.0011574742120604577,-0.005172607664968834,0.022582089248697278,0.06689246471338071,-0.040899531809413185,-0.005686542621689248,-0.03715953984663001,0.03398768837041737
IL6,0.053779062444237614,0.05675175768515171,-0.06237275449794108,,-0.03167703926218389,0.010783351022623736,-0.031407867941041556,0.08859833507413946,-0.0359117414230809,,0.000979976802007138
CALM1,-0.017659594544784687,-0.05409313501598435,0.029645042095550987,-0.019842108988470632,0.07076747276691914,-0.023517169809849026,0.023587506776804018,-0.027270042401264016,-0.007563174557534812,0.020976695603757672,0.035739800916751024
VIP,-0.032218661909659864,-0.037410126346045305,0.016663774835236598,-0.033941860000835114,0.006080060857313722,-0.02101693992833386,-0.02487458943705889,,,,
NMB,0.029776611900945556,0.05462239674946373,0.03615347602786549,0.020545381107581334,-0.03874107064303865,0.1119854492726068,0.01823001050652991,-0.006097958962499997,0.11168484466020151,-0.018529200607748677,-0.0013198306121513894
CCL26,-0.02128800419650071,-0.02298521681480429,-0.013477028749244582,,,0.031199477352788475,0.003862381528598083,0.004766763152702516,-0.04099634165310017,0.02138628178740658,0.020021905288268037
FBLN1,0.04371242751794211,0.023043684401811607,0.015947983200369074,-0.03140588331706903,-0.04204176499892645,-0.015846730968265513,0.035093337897564574,0.013358459637898494,-0.06505028958042508,0.015572889585522786,-0.026904901945796693
SAA1,0.00935858510524166,0.06055114131297851,-0.05034352753796755,-0.011617665057042632,-0.05882440582553543,,-0.04069116347558956,0.02802395230528086,-0.11451711707996613,-0.05809854350892038,-0.0722468835682447
MICB,0.021756574600375625,-0.0327612234836529,-0.02764331657207955,0.01224895275376468,-0.05022837760287764,0.02559506356947278,0.02015258726555114,0.03746871196265048,0.05592602879949735,0.03585808384860167,0.030521156718769465
MMP13,,,,,,-0.014458998773303899,-0.016355032126415148,,,,
F13A1,0.022462727714390177,-0.017136018339535406,0.046461206952101125,0.017706597479788536,-0.07489038009045819,0.044019983838171,0.02141910644786008,0.007246541550664275,-0.09838363052650588,-0.037198174057695446,-0.05716649618176199
CXCL11,-0.017931562136783943,0.03756489601513593,0.015662421677946077,0.022851495265976216,0.053211114297432915,-0.017752323855852098,,,,,
COL5A2,0.04487893704032883,0.06649158366819506,0.002742112598468155,-0.010412909246285811,-0.012890175036148692,0.07680734517305125,0.11284535433251577,0.009452277355210285,-0.10391148070779148,0.013983380727885273,0.06200061657326609
EFNA5,0.08992584195638154,-0.043420022800586475,0.002887745348989686,0.028639153305296677,-0.017032517698277773,0.012339698910054719,-0.012949598845020532,-0.008959879754338011,-0.03765561691422405,0.024546018030395755,-0.012861787948530455
AREG,0.14364246866435276,-0.026495707742856887,0.017321767781695984,,-0.03848378729532724,,,-0.01043813273855749,0.01904565504165715,0.02667448530301571,-0.021984156165684693
EDIL3,-0.033211255145593074,-0.08219378454980246,-0.04955880236967777,0.010251387539461213,-0.07201719945713644,-0.04822947951408911,0.0881410285743229,-0.015096242368671095,-0.059442155877774266,-0.14155808202482795,-0.01880164487073805
CD86,0.00784845665480609,-0.019498161338739942,-0.034751102217573666,0.039289318069264056,-0.04250657348183431,0.03744882527681226,0.018049132479655672,-0.017386780161773255,0.021318706217424013,0.06653699207321552,0.0344531873273252
AHSG,-0.020910733299262678,,,,,,0.088942132633535,,0.031078388388344008,,
WNT9B,,,0.053814685504859495,-0.015011555604619751,,,,,,,
HRAS,0.042162970438778265,-0.019068172001244978,0.004356935182244597,-0.05366813749460543,0.046199296033846364,-0.060193907755503366,0.035946319043555955,0.03172604741784951,0.014957706444801846,0.0030660269103656526,0.031143399815193717
C1QTNF5,,,,,,,,-0.01582680758111924,-0.012282618963063322,0.05497731175684121,0.006760960373977243
RLN1,,0.05606507796697222,,-0.016302256843979908,,,,0.04984299897988486,0.06801518463250569,-0.024484441660722587,
COL4A1,0.004718987859160384,0.059709405028240965,-0.0005028366882037417,-0.01705606412654025,-0.05748030710703462,0.08905975852927793,0.14010428628483967,0.01831454135582144,-0.020575558188713598,0.13338348849818932,0.007955922490514378
CCL3,0.03758469086945966,-0.03653264660818676,-0.01719328369893734,0.008601322996730587,-0.10824981423923849,0.006186423318726125,0.05401616906585705,0.040156829925624166,-0.06123109580824235,0.0033308637376115746,-0.034464720988482495
BGN,0.0028735926493779086,-0.051142935013626024,0.005303373379962141,-0.04858746255305457,-0.06259109527444844,0.06468635119533322,0.13296800111506354,-0.022735938316793266,-0.03492106799330018,0.08227174339609744,0.0017671716560357135
RETN,0.02309800922619078,,,0.06962498941773444,0.07416240923762267,,-0.03853470902623888,-0.031041609189536332,-0.03216022861835417,,0.01322944387625733
S100A9,0.043385771710314304,0.09470696120253304,-0.022005609400615214,-0.02181254920193141,-0.11016785585113216,0.11390998708542639,-0.031318733434275,-0.016728483123729324,-0.049162748755511534,0.030667923390761277,-0.04365427575917417
HCRT,-9.028410433849122e-05,-0.030099044896519007,0.06853109345008139,-0.018347217537252783,0.06457376379555589,-0.003200669965516079,0.038533491971619586,-0.010190768700073077,0.006485263601368113,0.10506239423465065,0.0008519159666790206
FADD,-0.008104160867793447,0.0578007576090416,0.06329849885833082,-0.010766206349663701,-0.01753725014017806,0.0033771208463962816,0.08834845436853016,0.004258237100821233,0.014535110271658649,-0.014074321191792517,0.05758698253400443
ACTR2,-0.07696555456983947,-0.00661499058249352,0.006688452957496888,-0.034648970690570616,-0.0030990845003714615,0.01682530135586624,0.09072853875012492,-0.03996025102987556,-0.0457039469966775,0.0313091492292355,-0.019132345526226096
BMP2,0.012276221098884599,0.041881032670053914,-0.009607979562237216,-0.0061082641814955005,-0.056746310995213795,0.00968164992938392,-0.03762683658180241,0.07134325846393313,0.043045323719070445,-0.028694260505660374,0.08350679931430781
PDYN,-0.040048363740189705,-0.0329581635263322,0.039124331159491973,-0.02602337317034809,0.009186266394301526,-0.032280796821366496,,-0.035279250486872096,0.021039718598343467,,0.0358127017063741
CD55,0.03933435549545776,0.07216242967040143,-0.03440464510255529,-0.05332551314638969,-0.04178289304509387,-0.02093250101774419,0.07212679661309775,0.03860227384456892,-0.04649905818469007,0.03402691563409513,-0.013583861051240285
OSTN,-0.014934796566563421,-0.015493330945414526,0.0680165076915426,-0.017114188030750623,,,,,,-0.025274319180410957,
PDX1,,,-0.020499433481754595,,,,,-0.02825455274425167,0.02609674793015748,,0.0034657153612521535
CD6,0.05713407331814218,-0.020065361760188784,-0.027034116668531945,-0.014186528062114578,0.01633098875758291,-0.019105179393840262,-0.03797102100495436,-0.02200085203828979,,0.06055457518244718,-0.03699154271467954
IL16,0.03397548033225951,-0.016303588936708673,0.0568325167131015,-0.04164802145094602,-0.01992531544106344,0.04795928421437183,-0.031180110304010134,-0.039876239493967236,0.1064190751426237,0.07001177630915512,-0.00040002752479431674
LAMA5,-0.0040636443988882245,0.003258275009341389,-0.017225697227232006,0.02694656341802232,0.023872765301717055,0.04488111637614938,-0.010822581235892253,0.031177537208944915,-0.08699797006885798,0.07771566271012682,-0.0259892694732055
RGMB,0.03448539242573197,0.051129919939138235,0.0032370467295473105,0.04590494409776055,0.014510714449800627,0.024153237716697168,-0.03886312004513678,-0.0071674539687735985,0.012569760139102201,0.08235924685142655,-0.0188495462400847
INSL5,0.01428281605322191,0.09073905883307523,-0.024472391589415575,0.06205501615994005,,,-0.027317568714070723,,,,
IL12A,-0.02141246142978691,-0.012777558117403713,-0.017853235184727298,0.09335766343861382,-0.008199734626852948,-0.02600723861106081,-0.03694342947154525,-0.01788343723196175,0.13870392655680824,-0.018152955903860814,-0.005441295423406889
S100A8,0.029591918455776366,0.10940926629000518,-0.021545031498232756,-0.017893518415411275,-0.0863631295917241,0.0820176963797985,-0.006685664060841971,0.04002102093554165,-0.02972299695123223,0.06155254209308169,0.009839027647184188
TAC3,-0.035725920790332814,-0.045184357583770915,0.04027628410294773,0.0170185068644888,0.04301285832363268,-0.008481305199029827,,-0.033859319502798566,0.01988217832012735,,-0.03378697715667784
TAC4,,-0.020065364198732095,,,,,,,,,
MFAP5,,,,-0.027023836441912568,-0.00034872252335105757,,-0.02559380976684059,0.010464888005566286,0.050212788895122984,0.06635444533156519,-0.030260827219814258
CXCL16,-0.03333514377410933,0.012060986505980621,0.07554027639637985,0.01949429753656032,-0.07135070922973646,0.05613545395095887,0.02046377364857247,0.031839485337051485,0.03506355896241928,0.04211998481698546,-0.01715929508118655
AGRN,0.02058185065556881,0.06051421001160776,0.017633975694784646,0.03880990390917001,0.0027219604688094247,0.06575287621902631,0.08271105910167062,-0.010528136354419225,0.08898879179729705,0.08127416708750991,0.07134308822049529
COL4A6,0.05486322763422266,-0.007392979616243544,0.07797985420013209,0.0004226170780281927,,-0.01563035075372226,0.09274777262378169,0.08755349114358603,-0.0015821730682110552,0.08675375461687981,0.019314842013548866
FST,0.027325612091389506,-0.01627124477946681,-0.04149481667742428,0.02763598119926114,-0.03995006923370083,,0.09176763015521669,-0.002726763378708694,-0.083842636268353,0.11342774615325885,-0.01887898296703905
MEGF10,0.04973889535827135,-0.06964128455874477,0.006897186196897465,0.0020478856252935896,-0.10706815318336727,0.020587298793157405,-0.04336507490800044,0.07347329646079191,0.04334275659043136,0.03032078619679328,0.06219491680834259
C1QB,0.03907624223503061,0.0554831306832007,-0.002197463992187503,0.023229047063038626,-0.1064584046280762,0.1077072346215966,0.052986812455641914,0.03014736856180018,0.03536172357114891,0.04744516409712611,0.01600765271271549
HLA-B,-0.004133071525642116,0.05879437205960559,-0.026605394037975325,0.0007606456967788059,-0.10425949140548477,0.13519977623574084,0.05050067361594932,0.09171614480883375,-0.10628043820710556,0.061794682507005705,-0.029921222842338318
PDGFA,-0.024219596986120837,0.06551967359916626,0.02896097931447565,-0.025563520519440195,0.005680665158923237,0.0611059321306416,0.1108860765925069,0.008886316871815975,-0.05662130430419919,0.004859524872214841,0.050008604214642705
LAMA3,0.019504522199697345,-0.038813883487067234,-0.021745200314696202,-0.021747783350182903,0.01565765834303001,0.0793132006591923,,,-0.01502263343972473,-0.02857633894184778,-0.030636513246332132
DKK1,-0.035587727097114524,-0.028562551575444312,-0.017925976884640597,-0.013901600282191139,-0.05149945183649309,,0.050939875194200124,-0.03105843374810922,-0.10599657047998445,-0.0256607064819053,0.060324570364087705
INHBA,-0.025390380438563846,-0.024551066418429784,-0.020028825895703616,-0.026638051091446683,-0.04326258612088299,-0.030600187444556132,0.014105644544162495,0.02915760032797623,-0.03914858523807824,-0.055009766122319656,0.018589563706770257
IL7,0.04965168252439908,-0.01783504604146715,-0.030250077182857913,-0.02613593233494132,-0.02931924247907915,0.10686508433752964,-0.02629540753379415,0.026396069684234805,0.11361012943438344,0.03389917441006308,0.04375580545015496
FABP5,0.04638105420100527,0.008266331562215089,0.000429305003708669,0.01567636596159346,-0.05261463228464684,0.07596001006157455,-0.0230513453843855,-0.006087114340148007,0.020883202490156974,0.06334528256136251,0.05424496438851895
CCL4,0.07420522711484291,-0.051841659167855575,0.0007569535651067072,-0.031038519505237054,-0.08589549241035621,0.029026367714742925,0.024694814378876405,0.10426126833097844,-0.030232212242211516,-0.0369220077352463,-0.03528110049489247
FBN1,0.011976560474956549,0.009611879217318467,-0.0014917868368099156,0.006824194735477847,-0.011091207083573841,0.027904692031427605,0.00271491134887351,0.021532835978276443,-0.025780751947678066,0.006657360454813061,0.010676069938186475
TCTN1,0.058788967136286306,0.03077153169079356,0.012529743762245018,0.03185753331755387,-0.08419670949742729,0.0755071922070174,-0.058349988894769764,0.0785502117972924,-0.029402992664047414,-0.012593975484103221,-0.05360269635117775
NCR3LG1,,,,,,,,-0.029829905783860487,-0.022619364204341245,-0.026788567308570734,0.048084372874775724
BMP7,0.009220489596495246,0.060736266780885055,0.009653393932893654,-0.011121752943067144,0.01406367274092519,-0.0077076225173185586,-0.020308358446847998,0.12895879928201665,-0.06354578887565944,0.022594680813422315,-0.07640869453080203
NLGN2,-0.006147692958787903,0.09105870443318945,0.0734910266698835,-0.0017895976619578622,0.0032185376980141296,-0.016498022980080514,-0.05016782487543456,-0.027083125070056852,0.0023051276067521114,0.018938895471539187,-0.009900123748034546
CCL25,,-0.018605390414548888,,,,0.008947078590213901,-0.026980652269344995,-0.017156202766250697,0.030030184186800576,,0.04104481423430309
NPNT,0.020577135957162575,0.04879559067139583,-0.010231547918419738,-0.013095357873688884,0.0494784849492874,0.028596234263976943,0.023018791669472176,0.028044847875899157,0.038881271275687475,0.13977465931248534,-0.0065209807687624
KITLG,0.01620885725964015,-0.03269500310572235,-0.0012194432080432115,-0.006530947711818772,0.040948608660383995,0.04736440004756721,-0.008926634017121238,0.038291850428073156,0.018112070235826738,-0.013832619382961321,0.010192717472370612
MADCAM1,-0.01561002727336282,0.13980972851690138,-0.016205274708238848,-0.013901601062945072,0.10516605307320935,0.06655787432165904,0.065726809449477,-0.022596813524549706,-0.017638248278252753,-0.0062464275246249265,-0.02822726667012039
F12,-0.021607614003046626,0.0010558584212467035,0.014970590453805142,-0.03473692604598662,0.08563569474984202,0.07307744587842549,0.008871454768289199,0.026947534225264545,0.02889307784182037,0.006522934177124041,0.011932912946104046
S100B,0.04802147385967154,-0.05825328013623252,0.01841361608941187,0.03554774549121382,-0.05746449001770622,-0.039227100991160176,-0.07402177386131394,0.027838645085237174,0.10216487519518512,-0.13409585679875602,-0.016340075507991134
IL27,-0.014586214330439766,,-0.017095559921536694,,,,-0.024874576423208297,,-0.021393816930125282,,0.08837587047871674
