,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1
CGN,0.030993547389746325,-0.027922422216042752,-0.0266809977527052,0.03868417013965665,-0.02947441293658844,0.029205065300475796,-0.003104905668572975,0.034060090357818096,0.013173673672625313,-0.0032987686502539584,0.016871573258792558
GDF15,0.026325473384326836,-0.015834403340480738,-0.03713973217669522,0.04833620871207587,0.0318905745077321,0.03822936387724176,-0.013728439823656433,-0.017495812597040673,0.006127416796053487,0.016627533952763975,0.036793571090600635
SEMA4F,-0.0345031704018423,0.008804459941153009,0.05107753040385007,-0.02686357284424273,-0.020763878879678205,-0.017114857673000514,-0.023103171966970603,-0.02154907329828,-0.0016224963499059638,-0.023184107260777385,0.01263263304655905
NXPH1,-0.011122920184450692,0.014242883049261973,-0.00944720642145919,-0.02270960259854052,-0.061004432350830515,0.06194830212802729,0.03846588063812768,0.05491393051963855,0.028077076694696567,0.018315122295270346,0.030050457188048565
ARF1,0.06439940741875536,0.012736723977879463,0.0025600282881821416,0.004866425871356902,0.06459604491583092,0.0015404931801783486,-0.02010162375887623,0.05133088601248023,0.040954587972106014,0.06220853057246819,-0.002267497280324952
DSC3,,,,,,,,,,,-0.012495659555097297
EBI3,-0.03331852934446212,0.003551704132274266,-0.019792638516375655,0.06633772977850792,0.03427615692766719,0.037885855035053526,0.09730135262157477,-0.00882969934119363,-0.022889245915594852,0.006203959582107054,0.003138008679967537
TIMP1,-0.009913975995397298,-0.09461188726583353,0.0008179487056708984,0.06943205114871877,-0.002439217249052827,-0.064981507101334,-0.02884098849931198,0.0685457634145165,0.01000552195944151,0.043620285305115705,0.017101248927942774
SEMA3C,-0.018745712775010505,-0.0022238002757959197,0.024030587023527252,-0.015139364009575482,-0.028124171928873398,-0.011052820805790033,-0.058816252378165235,0.00913432154133569,0.00767100514410214,0.03649368395000979,0.001969357569171804
GNRH2,,,,,,,,,,,-0.013540750139685134
GAS6,0.012571005301928263,0.023205561301786463,-0.01770740910515017,-7.555188982212016e-05,0.011901640410876678,-0.045851864809877595,0.030500014783699632,0.01405711205154353,-0.05018562722479603,-0.010797273832570713,-0.03002386389030211
MEPE,0.03244710395517076,0.06263392651656373,0.07688539484597512,-0.030300834309441114,0.011955488422208022,0.04527208087542026,0.003953659697501792,,0.07017276649022607,-0.023175812497662325,0.006953656775018601
SERPINE1,0.0027489246281625626,-0.057366320184169886,-0.03620967769391125,0.022005408322613246,-0.020735581871764476,0.01734307703804041,-0.024743078998990687,-0.07356957814258766,-0.026136512984029265,0.07626705943005499,0.08276915950463441
RSPO2,0.060106425016316675,0.012587448401028352,0.04009804274953167,0.0382270941670602,0.00953818937033826,0.008652450551293803,0.021419618465029412,,-0.009076806376376353,-0.031219089971131295,0.04826086633978557
SHBG,-0.024908148243385556,0.0008018354986546578,-0.01810777134565753,0.03769932581185356,0.021986476872690803,-0.019586664881716346,-0.015297197964922652,0.08003780793825817,0.050343913585757766,-0.021792636592010098,-0.009324360420747052
LGALS3BP,0.018590607026960918,-0.04498220734108321,-0.04259265473362123,0.016622658495102683,-0.012833976001908392,-0.015854548319609807,0.024175763481776,0.022482132092512565,-0.07540066664012926,0.056564716933755525,0.09367857251930371
LAMB1,-0.037357094218780786,-0.03124379048312017,-0.019045606387453316,0.1021442814315008,-0.045569999343117555,0.10788747171662702,-0.03633214558569222,-0.12614403710417288,0.06199443631964489,0.03468311779697485,0.027367241762123552
SPTBN2,0.005629368650173183,0.02465711726712268,0.04038930807740244,-0.002654129000910517,0.005765709704234301,0.07394865811141457,0.0251466622541302,0.025404960329001202,-0.06964679720633289,-0.037918158861440086,0.05439706349267871
COL1A2,-0.009471538519924457,0.02033028029867946,0.013134726368219425,0.0658217014327218,0.010446227561139554,0.029574788779906522,0.04258050052481017,-0.098533802033687,0.04248137092982252,0.10214992693080353,-0.04462521989484876
DEFB1,,-0.018466771286479677,,,0.008142894215061472,,,,,,-0.01024214034050594
CEACAM16,,,,,,,0.009131087647484323,0.04021559814818752,,,
SCT,,,,,-0.011889443077674174,,,,,,
WNT11,0.08017936595675547,,,0.0649066264964841,,,,,0.01520229035919148,0.06824885146730086,-0.016583304537080238
LGALS1,0.01802430502336865,-0.05553311139646051,-0.02332647505653163,0.0187299527128374,0.0019656971378979554,-0.09178807015734997,0.007788641613706232,0.0830647051261624,0.06530295578126298,0.04224387396953075,0.05713653258709348
BCAN,-0.05344678053290187,-0.002973048290044043,-0.03795931801760351,0.04045252641597998,0.010018629477353255,0.035160426308962475,-0.06531849097339353,-0.08056626319781576,-0.0827439409808782,-0.009060121576263146,0.02431348014462308
ANOS1,0.01909643906754395,0.001105706440633188,0.013702507910128107,0.04084714585518299,0.015278945670790474,-0.02259631846715661,-0.045784161661648906,0.09938546536489345,0.006387996016383784,-0.03503664966210933,0.0008942782203295857
EDA,0.030503052678124493,-0.010816764613016033,-0.006262614164312491,-0.004467056111062728,0.10073411213616709,-0.02396662645706674,-0.013455615922771981,0.14869975012503792,-0.01662995779808042,0.005816009643171191,-0.03573844818182124
FGF22,,-0.0267931388713668,0.03150586511285973,0.027865853324342386,,-0.013279204151190445,0.060265740295181315,,-0.023612364478800937,-0.023053062758052585,-0.02394841032519181
SHANK1,0.019152066910339292,,-0.014333410432477163,-0.01635741976477566,0.014448312355520875,0.06949726482827356,-0.021398208217579023,,0.03709309617201613,0.03235074224698391,0.053844110425157445
NPVF,,,,,,,,,-0.021343643580426043,,
RAET1G,,,,,,,,,,,-0.015580738228815966
TGFB1,-0.01479338043598794,-0.023335124076083458,,0.007330203019595418,0.05357268911054246,0.0480555391690678,0.030543328296442247,-0.11010621709203904,0.006792392139130739,0.07784405140018438,-0.013878731162938657
MSTN,0.010238427033517575,0.03845832626985871,-0.016098241486064167,0.050334612836850326,0.005180533282811774,,0.0018110784802304132,0.12421093881083632,-0.0245626617491955,-0.023298013548307323,0.0004708201356335601
WNT4,,-0.016409287001506474,0.07445798254774975,0.0005196857743559967,-0.018269535981593678,0.06363597497669934,-0.0046080822316456665,,-0.020064464070614824,0.10911790698926027,-0.009345972386686677
TNFSF4,-0.01924760764420226,-0.03813648792055671,0.004023617709734791,0.044342918088074536,0.006795020167445248,-0.03263915884461767,0.011925646449639822,0.052016338927489046,0.0017651201760755437,0.07369047647509906,-0.028753660564268816
NTN1,0.016486897682788697,-0.03385056996286854,-0.04130847694549584,0.07087404266724692,-0.008675054154958794,-0.02299115795034072,-0.05743797512227202,0.04104698870260873,-0.030530442711757543,-0.005057331688170037,0.0020156416898325265
CXCL12,-0.04051078582701099,0.03631925173786194,0.03453897802454923,-0.028683456022842148,0.013775978378899581,0.03327253538873946,-0.01239451729037655,-0.009981935771287347,-0.008693979367169067,0.09190466482350079,-0.029319110717457637
GNRH1,0.01571727848869694,0.07762929768446486,-0.014581075264003818,0.09912937475374013,0.004243251584566562,-0.022416387321103938,-0.020565997257967587,-0.0452736247172355,0.08001072035379046,-0.021663077634176884,-0.014287803280419101
FGF8,,,-0.020377210273618593,,,,,,0.057996292241562435,0.05338419604538521,
RIMS1,0.0002005111281985961,0.017436627712458522,0.03836457801281511,0.00021746553205686012,0.010750023640902542,-0.035532422719034666,-0.01036165561144874,,-0.014253751828357347,-0.02451880188435506,-0.026945387815370064
FGF14,0.04714155236309755,0.024427106506962677,0.027921677347726527,0.042570043066632035,0.019909990977583114,0.02956325373923648,0.030607825496496606,0.026848359484648112,-0.005172823243734122,-0.02954597605147075,0.03472993010961701
IGF1,-0.007206762309902065,-0.022882913294023238,-0.024290329721013557,0.0028992157063575863,0.006300902634930474,0.007955719852836957,0.027919046761690137,-0.0008194335574951244,-0.03005003459549261,0.005095160696215349,-0.013209283917018389
TNFSF10,-0.034948492753460784,0.006889221997548001,-0.031738886055945235,-0.01673941672747839,-0.014687305637470616,0.025244034306954297,-0.0005756021256803802,0.044161571259612654,0.012031813950918844,0.08102606152818581,0.0427718012925241
GDF5,,-0.024481343983245602,0.04792954178003858,-0.017381283749725723,,-0.029226645862987795,-0.015536931246189102,,0.025552585095277275,0.01918829099836907,-0.010515165195661895
CHAD,,-0.011688434949143503,0.02382732713859687,,,,,,-0.006988905882029251,0.04937661536972305,
RGMA,-0.028696881920555518,-0.04705442365330025,-0.012309871997376638,0.08273421343051025,-0.019866679451342965,0.011130541172071389,-0.055411362359277114,-0.057466003872604365,-0.05482464251403238,-0.0008520172219904777,0.01461827611806243
WNT16,0.0009892399260249896,-0.01609037955581882,0.05721191141689399,-0.007359777343601556,-0.020451913307013233,-0.03026395412700649,,,,0.04101835407898213,-0.013186749401294315
CX3CL1,0.013233453319051755,0.01217893452714106,0.01909152187150392,0.008924204257570062,-0.0330920619873834,0.09347350098677863,0.0006212380951913148,-0.06529626207072135,0.0278020913533755,0.052970177866359734,-0.002805313422534604
FGF1,-0.050346117567771784,0.011005135830747727,-0.0167351886672938,-0.006380368537663035,-0.01925868232744874,0.018618337166356948,-0.00829033687936446,-0.107303538316897,0.017714081121844322,-0.04459350940420684,-0.03936463208724484
ALOX5AP,-0.052005297137053125,-0.05765469880543727,-0.02417943164771568,0.0380924080738153,0.018772518570038605,-0.051249929265325976,-0.007597344751898673,0.17615119980967628,0.05743060182494554,-0.043218342249394116,0.013377399600207432
IL1RN,-0.01258318854285028,-0.06127540496630707,-0.020015531387647372,-0.017462179018674633,-0.023305619752755278,0.05582073163545951,0.08801024032095794,-0.05752733403740007,0.0012694285699015088,-0.027833823787172425,0.020237419718926522
PCSK9,,,,,,,,,0.01402796252425151,-0.013290559946770544,
NPW,0.03257589639913171,0.020674996694836908,-0.02073308685390241,,-0.016494198645062588,,-0.01858477585439505,-0.03691275709922672,0.08269530366469026,-0.028503620453004152,-0.03147359251400405
CXCL9,0.04272636141092339,-0.025660411112638927,,-0.02111949946096442,-0.014205627516696585,0.032457268126417416,,,,,0.08721507177277697
ANGPTL4,0.04021195815883047,-0.02638381950630388,-0.06465987395321605,-0.012030629171688855,-0.01813506538784319,0.00850693912400844,0.023462685620649164,-0.014025853272791504,-0.009651551698663167,0.00945835521812777,0.04379766098078746
UCN2,-0.012091703184761804,,,-0.01850409021660403,0.08667960539001415,,,-0.04497713471016432,-0.03931059714449361,-0.015018266632610477,
OBP2A,,,,,,,,-0.02123531026148529,,,0.015473218794051745
COL4A3,0.02781750407296729,-0.0048359794666698085,,,-0.012425240052016609,,0.09280027892729908,,-0.017907706656943186,-0.021004749376672068,-0.0030183496197021434
NRG3,0.009427067802368315,0.036221558634936736,-0.0013942110609204256,-0.05925755349239277,-0.0013649093283736654,-0.02004402056160655,-0.02731886376960085,,0.022545122623822703,0.029556149004982095,0.01721223736623686
IL23A,-0.003998362823983879,-0.012032334107081134,,-0.02263680270940791,,,0.05472644126864128,-0.04884736965710732,0.04134095850964629,,-0.020261930091140194
COLQ,0.06948933725615164,-0.05695366422889098,0.011510321402943465,0.01211368738630004,-0.03696826834463971,0.030611034670516526,0.03693729486067376,0.08739969157389638,0.032668076939133685,-0.029661346293219922,0.04455107329407962
SCGB1A1,,,,,,,,,-0.014340533469371043,0.05841017874253261,
TNFSF12,-0.03065998113577597,0.05875918662213474,0.05194305936882349,0.005151336476686862,-0.025481559442114263,-0.026448749422417154,0.03211651950050958,0.015898530818929203,-0.051247688581400504,0.008349387724748617,-0.02559361465157138
DKK2,-0.01226996674850541,-0.017785494377987588,0.010183267891492273,0.02799282358363742,0.010578995065127404,-0.007426664630299494,,,,-0.01769990234497885,0.09092138407314655
FYN,-0.041062325282280425,0.04598131691330122,-0.007875453473481175,0.025034517802910057,-0.05033955074216571,-0.025040715592971156,-0.03559549585349458,0.00957551669740956,-0.04765164335508804,-0.0024994239327901305,-0.03731655878747409
ACE,-0.020310371817379463,0.02358184370346234,0.013822284471927914,0.0504280451979027,-0.02334096181303958,-0.03125834919666071,0.013906380375084343,-0.08470934834106654,-0.0077476717370185775,0.09260083542551296,0.032975643888754874
IL18,-0.028168724629010385,-0.006857612672668662,-0.021443816435544927,0.054220482913149605,-0.014845066420849108,0.04805615179702785,0.016142706137529838,0.11366441776536632,0.007580706975226262,0.012171749582388206,-0.007644906388441234
PPBP,,0.02658187197152956,,,,,,,0.03393217709079512,,
CCL27,0.015642949203494124,0.06787077218072003,,0.027811612698795715,0.02533410645959118,-0.024708687028469258,-0.029205513490378362,-0.003220134373876747,-0.04707311009413038,0.017158770492544047,0.028401787440116365
SERPING1,-0.011837859272211204,-0.08129794416761373,-0.0099968431007934,0.05034855712825707,0.04776822096429243,0.0006064053056915978,-0.015061670857527515,0.11103562772431194,-0.014964344396136127,0.08565448839913976,-0.005364977056968528
AZGP1,0.0347206094650722,-0.03386218410888404,-0.04624216013075009,-0.008441903179972308,-0.011087414067206678,-0.003342972519209302,0.02904784066088785,0.06270701201546658,0.019293136232939174,0.0054976548936924415,0.029261184279123713
INHA,-0.02516540267960521,-0.0053635610622916365,0.03217192036249123,-0.015583969109803046,-0.02582688367748042,0.028731829919608876,-0.02916175429262884,0.027909821860228612,0.022939619020132643,0.0696809670056759,0.020659667888744182
SEMA3G,-0.022795963693897508,-0.0025458875176380376,0.029766711234555862,0.008225649309951559,-0.02954349613866998,0.009253716197669777,0.019872773961401826,-0.03287822080568598,,0.02926762570538875,0.01708747412664654
OXT,,,,,,,,,,-0.012876853916418594,
COL6A1,0.004948770580311214,-0.03486636436862232,-0.03420206345964865,0.057431057906879135,0.0002487694277724806,0.028491342640502803,0.027182916492835506,-0.042071804925295136,0.027743738803276095,0.061107606566227685,-0.0033309124168629037
FGF17,-0.022695937810385716,0.04620997956310524,0.09551187520102251,-0.012213581879007611,-0.0059454432322357175,-0.01986697166999442,0.025446267068148107,,0.011703565993701913,-0.0235016376828825,0.10918411833147
TNFSF8,-0.015424738046114024,-0.01683673299081212,,-0.017462179167852476,0.02069727604846269,,,0.1962577458701313,-0.02478951881801229,-0.013692346993367095,0.0391298125462511
FGF20,-0.030512093442494063,0.03266525562757667,0.06628929251546581,-0.02812830075982591,0.006836402788493824,0.0742833027747061,-0.020316376368779747,,-0.03868827894857329,-0.013991852209479284,-0.023020655727817113
ICAM3,0.05359790608785779,-0.030426530368090114,0.045014178053107465,-0.01160025809438332,-0.03017263665186949,0.029931696194829518,0.05010239303117616,0.13633816233445925,0.044657766700585876,-0.005655527764467531,0.04653584398033424
LAMA4,-0.02386489529176551,-0.010214825852652388,-0.04740713788593783,0.04241585286793589,-0.008873546069255738,0.028014166652850968,-0.002085022778450831,-0.14653063033057862,0.026265838101379915,0.07380604112234061,0.00337927172783001
DLL4,-0.039014581878874334,0.054990248312781716,0.018877661069551632,0.022281302691693084,-0.015436773643707982,-0.02815680481721539,-0.003799440173948252,-0.0005182819860672074,0.04604586377060252,0.004528992585904557,0.006942639708113421
SEMA3A,0.01654727590769403,-0.01651565534884638,0.043060296664480024,-0.009188224730069137,-0.03512646066878793,0.0022881773691569743,0.02238008460505312,-0.014136814014008707,-0.016621393106382915,0.006923645671907808,0.03777445344380611
RLN2,0.0026509323937796217,-0.011994976546044749,-0.02055585792752496,-0.005230344044245989,-0.015536194682037064,-0.02613610022458326,0.00500299096804521,0.025696162605169503,,-0.015018264976529744,0.0910335960072067
C5,-0.010039147698554325,0.016868174239420455,-0.05342376500943523,0.11925264836644561,0.04037001642561047,0.012835139128046558,0.005982008899713437,0.026344418715555217,0.003803662035576781,0.03689899836068785,0.05480246904374885
COMP,,,,,,,,,,,-0.01906439187925397
EDN2,,-0.02214311858667719,,0.00858360749884114,0.039239884869505644,,-0.0008633426817500357,,,,
C1QA,-0.02631987715386628,-0.012403117377416657,-0.05048934681776,0.034222212501310606,0.007563133113228346,-0.047643877142911406,0.060426550285150704,0.11858251804819835,0.015292143918147788,0.03856140368680466,-0.06907041639115383
UTS2B,-0.01556653357138206,-0.01846676993474098,-0.015301054968297192,,-0.013429369603009424,,,,,,-0.01644348256545781
COL9A3,-0.04507317634254047,0.030219883774544574,0.019928569224667927,0.05002988224249373,-0.001993908368455809,0.021489981870103727,-0.05409277660950765,0.035675210198764185,0.03237767525896128,-0.0031588218963573152,0.01997076179876451
DLK1,-0.0030456027751390945,-0.0150404462739941,-0.0565161031332469,,0.03356016550888587,,,-0.10107338707320321,,,
HGF,0.03879773109096135,0.009410816937898341,-0.047003536487179115,0.0049787093471536144,0.03472526835611433,0.041748721719346064,-0.024379050511725595,-0.05704797537844712,-0.0001329535267489369,-0.05731719435839206,-0.05686382542820224
P4HB,0.055898099327848415,-0.00930993903627522,-0.016115506586683957,0.06660790600319567,0.02786776226651822,-0.019526176846738033,-0.006298655555144166,0.014221407748074394,0.03630250851711082,0.031019458221786565,-0.017862658163244356
ADCYAP1,-0.01248584300141287,0.06744369523240289,0.07567940464573257,-0.022122567243763776,-0.02575291916754567,-0.03997407809610618,-0.00856831173173482,,0.014301324458302393,0.04197438430315282,0.010929618196151788
GREM1,-0.013454365210897884,0.03141621331119308,-0.0013087298710787894,-0.022094106584522592,-0.021581017929823438,-0.03723049863747965,0.03183717078803774,0.06908184542462556,0.0010082712819703074,0.0286117806768116,-0.01700421912889604
EGF,-0.017460510507184588,0.008254717722595,-0.024487358826304876,0.06459833809031848,0.0313352966446664,-0.02901540321034452,-0.017439419314880873,-0.06883159016935082,-0.021606669008688746,0.058341151758447875,-0.05183214518161933
VEGFB,0.03662041208540565,0.029379303776242833,0.010042278336871628,0.01918807844222075,-0.041829716214357125,-0.0060621107341581725,-0.004735749469983059,0.04075120029358463,0.042720736023010936,-0.02585674350076249,-0.016336367806165503
FARP2,-0.0402635161101926,-0.03475273194732191,0.045385043980161695,0.020295043331703788,0.054011258241833685,0.08662475368311993,8.15257460591205e-05,-0.05912938821531164,-0.0303269229141045,0.02005500417109734,0.025768117835719716
BMP3,,,-0.02387264029471014,,,0.19792085902261852,,,,,
IHH,,,,,,,,,-0.010603015000016747,0.010102577265191629,
LAMA2,-0.030799662211847087,0.04533032591223692,0.029345460386357665,0.05449068084789028,0.005194760783680128,0.07527877789760459,0.03522640735282071,-0.0177317731250083,0.03055012483285715,0.1063513125271779,-0.009797123500240652
SERPINC1,,,,,0.00456856613175757,,,,-0.021606670727546906,-0.014651005931390106,
NRG1,-0.016105576308271075,-0.03405571921897041,0.0048133715864249775,-0.017746273834707164,0.026336972940944284,-0.020237488457214077,0.02279723759295569,-0.06965940780193704,-0.027458626817998915,0.043307254559782196,-0.0015294193913190286
SPINK1,0.027419207084415982,-0.01762079702662305,,,,,0.0051823199392809615,,-0.010164828607122492,0.06298250249681624,0.016032690497103038
EFEMP2,0.030671820317125936,0.011714513940277333,-0.0333107773422892,0.056040684095097354,0.04939237258899205,-0.0076030839046839875,-0.0019877758333653145,-0.04183425766588074,0.029552639438529,0.0285795634921843,-0.012241883992808802
SELPLG,-0.016359831168265334,0.048333767723936154,-0.011818385187446606,0.019167352406863264,-0.019282013497432447,-0.014884771160630373,0.002183676477562642,-0.01156916877416506,-0.0026422938843833886,-0.006703339765134252,-0.04081725648385038
GDF6,-0.017438430476984887,,-0.017419490235385516,-0.0224258592417472,,,,,-0.012912733852707251,0.007150266602545332,
HLA-E,-0.017145369053450644,-0.04800741934161635,-0.020372185062082177,0.04407493329081764,0.03242308250892045,-0.06729590483853613,-0.03697979244193199,0.0480488586015833,-0.019685689902201365,0.024594231409085097,-0.0725068075756588
PTN,-0.0038494471687108432,0.025857773515933696,-0.013775863483033763,0.06683515894799148,-0.02876062597735248,-0.05124019835027788,-0.04207218416320468,0.02592901037074087,0.02898074381040555,0.07659070031109133,0.05996867514071371
CD274,-0.015104712943658291,0.0650420483251935,0.0002727914006561745,0.11248293775675502,0.033892925250466034,-0.022767395575800965,-0.013383384269508034,0.09491437896620346,0.015156392147877763,0.006844599135408215,0.020762522822145756
FGF10,,,,,,,,0.006930728220403077,,,
CD14,-0.013584414611237217,-0.04726482081934091,-0.01865243595387613,0.058302561634487785,-0.01954559925041011,-0.04914894780876402,-0.016839556770297144,0.1052331503380832,0.030019520966529604,0.007536337529861623,-0.06680813749031317
SFTPD,,0.11496760514217774,-0.03459444899566138,,-0.0010998599957464483,,0.024259211383920794,-0.04938006448713392,0.04486743759101927,-0.028554904849652927,0.039426869338162265
SLIT1,-0.006151934481779844,0.002712825340177902,0.07467593159008472,0.03398700884083218,0.019286158041166686,0.06608902370168107,-0.039102507063193646,0.008679072409502457,-0.0218492799316153,0.03283543135739548,-0.04216218678428416
LPA,,,-0.015301058804332652,,,,,,,,
CNTF,-0.012269965487149969,-0.01683673452749649,,-0.006853842868232029,-0.012247727643420492,-0.0354216958678546,0.0002980442459937509,,,-0.015018266632610477,
BST1,-0.03400780895707044,-5.278816430224658e-05,-0.024638917519511243,0.0720992207158482,-0.029114524862772162,-0.027084009086911522,-0.020981943345041474,0.08261921226310508,0.049932813294205555,0.05979879799455338,0.042886245142464634
AGTRAP,-0.008796643070474387,-0.022419227832658577,-0.015403823752230587,0.06425522958460649,-0.03532553657623833,-0.06180916884984831,-0.003282801660941503,0.017799627004801907,0.009022166056980235,-0.015453514961041163,0.029858596038494025
LAMC1,0.0351725765068354,-0.033253028722734626,0.034535912510737274,0.06688318079669425,-0.004236990427867999,-0.05371263110649393,-0.03816104811166029,-0.1254607582861268,0.030317649653059435,0.05250436298797973,0.010617869405077437
COL6A3,0.04586193780708799,-0.06504190664735642,-0.032073599162367634,0.008923920402093239,-0.025393407323293527,-0.016366869401669187,0.01479081289401249,-0.04077660059898831,0.07351235624472731,0.05139032647024731,-0.007896618370565097
FN1,0.006664749615937727,-0.0014613922951491227,-0.018867371495001155,0.06347258109801612,-0.06064561197653707,-0.020881019545686823,0.04893420089671005,-0.13605483380093333,0.007633474347038206,0.06842987548685148,-0.003056661851457712
MIF,-0.003830868402472261,0.010984321282614564,-0.017873721797116653,0.05560503771090053,0.03347951458690263,-0.007758409677194071,-0.0113558460180828,0.028975841986805178,0.06580621202285156,0.025928506370052406,0.0449808992500604
JAG1,0.014402696110153884,0.022662736520587225,0.033876023394254884,0.025097395344831498,-0.011558171952225107,0.06032048276146638,-0.03459164875869748,-0.1880176811031893,-0.12340351906457886,0.05441462638761163,0.024699076215506724
NID2,0.005354965599981732,-0.020199201830489774,-0.024865691659213186,0.06214422340382179,0.02783122979728333,0.0037836733777996154,-0.025432146553444012,-0.15618603546110318,0.03176311997661573,0.06366129311962257,0.0015772986868128427
EFNB1,-0.034398483173730746,0.025451388896794425,-0.02157672899865095,-0.0009791320868466394,-0.0035174379139696543,0.0016135924474267305,-0.05479163370700653,0.08929554807563075,0.08974792607212535,0.027691127095882218,0.06560472067004075
COL4A2,-0.03107187987607394,-0.002016676056332101,-0.047401699513316596,0.03800568550893392,0.004280412506515926,-0.019169336670704067,0.005006151993034408,-0.15634171131764685,0.03550954236481252,0.09253283736398228,-0.00761066326048966
SPP1,0.01798914880214513,-0.0517246863055262,-0.038399975808949036,0.019990949719473346,-0.04185713700945084,-0.04758140246016884,0.007601586448374458,0.12025852652888948,0.0744852860119604,-0.04053430411210854,0.02021587487049816
PODXL2,-0.027841298490855478,0.048559379656629396,-0.05392399358516704,0.005946351624257725,-0.0003991126426328159,0.09196583476686898,0.02446383573566186,-0.03827455452270017,-0.023179947592569423,-0.005892602560271899,0.04477649351589228
FGF9,0.023812374990214012,0.004686553915730769,-0.019420650383342234,-0.05446436735922056,0.01745924509913465,0.07142575422658122,-0.024614682507484126,,-0.04993300585742191,-0.01380238234748875,-0.0218430046908002
ITIH2,-0.016393147561199035,0.07243960221964972,0.006774588885450097,-0.02284596359721611,,-0.02710973918493272,0.1442370157426056,,-0.004679100416794126,0.10702523721753653,-0.01451115668066683
ADAM10,-0.023327258208378318,-0.025445146451391502,0.03439032283731256,0.10270938924177654,0.059130780815618345,-0.05788427909959346,-0.006906090789191042,0.07028596328869256,-0.06389116767481619,-0.013035172641643621,0.004578347282931301
CFH,0.03575038223110506,-0.006004956356277584,0.07347973722940779,0.0805449498726414,0.003548792966284607,0.08878917911078714,0.009105412246012438,-0.06782097193741336,0.0331707996498013,0.07915993270379316,-0.0211537219632719
COL4A5,0.04432153265132027,-0.009958039813207592,0.02092380854057669,0.006036424106643784,-0.030127682464536,0.002867863493062502,0.0013204590138075716,-0.010984390297894555,0.022355911266026863,-0.009859759057320516,0.05541553952349871
LTBP3,-0.016971193690227593,-0.009802989465877618,-0.04043277822256701,0.018532363993374292,0.007767690760995937,0.018059252083951136,0.04653065427963562,-0.01752176064235519,-0.03591388277077655,0.01997452985913538,0.006323768591558456
GNB3,0.01884607963075091,0.0027527625533121736,-0.004642136646205248,0.03588114815386285,0.01223542315982713,0.11053504170615372,-0.010835925477996413,0.07999642195960711,0.028156277038709928,0.018620217887456346,-0.0053347046550545766
COL6A2,0.01385646359717583,-0.04023242494182471,0.043048281896163755,0.11394988197899938,0.03865715136788336,-0.02655604437530022,0.03262501833470091,-0.09492391451131597,0.05446448549219122,0.0773871897454553,0.006008762641612622
PLG,,,,,,,-0.02135988105346367,,,,
GDF9,0.025950943307133965,0.02861832495280511,-0.01821604321285083,0.026201016621622733,-0.0272861286703931,,0.06758925476397416,-0.04017978144049469,0.054733145203057325,0.03678838431738958,-0.016919016483422988
NCAM1,-0.019334202424702327,0.007882870754264082,0.0249624406574921,-0.0016124787550893275,0.04966198097459856,0.017444708825349514,0.0008732179539676945,-0.04388718035224982,-0.10765338094586134,0.005376781148424346,0.003811590845913584
APOC2,0.029301266920471032,0.02147451964785044,-0.048944750513848806,0.050799030717911274,-0.0378997033970947,-0.04843131009579342,0.06331146775451452,-0.039374253266175475,-0.02315685196451373,-0.005436178843811607,0.014971253953029385
BST2,-0.0391482352196172,-0.045001662322746376,-0.0396402381122165,0.03766031383289955,0.0753970526971038,0.02627375933346212,-0.012352377941202551,0.038358156086007685,-0.04294730921440093,0.03748437156236827,-0.011146445868328287
COL5A1,0.06548716399594734,0.04337236043948635,0.004121613707209967,0.07475129392987102,-0.05959256755535699,-0.016775211304148555,-0.0029190224286414256,-0.007021822732009031,0.0035751597139551095,0.09049892208620325,-0.013210223113965799
CALM3,-0.022081825379627343,0.042470681668320714,-0.003673109443933928,-0.03396792777999156,-0.010632752300272693,0.04954323079735329,0.0006745285418522917,0.048486865440227254,-0.003826228374404965,0.008507942791475983,0.0011835896030577585
THBS2,0.045125410466191625,-0.025202003402708312,0.040709884863149116,0.040527473909655796,-0.006886443619742374,0.07231301910993448,-0.044114620306311664,0.01415815768152444,0.008744707968052283,0.03313533757641724,0.007269468811233116
SERPINE2,0.028491175529390324,-0.0028903947263717476,0.03440070673877334,-0.07634640928279911,0.04045085443340868,-0.009803800666345796,-0.03883872685289301,-0.02706355023008772,-0.009796148316117184,-0.0032156224030899672,-0.039042956602073825
EFNB2,-0.008448698597268288,0.010556107663715246,-0.011968977185326225,0.03872020363585683,0.03258101653164624,0.09964848272880479,-0.0036818962332477913,-0.16207198724169822,-0.01762771837860099,0.06595936878544208,0.09757838272633186
PROK1,0.03166858059091867,-0.018466772469251276,0.0467438667654594,,-0.005692497443916493,,,,0.01060599201959995,-0.014083222064359555,
MMP9,0.0420120159588967,-0.08047858347735559,0.01650200064521385,0.08328403561746367,-0.02045190990367668,0.05609985357888875,0.05344272764724485,-0.06873797252049761,0.014063362163915733,-0.0021861872659366547,0.018501266013310574
NPPA,0.0027105642632644857,0.1030451622204248,-0.08107162808205746,-0.005518886041030588,0.00475182048751569,0.005876708384014394,0.0006106876270987587,0.09750135284578526,0.10770208516786817,-0.013338677628454039,-0.016722054510266916
APOB,,-0.024308732375072795,,-0.017990296869736938,-0.024845880478597024,,,,,,-0.012675461537410188
C4B,-0.0209317682931901,,,,-0.0160901705868005,,-0.015138376526902066,0.03592842498134192,,0.1519238179584042,-0.014035895870962605
