,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
EFNA4,0.01599154212308614,-0.05840709543850509,0.012803983963546225,0.029934145642546504,0.09507618820869561,0.009153237535781412,0.03204806993587016,0.013338062138378381,-0.01727259985436456,-0.028559730395858483,0.08733970800972352,-0.03480794412594717,0.04625969963005217,-0.02886456176961289,0.036622674728246304,0.03910591182257923,-0.008252457340211412,5.165823042969824e-05,-0.009143884285646827,0.07975866709361881,0.05959926138554486
HSPA8,-0.019621269444944005,0.03693932085906769,0.03765369607358529,0.05012731081445048,0.017500380778286202,0.07431037030044664,-0.11415062257606869,0.01048902083043874,-0.056346857664016856,0.09533092089350376,-0.014813161103131724,0.0682661658226821,0.016416941584495293,-0.0505710958198398,-0.022532169925301663,-0.0246679382108443,-0.0685535775941983,0.0033019206976788885,0.01927435867588769,0.002540948214962793,-0.09501068732166425
NPB,-5.410119990635293e-06,-0.026202644336832993,-0.016737067549244745,-0.017583048757295442,,0.018463460703926963,,-0.024189620134636835,0.06476300695549218,-0.0029984987953855895,0.00239448556974309,0.027631456224575527,-0.035603131608269445,-0.047209378279834,0.04249541980859336,0.018373697706799925,-0.023238759181861215,0.0636700540101484,0.04542094847458226,0.0011190979339874387,0.03246664940591109
ULBP1,,-0.016218068834491093,-0.025595441273031254,-0.03013206413758477,-0.021071479987155618,0.002944251850188354,-0.02836329873209645,-0.0248766460711304,,,-0.01535674269025501,,-0.016237620875953304,-0.03445167474814529,,0.05663356996284047,,0.0229618443753122,,-0.011563584421760765,-0.053928182811751296
SEMA3E,0.04246142741754411,-0.053747007146255035,0.04445319319739499,0.04630161815282733,0.02567823742201026,-0.03773704580768802,-0.011621140128848519,-0.02077224957347091,0.008475868680891252,-0.01753725420664511,0.007121389997332855,-0.02174556460141454,0.1086675628679635,-0.038786861428100936,-0.027847922389158467,0.060611679775682714,0.009517888025265533,0.002176765107930598,0.029699616864920165,-0.0174362269182653,0.20788259531768752
FGF3,,,,,,,,,,,,,,,,0.019131905418333303,,0.014714006661358083,,,
ADAM9,-0.016823817303256907,-0.02990979194127377,0.025937264079158716,0.03423470304514605,-0.0316096671475151,-0.05561227342639632,0.09338760575316181,-0.01538087314045589,0.050145399899284925,0.06084612546991111,-0.029998808183284088,0.058318847208418255,-0.024932886909265713,-0.07964344556219964,0.08130954508819678,0.05112191706708761,0.008187166320137947,0.015037001399284437,0.04828030182031898,0.07281430631782412,0.0752397573490371
ASIP,0.028610952818871875,-0.04326636754499692,,-0.01619704560949948,0.06883828577281578,,,-0.022313999840362975,0.027955714412436272,0.0730429459016597,-0.002721635490847763,-0.007929614521277974,-0.011718678878028976,-0.04241450478368591,-0.053257355233715005,0.08505745480231759,-0.025814345979316478,0.020538005774255328,0.18114967654751346,0.010609700179505714,0.014911203748308515
IBSP,,-0.02775157944820277,-0.01756237678223409,-0.06506981627924117,-0.04771187995540999,0.08610365327094995,0.060271290917232365,,,0.06727154858708569,-0.03473110546748371,-0.04385659584235096,0.036917187787348774,0.05412229606862818,0.01603581157897136,0.02236170597765657,-0.019876130909697025,-0.04058780362558366,,0.170013758427846,0.04335543322389469
MMP12,,,-0.016999388384879785,,,,,,,,,,,,,,,0.029186611164251558,,,
FAT4,0.010359698521138902,-0.046527843863441165,-0.021645224703780695,-0.03925606604784657,-0.02902190327508135,-0.029125137005986724,-0.04954771579024303,0.010021387528606231,0.03357192147999771,-0.006205623061146777,0.01690621717831882,0.028406848368160396,0.09637246364011107,0.02634736792612021,-0.04059020594169112,0.05681047756499852,0.07245504241508213,0.0905108917663329,0.027381090328714094,0.02970650562408639,0.06729122734761606
MDK,0.014748156543211155,-0.028604052637167393,0.026995398272913668,0.020297479094514636,0.023840968300609756,0.001801881855290192,0.09511808948183315,-0.03695017491847123,0.027534379983521862,-0.03680949251708666,-0.021349914381289997,-0.01338450734941757,0.07947618473864156,0.0036376657681295574,-0.01449840234109135,0.05935715990454735,-0.06521406461097015,0.06810773423954321,0.1033210780840534,0.05695608640656136,0.1302426159417214
BMP5,,,,-0.004011985367014948,,,,,,,,0.03150634163620343,,,,0.03415003055607354,,0.12872383036067828,,-0.012180765141178595,0.05114652227625215
CAMP,,,,-0.03145957273714004,0.014229731800594793,,,,,,,,,,,0.009297749390027503,,0.01809764283431954,,0.05815105727858239,0.009036227434807106
HSPA1A,0.015522796060063345,0.08693665394992797,0.05206945699527409,-0.00916891770954186,0.006763763224512655,-0.001958278574313791,0.040074432192425076,0.04476338240388218,0.10992359608974035,-0.004251778117108394,0.013092839885303204,0.02060454192573151,0.02192505073142906,-0.09257622748935548,-0.01775475457664591,-0.05440780032593312,0.10489428450575441,0.019382497119560648,-0.045939284643652115,-0.006921489397368489,-0.06040266835330091
SOST,,-0.02433852278668908,0.06865815687213929,,,,,,,,-0.0010125336225571828,,,0.09628412644899384,,,,,,,
SEMA3F,-0.02252535618365361,-0.015604925985275752,0.024927263422360218,-0.02098868124878637,0.008541856824762713,-0.008448506452181391,0.08818084169279894,-0.027369174818606037,-0.026788253280330254,-0.02665345593005513,0.02817068200232687,-0.0323067015723799,0.02993956134008418,-0.07317642655362015,-0.012366315802576211,0.012825612064286012,0.024144448119051493,0.00569637039365831,,0.1166034767490083,0.0059591059921841275
ARF6,0.028316483846598,-0.005411967764832648,0.028084876444295276,-0.007542731692370681,-0.019826864425795697,-0.005091880397884012,-0.01336243642545208,0.03643842291104958,0.020817155993423285,0.0009285431890897256,0.04528218574859168,0.0688660256189297,0.025470584569341176,-0.0117758764659008,0.0384316637022701,-0.0038403128840423712,-0.0074325369899225155,0.0024851943758048833,0.08484835993035335,0.029533655108562706,0.009250328019038781
IL6,-0.0335702726658634,-0.029557775565433448,0.012436785839501344,-0.03332869762877009,-0.014218444183320434,-0.019178665912671262,0.04240264194614749,-0.004627327967630388,,0.01643562173843654,0.014970125063668899,-0.029913926208943856,-0.042710095654345574,-0.05758762633589443,,-0.009488953161454063,,-0.05928056144124133,0.0008801427732481659,0.09835040002305688,0.11289830786307418
CALM1,0.015430362114987535,0.033243764961772164,-0.024632211791568995,0.024716914713684104,0.04818477429475,-0.022281317228242503,-0.08039800674973387,-0.023695338334095473,-0.027885172680804024,0.009572796304297242,0.001776788543313935,-0.00953932251378925,-0.03896267777753869,0.04822234619281824,0.005791655945416,0.003060394004983991,0.010837792290093774,0.062281442925792393,-0.022576845115229997,0.01999123652715702,-0.10292451619821218
VIP,,-0.028591997251186198,-0.005775707872988668,0.004891793167581659,0.02910002739975142,0.03981369174461531,-0.03370942285109636,-0.03936454614524824,-0.022149689398247633,0.08849905534556003,0.020140075109649984,-0.023691408608020218,,,,,,,-0.03205660194412739,0.003892179310998922,-0.043575994240155166
NMB,-0.007058778375425378,-0.018489451766612194,-0.006641271910837319,0.011232873404714804,-0.042523074109459456,-0.04318615509567233,0.10118724730122242,0.012816719696814867,0.031121818217988376,-0.005526033703049472,0.01196757093099324,0.039922787932371286,-0.162313012020888,0.03935558269170367,0.04163168186222872,-0.02238704781038006,-0.03206360270668274,0.052509863317694944,0.005910033338866747,0.026416253664520658,0.16887712736147864
CCL26,0.012553529128373401,-0.02982610175593137,0.003668634547680651,0.016088910685453178,0.028148166476318813,0.01580094351826244,0.07485901739503656,-0.015059227509242597,,,-0.02172769235446868,0.027967303152336226,-0.07236691079820783,0.016299390273001965,0.04410739000397253,-0.06890127092941654,0.08463703657416617,0.07541417643165416,,0.20379152301894382,0.07434042434884768
FBLN1,-0.008399573007339301,-0.0022060239648235523,-0.016721869190187744,-0.014639801197765482,0.013696506826128272,-0.03467732738725288,0.0481219903123355,-0.007962527548091139,0.01792061596742449,0.0645445716044723,-0.0053486058573059625,-0.010279029672350184,-0.0036476953273307704,0.004163435810330957,0.032912971520942205,-0.013474230658861481,0.017070843244228886,0.0019124959671483913,-0.08019626115454569,-0.06317402238307927,0.058299027210149706
SAA1,-0.010858739890021948,-0.031935383924161086,0.03902990100706751,-0.0345558969267959,-0.10522467065900847,,0.17233107621885357,0.036469360721285114,-0.005535164975778013,-0.03765474766276949,,0.05542812098533563,0.02822331218018076,-0.031781588475411786,-0.0014709492515819049,0.015327305366067088,0.016428316035119378,-0.023261880262897237,,0.08714745684536376,-0.0024125051876071908
MICB,0.029344829445505777,0.022565043467227472,-0.005203296871812466,0.07935095052222346,0.029801963538417835,0.011792544980949643,0.07590218920608052,0.05550858450155922,0.013663284315979109,0.06036157844316195,-0.03473111162745326,-0.03041018873644102,-0.022003367441977277,0.04315616440075174,-0.006712153300099454,0.060007259097468624,-0.03219482693317447,0.00023898870141818252,,0.07439644587645049,-0.006782624300027195
MMP13,,,-0.020113801046417665,,,-0.012213185178989207,,,,,-0.013112401183637374,0.006454345439619267,,0.03258014687492679,-0.02419033405908808,,,,,0.08681846156228733,
F13A1,0.014475239934272542,0.019222591121673623,-0.007627246108151774,-0.012036856689027094,-0.10450990944846475,0.06098059386675839,0.1355101389048556,0.018506664005798666,0.04015947891163609,-0.0043613430948188535,-0.028082686526362602,0.06817456054252279,0.0644281123808146,,0.04051906180561107,-0.021054789149627634,-0.0021033775187154656,-0.013825883220321378,,0.023680847264009888,0.0095585538213297
CXCL11,-0.03144467815681455,-0.04689463696547293,-0.0008380558876291458,0.029904004211966238,-0.030211108406601187,-0.019178667257648902,0.06908724055808281,0.03183249627390431,-0.016496082071288175,-0.023389133808362685,-0.016099011832656763,,-0.03529395807458668,-0.05157184414030221,,,,,,-0.002721282143200412,-0.03370056081493243
COL5A2,-0.01564500071961446,-0.09396068034808493,0.004795277246408707,0.020652106625117087,-0.048397021162528656,0.010169699180455708,0.09728446603270373,-0.02421404776261351,0.026016567974271026,0.02446199104305827,-0.023745053776742717,-0.029047663177578734,0.05307694314221694,0.01711164315508753,0.08173623169594277,0.061970267923542474,-0.02847646174978975,0.06102100931427566,0.002963923980602852,0.12899341065024353,0.002789372660812038
EFNA5,-0.006873592529532518,0.06235766697990874,-0.004574437863397646,0.0358132271228494,-0.016468503940319523,-0.003957425984601128,-0.06209751543365946,0.027187116854537414,-0.041642719553356536,0.051633043226328584,-0.013110208032809023,-0.03688139528302967,-0.03881864853199209,0.05079925599730814,-0.02382386144116964,0.09055360653331723,-0.04946678835527391,0.014209428847438024,-0.044108831997941474,-0.00851996967399536,0.036597753271456486
AREG,,0.042270828926084913,-0.026447817180780365,0.018094276013662383,-0.05166960833342674,,0.09428947352904986,-0.046610837572419614,,-0.05043835001056852,,,,,,0.03995791215581835,-0.03673148572658222,-0.059394949542513224,-0.040456633172977,0.16643798686459713,0.07376502974350013
EDIL3,0.03521890834854258,-0.01572908678121272,-0.05546196058019119,-0.04458901782382206,0.023440508069182873,0.0017957584167676104,-0.0980856411036723,0.010212796326061657,-0.00846261408923888,-0.006765248236645602,0.06401385550328612,-0.017242759584970336,-0.019098060939803714,-0.005664411689880638,-0.04257625561278216,0.0030173875164421523,0.04431360363520128,-0.031055172451719824,-0.09063297766549765,0.07716605062002042,-0.09094755278363599
CD86,0.029852480073800845,0.00790241290243948,0.013130947425194673,0.005073216992147158,-0.036062444067026016,-0.022268666290602278,0.06203087322580807,0.015315297864501386,0.04358941112376253,-0.025094215809035945,0.000621965049275745,0.02440177405126171,-0.01688047183231078,8.94669593975208e-05,0.10472846677681814,-0.023243731048464184,0.05576453663769017,-0.05173877207088611,-0.06216287106999138,0.01823102666523559,-0.008354330173280121
AHSG,,,,,0.019772533456268053,,,,,,,0.09494847815247594,-0.0019745416963609596,,,,,,,,
WNT9B,,-0.025976079186410293,,0.001818366740957713,,,,-0.017851961306400137,-0.0263460855043978,,,,,,,,,,,,
HRAS,-0.013509775480606875,0.0035255852462530712,0.05424491533719854,0.034778938743778826,0.020533761200062037,-0.035705814013740206,-0.032911319099131295,0.011704262544325111,-0.033248609624972704,0.02758594093245175,-0.03308693761041556,0.04217187196441891,0.05097420732414334,0.09118066826331196,-0.007489030871142936,0.008105655166573768,0.00025965257838777797,0.0173854842434572,0.01816245101100769,0.04169942010486223,0.03012634757790491
C1QTNF5,0.0067457601174084406,,,,,,,,,,,,0.15144524976101353,0.0025122894669509736,0.10410281214405684,-0.03085650441434124,-0.06852004006671941,-0.031978767767248804,-0.03767618029400555,0.012028775458887938,0.11335029695311827
RLN1,0.11205591468932528,,-0.0175127726214518,,,,-0.03136207128512127,,-0.02082052397527872,,,,-0.034752534453919154,,,-0.028676795297958954,-0.02577587904014708,,,-0.003728964775546146,
COL4A1,0.03991713043825324,-0.03733346464100933,0.052645039529946966,-0.003673080222036881,0.011632030680256557,-0.008387956180046091,0.12487937886985012,-0.04202556509219701,-0.015251327225655305,0.0532036636683551,-0.01402565851413802,-0.07321190349178663,0.0380823215580515,-0.01590544882138064,0.08210597252379709,-0.03527244916832859,-0.003463682885390432,-0.03517135043700201,0.07573149334368653,0.12849691231297888,-0.015024855930543113
CCL3,0.04806201084338753,0.06997541238064739,-0.007013143096164314,0.06291759454794525,-0.06567161392824356,-0.06358802548876655,0.005439563858534684,0.011831919623740798,0.024856926043903303,0.013977684008568421,0.045869526223319336,-0.03372635775794299,0.038022286241829906,0.04429584845363334,0.07188266994163835,-0.023395959112599455,0.0125409241995416,-0.0388254678857627,-0.04509429437056539,-0.06355687026245657,0.05719744554943186
BGN,0.046135894097002327,-0.05850518248661644,0.01120723620617156,-0.04769866107967572,0.0739145086236573,0.03882071179910627,0.07880873766569219,0.014766335237113813,-0.003976144750509639,-0.0017895165891185158,-0.008821990729899015,-0.06796821269213484,0.027901105621027607,-0.11185417361739204,-0.030358885933722934,-0.03866804749409651,-0.011486093690128636,-0.055953004672011836,0.03120221237844553,0.13639722887713684,-0.03487430386608044
RETN,,,0.2262836791456818,-0.019686238181004404,0.009137765420550581,,,,0.06332901448244069,0.03965951470447782,,0.038546185515253004,0.015031863352179767,-0.037860571122182086,,0.0308403769247791,,0.03160491409927831,,0.05618240313947342,-0.04055632050480028
S100A9,0.010295871931566017,0.037467165648234345,-0.03889759002984318,-0.033253301907984846,-0.0714781627143821,0.007490361744751487,0.08290074844124858,-0.025626554163759478,0.07941332645979696,0.05293029650484454,0.022493740055874952,0.011579948371815921,-0.07630120824165529,0.030702744837538633,0.08540177347265691,-0.02400111416094746,-0.030206478535131556,-0.011348177703803407,-0.05826549229195379,0.03363595550239787,0.026429395872279694
HCRT,0.1084629603389695,0.011628068216458823,,-0.026126208620879512,0.049510671545686155,0.07709640939346576,0.12579827873350652,-0.021397725976454455,0.028578393860505563,-0.043887739199596064,0.032785333054715426,0.024987098844894952,-0.043523996988944866,0.05454197313525734,-0.05835763700487293,-0.033304823292828425,0.03223066768247232,0.0390684208330011,0.0413896965642635,-0.047146807849904174,0.0672737224160218
FADD,0.04826182680469498,0.03790832409496789,0.024864248414482565,0.011607147467293091,-0.0242605747455851,0.040077614825897556,0.08487320007422815,-0.006554451528991504,0.019184562345113957,0.03645189457065849,-0.00411336948127552,-0.007261407455707414,-0.006141562979064779,0.079547607688545,0.1013076182380399,0.057864600556810974,-0.07815260216895012,0.00010387224138315402,-0.05899876897482799,0.05094315063796958,0.04701708645264513
ACTR2,-0.046060104574905766,-0.029669986792438156,0.036396164422022266,0.04586521702949758,-0.0038853861759819783,-0.018129266183987414,0.02906084132172996,0.010883237847692491,0.016896966448069813,0.007300774896029086,0.023388735942619556,-0.048804960636759966,0.010021292247081879,0.08483686667724628,-0.0879702180001962,-0.04222719573487087,-0.06637039193028177,-0.012632061712559917,0.022564682718925123,0.0446783738286897,-0.07618626809519864
BMP2,0.018810561693225255,-0.0014929752781026688,-0.010392745811088388,0.03986436207422752,-0.0006628040793832742,0.007732273663861378,0.005488595988499858,0.0563785773294118,0.01971885206697012,-0.023589100766644448,-0.012476316974591608,-0.021673917588951555,-0.014147897134857914,-0.020353320576012756,-0.058616498778066205,0.07609954057592201,-0.0193448694546317,-0.0271685938251152,-0.024105877056836013,0.0800060829792028,-0.04779227795647635
PDYN,,0.0013797207019161353,-0.020598027558968682,-0.03737236538484766,-0.0008814487302029785,0.036791933233842694,-0.08495724541276053,-0.03508710315736412,0.03435278793191678,0.04734685484779576,-0.017287810691836346,,,,,0.015266108049844167,,0.1004691911873869,-0.04351301144395317,,-0.0887267050766131
CD55,0.021349546746416943,0.023317588988296414,-0.0006975551617448592,-0.005718026552352735,-0.008759336094505358,0.09667831261853728,-0.03566880964259226,-0.005645097363075107,0.004298564181018419,0.08098703640823593,0.025746531094272437,-0.01490605808425686,0.08794217071618707,-0.045367461479991975,-0.0163536549649568,-0.07294494927433488,-0.07743852246928556,-0.08502054564203014,-0.03417492165888667,0.05355093690262619,-0.05809368094717743
OSTN,,,,-0.01470690320337887,-0.010001976069887557,,-0.024216006864563943,-0.006902371503771691,-0.039350868462512956,,,,,,,,-0.026607418827173535,,,,-0.04362841815866829
PDX1,,,,,,0.12477367583820369,,0.013462244842973481,,,,,,,,-0.02278889003841607,,0.002533981392542623,,,
CD6,0.030869298832081768,,-0.024488299524275548,0.03130128643419582,-0.031650995093937984,-0.01429293133670918,-0.03136207054742481,-0.030207913108863095,0.0032672694347799357,0.008444378036277504,-0.01732587303070588,0.007903686813737418,0.3099179788352853,0.04552015864997937,-0.043335334838282266,-0.033620842267157613,-0.03421243543820208,-0.03820095984761807,,0.07327042812902818,0.018728201136358202
IL16,0.03034941977711022,-0.05051663548704484,0.014353979122262779,0.02740599381728861,-0.020272787039424353,-0.03303045033745078,0.04143277486421438,0.04962237591942324,0.02146437226427824,-0.0166610954072472,0.01586493790288466,0.03337523798676008,0.07856643730729507,0.15480776872922097,0.02853430571773826,-0.05377462223468853,0.01468932578430129,-0.06911525588797394,,0.03881705530403684,0.0369387450907906
LAMA5,0.06991243020281246,-0.044618598440538296,-0.025580373258603545,0.022330075535544062,0.0687010869232423,0.10827522286950933,0.09659422917615261,-0.011338779955492461,0.0030956213984991523,0.05573406960329979,-0.003992336782113988,-0.0014609181009025496,0.02979917166995603,0.007773659226560307,0.0017172221028536234,-0.027564321511352012,-0.05296268954119315,0.029830377529290034,0.15415360116600624,0.06300785313658624,0.04169638072025075
RGMB,-0.05007558490178848,0.030497994323764026,0.005976425378399702,-0.0009948840203542004,-0.005403076341124928,0.02277294157472083,-0.005406594160997636,-0.008988413133214395,0.04453195206303635,0.019412267283868384,-0.006691010157980589,-0.03208515070111677,0.0862980914311828,-0.032750456103230595,-0.012717167650710756,0.029084219880317543,-0.00231679518672784,0.0025275817865534397,-0.04663320174633556,0.02565688215265362,-0.017384697067081244
INSL5,-0.024743837487317007,,,0.01806595557262894,0.09220702032566244,,-0.01306549989402482,0.12619801260593447,0.01747437572747702,,,0.029997109456966063,,0.02892063948896491,0.07415163999683541,,,,,-0.02927125206528555,
IL12A,0.02993365146723874,-0.004326829160687374,0.07159048765352735,0.0120686302297813,-0.036075729965570125,-0.0014944901940790994,0.039757294898927244,0.019520308163040238,-0.030615260612738972,-0.023389146672053815,-0.023585128658869827,0.046765856736530574,-0.04744866872332361,0.05101693011474357,,0.046177100569966184,-0.048774018784807784,0.05666631787964573,-0.057520671747595106,-0.0052703162900345915,0.04561254985321875
S100A8,0.004588670603286328,0.06883504051366368,0.0009002559905337012,-0.06203390395293111,-0.1361062679809839,0.006153814189503514,0.07093415808427804,-0.027443920214822844,0.07170211001999216,0.038424796190101175,-0.013673939006057827,-0.02517251785603921,-0.02953570257816288,0.0656352984853963,0.10955925194670345,0.03031047164624899,-0.007070942110773758,-0.021759185131635717,-0.023556682870045545,-0.020562153563639732,0.070895975896465
TAC3,,-0.03901567352724963,-0.02650043793046154,-0.033979678727920126,-0.06019105628886216,0.07112631193894832,-0.02330827568408597,0.028878700649267307,-0.04294451404255395,0.07368623375876003,0.010502373566764906,,,,,0.05696501265662886,,0.06376529487124773,-0.0024135893880709134,-0.020020096781942515,-0.07517902041079341
TAC4,,,0.0012231671370761996,-0.03080203548517615,,-0.015682679331589996,0.08372224978277656,,,,,,,-0.05631725197015552,0.08922761481124185,,,,,,
MFAP5,0.03336020038785452,,0.017800591539168534,,,,,,-0.028875035572922224,0.04984162469020096,,-0.02437641861613185,,-0.03657912181449781,-0.06143229699959737,0.019913521474813768,-0.021723503469157718,0.02094331850067126,-0.038151435690288775,0.035199178818248154,0.008648199603487568
CXCL16,0.005073747952902552,-0.03396915816247387,0.012201446162222202,0.04116126151734548,-0.05176283811940836,-0.0046403523954869075,0.145085364195751,0.0004446825026703332,0.06791843726213574,-0.04616071980095942,-0.003270487184676931,-0.035723138339308076,0.08416843296784349,-0.04286531038084515,0.00880077436215929,-0.011286709401467874,0.042156509438509904,-0.012536919029162649,0.021588089413571338,-0.022586355399077728,0.008166742466397117
AGRN,0.015851766987164232,-0.06860818172173415,0.019182438570226088,0.010692407671944926,0.10834330074274402,-0.049992753283302174,0.10643810666644742,-0.024949476136622,-0.04300603337871627,-0.05049984863100201,0.001182848504173688,-0.007253684888007182,0.00557658803581469,-0.04342877837064973,0.0212004435592519,0.021337600721590123,-0.0504318991968206,-0.00482378698613632,-0.029129119788757575,0.11627870864118342,0.01040233801121789
COL4A6,0.02088421479036737,-0.003532660118985845,-0.023605616294391486,0.03356928962773047,0.049345526317447756,,-0.01567176327764177,-0.027469898337237567,-0.01977746289335527,,-0.014174662640001279,-0.04441958701913655,0.16756399809960162,-0.03205879819893516,0.08523011324129975,0.09595598563646708,-0.02141643440753156,-0.005384683035833304,0.1592618316430345,0.03719571604178152,0.04815995078825262
FST,,-0.028800783254341787,0.036885991809600435,0.015554958648277488,-0.04253249988058994,-0.04155099337228391,0.04404884809274935,-0.03253081423138258,0.018356640292891233,-0.03411446940421096,,0.012183398566678322,0.08290592987531581,-0.039330110553919134,0.05308706999969574,0.12092344294605083,-0.008812266167570911,-0.020992066135391958,-0.046807396743007525,0.06230662643804759,-0.005774312658033617
MEGF10,0.024471627677742427,0.007531431963017408,-0.019296816155951267,0.006170488930406756,0.041705171839664115,0.036502649410794494,-0.0570458335087659,0.05016457464431405,-0.011047034628295252,0.07543694675934935,0.05030850463152036,-0.02360347831634062,-0.03435427343000241,0.10315272490295582,-0.049624527499688986,0.08792616212243828,-0.038166152681335365,-0.09865455962142151,-0.11046647731191943,-0.07835697877483479,0.0010856433021244217
C1QB,-0.03719294043659354,0.06244210828850712,-0.0171516247999003,-0.012712214712060814,0.03193111924985504,0.028339251800675553,0.06884701943984418,0.008418594857526577,0.06529384644146752,0.0006324485182458785,-0.014700937733547671,0.04756268034076882,0.11623970214731562,0.02645542191443179,0.0028249875238111326,0.033158727357772394,-0.02233456435008506,-0.07902450008164334,0.09101667050813347,-0.027506238012842,0.03969936503028666
HLA-B,-0.004898705981147324,0.012750464617266095,0.026984683844606935,0.0100387251126273,-0.0609812695121997,0.01927450650484913,0.09844531356520049,0.006392990680470513,0.06540290740894401,0.0419717292016872,0.0013227343529254518,0.0007608008520432758,0.13469296364389177,-0.06608228346185836,0.10964546231830295,-0.011866811171452885,-0.053104680141234865,-0.0653486202628108,0.12277419777241694,0.05752940162575811,-0.04985739961081608
PDGFA,0.14363759398488712,-0.0036950222244752054,-0.024578601929485154,-0.009286538336398135,0.025856714139940225,-0.027031108410517216,0.04993734276493635,-0.03502730862234814,0.03423198171472414,0.06262193535428894,-0.012872886845195539,-0.013768844542915982,-0.045177000252083016,0.07799398008782084,-0.008854472617271696,-0.0264076119462914,0.00859410299876108,0.04692292377049665,-0.053068328241187346,0.06641387969899025,-0.08876277371288765
LAMA3,,-0.05608789650114685,0.011638476241598762,-0.030535586095616307,0.09527715169984927,0.09077371158398294,0.012188782653225427,-0.025868732191529607,0.002341547561377249,-0.017143669985254715,0.06935538137565252,,,-0.07636527241243252,0.004642361136797528,,-0.030083604363211565,-0.03163815635971622,,0.013757207836380198,-0.04765337404605245
DKK1,0.010147293497071285,,-0.011977333392460914,,-0.027151754504993363,-0.01294157439247136,0.007743482345024451,-0.03458758782649382,0.061086639789486245,-0.007567715271063208,,-0.023079479768598105,-0.021680661657076657,0.1145632617498356,-0.030100158952588375,0.0348135311697387,-0.027014186213743907,0.035576236308516224,,0.04620813731827359,0.11047300660117726
INHBA,-0.03180400307105134,-0.010138790246032724,-0.006929782856511562,-0.03541837771624218,-0.04189164619943778,0.025135276567333123,-0.04344370552266453,-0.050797233177913355,0.09484978229521368,-0.04544672960784325,-0.027750326309477862,0.010227944046284243,-0.05362529784188555,-0.03620401607691351,0.15039908449221928,-0.015546632630864029,-0.012755317924748317,0.010289470246904343,-0.06856137166255462,0.06513999638549403,0.01966640779390638
LEP,,,,,,,,,,,,,,,,,,,,0.05120247055367435,
IL7,0.03964914483464799,-0.021000982509340897,0.07389657625596205,-0.02641017057310994,0.025090073234240565,,-0.027876097069869123,0.039047090625249886,-0.0026488571643030812,-0.02503651231881813,-0.01681036250838176,0.004368960219167617,,-0.057338121905370555,0.13789304859433393,-0.02036080612686904,-0.028201521339225922,0.004218499564563521,,0.008714440542454654,0.04878866106740424
FABP5,-0.05196589433931298,-0.07086125082204116,0.046693251765576066,-0.06389216168947666,-0.05034863708622488,-0.030814288300089938,-0.0012219305770489542,0.0005782744173277044,0.024463622967972283,0.0607307280967458,-0.00931731355043342,0.04701278532358922,0.0407360329686439,0.01300052330222902,0.02725284375664958,0.07901434073977232,-0.04598521080339036,0.0632355052985936,-0.0024447661851359596,0.08224485426982421,0.0683812733284169
CCL4,0.027855053160540575,-0.027801171534301894,-0.04258117089195955,0.0696493684084445,-0.00666456990534227,-0.017609029836808267,0.04003805749794817,0.02163795744595007,-0.012844505641813797,0.015059471355550785,0.04405241886370813,0.01829122014405059,0.06429628606141749,-0.016270132779771337,0.0883651038877982,0.027859784903377857,0.06926288773849913,-0.053833406949754595,-0.0015006806992406102,-0.05358650198280203,0.12572836484761307
FBN1,0.0007882518136638759,0.04018977909973089,0.10223396835451397,0.002907663887226332,0.029234120879359383,-0.027850055279136716,0.10350789767106465,0.05747195367545363,0.03769047074458055,-0.025822620493972413,0.056489944421748456,0.07962076410198932,0.026925116979427295,-0.00600395218365228,0.02262078502851525,0.02245973608016299,-0.035292686262170386,-0.0007177847039169373,-0.0429698565903295,0.06702230139247724,-0.0009530032853063291
TCTN1,0.04797200105442059,-0.07870197829429475,-0.022039458642554334,-0.004070607278459211,0.019549167177719543,-0.00827197641797569,0.1151157890618647,0.0105292210101611,0.03493557980165949,0.031016019481225395,0.024573274129481976,0.09826577389257482,0.06876571205317462,0.0005153328538309803,0.03751042152508133,0.06788843281254428,-0.030361548603457036,0.006502276493502391,0.07873387228674926,-0.025418576735005863,0.06413864831947569
NCR3LG1,-0.03026136346815058,,,,,,,,,,,,,,,-0.026717194797201565,0.007212736110715364,0.07682320891432083,,,0.06634939561119774
BMP7,0.005721348503846341,-0.060598849508393324,0.012800619078548764,-0.021381378725864222,0.05071744597069036,-0.0017808570652538811,0.04236106732007843,-0.022643545196856664,0.050329861021218926,0.001973236228628736,0.050121297508870045,-0.0025968805545250914,-0.025130682020882214,0.03522384931534823,0.09596706495271094,0.04818291453135362,0.032901874745404146,0.013599865715469077,0.013242915282304098,-0.010831330622901881,0.0090900353945212
NLGN2,-0.07048001839439463,-0.0795152427148558,0.0314300517678582,0.030680947318569587,0.05424345831752204,0.03148953338439485,0.08685991384716099,0.01461376029454748,-0.021986887134672364,0.056319373029180414,0.11438318598305919,0.026545517647870758,-0.02495013777120456,0.08933646122678025,-0.04372093221841019,0.08839633027708568,-0.016569018125189384,-0.004292530689472247,0.08412596362001144,-0.018530391746470785,0.01794023236250919
