,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GNRH1,-0.023111608641128465,0.06737630971253977,0.0032386543422847783,-0.013263860938583078,0.0669511190352145,0.034539498641424894,-0.019941573304151614,-0.02473964955765573,0.1007050526289837,0.07651177577047286,-0.01161979627040598,-0.04302146756862389,-0.0026874246809752904,-0.0006672370785409728,-0.02774079515245402,0.060833375622938404,0.004545384901585661
FGF8,,,,-0.018536389017398645,,,,,,,,0.06382933515032942,-0.02923712877841221,,0.0202010013974197,,
RIMS1,-0.014230324100944904,-0.029139895884025206,0.0047434821937294746,0.060777127448700445,-0.06306880022174025,-0.01460552252803819,0.035098429977511815,0.025602494018868386,,0.0005188836648649144,0.0011199859684789227,-0.03250831159934865,-0.037591210321110916,0.005102560570333101,0.01337382474561321,0.09843437739999587,0.03685744479887465
FGF14,-0.0722070782835167,-0.04019288581706475,0.0300012127010295,0.054992385175529644,0.0956938148633153,-0.012793530419793257,-0.03902548430396295,-0.012955610608731585,0.0818157519507804,0.026662453521649518,-0.0671605758680144,0.029043139413276724,0.022976213923034144,-0.041781846087184056,-0.0020939946562836447,0.03354015267512777,0.09779840255065218
IGF1,-0.003082835004228405,-0.008723112677835857,0.059168689935086324,0.056294586348088045,-0.06324594422564911,-0.020319574711929172,-0.029312375332252918,-0.026601455724318167,-0.06709426638293339,-0.04767397647150993,-0.029310631412563445,0.027201237939933256,-0.01779326026976434,0.022910530422327317,-0.06980444670700092,-0.020449951592663263,0.07146163267666253
TNFSF10,0.06895385443343838,-0.009725722685802126,-0.012165941668425048,0.01023578414511031,0.13490526140719408,-0.026767616212580142,-0.005176620430251079,0.011540554780894568,-0.0792577565265521,0.004878136306365907,0.08114830566765478,0.13681209835800967,0.005394135383329977,0.0486162405779216,-0.04865291918804208,0.047126371962698844,0.059393052086406405
GDF5,,,-0.018305382729309556,0.07900003485169747,0.009599419276104568,,-0.014404800627630993,-0.012195419291426843,,,0.047432377062652395,0.0026098370630078874,-0.009031641702908601,0.032043944274087,0.07053392962931944,-0.004003824200179542,0.0449353658862254
CHAD,,,0.11477638958239288,-0.026253619488271398,,,-0.01210515923797097,,,,,0.018729714543298647,0.004860349829028767,-0.02498747876080061,-0.02740632718223803,,
RGMA,0.05392980883381765,-0.03035056967088521,-0.005171380148912575,0.047860009643588476,0.14529196291050256,0.0024371257188135014,-0.005941177130371061,-0.028802441929109773,0.0076038742650967875,-0.035177645942670546,0.0944466155940902,0.04392304072358317,0.052198150505597035,0.026454355551047925,-0.007922588569604877,0.018510368350597394,0.024470246858764252
CLEC3A,,,,,,,0.03366702701735431,,,,,,,,,,
WNT16,-0.013004429556729822,0.04753873884374311,-0.012031224929101005,-0.017872818384650803,0.03332069409678695,-0.027283708831071514,0.025074435726924704,,,,,,,0.027362817590335296,0.06959710941656472,0.03608648318363881,-0.03232162689461623
CX3CL1,0.003531551452973371,-0.0017275859264884717,0.010696215575294411,0.03462267760023774,0.053537248894672367,-0.028886146494586918,0.044247843609169335,0.01137113300749953,0.05518647111463915,0.09876078701901972,-0.04415661542056264,0.09378199916074105,-0.049915096160886435,0.024222441550389877,-0.001150721533083231,0.05305531782638586,-0.027528819902227365
FGF1,-0.007246137865983841,-0.04664578588878099,-0.016767610790028004,0.0037872238312400995,0.004704951119349168,0.04190396569881845,0.020668842742026777,0.07986472994284428,-0.04109018248534263,-0.06892758378226146,0.022715817252220723,-0.004921801203437178,-0.016559539409449944,-0.07350310621100775,0.017880334899002204,0.027334670358504697,-0.06870252089413331
ALOX5AP,0.0336342454641608,0.038525311661132634,0.0047537674306218376,-0.023258819510652923,0.16198339758682442,-0.09145547258156314,0.00010084686996407725,-0.06138641179560706,-0.02040189709914593,-0.049803509864069895,0.010304954914291684,0.0628601174013209,0.014235732875733686,0.006915445171580161,-0.06333813211886993,-0.02886428751020617,0.07243630833147698
IL1RN,0.031366303886535864,-0.006461018407590145,0.001919206376218488,-0.018207383209453407,0.04456147815148622,0.003791068643304823,,-0.013097503329046776,-0.056873632391008865,0.021355731829186538,-0.046391353626082016,-0.020029443155865908,0.060520103874443267,,-0.0400779882566435,0.012496221877035302,0.04299901467487874
PCSK9,,,,,,,,,,,,0.028945302682755813,-0.02245865814430365,,-0.017019313099035604,,
NPW,,-0.014328163897591449,-0.021861212011574874,-0.018860116684029374,,-0.02200395173195962,,-0.014587767068681961,-0.006436645317276382,0.06633507043092059,0.1155419148781803,-0.052331357880201636,-0.016392929331383675,-0.02305400218830331,-0.05099606844644046,0.029742134535301487,0.02718271924412358
CXCL9,-0.020602833581055826,-0.006460558960591308,-0.019187004060306097,,-0.00020879204215435777,0.012642556242563297,-0.014404798273558039,,,0.04914409374791741,0.02652075989155227,,,0.06591849380485912,,-0.010881801510839782,-0.03182211736055784
ANGPTL4,-0.02249315886222345,0.06346377244513478,-0.03474140558764756,-0.005184440899806467,0.0702220041226795,0.0373395755141191,-0.012302856385832305,-0.017953491663980612,-0.029899065156474586,-0.06097475238742986,0.0010870959018839477,-0.021110758388720882,-0.014355372965664722,0.04352629644063374,-0.05114770217181001,-0.005061962571078162,0.07017672608285824
UCN2,,0.06610307700720189,,,0.05421694146399043,-0.0028063970070516687,,,-0.04440161976501878,,,0.00010106276393147171,-0.028215948733391037,,-0.0192317391478532,,
OBP2A,,,,,,,,,-0.0016573211966656755,,,,,,,-0.021242442354892883,
COL4A3,0.04601255092768022,-0.05502414476830517,0.021957124640243464,,,0.11330338631869681,-0.020723402911738985,-0.016517547462737106,,,,,0.004696225531353741,0.07950689016510282,-0.012132194726275653,0.01735602662292489,-0.005682448868506823
NRG3,-0.018115065711793922,0.0022908047834868752,-0.03621828760235294,0.01450758149522892,-0.08751910987192033,-0.030406151859737107,-0.0037440981192767195,0.01913783805264515,,-0.032499451413479714,-0.012407363565162453,0.07419380225671657,0.01126112117575091,-0.055854749172896095,0.01913665509785863,-0.009735407154003723,0.056025429090968526
IL23A,0.03922828692583918,-0.02814285053355483,0.04897959451655601,,0.019748643034108858,,,-0.0029741963589415958,0.023975298104158632,0.060468973556587396,,0.050742349256690786,-0.0007185915086898886,,,0.02388083760806941,0.08130234378613985
COLQ,0.019977481747166764,-0.027213986723006293,-0.004068990750328198,0.010047856221973983,0.027938144377972613,-0.006478156634285814,0.030654695431954603,0.0018903003136882,0.06191821379563414,-0.0651876651127887,0.06397201124500586,0.04359687336696946,-0.04182853535188006,-0.020250746100874153,-0.05556978228052514,0.05752820215717877,0.07409833254127093
SCGB1A1,0.011689975949738867,,,,,,,,,,,,0.0436886571383862,,-0.01969145080292161,,
TNFSF12,0.024948468318063386,0.010625763521577973,-0.0007237918026867477,0.053254460906501044,0.10282149146444076,0.03382172167791088,-0.021014139750227652,-0.0116880218098268,0.1169798054776967,0.07354510381116978,0.0922276278994565,0.018929531135961405,-0.0054566217843193075,-0.0174166214985189,0.022551442959569734,0.02454828844636281,0.02855559999650825
DKK2,-0.015485761854362928,0.04829578475201345,-0.013298709492495921,-0.02601281028551284,-0.026648325390962648,0.007906701758702674,-0.009912033984443158,,,,-0.02945013784067139,-0.028554754883027455,,,-0.02266572522437232,-0.010154372760339913,0.0628883256332716
FYN,-0.0194216802495908,-0.007610561581085328,0.041798040146349726,0.044536070848432925,0.14732219992115134,0.03645050401370308,0.0073867581787074536,0.0027832853882847767,0.025969021283422378,-0.005343280327524205,0.04882796435889471,0.03494207260771671,-0.03352171746425461,0.019117835130977208,-0.0064394155111680155,0.03999439476711826,-0.004366081094246322
ACE,0.024961011106985266,-0.02273395470154462,0.03908748947050879,0.06415917303477463,0.06030713818415203,0.02046716714189624,-0.015030616122248621,0.07541494413078972,0.010659508616793382,0.009049278902526907,0.10322346995322251,0.0028585651529008035,0.020986788709809356,0.022471566224475676,0.0052091532922611756,0.013766811487756832,-0.06491737531954396
IL18,-0.009869068952486878,-0.0263614444131372,0.020178555791275844,0.01838651186616221,0.13890987139835473,-0.018019637758161434,0.023323898938938332,0.03486145823802979,-0.10704714788246272,-0.03583987311394827,0.029657808404863956,0.06030587105525843,-0.009095080166864448,0.04398641938804884,-0.0010071397331262643,0.07097462065777457,-0.0023866325630952476
PPBP,,,-0.01258929744245276,,,,,,,,,-0.029618473224607422,0.03849198513565632,-0.026542357403533615,,,-0.023855495448804408
CCL27,,-0.03444528635696474,0.005650210386242456,,-0.0055865979809155844,0.04435680597679065,-0.010210821106527773,-0.03517610907629105,-0.035566925306627084,0.08707189412341246,0.020774605399268346,0.007800220033759284,0.008553112768858086,0.007508007820477812,0.01664562228522524,0.07806098021108776,0.027409061242267226
SERPING1,0.029716346459709383,0.02325791607306551,-0.03715530526335661,-0.018609975500989365,0.18244304454940943,-0.04237333055597005,0.016982200081650654,0.04331750686451432,-0.0030391937690897475,0.07710524570502082,0.03594091755349577,0.06721232522261576,-0.0319501532532495,-0.015400849248663674,0.010488254838905206,0.02776339189489856,0.12646581559018635
AZGP1,0.028148645326811935,0.043058075769446265,0.029253160686815743,0.06667918706989144,-0.047250003912512745,0.0031868989487821658,0.037123110025100506,0.0036032889518246803,0.07434749552406357,,-0.0011972054854061484,-0.009025069208200884,-0.026027867574132592,0.02663855294186808,-0.02737223475917987,0.022514588820788006,0.05666682305873966
INHA,-0.0202219577829563,0.02310029413050735,-0.04084320730606953,-0.024013012663066085,0.04948709410284304,0.0081344463182647,0.21831128363943886,-0.01307686625268436,0.0856890997851634,-0.08250570359221877,0.023819785691598833,0.01097449855237078,-0.00908148364176264,-0.023054002051656777,-0.05126268731086593,-0.041336869963055585,0.051611150944169924
SEMA3G,-0.022429252500625975,-0.015369786784995912,0.012224434165364685,-0.019297401650290934,-0.005246320949162368,-0.01686975899025145,0.05477200855902273,0.2369330434481938,-0.012986969355484069,0.005746617269848233,0.03481554379703022,,,-0.02126908662518335,-0.0017887274057381043,-0.044401577775120195,0.02638214546324483
OXT,,,,,,,,,,,,,,,0.05343348075539089,,
COL6A1,-0.030090289800724573,-0.012387972930794688,0.008010997849969208,-0.0018376371324109768,0.18421408873716538,0.051164254925147465,0.006126899114584589,0.04410024646208171,0.02524690494012786,-0.008093690201256625,0.06381614999496803,0.011405255236375863,0.0010705141053298825,-0.022551796484873328,-0.05459385616585548,-0.018577122279013453,0.09508126135486626
FGF17,-0.014471885346322051,0.05550156799979445,-0.022620323660560594,-0.025402346207029088,0.004971094947853721,0.03001696975259074,-0.019941570176161477,-0.01734089469115897,,,,0.08227962576028044,-0.012059002494168369,,-0.008489808441671945,-0.020237532367073416,-0.036252674735950854
TNFSF8,-0.012809740598932407,-0.0228185733342738,0.016482836533843668,,0.20805556740716788,-0.020346974557614802,,,-0.029125964080900697,,,-0.018828531205054545,0.040800248773462715,-0.02064232638600876,-0.017533824118326793,0.03145905688989873,0.08591004684517721
FGF20,0.010983697404454635,0.009821111515957534,-0.011689992693271764,0.12446442856553255,-0.006019793001622422,-0.006647519079906185,0.1356357335691587,0.02742544089994524,,-0.015843134617531906,0.01943370401786564,0.028885303028161547,0.05592953367580504,-0.012277926429932898,-0.03547648376003234,-0.011217556836595541,-0.01988585100398278
ICAM3,0.0727003146751039,0.03996768527663621,0.08162655549815004,0.042045179989722965,0.10813044241834535,-0.039429307677112405,0.012457262620536282,-0.03890807866233356,0.056196164001251526,0.0733699157397133,0.07469755873767123,0.028401193941783243,0.031212207597142452,0.031558680464400406,0.013784580552286417,0.005567230523276244,0.041144931847819234
LAMA4,0.023318734567391093,0.02336614582741656,-0.007313737888291334,-0.01925070057641417,0.16290967289418382,0.022271512378922595,0.033482762052317094,0.08502044775085006,0.009532637759499646,0.09798717726088901,0.10968730122697642,0.05568049041623206,-0.00148229381944472,-0.01738173210893,-0.029663590892209126,0.008987886054274854,0.048169830482848446
DLL4,0.011927739818713142,-0.005321828323706952,0.022042360189098484,0.02061460693755977,0.07217023623215402,-0.03518868120642532,-0.014298042314464134,0.0810698736012761,-0.019637493341642925,0.043026855211306364,0.14631340850652375,0.0074951332392815305,0.039902102510956015,0.05039548785506441,0.0022708893721647286,-0.017694346310456067,0.029847009896375693
SEMA3A,-0.0241162351205423,0.01904932766199574,-0.026719658389021093,0.004004942933568386,0.00277498814627244,0.04036892645337818,0.06529847801089642,0.02759942589740336,0.037030210312524944,,,0.021640810750448727,0.04759363398294674,0.07278788776900769,-0.006377172666033743,0.047839973291280924,0.04201689406491244
RLN2,0.03280453470023026,-0.02302833855834615,-0.019310016216640934,-0.01869889813250265,-0.03021395773955928,0.08824919161476018,0.04048852381818676,-0.012563674775917041,-0.05377860489509075,,,-0.02222353766517394,,-0.03437085482839175,-0.019231737027148237,-0.023356382842106796,-0.023362072036434423
C5,-0.018789799670812794,-0.03350853690281628,-0.008506284599332848,0.028866375115853455,0.09404504187281193,-0.053873394655793806,-0.005557865834446512,0.08159322294024719,-0.02425326742313921,0.09721699612329666,-0.025389618990118747,0.08057385044424391,0.0022567659220288335,-0.02476078453261395,-0.02805119455990898,0.03223348038615762,-0.05445191224349742
COMP,,,,,,,,,,,,,,-0.024719739361910322,,9.061406993762372e-05,
EDN2,,,-0.016557026478081313,,-0.032154879502732006,0.07407367188525409,,-0.03311114338132771,,,,,,,,,
C1QA,-0.038458632199370776,-0.022062817085804848,0.03509238466281825,-0.004716128299703902,0.1355911533548745,-0.015844353201333046,-0.008928918065139993,-0.017888745896800968,0.008564879521654807,0.1622244801983056,0.07023842902367794,0.10010693256793833,0.02176968407412264,0.018227386571826366,-0.05665918515699314,0.012072663048061693,0.007752987114201464
UTS2B,-0.01564871808600658,-0.023028338426045694,-0.013808118200572943,-0.013918799652185686,,0.012905921025373461,-0.013102243287405271,,,-0.03735501283327065,,,,,,-0.02488617979144803,
COL9A3,0.024271844910249758,0.05697669358698095,0.04289503980686588,-0.019668919036909645,0.1277318543759583,0.06144404163573753,0.04571734234298783,0.014733418247351691,0.008887195904205319,0.04938848516493369,0.04093357288579462,0.035503680857601944,0.02557172862516945,-0.020910735603203563,-0.05234934115665855,0.06436681083369523,0.03550860868015137
DLK1,,-0.02227292169778933,-0.011246160572454785,-0.03732476565177418,,-0.009688417065143388,,,0.11712355668069967,,,,,,,,-0.06330706219174768
HGF,-0.012552633723432715,0.013981796093160229,-0.02822830691492267,-0.03405572226984713,0.036556350731609635,-0.05334195887433323,-0.0010588921205343213,-0.019135872985876327,-0.04765372699208008,-0.05105628142442111,-0.03544510999246321,0.015932702911950605,-0.011949474285136874,-0.045501225223526835,0.04036055147380511,0.061859485709612146,0.002428232396385227
P4HB,0.055365243893495786,0.025165127354961493,-0.05511585314913471,0.0030836020841172617,0.15647414043391525,0.030810072956768284,-0.021427209411368015,-0.03133617324752422,-0.03852467268196179,0.0051221630719252365,0.014500780180191077,-0.025428918873380817,-0.004219545723100592,0.027523113995938136,-0.07316662895330397,-0.06705219536123837,0.0985198028271739
ADCYAP1,0.014075000704594753,0.00816281725853081,0.04179306563668287,-0.042256062203993555,0.009114428234113571,0.0009764869085318505,-0.01954061613525588,0.01807302070793004,,-0.042632214149687896,-0.03258967941069633,0.045247503419774654,-0.031653207541405916,0.044691005103720566,-0.027347254583529663,0.0009962799948353143,0.1521255719097649
GREM1,-0.00021224300139534123,-0.019903703927621693,-0.0011498571524422496,0.04394455790852667,-0.00995437469315985,0.045474135109717706,-0.011594095944058608,0.03819118769909322,-0.02287534936218421,0.16510369451148602,-0.01866352284657099,-0.010456830296346604,0.003916312201370675,-0.023686579259510707,-0.01065156337151414,0.029040388098369778,0.010223663392525874
EGF,0.04589715240194171,0.015611617983071755,0.08955695423975572,-0.005954684021432924,0.10259526697261058,0.029517932785841788,-0.017771442331310842,-0.007500510900806145,-0.04844383817910802,-0.015843121235106394,0.025574779909729416,-0.010258234930168503,0.07348145023980508,-0.008796166737643973,-0.02421360456090944,0.03479238009057952,-0.021085907815057918
VEGFB,-0.03637355269609899,0.015476821290350015,-0.017661501638340814,0.04681929531780694,0.10694816105365586,0.011338226811629137,-0.016593526306297693,-0.05286735911347193,0.024054408650826347,-0.12229857308388715,-0.010776373695140309,-0.0067650950041823555,0.05448951084441806,0.02006836678864985,0.007742544388427429,-0.016365955530077806,-0.01711509743413285
FARP2,-0.018498706534106634,-0.0004920101691665253,0.03585373755041712,0.006123114673581394,0.030145845106830604,0.05691840983357598,0.026502737046586088,-0.013996702608182083,-0.008588637509446264,-0.04510808471500882,0.048201238804529256,0.022843308492083936,0.019481984770932447,0.01739729405922447,-0.01698923536517443,0.04901193991927932,0.07847170001297045
BMP3,,,,0.012459248131418004,,,0.016748371607959327,,,,,,,,,,
IHH,,,,,,,-0.022964050525607762,,,,,-0.02909104677861935,-0.02615681309619327,,0.05847591467325363,,
LAMA2,0.06759997005211521,-0.014531098588042381,0.04273436011907525,0.052119222824564396,0.12730337265529618,-0.01300237547171324,-0.020825655172120535,0.021665471292375334,-0.05761421294627724,0.1447676252383874,0.023812463791923272,0.009122004967078944,0.026852546467331075,-0.034377625751569246,-0.0045093309618234175,0.007047718877697933,-0.01386077096246421
SERPINC1,,,,,,-0.019167796927940496,,,,,,,-0.002445161884358541,,-0.018761441064997813,,
NRG1,0.029581506490677013,0.020716853590091577,-0.025464409750208042,-0.03907428443686346,-0.03671413100593948,0.0014687267289621119,0.027755976558462122,0.030638966425232794,-0.05250176847570345,-0.026904423734666158,0.02853158012750098,0.001195639848630405,-0.00850907328158945,,-0.02844304474469699,0.030700981122646086,0.10872069325434261
SPINK1,,0.01376518998769418,-0.022513213498770026,,,,,-0.012563674775917041,,,-0.03127914744742082,-0.03228611988830559,0.007677945403842228,,-0.023061586510592143,-0.020023095645731327,0.04372269717957396
EFEMP2,0.00953507431081902,-0.007981311874185527,-0.04228906012708961,-0.002166003375637941,0.1556393251631033,0.017138841485868445,-0.03152495660794794,-0.003801018888451387,0.05949398161486919,0.05496032356031612,0.059147275477594526,-0.02597078128881039,-0.025569856829664138,0.0003023784797075306,-0.029223709673958997,0.014472970879438066,0.021048385414720996
SELPLG,0.009933045894696972,-0.01937121273994253,0.024269218215719115,-0.0030784804466572236,0.05885493595826838,0.022595013732008534,0.009519977212409172,0.03694181155870632,0.009173458485940556,0.05487229850101256,0.12075191757191264,0.06752548872901655,0.0821118379890901,-0.041293598872644145,-0.025389998286144203,0.00164375579403357,-0.0217087375136873
GDF6,,-0.025797527548544877,,0.08510274066653363,0.10099072796533252,,,,,,,-0.023923293377852234,0.03774242125807639,,-0.04569880696438125,,
HLA-E,-0.007669892963796095,-0.018850446029465246,-0.019295183024889813,-0.015961614864239394,0.17629746068680335,-0.005210168447936358,0.03593560513904882,-0.005863701645919443,-0.09120085470652149,-0.05141206172504272,0.09014700390560049,0.04965774494450997,-0.01757833676930951,0.040542745820164997,-0.001712958886009079,-0.019957789337063832,-0.002601019578354899
PTN,0.06832983334891564,-0.05811350035419361,-0.0037887575180413457,0.04632822437375563,0.13990473736210396,0.051866689529996186,0.0041626339413980366,-0.013287819679075953,0.07673323089653233,0.1038119543631899,0.10433254209670949,0.07649938110148567,0.08190166085169694,-0.0019564586873857923,-0.058481934630606594,0.030831012519224477,0.06353493397784322
CD274,4.7332962001184875e-05,0.013650216524338612,0.07234200396448859,0.07043358429067732,0.03219372130763326,-0.015279557180935207,0.06890084230433036,-0.02067655751873129,-0.018117926070347005,-0.046900464574539336,0.06962544552274157,0.05418983959604301,0.025056821841921515,0.03829004216840869,0.01356648579866491,0.00872685508327895,0.046124876482189395
FGF10,,,,,,,-0.01295358134068273,,-0.029532847336325708,,,,,,,,
CD14,-0.02885798193479177,0.021489914278699434,0.01565276684541917,0.002308202793104843,0.10898523797032421,0.046645940783532666,-0.0402521951567315,-0.0027716361865338913,-0.023428441336421295,-0.04933441970622743,0.09492827858648012,0.11065023671940803,0.03980071198937988,-0.003077209708743658,-0.03524085363552599,0.019393475174294694,0.08915478545742883
SFTPD,-0.02182933499743609,,-0.014138101017011143,-0.007757267711899115,,-0.006858165447889641,-0.03136563129227696,-0.02124266500180814,-0.0013430629526329084,0.030568840683158374,0.012907229852689309,0.01778554554361836,0.04835655799814851,0.007240678844230551,-0.019111436964766228,0.17262162921957222,-0.02310310847188444
SLIT1,0.006422177009824104,-0.03283360030604937,0.06161240468986047,0.019349151378410385,0.0635783254705385,-0.009939446138934141,-0.02870790655786222,0.05883960670553714,-0.007217092393103354,0.00355037470717752,0.12957956698756665,0.05467252606531442,0.02011454186606384,0.02960872419198175,-0.025320918819879835,0.04709206753755883,0.0555937256385887
LPA,,,,-0.013918803141684229,,,,,,,,,,,,,
CNTF,,-0.01815156318638919,-0.012589295328252004,,0.006441819882854723,-0.016338981583241954,-0.011594094942008247,-0.014587767136316869,,,,,,-0.021269095018099583,-0.0192317391478532,,
BST1,0.007853087770909957,-0.008547626197772669,0.01993057293341152,-0.022413105325832974,0.20156155564586645,-0.024496057767328532,-0.021777672906317047,-0.03036922602289597,-0.012676318618359007,-0.0026921962113043247,0.051606115499456415,0.028002275896312906,0.037153133462779854,-0.038106191855803,-0.005151715084172161,0.08931223044047287,0.02361675062936735
AGTRAP,0.008807921017924566,0.047634277038313105,0.03606886308819327,-0.004021839139842988,0.12896189112287032,-0.0193173305122884,0.013118615691529004,-0.01542330251645515,-0.0645121014195216,0.007885686114769482,0.06404546943869317,0.0362966801112526,0.04700892062003039,0.019149223963181815,-0.03679280074691984,-0.02583466459360439,0.014102085930129902
LAMC1,-0.012055973220049612,-0.004365827311661596,-0.005191238099886444,0.01034782686093108,0.14947237567038507,0.017919784691696368,0.005469827469361902,0.03073124588470838,0.03322256924500583,0.05907291822277136,0.08711534979710234,-0.022395066237489505,-0.05118952666823317,0.024061028668489755,-0.07345680199377409,-0.01413313924154292,0.01900606300966555
COL6A3,-0.02009355409855037,0.04327414071586603,-0.016606012863482084,0.017887828778859718,0.07518189269142705,-0.001494503470647723,-0.02313773046581531,0.07090880977674799,-0.02504545040319937,-0.011135126877354884,-0.004829141475720156,-0.005382299544382974,-0.009326900584655098,0.08502741972506389,-0.06985642519198176,-0.0026117693795068052,0.03820599509057886
FN1,-0.005781566283310316,0.032789120038531974,-0.0056939273848077366,-0.003456938563671326,0.15417786327712485,0.046796570384491476,-0.032961147497694944,0.08827768344485976,-0.035676601566697934,-0.015678101170347163,0.08067680625942047,-0.06468849340587829,-0.061151687004351946,-0.007608745500669859,-0.05530528513207827,-0.030531944892780126,0.03542989608707761
MIF,-0.032075798935447576,0.08375385152270715,0.0141055323174157,0.01948545590818622,-0.015487624027026053,9.085804259998549e-05,-0.020819442048549255,-0.061908328870544614,-0.04228549656352258,-0.05549608583245952,0.05626855645661613,-0.0582451227934977,0.03642718956129386,-0.025516884685283743,-0.022592682426090048,-0.003900176034343066,0.008365535616619011
JAG1,0.03800785391757938,0.012644653138480686,0.008795882560243438,-0.04041193556616342,0.10614016990203257,0.04649014804453709,0.057495178788158297,0.0032175994352942974,0.010564617158352182,-0.008024821944768985,0.01977325541068299,-0.03235536965229241,-0.03366398186185431,0.06277492379038636,0.023077363254847463,-0.011404309313294702,0.06004798043352523
NID2,-0.02400641035362645,-0.04241143543447655,-0.02022794011360011,0.01534729317801034,0.13807625151401776,0.01794486240116423,-0.030922965098633626,0.011860265687665536,-0.006703553351202142,-0.06177574016342994,0.1002209994621436,-0.004806075012228724,-0.04440167685166014,0.025294953352523724,-0.05852882615940479,-0.0011718834675345836,0.00048484378946838
EFNB1,-0.017552111389076523,0.00410731069449036,0.009319883307766686,0.05371746143628814,0.04384679431205505,0.049276399099443605,-0.009652466565764649,0.02137779284815931,0.0031657230492438382,-0.060762728792618806,0.0833528788761637,-0.0532555225458601,0.001876843398182835,0.0448294369768397,0.06894628688937765,0.024829186921601944,0.004730811523333272
COL4A2,0.013592001813940997,0.014750672924744274,-0.017290277485844312,-0.016229235511393252,0.16653255269924797,0.05502667244704044,0.008203380795954698,0.07700713810898878,-0.056357621866043164,0.030794684367226786,0.1307412656061407,-0.006872712422895581,0.028413109045077416,-0.021020000019720087,-0.06359299503950762,-0.03481459685093872,0.022244241970811915
SPP1,0.03301305772289027,0.08145954499765698,-0.047470804216541526,0.004110890315679612,0.1385493092969667,0.06008653103867337,0.04156686209127831,-0.08801883592893686,0.03973639479201511,-0.04991138665175095,-0.06640525719993776,0.06714258889087761,-0.02793194257382703,-0.04788396095683977,-0.06205922523126661,-0.0075715422569065365,0.09167613147583334
PODXL2,-0.007290565434087352,-0.020603945294980292,0.03772661219871609,0.04252372343458388,0.10953589272238065,-0.030657619789009053,0.10787158600622289,0.001391101868320374,0.1717896344276343,0.03898887895505558,0.0271184562559194,-0.003701310321974702,-0.03701765985865637,0.017679973232112747,0.034418622842147334,0.06448034741540885,0.002509909284193029
IFNE,,,,,,,-0.01295358032999859,,,,,,,,,,
FGF9,0.02079947330623064,0.005074052835606785,0.013343911688472768,0.012229299271047732,-0.06793510535563378,-0.029695535139250082,0.006314489397704441,0.036085987286496424,,,,0.02817430943294374,-0.015730923707976123,,0.0024949977460089275,-0.033058017956767424,0.08180454860379224
ITIH2,,0.061095840586891235,-0.00019763197190616097,-0.022136611861305982,0.008550905831857799,,-0.05310499890759523,0.33110505583850874,,-0.0016932014234009652,0.11309078504726795,0.001955493923448828,0.026492287615443172,0.04742550478743522,0.01921643540191881,0.022182771752557003,0.012351587466894427
ADAM10,-0.0441536783330616,-0.01692148516320259,-0.02568268262498859,0.020787169152285748,0.11570150723911884,-0.0032136263434509294,0.021084435311226935,0.09360118528320728,0.0187155521132471,-0.11596121062527116,0.05451952715411509,-0.0011162413422947065,-0.0036065701581382966,0.006207476695623844,-0.05605547195811821,0.05920473730698783,0.04119527417783802
CFH,0.010597502175030199,-0.012287193909014615,0.03736010329371308,-0.008533406207626595,0.15974024563045378,-0.023426986280218744,-0.0006472496815264035,0.01819535486359188,0.08755449171615147,0.08046218531751503,0.08872813472281577,0.008337479186520771,0.05920039710659591,0.05755771090290322,-0.01900625938870839,0.004668936843782292,-0.004221487733505076
COL4A5,0.0010655233460729451,0.023923911592984997,0.04466647270356242,0.02334688254760596,0.07150199949134943,-0.03176576895574242,0.07016453171557185,0.06799710029269763,-0.042149506658616685,0.06485962158377824,0.09438093522382418,0.07133724509965668,-0.07849637137720149,0.01054717318349188,-0.0007914233533834266,0.07871076123012488,-0.01187052872070641
LTBP3,0.07696769485535901,0.016433569785906325,-0.0024562867176834836,0.019457519461814773,0.08533216691342434,0.04117494689605999,-0.040893316997368735,-0.047414081334149566,0.048039460412462265,0.02520137810918405,0.018649360536206187,-0.05037527816206476,-0.035737388968232496,-0.02775504354827038,0.00650089633945369,-0.02907017864431462,0.07598918758010573
GNB3,-0.0311607135325359,0.022413500709859358,0.0591577137071659,0.04888705678848477,0.08300626985183619,0.03637247009486921,-0.017146150092121726,0.03956298270707663,-0.06924396083308956,-0.026435032933019815,-0.032205620164063614,0.04004520736469252,-0.036972446072576104,0.09209793645947027,0.007060869767709229,0.11012796245458929,0.009672638189487787
COL6A2,0.032547418450846896,0.02360993582552681,-0.03782306604721465,-0.019247175790615044,0.2002971894489544,0.045534502888111596,-0.006397148143766806,0.11118861238954596,-0.020462675618425567,-0.013040640094212965,0.10658852916367023,-0.02797225808343747,-0.002289300043401367,0.04289216816687116,-0.031470962050169415,-0.026062650082958515,0.0780215251529983
PLG,,,,,,,,-0.03145186465983033,,,,,,,,,
GDF9,-0.02503883300489317,-0.00520812858787667,-0.004316456161899993,-0.0282307123748845,0.07763630579531089,-0.0006751480606077405,-0.01777144223672343,-0.008447680293920467,0.07271808950987807,-0.061444082111314934,0.08584109788852119,0.03225968708188026,-0.03554885086485689,-0.031224843454015834,-0.04285014993445667,0.03212040724794875,-0.02361586828953178
