,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
NPVF,,,,,,,,,,,,,,,-0.01831325931755651,-0.021504296535709365,,,,,
RAET1G,,,,,,,,,,,,,,,,,,,,-0.034378164298169415,-0.04096775869581784
TGFB1,0.02233288289744183,-0.0318373492759948,-0.018126195718400805,-0.030268503705505156,-0.043174015924628745,-0.00407246482046763,0.033100336200222596,0.033801665896196605,-0.0031660826087317366,-0.038972782859046,-0.009130000764562194,-0.01322082057186336,-0.06054475113972906,0.03499945894954845,0.014993669706000481,0.010673494357348072,0.05173714930664574,0.00546474039606767,-0.04674043667222386,-0.028662985225871466,0.03214390732866571
MSTN,-0.03634761494510364,-0.049924603725927545,0.08176028883782588,-0.028572856331483053,0.03655020479860956,-0.019972179509586657,0.09873908009869699,0.036156104757928215,0.052156157704392955,,-0.041131820804179285,0.012629810632443497,0.04197786035392574,0.07475828930193294,-0.020735928949846147,0.1141729930343698,0.06469724399731547,-0.02300077354375813,,0.10852913693232041,-0.027199893084765312
WNT4,,-0.038364029439649956,-0.012422812932321324,-0.01903220751190215,,0.06169475090290833,0.06361234849332466,-0.02962056597803232,-0.005978902826020449,-0.02634802829211063,-0.022187035707579367,,,-0.0460278010290332,0.062464688256074895,0.08929929198142052,-0.013555987889267726,-0.011148149690958113,,0.020117045424721598,-0.009409445465542246
TNFSF4,0.08676671445281821,0.07360181207924703,-0.028408699115149132,0.0031297336603044413,-0.053710133753196235,-0.05554574151551494,0.06517529502916102,0.02310383284947912,-0.022244141693094896,-0.028415902011334208,0.007916209411064383,0.008228129322428883,-0.021244107496594382,-0.04058220358291749,0.023362860165091804,0.012699160088201072,0.02195144135084655,0.07407314809939719,,0.03492181540939053,-0.0060328573250685216
NTN1,0.06581943266650148,0.0332471625215451,0.023283971804788972,0.036660233071098426,0.0038310032680031023,0.014947395850436982,0.10847662342335572,-0.011528586755168217,0.006448136441468511,-0.039757740630228355,-0.005989368119696361,0.05901484343227609,0.012824299480104662,0.02466433178071268,-0.004697442988075885,-0.02581419846898012,0.03863049408872905,-0.00610709654957136,-0.008007597764326867,0.06816778851918931,0.01894842480230486
CXCL12,-0.01735817779584534,-0.0625244919125133,-0.03570740100229124,0.033296167251713894,0.028151801521523967,0.02432673614466454,0.03827720017373994,-0.022459504716874832,0.01618813846000951,0.044117332151373284,0.016342716255687617,-0.10451105741649933,-0.004260195542010182,0.010698400296381425,-0.07351143319581484,0.03448888977092498,0.008226471915722506,0.01335343714239111,0.16063587608502208,-0.04156319550532542,0.013522237750913395
GNRH1,0.1033374032352345,0.0788875058281716,-0.035962223603450645,-0.026264188055784825,-0.018162638227545158,-0.04041382602009105,0.005928648129125301,-0.046412197404345,-0.007377157660644783,-0.019515878720926198,-0.0018920676270024756,0.05128230497244225,-0.04497834729461639,-0.012431871096880268,0.0291398134920128,-0.02025144143047418,-0.026388642034266437,0.047360393994719134,,0.005079764384410311,0.15173982330156507
FGF8,,,,,,,,,,,,,,,0.08622801315560731,0.1300202261561959,,-0.027350502665050076,,,
RIMS1,0.1062080463886789,0.01522785284841698,0.006483809718223009,-0.03919190435283909,0.004691507788506139,0.004060427492167656,-0.06706021655292607,-0.005162939694500431,-0.0032156078051780402,0.04712042983651169,0.03621547959203838,,0.009730636002868212,0.060912988505771946,-0.07357080824119602,0.0516322497771711,0.029152153782050147,-0.03459190171312557,0.13906838736115687,-0.034572039427886274,-0.031748103745092904
FGF14,-0.04887271415155047,0.07627084643257291,-0.06268689186604805,-0.009859288456321379,0.0032140366208446305,0.023958722196705518,0.12409718270123833,0.020831442610403657,-0.0014598834544913512,0.12374959363883206,0.02952984299292695,0.0787434195188056,-0.08380724872705407,0.046260021212396904,-0.04634550112667494,-0.04816941974727294,-0.002195485404879761,0.04277508571099204,0.016742841505842335,0.00941209185804178,-0.0018332138195749296
IGF1,-0.015520001692882859,-0.015453274664821395,-0.022796332682510266,0.0007214131950717823,0.02370949123892668,0.04035558970003125,0.014797643092193988,-0.04885496214479283,-0.0024763070983186233,0.03527226604321656,-0.015200437476221589,-0.02214799568107083,-0.02145553640635598,-0.020380556714051288,-0.023603959544652154,0.04058865317220326,0.03085616813500808,-0.01242894071316912,-0.02641233734979661,-0.02835007464749988,-0.05434117355722211
TNFSF10,0.014840991122221965,0.05654316793881416,0.005635487183889067,0.006043172853342768,-0.010786556719310935,0.02273996388928883,0.08685527613139027,-0.03051295943016649,-0.014931032002042462,0.024556303610657172,0.021225934634904752,-0.00939910100316702,-0.041948400094721304,-0.021729353287254075,0.014526871711642386,-0.04314570797016278,-0.036250608735677856,0.04520219826285102,-0.009513925936031946,0.02347354453759927,0.004935367916574239
GDF5,-0.022556345868671432,-0.007796222992204801,-0.019044594575919626,,,0.02412510612771214,0.11167567231337945,,-0.026014264724014205,-0.025444942037762736,-0.016243871244590542,,,-0.009786360947486191,0.04655288537053498,-0.0006556647947717501,0.0925841424044822,-0.0030915578605835463,,0.06368882276148553,-0.006299658497401821
CHAD,,,,,,0.004085636339586125,,,-0.00889185180052514,,,,,,0.012600272769832164,0.0038845232666687994,-0.019173697595787995,-0.021128839176616832,0.010005683667261886,,
RGMA,0.0012958854896077036,0.06522198995643383,-0.049934637350665216,0.025874100339504637,0.003944017743512687,0.051518357119879364,0.14969352053125334,-0.010078624528954824,0.05413373402155544,-0.057368251851640024,-0.015989874634633503,-0.031636180936990915,0.009331084710984532,0.021096055507099167,0.0052874061410622605,-0.07344499667346449,-0.025925265756778785,-0.07273287866729239,0.07910496620002701,0.1561302305561365,0.09913501475688731
CLEC3A,,,,,,,,,0.021910449616888466,,,,,,,,,,,,
WNT16,0.003572347701987606,0.013472066564522973,0.03787104421511145,-0.014778321524030521,0.04077660040388048,-0.028580886170519324,0.040860204503105665,0.014666729460809125,0.006852707756864499,-0.0263480305679,,,,,,,-0.008338989583930518,-0.013517655926151975,,-0.05039866276412344,0.01566789958547306
CX3CL1,-0.012472772171904189,0.017112664025688038,-0.011617005052480856,0.03964595952332183,0.004018056602896369,0.008197314966342533,-0.016097151782032502,-0.012864759616691307,-0.0397319021057397,0.07138219198082855,-0.03369353438245593,0.0481940416606068,-0.04092176997734988,0.07589789900000538,0.00567728070975827,-0.033034355574369054,-0.04890230034143828,0.05860738902687559,-0.027130732720619114,0.04521505291779897,-0.03735579101514739
FGF1,0.0339878418381035,0.10682824886323146,-0.04481399565424439,0.08417345151860371,0.03940820134048212,0.04271169618990879,0.005052205633187522,-0.06526362897145387,0.037714498911985174,-0.0982936401197547,0.01329053733199906,-0.025665953842285278,-0.030358318372357605,-0.046296978843390305,0.0746903865418642,-0.039170048516384545,0.002560652361441068,-0.060124271206558035,0.08034150533271002,0.009114593658635439,0.038457861286823665
ALOX5AP,0.028164021551935835,-0.0857196780628344,0.03532654348583002,0.06870769969598596,-0.02511714439456151,0.012177234013027198,0.12655078110377355,0.011191428254557337,0.02475316716914048,-0.11189355155138639,0.05753708649184432,-0.09732443923163354,-0.09167524083962394,-0.05702262556474671,0.0010443230111748568,-0.03805873967407154,-0.05198726584285648,0.012176835672505168,0.11724799287673875,-0.04197651707175948,-0.052746704472867
IL1RN,0.025497554913718926,-0.030158492088860924,0.08007829404936749,0.05083199051918208,-0.05812474267324071,0.007548650852373267,0.04256532745873867,0.009158194377760597,,-0.03471510190772193,-0.017445415579290004,-0.03068068834769524,0.07597197802668708,-0.05032089247814213,0.02239446244110489,-0.019750409879631288,,0.08146377305851277,-0.04178889690234401,-0.07154262653560614,-0.02329862934122989
PCSK9,,,,,,,,,,,,,,,-0.015973960457826175,-0.022800495651635135,,-0.013120996730968981,,,
NPW,,0.011430779359327226,,,0.03044911961795542,0.05590353084958408,,-0.03370066764526041,,,0.05172623261622675,-0.01683093719895411,-0.054090936238623634,-0.04660881724449246,-0.0418197304417525,0.027965606437755353,-0.016074858586275782,-0.020900951835435746,,0.06869393060927932,-0.007096736663902367
CXCL9,0.003254946134550898,-0.05051734457870621,-0.03704925248154688,0.072941063475056,-0.02262368807693308,0.031163450055038632,0.0018546056511451962,0.019653049235756396,0.010178690172754797,-0.017570565328441624,,,0.023456265191271475,0.03027165721436849,,,-0.035533207445220774,,,-0.015835180174877995,0.04415326509080154
ANGPTL4,0.042649762132931604,0.005464857468273124,0.0074041517923634035,-0.016707086018601644,-0.048812591436823656,-0.04666979396135714,0.0113521459205187,0.0012961611871537592,0.020419229790775588,-0.03285918961387093,-0.01695477089118277,0.015066641705560147,0.08764559009437436,0.051760008339161306,-0.0007223527285379372,-0.026571612990547118,-0.0033616496632729513,0.09929468564275573,-0.01895227414366276,-0.09893676518449443,-0.09705361181905196
UCN2,,,,,-0.004543029009515007,,0.07527382028353075,-0.008669852901983684,,,,-0.03066434442224797,,,0.09688095507694597,0.005385301549958331,,-0.014826661042162083,,,
OBP2A,,,,,,,,,,,,-0.02207281365809539,,,,,,,,-0.03999824338522592,
COL4A3,,-0.01038146748842259,0.031073431296153333,-0.02658955441223848,-0.020781231060092203,0.00031478609070743636,,-0.025789652897883344,-0.026782360775213745,,-0.02200079454830478,,,,,-0.01804249741963298,0.030922854804006715,-0.020736767225003592,,-0.04238763536090398,0.007934832413907064
NRG3,-0.02232609392494911,-0.05396295367447492,-0.0471901087836101,0.005155654201441941,0.008012486853188098,0.01964181941591474,-0.07797474104096251,-0.014507819064797036,0.010514700573562291,0.07000471313464195,0.053655544899505546,,-0.0070642485300525725,0.002894859308187871,-0.045532828191617775,0.0802531309773986,0.01464727728048578,0.029769619426894683,-0.025239151281553282,0.07256244310163039,0.12988421419006313
IL23A,,-0.02281686674101161,-0.020350870929661764,0.012471134799058535,-0.04157645843441996,-0.0533656018289683,0.03160457412360519,,,,-0.026767738884609794,-0.01735058309688496,0.005270392934063138,,0.038261058870011,0.02625711260153329,,,,-0.01187833857210332,0.049642039013129746
COLQ,-0.03662583386965739,-0.02253026031934345,-0.013475919812584747,-0.036310218662198815,0.0959220636361513,0.0887255632648795,0.08529123355583114,0.046581276836726075,0.023951149377648254,0.03502220559666429,-0.02944582864054672,0.01168972936350015,-0.029852481667988824,0.005513842334396679,0.03252863292355262,0.04859514821035084,-0.01161710230604841,0.028818062164644744,,0.04834792634633571,0.03636161582051239
SCGB1A1,,,,-0.014996445187010874,,,,,,,,,,,,0.04188659552011033,,-0.015181074589186066,,,
TNFSF12,-0.0030017660894310406,-0.09340278386138792,-0.041025572806148394,-0.01999324938814846,-0.036823978842955844,0.0013073741606443863,0.10023390263745711,0.003821914742876086,0.006117250732345684,-0.006011745294344278,-0.005039195661969175,0.07708868398144525,-0.004642612757479382,0.010620200041072688,0.017470428686188443,-0.041040782711448565,0.05764628007422362,-0.001879062393016333,0.04266254693723216,0.020544569206441925,0.004328265899740368
DKK2,,0.003566033707107741,-0.02131656342958482,0.018454071797830766,-0.02681596837605008,0.13265672069107715,-0.016838799085894605,0.02352942268152129,0.022769700203553143,0.07509749782802491,,,,-0.03909252618640279,-0.01885614470025363,,,0.12785841477179716,-0.0422252140117765,0.02989771206435154,0.013751789662650301
FYN,-0.05233246966998362,0.08235227644420261,-0.007247653328136513,-0.04311042732396529,0.03052235396884692,-0.004091713484685775,0.12613369377858744,-0.09251358777098079,0.001492601488634113,0.056631605131647375,-0.008734538282644293,-0.021624469934827084,0.02889387139507898,0.061925025657489634,0.037420771632729444,0.0281520876433983,-0.02714951718155325,-0.022296622395309575,0.012057800435132692,0.04114769102433994,0.039194660770768434
ACE,-0.06527395740658609,0.02226845769940558,-0.07242963706094034,0.04138611831823112,-0.007549195640962218,-0.04286394334897339,0.11818297314584496,-0.04196316001817887,-0.017292020730501886,-0.0004311365553370152,-0.05945663322309981,0.007638359820490119,0.00011073025442684127,0.10835901249725419,0.011030587837618826,0.003018287182709845,-0.010452746055182953,-0.010465489533899123,,-0.0372218498087794,-0.030214655214949777
IL18,-0.0051732488932699225,-0.022758625456027907,-0.04264005434394401,0.0031903462479002686,-0.03049792622715407,0.008718337927513422,0.10483078889400303,0.054283537907434384,0.01920854646319135,-0.07353586756073692,0.027582260189227957,-0.11988991834017292,-0.09085629062641826,0.044534116874704925,0.044924095991192396,-0.03906574259106086,0.04625674717243747,-0.02570101466197474,0.09145855390465095,0.023892731151808524,0.045857676459154534
PPBP,,,,,,-0.029906620422268028,,,,,,,,,-0.019558571565807557,-0.026990600913399533,-0.0031400024064125944,,,,0.016243333917916835
CCL27,-0.002997026729262759,0.023942762247022322,-0.013497665911314936,,-0.0076156300077646726,0.01624432019197364,0.01742309428740378,0.003742904520173601,0.010744667407699776,-0.021511572426612627,0.03837006381321631,-0.07424800740085322,-0.0323648145113209,0.004070014256843645,0.08491544632291158,0.023297180308337797,-0.010009155469939298,-0.0024208382470236964,,0.02044685565588509,-0.02105824270193821
SERPING1,0.02963099348250618,0.02524926590406819,0.008616357418599048,0.011492198728204272,-0.004152655889681359,0.047123975864881235,0.14518009681296665,0.04131141674027029,0.0003523303313030137,-0.07899201207449993,-0.03420553722951739,0.05515802158329308,0.07509845206726676,0.09619882393283036,-0.01697270120498746,-0.014550539407995153,-0.08310823125935886,0.00774117212871483,0.0660103077803931,-0.10139251289426791,-0.014904649632748597
AZGP1,0.029262341946829612,0.027314994694729585,0.023051447058377555,-0.019538046403633557,-0.0365387591165464,-0.082966259420089,0.03278924703669179,0.040601642432174956,-0.018654313339035215,-0.02304716287087079,-0.011115829276115994,0.03593332510524176,,0.08559605158001987,0.02428069425773511,0.026608999053096938,0.052335045830460156,0.09034612142458381,-0.032603736126828875,0.028987922959101717,0.030791078711037468
INHA,-0.03131968626421451,-0.05961947636427598,0.027930115422045553,0.00561028063132725,0.00401057335540243,-0.010468662087144701,0.07255998864113837,-0.00663449048257017,-0.03871359203789106,-0.010309226450065281,-0.029152262099114885,-0.05655919216806706,-0.025985323300532163,-0.0443061782368215,0.05504706684013765,0.006633702653517646,-0.01612592645218607,-0.039520840160386414,,-0.013849825544774192,-0.01592086193082951
SEMA3G,0.1329940393619496,-0.048721614180015915,-0.041362857589105156,0.03530799400437223,-0.04372946578812271,-0.03572878949910748,0.06285671457508094,-0.04171376791367507,0.021768305430587203,-0.024323563967878045,-0.010434544082792619,-0.0015559562418616154,0.06588100883261407,0.020743997893594997,,,0.018898897486748483,-0.021768424983479234,,-0.07024298709175197,0.06322782759867361
OXT,,,,,,,,,,,,,,,,,,-0.012712568832252111,,,
COL6A1,0.04011934325395712,0.0794701427225446,-0.027780089028002865,5.4136057967883875e-05,0.05288745426495717,-0.04741481883787918,0.16372132758885738,0.06254675974942496,0.07829513074283927,0.02042242207882061,-0.09665038833712473,0.02572462236201983,0.05166057235400144,0.03271218122537801,-0.04571709524172368,-0.01963606757968955,-0.021228249647345068,0.06809229795936962,-0.011765176575880143,-0.12050668888213414,-0.07716711626092446
FGF17,,-0.03527089848519799,-0.01943873166261069,0.06071108824448108,-0.0008523489690644324,0.048759615322517255,-0.03376466011538327,-0.023830427226927704,-0.02011053564356952,-0.030994432326248423,-0.023097464211600176,,,,0.1242735990731193,0.007782059762963847,,-0.035059324878915284,,-0.015670183221302505,-0.04116356295331123
TNFSF8,-0.024807100067602478,-0.0056004215216712335,,-0.014557075678301007,-0.0337107097461233,-0.029906612670290142,0.031482265007666585,-0.031162885444653652,,,,-0.04050078536403697,,,-0.021222522381322734,-0.02497610877127675,0.11768233689766609,-0.0135176577103448,,0.029649558822310473,0.019285665811968375
FGF20,-0.01894068925675282,,0.07625501661264636,-0.03469957431579834,0.06848496713630012,0.06342903966218891,0.09705401601160628,0.009696040920554842,0.044772076689777625,-0.031458880097077375,-0.021240784081608555,,-0.018548491440740056,0.0742598880351971,-0.0230776987855426,0.03595458709450177,0.02564892288831316,0.027398323212855305,,-0.038402035095912584,0.03748517550606403
ICAM3,0.019894888448177387,-0.033978560154771735,-0.08320255753177017,0.012039860298405244,0.027457861963382364,0.015281745691593261,0.022627093592497916,-0.02466260632632302,-0.03323387963323364,-0.004031119807823336,0.0695045108743966,0.04375640621015214,0.05172582368949881,-0.0024120059159453105,0.050013349032113706,0.06931316865691713,-0.0024109939467491575,-0.042099866912917755,0.08235573501518217,-0.012825242818324666,0.04689694351741165
LAMA4,0.05706921791663716,0.051784134208064506,-0.06083469876663466,0.0024529107505450514,0.023070730431178108,0.027486538828376293,0.1637844798269032,0.009027503055914985,0.017292235164128672,-0.03760218621406812,-0.005344010737956699,0.02107806124323578,0.027071823111241768,0.09684705935506725,0.01211635309761651,-0.000717516912866482,-0.003357669604948507,0.03076743736349159,-0.03586969754916027,-0.06780446572893925,-0.013287034853755193
INHBE,,0.04818934873908512,,,,,,,,,,,,,,,,,,,
DLL4,-0.05724398550373955,-0.03756870815102966,-0.03138078381632342,-0.008298876064577522,-0.029701886585963018,-0.004564924093096678,0.10154165141876802,0.015479483341799539,0.03103809852346939,-0.02451353021832533,-0.010325751844949538,0.08649316869451969,0.09039084324583462,-0.025602566100444882,-0.0038162802089201893,-0.014490704776173669,-0.0308366327822098,0.02463642353737186,0.07392384008401538,-0.031561810908088565,-0.03283088773806726
SEMA3A,0.04977275048988312,-0.014133449078632208,0.0005912046047642128,0.02027492800228482,-0.03429212372046845,0.0255722316588505,0.009282537099937604,-0.005711212526814788,-0.024521519556560283,0.08057602328646724,-0.03456089589302065,0.15884700568983925,,,-0.009268112808705296,0.01835762752656884,0.021367872425182104,0.010229503335412444,0.05651234767694301,0.013207638629071978,-0.04482152182419343
RLN2,,,,-0.01563333367781466,-0.015142691881989174,-0.04587208523579116,0.033468912360804404,0.05093180161024596,0.03955007345170353,-0.02275428930248425,-0.01673437464855125,-0.06356805740515166,,,-0.014675322680326492,,-0.011097726716121123,-0.014826659407209909,,0.053973903785934974,0.01738284762132866
C5,0.055494067565256364,0.06227843003884935,0.007461888217187499,-0.04333236030401708,-0.028707788101537055,0.012471914041859,0.06655199204461988,-0.000800605979870152,0.02072206355089294,-0.036259144442439634,-0.028565810537380266,-0.034694495622307635,0.10402068100616352,0.09739775643257774,-0.026811316958769305,0.05999868243176763,0.0019833061841185965,0.00034370487040484376,-0.04222519482255694,0.10418246381275867,0.007277776149126822
COMP,,,,,,,,,,,,,,,,,-0.017982312355892732,,,0.0777956635636083,
EDN2,,-0.036066405849431965,0.0719972592622472,,,0.02085529500172405,0.07922350007384907,0.02789915093770088,,,-0.04410288297554183,,,,,,,,,,
C1QA,0.06364904980017294,-0.06076076208235732,0.05239792458119467,-0.01044844418590181,0.009794777439844509,0.06762460739410496,0.1188765716155361,-0.06111218651588189,0.018933589371036643,-0.10276793966264466,0.009362715016217944,-0.009351132564724229,-0.13440554212240635,-0.009236809343037524,0.04055434111787939,-0.03251066883082245,-0.05813418094266291,0.02091483267907966,0.0001678945278541809,-0.08002388132105297,0.02600049084485814
UTS2B,-0.02103693593548995,0.013408124338620007,0.00450253671976311,0.05388843330529939,-0.015563388162948616,0.052229940135221274,,0.015156434141931885,0.05858823780202343,,,,0.013946677571300595,,,,,,,0.017645929677770344,
COL9A3,0.02945435090792519,0.077337212900522,-0.038876538627407316,0.0018485392613019952,-0.013250809206776428,-0.030706729974321105,0.09370253688534359,-0.02725747485643966,0.08682989729386657,-0.008524968048872199,-0.036581746171202585,-0.03522278359429971,0.04061521034431653,-0.024910853191015818,0.024522660782010722,0.032312697484975186,-0.02126515121536413,0.02085598820109357,0.07058692139963095,0.12524660875533455,0.06600955042999064
DLK1,,,,,-0.011028830262859637,-0.02671591937403253,,0.03619471106153672,,,,-0.01851269207358791,,,,,,,,,0.03596240682289885
HGF,0.019021362696693356,0.022389695879514282,0.03292249868964577,0.04277406519075859,0.024386460434165876,0.10025788911137723,-0.03409124828053917,-0.056620097786808266,0.019682158000459738,-0.05593572993642152,0.015213510402296236,-0.02289304332032786,-0.09294694056871906,0.048623448289397395,0.012676109338799028,0.021438653453148528,0.03517315855596145,-0.0012037535533623842,0.07264270759508752,-0.04003006706971785,0.032705925039368054
P4HB,0.04220528929165957,-0.004274332583456347,0.06995690045723986,0.01670265709772847,-0.036575978765224296,-0.018945025955797716,0.11160379928903534,0.06291667818468917,-0.012459379967669021,-0.05879545644184459,-0.04574708890078125,-0.04182448622544893,0.04738669109703631,0.061172946092680425,-0.00950876399671604,-0.0026731922325542393,0.01952501955701134,0.008516739717858133,0.03365296327682831,-0.06773397988149474,-0.1226375958990958
ADCYAP1,-0.023138005557795445,,-0.0428051607551031,0.007492041323900131,0.01952595986967131,0.031584965545438534,-0.08061165326967858,0.01523807961319687,-0.03341628656126501,0.02033690992688971,-0.024658575197769324,,-0.07566724566271618,-0.009013903851014938,-0.03832172791024114,0.0050778695393708185,-0.03730487320536247,-0.07481368368008952,,0.09988432910555639,-0.04826374042380366
GREM1,0.02867906621761887,-0.028677700867996998,-0.021451331053926773,-0.011663592009339281,0.022243052655494804,0.0045236503921205545,-0.054917526575936716,-0.021164184423780017,0.08993011697144782,-0.08305976524602587,0.0006215662136406096,-0.060197807833181974,0.02294931013706339,-0.043798028748554305,0.06779460491409312,0.0218568960054052,0.026633221090120618,-0.04735835760293383,-0.058615285543849704,-0.033431765045292806,0.0678095436775738
EGF,-0.0372165255611512,-0.03530307631309874,0.006848791939918791,-0.04428178906488989,-0.03765669369288237,-0.021088079583782032,-0.02488068706402303,0.0037023179991931957,-0.021999777780334417,-0.025261032564277162,-0.03045841391088449,0.02592828017003014,-0.06661172583945318,-0.054974351410294754,-0.01794300234722484,-0.021769301748361072,-0.05052844081435679,0.06275251494229998,,0.08980817580329291,-0.002517109630441153
VEGFB,-0.05415008931927974,0.060706685952089695,0.07103760258778165,0.02949712001318651,-0.03168618081950392,-0.020502603425953028,0.09547916524456132,-0.035209318657105304,0.048653265784373456,0.0027015908483297236,0.0024562218440076266,0.13099758378029708,0.04648470526531476,-0.04026258602128189,-0.011455251507857726,0.006745703401047362,0.024324355057999597,0.023203777468586425,-0.07444716731260315,0.032369434761781196,-0.030612755957073436
FARP2,-0.005052422935281354,0.06906790929420197,-0.0015929982854358418,0.05985530055273176,-0.006049167774929284,0.03826877456868549,0.07427390512866294,0.014964482019825748,-0.03469810886907793,0.04159024012008355,-0.0073116513578391825,-0.03341475759038173,-0.019129427404191778,0.10604390229611942,0.0542816184916098,0.03834129876890486,0.03098148932131012,-0.013254869633433647,0.1255153351616303,0.011892951323057066,-0.044974341509999134
BMP3,,,,,,,,,-0.029879550740715036,0.2000490095445151,,,,,,,,,,,
IHH,,,,,,,,,0.02088076065806111,,,,,,-0.019210285284764997,-0.011507895643382919,,-0.014646429080550917,,,
LAMA2,0.02065054393803054,0.030625405825310214,-0.038765353215383075,-0.04695738584385733,-0.010185546722098314,-0.01771945223740491,0.07982345464677783,0.00941325511478241,0.0337802497614699,0.031034110483818572,0.014834357769657623,-0.04081208546681166,-0.039000734671369316,0.0329489520966845,0.016197945867277016,0.009204117920054745,-0.07976981532790209,-0.002976364423997753,0.14012168665860314,-0.06923016055091374,-0.03896403169205144
SERPINC1,,,,,,,,0.010590084434356531,,,,,,,,-0.0031606113394845726,,-0.014464085915197867,,,
NRG1,,-0.00196271006319487,0.0191289354365186,0.004258030010841364,0.01776080459606384,-0.05418465681781627,0.01639941936900526,0.02552989836175438,0.03278522269814475,0.10782113791485289,0.018795277694769276,0.0626769631200695,0.06458916304032403,-0.030878136991983288,-0.03092166372249106,-0.047018907364542964,,-0.05119832480684632,,0.05073471141682312,0.008765918695434976
SPINK1,,-0.04873121376152072,0.09619930988486605,,-0.036348905771648794,-0.046641357324946314,,,,,0.003665624923015989,,,-0.04152037920134829,0.025844438937737232,-0.005009975670851701,,-0.017779272257091507,,0.03473924480914617,-0.07958730309719332
EFEMP2,-0.04166636880506442,0.037017801302666985,0.010879124376580581,0.04687218720982165,6.951007878550816e-05,0.05141871227783375,0.15932615980331777,-0.016460714210466996,0.025723789549484025,-0.03641985201877375,0.0015776526390783943,-0.051933637755692506,-0.06647345412584356,-0.02199161163988507,-0.00638988509634511,0.0030437829434180803,0.010616622283394158,0.03513150542560089,0.06843040343113849,-0.013733904364895525,-0.03065442038899844
SELPLG,0.007387354110799741,-0.04781045495989052,-0.04962872115777034,0.015438736450789164,0.01784124692202688,0.021288572143348974,0.006933983273275815,0.033721697826917106,0.006360677437021036,-0.013374494976791131,0.07468901976075147,0.04004379325621347,-0.055873498662791586,0.006299914306482189,-0.04972993324633001,-0.03003015572863705,-0.06412969388582679,-0.002699224087777947,0.047533273428608636,0.045305540428754135,0.12550427703151004
GDF6,,-0.03362905141060757,0.055643008511376796,,0.01002583488375662,,-0.0008992473794552455,,,,,,,,0.012577632408217373,0.03213492886349124,,-0.024793721259288307,,,
HLA-E,-0.011130117068643018,-0.07345868495594396,-0.04608661955515566,-0.021667562893259433,-0.01359507323727144,0.05699767678180077,0.14047751345032256,0.031100848038674824,-0.010693719441055375,-0.10136359002269042,-0.022472881706679403,-0.08158133680536679,0.007973119793650984,0.03583563774913895,-0.016927806416583688,-0.02246644173577501,-0.011742307922730946,-0.03601980256744051,0.08134470130390341,-0.08141917464264668,-0.02218306260855758
PTN,-0.05397004633592302,0.06908431232418454,-0.020768519463635855,0.003047751529209414,0.10482502941352742,-0.03389595916843626,0.21433274417469264,0.02217329427438446,0.06427637266380153,-0.09561345466032352,-0.03490479286455126,0.01079139027959056,-0.04954559473748042,0.06959522627050088,0.01934183302339405,0.019127933306272094,0.009274056218152811,0.0015274812896675521,0.04749099623813448,0.14181362611637893,0.05330054515890049
CD274,-0.061941422474015434,-0.004076427991351163,0.00986175239721487,-0.02720172802815418,0.02285567284428586,-0.03101043192836582,0.11123986175003421,-0.004675215254526083,-0.011093889627443046,-0.032221185140932515,-0.027540450237061552,0.13751407577002903,0.006923510102200306,0.04614366481182441,-0.01002486182263725,0.024278222845997396,-0.04625601612007887,0.039387210975578534,-0.007326493320477487,-0.03503570168748418,-0.015833491367904882
FGF10,,,,,,,,,-0.007371951174672044,,,-0.05100065212900571,,,,,,,,,
CD14,0.0697574161965168,-0.02813383430721798,0.008837770970920387,0.015519734652034387,-0.035815700794169736,0.09131826873913662,0.09453169744347625,-0.02284579729631004,0.02824297584417624,-0.08650318047513604,0.011163094102946768,-0.0532637035446314,-0.1309653794160575,-0.014494743335527208,0.02927248150720042,-0.03198094779116705,-0.032792157868058266,0.016164512144471007,-0.015243212331699691,-0.01631074248782827,-0.058160502496184485
SFTPD,,-0.0020513540894650938,-0.0246068238856702,0.027646262911204495,,0.04368349391983375,,0.03018738621488353,0.04126816729860307,,-0.028294485571637062,-0.0576219683132383,-0.0565870937714756,0.019271023298600032,0.00040509482472076173,-0.00776730341359647,0.022844377147050593,-0.03912211134733726,0.1981399234193179,0.04502914130711615,0.09199172481768765
SLIT1,-0.0031508053922426026,0.024863895015086644,0.026044681909098283,-0.03624673308838047,0.042634294547954796,-0.05554175883051697,0.0651842245674104,0.033836080645989794,-0.07226451367748714,0.07226126305338917,0.009301021584336525,0.04556828766805493,-0.018753141699507165,0.08147563540890412,-0.02909064291386444,0.039214902781108535,0.048395214653390896,-0.001369434915652474,-0.017058849269935256,0.08022438726875483,0.06937247475158273
CNTF,0.006575706637133485,,,,-0.026815965619362274,-0.0056489397892365316,-0.03676580466595349,0.019466701399269343,-0.0017364453605316268,-0.03083840008402117,-0.019430394761005082,,,,,,-0.03740892720057469,-0.014826661042162083,,,
