,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ARF6,-0.02842755484184718,0.015897375924299798,0.06926826084021338,-0.02745695152675344,0.018025101997527118,0.019680445876932847,0.04943665173879242,0.05786816710517579,-0.02991311195157369,0.017016625679829166,0.08136478385708779,-0.03230127151595291,0.013066805555167767,0.02476277728482498,-0.03004126424722261,-0.007085753151326427,-0.03607438567899821,-0.010815389144810547,0.04434421753346725,0.06004889666096651,0.162988782776415
IL6,-0.012003704127235296,-0.002842921567822808,-0.03041132108210199,-0.05388358134011123,0.03856541950115938,0.08265703994195576,,-0.013246069069056043,-0.002975549029279629,-0.01755399185731051,0.06785871233760064,0.07133493428735362,-0.04122684878313312,,0.08632109437898476,0.08209915050668169,,-0.035378215634568166,0.021092994519544845,0.07638687415770086,
CALM1,-0.031843505920976185,-0.09854491606729841,-0.02143835260705207,0.07523757729534818,0.00011761363648621717,-0.02519136052382623,0.029242641551188973,-0.03546926021074048,-0.014811005445390895,0.009371016947114681,-0.025225351117242934,-0.05218784947588593,0.0462614373339908,0.07612343896380971,-0.027014071442397196,-0.015094182026933559,-0.08003274182709347,0.007687137362041587,0.10895484299993094,-0.04509483735924846,0.05269014221670912
VIP,-0.03287980624457236,0.0007951908479594671,-0.025600409812200974,0.05811146693718887,0.10965461737716345,0.015252190761535141,0.01057657184134598,-0.03060444696855752,,-0.013058274418871882,-0.00933590714793585,,,,,,,,-0.03015589730578704,0.008107161953492344,0.04528251301190053
NMB,0.013164887050329914,-0.04346715122331439,0.0042931663762807515,-0.020672655385792393,-0.03499747323267413,0.038095354231733033,0.034826897767391354,0.02596616460980962,0.0026392194749318893,0.005334967374908569,0.050657131474948325,0.06127261569310042,0.07902347397624679,-0.04105404962210809,0.03250734577337309,0.07402484689905822,-0.020368628773145166,0.06413911410820669,0.014501749090422737,-0.03967624357570452,-0.05598044598707857
CCL26,-0.00103352571896264,0.03895050678133014,-0.006525271241546118,0.005724052421810171,-0.01636881642381806,0.041783559370697054,,,-0.03584035783094314,0.051380750427350595,0.02619495906727771,-0.013945346628525715,-0.026978788166194395,0.03795302681736755,-0.0012311604238375781,0.029746490879307867,-0.02185090667053655,-0.03305423106164589,0.05678519963723784,0.09505934101423875,
FBLN1,-0.08814125076437326,0.054837193299041326,0.0039163597538537835,0.004409126073336705,-0.02808915930781241,0.00790598342072491,-0.04173968865661577,-0.0065946733561146635,-0.03597976037282482,-0.04245558157943422,-0.006655790241854371,-0.009011221183401051,-0.05077015341278089,-0.06452702241323605,-0.0094237077583452,0.07930739791953041,0.039363699180762345,-0.0021815775689692334,-0.017991067034203823,0.1092950385472346,-0.025368017056251895
SAA1,0.028202435041419165,0.021662479703916583,0.00825683063910548,-0.07786076563384427,,0.028399527407856725,-0.013741243638240778,-0.05305595055646723,0.009371920997317219,,0.020511471875717127,-0.006138212363467754,0.09021855541327059,-0.01729232840521602,0.030457165896197028,-0.027081174428776687,0.11381747467780987,-0.033079386163182144,-0.05638634243423285,-0.029697567796003996,
MICB,-0.044678390959499395,0.02008246212500294,0.015614170523235655,-0.006078406026772945,0.025526987567036148,0.0706569381610354,-0.021877222187746355,-0.017984203283490423,0.09872761504748505,0.02324764305245462,0.0602690098947914,-0.022044468948629988,-0.07323657857284652,-0.02417306636579883,0.031176828807663617,0.0011332686168776536,-0.03563363931008676,0.004554768495509689,0.03342494611909818,0.04508328876121119,-0.03370008055200794
MMP13,,0.01571510419034198,,,-0.015447532122619389,,,,0.013014660883622724,-0.011764959248221553,-0.049486810300283686,,0.08474035104562798,-0.023492791096368044,,,,,-0.026149707312290434,,
F13A1,0.08173271173080053,0.014329242685101428,-0.003019739713959602,0.02480933270006655,-0.020942583807551006,0.0038813185699715347,0.007697479758007898,0.004365858982959792,0.06551322754238277,0.03258175432878188,0.04664261299600615,0.019518818475219347,,0.06937973017113754,0.013154833265373742,-0.062175428430159115,0.006528911685867018,-0.08157840093208599,-0.03240567965457481,0.06383285894875124,0.05385190861398897
CXCL11,-0.009375613781710321,0.0039321857846253885,0.01214258761323679,0.10478593865362594,-0.02425764239137489,0.07815448147266528,-0.017542921710319553,-0.023603186770556662,,0.07916300837618356,,-0.06651063260290502,0.041473269641393515,,,,,,-0.011266137109463628,-0.0515604670913461,
COL5A2,0.04059761619687969,0.10507591130735389,-0.0294384608202746,-0.029964492034961085,0.019742086444569193,0.014115432568777229,0.05247286792879116,-0.030193807375003507,-0.08495503316190112,-0.01594148759196333,0.06389460728331046,-0.00711963974383691,0.0706470348399851,0.08560689758293871,0.004746897247630621,0.046199307178037025,0.012915832666011567,-0.0097349313028165,0.030019066523947518,0.11652431456185165,0.035115098658315275
EFNA5,0.03066419046899637,0.0253831335533318,0.013452568886096307,-0.01924059608107583,-0.011355947430952444,-0.03454745196149594,-0.016016842428856624,-0.013562644380099237,0.016744193452560945,-0.026923498631395478,0.13266415228408318,-0.05102727965468353,0.10037415869407162,-0.02313688593878455,0.025758604638058506,0.006036252467558106,-0.011108292899798283,-0.006105260143069603,0.10422773618388813,0.07078499385175381,0.07899983664484217
AREG,0.08184078618776117,-0.002670975490328276,0.043509743772804865,-0.05277526812601195,,0.05129614014291306,,-0.008980405056884468,0.01807284085017264,,,,,,0.05317001161684789,0.09303417980872643,-0.024919621534070922,-0.03536971160145501,0.04183113055406891,0.03366609748519293,
EDIL3,-0.002873403841866844,0.03565439650356929,-0.007616523101486465,0.09095589907114507,-0.018996942699804384,0.03595748628705568,-0.02860046142228246,-0.02461842824326383,-0.028486755161047983,-0.0029172691051347916,-0.09140898068969289,0.09005210978127323,0.0583890306053459,-0.012021352818266409,-0.01811813300878467,0.0853292515708883,0.026836414583933703,0.038149797909726085,0.03802238110930839,0.02614123491637998,-0.11851864079426097
CD86,0.011030381917255474,0.04585743099161748,-0.022143185326841112,0.004987575576033011,0.024741380082727596,0.00849305462117099,-0.051323470009070934,0.06572584329711972,0.07645930984000399,0.07829373059600492,0.08613468479949236,0.0724402083447157,0.04551067748828108,-0.03206031484803606,-0.01822147737402572,0.08312366186227622,-0.04461032245073434,-0.017023310171302382,0.04836610923637957,0.002776090102576155,-0.05353011765774152
AHSG,,,,0.13095390960923034,,,,,,,-0.03344365216146241,0.008739210338500248,,,,-0.007556035666832626,,,,,
WNT9B,0.008401548929943456,,-0.01487632735578125,,,-0.012328566084821505,0.029594491968791596,,,,,,,,,,,,,,
HRAS,-0.01943318818970857,-0.009114696591444775,0.0020888386876032846,-0.006173746961744168,0.012156296208957883,-0.00684574446397355,-0.03590841244542402,0.035987268786384516,0.03019191644745702,0.007701925443824533,0.10122520077168011,-0.013957879973770758,-0.004741734145987726,0.06406362534078061,-0.036945306651180676,-0.004572050714616194,0.01629665957706465,-0.06665287583959274,0.016449316383289017,-0.025544525194949725,0.013834729580493001
C1QTNF5,,,,,,,,,,,,0.10841178178968573,-0.010376245088723604,-0.023015404065569484,-0.0008481303981236668,0.0350398613061278,0.060658765381186266,-0.013595015027485184,0.07185078117982577,0.054529772071744836,
RLN1,,-0.017278058818707275,,,,,-0.019282126145520884,,,,,-0.029378305192133317,,,-0.03617192805894251,0.06716393910931553,-0.01748704517888891,,-0.020550985559819317,,
COL4A1,0.007068462403476871,0.06385807435569502,-0.006828047625761635,-0.002509342813984614,0.040023035798485505,0.03016904861128104,0.04026597608227182,-0.04148786007303232,0.07067842117575449,0.010471260378843146,0.006401127510345876,0.018966072694921572,-0.04902279210855807,0.023970081530747544,0.007694137994291658,0.01030119345131139,0.02578292985132043,-0.051478521053714095,0.028611030002133036,0.06539106565915465,-0.017538577531955226
CCL3,-0.029836507078433962,0.05643880081755575,-0.017461084146490936,-0.023047848364434756,-0.005057240844984153,0.038307029094602756,-0.04680356796417838,-0.004119408607159881,0.0438303563982826,0.013679285164366277,0.010274793208046848,-0.0004511940016495163,-0.03180941568069855,0.0256089206491204,0.010994092795606496,0.07905202596472231,0.04601378796561065,-0.056278071218053824,0.021599942399884685,0.02856236946850227,0.070870303753457
BGN,-0.03977799096224863,0.08093243741442108,-0.020806460331383593,0.010550345483554506,0.058465064269517746,0.08370094455052941,0.012837912583283668,-0.06599123154004079,-0.0982221750278935,-0.03749195790482066,0.016393006490065202,0.0658007052251484,0.017483740078931897,0.08419621319261854,-0.014615358640014817,0.021669719334924162,-0.008361364362056615,-0.0062026874123618,0.012925293794809268,0.05956510264230587,0.029839122359528937
RETN,,0.10711853227969996,-0.018355509029367664,-0.026722292129557696,,,0.010537024478810653,-0.014619421078289263,-0.01405044291073804,,0.14497044926505878,-0.03724621668875442,-0.056724299581660705,,0.03371682187678123,0.03279790478837867,,-0.017095143495621957,0.0004136375483422088,0.0277043436204078,
S100A9,0.01872337527696478,0.055686264824525926,-0.020320835386135962,-0.04286962327290818,-0.013248814019923384,-0.01629678051831288,-0.014493435176141654,0.008746691770337404,-0.0014308745844773287,0.050636761098190146,0.10272717241387035,-0.008884451415001073,0.13834837052454776,-0.034195415707225854,-0.004680632503225725,-0.023265135869961907,-0.040520548521323606,-0.05751471817759245,-0.056841773621620253,0.023839551703170987,-0.03663770426498808
HCRT,-0.050450500086685356,,-0.038484528836400154,-0.05645153542991726,0.01562356968001302,-0.014777271485068922,-0.021700882666639037,0.12977221591715687,,0.007255633691003495,0.06761082976838055,0.019919758269009293,0.009888023724798377,-0.0027014065919265923,-0.02764586127157389,-0.024653673443159562,-0.03260851953493789,0.021980069915930246,0.018002999067499414,-0.0035624350129272032,0.0768930489955377
FADD,0.03553900151888943,-0.02010098586638618,-0.009553136688500944,-0.01718071246747253,0.0103168840217301,-0.005207714418483286,-0.014976985674735474,0.010662433090207774,0.03284079227148752,0.03273803381284985,0.01226689685862692,0.0748999556585793,-0.11375403115405855,0.09577652815004929,0.04348689833069704,0.08037890925645902,0.041247630545304045,0.044547461536434504,0.03589202107562813,0.007753498432843019,0.013439161106260318
ACTR2,-0.0021574863343889173,0.013938958582837113,-0.00544669897428482,0.012070389034035846,0.020711709050874678,-0.020705822547564978,0.027058916754066926,0.009629381487104514,0.03898563333768776,-0.016147771367585082,-0.01074800212014287,-0.13675451162215518,0.03431377294672888,0.05809098480414439,-0.07857323625027332,-0.12860328566033488,-0.007831681462196986,-0.05724173496994929,-0.044708854150960264,0.008340206320383431,-0.053746315425515626
BMP2,0.06247893636374594,0.020806180910067473,-0.014432918015331673,-0.034240117336533656,-0.02851731718423359,-0.026133412000569702,0.02324276777922254,-0.028711527655565654,-0.056692743571947916,-0.004879368418621658,0.013849417521525924,-0.05606321325904792,-0.05613618751751923,-0.03749985696744729,5.0133119898065396e-05,0.08955236505247466,0.0032280863960963,0.035755547191724135,0.004810883137249396,-0.005482149810077317,-0.07266723762831187
PDYN,-0.056612826393289684,0.02615220869892631,-0.015624118318642473,0.08545928594722307,0.014414285488938092,-0.06837007333879074,0.008024697685684017,-0.05302670848643057,,0.04053858546111877,,,,,-0.01466493779831627,0.14628423442467112,,0.08064341266968442,,-0.07588820744333664,0.08101230115570963
CD55,-0.01871008774974321,0.045641360950857905,-0.004220894542511778,0.008229152595317432,-0.017843993247843307,-0.010970845720180877,0.03581887190879713,0.0041677197657037385,0.048211252941652016,-0.013982131832015535,-0.03945817528993065,-0.07425348383339389,0.01651153439864979,0.009257898534706042,-0.0023397283625156934,0.044110278160144345,-0.03515194852143192,-0.044565778392159236,0.014065007943136816,-0.009546965302900211,-0.09842841292222637
OSTN,,,0.008953728072512736,-0.01694357206224968,,-0.02283583354055007,-0.02024246922652054,,,,,,,,,,-0.0180511839925886,,,-0.007851012304409042,
PDX1,,,,,-0.006407534262622452,0.001194634872174564,,,,,,,,,0.051227339604532914,0.023511022503990467,,0.016882433987753527,,,
CD6,,-0.003565126408097311,-0.0018993130721233304,-0.021312995714620458,0.023792999399285544,-0.007907901040414141,-0.01677966592470173,0.12532844121710257,0.009023409260731077,-0.01554545100408306,-0.0020996704307591533,-0.033784755009217696,0.07895475291642047,-0.042085734159774735,0.024959264878523364,,0.06234603879594398,0.01567704373524511,0.010076122301417455,-0.0032752017784343627,
IL16,0.06364729141708224,-0.01069158139628157,-0.022624258768890033,0.0631178772644186,-0.004453934688512223,-0.0021391702158257103,0.047686202770150427,0.020355606668865326,-0.009241731578652499,0.02772682935841448,0.015588478793074187,0.03508772932942222,0.06906012343537768,0.08773209863156207,0.08774844836436337,0.03559893736972402,0.014855697645262806,0.0033840234247561915,0.02333202106751278,0.11462940294074936,-0.03694280214892709
LAMA5,0.027128453860643893,0.016596526145629273,-0.024779594662540188,-0.08945589050110672,0.04792435425582715,0.020706128903710798,-0.013131540620546039,0.013553746368619855,0.01814279746752967,0.002586906205862032,0.025503420650565746,-0.0022435330182893395,0.05963265867101983,0.08213818049251007,0.009826977768187011,0.022903770896320293,-0.016973411054171255,-0.09419388522129254,0.040464865659361665,0.04318339789662139,-0.06099600004934719
RGMB,-0.05629612467831251,0.026337615009984598,-0.008289634579712511,-0.01865959022320042,0.0223383805697128,-0.014006178292771601,-0.015083200825784987,-0.010575176977033827,0.061050023162974774,-0.0278766052248388,0.05566292302114548,-0.013584162643759709,-0.12653359269078376,-0.026777739187837164,-0.07390258303377326,-0.05411087825365579,-0.017546501576935193,0.04545747464233044,-0.010074331436878223,0.025760076433933504,0.0829101752675203
INSL5,,,0.06778733661672502,-0.015087429030493387,,-0.01888476494425301,-0.02098273314760288,,,,0.14077393948269465,,-0.021613959663342057,-0.026182034332135597,,,,,0.013485770438710722,,
IL12A,0.08179614417659124,0.013380238739941755,-0.05085715845681882,-0.024292502522464527,-0.02502695713841252,0.02849889068598041,-0.01574878763871884,-0.023603199751973874,,-0.02116149999146788,0.061078308635747994,0.024911957551653624,-0.07270006963282566,,0.057191477643048286,-0.03141612164204144,-0.02582099016973519,-0.027158258193930782,0.09291034621854205,0.07113404964797307,0.05647936241925336
S100A8,0.006174913691966382,0.044749297223455005,0.002992882514903409,-0.0741073550511859,-0.04431748234536263,0.027371130531278463,-0.021164252445241772,0.03700634294009376,0.028246382371101327,-0.012985813865739755,0.010172967540445136,0.020943158415095517,0.09261289336869676,-0.005283067795240892,0.03742824225799099,-0.01251129472546606,-0.008158820528540042,-0.03404196740914603,0.002908567793268106,-0.028908644902405925,-0.015118149618974874
TAC3,-0.04486667282483171,0.0017098279991414524,0.01491461210620065,0.10927132899026777,-0.024524026288485733,-0.014549821318765973,0.0009262096380653473,-0.058124926390626226,,-0.03359707576551176,,,,,0.06452505250847129,0.07058209159904413,,0.008034211816940395,0.04932957440496811,-0.005846296772209284,0.13017970125672765
TAC4,,-0.004759965764455033,-0.028719912624881567,,-0.01983583227414272,,,,,,,,-0.05732305781664463,-0.028939897811893506,,,,,,,
MFAP5,,0.07723667827943223,,,,,0.027999657100184656,0.08915532277564486,0.017477227123133262,,-0.03298878076169757,,-0.024926584725710185,-0.03198809932272729,-0.017278887838441427,0.01985009024866881,0.016397956330222195,0.015021565093399965,-0.006812385609543548,-0.006123127640754776,
CXCL16,0.013482213413676985,0.011989001874627463,0.0038361077284256606,-0.09711108186759032,-0.03961906960059775,0.011505853520571417,-0.00941554980495946,0.01937152196749878,-0.030807472069493233,0.08655268207125057,-0.05479377628427677,-0.07266911751280777,0.058698628717068116,-0.043077054897332594,0.030906263481692498,-0.023655359927697177,0.023252498692492497,-0.00022652833298338195,0.03761413420840117,-0.032943586191948496,-0.012835496924995209
AGRN,0.011472737449226332,0.04495488446201494,0.04370911081489218,-0.006526875200172977,-0.0008982649175702209,0.02536803310632658,0.003984293546743362,-0.02286760872402235,0.01603614335911173,-0.006948717365773012,0.04881489569147754,0.058642157825451714,-0.0189934494153153,0.09677075214143907,0.05414499419628164,0.037723286920775034,0.06247748267283092,-0.03948345509230563,0.07898204038257432,0.08516273769498985,0.08162328651438677
COL4A6,0.05433452204196964,-0.008413701319975394,-0.020305888557565398,0.014634725352817443,,-0.01897071426390256,0.024098828961307626,,,-0.01271806177841816,-0.020624690901680103,0.07905597198056821,-0.03353331154781413,-0.041481754702810396,0.0673691642291341,0.08916814848611294,-0.008790483741011525,-0.008197577365333063,0.0029527975313359514,-0.05015134858328583,
FST,-0.033119902914630954,0.06474579626206668,0.04775336153546835,0.0711015993950974,0.05554056081151577,-0.005025735094351365,-0.017874274441842947,-0.03442667862450436,-0.02699651526161834,,0.1619715963652468,0.01156129730792805,0.009309815018394776,-0.031758620503408004,0.014169935885435385,-0.00039019401232918066,-0.007896712737775561,-0.054488249707670286,0.041432647734789455,0.04905812750635377,
MEGF10,-0.06656879924998477,-0.050680886657711255,-0.033979069840624376,0.005366611431604497,-0.007687318705246599,0.08228944915071908,-0.004338908661190157,-0.0674757678355669,-0.022492721652053606,0.013609162659339818,0.018048322609549087,0.14911701534591537,0.08449841299934767,0.007233403286201578,0.09956380911580913,0.009325566064170303,-0.022851338318792835,0.0008493364469457829,0.0602845048039411,-0.022636128758721116,-0.01929306426253401
C1QB,-0.08488438646486761,0.0553965589204714,-0.013254002862353273,-0.010030572654087399,-0.041458492416649756,0.025691179390330623,-0.009561393097754832,0.015429571518757327,0.06712672786008933,0.01486199641948887,0.0349945275982956,-0.010711279330727776,-0.022761910247255806,-0.04057642048590945,0.005630575239875394,-0.031302103688734685,-0.06112802690953345,-0.053761565776111166,0.01301254631100961,0.008185576819183155,-0.01441945449492772
HLA-B,0.06973617584182182,0.06395094981328601,0.0014879801430066717,-0.08947977637235956,0.04020164242791717,0.06051514024391756,0.03452921529433412,0.025286002657095106,-0.02984261603968925,-0.0061063144471598324,0.05919199857482149,0.022174850283406468,0.009347670786242481,0.09968927920871265,0.03177824143064288,0.026194768683858432,-0.01807415264588811,-0.05699117133152305,0.0038924342915909282,0.013656875599716612,-0.08101817403496385
PDGFA,-0.027447018552558294,0.03692435112459312,-0.02921195199559969,-0.00934602699336173,0.02305323452042217,-0.017258526940244774,-0.04756618343588733,0.012087668308004331,-0.025543618860540122,-0.06470069074566524,-0.046201079043528014,0.03406633724168526,0.02818150801518707,-0.023295127541248996,-0.013836143012710692,-0.0712689789299815,0.07908795707447358,-0.0239056164068578,0.008920083565588544,-0.035370007522070736,0.016508618532744122
LAMA3,0.01466034947467502,0.0716073572214722,-0.018254911913836325,-0.001958600342192803,-0.03340614438033446,0.08555739216870607,-0.025723033685274108,-0.033934083605111395,0.03425075626122151,0.027019864456943116,,,-0.027485551405796678,0.1322520586835373,,-0.028996004617446624,0.02976368343644223,-0.02745685095553069,-0.01838330683035036,-0.010902149471194937,
DKK1,,-0.03245006291831065,,-0.06660811968718786,-0.01636881642381806,0.01596552832710479,0.0007151109801426321,-0.0013201248992698424,,,0.05473911643434555,-0.020758561640492203,0.1796919660952628,0.1197579529239758,0.072732822551586,0.11859659653285386,-0.018327145858144208,0.006093981610805941,0.019161308647955084,0.11253804904964444,-0.028591530358231355
INHBA,-0.05944358071138193,0.08258287740492497,0.02092911928607189,0.057685585996819756,0.07583475325467368,0.004388145013398244,0.0472076063320333,0.04746256014242009,-0.04406827222007815,0.02843282681723421,-0.036374937704769614,-0.05551511179404627,0.037664999347217225,0.04250619691210203,-0.02254104754601268,0.034685985713695314,0.11085092705109127,-0.018475981915383907,0.008374925021103973,0.01994743176454304,0.03523880816894972
LEP,,,,,,,,,,,,,,,,,,,-0.0014401539995051718,,
IL7,-0.024150402288673083,0.007069940359465644,0.03561148842509385,-0.029337917771933782,,-0.02334326806828549,-0.01117371060778275,-0.02526564177990714,-0.023045666167821142,0.07380315288790114,-0.033893095325561916,,0.06213296497935254,-0.028047103683883568,-0.01197704671795818,0.04305984135245378,0.03249631401615348,-0.012297602145039074,-0.0015216615312123201,0.03435467753514599,
FABP5,0.02563304755608967,0.06395494984358188,0.013130870554089668,0.017495619646790767,-0.03074192813102601,0.03800960105146822,0.058990983627049444,-0.03388046188426502,0.08085490711329882,0.021004951672798554,0.08598073565365334,0.044335192816471414,-0.0038000268977869288,-0.053519153788850186,-0.01943543454424788,0.015595244864424526,0.06403803428875599,-0.00019702061860607314,0.05462507844002819,-0.006141048481325977,0.0031136603387745074
CCL4,-0.08162726100479908,0.04220077840495696,-0.00832017749613883,-0.04220143066755787,-0.006262124557693799,0.045876211221340876,0.02354930920364102,0.021425136296485327,0.022616460950113635,0.06999452110456938,0.05451917178880136,0.053737654859640924,0.010794151285723549,-0.0026890967668651055,-0.01061942712660401,0.03166955194764376,0.007127895528293387,0.009644712087785647,0.02060801492251268,0.008921129540798708,-0.025095551084549424
FBN1,0.03222007072496125,0.08856449319523829,-0.00024705446471100863,0.025244715925779076,-0.014813808637054577,0.05805540852367991,0.0004932681454335883,-0.025084780772173108,-0.036782623795332245,0.04938558431166189,0.004799242492269777,0.004857687408567924,0.030881317902058513,0.08839529407468992,-0.00207000709626751,0.04803455274384894,0.03762576778573744,-0.017916352914866724,0.013619899341822398,0.11120333773364004,0.18777718570986857
TCTN1,0.03162196362085418,-0.017107948237340246,0.02729822764241379,-0.045735436430777356,0.0261801771887393,0.04358412826833367,0.023346902801391827,0.011794594090165218,0.04240272077176376,0.033832848109532444,0.08628071242821497,-0.009279656165375327,-0.032470125577912776,0.04961842830105644,0.0007259363861023985,0.05534162286089889,0.051719429730520135,0.025986246336439416,0.06567702354875098,0.01563389384113969,0.07192294299626044
NCR3LG1,,,,,,,,,,,,,,,-0.011530236849295076,0.012076952878168259,0.007393700492600055,-0.004128903428025595,,-0.029816411047618948,
BMP7,-0.018662911375060355,-0.038816894163218714,-0.0362729566953319,-0.01200040282700591,0.010400770876718493,0.010861324080208705,0.01933587875626389,-0.024396833386518605,-0.029859848654062764,-0.0023761367737459875,0.03036068991333545,0.18226170579583637,0.05608630004494094,0.01006139087873736,0.07700410901609755,-0.0024409740038841016,-0.04235237982003444,0.020175367464942043,0.03978844321513894,-0.013800972741534719,0.02700254795422045
NLGN2,-0.07611126729563343,-0.00489929290937442,0.010857526662743732,0.02496506773360185,0.029970929406075014,-0.023256836631454853,-0.03300175206432327,-0.023697446271028853,-0.03741930229367168,0.053903419445046175,-0.06544143431730393,0.08257620241603998,-0.03736249761352037,0.007793915867477679,0.1011015437006764,0.005070976142205092,0.006110945756342879,0.01198450192781988,0.018022082054801165,-0.00899268848613581,-0.002167379843882553
CCL25,,0.03573291387173904,-0.025325142586963188,,,,,,,0.002847918899432335,0.006695823900038139,0.08898430407054345,,,0.05493446598866505,0.06587120065273623,,0.07831359867789627,0.022434266884762123,0.003052973192035629,
NPNT,0.020979967229246724,0.041635024306754136,-0.022023197954060606,-0.058874632976695644,0.014939551427060683,-0.03784415428780571,-0.021316649437502257,0.04650495843300842,0.032411918078010346,-0.024107950803588477,0.05397898353340758,-0.0015970506364547017,-0.004612511850996584,0.06405309647675994,0.053073808715068234,-0.025071537618480338,0.015084574155103093,-0.01801274917959071,0.03403125969459792,0.04119968286169532,0.0019812003295973787
KITLG,-0.007464214986285472,-0.0059504616702362075,-0.02705486168685681,-0.0015430994989198085,0.013702667697016084,0.007571269882598648,0.0059263192416865425,-0.04438337822276038,0.031605420259900346,-0.02204415430887716,-0.009533165830386136,0.02628346611365757,0.04731092249746575,-0.0021964506156997815,0.019218192815520875,0.04620521793913628,0.01078451611616744,-0.003084770089967125,0.02679073676733651,0.02504365491408223,0.12537292777500028
MADCAM1,0.002859235386763138,-0.03166858189216155,0.008020066241362143,0.06747149713292781,0.021806117485201768,-0.020703128627524627,0.052890893257984704,0.03315317220988042,,0.04089682807226882,0.018561577694918036,0.030029443485154714,-0.033155928746816464,-0.04099076322810634,0.07227549643224992,0.07579883577245364,0.05413360593019841,0.03557688994692041,0.018006556465328206,0.03125774539823661,
F12,-0.05531777177830627,-0.011640962717056546,-0.05238048109708221,0.07210292477116109,0.017280435941680963,-0.008257695568309497,-0.003152924783414219,0.017594284292460172,0.013985939437974524,0.02032595158688996,-0.012524401812836202,0.04312718630761665,-0.11679047198051416,0.045462161772441737,0.05516695642984064,0.04224432099619259,-0.03875810877573941,0.009320311445116386,0.036462222312363894,0.006669351757430764,-0.010163478749076305
S100B,-0.017962415567319378,-0.015750987992012487,-0.013545184606617106,0.052681934950180906,0.028487521151851714,0.061651867226091527,-0.01780270424473925,0.05386526957328599,0.08211026571292829,-0.005659180980166121,-0.05850616407928819,0.08495098704583015,-0.02689751120403756,-0.09853919263944111,0.11903064729602142,0.08781316316239832,-0.05283901631131569,0.04758856041402565,0.08064395441889435,-0.04157000936787531,-0.08372197366723533
IL27,,-0.01202599634102403,-0.013395385870752397,-0.016548104456711326,,-0.013192238671444157,,,,,-0.03206173506956584,0.0034213469477931383,,,,-0.041293373560613696,,-0.007507743448059981,0.07745185082071462,0.05314340102628423,
CD99,0.06593901007511051,0.10756577470521626,0.021604022423375745,-0.08074313442686669,-0.036704600440403294,-0.0005829808582804919,0.016575910136678005,0.04909765613885334,0.04499300370210079,0.005703736743805639,0.14099832369248377,-0.045890747486796384,-0.03153695503551545,0.04793569397194739,0.1014162169113787,0.08357507532766498,-0.03234147977248686,0.05627138356198633,0.07038563565071934,0.03572617901160348,-0.053003853213953546
PDGFB,-0.0027421627993597895,0.05136286177849884,-0.00365162408949123,0.010736794825972016,0.03540515451923173,0.038690264640558615,0.009211503520489089,0.06913265331585697,0.022540035221326495,0.042849026823166145,0.0017400133806950461,0.10053042572094135,0.0346597647045982,-0.015267566119505962,0.04269710626969237,0.06969875265459359,0.03932947431025401,-0.0001662845825759924,0.06382713338963293,0.05221587288881335,0.04399132932065282
CLEC2D,0.046750663477499114,0.04247892645435987,0.05191032060095883,-0.05918822779561541,0.007068460024614554,0.00376308084390748,-0.03274206651564026,0.13300646960598483,0.06675651355652357,-0.024949846833834194,0.041281787298290615,-0.035515048866451494,0.05386299254550026,0.0631177682770103,0.0789958773954325,0.13739219425566718,0.04740945208950509,-0.06605327447198797,0.03888864659560601,0.06418818504123384,-0.007325937564049084
F8,0.06772327812722845,-0.0038194506447512835,-0.00874180181295534,0.03117602471447518,0.01140863433449319,-0.014463919258355185,-0.0017759676839002043,-0.001010203702983088,0.008008459254329593,0.05752481293508812,0.0491014594836457,0.011228450918918382,0.023840472606256536,-0.0443546800149506,0.04065515749097407,0.1336924648033594,0.08000278249899369,0.012765573665476874,0.0596327056935101,0.007632344120418973,-0.0065040366803103735
C3,0.05676512343924531,0.05406980997646661,-0.022888899294173298,0.0032894979574843324,-0.08690056707234489,-0.001544158529157022,0.028253282347424472,-0.004527311039488564,0.011642436351244212,0.031801115224542,-0.029658062184045545,-0.002427574092639074,0.009452854221548077,0.016808779067854142,-0.07326832445151368,-0.06632681901245312,-0.05868779755277788,-0.013108165930672272,-0.004126383064048718,-0.010854266739597015,-0.07108487365864243
DLK2,-0.012881229054135915,0.015908038874069164,-0.02286579876430243,-0.027364112500420933,0.06473645133657255,-0.02940637253176312,-0.02324643936475898,-0.01833368823422893,0.003721354256569532,-0.020224112627551326,-0.029630005521949564,0.012248582360053167,0.020944314422541896,-0.0022224333424042996,0.08785037155601448,0.10854519830784463,0.07614647208125246,-0.01959286774164374,-0.023226763315629825,-0.008674213906516076,-0.04490832685331877
TSLP,0.0018390367053762774,0.008819247111073653,-0.028709927958544743,0.005251022264941011,0.016346616825069923,0.017901706773654984,0.0277630438665123,-0.025265653283504715,0.028741793096464564,0.0014515177285188612,0.04885487660274589,-0.02606546730170608,,,-0.05749921886176573,0.08625076791869324,0.024966056474048096,-0.04030860776290376,-0.05652162593343844,0.0421483593078932,0.05918709680090831
