,MGH258,UKF243,UKF248,UKF259,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
GNRH1,-0.03407814383340968,-0.028592037394688064,0.012853178500788641,-0.0027121793589977416,0.022603698870778968,-0.013718886062159024,0.03724356295320491,-0.021106238463578824,-0.043128303107534696,-0.0012294087002708428,-0.01604571791323962,-0.04222925721393572,-0.014366580029770277,0.0016264745499456755,0.020409817794418847,0.17830039566967387
FGF8,,,,,,,,,,,,,-0.02246941351216557,,,
RIMS1,-0.028336359364065918,-0.03852280563509229,0.07373097257367128,-0.02776508042202068,-0.04692570617260878,-0.05920747313197001,0.003647408489867815,,-0.03908194479655145,,0.031041752411819817,0.026580016658634638,0.0669623075458732,-0.00134470663656041,-0.04743837297919191,-0.09154622892365352
FGF14,0.07174022955263354,0.07196225655885584,0.01880947741617287,0.01941561451638814,0.013175332267403802,0.028149561174472718,0.06852820557398653,,0.06651688494813356,0.035314170334364584,0.034405061034595376,-0.06985495582434155,-0.027284516123039858,0.006205684959771296,0.03410508389653021,0.020048529084397703
IGF1,0.04812178813416807,-0.041258520145860116,-0.025476619912884073,-0.036278249470584716,-0.00969221124415479,0.05110453207297375,-0.06648629135697164,0.07387812268007393,0.025061878635394885,0.023206008027159997,0.08690145044753497,0.045160314337593314,0.020262929528762304,0.02874589096054867,0.04014644929670631,-0.001725562886200089
TNFSF10,0.007898582676864168,-0.0016994532645754447,-0.00779324672420767,-0.004287278000833604,0.021263191261945306,-0.011226931681001532,-0.016756868726288027,-0.05118097663024611,0.1506698222441103,0.005677469557728426,0.06937252592835999,-0.008520767987255706,0.01757822129885982,0.06949483426861992,0.03949210672674002,0.05216841022639182
GDF5,0.15074416501546128,-0.017877524699364038,0.10454636652721437,,-0.02228613278032276,,0.12622338142239078,-0.023141698521792705,,,,-0.03192396123782396,-0.022782184688272547,-0.006984255282170496,0.024109667743313617,0.022776324700020178
CHAD,,,,,,,,,,,,,-0.008358969792941099,0.019645650232272674,,
RGMA,-0.05955738168718456,0.09147995175213224,-0.025382408207027477,0.028465546525174114,0.05987400428181688,0.04825100658609569,0.006574301770784474,0.04437631464220757,-0.06057244423750625,0.00833997777349947,0.06835462236039071,0.09520058500144069,0.03471189260838245,-0.004833597483118133,0.011545693850594016,0.028441848287351013
WNT16,-0.006366874177988084,0.03361059682057781,-0.03002722541682011,-0.01297232120715428,-0.03618698954638491,0.013966972874288119,-0.026348038814686094,-0.03701162869085932,,,,,,-0.019600695094146952,0.0655639422917238,0.024090095343427355
CX3CL1,0.06571145775942365,-0.018113607563675048,0.0400542972966139,-0.018783661220286504,-0.019414408262836504,0.05588568156128215,0.005017230069619008,0.09737430933076902,0.06713910356434726,0.10401050007842795,-0.16851240272529905,0.1062088827973872,-0.006838729289708197,0.03188031125184639,0.05952502489836202,0.03507187061435145
FGF1,-0.0342111521767933,0.017359424378205677,0.0026215395343417414,0.02359138736674713,-0.006927168818017997,-0.015782237890877425,-0.042249171989471736,-0.025513406204908117,0.006922142271739272,0.05743326780464324,0.04060922828058736,-0.1487512080735541,-0.007583419986676561,0.00616811252352368,0.028736307784015844,-0.029565961184901124
ALOX5AP,-0.07617258242868138,0.010621181496244568,-0.05028037768448982,-0.0050755671990726165,0.029646394386767208,0.0019237057482064997,0.006208074759281836,0.10502480679535889,0.16575839090721323,-0.09498190622618154,-0.0038830288413917963,-0.04517301055245458,-0.002304925917572753,0.030786004562502942,0.0016001010610627372,0.018641513222038678
IL1RN,0.027996213217695798,0.009226467110893472,-0.04766882535003951,0.03401032712888281,-0.01284334949568098,-0.02949385858585047,0.027033029939454504,-0.035068813675890334,,-0.016120432456099128,0.026284709415731456,-0.043745934754451064,-0.008789887005164313,,0.027282730076524212,0.020723071429845412
PCSK9,,,,,,,,-0.023724460689565567,,,,,-0.01726000116486572,,,
NPW,,-0.011372406219219018,,0.11460627124218786,,-0.02222464914009011,,-0.017758785008062116,-0.03571669912710254,-0.04822959654663341,0.04241172131445301,0.012608869902980328,-0.029681431578248527,0.0457866291728743,0.0466670997450326,0.006085269776722013
CXCL9,0.012466466078954717,-0.0323644823684214,-0.020605656917392946,-0.03743366855289601,-0.015533291261126899,-0.036725690176137235,0.043895051050489985,0.08064163453030058,0.04111905607368179,,-0.016646251626572024,-0.007420627289390751,,0.03177373270955675,0.05507169445603389,-0.03215078387352054
ANGPTL4,0.027909139845080748,-0.011787188214788587,-0.05356723393494524,0.002673093029661679,0.008156509597151475,-0.003387699641685303,-0.07676953588883657,-0.026748391187930546,0.018980656343841364,0.049818736599608726,0.09649087869973406,0.017857348008506864,-0.039604261898092616,0.06319420923922833,0.011863728830589068,0.04452897833115547
CCL11,,,,,,,,-0.017907112335677877,,,,,,,,
UCN2,,,,-0.012434484294796506,-0.013609670219123349,-0.025101920055463856,,-0.022845399126612747,,-0.020285012422835303,,,0.025732414814515735,,,
OBP2A,,,,,,,,0.038024316656157985,0.07839865184575827,0.17660079532640108,,,,,0.028273271966118257,
COL4A3,,-0.03403079633384174,0.09637538831521154,0.00016206177556179303,,0.0014785398327665327,,,,,,,0.047127056265176465,-0.036820912633187354,-0.009223914239267009,-0.008159433777489088
NRG3,0.13828949970632182,-0.03457194904661818,0.005920226973213352,0.019112241183249005,-0.02145216561000906,0.030045055146821806,0.0028559849949130398,,-0.06498736921505774,,-0.012106466482682666,-0.03588118763930172,0.0774097289711674,0.07700780157182605,0.0575597750575144,0.06569751724789774
IL23A,,-0.009515411859225352,-0.023129598850718913,-0.019563100844377717,-0.01664926057342472,,,,0.0658195659893577,-0.007440559891740517,0.020640612996101333,,0.10629757504622893,,0.009460355734752915,-0.030723721052288825
COLQ,-0.010416400862061631,-0.030228050854116888,0.025898897443948313,-0.03418066226244331,0.006139388680207875,-0.0231948034595266,0.04649744645395613,0.12178289039294121,-0.01768514720365711,0.012648661953686425,-0.008905502827005885,-0.020460369182986902,0.04153581945616193,0.0303700416809257,-0.008638346105353401,0.05216517786125889
SCGB1A1,,,,,,,,,,,,,0.03397050792550531,,,
TNFSF12,-0.009656402966271167,0.01637207576420923,0.00025982231491678784,-0.022571390986126937,0.053317845949909806,-0.00894480350578714,-0.06956945628867268,-0.021098649853834486,0.006977830975151074,-0.022044382346475155,-0.007578847759296523,0.014994517770356429,-0.01276264310443248,-0.00045949397233548556,0.05510029269714341,0.0077281596427324056
DKK2,,0.03550191367405125,-0.024227147953829423,-0.012617801355249808,0.023849511103641266,0.10818035536592417,0.019047275367361245,0.06933408830732948,,,,-0.02777077424538187,,,0.07399861855635953,-0.03879616191043696
FYN,0.027681630272771113,-0.006800943947925103,-0.010489379189170275,0.0343358308359503,0.1196026272691368,0.017160325693816834,-0.07380116787942562,0.06901831393453936,0.000615630657157568,0.03574184375612997,-0.005264424054774089,0.06509737352886887,0.040600013245246314,0.028455409572524504,0.018928604396408564,0.003970745745382272
ACE,-0.014803391872040139,0.03697901388592688,-0.013336638134076801,-0.015721695647664447,0.02159024249653335,0.013168852891034862,0.038773840714510587,0.03126881312343823,0.08482404439316768,0.04518188123062618,-0.02728896192121795,0.08084575346898411,-0.01960528187800197,-0.03747386432099828,0.06167462450646869,0.04527272577621015
IL18,0.0022500851009499795,-0.08938939174617849,0.06077661310309224,-0.028560483659619666,0.07537072990915793,0.03594834126527275,0.02543075076551981,0.014519112576001062,0.021519525013697555,-0.07448997464555114,-0.06609901652949314,0.08215302991860186,0.03593601221174085,-0.0005876432673877332,0.016788099170337478,-0.010970727266416047
PPBP,,,,,,,,-0.013386548020252135,,,,,-0.02043191561812792,-0.025203014770473153,,-0.025650278645572008
CCL27,-0.0009206278543173494,0.03919391349297374,-0.015340650482663473,0.043702914779827275,0.054723765175305944,-0.03600374208278868,-0.021511579159614394,,-0.007086696736000519,0.038387828101351926,-0.013092892577212292,-0.02029883682659018,0.00917141499906523,-0.027058746130755307,0.038839143495942675,0.01791629488078806
SERPING1,0.0984883803277477,0.003207974592628138,-0.005873064196833972,-0.0022704569893957716,0.09013535630169912,0.07725080114534927,0.0058924984897805385,0.10840591430444965,0.028330706323961004,-0.1243366441887679,0.04199605793162231,0.014853251033050617,-0.10772425486726976,-0.008246553077343753,-0.044057705026707465,0.0540850567671518
AZGP1,-0.03688095265326005,0.03164096973732161,0.05763067957331709,0.01542628753551446,0.06457478778965514,0.010355945789945389,0.00991069832046171,,0.03200855755081579,0.12059810494641306,,-0.0003668811706398893,0.0029604679602114954,0.0035800134699640147,-0.00479810757466563,-0.004695176415931714
INHA,0.09474744744576112,0.04529785205523499,-0.004664558161873127,0.0767920649077794,-0.03263347940305578,-0.019327979576492092,-0.011992654026611585,-0.024632515041490662,,0.041195939758030216,-0.02225964789456129,-0.040666824432410105,0.018535169758809793,-0.021890683837640996,0.06280130352598419,0.03206095834224345
SEMA3G,-0.03407814738078354,0.10141083246318708,0.0027529698061748544,-0.02344219405697426,0.08547249587550299,0.09540901714029752,0.02207999793639733,-0.019743302390460255,-0.04061381711875457,0.039044674999561345,0.04419609981663304,-0.035820878102525607,,-0.020195836271031622,0.06954055123917885,0.03126857290100462
COL6A1,0.07001359263423698,0.01754403835432888,-0.05548515016405871,-0.025343943428941244,0.07866060581406537,-0.03879453848448191,-0.022141414788037952,-0.09551627220615998,0.102436425014297,-0.06681883451769628,0.049429417335288744,0.025601651715149897,-0.03578905350385361,-0.08540135326714904,0.010378179595325296,0.09409923925906097
FGF17,,0.030033847847309864,-0.003427421774821557,-0.023339332594151725,-0.0002594633995664032,0.057564320138330856,-0.01400350298573273,-0.015207332929436585,,,,,-0.04428851169672969,,-0.02744790449875042,0.013766235095991331
TNFSF8,0.013401197505963011,0.016277934691151442,,-0.015862005546701093,-0.012843349605400574,-0.020551052652443575,,,-0.037766157835849135,-0.05051803355015379,,,-0.018906942773199504,-0.01960070271430544,0.09520343484743646,-0.028884300084881555
FGF20,-0.03246879315118387,,-0.03044512253211762,-0.0018361798954462645,0.016538055257916184,0.06785762028059393,0.003239570590814102,,-0.026649647509514415,,0.0959408373793353,-0.0273241829079806,-0.001647068153163136,0.0006791633173099021,0.07913493281907347,-0.021381975505440624
ICAM3,0.03265026772149127,0.03772855941115954,0.06127824676996993,-0.04311065576590893,0.030899223764235102,0.00890940804394305,0.04778722273796552,0.067902576696262,0.04058740017010098,0.00860538915588446,0.00628504559942619,0.09136097735465705,0.0013516423537468258,-0.06528906132384314,0.05113287482897159,0.004640262955736979
LAMA4,0.07095569843782194,0.062327334460759665,0.00845487154759801,-0.0352938479081092,0.072866245482641,0.03424672161923221,-0.011717823453855533,0.05475723347580606,0.06330236249822498,0.031949877707244896,-0.01685644988830722,0.04780272971635306,0.022794699924752145,0.03193369882788102,0.06893329757168391,0.12598989390819007
INHBE,,0.017294226349290297,,,,,,-0.017609315636609998,,,,,,,,
DLL4,0.005439313590580788,-0.02214877712897357,0.04956513482833146,-0.044615072806669064,0.02953607319620232,-0.007859754261389452,0.021346408278473523,0.05144844512605706,0.10607809712970594,0.027731124600251483,0.009355730505280553,0.10226305039544449,-0.03477195702377023,0.005370472614118496,0.07519167887927442,0.09898196904475018
SEMA3A,-0.020368746170101933,0.009423490597147392,0.0036760456970744643,0.003241150386665277,0.023622567635477924,-0.01185974404881684,0.04316655946338036,0.025093229661087166,0.12224387720049053,-0.0755399782936188,,,-0.03828407722330127,0.001551912645053606,0.0072371181123003486,0.00934110047557667
RLN2,,,,0.10799856976510212,-0.016494110878463693,-0.020933813349202406,-0.022754296424449445,,,-0.0029925681285452193,,,,-0.0010057489752687513,0.0072174996293866665,-0.025119732212583398
C5,0.033173597328703786,0.0411261136968432,-8.658984333280545e-05,-0.0012581383303230007,0.03582963618592091,0.04176486401145216,-0.0362591557913489,0.012051359511563699,-0.017680808887529917,0.06343955416969037,-0.03706478441646076,0.04172284373756823,0.0385125308497971,0.031076568253256078,0.014831241291057012,0.010888057422909467
COMP,,,,,,,,-0.02080084991455816,,,,,,-0.02347236708437699,-0.0064494502978070375,
EDN2,,-0.02310633240802393,-0.017332503538678195,,0.13832239151353262,0.018937797839595524,,0.013364641214023336,,,,,,,,
C1QA,-0.10503667664742272,-0.05997909897906756,-0.02605719295806276,-0.005180260837754607,0.06014773897936278,0.005425426980237134,-0.008452044432002724,0.087178079689033,0.04926025715047249,-0.1400832000752093,0.06687852419421528,-0.05859763938274722,-0.022168994520170168,-0.003919182001093072,0.004372838585867778,0.06520272660771187
UTS2B,-0.02067975556195342,0.13653843273829305,-0.018547732624919842,0.05764153164777463,,-0.018095030502668173,,,,,0.051702606849682094,,,,-0.03375280512785061,
COL9A3,-0.03421677870657423,0.015255620407307687,-0.03254488772889179,-0.015150525140092274,0.04410925628442259,-0.03394881315205924,-0.022667810800258294,0.12375491654742932,-0.0356893294457732,0.011872086014430662,-0.05104373235598798,-0.002484737556096933,0.018974430075180286,0.06500242508299406,0.03236580371239251,0.006094232076719941
DLK1,,,,-0.026643262793610553,,-0.002169355432960247,,-0.022182202002913234,0.09378639232520136,0.03279874105899925,,,,,,-0.026300663137495794
HGF,-0.05295772733604648,-0.03506416151819669,0.005428596936651118,0.01000810041657933,0.03727145515678911,0.05486675378964369,0.029436805711310365,0.022076158177415317,-0.028015228820828474,-0.01710380396003308,0.012412479137375731,-0.030736639607623958,-0.013897809483350858,0.005208612782555822,-0.02975195868224943,-0.0062745894156431255
GIP,,,,,,,,-0.018489601676934725,,,,,,,,
P4HB,0.013577828390563138,-0.028348339490677412,0.0128091419954866,0.05063848916993976,0.04832773906889575,-0.030855873085824995,-0.01434612644895277,-0.026596324771224873,0.0011217381751636112,-0.11346758239308974,0.0891021568692641,-0.010445992067405352,-0.09189044079515883,0.03995451622652401,0.04196149997675054,0.060335302409996384
ADCYAP1,-0.022745151698594333,,0.0420766939864448,-0.032321505769995436,0.05265208931206037,0.04818229229325139,-0.021442138667119522,,0.21103887953904205,,0.012624593557380845,-0.030731286710445657,0.007933773793622303,-0.0002340859897003645,-0.030390646454021442,0.0156472967912261
GREM1,-0.06717368527610248,-0.018372678767054115,-0.02438031688207173,-0.013835775684785123,-0.03944282342655678,-0.0028082885088185293,0.023004004753838875,-0.05528495851741294,0.10742180668663281,-0.059023680714107574,-0.02681466246698703,-0.05294014189218035,-0.003039640246735806,0.024390650215423606,0.08657275004989065,0.00832266948250341
EGF,-0.04196706738002211,0.04565655403145059,0.048729336616138416,0.060198586042144064,0.003658553921009149,-0.030815600864881956,-0.025261040470838967,0.110994055222979,-0.027980573814542338,0.023780315387173807,-0.06132386971246365,-0.039052996857302034,-0.016479386206153787,0.029774444881144658,0.08493292745524712,0.10941087237407857
VEGFB,0.016716072434750782,-0.02806838367793843,0.003657840626242542,0.02367050182319365,0.004004797883244289,-0.04798028003115563,-0.014861640510646873,-0.0617664751170277,-0.1188584788126943,-0.006657389500046214,0.006724495846792124,0.015040114322101386,-0.05257298088303948,0.031968463278478375,-0.01978163983225147,0.045647634889082696
FARP2,-0.0039962197102574515,-0.019635569010098542,0.03458439773526555,-0.018973514579760462,0.026627911537271367,0.020930757740134268,0.03865022712106316,0.04494650245445535,-0.04719999959895993,0.006837147497081702,-0.05162703479573745,0.04372436172225696,0.042477292045455375,0.03738927055463728,0.04907485377414994,0.062063213935792116
BMP3,,,,,,,-0.019282614623411375,,,,,,,,,
IHH,,,,,,,,,,,,,0.06334418436858323,,,
LAMA2,0.01628323806662361,0.09521831445904558,0.03565652925413252,-0.02792418575261956,0.011329667427201033,-0.06258745503597943,-0.06283940027425353,0.05688498401853896,0.02929532565627473,0.018892043922130394,0.03434664065096973,0.08422266356972483,0.0298285093260024,0.01423772397770331,0.015243909491147609,0.06099485098535643
SERPINC1,,,,,,-0.019360047990526843,,,,,,,0.008044080964027903,,,
NRG1,,-0.03179350031384948,-0.021000080299071116,-0.017013485740280842,-0.02828800513057962,-0.013810165179358952,0.03171063852569682,-0.03619163520771259,0.1332728771209522,-0.03737091814628377,-0.0553526959885267,-0.03050859582856693,-0.03559336640230121,,-0.04654279297884008,0.032265935489584154
SPINK1,,-0.016683226551593364,-0.04521086248743373,-0.0316865017983969,,,,-0.023724454168524374,,,,-0.029495486474454248,0.024818786533359328,,0.02881965743627744,0.01427879884367266
EFEMP2,0.011332964257570157,0.07582795896147478,0.050748558680307324,0.023734997323851245,0.09039066616803108,-0.01730370560438122,-0.020140696959100327,0.02959122290223066,0.0381398802849381,0.03636838289461814,-0.0027680963364087115,0.05888014891704383,-0.017004541250300022,-0.029204038721847972,-0.014312680855134404,0.1389776672237623
SELPLG,-0.0007291967336051666,0.11053353240762864,0.00276585413599132,-0.00767069671477105,0.01963915412202563,0.023626274954800373,-0.044038390221435034,0.012571777057244474,0.007743120472555868,-0.006391032148428799,-0.05021355817696159,0.07433589205029145,-0.055398723144849324,-0.04658610121705761,0.08141509168905207,-0.04073513515028266
GDF6,,-0.021544814964484817,-0.005464510108782936,-0.01793278304790285,0.029465508523018148,,,,,,,,0.015570403516449248,,,
HLA-E,-0.017016631121210414,0.04191958097569022,0.026705416233126375,-0.048924470782584856,0.05763291243655422,0.012382644109541563,-0.029745129947042287,0.05411932447419325,-0.03512733842660698,-0.1782640676680481,-0.02624039197841406,-0.004404874971099706,-0.027395016713613198,0.05487692627504602,0.025642714794806343,0.07443170790086193
PTN,0.059069730867638455,0.06311830799005369,0.022397951529185747,-0.026029602697200015,0.0328568835943129,-0.06972088031343755,-0.0940767341413381,-0.030698659280653476,0.06559079538964067,-0.010082714324617194,-0.029753760154676893,0.04491024918686005,-0.00212521121364646,-0.05877332357787546,-0.008140584266943711,0.05720474005147362
CD274,0.009599425494429893,0.05727692747838896,0.007824859658190785,-0.036046304875773406,0.005001961503292211,0.010157881934638433,-0.015989396988465757,0.052886457792146985,0.057071310537299864,0.025646109183126025,-0.015606670339439497,0.04424152856191114,-0.05381959644824989,0.028688268503317987,0.047803333216498885,0.012727014317134237
FGF10,,,,,,,,,,0.009854753293850604,,,,,,
CD14,-0.011103755125065576,-0.01637859552749804,-0.029627170424823407,-0.015245622435409101,0.02306937517315545,-0.02135185689778738,-0.028482847355895947,0.07462400998007081,0.027640916653029014,-0.1823711144264569,0.059879596712122195,-0.010652276782375274,-0.01140724719009945,0.044561947321816765,0.012252403897477502,0.07159788086610455
SFTPD,,-0.023357426416902676,0.03254799497404285,,,-0.033228869150464475,,,-0.035365376663440355,-0.0645191737170752,0.018826684444055795,0.01977581780474265,0.012937762725253448,-0.003424490564140251,0.05541069394770024,0.011401036536252277
SLIT1,0.016458306157755842,-0.011890519049976664,0.05607126485036924,-0.016120712524707974,0.034513108591072546,-0.01322074984877993,-0.0005743491708680432,0.030363926434284653,-0.05185508623109735,-0.04357447350908048,-0.0036698936934272605,0.07474022730128935,-0.0037782727501268483,0.009680893199699482,0.015237625749211803,0.01436457211773088
CNTF,-0.02667315868339724,,,-0.012617800058136886,-0.01725703078434904,-0.01650285991431808,-0.030838409736267794,,,,,,,-0.020195844240436474,,
BST1,0.03949430324282852,-0.021056617979553226,0.04592153452177543,-0.013427617496146665,0.07747800554184509,-0.023919340602612194,0.050689104933782626,0.003812986789567467,0.004696052778033417,-0.0016051787542581775,-0.05706252041030305,0.002096662216587359,0.006702068974893868,0.01171238602996198,0.03723339442642926,0.02024660872190779
AGTRAP,0.006719400894409939,-0.05335745944758177,-0.005396676560002074,-0.0033915570691100097,0.04518112032710266,0.001243934354662939,-0.03506555488231836,0.01642740004177954,-0.018426794238693287,-0.08802860556807651,-0.02754255459502247,0.09094546923919275,-0.004168406051953541,0.0866801142720623,-0.052745855785327214,0.08278506500786867
LAMC1,0.0045433365916667376,0.08611610462386161,-0.00839632146404251,-0.0001275798049275177,0.024280239100720535,-0.017523490007013223,0.10014229005401207,0.12646759069723879,0.05736100280179564,-0.02163530144030691,-0.012078589496302033,0.05058020629788138,-0.014489867306826623,-0.052073981532713344,0.020694933937403962,0.13162859496639318
COL6A3,0.03475173593525551,0.03299972891878786,0.04034572235021338,-0.051666174771309754,0.11826703765662006,-0.025704964082902158,0.006835777688530639,-0.13130092087845607,0.060649696283028035,0.0914355980535946,-0.09088952602323745,0.0439073985989531,-0.05788408104822338,-0.007905766286590262,0.05743297118367221,0.10610491683451859
FN1,0.014036155279001384,-0.03417248171949922,-0.05076597337799848,-0.03749283468993773,0.045659458143236055,0.01570648611196855,0.0061134797155286075,-0.10609506921448625,0.05114693497574586,0.018733965629452166,0.0014899444655924955,0.06893648682682967,-0.021318938354509463,0.026246862312355845,0.030828924155011764,0.06920726627505501
MIF,-0.04958273947149148,-0.008676133152388719,0.00712591188065284,0.04912704013791269,0.017500231620856933,-0.061708848279855705,0.01138107281783292,-0.07204110236760554,0.008352686219226519,0.03363538585836384,0.02111612744982868,0.03147349550782165,0.021494254652533382,0.039392067366421195,0.017895476370600596,-0.038145338626078926
JAG1,0.04689815730593786,0.01635701430267958,0.07142814865113038,0.01846089574716316,0.013286103636039517,-0.009009273276650943,0.018037686023402725,0.028023546972560116,-0.000547770710565683,-0.07937698829958544,-0.088031299591734,0.03350731440734955,-0.032674999174474334,-0.005448618259961081,0.0023772999067467365,0.031075391098999455
NID2,0.03059288616109465,0.019598704077524676,0.005197128313253408,-0.05262893468628364,0.054406685525032646,-0.043440142929419515,-0.03921310856331,0.04124118047827556,0.02131507878256543,0.06599679862132997,0.052130994484379,0.06250651484088757,-0.07084721972748995,0.025237986590216848,0.010016739950244411,0.08574582145215288
EFNB1,-0.029563719029856803,0.1006737829388096,-0.027162045587066336,-0.009123998656013205,0.05370257247861713,-0.029830243273811053,0.008536896571594147,0.0034892416960664186,0.04949607452161612,-0.09308300996644077,-0.12006402633539173,0.02397895405031915,0.039223637741306466,-0.03977047948334913,0.11333933488066382,0.05123869968916242
COL4A2,0.02944375548079427,0.044491523136426556,-0.0179990620122756,-0.012304083389029557,0.06348304354279594,-0.03480063025736511,0.026879306284392702,0.05870694706127578,0.061454097401232186,-0.020706442391600258,-0.05329821678900707,0.05042111890457419,-0.07009166860279373,-0.011088547535490498,0.040408790702277264,0.11603377794951156
SPP1,-0.06268906997406462,-0.040110874165576016,-0.041055272154869926,0.03194138687061909,0.06772059447222119,-0.019109842422939,-0.047023373175600014,-0.0656223975741993,0.19829570161069415,-0.1426132940243573,0.06088308431114255,-0.14068486728701532,-0.03472368655380974,-0.05075818393463939,-0.08951496944105551,0.01532191494142668
PODXL2,-0.03284366814949659,0.014709412299705866,0.11177695630701052,0.05099248351216606,0.010204087943779647,-0.030015686057910596,-0.010909089867809361,-0.012588991988180366,0.032798865124090144,0.08256530539494579,-0.08133914520047321,0.013721878767960407,0.0073972288174350065,0.030540711326337094,0.054551299320136165,-0.041078126283528436
FGF9,0.014131217426263777,-0.03819163302185383,0.06378802034797142,-0.007901443389336077,-0.030161682066705664,0.0416806596622518,-0.014132611166498908,,,,,,0.06155093551753921,,0.024617698910660755,0.0060490228601069625
ITIH2,0.006377590889721403,-0.01708490531217331,0.016326246979348032,0.00047083492471200933,-0.016803097410172,,0.025758205613750813,,,,-0.098770521888489,0.008911189198744564,-0.03712096241453264,0.08890126178476501,0.019112269685001328,0.14072636200135863
ADAM10,-0.03013151559131149,-0.03435387833740971,0.001756598047186435,0.04657844508264221,0.008949343598404777,-0.043173993962898165,0.03106309665443378,0.04376935048172878,0.02808950665914114,-0.06892684335668742,-0.1067626084443837,-0.007314733410981682,-0.007186458289095067,0.00047357202194845164,0.011108435304972722,0.035107472245845046
CFH,-0.017692675302324955,0.01913222439506806,-0.004649016215392173,-0.018901666642990273,0.07683171610016093,0.008972983507539481,0.002010131656356835,0.05297025930252846,0.08962810524866677,-0.000780645488460156,0.024436489127996817,0.11839309116991119,-0.0242475455674916,0.03960261866426258,0.041281596637819794,0.061332315124216684
COL4A5,-0.056382952801092664,0.06058156779654373,0.04158959567107679,-0.03957635563331842,0.009638243088333087,-0.01711453530318999,-0.08354854062727192,0.016818638872080748,0.05646284044293655,-0.09009770240015344,0.05547682657755823,-0.07830182755682188,0.025204022280099683,-0.026617924728782466,-0.0004440469502267766,-0.07324960691091266
LTBP3,0.03923322365933796,-0.013540761647633683,0.004657696524539087,0.04582367021025151,0.048951864493250175,0.029303608279987636,-0.0695614015023482,0.030559814947049103,0.021650426275495127,-0.07936385862777502,-0.011039371192430507,0.0687646111619053,-0.010961301389274997,-0.03018948827690679,-0.03920710226594138,0.022086008607726536
GNB3,0.03893128429005042,0.07864602331665006,-0.024331011799852344,0.0671834231339802,0.0722993783253759,-0.007657218015632829,0.11698738091368205,-0.014355466205067337,0.0448408523333149,-0.02854508617131445,-0.01263045858629198,0.005094611081628695,0.045564358637467134,0.03802523564456185,0.06521483883283047,0.0015254768767104094
COL6A2,-0.003841905109933594,-0.022531603960213187,-0.027911194935021366,-0.028071170860158506,0.0568093634852562,-0.0190254575840641,0.006158029242867209,-0.09522804111485399,0.055742701622819434,-0.040688564536717514,-0.02301290380085479,0.0022475067977303287,-0.06862937640421676,0.028375425826346737,0.018091647891700795,0.15226024663644924
GDF9,-0.008209077386167156,0.03460360186723993,-0.03323735660034631,-0.043131292278491044,0.06398076881809356,-0.04782842444434663,,-0.019470968735300492,-0.036065144218686326,0.05737878374901762,-0.01111550152442212,0.09209188023282884,-0.0077854779913861935,-0.029649219879486065,0.04159812987817625,-0.0012362398091638443
NCAM1,-0.017593877346124068,-0.00018408321618593168,0.04447047340425598,0.032261411091900456,-0.07496859301220707,0.043764216586563105,-0.018947512396350622,-0.05292118995254178,-0.07721735271622444,-0.007733420603695518,0.09605054827836543,-0.05734239940829238,0.0043651657690384925,-4.21190930410251e-06,-0.029042421097420026,-0.06826978537668346
APOC2,-0.02407283201275283,-0.04828255620203474,0.004032476908632472,0.003745081684979322,0.004698866898630123,0.04280987532954947,0.008041172835410537,-0.00792614890704795,0.03810797280736099,0.05138458915068998,-0.014253690589856276,0.06367838744492008,-0.007463781424479865,-0.03459927781745323,0.08500168255444598,-0.030004757936322696
BST2,0.05031642934828737,0.06321115412234125,0.04874281159628955,0.006785562045362946,0.06591487318953343,0.023822052994828626,0.01768914333485892,0.10467259104974677,0.04971977613609714,0.015744893906875737,-0.001468955412584637,0.05940876273591635,-0.023905553100713257,0.014890696076142684,0.07080113023693402,0.05752547424810497
COL5A1,-0.014745087998503305,-0.038367152840904965,-0.02985355343989629,0.00696312850267007,0.06102842522591881,-0.03763557552973726,-0.00808022871084539,-0.09281466677988603,-0.0030054357474962523,-0.06259725212265164,0.04111262225902848,0.05343627755952627,-0.03592526200736422,-0.0036577431948478564,0.05004336560768193,0.08256798837187034
CALM3,0.07082992820499807,-0.027856653455229505,0.06192775122048246,-0.003645758058175912,-0.04198082048503429,-0.0016176214073495507,0.030167461177156983,0.027107331945566564,-0.01896771030278229,-0.01732298434484228,0.03566436905069784,0.006548457886403384,0.028440239946956568,-0.08605611470683883,0.06868078800128438,-0.08616967255527838
THBS2,0.0019451693401934037,0.07151363565380017,-0.004018734887376194,0.004075854866999456,0.02024271489495677,0.017164795665125375,-0.03281611571102708,-0.12322422771544454,-0.049863529397452026,0.045445146763630734,-0.06506031368365581,-0.062368649402508046,-0.0033372901354840165,-0.0404471046076043,0.005165235452397405,0.07022514352610651
SERPINE2,0.07853308534570592,-0.05853694681090182,0.008438955107367335,0.04166035409844872,0.0033896166408544414,0.03896717238080422,0.05653104221933949,-0.03872182907727787,0.047190561675431855,-0.030786601508545147,-0.02354815541526919,0.08772348643037187,-0.03529197917574642,0.048658356896787845,0.028762043926527592,-0.01354342669687098
