,UKF243,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CXCL12,-0.009873678417695772,0.022598789516962366,0.027361507900210504,-0.06848622613134597,0.0066252107376623915,0.019482144663671003,0.020269663783635546,-0.007544178612288535,0.011232733974228517,-0.05589733429726384,-0.08754937279093887,0.009132212862338429,-0.0021851018807423897,-0.018036814941816713,-0.01987396244611272,0.012069663782412907,-0.06103377607264995
GNRH1,0.0535290190689202,0.059653900450654496,-0.024508987636760824,0.057001538112565704,0.021147492731322555,0.019828364379596473,-0.03565929698596864,-0.01626616469185701,-0.037202467723192335,0.09687304840045412,2.110179374536996e-05,0.027236348852763544,-0.02695523591125386,0.044879871244607954,-0.005882301162940675,-0.0449738368314022,
FGF8,,,,,,,,,,,-0.04786599065062735,0.006561077048248538,,0.01343672495037203,,,
RIMS1,-0.020457715941323434,0.11476625172128743,0.0371649112990032,-0.015451810615432363,-0.035030035667788624,-0.03347237306021958,0.009960797981500359,0.025167640084536456,0.012931002136853578,0.0339165917557492,-0.004080572957726508,-0.02955995033263385,0.05874998777453576,-0.007628996434376064,-0.0014156970061494072,-0.035454068344471595,0.03047327162061235
FGF14,0.03474736808130926,-0.045618746865410925,0.034294184297063685,-0.03165177027816582,-0.0018889122110231035,-0.0042653334865168,0.02163089419132246,0.01337376701208844,0.046934720462735745,0.03631669426631075,-0.06320959870707621,0.019760553339971416,-0.004625805215414685,0.05301916419881138,0.03230146940112246,0.02110365148330563,0.02808733652105166
IGF1,0.01658468628940141,-0.0029126326988639624,0.020843431880937482,-0.04000326912322573,0.05406838218450922,0.019000010518057577,-0.04002717416189047,0.03866927035336095,-0.01704092762759538,0.03697956044227346,-0.10079219161724778,0.012195441436404112,0.06730896354331632,-0.026930809565334307,-0.00595827774392444,-0.005651698946854816,-0.023398503977370325
TNFSF10,0.029806526370663604,0.046309177766232106,-0.03689119741016049,-0.011896774381530981,0.013762971766894361,0.032163303277387374,-0.05579012351073424,0.07335538057485953,0.01309253303160362,0.06876929309612609,-0.08820257089418347,0.01925773483300263,-0.026354394751467582,0.006553465033242137,0.04622122249913757,0.04151764244578076,0.022566162576917945
GDF5,0.009873331499776712,-0.027580632109805665,,,,-0.013892247038505714,,-0.013893145210535153,,-0.02771703713220331,-0.0022032909897572277,-0.03877562487584275,0.005611728203603159,-0.03590812872143829,-0.05056329054766596,0.052383198359375174,
CHAD,,,,-0.027597095287797416,,,,,,,-0.00676383917124807,-0.03225192720777978,-0.029970369619898758,-0.026385903895444835,,,0.08215166737794954
RGMA,-0.04160654064155289,0.008181196865945262,0.02444818957998041,-0.0857652516764809,0.019931151512846853,0.08100748267399444,-0.0005826118321726134,0.05628853078952399,0.03340352396970003,0.019802510077924513,-0.10666076289207681,-0.015138034058150871,0.0015048124714598982,-0.054529587673397065,-0.03298892140264261,0.0326979351557026,-0.027354402615869484
WNT16,-0.046684156613361456,-0.012789376114844136,-0.013790706141580629,-0.0020609520099542093,-0.012213061072684548,0.04287595079810825,0.038000457746564104,,,,,,-0.024758716836141153,0.04135675003719116,0.021969244979795893,-0.009781831014866597,
CX3CL1,-0.024692608229126816,0.023454319521067305,-0.019402412307377624,-0.0859848652622268,0.016025136457796862,-0.02227442188444667,0.025909185138045,-0.013370989004833793,0.041422432574051246,0.06189501816139448,-0.1061984167654348,0.0006645114582553926,-0.009472831399632488,0.01800553068618632,0.021813386267560332,-0.029628791077003818,0.056704118125637665
FGF1,0.008657109748170995,0.009972365639223128,0.0037733218969035563,-0.03681408413661112,-0.03252780672171722,-0.021670540592543006,-0.04456895443990737,0.009211635842435895,0.01588270064347898,-0.10391338138594192,-0.005600765333679209,-0.04641061163333995,-0.028998505293068563,-0.056434719153436064,-0.027017326327204508,-0.07215155201721232,-0.08384591802039582
ALOX5AP,0.05717675985872845,0.0070850694209662,-0.014152495895913811,-0.004653215929996555,-0.03230596571561,0.06191979964764557,-0.010639237258015705,0.10549321868810517,0.009623645851650344,-0.05878261083724975,-0.022046693856227113,-0.009248708351447654,0.02199827381402391,0.020601394162802978,0.02835853982995929,0.07732536825823474,0.07042049374065051
IL1RN,-0.025379561270222912,0.05244625446553389,0.11552829460809466,0.04876193738696346,0.04840293308862039,0.007541814796138843,0.040017035137298235,-0.014920808485349314,,-0.001430455889795617,0.15045158590106356,-0.009130954546280275,,0.018255456504593454,0.07823619462441947,0.05131903901539212,
PCSK9,,,,,,,,,,,0.005365505576092708,-0.029976861424430432,,-0.0057104112464998235,,,
FGF23,,,,,,,,,,,,,,,,,0.09374279716213277
NPW,-0.028013522970640976,,,0.12054200551216224,-0.017438428439396927,,0.003931155062854884,-0.01661853203564181,0.020900996486307215,-0.024551150222501053,0.018872903447679123,-0.004686682272775282,0.009032261982839742,0.012443212683031118,0.011180730845329386,0.036536126736868985,-0.027342994392761454
CXCL9,-0.052090330819843975,0.0845083742972723,-0.021848526485592254,,0.0055438648280006905,-0.01954521680299626,0.06809434979950826,,-0.0382244707429789,-0.03612669032148384,,,-0.032435491804089556,,-0.023673932985694018,-0.06486811410323803,
ANGPTL4,0.03044125633732942,0.05782461813805726,-0.004795364110998211,0.110680898378376,0.06020017794660351,-0.019951791905164985,0.09469928531553111,0.017397862266134934,-0.06237157405362434,0.02270772959429523,0.1650284339992327,0.062433339903713816,-0.010855577910313918,0.071293664013137,0.03442319347296381,0.10634611601699262,0.0792946665719336
UCN2,,,,0.029704899202908207,0.0838643722660462,0.005109106832661199,-0.0011717429053759287,,,,-0.038980485037534596,0.007956880283449874,,-0.025931795728326736,,,
OBP2A,,,,,,,,,-0.02895011864116284,,,,,,-0.006730967347806867,,
COL4A3,-0.05477224751853844,-0.036150203425057814,-0.03360582327867119,-0.04931124653732998,0.03187326043311832,,0.006633188678263405,-0.018816957411462984,,,,-0.006534891417292216,0.04295692413031682,0.04730709795960566,0.020258270862530292,-0.0006454648769318765,
NRG3,-0.02165000456125728,0.0490375920954504,-0.003183075477116185,-0.02527001918141478,0.01851420318734074,-0.02009517575696138,-0.032877904776518294,-0.010821459695357423,-0.056058094834155164,-0.04339399824212189,-0.02422668852828079,-0.03041331135386776,0.03067330810531502,-0.03734638920092156,0.05894844319230647,-0.020448724389530087,0.0012492983479415183
IL23A,-0.024094591876860857,-0.017427504471285892,-0.018395302833227486,-0.028396661099488043,-0.004002628870267162,0.0891908423451317,,0.03680608105356818,0.0007931455921937603,,-0.011868750674037448,0.1746710374842396,,,-0.006389421531447779,0.03728464151802203,
COLQ,-0.00883038388166353,0.029115485672302245,-0.003390374398390138,0.05477447835675439,-0.04557961526881512,0.12109401692410965,0.03152184226599208,0.0006427789739737775,-0.033148646205994996,0.04212635943369857,-0.012718363404909696,0.010061042389735604,-0.00861535602865284,-0.04925050780773428,0.06736662286045213,0.06411061431754149,-0.039160938822489784
SCGB1A1,,,-0.01399425289307036,,,,,,,,,-0.016370596841628945,,0.03083842096370796,,,
TNFSF12,0.04117491205997051,-0.04505068116604952,0.03884096362746684,-0.06627462143906421,-0.030402950489988253,0.03998598725313369,0.0062543444906244935,0.005140280742201004,-0.049751821604427086,-0.007181992210776584,-0.010707890359736592,-0.05683808047799241,0.0017467875364981502,-0.022431430806835285,-0.01726722373098456,0.0016906651397407414,0.03959920423846846
DKK2,-0.03301878111802169,0.013738432406575705,0.003614450560092788,,0.08015522522673088,-0.030498151357390684,-0.024699311445887544,,,-0.024111155104314098,0.020548108593504255,,,-0.030562132318564465,-0.0243290096510587,0.00288621335936972,
FYN,-0.07218784372932846,-0.06968686366103062,0.013420094522468564,-0.14934865114443557,-0.03308746288600926,0.0818256442407997,0.016180118405503572,-0.01580491432731289,-0.05397876501468632,0.05492809550144067,-0.08014477906250426,-0.07364685396131009,-0.018597716901814148,0.031744722572201275,0.052661043334176164,-0.03763271882129804,0.06894901352104636
ACE,0.026522491220599863,0.014691514753985927,0.03792648467886231,-0.05420060386522226,-0.018883820120245105,0.15924950539864263,-0.05429663154070259,0.05442369268963609,0.04204025939116523,0.021055624939870666,-0.09693773726322519,-0.034223437177393935,-0.08006081065609488,0.008082887219662169,-0.04409905749001246,-0.045444595521649096,-0.03626740637211214
IL18,0.05002668272544944,-0.015041853678801793,-0.004748859770511709,-0.037200581628692414,2.256685537350167e-05,0.10012929329436618,-0.03174533434920789,0.043983593307332224,-0.048001230398933115,0.012825341420916597,-0.0640389834932863,-0.07229201311813854,0.06968249907311057,-0.06428546777124029,-0.003904885483889085,-0.04221471571380196,0.02610632921963377
PPBP,,,,,,,,,,,0.020547795740767007,0.012910171702821337,0.0004940890759155581,,,-0.03675117262413202,
CCL27,-0.030763725983738163,-0.019547497131377798,,0.03928115299245877,-0.028487835408733765,0.0039046307810639987,-0.026684115028974876,-0.0118663285518208,-0.026640003923913157,0.021169480169471604,-0.05592473948902676,0.026666403775431585,0.011141431967272127,-0.04958122774327853,-0.04316259442863981,0.030191846677827365,
SERPING1,-0.07874237134061762,0.016030646287029722,0.0067201508599773994,-0.03963346364684829,-0.010017938786991526,0.10371790136207729,0.04519706166612855,-0.0014636572766343905,0.029969931957320305,0.04128678535557788,-0.03224335989233928,-0.024048429757616212,0.040640269933219994,-0.028544215160677823,0.09221331920657738,0.07925798707607926,-0.02675518722658408
AZGP1,-0.03859885124058264,0.011764027120166389,-0.044042369862712365,-0.03521787625583099,0.0036551193699725314,0.002094001814168659,0.02937215850818492,0.004306480694522658,0.01592145356129959,0.06770058482679096,0.07230100048390861,0.005028925286009527,-0.04287533750764574,0.029061245567473446,0.05729382817802829,0.031321226312886655,0.051111695331668115
INHA,-0.005459043714383496,-0.03749194152179378,-0.02144462209400651,0.00309487843914017,-0.007596386802158826,-0.004181529543586249,-0.017437953933699457,-0.02005282745916872,,-0.03530777006164335,-0.03982974943334992,-0.040685621719470016,-0.02765132766375666,0.04648526672287193,0.002184478565217829,0.054140854860275055,-0.024676108340521904
SEMA3G,-0.05023868577968769,0.07228355206654183,-0.01585950102935099,,-0.02279596300259143,0.013079983288023846,-0.023279683270940668,-0.021233765298461982,-0.056251707565805144,0.11012859188560298,,,0.015069777602000387,-0.006158444167327869,0.08482906074855781,-0.03460006779622674,
OXT,,,,,,,,,,,,,,-0.005953405869692891,,,
COL6A1,0.02958083510946026,0.021146714739591913,-0.01247386044112891,0.037127438661336436,0.05933264898514348,0.06013493631835266,-0.033458400067252154,-0.017987339521882112,-0.040468313670653316,-0.007465650433849688,0.06653169293123769,0.03705106036549158,0.019369405136918028,-0.02267550927949221,-0.03456394726442115,0.05380955039630586,0.09611663331499731
FGF17,-0.03636914777942493,-0.049626947578344315,0.027105547531098614,-0.03386812129929252,-0.022695937122113003,0.035197254250746664,-0.027125958992504855,-0.01975492291554352,,,0.023716130144134533,-0.04758447527988585,,-0.05532646469891257,-0.0017749150581065252,0.0714656202741954,-0.026699060149694163
TNFSF8,-0.027497965582388286,,-0.013584245858622253,,0.05809428586986171,0.12641219168722098,-0.019723431478422915,,-0.03257708202462773,,0.013155898441581689,-0.006792186100489615,-0.024758726461582767,-0.023642351941093917,-0.02022032004126478,0.006071977770574504,
FGF20,,0.017505751337927214,-0.011667930698587285,,0.021532824550571907,0.092259017228341,0.05420288092915525,-0.01816693158840966,0.010103367318611976,-0.02372341535643452,-0.027877856519433027,-0.04216978769133056,-0.04045368708855177,-0.007158148030137898,-0.016755553785563267,0.09138668870393443,
ICAM3,0.00617921361369689,0.004796330547676532,0.009984825739666121,0.014671264392411447,0.0001747449123307138,0.030204951292484957,-0.021099614312044664,0.05520638615002959,-0.0564326926214136,0.02726516900371214,-0.052659226269201755,-0.04343248932831723,0.006094728527715837,0.011967633003918142,0.06205361909920433,0.041662006027505805,0.15856222580569024
LAMA4,0.02451173497742442,-0.06364873417550206,-0.023410411657824967,-0.06889723539884642,0.026669313065216554,0.08904036861536495,-0.007206998037205407,0.07553477405462601,-0.05375162656600013,0.02230394572912342,-0.03890676351863174,-0.05936609336518486,-0.038842008764312,0.019966369379908623,-0.04618747930137548,0.018871910771835945,0.09209495484335689
INHBE,-0.015218361860637648,,,,,,,,,,,,,,,,
DLL4,-0.049170203313840456,-0.0015974114950208361,-0.03332620872494248,0.03668284737471598,0.040504371090496455,0.1305193153213564,-0.04545952223240864,0.045039645274049106,-0.0682995801664233,-0.0018007399475834696,-0.058500321831350365,-0.01432084080431352,-0.06602829050479414,-0.053736776874382754,0.010455298621153276,-0.02889549031120407,-0.03916084114158143
SEMA3A,-0.024307499389638266,-0.04194404127652378,-0.02557435605597589,0.015382214826468744,-0.0035599884342295248,-0.0376411763362676,-0.025912661104809585,0.04057416318534278,-0.012064503761241515,,0.0030516888000150953,0.043947190347976464,-0.06838353661735155,0.048282473819500064,-0.014840511736995151,0.0197927796255321,-0.06268704139481482
RLN2,,,0.007364719081260451,-0.005413982510125356,-0.015566533188745835,0.09251633222001564,-0.02009077783789315,0.07889595350569735,,,0.02772345829036435,,-0.002712184797539339,-0.02593179286879918,0.04634797106585327,-0.03599101700113461,
C5,-0.013402741636284302,0.0260071442145256,0.013154339441788931,-0.02032696979858599,0.0033098273750104767,0.06316128931151178,0.019260739037529593,0.05285792821771361,0.04371412715684976,0.05595558263998641,-0.06166820780132675,0.03376839714602065,-0.017230793674302476,0.025153297966959955,-0.025114655519578467,0.13568140749953783,0.10847546403245832
COMP,,,,,,,,,,,,,0.11512663546748025,,0.06550481044928194,,
EDN2,-0.020213368151623085,-0.022085573462793814,,,,0.04654892576723304,-0.002149345276561615,-0.018101385723489433,,,,,,,,,
C1QA,0.054537558640976036,0.032977536591690684,0.007756173566274991,-0.15274818610643015,0.01672096070115323,0.06291177586149951,-0.07411935434469565,0.028911708901800205,-0.03509319907672261,0.0071859165933332025,-0.08383102494664185,-0.040113494763862924,0.025541768955391828,-0.018152433982251682,0.03451712067816508,0.009008792373397873,-0.01388062072366779
UTS2B,-0.02957067248891289,-0.02363405324232603,-0.01659487420614111,,0.06010938788692832,,-0.017366316959774433,,,,,,,,-0.036902245925395434,,
COL9A3,-0.05347134925939867,-0.002432384144983553,0.01442473455923111,-0.08505877174891509,-0.01599973447234721,0.08266498248877414,-0.027748019714128186,-0.03466608952284905,0.09488662474358625,0.03841376181595569,-0.034838418521194646,-0.035441632425859515,-0.03299345319234279,0.021660248143763917,-0.014618548405960196,-0.009411800232016935,0.011408427241718455
DLK1,,,,,0.1501590096760177,,0.0014577932485425869,,0.0013182114316799677,,,,,,,-0.08604357905802418,
HGF,0.017810884925532098,-0.001096432318307186,-0.0062925195565999795,0.01139617229714897,-0.04377236544687863,0.0003567931216552944,0.04281262152121167,0.09005688275410895,0.039453429874124105,0.02921920185491715,0.04072882492327318,-0.009119454314131097,0.017955811756184256,-0.009033262219970112,0.06178441766659662,-0.040090436092918645,0.00896177539996219
P4HB,0.01204947056811224,0.05497273592090205,0.007783254639273795,0.1372671088524828,0.005207487560514871,0.05225413929545667,-0.010137772164757173,0.004636870728620842,-0.008409315279401267,-0.022852872983891534,0.10225769540066361,0.02666302117207174,0.017551633736605423,0.09565487829657665,0.037028776884374615,0.09677501629602478,0.056650502163115006
ADCYAP1,,-0.00866385402771875,0.011266853843852469,-0.03609148554116471,-0.0010834577301836914,0.01990954138374786,-0.03330263222503213,0.028293175691228818,-0.019459383634199905,-0.02668153267472982,-0.04992513337683032,-0.014161391848593741,0.05157309282980609,-0.029088303857873518,0.04068923626948348,-0.04478598769458426,0.1676248657748725
GREM1,0.1052677406567331,-0.031066099501644802,0.010523547405255558,,-0.013454364802883352,-0.041318919795942585,0.013846997260212636,-0.04861850842358483,-0.05229862096263335,-0.018372548742155652,0.008631924746999477,-0.04011686117989422,-0.03883041507947864,0.031198057453397227,0.01957780984453143,-0.07309312221241523,-0.039993773022905875
EGF,-0.02847600605345977,0.0119694169428421,0.001639127875405947,,0.03878306739956637,0.1055730236660059,0.020825467340362957,-0.012508869649712859,0.03845162578052447,-0.033906611900504924,0.06760946448681303,-0.028621103321077656,-0.014549404916637022,-0.009397477384018364,-0.02568158015372281,0.006635109256028293,-0.03576642478272569
VEGFB,0.01584540955140059,-0.0007994127826374236,-0.0333051929210027,0.07023274431624577,0.015082433086678832,0.021626585718874655,-0.054569713981539154,-0.06445280473310419,0.06938857995972618,-0.04413564572864001,0.0860334247691214,0.05054150345420558,0.12208780109141144,0.015205819095758832,-0.04855779208884168,0.033977664684167685,-0.054161031995126487
FARP2,-0.06145728441245352,-0.01953345284341802,0.048320927913673914,0.003982948352404151,0.06936816219646712,0.10124099508579579,0.005843383136162843,-0.0075535587695098666,0.03551134768471536,-0.07193668530404712,-0.05671842548742495,0.012384841836358029,0.03589333062879173,-0.03642523918872503,0.027935832730770344,0.04454562032192012,0.1470771948911996
IHH,,,,,,,,,,,0.035128836665096454,-0.01122093353860153,,-0.025616570446051395,,,
LAMA2,0.021820781498767206,-0.006008176130319953,-0.019026472969410402,0.0008005891678981785,-0.00953582416073823,0.023834660180434678,-0.0571356832700504,0.014010161524368101,-0.08950959565014467,-0.06194223842231001,-0.034140489357105876,-0.001754101137809616,0.005988455399239076,0.013352712436181465,0.007494987531725627,0.014309795166943863,0.005144047513561573
SERPINC1,,,,,,,0.03986306011525517,,,,,-0.02862110559794953,,-0.025297652673334694,,,
NRG1,0.04257743418126775,0.030843076003984227,-0.024178489801053183,-0.023209911094821442,-0.027223425255453893,-0.014112460453735034,0.023311689164409576,-0.004520937049732574,-0.023758965588818553,0.049090906393595125,-0.002219126432217307,0.13302023308683428,,0.011223498692382388,0.045087440563313826,0.06634910036390017,
SPINK1,0.017341051013775883,0.06277179475292682,,-0.006089884207538026,-0.0018179138826979408,,,-0.014312665589321542,,-0.025608585593576986,0.08176611245784811,0.021824105689231845,,0.12009490082350341,0.030801729842988852,0.11248025091944767,
EFEMP2,-0.05767760651727703,0.04764322478673618,0.02277446264183535,0.046743042116149436,0.03385739393739826,0.01905211028609225,-0.013943737221635416,-0.024015969163638178,0.040219089356340276,0.005368422439086162,0.03062588088268408,0.058425522401523315,0.03913641545614535,-0.01530532724577984,0.00658628733929413,0.12130956127315932,-0.015398132690231653
SELPLG,0.0697732392125173,-0.025733381782106532,0.06177715357671444,-0.04905303081251176,-0.02517605822974093,-0.03214694033258843,-0.00687565827610278,0.009596951837186535,-0.027927753488440125,0.03094904800901729,-0.06560929661970633,-0.04783729296463488,0.04007190529907719,0.02322794247148525,0.09746721579833077,0.012928326944249233,0.032556483847123
GDF6,-0.034676177612757514,-0.03749193786210886,,-0.009744386083691202,-0.017438429948150348,0.05423607389021168,,,,,0.01107469529097746,-0.008195457841327199,,-0.029439750983041975,,,
HLA-E,-0.0042272347637533686,0.018906565570185996,-0.0128584513015505,-0.045798455822208574,0.042309035130309466,0.120255767659156,0.0077307280998068426,-0.04097577224593627,0.07181092425089895,-0.03766190583610792,0.0709471428144224,-0.013974197872004485,0.013319907719240678,-0.024397736933084422,0.008035990731531334,-0.03747191492936662,-0.04628439746730862
PTN,-0.07314412309107662,-0.002795584896563065,0.01903671560899698,-0.1258965646010848,-0.052482999998410385,0.11791998082223577,-0.04659734592149363,-0.033692788774174226,0.0458202358263186,0.04866300831562107,-0.05714791046407971,0.035492517639903756,0.01609024293821482,0.07188882136354685,-0.06743273989018561,0.00529842569512595,0.07226672117435787
CD274,0.007374915808981599,-0.04654329510550761,-0.015282471043003338,0.003187306727417436,0.041528240977990245,0.0777996774534714,-0.012005975325807971,0.034419640788038615,0.06268628114532429,0.0736289028027383,-0.042050015336404276,0.04821428428281224,-0.02208542264020772,-0.014458131707274809,0.09014936890182007,0.12262326422191762,
CD14,0.03981307948313601,0.05540955809581018,-0.013019877491559822,-0.09474135687441004,0.004846413202713563,0.05186250539153127,-0.022604080111493417,-0.018445602170981516,0.0031796342119442774,0.039634477884220864,-0.11130685121829642,0.013752715474248972,-0.020676238731160552,-0.04755165225520666,0.011450127151567431,0.05245968922101695,-0.016112121684653303
SFTPD,-0.006052241131066275,0.06329872253333596,0.06053767973371381,,,,-0.03189069362423827,0.030220987483233316,0.019199483328221592,0.01143120057969791,-0.017236056504732956,0.010308594543928708,-0.0341066189475805,-0.001546982414315472,-0.014339986141482904,0.013859883784650208,-0.03474630786829419
SLIT1,0.01930314368688895,0.008489646708434082,0.031393177148049976,-0.07946533795807292,-0.018520095034231448,0.03285011965331395,-0.016141955190705104,0.045460087409219585,-0.021865096100059274,0.07916009393957339,-0.03180868531849962,0.017301488665835044,0.017487950475955263,0.0484921211653933,-0.03526916789350548,-0.02817220836388416,-0.012877722328627276
CNTF,,,,,-0.012269965115053318,-0.021714162335974445,-0.015838265427214653,-0.016618532112692184,,,,,-0.02551048248105716,0.003213812223734923,,,0.10963996307956242
BST1,0.007507438485161172,0.0387689615088872,0.018748908413623252,-0.056617763419160784,0.026899328489586705,0.06429770412291207,0.010243780734866984,0.0966763721376888,-0.03235359711994281,0.1666864003044035,-0.06983383985610365,0.000744772734130031,0.001743296223709109,0.041993974438283045,0.022124700870265787,0.06618953986384951,-0.03576643257827816
AGTRAP,-0.02451143085409103,0.01214756059339431,0.031354838357609036,-0.041442125693471506,0.03510168909851253,0.0545151405439087,-0.07010251359954765,0.022643484643245972,-0.044986870461116754,0.05680274745985942,-0.022397608330035502,0.028432864174041464,0.011716042522929924,0.0269970525027567,0.008397286320214501,0.09138065000396062,0.0932610428176195
LAMC1,-0.034041706507124465,-0.0035175147021693125,0.009636401700137133,0.024269592518326506,0.004582468674931892,0.10583366484425825,-0.03231509214018155,0.012904483502314613,0.008166254470418993,-0.0280514660849364,-0.005507456352613628,0.002954595315198722,0.03445213108653072,0.0012811044605292171,-0.01610038320326848,-0.005519173103133881,-0.01995378627803838
COL6A3,0.030903804722650037,-0.018093741670246053,0.041492766852505227,-0.06482655987500135,0.03743625462472594,-0.05913383381856143,0.0021078698482485847,0.05948535616085984,-0.0034706688485314423,-0.014869485312769187,0.01683361753180091,0.06782201606663044,-0.03541005904939669,-0.005842186455310581,0.0031226788866916913,0.08451490737621788,-0.011249476002439654
FN1,0.03913987366551788,0.019494137811846366,-0.018126237676430575,0.10335699260058297,0.027318145498943888,0.12716594014924806,-0.01267898698184888,0.08290600832726905,-0.06462330990788769,-0.032238031405964485,0.0888414927241245,0.04138102261040424,-0.06022031773776187,0.016025448682509418,-0.05408486616863982,-0.0018120696932723756,0.011139686618818588
MIF,0.10039478740992946,0.06281994676918187,-0.05046976072546598,0.09466117336882399,0.016888305151056385,-0.021992966437110874,-0.005258977472150422,-0.014344974773352687,-0.03548911290113684,0.04627706373559932,0.018529228347889025,0.04047189695367923,-0.037968809838197344,0.06111788412536515,0.04267051222392591,0.08073589907976692,0.08134427846982564
JAG1,-0.005870131352140937,-0.02982499250618404,-0.03047543809364477,-0.019507420016267023,-0.082216351393784,0.0552943254269227,-0.0053661146785355315,-0.043798496494528286,0.056695281636006276,0.04719667352213022,0.03321660008823877,-0.04272687210544385,-0.014693326081026607,0.012567839978504797,-0.02336386407410982,0.04680137681951562,-0.06533505993755197
NID2,-0.031154371052841114,-0.011453312604243582,-0.025457891040651912,-0.021717530151397796,0.0044118055723060745,0.1099992672368511,0.02811557437574625,0.013012401609797518,-0.07728842957146267,-0.015880321445211364,-0.04574648186201349,-0.05480326688589273,-0.022029478915144268,-0.042046928607979275,-0.0009898028968072247,-0.024729544793730768,0.13998130285476412
EFNB1,-0.046128846130467215,-0.03231408731209457,0.03799356529908357,0.031756167870240895,0.027252299812321232,0.06096730492782101,-0.012457713255537526,0.008794649699250028,0.04636519114845779,0.05405938478381529,0.0018429323074191188,0.01213325839038427,0.0015532961621985734,0.0014218161823390826,-0.02278046550751884,0.001816364071832173,0.010672147469741452
COL4A2,-0.02494935824455838,-0.013212907378058433,0.014567362218860819,-0.010156992781035218,-0.0016579853617648477,0.12347112048237657,0.013514185750785848,0.008973629087192942,-0.0815862058006153,-0.0048577140038819095,-0.015300888780149059,0.0019312906792920412,-0.029516684100766955,-0.03712231073257464,-0.0553018869718721,-0.07884771334632704,-0.01631226764259679
SPP1,0.11065145267805948,0.03421089351047611,-0.013729771658288597,-0.10426674821158972,0.042743108693328556,0.12165319609728778,-0.013936177594025089,0.016525845685605733,0.03344790939180369,-0.02201194505931995,-0.026836000488392703,0.0198223724802062,0.0794759542009925,0.0475437845410787,0.04085466844692724,0.10617622224471088,-0.0254150441516255
PODXL2,0.029767095716920128,-0.010420989480093613,0.0471016950823511,-0.06522540497188205,0.06573493754036078,-0.029074799132989406,0.03560700640917857,-0.011921315757126487,0.010648165218928548,0.11432439007119796,-0.048310918345245965,-0.013412600633473078,0.03701433885653235,0.02811946539995875,0.005507311453238021,0.036431125287443133,0.036558255142279006
FGF9,0.09170561588643715,0.051652412330330695,-0.015617200409942624,-0.029847970086380578,0.035280395332898194,-0.05040450272230965,-8.445376540680445e-05,0.0032095144504966176,,,-0.08557805938511669,0.021658200006852285,,-0.057589019820361256,-0.03037241866830391,-0.03404238682068997,-0.011792520970471348
ITIH2,-0.00520197339183788,0.03746552942241155,,,-0.016393147064063546,0.0689598114448558,,-0.023292577568647194,,-0.04268721191588005,-0.07316329942356474,-0.05825019429496269,-0.042453854474316495,-0.016436816392537593,0.06620248889998404,0.1162416588538125,
ADAM10,-0.036392300428330006,0.04685558731823649,-0.015369754794145539,-0.03146690286023647,-0.01773825460560162,0.006492636946054867,0.0012713600494925633,0.004195809508195559,0.06000641243965764,0.037278809470491676,-0.002759478999048108,-0.005429115994422914,-0.03745780376867521,-0.0007317148191628232,-0.0023222369283795487,0.039486323291281,-0.006306742905986674
CFH,-0.017011977261476262,-0.03028972449673871,-0.022037050857588204,0.023011620015280992,0.009325709410440865,0.11783609469569525,0.024797060119551354,-0.03755454048603963,-0.06473095611517592,-0.007684559108251296,-0.10466350200968907,-0.05059583293643984,-7.010319565927809e-05,-0.05310754724282973,0.04827558111205596,0.036104782054910745,-0.05610233204089199
COL4A5,-0.05356299911078601,-0.011761837381182172,0.03236852041275584,-0.04290013187037094,0.00856786845691048,0.039686324953330174,-0.010262323724852609,-0.042080224797266946,-0.02976762335377316,0.040474254959266764,-0.05788224014716947,-0.06436024161724818,-0.04869855140792214,0.010731265103704122,0.059221167887924635,0.06916873516909974,-0.0346831123653986
LTBP3,0.0012593651193626488,-0.0036462779413753608,-0.001148354008553239,-0.0008873048021883166,0.0461001371630304,0.011346818833778614,-0.06709075646376075,-0.001853911112974017,0.10207693021853557,-0.015351484659496144,0.09813034157535991,0.020845724701152552,-0.021412817461391304,-0.04199989698647099,0.06013772283205881,0.03278056085467603,-0.11727713186420125
GNB3,0.08096230210619856,-0.005292691060722762,-0.01300814909378622,-0.0293515891257671,-0.021573575307632136,0.019751986275747764,0.04178407018426867,-0.05281779618753456,-0.021425109173655543,0.017861765596997106,-0.044015625967278114,-0.006248985199719968,0.006787266930464203,-0.01604780946472553,-0.03211689588784107,0.0555014059717563,
COL6A2,0.04773400571708845,0.06703173160341898,-0.014123984499317486,0.11717555888537945,0.09168246619057112,0.09822575487597725,0.00033293868579652326,0.06027289698072049,-0.11640970699956145,-0.04854483192354563,0.11134067415247449,0.015499447406345379,-0.06898647099362264,0.015381850613002694,0.003781117431764804,0.02954376090232209,0.00856805129245527
PLG,,,,,,,,0.02399639672248392,,,,,,,,,
GDF9,-0.004506440509135423,0.008754995218677711,0.011549935678263323,0.01996926285474358,0.019906867153676795,0.07815947929984869,0.016167263818751904,-0.012135557831135487,0.019353111270978465,0.09827296742694372,-0.05215158703450434,-0.006232159986652599,0.031211737487822775,0.017178682715851216,-0.0339899688819494,0.07224361930610824,-0.0049985352152143595
