,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH916T1,ZH916bulk
BST1,0.02396910918239771,-0.03827803580961058,0.008945980327267115,0.06258516788844982,-0.009678728947255402,0.02314688363921682,0.05987396850777253,0.051951486501646375
AGTRAP,0.07974787829379199,-0.04598226816102638,-0.011425208823978813,0.037580864980948134,-0.09129922975454616,-0.028838286990036183,0.04799747156332366,0.046081999233884924
LAMC1,0.053892202086503804,0.1013759616553064,0.035926819642415064,0.054051818826803225,0.0038023501514046053,-0.03198290809639785,-0.057755366099765074,0.009612057395448997
COL6A3,-0.002763638871482512,0.002657416144958931,-0.011469358879134472,0.023462027909439184,0.03795670172053223,-0.04492631220468632,-0.08647782908447034,-0.00706899968162547
FN1,0.06465436650638298,0.03245266754729082,-0.05240774060945682,0.03746023571350756,0.057876560479882294,-0.05083520095946104,-0.08491061083079467,-0.14361362851836693
MIF,-0.022769902810284976,0.038826708085455706,-0.07550625087008063,-0.05804444395518327,-0.018876776856314136,-0.05178847641016374,0.10910368850985575,0.10230817207333937
JAG1,0.13487034765218536,0.07420364154931627,0.04278888841515164,0.0668807791947714,-0.016810000347589914,-0.0561261994909248,-0.030201567182936175,-0.07642752616672797
NID2,0.050643517549561035,0.0008632363115002344,0.02181267535723279,0.04345751897342446,0.027241871629037056,-0.016535729687771377,-0.031263077380072536,0.019306014249509267
EFNB1,0.030931099164226417,0.014357938743291939,0.07190161173433168,0.08104029433811868,0.012963788988556352,0.029863770359077047,0.09835388531965582,0.07035841055581069
COL4A2,0.07275276884927093,0.10524478137285105,0.02988222841697307,0.02892475340904,0.05812656824894614,0.03375345310783535,-0.06409388303087787,-0.036891507301335294
SPP1,0.05915303578845229,0.062449168877987765,-0.004839523853994006,0.1290370545760998,-0.11914968012952241,-0.09053767764757924,-0.07544647296945282,-0.020689959010526737
PODXL2,-0.011835832561634665,0.0076349263717666975,0.051494782154592085,0.08484484766117187,-0.04132786217751495,0.018409260991472137,0.06642623610822583,-0.008695048545698065
FGF9,-0.04652480938055597,-0.04611840313850826,-0.03730540568444868,,,-0.004142912130870727,0.05496229388059155,-0.08285846385611147
ITIH2,-0.00019632452138507539,,-0.027998446307889092,,,0.088595608505909,-0.005549743950604861,0.08070637028753871
ADAM10,0.06206894096710692,0.07587418431653835,0.030241867833870142,0.01931748908927915,-0.0053751987016518515,-0.0038795878899848413,-0.019581507437359244,-0.005130849726566023
CFH,-0.0013247076870672423,0.1128465986558806,-0.003332132532596081,0.061098924914951676,-0.005123442452673924,0.004114168855590313,-0.0023231972935581647,0.022151052333522585
COL4A5,0.06693122668359679,0.047882064341505846,0.0714615836795711,0.06663296961489168,-0.0030455131945065703,-0.016983249073770332,0.06974240933485762,0.12095804840944907
LTBP3,0.006632436488967119,0.07212553831060449,0.048766202501506074,0.012892627052323058,0.03572315284258892,-0.03548198760868,-0.06390623461081875,0.03513858207113209
GNB3,0.06367011245816057,-0.0217482390901417,-0.005654423210442808,-0.006550360017935175,-0.019563001403077922,-0.030319836065741852,0.08916498772717293,0.02736553544230075
COL6A2,0.04831900529890802,0.10407711498887662,0.017085216952484265,0.08980096461709493,0.05227411880394888,-0.04832991564464596,-0.08744079752891226,-0.0035806728896188955
PLG,,,-0.0029377080281382875,,,,,
GDF9,0.05044662032113452,0.02388550351833745,-0.025747336503593173,0.04021737080637123,0.002982404916623368,-0.02966648375915264,0.01022824760096246,0.011219145915443379
NCAM1,0.03756638607061809,-0.07349495361489758,-0.013641810414363265,-0.06308075493961342,0.010499896962881465,0.0866121632583536,0.08770579762857503,-0.10908151009142258
APOC2,0.001388656333841878,0.016054720592311673,0.03382016849966666,0.043043857269954466,-0.013134679769320918,-0.02189547645474647,0.019727027924908574,0.16688381181394266
BST2,0.0840974625025011,-0.025731543697509095,0.048439886406493375,0.052182437275972826,-0.021491691595968945,-0.0022993706022709347,0.009350861396906,0.0271292427951303
COL5A1,0.10820071099523189,0.09912660420222995,0.01472292887149358,0.03357812346599838,-0.06345768138099175,-0.052961398927401156,-0.10981714082423252,-0.05732511984835126
CALM3,-0.08435153505283592,-0.1364346059136847,-0.02993767622066217,0.06837060015575352,-0.1377281640059516,0.04487872127426376,0.016848692130778962,-0.14408713249787625
THBS2,0.017257357424877353,-0.01952345753129615,0.027808918272530035,0.004156204233590207,0.00790141018101105,-0.019629785948487837,-0.030651580926494913,0.07439657971025042
SERPINE2,0.04958099040418998,-0.021677841673367792,0.06487681366019962,0.021254350833921874,0.032316025122381666,-0.00920114851876927,0.0350165974616397,-0.06703791659235792
EFNB2,0.00554188926714154,0.031056651105338128,0.01314164565350698,0.05389686602253662,0.012333604217687266,-0.029393461722775637,0.029275056770508727,0.030952782287546023
PROK1,,-0.021292072376287823,,,,0.04477921379375552,,-0.028087611230805568
MMP9,0.04823263776701255,-0.009101896375339012,-0.02826651821299035,0.0883727028680627,-0.010515749265844117,-0.025174342629260466,-0.003997187427439759,-0.08305796919355858
DMP1,,,,-0.012957090051885946,,,,-0.023829549891587854
NPPA,-0.026567538442958567,-0.06972623169432762,0.05558135728933771,-0.04401629053083098,-0.06503531660343652,0.06293680748820543,0.06381232401628667,-0.0206735080839879
APOB,-0.015367756446039476,-0.026736552733059187,,,,,-0.032017079126144855,-0.028087610789800925
C4B,,-0.0010079346193150817,-0.007600509985193752,0.10801900537291155,0.010546847485376234,,-0.03545341425088314,
NTNG2,0.0673277107570819,-0.01113350761144772,-0.026740819288757576,0.04326980955275169,-0.01979690607979165,0.03022534249791528,0.006309714881374188,-0.01837434097428495
LAMA1,0.06714140285959268,0.014075135142171825,-0.012883051168895958,-0.051125437544446935,,0.03564412871555656,0.03661338084689729,0.029612661587325246
UCN,0.0044158708269672765,-0.01793663186730918,-0.00012054589813893702,0.031127725254288422,-0.04534889294000434,0.1344764556849915,0.02243616569350517,0.07411221737749964
ARTN,0.010239259426654906,0.0030672437346496244,0.030492821696608233,,,0.05514463235726704,0.005604731968351895,-0.015594102227784514
PDGFD,-0.02012687311867065,-0.0018189196991773454,0.05196726609589731,0.129751150794898,0.056488524610444825,0.1055912967904651,0.03665814256036803,0.14908192985181698
EDN1,-0.009886701760046506,0.030405054178067645,-0.02511841534016735,-0.011219296075199283,0.12396755256960572,0.1339945236819354,0.018933080612720886,-0.043979868231168714
ARPC5,0.05885921078378101,-0.016339720551637963,-0.05494325256254059,-0.023488134527573142,0.03484208788381077,6.464465931859194e-05,0.0006796172444934077,-0.00484626921315019
GSTO1,-0.05491710095074042,-0.0533299006595343,-0.02352781359124542,0.07277961906896666,-0.0071929171230993285,-0.01607438207382427,-0.044193581670166154,-0.03513767329480174
PROK2,,,,,,-0.012570710983981773,0.0780081128379721,
SYK,-0.015548545232460952,0.001572758220283192,0.00727165581378846,0.039800902444005554,-0.09930578050680032,0.04576536173933321,-0.02538320547284257,-0.017294160340809408
CD40LG,,,,,,,0.003388902324868169,
ST6GAL1,0.014313882568000773,-0.08851834197003854,-0.05828162024410828,0.014662923837813252,-0.023507607394177628,0.11334399759336597,0.08882647684726626,-0.024713865174589962
WNT3,-0.050467488114108776,-0.01692318503714592,-0.01610290448677856,-0.03452734893960626,0.08058420106427887,0.02299066447039466,0.05909140672420266,0.005438010462415258
HSP90B1,0.05984196981376938,0.0913973967322832,0.013699426853201205,0.09844536378793033,0.04431929724986464,-0.10422980512542686,-0.09080395268821376,-0.14431411765776542
ZP3,0.029755640531679083,-0.007007887920331322,0.09398375879358851,-0.05203689038200707,0.097017738202548,-0.02333174381283575,0.09958159242733498,0.019143792634557743
NRG2,-0.016111976979815517,0.06070708932518804,0.009731689247973815,0.05839917126908517,0.015562648964090537,0.004177759249276323,0.06580653209025898,0.009689059956030283
MELTF,0.015621804527172852,0.021821082975196044,0.0483995171975192,0.10292247637445298,-0.006953574076442142,-0.044441850020411046,0.08583547758249581,-0.011893069232856254
NLGN1,0.03322378433867845,0.02384409730747164,0.03364787013682353,0.07622610731985517,0.032184347322049126,0.053014700645478766,0.09319481678836519,0.11745668923121548
SLIT3,-0.05433195485820234,-0.04187340114456705,-0.009061019326084836,0.033778338289465935,0.10604229005679315,0.00598680861602169,-0.0446351180485059,-0.036845978588152695
CCL8,-0.02004279837935804,-0.03787065659908417,-0.018639029358954055,0.025254357431045614,-0.013239052479245424,0.013408577582470419,-0.013232378510872493,0.07070885923950448
S100A4,0.06121894865153616,-0.03378661977031858,-0.04896797870507294,0.12651187595559385,-0.01599157110044986,0.007944502342180224,-0.04967865179532681,-0.0771936182695376
TNFSF13B,0.0592870448180914,-0.05581058865863765,0.06390435818591604,0.0002708745622903976,0.005167650036024034,0.020739056456546633,0.028937618762102206,-0.027798567882076793
HSPG2,0.050168284457378455,0.0315630285533844,0.021998564231814798,0.045629632818211724,0.048511462658310904,-0.013288066368334676,-0.021032010225315853,0.006614118191625336
FAM3C,0.03373629360479091,0.021361460795243266,-0.03234156754885863,0.08093094475371893,-0.03085694448274741,0.0687232893484371,-0.006446571347811194,-0.008664024039582026
FLT3LG,-0.03084300598741418,-0.00412735375077722,0.0825539810950395,0.03318003362453115,-0.08020577646230301,0.0751543310358673,0.06266271081928254,0.09846406458190378
A2M,0.07918676698733318,0.12183227219923397,-0.01595562082868222,0.024196695616093805,0.0013558761256038797,-0.026136581729146704,-0.013764407680574959,0.020879545206875166
VCL,0.020486590044364,0.03047060075753223,0.0075816119590275954,0.019586231277694755,0.038057321334797334,-0.01977109558660414,-0.0314568069696071,-0.034018494388042615
FGF2,0.09143502531092285,0.03350439447431355,0.008153287908574114,0.03719635800944194,0.0003681523023048479,-0.04875739578774916,0.012250870008212227,-0.01619112481941536
AGRP,,0.05520613205070339,,0.04528737431846177,-0.0674684574979515,0.09959445942959387,,0.1522002277098556
CNTN3,-0.047934886682086134,-0.0395700377143617,-0.04271640193855276,,,0.1047280127463688,,-0.07000491533492553
RNASE2,0.017765345090640778,-0.008169635410198358,0.03021872934021564,0.026045727481976273,-0.004965240581231904,0.00276240633242396,0.03786207213791112,0.0410338081868968
ADM2,,,,,,,-0.03290769935479964,0.07001110536010252
GAL,-0.023731156840495624,-0.038269057666255366,-0.026371672511587927,-0.04130216356501227,0.04197990472352368,-0.0347575813522815,0.023064879085977825,0.012079303566064152
IL36B,,,,,,,,-0.03012364036145735
CXCL6,,,,,,-0.02166949390534346,-0.023224591064941288,-0.01381992888187676
PDGFC,0.0704209787731146,0.028978091440650517,0.0849932662596528,0.1214084192196732,-0.0018219064146158912,-0.01103760680633297,0.05829822117531688,0.043906330172009005
COL8A2,0.004743473379216089,-0.08535574967131872,0.04073856004751108,0.12445474157846391,-0.07431259800173513,0.03336788790454365,0.03700199401340069,-0.04802034165916456
SPON2,0.04135784462167799,-0.0270526342514534,-0.03527493276644693,0.050606660415037294,0.09026371555550139,-0.009068103155096667,0.0012314899671013704,-0.01133698199776504
LCN2,,,,,,-0.03150793936674157,,
SEMA3D,0.0512936257566237,-0.039205108447034585,-0.02019073369654918,-0.03143955062985075,,,,-0.04152872099801372
BMP6,-0.017059331535803732,-0.014276290747238365,,,,0.1439681497224198,0.003993547636857722,-0.023004633463650934
TIMP2,0.10667437725146092,-0.03975320880112615,0.014370824330844143,0.023466316643153903,0.027862726588270884,-0.03833677307730091,-0.009730013483476596,0.04230467001762431
EFNA1,0.011371859481467135,-0.015983661235412887,0.008233335826771446,-0.018967429084252006,0.022715355966184007,0.08087048640469036,0.01895292123692388,0.0006822232564139395
S100A12,,,,,,-0.015951193805392692,-0.035861245787792186,-0.01971079129811219
TFPI,0.03384794606573013,0.029004775940979402,0.10816713016820464,0.009664535213310847,0.0969708592568026,0.007699868857328054,0.0010743207125165001,-0.04755711288496741
GPC3,-0.022509899703439706,-0.018727147531677174,,-0.040070921470363195,,0.03864077187117178,0.0005777168272119759,0.07133103364999224
NMU,0.07776776858120057,,-0.004243076799413187,-0.0666120650277514,-0.09623501028518394,0.04050242334149054,0.1091332952905541,0.056712165174286094
SCGB3A2,,,-0.027839579737145823,0.06265617411015047,,0.055949873245963795,-0.05176636903836598,-0.023004654055469236
LAMB3,-0.0806506244074114,-0.04454673198721452,0.08008073168439746,0.024532834110621054,0.012864459251369307,0.09480293175716027,0.04278556163550372,-0.023649790560470205
LGALS9,0.03955163089999615,-0.09024976238726479,0.06884224434525599,0.030413866121590215,-0.06311757433895256,-0.021461323701708692,0.04367475314697711,0.018081070215856896
VIM,0.0659823206882748,0.12838565574725155,0.02561090410426844,0.11179017773071302,0.0030461255942531617,-0.10132110182630771,0.03845357227806483,0.0030579187277107755
PLAU,0.08206932870753206,0.09816761448616275,0.05896677695053397,0.0813665608974583,-0.0016029575405485802,-0.039829035363744346,0.07957435491696878,0.057249570004195525
TGFB3,0.03360875975618203,0.03663398126393335,0.05681287375073861,0.10351112653901068,-0.024060668771363685,0.031003554559620186,-0.02483344345902905,0.026929120935146572
APLN,0.07262966680763838,0.003444483780592154,-0.006186120548771304,0.005958753730305018,0.0038124160756787453,0.006004352796969459,-0.068904554193507,-0.08652337219730588
SHANK2,-0.06466843841569986,-0.031408436201699634,-0.013527008467026747,,0.0028403148188096096,0.012775287685591106,-5.7908047958588864e-05,-0.08734030790918068
LTF,0.053386892656364086,-0.03426257101054119,0.08925042482818377,-0.08327401630868149,-0.03203664267301661,-0.08254657332369122,0.014736520970604907,-0.18288541501445169
PYY,,-0.017749340551015465,-0.016700021192817837,,,-0.021079030787215475,0.06351910878346714,-0.02096437306787829
PENK,-0.037361710471964675,-0.06422417165555327,-0.029846559824001993,-0.0604115648866167,,,-0.038981552287343936,-0.03615463041826383
CTF1,-0.03077118324526012,-0.020326742871529656,0.0679503855192144,-0.024308036638924158,-0.060835069474260955,0.03923300064488431,0.12734985098235196,0.03426439864327763
COL3A1,0.05136808048580176,0.11087345131477978,-0.0011699961518785431,0.03451947921143188,0.10180525249348864,-0.02106852337131943,-0.10906656300711483,-0.01588667062954949
S100A10,0.06841265272215297,0.08662166211773839,-0.03601498871078919,-0.06090249809565511,-0.04535040365660519,-0.10844143256945694,0.01312043620412281,0.060926961207449205
FGF13,-0.07880644585605212,-0.057673714876613165,-0.03975594792044434,0.06371116187204694,,-0.007977485876561167,0.021594609851892908,-0.06468606717451543
SEMA4A,-0.06836707219111422,-0.03385031201693731,-0.013559390561012297,-0.03688791377569175,-0.011916109246676576,0.08437144293097806,0.023969956917367124,0.034215879110693355
EFNA4,0.06431440709999862,0.00018825226098201486,-0.024864912952675684,-0.023832735722760928,-0.11879793211179229,0.035204815179207406,0.08083629250403354,0.030933159513528288
HSPA8,0.03202062957005338,-0.09247487708936758,-0.02370809875098497,0.06023189400043833,-0.03112138607584963,0.034824769916932695,0.024588745219226566,-0.08250413358296661
NPB,,-0.008200323998908247,-0.010274711264256487,0.026205625944132255,-0.0076850965469063585,0.016662866550332445,0.02928484053392476,-0.0535312459843651
ULBP1,-0.0202157294846959,-0.02177186743738792,0.10948193445707212,,0.08135325871991317,-0.01945058598420573,0.009765886759412373,-0.021411861190846544
SEMA3E,-0.004614153203774703,0.03920150274151403,-0.03604550318150389,0.06523022005508942,0.06269907356400307,0.09753120833336683,0.0690990242448246,0.16756261890502713
FGF3,,,,,,0.12139651224736962,,
ADAM9,0.049958837946830606,0.09759105934280118,0.002612073298980214,0.12053872357069742,0.050310217023685704,-0.04850487827389418,0.0645230983291324,0.09732178656466065
ASIP,,-0.019529057298687622,0.033268503136836484,0.16644573600867707,-0.05179532084041659,0.10312290202451853,0.06297627332702761,0.11959536901624132
IBSP,0.015696960458615926,,0.0006410623005638598,0.09503004082700593,-0.05444260150365593,-0.05016276024543101,-0.008999078808678578,-0.051818116243655225
FAT4,0.02548994100601633,-0.028846869555353833,0.043943718816255764,-0.02817077956947555,-0.08032857124359834,-0.0048049961613231,0.027127422899511946,0.013814467977995376
MDK,0.11061801081102499,0.0707804759079867,-0.004607726607657481,0.04736010462798235,-0.08897710193008886,0.08178000973088087,-0.027748730580517463,0.1403288335298117
BMP5,,,,-0.03536537832057325,,0.02983569245694641,-0.013631631395961817,0.13798784602612568
CAMP,,,,,,-0.03128236479792292,0.14535295854578217,0.04285732612494463
HSPA1A,0.11484098157661747,0.01654042874856859,-0.04059120183667669,0.031686266593526725,0.011523297340510124,-0.024236937580655715,0.06998558793474705,-0.03755530032688051
SOST,,,0.035132282373161954,,,,,
SEMA3F,0.0043677426977661036,-0.03141620443996836,-0.029101272645320753,0.057034026592416326,0.03520058640921937,0.03871930477685143,0.017063314767892565,0.020259138019580868
ARF6,0.02860783881296233,0.032638563085873755,0.0014668605522323744,0.109657591536625,0.041153492133227755,-0.03200866904379159,-0.027558985725111458,0.044954618952929314
IL6,0.04212886908586899,0.014789007831804033,0.004276780039914026,0.10839816559560171,-0.0654159387542505,0.04948081734004316,0.027799710322950567,0.03719181906097103
CALM1,-0.07434645565124202,0.032784428771663585,-0.024423358623506017,0.038195535336845825,0.04419727199846779,-0.014829282419172713,0.07949660984384765,-0.1269775530965596
VIP,-0.05302486872304527,-0.0024181939208981124,-0.0350111346077442,-0.008263784478872178,,,0.013423597509313923,-0.021240237337098015
NMB,0.07733507376004461,-0.018964621867792956,0.11574437682259082,0.06948181256979886,0.1190458518298708,0.09630097474552148,0.11911299365839931,0.14542253768691213
CCL26,-0.025605839348417276,0.06948009603494971,0.050552448787110404,0.023776402178770042,0.11256713583838662,-0.031822624005776914,0.03196156507029623,3.3966508277968264e-06
FBLN1,0.023110315260189175,0.017812348360774107,-0.05027770601208898,-0.0017573234673569256,0.0699513732815173,-0.02230100042819309,-0.0004916295652702519,0.06476987043712276
SAA1,0.010089310841777473,0.0037180923023873557,,-0.03680954035961969,-0.01689220936197887,-0.0922478403298735,-0.03442234629715216,-0.1517203551828438
MICB,0.04735874452049514,0.019830675467921687,-0.010310041315420463,0.013554585596560635,-0.008890996508416779,0.007069623498895779,0.012120940937134355,0.08855757476686286
MMP13,,,-0.015914991201189055,0.032368891433942726,,,0.11928836340669502,
F13A1,0.012551295628656046,0.08617987105105293,0.007293608907028048,-0.08375328017178087,-0.021380398320475644,-0.044528382151544706,-0.09120473554456589,-0.042912009029461747
CXCL11,0.05602475088090634,0.012178061350684218,-0.019539947571486426,,0.010530164145323826,,0.06979347480649326,-0.0009578594583371535
COL5A2,0.11036145091579236,0.09790699932385603,0.028215175565267665,0.028007188439672263,-0.018557953113750747,-0.002995722957842574,-0.04584960701670478,0.008029333441582251
EFNA5,-0.0325157424367455,-0.04378176292971875,-0.020990759139236075,0.06010098296190416,-0.011615653622676194,-0.003907046033835947,0.04940610761233601,0.003439558350371886
AREG,-0.022992807027964454,0.010908232187016873,,,,0.1949226812622638,-0.00511829875864907,0.009840861459076942
EDIL3,-0.059571259800148116,-0.10736800078201629,0.006769105610945329,-0.06325934924893648,0.025587738073049565,-0.013832840172468873,-0.07802384360223932,-0.13013752683088473
CD86,0.017668069733157783,-0.011363326383028291,-0.029971019944660397,0.133167043088168,-0.0029562125152670345,-0.005677182533490631,0.02716588780327754,-0.019243989689515052
AHSG,,,,0.013801542122066334,-0.007245932701322569,,,
WNT9B,,-0.015623912240781461,,,,,,
HRAS,0.0001382931686785112,-8.65646406813729e-05,0.047667307908248815,0.0035355620172596593,0.018271092468955485,-0.08911652636848799,0.022015285265682707,0.006836709311734437
C1QTNF5,,,,,0.05336424755091599,-0.0035155804201392345,0.010796151611733891,0.12600830589218454
RLN1,0.013141232328109553,,,,0.009483009455876252,-0.016152767909895508,0.04304860959910652,
COL4A1,0.08093205253520011,0.11072892319797141,0.046080059038724246,0.012645930957845464,0.09283840915715098,0.02490117993872271,-0.0547507097542982,-0.04290087142474483
CCL3,0.01191778639860741,0.06961597582573097,0.07514134814888603,0.06594679594372277,0.07898668696592154,-0.012785882213475673,0.08710256156197216,0.03434403715055352
BGN,-0.007449932987856113,-0.03547564748838414,0.004319346565842001,0.025444481273725197,0.06303822620415257,-0.014110337063050203,-0.07117357029154987,-0.08307915060659639
RETN,,,,0.1089505485030169,0.007793366208882294,-0.026719581552623668,-0.05320851421783255,-0.028320151643938057
S100A9,0.01360846652224691,0.0795682576419904,-0.007874253842884042,0.1381700222359629,-0.07059787687239034,-0.09263723076964675,-0.03184092238522241,-0.0475003007857293
HCRT,0.013426801109391392,0.02671612978235501,0.01553521744318872,-0.018594114055690766,-0.05660191881451725,-0.04496478170178194,0.1384904622035125,0.04008524222320382
FADD,0.020425150323431764,0.009057395494264646,0.009268523600462104,0.11247184635898409,-0.01927488920664413,0.06419807883060928,0.05264334873016139,0.021466256716728662
ACTR2,0.05016767952641565,0.01863741001884965,0.04748347446341177,-0.018388236351022977,-0.040370233848953586,-0.06372145595050482,-0.08427248345979274,-0.1357174398438307
BMP2,-0.019144521591373954,-0.0037781615996827296,0.06933587277347592,0.07203142692192402,0.06917685023955973,0.03975665133743999,-0.016744524706154385,-0.0335886255410497
PDYN,-0.08767272630932764,-0.11068864487908238,-0.015145511196593747,,,0.058260206263635816,,-0.033325699998919774
CD55,-0.043789908976157914,0.004808966656795862,-0.0016601575643608827,-0.07667518568470093,-0.021727856797815158,0.016340230303467648,-0.008814846057459389,-0.07262002728168403
OSTN,-0.017259778159004684,-0.028939704482089712,,,,,,-0.08036422937345197
PDX1,,0.007700672474164069,,,,0.046499026544672944,,
CD6,0.012959491741700134,-0.02643775522977543,-0.004731268193244143,-0.04799253711673902,0.01865020895112372,-0.018937599422598473,-0.017396033582023292,-0.027304532528390792
IL16,0.021330500865991347,-0.01753125753298245,0.04250220686524253,0.07819632168231061,-0.0706758125405983,0.028458556529688518,0.037106136010300564,0.03280842069057065
LAMA5,0.059829772155372364,0.08336999495934687,0.06292624388721926,0.09450096569830006,0.05730343457204845,-0.03479934295946808,0.007554531247320852,0.10086060101085322
RGMB,0.017368099620459716,-0.013341196696048508,-0.009337445744436497,0.09125682249674048,-0.05878813034369814,0.03080213419420733,0.0826431491812198,-0.05889896198569821
INSL5,0.02115056837620643,-0.02393254074697748,,-0.01311731718811745,,,-0.012397118169147027,
IL12A,0.056756360829436824,0.02948533630721452,-0.005011360485155628,0.04904643544511873,-0.04907505653702366,0.027838576580173198,0.05293829762903975,0.049064073244666384
S100A8,0.00890315528631166,0.1421192114048236,0.05137003125223688,0.12314783992769687,-0.01245992764041338,-0.05777574954548901,0.0002306441945631033,0.028654047467221937
TAC3,-0.05991227760070582,-0.04933486080838281,-0.045448280262817664,,,-0.003821586450301783,0.00015320114394308147,0.026885689494449763
TAC4,0.01212549106958259,,,,,,,
MFAP5,,,,-0.03234866571097964,,0.05815190916635029,0.012594655646846767,-0.028616523557191555
CXCL16,0.07559114910596741,0.022150450093505514,0.10836454297458703,0.007463231258861848,-0.05981982020663119,0.028320740398300195,0.018439918832607333,0.06391718567288067
AGRN,0.0949333873847138,0.08653482154228721,0.074783686419833,0.03266774508407477,0.060072030901905396,0.07881381689137308,0.049164588185153346,0.06290289730672713
COL4A6,-0.013029011889105968,0.03390607775092471,-0.0172042959970559,-0.05894690250153878,-0.03425240552838235,0.012263486670648426,0.04242446176253471,0.07663098396605386
FST,-0.00817185814880022,-0.013142263544265497,,0.11422979948692129,-0.08249947804101995,-0.0032950341074287357,0.03665054101330792,0.004324130587479238
MEGF10,-0.057962060911576366,-0.042757913399756584,0.022751171006317714,-0.10640153764399816,0.021210792778692568,0.1260727685294751,0.14921050318554002,0.05926595644825721
C1QB,0.030541161321882712,0.03731598549332706,0.08497003512624064,0.08499892885384776,-0.12239701732740645,0.015470936097986344,-0.0009576851604496451,0.09404552363349912
HLA-B,0.09588164276692127,-0.055847745397052284,0.031103342346995626,0.05665879347929889,-0.13367552750195624,-0.07804894132995664,-0.06471177828616285,-0.07025653603101467
PDGFA,-0.005512284545175033,0.05285807530185547,0.042910605774127086,0.022465111138751038,0.04312499755891535,-0.07093986346623636,0.04125379537224694,-0.027057194128491103
LAMA3,0.0321819418100636,-0.002218231558556461,0.025854358583345054,,,,0.018226641367047304,-0.03327596691543488
DKK1,-0.03181906496312235,0.04941887108146007,,0.14562589921678093,0.007183256655352261,0.037486288246382296,-0.03487323318961341,0.031981115754832916
INHBA,-0.04439897280247589,-0.03196453536315381,0.028045099712547567,0.061435300475419945,-0.013526915350218289,-0.0424336903085398,0.004884015257993889,-0.08418061759330775
LEP,,,,,,,0.054374069886727376,
IL7,-0.019868480136123606,-0.029582772984520132,0.012886319607131491,0.03431921333843954,,0.026118549405289845,0.09178520055760266,0.045474996927088264
FABP5,0.032987671063357045,0.013888776301692081,0.028136676326792086,0.1433086202021576,-0.008345874567154377,-0.024387609081084397,0.09465408759324069,0.0919663067662863
CCL4,0.00208205011889557,0.07854476229658487,0.030925475336873138,0.06174584160147958,0.050008219822165335,-0.01372533752633918,0.06080844113071599,0.14093024405012583
FBN1,0.026954059584974866,0.003690896526069877,0.025682506253126163,0.02552395889075102,0.08667197808992495,-0.008192974896949971,-0.012482144135549437,0.0010525900220289554
TCTN1,0.06052973660123681,-0.018975553198177706,0.05747998398276976,0.09023666418321005,-0.026245596443877056,-0.007165575526237157,0.11582162229803254,0.06425374320668722
NCR3LG1,,,,,,-0.02567658768694285,,-0.025911847630582654
BMP7,0.021555320171953718,0.015019456199215396,0.08859405720617763,0.02565143231230102,0.21970283993420145,-0.02265985122411058,0.11447473572469039,0.1352691835532509
NLGN2,0.020458458955108744,0.06464380786823067,0.011152769631125098,0.08834879074403672,0.04329476665704643,0.07033195527253067,0.026417827007072073,0.009707101141312938
CCL25,0.05319591517605314,,0.022464806105045355,0.05048644398771549,0.06250093102786919,-0.005771661118342914,-0.048154942516222515,0.050841750177111004
NPNT,0.06345638221506508,0.0820568899293366,0.058117162864420056,-0.037010268252497314,0.023996502481340977,0.03204033843318428,0.1117663666992179,0.1310569664785675
KITLG,-0.013426335136672154,-0.007756562083612143,-0.004104933145931777,-0.023894631628424288,-0.04855315583622444,0.003904835126352409,0.06311536690649358,0.029522776457474614
MADCAM1,-0.026836868381238714,-0.026236941308551073,-0.029241911853393577,0.03737560113864311,0.07752810657695985,-0.019450583186974717,0.040562826976398084,0.05758085612078033
F12,-0.06997353881087554,0.0010171572358193598,0.031104868240355625,0.018103967155131597,0.07660529043208211,-0.0694888221280456,0.06571839131367008,0.0764522444348683
S100B,0.09608875797299915,0.05545871675515376,0.03459937729413257,-0.11796520639098412,0.027993786446213875,0.13508468797930095,0.13168808037639876,0.1538632940496632
IL27,,-0.016718438936369713,,-0.031439608434501214,-0.04459626854436864,,0.011684928341662935,-0.02215157769992933
CD99,0.044692469610804864,0.06467325807717055,-0.007882308556970077,0.14280432860194756,-0.06785643305796171,0.07746924679797255,0.05696092438538077,0.18290999564283078
PDGFB,-0.044630108841623835,0.0217951584835725,0.018333581451751742,-0.022382697257382556,0.041891823522505076,-0.012444628451664228,0.023607994061367488,0.0013156552756570458
CLEC2D,0.09784808203284223,0.035915162202511335,0.03836022787270853,0.12314222315943782,-0.08513302412667384,0.04111822797121583,0.026050034511048308,0.07146010064146284
F8,-0.010785495984675984,0.023024620629306977,0.041582705931990364,0.049856304972420676,0.01758416304359279,0.04426034744787028,0.13636148496657394,0.09263572522626035
C3,0.05307623648982062,-0.09902664200916937,0.04772517735145752,-0.036569671416442684,-0.021479393847469774,-0.058349614622809354,-0.08716085615421343,-0.16663015993065847
DLK2,0.04286966964687492,-0.03726650614475295,-0.02735806964805175,-0.02905506422222512,0.06138516013712845,0.03136215309921807,0.005240217002321444,-0.0564062600205778
TSLP,0.10134328111152592,-0.014820043008318714,-0.0237460763349367,-0.04189734001832402,-0.0037128239585146458,-0.025676583668997294,0.03363069438103149,0.01857741824808155
OSM,-0.010217554455808001,0.048300406989046564,0.03732292180813734,-0.011931580833429004,0.054712789037903393,0.04202286689478054,-0.06695900136982046,0.047006651713060184
