,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
SCGB3A2,,-0.004967539995743207,,,,,,,,,-0.037999662842701995,-0.0329479332763435,0.0243266163710538,,0.01581548985311333,-0.022684543283169253,-0.034738665715686005,
LAMB3,0.054519742564295925,0.01675671068466072,-0.03767796195159696,0.012689307494622977,0.05156881670186183,0.04816312199183323,0.12222459396439647,0.06803930313737476,0.023307005919988653,0.13155704644221775,0.02686397285909491,0.01591145274596375,0.08392822389413614,-0.08801703142965552,-0.02662791989279323,0.044111223250123614,0.04488249173722715,0.14186792382139773
LGALS9,0.02122779339073861,0.003573851112272247,0.044996079446302295,0.0203431773734354,-0.03378697970500771,-0.03965931632880499,-0.07807333551763128,-0.002607094471782119,-0.048175472552819655,-0.20462142766362387,-0.12030009384613853,0.024341132567185574,0.16482437993393004,-0.0011915362151933395,0.006123918179606772,0.04112167942906918,-0.03360187914455123,-0.07123057823677326
VIM,-0.1619098573395453,-0.1819386061684538,-0.027847888656377585,-0.06460274597043231,-0.07381532645957282,-0.08105983728766279,-0.0964838393052582,-0.07984407646551388,-0.22556697905493858,-0.29502584736850873,-0.2911851946410977,-0.12744523914544004,-0.26489726920656265,0.003157190658770548,-0.13501395013751072,0.08299865518501391,0.006164149001926917,-0.011083036779559767
PLAU,-0.08731556265364744,0.01820087685740091,-0.010946980025500418,0.007929578296509178,-0.06689183420752472,-0.07523469692596718,-0.08779141994025828,-0.011327815859504056,-0.04857769846178623,-0.15278734534077545,-0.20111686911534224,0.041796525894238996,0.07104014474981926,-0.05239974118119577,-0.03568172432552383,0.023166959746635987,0.07588060927124722,-0.039297939059872035
TGFB3,0.11186797200865888,0.05450653776792748,0.017318395085050647,0.02689419135875671,-0.006897674414386924,0.011438889081156372,-0.037255376775883406,-0.015974380970447937,0.00636224541658043,-0.044229044459179946,-0.16664797689560087,0.018645389216269927,0.06916451595226653,-0.033669209903285646,-0.005686977045677287,-0.025317738113367957,0.004516828740661635,0.016528556261351846
APLN,-0.15114134130678372,-0.021727185736366998,-0.0007822031336615966,-0.005849974506891085,-0.0910523732132798,-0.0628115368043461,-0.08685493344148555,-0.04505190628331047,-0.0708631613977,-0.06953824529846896,-0.2055975492125034,-0.05019517616285431,-0.037571645556657665,0.006692400884070852,-0.053475976215157386,0.07086571050987947,0.04038250498047583,-0.09187971110112267
SHANK2,0.2683691526325942,0.05077787425903337,0.08569435602468327,0.000125725277048994,0.1884395295733128,0.08734444800606861,0.08353839004488867,0.058184985611522605,-0.0625854840542352,0.28925707387328725,0.16785800195205688,0.07693916433244838,0.19513902812740166,-0.03128546575609148,0.12104349303367175,-0.022427512041081673,-0.005358604063408352,0.08952515478089663
LTF,0.05790592443256846,-0.01111448069271844,,0.018190269833301867,-0.11588378501135027,0.045994475674787455,-0.0545077880209599,0.07963633319862824,-0.09270851896770348,-0.23897222968672482,-0.07579805964912434,0.05402203492179829,-0.006113789464791449,0.06579908618676776,0.0008811889866217775,0.02632949816005858,0.04180388292094324,-0.08586828817357067
PYY,,,,,,,,-0.008223752200851036,,,-0.013510531618211322,-0.02834232260727589,-0.015380040760320377,,,0.08337269549962745,0.0664651233819492,
PENK,0.22838352794017955,0.002904422816916695,-0.031446240470181554,0.05020995547216499,0.297165448455192,0.0024116404257589867,0.06914169420705268,0.03759385339048037,0.06182771996682933,0.00723210405628409,0.1172378654685701,,,-0.036723780579251096,-0.006766756263001933,-0.017082108066184962,0.0852641814175513,0.20921620059572785
CTF1,0.019846782834679246,0.00591928299074424,-0.007857479581568646,0.04813801763232247,0.00036206321913888616,-0.03734039376608069,0.00390898940936463,-0.03944833112519914,-0.04715479990973925,-0.056239485250751176,0.0016160720133843198,0.0805562529329316,0.09225773301952446,-0.005624805671099428,-0.019575753662213584,0.07558027807794353,0.025069924795511792,0.0811991091942348
COL3A1,0.027576792767423603,0.041063629178245215,-0.055356585197603295,0.029266902477370595,-0.046121047509263144,-0.03430182595679856,-0.08666499504430426,-0.02762886960145141,0.035484340920825246,-0.16439002185540577,-0.09031982983769285,-0.07357072095588843,-0.09181651421072765,-0.045794964899073344,-0.0484558827028808,-0.04049069661594434,0.04541194948731088,-0.050644609084615176
S100A10,-0.1608842927263348,-0.13246800924731753,-0.03193416753306452,-0.030183415811258697,-0.14899970060550097,-0.08675597878802287,-0.07909732728436587,-0.0910498178055986,-0.1482936973689312,-0.2630639819186826,-0.2754790465777774,-0.09366564663752013,-0.13945626732192082,0.051176431732083104,-0.05520602805929248,0.04906023289482915,-0.03010237918837816,-0.07274345904150478
FGF13,0.20883673700107497,0.05135772720259084,-0.036341089211926546,-0.0036654512980709166,0.09803097024540043,0.028975542777283737,0.08422235629669514,0.07718054714012625,0.05424475003857504,0.22547281175581213,0.1883845030760321,0.16382538173763012,0.11529117135556771,-0.010451037969131249,-0.01649225028206621,-0.023565241007408307,0.11699879792079368,0.07832806981877741
SEMA4A,0.07741460637755734,0.014492281615685427,-0.06182368997162957,0.0859181940601003,0.06223214034313247,0.061906637970805235,0.08279006761320347,0.09263146707915942,0.1244583036112417,0.10261173381966014,0.15319409581619178,0.0930789480398425,0.08308553050982355,-0.042610319729284765,-0.008865927039182639,0.11225350607262743,0.09900781434541454,-0.02012861827394658
EFNA4,-0.0659359202876808,-0.057798451190229895,0.001641036553081904,-0.04513380279815565,0.0027837717775830656,0.0164493731873237,0.01289141002072203,0.030700746742704555,0.024251009375721506,0.0028624626101794964,-0.0522570755818982,0.050528317447971344,0.0845725619387606,-0.0364823389487954,-0.01454967182310191,-0.010746671883363996,-0.05993191747664779,-0.018540181349663756
HSPA8,0.07419018103774024,0.0632920218401709,0.047579276023976894,-0.0035546199013501527,0.13328312482124774,0.08720022770114699,-0.03132336690180041,0.11702676593804365,0.09169334175662029,0.01796424818706915,0.21636751962247594,0.08229036649089792,0.08998078551567108,0.00619365575411255,0.07402871391553921,0.06201757267969823,0.10860708507287024,0.1983159843088783
NPB,-0.024224976819781058,-0.05111031754025886,-0.019798702348847546,0.008957866307948566,,-0.07454730989493459,,0.003175141474333996,-0.056108910610536356,-0.039783200485449435,0.05194007574099696,0.032923481175013224,0.08590156442758273,-0.01787136743759088,0.06545050622808317,0.001101150152959174,0.09933344386323859,0.005192886739039419
ULBP1,-0.05516370097986219,-0.00962180090672659,0.038501905357369505,0.03853519639566225,0.09113920664627218,0.007861892816179323,0.03636711804063626,0.014489662263227886,,,0.06193846659564989,0.012584459513675466,0.030011008353188887,,0.010830733537757221,0.02582098219164283,-0.048020491680236366,
SEMA3E,-0.0815083540137685,0.028619463544070755,-0.017351848431263195,-0.015661005735879304,-0.044240648194200566,-0.06346605535790957,-0.057397280880044164,-0.00017524743090743927,-0.074599271709571,0.0339356898523432,-0.046064275572485054,0.13913003387100584,0.13298372572651215,-0.017124231357093785,-0.01110645415937641,0.01988564241687133,0.02613115911972651,0.024352855429812786
FGF3,,,,,,,,,,,,0.05534139225324896,0.19664106698799977,,0.03124450661455404,,,
ADAM9,-0.10613859341511367,-0.06171499387763621,0.008476764978919317,-0.018742974476596605,0.008917590525562336,-0.009448708293906658,-0.06285474069819513,-0.10992116153231649,-0.023063942176207466,-0.09498494336830085,-0.17235468904396642,0.029852134362616297,-0.05888553808358721,-0.015360729159340345,-0.046124433806977984,0.030412087512040428,0.07870652158069757,-0.041548713265061606
ASIP,-0.010906748931027496,,,-0.023667031428228888,-0.03128968141536823,,,-0.01349301141253601,0.028697034460461054,-0.06394365306343627,-0.03898874189662887,0.05584520237170104,0.13023902407097118,-0.03915909062429586,0.05198711900878348,0.10418308225585776,-0.025542241062776402,
IBSP,-0.039008888856656085,-0.025762124641164823,,0.04976346045474347,-0.043768503343089106,0.02571131895969951,-0.02763913649893879,,,-0.2472335872831999,-0.06284692849257684,-0.03015423819853997,0.10487826775263157,-0.011207244355940532,-0.0735191154705217,-0.014484914805427875,0.02131532977589275,
MMP12,,0.0051275085177999976,,,,,,,,,,,,,-0.005636002050341384,,,
FAT4,0.10743037201245956,-0.029908567664241527,-0.0086915666969512,0.018613807290118696,0.06582105176935683,0.009185482578224212,-0.037227456409016715,0.02927935001576261,0.0014356823660081218,-0.021526061127870866,0.0014851867595049482,0.0798864425335208,0.17473098289033323,0.04097856208229337,0.06052538701929152,0.017799664872946146,0.04469270741994595,0.04327069076338882
MDK,-0.008006297217497104,0.1162410418461201,0.014152604387122344,-0.0077607885736942096,0.08008097764116417,-0.08179806811112235,-0.06280912186054513,-0.026774342648366364,-0.01173132648370937,-0.1753250104182233,-0.25820715895894236,0.12248081541714148,0.09890311596233467,-0.009414502487537602,0.09411099212938134,0.008356398393420545,0.031789771054382576,-0.01751482790719836
BMP5,,,,-0.03881209403578212,,,,,,,,0.06178632104396113,0.17788570908936285,,0.03680084075705061,-0.014096830229610197,-0.003986301709182903,
CAMP,,,-0.016804895039349763,-0.019960768346047143,-0.030649416029452908,,,,,,,0.08642346120044599,0.09871359910690573,,-0.03202671903874501,-0.018661751492678572,-0.05897507676169546,
HSPA1A,-0.07117411788077195,0.0011049377624449501,0.025489086658555402,-0.022648390772883695,-0.027106668373564537,-0.026085303732363244,-0.1362100955647589,0.07633347084350749,-0.04382737037072833,-0.017489825742896436,0.1270405326098655,-0.11282092792371366,-0.19076224754302873,-0.04282097448682893,-0.0070412709862509755,0.06807069575354067,0.046985165436284386,0.02575230381068637
SOST,-0.02250155147533932,-0.00782832992005182,,,,,,,,,-0.037474814196227973,,,,,,,
SEMA3F,0.07088296397864839,0.04990076387104839,0.07534320339036495,-0.014184867020802844,0.019977189850849824,-0.009928479215906921,-0.05913783014946028,-0.013664452187470108,0.019353987185059634,0.007585571396264913,-0.0006488968071129577,0.04839451199269985,0.18709285882178542,-0.0251737323711508,-0.01990023665590872,0.046223210331217825,0.055005248366847004,
ARF6,-0.08501191161215696,0.049844764470548246,-0.05464736258885466,0.04594775676547415,-0.04286989715421697,-0.0012479432946473305,-0.03492038183111248,0.024822783731952496,-0.013199958136620978,-0.02473865855104099,-0.07026973729523174,-0.035921849525031274,-0.08879682291879754,0.009179942228806352,-0.07346948773582881,0.028209199183263253,-0.043017506595103935,-0.028528993769088115
IL6,0.0019307130660490936,-0.057205570019119384,-0.007203502456289566,-0.04430601832652571,-0.04990921320891541,0.048183967260602416,0.006786295083126888,0.059970707370540347,,-0.13022810658224931,-0.038690307731315106,0.03850753642702583,0.056839752120859705,,-0.08465270103155845,0.0579579379096183,-0.006579479911500383,
CALM1,0.1965041017948399,0.06313365565437637,0.005040214159194643,0.06757490535421373,0.14044704398176988,0.07104802633079772,0.10630969140331574,-0.02363532995079374,0.07167769523631658,0.311543882378243,0.27157204181934885,0.11369601566359223,0.12039907421227783,-0.04553021417157621,0.08318203607069485,0.0032307695016627813,0.1256997493211084,0.021909901974049708
VIP,0.08229427154014504,0.03897093149506724,-0.029817843696295896,0.02878778783740466,0.08673829977990469,0.11700463385462014,0.04734811996978046,0.008856286872395244,0.06545376375893687,0.09406578690415641,0.20557044636467384,,,,,-0.019699114519196627,0.02028719859841807,0.13897883007612175
NMB,-0.13552772503274516,-0.024591506490822795,-0.02196036637265717,0.022390772795191752,0.0028354067426452057,-0.045644296392322335,-0.059479030908220716,-0.025585473380583028,-0.05895566567925341,-0.12658831427720346,-0.2363670642807914,0.08710923674592942,0.17824604551644696,0.030441730054412277,0.0988822319640826,0.0064162911516389785,-0.011270401448078749,-0.05610046500822643
CCL26,0.013975878482776137,-0.014253334749936035,-0.017538917947420084,-0.027028780090051756,-0.023105360513980527,-0.03638952494911692,-0.023754296828464656,-0.02508189312055033,,,-0.04296829229432364,-0.03220590880932038,-0.027387047495653155,-0.035248354524164305,-0.055263691048670724,0.03829510882803383,0.007969997653633274,
FBLN1,0.14258577211796947,0.05703365286729825,0.030191330043879656,0.07853474156892165,0.0431293562516863,0.029159427886431444,0.009617738379495294,-0.0005415254830284464,0.00630316224219738,0.03679225192639484,-0.01744770922981186,0.08831380857089517,0.053394006936445526,0.007960860950590686,-0.0686838043628119,-0.0633570838625417,-0.013243134654894746,-0.004999390651355784
SAA1,-0.032835476153373275,-0.002222144456253584,,-0.03200970681030268,-0.08276077442463868,,-0.022223110109058954,0.05123456252549164,-0.042184230015939864,-0.14667371568659124,,-0.13557928803236208,-0.10901513224510195,0.05746718544917553,-0.08777600990359878,0.028948988283481678,0.15083681511134142,
MICB,-0.035919560659049034,0.029109902928298733,-0.00046383631863024585,0.01096500578541894,-0.07227239776401044,0.054107651481849754,-0.06007413930229619,-0.030273699635187983,0.010297362841466023,-0.05769761352201426,-0.03806395604502212,0.07249637878038034,0.041905364118435276,0.019895092043380747,-0.0064783337426047,0.07345811955916057,-0.02671106406786366,-0.049865620826196215
MMP13,,-0.035893133765205025,,,,-0.0320961125586468,,,,,-0.025930847949579387,,,,,-0.017082100849621477,,
F13A1,-0.05234229852638175,-0.01114321676636884,-0.024602079500456103,0.00429239463185219,-0.06232807581753453,-0.0014626806457614025,0.012236526368030689,0.024473415397388232,-0.0023115540166604785,-0.17194101996659802,0.047997044773971424,-0.03354565693986664,-0.0953492533297108,0.10439625122663336,-0.08296797695063722,-0.01020909005684577,-0.05893238065275098,0.047163645806894715
CXCL11,0.02570918594939586,0.05622265122112172,-0.014424885903625706,-0.0023360052196806777,-0.015847756477236446,-0.030177139454190656,-0.047714093231705036,-0.01979780104140379,-0.01656990998552087,-0.043794803057407385,0.036749092325651794,,,,,0.0759312777418916,0.04741017766121644,
COL5A2,0.01731480247841126,-0.005003826563216624,-0.027733542885369247,-0.002980946201556799,-0.09692062348276449,-0.0660170378231835,-0.10164697155691027,-0.055998976405396465,-0.04584243100322035,-0.030509592185510526,-0.24568480386177216,0.05305959047624462,-0.07117416711354643,-0.057739916237859214,-0.01903397692201721,-0.045990764766566536,0.011449486281801731,-0.009041247853291433
EFNA5,0.029657630478269397,-0.011275002877202515,-0.032961143933089375,0.011637723290272926,0.05642269816028321,0.06247663562540652,0.048122627030169424,0.02882991544436768,-0.06290468645978291,0.20459691368176833,0.13296138154523413,0.05907947266949612,-0.07552644270154159,0.0726541615340009,-0.0013662578302127307,0.02504060080200471,0.08872177589107974,0.15914562810623287
AREG,-0.017552883147547726,-0.021227290675052427,0.007054468037256359,0.02428704873916949,-0.008247119517905443,,0.03308243390721401,0.08662856888160612,,-0.06890656743454143,,0.1312552483319855,0.07182556782677098,-0.02675687822377963,-0.042256072189887244,0.058084106653977764,-0.015723828819463898,
EDIL3,0.2126737820297365,0.06719726064755936,0.010225833287037344,0.04129745356320446,0.13908630610401157,0.10232988901085771,0.02456737986941,0.06197509534498934,0.058312300837946106,-0.22545047977302254,0.08886438264517554,-0.016356593427995284,0.09386628542698255,-0.007640444856919044,-0.029639415543092133,-0.045560235006721767,0.11173960751330976,-0.1557195010472877
CD86,-0.0005426135028370905,0.06403317467267565,0.024786445544301712,0.030940536518090644,-0.007409874080499992,-0.024946693861388314,-0.060872612199026066,-0.001717179011189692,-0.01532332690050603,-0.058914742981734367,-0.07580901114356911,0.0382136754843381,0.06308718165833306,-0.03347336076588967,0.0516781545313598,0.06977410216790714,-0.06790014418725718,-0.031078440882216788
AHSG,,,,,0.026069661989612403,,,,,,,,0.0811372484312454,,,,,
WNT9B,-0.024015511872403784,,,-0.023313099186767387,,,,0.02987642534101676,0.006900559284826927,,,,,,,,,
HRAS,0.006561169276731256,-0.03571673265572762,0.017706880522004004,-0.02175104196700589,-0.004075184634583269,-0.018247359993867524,0.09341605926220697,0.028100375044203752,0.07124514686879072,0.11236376765991446,0.16267176667231617,-0.05764192929375648,-0.04837802743784349,0.005600647514542215,0.08378844974820018,0.026194052512292083,0.05276732953826329,-0.05702285959949635
C1QTNF5,,,,,,,,,,,,-0.006067001118224457,0.08574950150533826,-0.07697713831278741,-0.03844094396248271,0.016607616837561144,0.016510424945998324,
RLN1,,0.07829800089266029,,,,,0.016078632549259026,,-0.007184721143505597,,,-0.0001566788596994201,0.017701443834000713,-0.028208878347216842,,-0.013424777711640079,,
COL4A1,0.043020390724534015,0.025784912929480177,0.04179797003508436,0.0326177344557096,-0.04424182518240006,-0.04374963925904605,-0.09343834407449375,-0.06751464012983344,-0.07222990514574365,-0.07922206264102732,-0.20026373361843372,-0.020214540483850015,0.04355242953786372,-0.023801689059314214,-0.022589653916764298,-0.022659954733627644,0.05365217382410507,0.009294980168935058
CCL3,0.07750021290053705,-0.035117323084481906,-0.004313885505306734,0.01994272677901015,-0.18967443376686763,-0.016971074546668238,-0.056023428720148837,0.08561627581952168,0.02173672816477537,-0.24600555525845152,-0.1549648613132922,-0.01196657980446074,-0.019577624498288978,0.0014315738938455998,0.025574272328968972,0.01861280625348393,0.008365013339263467,-0.008178601141086202
BGN,0.05663142465664896,-0.027873251592689458,-0.043658932638161195,0.014026170925304253,-0.0695784306343413,-0.045167295547149135,-0.05525022455484196,0.017360671524059908,-0.019052943823784935,-0.14142109036786377,-0.16740251561636293,-0.08613203634832646,-0.0730199463598652,-0.038188588155289895,-0.06614803623638107,-0.0399539837770373,0.07610363371240579,0.017863784623962316
RETN,,-0.05153173308979203,-0.016553307988837255,0.03654332742188901,-0.027144088318506586,,,,-0.021037837472395186,-0.08094194888011916,,0.07293583248625188,0.017978209819998866,,0.021117737344181684,-0.00524457487482808,-0.04091671029017692,
S100A9,-0.0736152601588799,-0.01565030456929765,-0.02704168282514761,-0.024250144685134145,-0.059690301909195026,-0.015179929098852503,-0.04527199344632384,-0.015735143187494124,0.015905572520778476,-0.26256541709671594,-0.08906664927967362,-0.1530840188964563,-0.06807366776928958,-0.034273491906357346,-0.05555189657254057,0.04471092496870276,-0.056206504134220465,-0.15064127411343767
HCRT,0.03598155310576288,,-0.017083571933879896,-0.00303524362028621,0.03308067427698563,0.009148416141696763,0.025920412694656732,-0.03563897787153141,0.005575470266985522,0.09256106859935041,-0.005993639454433109,-0.026759063959140437,0.09487225000850162,0.006854886989683042,0.051505379520205424,-0.005193573979189295,-0.005435162101295737,-0.0639281960473499
FADD,-0.019194417419100388,0.020701640989036676,-0.04942624687028892,-0.037743862921900094,0.015445496174863679,-0.013976762236932394,-0.08606973699447132,0.03836317694003223,-0.0304821572188391,-0.04030164030634207,-0.1195535679474767,0.07879849920011521,0.1696024335190286,0.007064009894220538,0.02438300224354617,0.03819049990335639,0.009882382442623223,-0.006553530863849575
ACTR2,-0.025365038897800028,-0.021932731499250603,-0.0030360878321851414,0.026601092624002693,-0.023052026341033125,-0.012242377393035294,0.03192712432094096,0.004498078365665944,0.025488931618557302,0.008923483422203199,0.022691045658742595,-0.1269617408867298,-0.1765740022238827,0.07073041509167491,-0.03447272941002583,-0.03277165294570792,0.04714599282263887,-0.026678659993776718
BMP2,-0.02054842294218525,0.004278277633541464,-0.012716271364519392,-0.040001141642060006,-0.011036162785385193,-0.034445008435096056,-0.011801909522002992,0.07253697580281955,-0.014507301780328366,0.019057617957684125,-0.031074959643455368,0.025669660870717845,0.09347095716680424,0.01991508192055553,0.046288513539787524,0.0059136601563741075,0.044176947765130474,-0.04827967844803423
PDYN,0.32059554882256525,0.07498456029962701,0.05396589215508054,-0.005102508848226638,0.1878332401137553,0.015289225564755449,0.15059448011366422,0.02901263569541173,0.10483631426168352,0.07224691420100636,0.1681667716090203,0.10123243286201512,0.11744158552246142,,0.08336922898222535,,-0.0013629448587582705,0.035082310813710035
CD55,-0.02931386243162636,-0.031248757107684107,-0.03279652139139672,0.009015920386098941,0.0038360315774793293,0.02598105326672319,-0.027235950555235165,0.0008887162666593934,-0.033976064102551565,-0.05284813057683065,0.04839520707501885,0.017793384346212308,0.021280549840548096,0.04383243142726731,-0.06034101409314484,0.017621921240441884,0.09567586101869728,-0.0038249892022946944
OSTN,,,,-0.011830640307345874,0.039610343639648216,,0.028121698001445792,0.016607636941886546,0.00901731652143726,,,,,0.008162829037810621,,,0.06262700825871356,
PDX1,,,,,,-0.015577211548171176,,-0.009653403901845053,,,,0.07297756299910033,0.06022701081186003,,-0.028636588251551503,,,
CD6,,0.011491243924193475,-0.030879653401176804,-0.041582341384311244,0.021688485145587463,-0.025871375687873677,0.010282355898248004,0.016933229574063548,-0.006159359211532499,0.010460442478443426,0.057218174548800245,-0.0053572474624408095,,-0.037441765913592134,0.049098035331523564,-0.016219378346262144,0.0035198676024191787,
IL16,0.007340841277156097,0.02496425392569941,0.01114883498440343,-0.04435301484003085,0.007588547202448623,0.010416422097433512,-0.005108546383325341,0.021042699985934266,-0.023023120367029744,-0.08599089101112133,-0.035923416362695526,0.025364493312644492,0.14566014990052215,0.01077296175393344,0.08574077946724051,0.02670910793385207,-0.010376716135144126,0.028185892900575996
LAMA5,-0.028758481717983533,0.03844927365703752,-0.038675497689604356,0.05608999687267499,-0.11162049834437851,0.007199504577895154,-0.052175396294029355,-0.04641548618399501,0.026005675350061517,-0.0008941974162607959,-0.21541517167616134,-0.08710119991470668,-0.051560087192277976,-0.052920953186060646,-0.044539460500815926,-0.025704234561451857,0.055145756377274376,-0.00660342902336771
RGMB,0.09086346375484214,0.03695963501951955,0.017203539317646857,0.04265130079844213,-0.0426236388175563,-0.015451596961948234,-0.06010746946954107,0.0011784853203020548,0.02095301793922282,0.18758206512307055,0.12222630991410134,0.09257071681754625,0.05707985943126012,0.04923491060335512,0.09430536913404361,0.04714858082576327,0.05796613816799158,0.131463842897613
INSL5,,,,0.013265533786517625,0.012734140079911978,,-0.027590650715977477,0.026360467624856002,-0.028325350930310446,,,,,,,0.01128995285301133,,
IL12A,0.08080640309720041,0.06773787911479168,-0.030592961689580287,-0.001055721356801073,-0.033939227389639316,-0.03773500874390426,0.005368584753423801,0.01530374951574974,0.003688554114379357,0.04410123578031558,0.015787900492101797,0.02805051055366465,0.10525311538860001,0.0602800098999617,0.06587268249455046,0.055930687676626026,0.016937328687324903,-0.07304490010242136
S100A8,-0.06995804882065262,0.009929941964733159,-0.033743320317775355,-0.001874535000139199,-0.10885350748829367,-0.02197725786249369,-0.025096422779418575,-0.07466690733580066,0.03272103661533312,-0.26899802507639436,-0.18947840657467133,-0.06219618684117857,0.04380606959428395,-0.03134597032851626,0.041048896253807345,0.027184031515746224,-0.04093377620391263,0.0036164513423903293
TAC3,0.26723436448784677,0.010337461538146674,-0.023786251662024475,0.10449764892977777,0.08414058435544285,0.002166540178944701,0.08900283241588422,0.05690823864119038,0.02545930196776311,0.12002866393477608,0.1710900430900886,0.07946522622784676,0.11604096260912683,,0.026693707211023942,-0.027936969855424352,0.056513135794309464,-0.060662316007938276
TAC4,,0.04101350106872342,,0.03307451991827896,,-0.03107994759152287,-0.0419930941699592,,,,,,,,,,,
MFAP5,,-0.007154316164124815,-0.018474306997332594,,,,,,0.025156550958835594,-0.03929729762680943,,0.03298303503230243,0.12008304464723109,-0.04019859726236126,0.04884492929465356,-0.038199431856107906,0.03437169071631443,
CXCL16,0.01910155118406986,-0.004812062546360506,-0.01956587301554284,-0.0021297780924527344,-0.07881213116579838,-0.09812631107386523,-0.07982376095449857,-0.04330219610966974,-0.03904346388834392,-0.20173708755025008,0.003421430461189718,0.053745649819057786,0.07252063006903497,0.006311951724701059,-0.06490174299127666,0.06960431494157583,-0.0730542132753857,-0.10990021502558757
AGRN,0.0319596418286037,0.04722439752109916,0.05455266799229093,0.06666144132604429,-0.07581265640866423,-0.06130182665766706,-0.08129427267360491,-0.0720034315396861,-0.037992857538825746,-0.013533471152512926,-0.136365490047976,0.10293654265248424,0.12730581183728934,0.025310574978914722,0.01404515939596597,0.016355053208664677,0.034111737602996135,0.09349433609491511
COL4A6,-0.05015907835689427,-0.017246378587765458,-0.0028126486232494035,-0.031821912942376636,-0.03604420388066217,,0.015265300958655864,-0.03333836257728949,-0.036759298231768045,,-0.01630819415623,0.10567415266677323,0.1602274851232839,-0.012196800538366354,0.04925571335453819,0.01594282246258509,-0.013768436484592866,
FST,-0.026627018928284858,0.03564053912987101,-0.013230576521072804,-0.03449108890447724,-0.003458163748566454,0.04020839662404849,-0.01351268994487064,-0.002597156518018475,-0.005456721712182634,0.0837694489714539,,0.030429386718783286,0.12081460358014957,-0.026136549173320072,-0.048015212039877284,-0.022616509436208725,0.042730098391028246,
MEGF10,0.1474782425994373,0.0448198140056077,-0.002519106785232025,0.025540226852090536,-0.012458531369602316,-0.1039038916350233,-0.05660115280450796,0.0018710745878980299,-0.034277079061681266,-0.10315094271003596,0.02206713611659361,0.13586114795021106,0.13017447354070055,0.023765322575685977,0.03284018090672997,-6.388131287363594e-06,0.08390606632030795,-0.17356698920697086
C1QB,0.11816767763987354,0.04356263861588878,0.0028305071280994016,0.04679542928960543,-0.06350488307308096,-0.01179498780727097,-0.07562649122114655,-0.02420758184089357,-0.05579114078960039,-0.3044757096414138,-0.22864849630037032,0.05872036258175144,0.18965298313232593,0.020020459849813443,-0.04534978014861002,0.03295414176963273,0.029186817234015238,-0.05803122097662592
HLA-B,-0.09406986232508342,-0.0012979567338230187,-0.01597286128906835,0.028332987215886205,-0.13799881999473107,0.02904575574868927,-0.08217406567253283,0.10518804145522653,-0.1422088012035159,-0.285351619408155,-0.26822423200609796,-0.08665673079693341,-0.12736292322066592,-0.020557835355017467,-0.13464129742556089,0.015297936831936986,0.1309801413417472,-0.015116732685349039
PDGFA,-0.035992639991397894,0.008532114304186964,0.04054839622341247,0.003206397642733189,0.012617651780702146,0.010809342301068541,0.031657097277441884,-0.09451949742176217,-0.03591980634094219,-0.02116864496329603,-0.1771879516007881,-0.0668938469775683,-0.13121566954915534,-0.028479956846790444,-0.032731897978992855,-0.03661101384438729,0.027998143704923782,-0.12066810983062158
LAMA3,0.07654268761577511,-0.03359966969135033,-0.02389378140437822,-0.0056263486720953245,0.03508869764963506,-0.06017279248694517,0.031161934283063384,0.0015158491530523053,-0.027731881628859065,0.09667916197647847,-0.043481005085477184,,0.03356484202912951,0.04952673665835553,0.007721582671207464,-0.008815737066063352,0.02027862681522798,
DKK1,,0.005683521300799651,,,-0.04435593042721319,-0.002307237081264598,0.029766390115171064,-0.0019818824723300873,0.08155440211734276,-0.11360739036964818,,0.05264954631175846,-0.0038560357928041607,-0.029564070011565975,0.013899188682394554,0.023940289327638326,0.03458993969995178,-0.042306557976440624
INHBA,0.015149477477918647,-0.0006300724263558653,-0.016553305582962585,0.03106480229145773,0.07509280280472654,0.1532507156186036,0.09836549458943657,0.03773961500035898,-0.040427756988078094,-0.06813906014635773,0.025845618574294408,0.005992732520866023,-0.030417490479894723,0.0954828390726988,0.01042551015401766,-0.03237906755663075,0.10335917892547002,0.057763226829241475
LEP,,,,,,,,,,,,,,,,-0.013629415067845782,,
IL7,0.09788314751510671,-0.01575061461479301,-0.032142383744436155,-0.031224330065419876,-0.032237815570705985,,-0.037325450987439,0.044677168237341136,0.0031802223191662385,0.0015238482860022978,-0.0332438695306329,0.051899547500643205,0.0345763629685879,0.07172090492348746,0.05175149467821364,0.0298654322311784,0.004984561174222452,
FABP5,-0.06320834162761847,-0.0073588704836490115,0.015210348561433357,-0.05034718852925198,-0.08389791912433861,-0.06343763686102866,-0.012285733363078455,0.007923186572461632,-0.030397444145959174,-0.0971679743360534,-0.2831645973145318,0.06687304506768715,0.1793367365814546,0.047043558403925954,0.073163789370982,-0.008302366371035664,0.01724853926233791,-0.12236622587219549
CCL4,0.06053860480827212,0.016684484849794283,0.03541296715367995,0.07418692449899204,-0.13978202475619686,-0.032944908816224514,-0.029002916875048412,0.04998455006166389,-0.023785986101087522,-0.23828678358226044,-0.17200774168350408,0.04889178687958117,0.006722647872616757,-0.0613719015114947,0.031713187491623725,0.013113123462412921,0.0017784122050810835,-0.07367486535227252
