,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
VIP,,0.4043843013044137,0.059499685209704244,0.05163395803081837,,0.007003719634048607,0.25450231218857894,0.043285784404124304,0.1901249956284949,0.08550238489156,-0.05020759649220557,-0.04187509802371364,0.0616435328565154,-0.06246683540072504,,,,,0.008958077523185485,0.05691577992038783,-0.06315320347109726
NMB,-0.12549663903136396,-0.26632826133812143,-0.06824066097652906,-0.02270132371703809,-0.010900359302441102,0.0014097001752186556,-0.00375483653690784,-0.04150035966878761,-0.4599274046831664,-0.05345039538085928,-0.0055043760496571925,0.01559532303580306,-0.2260525676666222,-0.12886792656090143,-0.13121018605939958,0.04855055062373765,0.09926982595541524,0.10971554408355479,0.07689341087534804,-0.17079968999261616,0.10166088170509409
CCL26,-0.003134285167314846,0.07559982356670639,-0.03997703923649171,-0.0045378900586479694,0.02569115331497591,-0.01810307199898403,0.00038625291027210955,-0.054978513284145936,-0.11907012737488529,-0.015311913178646965,,,-0.07804262500924672,-0.03652702803677881,-0.14452950288405828,0.006542092534675071,-0.09346550177775914,-0.028125513745237245,,-0.061963070585301955,
FBLN1,-0.006476919802715191,0.22817290366801887,-0.003809907249041125,-0.05394062261090769,0.08707843953498047,-0.021700426741801913,0.06716448157667813,-0.11956014696015912,-0.18028767068841436,0.022853952714995494,-0.04429905526620178,-0.03302837636469995,0.06543012592926352,-0.06985832805350452,-0.027654062952673284,-0.01646375932629239,-0.08412743378336728,-0.05989121856163256,-0.04333936104544569,-0.022220293259737803,-0.039896308905510984
SAA1,-0.0037098170043036883,-0.05437586811738617,-0.019317279329955677,,-0.04094051372336733,-0.03745541545073179,-0.20851479723362973,,-0.2885624945500933,-0.054674859945305423,-0.008322549675126443,-0.1730268433559443,,0.11077705042250154,-0.03997180439265949,-0.08119351742234902,-0.04679423058441931,-0.07188940853059352,,0.07840001343219467,
MICB,-0.07048704773628285,-0.10029594544119147,0.009072567171955672,0.052999160770319624,0.02396331009425194,0.004961673248442837,-0.03145730196630651,-0.021057584103172648,-0.23111944869203419,-0.04510282671677848,-0.008978090304869154,0.08131150222365047,-0.016792894501262624,-0.056788433688248326,0.0015179727166515116,0.020132530022217918,-0.028037054606750083,-0.06765712989630905,,-0.04776936206581442,-0.0008963805744988376
MMP13,,,-0.042297727092375,,,,,0.0029062061453217812,,,,,0.05318680136809022,-0.1572428556536106,-0.008720531918938625,,,,,,
F13A1,-0.02249635908289184,-0.1242555441097348,-0.033000902084305346,0.061893519816100265,0.05362858337239135,0.01615237505843845,-0.06304566711965623,-0.1434457237333704,-0.17437525986951782,0.01851471097328493,0.031241937761991932,-0.19289298387085244,0.023910778628968364,0.04243901946059476,-0.07430027984088824,-0.058834894069340636,-0.01467591687383828,-0.12179433343921477,,-0.23558638383804642,-0.13982393697625364
CXCL11,-0.08169162936701532,0.019120327433868555,0.048247217079102685,-0.0007206744498829415,,0.060885232618102594,0.060257037161465105,0.023016704796358887,-0.28202915764006303,0.027203834907341226,0.021350139555456532,-0.010679659776684997,0.040248892247048494,,,,,,,0.09114241104919343,
COL5A2,-0.23229466805071491,-0.05961807477216897,0.004449655948343282,0.028532519578125325,-0.008780314706697639,-0.004400286996581646,-0.0965121155175646,-0.16548803783560903,-0.4871312111384128,-0.1591985150144286,0.010752211797685648,-0.2020186840519535,-0.2202180307578194,0.022950272724675105,-0.18137611319121788,0.022145674253733517,-0.17014099614551434,-0.05951659843631335,0.010742227187103043,-0.13068279555881623,-0.04329342842180991
EFNA5,-0.0373945830649857,0.015115024542908204,0.036761124329221365,0.01410062857104684,0.09689869183982552,-0.0015675381738250377,0.19009586233471168,0.09583434855405495,0.21447359776065336,0.031258804278544196,0.003434776435625426,-0.026841698017787893,0.10537069631988932,-0.02649534269158931,-0.054517936418469616,0.0440597895837523,-0.0781711540442196,-0.04591073817726133,0.0493550628963154,0.18164186542520255,-0.05011873800928222
AREG,,0.04320774665572144,-0.05905824015636359,0.00794937854905856,-0.027729725716611284,-0.01704689340676984,-0.08928058227681897,,0.051552075231966844,0.0014237835488004533,,-0.12072058705642896,,,,0.06199780635874724,0.06823440957491432,-0.011011435160683718,0.025090097553886016,-0.09280659314207891,
EDIL3,0.3352895681543018,0.44665384970891675,0.06539877180530743,0.03068173699464962,-0.04045623766102208,0.02273396956115064,0.23327989631346752,0.10490180068910934,0.5266444426288726,0.11571112807501988,0.036906451860261126,0.13893402801977234,0.19907674836762554,0.13008766621247575,0.3436154542522272,0.05154877325835518,0.20441745004283615,0.03330821348809163,0.05431469316385628,0.28297236491271305,0.08313644710322073
CD86,0.08360205858789214,-0.1372077790803799,-0.04513503459776337,0.015428012836516939,0.03146961005280731,0.015177336056952146,-0.036294437033620446,-0.07941444499245635,-0.291971707717495,-0.022725249098195212,0.027243397616628303,0.0388410869192173,-0.04740012641820978,0.025391314300261706,-0.07477958397562612,-0.015075308264113912,-0.01798789232762699,-0.060807133648697144,0.00819044193743298,-0.016235526353333633,0.13194638511222262
AHSG,,,,,,,-0.02107462837528017,,,,,,,-0.00621630756439903,,,,,,,
WNT9B,,0.012771218062428367,,,,-0.020874363103766443,,,,0.019268829490088676,-0.03498695147595097,,,,,,,,,,
HRAS,0.03609992304760757,0.05163101781750125,-0.016433546373402927,0.0012042151279674624,-0.025442576282497378,0.0316432496185499,-0.012382513620548036,0.049533469973186646,0.10854170866388771,0.0262394051826606,0.0016374109455154322,0.08992551692811324,0.08126945550491341,0.016148399814777222,0.03620401505356995,0.01659198922511005,-0.0031724981275877244,0.07462606314382357,-0.001797340651534449,0.09762860821146521,0.019444409743542373
C1QTNF5,-0.04373526979815943,,,,,,,,,,,,,,-0.06038155116137041,-0.00658376320949351,-0.07580162963697432,-0.03769898333160255,0.012102577645977382,0.022067020927383354,
RLN1,-0.01079295431111024,,0.047194994157845026,,,,,,-0.10255901588838867,,-0.016689697685728058,,,,,-0.025901512764792953,-0.1354126502136742,,,,
COL4A1,-0.1787289525196855,0.004156324925026438,-0.034307616463290176,0.017707388368817013,-0.10268288394940968,-0.05415643419807025,-0.09744532942306922,-0.23443602333318578,-0.5313766596571101,-0.20586589365799782,0.02181680693058069,-0.05737473511654981,-0.04678164019904362,0.09209266608454961,-0.12985994556116082,0.04071619853253434,-0.21850929257615898,-0.09445886101589668,0.03125473521027975,0.09847991924723853,0.061995068191538945
CCL3,0.1420538205078407,0.1434054843026062,0.0014923263849907934,-0.01070151690146746,0.05605762308314298,-0.003273710965453931,-0.21080050066717965,-0.10338702913663733,-0.14199535717362327,-0.016414525002639253,-0.035580235523459666,-0.0683596300254292,-0.08129745370768798,-0.08018770165928635,-0.011478150474201369,-0.040793866106559294,0.02821608849821398,0.04526913652657766,0.007545434887978744,0.063477708038415,0.032241556217174956
BGN,-0.1978208572096192,-0.06599260540737824,-0.06075677805618093,-0.02200271508307408,-0.08093657276387094,-0.034954941501764286,-0.09488849969780767,-0.18006074256489854,-0.26565279961257965,0.03567486474690418,0.053592315628829386,-0.06711706979413638,-0.0023747399355730195,0.11786435613321314,0.041073034209422564,0.00737391517454745,-0.20377826186952566,-0.0700959208960862,0.04601605152804777,0.0471586304954493,0.17412094802387978
RETN,,,-0.0312567720867481,0.060477382588482266,-0.018964509206632407,-0.025756327571306126,-0.032158572734579505,,,,-0.018315434204385583,-0.007630351478383956,,0.002571655149896597,,0.0019011379810358702,,-0.0026027395849493942,,0.027082089996826365,
S100A9,0.22122242666902941,-0.16638352770216494,-0.03704483073943524,0.06954666494037123,0.06262333482122157,-0.01749594619567432,-0.18550015662659108,-0.1367315386999201,-0.45936355504972237,-0.12125536141789302,0.05948507904316279,-0.040612723330579005,-0.08658666747356031,-0.07342961217685932,-0.012537529540090124,-0.10398277870353595,-0.1705267317441198,-0.0886968279681512,-0.03957284019642012,-0.18596302185673472,-0.03273026177811345
HCRT,-0.015616283573649758,0.08533140568870111,,-0.024631328523191554,0.048982853876561996,0.00933386900855811,-0.027418048720872987,-0.022015577567256674,-0.13431033619165902,-0.030864791141597916,-0.0003226749339414432,-0.038042573950943535,-0.025912688815471627,-0.0845044657616428,-0.0705474951551322,-0.0217742029064438,0.030541434175742788,0.06469910890937669,0.025169326291438948,-0.04811646622052526,0.10158234490333269
FADD,0.0399325735283537,-0.05606385620209971,-0.00016098253042250277,-0.00528025946799706,0.07246838416879764,-0.054181016047100065,-0.016481906664765254,-0.0981598783543736,-0.3613845439244743,0.0015316579923285122,-0.04128130445911611,0.045440631866438784,-5.129372215462968e-06,-0.05522264500266474,-0.12889194167331444,0.06413334929362195,-0.029449496780706148,-0.044916015956192726,-0.01216571353432992,0.028661396193703826,0.04975977125721861
ACTR2,0.00012027438398892485,0.08149537992623163,0.07459077739847507,0.0823803784556541,0.038016041048613794,0.021028119182817724,-0.003709836081641736,0.07830385776086382,-0.08330110511600196,0.0361221659441626,0.03043596934330991,-0.08128278011575488,0.07859855231967952,0.16207098077070628,0.017889254816619887,-0.04785198812409454,-0.05724014324193589,-0.0576194752666429,-0.0376058937202154,0.08996621150848443,0.15195226824220262
BMP2,-0.03679222318729651,-0.10089345474196929,0.024224611861549263,0.014402341520447877,-0.07627519739903994,-0.025221382168793768,-0.07391480228683384,-0.11936767779958479,-0.09920041209007643,0.008937381184102785,0.028334355078814686,-0.032621307457450704,0.017039936314045944,-0.03857476250001932,-0.030838516863903664,0.09109671027935903,-0.06598137615432474,-0.03662125146390277,0.03237761594557884,-0.1636697325470139,0.04471793184769485
PDYN,,0.5478236884927108,0.10748810362009441,0.12827061951591484,0.031927107823472176,0.060413080000967734,0.3089028889562363,0.23001914626609665,0.3820590287430115,0.16561087677845085,-0.01107955365295781,-0.08452388899816624,0.16904624915930508,,,-0.04869484100050896,,-0.006990136178618969,0.011322567755831932,0.16372220914667998,-0.01432333188261459
CD55,0.08183917326451463,0.13230990122701702,0.028719652478198517,-0.029800476741385147,0.00816192684013145,-0.014847360649312573,0.0727422763239042,-0.016303745737636006,-0.018377631059179073,0.02507483419437068,0.0908590589221182,-0.02092617545939145,0.04685713650597789,0.03242099093841457,0.04104782740009167,0.07969825849507248,0.047626634890886255,-4.093336277011174e-05,0.08186899038517136,0.10145791163321746,0.12156614889022269
OSTN,,,,,0.007600740697637553,0.005658138164497307,-0.021214455465188225,,0.12315420164347149,-0.032264815222727436,0.047931524070763405,,,,,,0.012498900028172817,,,0.07587286660272355,
PDX1,,,,,,,,-0.06375183446960553,,-0.06831379469323261,,,,,,0.09919858469019702,,-0.02142926279512439,,,
CD6,0.11370115022439141,,0.010258671217008542,0.020331790466515644,,-0.02808456809177423,0.051807127522254956,0.07177608500018194,-0.024836257904506998,0.002126600064866763,0.0049133390728022,0.03672834582856349,0.017921032885807642,0.0234856049246308,-0.057549105665246195,0.04400799467753342,-0.06487016711910898,0.0021930979983236345,,0.06014915745737633,
IL16,0.19046960275419214,-0.03647680207229557,-0.06305888876592781,0.04335515565526274,-0.02668952559264229,0.03959969502784622,0.0024336941645783858,0.0020610567398847124,-0.2410794487547614,0.08958184566119837,0.04185542218546189,0.029020943369508036,-0.020519439329850956,-0.016576688225673514,-0.031922526055618065,-0.00775928970901081,-0.08165612943545601,0.0482295733820967,,0.0058508196627876236,-0.011738630502272876
LAMA5,-0.10740455065511742,-0.06757298087301768,-0.008808514581442061,0.005330510949196541,-0.14050670195587794,0.021547799927448506,-0.13190814667632156,-0.06430293137561796,-0.35839915346859474,-0.0538347499312721,-0.05371944869049341,-0.1339382069181318,-0.1492010372502142,-0.020464639914661475,-0.05846140110452556,-0.07544158393427186,-0.26197662225520296,-0.055631877662936945,0.00833791408801483,-0.16835049403467384,0.09514694543666197
RGMB,-0.017354139870289904,0.1372569392501757,0.058501314607436204,0.002961353122115014,0.052207266020183024,0.0768249381676393,-0.057788869132586525,-0.03202067488178423,-0.15736871493100768,0.005595355643765774,0.030968294214083553,0.008987563186738759,0.13476833209345493,-0.06993855123968716,-0.06296902325886503,0.0779463372641626,-0.032872808068610544,0.029404319154191477,-0.02130596508179841,0.041432445226312384,-0.10668233773865782
INSL5,0.027626834048882984,,,,,-0.03572966806832994,0.045186402280284414,,-0.09367296522437596,-0.015695484946472285,0.007385687737538641,,,-0.0452117816810953,-0.10247823997317054,,,,,,
IL12A,0.035031577930432205,-0.02692765165960059,0.04536928683533284,-0.014134213712862375,,-0.01831025184009009,-0.07917221338642998,0.02973820320101733,-0.3057679854151396,0.01808235440404607,0.013398887364630945,-0.08313287341929278,-0.03246080106330046,-0.0688893622527237,,0.049247278701571084,-0.019867797348082084,0.027006748346590236,0.04245523684017017,-0.1256825562495434,-0.03425925408718036
S100A8,0.2285506073791853,-0.10996405406886399,-0.0369821454743446,0.034128933551279717,0.08884063764425126,5.69589638885212e-05,-0.25170621838896934,-0.11748789621829732,-0.5334298043237468,-0.14295512830151094,0.055630838411437844,0.00620641074377629,-0.2009794004119915,-0.01022951071506748,-0.0011714437210376526,-0.004580859552997616,-0.0706817330627289,-0.09049098832476302,-0.10910085463045058,-0.05629471117815359,-0.057526566633553475
TAC3,,0.4787826969967065,0.054430000349230276,0.04706025386189572,0.12090051359475569,0.04125133033873396,0.20983178446026543,0.1474490518996452,0.2503267481709056,0.15887742332825067,0.06392302737736749,-0.051383235064513526,0.1522180511467415,,,-0.008913964842231642,,-0.023840392527605905,0.05831329287159952,0.028945136902171965,0.011268995921547422
TAC4,,,0.0018067397647294821,,0.030751352319106688,-0.009823252780808525,,-0.04760037005618872,-0.1259565488638327,,,,,,-0.02550648840680915,,,,,,
MFAP5,-0.05072378866914129,,-0.05351327893845899,-0.007438283959752486,,,,,,,-0.027787808318421946,-0.0035505000011751614,,-0.005961656169178183,-0.02432074423583911,0.03456707942067595,-0.034678050027621705,-0.062259467927604506,0.06504379535974243,-0.07160801372304744,
CXCL16,0.12404131583033898,0.14689162304879527,-0.042310853996426624,0.013352931146129145,0.10722410792695437,0.03731290837551085,-0.091888651409137,-0.11352741170842026,-0.34894854769210454,-0.013017999212679335,0.04205926859785483,0.028778713264293355,-0.04707400154444301,0.015647671628870857,-0.006433199081665065,0.017569086982215574,-0.04209206379965913,0.005782138723539445,0.07499866858430271,-0.12412459391400431,0.012783975973530624
AGRN,-0.20764019659703487,0.05055412660642365,0.03694825111252657,0.008145167766546946,0.1515104816765522,-0.009212571023795647,-0.037521927145175445,-0.16998173756230225,-0.47720893741514075,-0.22253760402968475,0.009285799095977255,-0.006020856435756677,0.05828095125768981,0.04047901175083078,-0.09795987398881471,0.04761197431070956,-0.1874275034576976,-0.10253748343324094,0.06729110409443491,-0.04353425192243408,0.06443451562004525
COL4A6,0.04280698979350117,-0.03257620774222813,0.024944345535290926,0.03207559408630441,0.04118486741750075,-0.028493087087822836,-0.10260093289361627,,-0.14808573280443812,-0.020298943010037995,0.04718421158077917,,0.012761824918017943,0.0033116337603563725,-0.06361623738128731,-0.0117458699923522,-0.1329170754135961,0.016053979875844546,0.024093587328856608,-0.02525781510958432,
FST,,-0.00748293321933939,-0.020095245257780642,-0.018182961313555453,-0.015343002976657867,-0.04664688190445052,0.024034297796213716,0.029349210333136005,-0.055813488922498475,-0.011882760542917807,0.06032193735621758,-0.05077815166413728,,-0.017075791797222906,-0.03410207580284912,0.01403888958501261,-0.23735290695853828,-0.03077663215226861,0.0506438931925739,-0.16497412085940635,
MEGF10,0.11220364297490279,0.2912749364714303,0.03339778867510425,0.0004633810317875695,0.030283685806548066,0.02942167882141579,0.06701422162182723,-0.05766383185644023,0.08299152782165523,0.0767271866184179,0.04791055003470569,0.10594479217099345,0.06948275848080583,0.017846155352733567,-0.052970647012754724,0.12367642719670803,-0.056463767087320114,0.08264026881741518,0.08205517061685753,0.18602480026671359,0.12124480869846706
C1QB,0.28141698572992796,0.18177680418927666,-0.04269271947352437,0.06600677390771631,0.12206559897450699,-0.005729612218744028,0.019093369954750316,-0.2358705782728511,-0.47780314374678173,-0.08621787557948403,-0.010931654212199266,-0.04963113567862615,-0.20180408550753004,0.12501305835657242,0.07763179068929724,0.018855952302972295,-0.1718236300499529,-0.08105914275274259,0.08173259008305328,0.09019377322925186,0.06606916439127891
HLA-B,-0.28326342491714934,-0.24588194008797168,-0.03631141216015999,0.13993923213916948,-0.12665465124817563,0.013236189388071709,-0.2735968427043527,-0.10583586500851386,-0.5289740676679175,0.07168729180352089,-0.038895085515382094,-0.04296169932658718,-0.25445236882452804,0.05516388992083159,-0.12713183618375287,-0.11022063716793676,-0.22699453498377906,-0.16553059079182708,0.10494729162136102,0.03538560689857671,0.03876869706518473
PDGFA,0.052098304101135195,0.0601395660172512,0.00028380895830711734,0.012420002680746863,0.08495652798109694,0.004617428177891811,-0.012342061097483875,-0.016535436592069203,-0.0760434220270302,-0.11884959601166527,0.04240472152032189,0.09595102596471118,-0.023225748682087644,0.08019164935714529,0.05155155252250063,0.0016199703202830023,-0.009967162522260398,-0.09812785256766975,0.07388108270897314,0.05482304312000406,-0.036954735138346136
LAMA3,,0.21702444222778267,-0.01918138267578277,-0.01963159395319927,0.019866182326086074,-0.03995098255081598,0.03412024479932091,0.0025033964414191917,0.14947538622279416,0.016966420355152976,0.039428278293902164,-0.020332152575070494,-0.024066249268821904,,-0.08736328507086023,,-0.02613324673875607,0.05158077557988926,,0.041842033160912395,
DKK1,0.08008500893817387,,-0.050793043798312204,,,,-0.05489215565324551,-0.03487857377234327,0.057091180202364686,-0.0826541485469391,-0.0016512289961179624,-0.10076015479115907,,0.009465669417097219,-0.018447003514030266,-0.013427805981890025,-0.06370307413498318,-0.00818850753271386,,-0.23400636433710306,-0.02885996543592005
INHBA,0.0018865538507475243,0.14058363088856052,0.030134082506867936,0.02712009461676426,0.06274239336261275,-0.0463393427487851,0.08058352709296539,-0.02092923258988133,0.3055959091291885,0.015416358383724696,-0.04623089305349698,-0.06642607641265226,-0.03770930416835676,-0.009848989297209657,-0.049550111190919406,0.03296473946409691,-0.004676261257613491,-0.06260773186401394,-0.048167515510438845,0.004280458607054055,-0.10632165197730616
IL7,-0.0972893441888432,0.061360802849839975,0.023820080043903732,0.04355415953842063,,-0.03455352913241973,0.050263752778931574,,-0.09298918569197162,0.03823996216286447,0.026876331221474384,0.0018964029115050513,-0.035971111010510426,-0.04590077150764335,-0.03921013990609368,0.010078517850155778,-0.0034931577107500302,-0.03875949882731131,,-0.05463698575334624,
FABP5,-0.021729126979501034,-0.1454041305173207,0.006095053983011366,-0.05942383739584275,0.09478309695429286,0.01808356351298429,-0.0963051536617794,-0.22798971308226884,-0.15018992843312662,-0.02439660590799283,-0.018915880577718102,-0.13970323517408,-0.2967393124251987,-0.19112760403249568,0.07916302535876174,0.0305566181777346,-0.1578317484896445,-0.0540656503789139,0.036430981634425125,-0.2760470290887809,0.041580418139295784
CCL4,0.23802109437543084,0.15942499277382957,-0.018957323679209798,-0.0251590277069417,0.10942020934259786,0.003957369272555921,-0.17881926750251861,-0.07438030579948034,-0.18034781894767274,-0.048508735249735306,-0.04095451969945959,-0.05712672036600629,-0.13527327469334774,-0.01989653725704783,0.11892202032356186,0.0009692906224285012,0.04085476467726172,0.03385372103898611,0.0971355532279518,-0.058196453635675695,0.12128025149543445
FBN1,0.018711661959631202,0.07830768898919724,0.018874313707839603,-0.01573076598488934,0.02463625758054338,-0.01886353175569619,1.0561130835266137e-05,-0.11096958165604429,-0.2604401816236637,0.006519482926844346,0.005780803903261561,-0.018123262277594233,-0.028239226567357372,-0.02901505514352506,-0.029564951944447245,-0.06335199325019947,-0.04357173803916757,-0.05107456954560802,0.10926670200270257,-0.17982760330566752,0.0828644179489949
TCTN1,-0.1360083434238764,-0.09594798334800983,0.05408173627663876,0.01937340652506849,0.07223828790822306,0.0457593237438156,-0.029105124023606634,-0.02414612968406196,-0.42234530500137446,0.01576445474286768,-0.020767339008953802,-0.0463295559445792,-0.07961522248372624,-0.07036783235503208,-0.0746003827094257,-0.010192524596033729,-0.11012253721339887,-0.021246129835353553,0.11264577514133824,-0.06285099987869601,0.006236998894956383
NCR3LG1,-0.0248295956590854,,,,,,,,,,,,,,,-0.007848170206217971,-0.05532681256274311,-0.029618659256985497,,0.05102448385505726,
BMP7,-0.09669255777887656,0.028539517085601904,0.10033042274053745,0.013326284060969605,0.08709445886350918,0.01677248073185404,-0.02397562045536493,-0.05623526843207419,-0.20461667903783287,-0.09322793172863585,0.0014268794547324358,0.0495887903980373,-0.06673587716326941,0.029141529976698107,-0.12401813278844184,-0.011012362855505373,-0.13103513614937992,-0.021985722038439858,0.10349241510641853,0.03928956671063337,0.014821750434307578
NLGN2,0.0016676441995438877,0.04239714418787767,0.04722637866114381,0.011392029007748189,0.15812967247667753,0.0016539514171037015,-0.06013566667629276,-0.09167070897284385,-0.14841787101577908,-0.008880124622226296,0.010525703636755354,-0.013502435408269226,0.03661141952710757,-0.022938765339660088,0.032767295670836145,0.020726983406358646,0.06004785687954225,0.023821898926946375,0.0643298366741022,0.028628710939378563,0.01874196755035456
CCL25,-0.04772284020959834,,-0.05392012347284366,,,0.03146948366856324,,,-0.11654767382717858,,,,-0.05105899448829832,-0.006449001504803798,,-0.0022377697500069486,,-0.001976807623403655,,0.06181189908597201,
NPNT,0.12395760376043935,0.12889362960966547,0.013487558701901384,0.08267334409056437,-0.006481838138185361,0.03290401370598979,0.06681870325635096,-0.021117107294757038,-0.4782785511211945,-0.1055518406757119,-0.0063254551635982485,0.03234999749006683,-0.21304091808874298,-0.06788805834924012,-0.06948647425048134,0.11829519587528971,-0.23280042634471787,0.11998496565532221,0.04267455778528995,0.07627696667539596,0.10762388677840254
KITLG,-0.07840661627750002,0.09112077385739832,-0.00403617647002256,0.002132100214998939,0.09715166399135533,-0.025250259925123558,0.027942996846841907,-0.06193061663302734,-0.13626033160466594,0.04878173821168311,0.06448753919642869,-0.054606976523227,0.11154091105377405,0.06385468597963273,-0.06465929314669404,0.050567520149168294,-0.029248541113923228,0.00928454595703185,0.09391641290079475,-0.016689177944793854,0.042174479606326545
MADCAM1,0.04073596741251457,0.015086506067653207,-0.018933496128880175,-0.024189433500001693,0.11503475417838613,-0.016013649197674864,0.003500109270617989,0.04394123334316732,0.0808527056049496,0.005395343093219474,-0.037523560532450775,-0.005452370218630176,-0.03677423849544519,-0.056096507961128125,-0.039333297381408325,0.12813965515936054,0.03945196746267967,0.02495386876684164,,-0.06669543887602385,
F12,0.016847068442452425,0.15867406583748958,0.0151463558458602,-0.011206954710442184,0.04630851406604383,-0.04135872966380245,0.12026611172046224,0.07500350929944269,0.15454419842445413,0.11138348895366233,0.034891903020242,-0.01653775704159022,0.04127214897281263,-0.0910525655324443,-0.0594471107920481,0.005605600688485944,-0.04926140718597224,-0.05825126725872231,-0.03754855121251186,-0.018364813662135063,-0.029222758980966563
S100B,-0.0811205881061992,0.12849044230969578,0.1349292899007763,-0.029315013427426245,0.28313655729699316,0.02800472288928859,0.11980251323830966,-0.1647040856977903,-0.2182973545917807,-0.010935976704091242,-0.08045718258256931,0.2751606086994573,0.2966713882023102,0.15443469794897202,0.17095695070937994,0.06212914239506689,0.29919839753458677,0.08431226179140057,0.027250310184546836,0.23684436960667635,0.1001379418048931
IL27,,,0.040338412712451435,,,-0.018245418400469993,0.04680257785846052,,,-0.00047856606484348213,,,,-0.014100795495636382,,,,-0.020408587439025423,,-0.022798440344817376,
CD99,-0.1473463447522577,-0.2619149116105836,-0.06600396717659486,0.002325091071174747,-0.08602875824930889,-0.06620611674639654,-0.27109845613071887,-0.22468851444639487,-0.5751814349750497,-0.07972632142797316,0.02096373159212145,-0.021449327055923433,-0.35898837913384285,-0.11819388675525001,-0.287236617337722,0.0010024858706888283,-0.1940907857334644,0.07585802008413019,0.1912152128458078,-0.22506885550701516,0.06043703535455364
PDGFB,0.009803558037126927,0.18171344124116381,0.0005698029990567036,-0.09910729931637319,0.047070640147250285,-0.0002805472515081434,0.08141350073537136,0.04639920470946491,-0.05643854771753023,-0.025775423724831575,0.03110434694950213,-0.016249577417062826,0.11707904042166051,0.08109350540766207,-0.013531698349051564,0.07027656221426165,-0.04108011185205252,-0.07326165284622178,0.03836994460175947,0.0810944464931462,-0.023355669411477657
CLEC2D,0.009968627528128573,-0.09031409607967895,0.024746451087273462,0.020641558906206586,0.005968510102795017,0.007461772751168567,-0.03420629304159114,-0.12703126438709478,-0.2699146529682216,0.01439149841275174,0.005825262154465835,-0.0005373343754144649,-0.030790329015166325,0.07329415026971974,-0.01800797737986532,0.05331002363307497,-0.06832672188958448,-0.03016605578556797,0.03987076115100262,-0.07140924888973767,0.07522346249605438
F8,-0.056064336658285994,-0.020386377560611006,0.14386333957172218,-0.02188565994461626,0.06726320728569793,0.06329193450980074,-0.02852525250465931,0.021710958221348414,-0.25170451539278715,0.05794987486081671,-0.026990421204989304,0.0531314393006829,0.035097734551813815,-0.07718708042813036,-0.019976374578735866,0.019409088660752225,-0.033096375831179116,0.040461959802561176,-0.006553459005298953,0.01475031890990209,0.004963174081020064
C3,0.2204470881166212,0.019187614034017034,-0.034443994916855146,-0.018753932601455,-0.025804825908640455,0.024207620970163147,-0.038339930249029215,-0.15883035892061492,-0.4074997728712923,0.09514667036990036,-0.010098888316376469,-0.01534197973202941,-0.054773979257048674,0.21110126196422924,-0.007935253017437739,0.0447571326739868,-0.11100071447927645,0.03898810260120995,0.03044081845422148,0.16263773470375165,0.10706996532644084
DLK2,,0.2934404845948527,-0.0013335543201162267,0.03947577956400216,-0.05326347601067751,0.02434460049633457,0.13785848925483082,0.04029729266025442,-0.011382040765858095,0.01445136169745064,0.007382336445351188,-0.04716227632208487,0.09930454252824926,0.07265500456992069,0.04605354646118769,0.00681527328861754,0.008937437162212632,0.08788876860132819,-0.00672476328562161,0.09859845395731645,-0.030839617164571526
TSLP,-0.018498324758248523,0.07105895346195679,-0.002975976262213261,-0.020077548710356247,0.04411264818943835,0.011906577824123757,-0.049898194792192846,0.019030596668017586,-0.3320660598079893,0.007107699753849931,-0.014910529245378432,-0.01882477558947619,-0.021038634883837854,-0.05585090541067472,,0.0004624311522006982,-0.07721841939636263,-0.007612052206273136,,-0.1276255891156892,0.02873724418135091
OSM,-0.03127140820498447,-0.09479534018391374,0.0026347023046832613,0.002136361953783244,0.012844063781741877,0.01975967845970307,-0.07964807200564343,-0.027353633635542565,-0.334132131395593,-0.06004864275039357,,-0.173506783126784,-0.0226399153049598,-0.0800205183672641,0.0003960506715273248,0.055523700510404096,0.030450512406923355,-0.017747354101587617,0.10263949385471387,-0.2216874688600952,0.01596284162211099
PRND,0.01582777215004818,,0.016111478595847536,,,,,,-0.0410132375954415,,,,,,-0.030330414694664957,,,,,,
SLPI,0.07147922990870069,-0.3016990866052058,-0.10761689629238134,-0.015284654583650779,0.05580672800535215,-0.06290799688310426,-0.06858815800772224,-0.14673948887641117,-0.48297327480756075,-0.0069856661315847324,0.017650346209630616,-0.10018096385071175,-0.05862334036995814,-0.04403831585968014,-0.1035805143919892,-0.09741793439478048,-0.08065884583240585,-0.14205593442826925,,-0.06416596872709311,
AFDN,0.03958063561571023,-0.0226542279519299,0.012243942785293631,-0.01346124149581564,0.06319738148728836,0.00856541238662303,0.012898186060769529,-0.023477544750723906,-0.22323862853131093,-0.04659119606313737,0.0232746879721855,-0.026098222969434474,-0.057146319953152336,-0.010220747755214818,0.01098192643802881,-0.06274400439288848,-0.10051325436243773,-0.0007119236547334783,-0.038082261090219754,0.08605409757087633,0.034880688199940585
KISS1,,,,0.06956529873815823,,0.02667291409626276,,,,,,,-0.055523172622947536,,,-0.010924712780264446,,-0.011919332711837522,,,
