,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
ARF1,-0.1032356760295303,-0.009145997731930243,0.005557284822778448,-0.03943008276841731,-0.05508996311690931,0.052259151166287196,-0.04338487315486983,-0.05502759052012023,-0.027960342300795922,0.017789311240968157,0.0998543390331702,0.036981590004542014,0.007377012021278571,0.08221590540789248,-0.060710526374146805,0.002036496320158854,0.05407609538335627,0.08539025034234769,0.006107507123957939,-0.042628800567770735,0.08973244921258575,-0.08533466132038928
DSC3,,0.08147354684428204,,,,,,,,,,-0.01378620848283611,,,,,,,,,0.0012759859476782391,
EBI3,-0.0483348350471415,-0.01082745169351161,0.017069695553082378,-0.048595695507732066,0.023556083962034385,0.019026275673408984,-0.024457459267066585,0.0748760038185053,-0.005641893647812083,0.04536587401113627,-0.05862126819532878,-0.022991951272791623,-0.011078755880729268,0.005732823028773256,-0.07197548271977944,0.03468706673037343,0.03969048821657441,-0.010372793639443012,0.00794186482329466,0.06389788130848248,0.06752731398071142,-0.039123505833050326
TIMP1,-0.018491899360881713,0.04181345713669368,-0.0012845412538028524,0.03763036080211686,0.018734296554142535,0.01761860634629913,0.06390818355720748,0.12709404969398483,0.024116572548463902,0.0024206158016883326,-0.0879703692375728,0.06647317776720739,0.05226662198513882,0.0790362124382153,0.0497170674531313,-0.005449267341106436,-0.13632637134990602,0.13852560357384977,-0.020778605478585774,0.05022700838323293,0.06723878397004127,0.029143615382563198
SEMA3C,-0.021615259959460634,0.05612985911120395,0.10444374012678748,0.03731353927176343,-0.022305559619151195,-0.008755614141927751,-0.020549867604039408,-0.06756183829819998,0.04627328719250855,-0.0388122926269259,0.0023122548174818887,-0.04771733246427972,0.04161520977354877,-0.04074524275508112,0.01432515158401622,0.03786042037614659,0.018926722777556273,-0.00359519932165713,0.08392612180947161,0.16485216398104863,-0.004825828349615377,0.0024805584682657056
GNRH2,,,,,,,,,,,,,,,,,,,,,0.0672912814164073,
GAS6,0.05439358114871944,-0.0037567956448273246,0.055563480568571424,0.0522878961522572,0.019855700728569514,-0.006205779927557842,0.08985601846033327,0.1100188334714463,-0.04651450204776558,-0.02714360431402097,0.025534133843197707,-0.016548530553903547,0.030965647780909628,0.02440490249756721,0.08167960804942448,0.03509975365035942,0.0464751554032772,0.10516445377068258,0.03319002415055399,-0.0021243848006946187,-0.009971069603858114,0.030105551171170974
MEPE,-0.03306929403125526,-0.007049934443709753,,0.017757740922313893,0.015034575471228072,0.027935254955888687,0.0014662854761628972,-0.04797380454211567,-0.03812399549562094,0.032752450322344646,0.041995222448774426,,-0.05047886567287234,-0.0346662209606756,,0.05846102044219066,-0.022147169101532627,,-0.024084893672548124,,-0.0386883633464662,0.0011003344079277726
SERPINE1,0.09071041748732911,-0.0030384878481792225,-0.007227043188402277,0.04838267251179654,-0.029571989846440456,0.005605888317269145,-0.002283534533540162,-0.05258556696772752,0.039151087096466766,-0.0011727189014219925,-0.024703300053387993,-0.09451059325667584,-0.015082254256969345,0.0207555539085145,-0.012362278683947823,-0.042277920860657646,-0.10504484009172363,0.12831044754293455,0.0007657134543117304,0.1354565721117751,0.01466169441173315,0.02264221998689131
RSPO2,-0.028766188478986623,0.05877884318970154,0.01238086124047242,-0.03130567674596431,-0.01614664740299333,-0.019806585573878783,-0.013707186423439856,-0.04005648327976222,-0.010623755239288454,0.004721333069548124,0.024078374213370838,,-0.022755103294202866,,,0.02505787120949239,0.05143037788528624,0.0792575736580188,-0.006472732255415999,-0.0628598515031724,0.03362425394661831,0.09014313755612004
SHBG,-0.032393699010824166,-0.0231722709293934,0.0388121687894181,,-0.02366271554391683,0.0023199002559680655,-0.02147821586844737,-0.0202778380804404,-0.025511041282976824,-0.019206375940876548,-0.017847621355842596,,0.03851650688370645,0.1288535764927714,-0.06340721163078863,0.03200628568475103,0.001684889811125535,0.018845711607416923,0.020460056684699492,,0.002862381959961785,0.044429040952415955
LGALS3BP,0.04703221241431219,0.04819869194464444,-0.06846282819359481,-0.011739982853084087,-0.00772412928697746,-0.004018227127490688,0.11052021166122539,0.09984271730256469,0.023408962830410628,-0.016145691444391125,-0.07574074302394154,-0.008721134883213494,0.0449501168822084,0.036552507943940105,0.048782521890557054,0.06029879298308461,-0.045902581958552055,0.058653335016512764,0.010737183706000977,0.15520043443663198,0.03918420289943867,0.06259947441858127
LAMB1,-0.04698866557934885,0.05347680552470332,0.005248476802580599,0.005157000779542292,-0.0231988023860911,0.05925981114649197,0.1473702382486176,0.15102710409250666,-0.03425133456588056,-0.02812453146489751,-0.009372205184037374,0.04447525408088235,0.03522460626922171,0.060854991638589234,-0.12024886823215258,0.04917754698840917,0.003201000522961475,0.17275668303987712,-0.026729310685887898,-0.0682909385950802,0.08054306259460144,0.0411736452978635
SPTBN2,0.011531432136583081,0.02635937596152316,-0.009755999134693794,0.019989772578296844,0.009646082335363378,0.01245929077884357,0.037962203002417864,-0.04808436901199775,-0.018141255930343575,0.004162941250334361,0.148972071320839,0.009820698874024454,-0.051405758399204526,0.060646516398552924,0.04555570655788026,-0.04171412472237392,0.08324128833886735,0.04710414681561785,0.015552367829486336,-0.06952203170224742,0.009201299754269589,0.0019288621366582617
COL1A2,-0.08341425544285186,0.062100761699237436,-0.038689127933857446,0.0313718774624608,-0.011483778695980117,-0.014300969012636574,0.09703092291888246,0.21648605543117155,-0.02418998025569809,-0.03633779744416006,0.055569456471913616,-0.04834091516689828,0.050511889082193194,0.0461619401125532,-0.10511198232637826,-0.033334363274320794,-0.0780429368688786,0.12584466513365425,-0.029305550483160536,-0.06823825586654009,0.008570009103457192,0.061743599602960525
DEFB1,,,-0.017171776002811924,,,0.04954086497626997,,,0.04745311408500551,,,,,,,,,,,,0.05239527490381074,0.005707582513118165
CEACAM16,,,,,,,,,,,,,-0.005502163099903877,,0.15544378709741055,,,,,,,
SCT,,,,,,,,,-0.012299227339345811,,,,,,,,,,,,,
WNT11,,-0.019999012380344034,,,-0.007972787779292464,,,-0.017077590349845448,,-0.02312865816325021,,-0.021669717797177617,,,,0.029524010998568558,0.02686270423945336,,0.032974571290918346,,0.07795104337022153,0.11671699804598232
LGALS1,0.05505522730064866,-0.020713357075857194,-0.05743749185270406,0.007605367926370104,-0.06458684367767549,-0.003978493557523093,0.03755270432749135,0.08782846831220306,0.020132808143180112,0.012808464642746072,-0.09552163892178395,-0.10515567576044749,0.044126823948793366,-0.002053383629510857,0.02687875162176075,-0.0041287350229274765,-0.1271306212565622,0.04174377886516642,0.040217573273092506,0.11630665714135839,0.04501232092988384,-0.006940627550789914
BCAN,-0.038802522197574546,0.04032111179254183,0.001466038938806494,0.0077225709588453935,-0.0015268886533201156,-0.08935666175295731,0.16071197403746504,0.14560246785962438,0.023340332330115243,0.005404468016241649,0.10521103874781255,-0.021863071098623125,0.05021728706294563,0.02282471079146149,-0.005182468234214981,0.03231117941462713,0.1255332144950966,0.08455428065851742,-0.022051140204819682,-0.035533833215952174,0.04096417015787671,0.07625731428578585
ANOS1,0.12611262051789798,-0.0021076523759075315,0.07013833361386153,0.0008868809674006089,0.02331201553044266,0.0019182888101990652,0.08933937516519555,0.1386659561453588,-0.005925865156595023,0.03440662421026616,0.019702625963863064,-0.016491588873731623,0.025447865882082116,0.01661304947156251,0.042726938882637906,0.019358343962673902,0.0464992470106057,-0.013109303696388117,0.013203904990271844,0.003824813875365555,0.0706626193968145,0.04025244441649431
EDA,0.003065270772415038,0.05495770492626683,0.04787207250585441,0.0014449136354599992,0.01946476916726338,-0.013497552573504403,0.07598120785790347,-0.023441341195612184,-0.01927167839418806,0.05703558063956647,-0.02183869876601287,0.011217896621595329,-0.040881790252881835,0.006446723664227844,0.09748380723816213,-0.03377003910557259,0.033403613578003394,-0.034655009449614256,0.005607346820290048,-0.04221043124007314,0.034049832598304984,0.011401331539951907
FGF22,-0.0381753825526891,0.013055571358400657,-0.023645269502996714,,,0.025534700402477132,-0.03147957383749921,-0.02721977749924068,,-0.013818738555756393,-0.02360249658470814,,0.07638701037770862,,,0.06674116185003279,0.03765270865615385,0.014627829681151026,-0.034673791050774325,-0.03266234767856139,0.045791655422361036,0.037555140905938894
SHANK1,,-0.011266402383727663,-0.01916455316035921,,-0.035020870475627575,,-0.017001323769952944,0.03894632310772468,-0.018002661914103216,0.04764053154724921,0.04468879429308315,,-0.030714856780709853,,,0.007759824369366865,0.08988188166715912,,0.08553722167177423,,0.02773029050995476,-0.026605129987536346
NPVF,,,,,,,,,,,,,,,,-0.006764724539702651,-0.0009006840918262501,,,,,
RAET1G,,,,,,,,,,,,,,,,,,,,,-0.023239233686478282,-0.023970811483370727
TGFB1,0.01846651612856757,-0.007003120977550623,-0.02634243975109906,-0.0582674100463506,0.09517142802733716,0.012099895442233347,,0.06686843245282482,0.009029331635553408,0.01826776936920873,-0.06506666608316793,0.040193295407983304,-0.002092384326831163,0.10192612329057398,0.025885971635285526,-0.04781898693065242,-0.0071967652469150985,0.09190610737168556,-0.039976501743210366,0.006542331617901443,0.06990552481582844,0.014225074094867255
MSTN,0.0025009791093972456,-0.01557038559151859,0.045202266739304,,-0.04637490601143439,-0.02920819205874428,0.030303809641203477,0.12045167532357154,-0.015408606307938711,-0.013716985157357703,,,0.041345840661215445,0.06491222586217572,-0.005522430787154755,0.06169236434268618,0.06615434184292376,0.011109373352290756,0.03319560158530409,,-0.0038959959219102363,-0.03241350354472415
WNT4,-0.03638601894400751,0.022812304921656347,-0.022450720536290433,0.02451596367537914,,-0.03948594668569201,-0.03469928186289487,-0.03086271180543375,0.010470288873715145,0.005835793318070234,-0.027576902479170762,,0.026819992364004522,-0.03849333189557421,,0.051499694929679936,0.05157461942370575,0.07421435045345817,0.05943373841395906,,0.03830897301194786,0.007752448833323603
TNFSF4,-0.04359617832931269,0.047409646844457004,0.016992299362587622,0.04583668424911548,-0.024898009466089516,0.025769647909654594,-0.020754753101633203,0.03189312453355708,-0.02379060490127793,-0.012869881695584054,-0.029741221997202548,-0.009708715493991328,-0.007369455418590865,-0.044592227427279814,-0.057262366490938056,0.052422305046980096,0.055352368911718915,0.12237440725784152,0.010182734506171612,,0.08088479147634778,0.07543817474168311
NTN1,-0.005847620866637076,0.050187317478648685,0.018231465185454272,0.09546276571320741,-0.022587501195802735,0.04617598485641216,0.13429342252628187,0.10394415895889171,0.09602864744330428,-0.02634171240839882,0.03387535552109615,-0.023263961946198303,0.042727953480908756,0.08779603143032536,0.016709827860356793,0.01183527519396036,0.04511398966510161,0.093371547288265,0.0506199967131764,0.017727123186400504,0.023364452084787702,0.029014409032138228
CXCL12,-0.055061496695821555,0.06768245338125571,0.11540271335068829,-0.04309405016531693,0.024926246879900606,0.0050901582237760905,0.024341429802237143,0.03635930392999429,-0.03305436222817033,0.056545700343509454,-0.0444025128568577,0.006612474973034174,-0.054054442043013205,0.009225291198707327,0.04019147221155627,0.03235461405591049,-0.009954088666610766,0.0432560314675598,0.005034721243694425,-0.005255597668778528,0.06802299852387401,0.02537248894064323
GNRH1,-0.02714771053983794,0.026959388255911612,0.0012996497404672536,-0.007959732958845884,0.02857190385074186,-0.02899102399273992,0.09174294494199157,0.09552756128443843,0.051778244332695254,-0.01913024685794711,0.00560589037310419,0.03633073330679434,0.01974113350969162,-0.04841097866708657,-0.09960964541908374,0.011717390201640806,-0.024717839827819412,0.05628779775784707,0.028959805487146648,,0.043442387158489464,-0.002096654354513413
FGF8,,,,,,,-0.024170071109191553,,,,,,,,,0.045829730028721156,0.014815280015792347,,0.00675243774207838,,,
RIMS1,-0.05702956826123307,0.04055852351067761,-0.024395994810698134,0.09960957582258258,-0.04803446925078818,-0.005706596046476396,0.006013847231140152,-0.058968070968682666,-0.025199385190339305,0.04637945129463887,0.01771175729060526,,-0.06183985297864312,0.028793296872767136,,0.029445912690219633,0.10607439127230395,0.0031395688118510735,0.06989503919897819,0.07337874298699579,0.022826735442024747,-0.03076222905637365
FGF14,-0.042979560707285494,0.04818415890783698,-0.04021728201710311,0.06553646309597304,-0.04063468690019496,0.05067057490367286,0.0072684570399688736,0.12040813057141744,0.016987014176376866,-0.03193676312945413,0.07356064383187197,,-0.021479072975337805,0.15624265331986142,0.02991943657876339,0.08039539699562828,0.05605578734045902,-0.06245976861841217,0.009953065758892831,-0.10298642924471761,0.028706541417264277,0.018627833888287693
IGF1,-0.061079548911992215,0.024880920146027947,-0.007632370862800976,-0.03169818734359989,-0.014472980431634518,-0.008725188654093744,-0.031594499049090216,-0.012302167094759535,-0.032019839551633796,-0.017225401509178395,-0.0037895585538611923,-0.02469762324499756,0.001247845724220531,0.02453684704286687,-0.010667399784608192,0.027143970350726875,0.047945456227177746,0.05022640564242252,0.00824836207716465,-0.04656005591626083,0.02599016321198413,-0.0009818038991295183
TNFSF10,-0.03941944075596621,0.07544248394093803,0.030942164936093194,-0.008535796235382417,-0.01397140856709078,0.04838519288819343,-0.006467557249820763,0.11558745883573925,0.007911691244365483,0.08138067501170737,-0.046904469879934074,0.04291349661844894,0.010710371210227323,-0.07240084312639189,0.16957157401188835,0.061717657328311595,0.06850348233186829,0.14940320994808537,-0.008051430224608093,0.021225417824798875,0.05607911965654419,-0.07118360836736584
GDF5,-0.007342541762400987,0.008483512163749997,,,,-0.010168480257800837,-0.0017880815872112325,0.09480121843945064,,-0.013818738759630479,-0.02663169620831335,0.05047211391217748,-0.022301615779511553,,,0.023621055609908806,0.12637386455458335,-0.015646254513401434,-0.00462631606615329,,0.04461777960445237,-0.0065836347085915445
CHAD,,,,-0.016284631410284703,,0.030161056985824518,0.00815341486701067,,,-0.01161265868771409,,,,,,0.02752883173225085,0.06640264139765661,-0.03686758741173338,0.03204551922779655,-0.0401110881578835,,
RGMA,0.0031073804008885566,-0.04166093629808382,0.024431404137710326,-0.01874988204446746,0.01583427747940278,-0.024802725328807403,0.08560361878957529,0.13998077612849189,0.007188867976613537,0.014675390230215336,-0.0036104822263976818,0.08827021284264637,0.025851519034493044,0.006946892734702107,0.0012442475964925558,0.06440310799958847,0.08586100048359815,0.09595150912734329,0.030668711430039717,0.013265278887691115,0.05557786683954462,0.02822124012776194
CLEC3A,,,,,,,,,,0.013206626630422522,,,,,,,,,,,,
WNT16,-0.0050595670805119895,-0.03484649606415107,-0.017432763189659823,0.01888796744863151,0.040959725009610995,0.04561182500847104,-0.023304824411766692,0.05529329428802696,0.030837464326391343,-0.010754251810116579,0.07264561970344384,-0.022365518705090532,,,,,,0.09279274833110343,-0.03375633901219956,,0.06951441210123877,0.07631318115186685
CX3CL1,0.03741485561369526,0.003927307991162698,0.06378576180302531,0.06693821990782288,0.047268011654484576,0.024372979480205767,-0.04360952206880498,-0.014861537477964053,0.015862102872085688,0.045175170062508034,0.06226222173636382,0.07064305064530978,-0.07144787023920593,0.03099760115642754,0.04230244618877469,0.040925658096650136,0.09477218525119918,0.1396618575782054,0.01741119259579765,-0.12217144372714238,0.08614994405701024,-0.010836133239598963
FGF1,-0.07640555793447591,0.0435791944484957,-0.037191426361343705,0.039108648830933374,0.06872715775361245,0.02181340166396572,0.0007525670144108238,-0.0435053227189333,-0.021620549301634748,-0.005618016623500997,-0.06265084700957654,-0.006877335279141853,0.029905661196669577,-0.025497655853218205,0.00552973556081365,-0.03342640882860647,0.07611239888964728,-0.10172908715378445,-0.008173136305648584,0.16256626394399387,-0.04170023874969966,0.0026946376515064605
ALOX5AP,-0.0030435754623265006,0.037332077042585024,-0.029909813802559415,-0.05915350795031887,-0.001752614354880438,0.03680968685463366,0.017224387113595967,0.14292467188806246,0.05839013636238923,-0.027821347932956503,-0.0715908937586047,0.09735917084482762,-0.02980064032012336,-0.0005479551505562369,0.06685422470350877,0.10661475431757911,-0.03491764503641684,-0.011044562579407871,0.0036938238139509077,-0.026584105820900886,-0.03847618421290582,-0.014343571048759583
IL1RN,0.01509741013651357,0.014736819540261634,-0.0029055766117477566,0.021485815476193208,-0.028016956209601356,-0.001381896304614628,-0.008230377430163307,-0.027646999899943726,0.0014297436739443994,,-0.03633421709017888,0.024168718023647902,-0.009197231864502504,,-0.05138584713188857,-0.010492004187713944,-0.04437278337445671,,0.000348092069133496,-0.04053802210171635,-0.0015757608858809119,0.02523249863334609
PCSK9,,,,,,,,,,,,0.0867493211947063,,,,0.08995225094393162,0.045358382415561935,,-0.03276580024290014,,,
NPW,-0.06310160968157034,,,-0.013143656368407025,-0.02360999152312281,0.007331336594403131,0.05354347027898988,,-0.017062691464236297,,,0.06399554847317915,0.1170233932957981,-0.04009154626811257,-0.06016530145124726,0.06928509645163677,0.004183835373781403,-0.019404595211354424,0.029833858924145314,,0.08322405193149571,0.11689907147115798
CXCL9,0.0018090243768160486,-0.00212550293367825,-0.003817098505809968,,0.03005781616575189,-0.0128425219456373,,0.037433091045392566,-0.033196203326143765,-0.013818736501333403,-0.018390057927462438,0.01098455903406113,,-0.03499181519470552,,,,0.17133475821255686,,,0.16299432369382835,-0.0666415070417008
ANGPTL4,0.08463451796605163,0.009403587924247957,0.0025200837037123833,0.012514778186368427,-0.015240420722678808,0.02161744554351589,0.04432328030239686,0.022505308216455855,-0.05080865247859594,0.053997387004339696,0.07406033115174558,-0.13341872993035495,0.0303840056282867,0.07801331083078214,0.09212032956568808,0.004001493098668523,-0.13909359693008377,0.04888589798925154,0.03757964604594217,0.06636649290977276,0.05890754008251681,0.03372260612916149
CCL11,,,,,,,,,,,,-0.022621363103038163,,,,,,,,,,
UCN2,,,,0.010928752217305744,0.01855417235497113,,,-0.0292966061005272,-0.01927167958272517,,,0.04457780259871705,,,0.0038808288395233196,0.022324251790456356,0.006944011094130282,,0.037293143678409024,,,
OBP2A,,,,,,,,,,,,-0.01809521604008908,,0.08419370841197397,0.04367117070581015,,,,,,-0.005693156612413153,
COL4A3,-0.0026103084635557155,0.048640723194604586,0.011560350704416343,0.041380387150130316,0.02528114530986693,-0.028521061574359692,,,-0.024929961647398472,-0.019880267589304577,,,-0.018639193540606145,,,,-0.010461432085011416,0.005802101997784142,-0.02264742935677773,,0.03455881057855918,0.006190832090739574
NRG3,-0.03978571912942916,-0.0009447393075452441,-0.013660188518442862,0.029675556949093386,-0.022327014332179883,0.04127617345442098,-0.034127592370418874,-0.06485872425937905,-0.016111300580135216,-0.019434453897638114,0.027867211153155512,,0.06597104533560617,-0.050951768528540525,,0.000178944930901874,0.14786958473552872,0.039569149915868865,0.025622124814087724,-0.018971165296976584,0.05906020236039778,-0.010570801296226527
IL23A,0.014101398744879371,-0.003831729369770586,-0.02325341101474432,-0.023427900800612817,-0.04248484925571135,0.02572024223259302,,0.018148896310348963,,,,,-0.03675009601480664,-0.03466621367984586,-0.07961791400789017,0.01665277735181862,0.06978457375531426,,,,0.09980828823826521,-0.032179706289605044
COLQ,0.006939815095132951,-0.02442325474385987,0.004925816388023659,0.0011297878503796145,-0.007355262564843829,0.09013052974766102,0.12975542418321873,0.10532432102063864,0.04633933361322486,-0.01172870913521155,0.07696204457926939,-0.027421208910089735,0.037048347717215054,0.14743151514833586,0.053085600415496446,0.04498167127417392,0.09716899666460689,0.0016524881456142153,0.0025823672465978835,,0.04317934647080465,0.05631908083014348
SCGB1A1,,,0.07547328724445544,,,,,,,,,,,,,,0.037643240366789885,,-0.01779424153395319,,,
TNFSF12,0.07104873276139058,0.015609704967583479,0.010951616989812835,0.03163138620300579,-0.01828239531000771,0.013139956441143822,0.014299288719980185,0.11582209631324385,0.048413049859955995,0.0014795360137083843,0.01391081204661642,-0.010189388790739485,0.06382649009002225,0.07474736197984024,0.13352991638620074,0.0453064623642803,-0.019258325731196558,0.008589968615740101,0.04799765001089621,-0.02806258009223612,0.012223732720197073,-0.054878240321009124
DKK2,-0.038493272344072155,0.030419988472297592,0.056907717554800806,,0.009815001099582289,-0.023781845189728038,-0.0339187677686638,-0.04379637989778284,-0.01975827687296821,-0.009508761124042404,0.10014091427805911,0.0338702087995116,,,,-0.0029488428330626966,,,0.053093561905554164,0.05652268609388725,0.059674264803774926,-0.040634696992499164
FYN,0.02819530776455294,0.0358464628667098,-0.0006495744280378836,0.03264454256995288,0.0851674812749014,0.057184674361551224,0.12531633614044296,0.13271848010784656,-0.009820200894878724,-0.0005355453436105438,0.016291994759912474,0.05580442690018309,0.017321046081178414,0.022992707887199766,-0.013740671185063811,0.019858380940956422,0.11171584995786037,0.08131602342864146,0.03094480512759067,0.16366859737730471,-0.012561419984409412,0.04027023370137325
ACE,-0.04151326163093427,0.06152070257546123,0.0077334351816285875,0.022820657431519467,0.05406146495381212,-0.04999143759796191,0.04644873244763955,0.14616166983362827,0.04849718989651042,-0.014419092839871032,0.05428607823193073,0.08016429304163797,0.002266771841037029,0.0655961240199886,-0.02603136618241299,-0.03205460161944137,0.07797922168810664,0.14769437189144008,0.01458838913891001,,0.04585071566158324,0.005947948472889364
IL18,0.001390012732539358,0.004094391215063188,-0.03227882145643388,-0.0015398348961128921,0.060776982679154296,-0.0648296165500248,0.012724209346064394,0.14058218817155846,-0.050807911162312355,0.013568692791507884,-0.043777775175073315,-0.04098602220654821,0.011448852917555452,-0.02066664952863606,0.012095400364525362,0.07570053331939161,0.07334337675759885,0.021692866116286878,-0.0004826486400607444,-0.05662019321191568,0.05363381624637674,-0.014837813924639653
PPBP,,,,,,0.04182164616862051,,,,,,0.07250625601074426,,,,-0.041595575320104536,0.041088773682965526,-0.026223796227119456,,,,0.04796592817488845
CCL27,-0.0461428370340172,-0.011403000850097442,,-0.015391806140775325,0.05047177952603495,0.014658372758648869,,-0.016769520665888535,-0.02764141466730362,-0.0097953920390798,-0.022514873917906915,,0.05035242142427992,-0.013464379550295748,-0.024580820982710777,-0.003939823970865314,-0.036800899757070446,0.008116506362150631,-0.007997415853505267,,0.037386260782758744,-0.026943113334644195
SERPING1,0.010016590841671872,0.018676337770093695,-0.04690482427064113,-0.047359912020450284,-0.00666659175509104,0.06250275723253568,-0.0613535781401351,0.15481728841583836,0.03611255287646777,-0.04114129047859586,-0.0944223357478829,0.07957072300682837,-0.0675063719850657,-0.039484459212760246,0.0016867600293649346,0.013383017256072273,-0.03903627870490827,0.03744092083274458,-0.07658879970769376,0.06880308041644762,0.041479776402920124,0.02560774463927667
AZGP1,0.0948191672759379,0.029048993142743555,-0.000750437289068107,-0.015166143179546395,-0.015421710289799218,-0.06551233739175044,0.0516628754506342,0.0387817230059071,0.03730376941816753,-0.018900272018241227,0.003179051828892887,,0.03675516277260103,0.07530703316041497,0.019682283147422472,0.038130874015189664,0.02958975258732324,0.10754025945804314,-0.03116574076179458,-0.04911988208355949,0.04845306717371708,0.026584262381244877
INHA,-0.07246613458021436,-0.020106302263075308,-0.027108040358382598,-0.04883078429596934,-0.029481631621765498,0.04834691711084822,0.04129655023331708,0.0966949093102811,0.006069519625478657,-0.015091717257806019,0.004952304471739052,-0.031117304479316307,-0.002089261999641627,,-0.04486691920940242,0.01756442094136127,0.05191172567610621,0.0830341428469582,0.06089182026640446,,-0.05327469557362455,-0.04327090219111786
SEMA3G,-0.04620957710725964,0.09449076458694768,0.04242175808983381,,-0.0298540530428009,0.04111792098416029,-0.005474722299771763,0.03777906843297549,-0.02091410412441422,-0.018432897503850222,0.05922570702055083,0.03657563002631005,0.005054952767600534,0.01598352675882059,0.0032433029439317227,,,0.10190743550792626,-0.015298624077438058,,-0.025431773733112874,0.06857677660949772
OXT,,,,,,,,,,,,,,,,,,,-0.03174587262479487,,,
COL6A1,0.06270060492166316,0.032724322052546544,0.0515435274904146,0.014020707708718215,0.005197325401578705,0.0017843213148475414,0.07161283147298816,0.12935751353403463,-0.01617087754826415,-0.031452498924867685,-0.030153806099248837,-0.059640779638507384,0.09164713282116382,0.0605077727861197,-0.09264517958964567,0.053986843656518325,-0.08303609281446858,0.08144230356376095,0.013898743137422568,0.08563988904552908,0.05107181755606333,0.08108389380422336
FGF17,0.0035114526846505407,0.035795449703017825,0.04701212481774987,0.03849573449545252,0.01417322407374624,-0.040451521686412195,0.021651700138470936,0.010675575482207619,-0.02799792659446138,0.05756060157406887,-0.032440015176169436,0.0008987302670884716,-0.010148748188553014,,,0.09151246725534189,0.007736635901594059,,0.018033668916047105,,-0.029960975727994374,0.11136388404519862
TNFSF8,-0.025292647312559587,,-0.017171777770644065,,-0.006500824336081391,-0.022513210427473458,,0.05695699913573123,-0.015777809065223244,,,,,0.09136957584859653,0.014635961812105932,-0.03126040202045126,0.08401247570675853,0.0034212189684693336,0.061769001605991206,,0.032883321215308015,-0.030253115875202827
FGF20,,0.005002765176454496,0.05722590090872174,,-0.03542835733450685,-0.020950102504845233,-0.02075475965391376,0.017006738334445895,0.01501379505034502,-0.01965783409102183,0.031079474441656544,,0.04247670710857288,-0.029913894684233173,,0.009024821195597929,0.009657757687615573,0.02338528059789619,0.018946470014027217,,0.03183999723269777,-0.02239525904058258
ICAM3,0.051219002113611474,0.12708091275152658,-0.008873668118306938,0.015814283552408593,-0.003741661612230973,0.041126908091769075,0.07947215949709324,0.12951525517469456,-0.01540982708110616,-0.027554997220276302,-0.011467327383712712,0.03866197997719061,0.06226406444147975,0.08768692911679604,0.1045543115545684,0.12488491006554026,0.05535972971841211,-0.018013880862933592,-0.04074093526433355,-0.03513461471278901,0.11199751387061282,0.00859085335208176
LAMA4,0.06911714755836805,0.03587224227009834,0.04049731115113025,0.1017107393931634,0.052425878031657484,0.03953335391853224,0.08919709809038195,0.17868180646424314,0.00806649405171251,-0.003106167394678494,-0.029549238924745272,0.1085439284386728,0.06125245691734744,0.0697155799470494,-0.041126332524984634,-0.009968419481841056,-0.0055660159233760186,0.06461111852207568,-0.023220932478574232,-0.07242819222625069,0.04069613142380425,0.025359570494071212
INHBE,-0.009539651866395995,,,,,,,,,,,-0.022245168039634288,,,,,,,,,,
DLL4,0.007995668370895697,0.02574151772726168,-0.02557986742075914,0.024187049554414926,0.03084082140837407,0.011294911591708815,0.08650890837659835,0.08833219498456556,0.02146316434282819,0.007186259631794475,-0.02565684326570195,0.10604922966867053,0.1113925425766165,0.09218554083595937,-0.0626295927696007,-0.05771981934693738,0.12712647021656662,0.13421760405080874,-0.0004286107753844092,-0.03608237507225868,0.06599648142557046,0.06498053496080537
SEMA3A,0.04070666073910846,0.022821350700806965,-0.011621162935706624,0.004927059715264855,0.015866350834837634,0.05955895110014644,0.015288936179917029,-0.045766490355145226,-0.01930711148659578,-0.010696131143114787,-0.0061882014476557536,0.01217569111602906,0.039477660493853366,-0.06963233799422469,-0.09445100555262505,0.08273371650343016,0.10400942986782753,0.10399276401935426,0.0398047828308155,-0.007934404939868377,-0.008169523655621813,0.008594210480379382
RLN2,,,-0.01844135028643959,-0.017016933852990326,0.03560866900005738,-0.012292287287288418,-0.02438197089529708,0.0797229745874194,-0.01607166871773183,-0.03299003763259259,-0.023815551210157774,,0.006820493737740883,,0.04224553308902069,0.008437758193369838,,0.06881331231104795,0.06674816954039049,,-0.021832738001153013,-0.006785598827012009
C5,0.07256225510782824,0.030848137809833337,-0.037440932999134834,-0.0084335476683475,-0.00975410521841975,-0.008025270157508296,-0.005494219982491778,0.1389698818045621,-0.034272642520345196,0.03667881735300614,0.07979083546377697,-0.02327452026828802,-0.019041431708564902,0.04770634804336743,-0.00967784737453697,0.0464691514898759,0.054700514703720365,0.01401079678664242,0.03246535899174424,0.060170549762691705,0.1034435201688836,0.08306301924360726
COMP,,,,,,,,,,,,-0.02627690997568135,,,,,,-0.0364725533313988,,,-0.002447671151331653,
EDN2,-0.03420685849863816,-0.015331683488064508,,,,0.02198099055790795,,0.15414098479775132,-0.019516361633520267,,,0.1308855538961832,-0.027146559281065772,,,,,,,,,
