,UKF259,UKF260,UKF266,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH916bulk
WNT7A,-0.002535183741676992,0.011646162066368584,0.0735666485622429,-0.020768013139720196,,0.12563590159294316,0.22874133842662114,0.015903355282526756
GAST,,,,,,,,0.01749003243283608
GPI,0.01460002397821766,-0.03925090012971229,0.009721234332343854,0.10605569050817483,-0.02947853160939902,-0.03649040865647361,0.2561383854026014,0.0007303238295291546
IL1B,-0.07129756105268745,-0.09220481345946806,-0.08160525659169517,-0.0533365901136844,-0.01528409195997899,0.20521084613381554,0.16675258178549882,-0.020992091854477476
SFTPA2,,,,,,,,-0.06698302343149906
HAS2,0.0017863276656452933,0.021545317232075888,-0.0001806482631226869,0.028924410533722293,-0.008010262968340376,0.153708161811063,0.09752009388296767,-0.02838854917634265
IL11,-0.007896155200692064,0.11989279484606963,-0.02553570324843047,-0.008341330031855625,0.03826047030059763,0.173157057823179,-0.008868573500924988,-0.06813502059082459
SEMA4B,0.03190834046007741,-0.026890202160066327,0.046661858939029396,-0.06616150149561158,-0.014992390043948456,0.11813502967067029,0.026893258623287133,-0.112370960679014
FGF12,-0.020741889697085514,0.024080105873645466,0.02764345331839402,0.1634728065979181,0.03258396982839318,0.20957196254401098,-0.05284985278822057,0.16555072635916518
CP,0.023432373955917674,-0.08053608724342069,0.023896110730818848,0.05250009420861404,-0.02701295713211959,0.06646261932392519,0.0045293234572475,0.002772875725772603
NLGN3,0.0510596978393687,0.00791934142601032,-0.06937261023070418,-0.04548231293779141,0.11086313246226218,-0.024080625714305862,-0.06198722660931828,0.038240054442721105
GZMB,-0.025908785507849412,0.08294273361059772,0.1564340556284549,0.10871812038132593,0.09507932866387471,,,0.16119039179452616
PROC,-0.04247693171080845,0.048876116079932586,0.034054239970936956,0.02471523417959079,,0.1359398486457066,-0.15783827748193904,0.04160314539074921
TNFSF11,,,,,-0.02349974321868971,0.06703024169725169,,-0.052469731306296584
AGT,0.018006763238703077,-0.06950209885189823,-0.03015580763972955,0.11187506742768961,0.10661247036411838,0.5113525999199517,0.2244256713141207,-0.0979729606547794
PTHLH,0.03102906503880507,0.2012272527539314,0.04369977466862977,-0.009028819383821628,-0.017537599093175333,0.16494247609628795,-0.04514927885736349,-0.029993105011213075
COL1A1,-0.06469739068670138,-0.009490787147702401,0.0603529115621099,-0.0711704567026845,-0.0817798607747166,0.13939773294989793,-0.31189314647955785,-0.0636253721639216
LAMB2,0.10821485937772031,-0.0878698031839959,0.03535740210556432,-0.07768540415110295,-0.11668581578271082,0.1858595698008832,0.1439971475920675,-0.04542209471235277
DSC2,-0.022652704066643603,0.11034980827779495,0.06522827875455371,0.07976725923525937,0.0935714255134295,0.12844837221736233,0.007048325227707289,-0.07570439117091537
WNT5B,0.045282274395966014,0.18623883524679843,0.11959407651330473,-0.01863442420847017,-0.012186925598146608,0.09996293528732683,-0.12260179518774501,0.07551276914596301
LEFTY1,-0.039087272157911156,0.0821524020547695,-0.023714766835732586,0.0067056993624200235,,0.0540391547496965,0.042396331807104594,0.01144131682020941
FGL1,-0.0221810588177628,0.10601534039038192,0.08913633988728625,,,,,-0.0634605835859026
CXCL5,-0.020386333077274138,-0.026255215445730794,0.10524388922507147,0.08209692874366778,0.04354770524363882,0.05107757496057583,0.13661353040542842,-0.03412874652628331
S100A1,0.03906975467605198,-0.04175670368573999,0.049972469084384415,0.1376451885211146,0.10095853257156073,-0.2628718586607203,0.10161573221542816,-0.02660051437487516
C4BPA,-0.02912835617607691,,,-0.025721156884049183,,-0.012293498182927609,,
NPTX1,0.08857885818927097,0.19183872700549065,0.006222514543405134,0.10223180130280406,-0.020226801325880343,-0.1164684473192683,0.16893485376510628,0.20166156030306828
TGS1,0.05935650963612855,-0.020515769100590442,0.014661578601154374,-0.05853877967713035,0.03284356696585288,0.0500680373273524,-0.08347691388666086,-0.002073895805864991
SST,0.10496417504851248,0.09773392216500615,0.05332274997850324,0.1785794969440943,,,,0.07039804990626955
IL34,0.006698519861887672,0.13498212978897325,0.10171029120049387,0.11183865211531882,-0.03234193386226835,0.12473147938119401,-0.1498284951961453,0.0240240352545092
DHH,,,,,,0.08670686971266156,,
XCL2,,-0.01658083423849443,,-0.0019568421400134478,-0.026739621334428653,,,-0.02988614439619777
TF,0.051681989867420175,0.10734770358131197,-0.08035689207270845,-0.008428664748349194,-0.03020454844054158,-0.1756513654290565,0.06384820502677414,0.14738212992838617
IL33,0.049927093851884756,-0.053836175183829195,0.009462322565712613,0.07565665075489747,-0.023853176062894523,-0.05052848589249099,-0.0038390766890577014,-0.05226955808361254
RBP4,0.008637213505898234,0.1749882871506679,0.07775635945632824,0.12182103751729625,0.15505607248246792,0.13693064117055118,-0.021942286332181996,0.13802480571498876
CCL19,,,-0.01696301133113618,0.011299649914044016,-0.03158264212667024,,,-0.03759235950927287
CCL20,-0.018964215692951886,-0.014690794683417543,,-0.09531153247001534,0.0190372366383802,,0.1100745280529978,-0.08377985374821861
NAMPT,-0.026794419939005183,-0.060223102796006456,0.049811839277604054,-0.10903437264638476,-0.037273341347131055,0.35082847543646123,0.24649766465791909,-0.077615716229636
