,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL12,0.012828920262233352,-0.027239191285489774,0.05732739418449711,-0.06960891757434128,0.0005796207389796959,-0.028233417811058734,0.009242860472448803,0.000535708299615602,-0.037859619416404575,0.017640957096749555,-0.07324353844916835,-0.015275302889516139,0.0162458466626705,0.034384485361498705,-0.037152479733448776,-0.07113821584822244
GNRH1,0.06260148697532839,0.025409136526003365,-0.045493945829307256,0.025625765070202318,-0.018685464275424914,0.05836675414345326,0.01221566082604677,-0.0257389310507583,-0.008631199573684703,0.03127494343501205,-0.03999388985298874,0.034200085603360485,-0.017210279223606562,0.03832701542478055,0.041685233869882654,-0.005807758278399538
FGF8,,,,,0.04816534029283525,,,,,,,-0.00013686232535476883,0.0047271037407093566,0.0434105389789434,,
RIMS1,0.014449036895820163,-0.002175316519964922,-0.003731352138910631,-0.010051383305612553,-0.043431823646756476,0.021437890105837683,-0.020925801579122206,0.14807440289561602,-0.039369389230506216,0.08097055355032252,0.0007594728669244308,-0.035314579215409814,0.021321093632035784,-0.007823409292598782,0.10044805761668008,-0.002101283306262999
FGF14,0.020965764157213927,0.04178508586468042,0.06949824484090754,-0.01610602203253718,0.015999245405524706,-0.008648320688900011,-0.025085206757472205,0.08393039969252782,-0.012662301456464305,-0.00829489340856148,-0.05439888711624057,0.04317348226128931,-0.003185029883721611,0.06682034728936959,0.020783729074582872,0.0705920211602529
IGF1,0.08468667617820778,-0.009307739765554764,0.011369474636736652,-0.003307075745399214,-0.029994695135942422,-0.020319680222784207,0.09052972725118205,-0.00830023229513955,0.023563382151263575,-0.024448627231467773,0.043356169796962364,0.01700938455943008,0.030310511937704284,-0.006424602337670526,0.030340847336593563,0.07161156299557625
TNFSF10,0.014223913739074312,-0.032937115267419055,-0.027188917351035412,-0.04189281515338227,0.03992537968756045,0.06559196732124128,0.02077240617032818,0.0624357251938815,-0.0352342624932778,0.0462485924165744,0.027836844582615903,0.02413447143395837,-0.04143487889428059,0.016779308698288652,0.07242009987080797,0.042695636204359295
GDF5,-0.028608042766210123,0.025363420235750264,,0.06159128193726567,0.01219613403436628,-0.02588373063710373,-0.013818738759630479,0.03404538566476767,-0.01307020989495185,,-0.030234095355939145,-0.02533316230727254,0.03347431485684133,-0.028304722680244993,0.06734248643774172,0.021227292942421597
CHAD,,,,-0.014466514825199105,-0.006171996680512525,,-0.01161265868771409,,,,,0.027053373242970635,0.019811405938407765,0.036839244853558495,,
RGMA,0.02918664631900869,0.02449108016952378,-0.044040390522045975,-0.06691562738038985,0.1057369365837953,0.056458741574638094,-0.031084654354942648,0.014032355753713015,0.021234569135103448,0.0014092857179472116,0.04676840150672087,-0.08870228801975388,0.030574645919796153,-0.04994060529196453,0.08157715594914776,0.08306846710837772
CLEC3A,,,,,,,-0.016449692328611928,,,,,,,,,
WNT16,0.08283601244942805,0.043892465217142365,-0.013502771452119602,-0.019984217110125536,-0.009779170122709546,0.03605642412830384,0.008105305506946834,0.09390578297684234,,,,,,0.016359873127346315,0.023991238489777553,0.029268692868079968
CX3CL1,0.015437779086880177,0.042203814119580796,0.022054646499558243,0.03959932573568988,-0.013951511686692751,0.008566278639528737,-0.025476057489364205,0.1196319475563546,0.043722614880197096,-0.08741307024936967,0.07236533225918569,0.03533070299901993,0.0038123512586819212,-0.03756486671046721,0.016320658847993164,-0.05020495007873339
FGF1,-0.03284880885468184,-0.012838175132137192,-0.012393091317066597,-0.05156077624088751,0.015513100312985318,-0.03127005497304136,0.04035114651210713,-0.1297817529332511,-0.03509435794826455,-0.0025609608288360845,0.021820078820986803,-0.024808508445021075,-0.04275538158558583,-0.08684283636414854,0.09663419148198985,-0.05280599056815062
ALOX5AP,-0.0814120029730498,0.04271397321848138,0.022530276340055926,0.07840794917596607,-0.004138278768331233,-0.001756382725082066,0.006841763295702176,-0.1187258670917517,0.0801023906578688,-0.04634735105351835,-0.041298616441158766,0.0549150226347607,-0.022367506680848987,0.014248905917971596,0.02481594445289349,0.04383815375541265
IL1RN,0.06182390053303693,0.03754086331809846,-0.026042566818808364,0.15262993896280752,0.0025299022876217763,-0.014916621115975151,,-0.033013702977783596,-0.014037001395336469,0.10492313033735212,-0.041430283445956215,0.16566571349286074,0.044809717269387,-0.03485411374985029,0.07928624599382827,-0.021266243045834295
PCSK9,,,,,,,,,,,,-0.006840392351912431,0.0154099658260717,-0.020002270926462066,,
NPW,0.1355036158432887,,0.08974928867560703,-0.050198685822157675,-0.026569189632006412,,,,-0.01563416336331903,-0.07722731953945566,0.003785006934706548,0.08626052142518435,0.12575591856419419,0.009442793894334212,-0.013092289596091171,0.1266758772137141
CXCL9,-0.030920368257508515,-0.059598170151462744,0.0593617813100552,-0.019503411000895823,,-0.018040793836859796,-0.013818736501333403,-0.023173313176345682,,-0.05517278751688154,0.09391440708984694,,,,-0.031288846912781255,0.09357540165736891
ANGPTL4,0.007991958828519002,0.10116495231912793,0.024373676163917467,0.10076994492407974,-0.024574834510198644,-0.02416065571722237,-0.016956827250234775,-0.045926314315664574,0.03173547114682901,0.087514562238947,0.022805046270310575,0.08958367815625749,0.07849002869907704,0.02224730242432656,-0.030891443015014643,0.12304044003468174
UCN2,,,0.03816309449807996,,,-0.01580664718656942,,,,,,0.04204188338929905,-0.008261426378198088,0.04494730571498297,,
OBP2A,,,,,,,,,,,,,,,-0.02797988438876407,
COL4A3,0.18768619544360007,-0.04640520674539632,-0.0031620755507935075,-0.06814143691772594,,,0.008377582005586418,,-0.017702368990262472,,,,-0.03957106324013189,-0.03161211336898712,0.10092840722232245,-0.036786517870340436
NRG3,-0.033029337028553096,0.08627951032548625,0.11358340705766774,-0.051604215200703754,0.04802210385440247,-0.005308910780880292,0.060039760141507206,0.02119872166809099,-0.0035284919831505023,-0.0295732247144928,-0.04733472320544081,-0.025467759309365918,0.013414016756061102,-0.0177991085338097,0.0002555233585617769,0.0063281359855121705
IL23A,0.09209202135264476,-0.02835486315026746,0.009561941150952253,0.13105519965269616,,0.02033660950089858,,,-0.005603187169171994,-0.011490718825092146,,0.015022662136424074,-0.010047096902025094,,-0.04039119591472724,-0.05369471371928506
COLQ,-0.008339974436087902,0.0168903882335903,-0.02911791505650749,0.00986393669978992,0.002100962242556461,0.11678902344067192,0.044630255642505196,0.12428827365309271,-0.053304533854965155,-0.013626113193100241,-0.0061850228537404595,0.0721384913960619,0.04898743755715227,0.02677051175248575,0.07115591464312643,0.025703791988850727
SCGB1A1,,,,,,,,,,,,,-0.006795156974860817,-0.023142751508429312,,
TNFSF12,0.09943472996296093,0.02065569262355728,-0.036663632742680245,0.045204701064394094,-0.06588730771672188,0.03151892493758095,-0.019600831588052002,-0.01504233858040802,-0.009379178532402298,-0.024499052220073154,0.050223598163564344,-0.014395862935606255,0.018126999728530636,0.0055601504092256,0.0275962444201428,0.06921277587696413
DKK2,-0.014442919847647827,-0.03962831813004422,0.09390217327033323,-0.03480984230507946,0.0057877949951587685,-0.02815066553570715,-0.009508761124042404,0.04874626006267892,,,-0.026300753543339595,-0.029776780896838818,,-0.026638324005469425,0.06558684444322455,-0.05938510843343603
FYN,0.009791487640593642,-0.014574735813827924,-0.01592544629594069,-0.032986780675870075,0.04229646893276009,0.014651115123131964,0.009151209903342538,-0.028744255432468564,0.03507100417117048,-0.0035428040991430667,0.0026178015703914544,-0.013404606484706615,-0.0461138808289418,0.01995801612313491,0.0592260788187552,0.09010773352200754
ACE,-0.015703877689427926,-0.06052237389776898,0.015953806469363844,-0.013931569959761865,0.03349826416560287,-0.0048444901349198825,-0.014419092839871032,-0.03421313662461754,-0.04784023858425201,0.028340330718161784,0.012097014515756564,0.056948853181903084,-0.010400229559362121,-0.04142746503248834,-0.020221021152899202,0.0006345984757327575
IL18,-0.014952425201294558,-0.04456462690876118,-0.028961665448804918,-0.07184327826019,0.08707754075814778,0.02802448098687811,-0.008084048582458188,-0.11670464549943915,-0.026659576432415535,-0.055151076325728535,0.09313036400432341,0.03646916208570007,-0.045717958859502604,-0.04083544393746073,0.07930079761113587,-0.009408723590598215
PPBP,,,,0.011596673653508522,,,,,,,,0.0032613272266319242,-0.019920790644395895,,,0.0024255224184507535
CCL27,-0.04676586715520305,-0.02509268440541777,-0.021462095729476983,0.02259860580789998,,0.10598959952173895,-0.0097953920390798,0.05236454606606819,-0.037699329389851065,-0.08949843803362663,0.014510238127674834,0.03129356724937784,-0.04358027825029723,-0.05448991436225095,0.030072174787016487,0.027228680610957928
SERPING1,-0.0025984853386813223,0.015075944326416651,0.05614363741543313,0.07217003724395098,0.01766492471968895,0.062411919844205736,-0.05264479226372254,-0.13142689028030943,0.007036799269407857,-0.03635497644842275,-0.05278714154072614,-0.0358953088830329,-0.06495164032565012,-0.06440238497511788,0.04938975340663776,0.1146504205547005
AZGP1,0.08184863398864138,0.06073935638517068,0.029511494436926647,-0.12330966563933785,0.10474168056313192,0.06714271341193526,0.026840131389400418,-0.012140268169374602,-0.005137776908881059,,0.004552986313811554,0.07668019563676928,0.11165631239542986,7.98987966268327e-05,0.09986308130111975,0.09330239678473057
INHA,-0.04676585881319714,-0.002733280002374681,-0.007757258000823484,-0.035770473426604915,-0.033828331911701995,0.0020557521098391587,-0.015091717257806019,0.08336825252200356,0.022848460032791795,-0.011878022805993564,-0.038514163031120485,-0.004826878947172782,0.052732193503150816,-0.04780462579092262,0.04915020590494933,0.049428412843329675
SEMA3G,0.04601333997282634,-0.047698659327588204,-0.019949986271911368,-0.008525661947948088,-0.020082974264938075,-0.017930992905894345,0.04344595681031286,0.020222257409127684,-0.019976021635517968,0.01889241413432316,-0.03202121851143861,,,0.0026312526730960847,0.012262961819103663,-0.07556612006064618
OXT,,,,,,,,,,,,,,-0.019379644029164065,,
COL6A1,0.016888419572494075,0.04314211393722301,0.023909846877546614,0.052975207389268565,0.07893499328727094,0.03430080547229573,0.0014403564568092693,-0.026185993361271667,-0.014122491279116129,0.02400038650685314,0.017120263186250415,0.048966356879785226,0.07510647311300746,0.03838173465033864,-0.10015548472802903,0.021040574391076435
FGF17,0.03398381622824247,-0.04830836341736166,0.03700223685412635,0.016275367721554038,0.03666102065820679,-0.02327983866844614,-0.019130243857219804,0.09397383308847106,-0.018584775805046253,,,-0.004563120492028352,-0.05145618762584031,0.06061645709617894,-0.02665624820745526,0.03460537799728335
TNFSF8,-0.016322553701575572,,-0.020320670231374998,-0.03295292263948941,,0.03552230635258987,,,,,,-0.015222627245104717,-0.046742873301939485,-0.020606959772752554,0.06406918077944626,0.06357721870630755
FGF20,,-0.049799052018429296,-0.030264204890138625,0.04853181064303596,-0.022423264967081115,0.008193021787793672,-0.01965783409102183,-0.02820535155839178,-0.017090846270554388,-0.007236139595339027,-0.02587780211260898,0.011373976548411172,-0.06341881479813656,-0.015157579852413762,0.057504234064266094,-0.03736848969444311
ICAM3,0.04548201706648563,-0.0015634949162784033,0.04264787844728725,-0.010814519967852926,0.012891578351395996,0.020341587630025564,-0.027554997220276302,0.002639400061993901,-0.0015907315500146156,-0.06076100195821438,-0.015909898636038318,-0.008652377485126277,0.03224213003015066,-0.06391548888242485,0.04126472752833095,0.0762557076266998
LAMA4,0.03314782061090268,-0.04878437621757852,0.0008902127405732147,-0.014103689830543976,0.05555809764602981,0.03373456831760009,0.05574110489468355,-0.06484668921030777,-0.028408420338231537,0.04831269789611185,0.06790331980086098,0.033973707391616585,0.039796564631297035,0.01813643992875838,-0.039690289743183706,-0.005387622640260638
INHBE,-0.0029930624395957386,,,,,,,,,,,,,,,
DLL4,0.043350389717349426,-0.013548407266247774,-0.03611495533107391,-0.0915897936605449,0.02381610124759394,0.04162511537092834,0.071380829256526,0.05082025546198057,0.0061465375830652294,-0.01511417109683573,-0.029295954263383907,0.038421378196646386,-0.014898449374265873,0.020464670352848244,-0.017899875214533918,0.036048012589812564
SEMA3A,0.1297378664551364,0.06515723778463949,-0.027617465809403875,0.015253488501351877,-0.017524666147319203,-0.011801480864153462,-0.024807444827495223,0.11636009543101504,-0.003005697821002807,,,-0.027747103546034255,0.058246807947138324,0.017915069269753697,0.04697183587468495,0.08412886003555489
RLN2,,,-0.02050747288033738,-0.03412917772920548,0.21851778873755331,0.059567151758489194,0.004474531887632079,-0.030009977610572797,-0.013464880743262705,,,-0.0055485489485580216,,-0.00616088758270063,-0.0033940143839920967,0.04268038342381402
C5,-0.006359631041826692,0.06602308627145016,-0.009159600815542302,-0.001900459222582383,0.04629300952429007,0.02100094434777881,-0.020241666815565808,-0.04782114257364825,-0.020293637579146786,-0.08469574921287902,0.06025232905249435,0.02760414429659226,0.04433713540889949,-0.04284277565382516,0.014576984890158212,0.06806866463919933
COMP,,,,,,,,,,,,,,,-0.03800396032985969,
EDN2,-0.022075320068570336,-0.028350756165349194,,0.07558567882812822,,0.1111298947615666,,,0.026644496711417432,,,,,,,
C1QA,-0.04160748849390402,-0.03163384127240052,-0.0034674889956973734,-0.027148976173240184,0.05208697414947786,0.030099912648672705,0.03096166867648051,-0.14421416352091035,0.021748960711310307,-0.10517056631342596,0.06104894433006592,-0.07440995067368623,-0.13413551498319923,-0.021183757425397673,0.011989011965004646,-0.01706417943001132
UTS2B,-0.017552894531263817,0.11150976027167082,-0.020507472762519588,-0.014622123422710022,0.05422947779495174,,-0.023899635978894038,,,0.13656736344521284,,,,,-0.007506718787754746,
COL9A3,0.04181148053374915,-0.04335240616360619,-0.021105802328736042,-0.04121721007966993,0.08456880477601474,0.014380458897304962,-0.030567990047506488,-0.07378979728203709,0.011578842055938721,-0.05923240988465042,0.0221661654050336,0.016185144621309506,0.12416385505069132,0.010649051696560259,0.028442999079278924,0.06747256321058197
DLK1,,,0.002183378237197486,-0.0294372229339736,0.06702326880557641,,,,,,,,,,,0.017054740127805994
HGF,-0.04514006488988373,-0.053978267752413524,0.03732299670569534,-0.011096755410435024,0.0305559341604936,0.007366113354776327,-0.01322740420856195,-0.006797834145543349,-0.0205085098324061,0.05542116671396294,0.08897358961858526,-0.017907365982829743,-0.004625811613176957,-0.0035403567380220898,0.10357385372915205,-0.0039491145952717625
P4HB,0.020534951546957402,0.07792486544233868,-0.0013260128707139676,0.08652924424661286,0.06990235165075859,-0.0023914553968209817,-0.004383379526179185,-0.08544353509260905,-0.03664210589911513,-0.03506556843073224,0.05113512835159821,0.07178056564248401,0.04248853697188787,-0.00020309215612682207,-0.10673564445226225,0.04055086049468945
ADCYAP1,,-0.013398083582912234,-0.03394179193692527,0.02510931087378745,0.00022761122783809828,0.039558450082706725,-0.018745602702571362,0.07222632448084769,-0.019840883290221063,0.062784309685404,-0.02910455397099874,-0.02359595200844114,-0.022486347849415524,0.05355526536876232,0.046215850775919054,-0.0333513346637494
GREM1,-0.01755288364841937,0.010995531621444005,-0.017724885687249545,-0.039060793942275414,0.03761764190776518,-0.010525861014887498,-0.011122388094543608,-0.11110988199008012,-0.029708129318230483,-0.047171147534505006,-0.039378543701980906,-0.0006331349800589199,0.08551276987988057,0.06305109377807298,0.05429605587138976,0.018597875195499356
EGF,-0.06138139240285567,-0.03299830095416028,0.029789182081758805,-0.012024699435857659,-0.03138024187269643,0.01830343864769671,0.01580786957275663,-0.033316049189510075,0.033216117797948606,0.14500086930550235,-0.03698576195237055,-0.03909686080753017,0.0337194638169736,-0.001622329516594152,-0.031236734728441427,0.08128502339491503
VEGFB,0.05412960863406616,0.04645520149479233,0.030390958528800204,-0.07661547007254267,0.019407630550491117,0.017999988008694175,0.010192541846678383,-0.06191174002530036,-0.08326491280191252,0.11983719072125543,0.010069565731656625,0.062251638429361204,0.009172988132369027,-0.04408852268515326,0.03159940719808998,0.005820068643868611
FARP2,-0.005503369956871333,-0.01715786571292631,0.028388903785138826,-0.02276760603134779,0.051615896684580345,-0.007557476343608247,0.030367215370232865,-0.020395721533868726,0.0019290511269373998,0.07249627832139657,-0.022973047968792487,0.023455730555408897,0.09832525507375531,0.06484837759295375,0.10233003636820673,0.10217346043065767
BMP3,,,,,0.018134504367872617,,-0.015726703584957015,-0.02543127778277945,,,,,,,,
IHH,,,,,,,0.037851619849615624,,,,,0.10816317794457173,-0.027183740999811763,0.044527801506174206,,
LAMA2,-0.05180989782824093,-0.027573992399005258,0.008431890653839088,-0.03144396611896481,0.0057280672432284225,0.016298410080969484,-0.02143408011215017,-0.03551212470839357,0.08528950508734638,-0.014540757794248531,0.02764951801641347,0.040002022999289594,-0.03375723353934148,0.0011640994111795947,-0.019557614410449172,-0.08072972719552099
SERPINC1,,,,,,,,,,,,,-0.0039495298348955115,-0.022049739902499463,,
NRG1,-0.010020988785796997,-0.04560726187949813,0.046127905348046866,0.10553433055278193,-0.00863013403292605,-0.032854471086496286,-0.01950244009408352,0.1587319960953074,-0.02719587574274277,0.029196684121902593,0.055707506002844666,0.07845688698804917,0.07564871759504058,-0.06621867843853005,0.06379079308358288,0.07552008508984007
SPINK1,0.01720120217440642,0.07339167938532319,-0.005520538988592717,0.03097321915801648,,,,,-0.013464880743262705,,-0.02793416969764648,0.019440369487365917,0.004079861786004352,0.0012057439353735434,0.006934105844280528,0.0006556663092372499
EFEMP2,-0.023187947617640602,-0.02890527099598165,-0.0026603945544761433,0.05731068495973573,0.05714340818829985,0.04345139824274565,0.0034871071147972877,-0.11302155271353385,0.012307945372035951,-0.046191966888888575,-0.00046284958801460406,0.029893419867252847,0.08585388348479282,-0.03783745687701697,0.011151871326790436,0.0621118596365096
SELPLG,-0.033920259912540975,-0.007131184370258852,-0.005915051049301952,0.024197902390565386,0.011738339066958604,-0.029625001217907076,0.07407202182233454,-0.03090356852035716,0.008055781957923959,-0.013700761148871818,0.05682922926785568,0.021945481101212944,0.01791668179721686,-0.05287727092793343,0.0968211920459156,0.05212334598367067
GDF6,0.03604914443762024,-0.0329541725447825,-0.022973524348755076,,0.04903779509292895,-0.01915671836553664,,,,,,0.023027109986578087,0.05578510061139782,0.02590818875611284,,
HLA-E,-0.043297430690077146,-0.03589781836342086,2.6287888825537182e-05,0.06855481541267748,0.08658949869222186,0.045581846241844415,0.032144573575335164,-0.15578267017578548,0.014361869368310496,-0.059567870622860224,-0.006274718529354753,0.0007058897973177989,-0.036863259045649736,-0.0841236608503229,-8.258982311626054e-05,-0.055711160728259775
PTN,0.07864207974582188,-0.018145630472518604,-0.02063120204862309,-0.06745423676163959,0.07217849040821844,0.03933409481160413,-0.012469147128310527,-0.10137424318191551,0.0477940462202083,-0.10289259928034707,0.07292114401582177,-0.020033789575837464,0.1969169600525781,0.10164762346421904,0.004517576024107157,0.07799527219750575
CD274,0.07408873772241988,0.008444279948719303,0.05944223269946835,0.024146883395937287,0.009510886637506584,-0.0026828699111604076,-0.013193221253934292,0.009936352510398167,0.07170395980032174,-0.07004640523310954,0.05240556952647859,0.05117333725444426,0.06539123004638549,0.02324031815356563,0.05362992585508832,0.0900074323329909
FGF10,,,,,,,-0.012426562586722676,,,,,,,,,
CD14,-0.0034873074973092353,-0.0022450377593883977,-0.008990385165513188,0.042888023476374694,0.06676725935952786,0.022692592615150862,0.014268173796361836,-0.12818386019180572,0.0013068238008200263,-0.10333752978397313,0.029290950543428677,-0.0535872309495284,-0.08729382906245436,-0.05064334797927816,0.0614856933330236,0.049290154432066906
SFTPD,-0.02231521017814799,0.09706448010110816,,-0.03700697929924288,-0.010306921669326329,,-0.009561066569556322,,-0.022766424316133203,0.016541632429334548,0.025523854631581595,0.052553330488911615,0.053064967796146195,0.02356042207485396,0.05930042995005351,0.02088357570518873
SLIT1,0.02767895387324067,-0.008264843564489812,0.027017614890324244,5.737590743883575e-05,0.041250019853571254,0.03692520056199304,0.008253139479004164,0.11544839746526704,0.05639466624058011,-0.02894693856637328,0.056781697810731814,0.010547040820204669,-0.019131781998782217,0.042047107451444944,-0.015100336460724308,-0.03412725358798971
LPA,,,,,0.05537784075101291,,,,,,,,,,,
CNTF,,,-0.016164548251601723,0.03740927220760011,,-0.000425665672221061,-0.011122387133261843,-0.040671878772602345,0.1316813320585429,,,,,-0.022602466655613978,,
BST1,-0.03503744842567543,-0.008158553452465465,-0.0026605016694451196,0.007780702103590377,0.030355500195590204,0.05336819525655776,-0.020891644422194988,-0.06555450458114413,0.011734875197443189,-0.05238570054079555,-0.016923543171539233,-0.0205398295955668,0.01041297502458927,-0.009117555909246127,-0.019246756946337117,0.032796859386971196
AGTRAP,0.01613604589622298,0.0019453861802030687,0.011201304092849694,0.013463648682314554,0.05629314065097263,0.013036662471883476,-0.0012939115563519068,-0.023048201647144415,0.008243363809901183,0.011904273106912281,-0.03922159325694374,-0.005620661336041181,0.07270033647208464,-0.030474680243554826,0.08285940170426088,-0.008699343566088476
LAMC1,-0.015466506569123106,0.00617544281864382,0.033503346182042114,-0.014160479084200145,0.044574432291718036,0.04057186792326387,0.01123011888558945,0.08311769710520403,0.02300865600637403,-0.017825005948921956,0.01986564870790075,0.048818133244543246,0.06977087159585811,-0.027577872791077533,-0.05641658039682457,0.029478038203823203
COL6A3,0.021311591790382924,0.04452757325847621,-0.01625185950018639,0.04418078857059328,-0.039478052888398556,0.019176860088436363,-0.0306736246800069,-0.06791178513881964,-0.042252709382400735,0.09989752524574862,-0.061036641579456895,0.060330684735789813,0.07078884152988076,0.037108807863463066,-0.053495841595867774,0.02780658391917795
FN1,-0.040415263069637414,0.02774588397491315,-0.0323246944479843,0.057642059742485756,0.0677311246177718,0.04985250078891346,0.036125417032250084,-0.0699471127469401,-0.030886949717235292,0.02254276118928109,0.056509319606900636,0.10235233086518783,-0.0012944722575794852,0.013814610977735299,-0.10214011149630627,-0.003237801858397207
MIF,0.005772754782770614,0.07989823998634588,0.0404607429272491,0.1132716044389652,0.054838802376149035,0.017585385003631444,0.031573457760056815,0.019573859011944857,0.040707558001533015,0.13362792299946522,0.027086289412106744,0.06120086744075492,0.08979218650236796,0.0462111379167333,0.007424250498873737,0.021025480899129076
JAG1,0.05613081507038018,-0.011668440537901734,0.017313317362847257,-0.04135434845191282,0.07590810094029424,0.01319286812933363,0.009595469262147325,-0.03986903498109051,-0.010401745479902726,-0.11511244813092347,-0.011148358769433056,-0.01157621619781244,-0.05560267694194393,0.04097019254037958,-0.0726493529920969,0.06125532589446146
NID2,0.052586117779462954,-0.02027648308842427,-0.031494349719739446,0.005113091673999791,0.10851874502252117,0.0574413969298021,-0.0036626740812112893,-0.051717024691716726,-0.02480394507345778,0.05934033812209224,0.010304039671863574,-0.03777040360814263,-0.0038653517706251986,-0.017630482720119366,-0.06161086499564143,0.000702998965570612
EFNB1,0.03105823022092456,-0.0380215526727385,-0.03983983033356742,-0.00606910850511219,0.02635341378730475,0.054478930803170296,-0.0384341600612892,0.07682317392353143,-0.058395882798790516,-0.048765998425851886,0.04780819611224869,-0.019388681018061377,0.03253809566470289,-0.03199529950814219,0.010595011146831649,0.039063914198057416
COL4A2,-0.010131365622743218,-0.048379023809396765,0.023508838679906916,-0.020899172316606634,0.05204071721129459,0.03186079014220337,0.02092784516804361,-0.09332102519512359,0.003473455476254526,-0.024623213290369306,0.023435143929908742,0.047881612487618415,-0.03209050296081179,0.03774716999184958,-0.08598795151792252,-0.05579075390476332
SPP1,-0.04827818963176781,0.09831240524706449,0.03479703037112238,0.10411368471896175,0.09397106660632178,0.028531381499101057,0.08752040870392058,-0.15166001442531513,0.04516882118134885,0.08666245730161297,-0.06771160028043623,-0.004192555689854423,-0.019033496818442065,-0.04265294645452207,-0.06492322940841877,0.07918283780302099
PODXL2,0.082503169031846,0.010822392942665019,0.0028031258341122754,-0.02499674138732095,0.11606125974469662,-0.026836870744046268,-0.04424438987555887,0.12090240403326263,0.05781894415436878,-0.050858838486660486,0.006347965377686191,0.029169391343342187,-0.030037457878746832,0.03319761969550562,0.0400694131155816,0.059648340727894544
IFNE,,,,,,,-0.0124265616171584,,,,,,,,,
FGF9,0.031098033718441893,-0.006941342962110418,0.037367897304983064,-0.054780485436958716,-0.014582879020163073,-0.02777433030799478,-0.001173386614681224,0.1612951678977915,-0.0048072864534798145,,,-0.008240504568126803,-0.033973491193303285,-0.03337898406514844,0.09206795451223648,0.026403599681135547
ITIH2,-0.01632257107910696,-0.04791516031054274,0.031676905631965326,-0.035821417059302946,-0.03118495225701357,-0.01951558179792952,0.003588482468790727,0.028844403998071724,-0.02191288388649465,-0.019599467728519476,-0.046563751723823044,-0.03300859890661511,-0.005151098767394103,0.0035809839736230605,0.050165589383889056,-0.04926262094953315
ADAM10,-0.0022070891556208606,0.02024287780147612,0.000811293004830294,0.012712671583827414,0.07567078896597998,-0.007204199947851075,-0.010743261882512118,-0.06774603597475158,-0.004226992871719292,0.07356544071668053,0.04944223863580378,0.06264565629671857,-0.022264160663997758,-0.012756910606146976,0.009206443860072902,0.016244146739315603
CFH,-0.03028418003951884,-0.021418863329240166,0.02450574104413753,0.0004394827452973635,0.06324798633670638,0.03819664164379351,0.005870305182599102,-0.008044686769966237,-0.0037244711251100703,0.00623743846322225,0.09238849886981566,-0.016436604369351578,0.06518901473451194,-0.03213355196465981,-0.020220391999900975,-0.001455550125031325
COL4A5,0.03951955266191747,-0.04052778210166435,-0.008823006473144959,-0.029984366671895853,0.0705152859942458,0.02226662104509268,-0.03184906294632104,-0.09704179610588118,0.01960104013640104,0.0016128106025060291,0.033957079431127024,0.008965015666969152,-0.07580213630771866,-0.006114186795369264,0.07162041154743787,0.08770046879996811
LTBP3,-0.05666470987953322,-0.02145283015991023,0.0028772594909812093,0.014375454438833988,0.019004026174763936,0.04566934854514143,0.009634618602845856,-0.015511770288238823,0.02920555309461678,-0.04336697301023522,0.02413639129868659,0.03892947768892554,0.049140127665608505,0.0041554624248485005,0.013962363736439554,0.1367975550440002
GNB3,0.05291407730615385,-0.024652828780524425,0.06738446143636338,0.004359050824173311,0.04982090095031454,0.039136120772926004,0.1244110891671604,0.1840152837469206,-0.034123098132289365,-0.11669148596896581,-0.0023344628236840106,0.02751287243376336,-0.0032767880346702503,-0.041673255320269796,-0.01886319765868235,0.028544859753179882
COL6A2,0.018748983480149674,0.03326418432178642,0.03605048785483449,0.09098184957340698,0.1315220131093995,0.03294702221082336,-0.009433393750507437,-0.07780719242070971,0.020318419948649295,0.045472952330902656,0.015947822068825918,0.02760594301340399,0.11487519304199591,0.05043550697727856,-0.0838270853357841,-0.0076714041216406174
PLG,,,,,,,,,-0.02404963631669836,,,,,,,
GDF9,-0.007358228054606248,0.01914004769545565,-0.010208439296912335,-0.03455559214395111,0.047136084937414474,0.08550643388596328,0.016832125052732575,,-0.014713110385362967,-0.038900744492428294,0.0011027447858562777,-0.058214094284904996,0.02060754768624549,0.0021975226200734175,-0.04709589787606205,0.04223768768646519
NCAM1,0.15371187930483024,-0.021534706778316617,-0.06790143835272516,-0.04345518429556581,0.034439051845856584,-0.02941837512163651,0.009051123115305808,-0.003060771071867293,-0.010506278937997762,-0.04255122237707027,-0.023696565359686044,-0.09649090371629941,-0.037851874090359866,0.0388333461251915,0.007243692230747625,0.02050895692665197
APOC2,-0.04776214088585748,-0.009200510374925967,0.038304915600453335,-0.016460263039415893,0.08272818922202918,-0.010058717455702727,0.015942112280821947,-0.08261718165000322,-0.00610933425202424,-0.024081794859235655,0.0688036469627191,0.03126178614722897,-0.0006515122659818629,-0.006719575286501088,0.07648369103474782,0.04532181504918184
BST2,0.03923915586755025,-0.056635412507219825,0.08052451619410365,0.01602181074825908,0.006029311182420484,0.05439179343517043,-0.012018070382894767,-0.056848631713018814,0.0074612024202903,0.01145659046015754,-0.00042958133830470365,-0.11003964710705622,-0.07649022430492895,-0.05376606962642472,0.01774542881013197,0.0627347201864906
