,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
IGF1,0.04547181854826619,-0.008111769447959126,0.002363986488041315,-0.029851951357929712,-0.03257820173299771,-0.043682951685652054,0.0014993175883893527,0.0018974963717163836,-0.03543220648065957,0.021199242062105536,0.05903018853589057,-0.05503256702178183,0.03761341062937106,0.03332299264962956,0.16874370076954529
TNFSF10,-0.013212223376888653,-0.009405221619972176,-0.006891873166773454,0.1195290665837028,-0.03413345586839911,-0.007831308604553422,-0.03520304891998313,-0.06560332724270919,-0.02820044917779649,0.05721476320562374,0.053826443089938024,-0.003990853659766467,-0.03725148923567515,0.026196134106785462,0.047152979573261256
GDF5,0.04855401862350888,0.013945334122079477,,,,-0.014985314322961305,-0.02531752125039768,-0.03135457180352879,-0.01624387097195714,0.04318029326043403,0.04970861451240567,0.01922900061307559,0.05557444836090233,0.061032188318636715,
CHAD,,,,-0.025213160413929226,,-0.01086570921495031,,,,-0.03364367193545972,0.0017873016713749286,-0.022672217921366665,-0.019212398401054404,,-0.0030427808209866317
RGMA,-0.03484050669069679,0.02237174433234555,0.02424571515524647,-0.06986169268796791,-0.031941935871892965,0.0004892359543743573,-0.01826809764917147,0.04886549798719933,-0.06176944890126097,0.008021094380329783,0.100569307533195,-0.036845395666475544,-0.028188990157756482,0.03326097793344936,-0.07886851902784414
WNT16,-0.043212504648440474,-0.042480278512827686,-0.014537251433287667,0.09846186948932913,-0.026272585097036703,-0.017455569757686928,0.0015542731166385117,0.04820127319308307,,,,-0.01872966635652384,-0.010098202736766287,0.007677518549659891,
CX3CL1,0.08214313816777763,0.021630546026548767,0.03209572247261924,-0.03193994297858603,-0.033476317013822476,-0.018252980047514408,0.00575765774291355,0.07924010642452432,0.08955263696442402,0.07534254646327915,-0.0017984651530501318,-0.010903548785785495,0.002038359011853117,0.03330113218195078,0.04420107147856641
FGF1,0.03567460837433982,-0.06300242770692652,0.0166875300775398,0.05713440539422001,-0.0414484690889894,-0.04134100428156697,-0.030458846974635394,-0.06360418574793734,0.02207606562277557,0.02019466485151628,0.03573883481198348,-0.0019569675685774516,-0.050269723372111164,0.09922428601733958,-0.006159915672875237
ALOX5AP,-0.008200885761693926,-0.0149880449149774,0.03611783431391165,0.05184595225697424,-0.04292888536395298,-0.02736030193782908,-0.025596733521122052,-0.0909586482400558,-0.05607856525432269,0.0662582565330027,-0.051339494881430255,-0.04272922748969312,0.022174347651005344,0.01575902751515461,0.04096510741160718
IL1RN,0.005772472230874785,-0.04489019808156119,0.0662159753553055,0.11046311574443142,0.08955169343477092,0.003075265456488363,-0.014590318427532868,-0.03901376934597709,0.001640473136852018,0.024734064932656123,-0.01664178932879749,,0.10007185608530579,-0.03375182064012301,
PCSK9,,,,,,,,,,-0.025101996174476754,0.06930031976934516,,0.039922522816195835,,
FGF23,,,,,,,,,,,,,,,-0.018438463619556172
NPW,0.1168798035963263,,,0.021663344861207395,-0.003932171072699925,0.0013332508990744757,,,0.05042910575158097,0.07072410871374911,-0.0016439187524965202,0.073476198592986,0.016387024759994928,0.02336216172929702,-0.033963362102705306
CXCL9,-0.03963767757110975,-0.014228669178848552,-0.009276940235369256,,-0.009386466848153346,,-0.01764614953471983,0.022468352547122473,,,,-0.004315773199043833,,0.020293696719955286,
ANGPTL4,-0.06016550302082177,-0.006385628317526587,0.03144878894323973,0.04659509353832292,0.07547059413617017,-0.014196860000099804,0.05781619718953051,0.011805743175980862,0.01301055297869893,0.014064831653017975,-0.07801546773977389,0.016199653017760864,-0.002293695838606849,0.050164642617913195,-0.06275906416503176
UCN2,,,,0.12497656514837947,0.07409542856218398,,-0.015460875082274802,,,0.0810833087649777,0.011039512724058306,,-0.027300021966371425,,
OBP2A,,,,,,,,,,,,,,-0.017979328798930536,
COL4A3,-0.04167845841665833,-0.013454645220262266,0.04050448684125968,-0.03679791590274297,-0.025753498129875662,,,,-0.022000794179048506,,-0.026068667760266142,-0.020077055834727957,-0.03818217730507827,0.04516602440163051,
NRG3,0.055670525686498266,0.013444800800480413,-0.03231387500159629,-0.01885744340278347,0.02030766487319706,0.009522170870706614,0.008555731728598968,0.09939537006521937,0.03771890065451148,0.0034263237382238334,0.09515125440674495,-0.0011367002104902709,0.0012188573368470629,0.007030489034949772,-0.04093905009757699
IL23A,0.03611905507352533,-0.021781368983428525,-0.01939111309694304,-0.0211906617746239,-0.020770362329485217,,-0.01891391442948155,,-0.014380113887240921,-0.025101987417848512,0.07655688241069121,,,0.11967396843690685,
COLQ,0.07159336680170159,0.004281927351055451,0.04065899249876952,-0.020953796770515214,-0.015565334740195119,-0.01592081038085825,0.004415230840918102,0.0015775885614659527,-0.02902037281246625,0.02961786694784761,0.06062016481694163,0.033872378049438864,-0.008041251623299824,0.07895109922005465,0.22395399713604303
SCGB1A1,,,-0.01475181697289505,,,,,,,,0.051712413262660475,,-0.027952596243979885,,
TNFSF12,0.00725744862523371,-0.01938073179703422,0.061989922004409885,0.01760818672501388,-0.02308422825157434,-0.04303250022464387,-0.0038005277332727365,-0.054076469932204226,0.0019945651286201425,0.017707623961593637,0.03976506744334717,0.008763987827858456,-0.06261808178046244,0.05917667009766449,0.1043542481822763
DKK2,-0.012058699308704355,0.008793693465024035,-0.01731105641588013,,-0.013396460409563694,-0.02540553004903803,0.05801109381361875,0.11327312961642402,,0.07413488627439527,,,0.11248428360452092,0.036165558017205654,
FYN,-0.07620831161110883,-0.00016429744476494876,0.04004835335064156,0.036357111789853604,-0.056743077787142715,0.0020593981018843543,-0.009595764244220121,0.048905202462528205,-0.021356606656667675,0.033159428203394084,0.0862910952256745,0.02118078935979238,0.05212721928542368,0.016582213062520265,0.0625813875718205
ACE,0.08919542139239614,-0.0072649029457783,0.0025947741359854636,-0.04044653913586356,-0.03089501312586338,-0.017709414528976272,-0.01877377863114346,-0.03286127868475146,0.012891015769210454,0.02409285273914942,0.001122872538862094,0.10572950015677843,-0.021724197215166142,0.029896027877179352,-0.019403944606598715
IL18,0.07583179888912372,0.019856761244096563,0.0627685948876124,0.011713181727013845,-0.009657815763313638,-0.007807310297775422,-0.02409610826957881,0.0423525727211709,-0.0056870990753585425,-0.01667121241180057,0.09591549551889583,-0.033601464975885426,0.01378961451580413,0.13855756632268884,-0.05458901101949492
PPBP,,,,,,,,,,-0.030734969572470298,0.032503762650412146,-0.024083026421367247,,,
CCL27,-0.04000802908414768,-0.01444644028481792,,0.047043125632893125,-0.03110327669202376,,-0.023212037299500117,0.030355402371555096,0.011293917583007991,0.08773037283211972,-0.024771789845023692,0.07089061753734197,0.004386735399193914,0.04863217413523783,
SERPING1,0.00011637378777442236,0.036707960239155256,-0.012718999342444247,-0.01411214586241122,-0.07715554808655524,-0.027664872915716194,-0.028905832131824995,-0.0991784310375072,0.01196032994924912,-0.009194629033966367,-0.04419753085516207,0.05204916480880011,-0.05214138129440625,0.0641828743486836,-0.08220153218182986
AZGP1,-0.021021129154899145,0.06761731561377082,0.017110015635935647,0.06252975202894871,0.0408331388661751,-0.0481121312090864,0.04509127529606746,-0.038177436253078276,0.030082541171022045,0.06816136432614875,-0.044592855971260274,0.0031380085960354574,-0.04667573918660323,0.0465591069844159,0.020388106136957008
INHA,0.017766261579253498,-0.027708155715089403,-0.02260550403089639,-0.021661189757089503,0.019814464699466895,-0.023452418561604443,-0.03707232728105976,-0.021897205068986448,0.023570029669265337,0.019609741186209406,0.02960943716230486,0.07698752583358338,-0.020842975537577493,-0.010917210091513228,0.12043207544507725
SEMA3G,0.05530602602936145,-0.0386643753018377,-0.028279838998926315,,-0.012548837780561895,-0.031036741068928952,-0.016788899973741143,0.01957394911099533,-0.024826526933259596,,,0.006123324096356249,-8.803142536622e-05,0.09114723341069697,
OXT,,,,,,,,,,,,,-0.023407388041217586,,
COL6A1,-0.04030057092592922,-0.017556551115147867,0.020562597198649904,0.02945625670385385,0.004651801374487723,-0.018697465102341566,-0.03703191088641082,-0.033188305124197647,-0.017403871316233686,-0.002264495340104272,-0.1267542769780313,0.007287533725346749,-0.057132235945496504,-0.015310699373803499,0.03365327804318948
FGF17,0.03506386406237825,-0.041685961936104424,0.06431842472845108,0.015192327455488982,-0.01320168305413726,0.07005399260699538,0.04345492933538391,0.03629235844927607,-0.02309746382393765,0.03775950272577878,0.0789096057681428,,0.02810464493736326,0.12684676001557632,0.36592778474568005
TNFSF8,-0.020924334256693915,,-0.014319614641266975,,-0.01684086817821471,,-0.014590318552176665,,,0.018063903260304902,0.022873843188523833,0.034074804109480064,-0.009243432142733375,-0.039891869306290025,
FGF20,,-0.00542988904809765,-0.034133540513147216,,-0.005812908843203198,-0.015545543212074072,-0.023502271078104195,-0.04695819818962505,-0.021240783725108122,0.035763130919261296,0.06822967091339267,0.0007894439309849677,-0.01026277854215404,0.12810991113627784,
ICAM3,0.032805545367253205,-0.04007187037724518,-0.047210483698666955,-0.0002278345874019418,0.032677539390302934,-0.010471271980437426,-0.015138803937047182,-0.043259596631426436,0.0009415087791361541,0.036197812189999866,0.0406074351231914,-0.0020172643192101795,0.011049275107817709,0.037823959065365745,-0.05203330246390219
LAMA4,-0.057105589059416983,0.0020579892053354206,0.0037422427398778285,-0.07288489838591206,0.009427920994300993,-0.017326658465963356,-0.024834006392777882,-0.06749860625731212,0.017386139979369778,-0.027105895988775414,-0.021483903765924496,0.04061335190771592,-0.05190796993749734,0.019258859215539024,-0.009925908216261306
INHBE,-0.01577102714684254,,,,,,,,,,,,,,
DLL4,-0.018032260746459427,-0.03708615247097837,0.0802024889322019,0.064442799429157,-0.015466885457622283,-0.026985494326251223,0.005633198708171443,-0.0045329204264866665,0.028727560663146814,-0.016327869386326306,0.05182052493956173,0.04227367946926337,-0.04411548883516761,0.09593480150043276,0.12616515148383955
SEMA3A,-0.03136827267862486,0.01265677655734391,-0.014810682905340693,0.014366147771604236,-0.03548371475005992,0.02433345314076691,-0.00949739198624862,0.0348790588441832,0.0059094750655504175,0.02703796124340699,0.00594566839658707,0.05090597906795374,0.017414400936729958,0.045780267896572316,0.10785150502543712
RLN2,,,-0.015378316275317638,-0.019344681462722595,0.016508295260320965,0.06175332734983511,-0.018737661073285245,0.031179321558432546,-0.016734374367685354,0.0540341601705826,,0.15095316306241244,-0.027300018955968067,-0.01976854071938732,
C5,-0.0375015631489114,0.02508366514173699,0.07192399697687463,-0.045472249379226184,0.0379032266243349,0.03535071542938254,-0.048669133409985785,-0.018973985441135127,-0.011910110463778678,-0.022138930637100922,0.04215419377350709,0.13339741223895366,-0.03969959616451198,0.06085820118305333,0.04582704550350427
COMP,,,,,,,,,,,,-0.022429286409312753,,0.009829271699977746,
EDN2,-0.028298965001639528,0.06862347719061684,,,,,-0.019941354229990643,,0.06728625928706983,,,,,,
C1QA,0.06642575817638825,0.0009225408726230187,0.03843854443847875,-0.01169136720623547,-0.09504918238623959,0.022478974237361095,-0.03198496925999044,-0.11761812558688035,-0.05986191309721614,-0.040633671908914,0.032476853545478225,0.020208512683515516,-0.01941128269156511,0.0483304571588582,-0.00023436958681132423
UTS2B,-0.022501542286805645,-0.01746658083941639,-0.017493220170290938,,-0.016995681812142276,-0.013593859291976616,,,,,,,,0.09661822181038408,
COL9A3,-0.011716070997607521,-0.020324237080768165,0.0737086918254311,-0.019234529823710576,-0.016123785133209213,0.08226891115193459,-0.025877352093305987,0.007739056167253474,-0.07805917930122132,0.14478310937216288,0.08390679623676758,0.008871018861516698,0.0185351262613507,0.07785152925467942,0.04620270203421432
DLK1,,,,,-0.017606572484133002,0.01080229901979567,,,,,,,,,
HGF,0.03133260437047539,-0.00921865735447216,-0.023450170963699616,0.005130466977014497,0.03415559894722459,0.004224748195067655,0.02291805908781311,-0.07244008193692447,0.002055660144117349,0.0766004207236907,0.037660776416125384,0.004122339124995745,0.006231503251223364,0.02334853900445565,0.08766312792839279
P4HB,0.006825286677700789,-0.03025870921790563,-0.02001610183585345,0.054865916979434146,0.005754511801430344,-0.010548027056470165,-0.057858359072458315,-0.07697999701171661,0.03907682874004114,0.006268448105179935,-0.16202140818879895,-0.020042732188358586,0.036956915231586535,-0.0499759578858991,-0.08077206823407299
ADCYAP1,,-0.04581400982908058,-0.021731477492286613,-0.026932830601705447,-0.01651285676448408,0.009665331834981984,0.029018441923875284,-0.006728717137983663,-0.024658574783905467,0.06542242264661682,0.08227943563088007,0.03356605831986802,-0.01152027820127176,-0.0021323800848574623,-0.0632425192357499
GREM1,-0.022501528335785535,-0.02295918236060589,-0.026450615805553444,,0.025472075986279753,-0.007885496642521504,-0.04480788704441491,-0.05711743371440469,0.003985727172134817,-0.03527402988209763,-0.081847278311467,-0.03457808353471056,0.028395973644002717,0.06397150722845997,0.07884253484566875
EGF,0.013947730907436801,-0.002521372775532719,0.02385263329188019,,-0.0435580077399434,0.030213949013320782,0.02481969222295939,0.02831367796696506,-0.030458413399677475,0.0017577125406652487,0.08012929477258608,-0.028540023160420352,-0.03437192712088384,-0.005532076997492919,-0.04442629869157518
VEGFB,-0.008242703509199673,-0.03605106469766307,-0.04497823608436062,0.045390955068608387,0.011423891791479453,-0.008241918813615383,-0.03184368503058205,-0.045574257859930724,-0.04059514444662034,0.016164484422418073,-0.03971363370188008,-0.022354463607195348,-0.0023583667976861374,0.04377740091297758,-0.109252731587012
FARP2,0.019869668406777476,0.03266281305743148,-0.038801487748312095,-0.017083709476372534,0.006193690772538038,0.04239551895120558,-0.02966740861133639,0.0065146662284459944,0.020348114203452186,-0.0315689555246447,0.07372378095359389,0.03505991971523318,-0.0023806686972814703,0.0011648997350703165,-0.010343550214263713
BMP3,,,,,,-0.003310903588066292,,-0.013094648291141542,,,,,,,
IHH,,,,,,,,,,-0.015657407623733417,0.016139729774216193,,0.029453939809420227,,
LAMA2,0.017006221266950828,-0.035574970834478956,0.09014559139319676,-0.0011679143167999772,-0.046883702761965546,0.02676922690667474,-0.002960632906578176,-0.04376626472103829,-0.06098556620550776,-0.008034068216257574,0.03467596547221373,0.003758051781747892,-0.04709358194417448,0.006471120476206337,-0.01810185765740024
SERPINC1,,,,,,,,,,,-0.03145333634240104,,-0.02663241994171898,,
NRG1,0.0064396019770874705,-0.0069180506405883795,0.050460011617599325,-0.017320112886029373,0.01951408287850056,0.014938328105110222,-0.01926077531644123,0.026233971591703212,0.029263293746454224,-0.0393026421968888,0.004358680732254482,,0.002359466969162687,0.08231221474917266,
SPINK1,-0.008840326451107512,-0.04883944804228851,,-0.010484135047523012,0.028743643841432586,,,,0.023321874118774195,-0.010810433632951985,-0.02661891405338722,,-0.008934189266715638,-0.027556540155487752,
EFEMP2,-0.06344692882888059,0.03424506633193821,-0.01666449954907063,0.0394617960339143,0.03546284132087877,0.01423400690045186,0.022717941348576243,0.012887466544610812,-0.05421171005568943,0.019072704790278644,-0.00878338684683095,0.0020461106889229593,0.025455936744049917,0.08630721291297086,-0.04139954500093169
SELPLG,-0.05848472684494257,-0.005942702256114029,0.005622305264825636,-0.049137305889105025,-0.0010147449686958468,-0.015538119699942756,-0.018256391492502376,0.019419207270795793,0.036535413794726065,0.07389103968141363,0.16702844495296215,0.026621560646001536,0.054191955488767166,0.02773120718962103,-0.05066547103898588
GDF6,-0.02638653135774294,-0.027708153010424997,,-0.0463150535103975,-0.019039435744054735,0.02754492151892121,0.021505407326822674,,,0.046315099582512204,-0.008731794482547383,,-0.019665389904552327,,
HLA-E,0.14529823836774353,-0.018921497509384523,0.04465711305179528,-0.026835471992781704,-0.05390341603362448,-0.02193811634287506,-0.04374174817214742,-0.09269989252201236,0.0017263272673629386,-0.04968278734316752,-0.06953135450849297,0.031112277586717644,-0.05441098299115284,0.009009584070342622,-0.02453715218505642
PTN,0.02434652592273606,0.06066165345534584,-0.004541380197750217,-0.043023582152394574,-0.01969407111025002,0.012802409439050531,-0.027416722547387657,0.007323862626025215,-0.0843617592950932,0.1394134185333721,0.03343692700560215,0.025664046388091565,-0.03703518751841983,-0.007905616672290106,-0.04759988848723616
CD274,0.011008467317321644,-0.0439539118841983,0.041186663460418695,0.029426203478922257,0.013716219301168243,-0.018098115184109836,0.024572036133570917,-0.03915454748575954,-0.02754044977482897,0.024958741890477715,0.047863358519184676,-0.011789224355681183,0.012173323028370943,0.0649065290661085,
CD14,0.03608139300635263,0.0366033757756553,-0.03394043645080156,-0.008279786272325482,-0.07017530376238901,0.00573099727861109,-0.043168305728286754,-0.11727131718651636,-0.02144981264097265,0.04821512561211807,0.029097775534575775,0.046583035163370735,0.05823860662852265,0.040649497473113826,0.052180545127658025
SFTPD,-0.008185881488935755,0.013898749181076914,0.054945890571735524,,,0.006674031359692175,,,0.008413090387924649,0.06371488573782808,0.03448736337932578,-0.040662117167006524,0.021336379292151316,0.14212814145554362,-0.043159188014000545
SLIT1,0.06447948299591401,0.03982464890859649,0.03169781203493432,0.005481659679001339,-0.025704169111335776,-0.0163752749116609,-0.012166915358765929,0.08349245360771876,-0.004404146120319317,0.05612611070803627,-0.034569462141784274,-0.01390568115405936,0.009567327291566915,-0.014048273713052244,0.03985328063895709
LPA,,,,,,-0.013593862700011314,,,,,,,,,
CNTF,,,,,-0.013396459032404441,,-0.01960435432688813,-0.06324499539886316,-0.019430394434889805,,,-0.019298367868834054,0.054534768891502286,,-0.043159373216859157
BST1,0.058721448603742024,-0.019761053186933716,0.07199732452820046,-0.013504474722528602,0.011377969217614045,-0.02188986174880251,0.04014369509275033,-0.026439490431021787,-0.023729745365305713,0.029901864472158184,0.07206303272439753,-0.03297675620175541,0.0656212926142646,0.050566908412609676,-0.04442630837461017
AGTRAP,0.04425956539038561,-0.030762791970258805,0.040822448538927074,-0.02946527827372788,0.010473993720134913,0.007478239506195058,-0.01881582293532642,-0.04450671681959399,-0.004460287118547387,0.042661055053034753,0.03893244476907777,0.019918621756002907,-0.0050667091992737156,0.048228979901643695,-0.0018278645671342495
LAMC1,0.02587537975034541,-0.02185885710728403,-0.017354117312165032,0.029629596893942147,0.011408433500941471,0.021604885518879197,-0.035237293715126246,-0.005023742657243809,0.01537912386298215,-0.031579968361299844,-0.10956940098081358,0.033235801394174036,-0.04423402979591518,0.00014251774814315845,0.014905737454915698
COL6A3,-0.016259071098775106,0.0018284744950773691,-0.007505562484209993,-0.022801372164081745,0.03430752687934691,-0.009530840729686647,-0.005872101736060286,-0.05046643607101775,0.0017516682189384254,-0.04973572265200677,-0.06544908163678298,-0.035076643297933474,-0.074145104339534,-0.0035344032438337342,-0.058852658734601125
FN1,-0.07039393759466217,-0.014789010695901389,-0.013824919364962211,0.025421083680155176,-0.00541747265739371,-0.039358869595874826,-0.013822356624213099,-0.11441988087397185,0.02167210043026016,-0.06285490155925351,-0.15358239136177895,0.014671986078592887,-0.027247044030142793,-0.0426858432750942,0.04211470398695682
MIF,-0.11973743323371251,0.042717004630073066,-0.007256671987294081,-0.006750166799512164,0.08518568075521103,0.06568183922907152,0.009053738957196461,-0.0664158504470653,0.042662407188471196,0.08790320530342675,0.01332427610935973,0.008798011728683356,0.11043586129757936,-0.021609198618812827,-0.022092967948739568
JAG1,-0.027156647383256526,-0.053285502361465044,-0.003435306015455535,0.07804669263888737,0.012753716887079608,0.008102497481701738,-0.010871666972573421,-0.04741752767004857,0.011596668455903235,0.004177120478228703,-0.042076126312132554,-0.0462350861043179,-0.005625152354893272,-0.04532671641357443,0.0940131817474497
NID2,0.07034753458349222,-0.004293356962697242,0.02324364921505153,0.04064222448243848,-0.0044740513341562215,0.033140808154482136,-0.02040665032471284,-0.05180689516520722,-0.019579972453077406,-0.0621636553204663,0.01547572870301859,0.018084359659627434,-0.02941632930139337,0.018312273116875555,-0.029935321624088424
EFNB1,0.0034227300687244546,-0.01846379645573271,0.042334629564049556,-0.0016288897370934352,-0.025733316921563932,0.00870380555554121,0.040047954355306795,-0.04897458025403114,-0.01506720276871621,-0.006937704674942454,0.01392587337620362,-0.022632051283612127,0.03185648434695682,0.04930574827187788,-0.024547666562182213
COL4A2,0.11157056002327043,0.01389837976999747,0.023569594958444778,-0.04566291005854954,-0.05819198145096182,-0.014019256429067772,-0.045453269224837715,-0.039404402301310225,0.00296101612367441,-0.07078312888120195,-0.06442908112417671,0.0158749830670778,-0.043824054047858156,-0.015700410527082032,-0.09062007023577295
SPP1,-0.02830788513913593,-0.03401677156663281,-0.004048842644096117,-0.02503892894739698,0.027894926120840983,0.009509658472259496,-0.06786342046603397,-0.08834430227839474,-0.02705013862808534,0.04833828296107222,-0.049520450868294694,0.008027019464836666,0.06838228723486328,-0.04636103747953374,0.014867775530246536
PODXL2,-0.0003089621596237477,0.005778211971759925,-0.007300036651767112,0.08984229915577198,-0.03954178123084809,-0.03857115531938074,-0.02624981131516649,-0.04896671748846155,0.024232931966872536,0.021380277984248016,-0.0010666861676994265,0.011959129912245393,0.07562662943003916,0.05561804992767141,-0.016560502655367293
FGF9,0.07164591027475493,0.02728681156539079,0.026817004901769942,0.06896417571787981,-0.028558265180868517,0.02737609342897865,0.07669050692495441,0.06349444039638091,-0.03628643826918419,0.03747976649281495,0.08219661465392024,,0.019143190900472253,0.092886367926339,0.06589297184729793
ITIH2,-0.020924356533433327,0.020626832745531724,,,0.04851144715406924,-0.021619823143042366,-0.019088676350799826,0.05470659747378779,-0.0272336910682037,0.004082600686972635,0.016589635788444187,0.029647486789933862,-0.07356600349904412,0.008222270353266177,
ADAM10,0.02587658010334163,-0.014937773531571883,0.060239786093923615,-0.05241545502575813,-0.04302160347207153,-0.013933103080190756,0.0385553167048192,0.012396782624618602,0.030496425805403342,0.03074563506426762,-0.033656909878046516,0.032555349278535914,0.02260665134666247,0.00951430289737332,-0.0517937049436361
CFH,0.03552323588715252,-0.03630981358187917,0.03716504835391387,-0.013383944461422707,0.028474605226078142,0.004751308810701559,-0.054593813885012735,0.009618226461279578,0.01526937722154597,-0.03184799629314926,0.07635757880828731,-0.028549288086506773,-0.07034782484844526,0.021118648579847833,-0.03400551496065118
COL4A5,-0.030049101350567858,0.05768028859296168,0.011420281626074566,0.04190527672650399,0.04894614614330654,-0.0006128879280524453,-0.01185972174751838,0.0026866996417352286,0.0294876822498904,0.10782222339699003,0.0808895110264807,0.037163049511402584,0.015607004802421982,0.0751037084343589,0.04242482458988648
LTBP3,-0.0570677964978527,0.006090858010644673,-0.028451855242730258,0.0542886200805732,-0.04428744704039033,0.012192487817051127,0.003667197279450377,0.03650519941811318,0.0004718824039122777,-0.054480674212926475,-0.07033509855001403,0.04907656721353252,-0.0016251757534251252,0.06509308777787273,0.006455419058854476
GNB3,-0.057866364518146314,-0.005425532517522176,0.04190239756623817,0.007630288104863196,-0.016687261778715663,-0.02825311512720122,-0.019485164211729376,-0.005289530446409035,0.09108097028025686,0.024294612800312525,0.11325883835992828,-0.032973147700414866,-0.023375032587938854,0.11080983608484068,
COL6A2,-0.03669110796449081,-0.04088422960524712,0.027379441220938844,0.07032590827730377,0.03142531193304985,0.012085954124293932,-0.049167419138587146,-0.07414828217443165,-0.00019665057522462863,-0.03532519463391992,-0.12788255964392448,0.034360054440031686,-0.04600844278813968,-0.004244284141596728,-0.024607843238943786
PLG,,,,,,,,,0.0013823149513072517,,,,,,
GDF9,-0.028714625779794643,0.043872327960307815,0.014103510034741147,0.053186920804107286,-0.010115444216345238,0.04198060750157689,-0.022012629180959822,,0.02494697728370832,0.04592727088319727,0.05637594226010125,0.008494916988531222,0.0011058650508258385,0.02331025488087121,0.055530179522454454
NCAM1,-0.002871340055450375,0.0694040056786231,0.025080520824893513,-0.0021609307590923317,-0.08345273626240352,-0.03295966325307675,-0.02298396582647832,0.050697126727039174,-0.019568322475579124,0.02077638357202218,0.002812263754241398,-0.034709911787062314,0.008463230325305113,-0.019786397719030128,0.10968543238135822
APOC2,0.06750478390991815,-0.04070071118254354,-0.03684029941698776,0.02740073729517277,-0.013477133225758359,-0.0026593821565192247,-0.041842825111208404,-0.09145655016009567,0.014453299152402855,0.07008572490472376,0.061072675910365894,0.038365283835567345,-0.0017058466306817382,0.08459289403407044,0.010261315761608367
BST2,-0.0667853558457002,0.023737801915860012,0.01878759061686639,0.013396825381074038,-0.025168396751145853,0.04232682716521309,-0.027144464882184503,-0.01814308028140215,-0.0690174393572221,-0.036071340382468634,0.002039297254539096,0.03310950793040421,-0.013495426820949202,0.042198062190355885,-0.023979286287680916
COL5A1,-0.026934331491486645,-0.01368976686565556,-0.03493271198586645,0.01686434716450097,0.0377209280919216,-0.00518379645919473,-0.04570765484583807,-0.06011803572408193,0.03438763271023245,-0.023261878693914422,-0.12135502687601406,0.0629832673289798,0.013404652154252543,0.007465460803930821,-0.035514139881305196
CALM3,0.08645101716745095,0.04925478558796098,-0.0589918539203163,-0.017363326697414062,-0.07660890685011008,-0.013710155957923534,0.0688861379098219,0.1168631579960292,0.04777761045200862,0.03954907929049471,0.11175385870987625,0.01831240751493321,-0.02655609495345706,0.04633894464275713,0.04029790825256665
THBS2,-0.004171676466802652,-0.032139334151941916,0.008524303534295273,-0.015406897336492528,0.032375600448516284,0.0035361417233737134,-0.05101835965959795,-0.03332209363202479,0.004398681992745599,0.007071469478152661,-0.032768951999670275,-0.03089084830920534,-0.023958660096598677,0.03554690970948676,-0.03529709412736888
SERPINE2,0.08127938987847617,0.007582009452007873,-0.036113976322760005,0.05151091409530794,0.05285967153505456,-0.01294496136913123,-0.055878365127318724,0.0909562668392639,-0.03738180213983597,0.02909515942790159,-0.01725574154876413,0.02383756092864871,-0.06349784969469302,0.04828699066519766,-0.061890587175067915
EFNB2,-0.04323430685344463,-0.0028423460868037863,0.037063088249542624,0.014461275165298864,0.00937066985744081,0.02682031823367189,0.040928813364056106,-0.01102276344567082,0.029897925947639643,-0.013706702240415657,-0.014427485419986423,0.006471196597375188,-0.03766156636067661,0.027187385499279217,-0.05070819301439772
PROK1,,0.012991480405267321,-0.0015516627471163257,-0.014498161920356372,0.0031786951712071353,-0.019637890478914097,,,,0.03382231276182022,0.0021558980226900884,-0.019298349031114104,-0.02560030935124459,,
MMP9,-0.027674776983134974,-0.07462565475012052,-0.014537254211175386,0.024688934830562167,0.070846041686845,-0.058131213688040154,0.017235272822766157,-0.04570932802539047,-0.04784502707393403,-0.01234943392905835,-0.04403737612331744,0.009922429067171643,-0.018605174889449662,-0.0362246469484655,
DMP1,,-0.01956729732400092,,,,,,,,,,,,,
NPPA,-0.0345012447568476,0.006817804029334218,-0.005757414141903937,-0.03439388200525825,0.035168674472224756,-0.0045475654696680275,-0.011090029067372808,0.026554887403254346,-0.0030031952831988664,0.11501098356758083,0.09134204927547987,-0.04672821044883327,-0.009914495137783974,0.11733709165709566,
APOB,,,-0.01475181844785661,,,,-0.015031581090458443,,,,,0.1229965338401877,,-0.016236680328564054,
C4B,-0.011233984511215373,,-0.01694122269029151,,0.02980951626065009,,,,0.017097176187667686,,,-0.02143253374944901,-0.031603583740726804,-0.01797933382616654,
NTNG2,0.05446006973150923,-0.017144026438453933,0.12840767674441378,-0.010541619756804657,-0.04290869785691971,-0.02524217489128029,-0.005289423634180701,-0.018102424255067515,0.01794021014735878,0.0007631068420755922,0.05489876172486002,-0.08418331503413186,-0.014705220558662881,0.015628685897944253,0.169928167295175
LAMA1,0.01781292141396792,-0.029322538684533994,-0.008477382277535344,-0.026206562278533796,-0.002198651135589901,0.02524587013955837,0.005359608331279274,0.0642958463475227,-0.010689513253137264,0.05972220803048996,0.017052493814111586,0.015198433135673659,0.0012090157196957753,0.040362381699819365,-0.02315686733287121
