,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
LYPD3,,,-0.02520368443546352,-0.019531920843273546,-0.01793156822274676,-0.021047144319160143,0.03912226075217219,-0.014685895133053342,-0.019986898794349412,0.007352349970399657,-0.03671246614460696,-0.025933593766355897,0.07717040646854827,,0.0062368810693497825,-0.00994900796719577,-0.025102592391509113
APOE,-0.00033644569153259296,0.031049469605585793,0.005925272825545103,-0.04473050835037265,0.08614676428951419,0.062313372079927806,0.0629585268215043,0.023062464385597156,0.08770724992639356,0.1353784397476345,0.025853827996027246,0.042418772532183895,-0.01511935738570388,-0.0068180871280860535,0.03495183694734679,0.05742341972406475,0.014012290558656638
SOSTDC1,0.0339325709094271,-0.010387904211780563,,,-0.00555623954933726,-0.0268300026667834,0.0015217340266733728,-0.022664076702334977,-0.06791668375422145,,,0.0374891438078212,0.0025414141483100557,,0.04587403902395497,0.007368110427743082,-0.0038957374957145512
ANXA1,0.05481917649276105,-0.01825964695316675,0.06339071712788778,0.04815835321812906,-0.02847493344098846,0.1007918298560314,-0.026296335371727278,-0.04966220689250802,0.07634905386777646,0.04433637903072228,0.02082419858342263,-0.031915082942713016,-0.012957887804978249,0.02888478122547966,0.00042819711663667526,0.041946514364467155,0.0635214100119729
WNT2B,0.03233834274607389,0.00549148717364125,-0.01684901212407069,0.03939865434435678,0.05993670064678389,0.029334130588219827,0.0043817590653857695,-0.02086555925174791,-0.020234280044766496,-0.013116410803961073,0.059146660253706365,0.087815221629044,0.019242072455695338,-0.023156471925016076,-0.02326599521857172,-0.010905299161464373,0.12127117238245802
AMH,,-0.050273799102159775,0.13051629336847306,-0.02714044105360154,-0.004916618155109398,0.014706958813675921,0.08286709062902892,-0.012466281864471072,,,0.020026176975518204,0.029947537848469697,0.013667985774365937,0.022966732205416365,-0.019048191247642465,-0.00027750776835450304,0.03532371431748192
GDF10,,0.07531747944390896,-0.028354557248854974,,0.10893762683230364,-0.004711730025137956,-0.01814971480723315,0.04001554635257714,0.015402920958363018,-0.025063019006131955,,-0.02031929387161072,0.043845845838044004,0.006613872191791932,0.012719083592743128,0.06917959493717808,0.009046656430198833
EFNB3,0.03343284094032183,0.03978574502613394,-0.012835847013808258,0.016254541901069498,0.013365227117620466,-0.025225110124268115,-0.001300849751721986,0.01374347356446766,-0.07878510197934113,0.10241769641693162,0.08216201119691144,0.025200289607593403,0.05400424061487495,-0.04859840008775182,0.014385923244853811,0.0069474412322568495,-0.009370065813848678
LTB,-0.03162005032549848,-0.02805109434895375,0.009636654329836077,-0.039064556317046265,-0.025541048385066534,0.04850779348389899,0.11869144334159885,-0.025016967691866204,0.030031810968133447,0.09441984810573188,0.0008376855779450442,-0.05433871821563563,0.0012510442130639376,0.007262590533282286,-0.009873808212394199,0.07500424679933283,0.08549825810000981
ANGPT2,-0.01570836885852981,0.07160684219371197,-0.004106887458660057,0.09026950404208503,0.011797992279017394,0.11924418296637274,0.009774539686096062,-0.019033319647046156,0.025277763020753553,0.03233224996035383,0.07779162487405555,0.06017715318948042,0.050697384724945276,0.03411114840037269,-0.012049700151947477,0.04519574690882354,0.022914686533839927
NRTN,,,,,,,,,,,-0.029518083146060844,,,0.09770123415326382,0.05032025138393598,,
ADAM17,-0.037556883844941075,-0.035501724541951704,0.007288300436735389,0.02279922970003319,-0.05039679724251246,0.03640726842995015,-0.038284677998102826,-0.009597161576493088,0.03410724167278498,0.04804642455413856,-0.05919787473596994,-0.01926975467749878,-0.013825799579608878,0.022549031993863346,-0.04846857615806812,-1.8916226469362696e-05,0.011160281694171992
LRPAP1,0.017858716043402556,0.07584347860279142,0.012144581375982984,0.08437182959957332,-0.021528746475640913,0.010769590916936488,-0.001461888827636976,0.04160399390353852,-0.04673330466496669,0.03308320131530512,0.05580267140685149,-0.006217076294351625,0.027744545914739446,-0.0042640046312580025,0.04927837412035632,0.07519696996109031,-0.023786201230158722
NID1,-0.03813656772551611,0.04291375624609398,0.024273516411960634,0.01771466384067635,0.013385718256382339,0.13920738812824726,0.013020042052572877,-0.03817222835936763,0.010043297220605261,0.03499546877894315,0.09852530317094464,0.08705010950364918,0.012333771712596581,0.026855029916498466,-0.013623948147714766,0.020407517310493017,0.0027223135403369844
MST1,0.04519471214959234,-0.05335996416779305,-0.012687540186451796,0.028258587761161687,-0.07013583005602636,0.05950441950340832,-0.010616656355293963,-0.02519537279907676,-0.0060232473978000306,-0.044919326094357136,-0.0028656996116892567,-0.07416449534888044,0.08379888771421062,-0.037117384409656985,-0.015043011949897916,-0.020051895124266774,0.035873827853865094
IL13,,,,,,-0.013742992561686153,,,,,,,,,,,
DCN,0.00658729336482673,-0.0008131732112482377,0.039372589982919294,0.05085204090718851,0.008678829696718566,0.10437930352323721,0.02686299759721401,-0.06363656304185313,-0.017622093298023417,-0.04298755763546889,0.05776336345927079,0.09273363010719764,0.013701836018079987,0.00970828622498954,-0.009409772394960195,0.018785331914743224,0.0036942477112425136
IGFL2,,,,,,,-0.01597634378052218,,,,,,0.03069819047299562,,,0.017770848764365764,
COL7A1,0.06821566833864917,0.009483450244473057,0.013824221010214873,-0.0004505227658504271,0.08946590176639808,0.09653645154072975,0.06107817989461011,-0.022599555824823037,0.07714723352757286,-0.039915322233700985,0.07514794304519677,0.059797088205624474,-0.0023711614012855444,0.03644080626131973,0.0280822065817106,0.029548494591222156,0.057016299778436835
CALR,-0.08835997872942693,0.0414220478752327,-0.0045258598426864294,-0.03116779132580669,-0.021809354877597685,0.06438501922798688,-0.008760424231382131,-0.04190973111431426,0.07161311127581718,0.083532208283467,0.09911946183285483,-0.0343443557529354,-0.02147839898975625,-0.027294929424847035,-0.05685659414403671,0.048009468892812095,0.03269222921982066
PIGA,0.022593040078787145,0.005514420023696803,0.026821819807962718,-0.034095614262917726,-0.013113056651925274,-0.04866054360513177,-0.010259511986581885,-0.012296279586522242,-0.009013447074634503,-0.03508645660593449,-0.019476399383780395,0.012652483895740689,0.009601699763108795,0.0514207623919956,-0.025140421430112296,-0.018656284943345893,-0.02186713444862307
CD200,0.027952406001486633,0.02500306605677068,0.042702598245112904,-0.02138693102689395,-0.00302354319655964,-0.07046314590665989,-0.004263927635211226,0.005407481806604283,-0.05356736933469741,0.05047494412743266,0.04557613636828679,-0.02112167530278768,0.0473280382433871,-0.007752701411963563,0.04545088568304169,0.013930639927605534,-0.038405205363105134
GRP,,,0.004412461215335069,,,,-0.013903725653487624,0.0217879793549559,0.0014416107486647936,-0.038977144370552906,,,0.06759454552999533,0.03681249349504342,0.06274757294491379,0.05152707484651646,-0.025755594779090875
CDH1,0.05639934658266398,,-0.007031006733765968,0.014817889449402129,,0.06839226723553307,-0.02576256235684645,,0.029345181550875555,0.057925321919636216,0.11105144425731861,-0.028012649491827683,-0.03974393521527585,-0.03243167918390791,-0.026694266343338345,-0.00648055991106646,0.06138456538419846
LPL,-0.06428217727750205,0.07173923332387039,0.03313425679778388,-0.010311243448124703,0.04236128242046623,0.09987850226729006,-0.013782815570780938,0.0668035630733076,0.05282833656987044,0.07832979285482274,0.05156551718562036,-0.006009997594919139,0.0794964043190089,-0.028974351417230197,-0.0380135568239566,-0.0162458442374011,0.0008226740209735899
SEMA5A,0.017633732839301468,0.05728031366098045,0.04561915970511852,0.0070965125287337765,0.014819141636631348,0.08148303357106396,0.008103912092272951,-0.039713017838067494,-0.001823016364716392,0.037089195185982464,0.12075522078689341,-0.010211359901928334,0.06804250113307153,-0.02179583065344657,0.06494378892445044,0.030936900208828107,-0.04220440799975812
SEMA7A,0.08027012003353655,-0.05240314049059809,0.03592840481312393,0.03811655931082136,-0.018894239015099647,0.048424812888209795,-0.052958871242696375,-0.01086480378367481,-0.02639580580110471,-0.02927651115029791,-0.024556176526906857,0.039898439770336816,0.0391908795616073,-0.0002788522445795063,-0.016877649861568873,0.035013459070514424,0.017600980563036384
SEMA4G,-0.046469461297117313,0.06234781416883479,-0.006093893502216293,0.029830825912584215,-0.021566135141673628,0.028477000170697334,-0.0011538221615146897,-0.027210755966137166,-0.027623457879841464,0.01232285698220036,0.027752444661493226,-0.013191313174451927,0.04621988276324409,0.004884785320447639,0.06296586974524743,0.017387643821859748,0.004660680982759646
SEMA3B,0.03661270833822847,-0.033921443243322275,0.0534153265700403,-0.010785577662905912,-0.005523213126377282,0.025784774951137984,-0.018134196292932402,0.02474995934615824,0.08196092848418907,0.03430631511339227,0.00797768663426439,-0.011914347525550793,0.013972825985795892,-0.017259448085515397,-0.019240678441171298,0.10082492353599173,0.014584033841019873
RPH3A,-0.04489028935450557,0.06237298154617966,-0.03606228931675427,-0.02125951087132142,-0.03840290240914558,-0.03120368656873649,-0.0009662747690250272,0.05106447530026156,-0.0743873419228635,0.0010656264838157204,-0.0567391118435476,-0.052147164881167975,-0.003665438407480954,-0.04786438852120226,-0.0091886528389649,0.04016748299103716,-0.02144299525721552
JAG2,-0.020273916710058168,-0.039893995917958745,0.050723026826186283,-0.014960958538563187,-0.010125191653480579,-0.004693414460804236,0.024475765302739226,-0.0056739303415571235,-0.02520471735932353,-0.03053874813748438,0.09478581340179393,-0.03700110660254885,0.05947210925939555,-0.018493640913550706,0.06523151429673077,0.015285412735927968,0.04805563157074847
CGN,-0.0037901951018967667,0.10927597452651155,-0.022662255961723627,0.0185268172926313,0.06386212916396575,0.011100901337252797,-0.008474707097401486,-0.011678433235241387,-0.019583340068794797,0.03275350267982259,-0.029461510127075978,0.03718043362415762,0.03625555778049298,0.028502666497192013,-0.04595566345382405,0.0288674171213719,0.028661821068536965
GDF15,-0.02598872361540891,-0.0020508296537620533,-0.03767302069253366,0.005015903085556832,-0.02000691845801421,0.03637633970650468,-0.055498036006731054,,-0.017367942689702924,0.020506419955465104,-0.01863385451218958,-0.10587422757680957,-0.0014262780263465836,0.12679072714212494,-0.050931353344458266,0.0529444078964352,0.07844582095063657
SEMA4F,0.033245540400387186,0.07013572615786794,-0.021098201323192303,0.020619295769711596,0.018351650730956307,0.007316712778876184,-3.76939703841918e-05,-0.020824665332321156,-0.06315088948118378,0.050199190688181836,-0.03321543790911461,0.037774856825605566,0.037290905411999434,-4.091554188133776e-05,0.02366365268100834,0.07019906784745933,0.007529902632127693
NXPH1,-0.023642175337071237,-0.0001771269843095897,-0.018941079872240644,-0.013192716465924672,-0.01830993215931829,0.0320232122707258,0.020225535747701813,0.017953029637937993,0.01701350695161835,-0.02152814100762626,0.05381189475731543,-0.02223826860844156,0.04802049311591681,-0.04971556269835155,0.002846006264323753,-0.045829567131068435,-0.0582027249201295
ARF1,0.00866562071274863,-0.0478817382368139,0.024318100472757287,-0.014204428280097292,-0.002169197864555272,-0.07183962631638599,-0.005480343742488491,-0.017063765709914993,0.030348589378841145,0.05070011078482621,-0.025069524969851906,-0.09618678001394235,-0.023814075773955633,0.026672831255087282,-0.014519420922695923,0.033906169793334114,-0.058789673820124844
DSC3,,,,,,,,,,,,,,,,-0.0034885833797613647,
EBI3,0.0691847197848118,-0.047767364530082165,-0.009252992663114983,0.04585907074402221,-0.05458222674588474,0.00041007619585956446,-0.029557859264792697,-0.02748966199910661,-0.024785644854286335,-0.000388968996473713,0.08840314946630976,0.0009545376285557388,-0.0029769185458365043,-0.021683838756933832,-0.03523037787432163,0.02013389738378077,0.02250467396623702
TIMP1,0.00630856191855536,0.02085075488295194,0.028788312978890878,0.09622918039728075,-0.020848145757912915,0.11260343455994558,-0.019932717582564263,0.021900561416264487,0.102366121857183,0.051806858955940865,0.12860818666752089,0.007713580332053233,-0.06763114545320842,0.0048032076314482135,-0.07759082608123807,-0.007930993837566881,0.050617593111199316
SEMA3C,-0.003979261748373136,-0.06372220757210346,0.041870715761978136,-0.017875492145105303,0.03257859284301678,-0.04121629914726699,0.01974075200663142,0.009661927766799019,0.0871873903076406,0.024588342836653523,-0.035677722036997594,-0.04779149271507639,-0.0035854188146363943,0.013789019947331792,0.0236521073440815,0.06980104202282231,0.059921879848006517
GNRH2,,,,,,,,,,,,,,,,-0.024160517258541434,
GAS6,0.06724250768513414,0.013843481621441877,0.027920013879541548,0.013730392328350403,0.04520466405894278,0.06802904751520437,0.06575598847205436,0.04395437949023073,0.03169456609662678,0.02755823029182812,0.01660549106853491,0.0056829738604509145,0.008016606699457734,0.01859608981010534,-0.02170493302538406,0.02693162044927157,-0.008524234786754115
MEPE,,0.0006632227515677172,,0.027035558125408303,0.059973347181134944,0.04891560312730802,-0.0008356273030074908,-0.001553555472747847,-0.031459329714388175,-0.02663998238362323,,0.010945131650429754,-0.017224538891953058,,0.04265966492971452,0.008886849288440182,-0.08614742719588271
SERPINE1,0.015361154952175623,-0.04610108236011227,0.03783518048782339,0.009370697299864984,-0.07943478051825786,-0.04642892978374958,-0.034507422449792303,-0.03373536573039126,0.06781968450513663,0.10511215478194777,0.0005899626084554811,-0.07480686417973917,-0.0636044566021681,0.02054929463419452,-0.05582503356801557,-0.05650963856963624,0.022887435644302144
RSPO2,-0.019303094603322402,-0.048085296105499845,0.04997603190050129,-0.022072383387804442,0.020521217316170234,-0.04306300967845082,-0.03188945267340756,0.017359689940091173,-0.055783857082644016,,,0.02491503933216344,-0.014477582865834043,0.03436350104290403,0.019458400848986503,0.04588083665594664,0.015084308482275346
SHBG,0.06628024548262995,0.001526760494112983,0.03781611429565074,0.02600402750114605,0.11606206391553196,-0.0016859113403881803,0.013647623612109415,-0.00381951813035359,-0.029702585993272395,0.03422139673548651,0.09352427710001698,0.03681943025317164,-0.04652392008621179,-0.03804109696974525,0.05997169076787006,0.006799897176638163,-0.031114783335723626
LGALS3BP,-0.02770914021336723,0.014848836815318655,0.026547674753028647,0.011040915042654491,-0.023348043228796952,0.06008332138297391,-0.008744367017892954,-0.09426259599619975,0.1381460399277509,0.11999773621564698,0.052690749753127444,-0.03827086550594,-0.026658045729258735,-0.029226819816151585,-0.04274110088594758,0.011898555965822757,0.038155371825006376
LAMB1,-0.030841364378117648,0.05232441181458742,-0.027364262474243502,0.026888125617790498,-0.02047769852196325,0.11833532392825938,-0.00795321752515323,-0.01866488963504276,0.0018966473413641247,0.08189442611829734,0.14711833698495538,0.03218130920044668,0.006466308201342765,-0.02594819671331869,-0.009572844481821082,0.002649802383069144,-0.021507804965248345
SPTBN2,0.019322475590980402,-0.06222255897724933,0.044991806716424054,0.023293594251454032,-0.025385142402073714,-0.05065438156597665,0.019487888180483193,0.02855609066582327,-0.03779703896922412,0.10670904471833752,0.0697445939275686,-0.028435143298394725,0.02129259509097155,-0.06417536880419655,0.038897204238425846,0.0718504386052455,-0.018280080605639668
