,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
FARP2,0.028370930821966445,0.0033322658986491426,-0.02291017211808913,0.03474162748087408,-0.053753183681971434,-0.0065562615434891225,-0.022507677243529124,-0.025876043643598926,0.010073839852316713,-0.006694700745126899,0.00860718600614189,-0.04474566859237118,-0.019918304880945925,0.011278681074709761,-0.020099861213807736,-0.011650843807189643,-0.029664897526326724,-0.029102145572086978,0.07229281968832997,0.04029226698044437,0.09682778784237554
BMP3,,,,,,,,0.020306174002299046,,,0.02307220761764101,0.005685383223390627,,,,,,,,,
IHH,,,,,,,,,,,-0.008652240748468888,,,,0.05341284535941393,-0.018717211677355936,,-0.04840263389559782,,,
LAMA2,0.011999076339279107,0.015153867011186666,0.021932974309199212,0.04735139417425675,-0.012766654444621847,0.01212982554053053,0.04386710004650798,-0.020597247146815136,0.05340353601469154,-0.022024300717673907,0.10413110384891762,-0.0012794793064531663,-0.05560037441879633,0.10297549838765475,0.060912806728326774,0.02550699864411058,0.13691747080473476,0.09148300588658413,0.09458260521906471,0.13511700614976196,0.06454670421682356
SERPINC1,,,,,,,,,,-0.01724623686851041,,,,,,0.006593746569441537,,0.061272976262155165,,,
NRG1,,-0.013791258296804694,-0.004484456839212971,-0.0023343229313767724,-0.020131669595979614,0.016432022828879934,0.04108020301848112,-0.04457846234445438,-0.03900274224160914,-0.019264391319244824,0.025807186632161923,0.03923523615349138,-0.002426582856708264,0.08086001927723079,0.033960991531494976,0.025034512362352893,,0.04978035371619102,0.059869601416334586,0.014905797961684076,
SPINK1,,-0.0162294891149618,-0.035066429520274604,,0.06582177144268538,-0.04162315829376973,-0.03084521424377856,,,,,,-0.013894822097416767,-0.024190281779623665,0.017787987884174024,0.05181304385446723,,0.06847172246916407,0.01388300975009591,-0.03724257433471658,
EFEMP2,-0.0028665854817440666,0.06710126944388536,0.002768522287260644,-0.018152946721089625,0.03375206622793585,0.00276339618251637,-0.01948584489487553,-0.024276132274513067,0.07163638106124097,-0.07964655425241006,-0.0168698527953134,-0.07067532372380526,-0.08898117236727612,0.06485420600927558,0.04279380205056162,0.11304989285426165,0.05712442590755574,-0.028110760787180767,0.00481556052313114,-0.03900589225215552,0.042360676956799424
SELPLG,0.043296338412180446,0.0487334890148725,0.006714794796904295,0.039014713328032365,-0.020661270489260104,-0.00758363970587539,0.08964847843354115,-0.027925102030264597,0.04323132182159963,0.0007241993672966362,-0.01676367923422261,-0.028259842743885683,0.009899595625259206,-0.0440802088532376,0.028270203275037934,0.06465775604030713,-0.022522536718981922,-0.022290265973402095,0.07708613692617991,0.07889811648806212,0.06079843105739328
GDF6,,-0.028407538718321503,-0.024150840741737557,,0.061857497844287575,0.0269351496164068,,0.04193952002316849,0.09940541215186363,,,,,,0.09568208267212991,0.1115258396265533,,-0.07564233731606353,,,
HLA-E,0.02696999212030966,0.005956285558973655,0.0915646066161372,0.06718493108975275,-0.007816185817166421,0.024982334960132597,0.06503625386664058,0.03349825482376485,0.07850040778323285,0.006647617651049522,0.09041642740762372,-0.14673957549680183,0.00635929532066197,0.05769543637631213,0.01922988457036897,-0.05558727402013774,0.10890147974533794,0.012784791820386977,0.022864921176718168,0.09266118026307608,0.026980367246282538
PTN,0.03492085512368643,0.12742483482666286,0.000779741608941582,0.018364668532700735,-0.03729614567075154,-0.03623078044858523,-0.07059387835363173,-0.061268691117656725,0.04794066368574998,-0.06178493069953157,0.029570862984863496,-0.06567288825948009,-0.1229430022224618,-0.061044220463264326,0.1480796231207675,0.10642438796313501,0.12221857536020732,-0.16850633784807803,0.08917658992521126,0.0641409994270428,0.05129388233346738
CD274,-0.05709915072558693,0.00902732114201435,0.05227980692490918,0.03538244302162586,-0.009531732831325482,0.018669691078092254,0.032247154116384555,-0.014873471870670464,0.018798008883666863,0.019544623013263505,0.018349097849283347,-0.005046841511780964,-0.02286728154253787,0.03230469646448336,0.030142292008978392,0.06448173246492776,0.08495474589885396,0.07190376582199748,-0.049132484872024325,0.00682995688154419,
FGF10,,,,,,,,,,,-0.05097996142223928,,,,,,,,,,
CD14,-0.05631844536703907,-0.035048014899811394,0.07356999307752995,-0.011125097116240533,-0.02803316678455396,-0.038144226608207016,-0.04218216636892987,0.009486292616283424,0.03735455779159402,0.018283733187620277,0.0855816233252082,-0.14648344841821767,-0.11850997083507876,-0.003572557810026909,0.030820681821514758,-0.04682014522108533,0.042189656283199845,0.04180857468826401,0.0004230095420226311,0.03877589183471008,-0.04043152937024914
SFTPD,,0.047522686295533925,-0.02246124810278565,-0.034421505642145786,,,0.017832027215816802,-0.03590218468503314,,0.008571643660264555,-0.018882155065412708,,0.005886086473080194,-0.047876064656862734,0.060705303817585266,0.021495895389548325,0.03337672471732768,-0.0013968748742269515,0.07786967698419434,0.0333032552136388,-0.053442321702945494
SLIT1,0.04099709869241841,0.013016520165660392,-0.04492879370484812,0.03575598166171335,0.033541883248905016,0.01022586492214984,0.015061169819979932,-0.036188394518573655,-0.022951441061358765,-0.0036676175358355385,-0.052628572131189995,0.09586611558391242,0.018699700800770307,0.025810766247275834,0.01642683779791812,-0.007294907080468604,0.04934355000095476,0.0028014962042258998,0.04925990154409663,-0.00857162028473257,0.09239742816725384
LPA,,,,,,,,-0.015879467805329058,,,,,,,,,,,,,
CNTF,-0.01211657005203773,,,,,-0.018957903124678946,-0.01724851548177913,,0.06288247133120413,-0.014701008552739129,0.036725339905892496,-0.04872670101037642,-0.016133371228790886,,,,0.04940860865540189,-0.0234272166313452,,,-0.030174633159499226
BST1,0.0007914410191904119,0.01870352164356259,0.015395866528598293,-0.05325214019244201,0.0399190695555075,0.03251362416998984,0.03602381295127886,-0.011316268040390313,0.08426732707346785,0.0008860262816120234,0.007940299705150736,0.010782531002904086,0.03226391478023742,0.03348057978198632,0.10610107779058822,0.08606346669507137,-0.009704966842843735,-0.05459387303465206,0.058834925349913435,-0.018697188727530366,-0.05501134691088231
AGTRAP,0.033516075429701954,0.02871819581349045,0.01670544717117017,0.018496108558148372,-0.02252619518154313,0.012791856532175318,0.009071923886968593,0.02161038848155189,0.07584525872995261,0.053540383316042106,-0.06401745476974609,-0.09629691428624094,-0.05617361021122723,-0.03387355108953782,0.10091942199269828,0.0588906812309174,0.0014100364674549317,0.02070103148657871,0.038638408661867255,0.0339838349796514,-0.007144603260000739
LAMC1,-0.013385583256848532,0.13995813451139408,0.051218936293909695,0.01654074409106159,0.0033327665793549885,-0.00032154044732755454,-0.013695235712588327,-0.01852206405722432,0.09337094538385678,-0.015814240219095995,0.02216601740222352,-0.06596460711166506,-0.06488719804934102,0.027096684678250816,0.07694184783942883,0.0812286540629616,0.13848042290639082,0.09210443049418597,0.04286635466178894,0.0364857385692291,-0.016893943121507174
COL6A3,-0.026050646969404793,0.11789309072552796,0.0579406830612211,0.002077259452035437,0.07116445621198694,-0.025835159066755337,0.09543498621326933,-0.006065053596622166,0.05743403165870856,0.0360716218907732,0.11638121557349072,0.04684212588560778,0.017091163112149935,0.10679700798394898,0.0800591887137434,0.07859927580210775,0.1337085510665717,0.0690673926817777,0.023067820458213335,0.10051825606629136,0.06850604747662205
FN1,0.03374792211673289,-0.017174210993434032,0.1046061206395702,0.06743336522168386,0.061442492591983415,-0.02191189374729879,-0.045050950663871284,-0.024460030530609172,0.10119278150598525,-0.002295913638624013,0.06835240768142282,-0.0020365460335413266,-0.09791424026991903,0.06310392863652742,0.0032397254193527827,0.03581810451604508,0.11120078192894621,0.07987980868944249,-0.011516186086458767,0.026688816760257503,0.13544608661081248
MIF,-0.03344988499927583,-0.029295476349500145,-0.015314939355760393,0.023423587468595162,0.06525217400779304,0.030613135300964434,0.030409011716956647,0.07006074282506723,0.10504034637242718,0.009636391112519443,-0.022490462508146618,-0.058066616406077215,0.023385546660490385,-0.08562884448399817,0.0623497494607565,0.12353724471118778,-0.04865889782170667,-0.02387141809707061,-0.04871723867707263,-0.09805694616507989,0.12458261364997379
JAG1,0.021547254543579645,0.04923519125199367,0.0025888219531905645,0.03481806350647065,0.02925360996167296,-0.019597866258306566,-3.415416652437507e-05,-0.034908088076564196,0.028551495326749877,-0.04445031846225632,-0.008963469139988377,-0.0003897601720373816,-0.14931078260887706,0.032970825286294,-0.007195428669684438,-0.11478800143964901,0.09732950994426569,0.04917573050755702,-0.05216521720080266,0.038527639561903235,0.08339627964744721
NID2,0.05433094283173723,-0.014861634160348048,0.06681065350820549,0.03795933895479953,-0.0022446393800257497,-0.060811920369510906,0.06430416349895372,0.013440625249640589,0.05324909430157799,-0.0386971661913907,0.03074153840224392,-0.027877127493574176,0.0057897415651963725,0.10526744383402728,0.08110874565498324,0.10230433857898323,0.08051124468074232,0.04856864578528184,0.03728966227240387,0.04152976336787992,-0.06693327777039418
EFNB1,0.026135793928963497,0.05978528078260424,0.06941297853882028,-0.03357319908747865,-0.03329130304157624,-0.021001862150767735,0.044938440922201346,0.008704623479591122,0.03947392450257139,-0.037065387638195835,-0.013992961758629846,-0.027017051966048335,-0.04192873318218766,-0.08907526374283113,0.07193285633738898,0.05582707184436651,0.08505365057663938,0.08673877339264649,0.10077433736519684,0.10173036074617985,0.05721226147781564
COL4A2,0.017743711937036773,0.07653128720169883,0.08428321029398961,0.07955046526980247,0.0051302916242626645,-0.044558739257673466,0.00939329943473588,0.03586770378995795,0.12385947389009554,-0.010269656671647375,0.04790830859761653,-0.10091612577098133,-0.08179362252666664,0.06885093300080466,0.045262145851235204,0.029563620143691426,0.10177679274196653,0.026766730964253516,-0.012818191723217036,0.11618858379902067,0.05204205756952148
SPP1,-0.03719463284708977,-0.03818967961821598,0.009258787119231608,-0.03927987417380294,-0.04953176506339029,0.03126708587723901,-0.11076548623970911,-0.004441083129649031,0.02454752836551108,0.006119702961094373,0.004025433748895935,-0.16253633746632282,-0.16170522517955857,-0.04069976323812775,-0.04352222406770304,-0.01663499455427229,-0.07431773943309285,-0.011151503814246984,-0.11311848625176667,-0.1001776801990455,-0.17447091715391738
PODXL2,0.014626594979763267,0.050160729950372594,-0.014559192370808119,-0.038257412545136454,-0.021036321176870872,-0.03381231219906626,0.010711738457538708,-0.033402286298362886,-0.018441915380145446,0.0438621892525802,0.051450852255411246,-0.005451733617374806,0.09133857788790933,-0.08421862508624267,0.005741507741976289,-0.029323291335659106,0.04515464447560587,-0.021768104663284143,0.07652586510429463,0.040387999313084164,0.1309708071978732
IFNE,,,,,,,,,,,0.0018703139093982752,,,,,,,,,,
FGF9,-0.026233691210235832,-0.013099050730601813,-0.036511369410182425,0.008931377950131242,-0.025889348280345906,-0.003280624514835443,0.07250907934821771,0.03375723997606858,-0.005971288139016399,-0.010950569990429116,0.0554712345141573,0.052840058229741256,0.20707762800144508,,0.040904341258254096,0.0023944532337888116,,-0.027504484068019797,0.013716778658316985,-0.042055054375738345,0.030518735702375645
ITIH2,0.0430236063248629,-0.02252700289858468,-0.016097655119189834,,,-0.0018319266682609706,0.1559445755344486,0.0808698624715663,-0.0010154170150009985,,0.1312823978987025,0.05675457429461919,-0.02261257481961296,0.2247416929347982,0.07377431113826538,0.12297376143274802,0.15770647898400933,0.07808257634710014,0.10715963597913723,0.22222857577555208,
ADAM10,-0.06403443590685122,0.026301047821663082,-0.021158429527682217,0.02274473180517142,-0.01767600232041705,-0.018163501516546676,0.00396672067503744,-0.05911944129424278,-0.045238838794959546,-0.06394233698967,0.0331739189371228,-0.007262037611546734,-0.009827034309141777,0.08437724397539087,0.06171653282887421,-0.021168562935002234,0.0063158997563253615,0.00983624143381111,-0.010950755322422769,-0.029840354382025203,0.03403892228811582
CFH,0.028902549676990054,0.024545680201821116,0.048241356074637386,0.06494270115712962,0.04723909616588784,0.02832523783985397,0.13590811705086975,-0.04345072951680139,0.08600638254726621,0.012255388982160036,0.1360987028817955,-0.0022628264344029996,0.028806192190000978,0.0870508146909413,0.05760775399883238,0.1088370883209534,0.09040495121923983,0.06275370050038367,0.0891046726517704,0.14441202792002816,0.14411081929794908
COL4A5,-0.017636844079557863,0.07411987401140036,-0.027545146777882744,0.019349138154153497,-0.02401677248497525,-0.034819221416947425,-0.05264939737143764,-0.04182708390866158,0.013015915562534107,-0.05754922332142479,-0.006955346661252895,-0.02951195334500604,-0.10400721910215534,-0.06655164818930978,0.0318339994239635,0.0895496695306969,-0.07885601677747084,0.015638233806861707,0.05796123836258459,0.0429052329945942,-0.012423818785495963
LTBP3,0.03108908651510471,0.016752526529435447,0.03507401798804566,-0.0022935638296942636,-0.00712472572325553,-0.006183742731410306,-0.06238807824808503,-0.008509558374500912,0.022734885929844212,-0.02716950286225897,0.022386287697494133,-0.004297091683460921,-0.07077080049809198,0.0010046882266367164,-0.025155345439502923,0.04104828956141134,0.07073635702414387,0.08561826302641769,-0.0858778412489967,-0.048342773975057,-0.0006575086325788152
GNB3,0.008680334261375744,0.19948900448791404,0.03469291139067213,-0.035037029010327334,0.015614866206141602,0.004346897142045465,0.08751553541985906,0.02477184818756793,0.00032467304495702794,-0.0238513795157066,-0.011621026660556876,0.08984705141746822,-0.018264921735890324,-0.012221852647017209,0.03416917188134033,0.027996708238662748,-0.017072437387121952,-0.043812364524348876,0.011990202095092604,-0.021643782212095543,
COL6A2,-0.004658200974671681,0.04419605750471377,0.07368392750194036,0.005206329476084314,0.0605876658125597,-0.049321060536958714,0.14819023236860127,-0.015026135158384359,0.09087811979718387,-0.011957677623074647,0.08885686467225906,-0.008394484245582179,0.030993106418240338,0.12126545199915668,0.1203320905842055,0.12864974576800167,0.15864043069895462,0.04748811584975754,0.011637316178368334,0.07398270710382411,-0.02426250699446478
PLG,,,,,,,,,,,,,-0.0512651091488863,,,,,,,,
GDF9,0.20857494510127778,-0.020926573079224454,0.008662756332737229,0.039482751937607856,0.03505789250256377,-0.006602999626450216,0.0048287480782513836,-0.009631420239824062,0.005669295661252308,-0.01855539354327021,-0.0013466174120941759,,-0.04886662779962708,0.058623096138694326,0.08072118111383196,0.07703414305066099,-0.005180422904590061,0.04017049321178218,0.02052495617955884,-0.01683618707372436,-0.01293288305605848
NCAM1,0.0009279320335704357,-0.027542879761018064,-0.03297384617630823,-0.025713664808703997,-0.09661577311432445,-0.0007859762229815274,-0.043823545738550164,-0.030601488292950015,-0.1047642466002555,-0.027468120796363835,-0.04127800763033092,0.0010785625977590648,-0.03140511203747694,-0.036481269776222416,-0.06877761063472548,-0.1000681468013873,-0.09033627808786578,0.08424636739444512,0.005667001689221022,-0.09618670120681609,0.01215331023155817
APOC2,0.031069433669013605,0.0046031754319946746,0.03472851438058072,0.002837207920413203,0.020535186194730517,0.06282039716716172,0.030795280802751103,-0.02315555682463293,0.015933460347670975,0.05367530033491898,-0.011073208802248687,-0.1579813170172704,-0.020879881734579803,-0.11622266012499056,0.0888161795864041,0.004653399006472125,0.03402556973525066,-0.0322358147382471,0.0413792090809318,-0.028802373541055103,0.012624367272833793
BST2,0.03600816788388265,0.110969843290326,-0.014982138060654295,0.0071487429518130915,0.052128005225428486,-0.02671539164232953,-0.025133541942280575,-0.0036416139786093872,0.060608568722045196,0.006009801031102083,0.08032884715165142,-0.10581233544404556,-0.13857601723072085,0.026006395669182426,0.056693196745782756,0.007755901821857644,0.06484461196149793,0.010289160643813685,-0.010794386380920175,0.015919473732806777,0.07860716150038241
