,UKF251,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1
WNT7A,0.026689555471590524,0.011182300036480448,-0.0018539746892036746,0.011719773335083216,0.05406948850154676
GAST,,,,-0.01576840699191372,0.02647337304832167
GPI,0.0763291056361508,0.03178874007899038,-0.042010080921439125,-0.045612957695717986,-0.011577147121264696
IL1B,0.017841084521079686,0.03906561073091666,-0.045912123141316014,-0.03751797858528982,-0.05142989898449042
SFTPA2,,,-0.014315926201839397,0.04653080100340984,
HAS2,0.04236711676668658,0.021699052800801564,-0.02461670149221829,-0.009588685657591895,0.019032550880401018
IL11,,-0.06262191648377177,-0.023549941956652137,-0.009264590156754618,0.060955978699461476
SEMA4B,0.00792526069790072,0.029292280900708036,-0.04235054294379738,0.009405864762592732,0.052027468680250336
FGF12,-0.01673188197295609,-0.007729732258920321,0.003948195288297748,0.056173682082484494,0.0353986180800424
CP,-0.011281283126917502,0.0006845455559927739,-0.057981052403351566,-0.050920285645925364,-0.030733995874755532
NLGN3,0.029125659219297304,-0.10597577847943636,0.07300898957641255,0.06881612818207974,0.09641752958938528
GZMB,-0.011128338221151151,,-0.020548285188732068,-0.019547395531469607,-0.022463429920425333
PROC,0.006319503906492331,0.059269567351531084,-0.020277905595754545,-0.016656806356213683,0.005245756867853778
TNFSF11,,,-0.0135504835154308,-0.016656799956371517,-0.03213585900450212
AGT,0.037114993814233416,-0.023548422192651394,-0.04625058276865149,-0.12117477406486174,0.08603148071086404
PTHLH,-0.021597629072861897,-0.025622415318203032,-0.005767177019816881,0.014439169071335795,0.030014758851942606
COL1A1,0.008940506567564685,-0.04571331080212331,-0.042709574745431696,-0.021114168774176264,-0.01885290052803932
LAMB2,-0.041314568308061024,0.005339761807253909,-0.025695789503374294,-0.017488046444569277,0.033601670371478515
DSC2,0.03755368470738419,-0.017914271482878087,0.03109475743177716,0.024177664730257488,-0.0037712230533438773
WNT5B,-0.008658521396068233,0.07203096712268886,-0.026547281987410472,0.019637714554783556,-0.018429065544391204
LEFTY1,-0.013196370531634586,-0.012814405546814211,0.03788788158561502,0.020430974773600057,-0.028471963201504063
FGL1,,,0.06826380184147549,-0.022096460785966318,
CXCL5,-0.0234738762675079,0.09588070673347494,-0.04949144600326213,-0.00311447042142128,-0.0041078348481330155
S100A1,-0.009382204396223915,0.09719873742220139,0.084448859603443,0.05824774850042525,0.05148477084867517
C4BPA,,,,,-0.013837165294659432
NPTX1,0.03784227519532561,0.112793470864955,-0.014637941469118388,0.03368869480881953,
TGS1,0.05822822569014723,-0.05015835729309072,0.004193539213069714,0.0025846927435954057,0.05770126336286763
SST,-0.041567909967571176,,-0.013531563345335236,0.015283586422907924,
IL34,0.003285913306826557,0.011958043789303707,0.0336350332960319,-0.02188172164627936,0.09384083262988023
DHH,,,0.0010623848651697932,0.011444507912808276,-0.020435874821422513
XCL2,,,,,0.04201258834741583
TF,0.014165653313554018,0.05194836894993502,0.07406377102322029,0.06126004221606495,0.0007847857980428298
IL33,0.027898142871773147,0.08130866388565634,0.02400041455908031,-0.034671763054589785,0.05263961239869793
RBP4,-0.030846329553482377,0.06729888006137533,0.07984699383812183,0.07169846010399587,0.007515396929686608
CCL19,-0.01046653440156065,,,,-0.0264528415384472
CCL20,-0.0127799588651513,0.08906310105935356,-0.04133714856158644,-0.05189767696055421,0.020896912382244576
NAMPT,0.04718230636582959,0.10271127251444614,-0.056223411307545296,-0.07916719715880159,-0.004676821745890653
