,UKF248,UKF259,UKF260,UKF269,ZH1019T1,ZH8811Bbulk
CALM1,-0.003648094171246195,0.05903439279951146,-0.060062118097942784,-0.09175508785928367,-0.05815067052185678,0.045814788321179516
VIP,0.012702020037937353,-0.01969742499774436,0.024343719475800715,-0.04498953321784456,,
NMB,-0.014342385162728918,-0.006964562558769472,-0.01637005635375447,0.07353076607206817,0.02339426878766812,0.14431390929231644
CCL26,0.08706291784721917,0.006522320453542986,0.013399936722246744,0.01458026655304057,0.029223131185739243,-0.0017450089812875839
FBLN1,0.08037831580275333,0.0252666521407427,-0.009394830631911176,0.053644206900834664,0.09221331975551196,-0.0014980039643444792
SAA1,-0.021610211712809285,-0.056019155858521776,0.10513265881908443,0.14450906402450228,0.012199703285231034,-0.1701752649651793
MICB,0.021519453139519248,0.025514217036396565,0.04789040314420226,-0.016841464460304597,0.03171905687393278,-0.009576619629241702
MMP13,-0.018297698909638886,,,,-0.03321847915540842,
F13A1,-0.009251055330797517,0.024297794195668472,0.0923283656562822,0.15329196103229079,,-0.12596088367323216
CXCL11,0.04211641326518793,-0.013705476955849337,-0.017697015738817594,0.06905939530015473,-0.08998376118079578,
COL5A2,0.04155239778247553,0.01163868355566299,0.053058330016679485,0.12004853209461785,-0.029548816791894177,-0.03681825405230216
EFNA5,0.02602363816092153,0.07822752654302792,0.09053368063868947,-0.04104047173681884,-0.04422902362526666,-0.01266937497921631
AREG,-0.011071413523558319,-0.007141170407957337,0.06367583666494368,0.0086409074317891,,0.12883664417277257
EDIL3,0.05373695815594908,0.038023244956623854,0.027680909054431733,-0.08718054399871188,-0.01939245514985966,-0.015052452284466266
CD86,-0.04176509798423654,0.02365058786596693,0.01341870392440016,0.04909271403676391,-0.1626873466708466,0.0016164726601906102
AHSG,,,-0.020637219082444046,,,0.19880317391580365
WNT9B,,-0.011446119202073873,,,,
HRAS,0.025170512622544258,0.016718005052659544,-0.022159434128069824,-0.03810722792349969,0.0073371599280024746,-0.05130074205228575
C1QTNF5,,,,,0.12294616158182192,0.06601103335278168
RLN1,0.0049750912200306205,,,-0.018965718543267795,,0.02317662264734278
COL4A1,0.04501572509872491,0.03459292040124089,0.011533219960982577,0.12732838247991593,0.000848818452505027,0.02366869274077612
CCL3,0.03848374055481223,-0.028137967975460268,0.05485009823908626,-0.009826219042072912,-0.047271871677349,0.004722928165475967
BGN,0.035915822384829266,0.019631632784218457,0.0012937481377397109,0.07978020953934917,-0.041095822946432214,-0.021595603276876776
RETN,-0.021474233082956463,-0.014123065413940126,0.07299849629714415,,0.026146363832510806,-0.008029628250115264
S100A9,0.03375401813138951,0.010787827966229954,0.07362234210848115,0.14363649979836685,0.03806698290962601,-0.1326026404140814
HCRT,,0.029542196758584237,-0.04101624151053573,-0.028449524475241517,-0.060211799611664,-0.002571291807556925
FADD,0.028245923365541988,0.05108952328929403,-0.005504703870772809,0.09148492924223116,0.02723659877135619,0.026798251410189596
ACTR2,0.07175238902759344,0.03211270540701692,0.007956831245690346,0.051703325057241956,0.06244571691032814,-0.06338207517959818
BMP2,0.008100888131761503,0.016971201758264175,-0.04708321973643605,0.06869803704688043,0.08206160356312636,0.016175686252251215
PDYN,0.002482255583327516,0.019830383723104132,-0.05324600115911814,-0.07339009275004789,,0.2886729048984036
CD55,-0.010805146267277032,0.02433395536199028,0.0696758181781399,-0.004148698109988765,0.030829571832387787,0.04560046555381684
OSTN,,-0.023668270347446466,-0.014739448123838404,-0.01464424866137742,,
PDX1,,,,,,0.05563087586513547
CD6,-0.009730706512552624,-0.023397693178044847,0.02184954233239894,0.02162489210916828,-0.028671567228949157,
IL16,-0.014303614868515332,0.05568142163266372,0.016985452921342008,0.04183070158901377,-0.07337032714542631,0.027457680316968026
LAMA5,0.09704303223295359,0.027610609985439124,0.03078739670806808,0.027652818567768092,-0.0025750322625362754,-0.06025707564238303
RGMB,0.02565184812519866,-0.010950357701813306,0.027499912285447556,0.02717147363854958,0.011319961385162104,-0.0027831713328846947
INSL5,,-0.004303905198343195,-0.013124763579960497,0.05353284002349788,0.0361905825563425,
IL12A,0.022097742695252418,-0.0068372737274788155,-0.021132384565225988,0.06997208852203246,-0.011540300331552763,0.08906376714416021
S100A8,0.056212245728938626,0.009768930919975242,0.10533292138610618,0.15766735018113107,-0.05966183603819186,-0.1176866564278019
TAC3,-0.046914534906248584,-0.024377294483927708,0.06004078210389168,-0.05083323105149364,,0.04337688612568055
TAC4,-0.03533039723785646,0.004569849536932716,,0.022927475021893913,0.07327773344373086,
MFAP5,-0.016828453729205727,,,,0.019134385111259505,0.029384393486029097
CXCL16,0.04995044036512975,0.04120559783356407,0.013961330742320994,0.0776677395477986,-0.00909066165479471,-0.007493446303451756
AGRN,0.050633010177245995,0.009698281269563352,-0.03598503299806593,0.1151758564410917,0.0018006430392768146,0.11499047909740463
COL4A6,-0.021474233464597627,-0.01562372320635958,0.017363306320018423,-0.0017658271229611467,-0.0008709126108830455,0.06448773822975791
FST,-0.04750869519970868,0.07084992708574801,0.021487296962009243,-0.02825926779400478,0.022477880958358946,0.03687405167140968
MEGF10,0.049861709146921535,0.01971831041116927,-0.01120356113476697,-0.018893890561767344,-0.007085816586595661,0.1121438793993787
C1QB,0.061909324031798794,0.001094727952188285,0.02033931427492108,0.13348864038632763,0.02462184078252457,-0.011375406952282075
HLA-B,0.02357320829708075,0.014602779186983232,0.08934069318819755,0.11492562094127942,0.08569630804704712,-0.16952803246268855
PDGFA,0.026229772464114783,-0.013410331326337413,-0.028099239767923872,0.06351880105191891,-0.06088902795141194,-0.0850666368131137
LAMA3,0.020223147136974488,0.01806781302146328,0.11549490908286106,-0.005032751905984627,-0.032492801172101925,-0.015212284098364882
DKK1,-0.029921118975145038,,0.0047749692747943795,0.000852482127379289,-0.007812833951179293,-0.08223672360243138
INHBA,-0.0485946776717159,0.02326913104894514,-0.024149914314384048,-0.0685686570505259,-0.0438593797596706,-0.005528477516078042
IL7,0.0015265079046383942,-0.018946868526525055,0.030411850610732462,0.14529283887780517,-0.04707543943831361,-0.0008616067784706586
FABP5,0.07033845748719657,0.01577680255692989,0.05685109466951471,0.009099027345248124,-0.0393861402706403,-0.033689171963615185
CCL4,0.03938535936068767,-0.041468379667619466,0.01600527824405345,0.05625812623666025,-0.06857019786824108,-0.06430777662089453
FBN1,0.005119294504636964,0.027792338836613542,0.025552878684269677,0.0762447490895015,-0.11337974055287522,-0.025772820717150587
TCTN1,0.013571212630731947,0.02407926603760438,0.03000746694317541,0.08988428969520453,0.05069090565288221,0.019630711367715614
NCR3LG1,,,,,,0.1378364680124601
BMP7,-0.03717936936414913,0.027253056181718166,-0.05543764636341551,0.06579148796127247,0.05068037632266462,-0.028896539988931172
NLGN2,0.012270576117904683,0.004134361573689192,-0.05442321323108478,0.07062061180076284,0.006340605382670112,0.08466752419621348
CCL25,0.0033455472419569375,-0.019485629344345314,,0.07083881493594536,,0.10032601178954073
NPNT,0.047620192474544694,0.015604430675666421,0.10101671524837122,0.08094714461000137,-0.06060269447739556,0.02360136033846758
KITLG,0.038934027093405994,-0.04291451347620626,0.030796671715464692,0.012894149712947198,-0.03931751712241037,-0.023235047577677255
MADCAM1,0.045907189535029626,-0.03270269577963283,-0.015405846754053062,-0.022770036222190967,-0.046402301351645435,-0.017860919317698044
F12,0.03546170689365215,0.04262784776404276,-0.018736787798993983,0.07169161300925771,0.03975748861257908,0.04619313764869004
S100B,-0.011199027174943211,0.004785473582488374,-0.08281777194210446,0.015137856195957124,-0.05653276886505329,0.18775547810438134
IL27,-0.023796172618312343,-0.0005747316203245847,-0.014395425373790424,,,-0.021663899501726615
CD99,0.06431695903277793,-0.03995782205162874,0.1244314494956202,0.101508146739814,-0.01506890842750385,-0.016447788396533054
PDGFB,0.010937186243318799,0.011423407762588067,-0.03511636986389381,0.03579383572952274,0.05160108044544392,0.0013261196085406913
CLEC2D,0.09174792239886322,0.062487004345394316,0.03077937906284863,0.06993964528152881,0.057051903657970415,0.09140627746162036
F8,-0.02389385898009837,0.005717157848288605,0.0033915423928179977,0.021538305912731058,0.005481049216009509,0.14362763249676813
C3,0.06570281351749716,0.0044786951896758145,0.015249422202709353,0.126221588309128,-0.054084777219923816,-0.0888690973916582
DLK2,-0.004162235722132351,-0.01759336508584744,0.04036684645867703,0.08895787176101368,-0.0379588932573984,0.05943568520231312
TSLP,0.0037437779850632916,0.009988387107755342,-0.013105271454015226,0.04605320108317154,,0.031078111682791544
OSM,0.059162122391691815,-0.018354859790270708,0.04763975800207136,0.16389895821425363,0.03782967847639424,0.02058188718705636
PRND,0.02163720476041368,,,-0.015306911400529193,0.03182346101760753,
SLPI,-0.0032819735000862646,-0.01263391798389175,0.015260627808552668,0.13373739305514354,-0.015966310772621964,-0.17819183134118632
AFDN,0.0007073905691157704,0.005597723934224842,0.026087647437310926,0.0773937444886917,0.06658854884098458,0.009746692899094295
KISS1,,-0.018393913385094027,,,,0.12521642122320523
ULBP2,0.025745102247194063,0.0010325138742196828,-0.024782507601830536,0.04270106614660172,0.129437640867487,0.1265996300804298
ICAM4,-0.015699668662067384,-0.011446118037953232,-0.012542959025320906,,-0.037958943321815326,-0.014990410136973116
ANGPTL1,0.10073240039689642,0.028408052475258214,-0.013124763579960497,0.08688455515783104,0.10878753069495284,0.22590587764245862
LTBP1,-0.012046205801646047,0.011539471707726736,0.03300943261933322,-0.04579533304996858,-0.0003322592467623001,-0.0062365433663197105
NTN4,0.027659312801686108,-0.02196303786697994,-0.0036611669270827725,-0.016031273717853452,0.06979420853844863,0.07934347783136748
APP,0.055094829760918965,-0.024688645270768413,0.02347081304644135,-0.11266445276258613,0.040783957543223025,-0.12270308620921876
RIMS2,0.06564957423372858,-0.017817119099318716,0.014802578242670072,-0.05867322235791476,,0.00879388394931718
WNT7A,0.0510946175526532,0.045497963451721454,0.031653580804782616,0.040531153821471995,-0.0024819441861567066,-0.03872918042203291
GAST,,,,,,-0.017086919528045794
GPI,-0.009049558362782246,0.025868368495724242,-0.0008640797211620983,-0.03199315897214469,0.08460607403345033,-0.09554396376725714
IL1B,0.11971590845156735,-0.01470489068155173,0.047358615612857556,0.03458115655556958,-0.1360971009702244,-0.06632136373834623
SFTPA2,,,,,,0.012626252118489582
HAS2,0.015564634048409166,0.024505448638210945,0.00690230836023955,0.08785009934193125,-0.049886479866549635,-0.11667330705777601
IL11,-0.02379617873668647,-0.008564147878819846,0.12764428680326217,-0.023333019765127364,-0.03682482265651266,0.016713779366187818
SEMA4B,0.0645169856224181,-0.023409114145992595,-0.012162169678306549,0.10848290803396347,0.007002079050955559,-0.07571140421179902
FGF12,0.03722417710076014,0.014469380215604002,-0.0959876865110372,-0.028620656670044927,0.021460868191641978,0.08641548410843629
CP,-0.014044169738193802,-0.0010284532361883652,0.08194526807379149,0.04699758363108504,-0.05177203759374109,-0.08737065523113322
NLGN3,0.06212086253665349,0.017609634555194806,-0.09510152325901755,0.03931442060276984,0.03950701233466719,0.09789198645323209
GZMB,0.03172344210553017,0.06670344100174098,0.03513751340921431,,,-0.021181897106054275
PROC,0.019311018798823867,-0.027376252553758907,-0.014043476152227048,-0.006740587944115102,-0.05825618901969811,0.07376786847701125
TNFSF11,-0.016160186328422307,,,,,-0.018049597565260138
AGT,-0.00392358897710686,-0.021917034793477987,-0.06616652628704206,0.08869973440812778,0.07875539263654506,-0.15018136129991172
PTHLH,-0.056817704237362515,-0.00529241880123135,0.001434577441197924,0.053447614154673466,0.05393774648162004,0.1397717785207808
COL1A1,0.04101452828695298,0.02865482713059168,0.02353755423533402,0.12909270912599627,0.0015685905960348759,-0.08278349758572888
LAMB2,0.057533761849620176,0.022335787024671306,0.029052243639788977,0.1267187308973228,0.07883549907544295,-0.04390029009506897
DSC2,0.005445305159817999,0.01597096889849562,-0.01237026903325103,0.016876667496638294,0.013535145436999973,-0.030560057179257024
WNT5B,0.019430925010258934,0.05248276779863466,-0.026849041429295145,-0.02537609612884316,-0.017256864770470642,0.023835280175991024
LEFTY1,-0.028829786450756734,-0.01279105589621938,-0.029170651949614827,0.03515318086078331,-0.016445420717517728,-0.0018498066132796589
FGL1,-0.030563748098133985,-0.0124537840526167,-0.014220474422551154,-0.019362432319942585,,-0.023944108463083476
CXCL5,-0.025929754890719914,-0.011446116790681514,0.016427565886920868,-0.015143783881051484,,-0.04872600804323617
S100A1,-0.05128562434761041,-0.03780982333153428,-0.0022047680833252167,-0.12177517470292773,-0.008266569878087729,0.12228910359393609
C4BPA,,-0.012662488421378121,,,,
NPTX1,-0.01944909450658014,0.012726391120415542,0.012488919804839101,-0.0633889340439611,-0.018225086964659073,-0.04561322720791284
TGS1,0.0010972618835969818,0.008511265693101915,0.03623296863934145,0.05762588212976652,-0.11136899551677355,0.013688768110433807
SST,-0.00534044235956026,-0.019853960896316875,0.005680393145470354,-0.07929260443978943,,0.06320124277733022
IL34,-0.001899591164206325,-0.006780829550424387,0.009655902794566684,0.018478617105824297,-0.0026177255669010083,0.026373114288783955
DHH,,,,,,0.017606633030265845
XCL2,-0.01809470736678084,,0.01774189496280584,,,
TF,-0.03445761949498255,-0.042446071485903084,-0.0008983059644450646,-0.09482929473711642,0.03564983254968108,0.11913065693979223
IL33,-0.04190848099585653,-0.023092393440190016,0.04084399743318376,0.025162478631179076,0.04673494148782428,0.02224820185331314
RBP4,0.02530993060836096,-0.010340364197828304,0.04565177182411564,-0.05589169487822116,,0.12226568392705459
CCL20,0.03568653703814255,0.10199403517512202,0.05189575430958371,0.0952868673578977,-0.03903952854868338,-0.014617960409051086
NAMPT,0.0231002168921677,-0.03342779402772726,0.07592213329300511,0.09521894058585001,-0.04416810580110953,-0.17977588444817055
