,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8812bulk,ZH881T1,ZH916bulk
MIF,-0.061621644465335225,0.03274746242275455,0.02119808702711969,0.01218558206406416,0.06709482274658686,0.009597709628535294,0.04441503032271148,-0.014672465019232585,-0.01311832370514382,-0.05831831182774278,-0.04133392243697185,0.0015623002403261708
JAG1,0.057723969078830775,0.008083395283083319,-0.012534005835707011,-0.018100891218523728,0.057494612978614835,-0.004300698927958339,-0.07339492397333532,-0.013535475283630968,0.07561885264672405,0.016463892829762912,-0.06031838208855785,0.04285359556213963
NID2,0.04466262116829628,0.01580591848492703,-0.0243512122193293,0.05766406097110669,-0.03195668386017095,-0.025754756957572067,-0.01962307426579744,0.002567163382865314,-0.04279808047738942,0.01843999761235779,-0.052222177954447675,-0.030629082153360954
EFNB1,0.06444499894391832,0.032654292946446166,0.005627855224909557,-0.03875207728507323,-0.04588599948096772,-0.015055228135105575,0.0010161720931401946,0.06613265931407039,-0.026549665759999095,-0.00493567735839544,0.07053214817552961,0.004143633385114469
COL4A2,0.024466431727379057,-0.028087293567845388,0.002240588891894452,-0.002721355984838595,0.038353184093110414,0.004313707865841457,-0.01427658383973531,-0.01191449309204139,-0.015218996864097209,-0.015004404659120256,-0.057766843787461886,-0.015573043761080188
SPP1,-0.1698272920205517,0.015770942714455505,-0.019644371476465087,-0.00636242833292701,-0.06388121237021857,-0.045763409856463426,0.06231711555815024,-0.013450655655548474,0.0303926061866773,0.11352737777292676,-0.08148732676889495,0.00846018534816873
PODXL2,0.08168631011903668,-0.014989826648039134,-0.019443933553718016,-0.004946510820813746,-0.04088561041725889,-0.011343610758106361,-0.03170216912108738,-0.0013776834553917922,0.029884555529226788,0.09975534452692147,0.04836237508651684,0.01824719680060873
IFNE,,,,,,,,-0.0136258748003093,,,,
FGF9,-0.0026200496881111854,0.0076754911025239585,0.0338391757425345,-0.03391581668949738,0.005943346334534466,0.007906750938912185,-0.00031634158992096384,0.07968047319002647,-0.047075465982045,,0.027032762740535718,-0.0024908808029533557
ITIH2,-0.025642155486114423,0.011643828940670335,,-0.016549414286527706,-0.021886431551780956,-0.009824742682538329,,-0.023275683447741693,-0.03835391187015031,0.015658097578199904,-0.092218615396585,0.0023003149676056474
ADAM10,0.029623612671036845,0.023679214048164494,0.004658999935461351,0.06485754112604905,-0.023011544381920702,0.018439579116943956,-0.01856327179750309,0.04408655298632344,0.01651806284593863,0.0255563864167718,-0.031540280805242245,0.021388310247802352
CFH,0.052602784154520785,0.014002797073585689,-0.022556074932895468,0.02264347494367633,0.01940032237762213,0.0011384879238136025,-0.0059135875374724915,0.00920613254780428,0.023796056537635838,0.029065517381607727,-0.038093985614234945,-0.058115076028166124
COL4A5,0.1165399895873227,-0.06068009827684144,0.055189245814737976,0.018673328887471922,-0.010145800306956726,0.031086581442220054,0.012244923895489822,-0.01582213228713299,-0.010760639215163981,-0.0260170198462121,0.09372272705968865,-0.018153790028890882
LTBP3,-0.02810196469510708,-0.028874139996579902,-0.015773252045123504,-0.02290936645250944,-0.020231826445080443,0.002481843163677795,-0.06157354305682402,-0.008709096568810373,0.05487886490352374,0.02470094608990248,-0.015532321165794274,0.08057515826896826
GNB3,-0.03373694926841255,0.05857541803122479,-0.027508447701530454,0.003415026594273413,-0.021464059081766407,-0.022907062570736953,-0.04256616043680814,0.030807608917754904,-0.02705057773689336,0.041452918344683794,-0.027520296360163395,-0.027493746990245548
COL6A2,-0.03969878181246406,-0.03891597709566519,0.02143493052827299,-0.02043553990819723,0.036029869478471185,0.025388803951701837,0.016682387584731628,0.03679666599457809,0.020068758298703023,-0.009362269685661806,-0.1549176766674149,-0.04993007146552665
GDF9,-0.05299064174662267,-0.00802274193138236,-0.019325652253957173,0.010343474995312742,-0.008511517611176455,-0.014008741702249614,-0.02531671357339148,-0.018693785097988306,,-0.028997278431510815,0.0161574028929352,-0.031657481911111014
NCAM1,0.11597827273808473,0.023289076562330816,0.0007024103817536351,-0.01335497672230358,0.03180171586451442,0.00842773228571556,0.014463451827072508,-0.026484995214438034,-0.007175680453224346,-0.0309998553299911,-0.041165743062493605,0.020725634333307385
APOC2,0.003343013635138722,-0.03206450182960565,0.01843788044062878,0.011689693418912673,-0.045387070924786194,0.0061975618028249045,0.010694362292705801,0.010486673703210566,-0.0013193228245304983,-0.01870805951599563,-0.03060956314211575,-0.009511845599042234
BST2,0.04675116213938066,-0.0036885414001586484,0.009438562909238283,0.07401322654947304,0.015478500990644775,-0.01578031396944369,0.027045414656294873,-0.0041992524113064885,0.06139706771136467,0.048874302536606934,0.020498593277935892,0.00945494935266353
COL5A1,-0.01634246827077573,0.03308002960710147,0.03300306721076912,0.015019839440625692,0.05080795819793508,-0.039785121119271065,4.988078181010781e-05,0.028951560809019897,-0.01083411498582903,-0.034474444618251665,-0.1287473782967287,0.024164242990636284
CALM3,-0.022719671431029424,-0.03005093282843778,0.01249579024202445,0.0016233490650930439,0.024040294683700808,0.03833833843750859,-0.00883213771012089,0.010508127495496223,0.00048149532498522387,0.044194330831718705,0.011021585722640292,-0.018144655032649636
THBS2,0.07262342081612522,0.003571094880503116,0.01227110618978246,0.030929799540968278,-0.023208392046438354,-0.030852252981483013,-0.030467841495404678,0.02409090919459792,-0.004910498470836007,0.025699382157773683,-0.026785632647913938,0.056990430774265376
SERPINE2,0.05747648548496177,0.02706713085812066,-0.025530298545878443,0.00028181762379217326,-0.019324174463105616,0.048168560439971,-0.04902192804508353,0.0032834597990456012,0.019639166502257634,0.03246749015326488,-0.14705611234870974,0.04654189842782368
EFNB2,-0.04875165657942582,0.05864875003801068,0.020937788490881667,0.05005508211515048,0.008829346522605573,0.03997758537728442,0.03325957183471352,-0.014518757816168135,-0.003570256448129367,0.06334226422953215,-0.013258499477290742,-0.006679957207544711
PROK1,,-0.021047620062625567,-0.032678863495410354,0.07774110275193775,0.005435080269624251,,-0.017785153335004446,,,-0.019751748927423218,0.013464583484300876,-0.022838277886980216
LACRT,,,,,,,,-0.017256978205238083,,,,
MMP9,0.07341589454495777,-0.01107225327357237,-0.025374818626612786,0.011994733406174019,0.08625065455221466,-0.034033957099038996,-0.003655789052110264,,-0.011626130202518698,0.0435371628614255,-0.04375382102043034,0.019758143311354445
DMP1,,-0.015415348346909542,,,,,,,,,,0.08160712815287195
NPPA,0.17018934070081002,-0.004419634866256998,0.005707434205466105,-0.01531968440230734,-0.008667157723503788,0.011701665646649323,0.0005781807570924446,-0.03144414799519446,-0.01945396954488629,0.009456715861636416,0.037479213610510445,-0.047842122373935814
APOB,,,0.02960055860237767,,,0.05621775628590602,-0.022332898442354136,-0.012733420394227589,,-0.02167419815604752,,-0.022838277528395554
C4B,0.06278404339154779,,-0.029570952453231318,-0.021131299156577025,,,0.1214334526497516,,,-0.021936074677430705,-0.017163925487827802,
NTNG2,-0.04704681727333518,-0.018342442528972273,0.07052359019578817,-0.0006194612279038168,-0.046687043122323454,-0.03766350761714753,-0.03897956338177605,0.004265409865914215,0.059075343076392305,0.022495710703566433,0.025287519101863443,0.036960772691534846
LAMA1,0.08490547471692271,0.03857765763395618,-0.006521798649722897,0.0033022158779979884,0.03879790737425738,0.034648360765699646,-0.026627024436717404,-0.032505567127760635,0.05554922582423238,-0.03628305267639955,-0.06608043897185847,-0.009621654381788452
UCN,-0.04790006699295862,-9.546762156896299e-05,0.06187238563309238,0.026105691611963994,0.046109707057587046,-0.03335986652450835,0.0002875842240046975,-0.018036043592703117,-0.014520087942237275,0.08651472313535291,-0.050845409998993306,0.003344747537965255
ARTN,-0.042597537811679104,-0.02044498427414717,,-0.021022390648848425,0.09731126243067771,-0.016752526602120916,-0.003416251991649837,,-0.02527225174194551,-0.009231495773732869,-0.01295351306478818,-0.01661359753550378
PDGFD,0.10321751328695662,-0.02142154443796334,0.026232681128813867,0.048395765742660996,0.005962594940239116,-0.013988702754103171,0.044613961426455746,-0.018969450571846153,-0.02370907916304564,0.05259883349639107,-0.022854338452266615,0.08662654641518197
EDN1,0.07803054213437882,0.05616128392967383,-0.05525952979630726,-0.016188985072310227,-0.013216920180162137,-0.04700799028162308,-0.008802327522638695,-0.003508240167026895,-0.020354372701275214,-0.00395892449747886,0.049359849667669875,0.005413090211918699
ARPC5,-0.060933117307600364,-0.05764192475595656,-0.03151156768228573,0.03857821423459132,-0.02730616244479418,0.0056510593206681075,-0.007120027293160143,0.012962047347656892,-0.0006273214619130259,0.028435590148873563,0.026251204398545364,-0.034813111552927656
GSTO1,-0.09546387917675672,0.0030501665577276466,0.0334992167417032,-0.016103939785024852,0.02574751902130005,0.011628922639880503,0.053165905685062596,0.009528879511002357,0.011707654092729058,0.010900009196087362,-0.044932968372397214,-0.03294972351622278
PROK2,,,,,,,,-0.020808725723339666,,,,
SYK,-0.006358721899128254,-0.03158258863177646,0.032779451803409194,0.0038990109033175306,-0.023649075494195877,-0.02895823343796963,0.07019073609077607,-0.00017052102908591047,-0.028092773638231455,0.04671891148549962,0.022508272504394536,-0.009582688381523083
ST6GAL1,0.024477904318074093,-0.010779778382577493,-0.010312220738315132,0.03486813741933288,-0.027258132272207684,-0.03459487215466111,0.037523987636679794,-0.012575852166338827,0.03769434981417898,0.015575520744710762,0.051302020200914684,0.06589784632649957
WNT3,0.07833798961783682,-0.02034769456858138,-0.042499656555245915,-0.014668918450102682,0.03540738138153487,0.03508314745221488,-0.029918150741198808,-0.0030997870859389757,-0.016490095888102473,0.028350361396818586,0.0732960290440317,0.004480567528721692
HSP90B1,-0.03601318732192359,-0.005989927979840817,-0.018095129889438483,0.06196384377022823,-0.030537164987844947,-0.023695979141864873,0.026631712950642986,0.026049217169922142,0.006844424656195158,-0.03281532613535486,-0.1448785688356874,0.005766732825519555
ZP3,-0.028946595943506702,-0.022680195156281942,-0.024644699496241228,-0.018914120314869082,0.033716326105486805,0.031131068140375667,-0.04379095800868621,0.009807174367299177,-0.022533681430934833,-0.032291469744285387,-0.02429373906224288,-0.0003713911797979657
ANGPT4,,-0.012059129268548678,0.04460680044136417,,,,,,,-0.027331026318322706,,
NRG2,0.0357171644031624,-0.033397329741235306,0.019149038315617425,0.021133200131731745,0.0068836802398425535,0.028994948516053453,-0.040998103216468344,-0.005713654758864226,-0.028562036695619606,0.01610563193343185,0.0133002577729146,0.017019556076862882
MELTF,-0.04295119928820138,0.04265861009727691,0.005184463045690797,-0.022278783271233747,-0.01353335852396967,0.02120196245972007,0.047622880453567364,0.029805192818083078,-0.047843153336213716,0.06993308243625437,0.006937633519565892,-0.047093169577009424
NLGN1,0.13045240101856884,-0.010008489113507643,-0.02003168158875935,0.008299171629323691,-0.02870407298095305,0.007234908823190739,0.03128287350416404,0.02596370384372137,0.03396730557272818,-0.04594635960108672,0.04019356436574397,-0.00025361856438381317
SLIT3,-0.0030644020034740994,-0.010548727513318156,-0.03905877431445244,-0.02900920221581918,0.022521812138296005,0.08655806663404186,0.01802945072503431,0.008875858950273782,-0.011074908117264404,-0.00950450019087696,-0.0472618185685297,0.09619548776800738
CCL8,-0.013901005437329972,-0.027515640929440574,0.10249875066094506,0.06450931078322975,-0.03676024560892673,0.033582899111102425,0.04106974341122498,-0.011490346382903464,-0.03896750023958182,,-0.029958688782470905,0.009877030940171758
S100A4,-0.11343699238982625,-0.06064277051414611,0.05723757373510539,0.02459812237183414,0.04274729609727933,-0.013485617735032205,0.03257322630001196,0.02117106680826057,-0.004038489747769802,-0.01662128430769484,-0.06755023163396914,0.05399096423384007
TNFSF13B,0.09291116347524636,0.01649573734813794,-0.03101781142165932,0.06576702401059752,-0.022912171858987394,-0.00029774999392470885,0.033558421604862415,-0.030546811910587505,-0.009382801810334709,-0.003245783968633267,-0.033337137973835015,0.060448338586392016
HSPG2,0.07618915511006621,-0.05096615536978463,-0.007873203152136734,0.017048296429890444,-0.013389335878710953,-0.006217522136612077,-0.021582167198682375,-0.0012464638902153736,0.007987621583667736,0.012514923283714995,-0.09988209847625554,-0.015569205971688913
FAM3C,0.058417689861342395,-0.01484221405519154,0.016995350230488895,-0.005153426224822635,-0.02771076076912077,0.034174863878431196,0.005855935096028444,0.053639955948252716,0.010722359584163347,0.04530708468287199,-0.055869126847850975,-0.02202174359882519
FLT3LG,0.14522541935136488,-0.017357221462332453,-0.011147640160867573,-0.013852208881224078,0.016946213428485138,-0.0027236629410603923,0.039091706998993864,-0.04038232798055529,0.08582480851138799,-0.013124439911613408,0.00413896655770217,0.0157917847726952
A2M,0.010373823200924587,-0.01801081630359593,0.01788008936784773,-0.03364823527732306,0.021984280284686436,-0.024263416718668614,-0.021086546689607622,-0.027247542792510192,-0.005619071522803778,0.01214466940530077,-0.0119078451245806,0.011665603442944103
VCL,-0.07434864065968973,-0.015476999050539045,0.004805246328174642,-0.023228094644752693,-0.04238177533353923,0.0683011456536688,0.00559626332275748,0.03854385318452484,-0.07960335346290481,-0.0020344228364356115,-0.1420559061772337,0.020733445089910898
FGF2,-0.0068926514947155295,0.01187393196774966,-0.012893643573244696,0.01648335538165736,0.006420162217318572,0.01729565504878181,0.030688030457845943,-0.06948432001577501,0.03562392601737855,0.05812720179310799,-0.061056229635321625,0.047095667868798416
AGRP,,,,-0.013663244689219447,-0.004887001695837614,,-0.013050569713655896,,0.03814437076190992,,-0.014279551632714455,0.09853492718312441
CNTN3,-0.005789260991476346,0.007041077556226671,-0.02648316811109597,0.03955732107516523,-0.04873619062560534,0.007401001636969655,-0.015741901372928163,-0.01721803340306609,0.03830685931451911,0.021070285400502174,0.06479746872405823,-0.008831419199715916
RNASE2,0.014714992069519137,-0.052180439497761154,-0.0038955024324463616,-0.03912936873324838,-0.029309807883504436,-0.014115893579539213,-0.02082943207903994,-0.031746217240925224,0.03709536515862968,0.022771437895063834,-0.018067000772130047,-0.05947140479104058
ADM2,0.00011629629284361276,-0.017159620847974184,-0.013227604172419177,-0.01896697088391044,,,,,,,-0.018228273643533646,-0.018245545675471805
GAL,0.05778298060217305,-0.014684390501953309,-0.027997879116527367,-0.029667082333440595,0.07837062873489603,0.022430452593726984,-0.037860507691838796,0.03659849315005544,0.021587737511832576,,-0.01837571116904509,0.07328236447553187
IL36B,,,,,,,,,,,,-0.0244937906569951
CXCL6,-0.033526222824730396,0.09207721746336707,,,,,,0.0222964537181706,-0.02324532750048363,,-0.031850065257454166,0.0361755111748478
PDGFC,0.09206600376425773,-0.05884473056506721,0.02873928526207847,0.017062938433014985,-0.009827994584930624,-0.0026184600536961426,0.016184123425921695,0.01745789719836051,-0.0256662443823193,0.03632390288139139,-0.014882507402462651,0.06312652004332768
COL8A2,0.056537890053216446,-0.03507713124038474,0.01829957745467614,0.05441774810096916,0.02735056289610666,-0.044819346045728424,-0.02100845119384823,-0.0019184657714879888,-0.026136776961939404,-0.03139041089071355,0.03293108031134428,0.10580090263472385
SPON2,0.022655389930707377,-0.050034722354962036,0.11050862151366356,0.035793102077128144,0.06658358722681831,-0.037910697183652274,0.018037160543338936,-0.028688360062001865,-0.05632065938072525,-0.04927899291717252,-0.010230626785394265,-0.04078057082437471
LCN2,-0.028945146259514328,,,-0.018604500107013523,,,,,,,,
SEMA3D,,-0.012223036262942308,-0.0006501616788350365,0.04239658375321082,0.019487086204412692,-0.032924449483028015,-0.032747815850114714,0.049042525831953884,-0.010260728623883818,0.0019290370010591844,,-0.017415233087205943
BMP6,,0.07970072565183425,0.026586215243033777,0.07283730922888353,-0.0025900665311772183,0.04799416555387,-0.011924908741034766,-0.023216585993913557,,-0.006990891285693586,0.10291309271352124,-0.01870526501572899
TIMP2,0.13855299850764655,0.022694176269346354,0.019721730476575442,0.02727094173992394,-0.04938542811777873,0.006089522010792041,0.016855442301881067,-0.025083866175563817,-0.0249214716881348,0.050348693172033304,-0.007791979081644412,-0.035837869489826556
EFNA1,-0.07212607007793112,-0.024983010750649633,0.08501682208534081,-0.01870757261585007,-0.02666347462749898,-0.04649639610401836,-9.815407929830713e-05,0.04485199384752765,0.02085497613954681,0.011040998726679468,0.006761279931146931,-0.024752570532753933
S100A12,,-0.017629057461977595,,-0.015281705179528359,,,,,,-0.02114144925253949,,-0.016027013665898236
TFPI,0.062097396938523335,-0.03970639736603352,0.0498244782744477,0.002204533488408639,0.05126775044343016,-0.029370991773945403,-0.014311909216219058,0.04369646927359319,0.07311289377958426,0.007993789282289703,-0.014528409716514278,-0.020103429251357226
GPC3,0.07212250963762148,0.056970362998908314,0.03009318642218004,-0.01920514663671505,-0.03428504296772101,0.05339552853279365,-0.015642685432022612,-0.028881822683588493,-0.020264128297039035,-0.009370591985154865,-0.01453193470479608,0.008121405530141184
NMU,0.10965498527253498,0.018349387806746758,,,0.04017766551017502,-0.009981145980673657,,-0.015152413943616707,0.038612325613016134,,-0.02786713408882108,-0.03921253892507933
SCGB3A2,,-0.020137823575044195,,,,,,,,,-0.023947023885348764,-0.01870528175911328
LAMB3,0.006519107766613433,-0.006760407432297017,-0.0007683666498017546,-0.011631594836922565,0.03895089821783425,0.024629305115573513,-0.004092551477969458,0.004510247851280867,0.021475007319149857,0.006821282482485661,-0.03518292902702269,-0.0051408520449104655
LGALS9,0.009674459173659021,-0.011626413467662574,0.024406289815685073,0.044562821181722875,0.027855506629470603,-0.04558488353435338,0.07679639496507265,-0.012067271328220957,0.008874467141897163,-0.004844842496384307,-0.01617954267507691,0.02447748927637811
VIM,-0.12809371073571243,0.012127537868433074,0.030389115983943817,-0.018135322579174492,0.029809324538868063,0.0037597497430482876,-0.01593120608202634,0.027046388282285182,-0.01460964359212935,0.037366824219751536,-0.15264763731131942,-0.02566708300715704
PLAU,0.08299288351221677,-0.008166016546564231,0.09172312557757903,0.04301430219196911,-0.055298544814269254,0.06428042672423175,0.006211831074838851,-0.029585654120536656,-0.06520733500653322,0.047875091219899205,-0.13119682005020328,-0.0017229806595138984
TGFB3,0.10480235898438409,0.03300391114446624,-0.020534261902352115,-0.025763017097841453,0.07504781566746328,-0.026529609728957633,0.004766241103032108,-0.009342965807299933,-0.011098444746049657,0.018515602280371267,0.04949439416597063,0.06980750860749409
APLN,-0.06592853055811458,-0.035307366037734794,0.0159391161552454,0.00329743261518657,0.05319999628571774,0.0027415791166821913,0.022283345427782424,-0.01747556901636206,0.001575831410336679,0.017380327242011853,-0.04247149054340836,-0.031902659440476745
SHANK2,-0.02119014012589526,0.009618361776252951,0.02103853768741793,0.002117404146193409,-0.00812219879260755,0.05868734106757482,-0.03192216819321462,0.022975186170911262,-0.003151569006473136,-0.020596010807403347,0.005645334860263295,0.04185513396698629
LTF,-0.013793364264786032,0.01253357471379048,,0.024697196306915633,-0.0363620563608346,0.005073366761490235,0.03449204155285166,-0.028678310972643426,-0.025476357391733054,0.07447960450794901,0.044715069349850485,0.021615202420386722
PYY,,,,,,,-0.014825928529464205,,,,,-0.01704631176770942
PENK,-0.05631663942864267,-0.01242959406195824,-0.009973818156721808,0.06415333522355972,0.06580406679749118,0.07118008693215301,0.03696914671299474,-0.0014617755145986398,0.04635375385916639,-0.024176190554289448,-0.019238774947058307,0.03272418910888977
CTF1,0.04889905577538121,0.013714695529151883,0.0034565436227099503,-0.006021328495249643,0.04286293054963214,0.0530486013887375,-0.04009324475493095,-0.03671966718860015,0.08032488435587057,0.04021205842258123,-0.006347603430211531,0.01811257189178402
COL3A1,0.0018711089874771302,-0.03843579114229779,-0.04734575802223765,-0.0261763367169319,0.00543626522414925,0.014642110656339483,-0.02466553953337835,0.0023994982873634563,-0.005867247007837288,-0.009183591286265618,-0.1426822309151393,-0.03464528223826557
S100A10,-0.14992338437622352,0.02527050637479679,-0.00971623745864433,0.012299116161292444,-0.033465564464079015,0.022740955544352473,0.02571338870505624,0.012992347537052402,-0.005750557613259239,-0.06005573779414109,-0.15210026549831393,0.010203883517492351
FGF13,-0.04037206702678022,0.05581005702271363,-0.015075690029236642,0.03696775065873256,0.013945156140193815,0.027632096745994383,-0.015431523905326266,-0.003219593327946629,-0.010862973589472363,-0.01916971350500048,-0.01949136273053466,-0.020866732170669804
SEMA4A,0.015073469167971204,0.007287790156699888,0.09071574257299479,-0.02216205632866954,0.026321914151453872,0.026766071002140106,-0.0005946801401714535,0.028164618578282924,-0.012519744391842684,-0.009574146739787374,-0.04570569910659354,-0.0045821978379209155
EFNA4,0.04733407658434964,-0.0010954998648933809,0.03676493058781675,-0.006335215371454034,-0.00484038015777912,-0.02466589322046524,-0.01688915702157057,-0.012805011897168388,-0.03416664904549263,-0.03406413146265354,0.020441015465332578,0.04348967126662728
HSPA8,0.016472179397423452,-0.03567022230247771,0.008504361700283852,0.02107036547062519,0.02820771422386257,0.026290306803780798,0.020306266720703035,-0.019995853899509083,-0.043168746575284876,-0.11978585340657502,0.005240621481761924,0.09704065231905683
NPB,-0.03932666104702914,-0.011205448293416775,-0.029895367449982446,-0.013251533417311195,-0.002229230699687667,,0.04509501577282741,0.04861860897025054,-0.029161782394181948,0.015096105836704557,-0.020812916256578183,0.001985853302550291
ULBP1,-0.005216451713656268,-0.023505578314136667,0.08540327477987951,0.0028390833617729793,0.005151406813057654,-0.026195034788315166,0.08754046240634265,,,,-0.025198501731984645,0.05610409394759592
SEMA3E,0.1178122058607166,-0.03295205067404241,0.022612155399780464,-0.018337269065176996,0.015527286392257157,0.08667880976860015,-0.027424558679778787,-0.0089146782764484,0.018883673874405787,0.04486362921900928,-0.04341363187995554,0.06398599544850904
FGF3,,,,,,,,,,,-0.03351396453793916,
ADAM9,-0.05030974894716162,0.0017407911223872475,0.004450052295900395,0.016016352770717363,-0.023866687831267698,0.003900132197739714,-0.05849559347159983,-0.042457502513218025,-0.0006051276825167099,0.03204982642764652,-0.02323978011096907,-0.040311638120606647
ASIP,-0.027548948019125725,,,-0.0122069667279368,,,0.0010660198839833712,-0.011344229649882734,-0.04308270048829151,0.06885228018403973,0.1003973258507653,0.07421366661137378
IBSP,0.07930238853012499,0.014683694710585607,,0.013242421606268501,0.025796301691649606,0.009040465481529852,,,-0.014938842607703008,0.05710674519237449,-0.1443629781612843,0.03914110756881236
MMP12,,-0.011381071804007612,,,,,,,,,-0.01351765537378353,
FAT4,0.017249752484259778,-0.02676258210763672,-0.000737653417287138,0.020070733006360208,0.0014820903234811472,0.03894082012874287,-0.012653060443926391,0.0005400294736611709,0.0850062659719512,-0.052118550121782174,-0.02893768597497569,0.009283052419273269
MDK,0.13307915707466458,-0.05613636422091065,0.005975897871675684,0.014657761032427564,-0.012308882979127887,0.017720492533060055,0.04821153137462458,-0.017368576644700467,-0.0038600993522783286,-0.011692415247587653,-0.006994596906990385,-0.07638652325335203
BMP5,,,,-0.02001847768585152,,,,,,,0.005405894336223799,-0.030336972958073357
CAMP,,,-0.025374820193152292,0.024704660542198244,,,,,,,-0.01979522727493667,-0.023401504638486684
HSPA1A,-0.14293243965155683,-0.03161749407235679,-0.012844779758173653,0.06310884167716235,-0.026802974343361822,0.016115694725241894,0.03984287949445134,0.03941518976746298,-0.028091492589107803,-0.02517415250814835,-0.07932945291160698,0.03878773008747175
SOST,0.14205076321500784,0.0590395908746694,,,,,,,,,,
SEMA3F,0.06651360212053749,0.018789996110183865,-0.008029080774779714,0.0378414334061368,0.021299212016822455,-0.031159726943987467,-0.006082184534357493,-0.01715735708317627,0.017568947618478634,0.005385224417815731,-0.08309570134307252,-0.003726531942912452
ARF6,0.03073684875157325,0.018807353576471175,-0.014845807246908904,-0.040985740685287514,-0.025222860238853347,-0.0018819887462741232,-0.020899685471955396,-0.03420936673605773,-0.04054977929854852,0.0204290085227817,-0.046776727341074104,0.04231774705087361
IL6,0.08276693516333603,0.004639862793127281,-0.023504716308206754,-0.02604672704941073,-0.02206756521070059,0.010590384793873343,0.06503083567063979,,-0.05301043215151222,,-0.0350593131238555,0.06943556631233533
CALM1,0.06498441204869213,0.07069670986782389,0.009578555333870805,0.00800317471753353,0.02296361863941344,0.02917599130274019,-0.07545152864360333,0.02120735888985976,0.04067647829160816,0.007522544351201963,0.03401519586197885,0.026579833415014298
VIP,-3.5173777172633726e-05,-0.026191244341797797,-0.022176206092013196,-0.020692605391026186,0.041509884720229775,0.023383000123487777,0.013339643407618541,-0.038339539429971606,-0.04274051182063006,,,-0.03786173928419046
NMB,0.12318386681613915,0.01869304265062832,0.04844911291948889,-0.04407825467173946,0.006215737990235447,0.01905650192778253,-0.010142676495710323,-0.022902326725866954,-0.05536500192969669,-0.10466448680277428,0.16425387136320663,-0.0067774810109904856
CCL26,-0.04476498551182047,-0.03745708743542251,-0.014070101119084875,-0.007863663667237704,-0.022578324688577137,0.05242256588005175,-0.011008958347490721,,,-0.02320488038703789,-0.02406306864729628,0.06128418901902956
FBLN1,0.005112669985432262,-0.03395115726929816,-0.062154502431578294,0.02673549959293093,-0.03133281324773032,0.028434342113999787,-0.009991438758094488,0.010206254118799855,0.014264719019541273,0.004497984524415204,-0.03643910232855566,0.0150444333838863
SAA1,-0.01896662342626799,-0.05384363248063527,,-0.036999166512407554,,0.032060071320438546,0.027030823143378176,0.15836011808409012,-0.046458270026684456,-0.04585923293978389,-0.08618182416537824,-0.012075205290761613
MICB,-0.04845123306411582,-0.0032028937448601888,0.029008271156804405,-0.0178151773444483,-0.037739768745086374,0.021092138508312045,-0.006423470855502418,0.04923932522940886,0.07668164433698922,-0.037841648880426564,-0.028477115102441306,0.04358872080891468
MMP13,,-0.013466167651326457,,,0.049472478552128454,,,,,,,
F13A1,-0.05082067954444029,0.041598511137576226,0.05698674270117059,-0.0028733600378335407,-0.018797099739975485,-0.005857397739285845,-0.012482152807758915,-0.005073070095558026,-0.024090565670552188,0.0022995729221124243,-0.15239037378828552,-0.03182248998081936
CXCL11,0.03218937360538586,0.0031638458785391305,-0.0249020704076943,-0.011167788461473436,0.00031468933609592377,0.007033553690712859,0.09441644766533919,-0.016753516986999582,-0.019176910943736275,,,0.051237395928551255
COL5A2,0.15324079287147407,-0.026734758535966918,0.0009515257090623663,0.0699345795672656,0.0294970076478191,-0.004281312936688965,-0.0010142151702602171,0.016400988942259102,-0.060588812997552435,0.038483373441674504,-0.1223487264768424,-0.06361908288961404
EFNA5,0.05649902564323452,0.009308020840720802,0.05351680743183107,0.011532030458880073,-0.024672591825622727,-0.010909561332418374,-0.021864357031763263,-0.0057781458221056155,-0.010740045623990517,-0.0067660854078366445,-0.05291900360333347,0.0461800057256505
AREG,-0.028495229988333922,-0.0324894769139343,0.010486409538572695,-0.0303936106395638,,0.12026536086635892,0.01013629807201625,,-0.04135474850102551,-0.0072093177668471845,-0.02947133784526836,0.05831742944196789
EDIL3,0.058360057543239606,0.009685465174305128,0.02860856007151919,0.006894812485887799,-0.02601517248234062,-0.03054673156055225,0.023171186911718687,-0.021901525191298538,0.048054444395326454,-0.01137816426757538,-0.019004934762931053,0.04419696206819882
CD86,-0.10465278712571212,-0.030373370515913378,0.034948218473857276,-0.03517373246017622,0.11066456523775806,0.003057302744736538,0.07200183279264767,-0.026273354480005087,0.04327785298414257,0.010973410505381838,-0.0074967740832538165,0.037230723751344494
WNT9B,-0.0389866170895871,,,-0.012024415776899,,,-0.013050569713655896,0.10358279553391049,,,,
HRAS,-0.006042073024158474,-0.04679025210052523,-0.01260022536312196,-0.01926087137934554,0.08501398448112418,-0.03603564778125098,-0.016692896637802622,-0.04486715334777013,0.020421440144082318,0.011057067374020513,0.04651384982983701,0.03163533547347062
C1QTNF5,,,,,,,,,,-0.02686579056544956,-0.015867629756455698,-0.0025924182840352254
RLN1,,-0.011724781985055577,,,,0.07927852715815985,,-0.01841445987497191,,-0.018570615756004268,,
COL4A1,0.10008464007254246,-0.04879143928314272,-0.011821073649647088,-0.00348388078271904,0.026589865035504076,-0.0035272739071442708,0.026103140647868825,0.01343237903183229,-0.0025795943925378375,0.01621319499127739,-0.074065722130327,-0.032921717190610364
