,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
LAMB1,0.0007167598870898576,0.09026060310574209,3.561742300808183e-05,0.08807662665766684,-0.0011770239436234434,-0.05666041157452819,0.04622749677634994,0.02838738570496977,0.03868006999131701,0.0049946136703384525,0.05463558016650937,-0.051547838317300164,0.07815359285840581,-0.0546643425634391,-0.012258220016395396,-0.0434003507542731,-0.005946453361683531,0.026919073391136458,-0.0725707260962406,-0.03027252431834079,-0.024912292923209293
SPTBN2,-0.0008056628150471336,-0.04754860088030153,0.04398340306954539,0.015386746835300414,0.04671829059697917,-0.048670212112461926,-0.03646214576566645,-0.021245355528424242,-0.03939520388725345,-0.1378129578502976,-0.07876342452716528,-0.006071274895276609,-0.031156336778219697,0.003429427984221647,-0.007119981622766243,-0.02130553536932309,-0.04056452136698103,-0.006258552136544136,0.021495640262888867,-0.005329864188148338,-0.04644299685982127
COL1A2,-0.01078786170957488,0.0018216308779096231,0.020564456718105556,-0.07092896368601684,-0.04110487953068365,-0.030439423885643746,-0.020161720885626743,0.02060091158015179,0.0035846670645725996,0.01815156506303928,0.0675276358956226,0.11030455156842679,0.009851421043414231,0.02232731514019792,0.026443491481371696,-0.016332232080494193,-0.015602126776900822,-0.09147351113646622,-0.1819008383293951,-0.053547021877856094,0.059155756804764426
DEFB1,,,,-0.024846938202174505,,0.008330088279902536,,,0.021042031809615443,,,,,,,,,,0.04225040586418211,-0.026589308500257484,
CEACAM16,,,,,,,,,,,-0.00786479946011483,,,,,,,,,,
SCT,,,,,,,,,-0.014094158571879475,,,,,,,,,,,,
WNT11,,,0.019432230329624284,,-0.0034375884307547067,,,0.038173013081107814,,,,,,0.007858765696415297,-0.002870935972767248,,0.00634055677326733,,-0.017802799808423364,-0.0032896378790339183,
LGALS1,0.05302725177615102,0.06712315011654434,-0.006720540788268428,-0.04252412927352163,0.018132880323874653,-0.04790724122669606,-0.0007757207470478464,0.006859861136982971,-0.011487008940531717,0.12623726009596686,0.09697388207041796,-0.008237742311082758,0.13719654282167298,-0.06175459994018215,0.015444151226458374,0.029240800341370585,-0.03894393411807948,0.11074141667800054,-0.01434852628594425,0.07125301457093194,0.019002158557294053
BCAN,-0.07009141582263534,-0.014443060812703572,0.05100537362365439,0.08086021843651953,-0.047863161979995295,0.039119996740151916,0.12994780139098214,0.06713331570904689,0.035841121654547746,-0.14679592307399625,0.028926117641936908,0.005822424617418452,0.04483502046583044,0.05939848212216553,-0.012441274209960539,0.08781527786190023,-0.059431091423527566,0.04351832264423419,0.022676483315479837,-0.0320152111017375,-0.009212520260482485
ANOS1,0.005326362727187142,0.06950624752463672,0.10973241537779457,-0.011260813424674965,-0.01271225983631277,-0.024914933224030673,0.08278107753200721,0.07101031460592892,-0.053521557677023476,0.09022981505786042,0.05488570281899711,-0.10276260572722087,0.10652619889743457,-0.005334038411310311,-0.00402640785112905,0.0019314612505948008,0.006010824326120401,0.052695426162391965,0.10786731132744462,-0.021016547432154375,0.05684345514420164
EDA,0.0013482674474273831,0.041076621812713376,-0.021467370356357336,-0.018009228410756615,-0.01662842862783436,-0.028413129301631434,-0.03277948235958148,0.04431899514559581,-0.00941508500119639,-0.0032852134070125625,-0.011254182575876886,-0.1258995776415309,0.055442293395224426,0.02246034468322306,-0.0067755321897419365,0.012329896556999786,0.07146636743878523,0.03180343811481639,-0.0030064114123623717,-0.042315708121730265,-0.02633663013988158
FGF22,,0.005192953785645936,0.04571200933373926,-0.023758357483315028,,0.01196355104879312,-0.028032141365789142,0.02746592807148807,,0.07417312968550281,0.006559008765606781,,-0.023492864849401166,-0.023605528392830193,-0.01954862790024345,-0.047665092628558246,-0.026853396968612404,-0.03968029993933922,0.01634896460983328,0.07901891092654516,0.004860054202658994
SHANK1,0.047672198163389405,,-0.02932314363679433,-0.0038772779936453853,-0.02912529250367194,,-0.015139452452089886,0.044065658613665154,0.03281366182198921,0.040462603559174734,-0.03515660855796323,,0.012940869055240193,0.00575966806966428,0.007900037505968516,,0.08805237004549009,,0.0031986918725408022,-0.03601035170251938,
NPVF,,,,,,,,,,,,,,-0.01752253022280351,0.004837459863893739,,,,,,
RAET1G,,,,,,,,,,,,,,,,,,,0.04073093739365523,0.0225370393270579,
TGFB1,0.007417352887225183,0.016958991652934078,-0.028828818390500756,-0.03222056655521015,-0.05659810194490949,0.027063267800324156,,0.016349798305409377,0.037074486313099765,0.029945046105664664,0.13095521827234152,-0.06294043026372755,0.02074895793344579,-0.02607558304894855,0.013391037688890198,0.05362979759396838,0.027608200544056338,0.01757946013087474,-0.12826800290541618,0.01678906448654721,0.10677025081802036
MSTN,0.02332157718483004,-0.05086199578823281,0.051092145279199454,0.011952738599894142,-0.018110303980955793,0.058680619702668683,0.04025558122433082,0.083499354826349,0.001631638336379477,,0.07084482528885161,0.0836376184128415,0.18897374635006203,-0.019840593933667168,0.08819626758715447,-0.00015502662799461473,-0.02713872828781805,,0.05252333218522949,0.041570554662048724,0.03412412407508408
WNT4,,-0.024287178828823947,-0.019757869962834778,-0.03248537982723231,,-0.0055962823678092745,0.008004924889687643,-0.02252078165983646,0.004616367219793188,-0.02975372746427355,-0.013824391663286266,,-0.0037494842013954394,-0.007214792183489692,0.011542296023951083,0.002264691070006102,0.07908752469872489,,-0.006486286314514953,-0.005433184432416968,0.08515938845584754
TNFSF4,-0.05786833280312459,0.18325596887501008,0.013131266882083282,0.04457726578442635,0.013273094233663074,-0.0025472553816375016,-0.018481831296711475,0.0806450010575624,0.00048266018024385125,0.0646923567511302,0.03293877060615912,0.013909971495278972,-0.05088925718976487,0.00679366590700916,0.03498697893762159,0.06355892804852195,0.03305614559037373,,-0.032576809394631784,0.06689540467620246,0.15313571558296762
NTN1,0.022761438552629187,0.07353865338984857,0.031846663043951874,0.0692947664490589,-0.004877697728843015,0.04919556627032862,0.16519481964613933,0.03556355713474617,-0.03028632983195568,0.2113953824157829,0.04251704255590047,0.02705383914761774,0.084192143448453,0.04690435956542997,-0.024228034648756395,0.019812976157135412,-0.01918496634225627,0.05777057271262274,0.07101980278005438,0.038762029572651444,0.11144689707046537
CXCL12,-0.0034287038312049664,-0.038043167224946266,0.03421106823228518,0.03519185947314993,-0.017616634238098526,-0.027564093134097297,-0.022330142062129157,0.05219450553121511,-0.032948671752910705,0.025767985884549052,-0.027188040977825824,0.029118198061031688,-0.01810817636021618,0.017417950680425915,-0.00961016401921553,0.042102900579152336,0.013841149338980166,0.20674777778200662,-0.07778584565247582,-0.05475926907103648,0.020282555531210028
GNRH1,-0.019017786846209778,0.09736506227186668,0.039664296390322686,-0.0303899137262184,-0.022315704868051657,0.019539654265264987,0.17685891645992421,0.006324368941638649,-0.03268875060270837,-0.02079764893781352,0.03058834168573432,0.029803926794693725,0.021068389351009114,0.01625274998105677,0.027742241323546805,-0.032735030551754786,-0.02523427057731058,,0.04001503973033373,0.03873353851225682,
FGF8,,,,,,,-0.021523126509004176,,,,,,,0.05571045758350851,-0.00776947508547724,,-0.03227099553629878,,,,
RIMS1,-0.011239635604651424,-0.06125880622863051,0.025375372306048815,-0.05664564696123865,-0.019261559969850496,-0.06951729854600891,-0.005027609651880539,-0.0026677292569233808,0.047979260832126315,-0.06376655788828813,-0.08795428637432949,-0.03332071183642052,-0.011216284826929948,0.0023642681771106917,0.034221123734739047,0.030858597756174867,0.005591210370789534,0.034402510506192766,0.059528511258461994,-0.051445403706537676,0.04377538057194612
FGF14,-0.025129873090475728,-0.05398239437356642,0.00022529891316969294,-0.028552260801608473,-0.0011827630774408097,-0.013062706837627967,-0.030807320280739327,0.00936026416288606,-0.02845804256791703,-0.08106050852336336,-0.05161522798525878,-0.02938765696099105,0.01856367528544706,0.015344787920454172,-0.004951459548860307,-0.008965959400893975,-0.04352043400964954,0.024495358504192065,0.15342081254939394,-0.009357434946341343,-0.0626398779874676
IGF1,0.04633767857713164,0.0333984032378065,0.05441261757385079,0.030378816594351155,-0.006844038950536481,0.06447349548073796,-0.002346664972884504,-0.015677775056370788,-0.02086071782399389,-0.044436451073764434,0.002997616476661291,0.09238431991907767,0.0275752480641037,0.07382337155316654,-0.02828151484633459,0.009858450131067618,-0.0010656436895576601,-0.056564120930054626,0.0058711468884630295,0.0011092384593755667,0.04647469021922812
TNFSF10,-0.0350379294442369,0.07762854334705231,0.014787797430117306,0.00915599699005441,-0.005317545122660491,0.011933059004106931,0.014746578187038731,0.015074007881260778,0.0197874953913842,0.022933618176733447,-0.04692386444907888,0.0012188583724252642,0.021336455562463295,0.031718612502821104,0.06532915483412358,-0.02608011468782085,0.08332872920316638,-0.043262824172622914,-0.04471909532535301,0.021932194019945127,0.06457668899868467
GDF5,0.019457725700268585,0.10581851454523081,-0.030289486380893026,,,-0.035603227395169745,-0.017815790345952525,-0.016052172391868673,,0.022275355709278005,-0.011747599185677356,,-0.04395513732686915,0.04335196037713562,0.0057677252326669756,0.029563280241694044,0.026003169216075716,,0.056253698728902554,0.06358486114364269,
CHAD,,,,,,0.024903117655056685,-0.030483821473262437,,,,,,,-0.0075753589733118095,0.07404213811297693,-0.05217285517189437,-0.024930023521179335,-0.027962232286622014,,,-0.044534528454193166
RGMA,0.01827273605027651,0.1270223271082158,0.02791903429676081,-0.050894019145255945,-0.00031097456022962473,0.09058879710160986,0.12199285142876698,0.07425573980143221,-0.06019770834424894,0.05158992642378238,0.008766443324894947,-0.04985028139708712,0.1323726080268697,0.00933594477266681,0.03291786580092672,0.027659535645054568,-0.019237753016139815,0.08876006904278079,0.11224396112002902,0.10880517258785165,-0.04703856388870817
WNT16,0.021335286867362885,0.033991396570239224,-0.00729265398549287,-0.02522457721296216,-0.006784495580985596,-0.008556396087994324,-0.020752635845321714,0.06994206001692128,-0.0003451816593601486,-0.06357304108426325,,,,,,0.04932898641516461,0.07865955111357875,,0.05065486043043088,-0.0015407677768421767,
CX3CL1,-0.03767811204704467,0.10851287626336929,-0.049072794173489594,-0.013289143926719128,0.02325902109802937,-0.03436287299266194,0.018268462304060953,-0.031209067836305792,-0.015139145603648173,-0.11603807496863014,-0.03977395064304601,-0.03165194873435759,0.12773271940252648,0.008133907166582684,-0.038274037300667064,-0.010610150153781316,0.03877116998629905,0.008483847217209775,-0.03111774063612717,-0.0888047319114512,-0.09281069042178575
FGF1,0.03022426060430126,0.09286856302022466,0.014379343324973658,-0.033914139684141094,-0.020202250025279752,-0.05664406946236215,-0.03195755070298626,0.028526126115079615,0.016739824735917824,0.17106896114638684,-0.009705184101130176,-0.03739549436361089,-0.09650172918487762,-0.009610710587431882,-0.033055339650659966,0.05714390136750314,0.00174221573838127,0.0003052585231567363,-0.024956821520011396,-0.02153628278392339,0.09752424356978252
ALOX5AP,0.025825132255935124,0.00424462044604352,0.0180931545010864,-0.01843816072993641,0.0633762141385407,-0.008211954223110126,0.03987688219870108,0.04875034321954936,0.05406809501584298,0.1906458094075884,0.10563131686618822,-0.057835029566254866,-0.006242973722733252,0.0007889968485235097,0.014756194476514349,-0.1223524031570553,-0.007288694733571427,0.09821328986406284,0.04567196831707599,0.01448794844979803,0.030729737149751784
IL1RN,0.0307791929248964,-0.0248720831977584,-0.028413127362665443,0.01538573654145249,0.02793934764885706,0.005433055882792423,-0.021141108543155703,-0.01816163517651113,0.0084034611133783,0.12597826152014252,0.10289373822535168,0.04540718267860036,0.0039974686937409125,-0.03994436612766614,-0.02555723790257072,,-0.025567522491329556,0.031826689376844,0.012726184689409607,0.005895304139620387,
PCSK9,,,,,,,,,,,,,,-0.015284237504996691,0.0688135330629346,,-0.015481529978531949,,,,
FGF23,,,,,,,,,,,,,,,,,,,,,-0.009246135424055972
NPW,,-0.08543129983702165,,,0.07078864599878039,0.02475831565391175,-0.0053696337722465475,,-0.019552795677715472,,-0.007210666056340988,-0.009759133140075099,0.006119181274752285,-0.003403001624836219,0.06802566779584553,-0.021915344316258807,0.04931928168176338,,-0.014180506159627062,0.006023851001513504,-0.04980130949457133
CXCL9,-0.05290959305478371,-0.03956565255306233,0.06133417501175368,0.030454363953060008,0.04646311891255589,-0.01833317494508067,,-0.03695183052308994,-0.021890952450648805,-0.03000790803528045,,-0.02324025301135955,-0.012332950608618744,,,-0.05301074627703627,,,-0.025467831849536715,-0.042938544962916256,
ANGPTL4,0.048886059882307605,0.09390490620012311,-0.03400123661321913,-0.00011963778899832306,0.049538960142216336,-0.019024368194769475,0.026929742864448013,0.010580836587381525,0.003524641979539931,0.07330328881901549,0.13787068868121172,0.057727821002925714,0.09007465812816659,-0.060439491760386835,-0.0009772969342339943,0.009501256913325548,0.02845217626508478,-0.08972406498948554,0.06368654417475303,0.028497032428317186,0.07200768008020876
UCN2,,,,,0.05414280121867787,,,-0.032375767566448506,-0.022084160288383437,,,,,-0.02642807061316338,-0.0053537669286850735,,0.026073214704341548,,,,
OBP2A,,,,,,,,,,,,,,,,,,,-0.03415914068059942,,
COL4A3,,0.03911583003102847,0.033696916151366926,0.036816506050233566,0.006039890583166832,0.057343318555858155,,,0.012697779947341427,,0.08805901300854979,,,,0.012998492618505443,0.07021528701237681,0.05204394344397637,,-0.014434642524795364,-0.006972644822214797,
NRG3,0.03437854051157575,-0.05497617041848143,0.009947555320817454,-0.017701606972124414,-0.007844342018082734,-0.011073857690639875,-0.03408519753493099,-0.0406488247783229,0.03175982108634601,-0.09217449177563149,-0.04302154212026399,-0.00016759491576781628,0.02086122710140636,0.019434447329138366,-0.016701386029319164,0.01676394981505252,0.06909748825502522,0.021118221522298697,0.018849154342274438,0.04722526156554628,0.03694924908426583
IL23A,,-0.02378693303948597,0.010732448258005073,-0.013338072957251701,-0.019585632045324694,0.022723612717986657,,0.03751065877194213,,,0.039609978589978986,-0.014382004652892903,,0.04169662384682795,-0.007270491117543899,,,,0.029783042935343437,-0.029512668274104963,
COLQ,0.0019429614526882077,-0.021249088941836025,0.051632079386623286,-0.008588962569218282,0.020650375081854747,0.021566486969008397,-0.044336811583776656,-0.010428091517103135,-0.017316646689403126,-0.07374779365735601,0.04729227439456569,0.017381943048609266,0.011536987190792979,0.05616810037662407,0.006525647383567808,0.004128774615155814,0.05661396036485948,,0.013478476273170675,0.0061615831917200175,-0.07132598596856987
SCGB1A1,,,,-0.025596884526067724,,,,,,,,,,,-0.023561470482124675,,-0.017912226195750076,,,,
TNFSF12,-0.05274156639459709,0.03300829742845974,0.0014218084116040485,-0.02854443033545225,-0.015029199354890816,-0.03501702587534754,0.028560584852082814,0.05376529883701327,-0.04982233291355691,0.0370806091413381,-0.02330292581409315,-0.04510198568267706,0.025704235272319714,0.04770906728581112,-0.038181218336200196,-0.024163169265729034,-0.0282128652816355,0.09074822228230983,-0.0316857997180917,0.05671129731265168,0.21117635123075573
DKK2,,0.009405304363384,-0.014022818981873875,0.01477802810928302,-0.023424974902750976,-0.01801208621235111,-0.030204211084710483,-0.050424932818948935,-0.02264177087481374,-0.016101996805115832,,,-0.03264840074787157,-0.01804197492463815,,,0.01581874596351281,-0.049762370013029245,-0.011905305515743068,-0.03726691356240832,
FYN,-0.02474256092218817,0.09075507354380966,0.058452807134222726,0.013742906949996452,0.025846571189289062,-0.016725315653120777,0.1167313494084579,0.026170541996883148,-0.04142659443411332,-0.030381112753154686,0.030304982404565424,0.011382688620345386,0.04055655332845123,0.04901728483535944,0.02329098442931439,-0.024984633680337924,-0.021309034054671803,0.12157582917616942,0.051245587663905356,0.08713960832100145,0.02210893740115125
ACE,-0.04996036600848148,0.06417766778965434,-0.006216258902335495,-0.03601399368387329,-0.08022338875035237,0.06774956929042335,-0.00486073610655402,0.018768267762398785,-0.024026112297984913,0.00881123690425342,-0.03887747415417968,-0.06390920796269632,0.09533827380653305,-0.029825054683490265,0.030268390062610517,-0.020715864432825595,0.023360493007496905,,-0.077039419849595,-0.018926535528378908,0.005612440480034311
IL18,0.10800121879388992,0.01843935061980639,0.0012779783089788331,-0.061125435546415856,0.0029247184681928952,0.06399956112136401,0.03502220286280389,0.047364860485648856,0.005392656629171428,0.09554316183803309,-0.025482054516797067,0.011248286805317986,-0.025791301908188326,0.03177174903503557,-0.014358215583279226,0.009927784950610901,0.020150315028629597,0.05137708429184188,0.08625539669917527,-0.015442960376172684,0.11335821907620448
PPBP,,,,,,-0.0353589256639611,,,,,,,,-0.01871407243429216,-0.02217852579551622,0.046198439709161467,,,,-0.024639208366615803,
CCL27,0.018206431771164384,0.017237407048782755,-0.021467370500580785,,0.02236428277161114,0.052501897941177135,,-0.030583402528204302,-0.031675362258388344,-0.01877993675171433,0.03683770605335209,-0.008050903108993184,0.017980002910146866,0.029701189107197445,-0.03897173085581976,-0.006487683886398403,-0.013948659688877053,,0.03567755706908433,0.03837607739291381,
SERPING1,0.08360219534298369,0.0977452416373998,0.08576467841222671,-0.03239032771834727,0.11341337694289512,-0.059906823289946516,-0.008094111516144576,0.0032688514029649554,0.048972393229715076,0.11796473794182444,0.021943238898160588,-0.006020320597134968,-0.0068037187244806546,-0.001751735719667336,0.010886428179578678,0.013552709168496865,-0.003222247421225827,0.06105230738453541,0.0941025612435817,0.02322930334311189,0.03477525241218223
AZGP1,-0.021694309083852795,-0.00442287752782613,-0.04635552935190335,-0.018606756855624705,0.03281142426941026,0.019577105699827485,0.15435394868046115,-0.0002349632106451627,0.014992830052028788,0.12249661232691589,-0.013166643474398193,,0.026957263509595212,-0.026170235747840182,0.047997646746018655,-0.0015858364254347655,0.0028997901016192466,0.09867489480567439,0.1303041671971116,0.01871126712855642,-0.04432572861623087
INHA,-0.0029220683593957006,-0.027786547092896324,-0.03243362411292864,-0.03922435299974149,0.05221286945569863,0.019067877809401362,-0.027882189401850502,0.05712020400483057,-0.04020973998882461,0.0010228048045885878,-0.02995191670755624,-0.0794586155037616,0.00857135068400909,-0.03668967079774214,0.07738369299041527,-0.024497959892691455,0.02828324044327052,,0.0708954788866881,-0.0260395973142365,0.0651519656790673
SEMA3G,-0.03485571537665216,-0.03834463525018235,0.09802573903264997,0.034041306843751125,-0.01649523727791914,0.01758721327853897,-0.036899063976149116,-0.03716034610937563,-0.03502188593913337,-0.058688368660446036,0.060233542250871075,-0.0034440935503782257,0.014443142526326792,,,0.034804751587357956,0.03440859823127368,,-0.057259944453127896,-0.0335172604007765,
OXT,,,,,,,,,,,,,,,,,-0.014999623848403143,,,,
COL6A1,-0.06971078631866433,0.10609856258924556,0.00045867519699045294,-0.028875311334342953,-0.004851759603809714,-0.07974825910676216,0.12259167358402119,0.056852563290105705,0.002578400845437972,0.03264216662838537,0.09987925978624458,0.0873336928342077,0.05053678436152655,-0.019247637832498877,0.033008967623134045,0.00010521029853467721,-0.003064683672315892,0.021716008366341334,-0.13727157653148553,-0.039273947226181806,-0.08468418172663059
FGF17,,-0.03593315031701831,0.006529408703542447,-0.028070988253884877,0.02735095581402705,0.007910815283924505,-0.029495383945936274,-0.015750608047325202,-0.0133872896556477,-0.0310619342098752,0.04562608113486433,,,0.010685053452002253,0.01743694043159281,,-0.0036515320013466345,,-0.03254318423492462,-0.023990400312835523,-0.04862847640714489
TNFSF8,-0.03899142033810045,0.1666559104032332,,-0.024846940760163614,-0.02944784684569268,-0.03535891649871254,,-0.018258350304338696,0.012245347959337719,,,,,-0.020306177255642634,-0.020523191552225848,0.08251629506229877,-0.015949552261399106,,0.0006857128772155014,0.02863855417146671,
FGF20,0.040959093912483605,,0.01010285991562781,-0.003553386090663729,-0.008403032302673107,-0.013502325918954833,-0.018481837131430073,0.031820720927738536,-0.005262852852634538,0.062205194216888464,-0.012620349808572563,-0.06881401358849581,-0.0010610681503648465,-0.022081250935749946,-0.032029946426817446,0.09660758987120081,-0.009802357334759582,,-0.00794924853695747,0.02908558231459985,
ICAM3,-0.03848584199403042,0.08853671008671571,-0.003013065454903045,0.05880711086830346,-0.044059507959175695,-0.008770525099747661,-0.020761989688564443,0.012061951755403756,0.03859203427705282,0.0003157837115944526,0.04454613346404234,0.048661427130406956,0.07206106766606124,-0.0116844130918837,0.07051339158924823,0.0033210441587983837,0.03707455061758177,0.04959203148004452,0.028531757752779222,0.06800266597889129,0.04569344097037832
LAMA4,-0.09664457065871174,0.14112772103415858,-0.026014252689122348,0.05125147383738251,0.014306850688935774,-0.004834423870232038,0.02061883300361442,0.030036402498384303,-0.06105712285206948,0.1251371260349859,0.03376472797011421,0.022330580356389927,0.044096987939548596,0.013144045108089314,0.007099997547823333,0.01634695240957046,0.013714417225688757,0.03116914010257388,-0.09005134998088447,-0.005165912277651635,-0.08458295756398179
INHBE,,0.014812470086953874,,,,,,,,,,,,,,,,,,,
DLL4,0.004630380381592969,0.03229780480877321,0.032213177497978,-0.004900568623976274,-0.014523847779149151,0.05274691032380535,-0.006163540515687325,0.0021404184155153806,-0.009058316812560585,-0.0591467229276914,-0.00873164255480165,0.0048777699547590874,0.011681487349105563,0.06257222967363164,0.0591969226375604,0.0345136474804074,-0.0159917486061689,-0.04383516700885302,-0.05718163998951534,-0.002671243115583164,0.08110933054616684
SEMA3A,-0.06876376515604485,-0.018968720239155305,-0.0032720760993484783,0.06389494910059357,-0.0018947504146149992,0.00878023803732709,0.055494190215965994,-0.04289427545546988,-0.0001413290229270388,-0.03254336600348763,-0.0543113079231799,,,0.02946495925743435,0.09248894691513988,0.009600133136152959,0.00495531341805457,0.032746814726739217,0.05761888832511034,0.05084430955786333,-0.03204504171847643
RLN2,,,,-0.026683966227883722,-0.019867549540786334,-0.0019233518441840877,-0.003920058237814763,0.054255277723409524,0.02752224610337165,-0.04414139606196747,-0.026297517785783507,,,-0.01404167225158506,,-0.04126746457126504,0.06600737760061189,,-0.013688442933252484,-0.024129574756345935,
C5,0.0035435406235989923,0.026750070822601207,0.09454624325477404,-0.02499222433389013,-0.004162878687392276,0.008805609892697974,0.09898675819432844,-0.04736138708056646,-0.04037762708943455,0.029137783583503628,0.024484646507406085,0.02794306812106854,0.07491510175721607,-0.04081166521908587,0.08433931144951316,0.10992995082671266,0.02049644447574374,-0.049762347398554306,0.0869778577138503,0.07882825879196596,-0.01220193742632946
COMP,,,,,,,,,,,,,,,,0.035949907676332306,,,-0.018259527833730162,,
EDN2,,0.030302064740323723,0.03337684730607793,,,0.1304423459520871,,0.06610518959624902,0.028160907485212005,,0.007102409183000122,,,,,,,,,,
C1QA,0.010415003256195716,-0.12814959815631305,0.09067739170819475,0.029311088082277736,-0.01751323990831353,0.03310222917897245,0.03300144681664671,0.04693397820967948,-0.018743229977665084,0.19531587224618938,0.09370158157941752,-0.1104482369055705,-0.04429487987520627,0.05195512158687624,-0.023340871793934733,-0.03906323334835575,0.007820020640636713,-0.024036376591603143,-0.08697501349429508,-0.009776797397116095,0.0589500789509413
UTS2B,-0.033065534038685174,0.052043970986740504,0.06524925740402894,-0.030353680330412917,-0.029718553090363694,-0.03878216614112532,-0.016161512659573954,,0.052704479113826024,,,-0.03082747833311413,,,,,,,-0.029418948350732586,,
COL9A3,-0.023792236398417085,0.0712165845518964,0.034070536853123515,0.06823614616989236,0.011121264697358217,0.008315891076727916,0.11911758128237937,0.05808874447755755,-0.044936277212483326,0.11408437704957007,0.025702355685053257,-0.11702853254425656,-0.04429727040899137,0.011773855570306387,0.05949130026938455,-0.0522486979067601,-0.03641496171833119,-0.0638139247568945,0.02688189911070748,0.054088949572845456,0.021713374583388696
DLK1,,,,,0.07345318430749352,-0.03158652478457327,-0.00215978515381089,,-0.004565836644407982,,,,,,,,,,,-0.00415550588810683,
HGF,-0.009333665808438835,-0.0661736094576156,0.007560065329909261,0.050932955479900406,0.021580948096742755,0.02365200108570326,-0.03480147931290378,-0.025472465413889398,0.022148302824087827,0.045904228172097,-0.031848362437533924,-0.007199151945143586,-0.047530039496474434,0.0204345746297348,0.0411917621405286,-0.01557039612550651,-0.06250172083998026,0.11628346014403022,0.10129278317537431,0.024249798114778863,-0.047925282792866286
P4HB,0.02551780994376492,0.05711426799787904,0.025657927890013962,0.06702321676872364,-0.02523536410307232,0.033930520507599767,0.09630737805374111,0.04358668084871707,-0.017579500592333215,0.14461214795398752,0.09256356226795552,-0.01819373553573287,-0.02583517072359578,-0.04372823930378774,-0.0377310476229326,0.004498002739240045,-0.035670236446569185,0.02572379447532161,-0.0424159506643328,0.03922480453226639,0.07778773605761534
ADCYAP1,-0.010276297399004304,,-0.027170723467569477,0.015880369434716386,0.03446605573393164,-0.038922740996816065,-0.033952670422810256,-0.0019535754152777756,-0.011053553201651774,-0.025733282456434407,-0.03875013757335461,-0.10513180412517159,0.10561654182269065,-0.02355860664634952,-0.00400749546981824,-0.03265005833768204,0.048577657411787205,,0.027425277328379925,-0.04972528106335535,0.04042935900241625
GREM1,0.023465187130539286,-0.029216157804108123,0.019057403311577046,0.008376594365523002,0.021865573385624393,-0.05499003847214842,0.003055016071925205,0.040260995551093554,0.027680269400893985,0.13939764463894797,-0.005554831194825334,-0.11702448397253055,-0.03436116936373867,-0.033050455654644345,-0.02881858496203287,0.02977536116196433,0.03223998240105729,0.02793714662887581,-0.011258300739338792,-0.011362479866534278,0.06419842675039894
EGF,0.027306016392345426,0.016116221449249103,-0.04239554114045124,0.03455373174884355,0.08508559957822616,0.05567110228024209,0.04589809890508238,0.04605938485884836,-0.03863032647680827,-0.02047669660363003,-0.025308264942850767,-0.05249553612073431,-0.02862151461934231,-0.017168260191437735,-0.017888116753143873,-0.024149565167078724,0.011964313309036866,,0.0531967889011952,0.1017352576318523,0.08947925028292283
VEGFB,-0.0013118004621942773,0.08619542724973021,0.035705951917232304,-0.05011792303650472,0.02130195739391259,0.05872508881005147,0.08351411213324335,-0.02154637151524272,0.012290367872212542,0.023111761399659397,0.057251887477022284,0.07434157631760809,-0.05335312329827629,-0.03709822608624207,0.0160872371826866,0.04512872492213444,-0.015857341152478333,0.03410070778563736,0.08988710082119387,0.007907791787156936,0.024105711374184137
FARP2,0.04588668523718352,-0.05067069364162949,-0.009153660499941011,-0.02622929443511935,0.022763537619915133,0.06619772498628883,0.03443938907986413,0.03823986699626879,0.005082320383605318,0.09988903764597833,0.018205731253965497,0.08553622503988577,-0.0018056877730216205,-0.013148157093693802,0.007111141736931865,0.07930702015527029,0.016693664601159054,0.1798308634316361,0.06411967935845726,0.002807631478077965,0.011624271941150933
BMP3,,,,,,,0.004582108757777342,,,-0.04652545338527699,,,,,,,,,,,
IHH,,,,,,,,,,,,,,0.14565779019581365,-0.021820536995027975,,-0.017281395273409682,,,,
LAMA2,0.0023518039786357948,0.005572262207285183,0.006227188582502165,0.03278474643431272,-0.03328180737338944,-0.0026447518810381737,0.020239846250796598,0.002668892075838774,-0.05294514505197304,0.04900571552080971,0.10360810333784698,0.0325893521650219,0.04190749874954909,0.030892436754142653,0.012664525990778702,-0.05218389712277527,0.010333039313452802,0.06996753561354581,-0.06495607056984636,-0.04750514563935637,0.0408732720552197
SERPINC1,,,,,,,,,-0.017032577670110415,,,,,,-0.017888118176183,,0.09014555623496409,,,,
NRG1,,-0.050557892732553636,-0.03691489468030582,0.03938452155741238,0.04428592125288182,-0.006809128584848946,-0.04537025881330201,0.03378963636280223,0.04507075840431838,-0.07614048242973889,-0.03271519180932613,-0.06660703228511376,0.009170743422990341,0.07187776168258711,0.08104695859538781,,0.013916484351218405,,0.11469176331474909,0.056983459022117086,
SPINK1,,0.0750696050853182,0.013000336819269761,,-0.032476259758395264,-0.026520765992208706,,,,,0.024769230488333772,,0.054875664029935205,-0.03875634098744518,-0.03055694063271784,,-0.020977852680580344,,0.06848187646700743,-0.012067247037717192,
