,UKF248,UKF259,UKF260,UKF304,ZH1007nec,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
F13A1,0.005255161800005001,-0.06256322385185453,0.022747619088253495,0.1253318867500735,0.10654588882051758,-0.030594727908300496,-0.05035005172603739,-0.029866063437361545,0.07719155027750792
CXCL11,-0.03910517395779492,0.07670734158562084,0.006150987854837854,-0.024235287802070155,-0.04028363448320406,,,-0.015421887442699457,0.02052711162089698
COL5A2,0.04331679321524868,0.010608533822338333,-0.01125646591192973,0.09635791043559165,-0.09862877585761651,-0.05801209955608463,-0.03865485532024243,-0.012443054693187546,0.012056677897592077
EFNA5,0.033627768738594827,0.035128300113009166,-0.018545703139260194,-0.0707004649802175,0.06913128931629305,-0.023140614015145722,0.023432591439389083,0.061173939390110545,0.03244358551195835
AREG,0.06854318653432155,-0.0309600981675022,-0.00663924474612874,-0.010963927660510065,,-0.024600114719151748,-0.027492445281706773,-0.01356213073900567,0.030099926051892007
EDIL3,0.024223532237803314,0.001330346407128589,0.019569428148284038,0.12438260522451136,0.015947920189126566,0.006884402144739287,0.08425105887662637,0.004731685983920863,0.03843078069016593
CD86,0.076940265525043,0.01077027800655001,0.037310279293717115,0.01785131904577065,0.06616254979841411,0.07182534013744075,-0.0071029742844121915,-0.015768059576026113,0.04716282340908935
AHSG,,,-0.01921450210661534,,-0.03840410961878634,,,,
WNT9B,,0.03387379689458275,,,,,,,
HRAS,0.02312335147163591,-0.017726001113927872,-0.0075245207103880095,-0.006453752969045838,-0.008193502477663187,-0.019750862086300773,0.018558719945169447,0.05301449074927684,0.011330587304047592
C1QTNF5,,,,,0.035459559483978456,-0.0032649756066814224,-0.014802176444113446,0.003882776599893809,0.012954100634434397
RLN1,0.07606521324057063,,,,-0.03966566720423094,-0.01726283510812939,,0.08602013004601904,
COL4A1,0.03597633990331875,0.02620768823626846,0.010414961704376459,0.06080249488472333,-0.04592386385025382,-0.007181136941022042,-0.023296996481012557,-0.043909688588810454,-0.009260830374039375
CCL3,0.057827469693007866,0.04570788887835055,0.035630656832454116,0.09436677245752903,0.06619851563062036,0.0436629953937872,-0.04041903031131407,-0.016584583635636144,-0.025346432531026183
BGN,0.02593653379878772,-0.06828340547111314,0.03909611867030354,0.062330246649599345,-0.03367684913398372,0.019222637519529757,-0.04674659288398647,-0.03338384150584663,-0.0300209799904007
RETN,0.0683839214445965,-0.015113140661374426,-0.021643521156225882,0.11801643805313843,0.10901407633080205,,-0.01586494070032836,-0.0011131378459112884,0.09521913205205697
S100A9,0.00227346309047653,-0.08967827635959696,0.019801811984478623,0.14480581575036716,0.14128642668306934,0.00747704966522141,-0.07815931597565415,0.033647921176100694,0.08227424255893825
HCRT,,-0.013304706898782895,0.005946634099373908,-0.04547547588547762,0.0010877109218833236,0.059373175223092475,-0.037223583980736843,0.061294193951373616,0.014888740956199508
FADD,-0.03218981716039454,0.008766278420459463,0.09290491725845879,-0.01249729185104835,0.06774137443732955,0.026359059676602504,0.026344694375584062,0.05513973038294061,0.028386892063686362
ACTR2,0.0424202308836249,-0.008255234647748464,0.024358273624358908,0.02794245796208097,0.02565884804773611,-0.02882460426510442,-0.03676199114026136,-0.07805321644787473,0.032787727691124695
BMP2,-0.0710653951513458,0.004928424984181375,0.020907685667008652,0.05370690742375184,0.09069113663367452,-0.04061260514581626,0.035137606953813016,0.07623708982140988,0.04520779432259727
PDYN,0.004876484476539346,-0.01734475491724836,-0.0003467322615131572,-0.03278773336116292,,,0.028543276398248232,,0.00380318924444307
CD55,0.08098449178925493,-0.02763318196510963,0.01705009915943811,0.13535727163305541,-0.035358884086958635,-0.01342959097222309,-0.04758213698506699,0.049236201574193436,-0.024054008359537016
OSTN,,-0.01346976401574427,-0.013723319789087593,,,-0.017819740818577855,,,0.030007970500228836
PDX1,,,,,,,0.027801526184106935,,
CD6,0.007580855062925691,-0.001574324149435928,0.06888939989167554,0.09663552289360935,-0.04089349046723561,-0.02291303550491192,-0.01768227444267103,0.025698454537886304,0.06052930511283533
IL16,0.04476056647733627,-0.03238471936477585,0.05171416014002217,-0.01751551244174609,-0.054376534206669803,-0.09674080857441508,0.012673410045700374,0.003770534517468303,0.08157445542878776
LAMA5,0.010289135351694102,0.006814748584110836,0.02804255531386971,-0.049842908810948126,-0.10100933011077044,-0.0011375383727287361,-0.045899726021547356,0.04374597178769185,0.09876134499427139
RGMB,0.02916734598649393,-0.06763581615486638,0.024792484342425314,-0.0037884722224702555,0.06381950606134122,0.020738578185285,0.030797183866041633,0.05044915644788541,0.06110554136393805
INSL5,,0.008022486699729828,0.07763920278653354,,,,,0.04997930120224434,
IL12A,0.008339384428267104,-0.04187360798145017,-0.019675531190719533,-0.02423530113113395,0.09272863862320735,0.08362137591260929,-0.014485257045273177,0.0649371343656194,0.04118028288916373
S100A8,0.01244069055833042,-0.0847163839287629,0.05282748692419672,0.13538126292605832,0.1270428144601905,-0.07919989686096729,-0.03302278670280391,0.070101522127704,0.0614375830235579
TAC3,0.08272670352772578,-0.026086226302945607,-0.03282791523675678,-0.06938085130396007,,,-0.02412321747607293,0.14124449666019687,0.05717350200969206
TAC4,-0.017392794353331395,0.1009219839294856,,,,,,,
MFAP5,0.17650981944538088,,,0.02668498948250316,,-0.003997746077614926,-0.04799845310838169,-0.0007071088965243805,0.08706457903118182
CXCL16,0.05848374804377365,0.0038744893692159734,-0.02657220703984264,0.09552750112827653,-0.06757998053705694,-0.00012462276501295808,7.163834928719084e-05,-0.03287165328574717,-0.016136343063689773
AGRN,0.04680361266218817,0.044347248755539595,0.03293512772662607,0.0348501507357474,-0.05456912172471596,-0.018556940482775904,-0.05348589062604981,0.005907245835093799,0.03996491818007994
COL4A6,-0.015803934114669703,-0.016718999703777285,0.028462189634736894,,0.021390261755425275,0.10615896162391163,0.018513053183272857,0.06814350503303376,0.0400266242521745
FST,-0.034963962278231175,-0.006103427268729855,0.006990922184451948,0.09869196633457508,-0.042542554300025334,-0.034550588977535004,0.004805351951444675,0.04622310651040007,-0.012231914344703141
MEGF10,0.04733987503242088,0.007402890292143505,0.06722274371964791,0.04072338028465987,-0.04778468267735962,-0.019036304943236326,0.06464477169111899,0.055312387785742136,-0.005798430456160496
C1QB,0.02984497723508808,0.03324996276651264,0.0528719569973854,0.12651730533306838,0.118514636818016,-0.018714952369693637,-0.03237834643000187,-0.051181664338520685,-0.01603809076415262
HLA-B,0.004268049502891861,-0.020054037923752176,0.02549771578517007,0.1286877107154211,0.06359656514598612,0.023504251793322987,-0.046887904581373055,-0.041166323351964934,0.05997960491147239
PDGFA,0.03243691857573075,-0.029847629503970213,0.008903574384577626,-0.06571159452468796,-0.02960499966104738,0.0009962678305409512,-0.05200437747722043,0.01951787117683916,0.04406727714956685
LAMA3,-0.020948217900814955,-0.023442193658200106,-0.006986612948935274,-0.034842849419607816,,-0.020147840574959486,-0.01464451589290426,0.012941767897295205,-0.04114935708021933
DKK1,-0.022020408490946157,,0.03209406635733773,0.04670860563781959,-0.01779486965647531,-0.018092164440320958,-0.011454192496977229,0.0007825459164284977,0.0948712725676784
INHBA,0.08173233480000053,-0.027190716657068653,-0.040121912244362325,-0.02325458162810475,-0.025999551986317333,0.004029463839585622,-0.050980862811381575,-0.035025449097609344,0.10940698560879383
LEP,,,,,,,,-0.023924450922915612,
IL7,-0.018024662421355715,-0.02027510889040446,0.03915188615369458,-0.0048862113498180275,,-0.018887356350453743,-0.02452718951119965,0.08346566242182081,0.04097314340057656
FABP5,0.0038103366371301105,-0.023531501390373816,0.009361779288978597,0.10343810376755672,0.10633767786547146,0.005094161181940646,0.006042324712986421,0.1411814009713763,0.06384147141223688
CCL4,0.022724382787524294,-0.011212418244258658,0.019814073330582504,0.08877118858681173,-0.008318203121729083,0.05017250981827834,-0.022701236434079432,-0.045301102367605935,-0.05974703810783036
FBN1,0.008734335591694902,0.0006594844104454953,-0.009262984195772012,0.009596777263398486,-0.035834101228652715,0.008025579519201855,-0.03282301889032988,0.00672348875284407,0.03492675730923057
TCTN1,0.011976952715545764,0.013172970993814549,0.013490878835542399,-0.006059190217430689,-0.04999923289508457,0.09443831436216482,0.0019258383445532054,0.02972471044637177,-0.02050037120527872
NCR3LG1,,,,,,-0.018887366378982168,-0.02945195347562748,,0.030656449488853845
BMP7,-0.041633354796442805,-0.0006961004081826403,0.0016235549976721434,-0.04655857759284951,0.025517965040269125,-0.014856218652384748,-0.013241547867202552,0.09110096781291922,0.03937064900431552
NLGN2,-0.043617628649981095,-0.012627236068395867,0.010025738043210802,0.009860378228831236,-0.006072159579813653,0.03831192712170036,0.022658230377952247,0.0357467718557011,0.013764549256086634
CCL25,0.026642165300727622,-0.02085163868644419,,,-0.019933201414374286,,0.006923808149807826,0.01865171662536981,-0.032961441425065775
NPNT,-0.01766940936897297,-0.013841270491024979,-0.0447772409872265,-0.07208854190382845,0.04873166381979377,-0.05511658346647192,0.04616395978338157,0.09139020348380114,-0.04099760995005935
KITLG,0.06621643737978435,0.08209338275875697,0.07870167211233728,-0.00898603349648018,-0.02332898758996741,0.021656634239731926,0.0944586097998026,0.07903197857972323,-0.027681627530621644
MADCAM1,-0.0277215109830449,0.018688893397105,-0.014343777314539648,-0.0016104435331088308,0.14982531275297736,0.05922468623830513,-0.013492875381741255,0.11548803604748677,0.007331609950404929
F12,0.02713913063906666,0.022385268677192274,0.06526802848250678,-0.04454022191106797,0.06257254849848462,0.0037992167570362364,-0.048216784966215905,0.0615978011102628,0.08162748658453935
S100B,-0.013229020722648643,0.06153854895443492,0.004487270384597062,0.030539982655935397,0.06531801958403521,0.016176969180478153,-0.012488538874859742,0.04566624482648529,-0.0806974645748479
IL27,-0.01751276220690759,-0.026458679483204676,-0.013403013752256124,,-0.03903921347530619,,-0.012609994247695112,0.006801297220173885,-0.02739283829020188
CD99,0.02020442698047258,-0.032931417356054066,0.09326850933532455,0.10364684614239567,0.10408688524042757,0.06208612577838456,0.032942542792198985,0.11084221269980626,0.017204484739755423
PDGFB,0.05451126861985898,0.022200959366626704,-0.030734372122025802,-0.0003475860640638374,-0.044176001928892934,0.025439331334944804,-0.04247714027208389,0.015526634265424742,-0.0022947333998223547
CLEC2D,0.015354821322466013,0.05913566752215425,-0.03600199539379105,-0.0014130386746366726,0.01577491245685623,-0.05552471279437966,-0.03422336110251727,0.0034019039181928962,-0.021172141870040552
F8,0.006457504987101231,-0.027224962262474433,0.0164216388904483,-0.03282921465435674,0.08844279151493689,0.040329769591625486,-0.02728709462196742,0.11988615060684882,-0.026408533573485358
C3,0.005015234802838699,-0.0009639814293400578,0.07819897893629782,0.1435538484115758,-0.017691186819931367,-0.00708632592570404,0.038305820108803526,-0.020864339137279135,0.01944972798689307
DLK2,0.02007794094613264,-0.003349211538194165,-0.022163358777487045,-0.04527046493059572,-0.03132786993044466,-0.020147848622775844,0.06398199753188062,-0.011079001685173239,-0.039349706523673214
TSLP,0.020033999259808696,0.035147779589379514,-0.032979356752647584,-0.025942275709858076,0.10718630855059351,0.06065797625743647,-0.028839575880202,0.09121620531840911,0.12382475072359952
OSM,0.042480168598408884,-0.023558079958407148,0.0699804704371083,0.17073934031039587,0.021994866663269073,0.015087634445956928,-0.030466871655206368,0.020333883862867594,0.09556255074613444
PRND,0.03887953121824548,,,,,,,-0.017652776051272873,
SLPI,-0.01870327937016434,-0.07154230204230387,-0.030086653890408484,0.14918715182169803,-0.01693406133191705,0.07985954725156262,-0.05213022017855362,0.07517683524685728,0.10621958688075774
AFDN,0.0005972088323042682,0.019111767049824858,-0.02951998372217408,0.06273383951622906,-0.09360170200433354,-0.002360287877156554,0.05891725774836856,-0.007822775459444048,-0.011101330229194264
KISS1,,0.009129248189197787,,,-0.04325898555962516,,-0.01658545524371469,,
ULBP2,0.0767238243636075,-0.025876562809575458,0.04455169680045851,-0.05133403210528223,0.039257217190522345,0.047832045206379785,-0.016467183784187163,0.017243129253550205,0.09646170243951911
ICAM4,-0.011554150678602895,-0.012248530107602292,-0.011678255275210086,,,,,-0.02850691192306673,0.0035747573202929237
TDGF1,,,,0.0815546537471722,,,,,
ANGPTL1,0.01650347650929799,-0.008558070670976853,0.10673995715385418,-0.042965392003452965,,0.03153391518750764,-0.00540511026591309,-0.04222707765876871,-0.030779773744043153
LTBP1,-0.02153052618772397,0.0364048538956974,0.051420939521889523,-0.01124713920996336,-0.02539253904712395,-0.038922995364244484,-0.07140741435704116,0.003986671649390347,-0.007179186228218732
NTN4,0.04516575177391742,0.09843590043100692,-0.042292373474115144,-0.058606485319452124,-0.006432328592247352,-0.019882038644611497,0.012517348225189401,0.01998832452873297,0.10499695559989848
APP,-0.008643918095792683,-0.006591135936909508,-0.014607276192576573,-0.06605399238977586,-0.030420830936462355,0.055432905428682074,-0.057913582765831216,0.0406469503270602,-0.046904095700918136
RIMS2,-0.02420322550533665,0.05012873338442161,-0.040454921768145,-0.08572835201472984,0.14428872561029354,-0.026575353834162773,-0.008750911489202767,-0.0016806044983703832,0.0031465887228631037
WNT7A,-0.01200509378527463,-0.010176710066629747,0.03400487132605848,0.03086881893837527,-0.017002009876546247,0.0648612828108702,-0.024280253895266064,0.019261366143620298,0.04711136437597958
GAST,,,,,,-0.021799653632622384,,0.06899552191968795,0.04157929703298026
GPI,-0.02929958133071768,-0.0025834880496012633,-0.030202769498984056,-0.16573072940868486,0.037379730918290076,-0.021631360348945305,-0.059211641531323744,0.025272740485201176,0.10451012569709418
IL1B,-0.04059735267380749,0.0011768740845745501,0.0326719059664183,0.11349626257215827,0.05149995097876356,0.0710146350298196,-0.06158474755201817,-0.043296073620282316,0.0028718508141767143
SFTPA2,,,,,,,-0.013492876318421975,,0.05268932333657858
HAS2,-0.002683024590594664,-0.017458735943596884,0.0646754229994272,0.0024541305562943874,0.05246840753416058,-0.04644593725200066,-0.04337860893045428,0.1127571620715731,0.17221147751016694
IL11,-0.01751276670971705,-0.01141377955147584,-0.012041962850217,-0.025942269892169006,-0.01427021139187643,0.04427086526203711,-0.025904746524391776,-0.0001271895304419469,-0.006309011087687405
SEMA4B,-0.02103080207158016,0.009879325803147616,0.049025842463510584,0.017507411411668828,-0.0029665349176128033,-0.006437583462505639,-0.050804497240775966,0.10331743555795779,0.10708261805617003
FGF12,-0.044068026188279666,0.07709067419030018,-0.017116175025477905,-0.09798714070096952,0.022400918412747592,-0.018379431950539645,-0.00816689802209982,0.07125520155780164,-0.057150404374090816
CP,-0.04297118773769478,0.06135750118003161,0.0679116493838933,0.0990043701606492,0.0846109154176673,0.04577995805609285,-0.04051539892505532,0.01897338774958873,0.06201154061487055
NLGN3,0.015676911992914003,0.08855017308172929,0.0035101285581772223,0.012885046751644464,-0.00676734387657795,0.022682765816441356,0.0046014174793633286,0.10026501442709786,0.02157270895065336
GZMB,0.046489812762516146,-0.015566531929047991,0.00229604281966091,-0.00607323403716863,,,-0.0025954169400840476,0.0050446993050832735,0.06999262057833326
PROC,0.050259207871651425,-0.02929542160286869,-0.013075327689897845,-0.022026077185353776,-0.022023688114115047,-0.023220167389166168,-0.025319162989717134,-0.03814620591496274,-0.012121519584885722
TNFSF11,0.016648194955393176,,,,,,,0.030781036985181056,-0.02703275255611972
AGT,-0.0332783864101566,0.03998586286209781,0.02629189571821209,-0.057919540064387744,0.0005325991615017758,-0.060449604149320095,0.03148039412642812,0.10402892809719948,0.13821842653685612
PTHLH,0.07711797761677987,0.05870122551161415,-0.027225230796865695,-0.006853750236566991,0.031217332990181746,-0.03156756127956056,0.11718591664965161,-0.02808933539970688,0.06014862796165616
COL1A1,0.048779058187249716,0.006794776154292064,0.030226319735417045,0.0672201299725397,0.03547052679345683,-0.05094900991368726,-0.05096592890651336,-0.07371433168698353,0.07595868265360954
LAMB2,0.010791184012219191,-0.022359616287250583,-0.04016183512907062,0.1078210089751471,-0.03383943360755004,-0.011795208159459995,0.022342153754590532,0.03610224034002409,0.0023207415841309726
DSC2,-0.01959495433111115,-0.010020020007523136,-0.0023225769387189414,0.03060305631252042,-0.06514421145237553,0.004141332296652958,-0.03385903184542969,0.08729454538884113,0.010262615759647823
WNT5B,-0.024916784976272935,-0.0425260082576459,-0.024998085306108867,-0.008630558918677462,0.1267240707870469,0.030842027047401657,-0.02322621425094721,0.037970450922444526,-0.038519618192840374
LEFTY1,0.02295330879873467,-0.014749079192857206,-0.027159645449227714,-0.0308233203399811,-0.059825099850400125,0.02258920275623938,-0.0327052115835633,0.05642174929614936,0.03585157319866369
FGL1,0.04097929769392367,-0.013326836960466106,-0.013240123810170803,-0.0113447501644724,,-0.02949659643597529,0.0008867461315093496,,0.02768638915286918
CXCL5,-0.0006710494698189146,-0.012248528772892554,-0.028528619465323448,-0.023132411718588475,0.04971752736795596,-0.04103660505631114,-0.03098449528139501,0.062183426300419134,0.08815446950308393
S100A1,-0.023257693172659934,0.046722105366415856,-0.010732983453053938,0.02075404380952338,0.012716596595778217,0.04083107428307458,0.03633545440429755,0.1251837816192928,-0.028779229150622847
C4BPA,,-0.0340963101955539,,,,,,-0.02392444505980963,
NPTX1,0.035292088387487194,0.06489131791313024,-0.03097065740437443,-0.07136908114744962,0.049476117791423885,-0.018092159929834352,-0.004080518602365349,,-0.015426585868003967
TGS1,0.01012662012800864,0.02492401380227228,0.0009081935713992678,0.052159118455716726,0.061538606277465935,0.07490092676918847,-0.0033117047817460754,0.07445846926970288,0.08294597876606428
SST,-0.04152622100270048,-0.01631268236616361,0.003356555791992311,-0.005792102419282121,,-0.038261161394822656,0.11141967562093189,,0.022097311027033554
IL34,0.010816181941657366,0.027015655863781036,0.007221184780036082,0.02313777370879409,-0.06586513166849489,0.015108930408354317,-0.017006154949448002,0.028829446560172955,-0.00753138199734226
DHH,,,,0.0351311793279874,,-0.0006396155326294484,0.02880213780525064,0.010339249569320384,
XCL2,-0.013316776290072399,,0.00246044150422171,,,,,-0.02497272704341612,-0.03077975293358516
TF,-0.0068128271531851265,0.002713071818226462,0.007151435833552943,0.12171422782983089,-0.01926471776341974,0.011876622191605945,0.08354541037039341,0.044461357019723695,0.007998933841016662
IL33,-0.010662604037507583,0.011385044131429706,0.05500960263934731,0.046557822736313946,0.01304850417466446,0.03912754944114131,0.0006818949972532961,0.0981272973435461,0.09691496116702798
RBP4,-0.012969111573575033,0.046358454745572444,-0.027506792121468015,-0.07795574800869036,0.04797380216976348,-0.003431604373671131,0.05386425504160493,0.014217551967553477,0.02212867248088139
CCL19,,,,0.015410706810440872,,,,0.019120479275817302,0.016401071671626802
CCL20,0.10208668823172956,-0.030632926037689183,-0.01944748183203316,0.15808583767313944,-0.061157382875952286,0.1060745397819416,-0.024123218006555393,-0.0033400165859277684,0.024815760464867952
NAMPT,0.027870507074047833,-0.0881037047583778,-0.00034538954780749173,0.12518281609150092,0.1104442254467278,-0.07327969146578331,-0.0400466985374137,0.017490232331694666,0.11167102619476757
