,UKF266,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
SAA1,,0.04952583324921185,0.014527988727891591,-0.0511156859390703,0.013672419955599228,-0.0341106290269088
MICB,0.0645025309105878,-0.014017725156407724,-0.02294245319822626,0.02762776500792079,0.013373971068845091,0.09273570029571265
MMP13,-0.010455699914754155,,-0.03808741972907442,,,
F13A1,-0.039903402993979105,-0.06152204400405443,,-0.04484404404119568,0.006337472806360949,-0.055314339498286035
CXCL11,-0.016418844607045742,-0.03702124118072546,-0.00326337305047677,,,
COL5A2,-0.030384504149556346,0.04770950678975599,-0.024718260573613676,-0.03020629118254169,0.0446059987354568,0.018504188267006647
EFNA5,-0.03539504439927852,0.029294286063014756,-0.05071181552718405,0.010289780187855339,-0.046745890417543325,-0.026580985270371744
AREG,,,,-0.04775540678503927,0.0005068575318520295,-0.017687326701438688
EDIL3,-0.05262229370705975,0.0665619603858158,-0.12858609260894163,0.0016069611096650451,-0.0038387407215480095,0.00898568970077676
CD86,-0.02336046911131902,0.10960087514766302,-0.021121264501782904,-0.011031662584117365,0.05663731841090417,0.010892169017726534
AHSG,,-0.035293930718215155,,,0.012695297643871133,
HRAS,0.031527836670717346,-0.020798564327156606,-0.043299126000059494,-0.005890620065363191,-0.01299579859761943,0.101562784837872
C1QTNF5,,-0.04852636694872175,-0.01786320871805177,-0.032571944544363476,0.09615943163453404,0.00708908136469966
RLN1,,0.02456213028066871,,0.01629560281674901,0.03868082303655727,
COL4A1,0.038309826577899754,-0.033951208318844205,-0.04483117430794513,-0.0621071560829184,0.11066888925564584,-0.02490282121593824
CCL3,-0.013578637135585816,0.007853836599121696,-0.01855719226100566,0.019109163017208053,-0.039892626803351566,0.06331471285064044
BGN,-0.004632421764210823,0.0017308760160071291,-0.06529070875002915,-0.050735276579263584,0.04261973170123778,-0.03000516462095412
RETN,,0.07793953054749657,-0.028176745202584758,0.046258340476470226,0.027575448416311005,-0.01744384066230621
S100A9,-0.03878795017473002,0.08742895875335815,0.11100716553919253,-0.05209453460724112,-0.017494612246125738,0.008810185335227287
HCRT,-0.0036653389751898804,-0.08994890956620148,0.06955412887340047,-0.0493275148192558,-0.01363375083366116,-0.04293185307858659
FADD,0.01999779081398267,0.06407786511233447,-0.014848021204130153,0.025171551358148855,0.06253913884128351,-0.05808679146860042
ACTR2,0.05019191351904085,0.09929159924650438,0.12231373086161328,-0.04376598191415898,0.044101216347366315,0.022422369250606342
BMP2,-0.04045547856186102,0.09818388179437229,-0.049670148961789486,0.039415809962150675,0.04429207374361777,0.009622267913641491
PDYN,-0.04695853601177276,,,-0.0007611037377276423,-0.026499022235133673,0.011230388937026253
CD55,0.0022023165300111367,0.04882384972608473,-0.07225947471741218,-0.028948025057265375,0.0314184523029613,0.011051675796737243
PDX1,0.08450276415875138,,,-0.007781547199703742,-0.01513571674388862,-0.02012440375755777
CD6,-0.012236169252220033,-0.037581707627211414,0.025546223600188,0.05614379125041566,,0.11484747272713917
IL16,-0.02827734712249389,0.08847083438454288,-0.05884622823830309,0.009722300884673601,-0.005706482231408777,0.008085929604523982
LAMA5,-0.024561992442452822,0.02742700368416961,-0.07336871605229217,-0.057616977864348475,-0.09778296343693818,0.0327334863671199
RGMB,-0.04122643642877928,0.05298807205928658,-0.021130646214985067,0.04040055359586419,0.03876661878578976,0.026393399791092426
INSL5,,,-0.03400485062084866,,,
IL12A,-0.01693955717596426,0.12309455564193271,0.05595218672100896,-0.049079308979889616,0.02167825756220218,-0.015926849058128786
S100A8,-0.029168114191260298,0.15160163322124723,-0.01395318405559423,-0.023024881886707572,0.02493218459933698,0.004065243571959878
TAC3,0.043293499830981366,,,-0.03165299153948249,0.0018089380141648882,-0.02652399210707843
TAC4,-0.013425931609758258,,-0.05554735178261807,,,
MFAP5,,,-0.00675390615013435,0.048643762440369116,0.05827762808226857,-0.03607261195918117
CXCL16,0.013799748092414642,-0.0018483809253027827,-0.12520455262657468,0.017367469773670496,-0.06298804739245033,-0.023858460660700256
AGRN,0.003495246597173293,-0.04900999567402403,-0.049204429699771776,-0.025899793451028913,0.08279581957960616,-0.06668313427471378
COL4A6,,-0.0034676118642114843,0.043429735584274036,0.09732288616705144,0.048834208380035146,0.01633255467536399
FST,0.04482377179823627,0.05565770257929183,-0.06539184963492733,0.03749933599910165,0.013119416546704284,-0.031624015872753874
MEGF10,0.00571551577913108,-0.021856642034210998,0.07681949404108664,0.07834619891347741,0.03723363408767052,0.014923089552439319
C1QB,-0.031643339974858194,0.12435005792695589,-0.013077560136598573,-0.0750211254493947,0.0956960369236148,-0.0036872185438621375
HLA-B,-0.014465726247088254,0.0442429423021779,-0.17788428931044065,-0.08908214940373704,-0.0376181724944454,-0.06822283945220455
PDGFA,0.012949027977574388,0.08079833429678543,0.0625322854996581,-0.013394563401720204,-0.022136532926429198,-0.07525224684782171
LAMA3,-0.02261103056314609,,-0.015662027957982726,,0.02010921424422689,-0.01610195755772006
DKK1,-0.011079273448250968,-0.0998756662785343,-0.05453152887834331,0.024834939790526755,0.041629881056838,0.018075583525392305
INHBA,-0.00047044174806447055,-0.030368069212873185,0.0438207897470828,-0.006687970565617926,-0.09332879282888663,-0.06394677614994945
IL7,,,0.015557377318066773,0.0003028322478617178,0.05240625956396675,-0.026968167975484424
FABP5,0.008319781414397964,0.0500822669487019,-0.001985344796084312,0.08388045199484959,0.009173843790988692,-0.08006303960651577
CCL4,0.0005973922980405953,0.07132539886066495,-0.09299365663360888,-0.022560721136544892,-0.01620421554433798,-0.00025208038105829425
FBN1,-0.0064961496600691145,-0.03891763729842153,0.03651827960489717,0.04239183509339823,0.023976041653413216,-0.05696621066793273
TCTN1,0.0500064760459953,0.07601714083346713,0.03217465183922042,0.035749632495950624,-0.004822538115605533,-0.06822884431986047
NCR3LG1,,,,-0.023503785864214848,-0.0040977505655615054,-0.009283773416534236
BMP7,-0.014439823754978511,-0.02227489332317961,0.09793304055213325,0.01657442605384501,-0.04018766475564929,0.051434503993790785
NLGN2,-0.0031415202952894765,-0.047852898094502196,0.07603309700590873,-0.039894130541270036,0.017413184610688665,-0.022713320116225684
CCL25,,-0.018505263720625036,,-0.04105809033504623,0.01756972644366378,0.03907512531626351
NPNT,-0.03218151382871144,0.04044536195880504,-0.05999847455304327,0.06423866390291602,0.05327466294171938,0.04321415502671663
KITLG,-0.05503284604242377,0.016366343200708428,0.12810954137076477,-0.035271862641756344,0.03184586380231462,-0.02066751087842281
MADCAM1,0.005740267806189028,-0.05620461467544571,-0.03427302351696098,0.004439983289997256,-0.023644863508521363,0.08593018998244313
F12,0.015666170704276665,0.019462381725361324,0.017856716490940873,0.0009113413724210256,0.03732738297691812,0.09101226543676778
S100B,-0.01964195667648873,0.028031353943252894,-0.04254159912321109,0.028686999350307593,0.09547046721572687,0.015446962580551529
IL27,,-0.03587760032371796,,,-0.00029572885891448916,-0.013864957617196683
CD99,-0.014481740526191748,0.11428860046676223,-0.033814225596531175,0.06512581955304247,-0.021481359000279414,-0.03370474067915888
PDGFB,-0.00887534582444192,-0.06097136123976166,-0.09001498597458071,0.011352918917344329,0.0197775301344345,0.05483322255582353
CLEC2D,0.014233305857269606,-0.004251343382973281,-0.10600315431083576,0.0431297997579198,0.01464755437319027,-0.02506710177832487
F8,-0.04727130905577117,0.04643110972234209,0.10178391083185333,0.07693902078508892,0.04820651186255339,0.04349855859370118
C3,0.03473076061731699,0.06973662559966773,-0.02941101855133922,-0.05410912588083985,0.09489408686524108,0.08615004872353751
DLK2,0.0007784064994727203,0.025400018023353385,-0.04352265175000577,0.05885105073293172,-0.039960185129117476,0.014814518283102988
TSLP,0.09389617896846325,-0.05331625305446462,,-0.03604012817007882,-0.024774161657212034,0.01846089541802355
OSM,-0.016418845977801397,0.14823362255392047,0.0027500961601515353,0.0009898222210315201,0.0038146724821970217,0.025404241850339706
PRND,,,-0.017824100709041172,,,
SLPI,-0.002063279931427757,-0.008110929021268004,-0.02492369457664693,-0.01878506812585728,-0.06311177878753116,-0.06190611325333335
AFDN,0.029971776019206683,-0.007992774107573253,-0.05636698999026185,0.037473554719855216,0.013582592997128742,0.027394978999498668
KISS1,,-0.03975563173933911,,0.012092261517016447,0.0313559854558891,0.02237333717299683
ULBP2,-0.016817288061423782,-0.06285250768487903,-0.06215920841327468,-0.008372968534162702,-0.012954352660140049,0.04621621827002756
ICAM4,,,0.04511276597402466,,-0.019844790479192766,
TDGF1,0.08301227418138897,,,,,
ANGPTL1,-0.02987980016202536,,-0.06615288640747284,-0.012557526466557558,-0.0058014236374660825,-0.03379161153962348
LTBP1,-0.006133460899257591,-0.010216378736214808,-0.0595573966383494,0.006762543599188767,-0.03737461261693391,-0.01767854607680779
NTN4,0.06564040356064564,-0.038320040242724576,-0.08564374530473311,0.0687930391367986,0.05836161854439739,-0.011241023150916143
APP,-0.05885908411408176,0.035901161191712376,0.023190822783509594,-0.0329206944084064,-0.012050318682395911,0.06813756711297381
RIMS2,-0.04504725526213251,-0.046225391845178765,,0.05246884851395111,0.05868406345028007,0.004247212113669627
WNT7A,0.047936607156733535,-0.05760278997380718,0.005886123456186615,0.0447383073307774,-0.04169367756898238,0.052373578402355174
GAST,,,,,-0.022620217517101568,
GPI,-0.015869082164762897,0.008133892066633997,-0.03588013838941746,-0.027426030266265774,-0.09843527273442428,-0.039830308723771704
IL1B,-0.008148633238315533,-0.053207026075198886,-0.04787497627938226,-0.02962826461161969,0.014068409412561832,-0.038405460440917284
SFTPA2,,,,-0.02210309684043091,-0.019546897546923372,-0.014835705283782516
HAS2,0.06462318857022296,0.010795372234830581,-0.0724999873342848,0.05893901580467217,0.02979320781868815,-0.08992189093179356
IL11,-0.012509657400417365,0.029681321694367505,-0.042222356731192234,0.0034545825589510216,-0.02719400275191047,-0.040780333911478665
SEMA4B,-0.0014686975386356247,0.0819725348509976,-0.023041854974784195,-0.016022432416672172,0.04523644623172112,-0.030250976183251392
FGF12,0.024379064709985094,-0.05726724075667848,0.0526102404431428,0.04848163663689666,0.08096734959595572,0.022571319303690593
CP,-0.04307556669124406,-0.025772501538477016,0.1297677377227792,-0.0033939670972187273,-0.04393742900551576,-0.05226575284546687
NLGN3,0.0238899072121966,-0.009285298326375393,0.11814619643283857,0.02679171182901275,0.05769033108867476,-0.027602069485599977
GZMB,-0.023010887438351228,,,0.023650172877797464,0.0007910518157605233,-0.03141780843871863
PROC,-0.02895243313044328,0.03115850413138769,0.03750896819188723,0.0256111048195812,0.045665968773173984,-0.014084373949682271
TNFSF11,,,,8.682006841049831e-05,0.09941854418761907,
AGT,-0.031030820967258645,0.0986888909624856,0.05119300480468658,-0.004145705721766357,-0.03293440887971408,0.025913568996830408
PTHLH,-0.0037132717187454384,0.019121055554164407,0.15102458564460206,0.029072427097115376,0.01796941037389313,0.06832514076400323
COL1A1,-0.029744912576173073,0.026784705063251802,-0.007873325410770451,-0.10703937082890204,0.07191122753013096,-0.08334460975543088
LAMB2,-0.00023447733735389232,0.04628566912092436,0.03445367665000516,-0.06949995517411985,0.004239850905479836,-0.04333284509355968
DSC2,-0.016530620264776034,-4.551850665106777e-05,0.041626698607222436,-0.08067542975455327,0.08658070735281452,0.0117554441466151
WNT5B,-0.004667744499154442,-0.01828101700363543,-0.057608611257393194,-0.02117288551015743,0.0029794809071289007,0.029251862262425824
LEFTY1,-0.01521787513667631,-0.054980129738444745,0.0226760637234498,-0.019376893492684025,0.038065960806994585,-0.03596007766224311
FGL1,-0.01774461627114288,,,-0.030672637871044718,-0.031697986333875196,-0.020860538819114774
CXCL5,-0.009794473755185797,0.03412579799929348,,-0.0614573851189361,0.022942882041687807,-0.01258573661836311
S100A1,-0.020607567859294247,0.009162551374501554,-0.003312610140047575,0.055514142867974084,-0.01113465324691604,0.03664743957771447
NPTX1,0.013363805526532763,-0.01101069342535124,-0.008710807856329208,-0.02590117879718553,-0.01097129320295795,-0.012214508845204955
TGS1,-0.021871521683782813,-0.07979343188848871,0.10441337336748631,0.020184033192496054,0.024143634678440253,0.0026063035236898826
SST,0.01237009172563458,,,0.022117818903088716,0.08207580159947121,-0.0072475554139098605
IL34,0.02206449459651308,-0.041092432609851515,-0.008159886507466152,0.019734806159293915,0.027052818492084865,-0.009358412796764812
DHH,,,,0.017675390338523764,0.027286120158546607,-0.013387831755561148
TF,0.009685726211001975,0.034851987547052404,0.03300682329440097,0.02349467027765879,-0.0014266099526079488,0.06258829190704741
IL33,0.056051286449194965,0.07294835221936041,-0.10250037964517332,0.019893417198958,0.02470687292073029,-0.02669096319458402
RBP4,0.005765714572462086,0.04951626933676786,,0.07934730345600824,0.05033987962756664,0.059082213431784276
CCL19,-0.01250966108910778,,,,,
CCL20,,0.022647206835132275,-0.06580946385604877,-0.03782735670221626,-0.059034426068396054,-0.026523992690355207
NAMPT,-0.019951252834128564,0.06911548920289289,-0.07773439480057927,-0.012081872146690376,-0.019590446042549746,-0.07155824663606496
