,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TFPI,0.040724974852796615,-0.0023706676056310045,-0.045276832471211254,0.03456328433031748,0.001041403294490621,-0.05459841494416233,0.3111292307764426,0.028644360389230798,-0.02130819091060466,0.05471263548420946,-0.063363244685898,0.009613094904540258,-0.03822872161005248,0.056252681808209144,0.04129743166957467,0.12267763818632504,0.040415765440749374,-0.035423730036794256,0.031186792204888066,-0.04698606333070888
GPC3,0.04544804650784595,0.02818962678099023,-0.029337126995902695,0.08527001619675445,-0.003492084913517487,-0.02394837460299412,-0.016293609730423136,0.07513638893196917,0.013097534948994667,-0.021159089193851628,,-0.029351906469002844,,0.01906925335788441,0.12133450050875152,0.03031019103871235,0.03537779371225166,0.09357842204900726,0.03282655822272862,
NMU,0.028288805190688326,-0.04224615106020485,,-0.03867729813876535,,-0.004798744273478439,0.11524763911171094,,0.0024155681612587575,-0.03421407842688164,0.04826064928061197,0.09038233503618948,-0.0027723478433372807,0.019649721593040747,0.11223394071101273,,0.06880936760013322,0.12150216099333055,0.13442383654214907,
SCGB3A2,,0.006186447051960263,,,,,,,,,-0.020077468395337448,0.06308467431605723,,-0.04029735599234311,0.12639083156950492,,-0.04150546320303752,0.0032702033158272187,0.03612339385172871,
LAMB3,0.004627495238001486,-0.012444622597318506,0.029991612252520703,0.03265335518223337,-0.04526406000431416,-0.006816328165473432,-0.23200791930728706,-0.008903845099929322,0.02248281830223946,-0.03464678906736105,0.06828007077788559,0.03841759166544136,0.09611862355096186,0.08866992206707029,0.09125432040724199,0.052739168828796895,0.026187022564307928,0.12221513936717285,-0.005005336387248192,0.21649788744880227
LGALS9,0.050480747143636,0.0529834800016631,0.04023891065190613,0.06726538233460977,-0.03923209770824982,-0.02121439972548568,0.28407945333462,-0.005314403586076682,-0.0037958594009264972,0.05831227347728777,-0.0343969784400819,0.025884109372121503,-0.041016161686388365,-0.0493404902379727,0.065868839187423,-0.042141677003818975,0.022296331782046108,0.01437684374396629,0.07017330554089074,0.05045045679445765
VIM,-0.02291738103961554,0.022913768738290693,-0.015621390087859096,-0.08562694109859709,0.08648319646489973,0.012961732666382564,0.33961594134597184,0.03836231060448394,-0.08428817587791977,-0.06777644430677451,-0.10651074493726267,0.13411814943336384,-0.0037012113981705016,0.07982378983572772,-0.07545201749934977,0.18143980163523038,0.07944992379619403,0.14641772629951183,0.09391177790255986,-0.015823774384439198
PLAU,0.01952825775837794,0.08676726409515595,0.04482545190553606,0.039204380034602165,-0.0017038964837772486,-0.019340116042821407,0.297368382564806,0.01679498487184311,0.012562842679224681,0.11013323361273643,-0.06420532073688934,0.1427509732541683,0.05176430556173128,0.15138968114725124,0.007540931803280323,0.08171452993674196,0.06282229577571194,0.12977724047501066,0.18401712903742937,-0.04503852197209447
TGFB3,0.035549963619174126,0.032899448359678035,0.0013789128997452077,0.00766297244809796,0.025527784284042294,-0.028974995745521002,0.2013923354864806,0.028213862255408693,-0.04214575323793722,0.11142524525157121,-0.05770466900289425,0.06721390930807711,0.0355840421100354,0.1265150824987771,0.09451902963157532,0.0730292981846292,0.004122838599674535,-0.07277469541937756,0.05179388822592618,0.009355188453150217
APLN,-0.07295646582949263,0.03978943602640702,0.06015816146727363,-0.06524162883797767,0.021248893099457537,-0.03781263648889856,0.3275638247423633,0.027012882390657366,0.017594936561018498,0.008529014387453753,-0.08100147377888342,-0.02218170553110072,0.0003949382985864502,0.04735017712378515,-0.007866718595813732,0.012061717134699484,-0.0051187532767117214,-0.07946807762074361,-0.023106443883065264,-0.018382631963880514
SHANK2,0.04527383160393111,0.02384999910291737,-0.004817801004409389,-0.02153377396536464,-0.01049455333727263,-0.035484079132817384,-0.15834203290182675,0.05524345044144107,-0.012928578864644524,,0.10164731052973813,,-0.03573850516095304,-0.024592240487003186,0.1133095435681456,-0.04022926835783479,0.037550661899083244,0.026734951709484426,-0.02299398465679569,0.20623756821916675
LTF,0.05326119761441552,0.050091856052584656,,0.06396113919113991,-0.04469617412851688,0.029216007037808304,0.2750342975187032,-0.012987810117098006,-0.033059879971212985,,-0.04172070544255566,-0.04518357683699472,0.12624576439657406,0.03561370376028856,0.018588833539194487,0.06128299876851781,-0.0014125044158352935,0.008527792232253719,0.045506639699727944,-0.08423214236870284
PYY,,,,,,,,-0.013320888461519069,,-0.017396088016440246,-0.012043793436037007,,,-0.009230294251896257,-0.009250905970106745,,,0.06988412012136143,0.011651013802403905,
PENK,-0.023205138003274655,0.02977328963424939,0.05306240666656434,,-0.039842502111929926,0.03235479521568394,-0.18801721188052245,0.008495406542232879,0.012737826107686845,,0.04265325789979517,0.00020077569469380247,,,,-0.03540117125735883,0.013143215559438315,-0.01697521155739202,0.004359054876040339,0.13271808979351754
CTF1,0.046994983058903365,-0.0760368772889448,0.014978101819435515,0.06915665987259995,0.007332539738868209,0.013301122867591006,0.08473722866680504,-0.013623797550179293,0.028837813339949017,0.05043431156303322,0.010124417320615956,0.049972134211135284,0.10891604023395803,0.15197667203197793,0.10378856797178844,-0.024016438495164726,0.01963030692780447,0.1503825493781466,-0.002920121551973585,0.03027430741458236
COL3A1,0.02399899847480508,0.03625471922542013,-0.025727504377838713,0.07574139092758049,-0.04023811462454174,0.013543163832736568,0.33267173576242803,0.04435461510290324,0.008314853293005558,-0.0895409787742511,-0.019178676342776074,0.03044140405170923,0.019642382201399314,0.174526910248363,0.05129509694946542,0.10940431661066548,0.013548595365914495,-0.16483341884917413,0.07887910950646596,0.024797943174954415
S100A10,-0.031486538522678985,0.01892903648162412,-0.0002961936305258001,-0.06361540882359835,-0.0005410496306740116,0.026637141835731116,0.33076455497328583,0.04057141612912035,-0.08398017204553249,-0.08426096218612655,-0.0866458691521653,-0.05402525960587839,-0.020383780262695363,0.02893028855264083,-0.022484880205435813,-0.028222680308929063,0.06461032103836878,0.09039344322951814,0.10787526959067495,0.01620081249968727
FGF13,0.031325261708410594,0.008861952617057375,0.009297251374669798,0.022314403745250233,-0.03658132831443995,0.05659725346034126,-0.19985987045382378,0.019711002930559635,-0.0111626026456067,0.04720756576942022,0.09490666816634753,0.008917810335975631,,0.06609244968162155,0.0271073658323445,0.03320092897344252,0.06624909522509725,0.04775027927678525,-0.06026182021099786,0.2574222249432627
SEMA4A,0.08820348260035948,0.01189537450577579,0.0015239497213938673,0.08825641565478934,0.03766953864259748,-0.03551466073938413,-0.11641419978155924,0.02366088863668352,0.05532179284868743,0.030187845448870043,0.10835481763753413,-0.010754162230622566,-0.032761978215525775,0.007262479735560858,0.10768058424822499,0.03339572168840443,0.03440997236150953,0.04884649445062567,-0.05648665902636435,0.10558620703419976
EFNA4,0.06623773790012227,-0.0005340736139117808,0.027129435389937173,-0.0021783549355411497,0.0706956539054687,-0.003828596591624706,0.11690218463632385,-0.014981136557837609,-0.011653571830952583,0.0971224519720738,-0.027387375090328295,0.01749836483409202,0.036408078727291134,-0.011840953627261435,0.030504067881169588,-0.0013202881183338355,0.05921064877249456,0.11191316362874595,0.05788648295981398,0.16174804219916122
HSPA8,0.04857127419126322,0.020303840982042833,0.052048090816714694,-0.009952790995030844,-0.001484306671859779,0.04331077776778522,-0.035944469786744426,-0.0860495748829461,0.06011348366271241,0.11513451659197488,0.08525757682297341,0.10942731277453933,0.046121681458779255,0.012564012507797503,0.05871673708981375,-0.04675672246152034,-0.04453895437905351,0.08009924850055516,-0.12203278984044508,0.11415042902002076
NPB,0.06322382920180208,0.04103666906350781,-0.02195091388659121,0.06558126528796933,0.03310080286253473,-0.012471336327469535,,0.06284692168592293,0.01901797943900459,,0.010624041372190618,0.017128469955581465,0.06620503113678482,-0.012048962324631644,0.04150629924101879,0.05917040823949044,0.020820812147222756,0.135613047782253,0.016982568505023683,-0.08227621970073994
ULBP1,-0.039608641247956385,-0.002127700914151149,0.006405274087246594,,0.017034881505248744,-0.03098215581651419,0.005694415403479327,-0.015016054909702552,,-0.030517858279242187,-0.013442175401884185,,0.09950757910311481,-0.0325826853014043,0.07655826361067779,,-5.450580772630975e-05,-0.0007401471980562891,0.08952676479393272,
SEMA3E,0.14898630781530683,0.04069006644512618,-0.021006616809176287,0.002683984345554489,0.010676330073811134,-0.05383597608661564,0.08111061164049058,-0.0037436008625841774,-0.0741202536177646,0.06298352958246739,0.07812140557861566,0.16783737203723345,0.08675848428363891,0.017874912511535567,0.09136347234130024,0.10052555752487467,0.04006803680812591,0.1459128154051051,0.12123070488451114,-0.026413005296100526
FGF3,,,,,,,,,,,,,,0.06301608149157499,0.151928994650205,,0.039781628407895744,,,
ADAM9,0.06582331168684288,0.052352653144115115,0.05877118391442976,0.000566795231949992,-0.004568497948470648,-0.05373536146503162,0.27205867177412396,0.06306023246528542,-0.009965763858107815,-0.004495538740366576,-0.05969423186118233,0.21560120105126043,-0.033784564014502645,0.07639145933741177,0.015524568758717197,0.09668397927543458,0.06274361240655954,0.11259672075236195,0.13748967815918844,-0.042805657924814854
ASIP,0.09156370565627099,,,-0.005080781447257206,-0.009809453521797603,,,-0.02466065834081791,0.10363003740010966,0.10990280758522165,-0.01725739269584682,0.19673569849687203,-0.04615579452349096,0.0998401038907553,0.06897834115090767,0.018317845690574444,0.025040728829525637,0.07186488335726449,0.09239997531020383,
IBSP,-0.015911736191120015,0.03545991780023492,,0.08978922756997454,-0.03326317646459903,-0.026496806447757624,0.04565659620276659,,,0.08128126909946126,-0.0304010831601361,0.07939779703646703,0.047690498559872084,0.10728540320809392,0.009521847769500193,0.028199865685981606,0.05985843954385945,-0.08158373918765689,0.022195311010494684,
MMP12,,-0.04022883012001788,,,,,,,,0.05715894498420887,,,,,,,-0.023429072038099047,,,
FAT4,-0.017106343658767776,0.017243572815031007,-0.026452864209761923,-0.03892179036853772,0.017625435512866806,0.007590038739171948,0.11143613079378752,-0.020143914627794548,-0.00683910968167209,-0.013329423404826648,0.04275700620506382,0.02462724215718042,-0.11241966912467614,0.025085529110024075,-0.00981687719132426,-0.024767509670910463,0.004111671930349446,0.08160817939024588,0.08481357803112304,-0.03954195263023423
MDK,0.07509771878820595,0.04197194728010346,0.06139535146876138,0.017683627994664674,0.0010450989922158704,-0.04676530693718124,0.36159243370497596,-0.015994946542424317,0.00845245145014496,0.04792867598107127,-0.04834428055085789,0.06579278858200556,0.034580648717752065,0.11264482357184145,0.11674413632705882,0.1550499586966067,0.046248686164445316,-0.06421206416192159,0.11681879005028799,0.14955633255140827
BMP5,,,,,0.007943855399442623,,,,,,,-0.009558625307527477,,0.07119455968807811,0.1046372026638301,,0.13668088328421146,-0.0317468328208152,0.06774608911548194,
CAMP,,,-0.01863166572143768,,0.04578357210497186,,,,,,,,,-0.01580596074196033,-0.0054518708405266675,,0.055042841478951866,-0.02079956621891288,0.034822555837146135,
HSPA1A,-0.09638390240706451,-0.010041333240196466,0.016209541794864273,-0.027940316101290667,-0.04672806778019072,0.07629864490972994,0.1765182003279231,-0.06172560054750208,-0.02386111926349211,-0.15131801308172885,0.08014362229170928,0.109385967397848,0.01714163217593666,0.014138680658050438,-0.05328535035227291,-0.026446605161998225,0.05588703767276726,0.1021843307889105,0.010473513076352917,0.08468076494426048
SOST,-0.03702113710731193,0.021993500980477882,,,,,,,,,-0.01658729041585513,,,,,,,,,
SEMA3F,-0.005811789910910125,0.050919382813186365,-0.028020934220917844,-0.030890180308167526,0.022604716728104313,-0.038306965099059405,0.13502981736614628,0.008184923723836997,-0.02542808065719374,0.08488417532448189,0.0003327220315333431,0.03190988540707543,0.013314406599967013,0.12013374536321184,0.12727442595220884,0.08960727105823459,0.06320494957456527,0.03745407778859259,-0.003466189632382219,
ARF6,0.005659051806780353,0.013936303475870616,-0.04612829887440483,-0.0016004813383768397,0.008066219264010304,-0.015713559953168303,0.10140705758197827,0.032060965047825,-0.0494917239335912,0.03884556828404686,-0.00717438050931576,0.12681029684349138,-0.1263543142976129,0.03596023756159545,-0.045620622422949474,0.06193654455006162,0.028051786766050305,0.035857608765623654,0.0543728552778629,0.01804872574710929
IL6,0.034931192925650556,0.024815336244086144,0.05482640632558596,0.013168208994177371,0.027598211670518354,-0.03294108128909541,0.0992176797373091,-0.008143863203032687,,0.05677619497192406,0.002926304825345436,0.06502581206790643,0.015939509541110466,0.10295719255790628,0.04624432614068084,,-0.022901175779303402,0.18146523888778687,0.14742070886037426,
CALM1,0.0366977989157601,0.03272530067589685,0.062072469024351866,0.02734399488585738,-0.07058570307356979,-0.029349432715505185,-0.3254958865516357,0.00229288748089334,0.01708389153141987,0.06719989156489742,0.0954804299034044,0.006826805435576154,-0.004635707625257817,-0.034149618974766795,-0.016851999114188644,-0.03338558259053265,-0.049500667539037604,0.13925550547883606,-0.16144354731778227,0.18248843672629497
VIP,-0.01594827132176793,0.12008167396132097,-0.042439688092875336,,-0.012530204443750383,0.05313512292670341,-0.09126661107961863,0.07827677699136489,-0.01114813070713315,,0.07124859910279879,-0.04215205024096825,,,,,,0.07811473678363433,0.02737899002886291,0.17466162063912083
NMB,0.06123163606332192,-0.01482028484834986,0.055965329571520374,0.08019427381715105,0.0218158082428544,-0.0642555328824305,0.3579876779225685,-0.021759672423542386,-0.014892661251530616,-0.06414349898652531,-0.0880905561677026,0.10108032738511005,0.10734519122425759,-0.051133852190892996,0.0814697956456123,-0.022117166582566006,-0.026805759518029035,0.2092924958663883,0.09671994005769152,0.021359801215735934
CCL26,-0.04536825066009617,0.054514810388269226,0.2110560580566386,0.031555471818372524,0.05625364084662949,0.043044677098024293,0.07800981902914392,0.07100599378766236,,-0.054134491969605805,-0.0012102032028019096,0.08881148314803455,0.015448141831361397,0.008837968099011623,0.10997454283327746,-0.022323209727945274,0.07143646321234763,-0.008601446948975048,0.060454910012577974,
FBLN1,0.03503521588707654,0.06644292135621392,0.00805122402569628,0.02473712708582064,-0.010752107083421912,0.022560754244701452,0.11916165412114209,-0.015722042027418948,0.07282880403613526,0.044363088153037085,0.06438385961862236,0.021936660964234064,-0.023828074820367383,0.11341909653122469,0.11721844503827898,0.01940145613578091,0.010626873890157937,-0.03133644121899871,-0.017047145860596708,0.04476896445992979
SAA1,-0.02559342019925358,-0.014746972984814545,,-0.020057695885833643,-0.043888361765187525,,0.1565179263583556,0.024646749256053212,-0.01944882172088273,-0.034177943319746364,,0.05827169451056703,0.006282228928578201,0.11281325290203792,0.004829401965500947,0.03336609158561941,0.010794394585565645,0.005055235181718745,0.021178730744853155,
MICB,0.00017913599390947225,0.034304697610678725,0.05132735907762868,0.11863254922252561,0.01922606619425177,-0.026515655017169796,0.1625889537379391,0.008469048993859682,0.02601447719934248,0.059324983983401004,0.017334161551436068,0.06357797512724175,-0.0388299535956733,0.09461634401403929,0.03239617270500025,0.03874097221017487,0.0367004287157977,0.0602162642304125,0.12973708608601095,-0.03702250972315436
MMP13,,0.024632763935645778,,,,-0.02097724250538462,,,,0.09065234957617781,-0.011477642114963407,-0.026293855541360937,,,,,,0.0686050342584658,,
F13A1,-0.032146412137223836,0.04311931164277607,-0.02727644059849294,0.09763307197103248,-0.023210163130337955,-0.016501244882904106,0.08268901308274901,-0.02834602580451294,0.04212279872962603,0.08101517386316327,-0.02458154086823651,0.11657033487472115,-0.009134679096801466,0.09609062658389077,0.01633655457248862,-0.0013910517921514212,0.02181911091227266,-0.11488856442267979,0.06618281762476708,0.15769501895314353
CXCL11,0.08849959270802568,-0.030607647681831857,0.032753241151963396,,0.003060191342674286,-0.020638492839133857,0.16875863513582753,-0.04143065268137083,0.02017752061990037,,-0.014091903811666166,,-0.013543128631329587,,,,,0.010615074407707646,0.07177988724562759,
COL5A2,0.11126800185048258,0.032723134215954824,0.042694555770541896,0.026553097799069565,-0.0220478268122026,0.006654153485663341,0.3196802607547295,0.0855159502113838,0.04991215927739752,-0.07856287553800242,-0.06310284590712936,0.028853358424686316,0.043477969424054005,0.1666016739753465,0.03432976129070347,0.07617660658810409,0.08299205593081908,-0.1190163744215174,0.097678524865233,0.13289220901254614
EFNA5,0.09651554761537492,-0.04227082602118347,-0.01846315055199073,-0.042497811122666554,0.01563290727415063,-0.0029398910611171877,-0.15240416557604292,0.0010889954052405184,-0.0011026127427181136,0.004736793574605152,0.005436171151316531,0.09729395798006878,-0.017152210187374572,0.02523693866051435,-0.07700771995851494,0.0048327296284829705,-0.0036859407973090143,0.12353163758642621,-0.027891093726543425,0.18299930081627677
AREG,0.07105793722084291,0.023251608061520147,-0.020383102429843404,-0.08880178675970676,-0.07540384107117974,,-0.021575682107076766,-0.026297180046191988,,0.043483069695524214,,,,0.029576586513578272,0.17069674331652201,-0.019455965687816188,-0.01804372120871757,-0.04805489027379789,0.06377210545158114,
EDIL3,0.005848597848761583,0.005613122568982306,-0.02857009020319344,0.06695024040775802,0.034330702777694726,0.041695310699644134,-0.3087514578121114,-0.017278733752036132,-0.004447886015529033,-0.05274267016035388,0.027592502140917997,-0.08630173260464065,0.08221655775345063,0.010603976104267441,0.0384443911678791,-0.1491673835242254,-0.07872466479604215,-0.11350510140544254,-0.06039085153736586,-0.1975475735214118
CD86,-0.047728427325774224,0.045163503976786465,-0.027081018447410198,0.03796625183567392,0.03252288330239745,0.05884791849347763,0.16928832000368071,-0.03799177437281671,-0.04629066877729191,0.0649133024321308,-0.04135307034463894,0.10651833712773993,-0.046100334131568485,-0.02407308924745018,0.05467530880128022,-0.03957598907974162,0.01910711487204017,0.035009020947049344,0.04819893073574114,0.042338453159749524
AHSG,,,,,,,,,,,,0.008656450797604699,-0.03206922024466067,,0.11652665938994851,,,,,
WNT9B,-0.00934522131173963,,,,-0.01670553131093611,,,-0.0029715631287926276,-0.025130442930990083,,,,,,,,,,,
HRAS,-0.06429509196950954,0.025024983646705263,0.005531820443938365,-0.028771547133201826,0.015602056607661414,-0.05555610335898375,-0.06842827454624083,0.01150622428841602,-0.016994765746404062,0.020334346989286736,0.06462465752450529,0.023839554548458708,-0.04435679532595927,-0.02905798074662109,-0.09163238217051604,0.01777994924496145,-0.04504101685877226,0.1546864237522755,0.055230679230918414,0.07398418389822746
C1QTNF5,,,,,,,,,,,,,0.037724816379533434,-0.025246363002882757,0.07804644744198112,0.08793568853908199,0.05459976447763826,0.04415296073037354,0.10412101197644595,
RLN1,,0.1136959287842034,,,,,0.08262592662437543,,-0.027291171285266477,,,,0.003083371880514358,-0.00032137134588562573,-0.006216689587523072,0.027272446684636412,,0.03380762727985081,,
COL4A1,0.07625872204150261,0.04760891772994297,-0.010507755442297059,0.03129802312647218,-0.03399213223299625,-0.03553694067399475,0.3574434009360248,0.07192362987694165,-0.026036567947738228,0.15515579070331495,-0.05437565175289912,-0.0020221809586751394,0.05265156214148663,0.13010951411021413,0.12652439446437994,0.10273421084137946,0.04076437329185108,-0.154152725662931,0.00654860930199092,0.06764897852849602
CCL3,0.06304718950093684,0.051981635358281646,0.034414430420697244,-0.011727638657935779,0.0015256371172916207,0.07904802424579742,0.12048925995486097,-0.07862066587719148,-0.02822348501751669,0.05830672322751436,-0.06766592977701873,0.09987260180888324,0.030326774788322474,0.037670528242584135,0.110801070947561,-0.07716977429410202,0.006533973971279502,0.12280717599819115,-0.04767785042218741,0.09692916548559255
BGN,-0.013096225311672349,0.04597163301766162,-0.03371810679503269,0.047962269755641294,-0.046563424112252734,-0.019181547481471505,0.16705598976798436,0.06095331632675029,-0.00036702805747875053,-0.008467080659365606,-0.027358690808124055,-0.007144120973032814,0.044047647497339304,0.07559429734220104,0.06169098196890146,0.10227874738426673,0.07318395608998512,-0.12378289558178418,0.004553233986464361,0.02184394979952872
RETN,,0.020373456116333438,0.053767086646239665,0.009866852986049163,0.019216842898614826,,,,-0.00755395444330117,-0.01713515081868761,,0.10273583644165818,0.0032302080487750327,0.09083843519034156,0.0652376476755693,,0.04554425364437703,0.0012501918522257358,0.09356130292919915,
S100A9,-0.008440779244741773,0.010602970843569719,-0.04659579857111067,0.07977229603644677,0.040786347572798025,0.04491319416444839,0.32361375940993187,0.002370256518802123,-0.013157461441063549,0.0500464523277383,-0.023089965749839188,0.1906909635339619,-0.0937384792404683,0.05405066886410654,0.008894784117380341,0.03233323974787441,0.031221893742704596,-0.007792985822498217,0.09676828926104084,-0.06086937988382687
HCRT,-0.028610899835889395,,0.010172576586206905,-0.011411491682767647,-0.01292289826490522,-0.007304467847023064,0.04068939696762484,0.017547792576765597,0.007373217138185431,,0.024986496604913706,0.11122183635948064,0.07922159625525195,0.029671435878294676,0.039025162406483155,-0.004165339440529859,0.03293086819445532,0.08308059585916593,0.02823215922425045,-0.04746320652451143
FADD,0.013116119728166589,0.027701931673976946,-0.01737358373126358,0.009441250760712026,0.015253694582776724,0.016410748995772603,0.21442263204515316,0.028715532292674446,-0.025372681135420433,0.0925431637458024,-0.004102731198642365,0.05124646382919748,0.03955502629854804,0.042596473039522395,0.09464649051168865,0.05788692897033342,0.014425304996598883,0.13515119881520615,0.05954256603650911,0.04828229745202645
ACTR2,-0.019948859588848938,0.031514520936850594,0.010628079063630934,0.04497837133367999,-0.03239913314900796,-0.01001921002447216,0.07373625236749312,-0.04357908159774567,-0.03368948553793488,0.04812236153749706,0.08280074331157691,0.025438977140530995,-0.11768353055820904,0.01267082332856112,-0.07454371322883556,-0.025860695437900233,0.05075652873960901,-0.16529550508245724,-0.08121508754800368,0.012518627301762803
BMP2,-0.02996349213642365,-0.054711155339082426,-0.02823000123728604,-0.053892372029016984,0.07550887563653386,-0.012180988218112853,0.12744551694246126,-0.03221562601018983,-0.03298099242009574,0.035411967205453275,0.008334853373042834,0.11649425621490428,0.016127000976775947,0.057313366899224436,0.06537513116237717,0.024184096487483816,-0.0028386256817061434,0.023754169723071077,0.08278461052520575,0.004717461520096907
PDYN,0.030352256168382257,0.03829358461754714,0.008730626448291711,0.005385465626379243,-0.002037147026159178,-0.06399171260050396,-0.23596974744191837,0.04605873235180308,-0.04356503160325578,,0.028770567621601895,,,0.04791159253349697,0.0054469196445429535,,-0.010250314117474351,,0.002426922569002824,0.2068412728850887
CD55,0.023574093451690346,0.016048666749959528,-0.0021117999699270433,-0.023354127880658708,-0.028992804526310728,-0.015419301519397686,0.029764034325609916,0.011015765163453744,-0.03492120631662881,0.0032693242888775366,0.048343382715938216,0.04861849249298607,0.047564181617995596,0.053384904309908,0.0815029367105308,0.03423619189318274,-0.023986700417545997,0.0093682156192288,-0.06635858901081264,0.005371179877019711
OSTN,,,,0.00014883183313268416,-0.017493287039182553,,-0.0680125826921626,-0.023488566180357547,-0.008023872179563492,,,,,,,-0.03744334057326382,,,0.003473796191140649,
PDX1,,,,,,-0.006689697180623491,,0.03439242137935123,,,,,,0.007600954603465732,0.07485267896028472,,0.05689024661623053,,,
CD6,,-0.016297039297344662,0.00468155112092824,,-0.046816576638502576,-0.024549393329330815,0.02597797028784311,-0.009812658916502293,-0.023749286432656183,-0.002057974078911779,0.07571500408885791,-0.029602361942778637,0.005265448540994132,-0.0015083027920309601,,0.015771825961404005,-0.02113102263896714,0.003384896298234647,-0.03689579795293724,
IL16,0.11315251662792146,-0.001462653034274465,0.0022787725784095096,-0.04558065072469905,0.04846040666120548,0.03773284618802951,0.19244895464970324,0.006370324352243918,-0.021896036102064507,0.05705248894958216,-0.01305091159307847,0.08834414161394408,0.12443239084652641,-0.024823129755140342,0.031699346507007856,0.06437229297278918,0.006906199653552727,0.032784241643163306,-0.01944693334419946,0.02075233236016636
LAMA5,0.03278517935204143,0.010678503613935577,0.08274410663878422,-0.05286388243471887,0.02504910428340024,-0.05965557158623649,0.19154286888105487,0.017679142148940775,-0.04379768844166314,0.01212560933991854,-0.10717118071521281,0.0485489620516321,0.10168098630983356,0.05181188969488433,-0.015721142734239264,0.09338377864169532,0.020075846396938032,0.04703071380801877,0.0945596206574146,0.0802161074786767
RGMB,0.06655235963984048,0.05669173409192974,0.07112655651882716,0.08076619071263276,0.011285235488084076,0.03392011995055184,0.1009156591539906,-0.021614582626909528,0.03397914407907026,0.05551770650718439,0.010158241508736352,0.10832403755167137,-0.035994026482662006,-0.008043989998239834,-0.03707079353756354,0.09536232178762051,0.0020329266997189993,0.0875716265567832,0.08582354864558109,0.16692298438994427
INSL5,,,,,0.011758095548962401,,0.03431265612408817,-0.05090822843613419,-0.010480706803608061,,,0.017878576372147945,,,,,,0.016045382631977096,,
IL12A,0.2623165328674938,-0.01803430620856902,0.025003179966975105,,0.02352497916719821,0.04329287619630925,0.16896217483510523,0.03408032147470378,0.004538105880642374,,-0.02064470589259245,0.04323916495694917,-0.0990864326918037,0.006070648629660083,0.021371088473234743,0.02125901192073573,-0.026913266107644666,0.07511321443491127,0.059817238218850884,-0.03196265313331965
S100A8,-0.029232695600542227,0.026523572466684214,0.020346973196094513,0.09184060648684188,0.03010602841824683,0.02789465145915307,0.32600682684364923,-0.009930197856731235,-0.029955059636506173,0.023382120162790076,-0.028586888035002235,0.1869315529664697,-0.046051889952578626,0.07842043519581632,0.04214941470977186,0.026251303568241607,0.014548312532830964,0.1394770870476541,0.14438347253979686,-0.057367618688262755
TAC3,-0.03753945219994211,0.0508103066407768,0.025627450225612816,0.016160701396152288,0.08074526754088054,0.014674291166498864,-0.14653600494555705,0.030458179001922218,0.009410342242626012,,0.0516344993342588,,,0.043281368349196,0.06501542015647578,,0.008597614915395556,0.026724368720836184,-0.011151731168588494,0.058788010065164945
TAC4,,0.012218869245762558,,-0.056458930193516284,-0.04638458021349867,-0.026936410334537614,0.10855759548272546,,,,,,,,,,,,,
MFAP5,,-0.008622504521491726,-0.020482550566578033,,,,,,-0.018690645986587418,0.03493363967800065,,-0.0033110925946410403,,-0.02228599640893584,0.07781747525919062,0.07216818307732041,0.040161717014797226,0.08727431197077992,0.05498706114555515,
CXCL16,0.012306542669320152,0.006843694543362298,0.02888912114722603,0.00485530107432599,0.008170008213662167,0.010083813800959567,0.21262895497826664,-0.0027321388621831164,0.011411664213207495,0.03867766410398798,-0.010147278993475442,0.052869818496737546,0.032770550080989926,-0.006297779800665582,-0.006965294330749932,0.015422662751017726,-0.04625012578118732,-0.018604716771347476,0.07624797842122026,0.0167445698373682
AGRN,0.0270606026065202,0.03378450507705778,-0.035571408553318654,0.08344845898467497,-0.06289627643714071,-0.06696450379582038,0.32309816471605113,0.030619817204286828,0.00807745560204665,0.018944307298585553,-0.02610013417375721,-0.00779262881358444,0.08356950234494655,0.09720983151006866,0.08842180130957232,0.09986139494552679,0.05233849814827233,-0.022871098447681433,0.08648263615460419,0.03160127609016183
COL4A6,0.014161553250759181,0.08090262401298864,-0.006653665026788151,0.04050671874460666,-0.04607287755860367,,0.17915040677553792,-0.0036863658960438754,0.011428503271048614,,-0.012407468518069429,0.04794810659347603,-0.009895335969354237,-0.014673659542952334,0.09328051347502603,0.08779605075696346,0.0025956884526947416,0.1403799379164088,0.14077712203612475,
FST,0.2164096538254504,0.012740698998170527,-0.001935347155176312,0.015319404751319364,-0.007723808867270544,0.05056321400133705,0.0877114673492689,0.07535735689765889,0.01910563237113729,-0.03292347177420995,,0.22712880823413,0.049232801101800075,-0.039398081905321916,0.050857856895000615,0.046790046108265364,0.06952404125515277,0.11938411107288661,0.08084104771487395,
MEGF10,0.022624744276868176,-0.0022975610149048678,-0.011782272050899564,0.048328871578115676,0.031143359733396044,-0.01910239096236209,-0.015392738476057027,-0.015126906421547391,0.0027088187081225307,-0.0133574236956002,0.008195731494453974,-0.07732776872574719,0.07039919254440334,0.02986661357258358,0.043336081905120914,0.022188340317453373,-0.016510852904598864,0.17395152310656892,-0.08065198160658095,-0.06387260294748102
