,UKF266,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916bulk
ANGPTL1,0.0453606870177059,-0.02516273371707274,0.09425772387276095,0.11915640474090851,0.011337355246656496
LTBP1,0.0317533530015195,0.04506225375412231,0.026668053246749063,0.06679971734049017,-0.027863607186817508
NTN4,0.03246155951431109,0.07735111699718374,0.04954013494535254,-0.08584161005276471,-0.021433585629020965
APP,-0.01837080230998099,0.006391845727366541,0.013877791608100735,0.014757119188604737,-0.03615010976582872
RIMS2,-0.011228422316831188,0.06799050098546225,0.02005974594672475,0.008074287013791743,0.07287213040697907
WNT7A,0.03316603073478074,0.006669192850133757,0.08962587686581724,-0.013437885399640607,-0.011609143374365152
GAST,,,0.004946037556077979,,0.01612260945773154
GPI,-0.042822138871559265,-0.06546495064498799,0.06310617008220094,-0.08808279154004484,-0.02446147149742477
IL1B,0.056367376408734855,0.03585506378112631,0.10297062691314936,-0.021759833883830907,-0.0025391231160335117
SFTPA2,,0.014266270687986454,,0.04965094717344735,-0.02317736779980635
HAS2,0.04489749217225518,-0.017713689309877784,0.052009512948922365,-0.1904541208910851,-0.11316561110360336
IL11,0.07989364685054674,-0.021715292109130008,-0.037985228827872995,-0.05773777577867079,-0.05787319877825879
SEMA4B,0.04380376409655515,-0.00021104240470914618,0.07436391025150792,-0.11344411706906317,-0.10619545266347966
FGF12,-0.06890300511242209,0.06863849875418249,0.11129102021037894,0.002941257454827207,0.09695229541514917
CP,-0.0024687662202209112,-0.0046750800411316,-0.06981220331666108,0.0784483522206102,-0.10071964478011393
NLGN3,-0.023466707542323738,0.046757984174959744,-0.048927546754073924,-0.03580900741185969,0.07817953296387885
GZMB,-0.01574067498062796,-0.021598636982674096,,-0.044482087445129326,-0.06449613598845659
PROC,-0.014683377612144359,0.057878880895469845,-0.011139873924320427,0.11351960451075856,0.02303392853735164
TNFSF11,,-0.014243133755511143,,,-0.02416797350676078
AGT,0.004936452560044594,-0.08479904139702933,0.022228001728518597,0.046999590622178074,0.12981317305597098
PTHLH,0.0336196757442579,0.03402677352343178,0.07466231884093863,-0.07086727038224404,-0.034460355157118316
COL1A1,0.03187025018900759,-0.039248562358403884,0.14523502066913,-0.20736834466216508,-0.12608250471035087
LAMB2,0.04460082835700779,-0.06492553911056785,0.08061623905615499,0.07393744687343642,-0.11765870379866664
DSC2,-0.026253800247077217,-0.05194600034025293,0.07750233863686903,-0.059557485361775665,-0.05523669095751727
WNT5B,-0.026932446378641173,-0.0193535141291228,0.04396738594468748,-0.011924711116197622,0.011650984120733218
LEFTY1,0.06172730273490842,-0.003120908515119563,-0.019425503089679556,0.007824233611823167,0.034923240760307686
FGL1,0.04744268332146576,-0.00042849033171953163,0.07244123411999838,-0.016972767527620242,0.08908985584490109
CXCL5,-0.012103849650510394,-0.020995802009720094,0.13485001891962492,-0.04021277106523225,-0.04857619912974992
S100A1,-0.04156066007960456,0.08466880502239375,-0.13204755235881255,0.09766357023560515,0.16096961831654608
NPTX1,-0.020260726802026056,-0.04263501956397435,-0.051070515873707714,-0.035824235246183125,0.08868860940291366
TGS1,0.011047035399215525,0.005819083672351032,0.009371768245017618,-0.0018908278748489458,-0.09340421386120298
SST,0.015556644551977892,-0.016363287619587306,0.07569744757707433,-0.04212539192640269,0.055425307976700006
IL34,-0.0003452596696666154,0.0014898522008294085,-0.0009483104870848183,-0.09446041273526758,-0.0022579326093910097
DHH,,0.06166980253209133,0.05031059089596453,-0.10616213574048476,
XCL2,,,,,-0.02751788786211217
TF,-0.009591939346781837,0.06736348018358922,-0.13766346614170746,0.21432767152808738,0.07193319927616326
IL33,0.06322902152842885,-0.01220685031278199,-0.04493881595649476,0.01365134546303002,-0.13265830369631246
RBP4,-0.0007345297178730283,0.09354490227690786,0.0247804154791679,-0.1400154380313161,0.06735435260674597
CCL19,-0.01545923352147758,,,,0.14240689601105977
CCL20,,-0.03198846908558919,-0.05371425850373847,-0.0375533056211629,-0.0852522221691549
NAMPT,-0.03271435961639523,-0.04117922732432073,0.10240100878970712,-0.20105309964879084,-0.23143304383494254
