,MGH258,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1007nec,ZH8811Bbulk
SLPI,0.09369297935817425,-0.02406527085472743,0.057539647844137475,0.14735120961621012,-0.00999331399132774,-0.023082801941784133,0.0031072642972323396,-0.051337974685456395
AFDN,0.007960978945080847,0.04161008804049042,-0.03851952764460983,0.06835099356485104,0.04353565551184442,-0.054402844723538575,0.04089440398794453,-0.03574986366462301
KISS1,,,0.03291977351589331,,,,-0.002466931380634022,0.005096793715987159
ULBP2,0.00944832939021259,0.005579585964166859,-0.003247639687804669,0.050452218163259205,-0.03354224299572363,0.08160605722824518,-0.03223362034587902,0.06640923159700848
ICAM4,,-0.011554147053379203,-0.013520160382995122,,-0.021233266253742545,,,-0.01589396925823168
TDGF1,,,,,-0.0158189273351771,0.04349351686845046,,
ANGPTL1,0.07402740150047511,0.016517085675103984,0.019052311956370027,0.12676264901510925,-0.02286805973736835,-0.0342962298291613,,0.023335883795066178
LTBP1,-0.007131798486527429,0.019257610754038982,0.028538767306958743,0.023951025396657676,-0.029665361176668733,0.037684887659832,0.06384186269398372,0.02626752348117505
NTN4,0.04483838179258397,-0.0011135934641670216,-0.026652894693128232,-0.02548145462068844,0.008001463223988614,0.02058470329343497,0.008564778716181203,0.008210821319516805
APP,0.02740809458973292,-0.015253732827780947,-0.030688696340632343,-0.13552992284031945,-0.04582912749623202,-0.04005461923988415,-0.06320719653638422,-0.06410952486858072
RIMS2,-0.017638267096195658,-0.03809591904100313,0.0025769950225325,-0.09299288623491965,0.03130196582074003,0.023352134317818515,0.023580320406957237,0.03255824279471289
WNT7A,-0.018143451254590992,-0.03897987295665254,0.008863617022538685,0.04412170561908009,0.04871087939998583,0.037158190510884134,0.029587000720517384,0.06333383282581771
GAST,,,,,,,,-0.018116847452145562
GPI,0.08063140602546517,0.0020774109339942847,0.035682591402066074,-0.06482658511316797,-0.018474238196524214,0.024888469235606787,0.029740395620135664,-0.08588621225310256
IL1B,-0.022003735744300826,0.04318500142786105,-0.0787594752166775,0.09737825400938802,0.021026882518166222,-0.02892600010148128,-0.02267524868942226,-0.05528781860159724
SFTPA2,,,,,,,,0.08759913217864262
HAS2,0.01907171217144263,0.049872466304956786,0.01677364242871299,0.14757505262396506,0.030211082451926122,0.006507194981426448,0.03732894732893914,-0.0809366793064249
IL11,,-0.017512761214921412,-0.026101730924405903,0.005526457517363016,-0.003526375919462061,,0.15946831668832714,0.03453910372604804
SEMA4B,-0.023032428247537512,-0.07793304088581596,-0.019650062088741288,0.1618473838962057,-0.0030606352274796917,-0.011087628899010372,0.02192008615077146,0.030760160404832048
FGF12,0.05436328689274921,-0.014250183043908536,-0.008339273878983644,-0.10482441471363588,0.02553921471040338,0.03633285373949711,-0.044555226628516575,0.014406541334781574
CP,0.018595400626175682,0.04544799644084717,-0.014980378802695375,0.06377597788132607,0.020044887607851187,0.018704312023771687,-0.00838255912970478,-0.027850668362579926
NLGN3,0.06531180831833787,-0.027104376317877148,-0.04920289717347775,0.1213024058879292,0.053406712499485615,0.046548878189466424,0.1091634849707829,0.0560719267857833
GZMB,-0.021794078973395945,0.03699934978442931,0.13357619023327003,,-0.011136627009923942,0.002797370483476945,,-0.022458653122791272
PROC,-0.006357373489436867,0.0325984745725241,-0.022825291428269046,0.10659551732535702,0.007514987713003441,-0.012426560190441603,0.0669123379100041,0.04596406737692052
TNFSF11,,0.10318002480089894,,,,,,-0.019137551688337272
AGT,-0.045446520607501525,-0.04949158849563172,-0.025695743370722217,0.16427184510850343,-0.042202292189830924,-0.0034090115275299746,-0.06848430095053983,-0.03614518532464651
PTHLH,0.009964567994873302,-0.012935385092912439,-0.006592918158820594,-0.02472932102633245,-0.008709697128102507,-0.012197730858514472,5.5586048781462e-05,0.11059791423970283
COL1A1,0.013485537734516457,0.059240407336905596,0.022438386681633678,0.11591338380884887,0.06510325662951777,-0.004077097906342725,0.015521835638880252,-0.09972345536853593
LAMB2,-0.02954079008119805,0.05498773267450783,0.017585984529173704,0.13317386642153495,-0.01843479582802272,-0.056786484322457496,0.10393300050969055,0.01603070855036702
DSC2,-0.03668153470188893,0.05640480098386095,-0.01860806713776812,0.06202376890399532,-0.0017705941090558597,-0.004672123106634483,0.11251480798245882,0.03658873402507122
WNT5B,-0.003755414304738303,-0.02491677715839677,0.0701771785788011,0.027377006018847,0.0008475058400031989,0.015530621178790909,0.03480415351706004,0.011565584316387325
LEFTY1,0.029063131923980058,-0.003395818682885791,0.08648229648354097,0.04370461123809212,0.03598740487921988,0.030009821883134096,-0.03430082236822606,-0.035954554331294394
FGL1,,0.0073555488958504,0.025128588074222098,-0.01206785013625542,,,,0.005924593784546545
CXCL5,-0.012558229203893977,-0.01908296331051388,0.007371295820906093,0.01679243269045202,-0.01927167950390154,0.02061068067601131,0.008311932658826298,-0.046235084053871556
S100A1,-0.11508670502322675,-0.07190491676008087,-0.04505288553900963,-0.1322235523430927,-0.015965014773560736,0.02343802855413052,-0.0284617299198421,0.02855982549063013
C4BPA,,,0.0503810418692923,,0.012945574769631105,,,
NPTX1,0.06179043672179797,0.04571966074095793,0.08585031154115272,-0.10202061183315138,-0.01832574211552762,0.013581066311510622,0.051283905483067944,-0.007811391943836844
TGS1,-0.014190679493857177,-0.05003003309062237,0.06880074101417004,0.03748884053598089,0.024149667963630207,-0.06621998920552838,0.05773159434963623,0.024927798489929744
SST,0.020525525055632887,-0.0007355869659342757,0.0068883370503967836,-0.11711713101148531,-0.010602631184309565,-0.028232900011695716,,0.022269629564096245
IL34,-0.04393557339425594,0.020323496114828414,0.03711679332763122,-0.038767864561265034,0.009172497202664462,0.10160729814807065,-0.02438239096012622,0.061557633913030756
DHH,,,,,,,,0.10680920608784882
XCL2,-0.0331540858797341,-0.013316772111808307,,,-0.024601124289792334,,,
TF,-0.06283412746124516,-0.04904662607618309,0.023668266251475476,-0.11977170293297779,0.040616328532962154,0.0057755356604642935,0.010373906678028308,0.029773390584238453
IL33,-0.005203811990944589,-0.05101009015204612,-0.0033648110151695875,0.10452564381500087,0.008588709686588295,0.04405256666678227,-0.07872069694095152,0.10740181565729762
RBP4,,0.008062152887714284,-0.027530126015016036,-0.07592159465197165,-0.028659107770004355,0.007374238132290185,0.06746619385587688,0.038492498935281665
CCL19,,,,,-0.014633644756727383,-0.026860496509272302,,
CCL20,,0.09287025187719912,-0.03381320610649658,0.053094054533588286,0.01735973644627424,,0.002387292089513906,-0.0374669430169605
NAMPT,-0.07585819705958932,0.03999040155355272,0.09122259657167876,0.12748486027788558,0.010065369461205,-0.0053741370702975666,-0.024765388313882586,-0.08172601964531671
