,MGH258,UKF248,UKF259,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH916T1
RGMA,0.010851114004890632,0.026766181275425207,-0.05477238978349902,0.07515842867909422,0.019285633714594297,-0.03764769283833641,-0.07606743279473231,-0.11248678392007667,0.0026160470475890003,-0.029495867696755423
WNT16,0.09677099635223453,-0.016364801963824817,0.08092315990954342,0.06630692446308827,0.07727585850826602,,,,,-0.03377527704097046
CX3CL1,-0.06528023191509193,0.013155758948922668,-0.029369298891888076,-0.04626295970118936,0.007195497078715098,0.09738903108183679,0.05699281138401715,-0.025868046847593022,0.08965648983681514,0.12257280277869147
FGF1,0.004993576661846615,-0.006491975990509993,-0.008354424469303392,-0.05751530829552189,0.01843483037440626,-0.08099482806042331,-0.06671876536572381,0.06130778160556756,-0.003985766331403253,0.0053412986761055305
ALOX5AP,0.026619711403043703,0.004300726808553519,0.017452960973893962,0.06565395291390481,-0.034075941166524334,0.04311430167635526,0.06574429470063381,-0.032768584804057095,-0.010524578811580459,-0.06692480463350806
IL1RN,-0.014212751707908347,-0.009523414753981586,-0.01402953404663969,0.08561999019367598,0.046615385249093415,,0.053105282906026514,0.04512121185923836,-0.003067343568214955,-0.04121998756363677
PCSK9,,,,,0.042331851153979354,,,,-0.01748384723215217,
NPW,,,-0.01433763648329902,,0.00980877629432558,0.04386466811830311,0.038787350457028275,0.03855330851595095,0.027313153414958994,-0.04578050159653818
CXCL9,0.03686020359219823,0.011343745551858577,0.009101270954363609,-0.01804079753545271,0.051762051837789376,0.0490144108298688,,0.02658529795379361,,0.10249865598557696
ANGPTL4,0.042239561095551575,-0.0357017747885231,0.034128330579248925,0.04787665514790886,-0.047286454496037855,0.04775045983143493,0.02343619046639333,-0.03153666872217776,-0.018862572956279675,0.024441663657257823
CCL11,,,,,-0.017520343499952296,,,,,
UCN2,,,0.07659483892671934,0.03285783054930889,0.006592073481361629,,-0.05095086903027994,,-0.0302314295423649,
OBP2A,,,,,-0.019906361448307798,-0.014071656745856148,-0.0633076149437696,,,0.11468644961572175
COL4A3,,0.08086507299479136,0.059679232004473955,,,,,,,-0.02818676867321744
NRG3,0.04837070385163921,0.03937671669841543,-0.03573788076257639,-0.05421553010871922,,0.001511669578835851,,-0.03521585745430123,-0.03481075364215283,0.19446613357347434
IL23A,,0.09248836442472855,-0.015641111137692235,-0.019336915407736962,,-0.032649845508126676,-0.05533513750733662,0.011217963469853542,-0.017483841133053537,0.016148303603993146
COLQ,0.12171491705231478,0.001453371361444123,-0.028786986843595798,0.05364400877727381,0.008064722555107304,0.12626824635801134,0.005301836766981531,-0.015171304922862833,0.04953947575173962,0.05397232717016188
TNFSF12,0.008152099576318662,-0.051528336911448216,-0.01932757611178811,0.04182205575736443,-0.05647953597197691,0.028419266914390187,-0.008756793083973867,0.03614791826798855,0.04937921737462493,0.08998817925531537
DKK2,,-0.022184328566869638,-0.010088197923260446,-0.02815067130695275,-0.05501310468322345,,,,-0.02063846058696546,-0.012523633174707774
FYN,0.03513630403263435,-0.03385746007254684,-0.046533605720025684,0.13548801239471817,0.09667486575397842,0.06779184264005807,-0.04113571896244158,-0.0007513379094225819,-0.009015484016923746,0.08061187723799319
ACE,0.04551945327148359,0.07415980890561505,-0.02773157090927978,0.10746419124940725,0.0020768526346569747,0.05549218249713803,-0.11971129285602429,-0.09640464102606046,-0.005133785002176272,0.11055374587166714
IL18,-0.015275156708702426,-0.021053655206464312,-0.019912425244310174,0.07982939556704487,0.017712838581652752,0.01268743996852468,0.04335848429276445,0.018967354376813322,0.06968990825760263,0.08922439648633652
PPBP,,,,,-0.013853973146150571,,,,-0.021407282072503035,
CCL27,0.06834853890506924,0.03484952740680654,-0.02342230721684254,-0.023731163814616676,,0.17093343082573764,0.06345614978442425,0.01607906914129058,0.02757619817618336,-0.004822774511612585
SERPING1,-0.03093239276791768,0.019066596968988856,0.04594178568617902,0.08099981741269927,-0.1540040791842796,0.04895350400486096,0.0014244081721599556,-0.08697431664917948,-0.039759689670457524,0.050550057248188784
AZGP1,-0.005873786561513966,-0.06080925098117542,0.06890040486275746,-0.010820608299010789,,0.10807388767852998,0.0846510490533574,,0.03167218812363044,0.055641890265828935
INHA,0.06064734761289929,-0.013540339690506886,0.003241805917080242,0.034819510102167696,0.08377706207095113,,-0.033587849184036185,-0.02238691159251047,-0.031009416154653233,-0.009008865132346153
SEMA3G,0.0899206425311794,0.03886045277876119,-0.01874252785758443,0.018909511220919648,-0.004773682147657845,0.06711624722648814,-0.0021312169291165125,-0.05160361838056533,,0.06541236730099646
COL6A1,0.055449693241484764,-0.02053733656231947,0.04444520110675165,0.09213130365830358,0.07251906892412506,0.04674377925652893,-0.050625733008851585,0.017928119847090127,-0.011520557437945786,0.0684672001553845
FGF17,,0.04684632308249625,-0.018660287951723326,-0.023279843441110084,-0.0035402977951688387,,,,0.017911418415943632,-0.022963370415390132
TNFSF8,-0.017564116800179917,,-0.012682007499539334,-0.014916624301504193,,0.07178190369196455,0.11071909595905807,,-0.02322851243907935,0.10428699057064338
FGF20,0.0737743453152104,0.07346020653624491,-0.00398734158203685,-0.024027888537902248,,-0.028173946223449445,,0.005875720983825096,0.04312584352652232,0.02517994128455934
ICAM3,-0.02345826265162512,0.1057976404863439,0.052800656715984426,0.08070151906415499,-0.05377582575983728,0.08772998556697931,0.07216869901204885,0.049253438803852065,0.07377991548308224,0.06421949257716653
LAMA4,0.0047349597937124495,0.017693747586219458,-0.060324166861902874,0.11426305589809937,-0.03221057502570493,0.07434706838008975,-0.12864024744717778,-0.02155787130078749,0.023796702600789938,0.11208691938405613
INHBE,,,,,0.024967475150620564,,,,,
DLL4,0.05139702200168925,0.059845545221031214,0.031441545148956807,0.10561319610673478,-0.018799181410375208,0.10423275112603081,-0.06462037403002932,-0.006862354678695024,0.03989176006306445,0.11424532641978632
SEMA3A,0.0007826051952146793,-0.02231154739353132,0.059049166467792,0.010066075260698491,0.02935091291955461,0.03397613176521994,0.09455716120051501,,0.08602349241886478,0.028384326902034702
RLN2,,,-0.012798589903963032,0.02083199538420187,,,0.007967920077218357,,-0.01606245993301296,-0.026502305767258035
C5,0.022046966864067926,0.03481422934258735,0.010328137140686078,0.0690046523371459,0.10165261967330903,0.09375642933192563,0.021767970237352347,0.0297783056195385,-0.002513583952929167,0.04768637700125888
COMP,,,,,0.2221701682445984,,,,,0.019246094609514115
EDN2,,0.06988695589722518,,0.05316425259083989,0.14361443811538527,,,,,
C1QA,0.005392688953119213,-0.043377980154410606,-0.04452207116183691,0.07930117228575682,-0.11743484587569453,-0.05255109525425319,0.0460544027513347,0.01526125856557279,0.006362663699546743,0.06626826968802564
UTS2B,-0.01489473573621772,0.02260795282215469,-0.012798589830433658,,,,,-0.040477261920625215,,0.07353814313538037
COL9A3,0.050504643360826135,0.02298689250700606,-0.03002842920064617,0.08765008019268711,-0.028827955104431473,0.015226513768187261,0.0029209962139359245,-0.026790638405619974,0.0622496017390001,0.07246363388643147
DLK1,,,0.03340796784424639,,0.13657994913435856,0.07876533356223986,0.07571175803742719,,,
HGF,0.053046034578435264,-0.053879187679807504,-0.003108649704901096,0.021938553374728588,0.07807838481874567,0.05504457037298349,-0.011085767088919873,0.06644074996864457,-0.062164868682528546,0.05458373083454672
GIP,,,,,0.013932974686079165,,,,,
P4HB,-0.02917547003927506,-0.016664940167269507,-0.023889266026942097,0.10295443905109351,-0.0629076356690165,0.0484583075973754,0.08266330932318271,-0.03118445423821603,-0.013580128791494176,0.01659963730593645
ADCYAP1,-0.01638235146521938,0.02629551589247066,0.008268524093038326,-0.004195285720770726,,0.06499632596979062,,-0.046195548268053215,0.019823698254519323,0.022112458218956195
GREM1,0.037406441551136746,0.00832279791723467,-0.011061994051116781,-0.0025550144493568083,0.1334774722991895,-0.020920814932217528,-0.010522311736130092,-0.02239727009041348,-0.006922258291737883,0.019528190759357012
EGF,-0.008690890332209666,-0.04963256936944016,0.03790261141628054,0.07845609075911758,0.021684940224965935,-0.029580998460513496,-0.049040145097443304,-0.042632124885727894,-0.019639006416303516,-0.002487997531918856
VEGFB,-0.04711440183653829,-0.0018043879380642382,-0.011135786142977867,0.07662652508965316,-0.10765317907416447,0.024345207596688043,0.03927103803272557,0.021134262904816216,0.02304528453247213,0.0005712935179391655
FARP2,0.012119369996486152,0.020563308126015083,-0.0006929671552854418,0.08754572790279225,0.10331757894798752,-0.001770959425827466,-0.03431256663121679,0.0051297715654498735,0.03300640202321344,0.026103223330855838
IHH,,,,,,,,,-0.021026075160987284,
LAMA2,0.01982863969283741,0.03373684555024413,-0.009776209880063612,0.04856912498924149,-0.050908202987342756,0.11888494830118591,0.028117334623279266,-0.023153392269536163,0.02176943505492082,0.07940938069147457
NRG1,,-0.029455193309480848,-0.0223827265455383,-0.008944479298312432,0.040141511248153586,-0.029118859657753203,0.10305893901465364,-0.00047809595375629204,-0.033844433640321366,0.04435530210930546
SPINK1,,-0.024572632781538113,0.0907543604885168,,-0.05557636277319362,,,,-0.001109878846153313,-0.014538455092646821
EFEMP2,0.04023444252569415,-0.025422155402134654,0.04376415615321733,0.07035390454747333,-0.24598842010494673,0.10087179429592391,-0.044755593488553465,-0.05132533847031155,0.04085967791036412,0.0649246477558052
SELPLG,-0.022246969730357787,-0.0032481072920857094,-0.0117878467647931,0.038684150218491295,-0.003568826247794509,-0.05091972411751345,0.020974376318871404,-0.03638054686601518,0.05558431286656601,0.10962827165745812
GDF6,,-0.026942289786478613,-0.01433763772377537,0.12376673784545691,,,,,0.024088504526497353,
HLA-E,-0.010194843187097638,0.05703111992338665,-0.03594381642495467,0.09931784843715043,-0.12666322154802145,-0.04835848571645267,-0.06894264469652002,-0.09452273543326706,-0.05615302664186118,0.07031610052452769
PTN,-0.003781138151405576,0.029778147249372083,-0.05705269448454815,0.10400735629832945,0.013088695325259006,0.15636646700092358,-0.0436546156905016,0.09531154453787397,0.04560568756214428,-0.053938920641633685
CD274,0.04446146752608471,-0.042739010095254736,-0.00037856756824445416,-8.837438641799692e-05,-0.016071728853948787,0.08239546242621451,-0.0008446348347853677,0.03661061475902699,-0.0002373564833940774,-0.004084790774647333
FGF10,,,,,,,0.08937830382543437,,,
CD14,0.06640378591149479,-0.03459894572909009,-0.04353563809264986,0.057036188866012014,-0.11991986332933924,-0.0015950570306703991,0.08837762622236942,-0.008871891324324664,0.0034266846145043985,0.05093291092668182
SFTPD,,0.029012530463798633,,,,0.023988941794291792,-0.015401964960006467,0.0348573944015526,-0.018078406659895723,0.014320893229012865
SLIT1,0.027067519281471747,0.034035350627102216,-0.05171371281804098,0.061772378423960383,-0.05820754178561959,0.05481894584359998,0.0013382455903859353,-0.04548553182243624,0.061938800477710484,0.004479871581734086
CNTF,-0.01921152542877904,,-0.010088196886191345,0.09786795639250556,,,,,,
BST1,0.003437171822625639,-0.010210291516513443,-0.025195070152287356,0.04498220637492759,0.006071335260641503,0.08176927829072662,0.1373785111744198,-0.07498725340607215,0.03152563965743053,0.035856839331571445
AGTRAP,-0.001309075347829029,0.054896605651171236,0.04437629122206283,0.09752850105781115,-0.03927129599174053,0.04868421378446224,-0.030195427818785085,0.022878235769127224,-0.010149239010075873,0.0034870020090545565
LAMC1,0.0016432779683679232,0.03994764887125009,0.026004196902875882,0.1288448370705643,0.015031910669331145,0.05966262973004484,-0.1707246129465361,-0.11196592882486128,0.03334794104390325,0.09378617156046742
COL6A3,-0.03155156320756644,0.01548662533752977,0.004681880315000182,-0.033071674938210456,0.23937709098092677,0.0057114524050692434,-0.005440275993900125,-0.05201213703302204,-0.0047749281447784404,0.10231749232688794
FN1,0.02687508739643147,0.013362327757618607,-0.027738524207498318,0.1299284694807043,0.06857236870540169,0.09593890704037913,-0.14888844370654358,-0.08753701768886274,-0.03870410047350511,0.042422880747901855
MIF,-0.020427904236186834,-0.0912371821621482,0.06914884405464726,0.04276409862703878,-0.3275241397423239,0.015493691862477853,0.13480656139780514,0.041154432016900624,0.039181628197833364,-0.047391301663038926
JAG1,0.012159463550244049,0.03332203952827636,0.016979785989983336,0.10161190089082539,0.10265298381715926,0.0910565213782746,-0.11828932695779545,0.010070737709056277,0.040172075865953005,-0.007766160348287626
NID2,0.049266885534356944,0.0416980848887401,-0.04517285562189009,0.1456973214094907,0.15320072756358866,0.08528330474979476,-0.11765548324873804,-0.10992420527219286,0.00855269872163648,0.09484519811517833
EFNB1,0.02087977863892947,0.017531422207467878,0.024723804171407758,0.06667871422809378,-0.034838257973854016,-0.012706422638461891,0.04926389661190046,-0.0015387879710342266,0.05197311902777886,0.10581588126006868
COL4A2,-0.00020394232743409707,0.054249624165369756,-0.007206649341863522,0.12897129162556648,-0.12567593768551114,0.08264986622184252,-0.13700178513171163,-0.07147897133226619,-0.021069304389757418,0.07408066216466479
SPP1,0.025877587587291837,-0.060528823560296895,0.056088498586675695,0.10777429931768479,0.014282489668304279,0.06540569627043687,0.09506828093398001,0.03690092652781927,0.04133738413166843,-0.10304632289410995
PODXL2,0.030636421628495423,-0.02409594334857463,0.012193303853833558,-0.02683687624594717,0.015235267767343847,0.04101050527497733,-0.07861826577799345,0.04887468609383885,0.05409161433887594,0.04910599087651494
FGF9,0.03411620868526913,0.09618979004953677,0.06692243459230748,-0.04652480643494132,,,,,0.004209568490630999,-0.02649535236355523
ITIH2,-0.05100360348250901,-0.026823385644959376,0.02909118646289205,-0.019515585798872782,,,,0.08626494203954833,0.08605906884806241,0.09925203860735791
ADAM10,0.0005755879452619427,-0.0132033912076292,-0.006751345325847942,0.0015114220001721012,0.09286018369244993,-0.01989798090137118,0.009723711662666813,0.016344781050265503,0.04128639543154753,0.004312274569976762
CFH,-0.00024637129540143644,-0.0009136192615689577,-0.009148517622683714,0.09692073351790227,0.019093241358941797,0.05295170971372992,-0.1295903959638416,-0.011736107412757723,-0.007922256549198354,0.09287446083221908
COL4A5,-0.014456232875598518,0.03235865655250623,0.018030790393667083,0.053191786526830376,-0.06724013091069604,0.02467698578447692,-0.04369523916880964,0.1337957028654442,0.024408813397083996,0.062317521091804697
LTBP3,-0.043455194010230784,-0.035457703309679366,-0.02375369993924217,0.03391180399701563,0.007262305914199393,-0.005238733157338914,0.04525589421661558,0.021184172988248758,-0.02822626222452274,-0.01563962358626684
GNB3,-0.02739027340165148,0.005659767661298102,0.031668287623557785,-0.00232254828119431,0.03220080987636534,-0.02180969161097873,0.09341303617974094,-0.03882874387665668,0.035946884001984994,0.04559951551111876
COL6A2,0.0822684870895059,0.006625394614798098,0.006147486557546343,0.13013849505712743,-0.12718647488117446,0.11699383758563663,0.020092202053242518,-0.031434291428694666,-0.003369893551689284,0.0875173047611993
GDF9,-0.018856745996027397,0.031211820590627375,0.023062804409520243,0.14266229872187322,-0.017575270712436107,0.02149127196728307,-0.04551634502802764,-0.02545629890664695,-0.03293814129967014,0.06113118607483737
NCAM1,-0.008397217147452984,0.02210563802828475,-0.015657896826503717,-0.05177915526394613,0.2387331302179139,-0.083275598177044,0.007810791039452317,-0.017589935332860657,0.010772639907761351,-0.08115671889324529
APOC2,-0.03823803176948004,-0.0036429827298353605,-0.020294787474393564,0.05505141850022435,-0.023019405446380443,0.05056179331799944,-0.04949849561774007,-0.04925168963207962,0.026660856129529915,0.08805703967477856
BST2,0.015591443637209683,0.05133462413246824,0.010324039506558795,0.10865748102286057,-0.11847604124517547,0.10400442276190883,0.08901695725552296,-0.0976148888675588,0.013089054421599989,0.031217289560483186
COL5A1,0.04012348726822218,-0.030256328313619844,0.012719925259844661,0.11953904343228892,0.047081800805861704,0.07132314250009147,-0.0641697919475895,0.00010032101352654996,-0.06323273190822593,0.04366118341578914
CALM3,0.021838841962525567,0.02741338442864421,0.039504376265712786,-0.07550262319070489,-0.03991048871691963,0.027744733975432374,0.022174618725113452,-0.07215155227774647,0.05276647454217239,-0.009505004447829394
THBS2,-0.008882232552668146,-0.03393700529258707,0.025292817360158395,0.06296617527780796,0.13327111898449545,0.03753469054922642,0.10667975573222646,0.01402567133193889,-0.04386453772202572,-0.02608814816038675
SERPINE2,0.004278219166382581,-0.0068501065045748055,0.007541246102375397,0.028872460976956865,0.19479316395351692,0.008187969274661018,-0.10367770416223415,-0.11940647702997992,-0.04272523385759689,0.059195429935764064
EFNB2,0.02658676786229103,0.011914237070166225,0.03261804120666781,0.03650396516776163,-0.03396036772545113,0.040734814686866884,-0.05890942581609846,0.03044817724376535,0.007510202515465582,-0.010991215423200206
PROK1,,0.02571328398584769,-0.0244916692685339,,,,,,-0.016062463496398307,
MMP9,0.02129556666442108,0.036974739858262676,-0.032332755890195804,0.06558227730588215,0.024796830840506667,0.08644574895406598,-0.10114983274964334,-0.05510499235644163,-0.0792789596559362,0.08315487586403945
DMP1,,-0.019026450252496788,,,,-0.03388870608513096,,,,
NPPA,-0.015621738157059821,0.03288205830794694,-0.02212837546682439,0.06007183273786045,,-0.025122667656102618,-0.015387874464942422,0.011265422538874017,0.0008989586334752772,-0.02871654202147868
APOB,,,,-0.015367755473064215,,,,,,0.016728683205528828
C4B,,,0.04910976918839974,,-0.008718294006761284,-0.031800165657105126,0.022909494924362984,,,0.13065548282114706
NTNG2,0.0480117370438785,0.01723515839047694,0.030690007427214047,-0.010622745451337698,-0.018187665892869073,-0.009291217238817352,0.007725756842307275,-0.054462201257623424,-0.030632663312100825,0.14744581737304538
LAMA1,-0.044695053078573015,0.034925186227377884,0.009072416819268424,0.11472039723252046,0.008422211892056518,0.008558140029993562,,0.029519999566039935,-0.036763190020025996,0.0696299362886604
UCN,0.07692822111309222,0.05276006441778389,-0.02912611097261068,0.03281733075236962,0.12174734363840578,0.04761377257497599,0.13074338645590777,-0.004476445755470416,-0.040865172430521915,0.04303373651580365
ARTN,,-0.02523429684825292,0.04912620008981514,0.07666383198373487,0.007273734246019254,,,-0.05359749424179175,0.012852929596961956,-0.055314274874482816
PDGFD,0.032857444182025866,-0.011912726700290676,0.005231191131220393,0.03627050828711978,0.03887740928587034,-0.02275933450056809,-0.00021679913328337405,-0.07230466590967109,0.019147990347880603,0.05238057265033285
EDN1,0.012712938260893227,0.027659876211885263,0.045276900201855645,0.06986081879447503,-0.025258057127124894,0.04879533763070183,-0.09917980194266823,-0.02253011101229104,0.026814621818113917,0.013533451711767388
ARPC5,0.08164455463368761,0.019480313711828578,-0.004200843366650837,0.04814245705305671,-0.01624304729156424,0.037107217116244866,-0.02221060802589698,0.02595740014946635,-0.014983361615333785,0.040473707852852626
GSTO1,0.02985784929446935,0.06896646334261597,0.002482501443364772,-0.07604147296089762,-0.04950391242511596,-0.006230395131547634,0.03761017920233891,0.037487184233489616,-0.005944903278790238,0.06681321787318474
PROK2,,,,,,,,,-0.013957024970981382,-0.019846791836096726
SYK,0.0633158721487228,-0.009923383589514303,-0.05820768169282068,0.03498483524889304,-0.02606685324929225,0.04816841696726548,0.07384654491193657,-0.01326162880686173,0.060181391841435235,0.08098242114681954
CD40LG,,,,,,,,,,0.047855447385807236
ST6GAL1,-0.028666799655172083,-0.0029574920651865705,0.002321816510750724,0.01802180147783413,0.07066990413501627,0.00302771959344262,-0.02975523179041258,-0.032226818714153775,0.048852060620694644,0.09039947786333809
WNT3,0.04458701808331911,-0.046590821964266615,0.07995505906484833,-0.022354635188509,0.022458070353098773,-0.01159055150068558,0.01156409753969646,-0.03672238509329159,0.025554088508153817,0.02197757802243148
HSP90B1,0.00478421728168258,-0.03230638778768144,-0.00636978814968443,0.06260031393719163,0.16590347437416084,-0.041360003155342835,0.014468829099105802,-0.06230019175928288,-0.016649340747682814,-0.008723559959214408
ZP3,-0.06362246427223817,-0.027993114079996027,-0.004082537238206179,0.11264443935575431,0.0017508257500215244,0.02382063719012897,0.0019837676187037614,0.032751991346093044,0.040265514380382256,0.03386890346654764
ANGPT4,,0.0312008735082275,,,,,,,,
NRG2,-0.032013367930304,0.0013645738657493448,-0.02909060681720659,0.05840425756308988,,-0.016989933471176676,-0.07000487901989588,-0.03917424288680501,-0.005808198937087122,0.016857467306478295
MELTF,0.10368491068462773,-0.006977699778864504,0.02538735570274857,0.05513968071321311,0.07333787021825418,0.09346773302792685,0.08590767366463357,-0.03571267054176501,0.004670425526331964,0.08869542355954556
NLGN1,-0.02880561482211127,0.00010873444466286442,-0.018309698052346165,0.08451588491141093,0.081132876167463,0.041828065242457836,-0.053271853665502286,0.05246780433599536,0.02858610652942859,0.025448930628611553
SLIT3,-0.022329654068854884,-0.03502552944217305,0.025285778308396654,-0.03497327060826266,0.12122496059283833,0.09717086022900691,-0.1099664184847974,-0.04619551140134176,0.11567862083831358,0.0652941125269797
CCL8,,0.0023118349615045167,0.01693177050086592,-0.0012323141591973794,-0.04551061624691576,-0.0433342523200774,0.005209338930171218,-0.04044644884932972,-0.039853023255170206,-0.021243581703835966
S100A4,0.015887084577646263,0.010607297914947274,0.036559474317117334,0.12989079819315721,-0.14258785171412638,0.07046737263907941,0.17356028996409073,-0.0069772300961979125,0.028747007370410374,-0.015228726349399715
TNFSF13B,-0.03779749327090474,-0.03249914196650689,-0.05431789790389594,0.05092199300822827,0.03476643461293757,-0.010070443200071574,0.008414575841305783,0.04166019896940288,0.021041231649729316,0.0491128012087186
HSPG2,-0.035556054147371466,0.051018932700074016,-0.015955873006202177,0.10652621142704526,-0.16732983007699845,0.09279826857590026,-0.15749045857695337,-0.031975989599120715,-0.006653873252052,0.09448908677416884
FAM3C,-0.01833646278123634,-0.008823811908064251,0.0356625246797023,0.07297021751132665,-0.037024191920705336,0.10207289343731459,-0.10909010682773262,-0.04507873391191488,-0.007624026280824072,0.03170651130771008
FLT3LG,-0.04949212092393144,0.03809428062670879,0.029773810762869383,0.0028852838056589265,-0.03295360675881442,0.12443274936493674,-0.04582166243733771,-0.017786695534019088,-0.010295183824382714,-0.020044543651067444
A2M,0.014157835061425901,0.05354321038385201,-0.036348931296226426,0.07911998951713539,-0.005967910776914094,0.02411109594184087,-0.11338559889390831,-0.06947097083157765,0.0011749406939841208,0.14052366556258908
VCL,0.017641851041914937,0.0028289321284214143,0.06686653807896373,0.04898810094139216,0.15054803707349562,-0.007516724502308988,-0.0771141625976932,-0.08499505560888304,0.07687185046476079,0.07223369598134805
FGF2,-0.02836426730836055,-0.028053098484232174,0.01562810236034852,0.08477630397529227,0.050586407390179854,-0.05797419089798894,0.0904331832589002,0.02048085790060395,-0.0070347882389630925,0.0016947432522809592
AGRP,0.08046876080734301,,-0.020402955951659797,,-0.0021920690417769994,-0.041317400172007475,0.12022439669559129,-0.03879361202493637,-0.016549025165977747,
CNTN3,,0.007156859106381412,-0.01201013737555758,0.0323746639749266,,,,0.05813274451319501,0.033469928030799886,
RNASE2,0.04856071660564274,0.041395829669533826,0.013402827430642429,0.050829390380107344,0.009987020837976672,0.056988388557486426,0.03538831611322172,-0.022593250175855274,0.04537284167234934,0.045149703679028014
ADM2,,0.01082437877478026,0.022110033961113655,,0.0009904772982122299,,,-0.035834152507328056,,0.014116441190731046
GAL,,0.0015528056111153645,0.013047049420876318,-0.0237311553380103,0.14792787420900413,-0.0005857910090787193,0.01348268693003047,0.013545741185151394,-0.03859069160709081,0.05106883458895864
CXCL6,,-0.015871034183058016,,,,,,,-0.05973487906639583,-0.01978165282061981
PDGFC,0.021078581323125456,0.04831928561368494,-0.013496413849235197,0.05701241490649648,0.004212661365822775,0.044956212584101866,-0.048177549011059834,-0.039383215193413375,0.010210715059156852,-0.008933206199407184
COL8A2,0.015519558539808062,0.014905081946910984,-0.01459795983068514,0.03168335096999286,-0.04923930851841242,0.1368457800612497,0.09289151926535878,-0.006012718704129076,-0.01906159631027349,0.07398153216555849
SPON2,0.06253207535230425,0.0534137867578105,0.005061394115942571,0.08869063044867762,0.07487506564773164,0.018678797597403294,-0.089712902864837,0.005370468730339648,-0.016710119533059956,0.09775134639194957
LCN2,,,-0.015151929253691571,,,,,,-0.01071089276416536,
SEMA3D,-0.020242204882288124,0.007170011295256283,0.05952411940228383,0.05337793689263113,-0.020235533445137885,-0.03048611482179879,,0.0017691702220264996,,
BMP6,,-0.018201269563119283,-0.010792350044079167,-0.01705933045573016,,,,,-0.029236452067280753,0.09558592437595999
TIMP2,-0.015646434722752945,-0.04792234282506437,0.012406338343477945,0.011712366961283157,0.20904520138643215,-0.08665828640076076,0.03055415702275703,-0.004327720047308457,-0.00991516211165065,0.06597847211229393
EFNA1,0.05247674874165801,0.01912844086346656,0.0026471928553742667,-0.006646658055316556,-0.019436714266199723,0.03233667280610455,-0.018398290157847406,0.029123952181833623,0.017080494688666042,0.06801378798966647
S100A12,,-0.02175872884935282,-0.012445769272171794,,-0.07735993626112171,,,,0.07973835869898199,-0.024380912292555117
TFPI,-0.012024056765952439,0.005522392418253507,0.07555220987280169,0.1394676545817279,-0.0892882084450818,0.02217857714885111,-0.058767388542298064,0.08733564734247302,-0.05740915653182505,0.08395592829467602
GPC3,0.0012390285573790573,0.012121351596559013,0.039076771366686754,0.011012253340463823,0.0629675220662374,-0.0388557307113958,,-0.03644308793146171,-0.014073882590221697,0.08338551354095229
NMU,-0.006934465054132971,0.04548235550123737,,0.0634780257974451,0.016710167390897673,-0.05276399785876305,0.05757381472163801,0.04391721317614648,0.05824404163398316,0.05253882087906187
SCGB3A2,,-0.024855182628483987,,,,0.12054956692049008,,,-0.020044263978021535,0.14331201654029524
LAMB3,-0.04869569255811047,0.033156795371209274,0.01819786618250993,-0.07729786920387938,-0.12882494244828993,0.07020390191727813,0.04296502079173862,-0.0077610286835582635,0.03474394027896,0.03259131028856029
LGALS9,0.050654742365664994,0.034710877469817436,-0.002212333429302606,0.07818313924899338,-0.09364169789971338,0.03951811175467838,0.024948782723890943,-0.0053499623432099585,0.01829064190742834,0.059621064063892795
VIM,-0.032351398641735855,-0.04585820401914241,0.03647019472464449,0.11085000778502906,0.16675728325241726,0.016237634689674322,0.10303667943729475,0.03042811322650162,0.05366163172726034,0.14572210084017276
PLAU,0.03866755584254803,-0.019021697597099672,-0.0039776695227656065,0.08612391870571794,0.020556724532529973,0.07280687305378185,0.011674025189240522,-0.05445166750709172,0.020291566641166117,0.08717763148074058
TGFB3,-0.014410286398529936,0.0024571850894857493,0.006607263180358219,0.05856589226861692,0.19403921639759444,0.016439544991060772,-0.02881208567285541,-0.049316747434458415,-0.015738767736388014,0.08519573602559602
APLN,-0.036138217594149945,0.015637034996182176,0.0288401450217067,0.1336512094300382,0.05087537451395958,0.09145382004694289,-0.12470566853377532,-0.017910707000246447,-0.004258458215478849,0.009417157025700446
SHANK2,-0.017372308031849023,0.016493080024072272,-0.006089995193600751,-0.04162808623821064,,,-0.007471755968530986,,-0.03614462094921655,-0.034795520896918994
LTF,,-0.016538926117516374,-0.02565570360992946,0.05463665614809479,,-0.1374652159801598,0.10925487428589517,-0.08243360098601286,0.012948109120474945,-0.08272141344044791
PYY,,,,,-0.007181520339776359,,,,-0.02340365309775531,-0.0369431510424762
PENK,0.04527015102743426,-0.007617588101380132,0.01395962953559963,-0.06035017399224599,,0.03935823395201188,,,,0.06887167768951667
CTF1,0.007836014344655536,0.033641319983646334,0.04396330556496311,0.014109937845281669,-0.03067250801719576,-0.010008698738356057,0.04029116424034906,-0.013634479081964702,0.08657141236788511,0.032431401043667686
COL3A1,0.03898837259312251,0.020561458598200993,0.0026875661331443373,0.13507737053503746,0.22822933103313742,0.01271599867323561,-0.11549186006007976,-0.023396934103217783,-0.01101383161313223,0.09203273776275572
S100A10,0.044068139337856804,-0.08379172871167631,0.004813528980325849,0.09819528959372782,-0.16564357233874363,-0.020826108850234375,0.11570011003055905,0.00975489519528833,0.05883319588962434,-0.10186784381934143
FGF13,-0.02248316377176527,-0.054585203825141676,-0.006435200160261332,-0.08373148987306475,0.07336898879976579,0.04200051796833057,,,0.02174335346404017,0.010236077623439607
