,UKF248,UKF251,UKF255,UKF259,UKF266,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VTN,-0.011447664662025415,,-0.018646821027339684,0.012166721104758756,-0.013691582229624738,0.009554891756266379,,0.007582821660444148,-0.009770795106389972,,,-0.01940026631593154,-0.00414520958668347,-0.014252909009548922
VEGFA,0.020405582459233563,-0.03138396218740379,0.04617616291930098,0.02301237395600581,0.1061269149800164,-0.014678945526481108,-0.057278980885373865,0.03296010451369864,0.01839484389362028,0.018214399337439957,-0.062037974514114795,-0.07632121999143615,-0.10210937059223947,-0.06251153861430545
F10,,-0.023941451675920586,,,-0.02380935043718948,-0.013425465843963168,0.02245964529799793,-0.025257747499597995,-0.051532595094230145,,-0.027855295116861217,0.020245561187726854,-0.006248956843905162,-0.03337151415761135
SERPINA1,0.05023565863374876,-0.008157768434266374,0.008873965301113474,-0.05624654924714888,0.003971618941258014,-0.015120464509859655,-0.005888170942343856,-0.0066065054579280535,-0.03258220362062289,0.06308449483170293,0.04009117060616491,0.003285156426913779,0.08314146393784075,-0.00015454149112072545
VWF,0.0320451587640172,0.0014843658094376817,-0.03182021512093329,0.0037338162339515643,0.06697896874174915,0.007145792936830108,0.01859653038755418,0.10624795977454368,0.10576091491778043,0.10153987355921204,0.18247917721038726,0.11146302254049358,0.0378709811937072,0.08612795920545471
GDNF,-0.004249376260063241,,-0.02845320929200896,-0.0025071410426048815,-0.021311478609679045,,0.01912868152708127,,0.053156339059276726,-0.040798100831051544,,-0.02097999415220249,,
VASP,0.039451289035131475,-0.05402583761480975,-0.044654311079205554,0.006212693419724484,0.11078631313363657,-0.05454380386179864,0.012751495267055806,0.07322640000191587,0.03908338543012299,0.05950642378765513,0.03522450289787062,-0.0016496893958558535,0.012230713168610165,-0.002723039791648678
ADAM15,0.05160017555393945,0.02103130830613143,-0.01904136679644205,-0.028086777750174815,0.04702689359910435,0.03553686091197991,0.05440894416340649,0.004964026141397201,0.08240723732225834,-0.004881746569014495,-0.031513028151159396,-0.0003410347655284467,-0.06159615748253675,0.05076805620350609
WNT2,-0.02344921699787058,,-0.03469964118802761,,-0.022530775795159177,-0.01474006940647837,,,,,,0.12682279685638825,-0.005914684431286273,-0.026522806076832887
CALCB,,0.014227237157343064,-0.010343480352641099,,-0.013877883286423805,,,,,,,-0.02340325762289566,,0.01504511615904943
OLFM2,-0.010292402838541072,0.007142571653914225,0.034838888974533605,-0.04654091137148167,-0.012003127436055321,0.02433590600512745,-0.02449016521081982,-0.007423211542958405,-0.027897534462635095,0.07805721651479121,0.03362891588745214,0.03372558656775108,0.026510700490576664,-0.04192428343085032
MFAP2,0.07196469954032138,-0.016420898830701563,,0.025949182388152425,0.008161863577962548,0.06344087903116466,0.020884506834544226,0.11315766973771957,0.10723573514569436,0.06124567410676183,0.21359309030095086,0.07516759586347116,0.06459455551717849,0.005861781057053508
HLA-C,0.06329655758702492,-0.024875125523831226,-0.04299004214815734,0.0055342547327063285,0.04194014045889866,0.042739755974326846,0.0036817020754608657,0.0198106173260551,0.11198445986843351,-0.006858987829760082,0.02859383261538505,0.03767137173939699,0.09558102256514235,0.01481488673461314
THBS1,0.04496831870692305,0.03189747684213875,0.00021947319269869094,0.02369005455166077,0.026526779550018982,-0.04158217241841562,0.03037933395319886,-0.004957643405178203,-0.055402171513510706,0.1315272930470625,0.047655844786091354,0.0015639733522640746,-0.05409047621347051,0.02466193459438904
HSPA4,0.043747006519874024,-0.025903600959251788,0.017092860964615316,0.008974380834606627,0.013582550145955339,-0.016664099381273913,-0.034795493508869235,0.05714874048011791,0.015459457359931926,-0.0014216910464679244,0.037107632868471296,0.007060122764172605,0.0021095633380187476,0.050917238014931435
LMAN1,0.04606496898996337,0.021532552630515758,0.05019479375927866,0.014192012477858876,0.07149873791647475,-0.006572264745721783,0.05607425230262189,-7.958731074236342e-05,0.08939370430790267,-0.008804564920026058,-0.0037326625452524624,-0.025984361053282008,-0.03799199615445481,0.06771270982469615
LYPD3,-0.020450237933342042,-0.019334436168403538,-0.021916061950541334,-0.01654894040353653,0.06879582912066852,0.009533000270205231,-0.003155621326421163,0.3228851352900326,0.0422353052700799,0.033786019718891544,,0.007685616727921308,0.030491173321382306,-0.02340635825666623
APOE,0.04772474589148515,0.04512384215493648,-0.02238362704713643,-0.0725553849784622,0.028982419283971723,-0.0005966581596614355,-0.006827802962440108,-0.05232437316081663,0.0800615114228324,0.08931852082107694,0.07077566986043708,0.06889789407461556,0.05803179124669748,0.014435015641512297
SOSTDC1,-0.030198501405306784,,,,-0.023433160758702765,0.00898417308034816,,,,,,0.01627407849768237,-0.023065498881538374,-0.006650647108661976
ANXA1,0.011866561978056715,0.008028441657330127,-0.019356086528251902,0.034459605336249526,0.07744380004198687,0.06142570558901245,0.021307695047195586,0.0068744236557604374,-0.011159566188701642,0.02812446452939373,0.0006480385315351483,-0.005567072133428838,-0.003190175348874821,-0.10016109986800183
WNT2B,0.02610648552582745,0.019410459842858115,-0.021916066006513087,-0.02261149563251677,-0.035861627625019356,0.04602411447000174,-0.0036722442937907117,0.03494160948495213,0.027839008669946312,0.00659120660042867,-0.041842340993521916,0.013819801532892008,-0.048471626986703605,-0.02086937699880125
AMH,-0.024971824086536178,0.01199006008905657,0.015321805156456817,0.001566853539180034,0.037616290254936915,-0.023818306993714893,-0.03071215488186795,,-0.01465005964623904,0.04280339490105032,-0.0259369279880358,-0.05016518631475779,0.07124721392315811,0.02211350193606412
GDF10,-0.015515169911625463,0.08013144025285689,,,0.03598724221755183,-0.008184844070976364,,0.2715400800192223,0.04559128786704054,,0.03029682168159475,-0.032425117352632295,0.03219757753582586,-0.013910444378219046
EFNB3,0.04958138678956939,0.015796912647465633,-0.03127091167889299,-0.010515493037425742,-0.035787927385852646,-0.004610104277374648,0.005755373893623263,-0.030140032643037523,-0.012889745746335024,0.009043865794602547,0.07879613695014376,-0.04113975690066761,0.060779878433930005,0.09464904914818587
LTB,-0.026421648583644104,-0.009815688147613761,,0.04719368780312261,-0.014243558687883294,-0.025792803893386094,-0.024737148429784032,-0.0245427759156529,-0.09329273794170109,0.0955235199973651,0.03671738114090761,-0.031977169100020436,-0.030110456476660597,0.046949946694434495
ANGPT2,0.051365476208176566,0.020737299235712818,-0.024352181573469266,0.020269027841409035,0.09882318096405054,0.029380358550211472,0.03219517429811801,0.05335236674959302,0.11915503873676113,0.13819754687240887,0.1177712484378925,0.09675648508745974,0.040006010904451154,0.06998599233138263
NRTN,,,,,,,,,,-0.041786644814194765,0.04398744951145813,0.014574581440754462,,
ADAM17,-0.026272665698923666,0.01161661342463254,-0.07650871102516707,0.011706094343199575,0.06097672531342652,0.045337297350375345,0.06304225810975535,-0.01956793635864148,0.04914779000216724,-0.015690076489293242,-0.012904193135995834,-0.05035422318896592,0.0033375640749730194,0.008610216469131477
LRPAP1,0.04976824577347716,0.03527439532621943,-0.018825638733851006,-0.004541342122368305,-0.07395689488689912,-0.004789210644803052,-0.008586013449844896,0.08925030555033511,-0.002665369848875732,0.007299897566072695,-0.0022299648499589657,-0.026526595253981614,0.06651767361407653,0.041733780249953806
NID1,0.04169071012886875,0.0025610643020141546,-0.03310276596391707,0.013215597692369112,0.06566323779684502,0.002062229176914088,0.08916321408195815,0.05755729122221525,0.025827406545532925,0.12320202370093868,0.1707481368712618,0.025664051476784223,0.011568711619785135,0.03280442616316533
MST1,0.0013833735249277814,-0.00011515139249904827,0.025535083518874218,-0.019125354678407185,0.030407742938334557,0.062292423723601456,-0.0062175356243238155,-0.012262634461835323,-0.0340351599763609,0.019867299627416783,0.058915777039294744,-0.016181764401695928,-0.006722843997587892,0.015320572266627516
CCL14,,,,,,,-0.019296390408861684,,,,,,,
DCN,0.03025725434363277,0.06030638706404171,0.023960500932710425,-0.026114625276331547,-0.001990216986777263,-0.030965115684343902,0.05256806670294824,0.02324842668732647,0.07174517245514736,0.029470542411412545,0.18010451031059116,0.09075435456578969,0.036754219404844454,0.009411241225047558
IGFL2,,,,,,,,,,,,,-0.013274080416251412,
COL7A1,-0.02663001539882572,-0.006231140637488223,-0.02575983601438191,-0.013895939669855596,0.029878830035858662,-0.0071133230558985735,0.014084819843225682,-0.00948205909773873,0.04710945381548036,0.07857151414940124,0.0891572869243063,-0.0318104928854087,0.07533362836581034,0.01890098760240354
CALR,0.030940714426183184,0.040138040632818756,0.06764649800632071,0.012300341147498364,0.078082651591127,0.016718167227443452,-0.055284718667450224,0.14141348755785288,-0.04202567808837387,0.04785976963029638,0.09553703993724875,-0.043134030802224645,0.005285464500728649,0.05689201815082986
PIGA,0.01606231532920005,0.0925763039458519,0.07306627088203457,0.00869874224333862,0.09216879942858988,0.03367009915964152,-0.05292782489729592,-0.0024693529873012704,0.0626780981276943,0.03260125974361775,0.01993986542865319,0.04515164072430059,-0.005778214289349857,0.07334628647308086
CD200,0.015147869301173823,-0.02154746167010585,0.010678202333995501,0.02139441594573083,0.0016721974531627138,-0.02546730646095967,0.015077349508730561,0.057296933259862036,0.0470791601621647,0.03653995254920027,0.0654333277460899,0.01024264148994197,0.04964175523008995,0.03290260600768979
GRP,-0.024878930016972053,-0.018463027374457937,,,-0.018524718101077003,0.012706624016005296,,0.09009995271936126,,,-0.03582308776913235,0.010689391541503864,0.009155564519705688,0.05603429890003863
CDH1,0.04562831605410729,-0.012984401863908479,,-0.04664095891109264,-0.021436129544411278,,,-0.035599985338929815,0.0022175787384099586,-0.003375024707355951,0.06941141236892692,0.042161666603145506,0.03627870393193033,0.05816294601929688
LPL,0.029130884727407123,-0.0015582565481794682,-0.059408740933670455,-0.0401518022864368,-0.0008966749960758727,-0.03147318406596874,0.023724188025704956,0.05199661934406463,0.0057472535539838466,0.12185286299143008,0.1257645852681077,-0.03086575495501882,-0.02183680847156528,0.011094507731005277
SEMA5A,0.025727676198529784,0.017764384182020497,-0.033059690565381564,0.024530066765263755,0.07306427359790003,0.009448236890279436,0.08942921468143719,0.013393389924254444,0.003989885948336848,0.0854338647936208,0.10333642297348337,0.019581032487071687,-0.01271359686676596,0.00021662433647013065
SEMA7A,0.015529153315769479,0.04845339865895187,-0.008408401131219614,0.01283835327339643,0.027241215236461443,0.03721768786820127,0.022983663820286417,0.09957227139382925,0.02900003475173606,-0.00774693112219338,-0.0011944033480254142,0.06911570335691983,0.09229423337093164,0.007411705610668637
SEMA4G,-0.01026148167154384,-0.008082153266413534,0.05397020700137606,-0.0055576029560655315,0.04727319903331552,-0.029159877578867503,0.052380001298831844,-0.0443665029602324,0.027034646173560942,-0.02234171627325943,0.0012243177199662695,-0.03611837348870466,-0.035110733073636366,0.033502606525816284
SEMA3B,0.009223015209150606,0.006248434913902173,-0.005507056068835902,-0.08980378270924981,0.009523876991080475,-0.019131826764447767,-0.02973067925143201,-0.07595125832638193,0.09480046294907583,-0.005028918049582669,-0.08458969115622914,-0.004711653363972926,0.011309529752807274,-0.058822502294581136
RPH3A,-0.028754035876327712,0.007405614910656706,0.11287317587591936,-0.024654130949407674,-0.008809481187400096,-0.0221588595465583,,0.041923455644644954,,0.10304360409566961,-0.06904011050053097,-0.03499350104507764,-0.03325959521459485,0.04977056580714481
JAG2,0.058955400615532956,0.029258268423234982,-0.04444969998028802,-0.016209677670113238,0.022333489818976683,0.008495952063192291,0.01316971761100309,0.058582106120095304,0.10229175585849833,0.028816842794855482,0.12167416739256068,0.047641257021858396,0.07303580446993933,0.04884229463535482
CGN,-0.013351301846536741,0.08220487287728273,0.02099323943777983,0.0018992406649617243,-0.02253078287411489,0.03860634018415922,,0.03092495903655083,-0.07806114315548864,0.03299213661261692,-0.03863980890462743,0.016513895601353367,-0.02818250832128884,0.030131312508039233
GDF15,0.07235432372066784,0.016958767431325492,-0.06550090307432946,0.04387662032731785,0.017699824580464475,,0.02580308394637919,0.10346387234080212,-0.018271797616020345,-0.0237722985059308,0.06961138970630568,-0.05067205009165166,-0.02484414379537407,0.006355214028022861
SEMA4F,0.013148640574161975,0.0032257074773378667,0.03953181619948434,0.06552800842277454,0.008565123617815857,0.014991016973333904,0.03227460981049457,0.13363957144657512,0.07904594830585973,0.026726017120443472,0.012203668645503605,-0.0019320404658533163,-0.016503805789573233,0.04570967671359269
NXPH1,-0.05540243798144323,-0.03213935405199545,-0.03555364671905356,0.04415029961812598,0.06554064094716275,0.0131807708813577,,-0.009984704022758037,-0.02868618947813882,0.011055357147875436,0.0637088638031325,0.0003604278466591187,0.05073572560562719,0.07383581874981913
ARF1,0.03994560019706586,0.004070776234218305,0.001508352860823666,0.05798584003295139,-0.026809340177495557,-0.005548137362076614,0.09075122395844343,0.02892927611940393,-0.031309695185164216,0.015994968192586275,0.029901570402405157,0.00010611210749306542,-0.026346810168597044,-0.012468453238534655
DSC3,-0.011306929322444514,,,,,,0.08675863684754971,,,,,,-0.013831188606460874,
EBI3,0.015787545639198697,-0.0034962857176348513,0.0976406969352703,0.09441938609725822,-0.010994586770950651,-0.0029162521597022686,-0.01870620288259478,-0.02114477824554036,-0.05544175420677132,0.09198911275039949,-0.03405055737057898,0.06312291915692217,0.06586764109685289,0.00534842902838218
TIMP1,0.05711695471183859,-0.010087877783412759,-0.06533650229533869,0.010702612388195466,0.0937739791260668,-0.026565953501135855,-0.13230223274827196,0.12402203588630907,0.0042130524699329,0.05456461481580675,0.15968051172579636,-0.01574592735692901,-0.05028177679028107,-0.06261852431390272
SEMA3C,0.08585606563008948,-0.013149969342183989,0.006509434178501,-0.03452217267353011,0.02462771529232764,-0.052082106759308834,-0.03893565240816094,0.04199596026048825,0.061441236394744136,0.01685147351471394,-0.07144094686031366,-0.056817865529130575,0.01355894694613845,0.08745779886435706
GNRH2,,,,,,,,,,,,,-0.014987977883772317,
GAS6,0.02773581409925706,-0.01077642638230306,-0.0216013256271505,-0.046227239900019014,0.02944857372137523,-0.009420622498058102,0.027271466745292076,0.030213048992764776,0.020044674336705585,-0.007435708566107425,0.08902671627768732,0.05987097264588089,0.04172191570598587,0.009798694777803213
MEPE,-0.006225338598568445,,-0.02944770406863565,0.06512309172124278,0.0452570567774349,-0.012507704671013036,,-0.027455174223679293,,,,-0.02258079302514823,-0.019112515408127556,0.014039811489906235
SERPINE1,0.0258106582824987,0.013362427708336014,-0.11871854701605304,0.04989504536250625,0.08436527654037036,-0.015373363257854291,-0.07535377097928604,0.07203859839313229,0.0009172766286653081,0.034029079775854544,0.0934002856743429,-0.054934162061031286,-0.11655405233124864,-0.05858138585295605
RSPO2,0.029600852382786754,-0.006097889612997623,0.015103997552372428,-0.018701414990353066,-0.04348962630879573,-0.023995774311120332,,,,,0.0033594656035572166,-0.017732683799382302,0.045222327309108905,0.041081027036035396
SHBG,0.030778434486941824,-0.027849556020175407,,0.02858474063845024,-0.015291117232741548,0.015796980055845535,,0.032960254641514655,-0.00860333830115354,-0.055523049017834364,0.016232603150516858,0.013137003004854144,-0.0009710984084400296,-0.04575888125990173
LGALS3BP,0.005311371318069249,0.02649513625825649,-0.031848798203059275,-0.07308862734623918,0.04224295585303393,-0.017378400830944732,-0.048471752513718866,-0.044074825735249804,0.13997608389137456,-0.017245547721881093,0.007755625220607123,0.001729801158699996,0.04600305154670492,-0.0188025687284698
LAMB1,0.03137559957584507,0.06900861557922229,-0.08993275671752997,-0.028576885662159393,0.06227327135342413,-0.03364815156460869,0.010946337367636033,0.0933476724299373,0.08712160597269517,0.02523205388888718,0.129201127653658,-0.027106067289923652,0.011196934602417857,0.05019210928952434
SPTBN2,0.027715006276747334,0.046276951385521535,-0.012259975683390371,0.009861954027681658,-0.051501733525478634,-0.014486235774623202,0.12612624845980389,0.003140140631892524,-0.03828909600349969,0.03258716644969766,-0.010827434685003676,0.03164953325177026,0.00757309808529957,0.053781626114244925
COL1A2,0.045952329049697704,-0.04432103009968472,-0.04787490529077317,0.03658915261926015,0.1472866681885396,0.010379470747005784,0.020180619990915128,0.08813135772546206,0.04724152559458846,0.04347277838284027,0.1944543082103658,0.042627528146868925,-0.030923939156304446,0.02494384126189164
DEFB1,,-0.016342484847669165,,,,,,,,,,,-0.029620103935511732,-0.03146929252420538
WNT11,-0.016206501776778078,,,-0.025276149663024335,,0.0360873669159555,-0.017630436525945273,,,,,-0.03143338901304831,0.027146067441723765,-0.02825216589950963
LGALS1,-0.007768906505526386,-0.03236277738341332,-0.01681441052178907,0.08398337637564679,0.06116494834542248,-0.05940824537603206,-0.08050190949406717,-0.02078429851854282,0.0073980016394950806,0.046315336175203524,0.024671279210464872,-0.06372360354964962,0.020228544800104095,-0.057876818783257816
BCAN,-0.028433116744794606,0.026224146106215745,0.013135717935716888,-0.0932723751207455,0.08358689938508705,0.0019728779360888467,0.026590163003050147,-0.05599523629460816,0.03954520379796184,0.09321143168091606,0.041897183351748295,0.04368978404877095,0.02968250739797923,-0.024670731614433006
ANOS1,-0.056026177930856146,0.013809055062540957,-0.06305409221106338,-0.02301224003962053,0.007690629311535397,0.026378568777452073,0.02034301190186399,0.010928101611264708,0.05031537225469518,0.10233995610778603,0.028868151497875395,0.05563266511328295,0.05217343791570013,0.03799972589149298
EDA,-0.011864722207036807,0.02527824638012786,-0.026066787816057865,0.008766784592176984,0.0028217198800846543,0.05754367305105212,0.19065412981187208,-0.035599974372352995,0.0365935423933037,0.05436851112790127,-0.013482204689268596,-0.030041719098316814,0.08014017325727338,0.029580592433326024
FGF22,-0.01687168134711693,-0.022503348431082485,,,0.010723024921009268,-0.012110315421254337,,,,-0.035574265105999106,-0.03507331554328451,-0.02246119478175123,0.03879055825541934,0.04329995902723826
SHANK1,-0.016206500736340702,-0.018239023126334384,,0.030046239803616755,-0.012103856133602531,0.0197338461418808,,,,-0.052777420099005115,,0.012795456809435776,0.11449465864460183,-0.007237604986261736
RAET1G,,,,,,,,,,,,,-0.0172459987502413,-0.026018908474586
TGFB1,-0.015933293928527777,0.005831426685220119,0.03296806010509541,-0.023741550517253154,,0.017844687168564514,0.01467508111922033,0.03218159025005987,0.11853807505391638,0.019844862051371016,0.08305848564722886,0.0014726935040065782,0.016159654195087764,-0.03875107905783356
MSTN,0.0014899273161628488,0.04168565849334606,,0.0013939188349127829,0.004693965503200475,0.05454606448957395,,0.004910310270676721,-0.02471504394904573,0.07414797192544689,0.03237981505349847,-0.022699856666707655,-0.019553606225556717,-0.019666876891879535
WNT4,0.11267643625267593,-0.021366488831644458,0.062390565239974854,,0.04012361035211608,-0.02880200542557264,,-0.030486193890062387,,-0.04178663589196043,0.05374146662048429,-0.008451162818391606,-0.04071507652473619,-0.02156302596200862
TNFSF4,-0.02497182310953844,-0.026762791545497773,-0.028453212114727636,-1.683021036237649e-06,-0.01477605797229662,0.060959937153650515,0.09813921401315605,-0.013892787345529288,0.015357395419861964,-0.005556110603324235,0.07277115763802716,-0.02183942262562691,0.06218479329475777,0.0009301811718665553
NTN1,0.029564356118502725,0.059572965421155276,-0.027165621738484413,-0.06940532664692553,0.10931478773558745,0.022887694067478148,0.01955140756238809,0.02834765550977308,0.004551108112974121,0.13627053128566063,0.10572810217030436,-0.035031288708615854,0.012090847720803719,-0.03385662620643062
CXCL12,0.009950689651569802,-0.021706216858622493,0.07432168025462847,-0.040185008105590406,0.09983326502925015,0.06220612870469953,0.10480092826705,0.02992748296001946,0.0006820492291511026,0.05808399427556168,0.016024460808918294,0.08002639727960542,0.029422215774097482,0.02693737526582605
GNRH1,-0.03161152444224912,0.037647915226416445,-0.012348675730171956,-0.04148738156666336,-0.0123129968335269,0.016811598701687122,0.013800107172257981,-0.038340834876446836,0.03939212798905098,-0.013565489332200585,-0.025604368131467638,-0.021106896355603796,0.07579534296768044,0.0193797328106008
FGF8,,,,,-0.017207546153649146,,,,,,,0.014606179469456502,,
RIMS1,-0.025891523817725925,-0.013115967814278148,0.02776771520114512,-0.021255674880089503,-0.004276369833276023,-0.013203911613525004,,-0.03474364359661548,-0.006800835266008656,-0.027447594106297536,-0.017627909339633385,0.022134641802158933,-0.0017119506917717235,0.04716707536418392
FGF14,0.007808347726448556,0.005551335072587247,0.02136481147943206,0.0853920329859458,0.02988133705132943,-0.035059376424532586,,0.1761128562234986,-0.02049371425523981,0.1159878007174465,-0.020774628415889965,-0.011927147039395626,0.030560749692327725,0.03955545104090934
IGF1,0.042490453305845374,-0.00935427317996018,-0.027131953472831406,0.018991464407720607,-0.03254971678750376,0.011529999493333849,0.05630212851889603,-0.0014305964891387554,-0.0025040730327280463,0.07640398426555776,-0.006984557485665376,-0.00012643873981459233,0.036169102629655385,-0.003687965012798626
TNFSF10,0.0510535263675897,0.017458415485006408,-0.026374741168914452,0.0048978787256745695,0.004882127210978602,0.061037125240752915,-0.07636928723285479,0.005171249114596813,0.005036745583356992,0.03304050110152004,0.044131128233694555,0.012597045500774165,0.0355803957819927,0.08399716612612675
GDF5,0.023668638878331698,,,,0.08738725325128542,0.0309783933616247,0.040940137973265796,,,0.04443615591374802,0.13478011716056681,-0.02634460156692123,0.005670421395272301,-0.05918132267591913
CHAD,,,-0.03482329117021159,,-0.024371541222011524,-0.011235268906712182,,,,,0.006457092054125242,0.03539681856713897,,
RGMA,-0.03395666517873114,0.02721491141234751,-0.029904618470738373,-0.09041829759170401,0.08191453447650421,-0.0034901756033417007,0.1497414619706489,0.04070597055831602,0.12405601771146564,0.09193477227501957,0.1311518456181573,-0.03608828942817221,0.011416256211502388,-0.0805814540133564
CLEC3A,,,,,,-0.008955567163882065,,,,,,,,
WNT16,-0.03488864365763892,-0.016590867958757912,-0.016220166088930545,0.09459284801545867,-0.01659154579465273,0.0224122095393063,0.07280512761427478,,,,0.019046362451944184,0.09767877173923992,-0.03240227188498689,0.013735484643473536
CX3CL1,0.03892528778100157,-0.014516855591425955,0.0190375387016782,0.01903601174679846,0.01680303852505126,0.001194780122115146,0.03689940726065275,0.06603855489730412,0.026330155946034908,0.021284304271963175,0.07976421692021032,0.02024632636754567,0.029456873141216148,0.024339390700053032
FGF1,0.02674077742656923,0.06276234940762276,-0.0074851147919323645,-0.05526585919614951,0.03232652754103124,-0.03566256840042804,-0.026222341333225454,-0.03760875266115361,-0.04409369101102345,-0.04963961400130785,-0.03782293355336199,0.01666461081655682,0.053305990919538034,0.05425714472201598
ALOX5AP,0.0877004896282736,0.014687932281077875,-0.004421448544840078,0.0130267313897573,-0.003255387750093948,-0.022079136364276105,-0.024452638647656268,0.011342096051377155,0.007426943382834609,-0.01316909881498231,-0.032335710131304984,-0.0305364283990404,0.07264154481532564,-0.021096733450133496
IL1RN,-0.03686788739192199,0.020219471268304538,0.041784940771881655,0.03634860355083929,0.09334281930744008,,-0.0044007354942122105,,0.03599227420667632,0.08502223113932078,,-0.027294530921102338,-0.04331581120588819,-0.02516708482800047
PCSK9,,,,,,,0.03985598083374893,,,,,-0.012949336010404036,,
NPW,,,0.07556614994102165,0.006274575535942997,-0.017508066322897465,,-0.018252244267376094,0.06644588075614183,0.001930277109311368,0.059972052596346234,-0.007413229038364888,-0.0018499291797161573,-0.034837472345067864,0.10870626027569662
CXCL9,-0.01001899123739884,0.03593880507657781,,-0.03460399305658951,,-0.03606801934710148,-0.023541513787694812,0.09575540486580789,0.022149596157049235,-0.039991804804857256,-0.030809979753520875,,0.023331460171968615,-0.0290821013654596
ANGPTL4,-0.013919212736003599,0.051707676775295815,-0.02184621395322076,0.04321190718122529,0.03289589577643515,0.0382359574232237,-0.05549177122658577,0.14123980923063514,0.06262423541030124,0.008822436372140967,0.01654514073788058,-0.06160144042575168,-0.03610857071275523,-0.06474848756171184
CCL11,,,,,,,-0.018404693132202197,,,,,,,
UCN2,,,-0.0271319508405047,-0.014526805717797797,,,0.001870691034902237,,,,,0.08505348443694134,,
OBP2A,,,,,,,-0.014722229463440864,0.02033198942114162,,,,,-0.015536040167707888,
COL4A3,-0.021942048200085575,0.0712697958234746,-0.017040300584071362,-0.00822328880061865,,-0.009822387754720543,,,,,-0.04417963608300051,-0.020465470121817077,-0.007943487688213393,0.01770177426107311
NRG3,0.009996356782762726,0.050998928795681964,0.105400081615229,0.01297936312710822,-0.03883651216276829,-0.002683065143901932,,0.010782845165714748,-0.04979715302392618,-0.06387377260480508,-0.04783850539147093,0.025796477133023635,0.11155729068131086,0.0053898518788576795
IL23A,0.15620600816605024,-0.007861432825744948,-0.019259848122956207,0.0933759454014484,,,,0.02828292777861188,0.02518170309917364,,,,0.014912736816336394,0.024771704662750197
COLQ,-0.005426152474541971,-0.0407636308628552,-0.062192792785420926,0.009030952781503065,0.08377045667392667,0.06344312153740973,0.008529972171350616,0.15969452095488307,0.093058200834468,0.13184705067867333,0.0249327851360689,-0.006352159837286029,0.07702633284953268,0.028144467956092066
SCGB1A1,,-0.01683574427203226,,,,,,,,,,0.06003697354740667,,
TNFSF12,0.08759067896866055,0.04892665078740957,0.03339368969723498,0.03221964113499154,-0.061810169003556,0.019792741226612332,-0.018183210189262587,-0.026574345397025932,0.09887468381080143,0.03597856744868143,0.05637494360184602,0.020667563823335906,0.12029280919034156,-0.009901567347194502
DKK2,0.01828764348389829,0.012867943421735261,,-0.014740969108802062,-0.024147995230027752,-0.02481863520270718,-0.0015981970126082831,,,0.04290293241286953,,0.004506873508455672,0.004096774835507115,-0.02002538029788884
FYN,-0.004563272985597162,0.061687209273094394,0.04972305076509576,-0.08467446410430655,0.07185215145850735,-0.008839428125865793,0.059151789273540145,0.013426540999326268,0.024542651509485713,0.03124569142083646,0.11522955443255288,0.00345668752178388,0.030574214552965905,-0.047857583757821356
ACE,0.03121605070861067,-0.031351155544021694,0.011232828957614011,0.036821993369867766,0.1006185869669311,-0.014061846231561561,0.023774585618390187,0.12804621004779257,0.10645717747888399,0.11828579435223559,0.20820363873545258,0.040144936115160845,0.048009916929916914,0.12064176332779325
IL18,0.09641474057155318,0.04418665139300863,0.025150137873693995,-0.0548367405487766,0.022915232813592038,-0.050710625720827636,-0.00791989912861053,-0.015665545594861965,0.0012681717763758427,0.025330195926382613,-0.02429437534491791,-0.03254675962693183,0.1013049255355066,-0.0650289335185359
PPBP,,,,,,,-0.01375851693973878,,,,0.07396540403019618,,,-0.029161286975416187
CCL27,-0.011864722286747136,,-0.02496412526273342,-0.03422489425433072,,-0.02556676506161639,,0.13336924846871845,-0.03034357351326075,-0.06387379180315762,0.09402226440749337,0.006900395298580274,0.005052946278118074,-0.004175491498560219
SERPING1,0.005956390299438482,-0.02389656702848092,0.04646799561640736,0.02046359721812581,0.02543153768942014,0.05567115938769046,-0.03138211388203285,-0.006557985655022214,0.07823093579141636,-0.014665653515762924,0.03330105599745268,0.09752925740841475,-0.023878688261695466,-0.00377095283414423
AZGP1,0.0367983769057395,-0.028428067295817195,-0.08003034251522483,0.00791419496131707,-0.02578593617022634,-0.025594050303169715,,0.04188825105111207,,0.06020016303488574,0.11967921030405804,-0.03517304394842768,0.03324279492300643,0.01588064559021706
INHA,-0.007210843450113834,-0.02579888875410017,0.047429965120847954,0.056410445606302914,-0.02229155976927481,0.04354611282709178,0.004582021998062404,,0.03170198074674891,0.0634001811801093,0.09183228505880657,-0.039003792862961864,0.07234303461623989,0.023392908475246294
SEMA3G,0.044456792462678835,-0.0040961701350725015,,0.03833257073792825,0.008273238018345458,0.04340654853879927,-0.020291904976143083,0.06077187013423039,-0.0555631894850426,0.11924443658908761,0.14163802720210575,-0.004034060134486591,0.07694021502780657,-0.01231181489486753
OXT,,,,,,,,,,,,-0.01254625153405287,,
COL6A1,0.07571593398680107,-0.042299022434967026,-0.08399915543614397,-0.023375695421470815,0.0697273537135797,0.07355958048722296,-0.03534847396129884,0.06803340302225502,0.013098258616962845,0.04321605872668285,0.1329905052633806,0.015008271207160946,-0.003143616862372135,0.005197996820577629
