,MGH258,UKF243,ZH1007inf,ZH1007nec,ZH1019T1,ZH881T1
CD55,-0.02516762344198179,-0.007230808415295233,0.007301168662717772,-0.07517755853624497,0.023806834134165285,-0.028832789895417335
PDX1,,,,,,-0.002249426059593074
CD6,-0.008613719191612142,,-0.072682653423748,0.10465799784406174,0.011301075032572392,-0.01820150662600623
IL16,-0.0665790888485945,0.009736392733147477,0.012208565295786124,0.048679552220944194,0.054910330357749323,0.00018389741096039978
LAMA5,0.02663701016401226,0.011023819106606136,0.04390613863352091,-0.12235887670628633,0.05725794453133439,-0.03611237971616418
RGMB,-0.0879909056993752,0.00737901584669468,0.06222984335236136,0.03480076169424555,-0.04388798952466669,-0.033552952983537804
INSL5,-0.01560269305963305,,-0.05229022888178748,,0.03297908359306618,
IL12A,0.0023118826285067396,-0.03651933718795391,0.02052552968005613,0.1554451250687889,0.04353702368433393,0.009671323987368436
S100A8,-0.06904574500530992,0.035512701507845766,0.03540550044759796,0.06981439292372404,0.15431368878523713,-0.035312764143132454
TAC3,,0.11506073380206332,,,,0.03463181648305696
TAC4,,,,,0.010829331712870026,
MFAP5,-0.024713693164506872,,-0.04899067646439882,,0.13204187707195283,0.04067127149995585
CXCL16,-0.021386088088982156,0.022134854790708293,0.0012191290419424322,0.017000942329802253,0.04708754023563309,-0.005491856978699135
AGRN,-0.005032653866012513,0.09652594974482276,0.03835323110167863,-0.08968647635104632,0.08042836684129548,-0.034539200624409336
COL4A6,-0.021528100967790485,0.01552203527022959,0.07554973597760559,0.10205487588097538,-0.011646210412848102,-0.026898067916073538
FST,,0.07861298228980614,0.10411524636857698,0.04757271127982157,-0.04331587240486396,0.00940102830868017
MEGF10,-0.04495117929905818,0.09056324279019347,-0.04938136471674289,-0.07981840035898596,-0.07961312231935352,0.0366451267229046
C1QB,-0.012650062153981617,0.000995842725192912,-0.05401455918528024,-0.014151606214953398,0.1501817709378606,-0.02859130925889909
HLA-B,-0.03320031682399039,0.06455159189712291,-0.008464562666546245,-0.001671816378386204,0.03317111772804571,-0.06739363356225452
PDGFA,0.04659938057380596,0.10834674859134194,-0.11152914441616453,0.03932926934491836,0.04611434547973325,-0.017965266713576202
LAMA3,,0.11421130654970994,,,0.04718050262064678,-0.01507454563741551
DKK1,-0.01607585406304627,,-0.059282263863498115,0.17472733722646583,-0.0755353425920995,-0.0031576679157998802
INHBA,-0.020054613527089055,0.06275768614310036,0.019751119599334732,-0.06262639492672108,0.06943023817899707,-0.00019213978045943913
IL7,-0.004873539965882004,-0.022768160280949412,0.05965041845248139,,-0.02600724806517715,-0.025247419603898768
FABP5,-0.05665201208507302,0.026316311960336573,0.18696972967334952,0.018673740205777733,0.06276865060567097,0.0016860634422675765
CCL4,0.07014270550708794,0.04336783213341396,-0.03761026731886885,-0.06549931028451807,0.08649539145620674,-0.04644176780742181
FBN1,-0.03619848750496427,0.050780154776260085,0.048649513774910044,-0.11269654495565792,0.015692121024446313,-0.009087057091966643
TCTN1,-0.04604004640872353,-0.03778697684851405,0.04407813040615609,0.07180320894814117,0.013550143706699956,0.0370165291994833
NCR3LG1,-0.019081873052292773,,,,,-0.03031679708815126
BMP7,-0.021938172905354776,0.019842237006419534,0.0077578303878901664,0.11346367600678228,0.02736916983925128,-0.017157442111525197
NLGN2,0.016203376447563287,-0.06349574171510154,-0.009232018587764313,-0.08935086378138378,-0.059819478640329216,-0.010477452581653455
CCL25,-0.01560269099980459,,0.03641507826050271,0.013982185564431052,,-0.03772031326195912
NPNT,0.0038092471002534813,0.07965015415611812,0.028479475838702133,-0.05814833596101087,-0.02461706938423689,0.03268049419799048
KITLG,-0.01593173733585259,0.0238347908524268,-0.004545824396736252,0.013658610919969543,-0.03144361523596709,0.007206414371136092
MADCAM1,-0.01607585406304627,0.023951886274010813,0.06350443223874788,-0.013027361294647818,-0.01927341776673101,-0.013889087711023086
F12,0.04160998684957598,0.06330076382580367,0.051291397585310934,-0.05893183477911652,0.044393160046966786,0.00163130033972321
S100B,0.026020360711667415,0.0533909663441292,-0.11211571230542822,0.06787786877388159,0.011495159596076754,0.01693069584509753
IL27,,,-0.017044122696473665,-0.008484777929060048,,0.015875975035102217
CD99,-0.09018575477313749,0.06502625839796058,0.10763417649061073,-0.021245628712579755,-0.019203261591500813,0.05261558078738894
PDGFB,-0.06495155767533431,0.08287119105243315,-0.0528089426629181,-0.03940080455610084,-0.002154390236153038,-0.0307098890508425
CLEC2D,0.025934336736309658,0.01256061547996217,0.0913820231758315,0.020404797218098146,-0.05095148217310272,-0.02727318724630506
F8,0.029926947926400823,0.029867868859324034,0.08454994490830356,0.03784269251930764,0.06155592654602369,-0.022619941135416554
C3,-0.03705678555541757,0.06015616600818066,-0.1444328173695023,-0.07657989696559209,0.07751600695684187,0.012232793105949635
DLK2,,0.19660159612125105,0.027945436976945133,0.06783296441833558,-0.046294125677343805,0.03957533141572878
TSLP,0.09976701270340949,0.048747079726140355,-0.03967738345450147,0.008035781109537751,,-0.029686437294964445
OSM,0.10706029354332876,0.025988296453525843,0.04452302878546445,0.036013089135145886,0.018450046885646162,-0.01137176593258655
PRND,-0.016075852060205974,,,,0.05662810140934925,
SLPI,-0.054894064836663356,-0.07233922442992384,0.015175032247399963,0.029806610960877857,0.028824176133577007,-0.08274214870614141
AFDN,0.06866861060993149,-0.028443157671064256,0.011162534932294415,0.014689791642250668,-0.051465664331174645,-0.04952752409702088
KISS1,,,,0.04658198404158548,,-0.017072479815453057
ULBP2,0.0704121795896225,0.011341131947620172,0.05000997422912952,-0.06992353917443349,0.009790447693689532,0.06852952204808566
ICAM4,,,,,-0.036575101710346336,
ANGPTL1,-0.03760648607539092,0.0007924436049197378,-0.04966619545872946,,-0.01466903328509036,0.04098717750663274
LTBP1,0.0058417468621935805,0.03198295641474016,0.012055469862617718,-0.09654720342838434,0.11350102165374912,0.0318066802096135
NTN4,-0.010709684180318545,0.11142012010852491,-0.03205769247304715,0.09891514737417907,0.06237081136000076,0.021766148615329762
APP,-0.013192482003557798,0.14656088839806836,0.03763140537347134,-0.12631965633564574,-0.09460580982380676,-0.013605084117310429
RIMS2,-0.016075850724979523,-0.011325437613441826,-0.0259473518666888,0.03849322293477037,,-0.008406346742187645
WNT7A,-0.016536285135837235,0.01094986743218895,-0.015600769877534495,0.07260009508423587,0.06069135405868414,0.019703852525513946
GPI,0.00947304805697916,-0.011973924530232714,0.0757298782522584,0.09320699688504558,-0.10228856582670252,-0.02171342630671728
IL1B,-0.02005462153895895,0.0011312511888327639,0.056777214823106645,-0.029203799162750756,0.09214048967278778,-0.043275989122672144
SFTPA2,,,,,,0.17312586423228585
HAS2,0.07072696147907706,0.02024927258863031,-0.01734096988532206,0.06150843887241043,-0.029788571760583183,0.0036776378243407308
IL11,,,0.12553577210634492,-0.005314450770363004,-0.05864075611580355,0.0006913776622773589
SEMA4B,-0.024089207650275852,0.033701253244651334,0.026930160185174645,0.009871039331547756,0.1064161117869767,-0.01882475776479375
FGF12,-0.0034896224190367787,0.04700613578918567,0.1020192037726785,0.060967782498000264,-0.030857387137358586,-0.027201236443217234
CP,-0.026053338413617226,0.014399914283531191,-0.031790663025101924,-0.05836074354656182,-0.0713288629379658,0.013457252033653814
NLGN3,-0.03194041119522146,0.059238095549953323,0.02787040306860948,-0.012794617795413576,-0.011040752465539795,-0.0347056319445048
GZMB,0.026190535953185164,,,,,0.019946566031934038
PROC,-0.02031212720431161,-0.030310374788304336,-0.0439197723990783,-0.03399014073687474,0.0291351040275369,-0.026062649034003675
TNFSF11,,,0.08592113172378617,,,
AGT,-0.017618517588124705,0.02770629010687924,0.07385183535858811,0.00968632485696387,-0.008794433472504528,-0.03781770835357011
PTHLH,-0.018740842804103815,0.06084297978800658,0.0644950458399236,0.03360970160148553,0.05716745188613926,0.02554709150171421
COL1A1,-0.051193663817701233,0.047129953503628946,-0.07383336903605961,-0.10911240905009076,0.05064042519858254,-0.005689905841954961
LAMB2,-0.028547473687409997,0.01602053454205895,0.06304965107097724,0.01031309575117254,-0.02837679222246087,0.04647487911005296
DSC2,-0.03343224552699457,-0.05664750622087367,-0.08674645285162261,0.023558319674482645,-0.0630247428139301,0.052019439299651464
WNT5B,0.0339597477250072,-0.04557609867070771,0.0654066445184902,-0.0370411799555308,0.04000169476905706,-0.0447177029155246
LEFTY1,-0.017851056656186276,,-0.022438551098401142,-0.05179844186976424,-0.09077890856284689,-0.02135835760803347
FGL1,,,,,,-0.01952949778451345
CXCL5,-0.026404796676041335,0.04423060952740299,0.007286996252193119,-0.045879169289120225,,0.015618369771725626
S100A1,-0.05361113172495153,0.03689516848638707,-0.059650372330304194,-0.0012352769037748644,-0.03973693015618376,-0.01324817323839853
C4BPA,,,0.006441457061400565,,,
NPTX1,-0.024073716840135675,0.08727323654744988,-0.004491839073022091,0.005523763067699437,0.04762523426101107,0.025531822024977367
TGS1,-0.038851325398952634,-0.009824815076491572,0.06306065148261027,0.03815310196958954,-0.004975832607769147,-0.008720311367552401
SST,0.02547150613587967,0.07255012234019369,,,,0.005546099085909952
IL34,-0.03954248241507108,0.0827563733888365,0.06682686044777329,-0.11203609803048192,0.05510768404726292,0.0012535009670043742
DHH,,,-0.04966621944337398,,,0.04208922562074862
XCL2,-0.03021726185565665,,,,,
TF,0.028344040845099804,0.027253796068019732,-0.18146712700998824,0.014120907338305169,-0.09776634392566595,0.038374187049425405
IL33,0.02379044464296196,0.03059200494902942,-0.056284631480280435,-0.06494513641106948,-0.03790404684213533,0.04978132880022356
RBP4,,0.04264748443533334,0.19986437093683024,-0.044530033974433766,,-0.029199180428160165
CCL20,,0.09393138306650106,,0.19667380660256456,0.031536435336346216,-0.024831585654350063
NAMPT,0.005514422085731903,-0.01751412549449571,-0.010466494955618527,-0.036976209618525074,0.016361100466072958,-0.055455573432206084
