,UKF243,UKF259,UKF266,UKF269,UKF275,UKF334,ZH1019inf
S100A4,0.0023848575606552165,-0.04705107951605854,-0.008832861888283148,0.07978537137462127,-0.014981856652632257,-0.046252835325300154,0.04021977535138492
TNFSF13B,0.08155626603797508,-0.01830975661591572,0.04088073163647133,0.03337546825597143,-0.015965129211834655,-0.018097374460613012,0.07322908399810281
HSPG2,0.031514427980135026,-0.019562680205959814,-0.018131658813829065,0.027438214543776818,0.05535496514582398,0.0005281172400312393,0.10592953954107735
FAM3C,0.023925385021463075,-0.0019774428111609763,0.05749197195276108,0.03510497923548394,-0.04043969618674204,0.026099615729126363,0.07653965683165168
FLT3LG,-0.010149592065371275,-0.001905910682570199,-0.022723357240207,0.02475454021572952,0.017116913003498158,0.037655666424534925,0.12945021438857474
A2M,0.08170012258857388,-0.030999726579229857,-0.026398868729706027,0.0750013695001325,0.06154270073849643,-0.07225870860628686,0.12141237722089322
VCL,-0.005599553970202623,-0.018972223433595486,-0.029968604872581104,0.03180329263144691,0.005797870756628683,-0.007609186641343941,0.00976830414002755
FGF2,0.08450793975625846,0.03201634441792988,-0.0391325734900406,0.05702140104458896,0.043489847046231205,0.04230431430748146,-0.046369908475078735
AGRP,,0.06999485778130911,-0.011569837359879386,,0.05096449488065529,,0.032542911071662274
CNTN3,-0.03229276368875867,-0.029667083480787143,0.10782445350444256,-0.04635372292268548,-0.028956482723890033,-0.020185413338492848,
RNASE2,0.02714362355890691,-0.0068648926018867315,0.04305817004442287,-0.00028589728751465934,-0.0002891496820911186,-0.013089624536593137,0.12577695592560145
ADM2,-0.02381416947960804,0.041931093778483516,,,,,
GAL,0.0021330169726602646,0.009459094452896069,0.020975746444046848,-0.022948369026398886,-0.003729057518890439,-0.019494929048956257,-0.021754200014042713
CXCL6,-0.02065194321512994,,,,,,
PDGFC,-0.0013176722911927364,-0.005325094113701347,0.014791063821542343,0.06582603386796966,0.03301271874813562,0.00395954332139913,-0.0034760019796570116
COL8A2,0.08532545613094925,-0.045310889570617185,-0.00914983034654993,0.0488989359858676,-0.026425246042921718,0.00979800221202488,0.052299117206992575
SPON2,-0.0019236576556737927,-0.027672137805107126,0.010894176202386493,0.07071480752004407,-0.012270671904400614,-0.004958433323519749,0.09642026572696354
LCN2,-0.017830028751827574,0.02751964930001041,,,,,
SEMA3D,,0.08164397008593895,0.050234234381121734,0.02329286102674951,-0.008403559319530721,-0.014925747340736088,0.0615681198973804
BMP6,,0.07425095360482643,-0.015128920973968028,0.14958646057266253,-0.015325338302422005,,
TIMP2,0.05035611026279028,-0.010184550962235165,-0.08000795360091367,0.07981297506558059,-0.007484138809432305,0.011137578831051978,0.030892417237028184
EFNA1,-0.00819489106207727,-0.007086698643829699,-0.05810456031711509,0.058875002577973394,-0.018096142324471584,0.053674823117471265,0.017051233429090942
S100A12,,0.0038018748810901733,,,,,
TFPI,-0.0664492449885523,0.0368028313687905,-0.018481459234326557,0.09062969063751519,0.004550699863269323,-0.005355555556318185,0.08618953344612504
GPC3,0.06400646236658067,-0.019205147580164908,-0.034300666230868554,0.1024580482894969,-0.02010325205921137,,-0.02278632729659083
NMU,-0.03484606658726086,,-0.002224389008570925,0.05043493260114239,,-0.028929208089978387,0.05945259243526164
SCGB3A2,,,,,,0.04469337563106936,
LAMB3,-0.011031217695134925,-0.0021458924779557695,0.02829376839085023,-0.08504436603759417,0.014472386475949835,0.008833843589316479,0.03306884802450459
LGALS9,-0.009959418114586461,-0.043516767217926376,-0.02267183514747484,0.08652267697764818,0.05516724170824218,0.007854131882666116,-0.03164586670449479
VIM,0.03634650278712752,-0.012452181137747237,-0.04783116387476304,0.08128862865491567,0.08625287556314636,0.0448875617604153,0.08040768288433973
PLAU,0.0827920613145594,-0.01686737218186257,-0.04599023910046379,0.006712589423512801,0.031762156493340084,-0.012731368477951005,0.08125404277327568
TGFB3,0.043924687497038435,-0.02888873756374957,-0.019674908093801756,0.10550814213021918,-0.004820622477314874,0.013293083039578804,0.05292428685137425
APLN,0.011787001098342334,0.041883912683389125,0.0421965922007925,0.06988803448171087,0.00924640419901883,0.060397401657820794,-0.04505385376091745
SHANK2,-0.01619455519457595,0.0020396044466360124,-0.022855653508278808,-0.0625353074483088,0.010425571731709635,0.028700367364495466,
LTF,0.04722273662874922,0.02570684188203591,0.06009450365238908,0.08195393972458288,0.02274854503284227,0.008047018189620064,0.196072677870701
PYY,,,,,-0.019053594060616092,0.014307505246764612,
PENK,-0.017409701176061908,-0.01875847644587561,0.019028774816304994,-0.014032954089369224,-0.021241727269020506,-0.02206369603098456,
CTF1,0.005261808551633019,-0.0008406185706596344,-0.02503124278173639,0.07256190773215157,-0.021324544953168774,0.007286148759723928,0.15954092121904576
COL3A1,-0.01798715734838528,0.005001566586330314,-0.007558160265398797,0.098154504366961,0.07191203541007221,0.002052926397926361,0.13516406053396157
S100A10,0.051095366409242,0.033592259507800384,-0.05246756384947915,0.09496770370809843,0.05784190182703216,-0.011510026763636912,0.08869109313965845
FGF13,-0.028268168682502554,-0.012411823521929717,0.006388379015609782,-0.05637146722854415,-0.004959304513246459,-0.035962505151612686,
SEMA4A,-0.05411100468908035,0.0029557247210771497,0.07461687050302646,-0.029777256042902735,0.0077370381463160885,-0.0038701400398860404,0.04084302382253301
EFNA4,0.026295943155758287,-0.01841868272558777,-0.004251931842898741,-0.01027801378247387,0.006107034716061264,-0.030096701117923334,0.07580432098368609
HSPA8,-0.03404779951107738,0.05733528078200639,0.034527954980591045,0.0224758776222249,-0.030688393956966417,-0.011564862221077872,0.01649170693576643
NPB,-0.024224976819781058,0.008064027251604685,-0.018153258542251468,,0.02727086569131002,-0.015268881161701626,0.06432982019235771
ULBP1,-0.03151920292725159,-0.022709149020669832,-0.016351611458303272,-0.019548900353690685,-0.023371703467022737,-0.013778668988894148,
SEMA3E,0.02629754141321854,0.016491673766319635,-0.05869662576531963,0.007136716849086446,0.07421397488193684,0.027370120387797892,0.0004633445168653618
ADAM9,0.0657860841206479,-0.016741752621582767,-0.018155482300362884,0.05761097608109342,0.0011008280883776551,-0.006181653141285654,0.035062881398522844
ASIP,0.04952424716742249,-0.012206967327602151,,,-0.020964087600111855,-0.017689391371437015,0.048574535695710276
IBSP,-0.024220630753298927,0.04528896598707261,0.031867419144790105,-0.026973539601544774,,-0.031162103546769987,0.05961812773264655
FAT4,0.010031062678161319,-0.01951681897626236,0.13382352898661914,-0.02912142994322457,-0.02217807909925301,-0.026266152523035737,0.24018112187682503
MDK,0.06004744608053506,0.02303492564905406,-0.05524148134370868,0.09155491734975901,0.051385600014900605,0.010537282988405292,-0.0010295629501422014
BMP5,,-0.02001847866925614,,,,,
CAMP,,0.03869538798731894,,,,,
HSPA1A,-0.05008720460429678,-0.055889004061625454,0.04591277783911882,0.10702578362227137,0.013820549360712994,-0.05372999283299536,0.10017354753259662
SOST,-0.02250155147533932,,,,,-0.017002514639906298,
SEMA3F,-0.0013986268880511919,-0.007612328432644979,-0.020184275589938013,0.031151251171865683,0.02929728455338555,-0.026958152196770117,0.18224790908503374
ARF6,0.00989390033602742,-0.0029693308853060082,0.029138665134769558,0.08557320427150028,0.07451378755747383,0.022880487979680272,0.02712497331353538
IL6,0.07177136052670273,0.06463406001700485,-0.01738548361339545,-0.007926232906982583,0.04277571249606727,-0.017553990266091272,
CALM1,0.0044745276415186315,-0.02575835842477073,0.03842576213244673,-0.08587806372079532,-0.025072901908297873,-0.08987824565742401,0.06849560460974742
VIP,-0.0031425208162763753,-0.02069260640754722,0.019531362113518407,-0.05127580855882902,-0.03698314061268746,-0.01294039681922706,
NMB,0.057026442725629366,-0.03329434867154523,-0.043542712324403515,0.09734135290089352,-0.06406832022982324,-0.03759875030206251,0.01273668282711318
CCL26,0.05794145323317001,-0.0004254649413187972,-0.011731552682358131,-0.02476121389899729,-0.014148201440904942,-0.0019023724305584338,0.0030232324248779347
FBLN1,0.009017542499556414,-0.009466503542459792,-0.002143518863831014,0.03426921692580045,0.0338386978593135,0.02459236818622828,0.015699170946971597
SAA1,0.04704990195153108,0.003846589100864298,,0.017686776322363297,0.058726634376014455,,0.06776903615005997
MICB,-0.01917543475189588,0.007062394381797673,0.0005267938892523655,-0.014797222506478136,-0.0017832582837841967,0.02363520091358739,0.08542573494386976
MMP13,,,-0.011071266988200369,,,-0.011764958181761593,0.0068465630817415865
F13A1,0.010344800336177745,-0.0009639566121992948,-0.042252669059552314,0.016950245478061923,0.024503645336492665,0.040746394130864866,-0.03484824072781564
CXCL11,-0.02890376354768031,0.09652544518918646,0.0038245136544132405,0.031089426879614624,0.044909774337098224,-0.01444466183777571,
COL5A2,-0.0032207648558215253,-0.05476874404807505,-0.028213860937475466,0.05387057677442617,0.0551238264944489,-0.0683466434580557,0.07456363794181722
EFNA5,0.06298465018280938,0.020173362315863422,-0.03747888613852138,-0.04677495456001925,0.0029846932289105616,-0.01937451505715203,0.06955069835073995
AREG,0.014522095097391389,-0.020111985570797485,,-0.0401815589013474,-0.014679090817293652,,
EDIL3,-0.026909559348244235,0.067313290514836,0.03123302886675062,-0.05275024628484019,-0.018290904304531827,0.03245275781604393,-0.03399714280856528
CD86,-0.014733142332567301,-0.020732384276242893,0.018263417579578924,-0.0019635372711419375,0.011692063440085467,-0.026925902304202623,-0.06000614104531683
WNT9B,0.07449024154765006,-0.012024416367596564,,,-0.016771985450327577,,
HRAS,0.01806933472810564,0.021519057372113442,-0.0008232068716868234,-0.07427765112168894,-0.009290395224971784,0.017124926314400518,-0.029286042208632006
C1QTNF5,,,,,,,-0.03993231098532254
RLN1,,,,0.08529551698863608,,,
COL4A1,-0.0176528679321556,-0.02415973071351767,-0.06271755295508803,0.07444987956139283,0.04198805508625223,-0.0039013866659246346,0.16687134858511557
CCL3,-0.014362217781922912,-0.0509346536976612,-0.037946875271556026,0.08267321837392172,0.08244290543913228,-0.0048865579834990345,0.03002654626335206
BGN,0.015221587133437815,-0.01857116459008307,-0.001266323510348361,0.06871793853243008,-0.013495437865566545,-0.022867283514342494,0.060583126581795356
RETN,,-0.014836611075415795,,,,,
S100A9,0.046127123626450696,0.02666520469406537,-0.041071545263409205,0.049664419084821755,0.021539606611694153,-0.03394739462006787,-0.004637798907770754
HCRT,-0.04056009536658922,0.03596911572389825,-0.02263426923220924,0.0033755950867686113,0.02196614734766791,0.007976732712613153,-0.026427467972872414
FADD,0.0831985092654072,-0.01187789293171777,0.009385096693205003,0.008303556327102514,0.04124441022244412,-0.022708938605074513,0.02014394373861868
ACTR2,-0.06483802738432923,-0.004116972301988927,-0.0027218712640269867,0.00427426846390418,-0.0212228089126187,0.002673010682483008,-0.005749860305135771
BMP2,-0.049090687705396346,-0.022043070565650934,-0.04172722276592864,-0.007412890947399887,-0.029858159575350672,0.09325079457969385,0.026430070564058956
PDYN,-0.032015742417291736,0.0018814601535430265,0.07035090724095353,-0.0845782804849133,-0.07032750466693222,0.06994455618472306,
CD55,-0.001022087139558938,0.04203142427933402,-0.011466186524229,0.03743248306419403,0.018062076154209586,0.04145129025700939,0.08240237497654812
OSTN,,-0.024864072471564934,,-0.016690453026323975,-0.031066246086781105,,
PDX1,,,-0.016113807331418695,,-0.008885056676113178,,
CD6,,-0.001435871947237429,-0.012956559370355775,-0.021615750615186252,0.011136603921521578,0.005915464078333744,-0.006138061219486726
IL16,-0.050531286056628245,-0.01903995095451112,0.08983216207987238,0.10786900766526973,0.012908062125549215,-0.02439209146403217,0.1133957391872079
LAMA5,0.03464900310681865,-0.01225719903063903,0.023302095718419916,0.0530412476094429,0.08303606555292742,0.06185341612265731,0.07051852591658536
RGMB,0.04051159898588801,-0.03141015994319552,-0.05728925728473095,0.08727248056597289,-0.0016362166192377763,0.036647149383443836,0.0758568792980919
INSL5,,-0.020581629407993737,,-0.00033966485745924406,-0.025691146942694396,,0.0016741981397942066
IL12A,0.01851590280921886,-0.041107434243168345,-0.017936853743511005,0.06828839751983869,0.02745934923306884,0.010515158046143365,
S100A8,0.043081421281160645,-0.01188606822844602,-0.04124977863286105,0.07045554454085146,0.1307357241652168,-0.029256601522876364,0.04609830877583449
TAC3,-0.03607093141653521,-0.025608918937097228,0.006663813907063483,-0.05793603172546959,-0.025215337037822968,-0.011317074935264746,
TAC4,,-0.02321407557009444,-0.014216367591728788,0.05099507881233738,,,-0.02850143977252971
MFAP5,,,,,,,0.19721075285280165
CXCL16,0.026840937654200453,-0.07734837933309811,-0.0228817071910932,0.0832031416352654,-0.035175703625924794,-0.05377536574753614,-0.026797791866019507
AGRN,0.03454126153861073,-0.05196061413940267,-0.052901509187460304,0.09777490210233668,0.06851251668288838,-0.017738997547528886,0.11324144806531518
COL4A6,0.02663992344211855,-0.016413087241945706,,0.05899112160190348,-0.0149478038650332,-0.012718060625562178,-0.015509804928474947
FST,0.05752505051412662,-0.026870354198639625,-0.026576449678085905,0.018425808030697308,0.03992532575566051,,0.014425825348754405
MEGF10,0.060908752550662096,-0.031005651406610227,-0.007993238920733189,0.026899871597512493,0.028317662245923924,-0.0049878060440184495,0.004020240834811335
C1QB,0.0002898355487839023,0.011804567231649618,-0.08798261656361298,0.08290046187714324,0.0767382862935093,-0.0706984891867829,0.07116000743230423
HLA-B,0.06991103020371964,0.0526598315666044,-0.01944633042210746,0.1060528359721207,0.007174740423971078,-0.03907497185004027,0.05701725974629627
PDGFA,0.04802212260352008,0.024002769706435785,-0.010954755847152855,0.00454932119438563,-0.010320588744113658,-0.014224805848697194,0.07626560712277562
LAMA3,-0.03984553761770074,0.07829550986123686,0.023640519298277332,-0.03799418884250161,-0.03233855760164355,0.04959675472377311,-0.03435689544788341
DKK1,,,-0.011731552682358131,0.006606083026221366,0.06337479411617518,,-0.028789315957947804
INHBA,-0.010840081484112312,0.05168216549102889,-0.0050216079552639625,-0.0482386403104672,0.020529648089243194,0.0020206885946699826,-0.022622746071776098
IL7,-0.01941591497184367,-0.005479145019880793,,-0.01921310525323375,0.0035375815226844146,0.07503346341655891,-0.002230257867390112
FABP5,0.03821008466308352,0.03702944325145109,-0.05729641718130016,0.0744863810298326,0.026205947241312665,-0.03887655037781166,0.12427968247007458
CCL4,-0.014448448253977673,0.005559614517499376,-0.0003246578875772603,0.03425405817173755,0.08717396317542311,0.014012103247936338,0.15554731872890398
FBN1,0.007352628118655954,-0.019299529678126266,-0.010626471946916474,0.0469063841364185,0.037131163898096765,0.000538721424739771,0.02222128685884316
TCTN1,-0.04331737744355524,0.02246705815198047,-0.06502065755753472,0.10452736866950758,0.023215926474081397,0.023691376953004564,0.032333774613361996
BMP7,0.06274725562153688,0.03263486019283684,0.0017546193261737126,0.009942140320287349,0.002469494328971801,0.020375272575478928,-0.059472213879228845
NLGN2,-0.023169793342600564,-0.0004270040868928009,-0.016844661283847744,0.043135810516450226,-0.014532626113689136,0.02351203570979175,0.010003314898582596
CCL25,,-0.020470110111959462,,-0.020042971769240695,,0.012828489408378661,
NPNT,0.05450366068304071,-0.018214831013256282,0.015535846158366475,0.10786190254326976,-0.008046039627003317,0.0029515327082486305,-0.04976289202580447
KITLG,0.06372449840780008,0.010028369795133078,0.027866127773419052,0.004233017358267832,-0.03133448140122832,0.04263579466394043,0.042046861906612415
MADCAM1,0.018376503115121085,0.018365752424807417,0.11064476720103543,-0.025951636629641017,-0.008954211400491774,0.04402899343864093,0.1517592723523004
F12,0.041340570199656985,-0.03309023802373711,-0.025392301180289543,-0.04355900845540885,0.036466684519674594,-0.039259493592628966,-0.04036974255194344
S100B,0.02988808323343458,-0.007558359101300649,-0.07374650251172768,0.05797463657174838,0.01103590269941386,-0.05899042868185903,0.005478919268454389
IL27,,-0.025974557231818365,,,0.08713940918084134,,
CD99,0.08002846867093417,-0.020982691592441313,-0.063050133380322,0.10507561306510323,0.03445678031487289,-0.031422731464525865,0.041756084139955296
PDGFB,0.0033029049695293563,-0.012439454806915183,0.002174666133029137,0.03140278423853435,0.06010400545120746,0.007131533318679873,0.10530489777775692
CLEC2D,0.002432979342463483,0.026419067304922626,-0.026691977366792505,0.12105616510961363,0.06769768472560515,0.018274689249106905,0.04257206386607669
F8,-0.023192949343695334,-0.0035790904163340923,0.01111385293670709,0.0585996218784428,-0.008308242137204422,0.017493611388046733,-0.013218431742971175
C3,0.005115970683238179,-0.025628667336134597,-0.021507020319380128,0.08242093729484569,0.012546365172538763,-0.0028322895900818644,0.06915422880398304
DLK2,0.05249728816361517,-0.01848224217873217,-0.011209957201672631,-0.031652409098255826,-0.032291096545798356,-0.020224110794293267,0.023996419651565255
TSLP,0.03629917385618963,0.006140153438840628,-0.01461387474536943,0.04193144735166992,0.015498271329352921,0.057766454353143336,
OSM,-0.001621909358598794,-0.010438367527595034,-0.01738548628407658,0.03800070622837988,0.020406646138770596,-0.00027042491153131106,0.08205153832416673
PRND,,,,0.004141820712527199,,,0.014375295763930655
SLPI,-0.014396063116063954,0.03183009329439897,-0.03722855341335461,0.0938777745843617,0.04384388845565441,0.0679764708266859,0.03703784515774632
AFDN,-0.048607123157503714,0.023128825226435307,-0.004821750948157818,0.06511148835467225,0.03976151411634908,0.07349136335046698,0.12157885622799759
KISS1,,-0.019323236921366695,,,,-0.014925752559990626,
ULBP2,0.0026158360091002655,-0.002530441878300361,-0.031915730763145835,-0.052308632502784225,0.022635872566379233,0.0028091106684663696,-0.032330916731519034
ICAM4,,-0.012024415144660561,,,0.11193291859895782,,
TDGF1,,,-0.012510427849275307,,0.10879423192182947,,
ANGPTL1,0.024548432558116996,0.048087880739282565,0.014983064715706155,0.09038248120315098,0.05028098988160433,-0.019371020886537086,-0.04672361627543311
LTBP1,-0.031185739282068706,0.024142881085196122,-0.030492634894672768,0.0929182145960934,-0.008055330610135374,-0.03775000256263836,0.060465519041730996
NTN4,0.04731999141803548,0.02961981535311818,-0.05221450022610545,0.025874922619208773,-0.007327540219674393,-0.008391912098370502,0.014661787524649113
APP,0.044243737032567905,0.01084252861943837,-0.010522565730575903,-0.03313519122609954,-0.037263602809261664,-0.03716397759719299,-0.024652785996141267
RIMS2,0.016712331503010217,-0.0197957361285449,-0.007493257274815315,-0.0668714854761096,-0.04154114055017246,-0.00633656938240193,0.10076058103764347
WNT7A,0.006432644240314869,-0.009300489647440954,0.005488391866459826,0.0481676486539729,-0.017842036376282573,0.11281569220552329,-0.032070253435248636
GPI,-0.06243850818816515,0.036743964603384596,0.056031055323446904,-0.027648192772629115,-0.033337373990882616,0.09879679575593606,-0.03114998723111081
IL1B,0.03472790718389682,0.030203773336892552,0.04318547224904904,0.08011527486743712,0.0782034120332685,-0.0012705427313538262,0.017798666054575592
SFTPA2,,,,,,-0.011961398320127903,
HAS2,0.067967521757973,0.02376391443471705,-0.049614758455082626,0.07383229507956363,0.0036253338959398086,0.020221887643778764,0.08056292780378298
IL11,,-0.02321407732884839,-0.013246148812620517,-0.02659328445980628,0.14568620000506877,-0.013433980890545798,
SEMA4B,0.04597209499803124,-0.041633161694878976,-0.011306058649103739,0.0983066388914361,-0.008012031992450236,-0.06523952835769321,0.09046406569394419
FGF12,-0.0003728616730929926,0.046604274187783096,0.03209876826104797,-0.07395887717250671,-0.06405045591446659,-0.059600529291447,0.025692549944890033
CP,0.08685162561650793,-0.003652154872976127,-0.04033954012519929,0.12897827852593133,-0.045283299698444336,0.006334592587590651,0.07716647576076938
NLGN3,-0.006924828188262677,-0.015745437622538314,0.01320821081407653,0.05154853961076918,0.055096535688225264,0.00454114705521757,-0.010220878753708943
GZMB,,-0.015281706509527286,0.03673111451740016,,-0.027235421962456638,,
PROC,-0.025847659731508665,-0.008120219755400773,0.06009324425490428,0.02819849752804579,0.04671416057568006,0.04882497759579463,0.05721675091495375
AGT,0.005382892557748007,0.014130108632507203,0.021473317673845017,0.10898164880075768,-0.04903215871250494,0.03477272100093262,-0.06715200371144267
PTHLH,-0.008882513541889705,0.05109950232765326,-0.004397738102592222,-0.02060280401727745,0.06999744088519619,0.08256415978667707,-0.0317004480337841
COL1A1,-0.045068328719183676,-0.03060683204017777,-0.001915728039135733,0.06906109076238369,0.07062125132799986,0.013793795800985678,0.15066446964790312
LAMB2,-0.014603156124869883,-0.0506442797721761,-0.026149263327207975,0.07735727059638217,0.04630452386798698,0.015219461359904983,0.021343068414593214
DSC2,-0.048307072270206516,-0.008499934494143022,-0.03136051507963877,0.10664754077871966,-0.016619001379577572,0.10492628856969846,0.047466542553776636
WNT5B,-0.03886575136592103,0.047335701214995723,-0.02307690722946073,-0.028921834791495602,0.049115962452291155,0.028516641348330256,0.12627293925467042
LEFTY1,,0.0035565981294651827,-0.016113809692787178,-0.029040101832330134,0.02809091156394969,0.029519403897619666,-0.03435691754790735
FGL1,,-0.013082991899443517,-0.018789309749007513,-0.02206789672751856,,-0.013778667892574908,
CXCL5,0.059709341987860175,-0.0120244138343724,-0.010371111913757817,-0.017259787057161184,-0.00409458440337326,,
S100A1,-0.03820464861890349,0.040156278026091945,0.009293158284117907,-0.05626835446934183,-0.040916653541825485,-0.03441591949948781,-0.06993571901043039
C4BPA,,-0.03347243996551026,,,0.053385780495076675,,
NPTX1,0.010049095489616303,0.032204984335449015,0.06688578490754064,-0.07224611180222668,-0.017261221116272835,0.043530812408833226,0.01388428274922809
TGS1,-0.0068743769457470134,-0.0011547565014548612,-0.06818696580568427,0.0686522375457402,0.06651844260140839,0.028804515056325267,0.033893740301062625
SST,0.0034797457289194545,0.02394079783012818,0.03500598666284277,-0.08248727707819428,-0.013473182447120226,0.046388984508453454,
IL34,0.03327447497655888,0.02628930192411851,0.04422917955373538,-0.013191948275013474,-0.0072009529414005236,-0.0011277229268345892,0.08891402187294437
XCL2,,,,,0.03446362057399039,,
RSPO1,,,,,,-0.012718060625562178,
TF,-0.030340788874906956,-0.016245223641566886,-0.05100179386313694,-0.005388279084706113,0.020981484421865197,-0.018793784622298717,-0.10751757414685727
IL33,0.024385700799807775,0.012011449027304668,-0.05159465363989222,0.13133142685548993,-0.07870788175549,0.04421903073345608,0.017040420937676704
RBP4,-0.026434008527127788,-0.02448444802516748,0.05028302350663184,-0.0637013020945821,-0.004288606589154069,-0.04170385964057267,-0.0418736906476041
CCL19,,,0.17904829462150826,,-0.014350822780478157,,-0.01977906803440775
CCL20,0.032247145680483,-0.0012979150819255627,,0.03282487819499738,0.01923914884813968,-0.012532993012449057,
NAMPT,0.06394471763856759,0.008151650868846989,-0.03686411890787514,0.039649363545339,0.0139782909541519,-0.0304965526539117,0.07942972133400382
