,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
EDA,0.08899608671391025,0.10887854109868794,-0.02081271513838217,0.00865871157380216,0.0806358127628867,-0.04161234996357303,-0.037300726385567674,-0.015762525242862375,-0.021233265610885607,0.021456239851678154,0.02189644499889013,0.047432301164166704,-0.03182944490917768,0.04662531403095195,0.07994487918255205,-0.017536372555394725,0.0032839300361975523,0.05098634982584516,0.005662212329251952,-0.043042320626691624
FGF22,,0.029489574466829045,-0.029595762265284303,-0.022209626530411253,,,-0.025203766688524223,-0.012084027087626844,,-0.0010520505295972564,-0.014021190550593502,,-0.03305935024494786,,,-0.023612355044751652,0.003079334874976321,-0.02363093273051425,0.057938710937781274,-0.041323937868734915
SHANK1,-0.003246964977004648,,-0.01575778878721456,0.018971836316684917,,-0.005833302328645286,,-0.01149718428819632,-0.019835081008844988,0.002785261379575078,0.0031880006120414434,,0.04635287776388086,,,-0.03004680431713893,,0.027263205912430203,0.02560197556750992,-0.04483640742680288
NPVF,,,,,,,,,,,,,,,,-0.021343635052818163,,,,
RAET1G,,,,,,,,,,,,,,,,,,,-0.027800430867614946,0.04416166182862159
TGFB1,-0.025557100175777787,0.01106117111659894,-0.015930782018163215,-0.023397752317324473,-0.020839256584775707,0.028357426880228367,-0.03264017333428462,-0.026181356066972035,0.045655967211430296,0.01826125531443124,0.027945319184155888,-0.005062344067174134,-0.025393363689799265,-0.04134016005496832,0.05262380476467076,-0.0039010047686933824,0.003699252073940472,0.07700692867902753,0.0031884118404529394,0.0507737714603587
MSTN,0.010560921003370508,0.06925547901593743,0.010315176201631455,0.02622644052847262,,-0.016071419183370423,-0.03856865027021616,-0.004509422904197766,-0.00382045827319361,0.023116002637009418,,,-0.020632967660371707,0.036167171145721086,-0.058676777810637445,-0.0048708341595445044,-0.013373397796246647,-0.023882023689990952,0.05304361695120611,0.00392552607068443
WNT4,,-0.05237568254015486,-0.01915534657722532,-0.005997111575857332,-0.0354435485863229,,0.0241645634663075,-0.013701281925059303,-0.02082289394124896,0.07156726019746258,-0.030263942689724058,,-0.020213851785717316,,,-0.019023815319195888,-0.027154852075322474,0.026141713251667063,0.03902362677846909,0.043629661434496016
TNFSF4,0.17743972996227755,0.032745025578979715,-0.04380477113544612,-0.026413473841775344,0.0027640684251858593,-0.0009422350101590816,-0.03587422692369305,-0.021748755589744727,0.05889479058917482,0.06094895158203377,-0.032639149328883,0.09408054290928679,0.04672387028036315,0.052453476627521284,-0.0327357633517387,-0.011138289862452348,-0.04183599055296966,-0.042261417986452644,-0.0006446637646817553,0.004260793109423062
NTN1,-0.04897477136156713,0.1072692753669077,0.018952643170307783,0.0012767914462837372,0.0021525757319735012,0.0010855879926577375,0.0017432487923068503,0.03180714441272108,0.056373514882831224,0.015551332225736222,0.0026779109741428544,0.04493653112611764,-0.00643611190988134,0.02044582227029512,-0.09793033369660831,-0.003753295490056354,-0.029617618060675272,-0.024602533112752362,0.045433500037151055,0.012487829446563032
CXCL12,0.04251467166738489,-0.07856545425926366,-0.007665379930388408,0.024372063623408772,0.0057614494550000395,0.004336620331993361,-0.061318729856157314,0.04559247819110969,-0.03579704078010039,0.07404594560495024,-0.0852151730167336,0.0553767082049268,-0.027054103207737854,-0.022075862156888698,-0.08190119015026753,0.00946916676219315,0.025810460868396674,-0.030766563850377782,0.00028922197836362903,-0.03748445837043452
GNRH1,-0.030660687235304754,0.03988007508014468,0.08159236161647644,-0.029100609571369007,0.0023796350506463115,-0.014288189477994262,0.029433109629938836,0.012085964738652878,0.014498858578116199,0.02031275087407622,-0.02241638078575188,0.0010096781782205624,0.0514770909026902,-0.05406313396290231,-0.07035338729673594,0.03970120696385039,0.02994260501552429,-0.02220610491897981,0.03893352646156087,-0.009875915391739586
FGF8,,,,,,,,,,,,,,,,-0.02946038041294256,,-0.015007143202511862,,
RIMS1,-0.025494705817781498,-0.08209094177763472,0.07854953650820379,-0.01261564583081384,0.03993682565197686,0.026407119977576967,-0.0487388419826062,0.017854768338831026,-0.013753123623473192,0.02445488856255921,-0.04435182342657202,,-0.053224249542701774,,0.08038759406552855,-0.06601383291199377,0.043898071776159446,0.028062070153062692,0.057349695496067235,-0.02567988211424891
FGF14,-0.010679535758101225,-0.029843622058508223,0.04279039239871127,-0.02348555415683296,0.020463284428864293,-0.02187711952868708,-0.05308945308867523,0.01276194886214877,0.003750491354808997,0.022603694237199365,0.026536502695949555,,-0.03287147210320318,-0.06578302347148407,0.023798798063264213,-0.00319220394582949,-0.06457840602001998,-0.01662087435684674,0.02066132598635933,0.08004079138462666
IGF1,0.06513789591686077,-0.03077904326017878,0.04148841906824527,-0.043177590573537664,0.06880436220548322,0.021300422043677776,-0.019884601220725693,0.013250592783432108,-0.0025870109921899967,0.0357724015759765,0.018012234965844247,0.02349752253225882,0.0544741827209522,0.02669294060994729,0.059397114550065376,0.019143759136998246,0.05961430812071936,-0.052305295361244876,0.05475089158396217,-0.006262040375348636
TNFSF10,0.005809086321542785,0.08557024471965258,0.019383114701073394,-0.01640111438676814,-0.03587205290054348,0.0041496101393751934,-0.024995998923946904,-0.031136977030360332,-0.005979558776002071,-0.01925099043088934,0.020311657184794673,0.029811131041710417,0.05724453781461207,0.006255355155506142,-0.034865266209420195,0.06555473893193958,0.03686968315439893,0.03279474242879107,0.10230954756147019,-0.06222970593133067
GDF5,-0.019949757238140017,0.008220928422672462,-0.017756939361216376,,,,0.04180823975860628,-0.02129764300828347,,0.01843908720776748,-0.029226637342149114,0.07510424820217113,0.0744230549415985,,,-0.02682534491880736,-0.007790756587456397,0.01415243844237239,0.06045875524740684,0.029815998607464728
CHAD,,,,,-0.02348418370546394,,-0.024599898985194952,,,0.03482946937776059,,,,,,-0.03426107543531399,-0.030594508405168943,-0.021938368150879368,,
RGMA,0.08551729121830196,0.10217477390469665,-0.03868857563423226,-0.06792332377269417,-0.0361223359929974,0.046937555128043984,-0.002324724064327596,0.08837106580180636,0.020814559969684763,0.018896714396879115,-0.007825483274689717,0.01357180445400595,0.0334886452141987,0.008113111287121203,-0.15191014254650156,0.06222084662325194,0.019507592649688918,-0.054285699368627156,0.07565159794163778,0.02401769054394571
CLEC3A,,,,,,,,,,0.1314097232310263,,,,,,,,,,
WNT16,0.12128569232065656,-0.026890927621348235,-0.050048940409119204,0.022793785962798956,-0.022060904873769653,-0.011883443470190262,-0.01513589632784857,-0.034581934537510635,0.024196770704546476,0.0062353779214455686,-0.030263945303747326,-0.034416780729759365,,,,,-0.025274321937010437,-0.014035570518849627,0.12091423848922654,-0.028564572260106526
CX3CL1,-0.07461260832168587,0.02415239868635588,0.040768936708671745,-0.002657071618448833,-0.017054072796147852,-0.07431981409350714,0.026106312535776166,-0.02855143951135444,-0.040760725277871265,-0.033430753344696314,-0.04580753994801715,0.032639194003229954,-0.03856449217586544,-0.04172965626918724,-0.07546926445860187,0.0030614201184549885,0.03849365321292108,0.0023496067026947858,0.008570968136354938,0.07186616253309608
FGF1,-0.014367822676632813,-0.021350785237250012,-0.055828250405084864,0.06862263650453243,-0.0062466291321490045,0.04456170112328484,-0.06009832186331379,-0.010390447337428244,-0.03304301322588831,-0.013030154371486524,0.04861558959325441,0.043610779647894136,-0.06412201006733821,-0.09425987482004711,-0.035568600027417574,0.016541262836617075,0.034347764618907047,-0.04374450196071287,-0.0022098039800887014,-0.007956728939551494
ALOX5AP,0.0035069032950560386,-0.0044563836447440676,-0.03973681030607031,0.009658916592954658,-0.008898061438689977,-0.00928999605628977,0.07856309780356902,0.047698461438611284,-0.058256039472075416,0.021126039439126616,-0.03383117940063413,0.011741107034763245,-0.034901844564556285,0.0029167559408224976,-0.04586234323768856,-0.015325097409373746,0.049621488113035635,0.062341726756821356,-0.025423650296650942,0.006010474523431101
IL1RN,-0.01775402067148969,-0.08398055978853125,0.05473857613326873,0.07865290907902087,-0.01910168789889626,0.004346573667188623,0.07218084036400384,-0.012273689441137287,0.025191303358204426,,-0.03987455315272346,0.028398377332773707,0.06856671467223963,-0.006302868560999998,-0.020240104266404765,0.010964680920569543,,0.04994812410667687,0.003587510986408443,0.0016968030414960065
PCSK9,,,,,,,,,,,,0.025619994172271107,,,,0.03222067577204608,,0.04041550576750455,,
NPW,,-0.0436922469729941,,,0.14659981561865842,0.0010683492597777528,-0.027502522856834313,,-0.018799434718980216,,,-0.004150624504575493,0.02152386273922515,-0.04181537386085089,0.04886342127881206,-0.0038715474513414633,-0.028227172115872563,-0.009312908374714806,0.030162251007745472,-0.03696438389359425
CXCL9,-0.04446033668774913,0.047562932076042036,0.026728707399658932,0.06342637608339116,,-0.01442488193992997,-0.024138232475095354,-0.014844320245424779,-0.02844227042755302,0.01933953049926471,-0.020181949716716854,0.04113165305065548,,,-0.0774621745112297,,0.029857406393731717,,0.010127802781196276,-0.04423391193150672
ANGPTL4,0.020605758225102546,0.05225166831095175,-0.028095989960268037,0.04292974066836073,0.017984684697649293,-0.03739176223178109,0.07084076358600039,0.03969861109735249,0.044556528487561295,0.02474205562979943,-0.009135489043428022,-0.048870375285321684,0.0922241426590735,0.0412159578357315,0.02141328041901792,0.0038402114257746886,0.01669351648131099,0.0680917061585656,-0.0005153543224335984,0.003366788596092118
CCL11,,,,,,,,,,,,0.0513621782411838,,,,,,,,
UCN2,,,,,-0.03690192709806178,0.0066888730126866795,,-0.013006020409394614,0.08361590305717377,,,-0.01248095862156694,,-0.0078582704316994,,0.05933525633066368,,-0.015394728772001352,,
OBP2A,,,,,,,,,,,,0.07913624558076031,,-0.07526905786118354,,,,,-0.008956457474700358,
COL4A3,,-0.007379014421660629,0.08896395495039987,0.008663355210921887,-0.02291659903368727,0.016297640467241515,-0.048034170889205564,,-0.027467482930186426,0.019371323584016883,,,-0.020044173815230677,,,-0.017907699502124477,0.01077353799285659,-0.021531274379933157,0.05738846044874965,0.013895961830622371
NRG3,0.08798247895066076,-0.0736717850513976,-0.0120983965153009,-0.02453280792261082,0.112923324303079,0.10192997638075257,-0.021454422824958425,0.003651116492081319,0.004299631284693969,0.020927900835786484,0.03409520467352127,,-0.0414967219674676,,-0.04152058282342398,0.05394056998017554,0.000775110300622672,-0.02830602862173932,0.023761263237546435,0.05672349906756091
IL23A,,-0.006998635572466631,-0.031380009336839265,-0.02184156006892498,0.05379303722964603,0.040875057957881974,-0.02414053047755318,-0.015910791322116192,,,,,0.1322195425725223,0.030228593092516555,-0.010270190707742126,0.07242141866518594,,,0.04796159492088159,-0.022434253060120365
COLQ,-0.0323933893636092,0.08511859518426683,0.011533175679739832,0.00926703971164254,0.01909644672959001,-0.04541342283230517,-0.008931609263935528,-0.0190804683427123,0.07048649740930583,-0.0025816716669424455,0.058743650059598036,0.0015563151901819383,-0.0019215644472036998,0.13221245541580776,-0.020740148477388892,0.05689627325163032,0.02528016534865227,0.03813259734730428,0.059812544655721854,0.09164482899231953
SCGB1A1,,,,-0.016615998005295982,,,,,,,,,,,,0.02897849146803502,,-0.015762721296686568,,
TNFSF12,0.05920418418852058,0.022609206580307135,0.0006765843652578407,0.04264978390170285,-0.045151739770378584,-0.010915396634930043,-0.014358014883915481,-0.021040878099581325,-0.011296712640108605,0.008604541247389373,0.03871384669275392,-0.0003086686807390037,-0.012241224065153907,-0.0009016346000474007,-0.016577444978511515,-0.00827872053894693,-0.06611631655105796,0.004659913214747688,0.05698722971523266,-0.05502822793448099
DKK2,,-0.008225719002865383,-0.032869058123440986,-0.019498647482160354,,0.017888989734311345,-0.016730456737262124,-0.02316292166035946,-0.021769393006458367,0.039296498402397274,0.04233045681362415,-0.0037337851102507767,,,,,,-0.0181435849128014,0.05457793657076575,-0.04640094975541947
FYN,0.026379003387284793,0.051560999560363655,-0.035893586999128105,0.017548171091080807,-0.03965580809797155,0.0205445822049089,-0.0026446136247403607,0.04345825406975459,-0.04736879706804719,-0.043382755057164483,-0.05029125873143016,0.025611397890732364,0.02691703608488873,0.06855008776407755,0.0008566288297765474,0.05336899100972948,0.035048767468677904,-0.029742886466140445,0.02577412997560598,0.035266713608512835
ACE,-0.01608485082003285,-0.038851839779710476,-0.036156580168846444,0.03441387980957008,-0.039017795874979666,0.004693064751604882,0.031050723632763583,-0.040454761677613964,0.004600812997745832,-0.041886217634751095,0.01820106877919157,0.00996913373403184,-0.027914476942214925,-0.012920671114463213,-0.03889463110764471,0.059821076696115395,-0.019152812912108654,-0.000944084621421752,-0.010124122025497308,0.01727263750682731
IL18,0.02905564921843249,-0.04454689897965511,-0.08571729989149979,0.030751872462004694,0.0708298400247004,0.03828105917657246,-0.023186091264087754,-0.01424813198031597,-0.007563608534679924,0.02203566452186381,0.047249692276504,0.026676251991525936,0.008536284785383578,0.1003958456031014,-0.07143524469967509,0.053509827751660716,0.04403417485796793,0.03190441952088996,0.03780657544315675,-0.06365346206534846
PPBP,,,,,,,0.030580063008284232,,,,,-0.006835946351249907,,,,-0.026788950514853797,-0.03249829182243551,,,-0.030678222587928423
CCL27,-0.020208510437321414,-0.033779700287060406,0.013258502226549208,,0.059280625424717015,0.007753843155430424,0.01553512777856228,-4.23803851446436e-05,0.08787947012626066,-0.008691006901900639,-0.024708679824812115,,0.03033834813443843,0.045014624584337394,0.08847697941120011,0.006945007106920957,0.055664885964016725,0.06492021584446316,0.0032852920486623814,0.057685128985541505
SERPING1,0.031007432280346952,-0.0346490177040285,-0.04263924784035299,0.03398623366989151,0.008571280323858649,-0.028717653533216272,0.031153878808178576,0.029715004159085255,-0.08138589364497126,0.03576862811217648,-0.03925716294083986,-0.0021856635711891815,-0.005416157486883358,-0.020402371760121836,-0.04315794977959756,-0.01291749930839026,-0.01041029248521356,0.040150564835723275,-0.0075769241629797274,0.019954336885479363
AZGP1,0.02171231148773637,0.047119769146481735,-0.01227017457688947,0.02183592417878569,-0.046404481665311574,0.004392192928711964,-0.04383589528585145,-0.021517413458478005,-0.0014700490804424263,0.030228967992348494,0.012524139105224126,,0.01848150294275156,0.01880482998100954,,0.020443578840400184,-0.05435165543408346,0.04852211866443841,0.016125574448820353,0.013980222137244624
INHA,0.07175888121590379,-0.04994253121247226,-0.004352999102948636,0.013627658632900304,0.06172058977990529,-0.038289286594875675,-0.0010429343182246787,0.07939522479474369,0.03197961895369617,-0.03063962907097563,-0.01870640649384026,0.012111899360554032,-0.02343106528912123,-0.03810446231816309,0.007632425528026498,-0.02242271857322535,-0.02822717194856343,0.01426147943579179,0.021446804567099784,-0.007528856187817954
SEMA3G,3.275961603156102e-05,-0.007475374647798756,0.019320508477114938,-0.009896979610030044,,0.02479828655972714,-0.027363778701610993,-0.025009720308788695,-0.0336725074664737,-0.01543256591828151,-0.02793859706588049,0.001863237421763789,-0.022618602629929364,0.03194565658632348,0.09398748981551625,,-0.02604173297168574,0.11220912239267214,0.08485187082509903,0.01970373575089855
OXT,,,,,,,,,,,,,,,,,,-0.013199637370234272,,
COL6A1,-0.024010838899658042,0.07577430773267517,-0.04270024945499648,-0.04329436807858099,0.034935002708000096,-0.025676637601308793,0.07418172579075565,0.022663407868495345,0.037476882563934284,0.01572296709784474,-0.00879354754515649,-0.02256369073258936,0.04689529904369801,0.015206775551439244,-0.008914829370549176,-0.031186844287014577,-0.04539732578071393,0.07035996277877203,-0.06512811721309203,0.04343009251540071
FGF17,,-0.03540741110147596,-0.009742678631566028,0.016747533114202778,0.00391063811304161,0.005893379542434171,-0.028457524137919046,0.020087260838638363,-0.030847723782769294,-0.03479068419550001,0.010335134397703514,0.03998785500733257,-0.021043312155471994,,,0.044945692171250586,,-0.012863205511174012,-0.023859240782691676,-0.025143573233037186
TNFSF8,0.12950088840615392,-0.021079661251401986,,-0.016129178443108384,,-0.023600543268667118,-0.015837975988356456,-0.012273689545990327,-0.017383769269455916,,,,,-0.05771795028057901,,-0.024789508913644495,-0.02527433176290375,-0.0140355723714019,-0.00045811192184363146,-0.004976847426702892
FGF20,0.017415148945709658,,0.03660022622168585,-0.03844698196312002,,0.01576523021064309,-0.032399413181151686,-0.01977061554939966,-0.03268228568848264,0.06680583054097708,-0.03613438295213642,,-0.019351754190911816,,-0.028835104759831268,0.02618270099358365,0.04358717169184332,-0.02839841166059983,-0.0097111472797791,0.19027631726358907
ICAM3,-0.01900659404394385,0.06582735034960595,-0.002317470922958914,-0.03246479017606176,0.008022085340627849,0.04798188984642311,0.047184598523126224,-0.010580851462957811,-0.038725860046659726,-0.022005088267215756,-0.04803884012719914,0.06747307996709194,0.03139305135384415,-0.021442225236056423,0.012628954103954013,-0.0007380602097337522,-0.010886066341781533,0.10242198353601562,0.08381252028088748,-0.0404296621463774
LAMA4,0.016547404557733007,0.05631292003723384,-0.033323650351824094,-0.04988386548912518,0.06926818665794705,-0.006286532481858619,-0.006487481602207247,0.02058517506053871,0.0165472677380821,0.031848897440282214,0.015652330236753827,-0.0141814541600017,0.005513731809495076,0.0038686421652850416,-0.023906938975660333,0.0255833098945818,-0.023886675735719013,0.04887105931069376,-0.0629025282628449,0.02805528170103874
INHBE,,-0.03685215358336342,,,,,,,,,,0.032610014188452253,,,,,,,,
DLL4,0.026232106759561766,-0.01830497954855994,-0.01181458156200392,0.044920154598426215,-0.053009299857388704,-0.02287275587660667,-0.05844944457885384,0.03264524216268392,-0.018398612529938855,0.004996249660345086,-0.028156796608281912,0.03754783001951337,0.0026363942837063993,-0.0730652421227456,0.015983183769023232,0.011923396945157814,-0.003411599719012614,0.04508443112376542,0.005041145898739275,0.03548426703230786
SEMA3A,0.03777169781513077,-0.055237457284472935,-0.042592093707395084,-0.030365568813126645,-0.044272705695967175,-0.03840081483851248,0.02853277657048652,0.02825180133639758,0.010907901779928064,0.023145866246158376,0.0027610627538538525,0.021680565812565566,-0.02017961173270064,-0.02084103083522465,,0.017338925683503946,0.07303408324796372,0.00814271398606463,0.009212830919810098,0.004368705708664013
RLN2,,,,0.05945099119592114,0.019030986198449246,-0.04001074753472967,-0.02429298805952846,-0.015762523210789064,0.05902700899039672,-0.02211737135857643,-0.00486838265086896,,-0.015246118198517362,-0.024970122141129952,,,-0.042083453757236156,0.07935668825982661,0.01755420035731242,-0.030043678932892313
C5,0.09105260001235574,-0.014905143634337077,0.01656083586761887,0.0033166148460467095,-0.01369578762535796,-0.02078059926513356,-0.012428633942687858,-0.010243089107492982,-0.03888952038398494,0.011189094338326684,-0.04164807541644384,0.0628914502301174,0.003830970915835697,0.059435518230267936,0.16192030703126176,-0.04256879399535054,-0.043907411737609765,-0.011717013237955714,0.028621156146141,0.015226649778795055
COMP,,,,,,,,,,,,-0.04662623962145844,,,,,0.1074914024264843,,-0.034016251392511604,
EDN2,,-0.049238900363836983,0.03467866803220635,,,,-0.020829586159886396,-0.016775095764376743,0.11912111431341271,,,-0.040199385136946056,0.1185274683365535,,,,,,,
C1QA,-0.02693526792198213,-0.07858715611870104,-0.03805241302773945,0.05281998020843425,-0.05432872900058234,0.005519481033841706,-0.046402381690466364,0.07993401944577855,-0.06666317609603492,0.031934739047262704,-0.006837295204203426,0.03737689709842858,-0.010764641650807753,0.009363303884424847,-0.09376986295622113,-0.046327773869332275,-0.014744862855522112,0.08318959490654038,-0.03882167508896556,0.018409284146953014
UTS2B,-0.018605928787881622,-0.03915165090414075,0.02858799781733374,0.013426636287014423,,-0.008070854216044246,-0.017371318947003323,,-0.015306263893238983,-0.015084872031199825,,,,,-0.047723941074604544,,,,-0.029339810063581363,
COL9A3,0.05203877855684896,0.028159257974328947,0.050349394388131276,-0.001994272450452997,-0.00362227789391803,-0.03766177567336533,-0.04961405687364279,0.0011638598363573774,0.07355465109249835,0.03745325396834592,0.06152065008264258,-0.0008802358680444204,0.06495077206937552,0.03524391930983399,0.030789591074327254,0.1448937283351395,0.07729560427800722,-0.009833699097982889,0.06837507127466887,0.022695536010488702
DLK1,,,,,,-0.04114983343094162,-0.014148245213110896,,0.08210827963522742,,,0.019133329847246056,,-0.02119239209669766,,,,,,-0.004822851786838044
HGF,0.00638576952690908,-0.00911673016620839,0.03295076103140707,0.01881131316693648,-0.022338071118381927,0.0062189867469006855,-0.03223736339862368,-0.032675991559900634,-0.049017616124223305,0.05689604876118893,-0.027000962111314208,0.015343784700796014,-0.023221532439993517,0.0114507568356044,-0.03164018035636898,0.03129231652769747,-0.037637768221633075,-0.03833098873423344,0.04647024026651362,-0.011348722097474291
GIP,,,,,,,,,,,,-0.03793843654253204,,,,,,,,
P4HB,0.03800679453589001,0.06477125686384747,-0.06530645994490557,-0.046203787113653874,0.05148431966042414,0.005424166182909289,0.12600298158212778,0.03215867700197096,0.08336839413135215,0.026151239139287432,-0.011453585061567418,0.03903311024328809,0.0432728741575392,0.10196033546951436,0.023080743440133604,-0.043316858305811494,-0.03375647510117752,0.06735843392492591,-0.10301795470630214,0.057190316901356446
ADCYAP1,-0.020464200918902727,,0.016904405716783442,-0.024477675348564525,0.03311330074358385,-0.026448190546335494,-0.028591723484812273,-0.018152164399608796,0.02075366451849259,-0.012916766621963841,-0.04227892279568257,,-0.022465587150265382,,0.002618291491314199,-0.0006025746051784344,-0.05095972857747181,0.001973583176734701,0.02902031985975521,0.013444309881358439
GREM1,0.06398570563534589,-0.039151626630006015,0.022177945597543523,0.056043791041406686,,-0.025381592779644534,-0.03463213117185372,0.022575485408448066,-0.04842834302822757,0.0831191677422906,-0.008094365984568037,-0.05476018171895891,-0.038242114696347335,0.076029311649395,-0.05172120778728694,-0.027540913867012875,0.023195566517474623,-0.031509469471982327,-0.006398726665748393,0.005513050333283055
EGF,-0.03598405503705432,0.002331226564756431,-0.04983830453221396,0.021545772099336103,,0.015912404754834356,0.03628527930901919,-0.003759487492467126,0.0021383375254631206,0.025326660358358056,0.028153008656156397,0.007543422052883364,-0.015294068695482308,0.005048303625587151,-0.010943373777364032,-0.02160666037599207,0.012663419873601573,0.018297673115127408,0.0018920136905056914,0.018229044414595656
VEGFB,-0.0009569877301370728,0.011789696035705944,-0.03579020392698027,-0.03503364016011925,0.06990390598216804,-0.05536437628026807,0.05219988686239144,0.05697055399484724,0.036796429791540027,-0.035537344924667216,0.02488444857013633,-0.02835082661499205,0.025491716618257595,-0.020166196636780338,-0.09359327324414814,0.0011866266722467254,0.0029317810587415646,-0.0024779908096341213,0.03387120175679153,0.03937594164680145
FARP2,0.06594238722367593,0.09195626585555858,0.02186956859453338,0.04585465982724879,0.05880858481772338,-0.02347474087137255,0.027938269874723004,0.03798886476319405,-0.021761815961392917,0.01097942561244412,0.032918907939145814,0.02757870456900368,0.06740440293792808,0.023928983244251693,0.02032047841814123,-0.017978369032766128,0.03637500960396902,-0.0666436070802806,0.03048145898175247,0.09287275426346472
BMP3,,,,,,,,,,0.012336229389178662,0.0030459879516353534,,,,,,,,,
IHH,,,,,,,,,,-0.01853720853182433,,,,,,0.034186840312048564,,-0.01520759141469889,,
LAMA2,-0.017017397371621248,0.015699798613269575,0.0074741962782402934,-0.031421037249172515,-0.023171502433007155,-0.03503697309869929,0.04274812571259101,0.007534703312712925,-0.012838950447622044,0.024533993448722417,-0.03213021303987561,-0.018664409742717752,-0.0056615143471732965,0.025501262473305468,-0.0331330368221272,0.07962787719988743,0.01957749293349584,0.004813283731587373,-0.03405734380906209,-0.0037102625343258307
SERPINC1,,,,,,,,,-0.01637631964671627,,,,,,,-0.002314936665021865,,0.08210877797216727,,
NRG1,,0.041520799044556765,-0.010854045505154411,-0.05657756148163437,-0.021410513416578392,-0.042779301662264596,0.062343890911335346,-0.02703330544721141,-0.012731629625507107,-0.026060464220019487,-0.006478370016598622,-0.03802338611853481,-0.019759522579274415,-0.07891131438199966,-0.004122081254507148,-0.028641594911849293,,0.10215925065349803,-0.004499599665093867,0.12432321723973846
SPINK1,,-0.08456076904259766,0.06549461959569598,,-0.02006093025671666,0.0047242720100070315,0.06699479889684061,,,,,0.028146261008718188,0.07330032479002754,,,0.06545942063518931,,0.06388329411983588,-0.03838439735229668,-0.029260491750541216
EFEMP2,0.001325119866134364,0.06373474517733595,-0.002062889966426421,0.03051242111420005,-0.0008990678445934005,0.023228465756923354,0.09573369914593115,0.01412858690913898,0.022218838515550746,0.023929583968961582,-0.011791930764731853,0.03255716750220171,0.05674934453246213,0.02879936777227572,-0.04528730182864832,0.008652766131406083,-0.0490098383593941,0.04930795845764657,-0.05021871560378084,0.0294078903464714
SELPLG,0.0048453189281062676,-0.0449441029293461,0.026548785597212854,0.053771852738578194,0.0962189667175119,0.03884849776544928,-0.02258045138630661,0.06545413997468544,-0.02032521218290207,-0.024277367996878896,0.08221938911470365,0.04277231607698701,0.0007241775930289715,0.0546675063647355,-0.04476714508938369,0.01398473742335754,0.035495432234138126,0.013778270714082618,0.03845267678273767,-0.01713447481735339
GDF6,,-0.04591135359176181,0.012482266197387673,,-0.0002892503764157306,-0.002969240927068512,,-0.01576252491109525,,,,,,,,-0.014557993322067933,,-0.026477347980906,,
HLA-E,-0.08607500955207686,-0.11706380186534432,-0.005452967143976307,0.03940400770903666,0.015462201822067189,-0.011427106110348513,0.0008494970870976372,0.03605538717231755,-0.0809643268630408,0.05985864327039002,0.0063101698694060186,0.0489345682774294,0.00876684398315471,-0.012064583323974453,-0.0836420342055866,-0.0398988254809887,0.04992400938875541,0.0708125405723765,-0.030085928370655674,-0.035219478510759315
PTN,0.025458330643256106,0.09351986562687425,0.02440353269891088,-0.03700646624915303,-0.020179157104694846,0.02830934538140161,-0.06730048783543288,0.021606826301352317,0.037618930981300314,-0.025493473586446613,0.03634608293377474,-0.03835182078534852,0.03519936750393393,0.03441623637708716,-0.0015452494485442955,0.047053707989102016,-0.04937345725353853,-0.0688438752596887,0.13209391868413736,0.0051709440744405165
CD274,-0.013509926660860162,0.08516646041131345,-0.04133963079651076,0.034202462840631526,0.03609582847350374,0.000154742440271907,-0.010300289640410755,0.016918730435392295,0.005182890516278692,-0.030796186687899702,-0.03700998380938263,0.03343676968348007,-0.025091165243571065,0.027150554997864895,0.09436506899667443,0.0794392337727912,0.013166386518792528,0.00581245436886069,0.021109565301603565,-0.02466463973718969
FGF10,,,,,,,,,,-0.03609808957745617,,,,0.05492862487232043,,,,,,
CD14,-0.08267300618779486,-0.007919739602719248,-0.03235979786416029,-0.05140927463505422,-0.0006863753591975182,-0.04872750766650286,0.01707530351169449,0.06602672663879078,0.03294348614986087,0.0038018393759300657,0.030813340191143034,0.0587242316852683,0.03764795996487038,0.09690112283382098,0.03758446217094736,-0.04138558564656753,-0.024702653831949695,0.08494497964789971,0.005617598320948262,0.009214333877452331
SFTPD,,-0.0023841457846370886,-0.010195273356447434,0.11168475519476911,,,-0.01778645420787765,,-0.018073475736481923,0.005214112504934646,,,-0.025778141128731617,-0.016177443224817782,0.008997876515566848,0.03887609075341607,0.02430254793555556,-0.0025762325697130956,0.1467027693347294,0.042584929268097135
SLIT1,0.02462043521822821,-0.045053624969203974,-0.013093936254564967,0.005635240000318568,-0.01857237273880986,0.026507378262372084,-0.05080387759558896,0.023405913899145456,-0.023947718053876466,0.02181957093935953,0.016398500139263823,-0.014253276374140473,-0.01456399466327875,0.04737858958754587,0.10447819425429562,-0.010602354516977892,-0.04517779923165683,-0.01756858076366342,0.08639674647384112,-0.023756361640484676
CNTF,-0.023998295798244758,,,,,-0.03153756013145351,0.007043576125573481,-0.016491604202974745,-0.013959475161120154,-0.03230957267946461,-0.03542168554088934,,-0.017702370204540765,,,,-0.006590155434167116,-0.015394728772001352,,
