,UKF243,UKF248,UKF255,UKF259,UKF260,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
VWF,-0.10320639794595371,-0.26707713615463785,-0.09777825967572809,-0.1868909652185292,-0.09796206595527722,-0.09858461507158899,-0.07487815454492605,-0.08938319091684786,-0.17275656549536197,-0.06777980099966151,-0.023182263834925252,-0.21857025152659978,-0.3503578947971803
GDNF,,0.05159552960284743,-0.05680100852785712,0.06892164497819633,,0.032973770533804625,0.034317204425097225,0.028124357613077855,0.0480381972740199,0.02500827933106196,0.032116789312091554,,
VASP,0.07632308752261115,-0.09792677972697444,0.04064143421536881,-0.03514524733560505,0.06621666200094599,-0.039080262687322086,0.021798147928526572,-0.03505021804691395,-0.014663142944478375,-0.03551633048544507,0.03452577435844158,0.008045299797653999,0.14325013344537596
ADAM15,-0.07818742264955332,-0.11487628601999471,-0.060591856165435734,-0.04630044352974781,0.020251498972443962,-0.05706142614410423,0.023018444959627845,-0.05625732323150595,0.025908047672838982,0.09572682396534041,-0.0059703230616662715,-0.09875881657505876,-0.053090730072086346
WNT2,0.007924851088754474,0.08110601373776402,-0.0840214429795048,,-0.009389704436838491,,-0.012870686066229351,,0.04448808321295246,0.04324563860340985,-0.006641562977331509,-0.0031921918839130053,-0.05876986735318395
CALCB,0.19678635736857394,,0.030198443340398156,,0.14712485155501426,,,,-0.01839223353002989,-0.014120903955898954,-0.02952534447475026,,0.08944599996900576
OLFM2,-0.2639912230091951,-0.2218630499844626,-0.09821424231642002,-0.2036197121016647,-0.13645336205231154,-0.0369706119488693,-0.021954333981049127,-0.021286725976976815,-0.17266019930663928,-0.21857791433036747,-0.09526554621713906,-0.035544362917770404,-0.17189229979044923
MFAP2,-0.06426896980871215,-0.11931371961838597,,-0.0029361233703061483,-0.04906557900417806,-0.09770538419090556,0.0113264306208792,-0.0875221597063988,-0.03569943410374112,-0.003166435347670832,0.006460076517480152,-0.11647694972944792,-0.0730892140645851
HLA-C,-0.13689990784245,-0.0005918452487168846,-0.09917458543821472,-0.04632625826542174,0.08842028733618384,0.004842405884407188,0.019559538377900483,-0.08384524190296563,0.11312009856828589,0.13313131710633372,0.026584899850492484,-0.16650045930714635,0.043854985611058814
THBS1,0.02520552359065924,-0.03319782619142787,0.06227878232703566,-0.0002641202542858311,0.1686493264795791,-0.05795765774396445,-0.019017988281026615,-0.09330937950294006,-0.06855267569795104,0.004722619933033562,0.018619379940637917,-0.08655210527619807,0.11964275289357663
HSPA4,-0.01857773234202481,0.036749610709137515,0.02633310083913026,0.03231171799359914,0.04530221586590894,-0.008706179894769005,0.03754550795936839,-0.12135610663303315,-0.06905315670604727,-0.0751728986030761,0.05728183279765949,0.03930684010924174,-0.10405387067042647
LMAN1,0.1584853744304266,0.21992058245170026,0.3239267575741828,0.22117255708098232,0.1339898019226076,0.07540738329025884,0.09093125548436928,0.2187007749867091,0.12693503178129759,0.20285853348738045,0.03852655286089122,0.20691614962378188,0.3797027889494217
LYPD3,,-0.023583584045465334,-0.0403835468513654,-0.02803947842598386,-0.03035611013350682,-0.005693239651046275,,-0.034342592590732794,-0.007335342457726493,-0.04868270409562312,0.021973207862444326,-0.042367729590758844,-0.07222579121493669
APOE,-0.19580407338285075,-0.2413361760268521,-0.1514010961009348,-0.28363571075468685,-0.07451205304705773,-0.09280441416300814,-0.09254721833335966,-0.12175094296313117,-0.09513419922248538,-0.10790611565822943,-0.12181702580664204,-0.20416525871381352,-0.21664342488627056
SOSTDC1,-0.06065525921475674,-0.010497967391219398,,,-0.037897375300516616,,-0.020912510180386368,,-0.05720921399718865,-0.08921150323279885,-0.04314445197247272,-0.030437357129674325,-0.06245652710168757
ANXA1,0.09444115724252557,0.045830324946223196,0.14099969241499782,-0.05719776153702346,0.08685273756936772,0.034707365623377284,0.05747632416772374,0.04001850074856324,0.17508568774736064,0.2123029501118117,-0.024460437030208632,-0.0084793753443024,0.20213013335509647
WNT2B,-0.023620848180893543,-0.02754264262574548,0.012789091210477098,-0.07681127002878263,-0.04359835645222929,-0.03656729158718937,-0.022520327898271512,0.04412885400008503,-0.04798657224347129,0.024472862438915055,0.0039026014404635353,-0.02817877263279078,-0.04312001780035301
AMH,0.005005878556824496,-0.04640005013560757,-0.05199516562956213,0.1383840281814839,0.07273751053711715,-0.027880579400747164,-0.012405047892843062,0.0031799627022201355,-0.012962663795070205,-0.008588456649695073,-0.013249658453514866,0.09005079545475701,0.10010641204841902
GDF10,0.047834350926639575,0.07704782352906614,,,-0.041771356316761134,,-0.026458791220873287,,-0.03050077567017392,-0.008533852492770952,-0.04090724355117436,-0.01550462295237134,-0.04214064217807804
EFNB3,-0.07018148146019897,-0.07647450924236428,-0.03192404804907333,-0.07216841557593864,-0.055906906365407176,-0.03527754633302428,0.013895500966222012,-0.0731922677461391,-0.008792683841188666,-0.07820705982386927,0.04686619605549787,0.05619004249002693,-0.16241944420508886
LTB,-0.05684746466815254,-0.03893859765929943,,0.0853288552823578,-0.008011127919567467,-0.022317246695430556,-0.025561863106177928,-0.013192729564366986,-0.0035287250022705634,-0.08847201781857196,0.048914447677660844,-0.11526612205114134,-0.01828768022055816
ANGPT2,-0.1042058632787208,-0.19781208799107014,-0.1287059889878087,-0.07036403654415613,-0.07362381323917754,-0.10103028461986215,-0.01750169682723471,-0.0229389207798602,0.0006779559071632408,0.004666050593285424,-0.02940513050205475,-0.06315946855208585,-0.2828272161639272
NRTN,,,,,,,,-0.027612623449254716,,,-0.016830645704790335,,
ADAM17,0.02933133002584369,-0.01746088030006733,0.07507456097022436,-0.015122889127210826,0.08272551014027603,0.0028103715199069997,-0.0025087335968377467,0.05004066757987536,0.12776927384116862,0.03708656888590642,0.06780749144568003,-0.06161270693574069,0.19668460278103367
LRPAP1,-0.1102262082458456,-0.049364593289379685,-0.14942063764368005,-0.1471737519299317,-0.03135501212982383,-0.049788394994310765,0.03454333205055995,0.04398914514243711,-0.06633566954413564,-0.15160774054242138,-0.06843908696052318,-0.07617451826236363,-0.17610252958965564
NID1,-0.18648465940249082,-0.22943386811789704,-0.01542837051493278,-0.07415407402174669,-0.06626933502226197,-0.0552269725546086,-0.04488911042887284,-0.0944743665349068,-0.038072051925472375,0.023029756300140324,-0.09594683245344263,-0.16237466708763543,-0.21101440527003312
MST1,0.028922276481657922,-0.006410049422994938,-0.0934865255509567,-0.04783442311651112,-0.04504957613077822,0.011528114934537278,-0.0103165493497883,-0.005332635264207308,0.055091179190748574,-0.013342705993167414,-0.03623118857879706,-0.0043868369753593895,0.010176752583705203
CCL14,,,,,,-0.032802157919678075,,,,,,,
IL13,,,,,,,-0.016129554205397054,,,,,,
DCN,-0.19734489912891442,-0.22779340151243146,-0.08740922083998365,-0.19114538227379324,0.0256706538459636,0.05570565171243005,-0.08813197095277985,-0.041494637077059096,-0.12499692199875215,-0.04061747389294626,-0.013462613212202388,-0.20013233291720328,-0.21197641853447435
IGFL2,,,,,,,,,,0.05855560802386932,,-0.06481924943777402,
COL7A1,0.006151019861073065,-0.018595967185574477,-0.0008344666256457632,0.010888124506489074,-0.06124448283709338,-0.09252714176341818,0.015374889880982462,0.11024569441505556,0.09253858261466004,0.19196626212535628,0.026360284609714416,0.05112254110403416,-0.03215873437524879
CALR,0.1504632291321719,0.1430807276892168,0.12280555184100073,-0.08787401930447546,0.1656624703631077,0.016345209706199005,0.10065627661889569,0.04245704246560383,0.12538584634665456,0.11197065557644692,0.09832727705427786,-0.10893854634474012,0.23614146162636931
PIGA,0.07537097968105916,0.09187091041095263,0.12845376565096944,0.1705825837695881,0.07726681554700914,0.030310538218329866,0.01951620495847362,0.09717777906450392,0.02738134440966845,0.07957297007144055,0.014330720056118145,0.10691472660485093,0.1387030393959395
CD200,-0.07770641547356952,-0.12306881857417012,-0.11570887821842515,-0.03512253225243862,-0.05260396587936514,-0.02775893804136154,-0.04206316664466562,-0.013050701897039801,-0.10727363294369606,-0.24239446497289505,-0.11325220485372746,-0.10039911148805875,-0.2039892209763655
GRP,,0.00956453309773102,,,,,-0.013894824188691137,,,0.03314276949097335,0.06282041718283123,-0.02910951973754188,0.02952816585212357
CDH1,,-0.032142737960732956,,-0.0009659868910497241,,,-0.02261188287520366,-0.01751029299884589,-0.05625488707035982,-0.012200087317076754,0.004831480168693898,0.05202371887063956,-0.01585221986059009
LPL,-0.14370744508019984,-0.18319454765867507,-0.06767714291497948,-0.04506343256689604,-0.03700415075883208,-0.042498922365242046,-0.05997586967147774,-0.1292618282376539,-0.2108085959247027,-0.21125396950993924,-0.07870286028055831,-0.05298770134638859,0.08183777937450003
SEMA5A,-0.16171405206034878,-0.12994743621301189,-0.2590451585114758,-0.0015569898068670085,0.0005132658977713628,-0.07162292145152367,-0.017774141365521832,0.03246699386132375,-0.1568562187853445,-0.19520489310774208,-0.03079371453577981,-0.09334735926910273,-0.14497257326387783
SEMA7A,-0.03274428136729214,-0.038932555921641715,-0.06879906843441007,-0.03141952594847827,-0.02753475439660862,-0.0022859310644202514,-0.04613262985306261,-0.011272305478512113,-0.015627093724859268,0.01661016952255122,0.006318347880862822,-0.07565080270739623,-0.13854155056450246
SEMA4G,-0.09473430059690936,-0.0426421384771629,-0.07196508751837674,0.007561902046525305,-0.012475362634491529,0.03616718609323614,-0.036068597750590826,-0.010334755337383183,-0.07682970915799482,-0.14918341852311567,0.02069442556773798,-0.062276501940671525,-0.03702530545492665
SEMA3B,-0.12479396662920997,-0.10806324313614506,-0.13564610972866106,-0.1390974376497487,-0.07852457955877619,0.08820590471408496,-0.0385813861840236,-0.0265080948490942,0.01759268365964765,0.14218993287906598,-0.1110499526842297,-0.0009518439011522471,-0.07405846224986841
RPH3A,-0.22994039478488856,-0.16370067080577358,-0.07515721722249921,-0.0008652889928049719,-0.08016901701144569,,-0.09455729011744846,-0.0530764725618745,-0.05219497012133704,-0.0971080398764833,0.02949481428269105,-0.045054291338596224,-0.2207327603348277
JAG2,-0.0017308670483573395,-0.1403441950578346,-0.05086373473303677,-0.04280373477900621,-0.020752760539078433,-0.06138164862079867,0.05905855616749006,-0.033126769825920235,0.06305033642295536,-0.10704583140770833,-0.08849854850325867,-0.08513689377630836,-0.13250850404281447
CGN,-0.029122177408466222,-0.006998290858638125,-0.07172969592408633,0.0040736057308961345,-0.028004807036014174,,-0.03443290210861207,0.02664851948084842,-0.02135076639208445,-0.03369526265904563,-0.04531158537281336,-0.023384715295391063,0.006484686960489438
GDF15,0.1420326567403108,0.2442809636646619,0.3228411804541546,0.25756955806396115,0.24915173335519525,0.04221828730189318,0.11315436837755231,0.22000886361589933,0.23505932500132481,0.3199066270333072,0.08948906134950128,0.021820031570019077,0.1250612004812075
SEMA4F,-0.04584553533853039,0.02099337566881303,-0.11661259324212239,0.04115743474551403,0.04321175318336235,-0.046792166349552564,-0.032767976566603525,0.03156112804592219,-0.07725841334082625,-0.057238491097971925,0.0005037224775569435,-0.015353720295658879,-0.0020473122919636385
NXPH1,-0.07628483145306887,-0.1477081915781891,-0.1596034250950206,-0.06729696149262676,-0.03398132746894125,,-0.051123008197183545,-0.08330756166672564,-0.16115977216207727,-0.15608806132578265,0.001436177553689362,-0.08031757978176678,-0.1462707207552177
ARF1,0.03889414360550243,0.1754066596347617,0.2209081837379219,0.17050595574607288,0.11950464902238381,-0.05147318171261695,0.05825326648422021,0.19261131465834522,-0.06692104755158895,-0.03134387836739592,-0.018663408221360107,0.04913271887207792,0.006040395337064925
DSC3,,-0.035592530656793346,,,,-0.00585420091236114,,,,,,-0.02453261349700566,
EBI3,-0.05982788594193751,-0.13482688765649375,0.0070632014912552395,-0.043666464136768834,-0.0780925870267254,-0.03179889129682096,-0.02629751552856533,-0.04136291670968111,-0.04632293294735607,-0.09746455350951311,-0.04685344663626884,-0.03671639507941763,-0.07403888855606668
TIMP1,-0.1250811953831248,0.02340198234863471,0.2765720941353711,0.02013677109846088,0.1907609270171102,-0.03238466391486192,0.03648170421407726,-0.05543526879269369,0.3019297272796533,0.36875205638898373,0.043938165881237425,-0.12248103675278232,0.3753095238609267
SEMA3C,0.022200340981770976,-0.06024684014797184,-0.07622444766374352,-0.022225786543904662,0.03541884757733942,0.0756691584314123,-0.05352786167838257,-0.018006988089792165,-0.03252795392535084,0.029844078555548464,-0.0457437193176256,-0.09846961772255852,-0.05583562945666519
GNRH2,,,,,,,,,,,,0.056119581088569306,
GAS6,-0.06776413254947032,-0.022219480885830995,-0.11034314397362172,-0.03724645678684266,-0.1563651196124332,0.01765130539358131,0.03946525403895116,0.09085976395087968,-0.09234144975157708,-0.1349605066998779,-0.017984504188972995,-0.11680666358044636,-0.18388930025643252
MEPE,-0.03566052502270822,-0.01667922168356511,-0.05694606311678574,-0.06239945194127179,-0.04387364394248666,,-0.025479074057916086,,-0.073953170625714,-0.07603244447839493,-0.028487730354610715,-0.03390019229758271,-0.14243438508451897
SERPINE1,0.08779626486622041,0.1982691935358185,0.33547001244080465,0.2934953948859385,0.21303555896814227,0.13734205486813458,0.07730376213788677,0.1958074294929333,0.28780580467008987,0.3559705974388083,0.06209594180685387,0.17770686631366317,0.30695691611907355
RSPO2,-0.0658936481548535,-0.05789396346014479,0.026389706748508854,-0.02244185712170579,-0.04987619009421821,,-0.030127251119922427,,0.0051443502894155755,-0.01267454136427134,0.06704116173094586,0.0358077821873443,-0.10514357149782859
SHBG,-0.031892519034798485,-0.046102848189805784,,0.051005550834045434,-0.036947890870259084,,0.10932580134396061,-0.03668964215962061,0.02378236486239107,0.09395058802520996,0.06002290647181766,-0.010728126021757805,0.01781377062589724
LGALS3BP,-0.058694506416847855,-0.2480278757551299,-0.2497353153467834,-0.14163085851966759,-0.05715623270742177,-0.0916003288890591,-0.06840802859544033,-0.06733638537096519,0.10373092316482796,0.09569772149831177,-0.008183881830814884,-0.07442167912689346,0.13261073954192848
LAMB1,-0.012410559394374214,-0.15266708960892666,-0.11555647437432759,-0.02434005144445734,0.024984941174045202,-0.03592190684731095,0.04277997233640373,-0.033640760555537746,0.045437928269518285,0.0828042850640739,-0.03318128721821092,-0.14191805003572466,-0.03333324281732373
SPTBN2,-0.08310819601497914,-0.07562828529398635,-0.15067596901217226,-0.026648544508673506,-0.02086127666118808,-0.009676889523445765,-0.06663071846769238,-0.0708876991490262,-0.03945052974304303,-0.19043925334785433,-0.04047986200771008,-0.08774644029630252,-0.1767651696716029
COL1A2,-0.19687007680353316,-0.18064420310839352,-0.08673408423623974,-0.14507775702500164,0.00501745054296545,-0.05988854721105037,-0.02584448666694694,-0.10405191331804202,-0.04284322412513079,0.0350961591241965,0.012483494765021239,-0.19151837811830938,-0.0954053991160365
DEFB1,,,,,0.0342025355459102,,,,,,,-0.04480190455826,-0.07650502097562274
CEACAM16,,,,,,,-0.02011814111505539,,,,,,
WNT11,,0.003210426634256085,,0.03320460990995934,,-0.029970183586839696,,,-0.06366717427096269,-0.07606424411242375,0.001778272249689438,0.030542069653244706,-0.05379541985275511
LGALS1,0.18078667703529946,0.22617347054538287,0.3400693638684606,0.29630095916359606,0.18699034752462446,0.154960713917453,0.09381204124504491,-0.02240419833821916,0.32489516183198125,0.38483925803191893,0.1494478545951274,0.1397634696166182,0.39403084463869875
BCAN,-0.33482584443614344,-0.33128120801799193,-0.34839147364986917,-0.30118551691141615,-0.17003413107660553,-0.03023759980313201,-0.08418083091569811,-0.18969905281927815,-0.2996383963781167,-0.31853783430732713,-0.09551241862311315,-0.1629704721909106,-0.26753910367077216
ANOS1,-0.18317291562992058,-0.20976914959118176,-0.11726595559706443,-0.18773343472900977,-0.09540314622232025,-0.03787031478401547,-0.05354534970672206,-0.151925315771288,-0.13859056201100264,-0.19849025695610945,-0.06910718550845692,-0.11608969033133645,-0.21184955804117972
EDA,0.0654687946063961,-0.03734837963920304,0.007266687296297263,0.019592104845522484,-0.02374793667690694,-0.005745671935549811,-0.02421029687809124,-0.04552808701416972,-0.08708768629349675,-0.021389256079460402,-0.01675036070561962,0.025918212391399964,-0.03762063568645376
FGF22,0.0035589943876996257,0.007260119850461316,,,-0.02513195863993245,,0.0036600869513800055,-0.03325609671961855,0.021956995020622917,-0.05041122558365035,-0.02833684626010685,-0.028477143284750303,-0.06010822383715038
SHANK1,,-0.030878346953830488,,-0.016341000047780285,,,-0.015503242796015506,-0.034875330007876314,0.05410423642442577,-0.03739266976686965,-0.038305532413555485,-0.04373670345401024,0.054834236351035834
NPVF,,,,,,,,,0.07579937116533396,0.017295431416101025,,,
RAET1G,,,,,,,,,,,,0.009554444680920593,-0.04744371088566821
TGFB1,0.07536244239105971,-0.03390570530117132,-0.00592082821028605,-0.030460552431495938,0.06262805928068335,-0.07211992298678142,-0.017803280018179372,0.008101061901407396,0.03038112666269659,0.00689657821246585,-0.006939967894929503,-0.1491653898894682,-0.02684979119844594
MSTN,-0.06939186262456437,-0.06647070386521854,,-0.05584753672713055,-0.10597159116655741,,0.009397084241305304,-0.13814611143241642,-0.02155803219747307,-0.03237256792696683,-0.028637940000126955,0.028036234443447966,0.003092156006513586
WNT4,-0.05332343698140136,-0.034374234756490846,0.02032447719332383,,-0.039485941837443826,,-0.015375177109697016,-0.027612617553440435,-0.0993516661651505,-0.12453172112420148,-0.03518229051057855,-0.1049925548428437,-0.04571598242668341
TNFSF4,0.03135132544826254,-0.023366951823641298,0.027199098814393835,0.07850483165496173,-0.020006217461432548,-0.045556794192374905,-0.022975041679867584,0.07821748782247116,-0.04709587288656904,-0.03607688944395567,0.04912409382019585,0.0015246207904943637,-0.09017665292669923
NTN1,-0.05676988198785417,-0.0901624539332042,-0.07935440700141855,-0.0736775899026732,-0.09066071878418092,-0.042215159990464234,-0.04606139717905996,0.10885736463149151,-0.10600206955386883,-0.07665806630028847,0.02543339433787363,-0.14313288157749962,-0.04281126788095843
CXCL12,-0.048518135542208574,-0.1141691896462409,-0.07820532409900265,-0.034690675885017494,-0.11364343347591654,-0.09578523894742619,-0.0326064910915291,0.023237331391995512,0.032575952529005296,-0.006502885430165783,-0.08779810648745885,-0.103406169522085,-0.14952254066647755
GNRH1,-0.01794910927235381,0.055798450772687185,-0.005358238758079005,0.13554789656739422,0.01515183193612349,0.00978293683137305,0.03503430742650882,0.1321938133379898,-0.0018785329144520872,0.09826714404515574,0.1348002332842372,-0.03901539497012944,0.026471959788723166
FGF8,,,,,,,,,-0.0670976821291722,-0.06289647432296697,-0.03405372661944996,,
RIMS1,-0.04808350900501439,0.036783612803052895,0.014796888949002196,-0.027273522616963263,-0.056591761596676005,,-0.04048373718797952,-0.056130783294162406,-0.1274456398160091,-0.07599313065572746,-0.008242515604253932,0.08055326443831207,-0.06254937071959847
FGF14,-0.1096603616699244,-0.08871057161931681,-0.04641507975060592,0.02066378325601806,-0.12862677918125281,,-0.017735465123676682,-0.0421005956931128,-0.072463609776453,-0.12194372267137438,-0.009942063553333139,0.03288151250541122,-0.07947183425349431
IGF1,-0.025297645885037606,-0.05422060261550129,-0.03417827578433093,-0.03963902180489074,0.030883303789412134,-0.03955041907429083,0.004027437732192595,-0.05743587401388245,-0.09357900963288503,-0.09027534159829999,-0.024880211851397212,-0.08014973948454154,-0.122677474041726
TNFSF10,-0.05856517258504469,-0.07285927421452547,-0.058511004955892204,-0.01060456325800298,-0.05172191205451128,-0.06359022715707403,0.04839081349611964,0.027332551623785582,-0.05676816881043601,-0.07141448343835133,-0.016276155979229497,-0.10600329868734569,0.11698659673785253
GDF5,-0.10031391888974298,-0.018591044090368512,,,0.12120689771305009,-0.020771506646682654,-0.011256681632660623,-0.026959378327197317,-0.03664003177233561,-0.07336386400318598,-0.04946791676011046,-0.016095935082773166,-0.09824022025631336
CHAD,,,-0.08008108327194673,,-0.03496801830958638,,,,-0.07637094388265434,-0.05683154297951841,-0.02630722081851421,,
RGMA,-0.2248568647564327,-0.11629604264150495,-0.16416904139266747,-0.2124072737650157,-0.19622044986768403,-0.005488494744013425,0.006925750030261884,-0.021700969613213463,-0.11792936809334872,-0.1525309544681996,-0.025309931438707016,-0.0876172481961949,-0.14337268659111457
WNT16,-0.04184937428311823,-0.0223611143340771,-0.03397354529427053,-0.02475106252748506,-0.021515222491065675,-0.07297706973637988,,,,,-0.016830643483316914,0.03779973370371091,-0.031112499026171754
CX3CL1,0.048202183911540776,-0.12361291808942948,-0.0813074638360018,0.05278866080862005,0.024916086821742945,-0.02088903974166304,-0.06409351055662382,-0.0915764224868997,-0.04751330746724441,-0.09215717210289488,-0.009050506634948212,-0.016060433059086356,-0.02008468216437236
FGF1,-0.23410146801882406,-0.20168092879814156,-0.14754806982476826,-0.19745140182066998,-0.1588452414489115,-0.04457566224619646,-0.058580808880335525,-0.18078167606601986,-0.20211209719531836,-0.18765723745890567,-0.0805702336736625,-0.12703690189658434,-0.22489550804450942
ALOX5AP,0.14003707334625248,0.08709203402383793,-0.09311686053678751,-0.01336558116181794,0.1478661765091911,-0.005011539642458175,0.03458338767701809,-0.046979851773844214,0.13690232222237395,0.0947259036532933,0.022477395223050672,0.10064868064771586,0.2989907828097228
IL1RN,0.16410777842204036,0.35567641632233005,0.12608092644704935,0.24527537232356653,0.19457541091868702,0.027220514102552756,-0.012089328102186356,0.1812497559806523,0.24922646341815322,0.24648710874867685,0.11732591060923407,0.10041738799733305,0.15782971725371425
PCSK9,,,,,,0.010035646937153484,,,-0.010610029488122655,-0.00888851893973043,-0.016336768692082684,,
NPW,-0.023571568355707305,,0.019631125666992957,0.041042881257302065,-0.03909401105250021,-0.031027201780290278,0.0873457311583338,-0.04059015044087746,0.09520560621152363,0.10643903072143773,0.07457161935567784,0.02014211473526226,-0.02775303872018301
CXCL9,-0.051949559773858796,-0.08488901457068525,,-0.00198869187570207,-0.034311773217368675,0.010324876545626398,,-0.035139149521677536,,,,-0.021799632735312664,-0.07102778950502531
ANGPTL4,0.20278892952696473,0.3327049363854924,0.3451137282629956,0.2762729107562523,0.21287091462903354,0.2145344783753956,0.10649412273501264,0.25593290951222786,0.2988958632629812,0.3744403954375112,0.08500264782666354,0.13771581265560107,0.4462830571321556
CCL11,,,,,,0.04378996582584937,,,,,,,
UCN2,,,0.07194308418941635,0.04876142476755696,,-0.05546190031346953,,,0.14705761619016347,0.10587497279079364,-0.018460467362972032,,
OBP2A,,,,,,0.006101980716308205,,,,,,-0.027556537587108985,
COL4A3,0.04157172975542407,0.007178698080551864,0.04201309204325299,-0.01876439202316172,-0.07411754040389945,,-0.015246115668290318,,,0.06164057639723563,0.0037079006642933886,0.03474406722536304,0.02588100220711436
NRG3,-0.04887612822650785,-0.0625212353332893,-0.05680409650065152,-0.0052915333997166445,-0.01250262200894965,,-0.024833699020545944,-0.04220780201574533,-0.07969662026925238,-0.08262434409130037,-0.013047801194231325,-0.0646140490066374,-0.16154308494289696
IL23A,0.17221065503598257,0.06742221734706692,0.02400474771660152,0.07748716746724868,0.1293570432570767,,0.03573477665277688,,0.013551494173103135,-0.022446100378555173,,-0.008029946314143742,0.1774504747663755
COLQ,-0.010284247105739127,-0.05767251039703585,-0.059368333343470615,-0.020171182121808046,-0.012665983232442583,-0.010066935737621296,-0.012338831723878525,-0.0502256125475533,-0.051718242417880804,-0.1147615876413329,-0.015593837930241473,0.017543111525680843,-0.028313685152801825
SCGB1A1,,,,,,,,,,-0.03225111861057092,0.06051402951407015,,
TNFSF12,0.0667929022498982,-0.0006092450749230954,-0.05996743663303143,-0.018308800819989115,-0.07080593944240421,-0.013859939959972692,-0.0010937348166857159,-0.04003533921626606,0.032313505661896655,-0.01749725923084074,0.01882312741228523,-0.02962253726984196,-0.0864281649569083
DKK2,-0.05821854555714069,-0.02022864192251523,,-0.024976166160826898,-0.02378184226969452,-0.008655183427648407,,-0.023452064853198337,-0.015097194348758959,,-0.021756736483674932,-0.026220878243564574,-0.013429304617254036
FYN,-0.17343906294709757,-0.20896180256157457,-0.25936932461820494,-0.22979416905568945,-0.06907747819512282,-0.02230694924979351,-0.016552540409169644,0.10218067169031265,-0.200150046031036,-0.24536212801451024,-0.02224130443869491,-0.12383418609388556,-0.1724677343451097
ACE,0.008528162094379099,-0.18471953953988757,-0.05434600064869998,-0.07159755006998822,-0.011084529729423084,-0.09351169427732067,-0.041202271371437345,-0.04708690909200305,-0.16479372595484199,-0.16488521365773587,-0.08247675337684782,-0.16356201319511868,-0.27545522943861755
IL18,0.079467109199765,-0.11457820351444137,-0.13338006035676458,-0.04703979682193642,-0.0879741046630446,-0.048117347608441,0.018310128530542903,-0.05795908972740418,-0.1605951412134019,-0.19814381276918938,-0.05431489227255268,0.016070448901402728,-0.0227926539202096
PPBP,,,,,0.011034637487962793,0.04417443952998762,,,0.026721407008329704,0.02874343545989854,,,-0.036284236585538386
CCL27,0.1274802812618072,-0.03734837989011929,-0.030864774615927463,-0.005611648503550338,-0.003367897961297844,,0.03643797203420677,0.11311261633362364,-0.01818393905410722,-0.027198666281003602,0.11062468915197254,0.050305779847109745,-0.03627345444120414
SERPING1,-0.07138870556602565,-0.1271752417375204,-0.0038395434154685384,-0.15201926324971043,0.008579863907508874,-0.00042460809379585047,-0.06670123133512242,-0.046665204861541965,-0.050493843427561545,-0.043880069920878034,-0.04014532488473365,-0.03979463998971822,0.057081235354774024
AZGP1,-0.003351628149088637,0.0025655632979489007,0.023101138073301615,0.16530580384892732,-0.1273082538737452,,0.09145319672726676,0.031890510750797185,-0.02908579507911594,0.1770438087958405,-0.03406448536044344,0.042493209501882415,0.16833615587852063
INHA,0.001114947268928316,0.07483503752966818,0.009054095755259462,0.044593487534001636,-0.01534948225930207,0.0398901884194092,-0.03788477382918469,-0.014034916284062133,-0.04330545697209494,-0.07055595033309044,0.0664540050841518,-0.045041738210301475,0.033664158410516225
SEMA3G,-0.06771978755378451,-0.053499830107678795,,-0.04640238956509918,0.009818298437986591,-0.03449444468188559,-0.017204292635347517,-0.04220778600193876,,,-0.02710356012106036,-0.04946951548586717,-0.1013249026878816
OXT,,,,,,,,,,,-0.015828240853417636,,
COL6A1,-0.08725816540267123,0.022101710758323952,-0.015352382868414184,-0.05198371875367113,0.10641792611326019,-0.021377619544735084,0.0524391852604884,0.16243149708518184,0.12825520228836051,0.25638436899854256,-0.03354807625816293,-0.10657364216830793,-0.06605605666303102
FGF17,-0.023986241872391328,0.010391135778765374,0.06796858707118443,-0.033641078636790264,-0.04045151671960671,-0.02656944082196366,-0.016006086063895638,,0.02114489809963801,-0.10946385018349969,0.03185849875273851,-0.02625292854873351,0.03530510308441
TNFSF8,0.05036602701561264,,,-0.021901915632773074,0.009562650946806887,,,,-0.015887678584263494,-0.052924391640951945,-0.016830645704790335,-0.06114142570351174,0.14425936120676283
FGF20,,-0.021409056864069458,,0.003979735442895241,-0.046054793721722595,,-0.014719443440206866,-0.02307492416151046,-0.028208000981197717,-0.06191388200735983,0.010337257419059635,-0.04519624169720502,-0.059096993380843794
ICAM3,0.05332117674499444,-0.0847178935528622,0.09255214442384656,0.10694961442523424,0.05619919395971299,0.04648385915335526,0.03283491480490965,0.03172075779662256,-0.02255492683179017,-0.021195961338315666,-0.039275544750126304,-0.00892585900122912,0.02056229537681468
LAMA4,-0.05863682564500404,-0.20730469589989536,-0.1450872744644009,-0.06925486539663216,0.008479259058860232,-0.08736518465972833,-0.026707557930919074,-0.06966650507645906,-0.01769247012511186,-0.023539834133619385,-0.048916483819465006,-0.19282097480227203,-0.14925045955802443
INHBE,0.14536308830226838,,,,,-0.03076605686829812,,,,,,,
DLL4,-0.07392365371019648,-0.13288341597190545,0.026810051861157567,-0.05925706539453264,0.02749340103663411,-0.021873115874673534,-0.009370449230625234,-0.017850577086780423,-0.05191449960340543,-0.07557257664122029,-0.05011470360349725,-0.12033455848498638,-0.13638207571482214
