,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
COL3A1,-0.030795819911952477,-0.004416706892624084,0.002238774641091886,0.07206996267186913,0.18581051791674805,-0.030863206399994035,0.014735150275101779,0.02535359920468018,0.08046252512070991,0.05881877462826815,0.02290837869805226,-0.06095304453253791,-0.04447123704551939,0.07158733474928343,0.008043523624947249,0.1748835199634206,-0.1106399048146317,-0.021010818616715683
S100A10,0.03565692326622249,0.0015389994676699992,-0.02606951600701348,0.04197559917436497,0.21326802628492114,0.0027909513180407936,0.043751985818963716,-0.036945603908451426,0.07230532677085989,-0.1453696819451124,0.04727494734734063,-0.05121240460393457,-0.07017204250694088,-0.03168540321251599,-0.05506991106246459,0.09076551498019786,-0.03173891675028741,0.0353636928466125
FGF13,-0.07285858007369224,-0.06389758373919158,0.03234482168690374,0.018128612943740963,-0.11837609868203348,-0.027792004508837526,0.023837354132167372,-0.018087841198798606,-0.018931209592063642,,,0.023592542367924223,-0.014711667767699959,0.0023691551089137734,-0.015749353376259823,-0.031607887230669096,0.00023263595231444903,-0.004538311526090799
SEMA4A,0.031405446710500724,-0.035312653854081465,0.005675585021261723,0.12323896833970503,-0.08403225509571151,-0.08447624576289763,-0.02782438097430506,0.019151107828314137,-0.0007415144256379564,0.07904335164412969,0.022775024092185937,0.07279825919110718,0.04742592974948469,-0.0316746897909761,-0.006009580289346015,-0.02346008114568334,-0.03735365642855469,-0.07353141285260921
EFNA4,0.1143982483985232,-0.08054425470681871,0.024045460993746288,0.07239056809204121,0.07390528331245536,-0.01829172275322511,0.05695662962194244,-0.06979863009309809,0.03362214319298427,-0.047387237875395935,0.09940731154748098,0.05577205710358071,0.02700279506679039,0.02680292395856837,0.004164446096107572,-0.03505042483380482,0.08651465646835277,-0.013097539150313434
HSPA8,0.008658691624055845,-0.0035848048178937896,0.0525627170423782,-0.02194432781794643,-0.0566712996148525,0.05444452672368394,-0.03570624114758624,0.006852877870083602,0.014837120610875347,0.14631217161055454,-0.04228013045199237,0.07334326899945533,0.00979677706206357,0.008109922702019228,0.07076755478851017,0.03596985331857447,0.0033774024617424683,-0.02781695729171128
NPB,0.038015984886772554,-0.017177753253724143,-0.002138912803240431,,,0.023131698860357933,0.03622393764361219,,-0.035591602788118924,0.03097172812188899,-0.06366346832036766,0.03509213215832344,0.019651776171913528,-0.0014844217020815833,0.061855455986110086,0.03110019729986989,0.10894811260998825,-0.01985485766228862
ULBP1,0.0051120773603900846,0.03113610512923868,0.02340346188717957,0.06013474216946084,0.01349457150310126,0.03522955424088999,,0.06533652714633584,0.021984395713527602,-0.0063269122658319585,0.07834969685462634,0.029605194738734384,-0.030244150813615985,,0.016774112083841795,,0.025910635875666905,0.019793301490463683
SEMA3E,0.04030842616839064,-0.015552323082405652,-0.05614493342677927,0.03383447717951501,0.0020430982166394617,0.015898149058122115,0.03225704520276418,0.05123671903681075,-0.03405063736762826,0.06619470819381344,0.023226116974070645,0.05190114148175589,0.019247151535514612,0.1180453883653677,0.004300301451874115,-0.12115670163883949,0.0338774961276613,-0.0014231341662667813
FGF3,,,,,,,,,,,,0.027814325926983584,0.026661976007361254,,0.011048219837049868,,,
ADAM9,0.07500221967665456,0.00980193251415772,0.015619311999447558,-0.04089490323186029,0.17803322587520817,0.02662033809800841,-0.05492307833213331,0.005847666154294767,0.05931874045540865,-0.15142217163627755,-0.004524841791855878,0.003278092232461848,-0.0800546809252604,0.06377076846388674,0.039373354367671524,-0.03453631121365639,0.030079147180296535,-0.0015895515489399682
ASIP,-0.008045502462482746,,-0.01689138243621768,-0.023070516909572524,,-0.029138651764210512,0.0085094464620485,-0.011068973158516371,0.0520507928121325,0.06753195614854118,-0.04934153295432659,0.010011721610813222,0.05374022565825164,0.02291821208660554,0.013719811614954202,-0.004181951005521349,0.11920615782366055,-0.0590263784085838
IBSP,-0.04035208490754663,-0.029517943369233416,-0.023812289086638395,0.019856701103005237,0.06954261430215457,,,-0.005091810204594531,0.03913059729062268,0.10951436192198102,0.04718242953689872,-0.059816963083577174,-0.06814350455406096,0.0685257311445355,-0.026158074845157326,,-0.05871016541732042,-0.06745944813336562
MMP12,,-0.017446980976835814,,,,,,-0.016261847207072536,,,,,,,-0.02406413533713692,,,
FAT4,-0.003165985203182179,0.012612315162217806,0.023000158544522663,0.11076549926763367,-0.00524493874316832,-0.021512030613149585,-0.04965539695705001,0.014081510257261173,0.007560592957985731,0.06089065428545688,0.04923932128537503,0.06688689450208497,0.03698227207415383,0.008737633767986403,0.029078928146899417,0.027413088898138586,0.022257303835440383,0.060904880027579274
MDK,0.0043594510801803705,-0.07670765812019884,0.003898601158044394,-0.02170741606351374,0.22119616262871017,0.0344260505017987,0.02660385493930076,-0.01229541657917855,0.04326434639983894,0.14815605684005873,0.03432448961744466,0.10646210229938424,0.030908443050485974,0.0528152002061558,-0.002690719482768366,0.06665934996177962,0.041904871137043755,0.02671832855234285
BMP5,,,0.03626624798821195,,,,,,,,,0.0011489271340971226,0.08622425644861509,,-0.011498517412844297,,0.04369455376997975,0.04840349849114364
CAMP,,,0.0034432249707801476,-0.02259843625089511,,,,,,,,-0.03834939246448665,-0.022923102361298246,,-0.03523947126935301,,-0.019873590654787786,-0.035720493512924806
HSPA1A,0.07425599136531869,-0.046267842990225176,-0.02754706189862183,0.052781369711642274,0.15775212130454164,0.03561028041959388,-0.03776384433074208,-0.055640891071770414,-0.049640068641700244,-0.13240857551783217,-0.019643376727147267,-0.05406998400950286,-0.07247609202834253,-0.11035189626262475,-0.005577724785423102,0.012654341979623002,0.03633823561255079,0.10684136314035879
SOST,-0.03010177736769821,0.01290795426935491,,,,,,,0.024478910269914392,,-0.020970108857752568,,,,,,,
SEMA3F,-0.0171005946697567,-0.06548893666708064,-0.029259639169639043,0.025103121944888646,0.08646894587378401,0.06680905190221849,0.009485597961755505,0.030771812187255027,0.030748748732309525,0.029487130793043135,-0.036001075197228845,0.05200126064695855,0.04244009393311439,0.05724513577900761,0.015561454703225345,,-0.00532707598480301,-0.07609313638820546
ARF6,0.012112354636013697,0.01741542319094815,0.05474299487342179,0.022331103558602086,0.04614818734068008,-0.04533262590135314,0.024470276599175042,-0.0019187441694731545,0.02489609430821832,-0.012013596466484753,-0.00022824987775073524,0.00026093213969198125,0.02698338532422503,0.008098838713626263,-0.010937968184522551,0.042678970259230196,0.034043427599628834,0.04392056081773757
IL6,-0.04748003342520167,0.014055144432565619,-0.024629537440995466,0.0587724655059055,0.16222673797747664,0.03120984276784077,,0.07476724868844642,-0.02243189798827184,-0.04266758405204662,0.0355799064256518,0.11165871026273083,-0.0014317400294959332,,-0.035317975710779374,-0.011412309712975778,0.0018601817113057745,-0.04499801511166309
CALM1,-0.07389739807510468,0.014635934519161481,-0.0418860081852696,-0.0024653948518356663,-0.21432147515485436,-0.06489268807222723,0.030048143613434473,0.0564107595695481,-0.012226555786222042,-0.055420489134296425,-0.0790226271205677,-0.0004910892710388589,0.07106410392405982,-0.010655995769382259,0.06169130801624256,-0.10623642234522157,0.057321236415684075,-0.05016012885676353
VIP,-0.035362455778283834,-0.01668740412125277,0.024967563409247013,0.02209950438297506,-0.0336276043641522,-0.017149312734329666,0.011261382973079945,,-0.02274367011844238,,,,,,,-0.03060739123763452,-0.021935921781464723,-0.0232658094493187
NMB,0.049595066232378714,0.04358655135156302,-0.02539149746433502,0.015524070967587735,0.18684779928163023,0.05573876868121778,0.0035823943529653427,0.036432596440413,0.04086295135055962,-0.06225500449661763,0.05451176684249459,0.11990331191178537,0.12125383608864065,-0.0928499695196136,0.03196681160600833,0.025893727897545855,0.01890462047795576,0.03001930524509101
CCL26,-0.036888790773053105,-0.044018921638493795,-0.0025215082812349836,0.03287492692886406,0.026769993344486112,-0.019665034927359815,,-0.0381046540195985,0.0836492618824011,0.09647617537345356,0.06736276951563738,-0.05631732861956155,0.03895599976254917,-0.036690513470131705,0.015007595690625283,,-0.016199820747869895,0.0724678898942366
FBLN1,-0.029539267754705563,-0.056059861350231964,0.02153617080727748,0.06026716246490879,0.04546828848763831,0.02300345118072718,-0.003949527450140429,0.003271248727807824,-0.00729921177462251,0.08656041654510689,0.036512311342479925,-0.011197429801244548,-0.0319582177719306,0.058147523046131584,-0.065847997789197,0.1358239620710778,0.01846713978497571,-0.06213502886036419
SAA1,0.07137732667691628,0.015019376370966798,-0.014761410207995219,0.07604437559385926,0.1007292165103829,0.018147813073569323,0.021899843890686485,0.005336868931064092,,0.019299200542843713,-0.03957948772966484,-0.13097023639693914,-0.08618062632392703,0.017923470575162682,0.03243550727649981,,-0.016587767807057882,0.0035087594232087608
MICB,0.0022232376801417006,-0.008744243750899683,-0.023285588797171804,-0.057552178892983016,0.09027778539962304,-0.006015298470533473,-0.024171963172636562,0.0007033805573116282,0.07608113134213308,0.06597432100682118,-0.01528281690678508,-0.0056478580571267655,0.014717411724707273,-0.005027961877575828,-0.0030507364048845886,,0.0122039951085237,-0.004349360018240452
MMP13,,-0.020643395884809713,,,,,,-0.00034334358052321784,0.09860171585453009,,0.10097581079482645,,,,,,-0.03014232734913872,
F13A1,-0.05177848410606537,-0.0002761665249502963,-0.00664355099662816,0.07345605668567227,0.04096648232501648,-0.03329605988094093,0.021465243201916385,0.019138369740827867,0.07372449512679086,0.010383654268246518,,-0.0838059134900004,-0.08627109155675206,0.02907439909460219,-0.006845604618077552,,-0.04147512107076742,-0.06898998411342473
CXCL11,0.000826964374286957,0.018453639117725157,0.011133434816419785,-0.020956061647904062,0.06692997485455522,0.05044459024943069,0.03954888795188854,,0.1086463260002213,-0.0070196316146320225,-0.02009891513179262,,,,,,0.015266419802332797,0.01357390218081737
COL5A2,0.018516360864342926,-0.0534039394580886,-0.003930174351490947,0.06405316308493367,0.20030953237430624,0.023349899203296547,-0.05112537719307906,-0.00027103100144258393,0.057352257881841576,-0.014891766240314123,0.013097584528008658,0.00905222136387952,-0.016034292223308703,0.025604492082970182,0.09347483666105064,0.1350156932107242,-0.07119345254284429,-0.06086106587433282
EFNA5,0.02984544667044361,-0.04185799940810274,0.03622172294092212,0.004500208285765758,-0.07638845852595227,-0.019035556829755006,0.003456828539227118,-0.012399510286071013,-0.03229133865529556,-0.046622106798770824,-0.05413343554508259,-0.01612013338367417,-0.0048845305553868925,0.06265529759504793,0.030338693976578446,-0.05782862798506725,0.04607462550897681,0.008337518689753923
AREG,0.07370527121264508,0.04211547894371041,0.0012103692455142933,-0.03946199108224414,0.014711869567195427,-0.040489678937346674,,0.05638668276513625,,,,0.10461748734444073,-0.0010173836911810908,-0.04184328473652129,-0.021469314035349876,0.04326692008774209,-0.02157895933467619,-0.023697864134343546
EDIL3,-0.039057329858958094,-0.028996177327436232,0.024399996773134015,0.018133014353214152,-0.18235731986287484,-0.005929183668622364,-0.046534193602189584,0.008988045076427668,-0.0022903227248715036,0.056499448674446846,-0.01805477923628917,-0.044278427364485014,-0.0010893417057884819,-0.04800154918949474,0.03057636573966075,0.0656257327439516,-0.02064393550895732,-0.047055535894832884
CD86,0.037755579601777244,-0.018838134222689432,0.016809023408369064,-0.03424923463076675,0.057017453253187654,0.01985836836890831,0.04576291389367298,-0.033657744289366846,0.03378649098020415,0.0659677110062029,0.004865816352757075,0.0004627681986230433,-0.009352846308966907,0.020963038714658565,0.018400915209467975,-0.031586739448300115,0.04556702899254631,0.0018744787660427457
AHSG,,,,0.004939158823382781,,,,,,-0.0475405007436804,,,0.09393691361910565,,,,,
WNT9B,0.056484099625862455,,0.01844646638680302,,,0.023675453071217597,-0.019617905315813974,,,,,,,,,,,
HRAS,0.035418107072649765,0.01229481243539618,0.006363986313155879,0.023660839152433548,-0.028461014549263124,0.011513520704337117,-0.023885309336796598,0.015277019867860302,-0.0041958524039855056,-0.0068736423177806006,-0.05647504026252792,-0.045636483859981786,-0.023717185285300937,0.06167749030403417,-9.252790455500402e-05,-0.017674742659189953,0.08501708925079951,-0.04645370275672679
C1QTNF5,,,,,,,,,,-0.013528733658909555,0.0390315983398233,-0.012143824832997314,0.11835380164834391,0.024963610344205703,0.013415204766721237,0.07203522003693374,0.10589558737690098,0.011652393039793499
RLN1,,-0.01797388258096919,,,0.0176117666444998,,0.03181368499538428,,,-0.04910218463439835,,0.005080715460558234,-0.008278415995383153,0.006700285929217995,,,0.012109499045237407,
COL4A1,-0.008388722735277193,-0.009770033210578791,0.01747439766689553,0.05448115356758363,0.19138701348041642,-0.023275203520096332,0.026691584681262318,0.032634820367830206,0.06092991442881651,0.03256622506404491,0.031187272030560147,0.026658245808024637,0.020228800292666483,0.06631706563495013,0.019337368426865096,0.08016189931202604,-0.12533614258201978,-0.05936201240355839
CCL3,-0.048446075092127755,0.029709043537863987,-0.01266779235062612,-0.03267121522792424,0.05636399190975775,0.011233956533887729,-0.024857169398206203,0.061854207930051475,0.03818278604741067,-0.06273274025438239,0.03484179206808538,-0.029479558538494124,0.0012953895689997237,-0.08406877112490281,-0.01009313226035096,0.05712075499874827,0.10313379686676402,0.05105537205231615
BGN,-0.049026510015385334,0.008958776261846798,-0.016626081113018283,-0.019675247307772377,0.05216577392550197,0.009951408880909104,0.07006935015580475,0.02337855001960438,0.03809567060363001,0.04314602828551558,-0.06950539074397402,-0.00669599496195373,-0.028145404822911158,0.05834308321220505,-0.03954420269890061,0.006171022979772303,-0.12543369267895427,-0.04747534897459872
RETN,,0.0034879351290077313,0.007139067644132325,-0.013785427383895783,,,-0.032814356939201456,-0.014219382156803887,,0.09079231267108634,0.08558509694619441,-0.008681550611714576,0.09535598650867308,,-0.030275674407871784,,-0.04114328539437989,0.04160603856725794
S100A9,-0.05024615869572101,-0.007462415186365382,0.02798699310659806,0.0011963810029816389,0.14822470212015396,-0.02289456163696982,-0.00802113319617246,0.04064752907570672,0.04619445118630706,0.07060918334223441,-0.019253871457839813,-0.06845212872560823,-0.1032676262287018,0.04699287470251757,-0.020820893189639315,0.014966019180155188,-0.07498821301793,-0.028736687806233736
HCRT,-0.05425985679590855,,-0.014903463186920374,-0.034986337240807804,0.017890936835657033,0.023060328535537904,-0.023977127083598074,,-0.005069532821087326,0.04991334272709035,-0.04124458373658753,-0.008406749797891412,0.04269524766250181,0.022089526876035572,0.024461899541107036,-0.02547944690511644,0.09336657280411693,-0.0008358946671984535
FADD,-0.00980142909796947,0.0014845306899063026,-0.012717359799325482,0.005408822872018614,0.1511583467356788,0.04995941653650697,-0.0019658146962572426,-0.010848395748879795,0.023259094336846857,0.0362109143968136,0.04566179316375102,0.009990138974266182,0.008341975461765988,0.021539825422771507,0.06802295449562054,0.0917508038560222,0.07530460877799929,0.054466040449440076
ACTR2,-0.033684295168362854,-0.06501074179784248,-0.025913528528478055,0.026439694581031955,0.03281268692018479,0.006375977524928344,-0.03712362523148487,0.054590422808310446,0.01705391284628191,0.025369936495488358,-0.013358689945750518,-0.12084274835070799,-0.03848729547862485,0.03824343763447038,0.030121584468142584,-0.007738961329626829,-0.09222094987599795,-0.10840894084510248
BMP2,0.043871504267072786,0.007868261756675063,-0.0012237296140305593,0.00048626983755594257,0.045387450181956036,0.03899974754460184,0.015158181186911548,0.06939370028591033,0.05034714369471908,0.050296306310999135,0.09759921794975011,0.059861693550920685,0.04174440068765775,0.03404429204121368,0.05283528919375398,-0.029708876624967982,0.0033135879648645465,-0.034858914408281046
PDYN,-0.0608874807511021,-0.016555759224093067,0.013042120472190126,0.02030491906496227,-0.13589384271884178,-0.04008918432024215,0.07768690315326143,,-0.012027662530009725,,,-0.02077698907552858,-0.010953082169455038,,-0.002204893969717315,-0.01817328007373027,,-0.03400359972702213
CD55,-0.007223080403010289,0.010588637271174857,-0.010160296074922663,0.04592522371504098,-0.011796939203589315,0.014434227273986865,-0.028336607891996213,0.0016991563683467247,-0.030370528682413838,-0.00931704162725179,-0.016873682401328766,0.04336170845090507,-0.002040614589107221,-0.06594497541356953,0.004067955325155287,0.04348397255404206,-0.014504383501872352,-0.03873985963477734
OSTN,,,-0.025759973515978307,-0.01745383448248427,-0.040550359092694895,-0.015657026502750634,0.042166704869063265,,,,,,,0.0019896476864809244,,,,-0.030140607873278418
PDX1,,,,,,0.007187849997885142,,,,,,0.008659392849976296,0.08205303741222726,,0.06809223410693205,,,
CD6,,-0.0354759211926765,-0.008373655622998967,-0.021954845068218196,-0.03593711974370049,-0.01845984314198383,-0.01853971511100774,0.039114332188919416,0.047311031512080604,-0.004587894478833042,0.03412648622187322,-0.033125015998951304,,0.024988785726546857,-0.03374376204292152,,-0.0020435324155519516,0.07992368247728478
IL16,0.011671168240401318,0.02432089752076081,0.009685923642295398,0.004699288069758667,0.11489743354259212,0.04355531243673449,-0.052212485449192866,0.0377234174868477,0.06967865501213058,0.057971305423244544,0.056430438697331296,0.052145460238876,0.01593532902367867,-0.0212449742579884,0.0254922972853367,,0.07052802557289717,0.036841090077669024
LAMA5,-0.001315601012562946,-0.04462742202095637,-0.09374109460414115,-0.007889603402843219,0.13410048238194108,-0.005018867031588423,0.08652549076121067,-0.03975399189844694,0.055340980981733436,-0.06847236847043905,-0.05774837066414284,-0.06838315243250821,-0.029588772692645638,0.09038061492759236,0.00025575572725183734,0.09248283382455662,-0.006947940902354448,0.02366627703898897
RGMB,-0.011951775459659513,-0.008949044444014455,0.06112252799567591,0.06398884050097599,0.06362392775792479,-0.008238342877026196,0.03194438235578537,0.0838179584175936,-0.011357811741625189,0.002776514753679591,0.05881216842851075,0.020419457878238092,-0.027184704022307746,-0.04200945640615539,0.0036570195301164825,-0.0447328200039803,0.019756552334769605,-0.03726398948474527
INSL5,,,0.013093943989876334,-0.015541792964139324,0.12220095697254978,0.002497748238035685,0.0016879121698398524,,,,0.14592420286372101,,,,,,-0.04136324204128213,
IL12A,0.06184790036227913,0.011081643946149381,0.11673067805111528,0.02114906103264231,0.11413824972633031,0.00437957692386939,0.09662337300536616,,-0.0020315968738217637,0.08067017610567567,-0.03597763023019112,0.03700854242942685,0.03996665323624461,0.016873199172277333,-0.027642771208589826,0.15487040876146857,0.020432913101666138,0.013991233158919623
S100A8,-0.062002120712415565,-0.031287973086609744,0.023217684558721186,0.04846655829973991,0.15084452831879872,0.04132472319837108,-0.02338420875797062,-0.03935753540513893,0.09927889119737193,0.10022234428365198,0.004542887828965376,-0.022648159983930417,-0.021091893511569117,0.07806661958008701,0.004786111738644596,-0.04392155692832584,-0.05585330078322387,-0.05949577434572446
TAC3,-0.0482544125073349,-0.029931243059042673,0.022646572271004715,0.044007162705531865,-0.11027801943770121,-0.009759644122216015,-0.02086994738920095,,-0.025742072569055537,,,0.04676249490651584,0.028842437364193743,,0.06495480477980448,-0.021822748899121055,-0.016391968330048287,0.015818448215810778
TAC4,,-0.02237622905125739,-0.004296093790069407,,0.0034724018008123426,,,,,,0.004097848483606537,,,,,,,
MFAP5,,0.017075099404304492,,,,,-0.027196269894681924,0.047801261283887245,,,0.028185916256237727,0.045005308645743,-0.05762232930559603,0.011091498195367429,-0.03988417245756294,0.10173046826242663,0.011538532797820234,-0.013278828241086836
CXCL16,-0.02927604915410287,0.037388315214003875,0.012949368245234792,-0.07803112492232973,0.12907772412696045,0.02236142504714851,-0.012296546962322177,-0.007094400034369556,0.045124663407582324,-0.09508594653804654,-0.027816993993646306,-0.02958362781437893,0.1220800038236235,-0.022934123114140836,0.0017168183584612016,-0.05624461073076712,0.07805270920974461,-0.025638598336568445
AGRN,0.0017373430527962183,0.02412437093618704,-0.030481089371876904,-0.049225141210413534,0.2094905022186957,0.02614830819748359,0.011708290413837487,0.025546438398103385,0.006945146216659699,0.04778558518960053,0.0313955074227078,0.08798137253100478,0.09521567724528182,0.042342978709875266,-0.0020995636956068885,0.07308123895371266,-0.005838962210311817,-0.08342542873111292
COL4A6,0.08149880218644524,-0.00963311514237236,0.03110854022947061,0.022558526240067194,0.02649500379735298,-0.03587146219294811,-0.009697408376672543,,-0.016252158867397663,0.130826948125876,-0.010297833023865265,0.06839906639749571,0.08170697763971392,-0.014159447863144143,-0.016922025174893718,0.07417456162774912,0.09136547155886489,0.03254312463015539
FST,-0.018091250661221806,-0.03925359977489213,-0.019841254240607707,-0.025824936997454355,0.05588584461709212,0.046594905100265226,0.17152384992325712,0.10088562042902345,,0.1124382563745045,0.03938104015688072,0.0006699383550147343,0.05725811211495797,0.08410782431971607,0.034483588973297945,0.09539951687468858,0.0012221902862991415,-0.005419690840805892
MEGF10,-0.06869576616901023,-0.026993892891192518,0.015278963455158235,-0.02898982617171839,-0.047991094633105934,0.012467711259225902,0.04568364412686807,0.04380731185969252,0.0006243330621183351,-0.023106930546296936,0.05796230337867646,0.07335255615054827,0.051907160609765274,0.01574707306613253,-0.001450449230904194,-0.03317291423833162,0.1070780039510828,0.007003264065447141
C1QB,-0.11885071359203656,0.003885357413636787,0.01302448012100917,-0.04649078905832363,0.17811480704941843,0.027812275676506053,-0.026569616162965225,0.04724963412075044,0.06968900358157505,0.11859437358764846,0.038193531897247245,-0.014707836678897695,0.041364733298434285,-0.015102065033737932,0.004122512607371173,0.08218191951348831,0.07592197562797617,-0.026809174789721172
HLA-B,0.037230716637491584,0.0018487849610795957,0.05623053674518475,-0.005850921076241407,0.20668772401693578,0.03841546119898413,0.020786702754040244,-0.018702123729074784,0.04223513393225667,0.037639588239053966,0.0686321719011501,-0.09297045204839512,-0.06006822621566125,0.08650904698986404,-0.029028897608297237,0.07727215632289106,-0.06146500335404226,0.020676493384005734
PDGFA,-0.0018359132116845228,-0.00717931254109152,-0.049286966967420964,-0.007841682078603772,0.08468329752196678,0.009735456098046184,0.01297068579883841,-0.024520835893766343,0.07648162854376318,-0.02008766617267361,0.051909507568035564,-0.03878656003923372,-0.09644331196665654,0.0030497361705352152,-0.027749651285549282,0.05441454003961655,-0.014899102820118955,-0.11047179420641684
LAMA3,-0.04395771720944793,-0.03211324605521183,0.05926813761183394,-0.0023916105003289586,-0.024772443543275565,-0.013573753662898803,-0.008163954589493077,-0.00984839169264063,-0.03819532754185392,,-0.016450936403290404,,0.06975234298634918,0.07307780584394573,-0.02794669097157713,,0.011500970569330582,0.004223900777020858
DKK1,,-0.022954573731819816,,0.040498241567757796,-0.026550108029118658,0.03304347825614089,-0.01816735621925751,,,-0.11310609785980659,0.007158775304955045,0.01838836950198545,0.02024363344374798,-0.03077366088813179,0.029829116206563738,,0.03394814191307817,-0.03966225480507222
INHBA,-0.04065020353296017,-0.027209565502515045,0.005696868381997753,0.013795762358102627,-0.06908143565229785,0.023861879172171828,-0.0348120326682861,-0.006222763732943042,0.07526438843209513,0.10673211409094666,-0.010302617677472084,0.0141716862847563,-0.013079286183632065,0.02364230213209839,0.03139885065480391,-0.0654618580572639,-0.02463967980656175,-0.07976139730909437
LEP,,,,,,,,,,,,,,,,,-0.024049869168252497,
IL7,-0.025973922309896327,0.009802747660902377,0.017340768695846727,0.022113892911012747,0.08545686807677667,-0.01813368122208626,0.03308230665138808,-0.023322761878768545,-0.01927415763206772,,0.07785417762460024,-0.016492802226797654,0.1141910987568622,-0.03212623350398062,0.004749811673348141,,0.05719998927016298,0.036392900134877816
FABP5,-0.017027065860744324,-0.07030353467863171,0.06155497352189761,0.06375819026732478,0.10155494086797236,0.057425009904815714,0.01988564145281305,0.02413018162089829,0.0369703907137781,0.17701945406443695,-0.06045904321338395,0.018742215856658997,0.033686607572369784,0.0441057488733911,-0.061426142823048355,0.05758977429827797,0.06200619003078132,-0.03522907869441545
CCL4,-0.06799160743094666,-0.013525330004314192,0.02349800091050578,-0.019422445786674427,0.024789899962117886,0.04203453918743517,0.005393308445645806,0.03357073398240203,0.02250849468449588,-0.02505301251382178,-0.055265055876230464,-0.0063128848187351035,0.00045591152229288335,-0.025577504677277842,-0.020749339475976326,-0.05693966031423613,0.04195106440255596,0.05049283237646487
FBN1,0.02518239356257323,-0.014371185422882841,0.022003106486536025,-0.055896160557202305,0.1542902118417562,-0.0014384695199010499,0.05648791901008424,0.034342567848816515,0.0385956892458298,-0.10602669488660454,-0.0014290856146893989,0.013423134293510932,0.010555651996802253,0.04733487466511512,0.00722611354387619,0.07249160390433278,-0.051511247059604595,-0.11978414891292587
TCTN1,0.08797709047212027,0.03733014562088684,-0.011896277048295585,-0.08176207841192933,0.1837659625450004,0.02384781617935694,0.010413461643920062,-0.0712788415755461,0.050343019530965954,0.1155135469483301,0.07100465806927256,0.047970950373849346,0.02115012731873127,0.011239533459810415,-0.021759702921243712,0.10894037047983805,0.07618190259155819,-0.0292715568729961
NCR3LG1,,,,,,,,,,,,-0.003600326384574644,0.001399380695318116,0.08606664145804417,-0.01927347662426104,,,0.009780481328990941
BMP7,0.018383951699586617,0.05379310402469444,-0.030289346224571356,0.0006825247330354045,0.11348360363145242,0.01079395999629741,0.04016128908074747,-0.01658332599305743,-0.01684507395492227,0.06341215285703018,-0.014321433881875961,0.04719984320240977,-0.042431449982271954,0.044857638968406444,0.020972222117298312,0.03525234317568693,0.07993887158115363,0.0524299517178551
NLGN2,-0.016899479698009173,-0.026136734613794958,0.017239159545114756,-0.03223760397407791,0.05899609084512803,0.01732571604056033,-0.032301391166709714,-0.006374049590158501,-0.024067618910495133,0.08022279034930761,0.026742275560139802,0.1244745126119769,0.01990534933192613,0.014351372453953558,0.02031665936627516,0.09366791358898316,0.0733977441285918,-0.0415592448953704
CCL25,,0.07564246047363365,0.05501174662113471,,0.009740868131463493,,,,-0.03085163609699543,0.06105980497147842,,0.09294999490125828,0.03105708745684552,,0.015442874939991209,,-0.013937478639023757,0.01597614046422791
NPNT,-0.05354789579018952,-0.03256499063645715,0.015595142662624229,0.03125534771262309,0.2429623607924853,-0.01854682634063698,0.04545060305231136,0.08186395691921171,0.015127221730549738,0.043343471878162704,-4.9524513168572986e-05,0.04296671623350409,0.061575805529850154,0.08854327672853818,0.02808804455449189,0.1011015071357102,0.032591257370957916,0.007808779881842947
KITLG,0.02077890248993098,-0.023629893321007418,0.04094552538969787,0.015370861143919088,0.10520077734055104,-0.016916570515249422,0.0203845001262978,0.035318858903639956,0.040532532520503144,-0.029903150879597017,-0.01724217431968459,0.013225510078011687,0.05520248610593065,0.05497098321029939,0.037581536642396725,-0.04514029820825154,0.07127332320418317,-0.05686377853869844
MADCAM1,0.029795811671784196,-0.04249658407391998,0.015441186553332709,-0.01824295570964267,0.01564813357146702,-0.023517061629864198,-0.0024034182390548216,,-0.015345189841671323,0.05640902250542107,-0.027367128681528415,-0.03402231005523427,-0.0034862405865127796,0.006877004443043793,0.03498438125297197,,0.14466930154557003,-0.005507980866524382
F12,0.030661827980791014,-0.02084950545795034,0.09274984546685724,0.051709420188718436,-0.05231101121170233,0.04460235231302142,-0.0036186300519650215,-0.03508541910835527,0.0364811006836879,-0.02929654997891867,-0.012793491565184055,-0.03488739225088881,-0.0004834215661331923,0.024589176769191964,0.09023954425887407,0.1272993674119884,0.06721337915251173,0.0596500472418383
S100B,-0.04712337519702027,-0.03129189429799271,-0.07712975407223528,-0.06953485086274264,0.12267671676893259,0.034906722872317504,-0.015429404630103146,0.029597025538822166,-0.031075916064155735,0.167170606290996,0.03503621861603373,0.16034026957256103,0.14620097778152655,-0.053171540930370215,-0.00930402111335639,0.03608083987477042,0.13394493833242013,0.08203358808908608
IL27,,0.0273428180947764,0.012433306014457326,0.07124417958277772,,0.02131444188517742,,,,0.08801595873771673,,,0.006317539430632339,,0.03902614489685165,,-0.012897548428563485,0.07407814888572901
