,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IBSP,,-0.017569037667405904,-0.046003629608376596,,-0.05502065237148942,-0.032207084138232145,0.03111348118076613,0.13227683094988915,0.03284144701026402,,,-0.08005000643144426,0.04209598500497562,0.026195982235048317,0.008454352611902962,-0.030642560121527662,0.05007424840900147,-0.030901329648129538,0.010748867099201425,0.008459575601933915,
MMP12,,,-0.020622418362746635,,,,,,,,,,,,,,,0.0054178135197906424,,,
FAT4,0.09523977540016974,-0.03430935312612917,-0.034476480238989575,-0.04531696504271746,0.013087013679532394,-0.03275817297567545,-0.037759923657071384,0.008324868825937148,0.023997728466069432,-0.005354109712965048,0.027848867005775598,0.02911749276037844,0.02954143029651491,0.01705530542598993,0.019709505781154355,0.10216781673161426,0.06555808039507903,0.05192135255479433,-0.005867165549576371,0.13064151995747725,0.018289165478328876
MDK,0.01684593817459164,-0.06552688417442994,-0.016576355132247367,0.05246554358021773,0.056558886822753826,0.05736898942908943,-0.06542249638403697,0.14847434076773317,0.1699808946960551,0.02143336812477591,0.007290857341905591,-0.04373092311533131,0.0006742138851019136,-0.03192488031125064,0.0651130484658149,0.09157153200539346,0.05565494102388525,0.06761798097343,-0.05478793418413822,0.017205947569768298,0.10400787501901275
BMP5,,,,,,0.0782575988863992,,,,,,,,,0.07805083288828556,0.04301004767189519,,-0.03294270145157632,-0.012099976640743745,-0.0458258674679414,
CAMP,,,,-0.020132039625627023,,-0.03791391083212297,-0.008842332738658355,,,,,,,,0.06249772897036976,0.07273274446039671,,-0.05489643717604586,0.003541899213072715,0.12080036709720464,
HSPA1A,0.03326367775513548,-0.026087785571980472,-0.03653017328844835,-0.021049316597380005,0.035488907237459795,0.08044843697275042,-0.026862568822556342,-0.019020876735281512,0.07160256889174503,0.0421463911100672,0.008226978308940246,0.007349444584024007,-0.009445625842163453,0.06330244729184578,-0.011995275416716179,-0.10250951486100682,-0.02313097962057485,-0.048192898754644276,-0.0032960408683443926,0.04235617465594473,0.08120628159595746
SOST,,-0.03344856608385664,-0.03194372249217661,,,,,,,,,,0.011119258223486236,0.1442004195205161,,,,,,,
SEMA3F,0.10996929402487425,-0.005052379775508484,-0.020805903720227652,0.02652633658002953,0.004702824930656582,0.03406810701590046,-0.04548744389061418,0.11159131739237872,-0.006963770708420007,0.05397135149912452,0.02576754348681672,0.0631253152616681,-0.051619104962285965,-0.010368872367424066,0.05754447780188946,0.12708468530982878,0.008920870358969758,0.03389325608811767,-0.01355019214872158,0.02985897512691051,
ARF6,0.021588412945327384,-0.05815559907793175,-0.012232059406902715,-0.0063184398794390575,-0.06323049937039081,0.03060952543889695,0.005425600380477792,0.03506865964900126,0.0637954724792135,-0.015321575003809065,-0.0030019014759929794,-0.05514192124258446,-0.007822587990137617,0.010384281119326535,-0.03750193288869223,-0.056145149687866575,0.04534568959757551,-0.05254337845165905,-0.023991285955678083,0.044474193115216894,-0.054773604655109366
IL6,0.015076794225437293,-0.017784122478372435,-0.07527607502727651,-0.026625008661421253,-0.06767968146778025,0.021264508823297813,-0.007047173131652033,0.02889398490970309,0.05663485282257399,0.029942211617196464,,-0.07467197668155175,0.06109106406473089,-0.04191523417765474,0.0807448697138557,0.026404189092740546,,-0.05129993888640972,-0.029325829175509164,0.005176488864091669,
CALM1,0.06544109426018413,0.10996796177813926,0.0973632251636347,-0.0006252658656717838,0.046294849293924904,-0.06569035285132872,-0.09547588088663984,-0.11941876975100317,-0.12555235474179077,-0.0014422893708615002,0.02235009766292633,0.11292607354463129,0.03781101041015228,0.001479940118085502,-0.005521202751368175,0.007099494639774966,-0.031279768837994056,0.1593272458606401,0.040901729342080764,0.0011543990075021035,-0.045864772997874226
VIP,,0.159603419839523,0.022825291333239264,-0.03852373551256179,,0.10791991469559124,-0.0564278212216074,-0.001801429091358588,-0.036132772492975605,0.008719471572388462,0.0071329659023446675,0.06654418632994014,-0.005951948291720596,,,,,,-0.019394439312146915,0.14895792553098242,-0.03158423447609081
NMB,0.020536321482528767,-0.18012753872412066,0.01417106535333233,0.038275069141218566,-0.00907619307897917,0.0021508865238662367,-0.04625263517452595,0.07168445541567382,0.11450593011976357,-0.0051280012691152475,-0.026794762699455844,-0.02426369750121384,0.020774710848351384,0.048760306117276525,0.08006607609998785,0.09293222923291371,-0.01192379238941821,0.14062118053266245,0.009335448517775081,0.07335746859405581,-0.06420793475639976
CCL26,-0.030822049195457373,0.0022273278599312138,-0.02014103260852923,0.02787305378200086,-0.04643598684076145,0.09563095919086755,0.07133714511032656,-0.015331427958362053,-0.014189160438493047,0.004608706675039922,,,-0.019497636984836114,-0.020391280251805692,-0.029967061732472187,0.004084898904257728,-0.024987475628338054,0.015246508866384484,-0.015685372884836058,-0.017878756007043316,
FBLN1,0.02306671471826962,0.03710303310330095,0.006274406809634017,0.010427773958081697,0.028829747806594187,-0.031022342075260556,0.021720629746849206,-0.021324399427789117,0.07060613732590493,0.05592429929046093,0.007528174653327455,-0.02141304661646653,-0.009942954663106825,0.04992460718376223,-0.009780590004395661,0.02385433542546733,-0.01353572558652165,-0.03485466620205745,0.024818262202972455,-0.005205468424644177,0.1102512688937619
SAA1,-0.03073160898244683,-0.05023053188041237,-0.0007976370326904892,,-0.0360280130092879,-0.08023208471142859,0.0218194130771467,,0.02442977226172719,0.005161992959678313,-0.0015844466833458246,0.0002516968414129032,,0.06887234237201095,-0.040108668853445044,-0.13943571667726434,-0.012615510969657986,-0.0960006553598934,-0.050865731745711934,0.09913053091460579,
MICB,0.07416558441926281,0.058960509215520346,-0.019957222089855373,-0.022014715291554045,0.07749208942602115,0.03954971927077291,0.09416960205760022,0.09323787751454567,0.049692782996434016,0.01987779188207674,0.12151452699655006,0.004490158912023052,0.015852092248513514,0.08232979878141117,0.021017683384513864,0.012932453554726964,0.011901767769182088,-0.03216282178745596,0.04931127294355806,0.05682792304574686,0.2860548705140241
MMP13,,,-0.024400596695185718,,,,,-0.02665800768972934,,,,,-0.018328333534816922,0.04413443231250853,,,,,-0.01681790153202622,,
F13A1,-0.04222540402457794,-0.0462510036375491,-0.028902203799330235,-0.02947296238484408,-0.00701379203795724,-0.028091950194887003,0.008228110209692085,0.020844008233999997,0.005400060187383442,0.008031178006969028,-0.05240008230316708,-0.036340091352591,-0.021579151949381394,,-0.004254856012360632,-0.10318588099156957,0.06459741426789506,-0.14995409274922933,-0.014024004874928712,0.027841375134129827,0.01489776652830911
CXCL11,0.13214569772086904,0.00022374724532702296,-0.03218265215596737,-0.023838544555805044,,0.02381556232386576,-0.03485463025291819,-0.004278950698380205,0.01782612681261764,0.0030120937136426094,0.0025267843091252564,-0.027013132862642016,-0.006697823431555324,-0.022681082576900054,,,,,0.06963939444817739,-0.03518991636104442,
COL5A2,0.1049873461979216,-0.05105613812737123,-0.041852896655347346,0.018996971028089022,0.002159546215846127,0.003803212650660019,-0.008023691210210624,0.1116884673980791,0.14484723632536964,-0.012344475478274157,0.04249042269513625,0.019503594946998996,-0.04074550485981065,-0.06362063734209918,-0.013676291747821498,-0.05490028105238371,0.07510276287109369,-0.0034803053444403655,0.006476249815946421,0.1058518282211753,-0.04452424782420882
EFNA5,0.05043844637981352,0.04372971665209229,-0.04347614583346099,0.017831174604854158,-0.018440006441467836,0.031739836729401484,0.06947275574629286,0.006350074906371387,-0.0315855918583891,-0.04242185336871026,-0.05504634685856781,0.08156938010595499,0.03019858278367709,0.08626297974193825,-0.009320017443665401,-0.04247184867395828,0.0261791747181969,-0.03689733307031451,0.043015238641446615,0.003685297070242588,0.09087684353725836
AREG,,-0.026092368455855997,0.029697121324076804,0.037808887579701064,0.05505934127528781,0.059337635279293,0.002973172313439668,,-0.059199240819642014,0.002077669530442849,,0.006626355457946315,,,0.07440173829328559,0.15765540434649988,-0.028496686436797425,-0.07138809982715191,-0.02942018157669984,-0.01471084569673446,
EDIL3,-0.16112332080629788,0.14992101934480548,0.04460477557273259,0.022809811609609494,0.0030238496927550177,0.016490321116308913,0.010920586092145603,-0.045288756736589775,-0.18579199836011911,0.022609808861481277,0.06020357869269214,-0.11625576121519762,0.07457664214109139,0.04088687928986072,-0.04751817745843704,0.023751410700842832,-0.12850039149389825,0.022491575289708066,0.020267043937613527,-0.012114068354294173,0.012127703497994646
CD86,-0.03500464139001759,-0.023607443793841883,-0.04424494837232289,0.06837986894995764,0.06455735134876628,0.037406407302793133,-0.01726295761107918,-0.03524620470561933,0.08619703604442587,0.02721038263039805,-0.026194595574930177,-0.04264423608360835,0.009784681666833226,0.029620098083470728,0.03349993302910336,0.08238500339795904,0.0019793738599199365,-0.047007357868281086,0.011123891725021946,0.01262058999924928,0.07267926878235582
AHSG,,,,,,,0.017103039371903127,,,,,,,,,0.0022734090025961213,,,,,
WNT9B,,-0.03569906887452205,,,,-0.02254561354001483,,,,0.015452402387649678,-0.02276353665242664,,,,,,,,,,
HRAS,-0.03705660100979968,-0.01300536630086581,-0.030121286006455153,-0.005404392280988352,0.023018120600594175,-0.04179730871355538,-0.0003319086042102664,0.013339866716601725,-0.0031738140191421445,-0.04728633866768864,0.012794764422156036,-0.019830461197556708,0.044871715540532334,0.0029720121646010294,-0.05267294052829496,0.0052924770135987275,0.0020500757514315734,0.01139080077681683,0.015318796297866595,0.06741619132706533,-0.0377616111625246
C1QTNF5,0.04204519989282098,,,,,,,,,,,,,5.5668949432160586e-05,-0.013925808315886464,0.019476681878674806,0.07007921042202124,-0.025103701242806288,-0.02113125732453179,-0.03722622379805426,
RLN1,-0.028009377007042844,,-0.021245218681659538,,,,,,0.013825939511904526,,-0.02472075719261273,,,,0.030903452666758504,0.033434448905348545,-0.019997207521293376,,-0.013217144169284434,,
COL4A1,0.08187821739120958,-0.09169616403969194,-0.005284809583422651,-0.023953910313471393,0.013558101508083207,-0.010901454682457373,-0.044857119478332236,0.07480145656263655,0.13670274328242624,-0.004437224863057995,-0.014001395614230564,0.017964367843186998,-0.022622447547453708,-0.007772902769530774,0.022399560756946393,0.0589313556498558,0.09415370219383518,-0.05246965034048011,0.03269881470463998,-0.012283377604306922,0.019111461514001383
CCL3,-0.00866624782184986,0.05375621043527844,-0.0018968950373015048,0.0029469473272582167,0.0025686384164857012,0.02928347817033622,0.015778593645244574,0.0678719264997247,0.07615162058783226,0.03181633869363519,-0.01213656408769762,-0.06448359573035665,-0.07297307203077015,-0.054504030148609335,0.0540670468600018,0.03895658018355015,-0.027205577527326302,-0.052186402249188635,0.043263521847279315,-0.13335507553725884,-0.06938730978025487
BGN,0.0312136691018059,-0.09183303300043547,0.001126599107507746,-0.036732528216158085,0.0201216351326756,-0.0010238361838982787,0.05082616828599178,0.10805891434745477,0.08654200787460097,0.05204859019047038,-0.03010066224310575,0.01336081427739747,0.003351024955875776,0.008529657406563602,-0.011726672951378428,-0.03494292690657963,0.06722672078050358,-0.03592067985101239,0.007984848184105357,0.004057907445108268,-0.017436131885953655
RETN,,,-0.005414437996754445,-0.019830641702084352,-0.023016125581773583,-0.007072084448836793,0.013782539408870614,,,,-0.00659496212286961,-0.046685634034700885,,-0.06336834665305015,0.04219935585555577,0.017906466099011087,,0.009372988782571368,-0.022955882419162472,0.00936481478851514,
S100A9,-0.08291172765792953,-0.1092224188428517,-0.0297140835385797,-0.04243630927660786,0.035614578201553976,-0.0017188117974207525,0.039731932450842534,0.005271125388057942,0.12745257406076707,0.044195618156225386,-0.03307656956539665,-0.08270681045707029,0.06625792431853014,-0.03596726267920285,-0.06732530060751095,-0.08676192635313291,0.02984419353871464,-0.1126385058480404,-0.07882847228972371,0.02401662325089628,-0.09952016283976182
HCRT,0.029722313668049727,0.04494442493870973,,0.03283095182605413,-0.02371529287356559,0.026533442846556995,0.047078401312160525,0.02363328293204543,-0.03278651557030624,-0.0206299453548048,0.0033252733093331608,0.004526140249042976,0.07211794131698718,-0.034594575254613694,-0.00793018282179056,-0.011039640471463722,0.0021353665497496834,0.049508030436031025,0.13873894180369706,-0.018111373200915975,0.06599052540546392
FADD,0.015776223505549816,-0.07255680223905846,-0.05700743051392254,0.05198975214300312,-0.03191827906539563,-0.007299456966530135,0.03470389180921103,0.08127689189790391,0.14854764335672957,-0.002836975535167771,-0.006575629864302298,-0.007293578257338182,-0.05105424872064407,0.03168562605342771,-0.0021248463953681216,0.021618844552688046,-0.007508816551873597,0.05626636350024747,-0.008768885220854008,0.01810195649098707,0.06102843219745587
ACTR2,-0.06749385538050325,0.049086285631036584,-0.01993843268468288,-0.02169755849036491,0.00791280524072409,-0.04798958571504868,0.009963990790975078,0.03324253688941514,0.027265686874563762,-0.013066401305683532,0.011993444370735133,0.08321993450587582,-0.04216470942447832,-0.032668156830559465,-0.042687064983657284,-0.11471575111028476,0.052764066369278974,-0.027859511835266585,-0.044079315533194816,-0.05970191530108328,-0.011534365119809662
BMP2,0.011692406568484899,-0.03448366578456565,-0.025102678671189673,0.04898659439836355,-0.03836818469718078,0.0561928288479361,0.03208222243674767,0.0883209057956792,0.030214996425239712,0.02323620068044888,0.03997447591057408,0.015334460108960153,0.02061530718362622,0.10575895026444006,0.0767373954004108,0.12661161025011006,0.09804669134391765,0.0017976127516417342,-0.028995836219792716,0.05970464463707918,-0.0741486945175572
PDYN,,0.1725139693135402,0.02861280458378171,0.015741755614786742,0.053139388998085096,-0.018436992179566247,-0.015480418355818868,-0.10265869994636201,-0.10070842117117047,-0.04196296255199395,-0.039461866883448826,0.04255304473129497,0.09263142970906203,,0.0782211376347222,0.044752522902887656,,0.02076472762663437,,0.03188333864861458,-0.047930286348078166
CD55,0.019173647531848775,-0.009734157775307041,0.005096113417058588,-0.034816747705425886,0.013075386341019048,-0.02117744794571186,-0.028393018472896003,0.03797240763309356,-0.014969403813701893,-0.00653870960870235,0.005781519889321376,-0.06005558672181503,0.023258325582907528,0.037257493061826935,0.008225548812798404,0.018638299277004357,-0.03261512982184579,-0.036947859475410134,0.03172530481068969,0.05865357073427738,0.008640947847272398
OSTN,,,,,0.057206406432378724,-0.020514220350566045,0.021071440752965756,,-0.01233103644481126,0.00495247461098399,0.020154895022712015,,,,,,-0.020642325139104998,,,0.1167983725917086,
PDX1,,,,,,,,-0.0093316431067068,,-0.009166905636316022,,,,,0.04921331903943276,0.0258372110631288,,-0.006489343858279791,,,
CD6,-0.04574458188397702,,-0.0012274658210284987,0.04566842420257115,,-0.03976522920210205,0.015772765959867558,-0.03119751873886685,0.04122031041003476,-0.010227000909378404,-0.021512464132181084,-0.03307210562073533,0.03243352537805802,-0.0437385110661615,-0.005079632493715008,,0.0875723158722137,-0.01027041340019426,-0.03316238980686708,-0.026486092291323943,
IL16,-0.08010946532348649,0.0415486873101592,-0.03254172999057074,0.018561902413921718,0.13045156130133892,0.017106029753799407,-0.01358778331024117,0.02103697560963918,0.05403255455300901,0.011961187856564841,-0.0001392342214535621,-0.026624202846487508,0.0036209852798103886,-0.07097034781604539,0.02795826306922075,0.10895971253394625,-0.03184710912384,-0.020441076375018033,-0.05706101909772602,0.01750736582274119,-0.017936059707912642
LAMA5,0.05157462059420406,-0.006508213967876833,0.015825524737997938,-0.007440634490880583,0.06827436864165357,-0.016711202623980306,0.09911131120821709,-0.004570039042003931,0.17180754621563576,0.047025121306751246,-0.05024662046961638,-0.032715840005690756,-0.005350566927445004,0.08708004214166556,-0.006824887754481571,-0.05674480634759796,0.08577225434618269,-0.051307427474643674,-0.0328936520981782,0.09047350629163241,-0.0010379049470912143
RGMB,0.09524440217646886,0.10371070360296145,-0.0008262763287981083,0.03993434170701199,-0.07144875398522386,0.0029887775037536145,0.020439806867409174,0.10205671211772059,0.053084997118180634,0.04431719525157097,0.022480864491025074,0.06609441879246444,-0.003913835675728763,-0.03631096238530515,-0.017546795396506745,-0.007486897224675981,-0.045516538136060436,0.08986239727604192,0.030959637609838754,0.056643130259137156,-0.10030153764046665
INSL5,0.008229817881789305,,,,,-0.022972092356530888,-0.025849487195350976,,-0.01868355576817704,-0.0151454953541837,0.005226652883005704,,,0.11123228940475591,,,,,0.052788728490619254,,
IL12A,0.1869819517188275,-0.0009693465610189619,0.05032182288223794,0.03464304249787724,,-0.061184051510275825,0.050381202766129264,-0.03387275331282532,0.05772685498488003,-0.05963868762022056,-0.020190820885446093,-0.02701314771948111,0.008039536685175378,-0.03445934381466983,0.03503997958853492,-0.02139323163106419,-0.021558433029275084,-0.005974482330308196,0.07662928459767725,-0.011985849467249178,-0.05037145153410171
S100A8,-0.07599845167607835,-0.010847570569536561,-0.04137150961521403,0.029982854718851905,0.04459745479321331,-0.014974498080714304,0.04535472675387151,-0.026448007982820803,0.15377377109152968,0.011744590230317077,0.05715121082055248,-0.08933556807387802,-0.014232931654401306,-0.06116487207588064,0.0035289176029951507,-0.03504199798747558,0.008479239098483823,-0.07909938902609993,0.003812544665444194,0.016171286392592195,-0.027564546792148613
TAC3,,0.1477177504662997,0.04598449459086259,-0.011566460681999057,0.07046024314109549,-0.04181233895893976,-0.06944257003898849,0.02449711399132664,-0.07040451855489954,-0.04870545671411197,0.013737143246545114,0.04299300532707588,-0.01834430067724677,,0.06502129611111912,0.058889177469492446,,-0.04093926521780259,0.03634255934055029,0.020127379815571403,0.07492070571763193
TAC4,,,-0.015072374698469346,,-0.03884617709312641,0.06648526474475261,,-0.03423095450450591,0.038749684275578476,,,,,0.031221198754010103,,,,,,,
MFAP5,0.03166667650947891,,-0.02244130884860248,-0.02213197283621292,,,,,,,0.009851345832528032,-0.03207887058991749,,-0.04662470881938625,-0.07018215877374444,0.01985624036019069,-0.02849669106391977,-0.043982966515738256,-0.013546502047307932,0.04407993061801539,
CXCL16,-0.030265242682503034,0.05762497576401844,0.02960017751296359,-0.00010350051567342792,0.03958362969230002,-0.00541634995674944,-0.00655975968602106,0.06441464426197131,0.0764015879557175,0.0017957031164199798,-0.028165745403777052,-0.11716900742894855,0.02392476270367482,-0.031834859394498774,0.07226726281503948,0.038651718040900104,0.08421898350647253,-0.020924868523934142,0.02593466014924273,0.012282129780693563,-0.012224802880650264
AGRN,0.1164273365108453,-0.060755217778780554,-0.008556327645529648,0.005514914741621001,0.033637712047203915,-0.00480875230106366,-0.0022026666565803646,0.11449050433909748,0.15737845597146038,0.03449315610923672,-0.00041481562537724773,-0.01636729196806854,0.008500129133667003,-0.026956288950367693,0.04913139540205061,0.1333092670805655,0.06847884431109263,-0.01095458853125879,0.01674732356365948,0.07302887285610651,0.039581197323044236
COL4A6,-0.03750897738538067,0.02032514883634189,-0.028636612324617623,-0.03181680467001995,0.018536185741152646,-0.02047669468885169,-0.004443709583226524,,0.0875403967119657,-0.026484239597368436,0.002087302657290973,,-0.019813147948344278,0.05030715986621556,0.06889877281251211,0.10666867027921373,0.02046576228069956,0.03973922449398449,0.011623214816030262,0.08541511810862522,
FST,,-0.039581075252296885,0.012044597514957605,0.002173275066668313,-0.023152460572780184,-0.019763248686348045,0.03434232636266561,-0.03655425461547743,0.009847292040012126,0.009825748468141299,-0.005248823781862347,0.0024759416687585374,,-0.0670631423859355,0.10740154436075126,0.030472344268901524,0.0897752950625958,0.023681894948636175,-0.059584917370312886,0.10239850360518149,
MEGF10,-0.08052257599216632,0.045115955413026355,-0.0520875799647841,0.004352817003727739,-0.02205409330205742,-0.01172557615425069,0.021157970773874313,0.0081247963023436,0.004438993275148036,-0.025318242038150078,-0.01110099756756445,0.0014799743248351067,-0.011886259456955062,0.007294320003722226,0.059753476842626004,0.09963858142360228,0.04531621885127278,0.06151965185983817,0.02185882484551984,0.05608787004984223,-0.00506318345885595
C1QB,-0.17180977893329907,0.020519261035529732,-0.04361648207772119,0.06007162292041833,0.03511002296643105,-0.006099452400270979,-0.06677617931833914,0.01294497785497869,0.14457466934318017,0.014131490753588952,-0.03692825674120191,-0.10412165801181565,0.021115266099739127,0.03722383741888213,0.010666237373315894,0.08551533553352814,0.05034047125605951,-0.060360266487513206,0.015539640609002862,-0.06411602402981477,-0.0058255626026970505
HLA-B,0.10441554736132232,-0.14384378468415965,0.012324010510233342,0.004527276911658637,0.0009220901370312563,0.031237728834436627,0.022672381116590253,-0.05806906581738652,0.14275126462395052,0.04002578703309857,-0.03717560346822707,-0.12400393109130811,-0.023349109975831596,0.05875619639054097,-0.04342891058760634,-0.07488980560695531,0.10908703051331925,-0.09916006676637076,-0.031279345554470844,0.007306426526776207,-0.04563154587703941
PDGFA,-0.05319552118521579,0.01237913357618288,0.01420029714023358,0.016168864660095122,-0.05801141676346377,-0.0034434541438222877,0.056663145028505,0.05968360063004566,0.056738723315581746,0.024889541499268107,-0.006301966840027389,0.020108656388011906,-0.014420649366540328,0.004649781332190991,-0.02704341720006756,-0.10276458746537974,-0.005725383776596736,-0.034667507939173024,0.033487249781160466,0.00824271545217424,0.023121064271846747
LAMA3,,0.1589040942415993,-0.03795801669157936,-0.005003011237404477,-0.020721534407436393,-0.029221051110116678,0.008803225135700875,0.050967397809393925,-0.016719088868475233,-0.0331858205969223,0.020094607081244286,0.07272632998082793,0.007522303297160701,-0.005844029469503576,,0.010572061982444403,-0.0009483551650681001,-0.043535663559566215,0.08904687202570698,-0.016141206492938775,
DKK1,0.0856170829711517,,-0.03990081815132411,,,,0.025460110453435693,0.029675511923558027,-0.04911394571880386,-0.0227037819226419,-0.021080399386034076,-0.017970629538039264,,0.07861480925929736,0.0371206589297176,5.0756738953362645e-05,-0.02095789970513522,-0.045011133166843666,0.007687631753974701,0.044676793372660034,-0.02917442191989939
INHBA,-0.03494168140448557,0.05020129396030866,-0.00944671432138014,-0.019830638819878663,0.049320871348030475,-0.019919115862505332,-0.006806805888698256,-0.048306659899662395,-0.07054044245248109,-0.0256766475230726,-0.04039396504535147,0.013755889010077023,-0.03878902339678301,0.04101445919798134,-0.04702841227402485,0.10201807596949349,0.015063615691853913,0.0003367064839122581,-0.017442376272370053,0.030550391568395487,-0.039651859713201454
LEP,,,,,,,,,,,,,,,,,,,-0.013418616513742463,,
IL7,0.07789311669973892,-0.028861766075375092,-0.033433532407185385,0.006673100313136087,,-0.0055275936111451466,-0.004579559559180774,,-0.0018388400883395852,-0.03258858342948305,-0.024580941528126742,-0.02891576230341605,0.005159813700519661,-0.07472337895586006,0.024173128917891838,-0.029660923924416372,0.0023861087961587145,0.022935804593237845,0.016794318606482353,-0.012376055210693869,
FABP5,0.02199862177025292,-0.07872877113278112,-0.03724278461589546,0.009936956755968899,0.008026004695579595,0.011180800057358801,0.023222860285328367,0.05904051508847853,0.09072864074188335,-0.05126028252801395,0.0018041774430286811,-0.10674692075314653,0.0024687272761737995,-0.0051839712630110234,0.040858827722808376,0.08317657172254021,0.08021644549556947,0.10953369115697138,-0.0008375430469269262,0.08979329168627272,-0.02932577178624522
CCL4,-0.1055548681570039,0.09607956320067891,-0.01209467969951708,0.004710094449923643,0.0011049659496072675,0.07378891730839261,0.01959808853636805,0.020657944081062824,0.1004614614817518,0.02184279054250219,0.007465616124329683,-0.06784597962610106,-0.05168064613496468,-0.00770027894712729,0.07082995844690229,0.05866481103600954,0.03611417420473851,-0.11635624649971384,-0.01935455204045892,-0.07328698302642807,-0.05164400740528728
FBN1,0.011253197579140116,0.036621481553238806,-0.007741203137552302,-0.000780641613755857,0.08527875490947295,-0.017887695457040893,0.03316487528336911,0.10688639090466089,0.08973156436146357,0.013668004572430384,0.0013585022478413878,-0.014225384878216715,-0.004017555372587307,0.018164436287367726,0.016640522369298708,0.039942095277795873,-0.01029124994596085,-0.0783139320155597,0.004654056881730131,0.007841476313390904,-0.08232205228599104
TCTN1,0.06986531883695384,-0.009267865308106736,-0.030266119489871828,-0.018351548648637046,0.0522851110608371,0.03548941907171226,0.08806832287837879,0.04399933399645052,0.14607911407480062,-0.05704991216486063,-0.04614535403871398,0.0007345669781273746,0.020814598771712572,-0.0249039258376875,-0.014971619282181459,0.0010149503156937328,0.0371762510507284,0.020085555677869918,0.07101609984289263,0.017038672657331073,0.03944611038602559
NCR3LG1,0.010102727053793512,,,,,,,,,,,,,,-0.03479964838843147,-0.019181258237319216,-0.02187905883624773,0.046250844016225985,,-0.03182624335448038,
BMP7,0.030729339851274864,0.08398889054483367,0.02724791597456473,0.06147180469478416,0.01511636914100852,-0.010114064369740527,0.07530349165182448,0.0564265329267936,0.059032781752095365,-0.02224980820238685,0.00959281121591485,0.06611473936530586,0.027110884574490617,0.020784154411481855,0.012680650552457897,-0.02012557357934717,-0.01126064521039131,-0.1006975705675824,0.031633257812702646,0.012009934987952673,-0.057522546521829775
NLGN2,0.05087792267140621,0.08024725106372942,0.052154633020157784,0.02856368697139725,-0.02178084839542261,0.08963151695185176,0.05385271476840559,0.04673131890313369,0.05778408820126463,0.002873617202700977,0.04473757418312575,0.08371123456957408,0.029081462807101922,-0.0725663457727287,0.04074652708139217,0.07132299664465529,-0.0039032848852340067,0.07087263421026056,0.0735830034976409,0.010260694665835067,0.013437460725587937
CCL25,0.04252834442102273,,0.0456918536892923,,,0.06449637305605947,,,0.10280925283439077,,,,0.06691560559664958,,0.08580347581911324,0.04469285598831731,,0.016738507340327478,-0.0005765210184977783,0.03175795024027255,
NPNT,-0.01120250345965299,-0.0034723432577676446,-0.012115329091297134,-0.02332358286066795,-0.03941864666633613,0.024207412355644258,-0.03275526499488045,0.02989195995188111,0.15268321617475408,-0.033639427449235974,-0.018681564374617692,-0.06620675130375975,0.014796592354189836,-0.06920852950559755,0.09060661885270233,0.08199722694735195,0.10170623212732519,0.09766383891356371,-0.0052540471446509505,0.04658139921902314,0.06427429043913539
KITLG,-0.012765631893187513,0.021225726858998647,0.010076643989067493,0.029675920536340137,0.014413892588410337,-0.032829921695556444,-0.01921055772249983,0.007234804080675168,0.04826988609433997,-0.01254509773628449,-0.0003531659725348538,-0.018909293432738013,0.014656780165925306,-0.0006338528469295913,-0.033020700385449006,0.02876869176609679,0.020018734618161366,-0.029993617052343106,0.01472035233530131,0.06415517239416454,0.06649124389877561
MADCAM1,-0.02800938398624436,0.033334976008272565,0.012785421131101869,-0.03699340608328706,-0.03458018274157974,0.027322242447259615,-0.01833293181838285,0.03348723210930206,0.0035246969035137685,0.0002613137500596068,-0.021080400569970053,0.1301767132080094,-0.0030045523160307053,0.13867615039432946,0.021768715605767562,0.03589744496727422,-0.028966955578665497,-0.04011203151858816,-0.010723178576027797,-0.013646584530540648,
F12,-0.04873779796112532,0.04925381467534725,0.018016522745216895,0.02605130021222777,0.029100886736117278,0.04326595449157091,0.008437190889875936,0.030407167247783216,-0.0331573449034621,0.012822063477767015,-0.009907146231413583,0.07555994707580935,0.04231173159948891,0.02707636253299548,0.039161932676979955,0.09676433088704979,0.02563931421097729,0.10968673962043321,-0.007912868419198877,0.013374332939152146,0.1113977356809793
S100B,0.13019081077422254,-0.004126527771925119,0.03249708921493229,0.014288120769901744,-0.00022588709257968649,-0.045310937709882294,-0.02445993063493435,0.02792291738522206,0.08346468948580806,-0.012394575434070304,0.037857084362139116,-0.11875285533077737,0.03936760918112865,-0.016105406742204995,0.13879096423033377,0.1939588807860973,-0.1280736675031191,-0.024988602796255744,0.09229129030362028,-0.05705995646603763,0.007271236770879425
IL27,,,-0.03173299625356664,,,0.05531789101319177,0.07742098469138392,,,-0.01841714576161259,,,,,,0.000142452961951273,,0.005358955756534602,0.06479297268880617,0.06577222848630467,
