,UKF248,UKF260,UKF266,UKF269,UKF334,ZH8811Abulk,ZH881T1,ZH916T1
NPNT,-0.06200927964951244,0.029401266978424243,-0.037027235329038614,0.050580003053644206,0.021451975708677243,0.01878984883360995,0.01332141868463417,0.040851702773133894
KITLG,-0.0796567540793579,0.011007385348437301,0.005298473763630046,0.03111080918316274,0.04144933369397392,0.015580486146713491,0.0773819746018904,0.0029043826590755446
MADCAM1,-0.02347963658972507,-0.01561002471251597,0.05535904756387098,-0.025345463345017586,-0.0256925251704648,0.09545042435029984,0.006209229061885517,0.017482946125413738
F12,-0.0029100804288207526,0.003586683595333573,-0.0005576737183317602,-0.03860941197076146,0.020220106371592172,0.06738513562241193,-0.01815986173046004,0.062122644557517974
S100B,-0.02758470636057737,-3.5121556005614675e-05,-0.005457872225214759,0.042472059455596595,-0.038431919211925916,0.0826753111024323,-0.0723849862633313,0.0730573716446314
IL27,0.0024171094611651666,-0.014586211937550863,,,,,-0.01517942443260792,0.005515190370536319
CD99,0.0007748908063097776,-0.016640689109794934,0.10186723077438542,0.04464159328752491,0.039638455640268175,0.03868504241522425,-0.028553138966667266,0.08323146323503097
PDGFB,-0.06713490105502468,-0.013008057964558355,-0.02881800759964314,0.02892068254856372,-0.005578879511547064,0.046894419449909464,0.040163213439851915,-0.0021702954407484347
CLEC2D,0.0007277171330314853,-0.032892847556852615,0.12210323092688376,0.020232834856259055,-0.01723052207236529,-0.030809383436151788,-0.003194319931711377,-0.04915750225844935
F8,-0.034138462541550944,-0.02203493361955245,0.021343416453574456,0.10295074096034286,0.03938718914861177,-0.025286714129646674,-0.002403210910397124,0.009567055548273085
C3,-0.03222956369463391,-0.05476689309063334,-0.06638528352931963,0.03110062425433606,0.06389693505962116,-0.01945262781205745,-0.01209896162515157,-0.018282584846409426
DLK2,0.010315604906830887,0.11498465751109663,-0.004347024232881759,-0.00993930896537645,-0.010224516336678958,-0.03449178364781409,0.04224199597983188,-0.01629805665724632
TSLP,-0.021330551957683092,-0.013307511458067271,0.007562908439901266,0.04534047195370414,0.12275140222975027,-0.025301774499669877,-0.03471596847254745,0.010526043852882852
OSM,-0.013959202336395674,-0.03319202329579737,0.05943757963256326,0.015961488768529545,-0.03618066357723828,0.07149473262679211,-0.02940630855285546,-0.014371188258461218
PRND,-0.018819311425116787,,,-0.017038214522006333,,,,0.024839130694044347
SLPI,-0.0075414615377515145,0.0022169003333267125,0.030705153124018867,0.05949733206011621,0.0647833323311934,-0.058694964068534555,-0.03671916684747393,0.03246746531207949
AFDN,-0.010063904733175153,0.006694181572242955,0.02168032211057579,0.0026326688784772652,-0.014932292859565625,0.027343598658132053,0.06768353258269613,-0.010967568690056351
KISS1,,,,,-0.017739986280891337,0.05802413305188746,-0.019964930959297213,
ULBP2,-0.049953434238523414,-0.0251109570462859,-0.012587764665821996,-0.018119786951898496,0.05223454754408148,0.027101916305992596,0.03936964936578591,0.046501546157510884
ICAM4,0.003306728610666763,-0.012709194338949492,,,,,,0.14718882748103934
TDGF1,,,-0.013593859138490295,,,,,
ANGPTL1,-0.019611408117205503,0.013506793907420182,-0.023387014963571474,0.04981310925103546,-0.02302340490992591,0.1843465213988077,0.04750325456508709,-0.02584038290789064
LTBP1,0.024820212031801393,0.052844653997131084,-0.0015883731364151848,0.061928037811595144,0.045266345909979064,-0.04179298679438703,0.04839329750854223,0.01375943539546078
NTN4,-0.02593906212317547,0.013574380227509009,0.01908485027332152,-0.0486636669982269,0.004985371443854475,0.03572214270527171,-0.0063646971346348,0.002370215198608777
APP,-0.01718653338290359,-0.02633156313132756,-0.09292450139682946,-0.06228783346915798,0.013808480818012066,0.01961304574436594,-0.014641528566404919,-0.047069484565990194
RIMS2,-0.011369731716349524,0.008454899538344166,0.0018928217305369472,-0.06530951431501515,-0.049398930642246756,0.005226430057762229,0.031226323131508586,-0.017992266138991273
WNT7A,-0.015710638055396416,0.05052543087794337,-0.024596423713384018,-0.024454216139400343,0.025575812385576168,0.0953083928644128,-0.030636487238551596,0.15436665895650306
GAST,,,,,,,,-0.02004587335576994
GPI,0.07234139298756216,0.0017570502955633895,-0.039806674635853176,-0.033465665935984164,-0.07767315634228669,-0.0516538345317246,-0.027447735960595753,-0.013517098539500371
IL1B,-0.02733865574037277,-0.03927153963558796,-0.01730847733032249,0.02072136116698395,-0.044035470100864844,-0.015704551227516926,0.05055808749602923,-0.022477167064708693
SFTPA2,,,,,-0.014216706410378744,-0.01551735802275105,-0.016242203797313216,
HAS2,0.02717190871562416,-0.020989970368137812,0.13489305023944453,0.01711492864847004,0.04956551863748906,-0.013446443912791524,0.030499723520218035,0.030767389007297124
IL11,0.028254205268288472,-0.013105009479514465,-0.014393295197867632,-0.02597212368987186,0.026209283432414424,0.030198716890315856,0.06240447422547114,0.065238290273076
SEMA4B,-0.042051153006405335,-0.008241306063001887,0.027063084180730668,0.04300628581177725,0.024512515258340216,-0.03106309107174895,-0.021756182189525068,0.025881722304185294
FGF12,-0.016745561545946187,-0.0425602046545048,-0.005395975761372602,-0.011214563781713722,0.005677600664593174,0.01981295950555019,-0.023640693639036103,-0.0011053374989194184
CP,0.034197948230597804,-0.004905077567652216,-0.04951272122978508,0.013161323962998028,0.030911525473689094,-0.014003609904224041,-0.004267291368806333,0.0006725958359142815
NLGN3,-0.004780441433769347,0.020668294289798175,0.003349688225545927,0.07156285666823005,-0.05739685045878066,0.11464195735237423,0.043416026608680915,0.0811824240313902
GZMB,0.027848893164083656,-0.015743877560466225,0.001506530763219624,,,-0.022272753682271683,-0.013076215468907809,0.08638288471394094
PROC,-0.03505733268423654,-0.01422959823537252,-0.010991477793615414,0.07467462732338491,0.008883652217244872,-0.021979683091719264,0.04646844174714107,0.0006999373246603038
TNFSF11,0.002279396125338591,,,,,-0.01468767728512805,,-0.015828190595683512
AGT,-0.0034628122293826483,0.020342968382586715,-0.08879144309169609,0.02423378748584008,0.007352653358154507,-0.09173911675259389,-0.07695365161901484,0.08870640517684124
PTHLH,-0.06883248983136643,0.015606703637384766,0.03320208537087643,0.050972224553605776,0.07647589312246279,0.09769377660801246,-0.0017616525894548888,0.07002703225362306
COL1A1,-0.01487321344162766,0.01822987177364189,0.05031087464126541,0.050359430944132116,0.04819295229620986,-0.058046730127165096,0.0948607397203731,-0.05767939975302388
LAMB2,0.020370350986447308,-0.013704410174414866,0.024058556874807024,0.054871923802835794,0.015561263397670833,-0.04297774745573931,0.057822578887858175,-0.0025876271776174124
DSC2,0.006550406402587188,-0.019259197801058208,0.0014539935414708883,-0.015510732020812537,0.0024229528996561663,-0.00030140997380065924,0.041301597388708866,0.017886417207982005
WNT5B,-0.027263698759060234,-0.027204879219533917,-0.025075419482753297,0.013042507562031068,-0.03155786893058272,0.04984253792038105,-0.011619704072182897,0.04521055170570356
LEFTY1,-0.005511693122328053,0.006896945789656952,-0.017509301982895603,-0.02836178877775397,0.009647775867144584,0.03910661634043514,0.03946513762374733,-0.0033487119947996293
FGL1,-0.0329197854942408,-0.014408942312847842,-0.020416506382894512,0.049699291250596224,0.06436027108679507,-0.0016535034194265978,-0.02283822146239345,
CXCL5,-0.027928576239406186,-0.03104708370062671,-0.011269273614276033,-0.01685663630556694,,-0.0580709334968432,-0.007037248570292074,0.13816225006774868
S100A1,-0.01834127916658333,-0.014690737201424161,-0.05905944669731173,-0.030973600325267178,-0.04312401388068475,0.08183223768958292,-0.007444917264735144,0.08641202136069225
C4BPA,,,,,,,,-0.014640293751795938
NPTX1,-0.024242214959671077,-3.163039252894711e-05,-0.07455125426852419,-0.047495283723077646,-0.032059115649794745,0.02440868724868401,-0.042612717284975635,
TGS1,0.0647279163565221,0.03114344816491631,-0.0029265078664474967,0.049988008760671256,0.08303361078462676,0.02134911122312238,0.010377904728074388,0.0141725747108175
SST,0.05438611786447221,0.01752427641739169,-0.0816969215678733,-0.04348072290899546,-0.038946966673777415,0.028842755114113793,-0.00121583150381733,
IL34,-0.006854965926168542,0.0010322754994147943,-0.06279939913561662,-0.011864082596152566,-0.023600789515246558,0.01308645969700597,0.028459051815790073,0.03464563389927094
DHH,,,,,,0.05362517012960114,-0.018494694774364343,-0.02162200162312361
XCL2,0.08556013217465802,-0.019607020536274444,,,,,,-0.015281778063609546
RSPO1,,,,,-0.015116036535524548,,,
TF,0.0233123169230173,0.007311520997115836,0.02650250833977847,-0.06181164314692564,-0.010562476688984744,0.06146475758548944,-0.03407483900952462,-0.021401744849343887
IL33,-0.0054216399028431264,0.055626370907640395,0.03362442041308161,0.04467152746315141,-0.08111371720543338,0.03423910831184252,0.02410898522807206,0.02637690914445544
RBP4,-0.013345810464490739,-0.005531349959434884,-0.041089196980983865,-0.03309973547025594,0.017708814158577522,0.02463898534006111,0.023504153253838374,0.07998384202746459
CCL19,,,-0.014393299441981467,,,,,-0.027988201517116333
CCL20,0.015021207818875303,0.0582522992145801,,-0.015530367342633432,0.008199941125935174,-0.031444401945504775,-0.029038598877137868,-0.005160275495036075
NAMPT,0.005959517221313471,0.02582410857375965,0.05488375724630379,0.025201710002057103,-0.010315577396513924,-0.04804154262901842,-0.0108720890574952,-0.03504531019802746
