,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
NPPA,-0.007479570628574005,0.024490648247073355,-0.0071085500788805765,-0.01060568021426782,-0.028219745041800533,-0.03994598842104127,-0.029574223346220063,-0.01415044574946822,-0.03247483694348286,0.0074946664107412644,-0.021121775333176943,0.05265348210992442,0.10147631160196222,0.02413037005655742,-0.019069624251527778
APOB,,,-0.014874597177205694,,,-0.03156302734261615,-0.017106946601066913,0.018998628334843837,,,-0.02466722134294045,,,,-0.014454939647798497
C4B,0.024403998252006044,,0.020059068715461523,,-0.020322105907864627,,,-0.013662635140422371,0.07618251855389556,-0.040401710377447865,,,,0.07398459974255228,0.03593817054935799
NTNG2,0.05161472516720016,0.024813970193504956,0.004040045517653886,-0.0508863029456726,-0.0011153357155418357,-0.03542575450397854,0.027215734110162502,-0.03587206893741391,0.03898086113008178,-0.02533188179797442,-0.04690206629305533,0.013502498223717872,0.023069751024949254,-0.00487193778329579,-0.005023981257155958
LAMA1,0.11522586651991304,-0.003926863467270829,-0.0324064866110955,-0.025433948899316276,0.031138970995187185,0.052858573314968876,0.08920906856871115,0.03172598638342112,-0.032822502197736594,,0.06174799344846792,0.0647551099739507,0.044433033576874996,0.053887311436606,0.023023238415429005
UCN,-0.015428454606187227,0.04329472552219201,-0.02536503525725613,0.01969224890724401,-0.0015673268277500952,-0.030237074969571245,-0.028658718916240618,-0.03093609550055266,0.017640028266468353,-0.01964402244288109,0.04334256692367195,-0.01050254665589997,-0.041277681758152336,-0.02904549733076052,0.03398586216076448
ARTN,0.05632060740081165,0.005320177961481622,,0.05462441647338541,-0.020217367897582893,-0.02593125295820308,0.03311891937812807,-0.017366317439300536,0.047078282044109396,,-0.0278843105322414,-0.02666867688020241,0.06202391897739184,0.03279094668824721,0.05835545572108142
PDGFD,0.07722129989499892,0.06549798132345905,0.08593678935210344,0.05486847511889417,-0.027124938249139394,-0.0165569266439072,0.028969949698820444,0.008470351100903072,-0.01664926770511279,0.08340424278392383,0.003463489848487267,0.014517851401426205,-0.025496650991509263,-0.038670473092101254,-0.05130034868191057
EDN1,-0.04565840801175434,0.010271231733085286,0.003526822675960027,-0.010753823619315126,-0.03881627518370217,-0.0492847258512249,0.022773225333731224,-0.01253368853683812,0.03881225593247314,0.056565484821070246,-0.09396539803595126,0.018616942473686577,-0.006164576002557762,0.017769111890290255,-0.01735527051118001
ARPC5,-0.0066285552026349,0.008654831528241112,0.008335709327079176,0.022151034405211472,-0.006536480405459373,-0.03452193544986305,0.061273492999519424,0.019678833108664247,0.040203416088739515,-0.031088068235843577,-0.033679389792120165,-0.029233220810937155,0.023550360651385372,0.0005222282701714887,0.010340391961218677
GSTO1,-0.07285725413484938,0.0146238550270801,0.040329582887997005,-0.0007836476806472095,0.03468142707916957,0.01762117035861708,-0.11403205768862533,0.02250026986369643,-0.009506292043734757,-0.006698514238928326,-0.01836420329738347,0.07029491027398062,0.029002615495248435,-0.02142961842511766,-0.011377294903560268
PROK2,,,,,,,,,,,,-0.01777751609355938,0.02686820062503637,,-0.013179541695151682
SYK,-0.01085159908791058,-0.007204195797795945,-0.008662177478241918,0.004067916748314199,0.0058309598804063695,0.038206512333839364,0.07017847147244259,-0.05267652780411353,-0.008594303603412092,0.0167014885664858,0.002660276006944192,0.024145916311427144,0.06721995018355362,-0.04563763820949693,0.02574179942908947
CD40LG,,,,,,,,,,,,,,,-0.01563203956988632
ST6GAL1,0.005787435084097727,0.0492331353389555,-0.0209338101366577,0.07904858056960233,-0.053758334967723864,-0.021464703212854225,0.007819839934703298,0.003536772904089028,-0.027077858057489912,-0.05671188398419831,-0.03141276425133372,-0.0011555470193187285,0.04662733560890766,0.05839411595985124,0.02698579296364631
WNT3,0.013232389778600851,-0.001041847804871471,-0.013216185776103577,0.016546993522164218,0.02973602072521099,-0.03486695221379081,0.0001492322673155735,-0.011260681474985277,-0.010328283975653437,0.03698264507715232,-0.0320619693696839,-0.04475594402555546,0.02891590192652354,-0.03726147703437068,0.013175364775885318
HSP90B1,0.024489976225975645,0.02858182871573379,-0.019717410542934428,-0.10370005509766331,-0.04678250476554904,0.07048519194282872,0.0286117707974996,0.026383465434744756,0.07707680609066828,-0.08316058099309546,-0.06230197076468611,0.022153991520064815,-0.06933167875010905,0.02940274991028092,-0.09522881901698052
ZP3,0.10044217996307239,0.09472713130185413,0.07083351464178671,-0.020816179129054174,0.049049603363448664,-0.030063330515976497,0.05509851201995533,-0.02202729231702202,0.0038906193760675422,-0.05513624037026194,0.03018582550207766,-0.020054394035948483,0.028011154121849315,-0.022997527485930914,0.0058209839123879595
ANGPT4,,-0.014152772533503465,-0.00541759911742892,,,,,,,,,,,,
NRG2,0.07526486246295232,-0.019274085837227704,0.011756162037398486,0.018573016721981427,-0.03435147295266675,0.00793759693525145,0.01669447987728586,-0.03163416512084008,0.06357741633945792,0.028118582051380625,-0.03797588310426908,0.022661413619281135,0.028218410895132686,-0.06061674413663445,0.08304663231904921
MELTF,0.0017642843118017425,0.0070269371863193155,-0.008414092672537265,-0.0034451155300251205,-0.022496421425834814,-0.02940149750794436,0.05785694258996974,0.03301672314486178,0.05856421711189265,0.06012679592615962,-0.014115722423159088,0.07807708206275923,0.005717472104235779,0.00020319514759010041,0.005580612683672838
NLGN1,0.06503763039807979,0.03429389304440143,0.03541793461275417,0.06547455057947835,0.03129760584594124,-0.013226786030506827,0.058201695427355524,-0.022989028387521777,0.10091730286311136,-0.08974807779849833,0.00896130385914515,-0.01769383249411267,0.004556975702611447,0.02760949370953376,0.0024890625284784583
SLIT3,0.016832736289858298,-0.03329712169885409,-0.0077918076994146655,-0.015730615392043,0.0256576318906748,-0.016063051515782977,-0.0673850980021744,-0.02042754607382051,0.005661979556450109,-0.06197328361901629,-0.04336222803047197,0.12176555970000875,0.0600585797105393,0.03778892302359588,-0.024759577788869277
CCL8,0.014546735716470088,-0.05483536638762639,-0.0135269209622893,-0.01877436395881551,-0.03687454643083136,-0.01999430007194445,0.08197073045321979,-0.011578660921872742,-0.01838607050692047,-0.03347512460054702,0.09734607219908364,0.17670859240953601,0.0012490607672352842,0.024239195768493562,-0.04933363824494007
S100A4,-0.016793347539534254,-0.04801990930358802,-0.020487133507339248,-0.0331764087331631,-0.048002443707907655,0.04620806457256378,0.054547698615030775,0.03376066175923398,0.021406254128285677,-0.016426752952146222,0.12332082341453678,0.04526876165390001,0.013117227014570644,0.02666760325694998,-0.06600434798868052
TNFSF13B,0.05184603745036668,-0.03983516478573861,0.02382039237523004,0.13904853963572353,-0.018277507589065885,-0.009426347138609934,0.05771010638806444,0.027014223212431753,0.025196974736749166,-0.027123572471869827,0.056796163331873296,-0.015205603519797245,0.026315331002967193,0.05685893753996743,-0.017625192826170887
HSPG2,0.032481638043723476,-0.016299711712924547,0.02579291808481999,-0.06113383117837293,-0.06861748147781294,-0.024546114452038643,0.09682392904951603,0.011732406322554177,-0.02657047908888522,0.06100913902437237,-0.07656737295177804,0.05153586241078539,-0.010257636073600382,0.007510279517985714,-0.009596717835138328
FAM3C,0.037738000734362606,0.036071546743679565,0.006633555795321262,0.015678132385275698,-0.005880192876451252,-0.02285509316705923,0.07400850833841985,-0.03118603388519433,0.020421616833140352,0.007404522218347779,0.0724890407747142,0.036763749447801454,0.07217995242532071,-0.022389231615707612,0.038659595792100904
FLT3LG,-0.04469174138495686,0.005782405976081137,-0.009627848514789308,-0.006053847328898544,0.032063303387998204,0.021611716192452286,0.012630278285399428,0.04131993239883282,0.035654767161433974,-0.0430642061290176,0.09790662070054695,0.05640575642277092,0.050479837253216475,-0.023522905848959285,0.04774807812686944
A2M,-0.04605857478401093,-0.04743797620136269,0.03227251789447319,-0.051385659138438636,-0.05817663779131436,-0.008436688078558002,0.10853539244363986,0.05351433391213037,-0.023271630541645896,-0.06198471285855081,-0.13411862867696536,0.02877203977812367,0.008601769144474672,0.02459083160243145,0.0010613143286898584
VCL,-0.006364147528579466,-0.024284447850831555,0.026543001237332834,0.04345706877246304,-0.0008233043946555302,-0.04142394999088929,0.046351480805926396,0.03168238809333348,0.004691439065356564,0.04409133225692282,-0.031558803854942676,0.015519876229544692,-0.027069290768130472,0.04713304320440895,0.007142040500776156
FGF2,0.08739653908193644,-0.017702266695487905,-0.01709848091885002,-0.01960355243600923,-0.03386125207654975,0.027855069381547425,0.11828829802654908,0.03633355181223893,-0.04436804781456865,-0.023869221251719003,0.06501100428803212,0.047055156321549746,0.0250784122571021,-0.002434364997496212,-0.006713588180178825
AGRP,,,,,-0.024092711229156603,-0.021861214040150893,,-0.01232856683365492,,-0.01582250124289121,-0.03888921964512059,0.05989664800508201,-0.018381914174098204,-0.013517654911775522,
CNTN3,-0.034416815658362736,0.04236674442532824,-0.015298506315290157,,-0.017715410126513422,-0.008529390523506673,0.00494816978602152,0.03485140069045053,-0.042136677973893054,,,0.04343712145092056,0.0566914544859659,-0.013062520814266667,
RNASE2,0.0552675781079627,-0.008719356095931878,-0.02013821274708626,0.011207426845775994,0.009455922585799295,0.01945436090863192,0.04746820355191072,-0.006730017611312972,0.04184499127224142,0.00542385941004296,-0.06595109837478519,-0.0013146873896065065,0.03362849670888783,0.012088711243258487,-0.041542042238923486
ADM2,0.04380281510877391,-0.020138784916746342,0.06624978954940626,,-0.018240657528822285,,,,,,,,,-0.01725568975052343,-0.014857033218033038
GAL,-0.025143392820776947,0.03901278631941653,0.022659260815681634,-0.03112868395725715,0.01122774842347074,0.0021440404237701043,-0.026416844532731187,0.032454353548349475,-0.0007236986100057055,0.06363303082751515,-0.018754161233498875,0.07831657720801766,-0.03737445258979997,0.06892510931987432,-0.014657285719516286
CXCL6,0.031191540193159898,0.11798968762533821,,,,-0.021861201509877057,,,,,,0.13716285080677637,-0.014087155508971756,-0.017802003399445127,-0.026844447320593153
PDGFC,0.07812742342332084,0.002031760548471431,-0.01639661522542442,-0.03341011503851401,0.03836799931822292,0.004174687083770273,0.06338158154891999,0.026900947982844474,0.018438687770152916,-0.029747265780564594,0.01897550238340332,0.0764617963700461,0.018598757279498314,0.05034901421224924,0.004013803140293766
COL8A2,-0.0007977430490035778,0.060014723613525625,0.003716233281091155,0.022247808915305776,0.01649239663069098,-0.037796162447125775,0.06177952001661704,-0.02054348931649849,0.03969821321038076,-0.046881621475673166,0.049207988878243986,-0.028431224898630477,-0.008531691473864718,0.02892764822752104,-0.018176852641653814
SPON2,0.001587726087247389,0.014336413044926099,0.0013708804068149922,-0.03142921690325001,-0.0449228557197597,0.05655795154179079,0.07468068789450406,-0.004996643241008986,0.052012597330119516,0.009430147723988785,-0.046676329676153566,0.08344704351560761,0.010071838807963798,0.018194317550927413,0.002112707026670339
LCN2,-0.019002796374116896,,,,0.09375915592573225,,,,,,,0.06470384696881112,-0.02794530632645447,,
SEMA3D,,-0.014345136207251735,-0.03736953937171879,-0.007137148943603923,-0.0281369264303132,0.006936325352410108,-0.051834967788450564,0.005906759188735623,0.09811384015479307,,-0.029509529417396936,,,,
BMP6,,-0.01730704133304932,-0.014658248036859493,,0.03181219058922052,0.029495450521435318,0.021351504659527235,-0.011265181338807509,,,,-0.03723941873180692,-0.0013908121281060956,-0.025092673464786858,-0.030622626197888993
TIMP2,-0.04613212007529238,0.00819550874278546,-0.002285185559142911,0.08326910818794409,-0.0019115796400016275,0.010599074094576931,0.11743356461232757,-0.010277756897255226,-0.009359223084165919,-0.02784432375797349,0.04080694758890318,0.06928954454023048,-0.029849118799039048,0.061515727428616926,-0.02249964339039656
EFNA1,0.0655316681929727,-0.03330884077271811,0.01710180531793381,0.02020167061743279,-0.051592862380317434,0.090337906495643,0.005038253134044846,0.07621256779968251,0.07867729928650016,0.002621059574166499,-0.004892536091569905,0.06775289832515156,-0.018454921030567013,0.025745999856440167,0.011924772183697719
S100A12,,-0.020689722672610364,,,-0.01469651386836192,,,,,,,-0.022558199369009088,,,-0.01619048825519209
TFPI,-0.042168532434051664,0.00554707976442531,-0.01627209934363286,-0.01421545092518519,0.03698932732809567,0.002859046645836316,0.14007714374849567,-0.03902878089242358,0.06738767465228011,0.012665101696201915,0.03153694166360867,0.010267528104159184,-0.0016742603365525102,-0.007812393016612011,-0.03901732619660442
GPC3,0.015378227397305242,0.08531306445504917,-0.0230806461764711,0.0325236095191506,-0.018469712677647538,-0.058357940605509785,-0.009550967983645495,0.1331851730804628,,,-0.022070001325562683,0.03332893759877479,0.027907961460711277,-0.01757612230129415,-0.03720346545814028
NMU,-0.0063456251015815155,-0.03321387390622091,,-0.02282093247000577,,-0.0068325359576028935,-0.034435843940952136,,0.02367160718282231,0.023291390207629083,-0.03468876088279852,0.02793162780119506,-0.004740522436080733,0.015182366118499555,0.0825641811480734
SCGB3A2,,-0.0236340477019967,,,,,,,-0.014949328654235618,,,0.09295918088204776,-0.020817864655114277,-0.022669311570300034,-0.02337126810622167
LAMB3,0.006087368699189869,-0.014150749823724258,0.07919294062389791,-0.0051531452484834,0.0251162732679422,-0.029347534071354035,-0.04203309342668238,0.02008230049849056,0.009730854283964646,-0.027571456287812452,0.01860296023723662,0.059686539151258156,0.004867744653361025,0.05336660061746313,0.0636071510677947
LGALS9,-0.05596664365229898,-0.027080314496612634,-0.034792453667939066,0.04351811919818885,-0.0062085710251451875,-0.04277291921966626,0.08471715038468466,-0.06282788765958588,0.04100089239234874,0.039301104840079135,-0.09887784254536314,0.035276091084359716,0.0005688512693467502,-0.02224952301611874,0.05328961018544008
VIM,-0.013660804943848769,-0.00426571115600983,-0.002223495830562978,-0.1572867838111006,0.06973800877436775,0.039776264134748614,0.10999368223181408,0.06163488248964613,0.11999258872300313,-0.009371288968249458,0.0753725225505878,0.02292762766529769,-0.0511810860918964,0.03651154244257452,0.05216223357715978
PLAU,-0.008900134192954618,0.010053568378315177,-0.029796877264800313,-0.030902237312745898,-0.0013158929316838374,0.03739282766747796,0.14933367873186928,0.04985335753057609,0.05883843493038546,-0.05768051189163044,-0.006136607507325035,0.023521116813721106,-0.006433007907096193,0.07061855428826332,0.04222747407545958
TGFB3,-0.059518882709679505,-0.009094275153536174,0.05736500664594102,-0.0021633856937379203,-0.011466772458940582,0.0005655257635353338,0.0998013377064486,0.013560341552084902,0.028077716349558274,-0.02702899447635011,-0.021899276398809092,0.021785519017924148,-0.01826302881530584,0.013376388762721682,0.007544627061024125
APLN,0.03486311344307861,0.02759872733081258,-0.01250005530683393,-0.0625434402896189,-0.005926237010435747,0.011466873735827162,0.15227096285127042,-0.015372477503759004,0.08650379868004832,0.00295270632795434,0.012948884681603412,-0.019006319883495024,-0.029464745239432343,0.006893153286860134,-0.04598644399183824
SHANK2,-0.03613596742358241,0.0057859656202761634,0.03174053856041446,-0.022751488704323,-0.032262016911012124,0.009086227402666607,-0.06152635492936796,0.029611651744723206,0.0011844273063008354,0.194506408300599,,0.07487042396496725,0.07605601162734599,-0.02321539749251255,-0.023106455806696076
LTF,-0.0035009235483861346,0.0067947632911234445,,0.012689613882948739,0.002416831458656538,0.03801893265546915,0.1384347163256901,-0.024761997832843913,0.018397393292935087,-0.010598894451995602,0.09903639877468208,-2.9706107766977986e-06,-0.049013955066444556,-0.06660900439189885,0.010696719939063482
PYY,,,,,,,,-0.014005706628671559,0.023657056669856433,,,0.045120965907572176,-0.0263721671789613,,-0.024532619857938656
PENK,-0.036972472757338073,-0.039519461113341266,-0.004409703431791865,,-0.007644661011218163,0.02695206133361942,-0.07349645192943362,0.03652609357093603,-0.029441498414159623,,,,,0.0023563702316516744,-0.01759923144366185
CTF1,0.011909237861464424,0.03252267221793269,-0.006769136731443498,-0.03665459006409484,0.04739343823492498,0.03549084211390167,-0.03684840640605257,0.014654081061064441,-0.01876262560276543,0.06680153289434307,0.007077112828919229,0.02288615007365347,0.023226230396891097,-0.01260948411732333,-0.029178897704623324
COL3A1,-0.03926678078785596,-0.030268691719695116,0.07662705630787198,0.04089599894530383,-0.10561201706716115,-0.061670608600965605,0.12114891910777682,0.003916902051975226,-0.05338376127321339,0.017559094324567703,-0.10990446149262416,0.04039979287489189,-0.04402597307522982,0.050040140901061216,-0.05179843803617832
S100A10,-0.03617588111327004,-0.009943781468991055,0.08966858335036512,-0.13744686809741588,0.0434549151707635,0.07968276074293705,0.08709278384347909,-0.018011135169862188,0.07419533666032024,-0.04702679053297144,0.08344290285094462,-0.01927042124619108,-0.041919544397816165,0.003918588841964573,0.04971882396243323
FGF13,-0.037864226432608415,0.022155285892461383,-0.027902981408014907,0.008439055129939971,-0.037450427584657435,-0.022149001640901982,-0.06717317363101012,0.00019281909365629084,-0.045498295217803714,,,-0.023812880180044856,0.09172823893514505,-0.026455091157704648,-0.02427862702355997
SEMA4A,0.15153257342313622,-0.00092328236504663,-0.018432326442570406,0.03607679631302872,0.01936616352121297,0.023557965007204973,-0.0071150957970710395,0.04598933134314587,0.006661764712244935,-0.05490328432761168,-0.041775990783494775,0.07265772538408702,0.022663988967428668,-0.0013838837288538,-0.028097828151636004
EFNA4,0.029502092378297554,-0.018968196567762177,0.02235533789281412,0.05162192144210854,-0.0449732907395645,-0.027885910779634177,-0.0026629212424083832,-0.026789126566100968,0.030571364522974365,0.0137023090813652,-0.053920171758000415,0.06077385594495043,0.01468300041182542,-0.01958968571257937,-0.026894547205624193
HSPA8,0.044177298294002985,-0.010483985226769755,-0.024905809666409807,0.0032998712790813147,0.0206604745972283,0.007993331748665228,-0.02666378206162598,-0.02584427858349631,-0.06860162816707531,-0.05741888241506042,0.035787153945299674,-0.02836673111438842,0.0006449800115645161,0.01193637653636671,0.01754492876274377
NPB,0.04011324793371593,-0.013150879910233221,0.001986790356163039,-0.018774364662801933,-0.012744084665726163,,,-0.01670535485664975,-0.03716541799928193,0.024847962217176313,-0.013543460658444785,0.08255278268624308,0.0026536358734668163,-0.013527465869750111,0.0010490502851883024
ULBP1,-0.04920471065818385,0.011269336608404486,-0.005949735577134068,,0.017036338470792795,-0.020559436403978143,0.06230966125785118,0.046583124080226114,-0.018386070068046316,-0.027162272764751205,,-0.02750704441490954,0.03287641867113844,-0.023854015831027576,0.02187358015789217
SEMA3E,0.07631415480191778,0.0057750046728347534,0.03260311671501441,0.00825144688449216,0.0009363447009996128,0.03475040355675771,0.02419324855685174,-0.023903660605456938,0.00563797014220547,0.09809903496586674,0.021296108761865603,0.050449505950000646,0.10548277141831865,-0.007384247076195733,0.024465210948568527
FGF3,,,,,,,,,,,,-0.017993243997480486,0.06441928931856099,0.0011669121410276186,
ADAM9,0.06715633421406537,0.023234508978509996,0.013120572026349519,-0.06364621804921614,0.04664284922166147,0.041634435650487474,0.1367048698610189,0.01791962952570595,0.020343961413644328,-0.10520509359911194,0.05948890674548473,0.0559294146263497,0.008650842956078897,-0.054320275671723185,0.03495120054060981
ASIP,-0.04263184758994466,,,0.004521921649787362,-0.011739518182047047,-0.009729878418002418,,-0.015410051233947819,-0.0091600524298151,-0.04290273138010639,0.05093403741671836,-0.02494657789751675,0.008041144830513592,0.053178589795938265,0.037841590734008015
IBSP,0.01568861035748518,-0.019660440755320058,,0.0008977186922232138,-0.02207064490808014,0.00654248892083224,0.10637696672501898,,0.057461506878274664,0.02862060418554228,-0.04197654629561659,0.027400110362610145,-0.013688321220970983,0.07522914629684482,0.018368123473793928
MMP12,,-0.013356994260745244,,,,,,,,,,,,-0.012796410227649315,
FAT4,0.006679258260412066,-0.04380928285964911,0.010943249116952512,-0.02960565269219588,-0.028452553152906485,-0.02840403237144153,0.043986113215893026,0.027244831777492883,0.0031500958147752194,0.06951247936947137,-0.037602077474131246,-0.05315001871171728,-0.01301738805756142,-0.060739842839650185,-0.056625080262459215
MDK,0.048610026345793776,0.01231116130695519,0.017869533906045457,0.062062244707756,-0.06447436837973033,-0.0805260052483226,0.11351171415710289,-0.015652425037703938,0.03286596839829949,0.005428425923850906,0.04736857792311869,0.08821045421573795,0.02806656548615385,0.03284744248972047,0.021549540394113314
BMP5,,,,,-0.019251898363261744,,,,,,,-0.0025061186549326766,0.025896010457417695,-0.0313426090459809,-0.015303801903256286
CAMP,,,-0.014658248036859493,,-0.010446492648420425,-0.031787146630599936,,,,,,-0.013605639238570407,0.006318160686423854,-0.018739037337119402,0.11188095990352347
HSPA1A,-0.004022860086040276,-0.0636666960678275,0.01814622547603331,0.08102077798800368,-0.008579689995569642,0.07845836608594038,0.07377237705530586,-0.004214778449311625,-0.0059340633819028685,-0.06235516618397691,0.0029096814520662693,-0.016892226505290563,-0.05894594408044083,0.053495639371524906,0.023205896820149268
SOST,-0.02398158784481795,-0.0034611874575336946,,,,,,,0.052349838791894705,,,,,,
SEMA3F,0.009143911497539795,-0.008980432415118133,-0.005931721192037014,0.027077449140097656,0.0006869409062159465,-0.05467891626392454,-0.013171631180839066,-0.03160773302204821,-0.04565794374347981,0.0465860504031265,-0.020327809229253768,0.046696470411371135,0.042023463959584714,0.009495270234489189,-0.014687084650208728
ARF6,0.008301817281492934,0.01775525477885704,0.026661829419129472,-0.04699708947709229,-0.007355347645091776,-0.026955641820835447,0.030583851498655973,-6.124050951291016e-06,-0.008182800478091232,-0.08375570628833044,-0.05501826702637081,0.05249618702010546,-0.043891664073593295,0.009117656011885062,-0.005271732662996809
IL6,0.0015669661105387424,-0.00778903392539323,-0.01938581426423602,-0.08020138814932411,0.034930733428154254,0.023280745731897853,0.07072727843324818,0.019136048629882,-0.02342380786317593,-0.04746323085622108,,-0.0029040418542330025,0.0704122962187125,0.01091357724017197,0.015246371398005477
CALM1,-0.057110495994950355,0.012481699362922786,-0.0012658925316775648,0.015370584481820122,-0.035941091356072145,-0.07420644552741826,-0.13604870336272168,-0.00827783612299318,-0.0990933048905831,-0.10575765053305274,-0.03717415124019698,-0.015740029954065943,0.007275795392916232,-0.050949124262464264,-0.035614618503273424
VIP,-0.02817268327037167,-0.04266694821408838,-0.03338893494404732,,-0.019900211300316595,-0.052962953840685126,-0.012274909358332241,0.01498952691732034,-0.034535982374856396,,,,,,-0.00040832689123780305
NMB,0.039857469227778254,0.0593550717122644,-0.03762052231294085,0.019942783801087115,-0.012896183977976877,-0.019415988777364855,0.09084705931477106,0.00435922570405425,0.06787944314803693,0.06336123645194286,0.049635928257024654,-0.0502390271794199,0.030010707582464418,-0.045815552550689885,0.038980252236631645
CCL26,-0.02938868909987987,0.023146185277524146,0.06912732863663844,-0.03391381604431748,0.030609924879835097,0.008379180495316342,0.028032705255682994,-0.010399904504854113,-0.026013776625932482,-0.022672610306836507,-0.0514754265250194,0.025842236273222303,0.016504957166717415,0.04190875498892401,-0.04705128967878354
FBLN1,-0.022799601575951133,-0.023717531532297075,-0.02320923279835017,0.09879870022715255,-0.06896540961400364,-0.07103197551384367,0.0441480406845031,0.033606402166997895,-0.05067158906065467,0.005690612086872236,0.02019797000033459,0.07981255744509055,0.02253874733504606,0.010483797495093995,0.029382681295949075
SAA1,0.034960154390736464,-0.025571837218174572,,-0.026312510808249485,0.008003544298339512,0.07859199509468984,0.06846501664287852,0.04803421369515896,,-0.03168888106220404,-0.003296440739974268,0.05311648017975728,-0.044894502199893285,-0.007382840494216744,-0.007359275191842086
MICB,-0.009011043364630721,-0.051232103354582816,-0.03765598555764601,-0.030228597160651214,-0.005796390720045044,-0.00912675296013931,0.13700920996383623,0.005704973706879994,-0.024807338669793937,-0.0747430454734723,-0.039520914357475644,0.007830906635417786,-0.0429962659146998,0.032545622575091755,-0.029794450669372672
MMP13,,-0.015804093597728122,,,,,,,-0.01569900152560847,,-0.022409514667691498,,,,-0.017599224008632723
F13A1,-0.07997699668549328,-0.06866170184914872,0.11561604860510948,0.026220513110084952,-0.044562507722602146,0.01929028140214547,0.08637445420563702,0.017686289288727633,-0.03362238025257353,0.0637064365255466,-0.03375272851327328,0.03896551356355303,-0.02241120892053045,0.003748119892813753,-0.00936595931359694
CXCL11,0.03600402874220495,-0.011045120976437856,-0.02945016775050129,,-0.014414124003897601,0.02157787937523293,0.11472958943880204,0.010444184765453855,-0.01927476194345343,0.07563903917696432,,,,,0.0015359087401995964
COL5A2,0.04038440421981761,-0.01739769105926305,-0.0058480469347202396,0.005162676501368359,-0.02095923000615742,-0.01137217347470829,0.13397308157242394,0.03462984745959003,0.02192963608715544,-0.0008049797753200383,0.0683392981953722,0.06882597638023111,-0.008067829892185371,0.05186227829519971,0.012061631314888297
EFNA5,-0.010306820969023389,0.03863310776790678,-0.016738225514731458,-0.02507516616786077,-0.028765421123006618,0.032477033609821536,-0.032326813993863036,-0.034547454059897835,0.00023832806651280698,0.027205115300168038,-0.022070020657956428,0.08624984938132667,-0.038108145948402915,-0.031042309191254086,-0.03761204635089911
AREG,0.07384086914851579,-0.0013827475285430367,-0.016840329781735656,0.012050866513659433,0.012616321388625316,-0.02557229410351858,-0.0462547030404907,-0.03218945057752238,,,,0.05880654228724783,0.08374669264071727,-0.013897317560270421,-0.013414290175437887
EDIL3,-0.03551352946477597,0.012601286930736848,0.012157324951320317,-0.012195500831840527,-0.03747981059961549,0.011594872609539076,-0.11079770882934624,0.01441307134071584,-0.011230457367788983,0.029178045539159154,-0.10498252150325513,0.034956848508641336,0.03267487889941462,0.049828995638790674,0.015926680664509352
CD86,-0.023534916674361837,-0.05955033583304229,-0.009714187573436374,0.003676149701311906,-0.010372202770800762,-0.05275156651107678,0.043665124620400474,-0.0007408288902028075,0.03074275789854253,-0.006976616818059092,0.08163137541090175,0.08701448224276274,0.04439624788442149,0.017573335896260513,0.024181884623275755
AHSG,,,,,,-0.03437430783466757,,,,-0.0373917828519863,,,0.06999525881701851,,
WNT9B,-0.025595128773120958,,,,-0.0115639577617869,,,-0.01232856683365492,,,,,,,
HRAS,0.05346704502151794,0.013998045804760832,-0.004781946369225657,0.016518579116132512,0.03570663111486561,-0.04522768158610978,-0.05750991617251687,0.025937231867363415,-0.0302502515550217,0.0032914683308859424,-0.062036466198896766,0.01612584088462718,-0.03018160199232582,0.013639263530045256,-0.02711227171412274
C1QTNF5,,,,,,,,,,-0.007398644768427193,-0.03867697259446922,-0.02539355897736912,0.01918990175952441,-0.0150209998767878,0.03654233129315189
RLN1,,-0.013760377614675122,,,,,-0.024882811333314204,,,0.022729052591603342,,-0.022843265734102513,0.1763719743507021,,-0.013831183429553924
COL4A1,-0.015197985766099653,-0.017942441534528116,-0.004674754059370167,0.0034040407600640357,-0.05036954214892856,-0.017471935421250147,0.10321429125539229,0.007330295162230201,-0.04341571775499728,-0.0028614713584063003,-0.020245123018137506,0.061602071825556014,0.00019889119718246093,0.043327843985255944,-0.022515574559392616
CCL3,-0.06479821884184166,-0.08468556826929698,-0.017809272326878716,0.05103240913831175,-0.010737969252096352,-0.0012344186123646084,-0.044259712472322216,0.02526081539294388,0.08601778170042586,-0.03982416622024799,-0.06381042982293854,0.012553676040504435,-0.005492625712061605,0.033187394004928344,0.06121647265245225
BGN,-0.07750765727084309,-0.042429503424995046,-0.048217749261742306,-0.07375337415361594,-0.029953583074545792,-0.021058518321715097,0.07407945521206487,-0.013946830787294865,0.012019434169216942,0.005227277422867423,-0.02838462841745188,0.018184488799890278,0.016580903421794396,0.05108576575934486,-0.03197339105144107
RETN,,-0.018547730578498817,-0.014438798562129717,-0.016809476919482633,0.025572346243878434,0.020326046701564886,,,,0.03184333793937662,,-0.03778686755826446,-0.04184678015194275,-0.016099475182222166,-0.02402236190058126
S100A9,-0.012250514177340681,0.011644129750771328,0.08581082541506288,0.0389414864891824,0.05258789134432214,0.08596248490678676,0.03228993863380911,-0.0210668247120682,0.05741906369893637,0.0004739263275434051,0.015790923557698063,-0.0034824969590315532,0.011111625970524595,0.06405285318097534,0.005065862508718239
