,MGH258,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH8812bulk,ZH916bulk
PIGA,-0.005784423255881753,-0.0068478616232270015,0.031956324296901865,0.020137468437191917,-0.04431856827658094,0.16117992740437415,-0.024481224983814918,-0.002942727696424768,-0.034594707936201674,-0.034661346957389004,-0.036167867912643446,0.010349979879389832
CD200,0.07591245147891026,0.0019983386493002365,0.03316734036226136,-0.03288862571657765,0.009823609645033779,-0.032049777165121675,0.008852093254008535,-0.063688652677213,-0.07056853753028845,0.044663042766843554,-0.028904034551125724,-0.02133628623659944
GRP,,-0.015488227451122724,,,-0.015583959987754668,,0.029369725599145306,0.017117292358641466,-0.020801372183900373,-0.0419012810217295,-0.02531275832497159,-0.014927490457739624
CDH1,0.01664928142570184,0.08967447487186771,0.047338446518151625,,-0.018033191290128685,-0.0169611409801801,0.03364621917703292,,0.20633579665457416,0.04271496578862067,-0.0352805637937425,0.01000123875992662
LPL,0.06988358529974598,-0.016312928248462474,-0.04060514491091317,-0.06810579580971232,-0.05247778592222549,0.05745278476755729,-0.07833098196939677,0.047678640133644236,0.056205452505722404,0.04238185656264211,0.012196051211638139,-0.03941111987899294
SEMA5A,0.08417220197236311,0.060170233806999505,0.03616566554951593,0.01786535490047702,-0.03595555502792985,0.06361402038295463,-0.048945139973631854,0.002335258412438423,-0.034994369879278855,-0.09910322596100334,0.0029108343651543,0.07327956318017134
SEMA7A,0.011437537177467073,0.025473006967991676,-0.020950905778169965,0.018340663438107745,0.07776307602308441,0.036540026153307925,-0.07384500316808595,0.03739905187488719,0.04032755783332786,-0.01202244102822842,0.05290151959699403,0.058241194001931854
SEMA4G,-0.02016180734987311,-0.025217473882613816,-0.007254419453988605,0.010734976616090137,-0.015471719272266319,0.052406448983003215,0.005409235136256214,-0.03272003932128961,-0.02853373516333917,0.018623812181427446,0.004987383479818011,0.13731052473354655
SEMA3B,-0.09099584351847417,-0.07453232576127868,0.055484266600322386,-0.014584539204312378,0.019879536541987895,0.007100659860873334,0.02944486032506195,0.005866777752066704,0.09908108260197841,0.02257666262888806,-0.056645662507154505,0.07152581774099129
RPH3A,0.17964995538067927,-0.019352232957442282,0.008835526974294327,-0.04190370067860174,0.08080612438411176,-0.009932914485336555,0.035126946796993394,0.0011758555952780354,-0.120055488935683,0.02159201252438835,-0.008366999368935342,0.04999404371608068
JAG2,0.04156350015693386,-0.035525412979165144,0.019649858257712736,0.020470305581865373,-0.014875656504677355,0.019915868496442675,-0.060538279852740705,0.028629308394349476,0.031194393172471618,-0.06802803681889287,-0.042000508464743576,0.027015188841278254
CGN,0.017867281334643534,-0.02108760443322835,-0.03181884206096582,0.015361253187431883,-0.01895407081971093,0.1451143650811249,-0.04847453080461748,-0.0036832859951987026,0.03161659020247029,-0.042698456934297094,-0.023604825451729823,0.002800714446938081
GDF15,0.0747599403003316,-0.010805409008159723,0.05562484639220725,0.08914109092237801,-0.011984689406253714,0.09880647467752145,-0.020489827313032408,,0.047835625835228254,-0.01511407340986775,0.05189419961964682,0.011787992353138493
SEMA4F,-0.04097665961006586,0.0508380631906165,0.010042153469668889,0.0458606462631707,0.021744602394296694,-0.05194535802355379,-0.050232784575730494,0.026095368536905268,-0.06830673680921859,-0.008900224762988585,-0.03810550332236847,0.044722371491622
NXPH1,0.06310763212904891,0.04656726206655473,-0.029790054564012167,-0.06464872192999774,0.0021237565630444015,0.02566862445274405,-0.030391100070589157,-0.008832676752177212,-0.03813616759315784,-0.0073897037413065735,-0.007027506687771775,-0.037446957513265364
ARF1,0.06260674475065238,-0.009882615065534377,0.05975780233510295,-0.018013979151371717,-0.01018935334640312,0.02228487408642565,-0.03233189816972763,-0.02157801384545115,-0.07859485009418198,0.03399880605870709,0.027263198430000735,-0.02900123998718338
EBI3,0.027440589123479443,0.02483025781371397,0.004747627418223115,-0.025395147259077183,-0.02875546636520261,0.0482244075241216,0.025749759367383586,0.03631433499421398,0.08948161001140781,0.061330749787401946,-0.0005010896989666427,0.01951159489040193
TIMP1,-0.0313932571993328,-0.00640045473165608,0.050665977611055076,0.046430720054779134,-0.0553338654655588,0.030877364270753493,-0.07791696321874782,-0.046332572917789125,0.16306665017314542,-0.012580131466796724,0.015627415762122145,-0.01882329982770511
SEMA3C,-0.019254507452334153,0.010470805186304123,0.043206391415713565,-0.017847595236669112,-0.04200320106861313,-0.01325244528961568,0.023205174206644905,-0.015081691651890118,0.09080595986038548,-0.07788454111047072,0.0019599693379381915,0.028782595246347388
GAS6,-0.07414445556526943,0.008408905735482043,-0.018022761028186816,-0.021202852670392278,-0.021223657551912876,0.030437108624139165,0.01278325483256881,0.007170220550721972,0.034292832290053345,0.039200525786762065,0.01851368580270665,-0.009107420224826112
MEPE,,,-0.01864677923736637,-0.039389642064121155,-0.0286298886084781,0.0342335924394999,0.04432363765838527,-0.02521890345660707,-0.05417002691875357,-0.028638562580624635,,-0.018886187971449937
SERPINE1,0.04747374757308325,-0.010634576269552793,0.09698440457167157,0.04091651470853179,-0.02239435167436161,-0.04355272156785772,-0.019813617123575294,-0.0015216730403431803,-0.013904640992547882,0.051367492730645226,-0.035093397695555174,0.015310204516789855
RSPO2,-0.048639853251669626,-0.024243575519252214,0.02433879258103324,-0.03443156700267838,-0.014967352884746123,-0.019340309210897074,0.03784506042739723,-0.002896493590762565,-0.07067254692941705,,-0.009026920508645125,0.0030733138441985356
SHBG,0.011551349228412154,-0.02336237981480677,-0.0010232726253604752,-0.03143642801106553,-0.01286368612050598,-0.021731255780521555,-0.007795720771640067,0.001394035048346464,-0.019104693066832847,-0.026740720276696515,0.05250709654044226,-0.04813919039343274
LGALS3BP,0.08543172748455499,-0.012189382391086004,-0.017533982976362064,0.04930010487267024,-0.039325569300510316,0.02771703051997339,-0.021172242184917714,0.042917803455894146,0.1331329702832915,-0.0032332445495661414,0.04246563843457808,0.005301579187516579
LAMB1,0.013481549063906681,-0.03354403336209705,0.006270908348018022,0.0361317642547341,-0.00013050675921260371,0.03943940887898222,-0.014043316185848675,-0.0344278428717827,0.00849272345282512,0.05423354800242555,0.10077301827281206,0.014981186862907985
SPTBN2,0.006955962417796956,0.04168112387514308,0.041710112396376835,-0.031998520205392705,-0.021137896939126606,-0.0402963207249908,0.06863578040924252,0.01727586031971623,-0.06118363525894946,0.07052563112357384,0.02438256300340866,0.044250390054103854
COL1A2,-0.01319086664694426,-0.03062013540216205,-0.004628010364106619,0.03729098823812224,-0.017950159969161484,0.05227921107187224,-0.04438013204785743,-0.0035115687195462425,0.0566841459927556,0.06688732787102739,-0.02425543245736207,0.025039887133482895
DEFB1,,-0.013709350980402693,,-0.017046453566608367,,,-0.014843495699227324,,,,,0.088677816303668
SCT,,,,,,,-0.013643001737460378,,,,,
WNT11,,,-0.02309837016923045,,,-0.0156713582553871,,-0.007491922758269958,,,,0.05526921522011097
LGALS1,-0.19046151890313154,-0.042913080912801084,0.0831927992868177,-0.008914743764950297,0.03379036213607849,-0.016029215222662384,-0.044682079192776586,-0.014574144735540827,0.12952408615399238,0.008048932956144374,0.028980158023710678,0.008859567429705041
BCAN,0.21206011548283699,0.054946411552751095,-0.1070776880270477,-0.032731688298114264,-0.059906179884353615,0.05604233318234237,0.10145886832860357,-0.01136661178148845,-0.13611976655245697,-0.04396546255458461,0.08289887583133966,0.0323607674329744
ANOS1,0.05286423256848252,0.0849281716581454,-0.04574741094853665,0.04179252327023963,-0.03706752778888085,0.057532906934970825,-0.013249328068930397,0.04956016342139325,-0.0224327512611869,0.014489310863583047,0.00030776787455646725,0.09848730502065668
EDA,-0.06214446571702625,0.016957954259355007,-0.009032803689288103,-0.026763662282640443,-0.004707187760697434,-0.01873766885413527,0.005005166378021231,0.03261990440958879,0.07008557967114414,-0.03713442448498279,-0.033645054102680885,-0.013243067257031423
FGF22,,-0.01887756389261726,,-0.010017315671137563,-0.018853677583516835,-0.014364861879912509,,-0.02986974988562024,0.042366163391250634,,-0.024782965827072623,0.04949957875110494
SHANK1,0.02708117642232165,-0.015300315215789373,0.02146519278665931,,-0.010182395686368598,-0.013667253731742079,-0.019969575404733174,-0.020468008025704816,0.039406180497761886,,,0.03505789106590553
RAET1G,,,,,,,,,,,,-0.027372373502168215
TGFB1,0.028452228966291175,0.09738704421058318,0.007980491251277715,0.0034961297119918714,,-0.019025222246464295,-0.023563407345161665,0.06614076801000941,0.0016599525899178146,-0.011414181039413952,-0.021392835650157628,0.05943502272269776
MSTN,0.15886786198169883,0.05474192761292258,0.03186193585390031,-0.003025494523913218,-0.025999038492589905,0.08212100799709618,0.021259096344019165,-0.06177318167577609,,-0.02594675699478003,-0.00273764589240535,-0.0370131201505441
WNT4,,0.018107302511433675,,-0.027258755118856066,0.016624298729545413,0.007229739830124872,-0.020964086333658302,0.01704386259674487,-0.029519242205688676,0.13186334713509465,0.011184180463998184,0.04209781559032264
TNFSF4,0.045344270988897734,-0.02245071700739021,0.008308646401224208,-0.014555253369308569,-0.012430391380888344,0.09256763938444704,0.03782243197420941,0.02449036213455186,0.0009346918318570807,0.005280478509652346,0.01126280804907705,0.11829738514850525
NTN1,-0.018655831851572213,0.0008680316268852432,-0.005664072630892888,0.010476008752891628,-0.04363378577630117,0.04255470504053159,-0.03408597097344348,0.006481273551714212,0.03894814810452435,0.0023327817976095057,-0.01795093037529284,0.05186880272580755
CXCL12,0.011268987912664829,-0.024310522775423504,-0.04483026667382421,-0.03375664211667233,-0.027979649309849662,0.012233533666879817,0.02168269121588751,-0.014069760001818447,-0.007838909449056313,-0.10133244577378148,-0.0015188995515381027,-0.04052020496897659
GNRH1,-0.009946317964034024,-0.02473470752627985,0.008072602693622253,0.014980741503119146,-0.010358335761766714,0.03405458795296921,-0.03164237715885782,0.06689101340864889,-0.021864784128547695,0.03896333923174655,-0.018092164102445327,0.031109770512331946
FGF8,,,,,-0.014475886179899243,,,,,,,
RIMS1,0.05074403220222892,-0.019321471540833766,0.05305463582246181,-0.03956701991107285,0.028760400579189212,-0.02912535218223946,0.05141393056657187,0.07250045194955024,-0.1117585808299034,-0.03624118365864986,-0.05253717070250175,0.025435350444183227
FGF14,0.06581523723637547,0.04216659834432834,-0.0197300806014682,-0.005509247930349879,-0.005248810026713089,0.011617179529319534,0.02046133481601741,0.013056969350251852,-0.06766442677148156,-0.010735045794323776,0.1094223967954888,-0.029735445079036363
IGF1,-0.06431884492087978,0.023530196796116527,-0.04628757027707282,-0.04905323753786063,0.007020831175583295,0.07464374248165326,-0.02715201073788424,-0.0032554149936823377,-0.011054848143688168,0.008068132421517786,-0.04882758493430392,0.01423886016870716
TNFSF10,0.004324050893275835,0.02432455546346302,0.02132878679256734,-0.016878519348872374,-0.03473939448192439,0.002950972073833352,0.05290108898366747,-0.003286325452810734,0.026841517328494807,0.10907497792195678,-0.05789543722858662,-0.05033199789489134
GDF5,-0.058944508093718644,,,0.045871386949473666,-0.011982429836346715,-0.025317528499661686,,0.011990335473652285,-0.02850746168157614,,-0.013717595262366726,-0.03972611069689631
CHAD,,,,-0.024139848354555443,-0.0014880272296115512,,,-0.02510122100577714,,,0.029024634817289792,
RGMA,-0.0683096621723361,0.033578443962819726,-0.04696487084311328,0.024047766983585638,0.011489253930815754,0.03927114488651321,-0.02058936373180724,0.0029249405241617695,0.016791745711511895,-0.10495969610646713,-0.04831787302205824,0.02567864382095557
CLEC3A,,,,,,,,0.002020986111587606,,,,
WNT16,0.018580226662195772,-0.013917714107507301,0.048243661971090326,-0.014852835057755075,-0.013957674518341791,-0.041109202219528865,0.00023457286655397268,-0.03590519893662893,-0.02951924475538905,,0.16699092581766203,-0.016479836580175294
CX3CL1,-0.02121450368261498,-0.009341607797845911,-0.01684195819432044,0.031378943460287016,0.026993699182508105,-0.02150106530216732,0.02402734994811666,0.006433777562281144,-0.10868415604901685,0.04971469880495746,-0.03576551391924346,-0.03873582999363789
FGF1,-0.1426982665336201,-0.024652941647391895,-0.03134318888866402,-0.11768424393213886,0.014068592669174852,-0.027923426588248326,0.06144785581287655,-0.015501112739549617,0.03998442629749528,0.06382586652148128,0.005222951181092193,0.04549077945269609
ALOX5AP,-0.096530808611799,-0.041683187561476986,0.052038809467406646,0.05477008810105649,0.024382802277312106,0.037021353441680074,-0.010007347888723796,0.006370044090894835,0.14349978690721232,0.040199134200368546,0.01177888833193876,-0.041950174113110986
IL1RN,-0.0011282965390934853,-0.019097033853242674,-0.016305369073773633,0.003624969265384495,0.03873456724818639,0.19207135036399606,-0.036908831044139195,,0.031655242312134645,,,0.023587365018050442
NPW,,,-0.027055793849769146,-0.026988189322697496,-0.014728699435546402,,-0.018926906777926744,,,-0.009753153467894524,-0.018559376083944416,0.005649859301406149
CXCL9,-0.06570711530061339,-0.022049744384004526,0.06304384206960688,-0.02368681561849062,,-0.017646154587410236,-0.03682311475021134,0.008713167901069983,0.0076913417533658645,-0.04109209750705743,0.025728302722127616,0.07462323824769036
ANGPTL4,-0.026841152416319285,-0.023935511788982095,0.12440462822599174,-0.0002509329300338769,-0.019182197575962102,0.0331587839523275,-0.02840357637373443,-0.010789248989888381,-0.03993700160464119,-0.05914300690217048,0.03229564535701687,0.0012899680006727185
UCN2,,,0.01181490352479203,,,-0.0154608795092471,0.03003107563149599,,,,,
OBP2A,,,,,,,,,,-0.031121976967125303,,
COL4A3,,-0.024371117685428358,0.02106655578178298,-0.0052045596234161755,,,0.013021060753576532,-0.00999425354137893,,,0.0019073818244515978,0.08938419712123453
NRG3,0.051678645188143635,-0.0011405753726121248,0.0042850125760516035,0.05565017622496058,0.05972293956967016,-0.03864039494792808,-0.00562358921536887,0.060196413084207104,-0.05473758920458634,-0.04626388121361875,0.06819008180551821,0.08450135058299482
IL23A,,-0.018564717652995777,0.009146089270320554,-0.00506767289707649,,0.06166867454612484,,,,-0.02863855656576371,,-0.036746146051843204
COLQ,0.07288026451999971,0.08862424421827549,-0.06260845686367182,0.016491091975100253,-0.02981976795043633,-0.007569187517080304,-0.0376971032301455,0.022697486870615582,0.010445418964353328,-0.014346498542990065,-0.041936903384267955,0.0003571632600134374
SCGB1A1,,-0.014123135459080036,,,,,,,,,,
TNFSF12,0.030507826400748218,0.06178425105884254,-0.011007256196694612,-0.023757580381551256,0.03407194835862265,-0.0003119756087105177,0.018190918660499076,-0.0026507270957619043,0.0015595755228683663,-0.017203482234593084,0.0023649546135855416,0.0013838085977286466
DKK2,,-0.016573307217034365,-0.019036903582074962,0.070563809068744,-0.001593613253120593,-0.0275348745888687,-0.021917003261236277,0.06423861578873259,-0.0352452192781803,,,-0.034553831198109494
FYN,-0.040344983905137424,-0.009712510196920593,-0.04596247338244556,-0.03210787842723256,-0.04289855183670695,0.07441996154348633,-0.0157106818255991,-0.012401639376948968,0.03511476583524029,0.01619955614759755,0.030149955829593688,0.06307457980432041
ACE,0.05517577839206831,0.025418439336274645,-0.004262279896930921,0.03547900957054763,-0.0005940794953169689,0.08866880354015932,-0.002970090609995295,0.005642628322261104,-0.030630839720657204,-0.014500883229665817,-0.006287874153480717,0.03371280048776254
IL18,-0.0843804193267533,0.04286097134260421,-0.02707652680074762,0.023523856990897655,0.032374289032353565,0.03990063920008842,0.017365157542141386,-0.0051003055092270445,0.08345713190066063,0.09449079081267257,-0.028683813794881108,0.036933860107802405
PPBP,,,,-0.015541788929029741,,,,,,,0.002107907642362769,0.03494332634407176
CCL27,0.0056306114290781825,,0.0037445554881013724,-0.031316669376220053,,-0.02321204394589274,0.007816358998273832,-0.021173127276297478,-0.02410067689492087,-0.02863855581390636,-0.022940966419720668,-0.038291078636143644
SERPING1,0.011818912402783578,-0.013151225161323532,0.07256809778139249,0.02305340047779785,0.004298567502677256,0.02885313353735108,0.017719931021222393,0.06179765170101332,0.11418141029529173,0.047048807505784815,0.08486092338633523,0.07680549452657573
AZGP1,0.08313009857480681,0.026319511825005543,0.05951250227910279,-0.0436300546821392,-0.02948533653649812,-0.02996705702883742,0.04234397568180214,-0.005388102791026373,-0.030002409094261263,0.00491791286446805,-0.04471502011189581,-0.05541337339440843
INHA,0.03756478046820594,-0.0063425295941736915,-0.02366433151963174,0.08207728084207622,-0.0187528238547837,-0.014222319817176782,-0.031804679077363875,0.011172149738310664,-0.03330582485828564,,-0.018559375973938596,0.013749479258561879
SEMA3G,0.0288522607092425,0.01182054858111805,-0.03536803088354489,-0.026852039866588448,-0.024817335438701033,0.08826737046492794,-0.03390082836658619,0.004305654495714508,-0.027251116027089895,-0.04612229688579492,0.13201630043112772,0.06777473730310309
COL6A1,0.1092105306997923,0.0020529137529414865,0.030310881156536046,-0.01740027238672095,-0.05599845337653608,0.042374988858707496,-0.09841126232482343,0.0016553233563788836,0.012790328875837502,0.017384248684279017,-0.05865205826181448,-0.014702653612284207
FGF17,,0.0051764200901223845,-0.03521284031627152,-0.027925330817370544,0.05855780278090689,-0.006215349364591428,0.06304352776126404,0.011186502383892884,0.030257523356128576,,,-0.04662101071689323
TNFSF8,0.003840346602634159,-0.013709352391778624,0.0013123188573968979,-0.015541784900503538,,-0.014590322729879137,0.04525295427992292,,,0.07323326537506283,-0.016617882462067256,-0.03454616410941716
FGF20,0.06408478590343372,0.027652466972871787,-0.013279849129166108,0.04770753502681765,-0.0124303953051659,0.04113854446154861,-0.039819867013656876,-0.042491185807060884,-0.035245229389077606,-0.024712556523436256,-0.019393776189157396,-0.025573243340631175
ICAM3,0.1285910083860285,0.055016827644374114,0.050705208527792756,-0.03354590011727287,-0.02661282988588376,0.0353622858036165,0.04941873848931016,-0.049074480964929494,0.13237244863241582,0.01714045052004931,-0.009862352615605703,0.0011897133980085992
LAMA4,0.076019481848522,0.11277617685134693,-0.041018182178312046,0.034802984887523564,0.0026890860115450685,0.08112344212431552,-0.01816722664501343,0.0040356928590470804,0.0492400272893565,-0.02117178572561275,0.06193920358954152,0.024776528878951154
DLL4,0.06799012987777728,0.058899074363137446,0.050964392090495254,0.05595181932116698,0.010703756061096841,0.05193448094099488,0.03188576906802431,0.15112752869237886,-0.027463946364741344,0.06037316783397296,-0.010513443280870739,0.051943574402007815
SEMA3A,-0.027250188337370876,-9.979865940506334e-05,-0.011613888647170521,-0.0032258573494732194,0.02095448490926948,0.02472444060240235,0.0011806601169898664,-0.005414461711405402,-0.05529398685156559,0.032950381842299245,0.013746584552336398,0.028134386200694535
RLN2,,-0.014722935099313567,0.04821377161601633,-0.023838677068917066,0.010824864539694732,-0.01873766643851238,-0.01782760804318668,-0.037441991742139115,0.169666459651857,,0.12678880375516474,-0.030043670397079565
C5,0.02764255578328033,0.0009530587461534726,0.023037092073590715,0.009765931567025439,-0.027780874117592162,0.04298052345187894,-0.025161163131683543,-0.005209086251901158,-0.040623247216108306,0.011089670052711121,0.06574067686800215,0.02362938333967545
COMP,,,,,,,,,,,-0.019900359849343043,
EDN2,,,,-0.02044004536321146,,-0.0011492182475749382,-0.021648657133382522,,,,,
C1QA,-0.14426797639771832,0.004787091631023596,-0.04164255395480208,0.12120392453043799,-0.0771671362592829,0.013696251660594001,-0.011954401481926906,-0.03257179086007782,0.13725067476548705,0.064862098754179,0.06303660332085603,-0.02578184721455759
UTS2B,0.0367758865107552,-0.0167477076576042,0.0006255751860179356,-0.017046452318834702,-0.01086980637581253,,-0.015410050044387464,0.007595060324951524,,,,
COL9A3,0.006594213764066798,0.030044931753518862,-0.027334489425170725,-0.052541594420442095,-0.06596713916035521,0.05676779280144436,-0.05848747486977662,0.006111368104098174,0.04675567900361769,-0.06808225965196052,0.0020018985977867656,-0.0019194621414845273
DLK1,,,-0.040197591532285436,-0.01388365432447955,0.020006447912448756,,-0.02978653314701684,,,0.05205246055080335,,-0.006763236047435697
HGF,-0.0462816584025989,-0.05131406863868196,0.05258902636403872,0.04171754921680935,-0.03339111856356759,0.02340985855893773,0.04617733523366591,0.03811947744377172,0.019803418287551177,-0.01708676135379995,-0.0019133725064463941,-0.018649434146918997
P4HB,-0.019568956477721385,-0.03384558039283926,0.03182656988728589,0.028558130060540105,-0.00021998294590427203,0.042733209791817474,-0.037156629537116424,-0.011431481534759216,0.02118298461373431,0.04507655712095783,-0.05279320502910478,-0.005266269734494473
ADCYAP1,0.007597953259142689,-0.020805342210619922,0.018490011943040976,-0.02805702045907324,-0.03299962826101698,0.0069300963482345325,-0.0295511840758342,0.0053673978179656565,-0.03922627336327132,-0.054244335848461646,-0.017296797150485224,-0.01758360746909996
GREM1,-0.12637655855966384,-0.03235526032303637,0.008484715331978464,-0.012625925029915412,-0.026427823368645686,-0.04480789987443091,0.05512988901033402,0.0002138711279042762,0.05379688229733171,0.06172404482849206,-0.040618145748120726,-0.03684737289035712
EGF,-0.08070877670763552,-0.017373485362816878,-0.012289449974875808,-0.031674840005870376,-0.017395718768965354,0.025646272991211676,-0.03114942581845351,-0.004748804310400924,0.10589353315446362,-0.025946741385723383,0.0816634700542013,0.034071047387782584
VEGFB,-0.009483808504052454,-0.0012029387432256455,0.052367251074505794,-0.04271622720270834,-0.002774362432819896,0.006349844113115188,0.02122873328531303,-0.003950688517148822,0.05984072743798379,-0.022077763107255833,0.021920036166543207,0.04524220656547594
FARP2,0.10608643770834719,-0.01127058987070361,0.007979389059683564,0.030236967016797418,0.03387371646305344,0.062132903256355426,-0.013218998754865414,-0.011102947728093263,0.029555142374871567,0.023391297058054757,-0.010062174719077926,-0.01928798410343414
BMP3,,,,,-0.016959025258099402,,,0.033080163732764255,-0.02160343791034095,,,
IHH,,,,,,,,-0.022973441187748616,,,,
LAMA2,0.0369689484226498,-0.008512284615640396,0.021799251600547208,-0.037417406940751644,-0.002044721989866367,0.05613209113635839,-0.03757198721740386,-0.020995829754034214,-0.0035946174089359355,-0.00668828805669454,0.05555623267368212,0.0776061380234124
SERPINC1,,,,,,,0.1007197706007066,,,,,
NRG1,,-0.011047363049601307,0.0003261453581216173,-0.008069688296090137,-0.017651121376449988,0.014953925893147264,0.03841867877731184,0.014772030088426365,-0.050091693668121724,-0.025541379950221616,,-0.003828975746091409
SPINK1,,,0.03536200535604647,0.08075391916571992,,,,,,,,-0.03774415555562927
EFEMP2,0.06978305080744866,-0.004984415156716073,-0.007296200458336559,0.01723645126523523,0.0026321131234241252,0.04773461993249492,-0.044700460443297785,-0.018570582351004013,0.09792055837282254,0.009629250242094177,0.03138597629751582,-0.01522808674371171
SELPLG,-0.005495208719357468,0.001970178535122093,-0.027503530719282167,0.033867300697993125,0.1049869244653722,0.08859393178706668,0.015848325450599103,-0.0044102097426748825,0.034255074285323525,0.05309373930811756,0.030547973701844196,-0.0021249529037955053
GDF6,,,-0.027055796190606312,,-0.021691536254352637,0.06389210035276928,,,,,,
HLA-E,-0.004326870477426322,0.0029245837703428933,-0.03507927211319952,0.03612686011786058,0.01038978028435359,0.054044179454020944,-0.003930868086284389,0.0009978146044292695,0.1356403762857558,0.005472693608107156,0.01723684067681037,-0.045053664201333006
PTN,0.23690178734303485,0.029870565844585986,-0.08256471167581253,-0.023343617592270084,-0.040105118296315176,0.10302691424197469,-0.07349010034297489,0.00540846214302381,0.04413908667749214,-0.0023415960401191416,0.09381423153515746,0.034410740861629395
CD274,0.052700395631224126,0.026547168183667917,0.00826117800047832,0.011972537081304867,0.007827904951737479,0.08169640605536375,-0.028060281164713125,-0.018203178916851616,0.02660876981820775,-0.03368072260950614,-0.020416664384227477,-0.04022996185265363
FGF10,,,,,,,,-0.02686050647139515,,,,
CD14,-0.09556061102041256,-0.02124576125018879,0.019114395174259478,0.09693847437086706,-0.0444524410134581,0.018857980894084466,0.03228360296558046,-0.011007977635779825,0.12011669416796543,0.07948028716362074,-0.024475631414143783,-0.020429554769417557
SFTPD,,0.058585050775938154,,-0.017453824001546336,0.03623637375779713,,-0.02829829639975217,-0.01953458633648626,,-0.032794762837139224,-0.021994746796675478,-0.05992872264638154
SLIT1,0.09515219262594332,0.0170185240358023,-0.04520800941530502,-0.003189091591491906,-0.03907457541025339,-0.014192769865850165,0.031708286920313244,-0.028434263625671325,-0.09040884708678744,-0.07892996411398782,0.026119101639751282,0.01730654644928174
LPA,,,,,0.057964127963292755,,,,,,,
CNTF,0.0020347153149357787,,-0.019036901625076836,0.07630072177616685,,-0.0196043599402789,-0.01405412923275585,-0.024041479651786286,0.15986460952663714,,-0.017122455796691766,
BST1,0.004202229435773847,0.0011337359196144563,0.012968003085179324,0.051512797908218944,0.00460917412357636,0.0630948982566783,0.032477758949118876,-0.011236094717470389,-0.014399253926634964,-0.04915665218180189,0.007175994359305936,0.019254613841658864
AGTRAP,0.023822789632948597,0.028660004123179258,0.02053294335676501,-0.004916190036683954,-0.016254453724282292,0.024641095216356663,-0.004579373253448355,0.02383004264903473,0.10399970290776078,-0.019896316914250815,0.04211574847167943,0.010300893229965835
LAMC1,0.08375878469696851,-0.00021144490752125178,0.031014623055457293,0.0242867669546277,-0.042407815127630984,0.09096313449971598,-0.06483273119713835,-0.05338153892760704,0.024805342287957197,-0.02974053624469959,0.05042018159568343,0.023244162134747795
COL6A3,0.0019466183476221962,-0.021504698851064395,0.039333824701768556,0.05810291456349077,0.009496780563886517,-0.03132383634014943,-0.029138648292305388,0.021384091661371892,0.04553929408022028,-0.04988403225384162,0.00035582260298549985,0.0060079141023068276
FN1,0.11615861299944584,-0.021364023909838326,0.023701296332896093,0.00828262533963839,-0.011426272979272884,0.05503730803599053,-0.03756390897304573,-0.04259692976580722,0.09742440805022827,0.034661784863229746,0.0026218355153587343,-0.006494197605104277
MIF,-0.03577807884671529,0.06304385567309968,0.08401262622501865,-0.011883044278120801,0.006367514283336381,-0.02335734968867014,-0.010096013634234865,-0.012218814576083164,0.08396762592777945,-0.021995073593378153,-0.06617280437735147,-0.018294570593064077
JAG1,0.13956689696814767,0.05182649917199115,0.020977910027094742,-0.04774611440782224,-0.00914647574584218,0.0796714024758371,-0.04633846299008356,-0.015566003822891262,0.0990784256629143,-0.011085982648953744,-0.008327357156946005,-0.03692558144639451
NID2,0.009838063164824717,0.02609893260319916,-0.026770151498723076,0.030002117146838772,-0.03522218397906861,0.06786690385449948,-0.036994398897475834,0.02260218899550602,0.07718228999163246,0.09564870438117565,-0.03206390158304419,0.03962820031421803
EFNB1,-0.029577194313895713,0.004794260774373382,-0.06319418131607936,0.01654376480561971,-0.00757491868326877,0.019532805875177035,-0.004294125698310088,-0.018622293967580958,0.03648898761631853,-0.004250269625572506,0.050448668427660895,0.025246469060074966
COL4A2,0.0873186233319824,-0.024377305152112227,-0.014825587417478489,0.006803112553707048,-0.03909104843590211,0.0677350216686228,-0.044730860884766,0.09070279675796077,0.16190749334429558,0.0226370871502171,0.01799622959160771,0.06391645808135182
SPP1,-0.2059493773694591,-0.023586728298903552,0.11254868724244811,0.09470928673618857,-0.06155906013238063,0.05993547635692452,-0.01450285054735114,-0.017379649187421246,0.13027202462763407,0.06788900945796385,0.028955545826110915,-0.09398354842811814
PODXL2,0.09797145554016663,0.06565260137393888,-0.006653324709120596,-0.05812951382787098,-0.032663472910151564,0.0035745412021154018,0.00752266326631967,0.0336264995516397,-0.0753818571799816,-0.018277379061191857,-0.000320167881786376,-0.04563247516809133
IFNE,,,,,,,,0.005737637187469056,,,,
FGF9,-0.012849271395258337,0.06364163448498096,0.036435821794202426,0.017168132999645806,0.0005883384267122391,-0.04550707499970352,0.024618860592075024,-0.010078741304924204,-0.05204738551956983,,,0.034412346281439014
ITIH2,0.06936667359920017,,-0.001271381349199896,-0.008311238623411921,-0.017287459462147377,0.0006623379149134438,,0.019249927997301887,0.016381029196322717,,0.016293097417406963,0.03814194927562808
ADAM10,-0.02747321197507016,0.00815274076984339,-0.022944653713916213,0.039198086093325084,0.044058091594886335,-0.03144038405521548,0.00854802197979869,-0.056230940062142125,-0.02761712697953773,0.04372420393767951,0.009348007971698545,0.004936886261114142
