,MGH258,UKF243,UKF248,ZH916T1,ZH916bulk
HAS2,0.0718733572901409,0.16608161563700158,0.01751810474573852,0.13603828018786093,0.03011647877994401
IL11,,,-0.038860931559966415,0.06586610057987662,0.09597733276674426
SEMA4B,-0.010218743216387337,0.05011490326774372,0.02439920781752252,0.06021203368319693,0.048624438737242565
FGF12,-0.036837422327892055,-0.007507066245337712,0.0020513874954007348,0.033955386655266595,-0.04345476653002793
CP,-0.04154506026437904,0.07143879521585739,0.00437663899900088,0.09798845104124775,-0.021009403834714273
NLGN3,0.026930902025172204,0.09985522443352632,0.055254051738931644,-0.003014824541169223,0.055720690809065186
GZMB,-0.014973756522297762,,-0.039602660118093,0.006185442047120098,-0.030490835505913888
PROC,-0.059206605538121654,-0.01335891668448892,-0.02014514464955764,0.01178026695198316,0.0389246856428368
TNFSF11,,,-0.02639078743920087,0.1277754311126091,-0.02589716266348827
AGT,-0.03555081660298937,-0.006522907601468665,-0.005041601811384237,-0.01818951918620162,0.11040343587296189
PTHLH,0.021077204493790174,-0.009845380336327194,0.03460144682355706,-0.011864275041040874,0.05147904972722084
COL1A1,0.08139156237212342,-0.03252548041626219,0.01889211007606754,0.04496024224664892,-0.0064288317804398875
LAMB2,-0.011528785552231505,0.07643422338422132,0.006235674457928318,0.034886726519595984,0.10441545813150893
DSC2,0.02305875191838921,-0.023334208831083534,-0.037244830142220686,0.04521262132203372,0.06761723059922295
WNT5B,0.03017373144041325,0.0356174062934859,-0.05529049131454948,0.023235633329226707,0.045855960651082626
LEFTY1,-0.02708944005997051,,0.005314487402304021,0.06556993684900478,-0.01634505989860722
FGL1,,,-0.029392243381134463,,-0.03838143410361489
CXCL5,-0.01570536658492823,0.07687967652016656,0.01914779640399103,0.12880108099258875,0.007544068868669431
S100A1,-0.05318663923560245,-0.09772931955807422,-0.04614743591162378,0.025392217170580104,-0.01022923552755015
C4BPA,,,,-0.021391610818184827,
NPTX1,0.040577561438497604,-0.10521455316981239,0.0513465302790353,,-0.10974590251316212
TGS1,0.016803504160623425,-0.014598686694789026,-0.030445233686734796,0.06528100524217272,0.019333916127228797
SST,-0.03128873994191097,-0.034153135158640484,-0.02804272090006155,,-0.03235494452879225
IL34,0.025261627919902885,0.032589721835599474,0.006357878825382266,0.03689532655167466,-0.02356548713774879
DHH,,,,-0.04737336583013946,
XCL2,0.018698535951286465,,-0.02955000432460212,-0.0001181210797817391,-0.044521528706469735
TF,-0.010970963102358686,-0.03645145813435361,-0.05741112132605372,-0.00795529952966787,-0.06374359890637646
IL33,0.0009398645933452882,0.10786041596595762,0.0010122526015317657,0.0580794673795788,0.012977166898055007
RBP4,,-0.008867457243997274,0.06257082460849742,0.05520628107684404,-0.08381558809759505
CCL19,,,,0.009563743725582054,0.027600920014303768
CCL20,,-0.023907111577805396,-0.015869777535434237,0.033696634247823466,0.007710678787601537
NAMPT,-0.01524574141777021,0.06653198405444649,0.03171273577689499,-0.0480308578527516,0.027926622922054008
