,UKF260,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
ITIH2,-0.002843434769687218,,,0.03375527038289372,0.03390131067703712,0.0698512719484523,0.03506831052143787,0.05027620338172035
ADAM10,-0.0020757269144133514,-0.01768433995200624,0.10631394253833269,0.04003313460596971,0.03130097821896002,-0.048832646993734664,-0.02691780546414797,-0.04366069547373309
CFH,0.00995554060131601,0.029614793944321694,0.101474029998222,-0.00949230445238149,0.025530427614088528,0.04784441217248525,0.03233309760811276,0.04173605116241191
COL4A5,0.0233967091783813,0.0192645699228155,0.04552510787236927,-0.01331705637023731,-0.026694437070898677,0.04476976529735998,0.0699882633184753,0.06399283021611055
LTBP3,-0.027657064833564067,0.005836210968632885,-0.07015585639126852,0.1296392789650816,0.003406471374955334,0.05671110753977757,0.04941160685074773,-0.031839360850228066
GNB3,-0.024985632089469256,-0.06135068577692208,0.09416566147035536,-0.041457726278564845,-0.04704865860242878,-0.031778687911198214,0.12336734754565265,-0.05804928752905666
COL6A2,0.043495934201629886,0.01642452957461621,0.028643378123459795,-0.036706388574159365,0.03691383526931584,0.07844418156231235,-0.042626454982521496,-0.04519477150834837
GDF9,0.03438697809962629,-0.03158899848424119,-0.00815260990299779,-0.0410685189101639,-0.03750542152545324,0.049143899222193824,0.029207547647851453,0.02955662615543061
NCAM1,0.008289271703168902,0.02213388901725712,0.011422744925792044,0.0361590349397191,0.03179907051010025,-0.01661180130656242,0.005304147270399283,-0.013465768880956634
APOC2,-0.003787348919124202,-0.0038637977962888044,0.0008556344752258162,0.016434109489764176,-0.006608920113185493,-0.04108643364930551,0.07342300910752705,-0.044902390576675916
BST2,0.02813716781736331,0.034654397032497085,0.10417605870053122,0.0025877672513019275,-0.05305549414637875,0.00993746172100292,0.045724774074178264,-0.0037822282703298374
COL5A1,-0.03680125642464579,-0.051136434689460365,0.039958719183538986,0.02557280930083465,-0.021706228358087207,0.05968110290608973,-0.03171882977078283,-0.018723109001112053
CALM3,0.06666567774932478,0.02685255473837974,0.09531752296919041,0.09812976080952984,-0.067761249572452,-0.0934199895642762,0.004274546055511718,0.034912414587346646
THBS2,-0.019020884388597947,0.061855397570365726,0.14227411297809975,0.03998983924470128,0.061844666683438285,-0.04760492935236304,-0.0015826599915051624,0.053718262120524926
SERPINE2,-0.004771030099285004,-0.044299310016573286,0.05990204575885962,0.13231225274254915,-0.0038408881898105017,-0.057244082085612776,0.03853680709121309,-0.025403512125988393
EFNB2,0.07227046177649393,-0.056572518515635495,-0.09324978695817224,0.022021276050089633,0.03315624553772215,-0.022986369833442998,-0.023670070204146444,0.040554170942351996
PROK1,-0.024810295056176573,,,,,0.09044184507568481,,0.09974018433763214
MMP9,-0.08072187414458322,-0.010953056303194505,0.0543340800338382,-0.013620732176437455,-0.019055429711273816,0.07213644634175402,-0.054169538467803806,-0.009331236857139628
DMP1,,-0.02807675800262697,,,,,,-0.026563122089797324
NPPA,-0.017589242971927547,-0.07792138496314387,0.10842203480840441,-0.03016888897235467,-0.00229115694390832,0.00766679693676281,0.08339191309014937,0.013839503886432725
APOB,-0.009297559832860009,,,,0.06321644537498533,-0.020409538938635237,0.012183104172904793,-0.03130964025818935
C4B,,0.002321085019150994,0.1235967411007418,,,-0.02065613533042808,0.03216160401310515,
NTNG2,-0.016490222156291263,-0.016199675588609606,-0.02295185114724472,-0.015791562530132697,0.09964524690877007,0.005518631550452116,0.058578404519520684,-0.014963703643223475
LAMA1,-0.0305116815742838,0.037441002339461266,,-0.037188528791829906,-0.03351355762652292,0.03980106666685566,0.038449037065209336,-0.03411241630936355
UCN,-0.02205498060757806,-0.018965247200084228,0.08753413958433534,0.11014392761823878,-0.05355335274260372,0.06760465370544319,0.06407454605263323,0.0726609091891152
ARTN,-0.026831694061177122,,,-0.02394502043049144,-0.03452188388686728,0.053349574394272486,-0.02740454624031077,-0.045152841770532214
PDGFD,0.009190188458622234,-0.0014902485833732057,0.12665536882998893,0.004067781766966484,0.008205300167199798,0.08598775479490418,0.038340662804983786,0.007916061535718534
EDN1,0.02528452831399339,-0.10135231571154014,0.016122969350273856,0.004820839285953188,0.006984180663706221,0.013142331051030305,0.0339664469877711,0.09252716437842086
ARPC5,-0.0747719621862016,-0.07754868075658554,0.00017957253313925385,-0.03199171195825356,-0.01656763105290425,0.033497650572328036,-0.04236614711999754,-0.05347035661686231
GSTO1,-0.019955854023081133,-0.03683478682247411,0.09468998311240112,-0.06446237453260222,0.00594375857976409,0.07482282877030333,0.020499125782629815,0.07377975426010558
PROK2,,,,,,,-0.013923519929822417,
SYK,0.0454141762457451,0.005846774670416704,0.06567649768046638,-0.014569426249492827,0.037494893561469955,-0.004728194789228544,0.0009699224534167293,0.07714855301547756
CD40LG,,,,,,,-0.01651446002672097,
ST6GAL1,0.034585042425287066,-0.15675005814158424,0.06207761881551527,0.024600737217604984,0.00040914342054885263,-0.016791085447541675,0.07730159210624384,0.08145156374382283
WNT3,0.026125888142400064,-0.027738371249113665,0.01781550785374137,0.009718150611488055,0.0737896198869188,0.04573836504320626,0.06004900699009591,-0.02686049877101089
HSP90B1,-0.040821194771747324,-0.0101974016915032,-0.011290658902831088,-0.039558483802010255,-0.02349467565082562,-0.0031657597658194597,-0.07568816986768558,0.008040049709964886
ZP3,-0.04083564711777734,-0.0418050799842846,0.10502023268930481,-0.02048618014307076,-0.018458997459428764,-0.0304073075454404,0.07588597531669591,-0.0041969846747541536
ANGPT4,,,,,,-0.025736299071392913,,
NRG2,0.0586713623858133,-0.05330990242607843,0.19043176017223076,0.07500985685616658,0.0629522175751041,0.06987062486609483,-0.0025441120329002622,-0.014144256639727282
MELTF,-0.02844035296389893,0.001135657678226819,0.006260676377412492,0.07326997841283965,0.012699390595443713,0.0063196921169372455,0.09765213754324736,0.0044694577561188885
NLGN1,0.07940875120503554,0.03883972780514925,-0.006560135214165123,-0.024763192045747066,-0.05393389343275022,-0.0480340892277131,0.02203439884310563,0.006438982446770668
SLIT3,-0.04482050223306547,-0.039286536884290506,0.08536224590841247,0.026351810842319988,0.004021125401848306,0.05072896935182138,0.008197663723115995,0.025583433640842836
CCL8,0.0032972211593074287,-0.03590238330608389,0.1278239661430738,-0.06340383363640997,-0.028567666734677328,,0.015307063065898959,-0.012443135577591366
S100A4,-0.051292277210040864,0.050301172872614715,0.0709823979008063,0.01556803259471273,-0.03827058172100489,0.0017173916653912757,-0.04575313239198261,-0.08677179678411681
TNFSF13B,-0.03709489533478353,3.373075230232839e-05,-0.03806768225986994,-0.007345390534391036,-0.049478770939922645,0.02237610274540255,-0.006978275913065362,-0.06093592775430863
HSPG2,0.02739302020226533,-0.023740162217223824,0.09553403090359128,-0.007249614546946886,0.0019928735693844437,0.01025825699611684,-0.030212207837319576,0.05939604320804648
FAM3C,0.033759186195105914,0.016785097333229398,0.05554641132258739,0.014972914547625803,-0.04017642669298016,-0.010583060845195984,0.0329661790208586,-0.05045066467103026
FLT3LG,-0.0032151033905161715,0.03520159166541326,-0.01672987834156778,-0.005501020201990962,-0.08769277284037638,0.012171363112138777,0.020229082524108977,0.016745529950460965
A2M,0.05211284298086582,-0.0703954095747704,0.09450959009686577,0.058088043303059264,0.09226244952315017,-0.008000149725042862,0.012288446470660882,-0.07651898795507309
VCL,0.052991862670322805,-0.06677174225384491,0.04592826381983918,0.009988111072192142,0.029966150502679346,0.05067946633434079,-0.042131484174893354,0.0008967170434935738
FGF2,-0.040993559904253886,-0.10429107378018389,0.025051044873769933,0.022348320000513174,0.021824752320931368,-0.046528140198422725,0.028564274270091162,0.00947823424228742
AGRP,-0.022620326440712237,0.009213398790472557,0.07945343002038412,-0.020592661212438072,-0.04814639843748058,,,-0.02336926489610485
CNTN3,-0.029593097711274864,,,-0.044422545794329756,,-0.02916382862658339,,0.08000333422442965
RNASE2,-0.021729783299562103,0.00355351935320276,0.08823296674449924,-0.01928305521636619,-0.07917078963394505,0.008179760640476222,0.06512343755733682,0.03219008485480581
ADM2,,,,0.007314223020275431,,,-0.01569570497169977,0.05569052376820544
GAL,-0.05270557536118623,0.07051962137379454,-0.0394655569962052,0.04333872298374396,-0.04735472570366623,,-0.015484681831376669,0.03571583799657537
IL36B,,,,,,,,-0.03357923000438256
CXCL6,-0.006833884157490131,,,,,,-0.028359802329912892,0.02601834042423828
PDGFC,0.07054893342736093,0.05479767808665901,0.011416406439282507,-0.017687249719985376,-0.0581178979416538,0.017084260238645416,-0.0030599306230598387,-0.056361768173862
COL8A2,0.04519465959199469,0.015223366756436759,-0.03736729292222308,0.02142564307805568,-0.07487445373209393,0.06273851325797536,0.10419897491594134,0.015292431995786745
SPON2,0.018764018098522094,-0.024152475324068015,0.09112638497902636,0.03691740686438008,0.04367627540781655,0.04098276271494383,0.004747814817486808,0.04737361940480551
SEMA3D,0.03227267811150539,-0.025257714654012768,,-0.047413717323744685,0.0034961957722653763,0.1755880257602757,,0.058527307910963916
BMP6,-0.027383584649064933,,,,,-0.0245023273628428,0.047086228266243896,0.05211521643446687
TIMP2,0.0009162961085016687,-0.041246209102982524,-0.03741073253111302,0.022627197567191077,-0.0709171512347875,0.07570314133327499,0.09434399618737657,-0.0007226346992367339
EFNA1,-0.05370236471261196,0.039715051361663006,0.08347710134913994,-0.05452257060502192,0.0038530369292218707,0.0067235159441785914,0.03069753314279615,0.06559444543215998
S100A12,,,,,,-0.019907875190228998,-0.017104432848196124,-0.021971886087663768
TFPI,0.0019309543918710156,0.08986764235383424,0.027728805418044712,-0.06795096469571779,-0.010019025944547004,0.05106642336003966,-0.02258886032877105,0.025553999575999173
GPC3,0.05809063895464978,-0.032191932777208145,,-0.040530525119753164,-0.02732353816900485,0.006320498810626637,-0.005670404759120267,0.003948937653756189
NMU,0.03954739939727016,-0.023543402990749356,-0.02003755775188527,0.04693482766356861,-0.02629875723114623,,0.07528884203530604,0.06351557845094019
SCGB3A2,,-0.02127001648066718,,,,,-0.02469056396565809,-0.025643599526178975
LAMB3,0.03065353250737779,0.03903245484638015,0.051224997468193006,0.0341932069787854,0.06217750698152443,-0.019215177395141794,0.05762413043474153,0.01786458725410352
LGALS9,0.01750361813824332,0.0019256147134529937,-0.02693206182990074,-0.005444554203425298,0.06599733234576076,0.0461705218991287,0.043851135194997934,0.023809706013765253
VIM,-0.0574523583316477,0.00420314208384585,-0.031756740212004926,-0.0018668658268632989,-0.02864049383820365,0.07014275546239897,0.06483991810507361,-0.05917519493466334
PLAU,0.03199799676553851,0.10487459102311736,0.09749064313046439,-0.08800380932800603,-0.02583467125293478,0.09744973024201321,0.045266576887525965,0.024154761333198337
TGFB3,0.06146031863243264,-0.08883617971601718,0.1246878563706487,-0.0670830580697877,-0.08301739815996739,-0.018154280623447566,0.005987424033393869,0.0501765812276638
APLN,-0.042032813098127106,-0.013763754251362696,0.021788084562316404,0.0391596496374232,-0.012907656259758232,-0.015047363081601907,-0.055998739750450596,0.035443522143223216
SHANK2,0.05694713813268157,,0.0885532614772804,,,-0.019394262317241187,0.07919104634958955,0.0020553194551801075
LTF,-0.0022116574739519915,-0.0009727103015658979,0.054784319617661004,-0.04591952901432036,-0.045706208789555273,-0.012617109282086878,0.04959968390001985,-0.03371991988424173
PYY,,,,,,,0.055297426860686116,-0.023369270669048415
PENK,0.014789861757505773,0.03992436185306381,,,,0.13682658325372984,-0.01859269885276257,0.035265615814778065
CTF1,0.05422468471323709,-0.0206027609894829,0.13426464201275223,-0.043988831719501936,-0.022642287282501387,-0.0014981121556030645,0.06073861803326894,-0.0024210250340476673
COL3A1,0.06991417294965982,-0.08955290866760499,0.07530403031725601,0.013893152283559857,-0.015550825842441626,0.02990120580215962,-0.009038535281695157,-0.008997679774688544
S100A10,-0.04624327213170103,0.06872514003108128,0.015541820259125583,-0.03719458155627383,-0.011287298518403434,-0.05984276773376656,-0.052035049528554325,-0.04249946501438425
FGF13,-0.01793389262806808,-0.025257743347843045,,,,-0.018051187472124506,0.023894600556225536,0.01756949455769001
SEMA4A,0.01865582537618645,0.1190057063083793,0.08873033004311952,-0.01600433526426706,0.007277588953188351,0.046566135569808896,0.03896097829887555,0.04627066884214521
EFNA4,0.051646833351248075,-0.026415194781262172,-0.010363198743334204,-0.06845646034881389,-0.0024418184194083827,0.02982012371789211,0.032200266374427744,0.02694628898083339
HSPA8,0.0011004975048666823,0.0426840960439104,0.09023150721328059,0.026280853949107934,-0.030931501079143286,-0.003138282223726752,0.002340964085535574,-0.003548558485943125
NPB,,-0.0329455018031584,0.15974316298922644,0.06927314327036442,0.06626716621801018,0.039335350128211065,0.0570364693675295,0.0150565418189254
ULBP1,-0.003120136498121942,,0.09600291095000411,0.026477522575324246,,,0.09487774003295793,-0.04827528615936505
SEMA3E,-0.0005406562876681313,-0.0792025754700195,0.0211627729674881,-0.048573744028696034,-0.02844080417239397,0.06679044141036306,0.03474010547141039,0.04187061047092822
ADAM9,-0.02586596639237455,0.062258853506831614,0.02875659956964676,0.04886163234280269,0.03169726196567481,0.08771612712984848,0.06792878912772293,-0.03423426545636888
ASIP,0.03498228515599864,0.018021565876026827,0.009493696228362457,-0.05066071039845114,-0.020449806610361044,0.04613145538191806,0.05161602165128839,0.056620173810934905
IBSP,0.016688668607257835,0.010360503928981154,0.11269742755682877,2.9622110255106716e-05,-0.05196863144647035,0.04104619718803157,-0.04206583309421791,-0.04125902553880782
FAT4,0.020367823531631888,0.021277832648991492,-0.03440944948036234,-0.08187935917330495,-0.0465528653099031,0.028433056835424183,-0.021533506433848597,-0.01249094855088554
MDK,-0.019257771514363073,0.04194486749827946,0.16073892567610434,-0.04217687670698376,-0.06457890278574288,0.014870873546789308,0.07541325772067742,-0.005065510230112298
BMP5,,-0.028411622187886496,,,,,0.044888930441543684,0.06970294464757454
CAMP,-0.010803084329196804,,,,,,-0.020312031994184444,-0.0320817842247686
HSPA1A,-0.06631212432248725,-0.023729245676130918,-0.015113916684921236,-0.02094292210591152,0.03682169232329258,-0.02658147287709938,-0.03658637688878525,-0.013716476340610585
SOST,,,,-0.01349697238213065,,,,
SEMA3F,-0.004068250127733491,-0.08405511588926468,0.006744978522642109,-0.013191502137277461,0.016143865626132715,0.02718532592320259,0.022468111485717545,0.00022850781025841218
ARF6,0.021191961750025943,-0.05127388824970014,0.002037492013428029,-0.03833087316205009,0.03144677028442205,-0.016499019630770433,-0.006925379179429031,-0.03251508455852445
IL6,-0.05150651881885944,0.014672031694932131,0.23328582539094833,-0.017239867673932367,,,0.01135498694155065,-0.05684500400489779
CALM1,0.035053815606127775,0.037253907886349275,-0.1153723179752996,0.052416930639979965,-0.021605586434632885,0.002159304927473058,-0.00309332970954244,0.03350619268114594
VIP,0.0648718475623039,-0.025257774307085392,,,,,0.01794359677429117,0.05705682539729381
NMB,0.04325625370221264,0.020352357880367048,-0.06751363390742346,0.05753620152664872,0.07782763373001692,-0.07087257230423957,-0.026069316444654347,-0.07904036845002829
CCL26,0.0049217856861071526,-0.048054219609178994,0.09360013130326017,-0.01802989607461276,-0.01716926892412531,0.0014903193717126916,0.04881953225557039,0.00848953022275781
FBLN1,0.03349361574348605,-0.026947030325879123,0.09146915855370685,-0.05758172941251905,0.13140563199734304,0.02578079907400902,0.04788955339175803,0.020723906365439703
SAA1,-0.06578555024265174,-0.023878012159549235,0.00629776147009434,-0.019177449506082824,0.055851432248150305,-0.05197568144966091,-0.04883305195507165,-0.02263917956225871
MICB,0.11373171567922472,0.0667282114519491,0.16665427336035285,0.0006542888253212866,-0.01872741735756528,-0.03563364147391691,0.0446775575311319,0.06795171595362567
MMP13,,-0.021231473701301545,,-0.037756602757004966,-0.027743869170607387,,-0.01859269099802994,
F13A1,-0.03375558373740313,0.027657442160227075,0.022601250395698085,,0.1703287532965571,0.003995558044319723,-0.05213469226261453,-0.053972043936243684
CXCL11,0.016887530311018334,,-0.03922179098125895,-0.10227684144086875,,,-0.016996786839267884,0.06825708576241275
COL5A2,-0.05458835945801431,-0.12783784558010303,0.09860931188756171,0.03520102907068129,-0.031804155087462656,0.07350548195413627,-0.010829090866163215,-0.053056856949595714
EFNA5,-0.01985126742147051,-0.04168999305922795,-0.056065592652401464,-0.05027134648569523,-0.00134077538615407,0.02091357580211673,0.012770788181218285,0.07979680685519967
AREG,-0.029273085086760492,,,,,0.016500918423333278,0.011549920792475092,0.06616812492781898
EDIL3,0.0004144971532989241,0.0466974692537395,0.04113073024999512,-0.03168179207059382,0.06227852556195745,-0.010578339068586401,0.03540061104273102,0.01989081600811534
CD86,0.02019380135472306,-0.02060538026059063,0.06546867220087081,-0.0061018521797098066,-0.02335627521201392,0.0050802279268222904,0.07102984886752516,-0.03639843407209278
AHSG,-0.024844320466371368,0.08925857468587388,0.16815297719027525,,,,,
HRAS,0.010541186585797377,0.09418221432844662,-0.05043072332604647,-0.025582705911116332,-0.013870131500056317,-0.008237030045165992,0.03536355072838419,0.06426822224835645
C1QTNF5,,,-0.008727131815977538,0.0194052223186244,0.018721749074784872,0.04382312149625734,0.043586453211959475,0.032858700261831714
RLN1,,,-0.011209009864220562,,,-0.01748704624077864,-0.014611946499267649,
COL4A1,0.010164525172790621,-0.056525638280818996,0.07211514418741634,0.0064864090222475105,-0.04510536862104002,0.05653997110261315,-0.04656070024826019,0.03542637816613501
CCL3,-0.061994713892796864,-0.07380660434620606,-0.051880177294393474,-0.09471181781355985,-0.0014897344249070522,0.08017938956744416,0.06499102358296964,0.10060678021562289
BGN,-0.015539120971247787,-0.012568902367142969,0.04154213056801136,0.042423997718645086,0.020609575634132474,0.05634295822018477,-0.05544569161933185,0.05395188235700667
RETN,-0.030608071670699465,-0.05480490804651545,0.16419981837159525,-0.047413727812912025,,,-0.025378411664131885,-0.031568856698592655
S100A9,0.009498852579485679,0.01924035655900865,0.024591163134702505,-0.03753766384549851,-0.045347850373218146,-0.019918162454559223,-0.07030255352699917,-0.07173496380968257
HCRT,0.012907983047921671,-0.012322128371573197,0.08490347782471168,0.07882735535846827,0.042787205708241585,-0.03192541578143784,0.015555753387680348,-0.012976265687795764
FADD,0.03859442777977606,-0.017649573475843644,0.10025575146573193,-0.02339002582358332,-0.08340589128569423,0.01441893899351786,0.04511406779297783,0.02522353143602956
ACTR2,-0.0663102303361817,-0.023629873366447972,-0.0002718602687201124,-0.10916696812104701,0.04179914120968765,0.0031791601859162554,-0.03736996723845727,0.019368708676104178
BMP2,-0.0024420985111586226,0.023911426335208808,0.09041638283736991,-0.04371975581371889,-0.043517393195603424,-0.01564186353559065,-0.004161999678403222,-0.02714182932961218
PDYN,-0.0031839744723423883,,,,,,,0.0479306145887023
CD55,-0.019673758356836935,0.08520323859778876,0.06375465607000688,-0.0399568684010626,0.011861822894594604,0.01455205692376184,0.009833525326585808,-0.04815607777393499
OSTN,-0.025403210205343113,,,,,-0.018051185088735305,,-0.02796291748543102
CD6,0.026836219142225257,0.01871163295437863,0.044040960526916896,-0.011576619574777442,0.09804852864282135,-0.02321063190844644,-0.021189791062447585,0.014174036565652054
IL16,-0.0002526803349880489,-0.0021423256871360846,0.0949279123017045,0.02681339395209264,-0.009167137346561762,-0.022386167498355248,0.10431206396236888,0.008096432150626354
LAMA5,-0.019130429466127714,-0.024977131029173927,-0.0764096950994186,-0.05147185177568523,-0.05913025745419993,0.06454077011666287,-0.01866318016985847,0.0074317368155752545
RGMB,-0.0005371565753123255,-0.037360008582621285,-0.03796007254173151,-0.03846025989852899,0.03652045411075062,0.049903958967481274,0.03242574349700867,-0.03773694735301568
INSL5,-0.022620326440712237,0.05234678427859721,,-0.015506725345023118,-0.030919737554871467,,-0.025514087516943326,
IL12A,-0.016057222595102144,0.043760321674810136,-0.05808398217856921,0.06334290955217038,,0.09203016795002794,-0.008012381810491265,7.01789810612796e-05
S100A8,-0.031016837241205835,-0.02023607417368004,0.06427039664085625,-0.10578073024886256,0.006203019149514675,0.0273740636843347,-0.01256767605378884,0.05296782973498891
TAC3,0.0586744936327548,,,,,,0.09578379858322154,0.044397271879596675
TAC4,,,,0.07227648205728293,-0.03417664318430213,,,
MFAP5,,-0.02598807398952475,,-0.02613904836078877,-0.05031631650911832,-0.024919627093599215,-0.031125751322305092,0.0014807652951347693
CXCL16,0.04786727045195228,-0.039250576105631506,-0.04924288470940694,0.052720140539425024,0.001356075126075059,0.06644219435764302,0.08818791244275162,0.009709993778968565
AGRN,0.08538713116733695,-0.043600494119395886,0.08933981091425314,0.025606498773350698,-0.0281127388158958,0.07961596374133513,0.02628975604117756,0.015613312903402735
COL4A6,0.037195222833667684,-0.047356403424804475,-0.04269321435051678,-5.4061725932557586e-05,-0.01921052720716204,0.03265336382211472,0.06626115219446949,0.06027369170493609
FST,0.05254050909661533,0.0019597078001076557,0.030742329304340676,-0.035451847184840804,-0.03750542064887892,0.06031627010669942,0.05027407072171909,-0.003120874846330108
MEGF10,-0.0061220196505162834,0.01303703256869924,0.02940858959223237,0.07322312892093275,0.055575656521731874,0.022393301635972727,0.025068230918011254,0.07585885726921285
C1QB,0.047047111976943404,-0.023303058420869695,0.047942565231734624,-0.08290366399279016,-0.03411021092269323,0.029812417868280865,0.06362919323316497,0.10190504696869154
HLA-B,-0.06000060449202344,-0.10321336177247584,0.2191833060030123,-0.04136556252362779,-0.024354612525719025,0.02793460975847967,-0.012682824770017784,0.00885403607589767
PDGFA,0.026790669686397855,0.009299205930029086,-0.02881960299623049,-0.050364040401846485,-0.06482424847372344,-0.008901652471671684,-0.005678245405751929,0.06400790487356273
LAMA3,-0.03031575184963633,,,0.04087741646688156,-0.04119803652075174,-0.020409522397641145,-0.012659250334694535,-0.023866378400033125
DKK1,0.01640312128887905,-0.011020897844416228,0.052032936147415686,-0.03575984103948695,-0.03452184124267441,0.038389067077789996,0.05799817235555765,-0.04538040132550274
INHBA,0.012776305484304017,0.05634173801716065,0.05143338409323659,0.04801639723072895,-0.02068273130057563,-0.04003892177278058,0.039879535751050584,-0.0248513486828052
LEP,,,,,,,-0.014834680176119275,
IL7,0.0636904216928109,0.08135931283926551,,-0.07180594546636414,0.07686419238056152,-0.019132666899593555,0.012976711642420835,-0.028246150314816653
FABP5,-0.023547084796977168,0.0756921466411623,0.09624651044709327,-0.06408853712617454,-0.034731932152401834,0.07019592636275189,0.0486012433814225,-0.0065945314974926944
CCL4,0.02502420182890248,0.03376255338585457,0.058722150432031585,-0.092491034915262,-0.0022804131477168984,0.03937872413847324,0.03433835164919111,0.10333187853034034
FBN1,0.035176476123590365,-0.09790560573575079,0.0015987710570871717,0.05885912646456513,0.12307240741142668,-0.03620866188085174,-0.0272503069373843,-0.05789931147590247
TCTN1,0.07251834447413344,0.06364281356133154,-0.017930602323066144,0.07393972892979031,-0.013924218387597807,0.04365911836023382,0.052520405242901184,0.0017580660732031557
NCR3LG1,,,,,,-0.019132677058373338,,-0.028884287588930555
BMP7,0.015093045804451553,0.00805223286603544,-0.0430014368267384,-0.028066475936358158,0.008860958212461812,0.03581041187052007,0.032638892789415806,0.08876517245359618
NLGN2,-0.049660117828771964,-0.06503837119428535,0.11206196935334611,0.017643761078588175,0.020193659560371762,-0.028736291421133334,0.014095968493123374,0.021510331174340275
CCL25,,-0.027396280344703546,0.017582063990862346,,,,-0.02296805262849687,0.03793760199347402
NPNT,-0.029722990608169717,0.08332753322422883,0.13334970140601737,0.12267361205230086,-0.01923559393026798,0.027129589438414127,0.0498848115918833,-0.015478739897246255
KITLG,-0.02391582546930397,0.010897289223591042,0.008535021867699132,0.05360255423250592,0.0024071746911867435,0.012534696744293944,0.03675105977408915,-0.007759120447365323
MADCAM1,-0.02655173790744321,-0.030976050745805093,-0.02226457363667358,-0.022112489686595044,0.04358203287514442,-0.02533086137748607,-0.003269681877441119,-0.04704077127089813
F12,0.017109839888857118,0.07604195836959501,0.056800173172303105,0.05988763013746641,0.010019806173829984,-0.02443839355201761,0.012015240897061389,0.0230607636163555
S100B,0.04687365998412482,-0.027053652660165222,0.06936746708979986,0.12226833352669049,0.049628778606987584,-0.05934272083340629,0.10519141689184557,0.08144225960958416
IL27,-0.02481029233206435,-0.025257761092760705,0.13601164750321573,,,,-0.026447227063613084,0.09888120418935285
CD99,-0.03885125395318641,0.0460763722450484,0.1465499480450363,-0.046688051217353733,-0.035308522707784194,0.03987268909177816,0.041194053049192325,0.0045498572804332895
PDGFB,-0.054033259070192685,-0.03322793866579254,0.06169603875670753,0.01643211205592447,-0.03883881817481028,0.009991090784161301,0.03562441877238449,0.002547542775461951
CLEC2D,0.03320319906873092,-0.07119022324449052,0.03230680172617544,-0.0395579868832195,-0.03966127077208456,0.06523106801892936,-0.02225866256899708,0.10208593671239917
F8,0.005207352505646394,0.016134234225555624,-0.037491291819909754,-0.03687467243799274,-0.0005119278673331127,-0.05196586172169051,-0.010223915718068249,-0.05420689503484261
C3,-0.011723047289711526,-0.051786943119603135,0.026313875818648705,0.024750559900536966,0.0733890827475475,0.09952337857157356,0.038598106366872206,-0.020022300983986347
DLK2,-0.003180501619350087,-0.023342080490240814,-0.1051157955411236,0.06652490401849796,-0.032764267993679076,0.029168282791098153,-0.016514449972788527,0.009136995321196942
TSLP,-0.008274444980529427,0.0598873696580532,0.054115123067924396,,,-0.03406957568880472,0.003224545049222578,-0.027275324618761632
OSM,0.030681766126212928,0.02472125980150341,-0.0089479715814754,-0.03026654139921058,-0.0158509228387635,-0.021506712400353012,0.013671989649919974,-0.013742248796923331
PRND,,,,0.01918983697800817,-0.038456066881595086,,0.06666333875232745,
SLPI,-0.021038102069161995,0.00435451226826217,0.021118097613535416,0.09548218112777584,-0.025157626081983665,0.05969252272338968,-0.0008437968784044876,-0.10893907015796818
AFDN,0.058290520571762934,0.019965987285122833,-0.03854046465682875,-0.006813561897172466,0.10181623243380075,-0.033724094738687246,0.012393137389676628,0.031150270788761012
KISS1,,,0.010122959443208943,,,,,
ULBP2,-0.042712267429241293,-0.0031183065543698312,-0.0070233287538734555,-0.0074061767787164945,-0.038768645155235114,-0.028617074883306188,0.062280997858942456,-0.08273656714083998
ICAM4,0.05025488773768587,,,0.12553429798004082,,,0.07584377703624512,-0.027454421637012134
ANGPTL1,0.045122965194710346,0.06280146397305135,,0.0033635044934998237,0.011772147709053674,0.011501015154111007,0.03543331714026077,0.045225981968381894
LTBP1,0.12899236677248826,-0.0022810255736085854,0.09674447775980373,0.025417221463953452,-0.0024881973381431673,0.06143733868094698,0.011286720939163355,0.026634220667216074
NTN4,0.03059802360544275,-0.046464500310803764,0.05221673854291558,-0.031246371159251687,-0.03718400510634649,-0.04614475996425937,0.01103468248819588,-0.004683499375621886
APP,-0.05684083282428569,-0.051627736250170884,0.06702445355852688,0.08573044482708485,0.035636249340761796,0.051380622291070724,-0.0036361948922488093,-0.020039908101073745
RIMS2,0.007322699049532835,0.10960574856834138,0.1416966309660601,,0.02616308761171188,-0.026920516731588948,-0.018231153891427883,0.025012216422110125
WNT7A,-0.016770962919537138,-0.041562091753002496,0.038670865715102865,-0.059120788380870884,-0.038456078613369964,0.056602513228199945,0.013794358391455371,-0.017403943936255575
GAST,,,,,,0.14196994936243595,-0.020312027357416853,0.014311791586518227
GPI,-0.03137254193309115,0.019086504273735087,0.039152451185698364,-0.023787929155301733,-0.04251689967443671,0.0034242078890239025,-0.08382763839686838,-0.12668689780566597
IL1B,-0.05596341714859666,-0.05163924566974867,0.014467284283533983,-0.04954413066694485,-0.01908164183582474,0.022778237494773503,0.035432583642054385,0.017978552593081898
SFTPA2,,,,,,,,-0.023369265056464337
HAS2,0.007016655282589827,-0.030817448323107368,0.07934509446779192,0.01711756255257091,0.014505964014888954,0.022363894269122324,-0.01630823334654045,-0.0024335255293081465
IL11,-0.02229085369068219,-0.009557687698816555,-0.036291470307590994,0.04930806168920229,,0.06400073797545558,0.0151115788293603,0.0063825756895024245
