,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH8811Abulk
AREG,0.010027002254802467,-0.030683878694483635,0.013371089674597015,-0.04181899322551064,,-0.03729954386724341,-0.022648010745050868,,-0.032042515693649104
EDIL3,-0.03601949577771273,0.024872601241429464,0.0012698954480603313,-0.07620970886060091,-0.09613180805319757,-0.05466319075199403,0.018230037437941233,-0.0010120898555374068,-0.05500090793565352
CD86,0.06824973253848282,0.03499819060130511,-0.04273557818663327,-0.06676101315992874,-0.03261351141954122,0.054741549345146925,-7.408075306260741e-05,0.060448379869735266,0.04105755068787898
AHSG,,,,0.09610843842714425,,,,,
WNT9B,,,0.1353044535392614,,,,-0.018267624574904544,,
HRAS,-0.03596783072199062,-0.00029638275298004337,0.005647942857087494,-0.04298906110902386,0.035184078523673494,0.02817405857087096,0.0344776303792064,-0.04013053726870796,-0.042426549975778965
C1QTNF5,,,,,,,,,-0.03583169904135236
RLN1,-0.014331794459546668,,,,,0.11328668074351371,,,-0.014426170457112981
COL4A1,0.03672019332514967,0.016636838957715866,-0.057599115121847747,0.033596976211122155,0.041786107353911854,0.0529503174657492,0.006993944191904259,0.07342205140842999,-0.01793676549076627
CCL3,-0.026632085111768317,0.03619973265872416,0.012808216932581155,-0.001802498627030277,-0.028597397078943227,-0.05166363600892782,0.05188237414687098,0.04583911952936855,0.004455475445574488
BGN,0.036476638897861714,-0.042356998091890016,0.0026656596740452804,0.018017715285795516,-0.0004945043110264227,0.018487481345962276,0.013566026488758109,0.03677614231641971,0.026271929649689198
RETN,0.050529441178775794,-0.013584248742183518,-0.01936130455125948,-0.025328365420644358,,,,,0.11188821090289587
S100A9,0.12229725756366894,0.0404588769322145,0.046105088198284384,-0.0163193177102562,-0.025842179614023703,0.13268315231169373,0.026033819550755122,0.032441404849924714,0.06186001899596302
HCRT,,0.0041854068596552186,0.08371717777690149,-0.0019889465906322693,0.008849767402673639,0.025266653609038608,0.02788707381672493,0.041814467696927364,-0.005013596370164101
FADD,0.017741152568825073,-0.05883769630137817,-0.015625032398999494,0.0017530603887649975,0.05096877957374781,0.013620285262428826,0.007688600661278387,0.02671921056290523,-0.005645508366540114
ACTR2,-0.0171056399074239,-0.04977401666089057,0.024947956125158578,-0.012947471512815466,0.05207802581643611,0.021816008272617426,-0.0003075945548562472,-0.042268971875160856,0.03899707548241514
BMP2,-0.026399870964238074,-0.020895167050178413,0.04137104517297582,0.009085847963192657,0.010936112224633192,-0.019611323871838785,0.014121375269119411,-0.07976090972450028,-0.012407343949393787
PDYN,-0.037463174731947164,0.024144554561947695,0.015360782334336423,-0.05801552201250292,-0.05288409221098359,-0.02348394664361091,0.03629673037877016,-0.035049193836796756,-0.01019153765418562
CD55,0.06366710339344464,0.013071257380290807,-0.005331540338417169,-0.033651192528134324,-0.05890594302865376,0.004277920633872366,0.00678292034149722,0.06750208193257363,0.0033409071194441314
OSTN,,,0.0313042689447873,-0.016059737040633272,,-0.015493333306156539,-0.03383657362127216,,
PDX1,,,,,-0.021174424122056584,,-0.023439402656036338,,-0.02172090764751918
CD6,-0.01608761891205102,-0.025340970708505748,0.03624969692422589,-0.020201236520104957,-0.017025627626538427,-0.02006536481757797,-0.021951070615400182,0.010975449281417384,0.03470054088581079
IL16,0.044696270332644374,0.04852338009064833,-0.03192929222369519,0.0055174026061101476,-0.000992931841130557,0.0072243045803574695,-0.019922265640244834,0.028303344120887395,0.02757192406406489
LAMA5,0.008242810705162942,0.09282385443035325,0.007273871951799724,0.07187147219388147,0.018547563307582112,0.09631720624550943,0.0002417244500424219,0.02232177339575288,0.07329206661185964
RGMB,0.01682415804769002,-0.013777455519158599,-0.017140192139449294,0.03582166865490218,0.023712848281167865,0.05492036199100801,-0.009605882970134474,-0.040044854064577175,0.024295720881825356
INSL5,,,0.005350809317826019,-0.01430041681640353,,0.032058096783555874,-0.00783958701721169,,
IL12A,-0.02566376166790921,-0.01216039303722164,0.06446174125476513,-0.023025322000365785,-0.023570006812720267,-0.04723255654157469,0.009974744951344991,0.06887207317629213,0.029567511486822882
S100A8,0.09408926796906321,-0.027273048381815632,0.032198022450305806,0.0028850825131321004,-0.031196307438076984,0.1259093148936695,0.03408016428364624,0.09584318623384969,0.0026327144344879707
TAC3,0.0570239537763831,0.021753327015341196,0.03774633506120769,-0.038416920570030974,-0.026627542113845642,-0.019100777406129688,-0.008343694519791015,-0.002990583335295207,-0.03944400488097707
TAC4,0.039992196215343646,,-0.030293628693502366,,0.0599983287037188,-0.001104551731245055,,,
MFAP5,-0.015138663933783216,0.02682183663299695,,,,,,,-0.0336661958519923
CXCL16,0.07958352332631866,0.02869443402129278,-0.005936204562600246,0.0472479131978888,0.0001109703281360433,0.03606620103927709,0.013426247186908082,0.06208879068906175,-0.05611365678261876
AGRN,-0.011409993865084867,-0.024454738670989466,-0.013068273298455176,-0.023021646451654713,0.03647369079358339,0.04658298624852643,-1.9892920020303466e-05,0.044546207743515934,-0.01292258835364923
COL4A6,-0.019317948570161857,-0.012428179467839476,-0.0214185556999779,0.06123194096017779,,0.17064457043452724,-0.028109504682577693,0.12125329535351584,-0.055532660938230144
FST,-0.0170249788015268,0.022122349214971544,-0.00025087862994502535,0.024436819082080986,0.030069378664246835,-0.016592763269912245,-0.022198616091931682,,0.045182810368774154
MEGF10,-0.04174450154975233,-0.042590777738172284,-0.034329702721303194,0.04781057095333835,0.02152491870812636,-0.04134368450514394,0.0043121007205299796,0.02642073851229163,0.011625728422239537
C1QB,0.004873863785028246,0.022803459933809098,0.006890030633690819,0.019009915647287257,0.02605400602591452,0.11224340196733427,0.00010653117520080288,0.10570094114314317,-0.06361894158798093
HLA-B,0.09353218395412823,-0.018936336355591776,0.06196116579884491,0.019396765804149153,0.00672345397537268,0.08797727244206127,-0.05530102628602732,0.10521800453901667,0.0811274967494758
PDGFA,0.005085282449024161,0.01298195872298191,-0.05843221217923379,0.017605007579763778,0.020517585849452336,0.09060483910256956,-0.015565634046839945,0.07988169600770516,0.05039646581955885
LAMA3,0.02973467089461972,-0.01960810915904623,0.11738268311893597,-0.026741605432647926,-0.0314613976551983,-0.02196158193266054,0.014662031009556143,-0.039884273943432955,
DKK1,0.026423244877748026,,,0.014447889692841703,-0.015415901841035055,0.024521063021908547,-0.05197998856427773,,-0.005882629323485728
INHBA,-0.027764191109961388,-0.013584246767834951,-0.02596752815574425,-0.04695273229180234,-0.03874795874022192,-0.0725443197943768,-0.001212395606268876,-0.03322445561432585,0.07690885613452522
IL7,0.0013031145805249245,0.012720866647076804,0.02036224403190495,-0.027807551029143493,,0.003851825460740909,-0.017896896874680858,-0.0036271070953238357,0.04281181897007412
FABP5,0.01323761174246801,-0.008563010048597752,0.009566940633590239,0.059932548026159556,0.03156509848106175,0.07702796260387784,-0.007947580495346385,0.039782420880930716,-0.04611629422996944
CCL4,-0.03075877930916587,0.019015355475306382,0.03808574849383749,-0.0374643662988313,0.0024841684504534785,-0.04080571764714771,0.058274094283374,-0.008725012583303427,0.030502842110379545
FBN1,0.058164377358575346,0.025990521514997506,-0.014944538870428951,-0.018571141163700858,0.05167269707702168,-0.0027056964054939263,-0.022216032599188227,-0.0029631068413822864,0.02959903077585244
TCTN1,0.01214373918891525,-0.009274599046220702,0.021734561521895374,0.038758283552456294,0.04691398047054546,0.026384110056180195,0.001361866573256182,0.005698614964017044,-0.05438091904812606
NCR3LG1,,,,,,,,,-0.022931972575543684
BMP7,-0.03952891085316273,-0.026996978398001827,-0.001011990862750407,0.03610086654420962,0.014321822971845297,0.037838572835855046,0.045407603257444466,0.046644936903409887,0.045034161964212976
NLGN2,-0.03132773768807852,0.04987592701547873,0.001189027268690244,0.06288137344886245,0.05303246890811369,-0.023894584635278767,0.04809778283150331,-0.03744812740696221,-0.035134098901249695
CCL25,0.04547839182634175,,-0.02671284123179432,,,0.12453750651133708,,0.06835308649008667,0.019263903646582498
NPNT,-0.005343829259379436,-0.006976566596056359,-0.012386299878032686,0.027668158316771718,-0.03525424301552538,0.09005669678011383,-0.01925024149583476,0.05784582344425892,-0.08230991266302087
KITLG,0.05469043234724442,-0.016205675014783927,-0.010213317810110442,-0.03292544716467144,-0.06086747127725745,-0.007927743958647206,-0.007981869284497074,-0.05253385069585215,-0.05243711958473115
MADCAM1,-0.03388540597372837,0.025099572366414667,0.0007138149062567319,-0.016785828457053183,0.007231917061426954,0.00742184520587214,-0.021341517863477096,0.07724900356561433,-0.01737147652407322
F12,0.009644644918595954,0.03276742823744573,0.05373749564225154,0.010246489485967916,0.01048311434859969,-0.009023736311133658,0.0011770356911836386,-0.027325820855397014,0.02797185804894515
S100B,-0.056816910985092645,-0.03726857020291175,-0.11168016206645323,0.010912571665550895,0.07343038982156797,-0.0016894828529980433,0.03944459317159943,-0.07466745363398744,-0.0605547225378444
IL27,-0.005191240673050181,,0.03653633399859855,-0.015684898386204245,,,-0.005607368143740595,,
CD99,0.09340395011292858,0.06044116034022028,-0.006066861303820565,0.02071718992986487,0.037062910943249004,0.12159946878124527,-0.0007376389058547869,0.06600551972384697,-0.07661698594850037
PDGFB,0.035542930295730926,-0.026669408267962696,0.031453044660626144,-0.03314345158880902,-0.029047459866592355,-0.001051642312890122,0.03284432393042103,-0.057783855621483395,0.09716260679301203
CLEC2D,0.05388623142181553,-0.002746922975623778,0.035663442185544285,-0.03309709854704782,0.030413654747808428,0.061565548305369255,-0.022723518660605922,0.11080183125517779,0.040502648394574965
F8,0.003960077168621152,-0.016712018027628766,0.051834789785278404,0.031542931482793385,-0.03278117079949113,-0.00329545489005505,0.010572967499341888,0.021197799680265708,-0.03433546954851354
C3,0.002521920033275398,0.006817867296439763,-0.03065127501334305,0.011934640253905018,0.016480895964349516,0.08900750321828917,-0.0220870951964675,0.03827175580065729,-0.03557554739323966
DLK2,-0.02858938793251791,-0.015346885657328722,-0.024118736940237452,-0.02593670623245879,-0.019285538220063337,-0.03823607464151793,-0.01676864024658701,-0.026986779201186296,0.06572500287983579
TSLP,0.07201351144058164,-0.013994254932325834,0.041639646750237305,-0.038594145247413704,-0.01920343067039887,0.10682126414208892,-0.02965469046799152,-0.023423806108743034,0.01511862706520913
OSM,0.06592370181587591,0.08199401295218317,0.07780731582009767,0.015260770770312558,-0.02284547981590048,0.08410511888555643,0.027627325796896862,0.07257473907045545,0.06211711734437805
PRND,-0.015717978094679938,,,,,0.15004284464321727,,,
SLPI,0.0510786461397221,-0.02289431680501631,0.07482556376453141,-0.022706368711201477,-0.02256708079844708,0.08315105903714372,-0.04112502736197867,0.016114593669473067,-0.0015771496141376603
AFDN,0.016431797760100963,-0.02175507484525836,-0.008787068286623493,-0.013677293849868806,-0.005571129026256976,0.025651578204607922,-0.015524092475349827,0.01932051414205187,-0.004821886524468029
KISS1,,0.09573348881321914,-0.025216208273508133,,,,,-0.019916721820059824,-0.019787061770802427
ULBP2,0.08911967565915262,0.032706109619272186,0.006192279151500717,-0.01294323839628692,-0.004841873245073623,0.017109199739699453,-0.03983190870175678,-0.03255222219148064,-0.00017987595009509458
ICAM4,-0.014123223177320631,0.04371265163426375,-0.01569147849756016,-0.013666497006241644,,,-0.022679772802576985,,
TDGF1,,,,,-0.01643938640822889,,-0.01689658452236735,,
ANGPTL1,0.04128417810740336,-0.028737765656344918,0.011116665220201867,-0.01430041681640353,-0.04157529539089432,0.08834956957858611,0.034966957292088624,-0.025848427596334888,-0.023517749260042305
LTBP1,-0.00037612126039386417,0.04907551673170235,-0.0011380353981347412,-0.02822617496267026,0.004876269150759107,0.010606724038824735,0.03737199274604522,0.01729950130025881,0.025460956577876122
CD160,,-0.01589306261763345,,,,,,,
NTN4,-0.011234210567990066,-0.020626987076390192,0.07612156336850509,0.014079870632485364,-0.005283252663058702,0.004603372597839866,-0.0505654821399449,-0.03492539169646765,0.033723457737449704
APP,0.022997652994701634,0.02555347509224277,0.04359090452308966,0.027052181709428934,-0.1008037517241738,-0.0666025026468506,0.03417976795299887,0.06408655052248917,0.020653482539818274
RIMS2,0.016177625136444145,0.04132242069443431,-0.010099472088335656,-0.0473424372222543,-0.030042432394709467,-0.05456572109599288,0.018689923180967436,-0.036595856696155095,-0.06646929618735134
WNT7A,-0.032632999442569394,0.03855235176745628,0.01826031351341295,3.514156759902555e-05,-0.01678845640256108,0.07909189336486705,0.03764926852000653,0.00822612433340175,-0.03884566570892654
GPI,0.040293673266645715,-0.04507218237566049,0.09728589584547614,0.06367558606042294,-0.049763568285542466,0.023785303466837215,0.014248847357174561,-0.02598054653879863,0.08310980804973994
IL1B,-0.02023667286030823,-0.017292851764004826,-0.0342196703580361,-0.04681415397557259,0.0031420504031389298,-0.04676967743622099,0.06769513458217762,0.08125145887005512,0.037081827285775325
SFTPA2,,,,,,,,-0.015961127719584006,0.10966342123327423
HAS2,0.029267984281660987,0.0017582535417753904,0.025526984470256687,-0.007583337501299,0.05653426879240347,0.018198966357143468,0.030295382325307138,-0.03776957709260882,0.02042653259534231
IL11,0.027161186322016643,,-0.01086275026124528,0.011222010833412661,-0.01740616399176029,0.11893606460132933,-0.023015565591647833,-0.01792612193305503,0.041263133947675945
SEMA4B,0.00020265453280547045,-0.018601548043645964,-0.0453328261953502,-0.0019887897879930653,-0.034899188469220514,0.05663795040380322,-0.0344631114302249,-0.028858083319952554,0.02693529016181881
FGF12,0.001310713778629387,-0.026632164833724107,-0.005911718541670634,0.05542343089771377,0.024272226303139723,-0.048376881245234794,0.011037369323354066,-0.05504476011921681,-0.04656995456512249
CP,0.03598787098629483,-0.04389508057415692,0.011037686478408755,0.023722335303358398,-0.045914619326803685,0.05551745766945832,-0.03303248677979009,-0.00899939468029337,-0.01547325794648326
NLGN3,-0.05122975696121241,-0.03516358729317117,-0.027998819516312543,0.008504740501949841,0.07904009439549024,0.051417488002896194,0.01670387834804145,0.048967563883377925,0.005771008138448341
GZMB,-0.02938863468471835,0.03128656814688783,0.0102798641155359,0.007874737764966565,0.05254510326019571,,-0.03836057824960069,,-0.020186651205252974
PROC,0.05512975153843105,-0.02856473580420168,-0.037530093335285904,-0.015301423245040581,-0.03064734484652099,0.07864893906715602,-0.03273762260278607,0.10429942411180701,0.024198961243602324
TNFSF11,-0.014537499040017278,,,,,,,,0.018799811776166412
AGT,-0.07421138793874688,0.010828240356605187,0.009380733635796569,0.026611613863169018,0.034926858744273676,0.122785857366934,0.014815027247015309,0.04486498568168199,0.0623798190829759
PTHLH,0.0068244604878102385,0.033597155748905205,0.04328429435290357,-0.03493826271253664,-0.03899435374638747,-0.00792160765206691,-0.05075065627845692,0.07043147891959932,0.034837753837284866
COL1A1,0.030465198370509056,0.10728044526790712,-0.024998757979293986,0.006908811409173925,-0.001311768021178471,0.0560941029811842,0.013547710375860868,0.03446104349810086,0.03981472749197379
LAMB2,0.04714751348078065,-0.03359708146688885,0.016429561192904122,0.036774654597887924,0.020168762598136578,0.08974337551164845,0.0532037144105063,0.03949017002343451,0.03306768838437587
DSC2,0.022201813031080937,-0.0015564447166056862,-0.006583287125243217,-0.03746211582972332,-0.04120943196879833,0.04932079929794373,0.06129957091847374,0.04449129182995497,-0.004538053044900632
WNT5B,0.003996991128622405,0.026105997321880448,0.07203582594216677,-0.029254049508826496,-0.005395237037982228,-0.026847421429694266,0.008178279492132618,-0.035430089221734434,-0.014435819446798932
LEFTY1,0.15744369644490175,0.06216601271350761,-0.028234865056415086,0.017582071912842483,-0.02117442722502392,0.03205635077322513,0.03184068139817803,-0.018612520399899378,0.04110271075703211
FGL1,-0.014538215474831643,,-0.017072887421475242,-0.015494276169666352,0.03490241057957955,-0.020485080831900572,,-0.018386067594542563,-0.019516689205195364
CXCL5,0.03772780110928382,-0.04251042712536902,-0.01569147678767588,-0.010002099610550865,0.041493913691047775,-0.016021831956755554,0.006705850758876573,,0.09565644833339437
S100A1,-0.02821778670293422,-0.04551182623943254,0.009628949270899452,-0.020467561078755747,-0.0007180089104670273,-0.0729680175784748,-0.012843261519948445,-0.006549688229022189,-0.018136569842153682
C4BPA,,,0.011299831096174677,,,,-0.02446652519323505,,
NPTX1,0.01781478890602292,-0.0017056586395026367,0.07202002203105091,-0.0362434616065202,-0.08036588268582896,-0.03536573927671535,-0.01574935016995886,-0.0091339783117323,0.034136770539125935
TGS1,0.0510791575737051,-0.036340480580640294,-0.01890916424077756,-0.012619194712759905,-0.001168977469970785,0.018981547106099568,0.03532196134336192,0.02164943784875375,0.028976813459714316
SST,0.0010818524123188161,-0.044730488378316294,0.0016128969665327338,-0.03815001985658215,-0.061744805591040106,-0.07026534167518647,-0.011380924541454299,-0.035278200871504954,0.06757375677812238
IL34,-0.033719563322195015,0.01400140218091109,-0.0039505240161783585,-0.012447466966939944,-0.04211412211550944,-0.009249471161321026,0.046178811080268015,-0.05355523605585984,-0.03138187910786304
DHH,,,,,,,,,0.06951344231856063
XCL2,-0.01627776967591755,,,-0.021083892520165994,,,0.01714618098558245,,
RSPO1,,,,,,,,-0.016970807639473357,
TF,0.002115305458972178,0.008996974578803744,0.019399683023710496,-0.048980526701639764,0.10597974633847612,-0.04046303850607189,0.02878638572247798,0.00655178229652347,-0.06287692222554096
IL33,0.04419999169068665,0.020917820641429836,-0.0003136109784931679,-0.04040185095404439,0.02399199936075161,0.00950099861371546,0.0662746406727448,-0.00830078792447472,0.0057429531486562855
RBP4,0.0013986433654267613,-0.0218003341506847,-0.022447238932755013,-0.03218986769173798,-0.032528403579554076,-0.05913233774007991,0.03974637217403343,-0.060665988935310666,0.02237062592911941
CCL19,,-0.013162014647883935,,,-0.017406169124270978,,0.0017670054933667737,,
CCL20,0.09250552895409175,-0.016071222749470353,0.022310882126972072,-0.058507018756928326,,0.087526557807373,-0.030049271258305484,-0.016723855926086596,0.02492805767030728
NAMPT,0.07749544473304669,0.012137050781529289,0.057707620136388436,0.011538647902916256,-0.029607033081702414,0.12126982909583434,0.030761235258565323,-0.0051612682969249075,0.04635017828429643
