,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
EFNB3,-0.015083071849295032,0.011298347336978123,-0.04748915017140758,0.04237011097133742,0.03613431187792403,0.05661318484593511,-0.025719017884683743,-0.061817961747757236,-0.017121073434326856,0.020723836860195497,-0.0076438966641998,0.0032110573111491826,0.01389568834254086,-0.011707020560301633,0.09877142000849135,0.04958731627869332
LTB,-0.01163251997783026,0.06003704920772052,-0.024352704779627213,-0.014348948014711694,-0.013582875620230174,-0.022629014756441693,-0.0029868282106298265,-0.0418003512425021,-0.04002458720398545,-0.030314939667836528,-0.04780865900869265,0.008305372845676345,0.03871488158700822,0.019161307844177675,0.01661907994949898,0.006183072652227293
ANGPT2,0.07689582601206361,-0.019685030661830978,-0.01964138667447313,0.04708601013724875,0.02494833441139903,-0.026908183117946176,-0.07455051851251734,0.00718130837896219,0.039109190631615866,-0.019538671487570904,-0.07022030140730473,0.06758831585953837,0.012645474829346746,-0.018511947775066828,-0.021564363679422778,0.011509213875233812
NRTN,,,,,,,,,,,,,,-0.023474386418696296,0.0478073906444498,
ADAM17,-0.03679705806811444,-0.03815258124405777,0.06767029703985383,-0.04460969910286727,0.0020499027231856526,-0.06172679301845201,-0.009607520840667462,-0.01955586239372409,-0.040227750756520304,-0.0653115306585546,-0.008489896669367216,-0.007366521465656038,0.01216178516538607,-0.008615816398791245,0.002723605653836616,0.0008192339765134113
LRPAP1,0.053295883500794755,0.039052222543845314,0.001250748038243678,0.009911016846515444,0.05463654553445117,-0.07174790792786656,0.06011999041628068,0.03512401520226032,0.03198106334098317,-0.028316892992443422,0.09774837846437998,0.020942467144293035,0.0109516464956177,0.06602007109784593,0.03956967187677255,0.001965811413101648
NID1,0.03476671055410259,-0.03381658091860592,-0.0076157937169573356,0.03847132632585469,0.0430558181481003,-0.009701582845765269,-0.045597110391987127,-0.019324569416277727,0.0008153634274830851,0.0442305015085874,-0.04182733059684065,-0.042013835143873725,-0.029255183248504135,0.007260742894895297,-0.06764388467062885,-0.009091684910838109
MST1,0.09328961134262204,0.022827537836783995,-0.023270712103656294,-0.03245344617354641,-0.03184746984876185,-0.0019998011118545003,-0.04556603638873888,-0.007041370057740428,0.013937975267667276,-0.06032958170692141,0.01878576886610259,0.04198111858529904,0.04496570655200821,-0.015440399783890963,0.04607851477029696,-0.04069274401301954
IL13,,,,,,-0.0027043554455874574,,,,-0.0191287489716481,,,,,,
DCN,0.0049341732260452355,0.02298270163915727,0.02044017809029053,0.049766385448860105,0.04872733034929222,-0.005657221804329794,-0.02543197239485588,-0.02467082843849202,0.03387409908129372,0.05095231072117356,-0.0653378397668031,-0.021950876534803203,-0.0050200990293774355,-0.012529035987300912,-0.002355962920222692,0.0236582073112635
IGFL2,,,,,,,0.015582269118434912,,,,,,-0.02181990850287629,,,
COL7A1,-0.010623341634260881,-0.009380875012691406,0.06789588831774455,0.023688556652829876,0.08011607184023657,0.02439764395234908,-0.015122183592065283,-0.02920625003818796,0.010794065298539374,0.03874445937105395,0.011060144570457854,-0.05502356024728728,-0.05078611362491468,-0.027949369732090418,0.02883818451938743,0.02408869178497364
CALR,-0.0032905384826239,0.007354186522756758,0.0017281034218872382,-0.03695190861056292,-0.054844954004949244,0.005788027685947753,-0.13456951630698424,-0.0031292804108739337,-0.014477522521824096,-0.113585975836524,0.07801996593900583,0.026089609832645137,-0.10698172896077655,0.052016867353318626,0.04833602875198749,-0.07228082772680292
PIGA,0.019422186882939407,0.04440747800123228,-0.005508407344051373,0.025146608980904265,-0.006958866476797572,0.058173752589538295,0.02650746931934574,0.03413936580097184,-0.05821590676243597,-0.02123378498608508,-0.008838907619891426,0.05059150249499685,0.034110909824181246,-0.07272169305668053,0.007449017133697717,-0.011534680743313912
CD200,0.08109290891410947,0.05077639199302585,-0.00016123146988481513,0.01566428999155796,0.034087771051393545,-0.029122181523743216,0.03935669949933759,0.029636871774298516,-0.007228855341679576,0.09577433141029087,-0.05227446756873902,0.03443155782387965,0.06760372185377894,-0.029524058135844383,-0.004154482138042987,0.0005070774363468643
GRP,,-0.01651769996324715,-0.014168982656741094,,0.019808127956546115,,-0.016019407108681057,-0.004874197864876753,-0.020264135091145923,0.024630245364041157,,,0.019917583821162464,-0.025688608108550445,-0.023630928900246595,-0.026561230535306863
CDH1,,-0.03619349961722753,-0.03392638484284732,0.0661410725634158,-0.04144195258934103,0.014178014309176165,-0.02399350802911898,,0.030891495113237803,-0.026816428141042462,0.07297782781605242,0.08864213114210359,0.07024747836539733,-0.035804417895147836,0.13327902002783532,0.053400190820505636
LPL,0.06314461260154411,0.008757580809764019,-0.03603361275272383,-0.049980076953986735,-0.05362254293219113,-0.03480366700352267,-0.10428154513707025,0.039338367670642985,0.04340748119039202,-0.04028566436364256,-0.017993203258017103,0.09795324690044557,0.12093554171955831,0.006345942769909406,0.005063748853770072,-0.056407673152503696
SEMA5A,0.019598146880886104,-0.04587002523920022,0.014177172650736727,-0.05527260357413689,-0.0510569488808934,0.0033915247680008404,-0.07357301439380487,-0.01304284036699434,-0.01994011602057928,-0.023389972742400643,-0.03947487105586444,0.05531819533978183,0.06516174718627081,-0.043246946689852246,0.05604643857128009,-0.0440939112241756
SEMA7A,-0.058146354632413,0.021844266015100988,-0.03422290560344346,0.015314348746419812,-0.01561574648931553,-0.028873889663575427,0.008420961833040332,-0.009864995737929918,-0.06547612240817396,0.03189585935573246,0.10125015622170268,-0.02288603653328499,0.04049465404823156,-0.01810433253343138,-0.02382399523666773,0.08421473178110984
SEMA4G,0.0492514010337539,0.027183762303881413,-0.023069518524127558,0.0061395505618465195,-0.00635155027617453,-0.0019562783508216774,0.0017576210439110478,0.02648773810366584,0.013547417003375986,0.019271708344051872,0.004419084487903945,0.044817441910442284,0.0029166458573496434,-0.020993202787466178,0.041893568484001394,0.03557395926795876
SEMA3B,-0.06692424110953174,-0.03591101426236616,-0.003955068708195539,-0.04154020269239073,-0.043937847168662045,0.0028507267024449824,0.018219393837611998,-0.056262176360063344,-0.03281575652089213,-0.03549534309381101,0.00455134058694069,0.08477862935737167,-0.02138757057040444,0.028069943953515964,-0.06947760944268483,0.07944877449793745
RPH3A,0.08367959405705895,0.026735370871073916,-0.03458124163332817,-0.04390526322418443,-0.024763519810497656,0.01809854377835846,0.01480935164129535,0.022906047922487148,-0.024743634769339683,-0.0013303918793927405,,0.10312806371943074,0.0629816473423222,-0.059715391104971614,0.06258773142336317,0.035356949196206494
JAG2,-0.0018664352986743952,-0.03716142375087779,0.027945116046734705,-0.0019887556801736267,0.04404173997045122,-0.046962090007392994,0.016230429743485715,-0.029768971077110892,0.014470996221129516,0.028942173042121152,0.061149565562774726,0.039930815411404356,-0.00220234050293303,-0.02925845127656198,0.05489546753481003,0.08746444728901785
CGN,0.019718584650580157,-0.040383517603727596,-0.01929142004335493,-0.0300096669981227,-0.008344441978275855,-0.02622920580181827,-0.019035386394462842,0.005616053852884635,-0.03726209626353222,0.0019900081339456607,0.09294395611868216,0.08772215097089939,0.05896737014140358,0.008011026030876596,0.03414921428039406,0.02314343590528986
GDF15,-0.03305754467700435,0.0982826798957442,0.14131679267724384,0.006878952447692058,-0.06063268776056079,-0.0140652237304326,-0.054836129952919116,,-0.016218524245172977,-0.06429001867162448,0.06081957207294626,-0.007534533936502839,-0.07541331836852055,-0.0008961024099430754,-0.006010537214750622,-0.03186491507132593
SEMA4F,-0.02422572250583328,-0.04037735312189085,-0.036578500404844616,0.012818676073275475,0.035638637967336725,-0.0005497623880817692,0.08167369036086924,0.022120339058497963,-0.004177101073422919,-0.012803938618736526,0.0004203819590861167,0.0465490720498889,0.08181334219157577,0.047166287910591534,0.05095635058082733,0.011527311062188758
NXPH1,0.06596196789353276,-0.059714147330363405,-0.024664533119393418,0.016492476821902705,0.02417806179596169,-0.026376885119362953,0.03594574731652663,0.023108725180070126,0.012406457488570001,-0.019496736927849097,-0.06418868637598753,0.059110803132161154,0.12095990208088125,-0.06254207888462272,0.0831732126964398,0.0011249901871498895
ARF1,-0.08833545978845532,-0.039942496537495986,-0.028939233505128698,0.03163900750334377,0.060469590173209686,-0.04946626235022024,0.0253850416945205,0.006202763115373531,-0.008814435684742045,0.03766866939958017,0.0322268220929184,0.04265945824977237,0.020646385240363756,-0.004545750016716402,0.005949016791526522,0.003988446759776653
DSC3,,-0.016200199798452646,,,,,,,,,,,,,,
EBI3,0.0930766063671824,-0.01841515023010172,0.0015723449438556272,0.015657635942689704,0.007339143078896137,0.0998645655808772,-0.014586529481082435,-0.03822482301920808,0.026960170463938976,0.036039498476479706,-0.015606363638057572,0.10618749878220414,0.02693605641627608,0.0204432021724611,0.03865550669699803,0.0074625764697152635
TIMP1,0.0356184280576782,-0.012939671096826236,0.030892271762878218,0.020911653583147408,-0.05213878839893561,-0.010688174490261755,-0.0960280458763249,-0.04302059268634341,-0.0577733643128258,-0.11626360389676489,-0.006280046993834568,-0.0572617326588628,-0.12077561302673638,-0.05207924782511471,-0.07497833570803626,-0.09534129231968413
SEMA3C,0.030702650747657406,-0.025048386388674463,-0.007058018549367662,-0.03870109741312538,0.04599886151351918,0.012712767276368222,-0.0019704901942810965,-0.02177386532723777,-0.008851959105953822,0.07249850793827177,-0.011753630372458372,0.0067044182560099955,-0.001545798614433949,-0.0312649933955572,-0.0028230509898678007,-0.026807801258064916
GAS6,-0.07049160269861424,0.056422549779413904,0.04193249763227567,0.013610954455507458,-0.019767495378658864,-0.03264682004375425,-0.009974856978027868,0.006913082505702586,-0.07044103238238951,-0.018007763545385674,0.0677535193392955,-0.04828116827441098,0.04633717926183301,0.012479620111003752,0.002666646985372259,0.014722312108322871
MEPE,0.059776701813137774,-0.04338173951083712,,0.03109438519551934,0.018483308519017153,-0.033760141422288996,-0.02647469850462509,-0.020582443685116233,0.040471281132761744,0.09796458632708469,,-0.004645329824004474,-0.031346998082303144,,-0.02589191889762441,0.04228477666292948
SERPINE1,-0.0023150076721525303,-0.014471157772787053,-0.002608920985081578,0.018007530163828455,0.004587144660366055,-0.010004064731232054,-0.09200502041684912,-0.013028414559558414,0.01763916137504178,-0.040268167442718814,0.022392619015925142,-0.045601674160936856,-0.08635512536028701,-0.008657811202826817,0.00445909579916888,-0.012766757247354864
RSPO2,0.039823770803358395,0.05815742492983667,0.008111298542771652,-0.020965229800263545,0.0559025728656125,-0.04175958167401209,-0.03435469461266394,-0.036585379813919044,0.037410558372052746,0.12954774018351084,,0.03964443248464744,-0.001795505457561977,0.009081271606282602,-0.01360308273638549,0.05607941225977347
SHBG,0.05929408651193147,-0.020984047443955288,-0.02137243628819513,0.03893323630863594,0.03648570271614516,-0.01990011855120098,0.039706301903799,-0.01897273304542258,-0.01861127610998732,-0.013143808712513,0.10204136951531172,-0.027767198212578517,-0.014638641650425202,-0.031079288128629857,-0.023648014105205326,-0.032088054666367584
LGALS3BP,0.026006958153824908,-0.0029785876028636995,-0.04658898775978075,0.031442774954626156,-0.06953983910922974,0.01994175707565805,0.029558332750816315,0.007927597497993613,-0.058487566639049436,-0.006039799142496258,0.04850409584980461,0.04846826867857724,-0.06094059568152824,0.0012210053207682503,-0.07096846333997432,-0.04751426674660242
LAMB1,0.08061552024797707,0.0044848063456388795,-0.07180683189126369,-0.0005170486247839431,-0.019308073541308403,-0.04982908288947379,0.005885648048691115,0.00702688623126461,0.03492417191964733,-0.05096166637006566,-0.1016605120762149,0.05254710007941475,-0.03925387663078548,-0.0010710610499097394,-0.03921058814594958,-0.06851525835278245
SPTBN2,0.021158017162085978,-0.01683125778169957,-0.009095764242267408,0.031406402978276064,0.09381460089748683,-0.004540860022793323,0.053304779597309795,0.019769831333173192,0.06073202564932001,0.09174815864359406,-0.001740280455721551,-0.002305057823029989,0.04765719699527532,0.041263030593647464,0.0853243842100987,0.05318138471904573
COL1A2,0.09273477574726012,-0.0026591929536142873,0.04206100806798336,0.0014085184308441157,0.050448821746909914,0.021807861861667346,-0.04627944475565105,0.011304576205007556,-0.034231569073286304,0.008268561570199558,-0.05554198347053946,-0.04236902362853513,-0.07771112802845381,-0.009973665913328367,-0.006278028006954017,0.013710858494032831
DEFB1,,,-0.012541626011724245,,,,-0.015334351743017517,,,,,,,,,-0.02206759324147829
CEACAM16,,,,,,,,,,-0.02385898991785644,,,,,,
SCT,,,,,,,-0.014094158930750172,,,,,,,,,
WNT11,,0.0381362473439588,,-0.008009971600179208,,0.01601007886810082,,-0.004482827155676343,,,,0.05410160139839891,0.055878654431237615,,0.042989497871780004,-0.019811608563541572
LGALS1,-0.0505899820887677,0.043758048152222416,0.004460490964964881,-0.028774695222265605,-0.1165512956390972,-0.013911713140612882,-0.058678646382158486,0.024514568340384006,-0.011857178363384128,-0.04956504473963163,-0.003361137177525801,-0.06415338496985422,-0.11249666098094888,-0.0232185452266158,-0.007216666585334623,-0.06975846897139758
BCAN,0.087684346100996,-0.019094989686760856,-0.0012918570768520015,-0.028010272994342694,-0.022911600083569707,0.014648040680581308,0.11613334409262101,0.008486838342009716,0.0034600329703401967,-0.07750453324854475,-0.012004343171372526,0.0746758393401909,0.12936759168316334,0.002869162611971917,0.10151394899622532,-0.06712046697106568
ANOS1,0.05089047176310684,-0.06616118993045443,0.08089819325426333,0.014882268202998499,0.0010590036768968302,-0.02342106252539618,0.04075608398338691,0.009034740560622465,-0.013100654165222027,-0.0812342453849695,0.06283942616802894,0.03621376905030912,0.019534503215111142,-0.0074264100834697845,0.009095778886406938,-0.024739365073819446
EDA,-0.03955430883599495,-0.01699938726295842,-0.012610022527267128,-0.031163879384592853,0.0563442060237375,-0.02498611713860169,-0.022084159488708014,-0.008973576486621452,-0.022773121667781844,-0.00335138445930946,0.1319558896232575,0.04910925857145407,0.042244043948465614,0.010441774130130338,-0.016437003805115605,-0.020653005740033575
FGF22,0.10857055230715185,0.03302118897726264,-0.017269624703027384,,0.03381386891635702,-0.019155110724038464,,0.02243983281569927,-0.025678398979329168,0.04481880608692277,,0.06403973274824633,-0.020783766752971805,-0.025150949127152503,-0.03627351280244064,0.008191200279591256
SHANK1,,-0.02322014602508609,-0.013997076270950332,-0.03416479208758657,-0.023400093332974718,-0.018224871266680216,0.0608166458234264,0.025150841967690418,-0.01271407734612706,0.09109163080289333,,-0.019732015492785946,0.03761889722897553,,0.083685163770967,0.004665418882094894
NPVF,,,,,,,,,,,,0.06048207089262056,-0.01878682290510982,,,
RAET1G,,,,,,,,,,,,,,,,-0.018245554403956667
TGFB1,-0.01721484669255237,0.03691051114045764,0.011221197578170526,0.04847588064063543,,-0.001630129328304018,-0.00035146777462365656,0.017948530838455535,-0.0230710865177308,-0.009312229444069927,0.04096502494494025,-0.06121372612280312,-0.01625256958876035,0.022223464074084206,-0.017999572327083626,-0.00093765389871298
