,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CX3CL1,-0.013423525068788059,-0.016380276690659536,0.06727525914394282,0.02431765877774982,-0.03637571619382678,0.014894267531509783,0.007130325165013612,0.01839083581334036,-0.032587401116738815,0.029321236978042876,-0.0015387983582743603,-0.010252128864446364,0.03163858875121832,-0.09353060635059514,0.0981283478141366,0.03796828446014515,0.022489084933962625,0.0938754033342749,0.024767394111978504,0.04371495758282421,-0.0702565462437443,0.04988314270118829
FGF1,-0.05948309203914581,0.07583060622921355,-0.018840779336395008,-0.02815554461846655,0.07704818656329888,0.09423269896930421,0.0536418013093606,0.02414713636489121,0.0018899285968888998,0.08455415816551476,-0.02272137475049376,-0.02403629932499587,-0.0154979892721356,-0.05996761801736667,0.030907638016767866,0.017046305309387257,0.009768189364936359,-0.056024349597012975,0.10460298911265614,0.0601229652883637,0.08391970482452552,-0.05364958392267291
ALOX5AP,-0.045854822748140976,-0.008721553746445532,-0.026367546264656455,0.0313421547314934,0.018650377531395833,0.026981415566204866,-0.012641774727577002,0.105543860182551,0.040160830606361636,0.026756679561015757,-0.05845462964665779,0.006550901307876708,0.042084603672448026,-0.1122362683880272,-0.0821647607316066,0.00014034495247734226,0.011484927963201374,0.004602382421839835,-0.06485931901306528,-0.07098776988720937,-0.028033717899280504,-0.03836571538313506
IL1RN,0.09014228149093635,-0.06921716053795611,-0.05317387288315855,-0.01780206645270264,-0.03173572738289023,-0.040230508924169184,0.03085998529768518,-0.027362528403630144,-0.024908959139799097,,0.04006094998401009,-0.037298673915878204,-0.011370071745393378,,-0.012659045598018118,0.0013864864706241416,0.04982568171449754,,-0.017754291348755807,-0.052984725136035124,-0.052565064414483435,
PCSK9,,,,,,,,,,,,-0.022350925387171348,,,,0.040058481713829655,0.007539148952839373,,-0.020461749615315526,,,
FGF23,,,,,,,,,,,,,,,,,,,,,,-0.049793210544669474
NPW,,0.0394751351384893,,,0.031002396834217766,-0.013645044042624267,-0.02170869631371,,-0.012773353537270207,,,-0.016730634423086727,-0.012663784387682397,0.048514070662691436,0.04364519055055918,0.060399183296301236,-0.06684844487701075,0.012479730025096926,-0.00958908265094905,0.008078654465620266,0.020026732810339266,-0.037540542998963575
CXCL9,-0.06886899534512116,0.07326256978623943,-0.0188675903877046,-0.03466768750542994,0.003644534404182585,-0.023686809928492827,,0.05205840797927484,-0.02485111109631838,-0.02735632393423272,-0.026151452067501666,-0.02157896065701727,,-0.026817825197193546,-0.042038424451993565,,,0.06742021909288573,,0.10728108188129235,-0.021599031542567083,
ANGPTL4,0.016295022915975715,-0.011364032474325629,0.009011707736263896,-0.009435222978628732,-0.04100802810367211,0.006459720613621914,0.06427091497753117,0.005036078931676541,-0.037866775504660506,-0.004485961153121679,0.052490553318403355,0.025051037694658235,-0.014525717458130765,-0.0028938967807747404,0.015716614209850047,-0.060614760255333015,-0.03446606361434659,0.037107589627009656,-0.044348747181349665,0.06672293152323977,0.007584156069816979,-0.11427792583478283
CCL11,,,,,,,,,,,,-0.016870374292236905,,,,,,,,,,
UCN2,,,,,-0.008788785839847064,,,0.13488695610475496,-0.014427030875117482,,,-0.045449788854147806,,,,0.01689167189351192,-0.043288894792058615,,0.010372568317746779,,,
OBP2A,,,,,,,,,,,,-0.013494901527582658,,0.08236704042473528,,,,,,0.03181066136805952,,
COL4A3,,-0.013578681604988235,0.08922195304065646,-0.01522513564570743,-0.0008493657809089466,-0.040446200654952386,,,-0.003149344906371682,-0.035460657542927126,,,-0.014339045770101711,,,,0.021070194388594803,0.01834031234517476,0.02530496906486461,-0.002471680001902349,0.024813899118712412,
NRG3,-0.020174411579639284,0.018053106986415716,0.013550213149165836,0.02831125456242658,-0.019974421206641335,-0.0200165795585008,0.02014283706649485,-0.03068547530106864,0.017177492865113463,-0.03418792556707398,0.009439939282838036,,0.0981113770995591,0.023595797922178384,0.051787626078637496,0.04689248446706988,0.05896932782558023,-0.0024023917817146863,0.01967619160281662,0.026353464421437947,0.09508541708185891,0.03871642911792744
IL23A,,0.07429499334571854,-0.025800726997053186,-0.017693927473870996,0.06197912360206217,0.013810172623206605,,0.008229702198342934,,,,,0.05860986458147227,0.018972973637477568,,-0.02768250867514297,0.03184536713015913,,,-0.03913209889404582,-0.060601712716179215,
COLQ,0.045206758397737204,-0.04311914430054057,-0.03111046395264329,0.0008379237097515681,0.018592530003079994,0.02998564271813713,-0.026123464784671428,0.06334269225976753,-0.014796089765515795,0.014413741956826853,-0.004494292090431202,-0.04255360992486753,-0.016517331796960317,-0.01798254264200443,-0.016269789830600033,0.05590940686389133,0.044441400284571234,0.07018404559926747,-0.00880490392480668,0.0026443423065304794,-0.001438970140476464,-0.05376598066138095
SCGB1A1,,,,-0.007572531741417222,,,,,,,,,,,,,0.033683921006222035,,-0.02367437120094567,,,
TNFSF12,0.025376790569474117,0.09666297397896312,0.04713267235385918,-0.031131004239806217,-0.015492882823520543,0.0582842795685846,0.004992006096866972,0.08262044299267286,-0.006649439459214527,-0.008832801066722186,0.030555868355239272,-0.004107884942529849,-0.015364370787758626,-0.11352267281129987,0.020799326577643766,0.01968546248693487,-0.0009877316220938655,0.01075705809931215,0.02480569650045655,0.06151256481334647,0.046686324766369296,-0.03999514398701466
DKK2,,0.03439547762939833,-0.02702502686312435,0.08961647816095003,0.008814283190823799,0.027257836928729143,-0.029941712886248365,-0.010599634910056971,-0.01479130395780082,0.018781026414275086,-0.039865567397850916,-0.026773472735771207,,,0.06902578913095685,-0.004479842851880682,,,0.04587024975467296,0.0035788706664647983,-0.07673873023766631,
FYN,0.012876846880936862,0.08315596577283499,-0.010523959415642404,0.023977066195839405,0.051885234224312723,-0.028165796395702276,-0.0025266118956143004,0.08038008023809368,-0.030538365580475173,0.01888333047478671,0.00845619584801131,0.019992487519686353,-0.031006363085187467,-0.08496859277052535,-0.05055011157962629,0.012677296723759768,0.03336464790377497,0.058846178491002626,-0.015647309046635218,-0.01829986406801711,0.20546294392147024,-0.05317513227462033
ACE,0.055117310206024964,0.004846667933299512,0.13097789110953073,0.017960140351015254,0.045379232283596714,-0.004557156548825047,0.0035699942443420353,0.10116203219089934,0.03158161959117917,-0.028747431439612742,-0.033135139448744445,0.010224971414630484,-0.029390629283674,-0.03333903635831277,0.09525518497576245,0.05999420655481085,0.0767374732111072,0.07947799523215958,0.013041174626657333,0.048827376817309455,-0.00632786062604179,0.001601028978968082
IL18,-0.09423052196058908,0.03107123833853173,0.017999649011665116,-0.033511521999931425,0.02534379120337355,-5.391622549201959e-05,-0.050234790680859974,0.08757867173462944,-0.02182906532628317,0.03745601162968147,0.01565854524924688,-0.0363989441879468,-0.029533996754271895,0.014521117261929188,0.012024968277343477,0.023139099372507535,0.04847764566529448,-0.045577022916227956,0.0164860665275649,0.08591810912414527,-0.012285218626173803,-0.07417359407382387
PPBP,,,,,,-0.015541785195613394,,,,,,-0.012611529505664843,,,,0.0075367431969426395,-0.015747428966034732,0.021619417398340172,,,0.030131531370327078,
CCL27,0.017004659104545728,-0.06260690580271702,-0.01711226976373221,,-0.036736476315292185,-0.019037563065815145,,0.051220561683833564,-0.020692723803615844,-0.010046406008261476,0.016872859102077496,,-0.03053672702905286,0.09116611733426942,0.012981815934515724,0.12411492749948229,0.01563422541644562,0.04765020802271295,0.002436154595821878,0.05468232995052307,0.026884582424588663,
SERPING1,-0.021240263522579687,0.11940062117693631,0.08006363615493882,-0.012194708160224216,-0.03480037844510839,-0.005318601163755988,0.03162391058816038,0.11127651271709145,0.038936976906999377,0.07769524696396805,0.009731282925385838,-0.00480915826596869,0.013567259662515029,-0.012440248400997715,0.034349770149997565,-0.0022110733297902407,0.0052564723190614724,0.10221510424704601,0.044824408973058706,0.09060535021030092,0.03324732452483157,-0.05384493432247735
AZGP1,-0.03821947563039818,-0.0036351290143235696,0.02464512783962817,-0.003796496661612598,-0.044719623949978166,-0.1133772347097853,-0.08165970136136153,0.029095291565352628,0.008344768367168704,0.0012679741216139924,0.06550634700033174,,0.02768587029562144,-0.03173453912771883,0.03080546419914896,0.004577745302229004,0.05497269629398925,0.029898684438980926,0.012911145615919313,0.10476698316777502,0.02602383800037314,-0.041530055166345156
INHA,0.0318792395265351,-0.014640897609822717,-0.03282119511132456,0.03814150992786589,-0.05549301333075503,-0.04692026128399661,0.0003370730851754182,0.07799287297379068,0.020966344844108177,0.01317203557497535,0.0006295696921629035,-0.023206407639558255,-0.042843049171244665,,-0.024507221416404573,-0.025979880964812355,-0.021241664602836764,-0.04203493089843468,0.01101204126741532,0.02400975194435894,0.058516436378521455,-0.03387904385664802
SEMA3G,0.0016757620204518884,-0.002404578874632635,0.10933743871809054,0.03788583826481655,0.004472572098676984,0.0017872047193235765,-0.02568267189079588,-0.03346375256010213,0.037924046295537285,0.04222044060899281,-0.036672690436393596,-0.01860025753165475,-0.01618072070996794,0.010083039871794,0.07911100898844545,,,0.034480020110000835,0.011178350698866043,0.037357328949642506,0.044373472953044744,
OXT,,,,,,,,,,,,,,,,,,,-0.019824820152500484,,,
COL6A1,0.1104967675448908,0.014435760421078796,0.033971758194067794,0.0037760070015283058,-0.056602468975507386,-0.01447287104611324,0.01955447719357841,0.11989369289931419,-0.001362242764570471,0.06238002441565799,0.04327886396741136,0.0071982042784410885,-0.05819139048516819,-0.003965375984075344,-0.04409375952147631,-0.02638632918355324,-0.06652619401513254,0.12437363767784715,-0.04858882577167431,0.017576657776117832,-0.014701926482646545,-0.045414784636219195
FGF17,,-0.010296782582990754,0.08107210066354563,-0.024351349382447072,0.011692085935513281,0.11788689666001591,-0.0038392539270270002,0.005473201853444605,-0.020959613285582067,0.010957477617576115,-0.04804172448526385,-0.014326899485357076,-0.01505380161503943,,,0.045948933012348876,0.009357862007215997,,-0.007993969712878921,-0.014626840516082555,0.04083967692027862,-0.036656453978092765
TNFSF8,-0.02642551538005127,0.043985666233201146,,-0.021554514934185566,0.003397367842134635,-0.015541781167088157,,-0.027362528637385797,-0.011811473802715433,,,,,0.0035947671337632995,,0.011215481636179171,0.13715447848482937,0.023694705326810634,-0.021080328966303175,0.03665230122174945,-0.03250974647139838,
FGF20,0.03421843833632593,,0.038577391752639606,0.0330924681471433,0.01450279842849917,0.08361750072048688,0.10376388254616413,-0.017019999699935628,-0.026873553356627194,0.01227527692085445,0.04791323296756523,,-0.013843707983832844,-0.02664964144970443,-0.027605490437402857,0.007702677117451186,-0.003956347310525964,-0.003653487569756306,-0.005977963511658162,-0.03502125060609932,0.05913690286543232,
ICAM3,0.11505009838115862,0.09772338005779298,0.10716002532275447,0.0019887020524286324,0.030238940554953846,-0.027877295307085173,0.0034304927466322394,0.07828772746786937,-0.005692839654452414,-0.01201229321151456,-0.010034061746936464,-0.02851207823601703,-0.01655144459255955,-0.028305027892804913,0.0754966432163431,0.029910070361699133,0.07242338792376471,0.04769643858156177,-0.0008367325203610401,0.10738676621787162,0.061493971433453073,0.09478417487111808
LAMA4,0.06263277798178178,-0.011278237853550617,0.10473527671501494,-0.00329479813400391,0.005279495325617595,-0.0060484677141223716,0.03523977428696105,0.15370559977406137,-0.018045511646061572,0.00012215142123912112,0.08491048115858572,-0.010525591101004726,0.004407397375549488,0.017915304329279822,0.06479548309121524,0.004440556823602905,0.04572228877806649,0.10239969329502295,-0.0069842200075013955,0.04022195244648573,-0.016526612153715127,0.04877570250045334
INHBE,,-0.0010022433418021201,,,,,,,,,,0.030826477037115947,,,,,,,,,,
DLL4,0.05198265240712797,0.001519819795300528,0.12247799649668224,0.011152070778966334,0.01819263563803875,0.020807600761512224,-0.011087131980804217,0.10077093917005597,-0.014099520975894769,-0.04367784495935514,-0.014294982541421648,0.021289647825797245,-0.017796777530765247,-0.004945172436297208,0.07838888657054287,0.12466440212196804,0.014503286632172803,0.037073369241261485,-0.00713694799621069,0.08871867729168294,0.0614486487191658,-0.03152911733516011
SEMA3A,-0.035505922906514734,0.13305164816581497,-0.01895442690126308,-0.0070929745069565064,0.02378818845696341,-0.028488820929666776,0.09255213656226649,0.019425130717500523,-0.029934355888751017,0.0215161523918495,0.0604652343485767,-0.07193167814086587,0.039311828317317964,-0.07490989481163758,,0.010139743650647595,0.01623742914031287,-0.046127511214540076,0.04630147373122413,0.03468179958317714,0.040109684188185946,0.04079018521930927
RLN2,,,,0.03637325648433001,0.028178508920708514,-0.02383867134243943,-0.021523127760033258,-0.03514041080610318,-0.01203146097412383,-0.010833711101842058,-0.05315034500387154,,-0.01090664991633656,,,-0.008787509273017755,,0.0798336987733365,0.11290318256346363,0.06663811224878842,0.12385600888178319,
C5,0.05340847145173322,-0.014600935677587096,0.0038841596748362232,0.06557535583387565,-0.007337592557116529,-0.006085300707180533,-0.02812415586988382,0.07365869913984839,-0.008895522283747568,0.013652933590111518,0.09880242520897556,-0.03250135169163999,0.019131640195126302,-0.04335716720991396,-0.031048337441829034,0.062293820942633034,-0.0023197476539749103,0.039627254885845196,0.018911719916357934,0.08546784862288002,0.09875235122173621,0.06318980422747404
COMP,,,,,,,,,,,,-0.019596578000802282,,,,,,0.021571617521457538,,0.024999002034376883,,
EDN2,,-0.049238900363836983,-0.019334152523055745,,,0.05179421355142151,,0.018131438525165373,0.004612069690105335,,,-0.013148283061165422,-0.028744109954358964,,,,,,,,,
C1QA,-0.10410153716773092,-0.012905301891836278,-0.02286617078999735,0.013222533572804857,0.014165846767203866,0.0168547000425516,0.0014820023457812373,0.10333060256359959,0.06585177611936266,0.02473659214421693,-0.014122514837020738,-0.0009962057532692805,-0.0006829507705905533,-0.08440844855104922,-0.037386144169707966,0.03194314620334539,0.023280610671452668,0.03407968138834353,-0.04840636907823077,0.050090486669541294,-0.02727626665345447,-0.05326362743489528
UTS2B,0.07542383191999556,0.008125728580274797,-0.02068972267778952,0.06154637652822468,0.003956752769848652,-0.01704644822397123,-0.01602105648458356,,-0.010399904197422647,0.009135308034956793,,,,,,,,,,0.008241841550290984,,
COL9A3,0.03773185537832194,0.06111429967672011,0.005131364144539374,-0.004135257593145644,0.05457742369609097,0.025961597935054672,-0.019423875479428157,0.08710208333911247,-0.00431724026706498,-0.02744658205826016,0.006974762761231767,-0.02178447253428948,-0.10366201543521471,0.0015781098359838378,0.05216011035588647,0.07742841658873992,-0.02705997037242251,-0.015943196536009844,-0.012159736901834521,0.009683391647747773,0.04126031619674617,-0.035432304708291194
DLK1,,,,,-0.004241515837578115,-0.013883650989376863,0.0625194563057564,,-0.032090527874959966,,,-0.02089795626453734,,-0.13827254785501494,,,,,,,0.055925475358341234,
HGF,0.007420210039874118,0.026239938597533402,0.0035472338265130454,-0.012930035551821468,0.05994018943170593,0.042908732895280965,0.03435554378711023,-0.049587109671446056,-0.005680564507865298,-0.002414682947648381,-0.043547472839659804,-0.006108600890633883,-0.016612039966244763,-0.10182352118383217,-0.04742690389629008,0.0272847865489055,0.04638531980059032,0.04380685018099196,0.04274014497138107,0.05099630515370026,-0.005688582036723697,0.07470701423816396
GIP,,,,,,,,,,,,-0.017419140225237877,,,,,,,,,,
P4HB,0.029909379165790142,-0.060508175875964854,0.059826976136615286,0.03731867785500809,-0.040399914569843313,-0.016873323888679563,-0.048329879886144796,0.10570292447309652,0.009377575815418142,-0.006090193094968959,-0.031609051261627,-0.03225120667066356,-0.03421045075428576,-0.02345480163335793,-0.04949886932325175,-0.04098158234155781,-0.06478299529945457,0.047858271408817835,-0.03267569285779697,0.06664912872854407,-0.0027055031893922408,-0.08902380182875638
ADCYAP1,0.006946693625714422,,0.13985105011574164,-0.03271117749213153,-0.014314421253452432,0.07751503312202311,0.005684380581347781,-0.035873581810382166,-0.019943444857339107,-0.05492573865799166,-0.0658293026358974,,-0.01607125768162557,-0.0002260649658937572,0.08395556757601622,0.08934842784255033,0.032380900522176834,0.09033066473428515,-0.031767941949889834,0.10273012466100084,-0.01355353045296961,0.13798108092965614
GREM1,-0.05714235979075485,0.16357591858709936,-0.0024075159358217073,0.07891737632620786,0.004360078115887958,0.009062434381862054,-0.011255629013874962,-0.03636883360862927,0.07908839189920489,0.007489594407646972,0.0013840241231954872,0.019030944651203606,0.0073497724871023715,0.0887498089683971,-0.013199286860131334,-0.013121601686441225,-0.029926705715805895,-0.021218681197166057,0.033388939467728154,0.04686168915108668,0.02598190137702669,0.022363668410431612
EGF,-0.008970880281150785,0.0841477676558677,-0.01585956370108384,0.010633623862238964,-0.017467746548933568,-0.031674832397005914,0.0030948215955884295,0.02436755520481214,-0.01770981615978377,0.015305246221300627,0.03758455313749375,0.028368361047351343,0.04705521335475387,-0.027980567452095685,0.02960421965912327,-0.03109482414952379,0.04381865586836932,0.013281831235652146,-0.029111205071940635,0.0062423366843691675,0.056140043664608404,-0.04910548523648758
VEGFB,-0.030945803805420453,0.05080973876062325,-0.023087992339657356,-0.037997686766783174,-0.04404849867646591,-0.021551903226260535,0.05199543036835637,0.07558986281818544,-0.012350303461002812,-0.035090951733614414,0.07126674848034614,-0.03963856207366749,-0.03658842942226479,-0.10082329499507872,-0.05844942299448855,-0.048927126877916206,-0.0012738429704549688,0.04218077083577341,-0.0522249281583771,-0.023045293400056635,0.07685386351101446,-0.03477318711750087
FARP2,0.03684388802766144,0.015506110803988428,0.013299847825943938,0.04167781264694325,0.043909109293613593,-0.002321462347391762,-0.05535123043635981,0.03955072681360179,-0.05963193591276578,0.012566881103012024,-0.007035635462747651,-0.03195800237062053,0.02843085609353595,-0.04098524420624473,0.050814195383347506,0.011681151986224313,0.02301318563300807,0.02612704545148362,0.003260955078644207,0.05382456244773515,-0.009314271698351655,-0.030483375381641527
BMP3,,,,,,,0.034994799898851056,,,0.09474406380508174,0.11704100779893384,,,,,,,,,,,
IHH,,,,,,,,,,0.03735782101687239,,,,,,-0.03329099730538351,-0.0015593021269261118,,0.0448308496404567,,,
LAMA2,-0.03162631536733328,0.005033309266442647,0.13048301716504784,-0.01795849291091688,0.005601507920496668,0.05114293030549856,-0.036145639484990166,0.1401613298120537,-0.03427660123666547,-0.0016977053958736272,0.0575836381793885,-0.04070251477804312,-0.02172442546663998,0.058230048962213704,-0.000834198131429809,-0.017180226772618316,0.03663169215446423,0.05930287022366148,0.01374701234697208,0.07453626125707874,0.047201382812037264,0.07952576918366587
SERPINC1,,,,,,,,,-0.011126957997075242,,,,,,,,0.06193588949500178,,-0.02255625166894879,,,
NRG1,,-0.04981933659326035,0.0013473686293728208,-0.019648359539277564,-0.02458283733737302,0.01651765725156341,0.05768581150947691,0.012299707388200508,0.027594756769625875,0.07200991413862014,0.11881480603021802,0.015480054768362776,-0.022028854287677205,-0.027543431905094926,-0.013991266428534512,0.0009480418269502822,-0.002044148028313187,,0.02583922685341326,0.07922971631039688,-0.05244878997658371,
SPINK1,,-0.016261437521088783,-0.04583707902765956,,-0.04558350890021395,-0.027793094083310328,,,,,,0.10326869399891146,-0.01090664991633656,,-0.029799147976691264,0.002314505319452822,-0.009084678543013591,,-0.02772617238814494,-0.02228486750408856,-0.05204907079087052,
EFEMP2,0.021578603006555327,0.09979046179030877,-0.010598754604984476,-0.04619436804252558,0.025880166339869833,-0.09058458807301928,-0.06404613154824321,0.12891674617690854,0.004151993436114997,0.029444860610540198,0.024501162514274727,-0.09384346251730837,-0.05133435331628702,0.01486301305528862,0.02765215427749516,-0.029009207146609033,-0.04307564488383006,0.10235224656284031,-0.054553667931832354,0.08564926232557503,-0.00876314009639294,0.008713034231367614
SELPLG,0.020972301678425138,-0.033977132345763245,0.01173373758696831,-0.011645611260811031,0.07086840063606639,0.029957913312980207,0.03781085817274474,0.08527772385115151,-0.03132361143640404,0.0019412007039470158,0.0174091256307387,-0.019935234841753927,0.02656332690318535,0.03675801771690682,0.04367850572539416,0.06495167135467877,0.1271973571716983,0.029026985945962428,-0.006263763911005863,0.03920942382305872,0.04182172386283937,-0.04662610523443004
GDF6,,0.02412463379051486,-0.03282119190756322,,-0.035413480493065884,,-0.03197125280370029,0.0420900182408268,,,,,,,,0.026107925086891453,0.03956194980606376,,-0.017011607106783184,,,
HLA-E,-0.07620432493577069,-0.06623793821502513,0.09295363284862303,0.0025620412385991553,0.011961955724490195,0.07247735396409712,0.01674046677666623,0.12190000706894849,0.03371467156047132,0.008691666530605635,-0.0234473028510129,-0.0538983563093515,0.00046167925401674915,0.02496086349743437,0.0327138386590437,-0.014958626702228073,-0.02237160938395488,0.0806460200219713,-0.015596041507325619,0.053329030787139076,-0.07920669554529824,-0.03864408513226745
PTN,0.14222871057659953,0.12311662434453192,0.01518993485662915,0.036338885672111056,0.01221741190984886,-0.053419943947832865,-0.0249742118587014,0.16148439768747821,0.0016840372020559364,0.03694661346113736,0.016280313750394435,0.0006242514376559032,-0.09750132938084193,-0.12743831093279956,-0.013128434009192289,0.008385774369308228,-0.017948667991440872,0.10553115867026283,-0.055454826544703247,-0.007718632619062902,0.08165310914867177,0.042520591956229724
CD274,0.05401492764407302,0.04176328478086787,-0.03746206297780826,-0.03554860601442564,0.04580197886753703,-0.051536561520956335,-0.014053024599754615,0.045814999174882534,-0.03955291887065417,0.051574914610081804,-0.04568269322859899,-0.02372791355267065,-0.01794952339613855,-0.05289191453795642,-0.02409036571962912,-0.013955444858197658,0.023416079495604238,0.03325886569731304,-0.014107287973445272,0.012900648233841681,-0.009568283546540853,
FGF10,,,,,,,,,,0.03999609774797169,,,,,,,,,,,,
CD14,-0.044587169443001944,0.006941896476457692,-0.01369411430786811,-0.013114363025523115,-0.030469182169260527,-0.06297394504611015,-0.07765274123993927,0.09573354406851703,0.0019768674888501502,0.03863979206766237,0.014007171372092,-0.007158612406601196,-0.026566417755103437,-0.09031656227529683,-0.03953806603644174,0.05449756361753953,0.0053166765402687406,0.0005867884376588207,-0.05569642197551411,0.018730622741919303,-0.1045137490868844,-0.08589476148844834
SFTPD,,0.06787804888307856,-0.031196401742856324,-0.009500247860756579,,0.0031461213587501433,-0.036222314249630835,,-0.019097898492216804,0.07191328335745832,,,0.09058232603590552,-0.03536536862177817,0.044082560981767216,-0.06686905853803154,0.06949471156013473,0.014871195984299125,-0.02223297680342586,0.021760406523091063,-0.005176168942465866,0.03267380329970892
SLIT1,0.03001570275728692,0.13201071656362978,-0.0710037615288821,0.09971888290078745,0.014008971845042021,0.009226377363814427,-0.030321297631804862,0.07629156093476804,0.0348892145633257,-0.04698142805524172,0.010815348381363641,-0.015571637912300715,-0.03390583676675557,-0.04711794481462118,0.013192741947005244,0.06182826333115117,0.03905072439508328,0.024625303477670144,-0.018640629772162465,-0.04835715379231118,0.015250109438933504,0.019267003040106034
LPA,,,,,,,0.03045018976493954,,,,,,,,,,,,,,,
CNTF,0.0016555808508638829,,,,0.011213344590581823,-0.015541782585582602,,-0.015919557063008967,0.0766069812575242,0.00466181407950485,-0.0019745658564993543,,-0.012663784446396927,,,,,-0.047554001010016014,-0.006790147071884896,,,0.10290168292790766
BST1,0.05555548067438074,-0.03813516772608434,-0.005688560806160135,-0.022028198639141797,0.014470086936624299,-0.016180655682512063,-0.02579831848960508,0.13132081238461246,0.006828628886589122,0.016092292811483448,0.10670858250637436,-0.00471851024406403,-0.01261835943935703,-0.05502557135636971,0.09854361899427767,0.03269762218608211,0.060551203989381554,0.06359885147446714,-0.01403507554994833,0.07984655769687327,0.09968771015863132,-0.049105495939385305
AGTRAP,0.054573988425722024,0.07687846602933883,0.002030071960618519,-0.010988593274571096,0.05894844861319853,-0.032768850323093804,-0.03619189520143573,0.06948430126469643,-0.013085828494668767,0.023082351598415485,-0.0374895855277619,-0.023949887388483526,-0.032513433656521804,0.010934740815976916,0.053988415863058505,0.008992992614061203,-0.011250437896785205,-0.030245885400572277,-0.0372413442606476,0.10320262941264453,0.04005143743000864,-0.06649551724577148
LAMC1,0.021051926462254594,-0.03566691450496457,0.13173887301990006,0.06306571432162478,0.024157234708892816,0.02005881006702261,0.01781694013218984,0.1121522684821021,0.02499336371214991,0.020003461885200163,-0.01690934544699547,-0.09426970936925634,0.0036782105704879263,-0.018324189337212908,0.03895381563880429,0.03585393454899087,-0.028686266514930194,0.1301638728196305,-0.041566666143608336,0.07697444142210523,-0.029946917582835925,-0.0720530970817505
COL6A3,0.06518417418686373,-0.030432112092523056,0.06020945267506296,-0.023949305837910193,-0.005562939582469451,0.0534053909969498,0.057975746745480436,0.04347056069789708,-0.019665033520948224,0.011142275390744217,0.05383686929708511,0.04090995212161169,-0.01273857039995034,-0.006918749406938028,0.026877799938524516,-0.028740875461786965,-0.054124450826292,0.09525560986940652,-0.01946593351161654,0.05861433371470294,0.02067504420603667,-0.020905439048087768
FN1,0.11453715792141085,-0.052607356796186076,0.1251790468329737,0.02867142905584221,0.00493039491247439,0.007832389475566786,0.039038331198057837,0.1574526097698459,-0.021009511841725826,0.08786210444311153,0.005474116627312042,-0.003974416896259746,-0.04601871383605794,0.03305844257083331,0.0008613706081084719,-0.0490461356401246,-0.06583307651192573,0.11305370300640606,0.006915126445849511,0.004068965235164864,-0.03657556486402238,0.03783589855598479
MIF,0.00927764385570457,0.03659435592516467,-0.11036207670962751,0.007382977469728958,-0.03861368298048428,-0.017662717253793293,0.04292220261025414,0.07776791658480864,-0.01941310296097074,-0.046939597328152394,0.002298653928211322,-0.025244085164578763,0.05661352570353956,0.0969274984802755,-0.057685156310201255,-0.043430801153335905,-0.014182132543612606,-0.05542152877023145,-0.023145065617664592,0.004013659778417402,-0.008320201004560032,-0.04940110700661013
JAG1,0.06918122543403822,0.05674101303338328,0.05394752105212418,0.04697632152336335,0.04106176294555138,0.028732361340954637,-0.03737475633985993,0.16254676970948892,-0.025372377062510575,0.046631774679221166,0.01609869359179746,-0.012885009057098416,-0.11179284634140953,0.05392418040623711,0.03261449397458774,0.002153266882300398,0.011766478709322976,0.08806587266761608,0.06087059988577372,-0.01491766872366531,-0.026409905341314464,-0.06771881983840311
NID2,0.047773260741469356,0.017810760410044504,0.10845816496400318,-0.03140646539347846,0.02500362285353463,0.028172802746023816,0.010747919376401517,0.12070155864394698,-0.024966707003986226,0.024391187160714197,0.041086663907943105,-0.013686535732632905,-0.028197449906459754,-0.13627935805269448,0.021426336304679147,0.07525112535944847,0.023883971173614387,0.06959899651503468,0.03603285297529592,0.06428853357024994,0.015030746517985251,0.09608711122888738
EFNB1,-0.02808982358529034,0.022791109295893376,0.011347074814404803,-0.01065564001162347,-0.0013806614871699166,0.0663046472277654,-0.03314147337504506,0.06565531643173256,0.002035291344730674,0.007571735401570227,-0.0533513759870302,-0.004763416020069848,-0.05043866397369778,-0.015247625330254458,0.008293628277508883,0.040988373934517125,0.04533469604871864,0.07222156525552338,0.05018052409174133,0.03278863464835019,0.016271103254803798,-0.007130317397934844
COL4A2,0.03754871524357205,0.03693897909222116,0.13165002834868514,-0.002147080869441383,0.02490575615052477,0.047628549853469315,-0.004231550959533676,0.15805345391739595,-0.013321879319645026,-0.015205903687032465,0.025966469281299656,-0.0644291919081865,-0.09017973709213342,0.07233724474658246,0.025551255128790334,0.0723596030740693,-0.005793221331725904,0.10927124555107819,0.007939397896093357,0.0284574523221901,0.013214248720889662,-0.005203666948544791
SPP1,-0.12038303286792292,-0.1457418884281319,-0.10208120010238617,-0.012085408719585114,-0.04220131484093741,-0.047139062421556424,-0.014496566486429715,0.13260939287823434,0.026040484762413534,0.05934725721491823,-0.030912767452488624,0.03413362015669395,-0.07948996199727539,-0.18689810336052212,-0.029400635713956277,-0.04282533730074763,-0.02344484539605904,0.003358311224266887,-0.10569464967004867,-0.027389789827752718,-0.09672559406368521,0.006393248925919562
