,MGH258,UKF248,UKF269,UKF296,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
LTBP1,-0.021830118493342304,0.04894263669979155,0.046021957517572626,0.020321388573328984,-0.020489686686805744,0.032414661548623824,-0.06742660067475616,0.05523225037652654
NTN4,-0.0080061313938097,0.016160976395798186,0.007571936017761558,-0.050779715790783116,-0.05783672635411857,-0.04690286275108573,-0.023650238218705683,0.030929527977825673
APP,0.09460669044098632,0.0717418061060985,-0.09563614448205435,0.004865831193418792,0.02839685504030618,0.07057904541145195,-0.0975422951449047,0.0058735780035515245
RIMS2,-0.015840927075929833,0.01590937858428668,-0.07967381000626904,0.07336753125745847,0.0029542136170569873,-0.06967105807711639,-0.030616759079622004,-0.06897865990275993
WNT7A,-0.01629463295130925,-0.013714268522839704,0.13392375933021022,0.03574634195258339,-0.051734449124469485,0.041002365490844656,0.04977756645695291,0.05304402936854265
GAST,,,,,,,0.014941407715195984,-0.04542988215082664
GPI,0.06519776730739359,-0.03108574260051039,-0.034640701031537526,0.015120843046153272,0.09132341801860029,-0.1059829861516762,0.04467038939825293,0.03681007059812107
IL1B,0.0984270245477905,0.0007559233286640796,0.09662854076963859,0.02555435241992859,-0.030368816519025243,0.016030591715177223,-0.019805712952119907,-0.0010582234031490674
SFTPA2,,,,,,,,-0.027789840005372823
HAS2,-0.03774801459601573,0.004473340164538181,0.15536274477183873,0.018650538065830516,-0.04008820593077168,0.006703634637214682,0.02053583303128205,0.09007308301002893
IL11,,0.041296835098935857,0.06539277826752596,,-0.0016519039535222231,0.09699126204361835,0.002324808365965201,0.07347941897633492
SEMA4B,-0.06432961248655208,-0.04672932583665893,0.1078322308348906,-0.018620495770263146,0.047289281590312475,0.0853536170890428,0.07358664455097105,0.09859330479946625
FGF12,0.09639400974979212,-0.014886347717045018,-0.090865899411145,0.0657934053494739,-0.0484210686902713,-0.05477896786362132,0.10606958280305777,-0.03916001994366275
CP,-0.034377309965158274,0.05632567390285893,0.05316849494366666,-0.014427591800524593,-0.1313521582461989,-0.0980210254811997,0.057456543012429334,0.027272694766997535
NLGN3,-0.006261882784353946,0.026667446921047454,0.09348606191574851,-0.00868521823783217,-0.05634998208620963,0.06782569976669162,0.07004674074615248,0.019289018263457337
GZMB,-0.01957326158073001,0.01916513837124309,,-0.003839744844825968,,,-0.0036773010349836844,-0.03193331024429532
PROC,-0.048371467214967045,0.017751177939490267,0.026854632463374547,-0.014902372957138633,-0.03938164508173263,-0.03960757109187385,0.030161774016251145,-0.015912282841898728
TNFSF11,,-0.025099132686055462,,,-0.014299960355259253,,-0.021950006776824956,0.040014760082738444
AGT,0.031550965110112475,0.04464663883673717,0.10702820133229776,-0.019061447626146595,0.04913119836704216,-0.02213166574759155,0.02328746497693807,0.07205361215400304
PTHLH,0.009321678494337507,0.03226853677295161,-0.027978015888805215,-0.03578072484550323,0.09491954691912764,-0.053241987218437134,0.03928202665857257,0.05211722664844432
COL1A1,0.012231333773677482,0.0649542576668633,0.12880282202399754,-0.028162544688958797,-0.05347652304651899,-0.0319456576939138,-0.1655155201353469,0.038131131494598854
LAMB2,0.017720485286340633,-0.0007128717020106844,0.11704362636492863,-0.036001150917981554,0.04226862798725448,0.05030098491795975,-0.0218603341742618,0.08569029368170193
DSC2,0.023720881601111878,-0.049324543563482995,0.11352541424190651,0.01588811441762504,0.026265994581961535,0.013873983501250102,-0.009822308951834864,0.026664791086688972
WNT5B,0.1350511370440372,-0.010954400927129045,-0.017172423208632975,0.00037584541612018126,-0.044005219739695435,0.02181406407227575,-0.01146726279628671,-0.053032755992045
LEFTY1,0.08977299700296174,0.012521044874540215,0.0014032064208653386,-0.015681521096818807,0.07748557001208521,-0.07009947635113793,0.0701921553762318,0.07962121101698125
FGL1,,0.02069003291599383,0.09290223552125514,,,,,0.06297292668977411
CXCL5,-0.02601893148646775,0.011515333348708455,-0.02282065050997786,0.0338532406440854,-0.04007097072252567,0.008058602911856417,-0.008922232800920625,0.0323536693942481
S100A1,-0.032562023863718335,0.024883306810775017,-0.1473433237888543,-0.00020774523974512743,-0.02600479708592058,0.05349575919784777,0.00838317402254196,-0.00925676810837767
C4BPA,,,,,-0.030506156498838026,,-0.024912834391786164,
NPTX1,0.07556804417079642,-0.009002036076785114,-0.0955228046952842,0.0446761301241677,-0.014982315626739729,-0.07655086760740538,,-0.040861699353620884
TGS1,0.09956653938935085,0.008263242410544729,0.07807320303793619,0.039627607569697375,0.04008082439986051,0.03400286103040907,0.04590991348098434,0.094961162210314
SST,-0.020316954295142613,-0.018938051472137767,-0.11548624200725606,-0.007323474179115269,,,,-0.0500809953990069
IL34,-0.0012580496245656791,0.034103269266105095,-0.06969730630126149,-0.008325779245222624,-0.0021319555860155096,-0.07463466166191994,-0.02988851323677595,-0.016919162178687497
DHH,,,,,-0.032794740113701246,,-0.036793342728504444,
XCL2,-0.029775683394842094,-0.028103726769251713,,,,,-0.026004423993475738,0.044425188180723524
TF,-0.06312834189355011,0.024149953821926654,-0.106844585012685,0.011407046641549842,-0.08040050120507176,-0.06257819730060203,0.019049191513958952,-0.04172510551319449
IL33,0.011248558662241054,0.056288066502894495,0.11112830786018756,-0.025682876447281216,-0.0018238869696670067,-0.010364659969644502,0.060435718160421335,0.11239449666374018
RBP4,,-0.03285820607917278,-0.08422497608554377,0.005372490875809893,-0.03577792847914443,0.08387864865543786,0.0920326850089576,-0.02622916382673805
CCL19,,,,-0.014202307366698133,,,-0.03860329145904244,-0.02987276981475714
CCL20,,0.049587132253981946,-0.0020587947593631822,,,-0.03916795273194792,0.0287103549046655,0.024857574209322615
NAMPT,-0.02574479248927914,0.06862586325068756,0.11988760856593117,0.009418128673344411,-0.044459909110884696,-0.11146261040905982,0.006754444121570529,0.08879665432383586
