,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1
TNFSF11,,,,-0.013785037432184349,0.02306495016390696
AGT,-0.043803956532255536,0.04610278645233477,0.005899273474478007,-0.013882718319029284,0.01722871808877977
PTHLH,0.025631453626420664,0.046323563530885487,-0.004462204980092806,-0.02093375560718439,0.06693883163962185
COL1A1,-0.03954379117671262,-0.12172484370664498,0.013556795187529157,0.06222713507383293,-0.08613943044341263
LAMB2,0.017771786034428274,-0.006032679046075498,-0.02810385470114806,0.02414629177909255,0.017629815288822702
DSC2,0.004553388662448739,0.019092145077595116,0.11574913812681986,-0.0025501023067025915,0.004407465497411311
WNT5B,-0.027223275472176282,0.00695130379750096,0.0789221633327076,-0.024167820104988594,-0.012551221945940097
LEFTY1,-0.021648098151961292,-0.07018158899561261,-0.03327689437449653,-0.04183032391590366,0.06939390435533077
FGL1,,,,-0.02021019990473511,
CXCL5,-0.06005645663451894,,,0.03863830242911406,0.019412831151782026
S100A1,0.0064228122283598735,0.03983489592460777,-0.01997275931026808,0.002388990084496874,0.023365907947419707
C4BPA,,,,,-0.015026688298936199
NPTX1,0.04039117115003184,-0.032174077098832424,-0.028429885829943158,-0.08055698418089663,
TGS1,-0.027334653979287634,0.021151950920243582,0.03467485560573786,-0.05144865572376839,0.017592500388803205
SST,0.028161507696808516,,,-0.02661185852562086,
IL34,0.04174545329753423,0.014190147232357639,-0.028976487027290755,0.027473522571861638,-0.0636256623178526
DHH,,,,0.042747080979662413,-0.022192661178667566
XCL2,,,,,-0.01568510301148923
TF,0.05580514782265265,-0.07883082993446754,-0.13253977090381378,-0.021955432223769188,0.019736814408616365
IL33,0.07429818503365798,0.020827266661058993,0.028077921966414596,0.008292315467100757,0.009993701727364183
RBP4,0.015049679812179093,,0.012729867638720171,0.011113285476019917,0.18735770957372386
CCL19,-0.02612019851631128,,-0.019157305275980935,,-0.02872688126178675
CCL20,,0.038094879646348306,,0.049571557419020834,0.031293788664329
NAMPT,-0.03416881068328785,0.02598478539533474,0.002285629311336251,0.058610068890684486,-0.0042024023673907064
