,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
GDF5,-0.0242128042121901,-0.02461691292184236,,,,0.048469233316324176,-0.013662343408362122,0.0019009701406612354,,-0.031221532406800534,0.053462128366555464,,0.06501066312890968,0.0474199209586259,0.004099989437796531,-0.033002936674505365,0.05467327633372401,0.07654201259454803
CHAD,,,,0.02961746587526003,,0.020159648084178507,0.03928488441074241,,,,,,,0.06224383711672747,-0.0015098111876529817,-0.01981300458900202,0.00435980852463541,
RGMA,-0.051351040411493507,-0.09347652937487251,0.052654755487573215,0.018724040486969542,0.004064522288354386,-0.005017772590119163,0.038757788292458524,0.13499304380648466,0.019969733605078234,0.017721100982365387,0.0706920658997864,0.010134862260746018,0.1503397336176237,0.07450713399452524,0.05319674083374909,0.09008401369113146,0.03920591305452058,0.01795150666731611
WNT16,-0.0018262620415626602,0.012096470054607076,0.07376809778453985,-0.021190663554763005,0.008045502387209498,0.0001941714466488411,-0.015914513588328356,0.01894491869762776,-0.013353597706830162,0.026297524734884316,,,,,,-0.01636765166775155,-0.023854018667757826,0.0047908580941806184
CX3CL1,0.006808470105511146,0.04525772397109539,-0.001039167204870428,0.0035808013678565727,0.005269206821215452,0.0018794574824504632,-0.07851555465401425,-0.0022387962928842506,0.024992472700661548,0.044745158348809475,-0.07221411191259132,0.022627996105082208,0.04663586361667999,0.05031455835195202,0.037844922297642566,0.06456746611387938,-0.012513851661617016,0.003946823905843533
FGF1,-0.09138569473783124,-0.025236676176277777,0.034082904994760944,0.0688067630026294,0.05325239155518027,0.01150181929822126,0.04139957496568734,0.04759914697796945,0.002793843537506172,0.007773295150646446,-0.0022165894617654017,-0.0017894706944088163,-0.010407712506917117,-0.003124806979513532,0.017317967824973128,0.013596128466864577,-0.03178818133431211,-0.05054443608299142
ALOX5AP,-0.010602976510209585,0.03258191602068817,-0.02348145107045084,0.048173209894362176,0.05167866715067061,-0.07009326091471603,0.03585441008586674,0.11956668735079033,-0.008174672061298984,0.04713895570480734,0.06760279332768333,0.1115735015688248,-0.042968660431056634,0.04674227309604325,0.03909815019684669,-0.06618394543668449,-0.06018254083504541,-0.004091916968380553
IL1RN,-0.02154786253118508,0.03326066797014791,0.019589359173581657,-0.04714726940284738,-0.018911005578676615,-0.03767374060629491,-0.016212420518053015,0.02207706137568342,-0.008697280533164594,-0.02089394141500026,-0.023951248534227497,0.06038473306217,-0.0013711055079792152,-0.0063278244656149295,-0.020707508239180845,,-0.03517441647652673,0.03322346960981462
PCSK9,,,,,,,,,,0.06130177884977591,,,,0.06994931207846727,0.06303822850451814,,-0.02315405146202895,
NPW,,,,0.053609855858771045,0.04721689529571009,0.030670052875127803,-0.01679363471310225,,-0.025622585992916443,0.07069084525714586,-0.0012297444968595833,0.11439600923334163,0.06928676529773632,0.03791030693807058,0.021688035183771534,-0.01827991753486861,-0.002537295298994992,-0.03429635842064743
CXCL9,-0.001784792961147832,-0.04631515463392629,-0.023413199406504687,,-0.019011035929787083,-0.017676119818787948,,0.006684256284427226,-0.01939587220174422,-0.02015842787516154,,-0.02081577993169302,0.04067740506218665,,,-0.021442663407603802,,-0.0028199761225529783
ANGPTL4,0.004325336982554433,-0.008002620815816222,-0.007614290751007487,-0.014234996416930034,-0.032720704567995425,-0.07229874662536945,-0.002336085621168701,0.027338042512720463,-0.032075886750961013,-0.09673767060131162,0.06585351861848915,-0.16471149784784214,0.09970843875795639,-0.03572216199153618,0.013770294778929056,-0.01642666649473416,0.024201821041935655,-0.0061482187790426945
CCL11,,,,,,,,,,0.03328916240546109,,,,,,,,
UCN2,,,,0.20500541591827123,-0.020909363232115816,,,0.01730163167169846,-0.028939764184993964,-0.03735089857195586,,,,-0.033634107138139975,0.016057471379309577,,-0.026163962983849345,
OBP2A,,,,,,,,,,-0.010109703151557287,,,,,,,,0.03463004008042182
COL4A3,,0.0778760392160087,0.037941488990619485,-0.019463392290908516,0.04776142624575922,0.02273439803002798,,,0.06343011451332169,,0.01740154671823328,,,,-0.015762486239681003,-0.030747474473427707,-0.014703074712183163,0.060921467339388725
NRG3,0.009837938450783469,-0.01319327969687084,-0.04138894017493595,-0.022391356811254537,0.03843126717702499,-0.021824898956071842,-0.03772475799059658,-0.075652373932606,0.013463998171527655,,-0.0578498518296376,-0.05372500737559592,-0.045682960327929276,0.01792863374519025,0.009545357263738532,0.039058207099914456,-0.036912966844155654,0.0025750133889949154
IL23A,,-0.026305396818086135,-0.019712674612698072,-0.025161823834092947,-0.032896577920226454,0.023097164511989243,,0.07421178498218589,,,-0.009194010613028469,0.061635235303882645,,-0.019451722752021075,-0.02558201530271982,,,-0.028661229723313145
COLQ,0.04829098377333751,0.0366906694798694,-0.018705513799868522,0.02195556270671272,-0.004133493427437852,-0.0024182034228485685,0.02691643633727595,0.05218678818537663,0.03558175009261373,0.032867181379403226,-0.01871178363014429,-0.048248348454369795,-0.04347975395199118,0.06411372121520197,0.0009619079791105682,0.11385137511322393,0.0882141788417749,0.05931349673435029
SCGB1A1,,,-0.014996445355094154,,,,,,,,,,,,-0.025050150447583294,,0.08818061513554275,
TNFSF12,-0.00048336187731659233,-0.002368776928712816,0.025587348924014215,-0.0018650879312588839,-0.03257720951693753,0.05447078707509753,-0.006556382475404584,0.12168681597394887,0.02972590115390047,0.0516377805354451,-0.054641172137521725,-0.06042162622345423,0.0162319713598206,-0.007128493306391667,-0.026939583358143324,0.07177474813532966,-0.017882918205146175,0.028233400884913735
DKK2,,-0.014610811973382909,-0.01759812449250792,,-0.021217622337422328,-0.0034500799675934394,0.09246895335819147,-0.04846392628156122,0.018481160369027236,-0.04110912845747936,,,-0.025382978907478305,0.05451009825822669,,,-0.030835754957646462,0.0695426488246823
FYN,0.06448868898143463,-0.04635933262573115,0.010819931043005989,-0.01571163839858983,0.03638427925456253,0.025250508216934316,0.053146352533059174,0.14243726907518406,-0.004537540794304766,0.05698127461463195,0.057539370970335735,-0.07338163219796168,0.001729572716929904,0.029736561367329727,0.016015277016614756,0.08209421564924867,0.028235380428681976,-0.04111856375928209
ACE,-0.011798548285597591,-0.007390076704028129,0.010706162034663475,-0.00408386749405611,-0.030667102332531605,0.011679589959666597,0.017295245919205508,0.16501472687502167,-0.01570080446259048,0.052901495100489936,-0.00834514992396868,0.03606497746517659,0.09686771474369293,0.035728149213625375,0.08299905500793517,0.08141759286525381,0.05974470989275593,-0.033907922481854424
IL18,-0.00919703114367824,0.06376981253025604,0.012432226123612045,-0.007898578556553277,0.0072486393499845555,0.0546909968634463,0.007385168152655549,0.10804166402108899,-0.020609243888530113,0.14469096460702857,-0.024086894131749328,0.09091160941745202,0.028113829606678478,-0.004830068520120762,0.05132137563956917,0.056792977267988945,0.030426693540185755,0.0015829247665049878
PPBP,,,,,,-0.01991493488931065,,,,-0.02350173568601802,,,,-0.023816763866688986,-0.023579827426509114,-0.021045894788878403,,
CCL27,0.05438318972394163,0.06113344346673244,,-0.032614116062754994,-0.01174566931903867,-0.0046045738532901675,,0.07077534320850988,0.036723721215313095,,0.02299693398290542,0.017118487851922656,-0.045682974058722715,0.01568958507915598,0.04221198052751541,-0.022595531898589434,0.015682805005329908,0.021443241821223216
SERPING1,0.0036232999587758555,0.010838416945494995,-0.0006032304286996119,0.06061788361395777,0.025818463408400185,-0.046448239708798564,0.03386449820873695,0.1270739513098803,-0.07307754493164913,0.02642109893320222,-0.004221504939816978,-0.018041736325796993,0.009467237527046903,0.04152705436806174,0.04770752812629786,0.010909887370275782,0.040034423890804534,-0.034173639530557166
AZGP1,0.02445220548749248,-0.10885003815775746,-0.05012783750010746,0.0844615389725525,-0.04340582760389748,-0.03580022579812765,0.07664399512381823,0.039570190901732846,-0.046758148744836206,,0.09548067264288958,,0.06989163790863585,0.04396145723485295,0.04684343021448487,0.1495324351759946,-0.009112745934529067,0.0019863623533618135
INHA,-0.03361969336336088,-0.033463187356923364,0.04785275635355526,0.005689209014724087,0.03156093434217903,-0.04410203815996588,-0.004316462261522663,0.06393940423163844,-0.009080396056758748,0.09417995103841877,-0.030211712814727138,-0.012119026147575138,-0.03717019690128538,0.016063021064228234,0.03716129118394529,0.08923417648478171,-0.024144556625924907,0.003681870344706328
SEMA3G,0.04983660740036422,-0.008370037048015564,0.055300349543905045,,0.046601620950586474,0.0520808656109273,0.0267149275091686,-0.027711423703487014,0.04121678514368633,0.03546489330060556,-0.03408496198314497,0.004075664657585939,0.018829880197285525,,,-0.01686462707753142,0.0028859459259859693,0.01282066056070918
OXT,,,,,,,,,,,,,,,,,-0.02243331653774547,
COL6A1,-0.0007827916232861742,-0.021757659292968846,0.0015859550561644273,0.06011286984327255,0.020749074659228664,-0.04125535709208526,0.07916631109462868,0.16239564088580408,0.03923936950263475,-0.07091876448169258,0.03851751598770938,-0.11029657057758314,0.1302361080792158,0.0190828342549968,0.03061102314129325,0.09791846901086722,-0.0026659116809028987,-0.033886837910292615
FGF17,,0.037064948079519267,0.06348409549389375,-0.03000999655342767,0.06291818621644459,-0.004057627733119548,-0.022619039436688387,-0.02047579362265898,-0.012665620789782344,0.03100161523532655,-0.010106054053005973,,,0.007374081295002924,-3.8847192960401444e-05,,0.06405850019594521,-0.03068217337878905
TNFSF8,0.04200586013090117,,-0.014557075841459743,,-0.015929542769509846,-0.019914929727238417,,-0.029846515126002428,0.025592571532204594,,,,,-0.02584298155470209,0.07191077621192597,0.0436423568269766,0.03718503397940877,-0.0042580276432197806
FGF20,0.0054860308681723684,0.02458936661364439,0.014530498070345186,,0.04149614906984473,-0.0023446549798482904,-0.01417311277264673,0.05097343723426292,0.021862025034024162,,-0.004961764748458144,0.04848783707648553,0.08949003847597896,0.09518076468360243,-0.02160407359995769,0.024926752501077114,-0.008071706068625346,-0.04442301412085301
ICAM3,-0.03498648738035168,-0.007511479897047897,0.005012845980518772,-0.02631780448977316,-0.002374916918449209,0.04906663051888217,-0.030343897350966792,0.12025191312128214,0.010357850463737052,0.0706017179487485,-0.005421185791720995,0.03786457552513953,0.07737556384188772,0.04418098058967874,0.009721529489705921,0.05461064291568106,-0.023570842681360282,0.032395523902162195
LAMA4,0.025766588228915695,-0.0463849936201272,0.03257926568527932,0.04199904862453064,-0.015143987126717051,0.030153608822058198,0.10395375938008736,0.18884500749993813,0.0076066300643580905,0.07448023795385328,-0.026254172469295397,0.05238462868424966,0.07485803900620902,0.009283755389719539,-0.012011152678854971,0.08991272419004093,-0.0022354983390176324,-0.03650495566273237
INHBE,,,,,,,,,,-0.006184513828410519,,,,,,,,
DLL4,0.12718409481208873,0.014764433554776364,0.03115884105834667,-0.03086405117785077,-2.1903107409453842e-05,0.04147345990460677,0.07052245389895005,0.08792384760185715,-0.019984304016581356,0.05416280553469861,-0.010446600874884047,-0.027208413183197847,0.03946924647228655,0.06531747553325966,0.013671240124807785,0.023434699343008705,0.059709581556817846,0.024274596556422688
SEMA3A,0.0022778630407437194,0.012247922545546217,-0.027405852675070376,0.03888351702445523,0.011007813754558959,-0.0579486008593083,-0.014084556869111923,-0.003913171794568593,0.015060454815871082,-0.039274463392381005,0.0021005126603083715,,,0.08793264422243005,0.06755283322531623,-0.018573037239939964,-0.03314729850941551,-0.0025991994000957217
RLN2,,,-0.01563333385303632,-0.022969904020390532,-0.01521325330499906,-0.017791334834375137,-0.016650080698634894,0.007178671121794368,-0.0127424746338884,,-0.022975042609368383,,,-0.017870358976308502,,0.08112770521070058,0.002015053290091881,0.041304360220677405
C5,0.025014469385839937,0.009878524830223159,0.023870107171934423,0.11216476050235785,0.01199957543725284,-0.017785266918287204,0.11882556030518988,0.13464939891420036,0.03424503090150599,-0.003992119936632103,0.05395656681511839,0.04830431304186614,0.05798325765134066,0.07497910244866104,0.004174924395329143,-0.01752828328802413,-0.007249703081239565,0.017335159945767634
COMP,,,,,,,,,,-0.02600421785569542,,,,,,-0.019600709383485255,,-0.01318347204788707
EDN2,,0.04777680225446788,,,,0.0028640210496801008,,0.02631222320424187,-0.02930719665604118,-0.024501982340021308,0.039346484431049,,,,,,,
C1QA,-0.08880183183781122,0.012346115840243942,0.001410915488229343,0.03730341432257212,-0.0068194857696372195,0.034561154381919354,0.11093225122476981,0.09583973623168393,-0.03468145476439446,0.08708437278307532,0.04794644085243213,0.07955619736676392,-0.03145281085190958,0.024391425042536632,0.05034633794961862,-0.034003497411447224,-0.01792227713217485,-0.04719129975427853
UTS2B,-0.022581814181961996,-0.004706451312134637,-0.017783309056126077,,-0.02691815203660777,-0.02184298021119278,-0.012393732282769849,,0.0054587337863903455,,,-0.0617517604974264,,,,,,-0.03772999935205761
COL9A3,0.014790914928554269,0.08008456937411187,0.0010580173655429827,0.08881897094502719,0.03888117354708243,0.03712013451892979,0.05725157588669132,0.14042379925887266,0.04761785052874701,0.058132094505163386,0.08926709701136501,0.14136126117434225,-0.032060946208584254,0.08147211250929888,0.05572831326755399,-0.025958374538857475,-0.029669958230698547,0.05701332351349931
DLK1,,,,,-0.030865219481954597,0.022581744705272036,0.01099255866146121,,0.009421865287743037,0.03133666577633024,,,,,,,,
HGF,-0.020714753162384556,0.01739140705652239,0.021253463657094414,0.07454974426044267,0.05744182606189154,-0.02143581657743996,0.0006787689617636187,-0.05101544494633482,0.019993291321551854,0.05346132043877733,0.004586563436308732,-0.016865352326899837,-0.024987017931917706,0.01951581943636966,0.018465158645356344,0.03611421267157102,0.01169113767477993,-0.00929775148516201
GIP,,,,,,,,,,0.07538817883392152,,,,,,,,
P4HB,0.011837319641899944,0.030846746043421903,0.02574918877741158,-0.04731294058435757,-0.015714960856287076,-0.03475251041257983,0.08535318378147222,0.1428719921046913,0.03739682951266878,-0.10362058328734197,-0.027928096788422764,-0.022861613506967454,0.0011158988817666167,-0.017558104328913162,-0.0035432767755249573,0.06655021583303643,0.022337425550284635,0.0054982091643112786
ADCYAP1,-0.024837178933737703,-0.01199925791925882,-0.022091849112372604,-0.01621182747072802,-0.048542929255611524,0.0139994396514938,-0.03762611255045451,-0.017467889310173818,-0.04000536189350358,,-0.03385437626162572,-0.0704755286632308,-0.028088939670114842,0.02574451857645216,0.07020958974389199,0.02796130798896733,0.03774610122582144,-0.031002828554737055
GREM1,-0.05609340364997552,0.03490543324193282,0.008612775584337554,,-0.023265722367940195,0.007838460219414116,0.01658847952222416,0.01940593883995378,0.03242127993795126,-0.03672588021682751,0.0025601476513140526,0.0683993693951125,-0.07642393434606046,-0.06014436428448259,-0.01757677239092868,-0.07699570048433516,0.025188318477218623,-0.005154431673528702
EGF,-0.01833602759138226,-0.015071715976412343,-0.02005618810006626,,0.004181343088549591,0.017425472643876547,0.20465996786794077,0.06273237829164463,0.07314102209086441,-0.006327269760171499,0.060029666991878214,0.03099204496476009,0.08272692189559619,0.0558751885446293,0.0665841373530111,0.0659749954402304,0.03514742035513445,-0.016683047759498755
VEGFB,-0.006734166258621669,0.04052273154549757,-0.027099053447131344,-0.032119313654151806,-0.05837372840248422,-0.00168100183317209,0.0032966864174236686,0.09254455236926268,-0.004272320916826891,-0.129766309857783,0.07076544787098425,-0.04253187167205916,-0.027359796647191417,-0.043327702735054346,-0.011136981375361735,-0.011903976491856495,0.03776832783184606,0.05233553109689754
FARP2,0.05604771195112249,0.007224947035859341,-0.025335389299990928,0.03945901729782714,0.03162484529200082,0.010546721886185268,0.029090013883211637,0.08092973175593354,-0.002955791227973939,0.024297325217359795,0.06365633024701474,-0.005579830194995577,0.08566092779715141,0.015968376409181955,-0.007109811983251615,-0.009931361841142534,-0.01732871229905268,0.03506624647189337
BMP3,,,,,,,0.05631335798904919,,,,,,,,,,,
IHH,,,,,,,,,,,,,,-0.023392650475499443,0.04855847022307132,,0.0324723703030765,
LAMA2,-0.04969336673566688,0.0023473344565022695,-0.022776843020941805,0.07638655042190903,-0.03368001148750019,0.05155304664073525,0.012320968219638302,0.1457835726443439,0.02485087902747987,0.0017536154028676848,0.024456906931817932,-0.01831726686172051,0.10341503529579109,0.07239776657389034,0.03253657048617811,0.07314928186839918,0.015229569093241033,0.009978034511398353
SERPINC1,,,,,,,,,0.028592121371877256,,,,,,-0.019018339788150852,,0.003361380254505372,
NRG1,,-0.03658429049452803,-0.029915237577779148,-0.020565928231026622,-0.022220614313462277,0.008235872291466434,-0.03479295862809835,0.03257458465638716,0.013031221660630423,-0.033272324742984985,0.01874369928893124,0.2519733875320781,0.08255203060164293,-0.003005183092849435,0.051661162410646326,,-0.023772488374458473,0.02530292317389878
SPINK1,,0.04456579656857525,,-0.008027497599165306,-0.04220834567445393,0.050904533677243194,,,,-0.022463711033788875,-0.022975042609368383,,-0.026959396393904496,-0.03077593565383326,0.0023571971250607193,,-0.03137430739743194,0.07366712530048658
EFEMP2,0.030513050711231574,-0.03711738078616104,0.01987586326882513,0.04577555235956889,-0.027895505526844323,-0.014816300177356646,0.016122118064553288,0.07430637768902011,-0.00019660720984005035,-0.08225195248542838,0.05952582936833606,-0.045537476216441546,0.04677927227598892,-0.0161698078297173,-0.0004115448045019271,0.05859799170271497,0.01005784300672568,-0.03992785855905338
SELPLG,0.055507789262880025,0.029709851412397244,0.001784725281879916,-0.030151843982139433,0.04650271952985209,0.005532121871773481,-0.04883472425049752,0.044328532216848925,-0.027360975775464588,0.05112019374031614,0.02949616098441542,0.1049688395049637,0.011058877513520943,-0.006467644343347063,0.05974053110355236,-0.09403566147379253,0.011024083869903714,0.022555681878213097
GDF6,,-0.0334631840904955,,-0.014121530729670111,0.04007572782342328,,-0.024732647835996695,-0.038330482160247176,,,,,,-0.007853058342480384,-0.02263922734605443,,0.018496771706743086,
HLA-E,0.04953151257359068,0.017797408960631138,0.05398956494597477,0.0007205748281208733,0.0073380718813825015,0.009443539964721248,0.06433659933443875,0.13828913302770346,0.008382480822473034,0.03335549042588305,-0.001836450838446815,0.010506937622929393,-0.0026775793075630265,0.009213178764314182,0.033359178416501795,0.05760074646466306,0.0168776453534859,-0.023787764304280642
PTN,0.06965605836052506,-0.019345325631897316,0.003926081271613386,0.10089335916220027,0.03766933095204895,0.06585923915554333,0.08948697964289037,0.19038737955125642,0.0697985950849975,0.03791850151642354,0.09679722541799998,0.09827989246637228,0.06063892006707152,0.06939691599995296,0.032992342311931544,0.11816372441392765,0.04571299775547288,-0.014351990892861655
CD274,0.05543035665493171,-0.03736323705605493,-0.035343690047437336,-0.012764864083058481,0.024861600577018757,-0.029430994122080913,-0.027650646078825305,0.0968937516411803,0.022500531812885836,-0.009184927061556918,-0.037810974772962753,0.04910036756258711,-0.03188132017906048,0.00469989334171979,0.06801427738865364,-0.00016506494451683682,0.0006903509488323735,-0.01263132273643398
CD14,-0.06895355365440355,-0.03176435857228007,-0.010405151496959414,0.052531752527838066,-0.07894323516466711,-0.03534592079970582,0.10217555977193454,0.06142575274333326,-0.03789043168316268,0.04470481911335718,0.05884943407476414,0.0832867286888584,0.01770106754446626,0.06263553010660335,0.03195741638335217,0.015031261261164023,-0.0258602976854532,-0.024084686124578675
SFTPD,,-0.03180661255149895,0.08054210552484643,,,-0.022364978069611612,0.03083020722141053,,-0.02215382764139376,,-0.021384092601767445,-0.05289788978510903,-0.040201092119120485,0.010885009436678354,0.053967302534638655,-0.03553418182652483,0.008472942779077054,0.11703325201169082
SLIT1,-0.0550647063585886,0.01127146758715319,-0.01425790343681821,0.08679738387658498,0.06811980853371623,0.011833054266078983,0.01915224117554824,0.07140418352636356,0.0007311589932406361,0.18827861042756455,0.003643069526855959,-0.027578694230875878,0.08015828311612556,0.03150882000110912,0.009027948224987656,0.0877567564321033,0.04890644556875524,-0.057663054928263485
LPA,,,,,,,-0.012393735389927926,,,,,,,,,,,
CNTF,0.003953207475403022,,,,0.03578655216733158,-0.0013232512654398024,,0.022280230434982375,-0.01902598977461088,,1.6901076979742472e-05,,,,,-0.01686463373242003,-0.012251681254621321,
BST1,0.04750482379669623,-0.043663693615402795,0.004450062465027384,0.040497961263693524,-0.01751101043967324,0.045799051022888455,0.017500250002202893,0.17843178550137992,-0.008582657913346921,0.0712132418152163,0.10042131344667482,0.05041269143595108,0.02554528639592146,0.03641412049479087,0.0966578666733022,0.019024760393670574,0.03506019993914878,0.03779836162000693
AGTRAP,-0.040798995997588336,-0.020443542132670293,-0.012611311570139056,0.02774022302110142,-0.029637807428502538,0.02500111697380743,0.019937936060212096,0.0915904060071056,-0.01880903586649601,0.012539706931901982,-0.008467858995508644,-0.046617126420588496,0.010678132542428645,-0.0037710949923431404,-0.0009078214351947139,-0.03933025297866219,-0.017497993804431136,-0.0343177466178759
LAMC1,0.038102915047488535,-0.012994569367766754,-0.022585313452471993,-0.008088260063157814,-0.016766730680146943,-0.02119607088471637,0.05077309723915067,0.15477397433805154,0.035131443723445316,0.07339623875162903,-0.024867028613056796,-0.044900751504292305,0.11792704236049317,0.05556769073999713,0.045814522637525744,0.11093313943106838,-0.01942885276949495,0.014367478614335287
COL6A3,0.03011263673842975,-0.01793391945593167,0.034098637218930666,0.05351763475231304,-0.042147071852808284,-0.037880641283917646,0.04740733891160644,0.008156085589899236,-0.024584984224177958,0.01271160495127304,-0.03421230704309995,-0.05589582167476938,-0.006011799995933067,0.03918883607707325,0.03248109757013439,0.045090885004824825,-0.003911109200460458,-0.00881300479707865
FN1,0.024585872383052133,-0.021987244872498864,-0.0536101066590382,0.012740835790498506,-0.05966784820593514,-0.012855095202863489,0.06031690291526735,0.15955831968465398,-0.005514878882083705,-0.11334147984052864,0.027719688643824503,-0.013806813513426056,0.12893541390921381,-0.036995596711568664,-0.02075167275194312,0.08792791800710394,0.01607618896497915,-0.043382635257505325
MIF,-0.008431323065157877,0.002368721362154652,-0.023025556294086605,-0.047434184000407054,0.0005611475457401108,-0.042212444182080984,0.027132164555000924,-0.0018154779991267293,0.02567635013585199,-0.12870574323717973,-0.0458220242514025,-0.21763538485726916,0.0547278644496681,0.032982416694552714,-0.024211753995986882,-0.02678700985707794,0.021649442609463845,0.06897406710910958
JAG1,0.05416931941917934,0.01514652110048221,-0.004797467067923189,-0.007310763319806969,-0.024860862454252015,0.03452022431314886,0.03994427746216606,0.1822164173924839,0.05021424181758489,0.08490862348359157,0.10250270057121562,0.15280190382365585,0.032531372235474275,0.008844931120728237,0.04261858902523653,0.14340202307322747,-0.01250627788638982,0.044067698700310944
NID2,0.04023350559229741,-0.017334345500069962,-0.027281047067266112,-0.014268513602407747,-0.0006871129405054287,-0.02966311110531566,0.05498847470628626,0.12553841540203506,-0.007533543793633259,0.12175446386807018,-0.018558244347905692,-0.017948418587765597,0.058487558560523664,0.050284001764078316,-0.005739515331774462,0.05140309059870079,0.017267492190962082,-0.017608710006265207
EFNB1,0.0413003290574697,-0.01335980262672746,0.003000804694738771,0.050074184691746036,-0.032148909734999884,-0.05825830775329735,0.05266158741387566,0.02430928220252484,0.04501030150644381,0.08650185178945154,0.059422894087560976,0.14810437916364239,0.11046845908493959,-0.000654765255286106,-0.01608725244861954,-0.025309856159617807,-0.01680885379731879,0.11538209059087852
COL4A2,-0.02127797877015295,-0.01442925705959742,-0.034122314139459584,0.009088979051115796,-0.009911108082601936,0.0034953856453555634,0.08071533043624916,0.1681655564604963,0.022033111905884868,0.09080186800650304,0.025174224452919364,0.004429538132521772,0.12521439271526702,0.0014248372595997891,-0.019568149018964698,0.11944441281155571,0.03303381382711411,-0.06177771928923553
SPP1,-0.08168473663291828,-0.03052790971823998,0.036925462756184635,0.03220745809544734,-0.007678574334713409,-0.054531458221033356,0.12000696326518523,0.1326264809243081,0.025500508773082242,-0.040315177250538084,0.11296989352937961,-0.15054342127985346,-0.05935467233464925,-0.039012042239009316,0.007526044933163392,-0.08357689883727855,-0.011303968150915686,-0.04535907372721555
PODXL2,-0.010417769372213805,0.02457258731086836,-0.01801518062402249,-0.05779518034391216,0.07407582814060297,0.04050335830846306,0.012118710046274427,0.007013233298358174,0.0746059392757713,0.06596355035465087,0.025283448546653917,-0.03470461973248859,0.04004120020201868,0.032011669533742286,0.02660848086904466,0.04655362338538283,0.017845195933597225,0.06198109018323946
FGF9,-0.026628850105446696,0.04113261939056065,0.0031374076018460782,-0.026447805341886628,-0.017201446908173053,0.009249959700642492,-0.008012169967702466,-0.08895596806533784,0.030933164381387532,,-0.04981856190492496,,,0.0050182353090779995,0.02855619069895554,,0.008016018708668584,0.027889096324155847
ITIH2,-0.046683461241361066,-0.03331550135052374,,,0.01253918844119006,0.008865798374829805,-0.01971112796451033,0.013067141315935726,,,0.0015060826262185724,0.028353225879282858,-0.013557635060188715,0.05187822718413712,0.0904546301702405,0.0761535974521885,0.005888420572759359,-0.029954693098136344
ADAM10,0.0028069510198726433,-0.032623502739653594,-0.03453387527497007,0.0052728361458557705,0.031924999241026125,0.04749873537327278,0.0004025182614043503,0.0709525378294044,0.016973686426880786,0.03434771641814838,0.05186410371078771,-0.018468051756989665,0.01834046872317934,0.03318223749496686,-0.024994585534605644,0.04680560574145545,0.01105709842067056,-0.03673510925267586
CFH,0.0542079410134506,0.007857053487716845,0.08257114587544401,0.051965748632856135,0.031351817940888184,0.06325671549532634,-0.007083484100798819,0.09652747950480894,-0.006022100682347284,0.04347028301051358,-0.03597758797391512,0.015883462844328372,0.09067796521242341,0.05025806512629596,0.02966885391586761,0.0030229769239885707,0.04321220442689829,0.003828620768363247
COL4A5,-0.06816793798954074,-0.0215580539465873,-0.01715598354282497,0.033218664319893114,0.03236066185139008,0.018329859084028757,0.02665743929946245,0.060854891806212646,0.048994448356513426,-0.0020153099834714877,0.06083580066379683,-0.03330175136428275,0.034811425800419266,0.04164272266114287,0.10418380447371856,-0.05410552114397343,0.025735673326284608,0.02377422120830879
LTBP3,0.09448237456478283,-0.03655781743711653,-0.009432526565917669,-0.042754841958653526,-0.016903977271522215,0.024570784186267288,0.089238801305714,0.015393053286956745,0.030315704709219217,0.02298926471423108,0.024663800763555635,-0.011878667298595958,-0.011163144864343137,0.014354158306312976,0.026219754659746655,0.09924671805709964,0.009093526024404762,-0.0700960297761087
GNB3,0.08727354292784016,0.0026020805197252465,-0.006577849044300784,0.08441447840553949,0.03971545784795849,-0.007050902768417274,0.0577041016842431,0.08155689160492441,0.03423697562049835,0.0034266922842742225,-0.011932025768050204,-0.029324099941021455,-0.007569520796239556,0.07771940371627085,0.12739419789620055,-0.028814875058451313,0.0020297766180594557,-0.01122866504335029
COL6A2,-0.033896491210959376,0.03686656458149154,-0.017269656341968618,-0.03992028329859044,-0.043264238408453615,0.026845716146605834,0.06683471247163163,0.07985761781740724,0.00878166154111116,-0.044293190051513824,-0.06076619305076502,-0.19300114637349566,0.11578779582480601,0.03006247326629062,0.03204001150039714,0.1183242400796471,-0.022600801629977456,-0.0352626636486447
PLG,,,,,,,,,,,0.09807364932122331,,,,,,,
GDF9,0.003943886594629747,-0.0021256394580634274,-0.03909842250251432,0.09194471429267957,0.00037155135817754906,-0.016475155038001434,0.05124258512321699,0.10094582560971095,0.02367780648135153,0.024718202541700037,0.05340360027803186,0.06767816105207955,0.04962457030512804,0.03546364794671795,0.022299535152067847,-0.024758719059556022,0.0437775381253405,0.03883506586511514
NCAM1,0.0026421536697573823,-0.01216146317312463,0.0591121080981525,0.01800852717016809,0.0039002723536648728,0.06827645184582418,-0.025772973288119116,-0.00900281815815,0.02409230930957084,0.08782304308355586,0.04859069076489017,-0.04195941569330877,-0.004726976386706769,-0.007967713728960976,-0.05294509115962123,-0.020428835744228997,-0.06320137956678036,0.06738715059126366
