,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
LAMA1,0.08185976662292793,0.011680665447275584,0.06341588322480665,0.01093056383082958,0.19139747689896558,0.019596808873204575,-0.02577877753773265,0.06306270036936801,-0.0550943549665935,0.08432520093946087,0.05827644619311891
UCN,-0.024235084135213424,-0.004249534437815459,0.0600571364557858,-0.07328024712990365,0.07901946732510498,-0.006300620984093744,-0.04037868040704841,0.008120040132822035,0.021357168606399496,0.06621508722759163,0.017097872570943248
ARTN,,-0.022422438462118933,,-0.037213183816750296,-0.0073864708650756995,-0.004020082700742485,-0.029871529402879758,0.0026178661046989964,0.046984889395880663,-0.003207153927243721,-0.05369406388813084
PDGFD,0.004026318187487785,0.0319115078340754,-0.004121523675680218,0.02016098212223429,0.0208249175176627,0.022923875429294846,0.06389262436672818,0.0821498176915565,0.05370420800637905,0.021076003805341068,0.004248718673194385
EDN1,-0.0016557871029255042,0.057308153941189766,0.030882234681804566,0.03517311773586305,0.0812075578364511,0.011373349113232926,-0.04834615805560508,0.016185151564266902,0.004826914674802359,0.03180983280315703,0.05107920092833697
ARPC5,-0.06127111671462892,0.007420757206988186,0.05541814495760421,0.022508902354955566,0.11715472936889354,-0.00868003404530005,-0.007571604243177877,0.030191928641202712,-0.07228979098888529,-0.06467379088142254,-0.043630574985849685
GSTO1,-0.012592534769948642,0.023477037990476585,0.02770088410667234,0.039767442170863906,-0.14754892742283843,-0.001533864620721828,0.0043659099922112666,0.014314852753754291,0.026071015624578368,-0.02046367536285985,-0.047668945903735584
PROK2,,,,,,,-0.01379086927125083,0.02853965658428448,,0.2709402268956555,
SYK,-0.015582551445621868,-0.007809288362837187,-0.014359632507158607,-0.01195472279067582,0.12703377105362196,0.015007241061162416,0.017697251764237334,0.004911991861685145,-0.0014766873615358813,0.06118858408823278,-0.015390464246199281
CD40LG,,,,,,,,,,-0.029448198705323676,
ST6GAL1,-0.039134052609304706,-0.0020685999709496544,0.0010587554540611526,0.010885284146910446,0.10560217844288858,-0.025754773327434633,0.002844405660606188,0.01756530807596339,0.009904193930642818,0.13196223879062938,-0.048131962757292
WNT3,-0.011595774414356688,0.0034500202324233386,0.023819938097071044,0.03972035710569977,-0.04523550259885194,-0.000134631193921839,0.13101973368654016,0.08945373741967265,-0.060765652284961225,0.06170276273210853,0.097974929359088
HSP90B1,0.04348832289528515,-0.016493139729944196,-0.06576501194915296,0.02059030419870833,0.05456276881564088,-0.005513153686004293,-0.021999193347999036,-0.039134595703710806,0.04760331423088835,-0.1558065297917143,-0.07456601754136015
ZP3,0.0862077946413337,0.0322151000422792,-0.03848062822335217,-0.041754655065028436,0.08893476408403153,-0.010149527277278005,0.042403374613327806,-0.008363293155649317,0.01814354980552687,0.0658422679222909,0.05766340282496528
ANGPT4,,-0.013225497281144234,0.032176113051389246,,,,,,0.11160896486143855,,
NRG2,-0.0340470413714902,0.04229928487014099,0.024114192445337336,-0.0386954517859998,0.011628115179442445,-0.029362208075624483,-0.017195364831184053,-0.013552776395659747,-0.022437305665791968,0.04075622267179361,0.0519553504948932
MELTF,-0.01563887495502321,0.057472763579268955,0.01823819412778496,0.01472328918841578,0.06912489470623713,0.06435646662373573,0.10349932708873451,0.011035747372446248,0.059903766641421774,0.05581571037369478,0.02844636974280715
NLGN1,0.04390337240646855,-0.05508884932518697,0.0042031929153687544,0.008884994756605168,0.16123231268151023,-0.010850506807346115,0.06549613589796605,0.03021543778404936,0.045525963926322334,0.06701774562745183,0.09710643313503294
SLIT3,-0.02374816225360976,0.028861186894972204,-0.011860604961262558,-0.009949098930561737,-0.07402660839451558,0.013940214102419938,-0.05058123908491667,0.012919780348253971,-0.03244303416973669,-0.025761669344061773,0.023104874503207612
CCL8,,-0.03165766062936892,-0.00941091052339143,0.000622038671946785,0.09907619057637844,-0.03076977060028187,0.005924365918514302,0.054841045080164526,,0.056123330096500904,0.033172050434782316
S100A4,0.0002026025931010378,-0.021610617424523876,-0.029890422032498257,-0.03509215107182214,0.16388394017050875,-0.04115576595479569,0.012915112040614619,0.026523524601009894,-0.016584149887066253,-0.046131114922635934,-0.0563933702243725
TNFSF13B,-0.04862663873294715,0.019645418581814938,-0.0356858053935919,-0.07375478934220703,0.14616899769741937,0.01664658001855755,0.008040862308839542,0.05263756064404974,0.019087411258880745,0.02899935047175765,0.04980086009773216
HSPG2,0.040306608023996875,0.006281310729444472,0.015544634429753597,0.06300059682722492,0.18748269922363953,-0.02949334480205317,-0.0017982244881471652,0.020220132597963403,-0.006872652939308052,-0.07665671378861691,0.04120483293892405
FAM3C,-0.006397227591916011,-0.023376043220238816,-0.012265417857749815,0.018681997846036816,0.08401934988428268,0.029375655203252637,0.031750081435567956,0.003809188494552556,0.039676705532948844,0.06368106999999885,0.06381614054509885
FLT3LG,0.0591525089461017,0.009795628124196949,0.02445372286618691,0.0028101474399022225,0.08805192204067634,0.012027018661535842,-0.01766999755813095,0.0067736164899592595,0.03443923029434382,0.06527533224977962,0.11172593858115934
A2M,-0.02583429014840492,0.02195299736028663,0.025895119861737686,0.0715537198438657,0.16826401273307984,-0.009600647168420648,0.04584075073825193,0.06417567258079228,0.044274911123787154,-0.06414736876557002,0.025175000720009916
VCL,0.0736913469210784,-0.010237368519364387,0.03578397980932886,0.05012127695498595,0.10979848483296711,0.00761198508081585,0.017597722943781972,-0.02411652343457467,0.01800583742383888,-0.09057494820496446,0.017960529058277615
FGF2,-0.019970252565448068,-0.04756854925826256,-0.03409006194046675,0.02685426074001835,0.06855908686702596,0.022695462834163797,0.04345371405726335,-0.027737015149029834,-0.011152005793288629,-0.02383776039986015,0.03645003484922607
AGRP,-0.015602700557496588,,,-0.01660203464339824,,-0.018060876319677805,-0.01635201220210983,-0.01339132918206872,,,0.10495275270056215
CNTN3,,0.008505328291790256,-0.03470380644585403,-0.011105822436664274,-0.03116028810806542,-0.045742036060510236,-0.026597630353313154,0.03601833082359232,0.05135195597008174,,0.012375995358389489
RNASE2,-0.020274045632318126,0.0256466583754723,-0.023371242310953787,-0.0006319367945935032,0.10280167337253258,-0.04507835357263327,0.057815860552104616,0.022012153722209556,-0.018485710347901002,0.12473888001138964,0.027657374023906525
ADM2,,0.07181452039411396,0.019670609671558977,0.01068664369059832,,,,,,0.001137529382824859,0.021470868479714675
GAL,,-0.036309730081699035,-0.05880144715584492,0.008401527624161517,0.02014281409036364,0.008319955498284876,-0.0381312768406636,0.0019856557994305077,,-0.027611922322696478,-0.02684631881338015
IL36B,,,,,,,,,,,0.0467174339517616
CXCL6,,-0.014102524411114816,,,,,-0.059023746812191726,-0.053950050553400804,,0.001316426458477393,0.0520711907383776
PDGFC,-0.0326959775422443,-0.06790368748484715,0.03305649618959003,0.016329827988867753,0.15238175711551996,0.016026621093293742,-0.020720905834969872,0.05668577675934747,0.10713255500134033,0.05523397939732425,0.01509082959877435
COL8A2,-0.0032055801764436327,-0.01740927447159166,0.01873964103057494,-0.01840956847108769,0.13493406608745817,0.013827898789826678,-0.017214808748839957,0.052374678728323514,-0.03479478586145788,0.10363679290561921,0.03578491703342962
SPON2,-0.023612068476010245,-0.03584612283207063,0.05873575096348098,0.05128990752877661,0.16691835585172812,-0.017833751740964646,0.01630102165097363,0.06513432066873705,-0.05570285179361952,-0.004531136513247686,0.009524616760949683
LCN2,,,,-0.032933108982016256,,,-0.034566212950637415,-0.02819670724692873,,,
SEMA3D,-0.021528106276661282,0.037628442500374754,-0.03837778814928825,-0.02189229803119934,0.03791426327663422,-0.01125347197702362,,,-0.02923304722340135,,-0.00927458676281285
BMP6,,0.02536907774182726,-0.013050120513543295,-0.010501326119246,-0.007722726368842146,-0.01650305746192135,0.07941733708661762,-0.02115642380241779,-0.030414880503421903,-0.012010717667704996,-0.03049437831145529
TIMP2,-0.05495750218192786,-0.020277968473827894,-0.005676075286187544,0.022475262879783818,0.0775997929569714,0.02896921852388757,0.028811251608940863,-0.04121942954600838,0.036342689039037174,0.019715125014961005,0.08172308136338072
EFNA1,0.029789885938621415,-0.05272188625293015,0.014051726881796772,-0.03240642586593438,0.06282932023805833,0.010741440689375145,0.03243325248180741,0.013901802400881137,-0.009509920857050318,-0.03462687617919852,0.023175136297950635
S100A12,,-0.0020684795396678436,,0.0071326784729080555,,,-0.017499473877879083,,-0.02471176047978497,-0.030500224436072948,-0.026128141863790512
TFPI,0.04380855210790766,-0.008275444302283047,0.030184846259314373,-0.0016419944341974997,0.16788180801177,-0.028820321921271156,-0.01853136774235084,0.0318790104788753,-0.011125581912928364,-0.03188581036398241,0.01940417841353655
GPC3,-0.022057891767794883,0.021370887552358712,-0.009607535368614417,0.044748389029043094,0.11357351795134188,-0.021648143574894006,-0.006921476552265934,0.004872222412928361,0.014763718181566963,0.024651042749761057,0.08947327821197201
NMU,0.0186914580117213,-0.0055812359113121875,,,0.10166922706730662,,0.08763717130496768,0.030012520129247856,,0.046682608675257455,0.06817194304794648
SCGB3A2,,-0.02208556895020021,,,,,-0.019805640867883334,0.04520896000170612,,-0.044027635940305815,-0.030494405607464962
LAMB3,-0.06197486585539501,0.030379189434115685,-0.038520130787143884,-0.007750913088276246,-0.11931586376754776,-0.01831736885259929,0.03309041531705359,0.04994567367167724,-0.006849078783137893,0.040202750107797364,0.056514208911489484
LGALS9,0.02203527490393725,-0.00807095996656281,0.06405123769239683,0.01993955998470791,0.11555121164597273,0.0013188622291763364,0.0035516865764712207,0.06135275279333498,-0.02986255500717665,0.09334331169036189,-0.018401400694549052
VIM,0.02585874216361981,-0.018252300300762535,-0.024729717931118084,0.016022016563911418,0.18327897121212727,-0.03067855122520434,0.048687216419913235,-0.03331591076001639,-0.0007777008904283514,0.04288552993449424,0.006872196704871402
PLAU,-0.03455871115219381,-0.008302460791574059,0.09396530728301754,0.002556978778873042,0.11682696470185866,-6.56222829914919e-05,-0.01582620599725959,0.012313409775561708,0.10782285759764432,-0.06090389402440621,0.0016709088605982487
TGFB3,-0.07604410279515404,0.038218372158110366,-0.009660942071939975,0.05009817271068315,0.06660770722861453,-0.06172251786318335,0.07202891418635872,0.07381237594948932,-0.0308110268579994,-0.05232865112824406,0.034637294944468704
APLN,0.012449304226677763,0.02669476409680121,0.07827788125782956,-0.00011472541553170736,0.20876933707198148,-0.03270119931559359,0.024242722659408397,-0.012204431562964637,0.04778350381301922,-0.09757253154418763,-0.019279374981815114
SHANK2,-0.018475897055452935,0.00024295062397704462,-0.005000337551900238,0.01781958525988299,-0.10676127040074784,0.011666221679269152,-0.009261210782473366,0.08312682884454617,-0.02407420985344598,-0.04352877300043289,-0.014726790392732492
LTF,,-0.023346979911639407,,-0.03493433392688787,0.13227574644394244,-0.0018396631749386255,0.031847619484104105,0.03821731889966298,0.00592681072721381,-0.0521603028072961,-0.00871817528826593
PYY,,,,,,-0.02051782162543038,-0.023125037105823386,0.001520782702910289,,0.009877368169948534,-0.02778985913444353
PENK,-0.01607585644737864,0.05571425949227931,-0.029584032679150354,-0.01663205793540773,-0.10469328598205895,0.008929493612326322,,,-0.02825900075036139,0.018599455133730965,0.031016391886515053
CTF1,0.05951083067792532,-0.009196842142444947,0.07653580841274171,-0.0022810253512135655,0.08027584858874542,-0.03710598936069587,0.0022410809433178404,0.11840683731663205,0.023449598942492326,0.09689204623026458,0.12473989392739347
COL3A1,0.021440248944864078,0.010156848295703905,0.031524546724349435,0.08755483543357112,0.1888522726859154,-0.048032741765173165,-0.01362392522131078,-0.0053431219048561025,0.03859981535294893,-0.09855095828301838,-0.019653476341057664
S100A10,-0.03165206539241013,-0.03217505319857087,-0.015793187242058013,0.004704708247011427,0.14711494477704837,0.04286709224593566,0.03938681989438105,-0.029049600099981494,-0.022605109127579723,-0.04269898479207702,-0.0021659347607084433
FGF13,-0.003566629973194883,0.028498670184263105,-0.010431911279917525,0.01845930185567737,-0.12580839212031505,-0.06800566052983133,0.030134241244339603,0.06931345015973842,0.04415482149785534,-0.026470904986153364,-0.010976085215154675
SEMA4A,-0.026254899396449486,0.001443270493935278,-0.0065874369788493335,0.010092553117248214,-0.04927162507246046,0.01674998349745976,0.0410432011511712,0.17454496429635652,-0.025510511853129237,0.11634042009578695,0.031236066030689784
EFNA4,0.028630145264686904,0.009164607329709534,0.042952947674450376,-0.018597518232908672,0.02060629728394141,-0.01709042057911371,0.08023300555279217,0.05667380065018459,0.0879617352600847,0.011501621367679902,0.07389370186735261
HSPA8,-0.03712264823647588,-0.006304625882610952,0.0076327646027373585,0.023143984546407904,0.032822145765935715,0.032163036945615564,0.03235874797313115,0.02070518693595745,-0.008055901426903465,-0.04023585704151885,-0.022175835588067683
NPB,0.057815665989916346,-0.012289247642870779,-0.0025796908588913495,-0.02345745339573088,,0.02040777905664447,0.0706659352077274,-0.04692700123407822,-0.006730845258542752,0.10334666522605253,0.026217173301074335
ULBP1,,0.0011515844485528704,0.005482371862738064,-0.009515110360147483,-0.007421242092561497,-0.025167768416460092,0.07903626553252165,0.18321982951008386,,0.001397162774767613,0.01467252386347336
SEMA3E,-0.03914670605890046,0.027024964200403352,-0.02373670457108556,0.0491224850393967,0.05946660041381374,0.03667539880261784,0.07315245171258221,-0.007403147279379933,0.02166855841084546,0.016531420114113515,0.011365741702421267
FGF3,,,,,,,0.009196591089556592,0.0792384896413121,,,
ADAM9,0.021466275373328993,0.023763326105819563,-0.03689853447951007,-0.01629847859582635,0.12516128372733812,-0.0009490913711066785,0.03343497672918342,0.02539558891510755,0.04817289167421667,0.023647505283434428,0.11905145129656482
ASIP,-0.002085359448965153,,,-0.021608393844424666,,-0.022575132468476845,0.02986620421404589,0.012534890690281032,0.029038907145409153,0.08487094683083218,0.05679608884339527
IBSP,,0.0651962853630098,,-0.018477109443695464,0.04563120820716198,,0.0011509553073040513,0.002683044131960314,-0.029084185083861548,-0.0732466213509361,0.03698137526697214
MMP12,,-0.012481857590910887,,,,,,,,,
FAT4,-0.005139600073003307,-0.0055452360774716205,0.012039105222324252,0.005672528563726161,0.030974997894400044,-0.0333463050239884,0.02761760601220172,0.03975604268412649,0.07322560448475696,0.0047502629903611645,-0.004186151485044313
MDK,-0.01451963963068588,-0.0009691165125591636,-0.04165547181377566,-0.010146512155175761,0.18443284072633603,0.05558837611058896,0.08767812167913992,0.0640848872565605,0.014505954302196885,0.08148192590693186,0.08280673062787118
BMP5,,,,-0.035436088230808044,,,0.04615412514002132,0.08837127578650178,,0.07349283761520298,0.03976640695563876
CAMP,,,0.009885901151515388,0.019798612676712707,,,-0.03431874330524816,0.1012031936567968,,0.011001483999938643,0.03999448110248961
HSPA1A,-0.020545782916933333,-0.03097886761357544,-0.040057330474690976,0.016072251926042825,0.10056011412546352,-0.019816097170988527,0.021170381383349344,-0.029746652875626098,0.004945515085200952,0.0032713745211675597,-0.03394667301857903
SOST,,-0.019334153155926067,,,,,,,,,
SEMA3F,-0.032303486458250694,0.06687643098868373,0.012259310378639116,0.01312756356075939,0.1989243505856044,0.001807353475765373,0.021406694472030974,0.04662094001635485,-0.03886418304587295,-0.0043866931323125625,0.0008398703305037385
ARF6,-0.01825606343364435,0.007919941928458053,-0.005152524177526581,0.038102157245320095,0.0820422177616379,0.018254610381858345,-0.03225645760833841,0.013272152684481205,-0.01464896050804302,-0.036559300710799214,0.009551477932203645
IL6,0.022917353332118404,0.002345741059917785,0.00383171922732736,-0.06175147685189494,0.06951741577463982,-0.05927765664834676,-0.03627190552893713,0.0471862512981958,,-0.0016689250444124662,0.02170254112758666
CALM1,-0.011112956183585855,0.10367930807634775,0.028418438452621965,0.046051322260008645,-0.15797357589240796,-0.035452876321867395,0.004861241055703577,0.03305805789902736,0.0011945507476101406,0.050852596428258186,-0.051894793807595326
VIP,,0.10872696189351971,-0.005472735122507326,-0.011491737266338157,-0.06212110577194077,-0.02434244940226861,,,,-0.03823332176324118,0.061403646174013414
NMB,-0.0752142218142353,-0.014955416626365181,0.049685025303766436,-0.023171332722434265,0.18671347183656084,0.007128779786590779,0.03316456329822143,0.05883708236670882,-0.0186738724803525,-0.009703435263824299,0.08252663246673737
CCL26,0.12792678401983476,-0.00576947349122707,0.024102152349037887,0.03526526960190911,0.06510125338282083,-0.015235460174160876,-0.027745865346262062,-0.038861626695219906,-0.027123658328090258,-0.04641120037738387,0.0009567761400148475
FBLN1,-0.00662425193120813,0.058988411824753124,-0.016320867283555335,0.07590312781771402,0.05811202845861411,-0.03235638825161616,-0.041748974714809234,0.023932712022048882,-0.003347335043165607,0.0668198594561104,0.03672493118150776
SAA1,0.009300531221674027,-0.0331553414652971,,-0.05037509142533448,0.00218111031268251,0.016618845669460435,0.04265580434263348,0.015662435083388705,0.006594506758991783,0.007531198412319972,-0.08939640959349261
MICB,-0.00533447636701234,0.007957893141635898,0.016374329547476623,-0.015001171208709042,0.03561979381487889,-0.002920079575457707,0.032303582657140464,0.021747401650179618,0.053121976668239534,0.046230602842078285,0.09293131444043833
MMP13,,-0.014768625469878933,,,,,,,,-0.0331540515457823,
F13A1,-0.0242350834772754,0.08481300289552808,0.01109099502614018,-0.014719641376849146,0.026935045514425007,0.00532697271881431,-0.04232114214449248,0.006495568493845908,0.03765357335539483,-0.04568480862680868,0.02616022958802406
CXCL11,0.049713457727807726,-0.04288745566451105,-0.04504970328322878,0.031877771053328105,0.07738370347528856,-0.012937332765257268,,,,0.020644851569720523,0.003704810992106849
COL5A2,0.03961595723261494,-0.011508137981445982,0.0446207119293081,0.028241413231553943,0.1900170040913012,0.005048509958251578,-0.0136550876102666,-0.051457985779262146,0.03841589864488669,-0.05345291431132825,0.025902721751896843
EFNA5,-0.009272417111954338,0.0020287009245586337,0.00886342633723152,0.05261842726020866,-0.054024877023143444,-0.05061069168496268,-0.03926925936656722,-0.024988615884998146,0.02087916530378236,0.0992738624253034,-0.014889692415335271
AREG,,-0.016915373119468252,-0.0015285266860963613,0.019117104263550292,-0.02993404942636837,-0.04715630725965417,-0.030466052789029294,0.0679834148280831,0.08741217431533152,0.02263099237041021,-0.042819770687306434
EDIL3,-0.05866031164794319,0.005283230591415251,0.005186881945750504,0.023138710623381954,-0.1286390229741034,0.008445364457291039,0.0504760664077178,0.032903771091303186,-0.07714531101645128,0.05165588112151366,-0.019361323336281645
CD86,-0.06729049537655184,0.016196641554439967,0.022759786292694404,-0.03460064339632244,0.08039850319538894,-0.018242434166487784,-0.007331801220838246,-0.017703989760650966,-0.01365183759967506,0.059755186070157285,-0.0560480905419643
AHSG,,,,,,,,-0.016179223218190163,,,
WNT9B,,,,-0.021285247813587097,,-0.018060876319677805,,,,,
HRAS,-0.010471301072438516,0.01380123548537503,-0.02823824742862463,0.028238902468282003,0.011398895729602754,0.03133029663155283,0.03310123263900744,-0.04510337722361827,0.019812314334980336,0.03663626590280984,0.005498206841610132
C1QTNF5,-0.026104256792106727,,,,,,0.0601824420009002,-0.009985477737974235,-0.012581148790729801,0.07383738981642951,0.07296812318696973
RLN1,-0.01607585778260523,-0.012858811678036165,,,-0.015479137353477144,,0.006158080373371346,-0.018088251643199472,-0.021706771519902985,-0.02605568109921604,
COL4A1,0.031522658621459324,0.013162140191572871,-0.005242727477772174,0.0950225807043062,0.20837815703835966,-0.037091130508957196,-0.004092796780345129,0.01766917772644034,0.030256188073010254,-0.11961981431878677,0.028572522738560584
CCL3,-0.03240544577878262,0.05124453145350916,0.037814255360844956,-0.001800755099254106,0.11992657270173243,-0.046912222008282954,-0.014081379026798084,-0.042928979573096694,-0.026279284351325583,0.16500631185128328,-0.059263611427515545
BGN,-0.023620621048233634,-0.012025064804970393,-0.004035076283540272,0.0559793625636775,0.13050147439112686,0.045055896797694096,-0.03418403312564527,0.026675912318192795,-0.040511573886083896,-0.0816675544480091,0.0054612472454240455
RETN,,0.02122857356386498,-0.03275360746231921,-0.02626330740717342,,,0.034539297452818446,0.03598901952952174,,-0.03559126184719779,0.10908000884188468
S100A9,-0.008650381833428464,0.004807228515692442,-0.03532390601474264,-0.07197205392127753,0.1342163011852499,0.0005635185457036262,-0.005702024404279394,-0.015097634925289585,-0.060575877859002175,-0.10333253030285332,-0.0368340604440225
HCRT,0.017584866978750606,,-0.018600958535693202,0.01586596595060702,0.09586741678090498,-0.008771232174590235,-0.0020490296330173724,0.004278216052047204,-0.011616444439223602,0.12033459724397536,0.05188426380554347
FADD,0.08786682501929763,0.022359856643870524,-0.01078761238338502,0.03853345770227038,0.10661043073930827,-0.04575769525435572,-0.0026878682433774987,0.0378000816972067,0.04308949871570116,0.04907935475797397,0.07497507717478871
ACTR2,0.03240953359819487,0.0020595113992771213,-0.023399370698992776,0.04454214498975498,0.014569829003123988,0.042439821220432564,-0.009499376822629722,-0.07300871047091348,0.0055010414578147634,-0.13308800755438063,-0.05730729518618968
BMP2,0.003268082369764571,0.06425344829587168,0.07278064276647973,0.012958026314325338,0.06264934095870313,0.0447961935583246,0.02123508007911317,-0.009343699311618138,0.041919050329059813,0.03597589547725667,0.00972872331304951
PDYN,,0.0028024637194324297,-0.04178306676302598,0.0194837123953621,-0.13814771361382558,0.00185442283098445,0.02127020280911179,0.0034706095298811528,,,0.11216384575209119
CD55,-0.024905322118858323,0.012006361502590912,-0.017608431931531093,0.032240738038066,-0.0281164336780574,-0.02847343430091329,0.03989894090054895,0.0817885170950126,0.00768107438317201,-0.02603224050964962,-0.06296882700741804
OSTN,,,,-0.0019205644968273128,-0.03317491947304041,-0.03345362002320777,,,-0.0005692215079550853,,0.09764989655251803
PDX1,,,,,,0.012799529907262854,-0.026681218703922968,0.06449806088644842,,,
CD6,-0.026254900011044344,-0.025380058407885805,0.026672915474180662,-0.008996486201928772,-0.042964728691134095,-0.030561425334209802,9.700240310292772e-05,,0.03994151347180508,0.07439606525395664,-0.0431109018735965
IL16,-0.03830544792806905,0.018872899301496004,0.032759626916476395,0.04488328154680977,0.1997183438510762,-0.0011656993496673195,-0.00563335591231389,0.02841037748198887,0.08427436365748446,0.10743025286405983,0.031229053047091195
LAMA5,0.009499991755528436,-0.030348030694728967,0.03530328083477357,-0.0019589646489291176,0.16712975848860592,-0.024713431832834174,-0.03941808943841923,0.028760641800426187,0.04647050191800688,-0.008010851814889074,0.04553088037048924
RGMB,1.5210385041898503e-05,0.0028762098498497962,-0.004105098945525849,0.022795476170935903,0.0885137862917295,-0.03947171523231487,0.03989751903598319,0.03167262075449615,-0.016998912526038672,-0.00156083381565599,-0.014285727199311099
INSL5,-0.015602700557496588,,,-0.0043196288122504005,0.04534209343134847,-0.007598396864236546,,,,0.22506695862770457,
IL12A,0.0015097439399762466,-0.04890378894474704,0.08680494535755179,-0.03213269968831698,0.10885490057208809,0.05291872083568331,0.05753398149696713,-0.03183783234172751,0.03211848678471203,0.10623761597883702,0.029340468675594224
S100A8,-0.046948026763961724,-0.010520209675283216,-0.004336975294106793,0.013885766199806738,0.15214708664548515,-0.005445875519903352,0.03558656573067746,0.005734105159283228,0.02751870248591832,0.0070285840964025076,-0.017718116964755573
TAC3,,0.00506843838285804,-0.0008427988037944692,-0.017220234837515173,-0.10753364529855625,0.053888663785084265,0.01084710991589131,0.05189076595425981,,0.021054304185310842,0.02389932466725762
TAC4,,-0.030489147574050895,,0.014812740336995187,-0.04296473391263736,,,,,,
MFAP5,-0.02471370504065531,-0.01358275330636817,-0.027546466931462153,,,,0.029028549144172952,0.003084468297511897,-0.03093287706991599,-0.012759633164942514,-0.042352213401217614
CXCL16,0.06891100397009896,-0.02533746747572775,0.011750928829819172,0.01954145317578943,0.13123353641109292,0.009303560295427907,0.024525671626071853,0.025238269537641647,-0.10276796382404163,0.10272285527401769,0.02450900885726544
AGRN,0.008561980334291402,0.025576467162053782,0.05673444563839831,0.04472770654607938,0.1681131171541752,-0.03270261508530657,0.002852352495446793,0.0788804771253647,0.003307261553985643,-0.03365057248014587,0.03918754159382682
COL4A6,-0.02152811131310476,0.0423948187899386,-0.029287713801962652,-0.029053936478138472,0.030229602453862994,-0.02779136857108816,0.045366280434596944,0.10227976349597487,0.04750123862887602,0.07065770484193694,0.07389810294727621
FST,,-0.038345702890406765,0.058443505979941336,-0.040900653411323706,-0.0071080488449275295,-0.007569032517810179,-0.03906155492142502,0.05472350327653235,0.072566400733714,0.026784148589722234,0.09602192256820957
MEGF10,0.020745846765414414,-0.004419319130093382,0.06919538943907522,-0.013192685256816763,-0.006127134034579907,-0.03993558959912528,0.06977434043321298,0.044478583508630744,0.03300824218669969,0.06412964803439795,0.1123845540246696
C1QB,0.025283958228876975,0.000654909318410083,-0.001651897865133831,0.018480253822590765,0.1611950085862991,-0.037930615993859246,0.02359421781149612,0.016212470035580892,0.04337149316145274,0.11150873311727756,0.0447385090315265
HLA-B,0.03967793680057695,-0.044344600465176916,-0.05468277942237675,0.0013313394628543724,0.17801446902034548,0.027407311763585542,0.02901274918984229,-0.013249133491297993,0.041870095939009144,-0.06994786627515225,-0.10386876012561007
PDGFA,-0.01678092698908119,0.019354731909245245,-0.038933976741604495,0.05162278038492526,0.06921820580008417,-0.02378570455315747,0.0021942783842172006,-0.03972591945484844,-0.06255928113548893,-0.02690201675614787,0.06651984774579897
LAMA3,,-0.022974345221973752,0.07531146508678277,0.08969181200973102,-0.016116576016389824,-0.03482370593093099,,-0.014240391927008983,-0.02533445805632023,0.07562333295510837,-0.007867787509276703
DKK1,-0.016075861788287005,-0.024150238888826805,,,-0.04810071967365119,0.0598930940441386,0.06782710279718988,0.028836328173644243,-0.022749593409579643,0.08409553380222486,0.015097321115963652
INHBA,-0.020054623164319947,0.01770114713356752,-0.0327536027018765,0.0373253809173251,-0.11037906111457826,-0.02164685506731005,-0.028027000086481256,-0.01890135131413189,0.052275793994518815,-0.011001054369264235,0.035817805536482124
LEP,,,,,,,,,,-0.02645285458013404,
IL7,-0.004072133050929854,-0.032601296705377245,0.04988843773437426,-0.03523367044836206,0.035372408484430996,-0.025699266295597975,-0.033314753992475035,0.09197854222141857,-0.023749489950304813,0.08928836052400402,0.09712066457136001
FABP5,-0.06751901607967864,0.0029783072976372893,-0.07210610155105378,0.05086309217122022,0.06881981835856471,0.0559204680324561,0.016846206259451785,-0.006713463534404242,0.05506571469849961,0.06071224819950183,0.04576285191841437
CCL4,-0.021245295887356373,-0.03825125019223348,0.07692157666794792,0.04936184786721122,0.11127037170980163,-0.029632977205523842,-0.01860384800718536,-0.0601992401084934,-0.013393836218841802,0.14025587058905487,0.0047806030381218395
FBN1,-0.03902801070600222,0.0027349066191166786,0.042769391546980715,0.05793692544338048,0.11316789145651436,-0.04384421611576135,0.005681841770431579,0.04974099939077447,-0.02690861353669849,-0.03212964748515056,-0.027623281898904454
TCTN1,0.048321091540885514,0.06682560422514888,-0.020373959840516015,0.015381217368659989,0.17181577536405082,-0.004533816650676224,0.04858770918557533,0.014108141266559071,0.028761646467863,0.1414274027699755,0.051249635206948654
NCR3LG1,-0.01908188222207389,,,,,,0.035172123172311706,-0.02144155435210295,-0.023749502560456846,,0.026058941214745744
BMP7,0.02038422559129756,0.0428889502818246,0.031031845759838982,0.062445490911116806,0.15557612313733132,0.04029398107561939,0.02468257516618557,0.00860998596536431,-0.037111201951319325,0.03836857932614873,0.11670458956912333
NLGN2,-0.031302195348882386,-0.05989221889090924,0.028798615127821323,-0.019528001484694444,0.01400911392846578,0.016181743596984495,0.06299180887775233,0.0179316508661803,-0.05610146020497678,0.10783326195009346,0.05140787951164829
CCL25,-0.015602698497667137,0.06920327048352554,,-0.0362355521619019,0.02149761412434859,,-0.022211546454495922,0.008119332266918577,,0.10185817715473246,-0.006443954756724946
NPNT,-0.006471030242061968,0.004894760137280062,-0.011541165532507796,-0.0038826014614611586,0.207135437212205,0.02831162093039915,0.021903978487722513,0.07046450314512694,0.07610227614718423,0.058351081773242205,0.10087953267577213
