,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PLAU,-0.04060241508910516,0.002610923466178342,0.06559413482150495,-0.041332387755227754,0.03782797068172464,0.016278894373128787,0.0641631058056585,0.16526713868861304,0.015448408549796597,0.06145278713694416,0.036920205073331325,0.08515574911744442,0.01820963551894814,-0.08772862893082356,0.0473227996203142,0.027081007850022897
TGFB3,0.01315286164462422,0.002688561560285471,0.06195073971942723,-0.011546957845580767,0.07155480620790203,-0.01642239999873412,0.012864640541132202,0.029375105699737968,0.0038510286908015885,-0.002324958850916789,0.04364783797268114,-0.00011873004716398749,0.031404172857441695,0.031256211690940165,-0.012240042417050283,-0.007697436701054058
APLN,-0.03506551872926992,0.02095999211275502,-0.03171984880628758,-0.06090941319038666,0.11350441318697055,-0.004940225274203148,0.036335031749806734,0.06658370740858519,-0.04655022347331812,0.03324090519254342,0.06778552296447103,-0.054246214771682545,0.04366191051460232,0.014690506218702548,0.0001214349638281849,-0.020865733238288907
SHANK2,0.00783770857808929,0.0035879319324036325,-0.009739121443952413,-0.023507798992243,-0.07317301132648128,-0.007267846877028399,,,-0.07733142698342677,,-0.005915097108923359,0.007227407824618199,-0.02387018563249676,-0.04468134361791297,-0.004189253151832308,0.02073171364542205
LTF,-0.012750034407043805,0.04788656016659134,,-0.028237708905744452,0.0545083132808066,-0.028181228079795465,,-0.016492446982433594,0.034934248274520976,0.08683393110004578,0.00955241631915765,-0.0022293507135534934,-0.052322498969322714,0.006380378150762128,-0.05525516655790347,-0.027726392817612723
PYY,,,,,,0.07034363714905412,-0.013737813729885067,,,,-0.0304704988747941,0.006506571286155011,,,-0.02417473812570946,-0.017795493336066504
PENK,0.03363501476686375,-0.03993564321465142,0.023077811137168617,-0.023038035298704778,-0.016216240478618624,-0.059979751817133095,,-0.05036706278258598,,,,,-0.01024292993695351,-0.02160385557063466,-0.01734249394593708,-0.007045246262847111
CTF1,0.014890592405836333,-0.020467099402640396,-0.03562130934284636,0.03709227121330098,-0.05495690344758812,-0.011157348358781466,0.010644985729146591,-0.04941747346068157,-0.017601582526297916,-0.02609775680009563,0.06759445431522296,0.04572492381114097,-0.06547561605416566,0.03995621663260321,0.015167028941689666,0.04951254307215255
COL3A1,0.0920162329621614,-0.017213844299066274,0.05417778456133775,-0.02022061055724768,0.10784791330586864,0.030793767913304824,0.044568714288526344,0.0593441420144252,-0.10000111545504155,0.03990786084078815,0.03014323383283541,0.0473381378175501,0.05586740523293357,-0.008710772862173762,0.023472158559408752,0.01296602407213646
S100A10,-0.017944795754970537,0.04285455399590814,-0.053186419203222216,0.06337526629152379,0.0832411688483339,-0.008964562343152061,0.06388499670757905,-0.028893410419521634,0.12157810099286637,0.10167349208122041,0.05106777402002834,-0.08692867353597546,-0.028119515754752123,0.04524915174562966,0.04007896840361841,0.08908901728620493
FGF13,-0.0010042452140506923,0.010012268038791303,0.0331708016802662,-0.010091462779150608,-0.07508560134224174,0.0468352171101233,0.005038367327197869,0.03571507388965035,,,-0.03686163399966935,-0.031561462445240655,-0.022217147979047492,-0.04877616116040451,-0.023924450537491503,-0.062354050254107334
SEMA4A,-0.0018305787359990265,-0.020113637738946352,-0.023155812705043594,-0.019629287447618285,-0.029267024390442348,0.0038612359728340483,0.01082963593956625,-0.04044973721699201,0.11162511466907885,0.10434942010140762,-0.03619814112845426,0.022494290520940492,0.10333050200529051,-0.0021539750288440797,-0.014969447000519805,-0.03396964100055158
EFNA4,0.018736978369920592,-0.032438718262119685,0.019525408447478323,0.013081937410916553,0.020323943119449597,-0.01734933381756865,0.0480864777820075,0.047783574926391445,0.055689495734780894,0.023766106790744965,0.021177729226093824,-0.016167953515901338,-0.011742713332872487,-0.025401631014297512,0.012040908833676728,0.14411028072231552
HSPA8,0.0010771099887962165,-0.0017246824952220077,0.0033381054121205413,0.09200445092649977,0.08278008489741678,-0.0031627477404163485,0.006453489947552866,-0.06601189904686344,0.08346689792503183,-0.05028217239716487,-0.009644246539528521,0.027966489869924022,-0.011233685346280638,-0.03283672458227232,-0.041678006694007536,-0.025597551806370616
NPB,-0.03272080470853533,-0.01328937271051259,-0.021489229471449788,-0.017486788687036677,,-0.004679332923360821,,0.03399856713460569,0.0172488730302159,-0.001010844944283213,0.0451435513394503,0.0014473924200016715,-0.02873623288153787,0.010407395716171162,0.013815499175042555,0.03951233078930485
ULBP1,0.002969341434946039,-0.015951497541825264,0.027308072343563024,-0.010991825473151254,-0.02441229692050913,0.05309296033089398,-0.024100168502197,,0.020219109004644433,,-0.02811652320870858,-0.02158287124227591,,0.04098808706667078,-0.0038839155401043735,-0.017787050716217674
SEMA3E,0.01954909621550043,0.052128848563144786,0.08331327819284039,-0.02039075830374136,0.06911071553538134,-0.023290831035812646,-0.02027740637754459,-0.04629007084000396,-0.010393233991818955,0.018779901065210006,0.003375522992621358,0.0013559699920062704,0.039309418325319354,-0.05559085446162719,0.05224071833474102,0.10079137412162895
FGF3,,,,,,,,,,,0.02814109980353647,0.10111955762839511,,-0.05133301487031897,,
ADAM9,0.016686724548774453,0.013656549025245745,-0.008032480110984725,-0.0008323121138318966,0.055963121093491615,0.04698050165397509,0.011356493093155501,0.12822800781483412,0.08695128657817289,0.08821336014475958,0.044468313402736055,-0.028774521788406428,0.011070167462217327,0.0459850431424014,-0.010093273203658732,0.027106956680776114
ASIP,0.005168130021514901,,,0.020234548729729723,,-0.017501642343253257,0.012517951489873986,0.0750050674474496,0.045581108143777846,0.07089201687802373,-0.004183746222449756,0.025241939106234703,-0.0395767064503468,0.011598923114730758,0.016327313461454263,0.030840770494309756
IBSP,-0.01570390742847706,0.01802093148341114,,0.007519725541610693,0.0381057770658526,,-0.015788137457133925,0.04677594695907341,-0.03954300450868307,-0.018873606295834136,0.07597999326419935,0.053484729790865077,-0.028837702302503376,-0.012273410283864371,0.00650408049556103,-0.03843504060964147
MMP12,,-0.013497657665103961,,,,,-0.015475443653735975,,,,,,,-0.015179421514751181,,
FAT4,-0.006265961426310848,-0.010790347968861353,-0.012621643677278305,0.02176541368532426,-0.005526548622075231,-0.025852123118826197,0.007831967406057972,0.007839660790275139,-0.09916093495702301,0.10292974661498086,-0.025273047533334977,0.015978243488978135,0.04832300413784136,-0.07593703199190707,0.018915857409425117,0.02886460532660969
MDK,0.027573587664078407,0.04912121846472274,-0.008036628988479712,0.016656948844248353,0.12362244087017477,0.021994908469860342,0.02175305198735106,-0.039164002353402255,-0.07887374219160051,0.04096998452448868,-0.00528539265996877,0.05619382821486366,-0.019245992373439325,-0.025643068933398183,0.007024169392823261,0.022221893798995505
BMP5,,,,-0.0035585041420360237,,,,-0.02798059571009427,,,0.05403134106959076,0.011319503856302638,,-0.04803491396073727,0.010329158552714659,0.04647420885746792
CAMP,,,0.052756442943792003,-0.03128734431852002,,,,,,,0.04405635553166773,0.11717997847457141,,0.09394929227297436,-0.018946216182944505,-0.02442999550418747
HSPA1A,-0.012830948303808496,-0.022335921937597137,-0.004333630124385257,0.08372139872455303,0.09819901577374508,-0.026016686850857118,-0.024414488806361063,0.028793205379171845,0.15220000747200196,-0.03796473847725602,0.07468007383348921,-0.06551478250985446,-0.05915819620055321,0.0839761527692264,0.019931565249957733,0.03788427338637346
SOST,0.008452054418635595,0.011209021120515892,,,,,,,,,,,,,,
SEMA3F,0.004650061022593987,0.014586106754795268,-0.03621294635177126,-0.055777158819769745,0.08605056470421016,-0.020612894046624433,-0.03883761199570694,0.07123143717880763,0.010343292830008738,0.10582839657425128,0.08022425085852639,0.10036510677117647,-0.008806810791361636,-0.016909385835246572,0.035545783296485355,-0.07686760250875375
ARF6,-0.003311970859730249,-0.04291598227602583,0.017214094981851745,0.024571666934064474,0.06469653207687147,0.023315227889762168,0.041942748530651226,0.09168153865784445,-0.0035702921387886577,0.050037355122589014,0.0173491376017982,0.0036307585775713367,-0.061573375587138685,-0.03176973500369379,-0.016766595582998377,0.04361534767137677
IL6,-0.019701016742648098,-0.04769996375788216,0.00419316886235966,0.07819727922132591,0.06278395594605717,-0.005397537555023195,-0.01764903305962612,-0.03140787390767608,-0.008209122548846865,,0.01871861739103584,-0.00887929931804158,,0.09870993784076941,0.0346008749718945,0.016467257910170466
CALM1,0.002113517480722048,0.018080164504175253,-0.0004113728847793026,-0.06609657013599538,-0.08869989872354814,-0.027858029791957867,-0.03543650144719962,-0.02761026177202866,0.017715334072578432,0.01553297065514784,-0.028410170861396508,-0.06673445906790987,0.007843441945719171,-0.07711218671051485,-0.005738390479316168,-0.09886685010534695
VIP,-0.03570453219364344,0.07847201444725431,-0.008797287235686155,0.025738374317923342,-0.03959049697147646,-0.030874975915004592,,-0.024874594162549477,,,,,,,-0.01999939193487301,-0.03846627430749386
NMB,0.05114381605093992,-0.008442643977875943,0.008661262932556,-0.011338204305033447,0.06791635344402737,-0.03518971501192577,-0.03494240196333092,-0.0487707604578125,0.02733986248248134,0.05773371990256442,0.015108677616716084,-0.005805593739119316,-0.016100270521730277,-0.05822015416726705,0.035643240024747634,0.03781155511221087
CCL26,-0.037245632090684266,0.020235094688218918,-0.0018036614754414848,-0.005166874601476941,-0.030921335465318823,-0.011811473322487808,-0.060792287490752696,-0.023713005711323155,-0.008796759648186206,0.06269250164325395,0.09857535814538965,-0.026901721321874184,-0.007955769823833682,-0.013599802618853693,-0.005990227821075866,-0.03776387444249657
FBLN1,0.08122726132383738,0.00242215071376499,0.015171868025541315,-0.026374043269415164,0.06190700644573465,0.00427513596636281,0.03339116495741236,0.00690456019879205,-0.08510259011070341,0.012672991520315103,-0.02150758213031685,-0.04234724801641468,0.034113126321425276,-0.02307720132490305,0.024966260486677504,-0.026519184891188367
SAA1,-0.06690914998147621,-0.04225681055190804,,0.021829699372375153,-0.02669538071376107,-0.0395347614039431,0.03548508077679447,0.05737901392399859,0.1279909889331803,0.02230469203201833,0.05572528827868,0.0053775373127952705,-0.02462272928704021,0.03715834249210525,0.08733780239418072,0.01568084888540443
MICB,-0.0006236566167552247,-0.01046425845477787,-0.03710804630751649,-0.014414764299405684,0.08803061799058019,-0.04500045216485176,-0.02690742730349333,-0.006088095325754989,0.02054456299281163,0.020900810589449467,-0.04040175361352858,-0.009940638493253036,0.08792124384145887,0.015289689235129267,0.02674664598352679,0.06056395149678586
MMP13,,0.026457060495972875,,,,,0.005973777737034228,-0.004839414872724166,,0.07879203048350719,,,,,-0.01734248661937012,
F13A1,-0.012524980105085085,0.042006769751084756,-0.026702746601517825,-0.04059059878103551,-0.04062621306047869,-0.038378430960693,0.05253186413488762,-0.023778978905740183,-0.04601991770908854,0.06951564736175958,0.07405566876475841,-0.014489620643597129,-0.03421680707767119,0.014136835829228565,-0.019225637261020837,0.0006260767725691949
CXCL11,0.037242027649142466,-0.015524426166934667,0.03719848213109862,0.02112124841171171,0.05664397183173354,0.0031943734080349833,,,-0.05741050803854626,,,,,,0.0027458058001643805,0.04152473749378865
COL5A2,0.03416583023585487,0.031839332705317816,0.029398687627335277,-0.013669017287643918,0.1037465084731768,-0.0011386565244030683,0.03042816021296377,0.003303137506456581,-0.049341436064746766,0.0746621029940762,-0.02365719232537836,-0.0011536464178913558,-0.004844643174704973,-0.038915394011702055,-0.02882893165125817,-0.0353171323259754
EFNA5,0.01168910839735999,-0.009529552817636152,-0.025795749258866834,0.04206397020312261,-0.05841167832987256,-0.016004411858546102,0.016211138218176775,0.014168521862280164,0.13627804227618734,-0.02578535969581031,-0.04787247050953304,-0.058349023108269234,0.032058985504929534,-0.0069999785246791174,0.0038869156137724156,0.020554106423987837
AREG,-0.02370877238873828,0.026538599746267832,0.02830103673634083,0.015601831258770918,-0.050177970570269355,0.034702594800013024,-0.029880259862378643,,,,0.02626925094263881,-0.02224744066467001,-0.030670722005346675,0.03767308561504185,0.03738979099289747,0.008921025062762359
EDIL3,0.03588267640321173,-0.005293741868368267,0.03845770280033615,-0.04394728869450704,-0.041839793204464404,-0.006118072380918769,0.015434811864831928,0.004498451668142727,-0.032933142681288156,-0.0018058184857624943,-0.0003833233547946037,0.08872222680374443,-0.008667166867603495,0.020537369806536383,-0.024843863345635032,-0.08099831790785586
CD86,0.05189879843730535,0.03614873452508271,-0.04385306329913039,0.021553722303893793,0.09058959984820342,0.0036534593863975563,0.00926264767328501,0.10199938168694156,0.031257925514089596,0.017368422389903236,0.00817748779446579,0.025527759325740515,0.008996587698728667,0.051178674268010246,0.04469684846821051,0.13950225898026877
AHSG,,,,,,,,-0.025946719283721466,0.11025558331443792,,,-0.021342736235686142,,,,
WNT9B,0.11572506645623132,,,-0.01586747821206999,,-0.014001911093727469,,,,,,,,,,
HRAS,-0.05093685798572087,-0.009240839751076287,-0.06548962625755818,0.010231539840086014,-0.06178296461192037,0.005786318685881079,-0.06582431943390274,-0.05399681366193196,0.06632895726926515,-0.027389164186176696,-0.018818042648736724,-0.049400375770688516,0.015398468233886567,0.04898987071912785,0.049436495433011346,0.02997163425218822
C1QTNF5,,,,,,,,,-0.013620169406209704,-0.04518797991853496,0.07816791268626154,-0.004426294859718216,-0.007413923137436029,-0.01781828533522035,0.037993740447542564,-0.02386347585392671
RLN1,,0.03505105812047755,,,0.09069285934578851,,,,-0.014093142024614876,,-0.023349408300204794,-0.023861020926609564,0.025866881855494385,,-0.013629414196866502,
COL4A1,0.018661382916634713,-0.009243689289295712,-0.006306633414189057,-0.014215454324145912,0.12256423426467701,0.03942683857641509,0.00937411761013506,0.03869506126358799,-0.04388670089468978,0.059907170953226715,0.02171850690277005,0.10558938895601712,0.008014845421000318,0.03833322522735751,-0.008775079119594402,-0.04676821071060554
CCL3,0.058172542028259236,0.026252297081565866,-0.00031059489368332437,0.03320518862815131,0.04766195118659572,-0.03076308950767244,-0.03096696814419943,0.018540835802528417,0.06342593263599754,-0.05876547268428026,0.06324295918017094,-0.017673391723599777,-0.032236606792729154,0.09575369878755342,0.039436385801955166,0.049223215471304725
BGN,0.06153130855362906,0.01922564023094769,-0.04645027079425202,-0.019614397089101898,0.09638819644977763,-0.032843087733668536,-0.01018070800368755,0.03714982541399309,-0.0952216609181054,0.027067029676646343,-0.008066147367759154,0.03563574483376053,-0.014583554032447129,0.009300976425006964,-0.008810750485045362,-0.050413348165226225
RETN,,-0.018743057975918423,0.053560465525410286,0.009485335229178124,,,-0.013531749779499431,-0.001873197307166534,0.003220758027577288,,0.04920709616719451,-0.04021494041563137,,0.06170218121794615,0.04898433055914301,-0.024039405720568834
S100A9,0.10453360914831902,-0.037233005776514554,0.03741501348954924,0.020873617453195988,0.05110346322214213,-0.007710929751558899,0.010789044651860905,0.1317941653735135,0.11987064734567915,0.07666957587461853,0.04103280939580363,0.022496502736295575,0.05033198292448242,0.0324023405609383,0.005675436579648889,-0.005658752336548248
HCRT,0.029198548143254496,,-0.008755544139514434,0.04787933352539385,0.06830759232143888,0.09641502719797501,,0.019951233662344817,-0.015289640427829432,0.10241777229299825,-0.0048172662529107355,0.054795365158238254,-0.02085372543221329,0.03293596436037121,-0.03348587064387593,0.0896985025181589
FADD,0.10707460045635803,-0.030298998096056122,-0.03203687161910788,0.025919848736397955,0.020537894883451847,-0.022197826492837854,-0.03190902786213172,0.05010922477704202,-0.010995973730323301,0.06681452456242004,0.03627848574091207,0.1017467051511406,-0.023513809449272977,-0.0696169775299189,0.06824875380854142,0.03696361442701288
ACTR2,0.022543277186889258,0.011207443351663366,0.010569399129756966,-0.06394956218866181,0.035762225989169984,0.0027922590932910013,-0.03296719008498372,0.0663426495683633,-0.007449015500676388,0.019815242432071542,-0.046042525030345775,-0.008371513083519489,-0.036468157972870036,-0.0018048681636840252,-0.0036466490717612632,-0.03300154123896558
BMP2,-0.030492923066037916,-0.04180015551182769,-0.027636251397164822,0.048902602135704076,0.004232939209063679,0.007382257016068787,-0.01641165481569303,0.04904224484224988,0.03014913145321752,-0.07190448456241462,0.08007987866784569,0.05581512818573965,0.004161804865962769,-0.0126021259851583,-0.007353127326350584,0.05263040945453155
PDYN,-0.010490935204970268,0.013721252687711146,-0.021301058554821818,-0.0211221683603469,-0.0969842685826383,0.009759358350130644,,,,,0.008200904135660743,-0.024718197155157662,,-0.028823069440531066,,-0.016586494765851396
CD55,0.0609689342010276,-0.005591303825090743,-0.01891477280755438,-0.014393504255422643,-0.036725408264316285,-0.010452397787198583,0.01509788260146763,0.05531672717753624,-0.015515798858286385,0.02995001523179365,0.06608024761786789,0.037208885671504356,-0.016238186314273942,0.0406349577521867,0.023260880707002916,-0.033873850290571
OSTN,,,,0.020062255462417355,-0.020842721976405548,-0.025935320359729508,,,,,,,-0.02221714504560554,,,-0.02117385040252996
PDX1,,,,,,-0.017966015818540834,,,,,-0.03515626983756456,0.012117147657805588,,-0.024718738330050217,,
CD6,,-0.02744554145205452,-0.0335163358812427,-0.004001467611161313,0.1272214156943008,0.025045611731763225,0.00989467172622795,-0.018201790755116434,0.027601522880255257,-0.04690327800565936,-0.027374982641401348,,-0.028567319717524634,-0.021285235491195858,0.024063187591114036,-0.01935682200309382
IL16,-0.0593344617924952,-0.02569847976996691,0.010539065139346037,0.005824222227464897,0.04106990992904793,0.04388303014223616,0.045793099188624314,0.02167737507341747,0.09195710223948332,0.06390971068737969,0.010101179149676107,0.08681527500463251,0.015157996247305077,0.08133867752142676,0.011244390751520087,-0.05948994977805226
LAMA5,0.023481521673003995,0.019022174275384447,-0.024021537025348115,-0.04624463606906477,0.10351172031913204,-0.001695454184522818,0.006701325796028952,-0.048539996785533356,0.026848827070467995,0.05387686079328891,-0.014811644287147409,-0.009049915215629582,0.002693155795284049,-0.02968787003901284,0.013010150430683466,0.02306646683733926
RGMB,0.024103660905218944,0.02621979847616667,-0.006500227143926013,-0.023255400593011226,0.07402343107519603,0.06062772032224053,0.021952170828011302,-0.01890586029842417,0.056683894539356475,0.03315266156352981,0.020396684560996865,-0.01532929133613957,0.0014574541951068386,-0.0017674819980977095,0.0034774493074776823,0.04426105575482386
INSL5,,,,-0.027159618081781044,-0.002798648906041562,0.08410071601405397,,6.652006632384848e-05,,-0.02917908549181519,,,,,-0.023798476584960846,
IL12A,0.07613689520486613,0.03741105363094393,0.057516113692063,0.04002045561449474,0.018731918801384344,0.005265993302464715,,-0.015807696653237696,-0.03696462723342794,,0.0053847609457978165,0.019341540970131105,0.061439910481290785,-0.017436790066729067,0.08348191602876971,0.09590408010308965
S100A8,0.07719536293994922,-0.055083238003945864,0.04285192793846313,-0.0403680190516027,0.0805823129323743,-0.00955619815086883,0.004829649049070251,0.14298667884591526,0.10552854781895286,0.0681079075542122,0.05450319149833856,0.027146424213202024,0.08019008228226737,0.07190353696947743,-0.006562983788057107,0.03391334704111588
TAC3,-0.011059425130800027,0.08175574977704489,0.004092989652709761,-0.033793653749722714,-0.07234942034021784,-0.030178246847208594,,,,,0.02059347744005458,0.004874298717157653,,-0.01613190120943258,-0.02836281849455181,-0.007585405033295162
TAC4,,0.0018168154938324032,,0.04577399607942783,-0.026993343705297403,,,,,-0.03225264093940853,,,,,,
MFAP5,,-0.014688146611480225,-0.020051749624631292,,,,0.01416534363131911,-0.025593814628963332,,-0.055234413320017946,-0.003841235258491779,-0.02153768137708216,-0.030670726985475977,0.042724159481158694,-0.03878171318996585,0.04778262123478578
CXCL16,0.0008493789632327195,0.006211670173550209,0.04416332215073417,-0.007507025606249233,0.08957302173924211,0.05558703725440845,-0.03477433721877982,0.051124150716625315,-0.06116480124343695,-0.010084826619449582,0.0539197983960385,0.03303434697133252,0.056622322287862764,0.06861505768414897,0.01681978214028019,0.0123359313393842
AGRN,-0.07992988861381281,0.011390049356938898,0.024649222587808897,-0.05444775778022974,0.11691000606541532,-0.004489407575206,0.007308433386161216,0.037398738100579795,-0.12182552730212837,0.06557995362337515,-0.012628156414538863,0.07390700904001749,-0.0067464373631381976,-0.05506944416023475,0.00422667665141286,-0.034628737380720406
COL4A6,-0.013827870506655163,-0.018743058309021007,-0.04386756486589495,0.005706636259837286,0.002992947984582068,0.0048235494583353505,,-0.046637969833293325,-0.005063195454697064,0.011581108310119301,-0.032485342262230016,0.03455258034235187,-0.0003102633906757503,0.001439896821679901,0.03411434267833368,0.045030359416005306
FST,-0.020102553635045522,-0.016039053969320635,-0.03664592594199095,-0.01880151757014189,0.02922752536170379,-0.02086650207962564,-0.011541451032261667,0.20815221559825026,0.0028679364396511716,-0.013729607004312023,-0.03341013863817747,0.0040717023778188,0.006793589234865757,-0.03823111963507963,0.002346722193212338,0.024590363407371377
MEGF10,0.046393366884486475,0.009267354418244975,0.05959691794142628,-0.007017441778011427,0.031242822967381012,-0.010893559759978062,-0.00439735320656889,-0.07186507557682453,-0.02718574862803225,0.018241007456812085,-0.012520502311251843,0.043791040926264665,0.0017913004841662195,0.0027089546363688204,0.04951611702760959,-0.010905767186424395
C1QB,0.05398142720214436,0.0388832294487855,0.005369241000386234,-0.025235555556864773,0.12296029609542929,0.033509636414391426,0.00890892354640268,0.06105649485092614,-0.037014410583490344,-0.0106339925155276,0.057225645345690634,0.13917237637952992,0.061405594649543316,0.0035653938037184443,0.043536298433643275,0.07750802805575956
HLA-B,-0.002916633207675183,-0.008827986152042363,-0.022474599197834396,0.020221901824902442,0.13183649815291013,-0.016691166700536966,-0.00179940071881402,0.049403581535742674,0.023711351332716957,0.046524991063091665,0.07492779237362505,0.005915095898792645,0.024268816095762428,0.06397419999101954,0.02808427673285073,0.0009044677002343768
PDGFA,0.040914690041343044,-0.03234774267735091,-0.017705110055604274,-0.03732822712589786,0.013745267946359437,0.05218037608346282,-0.0007143956985779411,-0.03322726965852357,0.0060800462843166635,-0.0004339534352933221,0.04402740662840908,-0.028494876953704555,0.0037311580805043103,-0.06514570524775597,-0.003108028097920664,-0.015776268705004128
LAMA3,0.0018853390390102033,0.016480827757831912,-0.025933969938652622,-0.001908411776069018,-0.025834864869809713,-0.005252258413687991,0.04056387242025674,,,-0.020140049800701148,,-0.01878513725240173,-0.02511975347828518,0.15263254652718436,-0.026104117230952472,0.006734782454831094
DKK1,,-3.9719957288200685e-05,,,-0.01773174174973702,-0.03220001193150026,,-0.025749847782431137,0.15558514765014497,0.010476001744815505,0.05549082359497471,-0.03590835743539459,-0.022556795053971866,-0.007572538459619056,-0.006133437199848399,0.004450403049851844
INHBA,-0.05834372956311866,-0.004086226249665987,-0.01796672205661093,-0.035224476443802014,-0.07619933036579467,0.01414736932856919,-0.03311040141433209,-0.054029993076965946,0.004817093613435952,0.03215860946393454,-0.027794335013000097,-0.04860307829944897,0.08124967834822333,0.04877116099345806,0.004567610290211266,-0.00829162193927019
LEP,,,,,,,,,,,,,,,-0.01383717087990349,
IL7,0.06097991945792778,0.10874717673046322,0.08881203724633516,-0.026265585586171387,0.03991345071748271,-0.02651162851222312,0.012566905522879772,0.030708745369766626,,0.08683936541181185,-0.03262926899654138,0.009359901466010866,-0.023548217667037803,-0.029524878509023498,-0.054871231860140326,-0.0038744651994269187
FABP5,-0.003156601328980213,0.00010327330414507817,0.00047914756243158495,0.005729644211809398,0.13106479885591993,-0.03372842580967326,-0.0038787965900225468,0.06615427240851354,-0.011718965899669795,0.049899520426176874,-0.007771651763600237,0.1285002923599595,0.02199413503326407,-0.042420988610279486,-0.0010200184626647697,0.057723082139304514
CCL4,0.02902709196531934,0.022575182558279363,-0.0037519908898574076,0.09685710332405953,0.05350718869329499,-0.029915634594140376,0.0044002524700958055,0.01143435161153444,0.06225108855224212,-0.05222245964294859,0.1058348915765692,0.007137987422991976,-0.0076131487807249345,0.056241778862403204,0.05893924947596449,0.02330158687737302
FBN1,0.0033693188076726758,0.017292239924354923,-0.008843650015993458,-0.026719349125621343,0.02506853728836701,0.02699264070769643,0.03073754327343869,0.0479819741839992,-0.08710937983209519,0.011016950057456858,0.028298721092872105,0.009579315556117953,0.007280041103249294,0.026017984726684415,0.041996730689257,-0.022613387914494913
TCTN1,-0.017208768795880718,-0.026460018415087164,0.007422107177525883,-0.029305182376039345,0.09542143848276757,-0.0027600061449576346,0.03691229954858638,0.02010315115947176,0.06615181808080886,0.06836729309722434,0.004001404306898083,0.04814949404094409,-0.03093356239097317,-0.0801893659440049,0.012967368094599106,-0.015460519284471863
NCR3LG1,,,,,,,,,,,-0.025515764675553724,-0.028284512355671167,-0.023548230170321264,0.07449725584968106,,-0.02199513004000703
BMP7,-0.012767744410367567,0.034725830834370384,-0.01448407928569777,0.0008497406490022604,0.07883767912126363,-0.006420053093275777,-0.01569153927120449,-0.0037356673191208155,-0.052531126927590356,-0.04846114790546992,0.05225673809367987,0.008916621278724557,0.02680970333377167,0.04387039030978298,0.033873653652362216,0.005687692797260127
NLGN2,-0.042117372806754094,0.03140045244137847,0.036532231770342746,-0.016335403339295382,0.06056748278095797,0.046284736755201526,0.06615592668879187,-0.009436221170330846,-0.05180850815142613,0.03674538898814715,-0.09339145726446584,0.005556510643394697,0.05012073282288569,-0.04405621226112365,0.017424824689175594,0.051471294529687475
CCL25,,0.04679884974246994,,0.005121623261162536,-0.009260764430850442,,,-0.026980657394929823,-0.0349062925731065,,-0.04940628198155295,0.003511706716331913,,-0.044110950103180946,-0.021423641441946275,-0.022625697573167323
NPNT,-0.004435816251384163,-0.019787573982489228,0.003605477532118769,0.005435170608438203,0.11691705154738165,0.005041357450610712,0.00263887475210914,0.024218643798241762,-0.07559944454349422,-0.05211267664352376,0.05062448105640102,0.06804703798078085,0.012840895590192013,-0.04171979247671531,0.03755140802700217,0.012137267628913942
KITLG,-0.03389671797567857,0.03559454036765141,0.014201511003735616,-0.0008878754689607471,0.018552407328726792,-0.01639697733188186,0.028535225997040205,-0.01542525006843607,0.0823302801067744,-0.026899713194435914,0.041481936025667285,0.03858700918557277,-0.0820730313236677,0.058436920907638336,0.004285499981331725,-0.01214357883984746
MADCAM1,-0.03622438116848525,-0.03287699714510205,-0.014101345850547816,-0.018323623211444734,-0.032407912850011024,-0.023513145357715037,,-0.03050611988580055,-0.03401399469035806,-0.010393360344898628,-0.011897580966983809,0.05044380177789645,0.0348324284557552,-0.016242199547624393,0.15948393913690603,-0.007769578814611353
F12,0.09459884822221964,0.03036467699290905,-0.011367652796348146,0.05020560361029009,-0.09354349394580552,-0.04797253832855499,0.031161537035379175,-0.024758812925864643,-0.005106839416611257,0.017414213677389555,-0.000201444329543902,0.06813806743719572,-0.025751744649146147,-0.0468452790376537,0.0674710821196474,0.042450821776932504
S100B,0.03231407246153291,0.00261237023878293,-0.03446357428015186,-0.03265287449589504,0.08497893504965894,-0.03614980432571866,-0.013680098293130927,-0.13785656569968682,-0.11063009044912821,0.04177407273030259,-0.059304151510632175,0.1151225531719381,-0.017346323955625693,-0.07569645296887695,0.020223204762660516,-0.03292484203596328
IL27,,-0.02076968435925098,,-0.01718383681047845,,-0.014982809171312388,,-0.02487458114869641,0.07855196675164254,,,-0.026752019810484258,,-0.015179421514751181,-0.02466887023071337,-0.01880324549015225
CD99,0.019837568972303918,0.06681583594465838,0.03597791549784909,-0.037604340248912196,0.07526250959170784,0.00412918360961278,0.061637690766175514,0.11297931607279581,0.004453404722735017,0.1117620189377778,0.06778627378857766,0.06585657769770258,-0.009337387447284568,0.01785860755746476,0.023864392427482395,0.08190233162338673
PDGFB,-0.00522213816194452,-0.0509455615736757,0.007643056766345044,-0.05303176510231014,0.035310573981225085,-0.010088220676430667,0.04661188879380009,0.07285044164377119,-0.001717435258546653,0.05967561585970591,0.06780954844736196,0.019919257114937403,0.010082280138139391,0.010247327499935927,0.02171262394987642,-0.01658861985219353
