,UKF259,UKF269,UKF275,UKF296,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1
CD99,-0.01973236316853409,0.07480934051235799,-0.021580939557481523,0.05438919413745862,-0.012023130310874437,0.023958194053844077,0.07036003741332447,-0.033546557752484586
PDGFB,0.03967215358739511,0.009534496446581874,-0.024997108675336336,-0.01801882025616713,0.019414965303018006,-0.02631163840669581,0.04733652359247077,-0.007345265189698101
CLEC2D,-0.0574395041413913,0.058411998377835124,-0.006856779450532047,-0.0368488624607544,-0.01409211624909331,-0.01794836472275862,0.002635737202893084,0.0054493336096659885
F8,-0.02658566114374709,-6.786041909432095e-05,0.015163924920955486,-0.050636669261984624,0.009497932970680306,-0.01875683676561484,0.016972860138676518,-0.07684929441508401
C3,0.00917840959786155,0.0448604380571923,-0.03474379141959103,-0.00683423576371139,0.009306738059203817,0.0822425378057652,0.008360108633771096,-0.016885002408812792
DLK2,-0.01685045117237869,0.01395576805403463,0.007057960669129454,-0.0075634341052893145,-0.017343629525880828,0.03309823793493511,-0.01878896846407714,0.05586767797616364
TSLP,-0.007732020681475117,0.03965641689138587,-0.029411629911697965,-0.023505981916180453,-0.015053808837560176,-0.025676586422185534,0.0029970403939082227,-0.040727656791041345
OSM,-0.004923747509769818,0.06455181428882481,-0.04339974559578899,,0.049527552931274546,0.01498535617652241,-0.04085998927745277,-0.04773765991867784
PRND,,-0.016409194780577722,,,,,,
SLPI,-0.014570587891555225,0.09730807554579125,0.03381307709072334,-0.025857767512481564,-0.040404511225171184,-0.013820414202984728,-0.0032241131170419705,-0.10385062112601719
AFDN,0.02406889504591629,0.00284926415343456,-0.002515251802494611,-0.0061940085391105765,0.056279988833234325,0.03724422381091011,-0.03557380509379307,0.08766481901071531
KISS1,0.015092453260237233,,,,0.09193505446338435,0.05630713688101014,,-0.007521746075086906
ULBP2,0.06950697341211819,0.05203937679223045,0.014018883656525115,0.055438170112817604,-0.020920380224861337,-0.04051366567935842,-0.026344815536044577,0.040487824156956176
ICAM4,-0.010962783536332418,,-0.017707542273388176,,,,,
TDGF1,,,0.07163951373563807,0.03283944329516076,,,,
ANGPTL1,-0.03514156412197788,0.050794305133494026,0.0014593503074369191,0.009400973289471298,0.0252020312077764,-0.026332475927858378,-0.03889658489005036,0.04371314599650941
LTBP1,0.02669863853720461,-0.013254247601233731,0.04604072744127687,0.0383779633299838,-0.024754032683968825,0.06138551191928549,0.006586789089398353,0.016744733651744306
NTN4,-0.007858391352637575,0.023594000469398427,-0.0054806227936371275,-0.027021491638524336,-0.009700502667168872,0.03516334068979268,-0.04276308307111406,0.04075679324848284
APP,-0.029328576379956613,-0.06649892428038368,0.05956680843097599,-0.0018788087719192987,-0.03621991340491079,-0.012413838955685355,0.04813745391003351,0.03624859093370124
RIMS2,0.050426640675286835,-0.04780564079804074,0.060815608824545245,-0.01719400066903234,-0.021598991927674633,0.026876894496769242,0.0156524714932632,0.04626915151148295
WNT7A,0.02564593558431593,0.020221408319650993,-0.013744700942963754,-0.01296532725037666,-0.0017988999464747931,-0.01860409513035621,-0.00424452792662334,0.02954145032827549
GAST,,,,,,,-0.0203293667874856,
GPI,-0.04073503518698323,0.003445535068006726,-0.017182936345290476,-0.03793736141787551,0.008028078749666266,-0.042595628516056146,0.03668634135213602,-0.047774724985913015
IL1B,0.013725121755430546,0.04588993347129411,-0.008771868909686453,0.08735762924205634,-0.021368836788380658,-0.049662157470787116,0.05865251948486227,-0.031184156735959145
SFTPA2,,,,,-0.010257759324297707,-0.015747226911707712,,0.01902233512291962
HAS2,-0.021299419144208416,0.05844886735393733,-0.03635884132774344,-0.007785500463984673,0.0349513680971096,0.03107102734439345,0.006181326108449592,-0.09399069970371084
IL11,0.0065616467377877285,-0.02501328034941183,-0.0100287905692564,,-0.011520604786695194,0.0033534164905252442,-0.02136765953645184,0.023397667197697276
SEMA4B,-0.043408651110731465,0.06906900037815585,-0.00022529891023720573,-0.03887270100115923,-0.04935048355662549,0.047090310925604416,0.057805482003414836,-0.038414420613090174
FGF12,0.006978177096242437,-0.03623243071177202,0.028197986312368976,-0.020276543129509737,0.02505322343987067,0.021953734694069197,-0.049577606244086345,0.0015586138271606517
CP,-0.0030143695471322603,-0.028297537108908442,0.010512952724480228,-0.010752415160180981,-0.04319794804984747,0.02851467502373315,-0.04233483445323797,-0.059074296366480476
NLGN3,-0.026370947965426834,0.028189326048546643,-0.010677311513215255,0.005581773239540645,0.04193535697227966,0.020321802256849212,0.04797591921272533,0.046354431752861476
GZMB,-0.013932489731452872,,-0.029950545223682186,-0.017659671698882842,,-0.022602694715754486,,-0.020586876731037398
PROC,-0.026220237270634786,0.047338139442737216,0.06433045342149403,-0.01392045494280499,0.03654464895021955,-0.02230528267668117,0.037680743589791496,-0.035756079935611494
TNFSF11,,,,,,-0.014905255564493404,,
AGT,0.010527132301456908,0.07377377107791361,0.011309064048437924,-0.014400545442801898,0.029135390837782965,-0.035300215588267576,-0.009428282817548636,0.017693943776256865
PTHLH,0.022484560231838015,0.05774311255544107,-0.017420910390555135,-0.01032793329448098,-0.02027004790668371,-0.028889152558365345,-0.0402534456365504,-0.03244673234804046
COL1A1,-0.013350987914837398,0.11329754314447478,-0.005598143814264276,-0.012129973875309806,-0.011172070967583918,-0.056059168516443714,0.023869782252630062,-0.12442136858122362
LAMB2,-0.0208667725569884,0.08715663407086596,-0.016273425159124496,-0.05891934534974008,-0.008391762315034355,-0.012495754993381588,0.05764513350308616,-0.04705810336431766
DSC2,0.037502823370392034,0.006469678199672576,0.00192153347586662,0.0441051466725624,0.006828630109823647,0.024134010089718102,0.006316927434907079,-0.010256122736916066
WNT5B,-0.02152435070365679,-0.027203483005360306,-0.021463599391783886,0.026334520035380293,-0.022769902882803207,-0.0036297736961258854,0.061459226305445425,0.0023115230909636466
LEFTY1,0.04425635921185538,-0.02731472336955679,0.019128601479424433,0.10712093516123987,-0.034884302228937736,-0.04522959559445224,0.06020939168375946,0.02040599744850342
FGL1,-0.011927898902000071,-0.02075676242254247,,,-0.011816198680853759,-0.02185254817562316,0.046505775996542605,-0.026793066313955567
CXCL5,-0.010962782341729161,-0.016234320100040302,0.05175622005223663,-0.012946699064809686,,-0.008328894260111911,0.02929224729197229,-0.043756742294209394
S100A1,0.015866060348521324,-0.11040099595618572,0.045499523766547506,-0.02030557782282894,-0.02115698398546391,0.029542360856669204,-0.12590688082257237,-0.02529928441429322
C4BPA,-0.030517169389125392,,-0.019102573597778696,,,,,
NPTX1,0.02697335812336404,-0.03253152028680885,0.04401078972545441,-0.012711571916854066,-0.04478618897094108,0.01637549242846245,-0.016871926563138132,0.04132744039387599
TGS1,-0.008321803070293019,0.024365340077270186,0.07145989089321615,-0.02365732138045939,0.03529454344026155,0.06030062377261396,0.09501746526162767,0.06388659577334649
SST,-0.018495079040331916,-0.04795123949698375,-0.0156402136728887,-0.03025770245836213,0.04214638612923969,0.007851153595261853,0.10315301570389028,0.10154371821756406
IL34,0.01132376025348099,-0.058649557775537466,-0.010610173357450322,-0.041897687183922894,0.019705451658695746,0.04726518132291944,-0.03092500357073791,-0.08012660313286496
DHH,,,,,,0.004405171205531184,-0.02971743960080897,-0.06718554760431401
XCL2,,,0.03331181954081128,,,,,
RSPO1,,,,,-0.010906651670425182,,,
TF,-0.043387130400579794,-0.10190392086318946,-0.022866404754936866,0.007992744826591418,-0.06922360712389951,0.08953865997907369,-0.06460091392618797,0.06544690585592985
IL33,0.03618921718816475,0.07077582771902637,0.03816761578303608,-7.250732769094693e-05,-0.0029025252645978,-0.015023974911755363,0.017712579259506034,-0.05479666095858349
RBP4,-0.02232272426369807,-0.03153648677376227,0.05190137516023931,-0.07048399687179067,-0.005109013573447763,-0.01697307427875459,-0.02236251398877523,-0.005562180115262115
CCL19,,,-0.012203769314003785,-0.030089608521455865,,,,
CCL20,-0.0274173418594312,-0.014957014563353816,-0.01658816794833349,,0.20749839656671476,-0.06279264729037681,-0.0187889711832924,-0.011132572036677123
NAMPT,0.04211867643128449,0.025824885247546853,-0.0074114300813564625,0.0026831657442606756,-0.015946538743397406,-0.04366643821048576,0.024616570724544318,-0.07815445622353542
