,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
GNRH1,0.03875589497012327,0.03719552293350207,-0.021373541925446816,-0.03496324623885284,0.07252423987857722,0.06617331977554579,0.003594085544917225,0.053890400998583846,0.017788847866606658,0.083320421311568,0.09406945002781882,-0.012545732133522496,0.02063632480817786,-0.007106050145838475,-0.023765187469483702,-0.027867498968591857
FGF8,,,,,,,,,,,,,-0.026847218008139044,-0.0016447700881703547,0.09292580226851091,
RIMS1,-0.023231057196620303,-0.01698574899827039,0.0757163015633013,-0.03070640991267308,-0.014877476376624848,-0.006097149139883281,-0.04620084281086139,,-0.009859715094407051,0.01068473203524711,,-0.008343497773757536,-0.010636324752407465,0.03941244511162217,-0.022121863925996296,0.05333229142948647
FGF14,-0.0146454476042013,0.044921443133215465,0.03775639106145221,0.12379157867638568,-0.02971935216871203,-0.027189182129472255,-0.03352693745792722,,-0.04143386860978116,0.048423400439064616,-0.029992824075861596,-0.04995894146739507,0.04931898059066698,-0.08193964644976519,0.029982860109644374,-0.09183028178707406
IGF1,0.014444013597394943,0.047116522694971075,0.02205547407894417,-0.023894604711169505,0.018920015549308604,-0.0397345307211374,-0.017349082432230243,0.07210960359165021,-0.002221506359637684,-0.04488256690446716,0.043987260222422546,0.12251467605251012,-0.05080802662586692,-0.004446338952284343,-0.022311538337489015,-0.005212448408740465
TNFSF10,-0.07966888255004768,0.08747044289219043,0.012071152134533579,-0.021005635201858525,0.02976612085388299,-0.029061165062082495,-0.013671410454442283,0.004022553232577098,-0.04090076588413322,0.06379310495984006,-0.04678430987591475,0.1107938387808922,-0.002807538432151789,-0.019469868116047947,0.005639029041281688,-0.019610485174667812
GDF5,-0.01817843887944299,0.05011120385555255,,,,-0.018305379521512066,,-0.005091224840044254,-0.015172209013084848,,,,0.0017449055271660627,0.05005951940298884,0.05087059558950101,-0.07738150819253095
CHAD,,,,0.02355910754911765,,-0.01955397022076995,,,,,,,-0.039146050073275894,-0.03625003804000965,-0.02347865300026473,
RGMA,0.005370026928165862,-0.005694497054412752,-0.022351745343963687,0.02052920255851655,-0.07856710661960015,-0.01703770212310335,0.013233561713461937,0.07503130220558536,0.06501830278404254,-0.033065315579745125,0.011494185320500314,-0.08084675450149671,0.04208813436890776,-0.016152740077789624,0.021341363934714853,-0.09324826748414504
WNT16,-0.03388777639112296,-0.021979190990555304,-0.012026454958771454,0.06783462851679867,0.019098721822138915,-0.01203122282077398,0.09725195533698396,-0.036342753955691955,,,,,,,-0.015021002820558784,0.003922933181156922
CX3CL1,-0.0031667284065422904,-0.04700550719131182,-0.021041318122647604,0.08564978223140778,-0.008511366588860234,0.03535424167593196,0.023372012817932844,0.00896455291666512,-0.038266605496139985,0.06800272937285602,-0.04419822833583766,0.07086149072420256,0.07889116118486807,0.006680605748840107,0.029032008328495174,-0.055679819774647046
FGF1,0.08170257351655076,0.035688872338721964,0.04161975043150228,0.038974247283393784,-0.008730629651012504,-0.0077688981233750695,-0.06477553149255307,-0.033085979656961854,0.014482289429009011,-0.02325133147845496,0.0304229348777544,0.020932049482605408,-0.002099914776591397,0.04251847188352304,-0.034623148822557334,0.06899573867249273
ALOX5AP,0.03754593375585782,0.105457540710442,0.012136695776149634,0.014533238794564236,0.027542381865099653,0.006479866758165766,-0.1059334676039227,0.09914895576346784,0.03677693630637036,0.07479565018710699,-0.04559994790444868,0.08430284988658827,0.12149734385937294,0.033492345888201845,0.046403337867583654,0.04482055211109737
IL1RN,-0.016177659496729443,0.007779734537243099,-0.02590933269475841,-0.014382681189060418,0.059060991963079436,0.023981508886786986,0.012265819115668762,0.04037270179789974,-0.016294483470327862,,-0.07383279626666504,-0.004458130687912184,0.026242219792606745,0.030083979397414848,0.013237787447469647,0.03369599945223507
PCSK9,,,,,,,,-0.0058870594160363434,,,,,0.007706996976090219,-0.02330484076351738,0.16141298721916822,
NPW,,,,0.05696403690321309,-0.008443988462872105,-0.004887632828412416,-0.008110697770327635,-0.023029727774885256,0.073422195827985,0.11449299882561022,-0.03738018059964256,-0.06724698037713495,-0.003915674831670584,-0.01073499666321969,0.02281172854055768,-0.007137062865312575
CXCL9,-0.01878303068567223,-0.0407623576641316,-0.019053434755037423,,-0.03005252599584905,-0.019187000698015107,-0.029733935848074468,0.023442987639041696,,-0.03822446106083326,,-0.06499628723333035,,,,0.0709339227882514
ANGPTL4,-0.04767294595284459,0.06682070981620487,0.025507105631568727,-0.14371523065722386,0.018636616160600944,0.0033844784834963708,0.030836526153308154,0.018201007484508657,0.05272427311988558,0.0069265688120249335,-0.02216254106018971,-0.024991557112770357,-0.0012767848494694418,0.05382800762886281,0.04269664020998255,0.023133752220165876
CCL11,,,,,,,,0.10816828705306082,,,,,,,,
UCN2,,,,0.05895436316604343,-0.019822515277884884,,0.004240439341592608,-0.006806772851848618,,,0.002503791408100251,,0.0629177483639431,-0.04048257908344654,0.005754928538640974,
OBP2A,,,,,,,,0.04278894311731949,,0.07141134115726765,-0.003514071217495007,,,,,
COL4A3,,-0.033450531655837244,-0.018047099872266246,0.005019476274043652,0.0045779597054703795,0.09080416252749678,-0.04150186476273644,,-0.0040344801054985075,,,,,-0.01844159599708374,0.008949604008697692,-0.024356032502777212
NRG3,-0.029362519831929418,-0.005495925235946601,0.007272135423465117,-0.019171892161374406,-0.025774788790258005,0.03590631253400213,0.036909431945741325,,-0.024296156190777154,0.04172781995058945,,0.0699591061970211,-0.053333591182308425,0.03907544583677932,-0.04317223620320714,-0.016631268800870534
IL23A,,0.03723494606221378,-0.01604198354352106,-0.011711252559953398,0.024398518165364244,-0.033270096675954555,,,0.08578552125683826,-0.026639997875467315,-0.04946592026956508,0.08323747201718198,-0.026418904221536175,0.06799978620360911,,-0.027276646830021054
COLQ,-0.02951721374927719,-0.021943387970270376,0.07184257399524838,0.06386205204557131,0.02592709750363553,-0.037152740552774566,-0.03839389848372719,0.1326717988176099,0.04993600683678172,0.103799533331298,-0.011976767683218974,0.06840070418361456,-0.020162854283235478,0.1142509647981967,-0.012567363838814412,-0.0411756339400496
SCGB1A1,,,-0.012203961883628234,,,,,,,,,,,-0.014902571390007089,-0.01686941622638202,
TNFSF12,0.041977036137350605,-0.05012767286502186,-0.00027660050380144116,-0.043677901091868185,-0.0036034079542659903,0.0198048137164354,-0.02122697387067124,0.00533694449247424,-0.009901922277954417,0.03726793115732275,-0.007461682877485137,0.0369202268185811,0.022689035332563157,-0.04772035566103184,0.04618028769742271,-0.023777054439314355
DKK2,,0.03399943025223335,-0.014321183150042738,,-0.02011475138075673,0.15294974632757577,0.01889160676516437,0.004249992271141451,,,,,-0.031185682218090663,,0.019949784357378472,-0.034443393265753824
FYN,-0.011555092708197325,0.016973501105043344,-0.023990039241253733,0.10279387633431326,-0.001963386808319963,-0.012775151593398017,0.010772141370008499,-0.029426317902945035,0.05783989945082925,0.04542940216349966,0.10012555836558049,0.14731451752112862,-0.001178371920592859,-0.02626401981996044,0.01794306729322869,0.016525477935337343
ACE,-0.01516496761853842,0.0060696364220820176,0.006287116788433813,-0.037791421527639105,-0.053301888469257014,0.028676252802488714,0.027811461570656025,-0.009321059999116572,-0.042225230603796564,0.03826574249092869,0.06618221401010524,0.07513749032079448,0.02546695785974899,-0.043902440465347914,0.08241558339838713,-0.010912041161304915
IL18,0.000278638636032328,-0.02641432218011907,-0.030318924459260196,-0.05325840481106298,-0.0015797138351875217,-0.025858903093394614,0.004494578345166746,0.02177057691641359,-0.01126557842052481,0.030638557708944036,0.011724216492717245,0.033481853036128925,-0.039583003972956735,-0.0317890284271033,-0.04975441265081778,-0.012082734440213896
PPBP,,,,,,-0.012589295236330258,,0.1361048767114481,,,,,-0.03234740755266129,0.016167097499194476,,-0.022772423643482347
CCL27,-0.01841421764908069,-0.02255209414831406,,-0.05010285730417169,-0.040440364634192615,-0.02536740129441391,-0.0011408614401245648,,0.062392490755000994,0.03071983778256423,-0.045812930949471954,0.08352959248493641,0.11256743899585034,0.06909499027620852,0.0007523040408652351,0.006613744151171046
SERPING1,0.003281916550449661,0.11993626221676015,0.026082361680323306,0.002399017105029633,0.02412918797171108,-0.02252122654699695,-0.02543645782239338,0.05829630819990388,-0.023728111280966954,0.055426959950019075,-0.020232223233791865,0.06691486046369598,-0.015692637688201515,-0.005424165377473589,0.06985366890143344,-0.020588532427498744
AZGP1,-0.016750876251041297,0.08331106009744929,-0.009190406787179051,0.024317612456980928,0.0404841173633108,0.0507883309597538,0.06334100244210011,,0.032439999878902635,0.0016321906678093694,-0.07799999725260288,,-6.569620895832802e-05,0.06326623405535839,-0.015904625871225972,-0.015879794254561062
INHA,-0.006391047865982943,-0.026651894208906284,0.050279853514269335,0.14602717689394742,-0.006979005850235172,0.038150971528979366,0.022276645754734984,0.04006348560118461,-0.015073746916201445,,-0.06228138734453427,0.0651521381617817,0.1500931667021763,0.09188067162602738,0.008375660678239347,-0.022612847945254467
SEMA3G,0.006363295347856808,-0.006210495563807499,0.04567251666502044,,-0.029065240341559436,0.048680637665781054,-0.01146929818153832,-0.025603265044490627,0.005460497030201252,0.05580243272159356,0.16211735834349156,0.11266541492217903,,,-0.02418936943374658,-0.04157574186713635
OXT,,,,,,,,,,,,,,,-0.01412637910958911,
COL6A1,0.03302276570155304,0.1252871703184424,0.0073741122342316865,-0.033966889793877776,-0.003715975688757815,0.006505849735463568,0.07252136992749929,-0.04664411823273612,0.0020012370943986485,0.06387195104374246,-0.07678749804039954,0.0774392714526953,0.08072823923190069,0.0229627598446955,0.06174613329992064,-0.0361304418486324
FGF17,,0.07171586746084685,0.08483021563501031,-0.046102324898884876,-0.037206551229214485,0.0613234732835314,-0.021787389422835042,-0.019720985269430315,-0.021573647649253975,,,,0.05712421169936721,-0.01658467379017209,-0.018958476381663075,0.025475681754321522
TNFSF8,0.0749849643577818,,-0.011846407231825286,,-0.013326277671531862,-0.012589291973108372,-0.026265924807208987,,,-0.032577073772948995,0.03222320116358643,,-0.03509937208115216,-0.025528578268654952,-0.015021004803178079,-0.025643601274949326
FGF20,-0.02661895909454458,0.01127160198536,-0.004380427684713166,,-0.04633250180458088,0.06315206198834239,0.0028255565982429655,,0.014408364411157202,-0.022987976079378625,,0.1200570029696279,0.046658221261753445,0.06694437261212749,0.022293370659090133,-0.018983006433285397
ICAM3,0.011124466148582441,0.006399972096731494,-0.05466382194923691,-0.06531502222312069,-0.008003097410686279,-0.008872258353188877,-0.05606123095776283,-0.0017610859834256568,-0.0035082571779515787,-0.04067823426330681,0.03742099988587538,0.17419768606007707,0.027983940206365087,0.06891522346830072,0.04215464998541524,-0.01718185668477595
LAMA4,0.024799546960353254,0.07273097537592876,0.01731891591692782,0.03799132732411744,-0.0332207082664902,-0.013127882588144199,-0.016890052021181122,-0.006813976936521972,0.0208249562657597,0.1389870484746434,0.06607656484867615,0.129967725420446,-0.0067218174955914044,0.00297009211213579,0.041356737175131386,-0.07992022822659547
INHBE,,,,,,,,-0.005995066854659867,,,,,,,,
DLL4,0.024763966161597976,0.034726547246278716,-0.018008304777407693,-0.021797604390262917,-0.02571374655400801,-0.0464603004834816,-0.0013934875466124123,-0.030346187966634318,0.006469447593261172,0.06349009006140802,-0.013987464525149337,0.04875796935609982,0.02912638528859628,0.04538246820384451,0.057777952672547435,-0.04157977826347329
SEMA3A,-0.015732905825547608,-0.0014004043185906517,-0.02230261728798797,0.010057582053087042,-0.038561840907502094,-0.03663240923482356,-0.02395127270724834,0.017612970458785425,-0.03228079860230342,0.04096304016291068,0.007779363696320159,,0.048905422441037946,0.1020948299237539,0.019433676942063258,-0.045746900121026585
RLN2,,,-0.012722255570496317,0.0871944095413448,-0.0028709169720037577,6.811292004512715e-05,-0.026755124258460793,,-0.015630352275516818,,0.047652677899785875,,-0.02427113054294946,,-0.01647558526358815,-0.022301402322369303
C5,-0.009046255946474215,-0.02702704375891408,0.022192515603624112,0.03832257464121527,-0.058247063395431405,0.02540376434952253,-0.025197779534132367,0.028193683562868204,0.010113031739824512,-0.021533106917684508,0.041727859981361984,0.15525570632484936,0.06877974974230526,0.12727229930661282,0.018708176718333507,-0.01088306263171206
COMP,,,,,,,,-0.0128503900915941,,,,,,,,
EDN2,,-0.012200265922701414,,,,0.0721177061340151,0.035834562219588174,0.02582248801190693,0.03857450281921197,,,,,,,
C1QA,0.02867298014300717,0.03556970375143426,0.032846901140400335,0.03574403965507251,-0.020169151775994147,0.009607680928247304,-0.06562403643747745,0.06498180843032068,-0.010177752667874821,-0.022346989014766932,-0.10553909741280963,0.10263853272728878,0.012002461262672133,-0.11246586909787694,0.020072740264006662,0.06660576865706967
UTS2B,-0.01695392757056471,-0.0014609242594952447,-0.01447188455309654,,0.10678960612279971,0.012568203343401215,0.0016956834837143278,,,,,-0.04004378913403534,,,,
COL9A3,0.023845214007143612,0.023983502261862584,0.014082817968389802,0.0746905719960586,0.003047071324437173,-0.05700324413311102,0.07784092753532178,0.0746923743058842,-0.002190949780797214,-0.018867917635247398,-0.03677758055219699,0.06503726764964883,0.10398607850645575,0.07876464277299541,0.023874582159172486,-0.05343303234586158
DLK1,,,,,0.006432571925803487,-0.011246158601700817,0.060014439880573374,-0.02876604865381787,,0.09225402214320126,-0.08733688410206966,,,,,0.09371984045607269
HGF,0.018992643860604987,0.019596250853925874,-0.009639615214484346,0.1063622643525877,-0.030076909328227198,0.03284788156232743,0.014584101360321863,0.030573623709127053,-0.02380676364228483,-0.04431987047031972,0.08030025640778514,0.16553911493503187,0.04212049200860147,0.09684880853860989,0.031698338759191536,0.01368341538814176
GIP,,,,,,,,-0.023977456402144603,,,,,,,,
P4HB,-0.020493413245843854,0.05149983606706248,-0.015432886247110384,-0.10856937030391436,0.04844809403247943,0.013275303508604392,0.09636994729995266,-0.05234804714219264,0.04528706637347446,0.11936879830324139,-0.05473027995486923,0.10181982308679749,0.01497694229797954,-0.01500642727171319,0.0317960066666688,0.016599645969766187
ADCYAP1,-0.018647205636653546,0.019630598084629317,-0.017978132692270186,0.04207578168450558,0.07928070215398547,0.09590381165446557,-0.03785531065821886,,-0.02303176694964359,0.06105347140247443,,0.12395367312219911,-0.0011832325716063458,-0.04419997514618978,-0.08184703726746093,0.08710202908793158
GREM1,-0.03228587847781278,0.004290852802648891,-0.004578200400196277,,-0.022056393203842926,-0.027528391967129032,0.013378046539467262,-0.0384058738993804,-0.026310995269434232,-0.028059067353684422,-0.0005897878772864602,0.02173659358869505,-0.020827194152668576,-0.01906387672296309,0.06678034243546271,0.04225232598513645
EGF,-0.006604116695783688,0.0009862381923639316,-0.025466789569272584,,0.02848707432017287,-0.025657529787487688,-0.03278562278540914,0.041836803819766226,0.10178281271641143,0.00751646018533008,0.08756092982671317,0.005647194090449365,-0.029675460075965693,-0.022250836934859887,-0.02074348801249316,0.017120593931881464
VEGFB,-0.05707493116716419,0.024386365803473035,0.028167443985103936,0.07768412962739503,0.042741426617766455,-0.04216517028018102,0.06025880091010878,-0.09226594491019201,0.045783441461895905,-0.04617201481318876,-0.03675486977119261,-0.035056784002732266,-0.009117421333997787,0.04722324021390784,-0.059608623251494124,-0.04875513964371508
FARP2,0.0069360903288449025,0.0030524360319533054,-0.02824695574126979,0.04545736616707981,0.013094665241420805,0.004755957371515824,0.023580423259913684,-0.01528413041471552,0.04634965417373371,0.06269448555299473,-0.08075261693613792,-0.007876989455712675,-0.07281794910120186,-0.018471916329202722,-0.0005286749799675657,-0.09571053147237958
IHH,,,,,,,,,,,,,0.022828943046975126,-0.027142332376722273,0.028930343150706188,
LAMA2,0.08612877651423533,0.030598728694955626,0.003479776470640062,0.010725523089766235,0.0022806162963516464,0.026688746082531023,0.07576209651274084,0.0538416999242361,0.04632092515999081,0.05942928124574308,-0.05807454336923202,-0.03769279464882778,0.03172499773891786,-0.01612172960064692,0.0331279317082077,0.013750184519357502
SERPINC1,,,,,,,-0.013736334799582701,,,,,,,-0.022250838704963027,-0.01607268867590121,
NRG1,,-0.03168389387086812,0.012663171309356293,0.037891629551932315,-0.01655043973175741,-0.010306416250418315,-0.04020904348093744,-0.02924580629786398,0.054947785300103656,-0.023758959570742685,-0.07054149970702417,0.11110721515775665,-0.0511405270713317,-0.022426667722750083,-0.0178984038541829,0.053756105825330615
SPINK1,,-0.0067160417357805015,,-0.0510574315189834,0.03277012155256573,-0.022513209553600953,,0.022800489693441447,-0.015630352275516818,,,,-0.0006318226304423691,0.046749686635096245,-0.01975656875572493,0.08111555701535905
EFEMP2,0.010364112038864007,0.002350108033080748,-0.0082309816369493,-0.03263918274963786,0.06849806010171984,0.03512308164195731,0.04993784345658478,-0.006701545090288893,0.015805853564430802,0.014996542948250707,-0.11396006083042963,0.030922034761154578,0.04910536444463239,0.0683351178529057,0.02463551991159643,-0.03328002467049327
SELPLG,0.04447720700462623,0.026927559955357554,-0.0020365076306905674,0.09294972164368968,-0.051455647270241545,-0.010408778658975337,-0.05591498045359611,0.006696009530728372,0.0012998047385082202,-0.05984820546301703,-0.07507008942632817,0.03802790972646419,0.07804525976530934,-0.011145978548471902,0.005335591047744274,0.050529823146091925
GDF6,,-0.018180614342360853,,0.00623247983746149,-0.028587664555642645,,,,,,,,0.08515512869986877,-0.027523995240403932,0.0620231436010463,
HLA-E,-0.03052444932065835,0.04394090634101643,0.01669252214831734,0.04904924515650092,0.032585583171977205,0.048561989686323415,-0.023014189833499465,0.0019156743119627085,0.0023011583979008687,0.03382579825325835,-0.05101417350204252,0.12053579013329131,-0.041034277758313066,-0.07425040111992369,0.0671320959353391,0.06814392429459104
PTN,-0.021897887557258754,0.01597464217975823,-0.007743989379127309,0.15294380964499613,-0.07133402507680228,0.0780623599305339,0.09256906892946291,-0.04731270337255692,0.01939212720890953,0.026196954337894915,0.015583240460705021,0.11565105570158378,0.17131310584835546,0.05562733603931935,0.07426187278833378,-0.0923573803567623
CD274,0.015310869236493423,-0.031228932618268146,0.038986387907922485,-0.0242436103322146,0.0020458399858902616,-0.010310080475131208,0.009345148784414333,-0.01989095060460407,0.02590903475651502,0.024279943524624457,0.030365329666422584,0.13633630534139546,0.0204925047219608,0.07897257210894085,-0.041119329444202796,0.012430752397635766
FGF10,,,,,,,,,,,0.06688492033075438,,,,,
CD14,-0.0679132035403896,0.0969198580739897,0.03173033362874903,0.01601475363526142,0.01742317977450974,0.07755202808348609,0.009700589603357974,0.043609540362271125,0.010403246285191231,-0.022263457974746905,-0.10948737519946382,0.10722699916300793,0.06543547400020781,-0.058147990130086105,0.031053162391697187,0.05296561275248912
SFTPD,,-0.0045448683973846665,-0.020187699351313645,,,-0.0141380985394795,-0.04246921037550404,,-0.026427804218994357,-0.03050616082209469,0.021213973103212762,0.03217125585523326,0.00087417146805573,0.08509186006634092,0.07062602315673708,4.7371626478960306e-05
SLIT1,-0.04213253424176755,0.015072044681950154,-0.015065452279092669,0.11173433863574435,-0.054926154069836294,0.09018172988032175,0.0019618936339103896,-0.021434368420274526,-0.026914128195161258,-0.0015488233064991069,-0.04636010014364508,0.11043349537990152,0.04240637363593168,0.0038563554671746814,-0.061302367820513626,0.03545031904924097
CNTF,0.06607816884778688,,,,-0.020114749312955593,-0.012589293122129874,0.004599347883980055,,-0.0181485069711379,,,,,,-0.016475587080369204,
BST1,0.03798130949023972,0.017817291580055662,-0.029119618884492066,0.03148123087673141,-0.04399727234940875,0.002781867231664056,0.034296073582350546,0.04798151120556423,0.06711819816511949,-0.007278210054369994,0.028374221271498426,0.019552439488335054,-0.008002809899453551,0.06324282748277159,0.045859589929208244,-0.028290257116215606
AGTRAP,-0.015436673694541518,0.06509137176420259,-0.003219018380164567,-0.051329615591549284,0.048553903494235766,-0.026498620101452673,-0.01860911933497218,0.04018023619357198,0.01648841059854605,-0.017407950384414124,-0.09340816917169009,0.05563404641951605,0.059174165391282396,0.04729642178506008,0.046121530455494324,0.05146796748681992
LAMC1,-0.03996711167955527,0.04477644782391463,-0.00392021399627595,-0.005540256795707475,-0.03997462489932533,-0.03365522367619556,0.06403463952041087,0.04092333048846693,0.04252581645627964,0.06539761488368556,0.0009204758924387191,0.12568341738735872,0.06278699938350778,0.03372127023378139,0.05229063266872213,-0.01819928349398226
COL6A3,0.029833427663430064,0.08379739940913943,0.015708376037708808,-0.03151735836712894,-0.02359421639772132,-0.005014689216386832,-0.0017005954386691837,-0.025719343704638242,-0.021564192068020183,0.059739215318456475,0.14650115830308755,0.045518536403636255,0.011647343600813372,0.01206490781351067,0.03986908514401078,-0.03833968901539574
FN1,0.005481159571344221,0.14476435655647302,-0.06920650640773254,-0.1348911726396363,-0.024232901447763057,0.025357097942608237,0.034039511173285325,-0.06626942677265692,0.005580430598412096,0.0764622010976537,0.028595496612639614,0.06766687049343464,-0.0021986116393665563,0.009633797006819534,0.06602964343481686,0.03655964054250231
MIF,0.04560450244735423,-0.03781646626243669,0.03495548315898372,-0.06686916387366248,0.02007318936829468,0.07140247993266163,0.04638404373125436,-0.02892288376508654,-0.0010330441176808365,-0.06771523186661146,-0.012819350241155207,-0.13941098869970586,0.02270519910064763,0.16291457330560233,-0.019238352050944253,0.03228437890301285
JAG1,-0.03612920112108878,-0.0028386173809534215,0.006336574794511044,0.03362402196800156,-0.011696507533231053,0.04027613023663697,0.009042799814717513,-0.004671442084489628,0.04789506671065875,-0.011904460645093831,-0.14829067329375753,0.07837905223244038,0.0282357973402321,-0.10002459013210782,0.04253094778633491,0.04526514342917224
NID2,0.0031984789710142294,0.06928799758061409,0.03754355905535459,0.020550750881275445,0.010822914308443975,0.00915533204614343,-0.005829477002059455,0.03886220233028398,0.02884372103389495,0.01422356000167318,0.03388115232643002,0.11644156539153594,0.0031738408016363825,0.0002060580947295611,0.051787574007416494,-0.058326241513858706
EFNB1,-0.05941862732459904,-0.008420853307564164,0.016833669785730025,0.06791727555665285,-0.06821498473328856,0.06784102361179947,-0.011602163387920502,0.00475384763998892,0.009933491891273431,0.02705413167172835,-0.03323460224006828,9.881354968768304e-05,0.04538229444554329,0.08476138562585873,0.00326190777075988,0.011519063580820934
COL4A2,-0.0005618270927205181,0.06251462260789913,-0.016124699529591967,-0.006091935878321227,-0.022461819457886997,-0.014838197327460811,0.10096595271973008,0.03673118042151007,0.0072942575537659395,0.08757454920046706,0.0547731023308082,0.1029306547473862,-0.018539701180551107,-0.050665541258007825,0.06166788452224111,-0.023537771225197235
SPP1,0.03001403040373729,0.08725198769803665,0.03284493756761908,0.004808456680572968,0.08724031094328175,-0.019002144990815067,-0.0014907935671390352,0.043117874765478084,0.049978695470410416,0.024493231883105267,-0.15547915420872938,-0.06946021517461692,0.05581400652087021,0.034876504710020156,0.005453300194741042,0.03536699347263603
PODXL2,0.0123778123392978,-0.055088143055679335,-0.03788723644796131,-0.0026414536812655012,0.035777019572660045,-0.04335128182028149,0.07417664537046688,0.006969809159179107,-0.010295835163153334,0.05830703092009449,0.031424375928635846,0.05687331655831211,-0.03727939760306408,-0.021472455368495524,-0.03371775212296285,-0.014433722112063728
FGF9,0.003904223973484857,-0.011825129765297485,0.025295216429480998,0.028849596675065706,0.021240839275411042,-0.03722178108799184,-0.03499611191518201,,-0.03389250177564855,,,,0.021225767281026205,0.014847781040389097,-0.006538778107812494,0.0545318463264746
ITIH2,0.08759380320579435,0.01395529465151885,,,0.016454926301609135,0.05848012446719513,,,-0.025436994285284256,,,-0.06792956201496757,0.01256818709922743,0.009293805581230557,0.0752226650306956,-0.0489742107662273
ADAM10,0.020697686209369025,0.06321786869038974,0.0087492692232132,0.029234329657303767,-0.05160602724951959,-0.00849183156489981,-0.037607715097147186,0.007078841067590481,0.0039231911836925225,0.11822731202401711,0.04945535363650846,0.05239444919029275,0.08965943788678254,-0.02456227756913701,0.006115112494747357,-0.07154120444873319
CFH,-0.06750953601545881,0.10347301538041317,-0.025477460358950932,0.02207592559162222,-0.0031812521639350243,-0.011336058567420837,-0.03602375096643294,0.031620090827413044,-0.005055484455485062,0.0952411332588183,0.07323349560927112,0.030047510661544707,0.03595648767804534,0.029012252872380486,0.02952279905558553,0.018497785274420423
COL4A5,0.010178546309678533,0.04574783133431148,-0.023751443388971345,0.11505470235135444,-0.048147060409435845,-0.0006735120932339883,-0.024709253138133373,0.07492560997131659,0.016138967859305332,-0.02716684920010476,0.009069306830431122,-0.011117550618206925,0.10422636683029127,0.06201262331496197,-0.01959008947204985,-0.06433686757276183
LTBP3,0.01707733841970857,0.017302950990433583,0.02094643036663362,-0.04493237426563181,-0.009322977270845313,-0.02141811825765725,0.053588324970411425,0.1092585506054895,0.00749801222081424,0.026602853730488825,-0.05439709840376459,-0.09967366109978186,-0.09907722061568128,0.030383907400354706,0.07484319516741028,0.08091939524591728
GNB3,-0.016403760637811564,0.05777387333610175,-0.028817328445467083,-0.0036855909829885277,0.00612462806713307,-0.026936616421513345,0.024359078091311517,-0.006710742392563678,0.06110642514580024,-0.02433781710581314,-0.10418656097388418,0.02209336113549859,0.07853955045783904,0.03950737233271216,0.022545766423711956,0.0536662534399683
COL6A2,0.0050669767168595534,0.06069199602861814,0.0032453665169650922,-0.04706817205524587,-0.010322479872310886,0.008968296103657727,0.0722630224743355,-0.05093962759307288,0.03456094936010802,0.04974787734203211,0.006309117959604428,0.0606199229795142,0.019454669153932347,0.05198723969265592,0.06380590212128226,-0.06556490951502754
PLG,,,,,,,,,0.019583790588394916,,,,,,,
GDF9,-0.02146368431739402,-0.044082962674527285,-0.03181791728855211,0.11424951479010187,0.04515560284337348,0.08664988319674578,0.041868526395651494,-0.02525010068446141,0.036165837447448695,-0.007961799266256496,-0.040688575027394015,0.010465141094350079,-0.002090902060837701,0.05598800199993162,0.006009598669599094,0.025639467132588016
NCAM1,0.02335630336606252,-0.05735542721366344,-0.00849642084330038,0.07228555505947754,-0.050956867814329135,0.04161493635035802,-0.09444960383322999,-0.00946986730962978,0.025461954707804532,-0.02775552013177276,-0.0944654118076536,-0.12178770825607942,0.01642514750165206,-0.08480223237619303,-0.05942272386904401,0.07998457990872027
APOC2,0.0274202519881448,-0.02242464147034428,0.057393372619758166,0.04308356014400781,-0.008107136179770384,-0.06684067870291811,-0.09272875252703054,0.005605845421162918,0.028821193130605702,-0.06860719010357565,-0.04057926732496721,0.06862525191765853,0.008764905803615778,0.014928775829325074,-0.007632621470200177,-0.030341068968050028
BST2,-0.06289644881018022,0.002394508263859986,0.03801922827094801,0.013709223937925985,0.04116823809565076,0.07013545997663415,-0.027960604632037003,0.08559293102754673,0.05283875197460828,-0.03750352973100797,0.003271465346494166,-0.05380425821459878,0.022936516584747595,0.02230912278707412,0.037199005332924764,-0.034323457399446734
COL5A1,0.024324774311939912,0.11841801239116746,-0.028899320426127292,-0.02465718115861572,0.015624145101670078,-0.04160459290439506,0.05123156058086239,-0.06423856911963992,0.00618557181355533,0.024326928018069755,-0.07453705684927621,0.07114632891752556,0.024273062877789735,-0.007381568291009266,0.03913946988052017,0.07665278895330938
CALM3,-0.02730389986471171,-0.07652041146473156,0.06883244181496004,-0.02081724172941006,-0.029254767322395455,-0.024192626441720932,-0.05060783897479662,0.08292570131295966,-0.04718878291416053,-0.10554587694856696,-0.13041588795389278,-0.09649779463297882,-0.03071347848293857,0.023466610202760637,-0.001734179564098865,0.027335137540932218
THBS2,0.02520136376755062,0.04519265724223673,-0.017219780109798462,0.09060093109552643,0.0815119927731371,0.03799807485717688,0.01803490878261901,-0.04916220484202321,0.07801926822876287,-0.1209835714583029,0.02606760738285208,0.06976185999517615,-0.04232670706709142,-0.051403094331528294,0.05601260761674643,-0.02721527231594883
