,UKF248,UKF251,UKF259,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
COL5A2,0.06878342205308668,0.02802016136295422,-0.028239207590530398,-0.0004693276455162649,0.06610897194679166,0.04607023191609659,-0.0028217615245898094,0.052186349807418965,0.21544150877893764
EFNA5,-0.030502262329451628,-0.004024132325736249,-0.004126287470503834,0.10957723430459272,-0.006963681471766501,-0.03166953488721352,-0.023238964260216717,0.005972986084600208,0.08810386975266989
AREG,0.09981710499260732,0.06231461943710804,0.07519767275241908,0.07256123050496481,,0.05379046662219627,0.041624638270261756,-0.043768067801955086,0.15726987297991238
EDIL3,0.056294507146383385,-0.08016570458452245,-0.04187044696427717,-0.0308923608224209,-0.023173528105642504,0.034333301429280844,0.07135154512727321,0.0225866840628065,0.20369633116818953
CD86,0.06365675792917871,0.012534886499550143,0.01635419488838827,0.044469733629512564,0.09159619472615389,-0.08152414176225313,-0.02017658036867838,0.022030033579466216,0.05761190327897511
AHSG,,,,,-0.026346400777306423,,0.036197988344539675,,
WNT9B,,,-0.01058657182159735,,,,,,
HRAS,-0.002083888320641704,-0.008967591297283094,0.032344415513973386,-0.041242396475798644,0.003960583019885153,-0.017091281052169255,-0.08704163757298167,-0.04721954202956322,0.00870596773912301
C1QTNF5,,,,,,0.08712051272375411,0.08587158842368936,-0.036609124917802896,0.1013314531332518
RLN1,0.0552897209836472,,,,,0.022287355161796456,0.07414760261279245,,0.02180496925077427
COL4A1,0.10920300849957436,0.05207242425332128,-0.019676753858540032,0.10133172413297828,0.0010027849398857977,0.07003489654872509,0.06818802702736029,-0.017971185989419495,0.24146280590018035
CCL3,0.0685920481694873,0.02608407851183177,-0.03056548701937083,0.023659780553827413,-0.03625501921303317,-0.01632235786243547,0.027644623214307724,-0.04996399262052634,0.014369989137318323
BGN,0.08872815295663773,-0.07448924084610034,-0.06785985827847177,-0.08020985199108657,0.02242989314952721,0.037641195704553314,0.061744090045127244,-0.0792777347854657,0.2671899321068876
RETN,0.08213533684904763,-0.03299556402189324,-0.013062492510012017,-0.01487717770058271,-0.0005489983800980366,-0.03363650820955131,-0.0006373174382691651,-7.843153618898717e-05,-0.007861202363431876
S100A9,0.0073671566681304335,-0.0458893327958403,-0.06922756292643291,0.02953615765565147,0.01403472879867687,-0.0007356956975885941,0.03732296691159237,0.0700432375962512,-0.055115849692832876
HCRT,,-0.0011200035345853695,0.040186387231813565,,0.12399643616500525,-0.006330267232579156,-0.004189409654061487,-0.020444661484599766,-0.008105498662665713
FADD,0.02351679765196943,0.024700235587949256,-0.07914608262272238,0.0037773797650270035,0.04692146988718385,-0.012874787536757215,0.04425307540321936,0.05493739577239833,0.0006487202564942987
ACTR2,0.050308688637598346,-0.025889820082065695,0.03736352272849056,0.035725420803166416,-0.024383432253677777,0.0007946346267977154,-0.04801173248283334,-0.04066664094246742,0.13672644182317872
BMP2,-0.08100822767566093,0.041314295529435996,-0.05880385501557362,0.058638412734736016,0.004681741334627742,0.02882212337118548,0.03652630965850016,0.021304388876434287,0.10437380934472328
PDYN,0.03955042458658126,-0.08020431895612311,0.0071062238623729665,,,-0.015327094264776589,0.1856169290873046,-0.007624283015158921,
CD55,0.09257258769686737,0.06327141434039822,-0.057081381175222067,0.07546305381646315,0.011917755759988982,0.1328343074063882,0.01057325593428003,0.013079684119690512,0.20206628322506234
OSTN,,,0.00608519790142895,,,,,,
PDX1,,,,,,0.05592672414502578,0.14948677301365343,0.0025502116319344108,
CD6,0.06488937400348972,-0.007243931657319211,0.03143321622207656,-0.02511669765220099,0.00346453813476308,-0.023839996041587687,,-0.04373225764107478,0.1186474312751034
IL16,0.050991597434110636,-0.017293349622672795,-0.018566119535223212,0.02403958790757987,0.0867502006003209,-0.02305984381085473,0.060008658624793994,0.07144548882980621,0.07331116314924588
LAMA5,0.05286751650585698,0.06617296908361671,-0.025253354782117005,0.06537506984848832,0.05260678236833674,-0.039247529158847515,0.01807127812326037,-0.026822115095719228,0.07265487508035307
RGMB,0.03127670817966293,0.026405062931737402,0.018462663922861243,0.04272330417266483,-0.0063262488891254985,-0.06539607496583257,-0.011016255045321995,-0.062486678199507824,0.00038327107146657904
INSL5,,,0.013915442195908173,,-0.027738371948281923,,,,-0.02667310007377183
IL12A,-0.044251317425114116,-0.0015165641324759369,0.0344715744632016,,-0.018093135017892708,0.02676717978877108,-0.030928519930430422,-0.035825311678930695,-0.04025376107356807
S100A8,-0.012592459199239604,0.03436584619661709,-0.063819424917786,0.04445600784673622,0.04455745185513754,0.03811803901691847,0.03171041366391604,0.07746677659215813,0.022211190440406613
TAC3,-0.019460158191168003,0.031265951310743646,0.13196742590974445,,,-0.05559786958429506,0.003972062016545367,0.0464832046637414,-0.0053083641835141825
TAC4,-0.006140578610165386,,-0.02043820429880167,,,,,,
MFAP5,-0.015577013744302193,0.1487967715728513,,-0.0432347113371543,-0.025988060003323953,0.039231935073327825,0.09146387191473627,0.05459154299510835,0.0646615649745741
CXCL16,0.009202353572764213,-0.007929304025788295,0.021723802169539373,0.015989547989251125,0.06462174940878146,0.022481341255551842,0.015034416380170118,0.05654126101342699,-0.02499093258144641
AGRN,0.08248581737481991,0.03356748987533425,-0.017662072573016177,0.018909550540481393,0.02040594035489542,0.03435523159455219,0.0999535307767213,-0.025906887041726424,0.21727278687219967
COL4A6,-0.019877312271766243,0.0488713729518368,-0.014450458266668634,,-0.031171133343278475,0.0020094576419103878,0.09702659519049371,0.05870617829492235,-0.032172410402587295
FST,0.03917981014823766,-0.044373604305042835,0.07770731371468725,-0.02858500314866532,0.07261871144412346,0.00011752576443430222,0.060693846040922435,0.02093724904086547,0.015334706400894443
MEGF10,-0.020186417540753707,-0.008885022359077429,0.02420110709706783,-0.0238162041661766,-0.04003719567482248,-0.03927480298425142,0.017934703128736695,-0.008117887162546725,-0.04575118796528117
C1QB,0.05287213427637884,0.035351170737791676,0.04312886807958496,0.06305705630581525,0.010066388773143005,0.06467205605816205,0.09160460874038043,0.08854045602722128,0.029672495670472542
HLA-B,0.05721598217649882,-0.06713115648943403,0.03792860973133148,0.02135843057277343,0.08151950331367476,-0.011291771057917597,-0.0005580763965742915,0.06280100321123872,0.21513727248068223
PDGFA,0.056687970454682865,0.02233348509950359,0.014609899623957158,-0.025151926811501035,-0.04252196782650928,0.038302334268796076,-0.008550687325099005,-0.03123811225950955,0.20491835277624235
LAMA3,0.08023236168339827,0.07263578518995457,0.03623243271032056,0.029523245403167597,,,-0.01383367563483249,0.06171713748521698,0.04524972741895719
DKK1,-0.02769604914513638,,,,-0.04016110313963646,0.08732270596910564,-0.04116902869458546,0.09504565373446457,0.04460782898640698
INHBA,0.0032594450531729427,0.03931520134701005,0.0014838215745149777,-0.020781316899436766,0.07492548501759588,-0.05824124787311339,0.0017895393997168529,-0.0064530857238769375,0.13152556876195273
LEP,,,,,,,,,-0.019736891927582295
IL7,0.008187254233460619,-0.009316746583969153,-0.017524051681558347,0.08458285662209598,-0.026700465269749358,0.007397813912408985,-0.026393302203400915,-0.06066127829838284,-0.0026609917018961516
FABP5,0.0054541652674273845,-0.014453937937371725,0.0004555930802557554,0.10759555613286817,0.09254609288791663,0.054720109349456716,0.07172613154534704,-0.06533110422674503,-0.08868405616760744
CCL4,0.026344160508937783,0.03780031767895622,-0.006346872743205358,0.0693269301722734,-0.06164201099511589,0.043625998776038025,-0.02201892306374779,-0.04785517948991593,0.009801841089825429
FBN1,0.09146469537957697,0.0035256800082268673,0.033444426577116874,0.00658826246193894,0.04182442805099022,0.04398286752196615,0.014498472789389724,-0.010272493810409237,0.20086304505639196
TCTN1,0.05856943669826905,0.04407452630355021,0.04990010951065553,0.04191674741569285,-0.04501058214539711,-0.031149451130996333,0.039954040282182544,0.018679521142409557,-0.03648800222302754
NCR3LG1,,,,,,-0.003995679418003796,0.017912505635168354,-0.020892997929509417,
BMP7,-0.031204204520160962,-0.017707263837600178,0.034414260902039584,-0.031616816449216316,-0.030889216809703923,-0.0214060400770466,0.011687172158765162,0.024757067791851453,-0.04911177694456441
NLGN2,-0.03919107491485074,0.05065497507936814,-0.05164589374062697,0.07290703966995797,-0.014541424543843873,0.010811475519787107,0.07217948653481687,-0.010889996224629548,0.014286628873678191
CCL25,-0.02279597159862305,,-0.01802235420591815,,-0.027396265600637546,0.05350397013997675,0.004259368550007903,0.0346711394654562,0.01150784241481428
NPNT,-0.031911093959884396,-0.07302361522485953,-0.005571572056899421,0.03826055476497276,-0.016185514523520742,0.03946835069870558,0.014901048131180329,-0.07034975405105018,-0.0939101069534095
KITLG,-0.0015676527425449729,0.03288331594064775,0.03727313781160674,0.021715863819522285,0.024482394018514556,0.04878245322931961,0.015142435029862731,0.03692053221911813,0.08269880916621822
MADCAM1,0.00853740167011939,0.04421971944235169,-0.011137690066468826,,-0.0073169492254806685,-0.024485776461757244,-0.016242279120168845,-0.02237452723236097,-0.019096439624211214
F12,0.015498592676516229,0.05820280696998838,-0.007681839125243445,-0.0011850360466406453,0.0976358586264857,-0.0035105763574558952,0.02922696857722199,0.028611065229450942,0.049795858152547764
S100B,-0.047585670236464594,-0.07052727331602696,0.0521158814879658,0.050090292721236745,-0.0628397046424729,0.0426877502797333,0.041839001493778324,0.013585233938188437,-0.13203310992469136
IL27,-0.022026581520911605,,0.027715379030210142,,-0.025257747499597992,,-0.019700615420711744,-0.031187363315766475,0.02582525596222478
CD99,0.1032240967136809,-0.01019883478527971,0.040634672673783505,0.012885913152984148,0.1248120532658372,0.06129088085718572,0.04633644613398314,0.039099064050840876,0.009842940250731642
PDGFB,0.08709628056791678,0.08047451251283627,0.03883914503997795,0.04719769646588508,0.0804606971678845,0.03815981893402362,-0.0298028038021712,-0.0334809714794745,0.2282645490233029
CLEC2D,0.008547076461711501,-0.03263274130016127,0.02425101263437289,0.1019630368005846,0.07357469039383588,0.05324489317729517,0.015025833740758353,0.011725272289612586,0.06283005467277328
F8,0.00662786116474006,-0.002508085251109071,-0.03366246872972672,-0.02169070590354824,0.06502870949080049,0.025516636835248577,0.018496848025018962,0.018812485558080294,-0.02028916811892102
C3,0.07073008415610993,-0.019081697813108305,0.018997386541459896,0.06112253775906853,-0.07628564046370086,0.0190888078563846,0.06960056888964827,0.031180818872143367,-0.012287825377414989
DLK2,-0.04653344629913752,0.0067201982311183295,-0.016272189706984772,-0.03388369880362984,-0.0233420679280546,0.08905915287237329,0.07077353345965674,0.059915744041309324,0.008616038624938763
TSLP,0.0028536760718543552,-0.03399145166742811,-0.03781249387034661,-0.017992952846768537,-0.033659211669008794,-0.004989533583817803,0.10191212434623392,0.02053301848395783,-0.05051962765817675
OSM,0.018924135832259915,0.025142150916544623,-0.03268535136817081,0.10402616308189165,0.029531635732391502,-0.060196989358874055,-0.07125622447597728,-0.015564443871085899,-0.0018087776801610977
PRND,0.12779477184850796,,,0.030288090781400483,,,,,0.06361807379777058
SLPI,-0.021963654600864514,-0.029648770148536972,-0.023388307830783578,-0.0220261602260337,0.0268522463321989,-0.018390922656414344,0.01991882368638497,0.0538345009503846,0.04548122479580635
AFDN,-0.007920396471964776,0.04023941548052729,0.06824519511602865,0.05638604685122575,0.0008742053731980148,0.016026902604666035,0.05634843814404479,-0.03578995638451403,0.1253059594968772
KISS1,,0.012853714668910544,-0.017012620757632577,,,0.03302089765545867,-0.015538422536942386,0.015368154577922784,
ULBP2,0.10654848285745182,0.00569694285286853,-0.008054054291740498,-0.030465580589325282,0.15230236334030314,-0.00862811391205223,0.07877516936239501,0.018212134877714125,0.07219198112171697
ICAM4,-0.014532170243638697,0.08382307971872772,-0.010586570744896457,,,,0.10417805557786976,,-0.0386122035050396
ANGPTL1,-0.003389547949921304,0.09372618264917444,0.011014959551792226,0.10568593385165023,0.029049938121560932,0.07232377486009182,0.038767798320499494,-0.002584066304093494,0.055042483857046284
LTBP1,0.012192558570403932,-0.0041693341696467014,-0.008941152645946786,-0.044888325857750995,-0.0011221506544949534,0.027363544838090413,0.01337586554946118,-0.06508685283708127,0.10492652244313853
CD160,,-0.038603574997537256,,,,,,,
NTN4,0.042561031473066724,0.014962906564570092,0.0306288923899169,0.03303993135087786,-0.0464644753046478,0.024824770821168955,0.03621831176624878,-0.00650262413938985,0.09435528322651354
APP,0.03602060343430817,-0.02062511161398022,0.002049572911182175,0.06392969310965158,0.030166027688795272,-0.07995242455507102,0.03725677807981938,-0.06010218661960049,0.12217516815282728
RIMS2,0.029852897610769584,0.025009208214435634,-0.004448296103180343,0.025699966497662857,-0.03698210225065963,0.013845783223574623,0.049650438092224164,0.05016406911974076,0.036363714020309204
WNT7A,-0.040862477398487154,-0.029477166600919844,0.06156582403919682,,0.03551524693471892,-0.007937325700561704,-0.030373779476370488,0.016780996543544088,-0.0010793385266905124
GAST,,,,,,,-0.01553842281810118,,0.045138296457519544
GPI,-0.08691405215494402,-0.009049871721217061,-0.0312388896200713,-0.010328569672108797,0.08293895193406288,-0.11873623976696444,-0.055130174736986434,0.08340289341759737,-0.12345941829847282
IL1B,0.011799977539286745,0.01750123598761839,0.0103248654713114,0.021569259340535073,-0.046077770373246424,-0.02478378882922573,-0.05618336554257262,-0.01855652940350509,0.005576434958221528
SFTPA2,,,,,,0.0237023475814804,-0.013427278435168569,0.0006221307108804447,
HAS2,0.012850230481785647,0.008538699205129792,0.04029965051222554,-0.0032363271402596483,0.013051146493813585,-0.04187849372795306,-0.016048882488749444,-0.036153184236591425,-0.04202684149708033
IL11,-0.022026587184295742,,0.06691853137759951,-0.014413923326970982,-0.0439464360946221,-0.0597773916368226,0.0014802903178359023,0.027091738004544196,-0.018679143394669345
SEMA4B,-0.02668794248116667,0.07713767250401685,-0.016759181527242647,-0.033284669873524866,0.004421945784402977,-0.007217889205506645,-0.0016417352668433634,-0.0008088063229634073,-0.05113578465858796
FGF12,-0.0036143858932482656,0.023391867932078626,0.018062450663716825,0.03484288926505481,-0.0582793242278203,0.01835461338041392,0.06455193237052995,0.08115271666850403,0.046177857479896264
CP,-0.0021084997475522916,-0.031716296587354705,0.0826808331733758,0.07002335566426872,-0.018200636315622132,-0.027320518015935862,0.02395654746918269,0.06883932740628941,-0.023515857631138275
NLGN3,-0.08032252019473923,-0.012671530706947234,0.024641393929163483,0.003049369655445813,0.016058093994612273,0.018355960211861012,0.03691619350542149,0.01684278217872393,-0.07058133457213378
GZMB,-0.007828118499253238,-0.014629692762765179,-0.013454364733713815,0.013712328400466385,,0.0326645488916286,-0.01926229434060123,0.0016664483967690816,0.17243314704659315
PROC,0.06078210977504426,0.0260333292316177,-0.025320430335379108,,-0.03625850487017388,-0.0280794720510324,0.08222873714118864,0.0433360965942137,-0.008105111559381924
TNFSF11,0.1680022526130173,,,0.04146359570355283,-0.028743016725022125,-0.0187637930038088,0.08243708387919735,,0.29883636076703046
AGT,-0.06785616107515448,-0.030189118526502308,0.011293360830987295,0.0633265706920756,0.07552514064988597,-0.027639687806659582,0.023266771943731855,-0.014839141802978087,-0.13615517335115862
PTHLH,0.013561252772107122,-0.04967442628266584,-0.05256440921589229,-0.05054305151992614,0.06398764208104955,0.02046030130546794,0.03222741065487157,0.034983618140197834,0.021332575068311016
COL1A1,0.12092654447826164,0.027035462104303354,-0.012006626127779751,-0.06936041734952617,0.000303359196502648,0.03954330941196992,0.06389650191921356,-0.007197097045939679,0.22422413340706013
LAMB2,0.0851524947725056,0.00496036551865948,-0.0005536245114989524,-0.0810339498072479,0.04338698007062999,0.012849338690716989,0.030474795737206663,-0.051971737975953836,0.1637387797047567
DSC2,-0.004268101481376708,0.08168940663183029,0.08408324072633551,0.05919819082418464,0.0005590476889932765,0.015183247339523583,-0.014985342654875718,-0.01000235646177732,0.08852182542711586
WNT5B,0.011599552769688411,0.043207048987849356,-0.019495696762773202,-0.046961135660552746,0.0067032510786237225,-0.014950234517931836,-0.017618656663195176,-0.02243553908547951,0.03524930413214301
LEFTY1,0.031836342880666994,0.009259374692801846,0.024305432617795275,,-0.027050349090838803,-0.03814485014748381,0.03397692549364947,0.01936982405509249,-0.0006533790123790748
FGL1,-0.0031183652492390826,,-0.011518565986959352,,,0.004690066722239812,-0.0217741811618643,0.0362924700279748,
CXCL5,-0.02400150095894728,-0.06416499573863868,-0.010586569591288723,-0.012653915263840588,-0.032191943544146916,-0.060710232090796304,-0.047217918776602585,0.03823582258076844,0.005905295912469674
S100A1,-0.09043804677962411,-0.02723282970089852,-0.004967100036477457,-0.01721405624329314,0.03132723382599421,0.03985019328326776,0.0243812512968373,0.013582243812140427,-0.03380658677050741
C4BPA,,,-0.029469903478551027,,-0.024507828237049643,,,,0.03758785768657648
NPTX1,-0.03188430145024551,-0.07818553707248853,-0.010012346125013491,-0.014176884900978548,0.09874781630082702,-0.07466853696197208,0.019308566868027375,-0.04645414702947112,
TGS1,0.0012356455788432499,0.045516782617828704,-0.0013742051317981274,0.09679423627148188,0.04501895372208946,-0.005050153430723354,-0.018712176428832494,-0.022401325515262333,0.03794982367111345
SST,0.017880640220259064,-0.05881434198822907,-0.03405370798932829,,,-0.02463587555523894,-0.008485676817600101,0.09121473219884264,
IL34,-0.022889681868128377,0.011920865107065309,0.0013500941080959255,0.08072926998738508,-0.017527319239440297,0.02354659669138671,-0.00615886071730428,0.07285014124402477,0.12633627406891618
DHH,,,,,-0.02634641495449896,0.014512777593708665,0.009907820846851703,0.13923460250493896,-0.047858864496173194
XCL2,0.06631069270628831,,,-0.018741694638039676,,,,,0.018910418051327038
TF,-0.05397710209212386,-0.018916769473916687,0.048128924899191225,-0.027817264929084946,-0.10050464411346982,0.015292531004888628,0.05810353196779316,-0.0016976541583997356,-0.06081722684423635
IL33,-0.0201251110512733,0.06872728733003415,0.033181762757183084,-0.02958276118188621,-0.05067242519431312,-0.027781372526780698,0.0038385891427935833,0.05442171164504333,0.03825568431198367
RBP4,-0.019579001401494135,0.002308741833699921,-0.021556669330672303,0.029894129230610245,0.12600649825582821,0.014092810238372182,0.0607194962413751,0.06106258830510004,-0.031985741244760064
CCL19,,0.01416425789036975,,-0.022136148720940326,,,,,0.005717947735420137
CCL20,0.024257477361036884,0.0689549816263163,-0.015037397387862094,0.013830294471833482,,-0.057561771071788635,-0.03171203407214283,0.05543837159276179,-0.007734437369397453
NAMPT,-0.005416311078944079,0.04523864792503979,-0.04190087652829062,0.0015802551309127661,-0.03234299912844257,-0.11056503781460807,-0.010779078697544893,-0.03021901866003897,-0.12532434664526784
