,UKF248,UKF251,UKF259,ZH8811Abulk,ZH8811Bbulk
KISS1,,-0.03237645880271712,0.01282042690604126,-0.02459859387174289,-0.017086917230436767
ULBP2,0.0549085710944075,0.009961345786063792,0.01387544136609697,0.03820441315131576,0.022550054620427803
ICAM4,0.03507571597983459,-0.01877176085390947,-0.01132711710092061,,-0.014990408392516023
ANGPTL1,0.015832192825353503,0.006762676788257491,0.020090497814084722,0.09221903947862559,-0.0004979717256283316
LTBP1,-0.055418249850746004,0.028598980121673327,0.0004673976031622993,0.022274723788550808,0.02693888682841476
CD160,,-0.014673237876279473,,,
NTN4,0.028866397853572,0.018675567403144973,-0.0008584765107671104,0.09577357921760249,0.025543138255447174
APP,0.05528079049276332,-0.047799229991429916,-0.05231672963198555,-0.013152200335964483,0.01624449940320465
RIMS2,0.02907738153797881,0.03587834245599636,0.015088597507186335,0.059432942762909294,0.03129023284905655
WNT7A,0.00032887241113107343,0.10575507502929186,0.03783819274908634,0.05611492361147056,-0.011886514323843102
GAST,,,,,-0.01708691753961468
GPI,0.02997964107937477,0.01645486530204487,-0.0184312171199859,-0.06982674809560611,-0.05556862139304525
IL1B,-0.031971150223952555,-0.022648752890146083,0.04290101610002454,-0.02274607517583379,-0.012655213160021363
SFTPA2,,,,-0.017483851863163136,-0.014765385270369963
HAS2,0.019715095508730265,0.03888981762918053,0.05343288782174267,-0.0188461812300341,0.012953532876283378
IL11,0.045727127863157815,,-0.02186788871893319,0.002951571668265606,-0.006050717596578815
SEMA4B,-0.03948248721702741,0.04552245671660591,0.018867005250614563,-0.022644728264405875,0.03405292136098111
FGF12,0.043820901306118355,0.04449348922142682,-0.001477992483601513,0.019621445822518777,0.05824086411448312
CP,0.012001714225678983,-0.007327967836747372,0.014456271538375422,0.03590639018959571,-0.01285558903866055
NLGN3,0.08290746020814044,-0.002325308293215751,-0.03464903139904317,0.06814806350440261,0.06801182408859666
GZMB,-0.005087683486494555,-0.012920167526143583,0.06534726991779463,0.009729292627625927,-0.021181894641084317
PROC,0.04709323619980086,0.021717808026975653,0.08137141201818697,-0.024765138666740703,-0.018049602399779954
TNFSF11,-0.014104874709659536,,,0.03445986799529402,-0.0180495954648007
AGT,0.013490708541538542,-0.016270515637029904,-0.0035092870756567827,0.0032302320307503905,-0.0764391477340492
PTHLH,-0.028876438915454383,-0.02507517117502019,0.020148725534290708,0.043670790949055,0.04459457278206845
COL1A1,-0.001808642341920856,-0.024767731046385542,0.01407831843432482,-0.06356419732153924,-0.027631936267779857
LAMB2,-1.7440537098211123e-06,-0.003958358358555523,-0.02090082480131991,0.011024722660768614,-0.02490469373334879
DSC2,0.025747010467301424,-0.026352530963671118,0.019468718348714636,0.05802812097516122,0.02660504848278336
WNT5B,-0.005958118303081146,-0.026953402862176835,0.014781998646796964,0.11745590725395495,-0.03883438524328525
LEFTY1,-0.03287700555043507,0.06750084979929914,-0.031038805665312797,-0.015985697062153918,0.0668366777234231
FGL1,-0.026676538798538856,,0.03416244505811119,0.049357968258993315,-0.023944105676670734
CXCL5,0.007177034182391849,-0.006867772548063844,-0.011327115866616302,-0.025186413724145124,-0.014557750451346219
S100A1,-0.0004785280692764061,0.04062374864835588,-0.01914724754990545,0.058151002399786884,0.032933791125286806
C4BPA,,,-0.03153136702130827,,
NPTX1,-0.025849666108608855,-0.02971836116272859,-0.0242103458587974,0.04349825614452212,0.055791775836199535
TGS1,0.025939605217099874,-0.01500324131996509,0.005022067154693073,0.03788836965410443,0.007096100259487641
SST,-0.028212010647313473,0.02017306276062121,0.08310129073749385,-0.04548553913074602,0.031504992687444985
IL34,0.05818513185613028,0.017226560630469904,0.032750812408963534,0.03784666134504299,-0.024608863406015105
DHH,,,,-0.031594145264338305,0.047974082843608906
XCL2,-0.015793356284977578,,,,
TF,-0.0032375448621518414,-0.0722477690669215,0.05476455168691939,0.07408526729213442,0.03421636553410303
IL33,0.0019166285459829842,0.05220224995679523,-0.0038169902413755924,-0.03564587999221493,0.048258635543072304
RBP4,-0.007838458131958709,-0.01821120100853528,0.0024135526066057264,0.034711806894565024,0.035029726041556575
CCL19,,-0.012151803368923846,,,
CCL20,-0.004625467803803959,-0.01483772385720122,-0.028328520836747893,-0.01863333234528182,0.0007333149253624514
NAMPT,0.020797565986420342,-0.012307406111675462,-0.005635891469303978,-0.0540023166779665,-0.014131501839508492
