,MGH258,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1
HSP90B1,0.03782505241996368,0.03749868898090113,-0.08831269241075203,-0.10940762795315968,0.03008392273792332,-0.03324876712323554,0.01838680218501753,-0.06656530437001723,0.04102479263447453,-0.0484370704400979,-0.030424457944661417
ZP3,0.032338267253183214,0.018929922049338507,-0.04317182365288248,-0.02111127439021722,0.05419487966357708,-0.02357122386567138,-0.01404913082975415,0.06678207371601859,0.06561507741356469,-0.02840855590702061,0.024536051447276643
ANGPT4,,0.029773016397791514,,,,,,,,-0.024044585003682832,
NRG2,0.06752317653620568,0.05406149439480278,0.024307441523688807,0.11947247187893253,-0.005854445881607651,-0.002967029807467315,-0.027375074973936295,-0.03182813898993491,0.062145684781097624,-0.00204399669498057,0.009559770559914187
MELTF,-0.03918359007132384,-0.04271753676713659,-0.003877837032625075,0.028455473037753073,0.0206469160647636,0.017082937296304872,-0.03285190121644976,0.07508402826806722,0.10659680814825463,-0.031915919935341305,0.005320389342688858
NLGN1,0.03659655082833917,-0.04672752714955799,0.015509969125807304,0.022811299898525376,0.049914183910993,-0.015512489438250903,0.03005114205549658,0.01720921022773529,0.022915821009439744,-0.06183503680251309,-0.0011775584041610815
SLIT3,-0.05432735565510513,-0.05125048321109617,-0.02101060772505139,0.08383824337329052,-0.03081877562784111,0.019698600588981853,0.04857711930798687,-0.04812112883867953,-0.016434981412103963,-0.024418213041467345,0.08610849475193166
CCL8,,-0.022754731676686436,-0.009624253217900986,-0.043546076712995915,0.07767126367572329,0.01560194231085748,-0.012677612161395554,-0.050860218165462844,0.08648097778118696,,0.010206009977774152
S100A4,-0.04451574232889091,0.04416979047336462,-0.03386735138326545,-0.019321624412203565,0.032873859542733364,0.05373389214434773,0.02049300624290537,0.02194168856999752,0.03041612858376141,-0.02285402500935674,-0.026823621820576186
TNFSF13B,-0.0340765864988173,0.04035002635132982,-0.021176591026057876,-0.029575832753374283,0.015659654878096695,0.018853348201813065,0.09121993373615743,-0.0058887821867054735,-0.015147299372748108,0.010592711276656955,-0.0032331631727743502
HSPG2,0.029211654506390496,0.06827611588283036,-0.002563256897001677,-0.03210153895638032,0.03543262719198671,-0.03414693923678833,-0.03143728063360912,0.016021360183666077,0.026332046387048152,0.060247929114742714,0.03813269479305058
FAM3C,0.13253783514674322,0.019375007561301737,-0.02982605142690426,0.03693000555043582,0.08676858802864633,0.0038967478206916716,0.0046197838134698285,0.002355672155799826,0.06853713545354453,-0.0014230572416213693,0.03783655361488814
FLT3LG,0.09822548712221324,0.022329472830586165,-0.015657904805628092,-0.003965547824443121,0.02352272524642844,-0.00041867392213339633,0.010311413569743839,0.028820682922600076,0.08155254766487421,-0.03762554429618977,-0.0352786977571484
A2M,-0.1154755879219562,0.05111194387040418,0.03731330443394771,-0.005642249096290963,0.019052629707408543,-0.050462017254350205,0.058560866388609176,-0.06088033731023963,0.05624214203838925,0.008902761096937372,0.023060587741704934
VCL,-0.024258243127842985,0.04089054797354957,0.009428028386326628,-0.01349157187898918,0.04364728229426094,-0.006549802022190719,-0.01970328818152593,-0.07694988229219953,0.04990249895886991,0.06274206800221786,0.02550135715165972
FGF2,-0.047635302368263986,-0.004233064175538874,-0.010483270985925702,-0.03407712118278426,-0.01884778307614677,-0.015443822720576822,0.010554840855248826,0.008576621153835564,-0.00883474918784327,0.009493061697117836,-0.01427871638018899
AGRP,-0.03569343401459957,,-0.027385376609676052,-0.01817631583020894,,-0.020602608272146973,,0.0007687454851198196,-0.04137842690418525,,
CNTN3,,-0.010777205016273607,-0.02945885096009328,0.005432693434859149,-0.019747768971232735,0.0078058980439438585,-0.01450177035150548,0.019582626991150258,,-0.0272468141009511,
RNASE2,-0.0043069439514861595,0.009975278135505904,-0.01583974472081532,0.009886864221367735,0.04114118051787678,-0.011784942930081322,0.05023586225407155,0.05039676032467852,0.020564712189155086,-0.03590204863161416,-0.015975420818900233
ADM2,,-0.021781367768332862,-0.027413991112627083,,,,,-0.04859047939553601,,,-0.014197450344949432
GAL,,0.004604570880680379,-0.021790036472153166,-0.046387360274310195,-0.019526457424379702,-0.023550124729878337,-0.02305157260865558,-0.031174706843542434,-0.023476343153146683,,-0.01400657070228448
CXCL6,,-0.016322183668702677,,-0.018176305412021997,,,0.01784940643023869,,,,0.08794319780023199
PDGFC,0.05005767425747993,0.01631690867071254,-0.03948473802109139,0.031119017510184258,0.026789069079027752,-0.014463823583848423,0.014910582685573676,0.0758269171326576,0.054358108748466166,-0.05881066467010485,-0.007129017294783502
COL8A2,-0.07755803426486128,0.05449478463468979,-2.3907819247736463e-05,-0.021300472015323133,-0.037512971077774244,0.048599517430344914,-0.03164242263712812,0.05467956292660247,-0.00024259384188707897,0.0627557672620086,0.015925523688785356
SPON2,0.0824045323871663,0.019215972559942875,0.03680392425685666,0.005739284964061525,0.07098325096947099,-0.036827065447071664,0.005386344887832144,-0.010781588319047679,0.030371818476852382,0.0007187891638469083,0.09157714215100944
LCN2,,,-0.005442617914730239,,,,,,,,
SEMA3D,-0.04924865653953089,-0.015515170786553031,-0.02698841842394063,0.002108544177828366,0.025083897341155015,-0.023179443921880646,-0.01258817035017288,0.0779330413607004,0.012001420599404698,-0.038580250115057876,
BMP6,,-0.018718658241561336,-0.019153157699759372,0.043064675889320385,0.040417045125957396,-0.018825555425029512,-0.02561549174709479,,,0.04521973642299981,0.027652881950100145
TIMP2,-0.006165579708210382,0.03661548858605357,-0.019728763033409043,-0.05086872333004958,0.04967859199165177,-0.04490193298005489,0.015623607787715819,0.040670778650543124,0.0020037508977881497,-0.011376373384209885,0.11362279533113721
EFNA1,-0.012791733409948255,0.021626158870327684,0.0029352351817500937,-0.07128538457682951,0.0339822591042946,-0.03281562177666737,0.052566928043885706,0.007265585298886923,0.027700802223701766,-0.002918600909361858,0.028079315534180863
S100A12,,-0.022377241746209035,0.005233611023575161,,,,,,,-0.018599278626904088,0.11962955601583394
TFPI,0.0850978432423575,-0.006148832750384958,0.01980222004163235,0.02533669317196032,0.024271751902907875,-0.026485480387161392,0.01403092411455667,0.0035947364040686937,0.14619694299681021,0.05261604498347593,0.0751988819557733
GPC3,-0.011399716338176435,-0.009792027873689999,0.014482185512635522,0.0006451819545732289,0.003133802839707638,0.10020040492875275,-0.026687390085098957,-0.02907837483872388,-0.023482650075228456,0.08677164606454033,0.0766497372939053
NMU,0.11773899552249865,0.020097202897092627,,0.04305075400423076,0.01594139680114408,,0.05180707078961706,-0.058598214046813354,-0.01627630706296973,,0.06920960945989106
SCGB3A2,,-0.0255617152166637,,,,,,,,,0.03449616450909705
LAMB3,0.008589249814397617,-0.05492127654848835,0.01132460518483828,0.017326636592838326,-0.039167705214267795,0.06360818910668525,-0.037364016118435865,0.014909389603374611,0.009524390038818976,-0.0027237356535837333,0.03676302932877878
LGALS9,-0.039621448905350576,0.02660505581586594,0.04835693993948304,0.018324282505561746,0.05918573156662849,0.02691992939209477,0.0060826905162410195,0.02029199695942002,0.04676219490262495,-0.013887508155731003,0.05365852952148914
VIM,0.08220766631346108,-0.01083809980776016,-0.034988999551573696,-0.04659434720758612,0.08562433111471277,-0.08519970321414506,0.08339026356096509,0.023152491736743844,0.07810254454261938,-0.010850235130402265,0.018975124800130867
PLAU,0.03714744580862399,0.04758560481145253,-0.023346746229665018,0.004724825427282192,0.08895292049440365,-0.048547535275434546,-0.03264265810467075,0.024957068572602645,0.07479413791690905,0.05183940698634791,0.059609245617161376
TGFB3,0.011386963121059754,-0.0017544278680687948,0.02882486383680615,-0.02195838797202783,-0.027991925949700895,-0.024300696972023358,0.018821386079683387,-0.0041561202268803644,0.033247566293493735,0.006508401070440673,0.011949010744494929
APLN,0.08337324127072179,-0.02672577448522544,-0.018943684952682505,-0.05354431988269034,0.07248980422765858,-0.0487740197981581,-0.03315877435758793,-0.06590820433809531,0.0397912437687426,0.038172317487613926,-0.03283125244811807
SHANK2,-0.04226628653028216,-0.022996225199997576,-0.022936051208951824,0.029394724924903252,-0.03811646821756179,0.004439584290837255,-0.03437696861905976,,,-0.018119426867749314,-0.00305265251202614
LTF,,0.006024055732994701,0.03276614910689749,-0.026123715156071314,0.07339229924142401,-0.05419719762385412,0.021279513238896257,0.0930972283933933,-0.024634874435517377,0.009016675450690093,-0.06002159991569362
PYY,,,,,,-0.02340532286830194,,,,,-0.005098339862494995
PENK,0.016225097276831853,-0.026628203574416646,0.043736411526652405,-0.015230076979668971,-0.04035698900325553,-0.040714408125653065,0.006618217161353415,,,0.0031553067874820497,-0.016817907779016327
CTF1,-0.04487594240311021,-0.00210654027657229,0.028247263849918818,-0.019771765563394463,0.033311981168258696,0.026006814247034202,0.005179974797512482,-0.00802379644313231,-0.016587885344926813,0.0027708093120676837,-0.05235659869235669
COL3A1,0.06947807337544364,0.014555910134220373,0.0044518562087103,-0.00041777527512700305,0.052048808869370654,-0.04980536891003678,0.041748573685302076,-0.0028642304459130913,0.09700643201712181,0.053389519769315615,0.09157307295881334
S100A10,-0.09291702563513723,0.016100106463328014,-0.016114301481221633,-0.06494777266687156,0.09878657550911277,-0.06542491440350695,0.0157384408551374,0.06699769297808994,0.06851699709188684,-0.020301109347903416,-0.09515542361504911
FGF13,0.018528797798521342,0.01851383329139143,-0.036886336048844136,0.06749951553912671,-0.057384980801975224,-0.001580127990883612,-0.04813188404410629,,,0.04262113513966146,-0.02320076939668949
SEMA4A,-0.004859370482724811,-0.004385077331865822,0.059452374914673374,-0.0319280785226362,-0.025982531527870025,-0.034192514652810285,0.05669101776907971,-0.07673739690279267,0.017404453289845336,-0.01566432559909498,0.02620924539176119
EFNA4,0.025159307003955352,0.02247137259524609,0.0240537363971676,0.02095007722397677,0.025986800470776086,-0.014792945295142551,0.013561498942522964,0.003492154195372162,0.04891826072472527,0.05270145136328711,-0.03114791967037398
HSPA8,0.016252304445159044,-0.00014653945487770614,0.02337508057943753,0.035866280050009657,-0.06661662709073442,0.04648915570006123,-0.014303283352277901,-0.016027203776865243,0.0066913120487396794,0.015150377507145782,-5.7512217242366566e-05
NPB,-0.06687628633253538,-0.01422350717712757,-0.0037155000051775538,,,-0.027916779525356167,-0.019258220544066614,0.0076708147249837265,0.014857910259164366,0.04518604586406142,-0.017250853974230162
ULBP1,,-0.005765721402826644,-0.014152257412579248,-0.017093964163356342,-0.01663389542022207,0.009832961832121526,,0.021425100233158544,,,0.1166617686139951
SEMA3E,-0.003455077502264406,0.058460941629323686,0.0710104602332878,-0.056426926086355925,-0.01875333615991528,-0.012160475845675433,0.07059645593448476,-0.05922274924599894,0.03099825612534819,-0.059419279366007306,-0.04266036566503049
ADAM9,-0.053330681676202064,0.048812266841249355,-0.020938013232256927,0.030989108839041442,0.07434717291925257,-0.08068646682841343,-0.009204567867496202,-0.015533178766508102,-0.013033479146071513,0.02855186068147497,-0.004519757651957841
ASIP,-0.024564220981182272,,-0.0176433906837316,-0.026981250019359533,,0.0188948325778609,-0.012516397589632668,-0.0511901961471784,0.08687792251160151,-0.006676674207896764,0.017004237414611212
IBSP,,-0.011289464262838346,-0.002783904865656511,0.026152868035533808,0.15248767652704945,,,0.1118328920788792,0.019009839672516165,-0.021890179068937615,0.004983973691598382
MMP12,,-0.014446432864520964,,,,,,,,,
FAT4,0.014325688903204459,-0.0004537846624449684,0.021741708628044337,0.023525892983619748,-0.009177984384459001,-0.038039176370652183,0.03586674548688608,0.014786574782474936,0.06873752008596812,0.0018360715778517527,0.03191707297938259
MDK,-0.09667459114250257,0.003596539909636196,0.01556223093374415,0.0045844183843400605,0.046051045943511254,-0.06905926003300292,0.0031029417204966247,0.0673826615028515,0.05490265997098132,0.02294395986089765,0.07038716278949886
BMP5,,,-0.01889659296228374,,,,,,,,0.09801877330501806
CAMP,,,-0.034268813333408,0.04327180229678922,,,,,,,-0.01837311966314487
HSPA1A,0.03369243481482144,-0.028726124726484507,0.04959147238112335,-0.03889122683695024,0.0878895146169436,-0.08432314473423518,-0.03224681491696498,0.05127639040242233,0.05226205103237046,0.048360633821710436,-0.019533652157977442
SOST,,0.007788156691187297,,,,,,0.014940833089019459,,,
SEMA3F,0.08686285836792253,-0.0004108915547046583,-0.0011810982848954458,-0.0076495871376154705,0.021612073713035595,-0.04377769505024072,-0.01893017943642866,-0.06051729772395035,0.15162600005747046,0.007525818139582548,0.03416410238419164
ARF6,-0.013193108091473383,0.08921102778397984,-0.04613931044093036,-0.013861971891768115,0.04083708343597734,-0.0893624615192737,-0.015708392598392247,0.11482303494550586,0.044197390698250225,-0.04935469417661829,0.06462284594000377
IL6,-0.03747772978623274,0.011393593264451456,-0.016171696222082133,-0.010199964314991108,0.0453580896247637,-0.02959543708952422,,0.017877959011928284,,,0.05038961844659528
CALM1,0.0891369391558349,-0.0037490903071966757,0.037469854352265484,0.04741130753866276,-0.0784924881127007,0.04362848729331345,-0.003972632575641098,-0.045564857893995024,-0.016745071373449844,-0.06565211445457853,-0.008617186675780802
VIP,,-0.010670008349799968,-0.029908144202820494,0.00019920655657323715,-0.024666813560284037,0.03816941015202173,-0.028372132605761814,,,,-0.019394438322747422
NMB,0.03766048344121886,-0.022741780273084523,0.002558502049317458,0.012446414672928162,0.05472264927216016,-0.028012294093606088,-0.0034344533860313047,-0.06825742840017335,0.01866597441876722,0.006418021089329123,-0.06563406447983215
CCL26,-0.04502957967851222,-0.0023683505870875864,0.05110538209306661,-0.029095862125821218,0.016732918166815137,0.04509188140495758,,0.0007681373817560093,0.024634556680342656,0.004107719408069481,0.028763269156853833
FBLN1,0.04028489023431242,-0.0057487105161686805,0.019711649545349187,0.020985590936962187,0.009850681668291483,-0.017154457135678484,-0.05292532302206763,0.01903774595662386,-0.020515817253280486,0.03598992600552858,0.09611274642252299
SAA1,0.013168521473568229,-0.01892547041373726,-0.011593265688809022,-0.01838851886091627,0.08675061543965214,-0.014214124465518256,-0.014478862560130513,-0.06656281257448081,0.0003872425070032568,0.03212670013994165,0.026419200432066765
MICB,0.12757597617056443,-0.04150423462835476,-0.0443340014753588,0.07397200791137402,0.034348684257308054,-0.02360254113729779,-0.02305157390356628,-0.014615378894921347,0.011409999183363856,-0.000512205377852893,0.002808522517966705
MMP13,,-0.017093125345959862,,,,,,0.03541134815135355,-0.02384389486590493,,-0.016817900674067764
F13A1,-0.046431103344380706,0.061356081414361385,0.02945350374883123,-0.05521561885377762,0.11871628770467574,-0.0009822184631392782,0.02162987358081897,,-0.03591316108546607,0.017262289351801827,0.020914499835108853
CXCL11,-0.015274334793484666,0.0507350003745641,0.06163627050466411,0.036978676507015244,0.04132319207061332,0.03196231300767542,0.029120019709349076,0.0309972283270722,,,0.03676850479267448
COL5A2,0.06175972993117061,0.03787878450852166,0.022982843332227602,-0.025609467981319998,0.06483807381427784,-0.03673239470636976,0.06661414321814757,-0.029704417703662098,0.1131890378797444,-0.007934865521600486,0.04798151614906904
EFNA5,0.02462355069910482,0.0020004600398210283,0.082278716711966,0.03542620997162923,0.004340545609044001,0.0007764587161017657,0.03813356101685301,-0.06129252349627826,0.005819369182385296,-0.029421701276597618,0.008303743241633998
AREG,,0.04361880846042462,0.05920814710811634,-0.010304873832516813,-0.023097904863247237,-0.043459933454042914,,,,-0.02328159122484462,0.07441691956221405
EDIL3,-0.08467167104364628,-0.010603930687646009,0.046726939134871734,0.055075550496222474,-0.07081290248433794,0.01620244222169784,-0.05491752033399636,-0.05263137526584971,-0.03180378890836366,0.01486950743567325,0.07348190837946578
CD86,0.01398588545178587,0.030769217883545804,-0.007647466442282442,0.018029123151536403,0.01913160200383148,0.02918498918013354,-0.015078628753144592,0.06028805171102651,-0.06895242717208448,-0.005187016309825354,0.012087403606638854
AHSG,,,,0.07291020996437819,,,,,,,
WNT9B,,,-0.017379539899123865,,,-0.020602608272146973,-0.018708600165855918,,,,
HRAS,0.012046395593749894,0.01169661037375592,0.012299140297584669,-0.03501108084422024,-0.05286157693494686,0.0037328537754067826,-0.014424471858747595,0.013111794826587425,0.016561177023779333,0.007414251097451741,0.02083766470606106
C1QTNF5,0.016506905701971244,,,,,,,0.00017029634109126538,-0.041152594420243695,0.026169255629418766,0.10239610107617883
RLN1,0.06477514455257118,-0.014882717437790537,,,-0.018392550839931795,,0.038742267793480265,,,-0.016337577078714666,-0.013217143495017158
COL4A1,0.05616627771634105,0.01390465561274313,0.03619658729545244,-0.008348882634868295,0.06618293715529822,-0.05077033983388612,-0.025366384615586053,-0.03972824569664067,0.07354359718499169,0.04117397833490342,0.02805275963980526
CCL3,-0.004759905761658954,-0.03105419389803234,0.07445466694837789,-0.027793835034475314,-0.021869722243796474,-0.04356623937325681,-0.035345204669142316,0.03587785713590988,0.023272356795346786,-0.012499142143804808,0.018043388166762275
BGN,0.02957325660302342,0.015215074139467035,-0.0386930086336362,-0.006764940861087712,-0.005418964652418266,0.03387735867971171,0.06029801833483653,-0.06684084438031414,0.11568660902110563,0.004210178002155748,0.05662510713060374
RETN,,-0.020060542017224455,-0.021444157144111894,-0.021061215231691494,,,0.04600632376106294,0.010394766425606057,,,-0.022955881248077393
S100A9,-0.06890611719693077,0.008220317296059387,-0.019613229246952066,-0.03451031459682605,0.04684213943578672,-0.013747544319087934,-0.016891924178136116,0.0366807649051533,0.002924376428592398,0.03717043225333971,0.02446825810898982
HCRT,-0.01560285643535201,,-0.004364507600908072,-0.013034131915969685,0.04469901401127416,-0.024694707692962854,0.04214597210592373,-0.02870944675288457,0.09475471520619064,0.030837863555568397,0.01548720334665966
FADD,-0.05992403252481048,-0.01827852995693967,0.04275401174996958,0.03467684711662161,0.06824764133212821,-0.01185725784774872,-0.00502839153382428,0.03142405433906313,0.05346722463741364,0.05145965594786934,-0.02136927277541222
ACTR2,-0.04396422170972781,0.04917149948684969,0.036493886151409964,-0.01121117537694337,0.007981487306389664,-0.008903055949844927,0.06191589115974769,-0.04742703712085408,-0.028592194772289345,-0.04473140352023215,0.035076486017503704
BMP2,0.05824558474489825,0.0202486939565973,-0.03783272542267861,-0.012509738183149535,0.07745238271998778,-0.016450376732205105,0.012529594480248329,0.011651451691338537,0.0003580756329075551,0.006608088221573652,0.0167234825763806
PDYN,,-0.020610972081638833,0.000938498729667822,0.06388175155639038,-0.04035108231661229,-0.013222408764472776,0.015080644151337082,,,,
CD55,-0.03170587520748435,0.032087466109072135,-0.03146280259751527,-0.004877847650417342,0.0520646561741821,0.04118481310853398,0.00027194755560024455,-0.009533515805257348,0.06208438011968954,0.045225713686433466,0.06757063251625224
OSTN,,,-0.03593738992095824,-0.02041247163270226,-0.014201681175564841,0.027905221439412497,-0.0213290687163731,,,-0.016864633608713233,
PDX1,,,,,,0.014648898168287797,,,,,
CD6,-0.009713689518719476,0.018591564035419318,-0.027341287020334826,0.03416307103250444,-0.01839255040730349,-0.010514610857743115,0.046732167218280975,-0.00924315260093874,-0.026389347935148102,0.09630348062670864,0.044484742483721786
IL16,-0.07526221478497709,-0.02959575323720033,0.00016556952645459372,-0.04310416594717143,-0.015319491751134683,0.01490063970269408,0.0811318434865099,-0.012869872286558047,0.08416878977641665,0.038065575973480544,0.0855574170120761
LAMA5,0.08529871238176859,-0.0008796903191232841,0.03160389707601348,0.017069264524782312,0.03190572834111644,-0.08537825945352787,-0.0020594647857861866,-0.0066401512885188516,0.05648674224644413,0.005664022325383082,0.0038969538434294845
RGMB,0.10214796522517171,0.05186571939861858,-0.01609940426955756,-0.03682156020514422,0.037405358494879255,0.006070207818703245,0.016665741791739297,-0.06697222279324856,0.12064721973047483,-0.01170274325819839,-0.002621832730156259
INSL5,0.023476877286263895,,-0.029747743137798967,0.002329742068713289,-0.02440693302547623,0.014933008314313994,-0.022109069410178324,0.04356425999486403,-0.026573329300470717,,0.04800894208754329
IL12A,-0.0008460688973509672,0.013326780612066293,-0.05432067100804574,0.04738348904778995,0.044210669361789745,-0.026776690886117917,-0.01659416991014688,-0.04922137630073083,,-0.03647926333270204,0.00782617265625046
S100A8,-0.022806339092020112,0.05373072167486359,-0.02387112167089099,-0.0020051881346786603,0.06183731745403967,-0.04503007869343171,-0.022300332517922884,-0.005090996896716887,-0.010488944699938918,-0.025929331187028018,0.01681416155448666
TAC3,,-0.006964190831054612,0.01388545881330823,0.07034414177520301,-0.049296987316332065,0.05932137574996906,-0.05738759684852181,,,,-0.0275048829356
TAC4,,-0.012660802388234308,0.009982067501135,,0.06786759323054592,,,-0.026482780668322888,0.019232937556872127,,
MFAP5,0.05759354246909992,-0.01572060347000628,,,,,0.03140425997350197,-0.03503433587752435,0.06215701733230156,-0.02328159500517084,0.11580849788317457
CXCL16,-0.10200268318839617,0.017810064582795774,0.08002754592179713,-0.024211337822498732,0.03966765435959648,-0.04905029294377452,0.010037209632843224,0.0821551000182252,0.000889827630849423,-0.029793056997660484,0.023691789261193075
AGRN,0.04319362862908193,0.018236767016066645,0.04615363512020177,-0.01884079307328322,0.03569021609620039,-0.06683815922269523,-0.024777573868702222,-0.038337431685932365,0.17552184211396463,0.015063917206888945,0.03465620728675246
COL4A6,0.014314147462576993,0.048530389641541806,-0.02372272348767746,-0.03709357504948506,-0.02912135547439273,0.06574979311453202,0.0561210717233731,-0.023192945875189098,-0.029515945882225773,-0.02711015915104545,0.033998370492755524
FST,,0.0565633935590113,-0.03883717750803322,0.053543056088536795,-0.027405237424288242,-0.053510456777463106,0.008146339902821983,0.014070809671415578,-0.032233258503137276,-0.023816228453962328,0.09767840180911636
MEGF10,-0.042903987112830576,0.0009866464404661792,-0.016102700895283522,-0.02568286889217271,0.020327079481856244,-0.009027783697449103,0.013796557798410852,-0.04925722883888717,0.01759458291407087,0.03369370576004032,-0.020566581197864413
C1QB,-0.11744871291775201,0.09637275533430366,0.08065525302689756,0.040255918636397915,0.018641964603433425,-0.012261754063720355,0.024192644755663458,0.0891161452838375,-0.046125380227522134,-0.03609856320325649,0.06900068033937541
HLA-B,0.0800753754500438,0.06400880285644796,0.04041312884882043,-0.09028867455143377,0.0640443301670763,0.055151153221634136,0.04676122433227084,0.08461180616091064,0.036443470977421316,0.024038132103505024,0.0625543236042241
PDGFA,-0.01733114963169621,0.05724972710330194,-0.06710799188468732,-0.029890608042118624,0.008328908814035854,0.01862456565014513,0.03636245538345947,-0.0007485494864835928,0.0003663518785847114,-0.03319583718136739,-0.029919735683588276
LAMA3,,-0.026590379952520435,-0.03326231759980389,-0.029159326170949632,-0.04980884636308325,-0.009383785988181808,0.03662531916036459,-0.027206826941105083,0.08302236559591843,-0.019067951254892343,-0.009163101248398245
DKK1,-0.009273380996146536,-0.027951352771692636,,-0.03050583319978329,0.0033118253891724846,0.0018333061193511043,-0.01732528514666563,-0.007656402843903813,-0.005418634612911606,-0.01712245579669177,0.05125048512304762
INHBA,-0.03421185638046303,-0.015776329511422413,0.0022120836707017724,0.019904312518816997,-0.04365684688378494,0.01432619333740819,-0.006040629106678702,0.14313214589418982,-0.05415183012585561,0.03553828072287793,0.04919219370959673
LEP,,,,,,,,,,,-0.013418615829197157
IL7,0.0009721885002430422,-0.010098153422362897,0.06617246193111022,0.09129564878335082,0.055161486492313144,-0.039009581851916234,-0.014917864039006072,0.03705783235904102,0.07317784317431773,-0.017875026799240867,0.07561049369396304
FABP5,0.009079875784788796,0.09269026595215245,0.024930964107021045,0.05503137512288627,0.0069482444089951755,0.0495513630718771,-0.01998219510332212,0.02439637743319787,-0.020199606373881216,-0.008704295470201148,0.02105040180601547
CCL4,-0.0765690979415898,-0.00011364066614537549,0.05847738078853782,0.004720143224201371,0.01176161232562756,-0.052316750642881514,0.025299467994699783,0.03916038302303,-0.047576280981913466,-0.028078728837374528,0.07101588974782345
FBN1,0.020219350333071998,0.003910370251100035,0.023919483038104594,-0.03553137603263373,0.05252833394371491,0.04206231816259291,-0.01773084147126803,-0.0806697939859612,0.0382442198603759,-0.017309959744210852,0.0729760857347608
TCTN1,-0.015605428292955375,0.03515082348786833,-0.02208243620693198,-0.011808042734967541,0.081566023298845,0.02556810221571782,-0.010142612052562184,0.07524060217279614,0.053567881831264555,0.0017112971609518919,0.01097502352668372
NCR3LG1,0.01294319580631928,,,,,,,,,-0.017875036290257558,
BMP7,0.0159030691865978,0.0205741451728703,0.011450890515264956,0.07610732074865478,0.00860676539215612,-0.1010925433191175,-0.0392724763180412,-0.04374590658691167,-0.01865917685953271,-0.008792076505614137,-0.03354494242378765
NLGN2,-0.01465311279701276,0.04477567923151118,-0.07165627430214329,-0.04678762588849148,0.02865261914874914,0.02237185319781832,0.020814436806208265,-0.030943893764789905,0.0800309855517555,-0.022480461766701803,0.01320585630939744
CCL25,0.2270539388592959,0.028041312036729913,0.05984835663172407,,-0.01705429411824031,,,,,,-0.02077560627580755
NPNT,0.0025569379174129802,0.014876260333706256,0.022544179054544745,0.009984059353169258,0.09022283163647761,-0.029036764888235606,0.0055888588755443995,0.005223901146033882,-0.04380275934240206,-0.006683747507962914,-0.028319291701136524
KITLG,0.025854674634821197,0.021521538482554586,0.0015793540632979143,0.038926700820348485,0.01795628040768999,-0.08689428433880217,0.02378442850994672,-0.04787887662250006,0.006797343966948776,-0.021852882447014894,0.029938994285754455
MADCAM1,0.021134635513557227,-0.03518798178380871,-0.04342065696650314,-0.021335358502077524,-0.004267776060709348,0.006666452859251243,0.048322590748658883,-0.03580185089017813,0.008295145897441644,0.019150632764950187,-0.03562980013691518
F12,-0.016050327489995887,0.0669398741329568,-0.002647687914692554,0.06653814472103725,0.026749651152784087,0.006751091308559133,-0.013025579661903826,-0.006150059564419475,-0.04160339336985567,-0.005655288172726745,-0.06551033535476682
S100B,0.12775493088098977,0.04585844542971959,0.07156155607569731,0.04171056262104145,-0.024048928710074153,-0.020764497130302605,-0.05063306526061172,-0.04501810238108991,-0.06416342840001278,-0.004988828811897337,-0.009864562824982609
IL27,,-0.022229623699001957,0.03315297074053047,-0.019936038962539992,,-0.02204591545443849,,,,,-0.023922671436183755
CD99,0.03873912246973075,0.06355283428504367,0.015339717857087093,-0.038006226058928734,0.09691032058831382,-0.040174166169492403,0.0612159551677803,0.10086006349492525,0.06722326783051889,-0.013295876066269178,-0.008199554540453818
PDGFB,-0.06014943726267642,-0.012839241443306983,0.012933339276512208,-0.01620037028533409,-0.03304291161213326,-0.01231394912497985,0.03580146543783123,-0.030141350850932228,0.10903919730416319,0.07989900334212585,0.019086213146109678
CLEC2D,0.04907830559561575,0.05361164541559352,0.006240242833979074,-0.032759519189028356,0.043717093596576814,-0.030573004557625936,0.049117633461880736,0.02780206891373324,0.037252518108959826,-0.010406898845405703,0.03735672958714722
F8,-0.030441254081220698,0.015831986114696515,0.0028588900263368682,-0.008994076815818635,-0.018602134278743274,-0.009473717230880375,0.053906126694428964,-0.0008013737306933329,0.09384803191695465,0.06711621970419782,0.03242442011274257
C3,-0.1029401941740803,0.08223922282551113,0.026908092580026126,0.0480019223962242,0.032716489429496114,0.028652577785206336,0.04092945539581065,-0.0012209557516085962,0.023750034010892398,-0.06829061804286003,0.05223455572829152
DLK2,,-0.04720356428538992,0.016600207572426764,-0.03296643518360623,0.12026828907681765,0.13157500734709013,-5.4490998557008925e-05,-0.012655309819276631,0.06864229826688692,-0.0190679588713597,0.0943834263479799
TSLP,-0.03623843198340305,-0.03750638598707826,0.0018255503182243293,-0.01918803921816316,0.08136117552791354,0.006655515838879632,0.04315642638601153,,,0.0013731395693695235,-0.03385315087343535
OSM,0.026566812818564652,0.06532613702080405,0.0739061506682086,0.010766581593000278,0.07323827124844615,-0.02385430877089546,,0.05082108331491549,-0.005450383918479703,-0.04146670406713759,0.0655327886531229
PRND,-0.011756705003891166,0.0044408483910523665,,,-0.014844317419046571,,,0.040143717026386624,0.09914573435379447,,-0.017455115866704576
