,UKF248,UKF259,UKF260,UKF296,UKF334,ZH8812bulk,ZH916T1,ZH916inf
LTBP1,-0.029734659207578795,-0.0979381805568728,-0.01317197685251521,0.0006760934983066697,0.007662368099666202,-0.009223833200903501,0.03369071261530765,0.14684022560202833
NTN4,0.029773294388537076,-0.023438438261946477,-0.007601247510159802,0.07597255821872398,0.03081165727567553,-0.033421025095914346,0.06858732420395552,0.002406081988732611
APP,0.011867678174168674,0.006414705902694923,0.01935414582765022,0.0009319461283095738,0.01322371800678614,0.06670485022735627,-0.02123264834099509,-0.0381773109764923
RIMS2,0.014941391569341812,-0.022218757692779458,-0.0038224948630337405,-0.051921609089177846,0.0014343369271770739,-0.02515095485406787,-0.019827787461816324,-0.02139189617086404
WNT7A,0.007523367236730924,-0.041913357526449514,-0.006512259747173007,0.04808556547508331,0.004971077899653715,0.07671980489488955,-0.007199671391442887,0.04872365259175813
GAST,,,,,,-0.020631224997786572,-0.022090898017751135,
GPI,-0.04481682811719948,-0.05785598885414578,0.019193883944172867,-0.015171139331266811,-0.046547160342463784,0.022332542897307666,-0.027820510118415725,0.023095188718764696
IL1B,0.021743782890615782,0.052049264829317224,-0.022550539179729153,-0.013318909343553191,-0.02028308362275461,0.025031350010625345,0.06773082127535959,0.04073603520834223
SFTPA2,,,,,-0.012799904849537032,,,
HAS2,0.037694220101809346,0.009306152695139475,-0.01646381086959284,0.014650225276358472,-0.018805028392984115,0.0032472498621342037,0.0044467943260068565,
IL11,-0.017257898422228527,0.04987631736635504,-0.017525024083845295,,-0.014375716997914192,0.0022966507351012137,0.05376782454734492,
SEMA4B,-0.024953164736845827,0.02469324205068802,0.01513265784736466,0.04175162767371337,0.021449360013270267,0.05319641455029795,0.019154741983929583,-0.07276546728476095
FGF12,0.035670107036359804,0.03815694756450052,0.06089110025445102,-0.025662124592302476,-0.06136059290196379,-0.019345327662993943,0.016737369029125898,0.0696766976164715
CP,-0.014566492526769618,-0.0394952375670463,-0.059542011674745945,-0.04165855521572532,0.014276107173820107,0.05366608785231074,0.06812163271576557,-0.11916180308610694
NLGN3,0.010506880802525004,0.03687597047761183,0.03814208635533477,-0.012276159703823914,0.02859924072947886,-0.03226840440541786,0.016965875557690066,-0.003366431238868505
GZMB,0.06601398859072724,-0.011351766054986369,-0.020790956849457053,-0.013625875464771103,,,0.03815649645588016,
PROC,0.006085693352551558,-0.021363446529627694,-0.00027077022233840234,0.015563163606701284,0.020689108627572197,0.02942615839263966,-0.03177569233931069,
TNFSF11,-0.011719984844046974,,,,,,-0.0019512892892346997,
AGT,-0.06845489126944242,0.028178657653810103,0.018688593612558837,0.04638772062429241,0.07367812929431429,0.041227917659916236,-0.004442372391133461,0.03354869794406065
PTHLH,0.07253383714715232,-0.014338050205782113,-0.014605008285919494,0.032429051246270144,-0.031010539399322943,-0.040851144186894645,0.10481985307408291,0.05586097181676758
COL1A1,0.008446805853304056,-0.0052355633319239,0.04792020716368681,0.03495261146686483,-0.029718809355370485,0.0017248321972481123,-0.027186608725807193,-0.041859454932285475
LAMB2,0.03709011197430926,-0.01027958622405464,0.017262397868583284,0.035937254358943266,0.029013117313673134,0.01611471610363411,0.024594466626073917,-0.013945786610163342
DSC2,-0.0018198078364333947,0.034200735312147235,-0.02680674833804764,0.050297034094089914,0.03105918633600977,0.06523391094176666,-0.03452769030849239,-0.010191416894853828
WNT5B,-0.024554163899781413,-0.020271591121957276,0.07555737683553877,0.023055444662790865,-0.028412890292981614,-0.028635740671380833,0.11427557597458823,-0.0056516440682006916
LEFTY1,-0.02731807369439924,0.04798081494238004,0.028830483763732147,-0.019241618610197443,0.04716158946337106,-0.02905497930363725,-0.019749819712352595,
FGL1,-0.006721583854612089,-0.009718486822736303,-0.019268743105461044,,-0.014744566919199781,-0.027915623247740124,,-0.04299650580936115
CXCL5,-0.018805249404494906,-0.008932139398897502,-0.04151854223662893,-0.010374889318763946,,0.01230926397804385,0.006255841461533749,-0.0382807229921372
S100A1,-0.00034325748763308254,0.03774830161664651,0.03964693147588941,-0.04514085026553184,0.04537697657599023,0.029850584235334675,-0.01169951937530565,-0.013741100066156557
C4BPA,,0.010441219686009319,,,,,-0.0161338561049899,
NPTX1,-0.029957034611068918,-0.019091372124446948,0.07503273452596486,-0.04656997088118686,-0.009889386756417715,0.1865339561540732,,0.024698948715138048
TGS1,0.04210553710387312,-0.05447454714056494,0.05867971561465128,-0.024450349833023133,0.0011688415226476776,0.03703044962811013,0.06924830961977994,0.19255869378357518
SST,0.010330695792753449,0.055546158836289994,0.09570161151363252,-0.00042532639526761184,-0.054978725285830594,0.03337514816444583,,0.08187021887963816
IL34,0.0033506612644344687,-0.02917751151650254,-0.026276110416168338,-0.006485225789807642,-0.025653858057711885,-0.008518394565121084,-0.009634029937409182,0.004199629170651178
DHH,,,,,,-0.030158695505451784,-0.023827818539948427,
XCL2,-0.013122973447598893,,-0.02622001209902137,,,,-0.01684078287544077,
RSPO1,,,,,-0.013609609973769235,,,
TF,-0.06631880303995578,0.027434111086680573,-0.0012746634818484419,-0.013678533645916532,0.046089474377540726,-0.008454565151374036,0.035449633101043924,8.08475639142375e-05
IL33,0.025113037368953886,0.012523863930563525,-0.032085470583425424,0.054507555547932775,-0.008100984068711028,0.02586641678402204,0.07141946129502193,-0.043111032567684525
RBP4,-0.01252406319360346,-0.01818787226373528,0.053883568292987995,-0.024913668713209415,-0.0533942311211222,0.02331481269516039,-0.0011387706529483138,-0.05069281316631183
CCL19,,,,0.025828895808322747,,,-0.030843480572869106,
CCL20,-0.017919950565246156,0.08827115297302877,-0.048310992536829245,,-0.013411568927465081,-0.019067957010744565,0.04087004631340817,
NAMPT,0.020930729672861623,-0.04193851210326111,-0.059405390742837925,0.021733651291404657,0.031312564210618954,0.01810564049066775,0.053637782130791706,-0.02534779303863014
