,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
LGALS9,0.040811156813031074,0.07106687480775531,0.04856069044691312,-0.025934300352293885,0.025201665792707953,0.11833624033005344,-0.012562889672497956,-0.014349073125720663,0.025559456033125004,0.048248397818462505,0.05252996879837029,0.05292684922339177,0.03234473002707039,-0.06897509660187814,0.04312774878762488,0.05208648550768013
VIM,0.059238910622580576,-0.07961406681337796,0.005596007769036656,-0.00985088508460053,0.02638718376185251,0.0587278322974705,0.032311285050162133,-0.029854414568872882,0.055509407887153875,0.08245638278205226,0.03684457397999569,-0.01772112976418279,-0.0842242423946903,0.08021025830454029,-0.029903685669877618,0.10094632889417408
PLAU,0.07583403552947998,0.01874271931407605,0.0033648510924308745,0.001440491703649024,0.041904747098683394,0.08313286360896474,0.056577562822556986,-0.03688943247580834,-0.008985321511824525,-0.01659846081321068,-0.05112037102501712,0.03629961886167586,-0.0018922235380787237,-0.012237424390405588,0.09373550550197875,0.027678608175923478
TGFB3,0.00478152999546823,-0.03869869215662774,0.03173016963674498,-0.040266049294300804,0.11564656671241885,0.047484625817476186,0.021408159227782504,-0.048905093788493184,0.005823004837871719,-0.01777879252401828,-0.05339484572102927,0.09094360040276407,0.01906229578562895,-0.05737932431441483,0.06922781475946811,0.018865147250337885
APLN,0.02189815454941829,0.01609065887195539,-0.01387497470388116,0.004297496524384512,0.08390746838495222,0.05765120818893086,0.007430184278902554,-0.004702911920003449,0.02897375267178962,0.09742944545271409,-0.005205218748240122,0.012595179912836355,-0.057042344257468326,0.021623997605357152,-0.031549338944366866,-0.021744209840457038
SHANK2,0.012926825128350689,0.07049105143916064,-0.022497888249005334,-0.007646655345147662,-0.04433320628309272,0.046235386802662364,-0.02730733660673291,0.020960247894847326,,0.0040580018537163375,0.05893048770241741,0.030661928629477354,0.12435358193924448,0.09409265460217046,-0.01201404882192144,0.06306345308649962
LTF,0.06888080611821652,0.06814092792473936,0.012778173470736823,0.012506720537673844,-0.022631106801604437,0.004008224190215271,0.057076166790771536,0.0028766894566300983,,-0.005419962480514298,-0.14793578637130586,0.013557536768374904,0.0043977141433679855,0.013836409133402996,0.013729659463379403,-0.02943798663499508
PYY,,,,,,,-0.013836102361006474,,-0.012028610937252498,-0.014157522088481532,,-0.027025364865008367,-0.025343767806228514,,,-0.012152819721190948
PENK,-0.03047982957567712,,-0.027945100812267375,-0.03813596125361551,-0.015512196435130526,0.018231659050314056,-0.04707364609781506,0.058224039247123764,,0.016339443603146344,,,,0.0758897535204705,-0.02572981846830078,-0.02614972047515005
CTF1,0.011066767189469745,-0.03472487864281786,0.020249608960257834,-0.04498844364620749,0.04738285683561616,-0.010226686772972542,-0.033814605771300375,-0.005376759627759934,0.03759630965180047,0.04194146089966439,-0.06806430921235009,0.011233299957311671,-0.02127233233544001,0.046614084268580595,-0.011674178300785387,0.052457894285888554
COL3A1,0.01785774133232742,0.028922782993133892,0.004894565415878437,0.021276663152982357,0.0748810955410023,0.10094674114778839,-0.023047251427615916,-0.05905034709963588,0.053886825869590434,-0.02527779473066571,0.030554442857546514,0.0799826227638414,-0.06358937704352893,0.05493627789011751,0.053277615900271746,0.047497379714993654
S100A10,0.08299861269348813,-0.06874924173009787,0.01153515372404291,0.007447380279749311,-0.010556045623686013,0.06127716320406077,0.021281171147493692,-0.006603670560527272,0.05777392678630364,-0.010179105521589024,-0.01019474554051005,-0.03977325224991807,-0.04914037631486561,-0.07411214303658986,-0.00810454963770679,-0.05386197613753861
FGF13,0.008312135306158479,-0.017824177797279163,-0.02198735189449926,0.0026883739297005747,-0.016265261402468995,-0.03207528786069856,-0.016501520512074905,0.03920074715825491,-0.015071546682161173,-0.008815038676503219,,0.04056356852483245,-0.009710775631628098,-0.016367656350142003,-0.04826579034898018,0.03611083367172364
SEMA4A,0.015334495871689268,-0.04881597036000773,0.019290432291565716,-0.027350702518969212,0.019903768387622547,-0.0130750019008217,0.01369189776608679,0.06535101466123969,0.05234110963974278,0.08303518823326879,-0.02721416460100478,0.04073637127016596,-0.020127452864006905,0.020216091163778937,-0.012952710713851333,0.08015155646093765
EFNA4,0.022170520561244272,0.036685804715578856,0.012343702636365105,0.0538869002145244,-0.025803224609383366,0.02238590046857597,0.04318609832000018,-0.03228486784572622,0.04469030738272733,-0.052995859613474854,-0.014697391376768653,-0.021239027189210603,-0.003940316876573581,-0.015559124120446058,0.029300378916702077,0.11210939797321812
HSPA8,-0.023401666943235616,0.03987768696513017,0.0025692555298545646,-0.031578111025904826,-0.025405253941672267,0.028265429992924387,0.008657037360613238,0.0758872750899901,-0.017901699678421833,-0.07215347172884419,-0.05729763580648013,0.007906663929799638,0.060189511332524495,-0.008295376310575569,0.0007988729684941605,-0.018738052751476907
NPB,0.0738996356248942,0.02602254949345478,-0.012872715087926957,,-0.004810339531533579,,-0.016503058781794994,-0.03698672239317352,,-0.02076930174412114,-0.027478301629561427,-0.06012973784823029,0.06922915800496071,-0.017067548659747758,-0.025535650801428524,0.07443752267879897
ULBP1,-0.00026975485712467975,,-0.022059967074443392,-0.014043899888520103,0.01736267298319276,0.008753339972678971,-0.016971773435082847,,-0.021101723762968816,-0.015801325070885556,-0.060815087753681024,-0.024937540457514406,-0.02158287018152696,,-0.03370032016182318,0.016589420960704152
SEMA3E,0.028293110596178714,-0.042665616304339495,-0.026386151275617584,0.004819359765940688,0.061875467354899946,0.08352809119790991,-0.023610959675763772,-0.01938277584365069,-0.01775457412131377,-0.03055774610046862,-0.055266169527594874,0.025404527635919518,0.045392124225833816,0.059735151781440635,-0.038644633091330156,-0.01082199024450603
FGF3,,,,,,,,,,,,0.09507430280274938,0.046291659028288364,,0.05386989506970337,
ADAM9,0.09519275685663466,-0.010682371269525865,-0.02007632204668021,-0.044283849097000796,0.014561422882930782,0.07241889794745619,0.033147845270782475,-0.05425996784209415,-0.052837502824075025,-0.03406750534788607,0.0501004141173526,0.08809161134385449,-0.07248990489406773,0.05972514697083477,0.00935264298641922,0.060222247276549776
ASIP,,-0.031335202953002655,-0.0118580091698111,-0.022167004126011712,,,0.05770663946329933,-0.013063707642804913,0.05066517397675779,0.013858069132948186,0.005860082224225935,0.0008378698093961745,-0.024243942535963504,0.01031505857810089,0.1140241304820981,0.04300367652451455
IBSP,0.10805806530111138,0.024863346292033395,0.018790683682488943,-0.014423099939641233,0.06634367506314297,0.004581130618977026,,-0.03423895452588152,0.008659028319740908,-0.03573658155457493,0.005955431206403104,-0.0011593681207751087,-0.0012803755612948145,0.026120582537919247,0.015605953923600157,-0.013030742102943254
MMP12,-0.015587437305246107,,,,,,,,-0.013550052028090837,,,,,,-0.01807842858194471,
FAT4,-0.01895514130803483,-0.04510856308236839,0.013391972867950212,0.07319174825402316,0.03827881012326524,0.07574964318287158,-0.022486933461854295,0.031467604106213284,6.11184925414389e-05,-0.030121923584380903,0.0019370233880272925,0.08415921830623882,0.05041282172496176,0.04382513302623929,0.028907336721339095,0.03775919592538666
MDK,0.06362000398896829,0.063439557300437,0.03537358754484852,-0.03537153056013911,0.06733269040861807,0.08471124651170715,0.05915918701995859,0.002434564027055217,-0.05067305986510885,-0.04355635583480885,-0.0033557087954506006,0.06735942476636446,0.03794251663262707,0.09656031839982987,0.04551612356634734,0.09171403051932069
BMP5,,,-0.01944621438356355,,,,,,,,,0.04607493961634823,0.07565513558951809,,0.13813005282311325,0.11130842066244165
CAMP,,,0.0023238361877073407,-0.021713411605751774,,,,,,,,0.0020498494305484036,-0.017711380727765753,,-0.026474014365491357,0.0006768869306925788
HSPA1A,0.018748866538113414,0.03843688535052475,-0.053508320018410514,0.009645553597153356,-0.026683730464680498,0.026954053774572738,0.03972005410908589,0.08198956747487847,-0.019298082298795927,-0.035147598238668074,0.028026872831748338,-0.004569247768317239,-0.102929190487532,-0.028096738521895537,-0.03955874356609898,0.03757751144171383
SOST,-0.02414463536160491,,,,,,,,,-0.019498418973864357,,,,,,
SEMA3F,0.013910124755816197,0.08177079615773188,0.015231685823615239,0.025295735693225792,0.08170900455023135,0.025899177563877118,0.010304525341460572,-0.017429631971284613,-0.052731719249753624,-0.04962049739047806,-0.009738420778760838,0.05412531953380095,0.0230330237633109,0.06299517022039926,0.06548269712758645,0.05352647346483227
ARF6,0.012662191458190884,-0.04076598521833539,0.0170667338382748,0.010551366089148296,-0.013975993055015047,-0.000557960553496132,0.05355579115730686,-0.009712421961230283,0.08411202273765046,0.017392840664712073,-0.03486773300662333,0.031222352630227875,-0.03937525569562651,0.08664497998261324,0.045118230339317444,0.02092385957832044
IL6,0.0951963918112412,0.04616849909178018,0.009706850487885506,-0.03950515030789295,0.013925155819232083,0.011186730682159224,0.014682525365869606,-0.05009080036434495,-0.03420181200844583,-0.02013084911969648,-0.04680957881443928,0.006201272675645371,0.03839602155590666,,0.0350579561740423,0.04292247027241383
CALM1,-0.06123406563196539,0.04930255192616796,0.03623089171932187,-0.06081478427273168,-0.07433332694603154,-0.06406823971871697,-0.06713865242798887,0.03655247987439435,-0.059647194120317694,-0.06581860705554285,-0.06390392595094536,-0.025814843007637603,-0.027815552800553464,-0.044912464228197384,-0.02241115180418383,-0.020723712173885894
VIP,0.029265921622210932,,0.08080621554547886,0.08328368774204586,0.07620887338818075,0.012019919816013306,-0.015484534611093462,0.04363877504789049,,0.04109502980793891,,,,,,-0.030155899745458504
NMB,-0.023862811557833177,0.08643800005706051,-0.016046384024207393,0.029422743148831355,0.022031072803164277,0.08650207475531461,0.008963780593250833,-0.004755608456238363,0.06701348641231916,-0.01217466697145267,-0.09828074631127404,-0.014016725783935324,0.051701355924658625,-0.011848569888201167,0.01932134770234633,-0.05236129841442752
CCL26,0.012809127705189504,0.05353627164926282,0.022331707939676024,0.040731574907680757,-0.014052353705134713,-0.030687351983212877,-0.010273965254939958,,0.035973635059126735,-0.0075828420285502145,0.10373330360967231,-0.011916693427225695,-0.03462728115577335,-0.01981299865134196,0.05243985764300223,0.00062604721374713
FBLN1,0.026549162846122652,0.06121846593005817,0.022621105569618535,-0.0013257459490244544,-0.023596272619671264,0.08661231344508141,-0.041780668987060406,0.03168052291028129,0.07207054204894521,-0.024217793976656823,0.044392995619500726,0.03262615416881027,-0.042449124189635784,0.021729296193906678,0.04304551180100554,0.052068726956035906
SAA1,0.027382367727303045,-0.026313265536051175,-0.032093827851364436,0.02206375372494641,,0.06782703207910977,0.06861099831537497,-0.010254383446510912,-0.030505406219463776,,-0.05566182118146124,0.026277147517691297,-0.09855115770568217,0.043841712010092904,-0.046462838512561326,0.05810388700291363
MICB,0.05869367271134114,0.07772809404539288,0.049109807385045466,-0.05262563494140004,-0.023488570851505585,0.09911560430421558,0.014651464936276839,0.03093588222768591,-0.023559714865840894,-0.015209597496976071,0.05376584787337767,0.024480978662399115,-0.04131959927610043,-0.03231029532267088,-0.01895209199721901,0.11793033927409528
MMP13,0.056632045874180505,,,,-0.01326144662130954,,,,0.020648832249279013,-0.013492009193720365,,,,,,0.10203983126268429
F13A1,0.08371884890163597,0.09875606998306749,-0.0038098303591312934,-0.04868541270226505,-0.01956973327070789,-0.01997093786815746,0.0015788212382964865,-0.0008365688691161588,0.00492777775206928,-0.028895688859097803,0.01233958776252252,-0.014459219792962568,-0.04670385852176336,-0.0006847674292576952,0.006607347012746822,0.02260701072397383
CXCL11,0.008003294793767579,,-0.043581111481832156,-0.020135357470958917,-0.02082477817029361,0.07344827673989002,-0.00480230009359093,0.041143923050154484,,-0.016565083131155737,-0.038681611147311654,,,,,0.01623287037845464
COL5A2,0.0621167005307147,-0.04802893313723701,-0.007003615096069355,0.06273373183067271,0.08896386391806911,0.07589267149033911,0.03245084492923922,-0.012395296754355321,0.012616467410628907,0.016283065717383423,0.08519524669051327,0.055097091687283065,0.007319091778210616,0.03669410045104648,0.043727131699509945,0.02103871179113113
EFNA5,-0.008281588047558814,0.05879403102138121,0.05695349872687431,-0.04919313475089628,0.027406874763743067,-0.01833186716119459,0.047516237543972766,0.06291758315665721,-0.021373668829506243,-0.038575216977606866,0.06139318114485108,0.0428733850019253,-0.006009428360618388,0.06242617844298819,-0.054798156658327914,0.06951047486248968
AREG,0.004167894590625085,0.056872497711484914,-0.019454974892203478,-0.018277608067796415,,0.08793236011658744,-0.005825246566131737,-0.03907707157266534,-0.0061981270266392085,,,0.01286544592042548,-0.0154001576366264,0.12959752588070547,0.0383563507220741,0.1119594175881623
EDIL3,0.0124984804227452,0.011906013710730995,-0.029813457233629208,0.045915716268071706,-0.08545620128234202,-0.08052689428420819,0.011318627087056396,-0.018216521995846252,0.041320138872045976,0.019883033147021244,0.0025433476157819953,-0.008717873605288655,0.013701094304387788,-0.06448645898679788,-0.013689863655568466,0.08395312652809153
CD86,0.027047267088460603,0.10064674161966164,0.007034403651014247,0.00816217549403489,-0.02690952194069184,0.05024418008489562,0.005883794868198317,0.02850193220504682,-0.024009309189592543,0.0026020299736418035,0.04819836166613032,-0.009085376439878974,-0.0038793297098169565,-0.05955236038459747,0.028634350623500976,0.11103031351875106
AHSG,,,,0.07094603034892621,,,,,,,0.14038311644129672,,-0.021342735186739275,,,
WNT9B,,,-0.01168067675795076,,,,-0.012179272149379469,,,,,,,,,
HRAS,-0.019093243708289746,0.005865461032300338,0.03616088264823491,-0.027097749039041344,0.07807872540597603,0.029648060418567202,0.039149249950409463,0.018124685552573218,0.044320821903577765,-0.016626474541210336,0.06686323784778216,0.0010456758224931556,0.003311618647248909,0.0023415014788337797,-0.01869597611105105,0.04822198349998831
C1QTNF5,,,,,,,,,,,-0.029746548047172076,0.01001493506825229,0.004822443082361328,0.12409933229712132,-0.021221269767919358,-0.004909783490103876
RLN1,-0.01605818039434369,,,,,-0.012296668589824108,,,,,-0.038088219555573156,-0.02070941737081597,-0.023861019753894742,-0.015856129348282753,,-0.02055098722243451
COL4A1,0.03584051129141483,-0.026333617076687577,0.02452763532643862,-0.015287272108822598,0.052028241580922244,0.116173634097298,-0.002244153258522361,-0.03490946277637596,-0.028062401027307036,-0.05103274650820709,0.10915778185529276,0.057513607682916246,-0.02394621508954852,0.044475616769915766,0.047059712503943106,-0.02645796898336939
CCL3,-0.010816043372231693,0.020216247999888394,-0.04784251408785883,0.001536971221266175,-0.019701745028912913,-0.013190407447944604,0.02798530235789944,-0.06638951859873309,-0.027644066358172462,0.08425764108124136,0.09240139162436659,-0.0008962450044504544,0.023542308376733895,-0.020661895807137808,-0.05188097824575856,0.059848899200299684
BGN,0.05076018637407102,-0.02502382680997054,0.013137677438276093,0.05411029023984622,0.0595271296852002,0.06720259676781594,-0.008677898340921182,-0.030343128880338955,0.07440365868677959,-0.018927520863072648,0.022396947252753648,0.04957165501339476,-0.06418637702455199,0.04085752610201603,0.1052303260714558,0.03639233441990489
RETN,0.04002631337962495,0.09618254470915277,-0.014412479812523622,0.0023052960187077793,,,,-0.03131724749015274,-0.011848184623712517,,-0.0668794841112892,0.01603000388371595,-0.04021493843915866,,0.1094966845023549,-0.00033098159373101763
S100A9,0.04388140569480375,0.02426756283084202,-0.05843266922546781,-0.011454161446733006,-0.01173729149181712,0.07501816266340404,0.09320660757895767,-0.04863653513210937,-0.05527804740588188,-0.04128510640748376,-0.08324358145019058,0.038898614264538126,-0.06945822111893686,-0.007882831555721148,0.016743076267811685,-0.022089486305865273
HCRT,,0.051827984876713265,-0.03021749459857982,0.02211914662078126,0.0004266324370875804,0.045061178981405124,0.13780600873690096,-0.0022286816934502488,,0.0020771384345269804,-0.018084055913295222,0.06459315874455046,0.07410501966590445,-0.034312501737080926,0.019995763694050536,0.09204184667041261
FADD,-0.020772233450312223,0.03323699495612706,0.05119540297595234,0.06773579661646008,0.03237392676215153,0.06620807893657933,0.04158467873848133,-0.022337605955273978,-0.025504710175955136,-0.021580724210091096,-0.09168083430925092,0.08252146634110968,0.05363005977069625,0.02558186279149155,0.05578177405740562,0.08143593531628844
ACTR2,0.01640496145080002,0.0496998886382609,-0.019516231106070397,0.06668374246962303,0.002210911399963103,0.013978674871132718,-0.012461719746749603,-0.02936531296068219,0.017630998414811534,-0.0028795540611355366,0.040387173986859266,-0.048793984001124314,-0.052194286392614586,0.06261210274837328,0.025715068503549824,0.01685123515832972
BMP2,-0.004364476288592251,-0.06689880146930416,-0.010759185406230781,0.06356789743868363,0.06586223258087054,0.08511276483904152,0.06170733931493137,0.012176482982025331,-0.01633774201672464,0.024786906538170304,-0.054256716508714865,0.002880129273997302,0.059417471305195334,-0.008225054829088831,0.04959869532682391,0.09868088946153207
PDYN,-0.028470284633066768,0.027208434412911292,0.002907251404282929,-0.028507556170331846,-0.058913757246504814,-0.031064073401058084,-0.037532472674669935,0.04717008873309768,,-0.03012192021889052,,0.008365000048224764,0.02691672167917023,,0.020033645944896584,
CD55,0.018672457064761998,0.0032736107492051998,-0.032862661272170364,-0.0010304796100052797,-0.04205743292179507,0.050433062223118975,0.04518106285010901,0.05137641203775448,-0.05301628726737155,0.007893504472157531,-0.0041716756005939805,0.016341981316092012,0.01768762337172458,0.009596202567050766,-0.0012652711330384528,0.057886446068987636
OSTN,,0.027753040952275855,-0.01133450122185771,-0.016770288351338168,,-0.02068500392861698,-0.02255930085743737,,,,,,,-0.016367654189037892,,
PDX1,,,,,0.05872343538068512,,0.020621953643756182,,,,,0.04081691565615776,0.031738591745405206,,-0.03284960917898665,
CD6,0.011475086850453925,,0.0013821799400998813,-0.02109502544397729,-0.015519698031754429,0.016702044949310223,0.033004518099411934,-0.022185139779299038,-0.020002938521705503,0.056682484666469586,0.12786675612919599,0.06738766155798341,,0.0036870881082288654,0.04688243347163207,0.0203157239635185
IL16,0.12237953505071893,0.006576096224416702,-0.037273786375263206,0.013964422468661458,-0.004383565330995354,0.021862064517208738,-0.011449423269675265,0.010888463770585352,0.00033416517619295593,-0.010589323353399304,-0.0408029056614246,-0.005679829869621494,0.0006619552757196188,0.045836278019146165,-0.0324290112160133,0.14791764122891696
LAMA5,0.0691198741002467,-0.02588895772737795,-0.012321809629708719,0.05964619452198576,0.07316023633466714,0.0018537849046323792,-0.0036423525323122153,-0.048192079612083244,-0.015433803007653157,0.042365560962530545,-0.10557268525789731,0.03347889682107499,0.00728155121973524,0.07135894335452866,0.033405211324448944,0.044448190960300116
RGMB,0.07833892361107203,-0.008584738123521962,0.00888829442962621,0.02523986245058667,0.04357232239306845,0.014045416404135988,-0.05130173620917926,-0.02956632951157458,-0.06522658052144975,0.010185700044713378,0.08516654623801027,-0.0423918181432334,0.021884672622746484,0.018561779653768762,0.02153529451845609,0.03436030480474055
INSL5,,,-0.019993266443647014,-0.014933128291492615,,-0.035549136702640254,0.08679018859529887,,,,,,,,,-0.03588431469955479
IL12A,-0.005142425853350992,,-0.016420991534841597,-0.008469612893073405,-0.021485221946803836,0.036659640487172046,-0.011123399875739657,-0.01812072279001801,,-0.024267925320774684,-0.054495112145314446,0.06055657488125768,0.03935530659116598,-0.021027441492870058,-0.020766915498946246,0.017770922189681165
S100A8,0.09797296228934049,0.07750330380854281,-0.014170156293139167,0.011000934969759056,-0.009902474500382402,0.08414214587496086,0.055226542157329674,-0.03182657310116018,-0.05382304895767164,-0.01977165144941134,-0.07036464121112292,0.007351073716850659,-0.009230464291981202,0.013640867637003774,0.007172154052776965,0.06331611229548742
TAC3,0.016640409587266463,0.04240074012490542,-0.024876841842477432,-0.04011664910202473,-0.01978330045669797,-0.021394094354588025,-0.022901058076480123,-0.022125233930909163,,-0.029876873981569848,,0.032784315208146134,-0.012701729730046784,,-0.023982965370356494,0.017122721873243787
TAC4,0.05254062702304189,0.04718748224698191,-0.022550459388584302,,0.004580969254362353,-0.026789083557447958,,,,,,,,,,
MFAP5,0.0035060178924933385,,,,,,,-0.02151886656872442,0.07159052277758306,,,-0.036158356663926826,0.014434934381139915,0.1587759364442379,-0.013317984954237052,0.018548767576943497
CXCL16,0.04511941010083905,0.01791755253669574,-0.03152869000951574,0.04036419537672101,0.05574657762108474,0.05333595003386521,0.04296544249548467,-0.03883250730786028,0.021749537623589384,-0.0001639382047241077,0.030764626134681606,0.04785471744464203,0.05754077812440148,0.045492782555072823,0.029948280633859903,0.06918874796496453
AGRN,-0.0006054993266024454,0.03214288683879583,-0.027727297591593623,0.0070015081402258015,0.09532180582477957,0.10942133578311658,0.043981163111718326,-0.040778377030166554,-0.01838335322579787,-0.04468763035917911,0.009800347256471028,0.023365679403544982,0.08736598477016044,0.07028939870528478,0.08588839760073289,0.010672551450756297
COL4A6,-0.021644958966159023,0.07386007740167623,0.0025788060280317313,0.06818877606417957,,0.036120009199970646,-0.018740986607732452,,,0.03074174585295113,-0.014133101629680197,0.024751353952869943,0.016965959049501367,0.08531660853457895,0.04319265533578666,0.06551657443539885
FST,0.03730030433619176,0.03821487285399099,-0.026102216703985406,-0.019127622905990526,-0.0117170308199761,0.00021158446514946223,0.04825513370410088,-0.026430158050224202,-0.022765097089720507,,-0.05248759814379351,-0.03683883785574389,-0.01579770279231148,0.010004135048968132,0.027968889859899655,0.06199276066313658
MEGF10,-0.0340171121940461,-0.006347075259929363,0.014440107521100348,0.05759494081954007,0.019800105447870694,-0.05778801372065198,-0.03281016445769906,0.02444565078815779,-0.018967225482951593,0.039116738893443026,-0.062045239434292986,0.002930198977580413,0.031651787473487784,0.05364019399091399,-0.0018459615054957671,0.02661555840676342
C1QB,0.09282828772555203,0.05252005942731223,-0.022592418760247673,-0.008022224652098864,0.018702229655759954,0.09343584002204983,0.022945461104632706,-0.038799799780265605,-0.03218328217597364,-0.01733088954908081,-0.03770858369040181,-0.02280448065915626,0.016674747153660886,-0.008345162682961782,0.02355245656711037,0.08921212087265856
HLA-B,0.09677742517749063,0.012593703822024937,-0.040777420933812196,-0.01912108809416877,-0.06551213682753795,0.06954640814310176,0.007603785328481185,-0.019283673912490983,-0.016783938604679645,-0.029654831043753688,0.14198375431704255,0.02139467098004063,-0.04204401363727013,0.029451205083765936,0.03531505389102618,0.09609429792002917
PDGFA,0.07195848839300535,-0.053155577000543505,-0.02545798468689694,-0.013847528659885554,0.03871062258158211,-0.008307946815620585,-0.01990014614479839,0.009946921755958172,-0.049555539194570106,-0.03777386589191327,-0.09155643659653144,0.05789832785739049,-0.08405372759509848,0.004665389396716085,0.02808984272886046,0.003453248110465388
LAMA3,-0.028690534495231533,-0.00033196840492701697,-0.022355389288711388,-0.01686864700424983,-0.028678613321986388,0.04427442322419694,0.026348393722519375,0.09968490887666989,-0.021421897393608787,0.07075479823639814,,,-0.018785136329155027,0.1673440832749872,-0.020995238339257417,0.012912082303853316
DKK1,0.014268882450046127,,,0.006613438015536664,0.03769879894533275,-0.03813360042659202,0.038578986711867214,-0.032042932466455364,,,-0.0848370373414273,-0.03196802800274862,-0.048303632192496566,-0.016617878683266665,0.001481098951854746,0.12349973359244679
INHBA,0.00797895209528124,-0.020091203879940123,0.07684693074816848,-0.022636414969477135,-0.05300386975218587,-0.006596448458002616,-0.002571256216948124,-0.03520981763394608,0.02126996729022798,0.008508341280115655,0.06435756869907988,0.010885077194446853,-0.013716771082896718,-0.024279410745084953,-0.001379493951436268,0.015594161880600546
LEP,,,,,,,,,,,,,,,,0.06145643820588557
IL7,0.026243571758923202,,-0.003888204364627928,-0.002381106207956789,,-0.0078098361588324425,-0.02306059055883179,0.09248482558289996,-0.019433501795456744,0.02181543484223072,,0.017659642328831025,0.044694405158249725,0.039984371112842615,0.030132105392913965,0.035605539567097805
FABP5,0.08827735869822828,0.029718783824399252,0.01749187542757059,0.023513099872391422,0.09009993975259917,0.05022967248454737,0.03212595168077083,-0.019246188658952407,-0.013714502635341762,0.01089132226894857,-0.1502271832609048,0.006557302710214829,0.06573069358212984,0.0427272957730545,0.06370714981924402,0.032118920219193214
CCL4,-0.025378687002344757,0.04132010891151244,-0.0022330580368385964,0.017868499801471767,-0.00889660604431603,-0.0027962371417742785,0.019350658612931424,-0.02450619791560347,-0.03524424203980537,0.05966533114787762,0.08004302108256461,0.037943087113994904,0.020785619894181897,-0.04669804225248909,-0.052151588107036094,0.05022003390009208
FBN1,0.013183151731816696,0.0713996465189955,0.036060814309702975,0.0007028476202638907,0.040540832259820754,0.013252516872886871,-0.005242737174591388,-0.0617658785270093,0.05109737163592158,-0.0077416951936126925,0.08397938170475554,4.132296748394448e-05,0.058195087399094216,-0.00743104620348783,0.014220025834033909,0.049327537955044166
TCTN1,-0.03208004526446923,0.007772423571541735,-0.025631588713581125,0.02684943064977062,0.02559441815862527,0.032488134680895626,0.014121790682603736,-0.04400776846234124,0.053369251710170366,0.04221104874036104,0.00456867079596694,0.01857785868778437,-0.008219468735016467,0.01376860795074534,-0.005317403404466861,0.04079566830333374
NCR3LG1,,,,,,,,,,,,0.03400860685268125,0.031467752977713294,0.011226686373408401,-0.04222405078457601,
BMP7,-0.037951780771590185,-0.01707415887380701,0.005562482635843035,0.07547513680160971,0.012841514569746922,0.03726755777477888,-0.019377121487454078,-0.012487717001090737,0.04075534706584792,0.08086265685347545,-0.1082833080142231,0.055736343817877454,0.011605071298191827,0.006807395772526675,-0.07153201513174273,-0.04241297953734785
NLGN2,-0.07139680382415946,0.03194866508907666,-0.024426220574223383,0.01258178350073679,0.07336478858798623,0.07019994492103791,-0.03348001543883389,0.0022003127580563753,0.04898117399387517,-0.0417703674549619,-0.01409951953297935,0.03560078372173746,0.08129241611400154,0.04909455257771832,0.02691697388366126,0.062136388032000674
CCL25,0.004620785351810694,,-0.01988493512764561,,,-0.02483988595959729,,,,0.06785553774277897,0.0006401201835524656,0.09564824542625526,0.035679517877191036,,0.019414052908011417,-0.03230344130510606
NPNT,0.028269769517432437,0.0722080966291081,-0.028126290321339897,-0.0012592844766354647,0.06838520112325479,0.09273024816636011,-0.0010697601195864663,-0.053900567486563425,-0.02731830554936183,0.02610140021347234,0.06921072381604058,-0.010679921330029617,0.06262717588017075,0.06971910287928967,0.011530195038536596,-0.03833361905342593
KITLG,0.011310069717497566,0.03461028389522287,0.03452736263605934,0.029743716816220653,0.017502423442585128,0.054741998082764316,-0.006872427357646576,0.020869309937671263,-0.06333349278745105,-0.009070848025434031,-0.09318471588687749,0.0331675072105728,0.08680157881304246,0.07286334405558843,-0.02634777145053344,0.05079295268633603
MADCAM1,-0.019225081826056964,0.019557384947742014,-0.024286813234740218,-0.017528505151027024,-0.021485224348437183,0.05564040500794467,-0.00691640869896138,0.10216160330207613,,0.09987800203393045,0.03381608723685869,-0.024937536871192555,0.05270864806920295,-0.022968396661994232,0.056443769460106104,0.01814447174531624
F12,-0.007940089089092058,0.038254057036702434,0.04292373834829433,-0.009098823989673554,-0.030301372422375964,-0.014751909653680145,0.03829740842642534,0.016085987164145027,0.009796252171188286,-0.0338696008531427,0.052076836064118386,0.016999787568212646,0.02662447258642518,0.023725519028460006,-0.022361193414585312,0.11020143773220135
S100B,-0.048260645036517495,0.05239341849715,0.016343470576045113,-0.008097836667643722,-0.02428404847308022,0.018759668560839087,-0.018575321885980343,-0.021509626860999304,-0.057070847048614634,-0.07159115804067698,-0.06755956571862598,0.05991958301863458,0.10213999254101452,-0.06567066392762853,-0.0064984816882093606,0.018443834951042966
IL27,0.19187328670181697,,-0.002079943017266456,0.006415488822274846,,,-0.013032486011240206,,,,-0.037486679008030106,,-0.02675201849568343,,-0.01807842858194471,0.06929451109291207
CD99,0.06475169926643996,-0.010008264249252611,-0.004293336734833539,0.04423128746469831,0.05493117100571161,0.06849596265524811,0.0036954274676077817,-0.019854687702976208,0.0580609433412967,-0.0357816226479901,0.03120343354280406,-0.0005414159840371389,-0.005426627979782456,0.08225523331238162,0.043788199822234586,0.025401529647392087
