,MGH258,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1
BGN,-0.10986678584364677,0.09162960649850507,0.02423103152191548,-0.044178335442397285,0.08393483885650638,-0.07948891989974465
RETN,,0.06537269448534609,,-0.01890305246323364,,0.03876809017132983
S100A9,0.06172830231816739,-0.06779763433111996,0.023654179811225796,-0.040325733326892044,-0.037760960667287694,-0.14744604670102832
HCRT,-0.022105735979373754,-0.0015785143870380531,0.04896397537814285,0.06302512765159372,0.030959977720904985,0.1504112465614924
FADD,0.010915970360719113,0.021461200907728854,0.07852915672841539,-0.012289869831077466,0.02801453878347409,-0.007261555497915862
ACTR2,0.0693469170654567,-0.043875108127070656,-0.056564160960488774,-0.07158927068513778,-0.019922589143081006,-0.09934180858864868
BMP2,0.02444431259737652,0.14832133487876276,0.10703508708373576,-0.007123365147178197,-0.01405667916106827,-0.04835221898071713
PDYN,,,,-0.0197673479476426,,0.0189584488033327
CD55,-0.05100634821492283,0.051783926530389386,0.06095028173307677,0.004197339829737713,-0.03778188514813239,-0.033111210951437195
OSTN,,,,,-0.019169706721107394,
PDX1,,,,-0.00028758145135916816,,-0.029016665311954997
CD6,0.005647919197129426,0.012433086297346302,-0.028752414216598507,,-0.024648852931775503,-7.16311090036836e-05
IL16,-0.030572309791028828,0.07200295356454416,-0.036373052459169816,0.08750958635071882,0.01471456007047372,-0.06452526221578614
LAMA5,-0.04457022141678779,-0.05458185958722872,0.07315107877251302,-0.0635135001352385,0.056522122304623855,-0.025299776563947753
RGMB,0.046310869744822056,0.06425883097187494,0.03039161679967241,0.017480048628011106,0.0704413067273479,0.06863786864918361
INSL5,-0.016910247427890827,-0.0003304333375158127,0.0037405250440045203,,,
IL12A,-0.033182702444763755,0.14991241916851814,,-0.007448933139922528,0.008168826133116976,-0.028591200045575235
S100A8,0.09704596999593348,-0.01463344221760746,0.013071025937025471,-0.0010946572183983636,-0.0791922429852801,-0.15410515878048595
TAC3,,,,0.0016818484212287172,,-0.0002770865258460505
TAC4,,0.014617062097528648,0.02015708866443802,,,
MFAP5,-0.026784777773396388,0.0144928736034597,0.0048269876962769125,0.016253561518712677,-0.026463744105187023,-0.06849023428172188
CXCL16,0.004388039185677008,0.031013987310375843,-0.020619354330999175,0.022957167611402457,-0.04266870491626368,0.033562059083528474
AGRN,-0.1097248407017039,0.007501785439374809,0.07471943560629773,0.049006348308792,0.12465033369235494,-0.10143388929347845
COL4A6,-0.023332223009616442,-0.003655050958162217,0.15426645727205604,0.09378608965689043,0.0904658047659679,0.013327039484259843
FST,,-0.08018841719015109,0.004060623298513023,0.012595941038763799,0.05245995397343229,-0.024402110560355704
MEGF10,0.0598063747737494,-0.08356468191155965,0.019474213163609314,0.0221236752756067,-0.050775175105614176,0.06854512670911549
C1QB,0.16885899880970176,-0.01835091033422872,-0.0233289623256827,0.026589057812511276,0.08028606693541111,-0.15338877769794335
HLA-B,-0.05092888518911251,0.06210294978645066,-0.002112590109282358,-0.08883921022685538,0.06522981821564669,-0.1613801322346063
PDGFA,-0.033380320716629656,-0.08332690097538718,-0.047410684352093446,-0.02283092506949813,0.013900255495687021,-0.1045522091463684
LAMA3,,0.0989340026056439,0.00844501366687226,-0.015022630573806482,-0.021674175781666895,0.0684888562721658
DKK1,-0.01742306079993923,0.19927675079780854,-0.020376215316482715,0.00936700738594497,0.03137553676387993,-0.05733091058465043
INHBA,-0.021735252723210207,-0.09250911529286561,-0.006732366846677455,0.020453752465354524,-0.054181382157295926,-0.06277524235788016
IL7,-0.02591526072878536,0.08465390646054136,0.01590927075429024,0.0296234396558139,-0.020318201351041815,0.0231503519270899
FABP5,-0.11191320253972695,0.06996326526152141,0.0881362150882903,0.028058076353558076,-0.017146715688726173,-0.028571445815879577
CCL4,0.05172985455753857,0.05111935993127037,-0.02677005434955669,0.02320813777736221,0.004441302510220188,-0.03426758192220142
FBN1,-0.00834972697379546,0.04568271530937684,0.11148604435234535,-0.00994167799397505,-0.035272925979954003,-0.10176997635039658
TCTN1,-0.012358161636684899,0.007336339083676683,0.03677337445818612,0.0395003644112466,0.01713376603983537,0.007500800638090203
NCR3LG1,-0.02068099356108605,,,-0.02261935988916915,0.15389445188559758,-0.03161110412290374
BMP7,-0.053725208072119245,0.022510105704507503,0.01465869478918669,-0.06149532404706567,0.056153435079072646,0.008706391944024967
NLGN2,-0.0033328295912649626,-0.037361300044033215,0.03176522524492125,0.008759911835832091,0.02301901766968363,0.05247901979340395
CCL25,-0.016910245195442312,,,0.034733370463311805,,-0.033120034673967305
NPNT,-0.0026619199093959847,0.01590349052598269,0.033375370648229666,0.01798376337453757,0.059583618043481945,0.161907563655472
KITLG,0.006262256932073382,-0.08437346791431398,0.0424009433388986,0.021201164414108603,-0.040818435864096475,0.05794235427697765
MADCAM1,-0.01742306079993923,-0.04399527297339025,-0.03635802100744765,-0.017638244913344876,-0.026900460064666884,-0.026632423437405846
F12,0.11606793859127813,-0.01196623530644718,0.11660101032246696,0.018931895001213013,0.0859694026728278,0.007398482569028077
S100B,-0.023191908528905042,-0.024656014882331236,0.045517084676016395,0.10739881212489942,-0.0951068015786264,0.12347607460771669
IL27,,,,-0.021393812848754957,,0.0043680666201174854
CD99,-0.10248782216498929,0.04945211944952755,0.206248982356586,0.015317529355502681,0.06705956099789741,0.09774660084481519
PDGFB,-0.0019282302961582114,0.0231578442151004,0.09357333634997769,0.022310136574310815,0.030788028023588904,0.02839455057483184
CLEC2D,-0.06423395842467114,0.05568231782739072,0.07094253158325828,-0.01795571170019457,0.05736227271286752,0.01147416216508977
F8,0.010570047579981956,0.05211629118921174,0.10294975682301993,0.1128444201810363,0.0630720529227905,0.02496262070895178
C3,0.14679892064055056,-0.017752902330824428,-0.028740828428178697,0.0052931195047789155,0.03733014960081641,0.007061515401971473
DLK2,,0.06743058454656067,0.010080317838241306,0.01246700386338302,-0.021674184439159777,0.10091813749716963
TSLP,-0.017168447591438974,,,0.12412489000242899,0.038879938686181004,-0.030045949817934497
OSM,-0.016382359255043492,0.010653207832710539,0.06087412524750308,0.002303976948905365,-0.047134410038252215,-0.09830623070610361
PRND,-0.017423058629254664,0.04753542519369252,-0.017845594884944256,,,
SLPI,-0.0528348785895523,-0.008738396998482644,0.13824907334915076,-0.07588133027329828,-0.010923083114638651,-0.1747630303708827
AFDN,-0.013558886882945632,0.030112307295972245,0.09880996269995364,0.016380438087653777,0.030270968467300218,0.06407567933239268
KISS1,,,,-0.016873894374423132,,0.09100765315476168
ULBP2,0.028930562976103344,-0.04070632161624861,-0.015365875021204433,0.04528343027285255,-0.013531080221751318,0.024627459804369273
ICAM4,,-0.06616705548818029,,-0.01480352274395115,,
ANGPTL1,-0.025904588966414045,-0.05752299365543532,0.13880019451462416,0.04753535752271807,0.08793613642643458,0.045472405148105396
LTBP1,-0.022777042517649514,-0.037688938675276194,-0.007703623604063815,0.005144640068946284,-0.046740581839291785,-0.023884523037400192
NTN4,-0.04072682784050072,-0.02804206136615111,0.01004416898890926,0.006586141087371491,-0.044216303622334245,0.03259415341579954
APP,-0.08187712071472489,-0.01480775476666028,-0.007021292466109744,-0.019182666962138724,0.032770083079098664,-0.0015794559921902154
RIMS2,0.009453620344287266,,0.06317151369789203,-0.001076787177382693,-0.028588616646962793,-0.018240074986754347
WNT7A,-0.017922077433454135,0.116025121225919,0.0895923089439445,-0.023382593174093042,0.05119649489711999,-0.026848207847144312
GAST,,,,0.031350781412253864,0.06147668796113786,
GPI,-0.07372722252197239,-0.020151004297435667,0.045355676899742535,-0.07989949048914408,0.03508547348045511,-0.123895953859802
IL1B,0.0006021861556410542,0.049777049260618496,0.02180328721766091,-0.015264707313716706,0.07388342291362734,-0.04973894935216208
SFTPA2,,,,0.013375914312863002,,0.016781993968209917
HAS2,-0.07381656545159176,-0.008249793458842938,0.00023577422838158628,-0.01851071161890242,0.09320381376319138,-0.1817674677894351
IL11,,0.14842972844639288,,-0.012592650353094825,-0.02464885683914398,-0.0015645237435981032
SEMA4B,-0.033331108535655005,0.07093061604656281,0.1456987144617681,-0.014466620297252002,0.005158125544125651,-0.057395968855323234
FGF12,-0.04976660549223358,-0.004919999361535184,0.1289404791006672,0.07958955632200128,0.010557121929967342,0.02912263652900048
CP,-0.036711284216443735,-0.006892851631469238,0.10842561118066459,-0.04689070334843533,-0.02410650606859475,0.013459261457465488
NLGN3,-0.09820373289154744,0.02878015988890349,0.08718648804015802,0.03597083946171666,0.02552036701028922,-0.008829337800573229
GZMB,-0.02152816272224839,,,-0.020917819639644848,,0.025606274242455852
PROC,0.008514764258104032,-0.03444546098838764,0.07052713407162473,-0.017824577733173474,0.03195576380961508,0.042615972993053405
TNFSF11,,,,-0.017824570884652707,,
AGT,-0.09152227469423808,-0.0618182645478351,0.15622120083244606,-0.08881164248587126,0.0127672939528943,0.032122174873187054
PTHLH,-0.04569799635984429,0.04772402213645149,0.1272838375959264,-0.026840951279549233,0.018269624638133378,-0.0704654802767238
COL1A1,-0.014106254623192697,-0.009864291514834847,0.06676446616492614,-0.05317363159856249,0.027949062344060072,-0.19375124505863053
LAMB2,-0.15756718380068313,-0.018287846811046508,0.03126157675355371,-0.0751891347903204,0.037657627551844,-0.007680726862343227
DSC2,-0.03623397203102901,-0.008425698541280778,0.06525491646076424,-0.002985248777875851,0.013526580273554595,-0.052971836194370125
WNT5B,-0.03231180677767411,0.03936240255568119,0.07973034289014082,0.003945120713392727,0.04026753871801107,0.022736813601848253
LEFTY1,-0.01934703091009257,0.08993499174972373,0.168471746810257,0.09574994908536469,0.016563003638522512,-0.034217270785539926
FGL1,,,,0.08125128706297761,-0.031731163135605825,0.04756334042805014
CXCL5,0.04080742020660797,,,-0.03948083523905953,-0.04414540546736069,-0.0024445960180455033
S100A1,0.06440964897869891,0.03267481329314137,0.029557211938077456,0.06040945981105341,-0.0696727867020224,0.03214328284009135
NPTX1,-0.026091169435928804,-0.07230488081986582,-0.0758573971610924,0.035428834971610944,-0.019462763422727177,-0.011163368934835686
TGS1,-0.03685058775080013,0.024425543175780343,0.04183805715275309,0.004886938104528439,-0.010626137010063064,0.041654194696288574
SST,-0.022346132568775524,,,-0.0247457468836985,0.0691581077289093,0.13805254591762672
IL34,-0.042033875594834826,0.02360941152361166,-0.01837541203852776,-0.024614295697297832,0.042161485350915,-0.10362223227297772
DHH,,,,0.04829170518424212,0.02355849413881939,-0.058299651576081475
XCL2,0.16309311038049595,,,,,
TF,0.1639009582115514,-0.03769478026534849,-0.13664631057735488,0.01881210311103563,-0.11497939852702471,0.1370001447712918
IL33,0.006754553874436434,-0.03982737975407186,0.09347234029651558,0.0023795605367267097,0.012297372516056317,0.020726229617585922
RBP4,,,-0.04492573316057399,0.06211945117799813,-0.02579648018690798,-0.02339184014752681
CCL19,,,-0.03955830876716439,,,
CCL20,,0.004593826050007642,,-0.07918400400410182,0.0960377491832391,0.006548063220028321
NAMPT,-0.021679853642337595,0.11061194358326114,-0.001612663747148046,-0.04665497601380375,-0.0009597659535641561,-0.14747024254207286
