,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
EDN1,0.05124889111096221,0.04842527214468581,0.02219753705411757,0.0010129116732465419,0.0715521718361269,0.059879992969274855,0.029417258142379926,0.12755130478181023,0.08515068267097878,0.012769128645806725,0.10402659973371141
ARPC5,-0.029714334709474387,0.059723948154084154,0.005744043530782174,0.06112034531322347,-0.053797728501262895,-0.01713761945396426,0.0014381174718365417,0.02720608032149141,-0.045229718885280365,0.04795924360665903,-0.02203949180914054
GSTO1,0.059548296555883035,-0.017628783385893472,-0.023480781749027336,0.05602006865894886,-0.0629824676202599,-0.06399803479542852,0.013859774067326254,-0.014433913676909195,-0.08535800339161627,0.04317389605691597,-0.024165157270910197
PROK2,,,,,,,-0.019249061128989317,,,-0.03041496759878727,
SYK,0.07692466689988421,0.05342195471408578,0.0019235668579287617,-0.04029907992655938,0.0069635303361744935,0.03508051716266521,-0.01175987877351565,0.015875694057041024,-0.09019808840293711,0.1206494314224821,0.07519330318897112
CD40LG,,,,,,,,,,0.03200790007220021,
ST6GAL1,-0.049246457129669824,0.05218486518459581,-0.0397406068509171,-0.06603825929886284,0.048176117817066044,-0.021303804857601315,0.025274872690235158,-0.06731308381096214,-0.0172137038554039,0.12567116140803897,0.002362468014248862
WNT3,-0.04798956028502527,-0.04194713163807644,0.028674980010162096,-0.05638401292698687,0.005427776748446383,0.007214475724084581,0.05248874559199722,0.02395395932385809,-0.002329615011791469,0.13987979232506756,0.01765504358650098
HSP90B1,-0.021540471332964228,-0.03747371602286868,0.002642264733252228,0.10274403177054503,0.11739902807908079,-0.03366440745830709,-0.04364145057819573,0.06164505376255817,0.04568301241976376,-0.11072820013114279,-0.10539388334031413
ZP3,-0.03296589812594417,0.03610935616333944,-0.01064732629332729,-0.021022351826185018,0.02358397528405933,0.03196593341408525,-0.011779020619614214,0.02641346571460389,0.057420318786056,0.05206470796356466,0.05617714643907884
ANGPT4,,-0.018950042454353364,,,,,,,,,
NRG2,-0.008802844834070523,-0.03223277499187384,-0.00045422727105555894,-0.04689870803171468,0.11979805001049611,-0.030896932529851196,-0.03041200049003235,0.007563576154846355,0.009467380318624166,0.15878214541976515,-0.0424213802563946
MELTF,0.030302175803580893,-0.04412904755175838,0.02020911997027463,0.05280682361795074,0.08956158323632644,-0.0306302324027603,-0.027543570240128695,0.10497931495431702,-0.01959312445881452,0.13285851153704278,0.04493331479899979
NLGN1,0.013480412256399487,0.038333979872536866,-0.0374640098621966,-0.010114264031175256,0.06202194764808074,0.029089971825880526,0.029845431192389513,0.032740588187229094,0.007755217791548689,-0.00977262752552749,0.05600627970250082
SLIT3,0.028399521743066213,-0.019856159093383605,0.009841043599583668,-0.030333832375572942,-0.051361024857378895,-0.020723115284224866,0.03917594763154238,-0.03209654094082649,0.15231253951394683,0.016170966379321933,0.0945222282491061
CCL8,0.02512983293816508,0.06625209615839554,-0.018170201851073337,-0.026432889978220003,0.028414693860048766,0.1298175834973227,-0.010629116979983545,-0.036969856480542185,-0.058103426582739405,-0.007162994055721281,0.0302332786298855
S100A4,-0.015109800741673063,0.04266581732177753,0.02470933067434702,0.06871857418833127,0.09347940117599145,0.01633719807880127,0.017301967761607095,0.08566582039358138,-0.145127660028048,-0.03394144752415342,0.02121725323502081
TNFSF13B,0.017414680622113158,-0.010978378286687011,-0.03427536513931533,-0.00013857031707861848,0.04991132315046133,0.05368577126576896,0.01272692122137765,-0.03604698144277446,0.028183410172519466,0.04749042028370236,0.04494090426525638
HSPG2,0.03592999426585141,0.0650105393794962,-0.002586929085492446,0.0036390241274316905,0.06954046720003927,0.024150493676418437,-0.005463706431503275,0.04543956240852603,0.08996381417268713,0.020470966967563568,0.06127707678792844
FAM3C,0.010781412888421988,-0.0026002988140989254,-0.029076986679904958,0.0037712353243206397,0.08934989572466563,0.017404638208222026,-0.00029530114844418537,-0.007389950371398201,0.11901441593204298,0.05750711192302805,0.005358963359730475
FLT3LG,0.03636438241245295,0.0529363522867345,-0.007983648273340905,-0.030259929883147796,0.04526560494398349,0.06877085387477203,-0.021749248819841912,-0.021202183848286753,-0.06814788810451576,0.08229756880455255,0.057061737432518765
A2M,0.0094502187417433,0.07320842881970985,-0.056450423991737976,-0.0013589183868127192,0.03463108757285168,-0.029168801399303924,0.007334624839142063,0.02289429470542188,0.08376982261373923,0.05867076096077671,0.0007433318025476203
VCL,-0.05554283071800648,0.044711416432655526,0.008510367109944217,-0.004048227824649941,0.009316019970206136,0.017768585952114977,0.028968007215235153,0.08047799579661696,-0.048296714213389706,-0.04251288953843315,0.02982071050094689
FGF2,0.017613817821952517,0.044639820003202574,0.0013110890652421009,0.07449507335398718,0.03336288926312961,0.010732001248958173,0.01859798946440995,-0.03080025392964245,-0.001871871451828809,0.0415922484531053,0.006429615612825936
AGRP,,,-0.02940976182036032,-0.011645033063594832,,-0.012328566063426265,,-0.03524921448340146,-0.03326847816065677,,0.08539505205340224
CNTN3,0.03188342927569274,0.0507500920948473,-0.03482757020478642,-0.03200051501220026,-0.04067087841584535,0.004073282374240716,-0.05207875008983762,,,,-0.03077885633122936
RNASE2,-0.052990407562862954,-0.004161024076855166,-0.02278758221647849,-0.03880396526698163,0.08723206214068738,-0.009708678019803775,0.06400806755163875,0.043196852019464035,0.00011907627280089975,0.07520852800911476,-0.022860055230442846
ADM2,-0.04467148931920747,-0.0014766539123630517,-0.022266211065536647,,,,,,,-0.009812514196822397,0.005306126109095399
GAL,0.015556986881518558,0.06683741451597737,-0.034827570568761824,0.010567455664242796,-0.020134959344502823,-0.03576593056970357,0.055605872364146026,0.029501622259703826,0.052996725447420866,-0.0338252179443577,-0.0472062771414506
IL36B,,,,,,,,,,,-0.040868874765528765
CXCL6,-0.023913720546839233,-0.020206683395201548,,-0.011645026388967666,,,0.02707788755469138,,,-0.0038226464483159892,0.07103112022052821
PDGFC,0.04945467664749367,-0.0009167999360107747,-0.005053601925291846,0.01224209009460072,0.11247123558311886,0.03619683329149057,0.020074310653019154,0.07322660899065019,-0.05874115140031074,-0.013319500606442247,-0.0024720310454252672
COL8A2,-0.07063211530921219,0.030539060981862386,-0.012891828301383242,-0.016244697499780514,-0.005668100427965897,-0.01396814334960139,0.007944445680797612,0.02000647280852465,0.025822583495318505,0.11784537628700509,0.048442884420398444
SPON2,0.09907620163916817,0.05239874466656431,-0.04091883433389454,-0.039052029412098,0.027013179807228498,0.050819225662337736,0.026307627526374847,0.07703665921572063,0.10799073663921827,0.054880806407964076,0.08749854672456009
LCN2,0.09531301050390045,,0.05814870244488946,,,,,,,,
SEMA3D,,-0.019207610346126915,-0.03434649993526197,-0.011864488502850943,0.005820741772440851,-0.030936090913992593,0.021897993852842246,-0.026008693568460264,,,-0.009585736339472345
BMP6,,-0.023173492490191638,-0.015556591164061337,-0.014097177132872028,0.03834721355722045,0.03692476284594635,0.020501617305880983,,,-0.009178486003635793,-0.03121048693888196
TIMP2,0.04608762172823766,0.016227772559367134,0.009627506866597616,-0.02917628931430792,0.09556365258114552,0.10880508215049924,0.006460508412304244,-0.014446507740075845,-0.024181208201331624,0.0874628920251349,0.060126031542392405
EFNA1,-0.07472058314530003,0.06171620927874637,0.04097260797063251,-0.002556647740541478,0.04069986444542025,0.005280562901131855,0.009015410978401781,-0.03558490350163103,0.06120846635816583,0.030169289499768215,0.028092804263283856
S100A12,,-0.02770277852531189,-0.01793990590544578,,,,,,,0.025828725462624158,-0.026741716851815752
TFPI,0.02417551914564176,0.02505136202055041,-0.018066630173856204,-0.017597834587602015,0.05846959995722794,-0.03197976680087326,-0.004010944305484838,0.0667495860445428,0.09998154564265063,0.03741138010728112,0.0872679346384343
GPC3,-0.02947000971226459,0.01942103480955579,-0.02254581668179977,-0.0037325515916940663,-0.019098770381230548,-0.014777276777142492,0.04144651248482074,-0.03314908440640963,,0.055796877919612305,0.058233797235916415
NMU,0.09329591422612021,0.02535970690734659,,-0.030259926665124184,0.06171097507028003,,-0.014016703671829497,-0.05510552003959604,-0.08424341773880636,-0.061346362764906424,0.12155408892674818
SCGB3A2,,0.010664801551652534,,,,,,-0.021902430541311184,,-0.022338502873625116,0.03442592189394008
LAMB3,-0.02829790514921322,0.06833577734728699,0.029137407819412455,-0.006531932818341919,-0.0509294646728194,0.014572530615708028,0.007736788483402055,0.10194192018629837,0.1183335764601878,0.08725393835894295,0.04956170371581268
LGALS9,0.06765669566805076,0.04182278900878863,0.014688378423316781,-0.04418160113389538,0.02185058620083751,0.00868999099553595,0.018670191398602317,-0.06022339492738357,-0.06092942525104338,0.0872260861893441,0.05621027987227611
VIM,-0.10313185863533801,-0.036939017126582006,0.061593832978129946,0.11017814644559203,0.11658061212488623,0.003312412123373115,0.01941715252629705,0.11593318020171561,-0.12326053947371128,0.10889136597750015,-0.057851733334224144
PLAU,0.007777581518838893,0.057561605401225076,-0.006202017406666362,0.01794122638193533,0.13465738719148398,-1.1903489212960423e-05,0.014993009374225997,0.10201027519973752,-0.07742983604894264,0.016362108640776876,0.027250616778402636
TGFB3,-0.0008027507696354081,0.014588033960770784,-0.04661941447592682,-0.03785145292443052,0.022918207180364473,0.023501049654407597,-0.020173867741613668,0.022425177162316526,-0.06949361221171833,0.002182876496262383,0.04607892176980303
APLN,-0.10738025169685016,-0.021343322008752233,0.030771325616185896,0.08400039669217571,0.08415234841059374,-0.05618590725407604,-0.006827210360709173,0.07564352000563496,0.06107882509952662,0.0006900852283745715,-0.07657354192517385
SHANK2,0.025649650054824304,0.006583793065349144,-0.03109871824200872,-0.03899345249738456,-0.05486864324079899,-0.04261538158890549,-0.00012774770885474164,,-0.05062227839746083,0.04060082837624357,-0.06805014947925145
LTF,-0.06823283424427432,0.02161308630095361,0.010395148209969436,0.051163643022087174,0.12631490053535463,0.11380402890412271,-0.0012839158611533856,-0.11858722721358017,-0.01938523105041038,-0.0625990006970496,-0.07419914038355896
PYY,,,,,,0.0060995979304423265,,,,0.08341894908001588,-0.01065946172124922
PENK,0.005687405143175747,0.006046269440411547,-0.04674402879669501,-0.02973888130080046,-0.029534218138777733,-0.018480642200350762,0.007181199279019319,-0.01894722050402508,,0.003100312771059979,-0.05997283753385263
CTF1,0.01364324133520343,0.0593562053322966,-0.0442865044070377,-0.020188447516116884,0.13642279269573065,-0.029591642875571318,-0.02934547189472373,0.0585370617750547,0.023163873517352634,0.1302952092540312,0.08600215776611746
COL3A1,0.06532720557633552,0.031041205790245597,0.0059309482632025345,-0.028418843787834703,0.09875830482684657,-0.024431019648310674,0.0025060468146524597,0.07778708303611019,0.09156057492254059,0.0034840985192360284,0.06102038435198707
S100A10,-0.0833076525224621,-0.024807362258600207,0.04303859813851211,0.0832667601752562,0.12100291551528228,-0.03891451429792447,0.018283478778315602,-0.07577132728796421,-0.16929102503246776,-0.11229073849400953,-0.0812210674482825
FGF13,0.07131000750986126,-0.01105686341137997,-0.009347636739144632,0.06542491981194143,-0.04439245582339135,-0.02626305790043452,0.0338570841391399,-0.0260087231154343,,0.029711672059391944,-0.05169905092421815
SEMA4A,-0.016512517640401736,-0.01776228639959893,-0.047278038709131776,-0.049118038756840204,-0.04947817090478086,-0.02865816229602233,0.008157849335698936,0.06516323410482917,0.04261912345655985,0.05232675308291711,0.01406904945421902
EFNA4,-0.06146308563385593,0.09062168456497087,0.040629641739388364,0.014865261667217647,0.09321477258788399,0.03274295203914303,0.018329957803629348,0.07732009486690036,0.06863791849927363,0.05739142991861489,0.10551619468334525
HSPA8,0.04887832425288724,0.060081804217973656,-0.01724967466227448,-0.04540139594485652,-0.04582184509581558,0.06828015334624088,-0.008719387904498404,0.08330354766080883,0.03213512218530949,-0.013050236534631906,-0.04801961780515662
NPB,-0.02805108070883573,0.0012666645481981035,-0.015556592658776208,,,0.09991371690621374,0.1599657330411452,-0.044854300598053176,0.10273843201189199,0.12275249343396336,-0.018145237247108387
ULBP1,-0.05338373216183196,0.01944444500679742,-0.02665932707273154,-0.010951602058947144,-0.017152256589498725,0.015289171151804917,,,-0.01840227794806576,0.013101608769177278,-0.0474335343147652
SEMA3E,-0.03425962761154841,0.03156276672288166,-0.016469496327350962,0.004377146238997655,-0.04037379121661533,-0.010247728507854423,-0.04049866300228259,0.07715901185309869,-0.02994881763398022,-0.00814419199762223,0.017754997208540645
ADAM9,-0.026699555029610564,0.017488081236449182,-0.02230585211221886,0.01991444022402871,0.11355039996124508,-0.049445628273441664,0.06808337643730143,0.059719402277337456,0.022412572134833924,0.02632491369487762,0.03326209129933009
ASIP,0.03483670234847009,,-0.014330327140681843,-0.017286096451425315,,-0.015410050271203067,-0.010493952051420449,-0.029390991997557788,0.05094291925798602,0.14879000994385072,0.12730885234110778
IBSP,-0.01950749554397189,-0.017745483373831476,0.03453081162476674,-0.01339313745043003,0.013906522809918427,,,0.13459224035570003,0.03442738810557271,-0.07220511275351271,0.007423209874591986
MMP12,,0.020709099707109765,,,,,,,,,
FAT4,-0.04981009880696812,0.029252539896781102,0.0331666818488539,-0.02399901628346553,0.05430786671167861,-0.010873275600669486,0.036609187997382546,0.017372563595760126,-0.06491219225299863,0.034739310034305165,-0.057934734279456
MDK,0.09690531876215469,0.07378504112476754,0.008971694936878107,-0.04027777049350449,0.10975802873997124,0.08400909754133777,0.04935087175164867,0.08358460994227704,0.12680399759499736,0.13070047956663222,0.032461097198886096
BMP5,,,-0.011251817119126619,,,,,0.022007585768879477,,-0.028364847787135408,0.0025651244305467226
CAMP,,,0.04915983628175148,-0.01693237954812679,,,,,,0.051903294844980456,0.0675736056234732
HSPA1A,-0.04901650953811593,-0.05795187937016298,0.011398729894383095,0.045920555671186684,0.0836452567529247,0.15635784376994116,0.059752266627204134,0.030545497974431023,-0.1322365336340373,0.031000714500372797,-0.002014197574918793
SOST,-0.026055456779358423,-0.027702778605242024,,,,,,,,,
SEMA3F,0.013232160097460994,0.04740699930312873,0.05503539047563916,-0.03848828161539316,0.08541282487214397,-0.011289719471601277,0.019852172294813005,0.06668972223608012,0.13363465039606326,0.06215601657596789,0.05161329762544783
ARF6,0.055689178042207785,0.034027054800884395,-0.012796954662144299,-0.02021236321755776,0.04330835473280466,0.04043412011277178,0.0006849407153816637,-0.01825034179639578,-0.06503658438060989,0.03023159604446165,0.038293922495259584
IL6,0.07939055398330779,-0.009350341921218593,-0.0015718590740176161,0.03001759029263908,0.08090941951505386,0.06732727176373746,,-0.03283992060517857,-0.01910866185701831,0.06367895998775487,0.052711351034803955
CALM1,0.09445194884154005,-0.02753990350760167,-0.046156237065786344,-0.09775251057883302,-0.11672914231355357,-0.0253359174402421,-0.0024761274848143465,0.12184826459123677,-0.08172659950072665,0.013086669983391414,-0.05406010131252411
VIP,-0.03060898786434362,0.06361367006719693,-0.024292013835656715,-0.02821231005229974,-0.04498952929948349,-0.027185159063418753,0.0032152148548879856,-0.026008754995177116,,0.006121964609453046,0.03519520237312844
NMB,0.06335029495467843,-0.0022093631999920557,0.040944484411630705,0.013553123579035821,0.0764514556423596,0.0061943427468519425,0.04956776729124287,0.00708778800690075,-0.13163370358334306,-0.10553421339138697,0.03220047199405079
CCL26,0.004832444965992181,0.044090449235466095,-0.032775850127036106,-0.01864086647888588,0.013603985677224855,-0.010399903855118863,,-0.04845807688652666,0.10249860101118337,0.016396727365174706,0.052500433534052184
FBLN1,0.10861475146417687,0.02312090559487489,0.03771403305561652,-0.015345200046047332,0.04837952483040969,0.033899087026084226,0.03497028167600188,0.07507794322130566,0.12687322847371196,0.05730858241518438,0.2115968177752821
SAA1,0.013436383366090623,-0.0014234461263957457,0.019691998066197553,0.071192343850722,0.1218607122051323,0.06666678189245046,-0.012139314717117057,-0.04254649122885955,0.05553239011810593,-0.04657036941256093,-0.1151732492580427
MICB,0.017632646303021086,0.031915477421928545,0.03181951108620576,-0.0026830661912166653,0.01852810744114452,0.10950253680198559,-0.019326815844693757,-0.05046998785750952,0.048519435560417865,0.09732896708996697,0.09036790351038673
MMP13,,-0.021161100690380765,,,,,,0.16488417669156644,,-0.030322423721757585,
F13A1,0.021620423050148482,0.01715328176925189,0.003828086926086699,0.016659854810226284,0.08171529956024257,-0.03379188871735576,-0.023532876627187612,-0.003990962169690162,-0.12225725588650327,0.015231749274332324,-0.022187478670517832
CXCL11,0.0493826690952252,-0.027060602462648124,-0.052667490448493996,-0.015701793952322702,0.070610403928654,0.05895123925457351,0.056912594210581174,,-0.037581754717778616,-0.046331281802603354,0.06387516902430156
COL5A2,0.03163304503566988,0.05310715173641396,0.01997382989186105,0.0021710587101850683,0.08617773264398984,0.009177070438936655,0.10139433147059745,0.11143069270337103,0.042639732918002264,0.02708897736482805,0.05449531845121106
EFNA5,0.0033273595708158007,0.07834983758390612,0.07890425433740032,-0.038361398194269744,-0.04104046816240107,-0.034547451901541605,0.050844503317876565,-0.004205975421931005,-0.06692376577995708,0.12385071283074144,0.0316051279379839
AREG,-0.020325193518557667,0.007141673336660471,0.027419015124042632,0.006549877934255642,-0.03525540546897568,0.04031597218275128,,,,0.024805895579250652,0.061061438576404246
EDIL3,0.006713242307837375,0.04195347178407226,-0.037138762264536204,-0.06799207247892111,-0.11879467214004902,0.02343792436571891,0.028983160592667104,-0.05676880104531833,0.07100978070706682,0.06038476477286416,-0.004808818487778745
CD86,-0.041527283327778775,0.015269777127324542,-0.04258973864302552,-0.04419698868068295,0.1158205265035196,-0.005988836975798972,0.016769774779017938,-2.759505538690375e-05,0.05076371982755336,0.13077981658490592,-0.0750182840832038
AHSG,,,,-0.018310508763955534,,,,-0.027129763821231417,0.18172379534291336,,
WNT9B,0.05427004545239636,,0.1333115865672648,,,-0.012328566063426265,0.021504350055552506,,,,
HRAS,0.01121828220150348,0.02953476311381988,-0.009023061393595962,0.010434320073498357,0.006143667261332387,-0.008567120385582605,0.04836014855452177,0.05647622070981134,-0.09768747419003163,0.029193653747692713,-0.04141923004303341
C1QTNF5,,,,,,,,,0.13288817621945914,0.06709335501796271,0.07068789299312797
RLN1,,0.018500883570888454,,,0.0012800438987748972,,-0.017034251328185916,,-0.037005235369414864,0.08879891664788984,
COL4A1,0.06503414747198118,0.05221802135906022,-0.03049007285706245,0.0024236863610217737,0.10923177495152317,-0.037363115389089964,-0.016553675549988756,0.12840183213193987,0.12095211479304394,-0.05102712684939,0.08951012689095841
CCL3,0.061891178243404565,0.0760257633433287,0.0022715094517045628,0.021080903430987907,0.005827010021537391,0.09749930630655687,-0.027649415355417387,0.030316921889057595,0.037328766863408865,0.1367555997581099,0.03584179733207159
BGN,-0.022976444347893765,-0.0064095760409518705,0.05118077847983658,-0.06766109823216619,0.07356194565559034,-0.022980536382941178,-0.021140073875358847,0.09500759712125273,0.14673906566603784,0.0028595979885903127,0.049505056458412425
RETN,,-0.02483472980735126,0.049145650395858075,-0.0017874690523728054,,,0.03960715392864955,0.049548121341831515,-0.07621041251704874,0.008462318216033719,0.0705105182192252
S100A9,0.0028967356952096395,0.07228005461751785,0.02538288629747887,0.035793336458244056,0.10798688928836103,0.002489780465207902,0.06679579833286176,0.0040592847235939086,-0.0780068222567936,-0.08392719871614006,-0.020305974437879928
HCRT,-0.034656969767998855,,-0.027853135853002593,-0.043571372912074205,0.024760922811006985,0.022645313368821092,-0.019171033660770442,0.0712434305762832,0.08520298149573263,0.07586912871895315,0.06416594726290835
FADD,0.002109957793094125,0.040975672358332604,0.029433933327805934,0.011009229854546223,0.061674930764828044,0.013454694239261036,-0.00013650016407846187,0.06019554352047083,-0.12350487712080103,0.09135806280615834,0.031819596496079634
ACTR2,0.028537266888506763,0.05321395176797446,0.0029538894368673417,0.018968306386554563,0.024642622372081664,-0.013219947095094223,-0.012314559674639727,-0.012948775200390875,0.05227369728211228,-0.02224887647800381,-0.06725190455023196
BMP2,-0.05078570960850701,-0.0398409903533957,0.0370820699130499,-0.03623518973031602,0.018746996185265045,0.04132131391098496,-0.02554501434072252,-0.04316145066440542,-0.003018751377319487,0.04045992880223031,0.038158101032500606
PDYN,0.022000958207209324,0.06360215290499799,-0.05767501329551828,-0.030670404655633705,-0.06861171231545671,-0.027157517711379506,0.005511503030719458,,,,0.03056622831797243
CD55,0.02792340123413888,0.044417726936931405,-0.038811281677051744,0.06374252533472015,0.0481694198732107,0.05393133027413508,-0.027341467627196258,0.029487714969532494,-0.028578628100539308,0.04553380927406265,0.06127050922324248
OSTN,,,-0.009855384116505685,-0.013077672576389036,-0.014644247385937339,-0.01104277073239805,0.03109277891338332,,,,0.04331312500304999
PDX1,,,,,,-0.015818927247343167,,,,,
CD6,,0.08038083140628036,-0.028855400463187623,-0.016450154580968646,-0.018965716445339238,0.059109216200525734,-0.014823523319328699,-0.03970232291606219,-0.00857177225212309,0.09581427467714455,0.011918432073773563
IL16,0.033702392346651816,0.07599581502725322,-0.018539733707196582,-0.010315018084813056,0.01266955713878393,0.022983466893488444,-0.015585835156436745,-0.007041126822072071,0.024843303799469873,0.10144913842518631,0.12083033803564278
LAMA5,-0.03131736676089419,-0.0063500999102864865,-0.07051199614497912,-0.06467003315627978,0.05391497974201692,-0.03464295493420365,-0.03462327447345294,0.07378690739322925,0.0889269124705467,0.056806201100949416,0.04574443182371658
RGMB,0.008712050703654373,0.013273152010699132,0.026699423677147584,0.0399171901802302,0.10196993085808242,0.017853728274892556,0.013194789774571102,0.03737235841770186,0.053086238666369634,0.029738422372587236,-0.05314921000446487
INSL5,,,-0.024161732770260833,-0.011645033063594832,0.06815855253457245,0.09624265253877547,-0.018536604692400715,-0.028563122762125394,,0.08443603119938614,
IL12A,0.04999978062437442,0.03997389061269354,-0.006260389337701429,0.0007309248672563053,0.046499901633728934,0.02815907772993717,-0.013912822928735037,-0.038627877989235046,-0.04896785273257357,0.09899845246323298,0.02631994252385204
S100A8,0.027455239411143213,0.037568769422884944,0.04516378337568403,-0.008160915373620225,0.12066386875215238,0.030271230128669915,-0.018696962804030177,0.005274548010989842,-0.049017950497209715,-0.04030266311212567,-0.014040302957147893
TAC3,-0.041767990778091985,0.03930054787768807,-0.030063501952527417,-0.007309072043204976,-0.050833226624176005,-0.03892930793085824,0.07514417822905224,,,0.0047144731977145395,-0.044774352749651816
TAC4,,0.010688483846025066,0.0068913174942973965,,0.021699868881258022,,,,,,
MFAP5,,0.04912674732201128,,,,,-0.02823724507648884,-0.02676076842607917,,-0.01958141816966906,0.017785252159003312
CXCL16,0.06280609205714552,0.000832739496496226,0.0229433349568754,0.051940971669381636,0.047779181733112124,-0.00014066243301541015,0.022341101276570657,-0.00026734760295775347,-0.08491674236861635,0.12385803672014166,0.003217748909348859
AGRN,0.02783878012884061,0.05877409401888757,0.01665244759749023,-0.018738216352471606,0.11879749233917847,-0.0034804639815584626,-0.007287912503233324,0.09232091483155506,0.085858213677127,0.03409209522720463,0.07782957284447677
COL4A6,-0.05808122607247031,-0.024834730248715343,0.04003803409499103,-0.010365438424443577,0.07830909294250323,0.01054626330047852,-0.022093928139062028,-0.03320970294317675,0.07046784440607708,0.09903009829269864,0.11157777626388346
FST,0.008170301989932684,0.020954110825699375,-0.031544359521779634,-0.06125778435440557,-0.028259265332765307,-0.013986060836247049,0.02182736502334722,0.04634912822858339,-0.09632068710078155,0.018834552044321252,-0.019806278140536884
MEGF10,0.028972613575632848,0.033935190000500874,-0.09584830959366296,-0.04526747789328205,-0.040658232710237115,-0.030898314162810345,0.037466319081163706,-0.07595307740451496,-0.04131327174303793,0.02271699675359561,0.08500692147689111
C1QB,0.08024461667826027,0.07862583629751357,-0.008824889162578816,-0.10098063348590124,0.09997602666573081,0.06549591906179318,0.012712512039066853,-0.11866981623659104,0.0732890387424381,0.13515846789683317,0.010671245126729614
HLA-B,0.010230756517182861,0.02615460286040099,-0.0009217507750028515,0.09015633823966028,0.13230120816647836,0.10676803229808728,0.007921606862224954,0.0833173522272037,-0.02848290006551364,0.08547894184273527,-0.03881499262503914
PDGFA,0.06666027224593844,0.014860885648584685,-0.020540041799102984,-0.06774545504849533,0.04913603863259267,-0.032563712974244215,0.01220146503912661,-0.0437213517016528,0.010518418789752258,-0.04646725677879935,0.06931454254482
LAMA3,-0.009466364898563312,-0.032918597165951434,-0.006041130359451311,-0.03003741370823802,-0.035638120649523236,-0.00041231090149233666,-0.010461983061634927,,,0.008522528881869544,-0.022339265540568906
DKK1,,-0.014713779490819855,,0.09938773604143966,-0.02699723337209136,-0.01156138686582364,-0.014525801877441945,0.1424878763108139,-0.04002259021029594,0.12936050164892626,-0.0007142108553542067
INHBA,0.13017457931788803,0.08346414478715852,-0.021742354601057806,0.08726481652742424,-0.04593315376658657,-0.035080573743382075,0.0022170800504221757,0.035089025567664196,0.0498718443663725,0.02004653186277939,0.026293983118954062
LEP,,,,,,,,,,-0.018375842703246985,
IL7,-0.02248247343899837,0.011175996102291062,0.0023134738924327014,-0.005562079019224765,-0.01685762908512115,0.06985288095550633,-0.004426354385107964,-0.027494355787270847,,0.06888913996534038,0.027454216749546782
FABP5,0.06263303382551813,0.03551129515742844,-0.021292160681461763,0.023455109509220744,0.050303987239596525,0.02245965680741768,0.01650651420649173,0.06037356491389033,0.08217234205355238,0.04888150334644297,-0.037733685816765
CCL4,0.03429852443825562,0.0945150937113123,0.023975173912120958,-0.012153093150806066,0.05031339712390745,0.10199401841824904,0.020985774473079085,-0.04196135799920072,0.08542431950875709,0.10112840409835239,0.040569440748088534
FBN1,0.08707965066377858,0.04936551563862221,-0.0002699020477447246,-0.04260752716103458,0.05861481218195623,0.024545097380487293,0.038285786722711275,0.07491704451260003,0.08931231534297017,0.03160350967914052,-0.008823075845853052
TCTN1,0.0018857580448413214,0.03225860044803393,0.024500826171461938,-0.021485783505357674,0.05136909826804049,0.015329298570914264,-0.001499971118426409,0.004863015449898349,-0.02991788361594049,0.023754944462021796,0.046859367610966964
NCR3LG1,,,,,,,,,,,-0.03515471712750566
BMP7,0.021359916938193297,-0.04041348926520699,-0.016127161506574506,0.0038003174830634383,0.07527501838006974,0.04448051644651737,0.009124311232370548,-0.037403724322726956,0.002682662191506134,-0.0017008326216779572,0.06934431396009741
NLGN2,-0.0077818975949945106,0.003354199459988679,-0.015981085909263136,-0.03221040572878796,0.07610532623522315,-0.006702193923327409,0.02932280802651799,0.028919455949959882,-0.014368695821803635,0.01988036562332028,0.009568714745067985
CCL25,,-0.041791925256713824,-0.012238765707342348,,-0.017585756149050714,,,-0.028210844494904526,0.058680534833871104,0.04230216903520243,0.02282486229805113
NPNT,0.06518169916703882,0.04678189827103634,-0.029640832221113817,-0.0332621119777119,0.03442540557671094,-0.07579091623217687,0.009542290569657769,0.06552763361015099,0.0052600050220647935,-0.032794801137370745,0.04714689834764989
KITLG,0.07615871124441193,0.008573881626523526,-0.011359954204845623,-0.07447896419441136,0.05374093631567106,0.051006941187695144,0.0005727556173343563,0.0517433887403017,0.04566236143127631,0.07616650083008179,0.015583498920736641
MADCAM1,-0.03105464700016217,0.029596370419952764,0.009006222851802378,-0.013668939156933976,0.04548784614191403,-0.020703128591596006,0.004978095798457157,-0.031897050974115916,0.1823216126355672,0.15359967374966144,-0.009137182348466255
F12,0.03368341723559409,0.06607107946829602,0.005643497854067956,-0.03576956723843168,-0.009253508205665964,0.018239444795234632,0.03896821376134479,0.0692647697651573,0.029265155485122825,0.06426767327140055,0.048791014694546185
S100B,0.07369922621671289,0.03556032912465049,-0.0671540220251175,-0.11959920529122704,0.02326089664930036,0.06728194108230451,0.018099074230930722,-0.1496985031031149,0.12233336851406751,0.08302335428226632,0.11794980027713688
IL27,,0.04817101233320754,-0.03049274176597944,-0.012772436122068877,,-0.013192238648550085,,-0.02600874138795547,-0.0364207987691795,-0.002657875800933314,-0.03005314244939729
