,UKF259,UKF260,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
SPON2,-0.0072442674686700285,0.06598791075157526,0.035649363946558404,-0.028981548802412195,-0.01693680441806078,-0.011811516682858871,-0.0020326879642851145,-0.0132167734413198,0.002530763898676405,
LCN2,-0.016379829194380042,,,-0.0006193770178503298,-0.027796806361770766,,,,,
SEMA3D,-0.025758792848399607,0.03953329096082051,-0.01614023503600654,,,-0.003214941034035718,,,0.11664982144455076,-0.027395123682293313
BMP6,-0.01166695325513794,0.026663328610085812,,0.07546666796151223,-0.0208563720080266,-0.03192281195179861,-0.025092678574694324,0.04975339614816512,-0.020830442019055883,
TIMP2,0.05062064187804684,0.008579681341633122,0.002780479652920897,0.019008984292998216,0.0010270370150015742,0.04182176360157191,0.018913375946549897,-0.02054220255413526,0.018930118420723323,0.04174266979528682
EFNA1,0.012569206586583087,0.09284066852585048,0.014442760643768439,0.07883472995021962,0.0009463090261986175,0.021959288389420444,0.06061968654380818,0.0029073686814112556,-0.001786309423759057,0.057843685157102614
S100A12,-0.013454364223695796,,,0.012171234500963447,,-0.02593693842411481,,-0.02056656445131308,-0.01784790424649851,0.06540307612253471
TFPI,0.00482047585812388,0.028242897762234785,0.046468190014214164,0.055739755855038035,-0.007927488180531468,0.02426335989910085,-0.003263279106541513,-0.022371655597465637,0.010398201895294303,0.07253719235995233
GPC3,-0.016908652194520705,-0.004529163184960421,,-0.07854745067990909,0.056856403493553115,-0.03708631791711888,-0.0007728397278107171,0.04156749404494055,0.01970911948221791,
NMU,,-0.044999759275413664,0.03401727542706746,0.006550227168005672,0.00028070086469139064,,0.002357638152445407,-0.04322629182126392,-0.04366762608345775,
SCGB3A2,,,0.04004079114483564,-0.017789790246006087,-0.023913761728462216,,0.010889012026708384,-0.029688214724554827,-0.02083046066472037,
LAMB3,-0.027221050602285617,-0.05267022788125849,0.037609159450826816,-0.02830391260089868,-0.024025325808010832,0.06471031565431533,-0.04787074657696307,-0.008489292478809947,-0.021524337148446208,0.036708861627352235
LGALS9,-0.029191447040045615,0.0005402307952306408,0.054913677331838495,0.06913186652094155,0.044206155579546026,-0.006179418859738191,-0.010463073523912023,0.049074176653943695,0.008035949543494025,-0.010589580841678723
VIM,-0.06909214172591753,0.043107799286194265,0.03154206830974907,0.1348717592888195,-0.014899945398259761,0.0015254011160202839,-0.021920617565880603,0.11548424123952908,-0.024469497592458825,-0.030547824733421707
PLAU,-0.0252521513864302,0.057752913863984054,0.0323412451036645,-0.01783297140837893,-0.03418849158161817,0.03262375448709127,-0.025209978380963387,0.0711626585212106,-0.04117562609112691,-0.04183269715197349
TGFB3,-0.0488558835256553,0.010561967887578074,0.053364450110639554,0.027932856966757732,0.00045014379410685944,-0.03350065302025226,-0.06250719328871022,-0.048695014634513076,-0.006393346581384492,-0.006104937450603714
APLN,0.036492800740221744,0.029306236624289335,0.0162701678345986,0.045996984037848694,0.0133989731755946,-0.006428396084361581,-0.01587289303494681,-0.015017026523251775,-0.05116218931502975,-0.020351042273734847
SHANK2,-0.029535230599566083,-0.029808990973374992,-0.000869058888617914,-0.008429172703075648,0.006797210474851891,0.07229267880197804,0.040629901743067874,-0.0005470748305743821,-0.024917986453659162,-0.09287520269102532
LTF,0.0036168942651608115,0.02917905183707191,0.1253370089597675,0.016588659283378476,-0.05613742983405234,0.056428813846908926,0.08203679226496369,0.102640880728863,-0.003320796621670371,-0.027905550221973687
PYY,,,-0.013349800517870136,-0.020771332888844397,-0.01893979519466039,,,0.022219378948001328,-0.01898300872066969,
PENK,0.04775266452209404,-0.030674578571077096,0.09015219555464599,,,-0.029660046397289926,-0.01821227867011336,-0.02235607240958731,0.08333916045067588,-0.027243426862029775
CTF1,0.028593006593444856,-0.01373718309268912,0.07343290197349915,-0.04667038422037362,0.030146996051433745,0.07459584356153781,-0.030601417907383122,0.06313336857810259,0.0209315428140405,-0.054264000521867195
COL3A1,-0.047078307986313093,0.022131051875283976,-0.009322390000191349,0.03093531149243558,-0.053814745272348266,-0.058034531328952685,-0.02612604579977116,-0.07247738550603772,-0.02751131075777098,-0.034924450799595164
S100A10,-0.03266993575027524,0.024951215763393177,0.030653551957631718,0.09726306664267532,-0.041926412013554244,0.015120504393079794,-0.04129624641777849,0.04991413484157176,-0.09553266577777131,0.016604548967790227
FGF13,0.009420385613561533,-0.02808875590703069,-0.014217891557401276,0.04251659008790695,-0.013822736937463916,-0.023517956259663512,-0.00437525941812106,-0.004247130925723497,0.006967995035111092,-0.10463703315904725
SEMA4A,0.009574972943783188,0.004614171365216958,-0.049917496195184735,-0.020925153103888934,0.03610208231768002,-0.05335302642533327,-0.03409338558106857,0.016817006974484232,0.03374967492204159,-0.06767080509986126
EFNA4,-0.023081178221881028,-0.009575428620802818,0.042941861932183634,0.04102460220551738,0.06144119650050122,0.02921543665395543,0.010654264338890457,0.09570112937334112,0.04625821774573088,-0.04229069452193828
HSPA8,-0.05575096305476931,-0.08759636452133282,-0.039327715883930664,0.008558275119768605,-0.012917633172436131,0.02853336312373577,0.03537299989895278,0.037846785385370785,0.0824011184096361,0.04031841662363427
NPB,-0.011666954376127,,0.06010941671341173,0.06528663750892072,-0.04633769880150124,-0.08627900180755778,0.01421927906692771,0.10030643182760969,0.02073036339366619,-0.051945215422908614
ULBP1,-0.019993655389590588,-0.0212733448002063,-0.014899820483837735,0.0029757671005689354,0.0086479359481209,,-0.02385402068869305,0.062424086702286434,-0.04464127780725544,
SEMA3E,-0.010338900422239046,0.015820296575206016,-0.02881435128036122,-0.05253922738661776,0.04106207344752231,0.013623764900267737,-0.013267198230752281,0.038778931859849014,-0.01056259955044386,0.0005494655788050219
FGF3,,,,0.03435117345461082,0.0735942195967919,,0.034971676985008145,,,
ADAM9,0.01689856045405357,-0.025165360124038333,0.05041022474751048,0.07210555235779038,0.022824066013264584,-0.013889956987097064,-0.012904485226926499,0.08074916708060419,0.0013524785085220214,-0.06681749678801961
ASIP,-0.010747293871642841,0.047020695309182174,-0.01912875301055572,0.023810480310229948,-0.03840444299930948,0.0057268603514523545,0.010375958362837544,-0.03179619319057296,0.006206291908547184,
IBSP,-0.0016457009776467792,0.04866019073621976,0.006765384727035822,0.015667717409821123,-0.10697453037104669,0.06935863502692065,-0.01183377599064122,-0.03893541691167723,0.006493370929968784,
MMP12,,,,,,,-0.012796412833528368,,,
FAT4,-0.026047742794117222,-0.04661777751930202,-0.02840339351426309,-0.025222627705626017,-0.03719308507213695,0.061113704793077074,0.03881176074346802,0.00012113308421474205,0.013545808272430973,-0.04662755769232833
MDK,-0.0037565977108650287,0.05458643419041669,0.005228616825934817,-0.012345551208673481,-0.010607904386760736,0.003304788782192792,0.05484129402378723,0.025209008858418928,-0.008075896116267372,-0.014746490130675487
BMP5,-0.01762472753041856,,,-0.013324343340014005,0.006921158767509851,,-0.040493940356506726,-0.0045919981652677066,0.02888062245396827,
CAMP,-0.020874502760186743,0.06958211310588475,,-0.001664944688092121,-0.016539326227772204,,0.020837234950235786,-0.024423418119331828,-0.026060239463101053,
HSPA1A,-0.02158766151535954,-0.00048588733142011927,0.024188261769102645,0.09063318925444112,-0.07484538384485648,0.048489381765456384,0.030808066162607863,0.060968840625860776,0.018911801889076006,-0.07345333254254817
SOST,,,0.1101429634458347,,,,,,,
SEMA3F,-0.020755236009894363,0.044242594981946944,0.030660229334571003,-0.00844518445475517,-0.0107053878543228,-0.044673775920928215,-0.03829499548381383,-0.019015132732902843,-0.034040693559213554,
ARF6,0.0065078830184374875,-0.007617418741030211,-0.020186452774844033,-0.027962928977637636,0.018699722601314923,0.06447048807404622,-0.03558594555098048,0.01172964663162295,-0.006000951264909937,0.029346695373385006
IL6,-0.01100686407141793,-0.025296465765933224,-0.01898233450201975,-0.01584329153309881,0.01217556266453332,,-0.03318870262537427,0.060578101861273236,-0.019295575361823303,
CALM1,0.059433164287784716,-0.044814578305867124,-0.03858488692214406,-0.0507782699804077,-0.0011217321960495083,-0.008721496724834285,0.04912244386684512,0.011445643242794018,0.08039986277255308,-0.05500856385055819
VIP,-0.018218245045129835,-0.024580384468656413,-0.015779634522757845,,,,,0.00763209865249014,0.08745357687334017,-0.03158436506772012
NMB,0.028988198088107743,0.012017925225928903,0.08274967623018353,0.011598266771397104,0.06775228449109882,-0.004751469450615984,0.05066631374968933,0.0659490026154167,-0.04021805984528998,0.002695658256490102
CCL26,-0.029989546192080413,-0.015389823008687565,0.04131857162219268,-0.006191559463451735,-0.02786922893100321,-0.02846841512841207,-0.022779169311382623,0.006643888455043015,-0.04028390471284593,
FBLN1,-0.029032531114037488,0.014775377688117309,0.01890393783827351,-0.005667345361217244,-0.005014235991723317,-0.013757585714735565,-0.006603422975103429,-0.004246207207929538,0.08080887977782772,0.00857148816788979
SAA1,-0.023330941651888114,0.02445933282210455,,0.043604093207697446,-0.07662258419160714,0.08861069564231916,0.0059811284803560506,-0.009029212612577579,-0.035011454245800294,
MICB,-0.03069339939711994,-0.004812568199201082,-0.03369772736907072,0.08476313120018548,0.022046494298206286,-0.02210168912486702,-0.012670383857414284,0.0650044170774972,-0.02153773891568514,-0.03438726159828923
MMP13,,,-0.012722256775991732,,,,,0.03380517496435842,,
F13A1,0.017182316836474507,0.03076516182980795,0.057583852267497584,-0.033007108921350906,-0.09962641703060444,-0.01206647473812485,-0.01376689443223081,0.01443324615922446,-0.052873089808261366,-0.028543786183225523
CXCL11,-0.03949895852168071,-0.03050053087499306,-0.015620004262100586,,,,,-0.024735555483847333,0.0512527552045856,
COL5A2,-0.011428492665145043,0.048056568127373904,0.08435632297749088,0.037385837540421823,-0.03669987094939849,0.02225742339219799,-0.00750569094499945,-0.03819472777714241,-0.022251487217760543,-0.04452443191903219
EFNA5,-0.02633416715715732,-0.004326037721891827,0.055620194383844086,-0.01129895089718052,0.07387778759872836,0.09287440527232478,-0.03002068853926684,0.05770914575792785,-0.04040428757154775,-0.04135802591285191
AREG,-0.02675923287446302,-0.033777860504866364,,-0.014802774041044294,0.06614451445577747,0.028000541174501358,-0.0278988770904644,-0.0008144592746173754,-0.011760068246965644,
EDIL3,-0.0539497440963277,0.014226637165404503,-0.011486422470679901,-0.06049473073647834,-0.01463725180910863,0.0448146784294201,-0.000647939320276587,-0.023777132513429177,0.030970126213234073,-0.004582503034147965
CD86,-0.08991344567236786,0.015511926092712675,-0.05418459505461571,-0.0479082080061181,-0.05663234154496173,-0.00980880164834396,-0.0326276357590145,0.019193206051661162,-0.04508905534371996,0.04228336222664858
AHSG,,0.019167689220448952,,,0.00898676243085261,,,,,
WNT9B,-0.01058657182159735,,,,,,,,,
HRAS,0.011599001640081895,0.078600314433952,-0.02925626369457612,0.011496841562554016,0.08440198758893139,0.03260307849356096,0.0531567037226535,0.025049534581316906,-0.01970505005911439,-0.002414929637817283
C1QTNF5,,,,0.03027315956751096,0.07483233598687382,-0.01517549819982973,-0.01502100293568543,-0.026829325808617382,-0.017527895302013086,
RLN1,,,,-0.015916980373508156,-0.01783171431847822,-0.022782965898306237,,-0.017569570537851534,,
COL4A1,0.006133572806631226,0.056782799517413204,0.016425713253076676,-0.008808937713023695,-0.03987785905012032,-0.0780430405635788,-0.014746485492857007,-0.06946942691898336,0.03379984738041478,0.12503569807454365
CCL3,-0.021401454147905324,0.04616598142856408,0.08302674487000385,0.09889852578872092,0.09129663439285304,-0.03830624360776593,0.019471366324177366,6.421344413336339e-05,-0.004151791388594728,0.01682016934355979
BGN,-0.07585393505772024,0.05986855178656022,0.03488404636782351,0.001029841954866362,-0.006314941731115287,-0.034882673277954024,-0.01885219581542575,-0.060353092417701516,0.022598637886425764,-0.006374413141056548
RETN,0.0314735781191158,0.025354786657892845,,-0.009618875968264218,0.055426531755549076,,-0.01609947846074203,-0.03051529061469991,-0.025643585137839396,
S100A9,-0.0003912529549780575,-0.0009718526590844292,0.06341874544167382,0.0536798038764115,-0.030483505535852273,-0.006343700475331874,-0.011701222714097783,-0.0019542971631630705,-0.04491019071167328,0.02422572448443686
HCRT,-0.015839655560890575,-0.039708575786501527,-0.010412801412876755,-0.003919352327735662,-0.012444789419265358,-0.007758285855839067,-0.0025036467983998683,0.07197802753951021,-0.018625881177731257,-0.014190009224453966
FADD,0.05379482383080091,0.0537886085829833,0.022101750766267872,0.01109396689827502,-0.03665806237002997,-0.012662296473788229,-0.02304563984918849,0.029504408082188974,0.014538294072820857,0.053497387926494624
ACTR2,0.00044695603184646517,0.029181947981189407,0.024016977179594962,0.014337320144512744,-0.0508173072545498,0.04244491600635803,-0.03008776239546883,-0.04692454948384797,-0.030643841996082787,0.027695200554804872
BMP2,-0.05880385501557362,0.02712198096496568,0.04605022906454742,-0.006116289840134387,-0.037269921294119254,0.010117207172488341,-0.017146898268127153,0.022984204702782604,-0.07615470889171923,-0.0374637141606569
PDYN,-0.007211875740358517,-0.05951447242588849,-0.02840339034078224,-0.015139005600207006,-0.018472295527265252,,0.02391334728333595,,0.14187901138191442,-0.047930484525880834
CD55,-0.04646900855667299,0.0011519526556313976,0.019196825025159597,-0.010142871037258139,0.04116523102196737,0.02458197330182092,-0.00788133515197101,-0.016745845771949836,0.022716235333639867,0.04797062512075095
OSTN,-0.007914891444355044,-0.02540320917471979,,,,-0.023517953154469296,,,0.042884512441230566,
PDX1,,,,-0.023965560489400663,-0.02701168591506346,,0.0035070116852531806,,,
CD6,-0.02164064124408124,0.013845998008502005,-0.016810361617056985,0.027172156209798324,,0.005823589815587579,0.0029473946855482496,-0.0201896557306839,-0.03636530445745142,
IL16,0.027390410827185258,0.004178591979637263,-0.009167190072830018,-0.005304977860843199,0.0014234834494502527,-0.021617177674380116,0.002115258666869259,0.008091821523728027,0.014644503416490394,0.029000974410238595
LAMA5,-0.02729808713984311,0.06313949359586968,0.03712139210773206,0.0906125421669537,0.024872132161028,0.03618959962458693,0.029865300270457987,0.030867104242804998,-0.05587942901990121,-0.0622397743800405
RGMB,0.0074185671685459975,0.03761162536434529,-0.0059331818534608186,-0.03217894206653246,-0.1195878652842198,0.061271979160120234,-0.06295474284676131,0.07613467125752393,-0.03015955035041471,-0.06551304893954649
INSL5,0.0473238773769307,-0.02262032552299216,,,,,,-0.01707674357929149,,
IL12A,-0.03619192746765114,0.005491390375470298,0.007625598224028071,-0.008516450871170754,-0.00315483545248763,-0.02896256306931407,-0.01469939839068296,0.015375108805854028,-0.005414273728171608,0.07878030860814296
S100A8,-0.012961052790206701,0.06790921615680622,0.08544307465216615,0.08034336493788422,-0.07724047161208454,-0.014473020687218991,-0.043084149574762455,0.04799745976520727,0.0031141273826331335,-0.046075181227387955
TAC3,0.0033955556161005635,0.005254143160845037,-0.036330820684814705,0.008005200302535596,-0.0009954859354326655,,-0.024479840643324542,0.030917113042307254,-0.018441614680479005,0.1634398633344555
TAC4,-0.006364705990901998,,,,,,,,,
MFAP5,,,,0.006043665170643374,0.0306328684152981,-0.03246649013531169,0.019408516652440505,0.030678681151937,-0.011810773916045465,
CXCL16,-0.03203142007177223,0.023654922005725183,0.0599196819649951,0.014885895549806336,-0.0030283963347665682,0.007044832997344984,0.029490919226177987,-0.033799958215790876,0.0011639141697744103,-0.044322205960170544
AGRN,-0.02006007433055614,0.02321760043770038,0.041801650207444266,-0.06696540379317924,0.03902946642457017,-0.028162037619515638,-0.01942907773216673,-0.007922562815641073,-0.008486443640714644,-0.006159565957465748
COL4A6,-0.014450458266668634,0.033526308887957386,-0.013752911865157608,-0.051326764743366594,0.013274714119553641,-0.05342593258410924,-0.028091119552819965,0.09415950632834122,0.003793292586197925,
FST,-0.023657275821073142,-0.011576106520329293,,-0.07471985482514663,0.00847320919707883,-0.009688453116247706,0.03839913446801528,0.018895366106009153,0.03520426411117458,
MEGF10,0.04163783295522078,-0.0068840485612434565,-0.04031612428561019,-0.06351800123316592,0.029889072895600024,-0.08800354615113701,0.021153617632882846,0.10160888938315993,0.11180095004946809,-0.09147603717420895
C1QB,-0.04539400386864458,0.05971990697243707,0.09914458764320636,-0.06698206781968732,-0.03333904242838418,-0.053580437895502916,0.006050502969302409,0.0052111634594789,0.06907108021025017,0.02924437689758126
HLA-B,-0.09904635595260641,0.07059542499766144,0.07304637276357394,0.06315112789379496,-0.0484173459811734,-0.044306620048763914,-0.03233648431824661,-0.00899922293883384,-0.07778567520999474,0.03567880607303051
PDGFA,0.012261994931498595,-0.014324219461117836,-0.0009347406568305929,-0.07419686934305786,0.04048798806196495,-0.03666178938046199,-0.042489929388640546,-0.010231122422861902,0.02465376596595883,0.025641337205267616
LAMA3,-0.020261406013450174,0.022970155606831508,-0.021701057723771736,,-0.014038427020726264,0.1245247759723425,-0.014861011625522603,-0.02150139379687861,0.03786381242507193,
DKK1,,0.021652467599748374,,0.04300608218199294,0.012139482650918196,-0.02387748958317233,0.017277115432871054,0.03979646572755303,-0.03939522172150347,-0.02917454254765421
INHBA,-0.011147039599523952,-0.042946605914743245,0.02377472711420996,0.0019306297627194487,-0.006164473695829828,0.07790683854665022,-0.05901852494471792,-0.002276268607799875,0.029463992111083314,-0.025454538702030342
LEP,,,,,,,,0.07319997004225348,,
IL7,-0.017524051681558347,-0.03516835939690523,-0.016310189517082095,-0.029923923672900754,-0.026783947852981733,-0.004986185963040838,-0.024889784758535143,0.13743091244606387,0.007819105770767474,
FABP5,-0.04112877215800376,-0.0019803139796387473,0.06190009274230363,-0.06138405319280327,-0.04017838444754029,0.005444889404858182,-0.021518107783379443,0.08674389946023096,-0.08688632306887398,0.030449429355743587
CCL4,0.05161101423754913,0.06097103082023764,0.01682079825774551,0.045105692329453495,-0.004576945322029914,-0.07927752690945272,0.053214690926202735,0.00674526905678856,-0.011956889087118129,-0.01256453072640666
FBN1,-0.02457205792565428,0.0012722829721674173,0.008000386600782254,-0.0008427007329151927,-0.035330591818279834,-0.03039031454378928,0.002033880414628438,-0.04715800915375892,-0.024478714550402677,0.034031369365012075
TCTN1,0.026587390519865934,-0.012802842461562366,0.060900185715040564,-0.07483560719250658,-0.017849190046721808,-0.004060571841220411,0.030599165991613126,0.05012050334484162,0.02045925058501671,-0.03256816942427309
NCR3LG1,,,,-0.02530177766136023,-0.021137458682722883,-0.024926972969725316,-0.0044720621439523186,,-0.023462892400712088,
BMP7,-0.028427416826330033,-0.04528455114993253,0.03947990300419686,-0.00474039975999536,0.02879933807993554,0.02606381194657183,-0.010456532418611521,0.05512122988992269,0.0369927853279547,-0.03150915367197844
NLGN2,0.008151811706871643,0.006093252027395532,0.0240320564316744,-0.052738277783712505,0.03114725969372314,0.03335446318299835,-0.013501195990798073,0.031752443170529124,0.0161512387839698,0.056390648524850456
CCL25,0.047641903178062536,,-0.010056388402591385,-0.03498300997792051,0.06555704019546785,,0.023821692307443344,0.03306391897834191,-0.02413553848896034,
NPNT,0.015177747537437895,0.024476680040976532,0.03650010218052028,-0.023114855096656107,-0.006669025652253326,0.01720442432580973,0.05199353572442588,0.10247377988400333,0.04399029440631317,0.007835929446531368
KITLG,-0.0021699783964377007,-0.021161524116142277,-0.018857349388526224,-0.029678895887140545,0.00806573951233839,-0.009969457507073915,-0.04931309649903572,0.014619120358264253,-0.001067121097040052,-0.039850905505681176
MADCAM1,-0.030246883814402645,-0.026551736830223438,-0.023375640395704046,-0.019166656301097502,-0.016482680098745667,-0.03300226596257292,-0.013692345952312557,-0.04736275179210128,-0.03821152075769291,
F12,-0.024731491571128496,0.1627739081890186,0.0736741480615499,0.022046685446197336,-0.03708657063246366,-0.008374506583863362,0.06109458249417696,0.15026621593022801,0.07184599648914296,0.08568884326334211
S100B,0.07390276923357916,-0.01921587088657699,-0.032910156895405884,-0.09640449851523726,0.024921020923897176,0.009710662262660274,-0.005782820350218434,0.03658036834012954,0.12666957440575444,0.03816000893563576
IL27,-0.022868595635947626,-0.02481029132549606,,,-0.019992203023083615,,-0.012796412833528368,-0.005299162532812297,0.10594668469624145,
CD99,-0.011531209780762951,0.0832413921678497,0.07407559473244965,-0.013642857847298224,0.014468310514519715,-0.04496033104441625,-0.007399947418813957,0.06708477973306232,0.00716262565416383,0.0426291860301787
PDGFB,0.02533795964590764,-0.018720981486198402,0.019940473168663812,-0.011595068675061996,-0.007984979652240288,-0.03639993914453363,-0.02869051698248165,-0.027922965717642727,0.028916654288400137,-0.03990050059380947
CLEC2D,0.05381345394304381,0.0044665156836538634,0.06925513824959416,-0.04039779789415245,-0.02019728751984048,0.0021802831631600973,-0.05041841105958979,0.011980813494476333,-0.07166634514184288,0.17123634832614107
F8,-0.05777506612001243,0.030320848990487002,-0.012276532749190638,-0.0015923626459008085,0.012842106021413616,-0.02797329281225483,0.10681345761364641,0.042081848767798816,0.08937238878910378,-0.044146461329622695
C3,0.05447769805325309,-0.0110566360542857,0.06547389111420777,-0.10597026175378922,-0.020481999425322646,-0.026128488948726162,0.019134169450514885,0.011474583849413094,0.012761497217949183,0.01903090632846874
DLK2,-0.016272189706984772,-0.031785850694749804,-0.021869719094282366,0.013132995999918632,0.046401739712513886,-0.026590519183072866,0.047335002211824066,0.06379082965013214,-0.009124459166985708,0.005280055830918795
TSLP,-0.03781249387034661,-0.014231531762153552,-0.01898233412361512,-0.025301773702066013,0.03439908240893591,-0.019354296768247327,0.02146961549601959,-0.0030566851751373516,-0.07075188719316382,0.05807838402291051
OSM,0.007919948991351016,0.011636862036356648,0.014773661864589395,0.012896247253802786,0.047639427171241505,-0.011607685998542719,-0.0031582595813452892,-0.041673834756592726,-0.02512729409682755,0.009535432830118885
PRND,,,,,,,,0.01227399540538442,,
SLPI,-0.0543533654828116,0.055133902715869175,0.06706211061080443,0.03947122480166401,-0.05736188853727022,0.0002562337446612548,0.00942308397388834,0.04536920556586575,-0.07135703022357297,
AFDN,-0.020838378550741787,0.027288582071172827,0.046292680063830575,-0.08046381493764793,-0.001584697212570464,0.007208580564419946,0.02926041864147113,-0.04565230143955453,-0.021593662697345264,-0.03904668632898461
KISS1,0.0004621971249845077,,0.08812607429019861,-0.021831869711477454,0.03563023318431605,,-0.016830644658650324,,,
ULBP2,-0.03738259371476424,0.001393706451338292,-0.026379878455115986,-0.02482507657874132,0.0048987805285858835,-0.0372837031593856,-0.0007236386218939206,0.020822372615706273,0.0649937693900513,
ICAM4,-0.010586570744896457,-0.02161759443861657,,,-0.013833673980705629,,,-0.021253940226165186,-0.022301403100551516,
ANGPTL1,-0.03393560161346538,-0.005736532502371256,0.010610529969018139,-0.02594808889261468,-0.011026931114488407,0.04599658674277728,0.09380070507218263,-0.031483304361665645,-0.022538043901074997,-0.0047985701079369895
LTBP1,-0.03315107056624843,0.0378139469451159,0.02835866517511564,0.01775267631861144,-0.019992342935441033,0.03778822351988959,0.007437188087242207,0.01952279074382066,-0.010362170419984225,-0.06355677443312137
NTN4,-0.022112197031343015,-0.019082649811225136,-0.04012227629442979,-0.023314036976854417,0.06533216960224959,0.02266238293521476,-0.018278039593580788,0.04766524433040298,-0.06468907914052321,0.012839717497959586
APP,-0.04896646855076274,0.05559091578910376,0.009388655396408546,-0.06072872087585273,0.001255915854944659,-0.017900863035356436,-0.0012036306145717152,0.03224456726166484,0.059428229920387717,0.06832657539196904
RIMS2,-0.026334164083424937,-0.0467519971403053,-0.04483949261158319,-0.04123214095771812,0.060158633940037495,0.09765299104142999,0.013176139438249645,0.015963832253879883,0.05241667988493855,0.08535987961297381
WNT7A,-0.04281008538886073,0.026551967379979852,0.003479102009571558,-0.045626397247965585,-0.001164023843499163,-0.028914222394187485,0.013471653992285214,0.0017230916725314445,0.06495497778449906,-0.034924445296190675
GAST,,,,,-0.015768406062655414,0.04396927844042912,,0.08150675382958315,-0.031032767434439997,
GPI,0.017719373033162858,0.013020038811031016,-0.04709180944021203,0.04934365106229979,0.04122520393481098,-0.010020650143605474,-0.007840930348153124,0.029390756211049245,-0.09814264764269,-0.03673646348136235
IL1B,-0.024010244671317037,0.02020495281907124,0.017947945859518814,0.06850843296656245,-0.05711860924602436,0.0032184337012130925,-0.02388478307823439,-0.0057301010871474885,-0.02427705638543735,-0.0020305523495468387
SFTPA2,,,-0.012934680980378777,-0.015517357533587543,0.015890857178324783,,0.01307713047846243,,-0.01898300416153158,
HAS2,-0.04167598123009804,0.08687451616458784,-0.019042290625156846,-0.07668889695878281,-0.0036782525233697134,-0.029001241444581098,-0.06602448656891925,0.059130302220424306,-0.021974051968180475,
IL11,-0.020438205847248966,-0.022290852786329023,-0.01452708558524591,0.018472138397615585,0.07359250749862266,0.022102368306949338,0.005555361109203206,-0.036421075023113904,0.03338190882331959,
SEMA4B,-0.07394021185407901,0.012700310702441759,0.012907235940929459,-0.012074898118735506,-0.03129717238379035,0.01631301554308767,-0.012476629807129899,0.049686307184787636,0.0010471425422820247,0.0034061237008839837
FGF12,-0.017405731865057856,-0.022981844910183003,0.0014805540624301605,0.0005259889599104985,0.007965695722279967,0.0012731041669625835,-0.005978324104760287,0.0476280121679333,0.08744693010308388,-0.04525945295383389
CP,-0.006956908832469465,0.08770708160447328,0.04719915318373166,-0.011571045602306502,-0.010236494235692535,0.02160986352022243,0.037874750187878524,0.06891353407369455,-0.035822119820047814,0.011725154927453104
NLGN3,0.045406019015983734,-0.02400212288575401,0.06401883579977345,-0.041873993647114686,0.047388558565053744,0.0012668109459526894,0.003709511581869686,0.06227280433604826,0.04598804987872203,-0.04744251384404102
GZMB,-0.013454364733713815,0.021632512627247434,,-0.02227275298015356,0.06531129183456293,,-0.02899650025672717,-0.011905482057023195,-0.009291439231809097,
PROC,-0.025320430335379108,-0.024203712326123995,-0.005983277233510406,-0.02197968239883979,0.0329931007915557,0.03844542410164439,0.03705217181233171,0.015749708736384718,0.0069156690471979835,
TNFSF11,,,,-0.014687676822119093,-0.016656798974758746,,,-0.021868821747511348,-0.019794341860444487,
AGT,0.05253874639251101,-0.024696313135888593,0.059538796262630714,0.006524315693533021,-0.03793781745455254,0.020742087109359014,0.045412507715518594,0.06544624801678199,0.09051617513958585,0.059474397106037226
PTHLH,-0.05965312521790621,0.00478903551151271,-0.006766802586857795,0.04779980897382384,0.012661739192540468,0.03755840993775219,0.009722033610684563,0.06043044149353363,0.002354727037303004,-0.043641534066775095
COL1A1,-0.06559030919334545,0.014629881925711248,0.07299460756192867,0.029402718637880573,-0.058278055993073404,-0.09830282107973924,-0.04578188334490204,-0.07770201189859914,-0.05570151184702379,-0.037006623572455245
LAMB2,0.019790177276888785,0.016253140599971495,0.0868891794342499,-0.040182064794791146,0.020708495293454292,-0.026866519586688398,-0.04367785925576515,0.0027621190288121193,-0.01927862312303344,-0.09916891031971736
DSC2,0.005831472659853801,0.006248948888706375,-0.037235102167246535,-0.03945288663530895,-0.056297157889710174,0.0329708891120337,0.024141124965504177,0.04761106932889334,-0.02395444477178596,-0.008459571870232458
WNT5B,-0.03675580587732653,-0.029732698912780024,0.017308299249325303,0.08463424161551233,0.02409271200343637,-0.01084825221186582,0.06550073129640435,-0.00907331110509559,0.08221278663473322,-0.033842741402403675
LEFTY1,-0.018967827522198995,-0.004791713740786781,-0.018839495475806826,0.02556886841817238,-0.01902695944602332,0.0635142589083774,-0.009354008537060242,0.013155662080179781,-0.03031317991343322,
FGL1,-0.011518565986959352,-0.02450876608708095,0.030830809072348364,0.05868347336924909,0.07369511226445206,0.014891361187002647,-0.019252858467317037,,0.09961506303915481,-0.03801185438252523
CXCL5,-0.010586569591288723,-0.03713866441823213,,0.0663739365794475,-0.043125612903665,-0.05415886601036462,-0.031442551461251765,-0.008057733032409507,0.017058920989484094,0.0362104148647066
S100A1,-0.014343702347815361,-0.04030536677034256,-0.02215562249301121,-0.027157323093115186,0.112537135050062,-0.014286192065831755,-0.0029202467650273007,0.10544212522609822,0.10731356610489988,0.07308405036260777
C4BPA,-0.029469903478551027,,,,,,,-0.017837383670937592,,
