,UKF248,UKF251,UKF275,UKF334,ZH1007inf,ZH8811Bbulk,ZH881T1,ZH916T1
KITLG,0.01129708775905235,0.042145666148289226,-0.00792124255747329,-0.03886307784487552,-0.043171635621910676,0.02150292621132112,-0.018315732626653793,0.03652886720098634
MADCAM1,0.029818622659029,0.04289378718760464,-0.01795956469832527,0.10340038418802919,-0.03002952750922576,-0.01935250643946723,-0.014274853614633634,-0.01385477963341743
F12,-0.007186868991719155,-0.016144671992914077,-0.04425278027511112,0.034388197885856446,-0.04653161288530899,-0.08260685715980472,0.01538069307208919,0.04987621438946361
S100B,0.02250986794036043,-0.01441943106541291,0.001017144530724985,0.02413867232442042,-0.05641789764608656,0.06656069642408549,0.019433448551724304,-0.019396519700322187
IL27,-0.020470782620010806,,0.04714316853307567,,0.09335275844357915,-0.006436423764300072,-0.013340805193443517,0.005689542050212112
CD99,0.027983847329294497,0.08368228232610517,-0.06054133923648592,0.01433090939466201,-0.00722431240161451,-0.028587730078275385,-0.0367723603214511,-0.014807602273934859
PDGFB,0.01588524689904525,-0.03962368007354647,0.046857164510079985,-0.046677920539630685,-0.01864615761040237,0.012777997439767373,0.04849213147197187,-0.04430450582684899
CLEC2D,-0.006673691884021232,0.05522680258633511,-0.007583987911654972,-0.02238157026860838,-0.054584410116561705,0.04495603403404224,0.0019187947727682853,0.06545511052104705
F8,-0.018967490483399834,-0.045214127418446354,-0.029737417569999956,0.035720097658987364,-0.004257452772212784,0.03715037485095352,0.012145701027097904,0.0055661637420137446
C3,-0.016868131402328023,-0.04347898218178851,-0.0032478522296653864,-0.04928490079541673,0.0023693569913999886,-0.07940935619754566,0.031363786568683445,-0.04780211021953369
DLK2,0.009593929056638353,-0.01697074783548275,0.0404712493180587,0.06176530229158209,-0.02262882553868408,-0.010437356643247683,0.02211815412547243,-0.020745656916497237
TSLP,0.002992770017345832,-0.015474994530147588,0.08943261359870568,-0.01529720134671684,-0.03263071767999603,0.01086634306732871,0.07017021307280408,0.0760597795420589
OSM,-0.0030343392641833796,0.012592221895198003,0.06623457608488614,-0.021361709451097905,-0.013843790204146769,-0.03712022699809176,0.054116808803048935,-0.006298620346631976
PRND,-0.02308335960656412,,,,,,,0.02701849662335866
SLPI,-0.05241131745695655,-0.025316776708898408,-0.007395009351810894,-0.013710747821394836,-0.009319948005514682,-0.10454142742991425,0.05429931037505066,0.04511128994220148
AFDN,-0.0829459827399054,0.061538716447185844,0.014964225685758602,-0.004924944767893515,-0.005980196013024166,0.09094587434927125,-0.008578323807226937,0.020910385968751086
KISS1,,-0.021253272031618232,,-0.013006857315741034,,-0.0185138686498705,-0.01754666363082735,
ULBP2,0.017378992583569588,-0.009512372263914132,-0.02733032470007684,-0.021258624445336355,-0.05594234024591969,-0.017927401750981002,0.00768866006790813,0.04437111410017443
ICAM4,-0.020741308929308044,-0.022483678787266783,0.03259630841316143,,,-0.016242277541591625,,-0.022204932637401892
TDGF1,,,0.05537480574998882,,,,,
ANGPTL1,-0.03172899794772685,0.012737833862165029,-0.0024157626434042827,0.06378287280558864,-0.0255413591247955,0.03356319733406293,0.05910838326239241,0.04196969269926689
LTBP1,0.024287944281027728,0.04317792865352691,-0.07371010305723848,0.031884517491517224,-0.025014760548551562,0.033586782206552,-0.04487031125590502,-0.02470344003791406
CD160,,-0.01757471607202563,,,,,,
NTN4,-0.04857658041069358,-0.014116595095461999,-0.00041010693332582297,-0.032333143804530624,-0.010148658731659163,0.04189092332769926,0.013178726444653411,-0.0015087935242142278
APP,-0.01668150641307038,0.01065947300129735,0.00991250722127285,-0.033526002299273605,-0.014126624085168824,-0.03536705735976628,-0.03353458809201624,-0.0177667477983427
RIMS2,-0.01793247418323741,-0.03193673693856897,-0.00842516749596641,-0.001621445549998016,-0.014960106527454615,-0.008492690465126755,-0.0042619007406140465,-0.02290220167469271
WNT7A,0.07691610731128795,-0.01568739912913882,0.0023603259833802153,0.015607777663666564,0.017476824664372184,-0.05805604319833171,-0.03613627135432602,-0.028353723532966127
GAST,,,,,,-0.01851386898486828,,0.006377969675184764
GPI,-0.004441975136393432,0.021039425967069973,-0.019570418741630638,-0.043486371501221054,-0.06268229086257161,-0.009682442807903742,0.02923982421283887,0.04018687458900465
IL1B,0.019627716406150512,0.049650456975756846,0.027987287339330674,0.010712804862064534,8.996172802041052e-05,-0.011081570945067657,-0.039989775089218055,0.0006987093370320403
SFTPA2,,,,-0.01042360849956003,,-0.01599846243612749,-0.014274854605599593,
HAS2,-0.10328682969405106,-0.008363617157328305,-0.022266825696926344,0.002727055629283787,-0.006307197757434461,-0.06438905894174093,0.002427013693409584,0.02645382197256794
IL11,-0.009487031328935277,,-0.010299882174128826,0.017364939465257814,-0.04260360472333753,0.014402397379404889,0.03935698974139284,0.0145285422209451
SEMA4B,0.0024900834359473504,-0.053858047721411076,0.004938728216940804,-0.07232415789421218,0.0028091069964397792,-0.059451571879725496,0.016882353695405857,-0.0015679870930381202
FGF12,-0.03948264359770844,0.04158761612850082,-0.0012386001886783543,-0.013403538811076168,-0.045701616390029225,-0.03793014186968596,0.03285112232664484,0.026343226971167595
CP,-0.005305700655298022,-0.06450535862342777,-0.004138205313298308,0.015199948262754932,0.08385497889526548,-0.01266471495289871,-0.05070515261593573,0.056759835208845894
NLGN3,0.01262535869963758,-0.00483232569772285,0.014113816026604853,0.025746941196675734,-0.01830342117703683,0.05372594225170793,0.03558452596985619,0.008121100001747511
GZMB,-0.01816041173204303,0.025522379239611558,-0.03475004918262318,,,0.013832291919575338,-0.030230086059982886,0.016411633470268798
PROC,-0.026000923987355963,-0.010879700499442915,-0.029656330730124334,-0.009432587336709477,-0.019840074854392542,-0.01955694895136867,0.10054027138747182,-0.036702698962722165
TNFSF11,-0.021349712800171245,,,,-0.02786474244401757,-0.01955694143723997,,-0.017474345495801645
AGT,-0.031296087868894644,0.054143638793295173,-0.04317473406044508,0.06440909064034298,-0.1213773126456548,-0.020685377470298676,-0.012034572580037243,0.009525583376449346
PTHLH,0.004370543642855979,-0.03003352208791163,-0.0004920314089573207,-0.0012571007464007994,0.006465379438729821,0.022226744355311818,-0.0028213702321460135,0.01683409091922419
COL1A1,0.024279822415914698,-0.029665288912966947,-0.008141308068652823,-0.01569852487571614,0.03616984817978445,-0.008156865278624768,-0.004496197278185512,-0.059733475062565634
LAMB2,-0.036421101835798886,0.0681623339578364,-0.02986002652751098,0.06548121297568807,0.02205825398708864,-0.024131973191556928,0.029854377193678897,-0.062187652961413646
DSC2,-0.005303957668356132,-0.04276034748586994,0.025170492595501484,0.02333087472474115,0.01274831113314601,0.006026178055733289,0.0035430934946050806,0.08211558815890599
WNT5B,-0.04472909771508274,0.008562172549176073,0.029061299580311457,-0.02313805049618803,-0.0342723759851803,0.010439062802162195,0.02813606823141074,0.043839948394341896
LEFTY1,-0.03477457175532499,0.12022498456829427,0.010356042430540755,0.0068141349762713774,0.002868505742977772,0.06400310371734597,-0.0020128382093923445,-0.004936634217173348
FGL1,0.07318741790451992,,,-0.012007244965329683,,-0.010356315035774657,-0.020071924653480795,
CXCL5,0.06928631388341708,-0.03901102356141004,-0.01864711877217748,,-0.031208283535844393,0.048666221710575684,-0.00844350275425573,-0.02788960836498247
S100A1,0.008863925030553938,0.018203076299994906,0.02180722674011889,0.015569675780267918,-0.0200480582705096,0.018134158961957015,-0.023716753481537615,-0.018341812619710417
C4BPA,,,0.0025266287205913136,,-0.023758964767713817,,,-0.018635504693527854
NPTX1,-0.02245969508558102,-0.03559485397597193,0.0022799868471950735,-0.004111039792684063,0.004674915452496459,-0.06951635255088541,0.006508513008046018,
TGS1,-0.045186967363508794,0.021281106677675413,-0.017770329579329544,0.035413190294104904,-0.006961959663479438,0.022966568015958498,-0.014484479059254488,0.03605761697208234
SST,0.04833534838043971,-0.05155663246886824,-0.03817089831329908,-0.04477195064501496,,-0.010032590541204747,0.0453514516834517,
IL34,-0.024689440378224674,0.05840260710757235,0.0025222117399669466,-0.041897683036717155,-0.03068554703407599,0.07529622718530206,0.13105683822253358,-0.007808084660173586
DHH,,,,,0.03333465541994262,0.010619973982755992,0.05434289721579322,-0.02752246092615172
XCL2,-0.023905467278212335,,-0.02380384576590672,,,,,-0.019452044587214102
RSPO1,,,,-0.011082992246103223,,,,
TF,-0.0038949598333618035,-0.0337915996529749,0.03497015128162646,0.07882834418739142,0.014616607843809555,0.008908180406606311,-0.06956023814086491,0.011802924850739721
IL33,-0.06903057478068904,0.027333370723121857,0.00035693557118551285,0.050082913432433464,-0.059468576466399255,-0.016769463091575468,-0.024587110201763327,0.03603601888875393
RBP4,0.07462814649798795,-0.03485009326627162,-0.029994524825549273,-0.015552722690671227,-0.027864753864688115,-0.015527402524288955,0.027260715650388602,-0.03436185019920585
CCL19,,-0.014554694456168133,-0.014159394452014641,,,,,-0.0003268464292616886
CCL20,0.024942426641193838,0.0542369194071596,-0.040696643832761115,0.01920557000454935,,0.027651655649787662,0.04637177827491914,0.02910100760460675
NAMPT,-0.011770225879631243,0.0013045153248147636,0.011515076743040096,-0.010626881509776831,-0.03431825294052528,-0.08831881187987885,-0.017746333205907145,-0.0036228583372192326
