,MGH258,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
NID2,0.0009453143543086482,0.08058958497653122,-0.03053721877448695,0.18760877435364723,0.0439267466627851,-0.042962021026040846,-0.004596551224129888,0.015967307442195253,0.02689097277963906,0.09456092056337545,0.01008039115520879,0.0578453382187059
EFNB1,0.06052041070791217,0.03377468214166228,0.0294847319602487,0.11248364248264917,0.0031978374168198757,-0.04433795815760211,0.12645604058542617,0.05696990961173551,0.029499803598457403,0.06615761945513901,0.007930584806483686,0.03647045738964215
COL4A2,0.058708608282848934,0.1370923987271138,-0.02942584761341504,0.2145956474140826,0.02747735794883085,-0.024188783484863904,-0.007153022437555536,0.010614928545901998,0.0020971834712051095,0.14953316346287465,0.0303212372399283,0.05778945089524058
SPP1,-0.1542754529078204,-0.04257926757018922,-0.027763370071484113,0.20849844945045512,0.024833691566561296,-0.03481426186337147,-0.04601919653454611,-0.08570010787280617,-0.13181496908288381,-0.02773450733529216,0.059136185130509056,-0.08951339488833053
PODXL2,0.0682447467386293,-0.03757103240625492,0.048742426574905975,0.009089477571843236,-0.02534776258003925,-0.032588671087660205,-0.025229121669800837,-0.00767466071937258,0.08864250075235305,0.029446599226203133,0.027424168103253856,0.07929991425336036
IFNE,,,,,,-0.011103841940110576,,,,,,
FGF9,-0.035576381618886384,0.04028685039463453,-0.016799489891557943,-0.06543413495802004,-0.0331892088448054,-0.028063349416108684,,0.014617905798319335,0.042995333059681416,,-0.00479536085584686,-0.004516535634641258
ITIH2,0.0837366561036722,0.043245553179821296,-0.013287830909713368,0.05579395334225032,,-0.029594327518980914,-0.0448431039365705,0.13098114783316425,0.0495441951961266,0.06835889017789969,0.019909791988656028,0.09578764612344051
ADAM10,-0.0864736619520736,0.03275917707430868,0.015157492282769167,0.08705078210241084,0.06900686800839007,0.009797656689188815,0.019775018070179264,0.00014653940773768997,-0.024909486163948023,0.009767291954015173,0.002409037001140901,-0.010909002078920524
CFH,0.05154312169038685,0.06674224300667637,-0.013618530860234871,0.16691080514284415,0.05308364137340431,-0.0346321093504488,-0.012538655229489331,0.03530297580157136,0.0551311467622438,0.16541068964213923,0.023610179459788792,0.07518453502000892
COL4A5,0.032802005936197656,0.05831261052598639,0.036196262224025874,0.0530944964744202,0.01613818000855959,-0.030814430642488472,-0.0007171451186215998,0.028411522877167635,0.09726495493063286,0.05421673193331249,0.021112859697376987,0.0150228743148838
LTBP3,-0.019715689391983492,0.033336294625788916,-0.0423764752441917,0.12211747239485948,-0.0035033149833756873,-0.022853078796002024,-0.046238344460308736,-0.022314944957054793,-0.00980011435632252,0.12341591352593906,0.03773962987325245,-0.006612718476844271
GNB3,0.08588477579618664,0.011232962880595686,-0.0484881940361184,0.13146458054175075,0.015596712064806798,0.005052387408877646,-0.0350997625741383,0.06764040777250992,0.013444015883657104,0.02046032783332986,0.01725717994132426,0.030059393889894058
COL6A2,0.10709736604763145,0.08525786221106278,0.026501146511024656,0.16102323110578406,-0.0006677844809951836,-0.023684232099919614,-0.044145740161484905,0.03567075630741002,-0.035704560344490203,0.05830171358893928,0.010752433608274848,0.06215464839126227
GDF9,0.02437000048682431,-0.010389858288483485,-0.018661842509798354,0.12449382370649294,0.015192492191745224,-0.015233725396166482,-0.08468612794097062,0.05582422586564333,0.10477930286444469,0.03674258447446691,0.0018193169565738176,0.056749196823803465
NCAM1,-0.02151789412724928,-0.03856613772988173,0.020594628681948505,-0.047369121463332504,-0.04196107542345578,-0.010005705530543307,-0.10887693359642246,-0.01972043205387664,0.019618107803944566,-0.10364267606922045,-0.007865017573731687,-0.07039773925374604
APOC2,0.014336437890005932,0.038480908718021796,-0.00815537409105586,0.07894534031783193,-0.03552750083582847,-0.022928926973185604,0.04052386154458456,-0.0160943680712688,0.017686769920420925,-0.04782359995688102,0.011695134348003726,0.006013074730238033
BST2,0.1144648230279577,0.047157838387621505,0.03269168570406846,0.23459395558218948,0.00105285703968394,0.0674841066160391,0.04665577067146706,0.07062003256171465,0.03472222404925754,0.10119863484148,0.048454949631529846,0.04829038292276879
COL5A1,0.06622156127841333,0.10317017800969147,0.0011294573766755798,0.0666239781272696,0.050125837147564835,-0.018349429511344332,0.028500400862268578,-0.031064356705933938,-0.041742357690637714,0.08643187525365544,0.04306234288591879,0.04505011259004131
CALM3,-0.030105823771869236,0.003814520455072089,-0.02224232631739873,-0.16549452715889637,-0.07805179997224455,0.017330716068046686,-0.03450289017776917,0.0869705316781777,0.09470671849678593,0.03829428916431822,-0.0027617449371792322,0.029506542594803654
THBS2,0.06450132392835521,0.05806576323211173,-0.05452249332013121,0.13581086413021506,0.04169956238878001,-0.049009985791193346,0.06498184892832427,0.007811163035323044,0.03292056276595749,-0.004916637613351644,-0.0045867665552375095,0.0363265575579363
SERPINE2,0.12551840176524687,-0.013791910286834417,-0.047614840718769154,-0.04419392117146702,-0.02170139912398985,-0.00030920983880875874,-0.13544491884815998,-0.039666055619437736,-0.04204924426888783,0.019786130034182323,0.0627431284896261,0.03125481293130517
EFNB2,0.07714595654203281,0.017411735405108205,0.014752043661981361,0.08372588674512657,0.08008460374384263,-0.01995459997730162,-0.035170947272818345,-0.00949960928769368,-0.0037980336696132144,-0.012308979420070372,0.04867440207956782,0.013959848606336067
PROK1,,0.007853582094414883,-0.024145706793707682,,-0.01532288606595901,,,0.08211595643308486,0.0047917894531358945,-0.024044568255303406,0.0141907883947714,
LACRT,,,,,,-0.014062859167805294,,,,,,
MMP9,-0.02498090996702079,0.09149989259418027,-0.02470333294436942,0.11246813923447718,0.10618059568391282,,-0.035460685887835616,0.042034038384123465,0.010420459191001846,0.21723573952143713,-0.03277828299495111,0.03211433157162481
DMP1,,0.03162070347301602,,,,,,,,,,
NPPA,-0.018342497260938357,0.010946650398009766,0.015793290398677627,0.0067562046023245175,-0.0027105618063058734,-0.0256241051966923,-0.005695253350153967,0.09986948510808204,0.07563093379629389,0.008322294149138609,-0.006918790196898596,-0.023777768051133547
APOB,,,,0.01769911711880349,0.008908085940838261,-0.01037657320991047,,,,-0.00653101240893169,,-0.01802375325307998
C4B,,,-0.016966711040870178,,-0.01246046662652775,,,,,0.010402774754935794,0.030658033773822056,0.020854839976511195
NTNG2,-0.026306520663487,0.02097592556766364,-0.0022478432623524135,0.12662915601008298,0.009393182278548795,-0.027408634489046478,0.16750962282856763,0.04700900528196738,0.013170384067363967,-0.07445639739206529,-0.051220418858096244,-0.0491765459931017
LAMA1,0.10364236865777603,0.000136924832898496,-0.016177900311798804,0.19443297578590504,0.0008450301181035143,-0.06822577050604306,0.04108717692006007,0.02561238590808106,0.08773125376552963,-0.048173248901355145,0.030773996232442515,0.021090418948014607
UCN,-0.03550515168743678,-0.018840253448526526,-0.0019477681056536704,0.09459689589507764,-0.028214043746160888,-0.014697726216725077,-0.026130776118503465,-0.04161625284324942,0.044366410615736505,0.046972820896260585,0.06483463375723739,0.08018916565239313
ARTN,,0.08507479801591662,-0.016879266385109466,0.059642633254568415,0.05407565913811275,,-0.048227061886746865,0.045907926397525264,0.014653357985719298,0.07373822004291357,0.043034741660273663,0.013507591740935583
PDGFD,0.06343168673049286,0.14260650126393415,-0.025453683425425297,0.1220658837193007,0.009207660951420475,0.09869435819383185,0.13733263522447617,0.13497743488114045,0.09821655205583693,0.13559597369482965,0.1038076778578448,0.043630099247164524
EDN1,-0.02923211787372457,0.022983851341029118,-0.03265544380876032,0.1348050179126352,0.016636542549040095,0.01383117334499363,0.006839934761242821,0.1066954722049603,0.008866780692592757,0.06779144089939408,-0.0029777823013309953,0.019936721040317497
ARPC5,-0.037014533170625086,0.048098820936789966,-0.027077292286931592,0.09299091665382606,-0.032933743179606935,0.004333417645335156,-0.014221661326093819,-0.11419052551317356,0.004494771820669657,0.05455291504527167,-0.05480019177543398,0.010737788469326581
GSTO1,-0.0860802085030192,0.01673934667747116,0.056960656044125264,-0.11959493487857002,0.053644530983371616,-0.0026881891532041756,-0.029838527462888873,-0.011213702663242339,0.014817534923810249,-0.07101989380895098,0.05816534598380288,0.02783534313050603
PROK2,,,,,,-0.016957208604458332,,-0.024820514768233003,0.07024282081696481,,,-0.016433469339200715
SYK,-0.08418295258941787,0.040077760511278517,0.036240669547520726,0.1204465523316076,0.006317003347172565,-0.0025689385070516587,0.05468339169746651,0.012965371166772738,0.024728376521361804,0.005182225374212852,0.013969198522799695,0.09320682126603892
CD40LG,,,,,,,,,,,,0.0862315702551876
ST6GAL1,-0.0856742488825794,0.047372265902919215,0.00817343631105797,0.11321567413399522,-0.0001534935737750848,-0.016607193640098366,0.1061101669688398,0.018776720672339382,0.06562213581506897,0.032886699390354164,-0.0014458865408381667,0.05633445572427145
WNT3,-0.025391791283759166,-0.002973901567740895,-0.003014944313419677,-0.07746230981204351,-0.0004995098031726342,-0.013421520786059637,-0.043281652318913,-0.016907277783199285,0.03677348659611322,-0.004164660470075576,0.03280216607958236,-0.002132793520577161
HSP90B1,-0.011858351580746216,0.04184975519254373,-0.004323836110873201,0.09473815261835228,0.0744674924932131,0.00474011669399802,0.01619386319220365,-0.04690607918918623,-0.12834680244407184,0.024165982941504845,-0.03273209563510801,0.008759309567652194
ZP3,0.052401672441434406,-0.03670421609568893,-0.008072564265098496,0.02651990125146931,0.09524543520296982,-0.010376574133384848,-0.0780285882004651,0.11212941778944102,0.004916495634593215,0.06404845229836374,-0.015740475640564862,0.04243141100318897
ANGPT4,,-0.01951574417894993,,,,,,,,0.011126336533490587,,
NRG2,0.04335189596737545,0.0034859011667198398,-0.008707650696714711,0.029731501992368476,0.0060214544237748606,0.026544420097190935,0.0070931242716045445,0.0532881586771462,0.030418815722727068,0.05758971924538281,0.02889679382395028,0.02435330703724369
MELTF,0.035948921121221514,-0.012388480555237485,-0.029253345822117357,0.10371844700349318,0.058200654110936806,0.02657753550782526,0.07793115736500675,0.005585426460494001,0.019600105241970988,0.045268860046298647,-0.018974837259063366,0.04727634940450314
NLGN1,0.06561834411535342,0.0025923969936591383,0.010965389741446879,0.10297972354847057,-0.02069004190127919,0.004087817697947754,-0.0456225150196065,-0.014765432772864195,0.059456758487814246,-0.015233943810308372,-0.022279975901691267,0.023652895112164958
SLIT3,-0.012615970257451712,0.029323940365271375,-0.02329202515543313,-0.0983028101260088,-0.03843252956822106,-0.02908625795413116,0.051742923417729604,0.045002525408277566,0.08501343565364988,-0.03378811470678468,0.039245626078678986,0.07135967066297995
CCL8,,0.02341609610611093,-0.030786168367174224,-0.003848311412613972,-0.005848304864175651,-0.00936358156395105,-0.013626992266751445,0.049916838866176046,0.05174509626416899,,0.012872043528861255,0.04654869223316257
S100A4,-0.06980521605471578,0.040956919890801434,0.029372469967344994,0.24037527448755114,0.04456340801695105,-0.03765656816308972,0.09698388457379795,0.028039655883784254,0.01736530561044725,-0.00025414093221807,-0.026622776363080206,0.023750829048947028
TNFSF13B,-0.022559309082996738,0.04264817472317591,0.02818932520267834,0.1413087811672059,-0.01932718291019476,0.03834019280567143,-0.02480215603011576,0.010867740153920427,0.002358518567046005,0.039920963239117306,0.09265230088066163,0.02490659313333105
HSPG2,0.040833182526565544,0.15060037656869588,-0.007591227488076207,0.19352273701016912,0.019089865261047355,-0.028616545939410282,0.061610463267760256,0.050558215617231936,0.04229796912140902,0.1483796558213112,0.051792628699135174,0.09712045256684149
FAM3C,0.06780863422306062,0.005788112873895736,-0.0017134255100023658,0.12850739043893403,-0.004447326901275332,0.053852694135971095,-0.05658093529153504,0.04631383212658682,-0.01864206175259848,0.1287713412345205,0.05111556885717771,-0.00029776575314652883
FLT3LG,0.04935247806158009,0.011140747325806733,0.006516191592769744,0.06897279713526586,0.04928884370607813,0.055608949571943685,0.06628228181129572,0.0776157587662389,0.0847899407408783,-0.04353911860586643,0.012422518900946188,0.008615019848192301
A2M,-0.11885713785765768,0.151177690442003,-0.005133195038803086,0.18214759723613325,0.06386034258515769,0.009541525098386378,0.06790371580848183,0.013420733880475893,0.01419742446404261,0.16600309606656752,0.08480704627871959,0.07628324809985906
VCL,0.05219178629170511,0.05370028206087333,0.008154234549685994,0.08945621791334905,0.07172951487196423,-0.03392673890413503,0.07547504093970635,0.01606730805075098,-0.008126739579130517,0.011747916748858224,0.056445834191062035,0.023006979271412244
FGF2,0.01679799500291734,-0.022937221140128868,0.008992467223010385,0.17729533678888204,0.0672571771870725,-0.01754220001412407,-0.06544689322310435,-0.0008821233350270874,0.021670341786754567,-0.025959945735120424,-0.003366575535279432,-0.014495728634147371
AGRP,0.01960616265326595,,-0.020114749498379162,,-0.011243782330772611,,-0.034906518567770085,0.04739823462113498,0.024679673218390936,,0.013603422575402561,
CNTN3,,-0.022027827166610118,-0.023820249024305414,-0.08220009959062359,-0.02847666346457233,-0.0322525850777173,-0.04900844386188419,0.07062218256218573,0.07129150348866625,-0.03770212335660955,-0.0031608788551031842,
RNASE2,-0.0046012059800200344,0.07958488961964341,-0.028549121692189622,0.16589835300848108,-0.005275419359690159,-0.02587026400915157,0.043127943180345935,0.015422529495975942,0.032410176320197256,0.04822353248635325,0.01582927511436276,-0.008180090881389063
ADM2,,-0.0035925043174313085,-0.01522893182872504,,,,-0.03224359487467456,,,,-0.028108802044138913,0.025018349505950912
GAL,,0.04803944744440206,-0.02382024927324569,-0.0030299454878710552,-0.03261890605236469,-0.01702570464773755,-0.05843697697117172,-0.02395288191335112,0.027104743080190518,,0.09484829763993005,-0.0182760570161695
CXCL6,,0.011762689692526954,,,,-0.012164167628184211,,-0.014814762389969552,-0.012290325083041991,,-0.01719508342465231,0.015289616368110086
PDGFC,0.03223163760155293,0.012780551026246114,0.018490178189749733,0.2067999560990546,0.008221035978475401,0.01607860962589689,0.09011781085954655,0.048126680071221964,0.025033827818770265,0.10541824196175265,0.024183437441537607,0.02279710360491274
COL8A2,-0.0959676428037788,0.06653577731878138,-0.03488789026342599,0.14420757413470425,-0.046460042649407306,0.002616546775812486,0.008564029514203183,0.04464320701660937,0.05813210500064737,-0.010253356732773678,0.04681369685422425,0.032069714988963875
SPON2,-0.048191425075732756,0.08582792469420406,0.05850974355902856,0.1657797840735049,0.0005793490404550033,-0.023378390034980993,0.08890878204902367,0.02776216072509333,0.04690665034175719,0.08118134448849867,0.08112482659456065,0.12138906955220677
LCN2,,,-0.014937897335918875,,,,,-0.0039630868874514545,-0.003093282575318384,,,
SEMA3D,-0.04100088257946858,-0.019781001056166543,-0.02349122194745561,0.014537141227006901,-0.0282140413258455,-0.03377998220248155,-0.014256718184121796,,,0.01447029449327019,,
BMP6,,-0.02386527377238161,-0.010639900323747628,0.05601837925181345,-0.010273963600088844,0.02720338700095791,,0.01000887640024285,0.015695860008870764,0.01797734808399889,-0.04087492307622858,0.028877013465621767
TIMP2,-0.01745571683947335,0.06277930722102278,0.004338057491458499,0.12681253384738767,-0.036159096561034894,-0.0016114997588908004,-0.043522973525771905,-0.03796351702461863,-0.0691506478484362,0.1361756437475868,0.13657541816678,0.04497508201126346
EFNA1,-0.005055177937556587,0.05440659565895404,0.017323176021690225,0.08013585986050491,-0.004167944804321761,-0.020555613255337588,-0.008453637654847981,0.1332187199989744,0.014906482361266878,-0.032954355505209997,-0.03192199307112042,0.07143357643638017
S100A12,,-0.028529769262965115,0.010790429519996736,,,,,-0.03149518288362473,,0.11231925002649629,,-0.020187795485048267
TFPI,0.04078495479607557,0.07394369029942201,-0.00787932404623977,0.19552082340486648,0.013963783856066551,0.0006325707362305209,-0.012814152942881688,0.031024998385624523,0.07697194531638878,0.1285976940267433,0.04642086597405047,0.060241215841780514
GPC3,-0.019616566517749585,0.07585570790772253,-0.015420167547117669,0.028086485918735193,0.006623743022501785,0.10850263887574971,-0.03279151538476862,-0.01677562943916223,0.10730182811182576,0.12598533088948055,0.012729731344817271,0.05072500781645686
NMU,-0.0014959332861682452,0.04013117146677334,,0.061791296827537215,,-0.012347831747083739,0.06064370248860456,0.02472887550886942,0.02512616894300795,,-0.04297235004029148,0.07865817996957697
SCGB3A2,,0.022293645457739143,,,,,,0.0021409016554984764,0.02518834508762124,,-0.02646771033863726,0.05586655393889656
LAMB3,0.015471445048840928,-0.021054012199364095,-0.023944052457648888,-0.17567902303459512,-0.03609183025119493,-0.027596759391891913,0.05842928171405718,0.10612626131486726,0.07464050746962898,-0.015353862552183883,0.04588506445334531,0.06127267640657584
LGALS9,-0.09656067212461178,0.07071242826249854,0.03976591835103307,0.19017062139492136,-0.0012222593694854534,-0.04321427392206301,0.10615651917499086,0.01708572426447241,0.038330389936858826,0.06254508379507911,0.0946459884384944,0.05875394634321082
VIM,0.15789307651953147,-0.0014522935618345044,-0.062465724550554165,0.19216664508730266,0.05960571834962871,-0.04268493176905576,-0.02112282221271322,-0.031893279062824784,-0.11097742609883808,0.08260412058787038,0.03092136014565411,0.03116768929461215
PLAU,0.08182267458833334,0.11077561095947498,0.003592141796749814,0.17684466897783452,0.07336296489982734,-0.01171724301750956,0.027183447414636654,-0.06771423955770871,-0.02473071363702978,0.10619656309340553,-0.013758864863645423,0.07399061229448846
TGFB3,-0.03516333178508277,0.09310269647054703,0.03797368699405901,0.11823601447071487,0.018236453404406133,-0.0018813400378206466,0.009757661043389562,0.04011389904638981,0.025662254706829278,0.02420197571510358,-0.018709042964748842,0.04454998183842456
APLN,0.06785587023122266,0.029255071850581633,-0.0643928395218477,0.18111405171358239,-0.003525422046023693,-0.02056619880942296,-0.09930778443309878,0.01646865798702487,0.002061476692529045,0.11515460795297813,-0.01138156608151282,-0.002706652234737136
SHANK2,0.0206380882596067,0.027384405114940134,0.018489093374094157,-0.09346337983055626,-0.038865677651671995,-0.016006968899836,,0.021527921744629513,0.025386043786509792,-0.02507232091017584,0.04947974546285501,-0.02881126232004125
LTF,,0.04953013433816211,-0.008724000566747644,0.15545649999517114,0.05073618135801705,-0.07201439487739027,0.006106277196728306,0.027932683543344907,0.038820843052210716,-0.021947447518175737,0.06768950989189106,-0.08676589927452173
PYY,,,,,-0.01277335142407275,,,-0.04161995257235631,0.008038259454121776,,,-0.030589535324586387
PENK,-0.030616919764927215,-0.04066551035372653,-0.021817977937448007,-0.08893312344389094,-0.026857933202724796,0.011546006467360615,,,,0.005198513883251434,-0.0038023390018516326,0.015413716462898613
CTF1,0.07613385533035158,0.020827354341440427,-0.02543580386679635,0.06689393720063692,0.013847249366147167,-0.0325398266245117,0.10118523889856322,-0.009517938216764783,0.002551423842577834,0.00829664012070002,0.04364723021687635,0.000468377227480617
COL3A1,0.139729364614944,0.11915223571587244,-0.07612013845557315,0.20340352414443344,0.011514576020647305,-0.039176984305830935,0.020801799167078167,0.001407760826493009,-0.04093376712412927,0.16383210835806422,0.04064764160304413,0.09732327539207605
S100A10,-0.05824825110913283,-0.015238271209368558,-0.00751395183380131,0.20598299387189511,0.01919129456979792,0.0035635885071847646,-0.09203598268033972,-0.06450687677110833,-0.10439483246653415,-0.16087116553490718,-0.04562421520974322,-0.05701286304715985
FGF13,-0.004844689244230108,-0.025907052407794746,-0.0017070521421343947,-0.14699826055458493,-0.04280427235303147,-0.02535788224366213,,0.03704867299122308,0.09976838204412108,0.06204785911496552,0.03791544869120078,-0.03027283360971004
SEMA4A,-0.030122891091866846,-0.0013808763144408983,0.00878824614316723,-0.06422481983992759,-0.04033502404689652,0.02604840817033677,-0.013177112711211839,0.0016182185400435793,0.06644637415836424,0.002053885443564232,-0.05216546305069542,0.03638180106512015
EFNA4,-0.035576448022783126,0.03246185616862878,0.009067094810485121,0.10443679973165236,-0.029364038938511913,-0.014585979525779233,0.0497128250150206,0.04621252323396318,0.11518417982570943,0.04382805371061086,-0.031729468501667316,-0.007155418990336704
HSPA8,0.09275048715473717,-0.009139127227932312,-0.01542709845470836,0.01828789548735322,-0.001854136961438451,0.031687199852629314,0.055515774150940986,0.1036201172363573,0.0779264926713235,0.03666246396357552,-0.018289223253631373,0.035290428104625945
NPB,0.022641036977606162,-0.018134200026789452,-0.010639901346054963,,0.003101034572442529,-0.014223965565852672,-0.047832654044971286,0.005694763343300596,0.032710966731932085,0.0855106221095953,0.015425973791336532,0.02600343511578681
ULBP1,,0.017202445388930735,-0.018233594992670455,-0.04315879161951675,0.08853428207852983,,-0.034906518567770085,0.008507073002760797,-0.013749274896754782,,0.04726690304769138,-0.005584155294432912
SEMA3E,-0.048524569557162174,0.07405607152166122,0.00713930481827889,-0.030182391311157228,-0.01961952463764021,-0.04518958119035186,-0.03929893999415568,0.07736853470027245,-0.004069879215558847,0.147183932415245,0.0008175771291098753,-0.0017469398553437764
FGF3,,,,,,,,-0.004782573162254252,0.06788015982662296,,-0.058124658259469754,
ADAM9,-0.010232080371302923,0.05305093289124489,-0.052183293378194474,0.18126028955607992,0.048083749755679,-0.005308125823729896,-0.026097743895076433,0.029986104741181983,-0.050962176975724284,0.10187760236355817,0.019406010424561866,-0.00368925236734325
ASIP,-0.05603387752183062,,-0.009801199425732304,,0.025572099798984296,-0.009244509788226916,0.14170282882322482,-0.028605529345938577,0.11931938761709424,0.07314508247711327,0.04865771116227523,0.053049465895202375
IBSP,,0.0825856714536368,-0.054785403236207855,0.0042750049321542225,,,-0.013734421712247626,-0.03866028184928613,-0.0784753391495976,0.03670402790410411,0.02120484999239065,2.388768165119875e-05
MMP12,,-0.01841841818451655,,,,,,,,,-0.0032620929653495484,
FAT4,0.10079462102938232,0.04005052488485981,-0.023754735356119844,0.020494983172874716,-0.0207597122414691,-0.02554484848352727,-0.022460623367041216,0.006622083976325996,0.13005379738927253,0.12755612787092735,0.004538067418733465,-0.022755400029233493
MDK,0.0020076855907926634,0.13335690052212795,-0.046598859190233766,0.25700902874735965,0.06084218889221401,0.01842402616934811,0.05618700545315417,0.12233446746593724,0.06587266053579083,0.060523530227341915,0.01809651352019782,0.06083619374580593
BMP5,,,-0.016073206093825825,,,,,0.008007219785612278,0.01975198685850941,,-0.05895206189547687,0.06220110701233112
CAMP,,,-0.01903690053599651,,,,,-0.005813642201090937,0.012425534570308407,,0.1673959691130726,-0.023973618501334764
HSPA1A,0.01646047034899633,0.0653829378201333,0.027075388327840864,0.12932165252603683,0.06716845809657021,0.002107876387792677,0.00245781901070568,-0.018450373305886388,-0.10672690881037084,0.01959239189183008,-0.002674902400556228,-0.0041969907911217595
SOST,,-0.0039015365248186488,,,,,-0.0411216048508372,,,,,
SEMA3F,-0.0016219258834132967,0.10383696303774197,-0.028646470959992665,0.13396654096088165,0.017269621032630408,0.06959094548174734,-0.018894018368212178,0.07662455366689655,0.1537654922282266,0.09839315062746695,-0.0019497309367711732,0.0983311332210286
ARF6,-0.027975246931185378,0.02955763612960558,-0.04193038655705278,0.08442792620042475,0.021869964191491505,0.01269244417833015,-0.019924113315965344,0.010071954970412907,-0.0699054162699199,0.04218291068687134,0.012631736114599721,-0.0036582096141946283
IL6,0.06783560682440447,0.046098496604148435,0.014330629566062389,0.059252016264664475,0.005711863396789533,,0.11464874772839777,0.03976598524836381,0.026743782455751312,,-0.004584398819322478,0.08721842478864819
CALM1,0.06681239595092049,-0.04493773763079797,0.016278687160001405,-0.19326613670934037,0.05385219482924786,-0.011768565016231474,0.03658512560952926,-0.034793729643867566,0.027310014019708295,-0.05408247049442559,-0.007914306953928162,-0.05800081898496968
VIP,,0.031172006163895954,-0.01661447570027988,-0.0802778041695438,-0.02479315190136255,0.0821851604809284,,,,,,0.025674094906746926
NMB,0.040144993648899535,-0.0199296495284045,0.0009682526395095556,0.17092544127863657,-0.041519950866336884,0.004697520978595847,-0.14200739968803164,0.057337739288159696,0.06911930411536185,-0.07339680265920671,0.01900086046325326,-0.036464511231621366
CCL26,-0.003270055138838377,0.04891364947398216,-0.015813462116568793,-0.017375244976474146,-0.00948482204713286,,0.014530435451542258,0.0035822487113027256,0.023128852776717123,-0.010659003515170294,0.04209615995953745,0.0272557800100766
FBLN1,-0.0030715389361303537,0.10455025068131184,-0.03859255817702687,0.08850222232335549,0.00741228923392761,0.0675762441611671,0.02854035094615201,0.048351545856730696,0.04879613269285468,0.04928548678426817,0.008731822109470894,0.09496974642046471
SAA1,-0.004300351739216136,0.01762531985941808,0.0034058034941413656,0.07577685135980905,0.03358278435409037,-0.010693970505569965,0.09456208491292495,-0.0649973097291648,-0.11807012571519702,0.009210540480558754,0.08942440589310087,-0.010980052988406644
MICB,0.020168806199645006,-0.008060369698123807,0.03755386540941298,0.18069744720853123,-0.02835588145429498,-0.01702570560414809,0.0829832754717604,0.039651473714854286,-0.029648560749631125,-0.03525365129162829,0.008499368775066045,0.01924279039541254
MMP13,,0.10597551312669735,,,,,-0.03054725337322414,,,,,-0.021944337278889153
F13A1,0.029148299400299466,0.0429364561953635,-0.015385698611155197,0.007813086675999397,0.01854844463859319,0.03293845762889742,,-0.05000054360728207,-0.05981063137234468,0.11816931189895731,0.04723227378871035,-0.05876461759364056
CXCL11,0.01709773797336768,0.07413571857252353,-0.0027672505165448023,0.09547950814911442,-0.03913603947580215,-0.01365258431410057,0.07753797107185645,,,,,0.040401796354207625
COL5A2,0.10908281855407913,0.12042293045300898,-0.052521054913055525,0.1829589389972583,0.01613446403057129,-0.02358565757242613,0.06970084754864375,0.003583256693542405,0.09003214099127001,0.07536599871914883,0.05651345066635578,0.05499506489778594
EFNA5,0.0484106981874502,-0.026638200545548205,-0.02401594551153875,-0.08387228217742303,-0.014270655286408798,0.012759947717551196,-0.01631164230228464,0.06515067506048117,-0.007665450662348436,-0.00546052737486962,0.05949786844534164,0.000693589589330746
AREG,,0.09796848731240984,-0.024403592291659615,-0.025189207537205962,0.010696236650216748,,,0.15516064942340593,0.12732417647425495,0.001045628803532877,0.007622838734123866,0.05866827523405962
EDIL3,-0.11265966767311057,0.07326014348096381,-0.01528353070817751,-0.2140244763223012,-0.050353520647622454,-0.025610752796199263,-0.04654222633074571,-0.020880946891037616,0.0022046074898332615,-0.1354625096210522,-0.020229716211514225,-0.013015894458282853
CD86,-0.06797328879317469,0.04460585156264474,0.015969861808555634,0.1370054496463045,-0.027422746317680078,-0.04442095385216634,-0.09541605966608441,-0.03277039343542362,0.020760691798689983,0.04575257054439827,0.0022873176898447257,0.06956745161555304
AHSG,,,,,,,,,-1.6312000394017358e-05,,,
WNT9B,,,-0.009654625889787145,,-0.011243782330772611,-0.013818020410324353,,,,,,
HRAS,0.08409509758748855,0.0009973590026196232,-0.013323771816586288,-0.034683324486253435,-0.06240564437712321,-0.0395112562841277,0.02700541947540401,-0.0319330561384831,-0.005505477688225407,0.013387386068094104,0.03789446014726098,0.09182722567673289
C1QTNF5,0.06792874113145084,,,,,,-0.023112736815513395,-0.019683712842075925,0.022033021645434563,0.06258379267052849,0.05133036471783774,0.11821455811053745
RLN1,-0.03061692230790373,0.054418112531145806,,0.09903094957403655,,0.06229751347325518,,-0.018542885628287976,0.021974361458508382,-0.022606729142263863,,-0.017245996414127926
COL4A1,0.11538010271899102,0.13013324070912494,-0.03883170327561579,0.2251275893663986,0.03959952616541985,0.0025887128722089396,0.05001784139662634,0.027408653225372566,-0.0002870998640105086,0.142773101822558,0.013820670807352817,0.048579693037768115
CCL3,-0.04977796331938755,0.07206453702906904,0.03248323452570754,0.16112441917658862,0.10635955867045399,0.008636249080389203,0.08417624427282708,0.05330114559240442,0.059777395408851866,0.03840944513998467,-0.01891699048976597,0.10488457227023336
BGN,0.09446706979219127,0.08959315508394675,-0.021548469962674812,0.09840591713820812,-0.033310083022475234,0.016764020689705665,0.05100119121154105,-0.02378726189828045,-0.0100613041407541,0.10762206293741512,-0.022820777899820375,0.05881599120404898
RETN,,0.02891290639421483,0.03639742103920256,,,0.013941355284011062,0.06366060759706463,-0.025440341072534255,-0.034152459678612426,,-0.026225376525321625,0.14107179688890542
