,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
LAMB3,0.07105952189286793,0.04868250322024524,-0.023373732686240153,0.22658292583093462,0.1495353745739022,0.5477216528212352,-0.012979675403155913,0.126834418452886,0.02056909572047427,0.032152011452392326,0.07889957636246296,-0.007190946424559499,-0.03745009185517136,0.040043158609116794,0.04858561064253013,0.15453932926659172
LGALS9,0.07386278826734298,-0.014827899813130218,0.0009766506922272594,0.019780433506874535,0.010269598510704976,-0.29794665354252226,-0.03354048964587322,-0.1784127269808273,-0.12795307376163104,0.04302526523343286,0.06063774833917821,0.004204333796085819,-0.006155678505226095,-0.02751265866862531,-0.02861861666210927,-0.06607840645467007
VIM,-0.22470542592165116,-0.026018730530189615,0.02552773073984952,-0.016719139435969498,-0.10172185289460377,-0.39302428169975806,0.0730040024426847,-0.26891791146269317,-0.33200843589130596,-0.011414796407111367,-0.06639980461841079,-0.0059069358082241355,0.010587508450456059,0.09616439928585922,-0.03618494614738254,0.040387943692136205
PLAU,-0.17362361446992022,0.05252814441251797,-0.023074363954292933,-0.09789748157100056,-0.0821362448078894,-0.25089689141520277,0.029889073693447222,-0.09020251835836723,-0.22585685466104535,0.06468128577553764,-0.08135875958401603,-0.03148931579844467,0.017228091189503966,-0.0182066946808833,0.06985982909055384,-0.044973901123914854
TGFB3,0.06789599586023462,0.08077424424348001,0.04695158924434763,-0.00963529745004871,0.0030822327468949815,-0.17379412003387631,-0.0449191301211935,-0.11549577213544,-0.20363195144106638,0.00565701627618904,0.03770605136448698,0.058055780148397844,-0.04925693256289119,0.052698378047657694,0.029506237018724374,-0.09015407384344289
APLN,-0.2185945705911374,0.028808785619435152,-0.01628388002159785,-0.14747960220823367,0.01671901109297606,-0.32243728604204436,0.03208757202840275,-0.09401867348746891,-0.2693182836504489,-0.019039002086422178,-0.030688093043434592,0.05449161531341222,-0.03981664723446312,-0.049066665297801536,0.15056426989992436,-0.15296293333645616
SHANK2,0.4025848961067539,0.08713361418399827,0.05296288285031126,0.34213368134670435,0.13119628007829795,0.35955279390000255,0.016979253872831394,0.20067834669583232,0.2459281263686942,0.05352726297517553,0.11114578084852415,-0.017477450306412432,0.04087076250113888,-0.04693096429233708,0.08255152482601424,0.12358514675534327
LTF,-0.052836339151762356,0.0074535803170210375,,-0.21632600604774616,-0.06648361285469258,-0.25351755478816457,-0.029114358614826797,-0.21658635795846448,-0.06538129506660273,0.03481878328543392,-0.012634589657534273,-0.06786077908593692,0.036972825631259004,0.09597691640447424,-0.043011706859340346,-0.15192717015651933
PYY,,,,,,,-0.023510051530711146,,0.019021773859550492,-0.019206405432924994,-0.007848335690629125,,,,0.19341174035956246,
PENK,0.44059734843733267,0.04818219708865987,-0.027654009878312968,0.37616273100942754,0.11303116324589428,0.6263498801521741,-0.02024205378003312,0.024508838014835357,0.21664996194888977,,,-0.010193123821359517,-0.00937370209517024,0.07769008016517778,0.08723625488201969,0.015586879792868772
CTF1,-0.04406221340369307,0.014193229166511206,0.02383469135956269,-0.00620013581508786,-0.015494649648887237,-0.08929287909975317,-0.003526726032586607,-0.053214188841837366,0.07102080587152998,0.0329358970049713,-0.01743150274491274,0.02368282638428568,-0.04858128981031463,-0.05357080507628964,-0.04934937316899161,-0.019406455662846548
COL3A1,0.07048745073716421,0.03984278732338998,0.020756144554815323,-0.05944198270814165,-0.02156418725444706,-0.2915887190400711,0.062309340310407704,-0.07729399743675432,-0.0987508077980319,-0.01509417441255498,-0.046327118991813125,-0.020681699756518828,-0.024306430353996624,-0.030367519069372413,0.22016869061558153,0.09337332220594989
S100A10,-0.23949083509391242,-0.0194980446548304,0.09981608557888431,-0.2044404277848418,-0.13650855123517755,-0.3454436841112534,0.009617193426694363,-0.24408118450902241,-0.29021733410339984,0.013520734190263941,-0.06771068850602578,0.04345286035555961,0.03657041992100606,0.032497282505668995,-0.19549608072808694,0.04586352045513958
FGF13,0.2996238176189755,0.05497853117089207,0.061334634409775414,0.1786283154580907,0.07088406209327709,0.4057678617774484,-0.05456536908158351,0.08000215435788051,0.2500420289043374,0.030172622787099077,0.07292207047748366,0.05957438137189246,0.017700147675868777,0.015237864798156543,0.036353290405512176,0.12124700497667949
SEMA4A,0.10665058857434699,0.08629536194284317,0.02819519712382878,0.17678727480210374,0.0752217060321365,0.28414086600228466,-0.04663879706136516,0.06407888469651431,0.23527270065391392,0.13596426830259256,0.02859624877730897,-0.06563756748955091,0.058649325128972925,-0.07856187554860927,-0.019831547426717173,0.02452259115207419
EFNA4,-0.09518701472250353,0.012717095334267172,-0.015766276508425634,-0.024479178126978737,-0.02426501764719574,-0.1264179121877029,-0.02893902229727374,-0.033461974972818935,-0.030591831844551356,0.045986422666004736,0.04721964576052163,-0.015179015161324774,0.020531928560603263,-0.03211802385365002,-0.08648692099041966,0.0661794201449973
HSPA8,0.10366215493366557,0.016465027491937675,-0.038270909230925014,0.23080726011017014,0.2082438586032968,0.2596850731203541,-0.0666767923129324,0.15504404685993406,0.25091343536228794,0.1327141645255297,0.027775943576968488,0.028560278331675962,0.0007789631410313864,-0.018559996426954984,0.01148408600320694,0.012686310521571412
NPB,-0.042423808469333454,-0.021941168600872186,-0.017411095957622663,,-0.04902762711118558,,-0.028041694998426733,-0.02515989044918191,0.05118138786138987,0.04551119141847441,0.03538957440042484,0.03833732022776351,0.054757911060294054,0.12208107851574244,-0.0009567701074765857,-0.11348247459594496
ULBP1,-0.06266175186206603,-0.015486176885561814,-0.029691417019053097,0.11212237772713271,-0.06065632102217726,0.14507813174642964,0.009977119558687466,,0.07727110851972134,0.10596478891441248,-0.03404735280244312,,-0.02442057756741758,,-0.04647281063960662,
SEMA3E,-0.06340792268734166,0.020989243335232482,-0.010581348505914903,-0.10723659903376848,-0.06487349301992348,-0.06075450222800284,0.11009256837481196,-0.03181770369281724,-0.05268407024813269,0.11030417971399997,0.06792468700357514,-0.029718220611646175,0.02662084787437313,-0.07777768024927112,-0.032605206864286286,-0.005828970919339406
FGF3,,,,,,,,,,0.16615427118300094,0.11273867272649904,,-0.019681757439501915,,,
ADAM9,-0.060598123175401426,0.032800341589244573,-0.01861332368192737,0.04449495132749553,-0.07111107262453988,-0.3176837646499975,0.10094969306792895,-0.08488303013712642,-0.2215707508479257,0.00790807827197794,-0.03460770394152442,-0.04178470320329649,0.025302884214888653,-0.0087509717996322,0.04260549319340457,0.07087515203155674
ASIP,0.03820965865771141,,,-0.004961312770118206,,,-0.02586739164301455,-0.06060605305804598,-0.03497495250063681,0.022319909534159438,0.09512860925645603,0.06821599889328976,0.028280830611170416,0.03320151258361719,-0.051426407238133985,
IBSP,-0.0325179916368292,0.0375674845576773,,-0.09741977454961057,-0.01455423297334185,-0.09747812544881441,,-0.19876260462256598,-0.061612808970242586,0.007651876685503038,-0.07876192423877264,-0.04009775323722972,0.07300830700554226,,0.007352540796272628,
MMP12,,-0.022285053553553147,,,,,,,,,,,0.028062545422339536,,,
FAT4,0.1404298157999229,-0.06853163277178997,-0.04555478944578315,0.12661178545894078,0.033604275183073504,-0.049616796887387474,-0.023235982129458613,-0.042524946520517734,-0.01642399601957866,0.09023151652250559,0.039321813355080074,-0.005951967667656308,-0.0005558321941432061,-0.0038595933561928523,0.06554902317213672,-0.06707194325585647
MDK,-0.055078823400148455,0.0847550345244582,0.0054890794816540005,0.19205789072980595,-0.10022846807312272,-0.40292989958096137,0.06761605923130462,-0.0734265141124856,-0.28994950734671965,0.10995352616768063,0.051014606250745186,-0.07359947595639013,0.0465684899859901,0.06651356898819477,0.03620284312826209,0.14342608549636163
BMP5,,,,,,,,,,0.1770986345812335,0.11964409013936833,,0.00725961945049264,,-0.03599498447740172,
CAMP,,,-0.014778324100868517,-0.050031286001302196,,,,,,0.08497419879834943,-0.04197628354719344,,0.056699057677786484,,-0.06026967012980226,
HSPA1A,-0.07744499768906607,0.044258591511482114,-0.02071883548167418,-0.035878070709072875,-0.0185354891142254,-0.3374933218635756,0.05116222647969339,-0.01629610580778997,0.20200288511879808,-0.05048227049447161,-0.06050235521330071,0.02165445164426603,-0.042387923863126384,0.05051727546971821,0.007340956630937986,-0.06543706441933989
SOST,-0.03940567279606877,0.07786063387445195,,,,,,,-0.03361687971256622,,,,,,,
SEMA3F,0.0625023506965234,0.04957997170022564,0.07459044672246665,-0.0076625457838516,0.01005890584245477,-0.18527819985751973,0.05840850033356807,0.1101962352564788,0.016969337741158153,0.03498754890771955,0.05983960844066701,0.002058187696565787,-0.016193377716390144,,0.1448609131258971,
ARF6,-0.1413731255386101,-0.03224929480898948,-0.001302259309962996,-0.01276687208323037,-0.0701870508277977,-0.08841734331269298,-0.03514752579089595,-0.07766923917719216,-0.1153269487455893,0.007516759802640493,0.0008159049814623918,0.008652377516601768,0.04643365511950812,0.010028933198388885,0.030615850671764814,-0.04031029347548528
IL6,0.008706243958994891,-0.0017207159562657535,-0.019544617162686507,-0.02370867320640467,-0.0019597386712329277,-0.1325698915946044,-0.04376580481287099,-0.057373904424204335,-0.034707241355094086,0.08325894488445537,0.10367462244799663,,-0.04696526433962401,-0.039225582919474714,-0.09843165465624301,
CALM1,0.26375294914280406,0.07089150125303563,0.030630054520411152,0.35795048407264096,0.13942499489022206,0.45000755691079214,0.10465754705176403,0.24808054627041334,0.3350892167904261,0.08323935092611824,0.09817970276132884,-0.004579125836377298,0.01132637926226525,0.010848113762031937,0.11555864449313445,0.2116228628789634
VIP,0.20461853578662387,0.04433882898880858,0.056150024653355196,0.30121163965235487,0.05980224758950715,0.41646422511141673,-0.03911546853758464,0.21188376390671546,0.295962756585471,,,,,0.11655561600272973,0.09837945464047351,0.02798984647459698
NMB,-0.23003801140504682,-0.07089737451431616,0.023394419253719847,-0.015065356020118104,-0.03770308381135056,-0.34120187026910725,-0.011389933811267414,-0.17889551163407974,-0.2638433395299269,0.0514169462687745,0.10828604498532367,0.011757237490077179,-0.01037366620272355,0.1014598449729409,-0.12792053456279232,-0.10591558513857488
CCL26,0.051490904562056454,0.03732315145655743,-0.015423828188071965,0.07806553840436957,0.013863633834325076,-0.059005481830343216,-0.01745733345028563,,-0.03854481855331135,0.013261002152269795,-0.01551110954395412,0.015489242402895889,-0.031462671559995575,,-0.017953533892069447,
FBLN1,0.13529864453573737,0.033931556286884254,0.033942648203991364,-0.022599606623346077,0.01773016311315245,0.06663193045025625,-0.007010464844887417,-0.040637338922987216,0.004527067906321989,0.05057112009646389,-0.0011375752606967292,0.01782120370716751,-0.07113952073309598,0.03463572911276988,-0.05878812615015018,0.02675637755284922
SAA1,-0.007195777431742773,-0.03706415273667059,,-0.15790795308458663,,-0.09545519793609916,-0.030527816986741247,-0.09077200342195611,,-0.01864144185778609,-0.050128077705746496,0.024541605681986413,0.007677003970588424,,0.016500860507159792,
MICB,-0.02700052864385516,-0.021378147927703567,-0.014012959876892377,-0.06297172717446042,0.028823483099123824,-0.10066500251765943,0.012438419986081882,-0.012522313523844667,-0.06161281989799803,0.027834195994964752,-6.654076864870334e-05,0.009647371424071896,-0.0033494271016095063,,-0.030505291956759717,0.026624300863199602
MMP13,,-0.02636783885022701,,,0.05812099659291407,,,,-0.023261334714065024,,,,,,,
F13A1,-0.05930009061831841,0.037582963983302554,-0.0216352142373834,-0.029084813761798754,-0.06439246154301745,-0.09425213878944547,-0.00991552813070056,-0.06217788061521722,0.025163532539853477,-0.06358206391727453,-0.08496993855671259,-0.05275978526946187,0.01002269540770519,,0.04251525952285313,0.26594283516567474
CXCL11,0.02515563249623489,-0.026041167083406876,-0.029691414877647277,0.1990469042195668,0.09720818838601136,-0.14019030377002217,0.02152709746560229,-0.030775714794602352,-0.028559567203635578,,,,,,-0.05549144192529183,
COL5A2,-0.026181400767358247,0.06090236082677604,-0.031915105309373505,-0.08500240530482589,-0.06951573324239187,-0.32588599036227567,0.08714442577739157,0.022654129006031483,-0.28504805354794926,0.0694673789073859,-0.020997570854167355,-0.022888859492764507,-0.016217661190863646,-0.006578110549731732,0.09352914337184928,0.04374307747637661
EFNA5,0.021040326756410665,0.02464068032668721,0.0060722880601972295,0.19252408610670202,-0.013268689295830107,0.2034331589719225,-0.028144894815648865,0.1683604380086935,0.14880331755946666,-0.02089235777759982,0.007141366058669144,-0.0031712520914736423,-0.010110642303347621,0.03371625994688326,0.0372661808579262,0.07517613939230193
AREG,-0.03073935460396803,-0.0309995560883919,-0.006121708254524288,-0.03801456017493987,,0.18884477184108986,0.06607784951914927,-0.05840799584401244,,0.06339646547249551,0.03996799104722088,-0.0058339007859023575,-0.04990191155258729,0.2277060985679145,-0.010052889961450996,
EDIL3,0.33771629994589875,0.10080688703941457,0.029729072514206437,0.29545418871597945,0.0179178253840257,0.173453537054237,0.0028215886145961174,-0.22213487119566025,0.05888650571361949,0.03853946486951173,0.04211770693004589,0.1274768355496749,-0.04257770928686666,-0.05869813698837226,0.09791627651374575,-0.20249013832673543
CD86,-0.05881483373952667,-0.020970402885993437,-0.03674588039882031,-0.08294141029517484,0.02193341733191049,-0.21034473017407562,-0.08018256295892026,0.008704809353287898,-0.09098140756327423,-0.00925333910999949,0.054779267424004775,0.01128647862877224,-0.005290352534646233,0.08764432430578639,0.06596714640487752,-0.005861393871304551
AHSG,,,,0.02760505439266254,,,,,,,0.06507160228601237,,,,,
WNT9B,-0.012182813158079236,,,,,,-0.0206947960030586,,,,,,,,,
HRAS,0.05017281645112831,-0.03666261025009069,0.005912969954278017,0.0019567552253542506,0.023822471578668483,0.15256338237922146,-0.020989850244763568,0.11619280658011408,0.16914591799020418,-0.04082267713558446,0.00891464661146241,0.06815245343078606,0.008194078994754064,-0.08951141780706627,0.11001476042132863,0.04553189709072225
C1QTNF5,,,,,,,,,,0.06921866901744794,0.04569338093999383,0.0334487376695571,-0.026867631894185715,-0.03296334128729661,0.04260904379033507,
RLN1,,0.006790905952497259,,,,-0.015216225981095429,,,,0.08374776090852644,-0.013770714076366227,-0.029926668581990494,,,,
COL4A1,-0.005188179405165491,0.05962512443040543,-0.01376453349687192,-0.18066744243527225,0.032329123990195094,-0.31692758744853633,0.103965451554293,-0.09049773552131443,-0.24842256382970365,0.023710724766461966,-0.03304230305772968,-0.008102195582230007,-0.031910984496177984,-0.023128100719959892,0.2369468448423177,0.07751907845420544
CCL3,0.0746937514112223,0.0019397332910025867,-0.025780797553335375,-0.21158055626636177,0.007967358474341645,-0.09583112890439964,0.0023011406390814433,-0.1902637434075507,-0.1451943126723501,0.000829089360378251,-0.03655919011398298,-0.0024087086869955593,-0.004416742179934997,0.09312178066420596,0.06549545161443716,0.043160286047464996
BGN,0.006376415375147291,0.032802062149052694,0.05338199291269751,-0.22278161688599524,0.014768024007295382,-0.11358290828134461,-0.048990812010577325,-0.12359856664501388,-0.14954291202549902,-0.04008317450564524,-0.052302997479972045,-0.025550767473304217,-0.030896863518180398,0.1383842472703515,0.19853088582969827,-0.03663556809917158
RETN,,-0.030945372976124923,-0.014557076960475824,-0.03328554704686887,,,,-0.032776770957705925,,-0.051251489152605946,0.0802067193268894,,-0.015797013917143967,,-0.059306071204426644,
S100A9,-0.17046305025533495,0.041069872679354996,0.033630888490673354,-0.11064232212147102,-0.034337513903215176,-0.22707780645706183,0.029632023933177435,-0.19393674154213603,-0.09700316332891987,-0.03709210015032009,-0.10982639208968584,0.015527822580159938,0.01014364950442401,0.05319760663809541,-0.08191053109256596,0.022788149261468108
HCRT,0.06398839231959916,,0.10917769548747337,-0.034157463721205254,-0.06867079201322347,-0.034076811525031024,-0.013346435769308069,0.07708678540523632,0.019003134376942385,-0.015040126234107587,-0.030717435147265656,-0.039719194028222764,0.05429377539620602,0.12011599310920179,0.02703976627308458,-0.08024781480924584
FADD,-0.019327166855830108,-0.009128303067998216,-0.009153911859477193,-0.035035889874980984,-0.04283433117778803,-0.22274503103832596,-0.018721233676774994,-0.007451518176295416,-0.14103040928390728,0.04018457053189901,0.03543606791495068,0.04728424286262255,0.00044941402701635885,-0.05563509302458182,-0.035033393707481604,0.01976843889131997
ACTR2,0.11187316835439769,0.03179003390520912,-0.006390958721878442,0.004444945749536686,0.011292643659703967,0.02470354044194821,0.029777047507980974,-0.0036807573794664264,0.038786764307095975,-0.08817551593145115,-0.09947242764944687,-0.004056983317398565,0.025416439842239985,-0.002459214670615514,0.19663889852573302,0.03691323419503123
BMP2,-0.13111296051276666,0.02365389981470652,-0.007917184396043577,-0.08996013119978317,-0.09450380715033449,-0.07662392368683175,-0.037967645695208656,-0.015638937680411347,-0.04987866337093061,0.03093950924871193,0.05904507620461954,0.004246197953967925,0.019930777633655885,0.013918743474434577,0.000524918797990357,0.06882901459339454
PDYN,0.4196799589818102,0.0047305306935058085,-0.02882077726559737,0.39942506175606995,0.1627413862310075,0.6116113601027736,-0.025466720820399386,0.027344792960097824,0.1032868366158642,0.011914513486114733,-0.038993383676103194,,0.03331276249390189,0.15767143268754297,-0.09456755534975492,0.16203266381432735
CD55,0.09225622947768532,0.07393254801736501,0.0027618330174761624,0.07818135278889804,0.04536685556317502,-0.021670387764837543,0.04665076331509288,-0.060323923971019336,0.09025528190078044,0.0528164364321936,0.054307796345096866,-0.03348572731395562,0.010922299250507915,-0.012902279652282671,0.06466431336203536,-0.09355409773735476
OSTN,,,,0.023754020238006112,,0.16326192604412723,-0.0383323505288514,,,,,0.004359214002763678,,,0.1875675728901231,
PDX1,,,,,-0.0013096486936183256,,-0.026553734691186947,,,0.002922197636971819,0.08665888464227357,,0.02179573956859102,,,
CD6,,0.010608990337689495,0.04471877435794465,0.02962256208270254,-0.021061258509161556,0.0323491864719754,-0.0350183707401337,-0.03767862452001313,0.1267963032214794,-0.02393234087096222,,0.014172953951670026,0.01673459696015111,,0.01845924601213756,
IL16,0.06727991314254773,0.02945934522672966,0.0038405262167015893,0.0045912766728090845,-0.04813810742639586,-0.10605957613908358,-0.0031562892536956227,-0.03973784406221496,-0.07486818839479856,0.000873533999560426,0.04286198833379046,0.07245453421728763,0.039056692598998764,,0.11025991859595424,0.01871358749542073
LAMA5,-0.0207002973056396,0.042533461468751296,0.015830600975748496,-0.18490252335850774,0.0043416484991268154,-0.15894607979604844,0.009405949446785543,-0.012536070347903279,-0.2118340165982721,-0.0515664108036521,-0.05104676479694332,-0.018353735633654757,-0.03226265153449829,-0.03340898822247908,0.06005604781782048,0.0021976129688685594
RGMB,0.12143004879989691,0.02153509892308579,-0.05917526925644874,-0.055705450297461614,-0.08884348612417951,-0.06541021367608495,0.0048982768878690006,0.17780947177168063,0.09090565064583236,0.07473176230056942,-0.01661853392644411,0.04251899714675824,0.05347887947435586,0.036686464945463786,0.07953056612102768,0.18361533548845585
INSL5,,,,0.06875117941160036,,-0.061722569246752734,-0.01415883345819245,,,,,,,,,
IL12A,-0.025430402866867294,0.06213518261289742,-0.026903631471390924,-0.03004304262448359,0.005761294973084235,-0.20729506577376886,0.021779546246593708,-0.030775731720808025,-0.015470103830049127,-0.012124468070893612,-0.005121429336244473,-0.032665592493525165,-0.026292387180658926,-0.05032552448508723,-0.0385327482922162,-0.04967944934974394
S100A8,-0.09545531363900132,0.0615699224785394,0.07241863836791217,-0.229019332924512,-0.06338508289512138,-0.24682109814120212,0.09903416925493999,-0.2054572381504198,-0.1826231620874061,-0.014963154971151886,-0.0407726312999715,0.004738556531297305,0.05995876778225035,0.16164525338721872,-0.09568817276410725,0.12531223549860832
TAC3,0.3352039203489229,0.052012006494457724,-0.04879076087261109,0.3339281037993704,0.05903681164619148,0.44028133451326645,-0.017107733734232466,0.11207305725328526,0.19529727526022725,0.03310079040387593,-0.02410848792498253,,-0.04378638031356977,-0.017406756523406876,0.21493982207699194,0.06747314744788414
TAC4,,0.0022167512914119214,,,0.019079309435445578,-0.08718078115824762,,,,,,,,,,
MFAP5,,0.03523714291174614,0.023678458268467328,,,,,-0.00794751437151671,,-0.009625039819928138,0.008387908819922685,0.003369162420702735,0.01063038771710443,-0.03337914792438306,-0.11565211380838408,
CXCL16,0.051080873265030836,-0.006362709144275629,-0.02854508570779574,-0.11492853272079924,-0.0931172521097683,-0.3559871260124743,0.09149951558318327,-0.17100553940681207,-0.04437930624532104,0.05242893092129208,0.05423812656393784,0.046555986767986786,-0.039425014547039686,0.03307531551456709,-0.05812221430721339,-0.0831821709533166
AGRN,0.019448942969810964,0.06201600930423533,0.009799254974910993,-0.11378047076145412,-0.06329861966808961,-0.3390804393593539,0.09721874703353786,-0.03958034467042568,-0.16590984450955867,0.09557837283798325,0.08623868733732025,-0.02250171865818868,0.025847069757833987,0.01610556350672203,0.15106585382071436,-0.010859654259805606
COL4A6,-0.05394165210566189,-0.006973927989282138,-0.032536613099197545,-0.09484195281256641,,-0.12738770000565997,0.02023197633592533,,-0.025145781273034365,0.11751101026354585,0.11352558910484783,-0.012800384894031997,-0.007768717785491752,0.03262591190946637,-0.05142714876872569,
FST,0.001732226020359733,0.034210264551986176,-0.029691419782158064,0.008966968324330327,0.06875103134591808,-0.0006009636136231776,0.07850871379336663,-0.01924364809432278,,0.04503886234502938,0.035280567824373034,-0.0483108701153133,-0.01626699751648455,-0.04095235189898322,-0.03290245848948924,
MEGF10,0.19209719450125554,-0.04221369777559578,0.001704896943153575,-0.022616547346865933,-0.05718294532463183,-0.037283474682622386,0.00408582208438029,-0.10815310850310264,-0.007426545120573446,-0.0179982016795214,0.03569342302813651,0.007795655996982856,0.01899240294214455,0.12646009199011995,-0.07227122764334444,-0.13460446286889335
C1QB,0.10743371361325828,0.04348718900915306,-0.06052959321026719,-0.08726588401376337,-0.0845153755348664,-0.3690925374275789,0.0012591449227109582,-0.25235073427228416,-0.2236027685754973,0.019487364388127995,0.008910988317960958,-0.021458153884664107,0.07732509794319734,0.004022445945548932,0.11131008910753992,-0.046061474217238045
HLA-B,-0.19843564393396498,0.06536626304482825,0.10577048479569161,-0.27757229318274357,-0.011319421731035399,-0.36591316236805876,-0.1542520575474119,-0.24469095308049388,-0.3033133496018263,0.02228174840040522,-0.08206193351690053,-0.03320486013316571,-0.006351273948560652,-0.02494195453814728,0.2143400201635583,-0.0883155567868611
PDGFA,0.0008310281860121106,-0.021301448586158452,-0.061218482502100234,-0.025084029226294113,-0.031283524625072154,-0.15058866049081027,0.09220074146040651,-0.026436434897096964,-0.15194879932012909,-0.05558844071510522,-0.08622986432224354,0.010843584457518905,0.016630804565539573,0.018453779955733114,0.19082854149485093,0.0358527436389561
LAMA3,0.13807990577078066,-0.014175082004220189,-0.021012332702011905,0.003144348898687676,-0.0001819087267091866,0.28916496806732184,-0.03990224380895239,0.041118681869467315,-0.026059496570996585,,0.025123575091106454,-0.03492808358261206,0.003139368119092716,,-0.06968419124638932,
DKK1,,0.023279574762614132,,-0.022417299846444198,0.09144079486479857,0.28293367389940366,0.04256057111962602,-0.05823288460184132,,0.07388741086572692,0.08520871202302044,-0.031364385151392976,-0.03786297127560792,,0.043764878552796906,0.010019544321989518
INHBA,0.11943917730325967,0.0279958434259526,0.0737796525440005,0.14790572264730648,0.0585559246256088,0.6174123308925309,-0.04829473649264931,-0.0417982549090409,0.07602999130984277,-0.011761643286659035,0.01453966043753576,0.01630685587803615,-0.010096547306031418,-0.059985165045978735,0.002086812887081148,0.16989741890565027
IL7,0.04998680584057389,0.0512492771508543,-0.028266202391475627,-0.018314781101860512,,-0.08330892819879536,-0.03191661423859745,-0.01569722912411317,-0.029821499776882653,0.05616834968186081,0.06525198793395964,0.01866102550132589,-0.011511021522375956,,-0.02867296609405287,
FABP5,-0.10063794840012204,0.06522861434264345,0.02202029551580478,-0.09463788664809167,-0.1575460974034129,-0.028895621547500045,0.03067831730027834,-0.11748527565884037,-0.3429058916047611,0.10419929722971388,0.03119036405128225,0.0003213574442467827,0.039449668347995306,-0.06244561790194525,0.019918775212004945,0.040943910001906156
CCL4,0.054305732463526955,-0.0009794655486835226,0.0003106233507540858,-0.21994683634939416,-0.039872443271379475,-0.16299651313185462,0.04434222630753489,-0.17379184311253904,-0.16560701626599492,0.024541660519632014,0.00471723330040524,0.004463184567956609,0.07980708323889125,0.0997863018393628,0.0019270527854000235,0.007737931365561688
FBN1,0.07356173207019806,0.04206899207084977,0.06383384669199453,-0.05727375985967225,-0.012342800590872702,-0.20572944163067317,0.00029765121224657775,-0.028030919915123118,-0.1271863818855763,0.04592543650010158,6.597746015387198e-05,-0.06621722830039031,-0.05373431982545952,-0.01340653522469928,-0.005320979503389813,-0.011135445314841104
TCTN1,-0.07771972163429183,-0.04611035540718848,-0.023782341152332322,-0.0864327606950408,-0.02321048238339086,-0.35068423078899047,0.011881647238887585,-0.01491463544763271,-0.08974257317363683,0.05146824015540277,-0.01888288312014772,-0.03938051702929727,0.02100036578346502,0.05702550406994014,-0.012107063507903974,0.034954850719982514
NCR3LG1,,,,,,,,,,-0.0015748683434928458,0.005230850263598217,0.06296982697675708,-0.009010698025685274,,0.05780790714583257,
BMP7,0.030686575118708873,0.033725192061821806,0.017093506568796494,-0.1291007816024519,0.036910695450142555,-0.280265155268562,-0.009613959994510363,-0.004486375903411068,-0.23876494452254912,-0.03787259159208801,-0.0062465086426294215,-0.05543698476931221,-0.014501248598878021,0.18591258342123337,0.11108607674928508,-0.1096914488909634
NLGN2,0.04438937249572203,-0.013007202146407416,-0.0874753817018813,-0.019748177855264944,-0.08324560800408397,0.07331687214302483,0.0025433864844462205,0.1309432267779983,0.016715967131195577,0.1128475805095694,-0.009348796689490837,0.06230104802415655,0.012104557271898447,0.07510573892767772,0.06187730335807092,0.08151336601421924
CCL25,,-0.024005964621859097,,,,-0.05822322044427292,,,-0.07876823405270712,0.054784184757730905,0.019203746480210927,,0.04935792644246653,,-0.004497674795057608,
NPNT,0.06287277528097633,0.02714032804145939,0.06288878546030226,0.07279708993621146,-0.020834952495306664,-0.35861928353477895,0.08811380301677174,0.033030914844521676,-0.2208116115545008,-0.009806491650405381,0.04555334459874911,-0.0906924205794709,-0.006243257927693216,0.1384461202497418,-0.08800073820678993,-0.12283627492304569
KITLG,0.0955499905900808,0.05473059692233981,0.03384552173309338,0.0434596306001116,0.018374300394282696,0.08123540559792754,0.010211279841142491,0.06803289213580078,0.24952838807829592,0.0007448324384667716,0.02788552498347127,0.0177861522403124,0.03581603529972187,0.12898561725532307,0.055536958402474176,0.07651362886130833
MADCAM1,0.13277226509402193,0.03170752623796702,-0.027155745511147134,0.024741358747000446,0.04114915846911425,0.09346715299870528,-0.01826005849242487,0.17079721220015784,0.04126640749428987,0.00991834388499037,0.07178187868595033,-0.03105911974104062,-0.024491101718687642,,-0.0001823747643075492,
F12,0.15522498750510316,0.08501660617312383,-0.03418412469993163,0.19895594484487605,0.11398832924749995,0.29411774759715287,-0.036791697859340146,0.10340358787132078,0.11317834284194672,0.08657789386980042,0.05699618422997812,0.014111070883073385,0.03883384483950447,-0.05122409139520112,0.1766095741139856,0.10309067639614423
S100B,0.08054633312846152,0.025857473435072525,-0.07095567481631512,0.00521428746000392,-0.0754558710261327,-0.4358611969225372,0.11241167502295263,-0.25400078990887853,0.2534723217830268,0.13391286862521917,0.14091260295630892,0.07219926377114182,0.03727762880746793,-0.018308122837637893,0.044002185418242155,-0.20780947586059165
IL27,,0.0051000304595552205,,0.018350227021396742,,,-0.022144561358625383,,,,-0.04220177410322433,,0.10437672772728762,,0.09907189714551139,
CD99,-0.22842541884486925,0.08528049299474842,0.017059455192510346,-0.21781598627229193,-0.14424153401177134,-0.45055387238078026,-0.04164288001076381,-0.23188156894941625,-0.3436791012410233,0.111198803055296,0.0015444858401428736,0.0036072181830395294,-0.01313743850133245,0.11678592180311684,-0.14155893096783814,-0.22584944620207575
